timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769480599.8199308,RECEIVED,621bcd6e-0d32-43e3-8f7b-a19c9206ac1b,d45bfa09-f7d9-4373-bfb6-b1740be366eb,c3,c1,27,p1,?,surb={'id': 'be514e89-cc2b-4396-a575-650bdc9bba37', 'route': ['p1', 'e11', 'i8', 'x4', 'p3', 'c3']}
1769480599.8866534,RECEIVED,8faf1708-1f87-4d8d-8a4c-1ce6ec55667b,80dfed73-7382-4010-ae5f-714de42d1e69,c5,c1,26,p1,?,surb={'id': '225429eb-5722-4cf0-bea3-f2f61cc2c0b4', 'route': ['p1', 'e1', 'i9', 'x4', 'p2', 'c5']}
1769480599.9489267,RECEIVED,8b57b43d-8af3-43dc-9fb6-43b864720169,1d002134-6e06-497c-a2b9-47766107cf56,c3,c1,26,p1,?,surb={'id': '5fdbf330-5ce2-4952-a76b-bfe0ed6cdb63', 'route': ['p1', 'e8', 'i7', 'x5', 'p3', 'c3']}
1769480600.0084395,RECEIVED,a0c1e931-cb02-448b-b61f-ced8e11bf80a,38f37c42-9902-4d1a-a350-9cce15e4511b,c4,c1,27,p1,?,surb={'id': '3dc53968-ac89-40ce-9204-1ef32483bda3', 'route': ['p1', 'e2', 'i9', 'x6', 'p1', 'c4']}
1769480600.0233831,RECEIVED,6a524d24-3d75-450d-aac9-dd5cfc17b890,337ef1e4-4431-402e-9bc8-c3fa611adc7d,c4,c1,26,p1,?,surb={'id': '46de866a-7d57-41bc-94be-e00513f8a5a2', 'route': ['p1', 'e12', 'i10', 'x7', 'p1', 'c4']}
1769480600.058985,RECEIVED,9f40dabf-53b8-4225-b677-fc50bf0d846e,70d28758-c019-4be7-aa7a-c019406e014f,c2,c1,27,p1,?,surb={'id': 'b73a4676-f153-4f01-825c-6ffdbae112f2', 'route': ['p1', 'e6', 'i7', 'x8', 'p2', 'c2']}
1769480600.2144015,RECEIVED,ae7d1f6d-ca9f-438a-a83d-3d791facb609,07992d66-8f0e-47eb-a2c1-6e92e5de3750,c2,c1,27,p1,?,surb={'id': 'adfac48c-dba1-4369-bd00-9e0137d2105c', 'route': ['p1', 'e8', 'i11', 'x5', 'p2', 'c2']}
1769480600.2399468,RECEIVED,3e33bc70-f297-4b28-8531-4a3f47044702,c8593c43-9e2f-497d-8b0e-5b0fba263c73,c4,c1,26,p1,?,surb={'id': 'b37a5f6a-d5a7-40a2-81af-b0127beec341', 'route': ['p1', 'e5', 'i6', 'x9', 'p1', 'c4']}
1769480600.2517517,RECEIVED,ecfe489b-9fbd-47e4-871f-6b6ab37d02bd,0150e77a-11ee-402d-afc5-b3e32bf91556,c2,c1,27,p1,?,surb={'id': 'e197818d-b5d5-42a5-88c8-de316eaf729e', 'route': ['p1', 'e10', 'i7', 'x1', 'p2', 'c2']}
1769480600.3175337,RECEIVED,66e71f76-a298-40c3-8ab0-c266d0db919e,7a396725-afa6-466d-bd49-886de2f66e45,c3,c1,26,p1,?,surb={'id': '73481306-44ef-4e56-adda-3a526746bfee', 'route': ['p1', 'e2', 'i9', 'x3', 'p3', 'c3']}
1769480600.3222582,RECEIVED,89fb64be-c420-408b-b6df-b30881fd64d7,dbcdf8c9-018f-4878-aa6c-d85895309921,c3,c1,27,p1,?,surb={'id': '87cd82d9-f18f-434a-9c39-c1b0522a709f', 'route': ['p1', 'e3', 'i9', 'x1', 'p3', 'c3']}
1769480600.3267698,SENT,8ea98e00-a5ec-4b29-ad2f-9383cd768623,262bcb95-2de0-46c3-b91b-01010b731982,c1,c4,3359,?,p1,
1769480600.3268275,CREATED,42708fa1-4d68-4892-a7ab-25274dc723ef,1ab16b9f-f204-4dd1-8d7b-218b7b30bdd0,c1,c4,27,?,?,surb={'id': '83f19fe1-2e5c-4eb1-98ea-ed6aaf69aa57', 'route': ['p1', 'e5', 'i12', 'x1', 'p1', 'c1']}
1769480600.4223046,RECEIVED,7b8fe3b5-9e54-4f7c-af55-ace4d65c4977,a380508a-b6b5-42a5-86be-d51798ffdffb,c5,c1,27,p1,?,surb={'id': 'f74b6015-3d36-47f4-974c-8035994fd098', 'route': ['p1', 'e6', 'i12', 'x9', 'p2', 'c5']}
1769480600.4509857,RECEIVED,ded5e462-3f71-49ed-812f-a2001c3762fb,c9709bd7-124c-4766-801d-ce40e7a382cb,c2,c1,27,p1,?,surb={'id': '4e28cb77-1715-417e-8cc9-f49d057b590e', 'route': ['p1', 'e11', 'i11', 'x7', 'p2', 'c2']}
1769480600.4587464,RECEIVED,30ad673a-9de6-4a57-ad07-592c36247064,24c6eed0-ea56-4700-ab65-3f640b98a997,c4,c1,27,p1,?,surb={'id': 'a77581a3-4475-46d3-8680-89d277724189', 'route': ['p1', 'e4', 'i5', 'x12', 'p1', 'c4']}
1769480600.6243598,RECEIVED,bb6aa142-ace0-4175-85b2-ffc0c464ca77,05a3b74c-4201-4a53-86dc-ab89d0cc7b5c,c3,c1,27,p1,?,surb={'id': '1423564c-7f1f-497d-9909-a9c0aa689d3b', 'route': ['p1', 'e9', 'i8', 'x10', 'p3', 'c3']}
1769480600.659661,SENT,399b51ae-fa09-4fde-9c41-dae8c98d2c23,b6b9d412-0daa-48be-9a26-71062522f203,c1,c4,3359,?,p1,
1769480600.6597831,CREATED,407b675f-f7fc-402f-89aa-2571fa7f1125,f90a9d47-5d27-4132-9718-40a81343f67e,c1,c4,27,?,?,surb={'id': 'f781f96f-48ed-4e64-9591-6003ca287589', 'route': ['p1', 'e11', 'i7', 'x1', 'p1', 'c1']}
1769480600.7457187,RECEIVED,f3034f1c-1c42-4c98-b73c-175806f1933c,4b064ad0-1baf-42b6-b2db-ecdf088533dc,c2,c1,27,p1,?,surb={'id': '7c33a45c-0719-40b1-9c18-5c1144224f94', 'route': ['p1', 'e10', 'i6', 'x1', 'p2', 'c2']}
1769480600.7722728,SENT,10c78dfc-12dc-4d1b-8874-f85817e33ada,e0b9d037-4bb8-480d-b2a2-7c5d62a17670,c1,c4,3383,?,p1,
1769480600.7723932,CREATED,8760dcc2-41b6-4992-8900-bf0acd11f1c4,5c0a922a-44a8-423e-8c63-b88a9b6dd6d5,c1,c4,27,?,?,surb={'id': '394d095c-03fa-4ad3-9a05-c37630bf069e', 'route': ['p1', 'e6', 'i11', 'x2', 'p1', 'c1']}
1769480600.798556,RECEIVED,7ae449bf-2556-4d54-a7d7-cf96380fceff,2f4a648a-196d-4073-97fb-0ed3b0ad1eca,c3,c1,27,p1,?,surb={'id': '77459cb1-0452-470d-b715-3d852b3f68aa', 'route': ['p1', 'e4', 'i1', 'x12', 'p3', 'c3']}
1769480600.870882,RECEIVED,ff5e8efe-0365-4786-bca6-4924f39bac80,b8b66057-7296-4434-9a2a-23c14ed6b041,c2,c1,27,p1,?,surb={'id': 'debdca45-ab97-4ed1-af40-bb0c221a5bb1', 'route': ['p1', 'e10', 'i9', 'x2', 'p2', 'c2']}
1769480601.0564995,RECEIVED,f0049ca1-0ee4-4794-8ae9-c87ba25ddec7,276a1275-307e-4080-ba94-214b0c3a0ebe,c3,c1,26,p1,?,surb={'id': 'c92d64dd-bea7-4410-b91a-a103ed1bc584', 'route': ['p1', 'e9', 'i1', 'x12', 'p3', 'c3']}
1769480601.1275883,RECEIVED,9f525f08-6245-46fa-9ecc-2ad2bd1930c2,32e5a9f7-7eca-41a3-9b95-5d68f1b43ed0,c4,c1,26,p1,?,surb={'id': '232f981d-8740-4581-9566-bc10fb2cccc0', 'route': ['p1', 'e2', 'i11', 'x4', 'p1', 'c4']}
1769480601.130613,RECEIVED,08a0e460-5502-4290-978e-9d98f33f5d0f,6f26c970-e90e-4d27-9507-a55c08cd29b9,c2,c1,27,p1,?,surb={'id': '8c94d4ae-d7b6-4af4-8134-abbf441bd7c8', 'route': ['p1', 'e6', 'i11', 'x10', 'p2', 'c2']}
1769480601.1595685,RECEIVED,0d3017bf-9040-497f-8a88-89c32532f046,ae100462-6677-4e06-bf31-22cf396a35f4,c2,c1,27,p1,?,surb={'id': 'caa240b3-f308-4664-820c-0a8ff1b2ff5c', 'route': ['p1', 'e8', 'i8', 'x12', 'p2', 'c2']}
1769480601.1753225,SENT,a6fc527d-f5a7-4844-80f0-84faf785d130,e40a3d58-11dd-4831-80b0-c6c456b44021,c1,c4,3358,?,p1,
1769480601.175443,CREATED,60963802-2d05-45f3-b123-63d30bcb6c77,763f5080-3018-4a53-b1e8-aec57617586b,c1,c4,27,?,?,surb={'id': '6989653e-f6e6-427f-99da-1817428bfe7e', 'route': ['p1', 'e8', 'i12', 'x6', 'p1', 'c1']}
1769480601.3264308,RECEIVED,0555717d-2dca-45d2-80f6-aa60111cd3ac,cf1082a0-68e4-4b31-9bd0-3e044bd180ae,c3,c1,27,p1,?,surb={'id': '158fab65-e62d-4788-89f0-205b7d561c6f', 'route': ['p1', 'e4', 'i2', 'x4', 'p3', 'c3']}
1769480601.3822527,RECEIVED,1224b77a-6ea5-4da5-903e-39951faf64bf,4c18dc18-0fa1-4daf-a725-10e166dd1a39,c3,c1,27,p1,?,surb={'id': 'c95bda1f-80b3-4656-bc7e-238037bb1c6b', 'route': ['p1', 'e3', 'i10', 'x12', 'p3', 'c3']}
1769480601.4123423,SENT,42b97155-902a-471f-bba4-8cba7404c4a7,983f181a-f4c2-4ebf-b7c0-60c9274abb8a,c1,c4,3395,?,p1,
1769480601.412461,CREATED,e1bf8d40-95d1-4a24-bbf7-d9259117321b,5811393e-ee5f-4ea5-aeef-9d771abdc9e7,c1,c4,27,?,?,surb={'id': 'fc4881a0-a711-4569-92f4-648780617a8d', 'route': ['p1', 'e12', 'i5', 'x4', 'p1', 'c1']}
1769480601.440209,RECEIVED,d31a8b59-7cef-4d15-adb1-34d9a32ec3b7,1c8038b8-9c17-4c1a-8384-c8cbb426f6ea,c2,c1,26,p1,?,surb={'id': 'a472e1d7-4188-4674-bf1f-afe6c9833dbf', 'route': ['p1', 'e7', 'i3', 'x8', 'p2', 'c2']}
1769480601.4669113,RECEIVED,9f163a7c-1e22-4ec8-85b2-7052b9227347,b67df226-3045-4774-ab13-7906726a3e14,c5,c1,27,p1,?,surb={'id': '2d27ae40-bf19-4e65-a2b9-236ef3530d8e', 'route': ['p1', 'e9', 'i5', 'x2', 'p2', 'c5']}
1769480601.5141814,RECEIVED,396dcc10-4050-4b15-acab-5bb255a8ce02,a1ed3a38-7009-453d-a6c9-3029aac34bd1,c4,c1,26,p1,?,surb={'id': 'f03638c2-5173-4d21-96f1-19be419d82f8', 'route': ['p1', 'e2', 'i10', 'x7', 'p1', 'c4']}
1769480601.5498052,SENT,d9907320-997f-43e8-8fab-a2515efaba1f,d8420446-0001-43e8-8851-92a36185cc1b,c1,c4,3359,?,p1,
1769480601.5499237,CREATED,c245be38-5d9c-4fd2-ba78-2c16af5d4391,f7700419-ea85-4dc7-8992-5ca245e147b9,c1,c4,27,?,?,surb={'id': 'b41a57dc-59f5-4b34-a1a0-b03ebd518df9', 'route': ['p1', 'e3', 'i2', 'x5', 'p1', 'c1']}
1769480601.6439605,SENT,366b065a-69d2-4714-b2f1-da03abb1b9fb,76a3b351-8164-40df-8fc4-073ce4959417,c1,c4,3396,?,p1,
1769480601.6441908,CREATED,70a206f2-b55f-48a4-89d3-cb73a973f801,7b8458dc-091d-4615-8792-643ab4b3024c,c1,c4,27,?,?,surb={'id': '06b8d5fa-794a-4284-9dc2-265051010181', 'route': ['p1', 'e10', 'i1', 'x6', 'p1', 'c1']}
1769480601.7346778,RECEIVED,9800cf3e-3257-4789-86ec-266934e6c98c,23088b67-5e20-4745-8abf-5ba426121ea7,c3,c1,27,p1,?,surb={'id': '1ea24cbb-5c56-4fb8-9c16-dc612a4daa40', 'route': ['p1', 'e6', 'i8', 'x8', 'p3', 'c3']}
1769480601.854266,RECEIVED,4c16d40d-44e0-4492-8c46-29e6e7d954be,efec5885-8f83-4bd3-846f-0df046f29961,c3,c1,27,p1,?,surb={'id': '54a4290b-01d0-4d90-951a-9c5a5408a608', 'route': ['p1', 'e4', 'i3', 'x1', 'p3', 'c3']}
1769480601.9267387,RECEIVED,1b7ce9b6-37f8-4f0d-bbca-1f76208929d6,67e7ce7a-6b2d-4c2d-9d26-83b02585aa4e,c4,c1,27,p1,?,surb={'id': 'a9f6c9d7-8a1e-4b2a-8db1-d6df431dcdb9', 'route': ['p1', 'e1', 'i7', 'x4', 'p1', 'c4']}
1769480601.9630241,RECEIVED,113f410d-d617-4c2a-99cc-ead4aabfb181,15f805ac-58c5-476b-85d4-10ce117a24cc,c3,c1,26,p1,?,surb={'id': '6897e376-5587-43c0-b36a-57ecadc4ccc8', 'route': ['p1', 'e3', 'i5', 'x6', 'p3', 'c3']}
1769480601.9775329,RECEIVED,9155e018-bb18-40a9-a85e-25ff383e897b,53364b2c-0d4a-4621-abbd-1e388aa87089,c3,c1,27,p1,?,surb={'id': '1cfdfede-0bd9-43ea-89c2-275166538ac8', 'route': ['p1', 'e1', 'i5', 'x10', 'p3', 'c3']}
1769480601.9993374,RECEIVED,063168e5-2389-4e59-a51f-8b7ba3d9596d,7a627850-05d0-47b8-b646-cd2f5ae17168,c5,c1,27,p1,?,surb={'id': '31a72089-89b0-4963-9454-00b1f74038a9', 'route': ['p1', 'e6', 'i7', 'x1', 'p2', 'c5']}
1769480602.0318258,RECEIVED,40c51e6c-8c43-4d3a-9a8c-344a288d0114,3d1200f5-04f8-4e04-a53d-f9b00d1a5984,c5,c1,27,p1,?,surb={'id': 'f75d2d11-0a20-4b6e-92c8-087147f49e40', 'route': ['p1', 'e5', 'i1', 'x1', 'p2', 'c5']}
1769480602.2365222,RECEIVED,ac62ecf2-0d44-4a4a-8d2d-62649be21aa1,9c5d1b25-f6c7-430b-85bd-49cd53ddfb56,c2,c1,25,p1,?,surb={'id': 'e525799c-94fc-4892-8436-a953ee2afa1c', 'route': ['p1', 'e5', 'i8', 'x6', 'p2', 'c2']}
1769480602.242673,RECEIVED,442e3b75-3808-4010-9a65-27d7e10e7c53,97f4ea10-aba8-40bb-856e-9be873d146be,c3,c1,27,p1,?,surb={'id': 'bd9323f4-1054-4b1e-a8b4-42f7903cd17b', 'route': ['p1', 'e6', 'i11', 'x3', 'p3', 'c3']}
1769480602.2487695,SENT,97278363-765a-4a11-9c3f-6f66c1a702a8,5c64f384-61ce-41cb-a2a9-5f335f9ea69f,c1,c4,3392,?,p1,
1769480602.2488887,CREATED,432bad1b-0f4a-41d9-9ea7-7fbb69286fc9,71c6aab1-c96e-44b2-a318-f9ea39e83170,c1,c4,27,?,?,surb={'id': '3077d515-0ca8-4192-8510-b631047d6176', 'route': ['p1', 'e10', 'i5', 'x9', 'p1', 'c1']}
1769480602.2579973,RECEIVED,030a725d-6092-4396-bf93-4bf4f75fa500,820dbd8a-45fc-4e26-8265-cb91d4e536f7,c4,c1,27,p1,?,surb={'id': 'e52f284c-5b0c-4b6b-80f0-ed3bbafb888e', 'route': ['p1', 'e5', 'i11', 'x2', 'p1', 'c4']}
1769480602.2666717,RECEIVED,3632c10f-c5c2-49c8-8f7d-6d6bff12e104,bca76bc4-62f8-4dab-bbee-b001a853f50a,c2,c1,27,p1,?,surb={'id': '8b9128d9-cf51-49c0-8a15-b9607c73ee09', 'route': ['p1', 'e7', 'i11', 'x1', 'p2', 'c2']}
1769480602.2983983,SENT,17221759-8f7c-4194-affc-977cfaeb0fee,1e2b1642-94bc-43fd-8fe1-ce8c3c9fe504,c1,c4,3377,?,p1,
1769480602.2985191,CREATED,58a96892-bc91-4d50-9bcd-37d0a3f11534,788fe6f6-fd6f-4781-a064-6cb1b5232a7a,c1,c4,27,?,?,surb={'id': '06571a8f-38aa-426c-8de6-c49572194eed', 'route': ['p1', 'e5', 'i1', 'x12', 'p1', 'c1']}
1769480602.322036,RECEIVED,cb5b6c29-1fa4-44f0-8dc2-ff987e8c5523,46f0fa77-1361-44aa-8c6f-f46ad283304e,c3,c1,27,p1,?,surb={'id': 'e0fed3ae-9dd5-4866-bc98-582b37c7ede5', 'route': ['p1', 'e1', 'i4', 'x8', 'p3', 'c3']}
1769480602.3380888,RECEIVED,79786d6d-133b-48e6-a657-fadf05239ee1,c546b76c-b785-4e7a-bd6e-c93b146b3458,c3,c1,27,p1,?,surb={'id': '41b656fe-3e84-4483-9bf2-695e00cf92ee', 'route': ['p1', 'e5', 'i3', 'x4', 'p3', 'c3']}
1769480602.4105313,SENT,f07b81d0-58a2-4001-833d-ef073ee42e8b,3d95eebc-16a0-409d-9958-41e54c514664,c1,c4,3367,?,p1,
1769480602.4106534,CREATED,4181c6ef-3d4c-4bb7-b48c-87ff752ebf38,56f576f8-5531-4f7c-ad12-51a1486bff15,c1,c4,27,?,?,surb={'id': 'f4dd35f6-c10d-4360-b7f3-1a1380b75532', 'route': ['p1', 'e6', 'i6', 'x3', 'p1', 'c1']}
1769480602.6167166,RECEIVED,2469ec6d-405e-43d4-bf35-776ad9a5f121,6b221c87-8b1e-46d8-8d40-32047c022bce,c5,c1,27,p1,?,surb={'id': 'd193af13-a939-416c-9ca8-b02d9cdd5f87', 'route': ['p1', 'e6', 'i1', 'x2', 'p2', 'c5']}
1769480602.6268718,RECEIVED,44ac9e40-3cdb-460f-988e-548546a84cb6,7dfd7286-aeb3-45bd-b30c-d4b8faffe2a0,c2,c1,26,p1,?,surb={'id': 'b8593e50-b2ef-4e69-866f-d4c017afdd13', 'route': ['p1', 'e11', 'i8', 'x2', 'p2', 'c2']}
1769480602.631384,SENT,9555f57d-d43b-4ba9-ad30-da86594d25ef,c2df2942-64f7-44a4-90ef-5868058af1a0,c1,c4,3377,?,p1,
1769480602.6314785,CREATED,bcab812a-91bf-4b85-a824-8744c5372e4e,e15bb2a1-4cc5-4d42-ba42-de6e7fa636ec,c1,c4,26,?,?,surb={'id': '3fcdd913-e9e0-4229-ad3c-257fe123548d', 'route': ['p1', 'e8', 'i3', 'x3', 'p1', 'c1']}
1769480602.6614525,RECEIVED,836d4127-fa62-4f30-b563-0e6efdf8a0f9,021dc180-8212-4be5-8266-aae7e94f965d,c4,c1,27,p1,?,surb={'id': 'd16ba7d2-7d00-47a9-8b8f-8d5c00252796', 'route': ['p1', 'e11', 'i11', 'x4', 'p1', 'c4']}
1769480602.6744084,RECEIVED,3491bb52-69d6-488b-a8fe-bd0021de2c37,142545bc-9d6e-4501-91ee-d261d6d990e8,c2,c1,26,p1,?,surb={'id': 'e539c369-f1d5-4376-814c-e58b74191d23', 'route': ['p1', 'e7', 'i9', 'x2', 'p2', 'c2']}
1769480602.7915242,RECEIVED,0d9ed045-4dc9-49ed-aaca-48eada430215,5d1113a1-0464-4a8f-80c8-cdaba8719630,c4,c1,27,p1,?,surb={'id': '3ffdd586-0080-4964-baca-a5c094e57484', 'route': ['p1', 'e12', 'i12', 'x4', 'p1', 'c4']}
1769480602.929248,RECEIVED,d3f25547-315c-4327-9861-f964455d8e2b,cbae3216-61ce-4f09-866d-42ac5feb66eb,c2,c1,27,p1,?,surb={'id': '9b37f4d2-5615-4419-89dc-3d04d16a1965', 'route': ['p1', 'e8', 'i12', 'x6', 'p2', 'c2']}
1769480602.9325018,RECEIVED,2246a3da-307e-475f-8e7f-a7ea7e288fe3,7303dd4a-8532-4b21-991e-c10088449082,c4,c1,27,p1,?,surb={'id': 'ae1266c9-6a6a-4136-baf4-81152b1c1a65', 'route': ['p1', 'e4', 'i7', 'x4', 'p1', 'c4']}
1769480602.9499254,SENT,dfa5a45c-ff09-4283-87ce-b280fab5bff2,8780b5d9-c34d-43ba-a8d7-baee300656e5,c1,c4,3392,?,p1,
1769480602.950362,CREATED,a3898816-5bd3-43d8-a7dc-5b201381a0f6,d096cb6d-aa12-4051-86cd-c97c216c947d,c1,c4,27,?,?,surb={'id': 'b419fa14-c290-46ee-ba1d-803a0ba9b4da', 'route': ['p1', 'e9', 'i4', 'x11', 'p1', 'c1']}
1769480603.087491,RECEIVED,1bea1442-cae9-4c72-be3a-d4bfe2183520,95933d60-2ede-4794-8fc5-b7fb1a60b0df,c2,c1,27,p1,?,surb={'id': '10b2651a-329e-435e-9e43-5f539392620f', 'route': ['p1', 'e4', 'i4', 'x4', 'p2', 'c2']}
1769480603.097374,RECEIVED,0d1a6d8b-4f6e-4773-8488-f74c22daf10e,017fa24a-6266-4bf2-8096-027fdbe1cfbd,c4,c1,26,p1,?,surb={'id': 'ecaea817-86bd-4220-8082-9bc04089e0ee', 'route': ['p1', 'e12', 'i8', 'x10', 'p1', 'c4']}
1769480603.1124306,RECEIVED,dd9625f3-108d-4c64-b71c-10c55a5c9858,6989c2c5-956f-4914-8009-554610c5f72b,c5,c1,26,p1,?,surb={'id': '415dcbcc-ef5e-4418-a671-f9c091006f19', 'route': ['p1', 'e9', 'i8', 'x3', 'p2', 'c5']}
1769480603.1474998,RECEIVED,4f634669-0cd4-41ec-b188-119ca849de19,35f14f4c-9a4c-4be2-9771-2e36c3cf1cd1,c3,c1,27,p1,?,surb={'id': '67f6c456-d113-4c2b-9656-9a6c259b5c3c', 'route': ['p1', 'e5', 'i5', 'x12', 'p3', 'c3']}
1769480603.183084,SENT,614c2f09-b4a1-4791-8066-5ca9d3be4eda,6fa94fde-ae7a-46e5-9fd9-79de4609e40e,c1,c4,3389,?,p1,
1769480603.1832237,CREATED,d1c3d8fb-b074-40fa-a2a6-87ae7c5a0f7e,ed2de35d-3a3b-4156-be8f-3e1ca2fba01c,c1,c4,27,?,?,surb={'id': '538a7927-bf0b-481f-825e-032bade694db', 'route': ['p1', 'e5', 'i8', 'x8', 'p1', 'c1']}
1769480603.2820275,SENT,7f5fb278-be99-48bb-8cc7-2b8fe31653e2,f9c19769-a189-4005-80c9-9ae880762e5f,c1,c4,3359,?,p1,
1769480603.2821825,CREATED,9c98357b-e72e-49ec-bb21-3a3c118541a4,66d23fa2-d658-4d7e-b047-7360dea80d27,c1,c4,27,?,?,surb={'id': '12b6fa40-698e-40d3-98dc-3126dc6e946e', 'route': ['p1', 'e8', 'i1', 'x3', 'p1', 'c1']}
1769480603.3266215,RECEIVED,64da6423-20c9-4cab-a5cc-d29069df4782,b9fe7fed-c86a-4df0-9f1a-dbaadd34f7d1,c2,c1,27,p1,?,surb={'id': 'b633684e-b0af-430c-95bf-3a55f02f5e5e', 'route': ['p1', 'e7', 'i3', 'x12', 'p2', 'c2']}
1769480603.4713979,RECEIVED,0b6a6a90-b0ba-482a-a54c-2d830e8a96b5,90c163bf-9517-448d-93eb-3d63489d92e1,c4,c1,27,p1,?,surb={'id': 'e982646e-eac8-4dec-8b19-e4df56dc1337', 'route': ['p1', 'e4', 'i3', 'x7', 'p1', 'c4']}
1769480603.4864368,RECEIVED,6554d6c8-9a19-420a-997f-62eef303af9f,5e4e8a32-f05d-428b-a61d-4f5beccaa8f7,c4,c1,27,p1,?,surb={'id': '27541d12-8066-4096-91d6-1a9c0c642d92', 'route': ['p1', 'e10', 'i11', 'x2', 'p1', 'c4']}
1769480603.57545,SENT,8c51bdfe-ec8a-4c24-908c-e08b4d26e929,9dc709f3-8952-463f-9186-797cb6c853fe,c1,c4,3387,?,p1,
1769480603.5755424,CREATED,09ef2f7a-aead-4655-a6a3-aed08013a667,b44d878d-ea1d-4aad-abc1-c247dddfeba3,c1,c4,27,?,?,surb={'id': 'c020e794-ea58-4141-abaa-56aacc440d7c', 'route': ['p1', 'e10', 'i6', 'x2', 'p1', 'c1']}
1769480603.575836,RECEIVED,ec2ed0f8-9d02-45b1-a7ed-c816d345e7d1,51b1e917-e73e-4836-84a6-8cefeec29cc6,c5,c1,27,p1,?,surb={'id': '95355f0b-72cd-4310-b2c1-8b4da1a8ff1a', 'route': ['p1', 'e4', 'i1', 'x2', 'p2', 'c5']}
1769480603.6251194,RECEIVED,b0137717-93ee-4d26-85bb-464255532fe4,93653a13-cca2-42de-829b-25f32c940878,c3,c1,27,p1,?,surb={'id': '2614adfc-6360-4093-8ac5-680c517d9e57', 'route': ['p1', 'e7', 'i5', 'x11', 'p3', 'c3']}
1769480603.6840098,SENT,7bf65067-255a-4c96-ba9d-b3f684d44e93,47da6733-8ac8-4325-8b08-6316239fb26f,c1,c4,3396,?,p1,
1769480603.6841204,CREATED,fad2037a-562e-4846-8608-a7a3e8a695b6,d05f756e-5ced-459f-9c35-9a8c1f40b94f,c1,c4,27,?,?,surb={'id': '5b531c66-8f10-4edf-a188-aba14eabe143', 'route': ['p1', 'e2', 'i9', 'x5', 'p1', 'c1']}
1769480603.7086565,RECEIVED,a3d6d7e9-156e-4ad8-a2f4-796b97c51410,9d3dfdd2-d03a-4844-b154-4993a0bfd3a4,c3,c1,26,p1,?,surb={'id': '139aaf7f-79a1-4b97-a5fd-b9715a5b5403', 'route': ['p1', 'e4', 'i9', 'x2', 'p3', 'c3']}
1769480603.9682653,RECEIVED,1af2975c-0819-478a-94b8-5d5d87c2cb8e,fc958ffe-9758-47b0-b2fa-739ee6a79092,c5,c1,26,p1,?,surb={'id': 'f2be8822-24cf-45ea-b9b8-56fa8e733a0e', 'route': ['p1', 'e11', 'i11', 'x4', 'p2', 'c5']}
1769480603.9926631,RECEIVED,f0d59a8e-057d-476e-ab36-4bd09ce7639d,9f5a32db-1317-4875-9a7a-8560dcb70a06,c3,c1,27,p1,?,surb={'id': 'ada39afa-d482-44af-adc2-abff639a1d82', 'route': ['p1', 'e7', 'i2', 'x12', 'p3', 'c3']}
1769480604.0972939,RECEIVED,28080191-3da9-4b9e-b09f-52b6fdad9def,92591f49-d0c5-41fe-b39d-cb9e1af36833,c5,c1,27,p1,?,surb={'id': 'cd1a5157-3299-4139-8628-f79a6a4ee02f', 'route': ['p1', 'e9', 'i7', 'x1', 'p2', 'c5']}
1769480604.1089263,RECEIVED,33d79451-4304-4f2b-8392-05468ee9df3c,9cad9737-8fa6-4303-8005-39cdfda3f9d3,c3,c1,26,p1,?,surb={'id': '60a66ce2-cf5d-4d7e-8efc-9dc11f3695b7', 'route': ['p1', 'e8', 'i3', 'x6', 'p3', 'c3']}
1769480604.1162555,RECEIVED,1a90dca3-4a48-4913-b9d6-af83f53be225,9892d4c4-5014-4fc2-af53-39620a3344ce,c4,c1,27,p1,?,surb={'id': '02840cbe-3f18-412f-a8d7-e55a16b4e29c', 'route': ['p1', 'e10', 'i2', 'x3', 'p1', 'c4']}
1769480604.1318822,RECEIVED,4cf976d9-9248-4111-a638-3eff0e977985,885d8b0c-d060-4375-8425-e572bbed7817,c5,c1,27,p1,?,surb={'id': '99f850c0-6765-4c9a-9a94-83370444cc8a', 'route': ['p1', 'e7', 'i5', 'x8', 'p2', 'c5']}
1769480604.1564682,RECEIVED,706d8cbe-5685-48e3-91cd-741f3b8e535f,b9b157bf-d181-456a-8073-d5d5cfba82b3,c4,c1,27,p1,?,surb={'id': 'd34a5d59-e65e-4c90-9ec0-55f45b7cca13', 'route': ['p1', 'e7', 'i9', 'x1', 'p1', 'c4']}
1769480604.15784,SENT,db5a26a1-29c2-47a9-b15e-86b5fffef950,0ee181de-0c64-4d39-ad96-78264ad2335d,c1,c4,3388,?,p1,
1769480604.1579287,CREATED,a30feddd-2b4c-4bf8-ac83-b560a3333a29,36ac440a-3197-49fd-979d-a29c8901b1f2,c1,c4,27,?,?,surb={'id': 'a1d6917e-afc8-4c68-9753-1de881eb03d6', 'route': ['p1', 'e12', 'i10', 'x8', 'p1', 'c1']}
1769480604.1958983,RECEIVED,8094b07a-ada3-4538-9ab1-4f0d48eb258f,3f35b6e8-6b93-4ce7-86fa-b49b88796c80,c5,c1,27,p1,?,surb={'id': 'c3b63a22-ea87-4c14-8b3e-c028c647bf7a', 'route': ['p1', 'e10', 'i1', 'x9', 'p2', 'c5']}
