timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769741546.970711,RECEIVED,70551480-6b94-4fed-b2c3-18204f0518fe,2886365e-dc3f-4386-a7c2-1f24e318279c,c3,c1,27,p1,?,surb={'id': '7302ec0f-a57d-4d28-b654-cac45dce1c8a', 'route': ['p1', 'e2', 'i7', 'x9', 'p3', 'c3']}
1769741546.9797375,RECEIVED,b0154bf4-f5f5-4e86-b55d-2f42d9a50c9c,ed95cc33-98e0-440a-b776-6a072353f2ab,c3,c1,27,p1,?,surb={'id': 'b59d4729-9e55-4c42-b899-946400af8509', 'route': ['p1', 'e5', 'i6', 'x1', 'p3', 'c3']}
1769741547.0114534,RECEIVED,81db4f18-bfb1-462f-bb50-9b6b78b57b5d,93d67659-76b8-4933-9329-5a35dd6484a9,c5,c1,26,p1,?,surb={'id': '2206d8d7-161e-486b-a44b-74aa549cf0e8', 'route': ['p1', 'e8', 'i7', 'x8', 'p2', 'c5']}
1769741547.0199003,RECEIVED,f662efb2-8284-49a9-9974-b3d40caa567f,f46e8ef6-0e48-4aa1-bea1-a63074ef901f,c4,c1,27,p1,?,surb={'id': 'b3723235-9674-4f84-babb-778e12d291e3', 'route': ['p1', 'e10', 'i11', 'x6', 'p1', 'c4']}
1769741547.0707138,RECEIVED,e8382252-a18e-4444-8cef-4046dbe67732,b4fa058b-bf1f-4c09-ada4-c6e11dcfe6ee,c3,c1,27,p1,?,surb={'id': '6b247db0-d990-4d37-a000-49ed1bd316aa', 'route': ['p1', 'e9', 'i4', 'x4', 'p3', 'c3']}
1769741547.1167722,RECEIVED,a46266a5-1818-45da-bce1-be1a4145c5e6,f139f4a3-ab06-4e07-8ec4-2eb5069e5a61,c4,c1,27,p1,?,surb={'id': 'c2595e87-ec11-4521-b3c0-129e342fad87', 'route': ['p1', 'e4', 'i3', 'x6', 'p1', 'c4']}
1769741547.136639,RECEIVED,030eb311-3869-47a7-88ce-1b36cb823237,ef38e5fe-cad7-4c00-b5e0-a2eca82c7994,c3,c1,27,p1,?,surb={'id': '22bc2753-60cc-41cd-973e-b0aa407a1147', 'route': ['p1', 'e2', 'i10', 'x6', 'p3', 'c3']}
1769741547.1600285,RECEIVED,21dac7ff-c725-43ad-97a6-009a48e8188d,a8f3c645-6f14-4a03-aa50-422ae4bfd98d,c4,c1,27,p1,?,surb={'id': '691a597d-b993-4554-a671-23224a1b5753', 'route': ['p1', 'e12', 'i9', 'x7', 'p1', 'c4']}
1769741547.1984649,RECEIVED,34ff49ea-9b25-4889-95a6-0fb2b5df9bd3,2fb26b86-4336-431f-890f-4b74f9be58d3,c5,c1,26,p1,?,surb={'id': '6a72b582-2c5c-4d87-944f-3d0049ebfa85', 'route': ['p1', 'e5', 'i1', 'x11', 'p2', 'c5']}
1769741547.2088137,RECEIVED,60e5d01a-18b3-498b-9c90-8edbd0657c1a,25bf57fd-b139-4c12-ac1c-dcabd1224b78,c5,c1,27,p1,?,surb={'id': 'd1193182-63ed-4820-bea7-03c84dce156d', 'route': ['p1', 'e2', 'i11', 'x2', 'p2', 'c5']}
1769741547.4298425,RECEIVED,3acc798a-59ec-4b07-909f-521181c8e072,503b6984-eec2-4459-b24e-7ae74ee76e7b,c3,c1,27,p1,?,surb={'id': '285e0914-78e2-4a2a-aa08-d9d47b41a29d', 'route': ['p1', 'e1', 'i4', 'x7', 'p3', 'c3']}
1769741547.463425,RECEIVED,c9fb880d-ac2e-4969-816f-82aa486cae8b,5afc824b-ce70-4c23-b28f-159c623381ea,c5,c1,27,p1,?,surb={'id': '0a919e45-0542-4612-91c5-d5c11c8b9c28', 'route': ['p1', 'e2', 'i8', 'x8', 'p2', 'c5']}
1769741547.5669003,RECEIVED,850efdf2-5e9b-42d0-afb1-6f3fb53631e8,536331ff-4cca-4919-b17d-8017ec853c77,c4,c1,27,p1,?,surb={'id': 'ab8d1328-4cc3-4723-9954-18e53d5456b9', 'route': ['p1', 'e1', 'i2', 'x11', 'p1', 'c4']}
1769741547.5989008,RECEIVED,85d02498-1f5c-4938-931c-978199b3d299,b121bce9-2929-4127-a59a-514a58073089,c3,c1,27,p1,?,surb={'id': '97be079e-77d9-49ea-8fe8-ebbb2cbc6592', 'route': ['p1', 'e10', 'i5', 'x5', 'p3', 'c3']}
1769741547.6012468,RECEIVED,7e66f463-9e45-4dc6-accf-bfaf4fd6c559,7dad603c-6246-401f-b831-b723a1e9b235,c5,c1,27,p1,?,surb={'id': 'dfff51b4-fb58-4e7a-891d-eb505b0291a3', 'route': ['p1', 'e6', 'i6', 'x2', 'p2', 'c5']}
1769741547.6258962,RECEIVED,89140603-006b-4213-a10f-5747b2e9a9cf,5b1a62f3-8bbf-48cd-b9a6-16ecfbb02716,c4,c1,27,p1,?,surb={'id': '6b7df9fb-2b14-47c4-bea2-c40d9be5bbb0', 'route': ['p1', 'e8', 'i5', 'x8', 'p1', 'c4']}
1769741547.687825,RECEIVED,9f30e0d9-3d16-471a-a854-ec530e547d8d,07fa2163-6523-4e88-8afe-34898e30c414,c5,c1,27,p1,?,surb={'id': '00a4bd3a-81e2-4f9b-a455-bc6d238f814a', 'route': ['p1', 'e4', 'i2', 'x1', 'p2', 'c5']}
1769741547.6916063,RECEIVED,0ce0ff2e-ecb9-435c-8f48-bb1cfe01f464,16557da7-f773-43bb-a31f-fec4c537e1ee,c3,c1,27,p1,?,surb={'id': 'f64e72a2-be59-4218-9acc-5c1c0a578f00', 'route': ['p1', 'e12', 'i1', 'x7', 'p3', 'c3']}
1769741548.0096831,RECEIVED,44995fcb-8fd4-45a9-9802-ebab9b8524bb,eab9148b-dd44-4a6a-8ef4-b169cadb330a,c5,c1,27,p1,?,surb={'id': '5c945601-edb0-4235-abd6-4d3f0b45098e', 'route': ['p1', 'e10', 'i12', 'x9', 'p2', 'c5']}
1769741548.1194596,RECEIVED,d53793ce-02cc-4376-9e81-6da19e6719c4,50a7ef4d-84d4-4bef-85ef-7e90d23a89bf,c5,c1,27,p1,?,surb={'id': 'be74d39c-648c-452d-96cb-f24a0ea93cf5', 'route': ['p1', 'e7', 'i2', 'x10', 'p2', 'c5']}
1769741548.1916327,RECEIVED,248e668e-1b5d-4511-b8f8-a3bcaa8a111b,b0d7cf61-1bf4-43cf-ba8a-ff61aa392024,c4,c1,27,p1,?,surb={'id': '086bc91c-ca42-496d-98f1-d31d7f2147c5', 'route': ['p1', 'e2', 'i2', 'x5', 'p1', 'c4']}
1769741548.2065635,RECEIVED,192034b7-8959-4352-87f4-2b58de8ac01a,788cd5d7-fc2b-4afa-a147-b2bab4144622,c4,c1,27,p1,?,surb={'id': 'a0a14a1a-bd8c-41ab-ab01-d588238aeb8d', 'route': ['p1', 'e1', 'i4', 'x12', 'p1', 'c4']}
1769741548.3038676,RECEIVED,9e099572-0170-4bcf-96e9-390f3f7edfe7,cf838d8e-950d-4239-beb7-db568959de94,c3,c1,26,p1,?,surb={'id': '1246bd28-14e5-4e03-8511-239c665522f8', 'route': ['p1', 'e10', 'i1', 'x6', 'p3', 'c3']}
1769741548.415707,RECEIVED,a927d8e6-a295-4d6b-9920-13b26eb0e33c,b5d129f5-ee40-4482-a962-d24f58cb20ef,c3,c1,27,p1,?,surb={'id': 'ae4ab224-8b95-464c-95ff-8f9b381d888a', 'route': ['p1', 'e5', 'i9', 'x6', 'p3', 'c3']}
1769741548.4327428,RECEIVED,7bd28edf-9c90-449b-b709-07f375672b2e,6829b9dc-ec8a-4cf3-b33d-60c81bb9c816,c5,c1,27,p1,?,surb={'id': '595f3204-c346-4f3d-a27e-9c39027a79ea', 'route': ['p1', 'e7', 'i4', 'x1', 'p2', 'c5']}
1769741548.4649506,RECEIVED,8e67970e-7eba-45f1-8e98-5051a5da3418,edff7c65-1cc0-4f12-9549-c37070741ae9,c4,c1,27,p1,?,surb={'id': '795b9aed-2a1a-45a5-8f49-32f5d5ecc8f2', 'route': ['p1', 'e10', 'i7', 'x12', 'p1', 'c4']}
1769741548.9099882,SENT,23e41d87-7091-45fc-b70e-76a363ea5ca7,d6f61ad6-5fe4-4e18-a7c5-314fe96b81a3,c1,c2,3375,?,p1,
1769741548.9101462,CREATED,80e316be-56cb-4a8f-9cc9-64b1c6b20a79,10228f40-c0ed-4de1-bac0-bd81f44f4add,c1,c2,26,?,?,surb={'id': 'fa14a864-a11b-4f83-a0e3-3418f4004132', 'route': ['p2', 'e9', 'i10', 'x6', 'p1', 'c1']}
1769741548.9331765,RECEIVED,1e815767-63e1-4f8c-8423-55c0721d1c18,8c5ada21-d688-402c-b6e8-4a9b5a21abfd,c4,c1,26,p1,?,surb={'id': '6a8ab394-feb1-477c-85fc-873b8aaeef8e', 'route': ['p1', 'e5', 'i7', 'x5', 'p1', 'c4']}
1769741549.007949,RECEIVED,46cce86e-9b28-4e51-8a94-1b7c128451ef,372d5af2-b2aa-4171-9167-a634a4303445,c4,c1,27,p1,?,surb={'id': '3152ec40-21b7-4452-96ad-c206cbc7f8fa', 'route': ['p1', 'e11', 'i7', 'x5', 'p1', 'c4']}
1769741549.354247,SENT,7d53ece7-919a-4595-ac81-f97661286ac9,cb2e8b7a-7e2e-4e3b-acd5-eef4c8e37bb8,c1,c2,3379,?,p1,
1769741549.3543584,CREATED,f0f28035-5ff1-4fa4-9013-429a25822319,ccb03726-1ec7-49fc-be5e-144e30d5bfce,c1,c2,26,?,?,surb={'id': '4ad2a294-872c-4695-89a9-baad64fcf498', 'route': ['p2', 'e8', 'i11', 'x12', 'p1', 'c1']}
1769741549.5138042,RECEIVED,0cc4814b-7c74-49f0-8843-2a434887c331,11c54773-e83b-4cbd-94f6-9925a1352d7e,c4,c1,27,p1,?,surb={'id': 'e151791f-6561-4d90-8a3c-b15b8bbeb977', 'route': ['p1', 'e1', 'i10', 'x8', 'p1', 'c4']}
1769741549.7166822,RECEIVED,5dd07b74-a044-4a09-bd28-58c4439fb7f4,8b1634e4-8419-44b5-90fa-6aa52935660c,c4,c1,26,p1,?,surb={'id': 'f4f7621e-f6c2-4c80-803b-fb9df82a9a0c', 'route': ['p1', 'e2', 'i4', 'x2', 'p1', 'c4']}
1769741550.0642233,RECEIVED,f4ac7daa-812d-45df-b472-cdebfd52faa8,b292b5e9-6f58-4025-b77e-65e233f5d252,c4,c1,27,p1,?,surb={'id': '0e64752f-e6f1-4f8a-9259-2bb06f8729d4', 'route': ['p1', 'e4', 'i1', 'x10', 'p1', 'c4']}
1769741550.188122,RECEIVED,e8051ed3-a11d-4b14-83f9-8e24f5ff78d7,fb1ca468-2c82-4ebe-9abb-a7101687eb41,c5,c1,27,p1,?,surb={'id': 'a9a8bc3b-92c8-42aa-a028-f054716ed7a0', 'route': ['p1', 'e7', 'i2', 'x12', 'p2', 'c5']}
1769741550.291589,RECEIVED,cda3ba17-7815-45a2-acc1-d96571eb9248,8b5842a0-2a7f-46c7-921d-a7d761df33ef,c3,c1,26,p1,?,surb={'id': '7a6fcde8-edca-4278-b8af-0eb4ab96c26f', 'route': ['p1', 'e4', 'i2', 'x7', 'p3', 'c3']}
1769741550.2971961,RECEIVED,6416892e-164c-496b-9fc2-aedf7e3bb635,e0cbb660-35a8-44c9-827a-4af7068c431b,c3,c1,26,p1,?,surb={'id': '8e943d70-2aca-4b0c-94b0-89de65f8371c', 'route': ['p1', 'e2', 'i10', 'x7', 'p3', 'c3']}
1769741550.3520703,SENT,4f3aaa80-8671-4232-acfd-9088785dc89f,b82312aa-9f0d-4066-b50c-de502cff954b,c1,c2,3376,?,p1,
1769741550.3522053,CREATED,ccf19ce6-755e-43fe-b2ae-133920774349,81948e61-279f-4073-9b19-008d4a06bb07,c1,c2,27,?,?,surb={'id': '9db062fb-e512-4aca-9469-063f76bf77a2', 'route': ['p2', 'e11', 'i10', 'x3', 'p1', 'c1']}
1769741550.3760223,SENT,1e62ef88-661c-4798-abb9-8fc0455c44d7,223757f7-8634-4779-a2d8-ea5b045885cd,c1,c2,3383,?,p1,
1769741550.3764637,CREATED,82ba04d9-2900-4d56-add0-d1c95d570e68,ed652a76-6f5c-4b53-bcbc-49f360137016,c1,c2,27,?,?,surb={'id': 'd1259e4a-a00b-4822-9798-bbac6ad5ca74', 'route': ['p2', 'e8', 'i11', 'x2', 'p1', 'c1']}
1769741550.7445164,SENT,90687f29-018b-4911-87c6-70dbbcd662b5,e4a9a989-048c-4406-9cab-37155586d496,c1,c2,3367,?,p1,
1769741550.7446363,CREATED,4d46e7ec-2c80-4a60-a639-429c417f2e41,f9aaf434-1d6b-4cd1-8536-9a7024bcf94c,c1,c2,27,?,?,surb={'id': 'b072537e-4872-4099-89eb-df202e260914', 'route': ['p2', 'e3', 'i9', 'x10', 'p1', 'c1']}
1769741550.82408,RECEIVED,6f1c27af-42f8-428d-8746-d58ffbece6e6,5b24b9a1-521b-4fec-90fa-35d5cd808b4b,c3,c1,27,p1,?,surb={'id': '4114367b-a3dd-4e6a-9bcd-f887d6814aaa', 'route': ['p1', 'e6', 'i10', 'x3', 'p3', 'c3']}
1769741550.856498,SENT,210b9b96-16fc-4ab7-aef6-b18566e7b394,18cdb6e9-178a-4560-af91-76b4655674da,c1,c2,3401,?,p1,
1769741550.8566306,CREATED,44dd6cf6-d9e6-41a0-a35c-4b5d08d45a90,48995df1-d791-44ec-94d1-32c5975b2d40,c1,c2,27,?,?,surb={'id': '4f6b6466-c05d-4db2-9b3c-87e9f6e4bc22', 'route': ['p2', 'e4', 'i4', 'x11', 'p1', 'c1']}
1769741550.8671465,RECEIVED,6ba5d10f-cec1-472c-a1da-be3256654259,b8f9d431-bb41-4d9d-bc0c-93f53b84b992,c5,c1,27,p1,?,surb={'id': '93cb42b5-0b3a-46eb-b154-e12ea6472c0b', 'route': ['p1', 'e12', 'i9', 'x1', 'p2', 'c5']}
1769741550.914538,RECEIVED,7ccdc957-cacb-4288-ae48-2b46d8529bbf,bf7cbae8-261b-4b8b-9316-22660340f71d,c5,c1,26,p1,?,surb={'id': '5df134ac-334a-422f-86c4-d416b3846f35', 'route': ['p1', 'e1', 'i9', 'x8', 'p2', 'c5']}
1769741551.0706692,RECEIVED,21b5da13-fce9-42fb-94b0-b5200183c65a,0411045e-08a3-49f1-bb8e-1707c5049341,c5,c1,27,p1,?,surb={'id': '16ddd519-3864-4417-a1c4-517f5e1f105c', 'route': ['p1', 'e6', 'i8', 'x7', 'p2', 'c5']}
1769741551.1560287,SENT,0a1bc2f3-a334-4ea2-8a2f-7a2b16df495a,b4863d2f-6f8b-478a-90e8-a9a026e22a92,c1,c2,3396,?,p1,
1769741551.1562006,CREATED,0a2cc97c-c35b-4137-b1c5-d2cab7f8c39f,efd945a6-1155-4a60-9f64-0a97c5dfa8c2,c1,c2,27,?,?,surb={'id': 'ce323879-b560-488d-8a4a-c4209587467b', 'route': ['p2', 'e10', 'i6', 'x2', 'p1', 'c1']}
1769741551.2280993,SENT,67ddbaa4-e0fb-4d23-8d75-d8e2ff58d454,f27c510b-b92c-4d3e-ad0a-50be2f18e0aa,c1,c2,3383,?,p1,
1769741551.2282345,CREATED,869314a7-e083-45dd-b3e1-827aa3fda305,6b783830-41d0-46a7-9b39-93bb0473e356,c1,c2,27,?,?,surb={'id': '5d5a837f-eda4-4668-8192-e4f7cdf4c010', 'route': ['p2', 'e2', 'i4', 'x4', 'p1', 'c1']}
1769741551.3122222,SENT,6e71a7ee-4abc-4dab-b578-2b8f77800d32,91b9aa87-7cc6-4980-ad16-82bc27c1b16f,c1,c2,3359,?,p1,
1769741551.3123558,CREATED,801b3a32-554a-4023-ab60-fb9ebfb976cc,67fc5f98-e319-4fe8-9486-5d4e74ef72ef,c1,c2,27,?,?,surb={'id': '4eb23f94-daea-4848-bc27-04b5f017f370', 'route': ['p2', 'e4', 'i8', 'x10', 'p1', 'c1']}
1769741551.3500736,RECEIVED,f853df24-d9b2-4249-8549-3ca87132eb2b,94376a83-b939-4eee-85ea-a85de577fb2f,c3,c1,27,p1,?,surb={'id': 'd8f82c85-d511-44dc-a29c-9c27f1affc9b', 'route': ['p1', 'e8', 'i6', 'x1', 'p3', 'c3']}
1769741551.4197836,SENT,c9c5fdf9-6ef5-4c1d-963e-48b33a249bb5,878a514b-daa9-49a8-a946-2cd31b3326c0,c1,c2,3373,?,p1,
1769741551.4199429,CREATED,ead688b4-9469-44ff-ba08-d0672822981d,9f197281-538e-4f03-8ea0-2a3d7d4f1686,c1,c2,27,?,?,surb={'id': '850d1d1b-dcd7-45ad-bfaa-4ac4276db860', 'route': ['p2', 'e12', 'i8', 'x7', 'p1', 'c1']}
1769741551.433845,RECEIVED,991310ce-53b7-414c-ab3c-3d48129c1a80,587259d3-b4e4-4d51-8a3c-308409357e5f,c4,c1,27,p1,?,surb={'id': 'd7d1d6d5-40dd-47a9-9247-ff8300e0497c', 'route': ['p1', 'e11', 'i3', 'x5', 'p1', 'c4']}
1769741551.7162461,RECEIVED,324a9242-5826-407b-bf0a-56dee2536821,fdaef63a-851e-4ebb-bbde-1856f2412551,c5,c1,27,p1,?,surb={'id': 'cf6e67ab-0fce-4704-8e12-60e8b5b714b4', 'route': ['p1', 'e9', 'i6', 'x2', 'p2', 'c5']}
1769741551.801082,RECEIVED,b2107930-ee61-489f-8e41-4351ee100bc4,b54aa98e-563b-46ed-ab73-42993828c666,c5,c1,27,p1,?,surb={'id': '4379bc7e-e314-4647-952e-4749a8fa96bb', 'route': ['p1', 'e12', 'i11', 'x12', 'p2', 'c5']}
1769741551.855254,RECEIVED,467a2c91-0f94-439d-a9d5-d6cde6b96d9b,487020c6-5f10-4e9a-ac84-ea24542c110c,c4,c1,27,p1,?,surb={'id': '6a7e075c-2eeb-4534-8ced-bbe95a3879d9', 'route': ['p1', 'e7', 'i3', 'x10', 'p1', 'c4']}
1769741551.8916364,RECEIVED,988da4a2-8c5b-4380-b0b2-a5d250c8fd74,57a5db35-8160-4c21-b979-2f2a43a80658,c4,c1,27,p1,?,surb={'id': 'eb446fbe-8d3d-4e12-bd46-f5a43f8d7f04', 'route': ['p1', 'e7', 'i1', 'x6', 'p1', 'c4']}
1769741552.0281591,SENT,4633f31f-7e1f-4d19-a1e0-9d83eee88ee3,5128c263-a1e9-48ca-b08b-a67eb61c9d6a,c1,c2,3367,?,p1,
1769741552.0282967,CREATED,815e2c11-3128-4800-9f90-432a2a60f86e,ee5c0bb3-fdc2-4430-9fa9-b6867bf315ef,c1,c2,27,?,?,surb={'id': 'afbed7f1-deb6-4f5a-b586-ff1d25ee6942', 'route': ['p2', 'e6', 'i10', 'x2', 'p1', 'c1']}
1769741552.03631,RECEIVED,0115d950-bd4d-4440-a0f0-4e11f7f93757,ec677a6f-9c41-4393-8536-75d80bc71831,c5,c1,27,p1,?,surb={'id': 'faa6359a-3330-4647-89a7-3e4cc9f5ff83', 'route': ['p1', 'e8', 'i7', 'x7', 'p2', 'c5']}
1769741552.0427268,RECEIVED,f4604f2a-a7b5-4e4e-9fbb-d7d31428d604,bd423ed4-4220-412d-8dce-51093f89f947,c5,c1,27,p1,?,surb={'id': '51e5df8c-a210-4c36-980e-66e92b8ba6c1', 'route': ['p1', 'e2', 'i6', 'x2', 'p2', 'c5']}
1769741552.055669,RECEIVED,005e47da-1c2c-42b1-a545-73aa602d832c,b326c1f5-8c0e-4adb-ab83-502f7a68af68,c5,c1,27,p1,?,surb={'id': 'c565a4cd-aa20-4143-a545-c6d1148c65cc', 'route': ['p1', 'e9', 'i12', 'x5', 'p2', 'c5']}
1769741552.121676,RECEIVED,ce70f987-a431-4d76-979d-c79f54059d13,b611d256-7e80-415b-99bd-cb1e14ab3228,c3,c1,27,p1,?,surb={'id': 'fbbaf8e4-d9ad-4387-a36b-49d521512d46', 'route': ['p1', 'e12', 'i7', 'x11', 'p3', 'c3']}
1769741552.2262568,RECEIVED,e4a160a8-830a-48aa-956f-571359a69961,608e26a7-5ad5-48c2-a216-4155adc405c1,c3,c1,26,p1,?,surb={'id': 'ee5a9840-4722-4e50-98e2-2ded84e810e2', 'route': ['p1', 'e5', 'i9', 'x10', 'p3', 'c3']}
1769741552.301911,SENT,9f5dcd35-f4f2-4e21-9f7b-f8dba0acf0ad,b6ecf5d2-8727-415f-9f3c-d0fc231eb033,c1,c2,3397,?,p1,
1769741552.3019915,CREATED,3a13fd4c-6152-402e-853b-e3abd33686c5,872f094b-6b99-4afe-a9da-c09f753a8bd4,c1,c2,27,?,?,surb={'id': 'a49ea3bf-f6df-465c-82b3-36a8b94f9bc5', 'route': ['p2', 'e10', 'i8', 'x3', 'p1', 'c1']}
1769741552.3174021,RECEIVED,57decb64-b9f8-4b4f-ac7d-102136b807e4,cb4d2abd-fe73-4a7e-8144-5e40fb9414dd,c5,c1,27,p1,?,surb={'id': 'eefac607-caad-4d9f-80e1-994176f0e202', 'route': ['p1', 'e1', 'i9', 'x1', 'p2', 'c5']}
1769741552.350157,RECEIVED,76349b64-a0ea-4ac5-bdee-9ea36c1ff04d,69b89de3-c7e9-43bb-a6c1-98ae266c6f12,c3,c1,27,p1,?,surb={'id': '53b7a818-d13c-4e7b-8224-8f0c5b2f68b4', 'route': ['p1', 'e8', 'i8', 'x6', 'p3', 'c3']}
1769741552.521332,RECEIVED,5f6fd946-0f27-4df2-9491-59a871518785,29714945-9ed7-4047-9b78-f885bb6d2c52,c3,c1,27,p1,?,surb={'id': '805ec666-1a60-41db-9131-0af39b1e34e6', 'route': ['p1', 'e4', 'i2', 'x2', 'p3', 'c3']}
1769741552.5321481,RECEIVED,1b70aa57-ac38-404f-8f33-b7f48565c2ae,84464b5b-7714-4ac4-9ef9-3c6f79eae8a0,c5,c1,27,p1,?,surb={'id': '014ad927-8fbf-4a40-8379-49f95863dba7', 'route': ['p1', 'e9', 'i9', 'x1', 'p2', 'c5']}
1769741552.6431773,RECEIVED,c1c6b982-d46d-493a-9701-948da92861bf,2239d274-800e-4ec0-a06e-ce7302e70de7,c4,c1,27,p1,?,surb={'id': '76e43a7d-7c21-48af-9db8-b6166e812333', 'route': ['p1', 'e3', 'i3', 'x4', 'p1', 'c4']}
1769741552.8053665,RECEIVED,36d40685-6ab1-4c73-bc0d-09070e6c19da,150e232e-8c71-41f2-8ef0-6a5ba12577a8,c5,c1,27,p1,?,surb={'id': 'fd714282-c6e1-4b5a-8d3f-01a78a39650e', 'route': ['p1', 'e9', 'i1', 'x7', 'p2', 'c5']}
1769741553.095285,RECEIVED,b744465e-b5f8-41a9-88b2-ebd47fb492a1,7fcdda74-dc60-4f8a-a682-8e1c7892ed25,c5,c1,27,p1,?,surb={'id': '8693b0f4-f321-4e06-b9be-1058e865afee', 'route': ['p1', 'e11', 'i1', 'x3', 'p2', 'c5']}
1769741553.1613672,RECEIVED,66a95552-0a1e-4b9a-a777-6210a780a0bc,bae33681-41e0-4c19-aa41-32d024d8c466,c4,c1,26,p1,?,surb={'id': '1df13a9c-35d9-41ba-b7b5-aa015106d8ff', 'route': ['p1', 'e3', 'i5', 'x10', 'p1', 'c4']}
1769741553.2320037,RECEIVED,d197ea87-19b9-40d5-a377-ec88256a5434,d9fae076-50ed-4599-8fc7-6d1b21d6ad95,c4,c1,27,p1,?,surb={'id': '8adcb04b-25d5-421f-8c3f-c0cb3fd1f6fe', 'route': ['p1', 'e9', 'i6', 'x6', 'p1', 'c4']}
1769741553.2843137,RECEIVED,a261b2c7-694d-414f-b1d1-1f836cf0231f,856e7a7f-4b16-41ea-868e-90d580acfa85,c4,c1,27,p1,?,surb={'id': '01aca3b5-08f7-44d1-beb8-498cd93f32f3', 'route': ['p1', 'e5', 'i8', 'x7', 'p1', 'c4']}
1769741553.3715625,RECEIVED,5bf651a3-ef5c-4cf3-8006-75156b7fcbe7,594dc189-74d6-4496-8d00-f6dfe535b13c,c3,c1,26,p1,?,surb={'id': '0052a535-93ed-4b59-8ad6-14d5a4f0572b', 'route': ['p1', 'e7', 'i11', 'x7', 'p3', 'c3']}
1769741553.3799822,RECEIVED,e817c61c-126c-4f3b-922d-4f69cc2e8146,5f6a17c3-2ff9-4215-b010-22f47a9fbb72,c4,c1,27,p1,?,surb={'id': 'a169e747-9224-4fb0-9ee0-6c60e10259e2', 'route': ['p1', 'e12', 'i8', 'x6', 'p1', 'c4']}
1769741553.4327338,RECEIVED,71765616-4019-41d8-afdc-cd9252ea0810,43b313a6-0c5d-4c9e-a4f0-7619268359fd,c5,c1,26,p1,?,surb={'id': 'b19fa6a2-12f8-4175-8025-a0dc8c3f6e28', 'route': ['p1', 'e2', 'i11', 'x3', 'p2', 'c5']}
1769741553.4451745,RECEIVED,fb510c16-f63f-4ed1-bb4e-723dcfdaa990,77f34d3d-f0e2-4d5e-b70f-1966c6d42828,c4,c1,27,p1,?,surb={'id': '350d1488-283d-4302-8fed-985241ab7e07', 'route': ['p1', 'e1', 'i5', 'x11', 'p1', 'c4']}
1769741553.6784363,SENT,c972feb2-9690-4942-a526-c6b8a2505090,a660eeaa-bd0a-4e69-859c-09caf976d8b2,c1,c2,3404,?,p1,
1769741553.6785324,CREATED,973059ba-8d2d-4e60-89c3-ac6c6dba5fa3,93e8b94e-7900-4704-8318-b4ba9f32aace,c1,c2,27,?,?,surb={'id': '1fc81db4-54d3-4bb0-ae0f-8b687a77d86e', 'route': ['p2', 'e5', 'i7', 'x6', 'p1', 'c1']}
1769741553.6816435,RECEIVED,019f1e07-149e-493e-9ea8-370053b42f54,9c37ec61-fca2-4760-89e2-ad9f9ae1b4ad,c5,c1,27,p1,?,surb={'id': '179e3a66-eb80-493b-8b97-e5a12c890106', 'route': ['p1', 'e7', 'i3', 'x5', 'p2', 'c5']}
1769741553.7578614,RECEIVED,2aa0f5af-5513-460b-8a12-983d748a73c8,47a0bd23-3e09-47bf-af79-153f2c9aae75,c5,c1,27,p1,?,surb={'id': '204dc242-f082-4a04-85ba-6758b649d1cf', 'route': ['p1', 'e4', 'i9', 'x3', 'p2', 'c5']}
1769741553.808836,RECEIVED,b9f8aadd-2dde-450b-9053-15dc480d9b8f,dbaeab38-1e70-4406-905c-0509c4021d8c,c5,c1,26,p1,?,surb={'id': '13200cc2-df3c-4f2e-b1b8-ee3a0b6a9373', 'route': ['p1', 'e2', 'i1', 'x4', 'p2', 'c5']}
1769741554.2761452,RECEIVED,43d2c09c-b7a8-4a9f-82ee-4f05bc20d35b,5eb53e8d-3961-49fa-a61f-9d31c844641f,c4,c1,27,p1,?,surb={'id': '1056de31-991e-455b-9303-464cd9c88f40', 'route': ['p1', 'e8', 'i6', 'x5', 'p1', 'c4']}
1769741554.286313,RECEIVED,5d492beb-687d-417d-b50e-842acde2a7b4,2c88fea7-e28e-4880-afa9-72a86d5d4a0b,c3,c1,27,p1,?,surb={'id': '72e7cf08-789b-486d-8238-dd4fee429a07', 'route': ['p1', 'e12', 'i7', 'x4', 'p3', 'c3']}
1769741554.3046582,RECEIVED,9aa4fbf6-7c47-4459-856d-8db126b3ad9f,a7da0057-cf5a-4b69-8d49-1435366ea685,c5,c1,27,p1,?,surb={'id': 'fa34bce0-e6f6-47be-8eb7-73ff36f36a33', 'route': ['p1', 'e3', 'i5', 'x12', 'p2', 'c5']}
1769741554.3901722,RECEIVED,6419d0cf-659e-4178-9570-d7e363df9d77,bb34a73e-61bd-4b57-845f-e31bc13af918,c4,c1,26,p1,?,surb={'id': '386eb629-0b63-45b7-bfb6-81dd3b9d6ae0', 'route': ['p1', 'e10', 'i9', 'x10', 'p1', 'c4']}
1769741554.5282655,SENT,54b58a25-3554-417f-9df6-c6a2cebd5d8c,51d27aed-a98b-480a-950d-0007a7a39fbf,c1,c2,3359,?,p1,
