timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769741132.4109297,SENT,759ab497-fe25-46f0-ac01-12c2e401fb8a,c85c222c-192b-4b15-a0eb-6b5e1c189cb5,c2,c5,3375,?,p2,
1769741132.4110985,CREATED,34c915fa-0cea-45b9-854f-ff27e88611ae,cd2ecf37-c55b-4d4d-873c-fb4caae5ec24,c2,c5,27,?,?,surb={'id': '69d5bf02-a19f-4b66-a048-9e69e604671c', 'route': ['p2', 'e10', 'i5', 'x8', 'p2', 'c2']}
1769741147.5804594,CREATED,13f79b43-0b9c-4246-a570-c2bc1754ae73,ecf667c3-6515-4801-80da-9f848201f70c,c2,c5,27,?,?,surb={'id': 'c99675e9-21ec-48a8-98ae-673d6087f98c', 'route': ['p2', 'e4', 'i3', 'x9', 'p2', 'c2']}
1769741147.6099026,SENT,e25135b7-a7c2-4314-b871-d7f4556d5652,a28a2c92-9f1b-420a-a008-6ae40e6fcf37,c2,c5,3392,?,p2,
1769741147.6108735,CREATED,bf56053c-1fd7-4b9e-8be2-79ca2e61ce1f,ec066db2-cca1-440d-af4b-2dc4006deab6,c2,c5,27,?,?,surb={'id': 'f03bc5cd-016d-4bc8-88e5-65337ef800ed', 'route': ['p2', 'e5', 'i12', 'x7', 'p2', 'c2']}
1769741147.6526823,SENT,dbce1b4f-c1d1-46fd-9a6c-dbb6aa45c8a6,5f47c94c-4b9f-4604-a7ca-4173ccf473c7,c2,c5,3376,?,p2,
1769741147.6528213,CREATED,db5334a9-be78-4f0d-9024-dda94fed007b,841160fd-4eff-4be0-b4e9-c58531e6ac95,c2,c5,26,?,?,surb={'id': 'f35aab68-80fd-4f1a-a123-8bc757d5a62d', 'route': ['p2', 'e4', 'i5', 'x1', 'p2', 'c2']}
1769741147.739861,SENT,9cba501a-6239-4ee8-b26d-a45d3aebbe79,fd7fc934-d5e9-489e-abd9-68c462818495,c2,c5,3396,?,p2,
1769741147.7399924,CREATED,91934e1b-d5f7-4eac-a047-7dbdd2843e09,1cd7ebca-8e51-4568-b5b8-a4e41c7f8068,c2,c5,27,?,?,surb={'id': '58a65b73-40c9-484c-8aa3-379750b4cd7c', 'route': ['p2', 'e7', 'i12', 'x11', 'p2', 'c2']}
1769741147.791649,SENT,2b830faf-747f-4e9d-b778-bc77a5915c82,aa49284d-bd7b-4abb-90fb-f79b87520d81,c2,c5,3367,?,p2,
1769741147.7917783,CREATED,1865041a-65b0-45db-b7b8-7d89dae43196,5cd09bc8-3943-4355-93e5-ee159cc90992,c2,c5,27,?,?,surb={'id': 'bd545e84-7c82-402f-b1d8-d41fa7e4fe09', 'route': ['p2', 'e1', 'i7', 'x6', 'p2', 'c2']}
1769741147.82741,RECEIVED,96ee5ab3-49e7-4fb9-861a-0339327aeb38,2db74038-793d-4182-924d-7321b48c0e4a,c1,c2,27,p2,?,surb={'id': '55f22fb6-8d63-44df-b058-5709f958bb84', 'route': ['p2', 'e2', 'i5', 'x1', 'p1', 'c1']}
1769741147.896185,SENT,0c84cba8-4eb5-41d5-9a85-e8f8967e5dc0,fe284f27-b3e0-4756-9787-8e321be5af1b,c2,c5,3360,?,p2,
1769741147.896317,CREATED,9d84462f-f431-4438-a2d2-13312c36038f,697aac9f-492a-474c-a659-f5f88cabaf68,c2,c5,27,?,?,surb={'id': '3a054679-892a-491a-8e45-c8b6f04bc905', 'route': ['p2', 'e1', 'i8', 'x5', 'p2', 'c2']}
1769741148.0415752,SENT,64c9b2c1-62f8-4341-988d-f1ec79f6f3f6,b984e72b-03da-4930-8fc7-f7e24292dc24,c2,c5,3379,?,p2,
1769741148.0417094,CREATED,ea5debc0-f611-4403-a285-33b30848c072,c0851311-2671-4c65-99d2-eed264e2d5ca,c2,c5,27,?,?,surb={'id': '49aa5468-c7a2-476f-8112-674395bc2d6c', 'route': ['p2', 'e11', 'i2', 'x3', 'p2', 'c2']}
1769741148.4906604,RECEIVED,8ba76772-58ca-48b8-b806-56705bbd9219,c5695335-721b-4a86-8155-4765a2f7da18,c1,c2,27,p2,?,surb={'id': '8b295a63-dea2-4fbd-beda-e104cf3a6fab', 'route': ['p2', 'e5', 'i6', 'x3', 'p1', 'c1']}
1769741148.5679836,RECEIVED,b24b0c6e-fcf0-4d81-9376-a40691ad84fa,efce1d45-e132-4918-8d6e-85ed7ecfa151,c1,c2,27,p2,?,surb={'id': 'e3b0e2d3-c213-4fc7-a0ee-b52933e9178a', 'route': ['p2', 'e4', 'i2', 'x3', 'p1', 'c1']}
1769741148.7575605,RECEIVED,219b1257-d0b2-4c0d-ae78-d0ea2530986b,5755bf7a-84ba-465b-9bf4-35c1769d7370,c1,c2,27,p2,?,surb={'id': '6029e9e1-367a-4756-80fd-5ccd18136ae7', 'route': ['p2', 'e8', 'i2', 'x6', 'p1', 'c1']}
1769741149.0832715,SENT,56a33f40-0be4-4fa3-9dd4-e66bd4973ab1,511f2d81-5363-4cc8-a1d1-fba8f4aca036,c2,c5,3405,?,p2,
1769741149.083403,CREATED,02665d12-2bc0-49c0-82de-77bb901260cd,dea7e5db-56cf-4bbd-a7a1-6da210b42b9d,c2,c5,27,?,?,surb={'id': '07e7b75f-e145-4ee7-919a-8e1f7042421f', 'route': ['p2', 'e12', 'i6', 'x4', 'p2', 'c2']}
1769741149.10212,RECEIVED,b9e05031-62fb-4432-a7a1-2d10775450d0,92c60413-efe6-44f1-91a8-2cb4137397bf,c1,c2,27,p2,?,surb={'id': 'a998df2e-7407-41d7-844f-8479996b916c', 'route': ['p2', 'e2', 'i8', 'x3', 'p1', 'c1']}
1769741149.1375372,SENT,93bcb0bb-a42b-49b6-829b-42c43994b899,c36993f2-0d3a-436d-98ea-a49590fc0a73,c2,c5,3376,?,p2,
1769741149.1376698,CREATED,2e2d64b0-d76b-46c2-b6f2-0c63ab0db4e7,d183e5b7-35c4-43bf-bc17-3ed722b6ca66,c2,c5,27,?,?,surb={'id': '797dffde-97f8-42c7-b6ac-4eb981d568a0', 'route': ['p2', 'e6', 'i5', 'x5', 'p2', 'c2']}
1769741149.1787179,RECEIVED,5c74dd7d-f774-4193-942e-fddfd4315cb0,336a53a5-42f5-4910-b9d0-7be34ecdd79b,c1,c2,27,p2,?,surb={'id': 'ba059e09-2ae0-4054-835d-ecbbcbcdd52d', 'route': ['p2', 'e6', 'i8', 'x4', 'p1', 'c1']}
1769741149.6500816,RECEIVED,5625363c-ef43-4c5e-af9e-6d1cc5287441,6e9fbc14-be65-4059-87b3-fff5fa5c0cb2,c1,c2,27,p2,?,surb={'id': '6ef9a451-2f5c-48a2-bcaf-32fe5e8370bf', 'route': ['p2', 'e11', 'i7', 'x8', 'p1', 'c1']}
1769741149.664955,RECEIVED,6faa243b-6e9c-48b2-9235-7aaab1832ef4,dd612e96-22c5-4837-968c-907f62b0cf6c,c1,c2,27,p2,?,surb={'id': '94903d7e-7f32-417c-b0de-8d6e54ca6bb2', 'route': ['p2', 'e10', 'i6', 'x12', 'p1', 'c1']}
1769741149.6940343,SENT,03d193e8-8fa1-4898-a32e-398a5a60c0f5,5ec01a96-c59e-471e-9f1b-0126e414acde,c2,c5,3379,?,p2,
1769741149.6941924,CREATED,ef9e0b47-68e9-4d55-a708-c4b95cbfdee3,2b252066-c345-4f0c-93e8-9dee7972d699,c2,c5,26,?,?,surb={'id': '577fd21c-d891-4dbb-9fb3-37aa7379519a', 'route': ['p2', 'e3', 'i2', 'x11', 'p2', 'c2']}
1769741149.7249188,RECEIVED,ea1a5002-aaa8-4527-8f57-57dc33ade3be,3d092849-c2bd-4453-a1fc-7894f9667e09,c1,c2,27,p2,?,surb={'id': 'de421fd9-eeee-418e-b95b-6ec85266ee19', 'route': ['p2', 'e9', 'i11', 'x7', 'p1', 'c1']}
1769741149.778442,SENT,485aa28f-675f-49d6-aa65-72f3831c400e,e6070f6d-a678-4eb4-99e8-9631428d3f6f,c2,c5,3371,?,p2,
1769741149.7785907,CREATED,dc10c9f6-c908-4d3f-bfb6-4577b32eb41b,c5b33db2-ede4-4925-825c-9f5c341a8271,c2,c5,27,?,?,surb={'id': '925a510c-24b4-4406-b86d-e56adca65c61', 'route': ['p2', 'e3', 'i9', 'x7', 'p2', 'c2']}
1769741149.7977223,RECEIVED,359f2de9-056f-49b1-858a-38b713635620,84e2a532-2162-4625-b836-ed577683f9ca,c1,c2,27,p2,?,surb={'id': 'f84ef5f7-48dc-4f66-a88f-0b210a397a5f', 'route': ['p2', 'e9', 'i1', 'x1', 'p1', 'c1']}
1769741150.1453197,SENT,b91a6ea4-879b-48fb-b787-b6e8ca855874,4875398d-4249-4301-9842-119849ccc2d0,c2,c5,3375,?,p2,
1769741150.1454678,CREATED,78e0bcb0-49d4-442c-b125-d6a39d3acbfc,d1e42ccf-439f-4384-9891-9307912826b1,c2,c5,27,?,?,surb={'id': 'e068972a-4299-491a-8bf7-a8bece1fa72f', 'route': ['p2', 'e10', 'i8', 'x6', 'p2', 'c2']}
1769741150.5635154,SENT,1eb49972-86af-46d3-b547-fe67d4653bd8,ac932ad6-87a5-401c-a4c1-38034951ce05,c2,c5,3374,?,p2,
1769741150.5636442,CREATED,b3475a05-6dfb-4238-9cb6-d7c4a5dba462,a80eb8e6-c9f9-47d8-b714-9944ec6e8698,c2,c5,27,?,?,surb={'id': '0bf1e913-eacc-4429-83b9-89a6e0d0c6bf', 'route': ['p2', 'e4', 'i6', 'x7', 'p2', 'c2']}
1769741150.7685025,SENT,f236ccfb-cabe-49d9-aefd-a51bf8fc9d6b,6a322d19-4de0-4498-8ebd-98419b391896,c2,c5,3392,?,p2,
1769741150.768649,CREATED,01385ee3-e546-42f8-be8a-243f3cdcd793,873d6189-00d1-47c0-a5ea-3591e57ad976,c2,c5,27,?,?,surb={'id': '93bbb66b-8b33-4299-896e-89db2efa4e76', 'route': ['p2', 'e10', 'i7', 'x7', 'p2', 'c2']}
1769741150.826948,RECEIVED,7c70395b-8b09-495a-a394-75bc44c2fad0,bc3a8007-22c1-4751-bf11-6d64e6b4f915,c1,c2,27,p2,?,surb={'id': 'dd09ce82-092f-4f0d-beca-0d6e76d2e95d', 'route': ['p2', 'e6', 'i12', 'x5', 'p1', 'c1']}
1769741150.882873,RECEIVED,28cd6169-0a56-4f75-8bbf-d232453f5a34,e7957391-7b37-434e-8047-28d458fcea69,c1,c2,27,p2,?,surb={'id': '222abcfa-19b1-4e13-9382-30ac7e210891', 'route': ['p2', 'e9', 'i2', 'x12', 'p1', 'c1']}
1769741151.1054432,RECEIVED,8a22a72b-a403-4713-b0f6-2be7911fdf62,fb02ba86-69f8-4bfa-8886-3bd47f9f49f4,c1,c2,27,p2,?,surb={'id': '9f33f85d-7b52-429e-b22d-f200b396187d', 'route': ['p2', 'e11', 'i8', 'x4', 'p1', 'c1']}
1769741151.3414984,SENT,1a2caf45-5d0d-4336-92db-04e905dc7927,b78bf7b2-0c64-406b-bf7b-fa2ab5b5c733,c2,c5,3384,?,p2,
1769741151.3416288,CREATED,8b1b7943-de14-49cb-ba49-9d1a9f3c94c4,1f19c9ae-6ac4-4a69-a08f-65ca7ffa745d,c2,c5,27,?,?,surb={'id': '1fca71a3-5ee7-4e1e-9c8b-8b26dd5a2e10', 'route': ['p2', 'e8', 'i1', 'x11', 'p2', 'c2']}
1769741151.8263674,SENT,eabd9f20-9bfe-499d-ad79-7ba1e43d4309,698c0f8a-0295-460a-8cfd-7ca787fa954c,c2,c5,3368,?,p2,
1769741151.8265133,CREATED,459f0b22-c309-4c2e-8d89-532a7e49c777,d9f2f23b-f224-4a12-a321-21d0f151fff9,c2,c5,27,?,?,surb={'id': 'f7574886-998a-46e7-bd60-30fb80aec0cf', 'route': ['p2', 'e9', 'i4', 'x1', 'p2', 'c2']}
1769741151.8418229,RECEIVED,2e6eba12-4298-496d-b89b-4df70b715dd4,730abd72-3864-429b-a2e3-0ee701c89bdf,c1,c2,26,p2,?,surb={'id': 'f9a9d33c-9342-4dda-a8e8-0afca1fc49ce', 'route': ['p2', 'e4', 'i4', 'x12', 'p1', 'c1']}
1769741151.882889,RECEIVED,49b8486b-a163-4587-abdd-b9377fce4982,b087678a-a122-4b43-bfa3-db05adc345b0,c1,c2,26,p2,?,surb={'id': 'aec6a0fc-a2cb-4830-9a5d-5a92766f6ecb', 'route': ['p2', 'e8', 'i6', 'x3', 'p1', 'c1']}
1769741152.2030756,RECEIVED,8ca07542-bf76-4de1-aa79-d1d43c3a5c91,8fc87417-3bfc-45e2-ab91-6e008273d45e,c1,c2,27,p2,?,surb={'id': 'b5cf1883-1940-45f8-8128-42752c6b4226', 'route': ['p2', 'e8', 'i10', 'x5', 'p1', 'c1']}
1769741152.2376237,SENT,a374562d-a6a3-41b9-955c-69903d61d23e,f163b258-7512-4944-9b66-a5546fe8a0b4,c2,c5,3406,?,p2,
1769741152.2377715,CREATED,83b175cb-f4dc-426a-b701-1f3206762899,80ff745d-7f40-424c-a95f-18c5f36ef486,c2,c5,27,?,?,surb={'id': '43d214b7-c526-4493-b0a4-bd370abf7883', 'route': ['p2', 'e9', 'i3', 'x4', 'p2', 'c2']}
1769741152.4830205,SENT,25ae1380-875b-4eaa-b509-f6ce7ff6f1bc,3d059206-5625-4f28-9b96-67b3214aeab9,c2,c5,3395,?,p2,
1769741152.483184,CREATED,63463313-3b88-4955-9d89-9272ffb510f5,52fd266c-695f-4753-b0e7-25483eeadd37,c2,c5,27,?,?,surb={'id': '6679dbad-5d38-4a88-82d1-be9ca20a60ba', 'route': ['p2', 'e12', 'i2', 'x2', 'p2', 'c2']}
1769741152.6724982,RECEIVED,4e4f82cd-5b6a-4995-91b8-4090ed58c1b4,42440956-4207-43e4-ae3d-8d0db6e6e329,c1,c2,27,p2,?,surb={'id': 'e1abcf6e-470a-4166-b56e-a0efc2178cc7', 'route': ['p2', 'e10', 'i1', 'x2', 'p1', 'c1']}
1769741152.6790068,SENT,74f661ae-d98b-423b-94d7-3df6db78ff63,cf74904f-72c9-40e2-85dc-8f6af36f71db,c2,c5,3368,?,p2,
1769741152.6796732,CREATED,80632f73-a7e2-4622-a6ca-4254e1e2c852,d7606cb8-d3c2-4db4-adb6-63dc18614817,c2,c5,27,?,?,surb={'id': '7fe4aff1-30d2-4e8e-960a-e5b2f2bdf821', 'route': ['p2', 'e6', 'i9', 'x5', 'p2', 'c2']}
1769741152.6975968,RECEIVED,0947d7c4-bba7-479b-9d29-d3563188f57b,84a1781b-6e45-4f0b-90a6-fdd6e01b1b91,c1,c2,27,p2,?,surb={'id': '01b460c5-063f-4e12-8ca2-cda095e437f2', 'route': ['p2', 'e2', 'i7', 'x8', 'p1', 'c1']}
1769741152.8363824,RECEIVED,c6d93332-5447-4539-b648-1594a1c3098e,feb94777-7c76-42a6-832f-a3a6c2786c17,c1,c2,26,p2,?,surb={'id': '86a72a0e-c7ae-4a35-8ab4-b52f3d379876', 'route': ['p2', 'e4', 'i5', 'x4', 'p1', 'c1']}
1769741153.0626063,RECEIVED,d6a4c251-1c44-4635-a113-13e40f074222,fc37eed8-1a12-4f57-a3ff-911d82b3c1d6,c1,c2,26,p2,?,surb={'id': 'a6eb3731-0890-4bed-b689-12f82eff02b7', 'route': ['p2', 'e5', 'i10', 'x9', 'p1', 'c1']}
1769741153.2143996,RECEIVED,ed32e1a1-95b6-4632-a8f7-18bee57f56d0,1ca2544d-ae61-479e-91a3-ff194f175270,c1,c2,26,p2,?,surb={'id': 'e3d0dd2c-bd28-4689-ac24-384b3c1ebac6', 'route': ['p2', 'e6', 'i11', 'x2', 'p1', 'c1']}
1769741153.4666388,SENT,773f6d09-865f-49ea-aaf2-642079930d9c,6cc94170-5dff-457b-bfcd-9431b2f28aac,c2,c5,3363,?,p2,
1769741153.466787,CREATED,df169892-247d-4a21-b801-fafb10ce2081,b8035e6f-26bd-4f1a-9180-c815a9c366c1,c2,c5,26,?,?,surb={'id': '938fa02d-cc4c-413a-b27a-98df38524ee9', 'route': ['p2', 'e3', 'i9', 'x12', 'p2', 'c2']}
1769741154.2210164,RECEIVED,6549f445-08dd-4155-af01-e86a59908fbc,029602c6-a42e-456a-9ef8-b1c7ed3824c5,c1,c2,27,p2,?,surb={'id': 'cd4c1cf7-fde1-4092-8450-939341a58878', 'route': ['p2', 'e10', 'i5', 'x5', 'p1', 'c1']}
1769741154.81181,RECEIVED,1466994c-3916-451d-ad7b-a497032f422a,b20620c0-db92-4151-8044-c82bd0819581,c1,c2,27,p2,?,surb={'id': '1d2bb32c-dbd3-42b0-9d08-24e04f0e81ad', 'route': ['p2', 'e3', 'i10', 'x2', 'p1', 'c1']}
1769741154.8392723,RECEIVED,1505d5b0-18c3-4f23-81a5-a06c59c4ef38,841d0bcd-b54a-4f96-a032-5869d044b0bc,c1,c2,27,p2,?,surb={'id': '20c679c4-26b0-4a28-bced-c7822fde79b2', 'route': ['p2', 'e5', 'i5', 'x10', 'p1', 'c1']}
1769741155.097855,SENT,82e05bbd-01fd-466a-8840-c9b957ced1a7,25a1c665-a1ab-4e9b-8522-e31d046e7eaa,c2,c5,3388,?,p2,
1769741155.098009,CREATED,adea14e5-5e93-422c-ad9a-a708438e0da3,bcc0720b-61b2-4084-bcde-6835b8175b1d,c2,c5,27,?,?,surb={'id': 'bd21aa98-43d5-41d7-a034-0ff170c44006', 'route': ['p2', 'e9', 'i9', 'x12', 'p2', 'c2']}
1769741155.1154103,SENT,6e4322d7-d791-4111-bef3-3a23b82cfd33,1aea623a-51de-45ec-b235-fc14c4ce115a,c2,c5,3381,?,p2,
1769741155.1155584,CREATED,ba17a223-2f78-4f2d-8199-59c2df4c3d42,825ba053-4701-4c9c-8e02-064139be84e5,c2,c5,27,?,?,surb={'id': '1622e876-a2bd-4388-95a5-07d96ff4338d', 'route': ['p2', 'e11', 'i9', 'x5', 'p2', 'c2']}
1769741155.496797,SENT,03d9e730-ad45-4619-87aa-4fbc8b76bcac,31e9c54b-6e9a-4f0d-9921-d15325ad7947,c2,c5,3376,?,p2,
1769741155.4973664,CREATED,403f95e2-7da4-4300-a2ae-c3b90bf8564a,16fda15b-e1c6-4fcd-8165-2c21250a6daf,c2,c5,26,?,?,surb={'id': '1d593041-f545-423b-b836-13d96e0295a2', 'route': ['p2', 'e1', 'i12', 'x5', 'p2', 'c2']}
1769741155.9958193,SENT,da3cc76f-94a2-49c2-89a3-ad3b221ad985,771087b8-660b-4a17-9061-097f03f5d7f0,c2,c5,3379,?,p2,
1769741155.9959526,CREATED,7ab4b835-c42e-4bc2-a21d-7b360b92994e,1d907e2e-e633-4f23-8d3f-0e694b2fb2f4,c2,c5,27,?,?,surb={'id': '21f9519a-f2dc-42ae-8935-6e27ca23de6d', 'route': ['p2', 'e2', 'i8', 'x7', 'p2', 'c2']}
1769741156.0805752,SENT,618dbab1-95ca-42ec-a026-25f48bd1cf7a,3d8a53bb-5aa2-4ef6-85d4-a5d679c0d7c7,c2,c5,3367,?,p2,
1769741156.0807066,CREATED,d63acb76-353a-49bb-b92e-be0a00c45576,42c660cf-b01c-4ae3-a0f2-8f05670d33f2,c2,c5,27,?,?,surb={'id': '999d089f-4369-48b9-8cf9-3faea2e5ebd8', 'route': ['p2', 'e5', 'i2', 'x1', 'p2', 'c2']}
1769741156.142109,RECEIVED,8f87d508-255c-4b4d-9c15-63976724839e,cc33fbee-b887-4cc2-ac99-d1c4208c426f,c1,c2,27,p2,?,surb={'id': '86578a93-bda4-4c13-8643-dbf2430f0167', 'route': ['p2', 'e7', 'i3', 'x11', 'p1', 'c1']}
1769741156.400304,RECEIVED,b632f895-0195-4036-9f72-8b807d087570,474a4e5f-705b-4674-a646-19d3bc4bf607,c1,c2,27,p2,?,surb={'id': '72b06688-ecc0-4f05-8a13-84791bb5c639', 'route': ['p2', 'e6', 'i5', 'x12', 'p1', 'c1']}
1769741156.4504054,SENT,6599275c-059a-4646-9df5-481774d9923e,d9684d58-90d2-4ff0-8da8-dc813a47421b,c2,c5,3391,?,p2,
1769741156.4505532,CREATED,0cbca462-7b17-4495-b7e7-fd92f9c29606,b6982bbb-5165-4cbf-a8ab-03fba9886eb8,c2,c5,27,?,?,surb={'id': 'de90bbef-64db-4f82-b7e5-1158681517c5', 'route': ['p2', 'e3', 'i9', 'x11', 'p2', 'c2']}
1769741156.573523,RECEIVED,53de3e8d-6928-4552-8d86-72948725ef29,dd82a379-575b-4ada-bd19-5da6bf5c8fee,c1,c2,27,p2,?,surb={'id': '5f014995-463c-4ef1-b231-fe5cd9a1d404', 'route': ['p2', 'e2', 'i3', 'x11', 'p1', 'c1']}
1769741156.6271753,RECEIVED,c17dd3bb-e1ac-41fa-ad7b-f34f4d28d2b0,1410e0ee-dad8-42e2-b058-fd8d91ae526c,c1,c2,27,p2,?,surb={'id': '08ceaeb6-b967-486c-a0e4-a07add550330', 'route': ['p2', 'e9', 'i6', 'x8', 'p1', 'c1']}
1769741156.6489758,RECEIVED,0d5d7319-9122-4716-a478-392a28e412d4,d435d9bc-dbf7-440c-bb4b-e3d1d2521063,c1,c2,27,p2,?,surb={'id': '2144b6ad-10cd-4093-8971-1a78ff5bbce2', 'route': ['p2', 'e3', 'i5', 'x11', 'p1', 'c1']}
1769741156.8876872,RECEIVED,c29c7748-9618-4771-992a-94adc69a5d73,e3217e1c-05b8-45b9-a5ce-afd4a0b0ee1e,c1,c2,27,p2,?,surb={'id': '988990bc-1bbc-49ef-b192-f9e4011eac33', 'route': ['p2', 'e6', 'i3', 'x4', 'p1', 'c1']}
1769741156.9127545,RECEIVED,0945d939-48e6-454f-91db-a9c4ef165cf0,cb5a0848-d3ca-4b62-b9d5-25c3535245a8,c1,c2,27,p2,?,surb={'id': '053a3101-1f00-4e67-9838-7839a911fec6', 'route': ['p2', 'e8', 'i6', 'x9', 'p1', 'c1']}
1769741157.405734,SENT,728d98a7-dc0d-4a0e-b801-e226aceab847,19450e13-61cb-4e6c-92b1-f2afcb94a552,c2,c5,3387,?,p2,
1769741157.4058816,CREATED,130ddbda-abcc-47b1-8045-0f2d494d14e7,88df6513-efed-42a6-b256-81b1534ae667,c2,c5,27,?,?,surb={'id': '966acc7c-5c95-4975-bfda-70cc36ac3922', 'route': ['p2', 'e9', 'i11', 'x10', 'p2', 'c2']}
1769741157.6189277,SENT,73b96f44-046f-4a65-b58a-8dba59de292d,1c3b12ff-124a-4e8d-91eb-244c16079521,c2,c5,3396,?,p2,
1769741157.619097,CREATED,9bafc599-3793-4c12-89b0-7249fbb9a688,ebf51c4d-383a-4630-84bc-cc11dc3e1f4a,c2,c5,27,?,?,surb={'id': '4f028bce-5f7b-40d1-beca-2b49dfb43a62', 'route': ['p2', 'e3', 'i4', 'x11', 'p2', 'c2']}
1769741157.6842642,SENT,deb487b6-430b-4fb9-afd1-e55bad57c4df,bfeeb319-d727-4c1f-aee2-6e0f873dd0db,c2,c5,3385,?,p2,
1769741157.6844447,CREATED,2255f0ea-a438-4c5f-a955-92cd2c87b65b,f25e1842-5099-41f0-a383-d3e01829b702,c2,c5,27,?,?,surb={'id': '1f4dfa8a-9e2c-4e26-a60e-c60c4c2b6fbe', 'route': ['p2', 'e6', 'i10', 'x6', 'p2', 'c2']}
1769741157.75408,RECEIVED,05cb91c3-9d7d-4a71-8653-ab8ea96b3923,447e7df8-77dd-4e61-a2ac-0011dc2c8a85,c1,c2,27,p2,?,surb={'id': '603bc9f7-ddc3-464e-91a1-0ce88ee850b9', 'route': ['p2', 'e9', 'i10', 'x5', 'p1', 'c1']}
1769741157.8623798,SENT,4764b9b3-4969-40f7-a022-5d4b4786e5cf,9770fac0-6e4f-486e-9f93-aaddf1c3ea6a,c2,c5,3379,?,p2,
1769741157.8625288,CREATED,67e07fa1-3db2-46ad-8ac4-185abf8dbefb,50dbf2df-5b6a-4c87-b533-9e033085a818,c2,c5,27,?,?,surb={'id': '939fe09f-1067-4299-8bf5-50b537f2481f', 'route': ['p2', 'e1', 'i7', 'x3', 'p2', 'c2']}
1769741158.047136,RECEIVED,a79e21be-f8c8-4ed3-95fb-c81745990eaa,130d068a-465f-4431-aabc-41f58353fe06,c1,c2,27,p2,?,surb={'id': '0720d92d-0a78-48c8-91f3-e5bee5391d22', 'route': ['p2', 'e8', 'i3', 'x9', 'p1', 'c1']}
1769741158.3980184,RECEIVED,4989b3e3-3210-4e57-9ece-1b65d85ee940,3e6fa764-6a2f-4cb2-893a-2cfd71e62458,c1,c2,27,p2,?,surb={'id': 'bcd88daa-d82c-4047-a8e0-2e155161e632', 'route': ['p2', 'e6', 'i6', 'x4', 'p1', 'c1']}
1769741158.9691384,RECEIVED,c581e9fc-25ae-45c2-8797-34b2ce73200b,9a25b433-628e-476c-af86-e10d468893ac,c1,c2,26,p2,?,surb={'id': '5fbb03d5-1c82-44d9-858f-8855bf197aa3', 'route': ['p2', 'e3', 'i11', 'x6', 'p1', 'c1']}
1769741159.5359979,SENT,9b09f922-cd3b-41fd-a760-3ad1336dd518,fcd67c90-bf30-4e0c-9564-b753d423d3fc,c2,c5,3380,?,p2,
1769741159.5361886,CREATED,24a201f8-9300-491b-beeb-f31aa16d6a83,2a2cd1cd-877f-4b79-be84-f0dbf625b0f4,c2,c5,26,?,?,surb={'id': '0c88ef97-e2b6-45d3-b017-0d5423789858', 'route': ['p2', 'e8', 'i8', 'x3', 'p2', 'c2']}
1769741159.5550935,SENT,1868be0b-b670-44b0-a0d8-9f9a37515ef9,8c0a5849-73a2-4794-aee4-c384336b34f5,c2,c5,3388,?,p2,
1769741159.5552456,CREATED,6e135218-1ac1-4a5c-91a2-c7924a0c986f,4a867d7f-b4f4-4a90-b9c1-dff7e0d1109a,c2,c5,27,?,?,surb={'id': 'd7e7cd80-3f0b-45c5-a6ce-95ef53477c2b', 'route': ['p2', 'e9', 'i11', 'x11', 'p2', 'c2']}
1769741159.6576123,RECEIVED,e1725cbb-e2ad-4e4b-a030-500ade8b02b6,448ec31b-4f5e-4a51-81e8-1c08dcc1d2d1,c1,c2,26,p2,?,surb={'id': 'bf8da0de-b53f-4a50-83a7-305ffc1b46db', 'route': ['p2', 'e8', 'i6', 'x7', 'p1', 'c1']}
1769741159.7719522,RECEIVED,4d8ea1a3-c845-4e0c-a6ac-30a93f6c6186,7326c1e0-3684-4909-adb1-d38fb11749e6,c1,c2,27,p2,?,surb={'id': 'add29cae-6cac-4407-8f7b-d7adab7080e7', 'route': ['p2', 'e11', 'i6', 'x9', 'p1', 'c1']}
1769741159.8412044,RECEIVED,a661f25b-9dbd-4b01-a274-7a7a329206d5,d8d92326-768c-477e-b995-4bd7a9a289ed,c1,c2,27,p2,?,surb={'id': 'da78523c-0484-47d5-88f1-da1d8429f403', 'route': ['p2', 'e10', 'i8', 'x3', 'p1', 'c1']}
1769741160.004268,RECEIVED,baff73e5-79c8-475b-bd84-c1ea869e8691,4ba35c3b-f43e-4a9e-a772-e37f0c2039ed,c1,c2,27,p2,?,surb={'id': '7bd0678d-7b83-4e37-a896-20cc9437ba5c', 'route': ['p2', 'e6', 'i6', 'x1', 'p1', 'c1']}
1769741160.1003606,SENT,a7365b0e-569f-4ac4-8ad1-0d3d8469e848,76be2c94-4281-497f-9607-d338c6e461ac,c2,c5,3387,?,p2,
1769741160.1005087,CREATED,bba14489-5e33-4dda-a3f4-e2a4fa86c466,a05a72a5-facf-4dc2-99c5-7b825369c4b4,c2,c5,26,?,?,surb={'id': '9b67bf6d-d275-4c27-a23f-f69f7e3986a4', 'route': ['p2', 'e12', 'i1', 'x6', 'p2', 'c2']}
1769741160.6791644,SENT,b304e4af-f8f5-4e81-9802-b9db55b4122e,41be66a7-1987-49bb-ae21-f5641e6008a4,c2,c5,3379,?,p2,
