timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769483837.603771,CREATED,3b68004c-3f00-4272-9778-6acd8b4825ce,67dd6f2a-727d-4553-8f07-f485d19defca,c2,c4,26,?,?,surb={'id': '20dd2aaf-fd97-4bae-a1f8-e3f9687f9eab', 'route': ['p1', 'e2', 'i6', 'x11', 'p2', 'c2']}
1769483837.7232428,SENT,f2a6b7b7-78c3-4e88-9929-91da8a027efe,f1f7bbd6-4eb0-4b78-8dd2-0191caf56654,c2,c4,3375,?,p2,
1769483837.723319,CREATED,1cecc10a-1a51-4713-8de6-7d3c6fee29f1,e45dd55e-c6ce-457a-88da-81d9549eabb8,c2,c4,27,?,?,surb={'id': 'cd1df741-cc7d-4034-a5ec-d67905e3a221', 'route': ['p1', 'e3', 'i9', 'x4', 'p2', 'c2']}
1769483837.7913246,RECEIVED,dab2a157-75f7-44c6-bb7d-fca97db263af,576af0c3-a7bf-4b3b-81b3-c61c2f5f6f12,c4,c2,27,p2,?,surb={'id': '6e274eb7-1939-46e2-800b-088528c3ebcf', 'route': ['p2', 'e6', 'i10', 'x2', 'p1', 'c4']}
1769483837.8633285,SENT,37df1755-0735-4666-80d3-72dcf41263c8,66f9de32-1421-4f95-ae6c-fb7751812db1,c2,c4,3368,?,p2,
1769483837.8634636,CREATED,0b57de31-42ad-4206-8184-eebc95600f0a,e3bd0572-8041-4f4a-9492-7fc233bacd01,c2,c4,27,?,?,surb={'id': '7be934ec-b78b-4710-b825-0aad1cf707f6', 'route': ['p1', 'e9', 'i8', 'x1', 'p2', 'c2']}
1769483838.0231225,SENT,270bb582-7cc2-4e04-b13c-c0b0be997667,77b0fd58-eb39-4b27-bf17-4b8185ec9c41,c2,c4,3384,?,p2,
1769483838.0232549,CREATED,02f068f6-0b2c-4239-85cb-0f455ed6ba0e,8fd6933d-4c07-4c9e-b408-fa5c5f2d4769,c2,c4,27,?,?,surb={'id': 'dacc1cf8-18f5-41a7-81f8-2d2a87bcb3db', 'route': ['p1', 'e7', 'i8', 'x9', 'p2', 'c2']}
1769483838.1049688,RECEIVED,8fea3ba3-82b4-4457-a0bd-8b813c801d23,2f7e0c9b-c949-4569-886c-b6f2d9b50152,c1,c2,27,p2,?,surb={'id': '2ca00095-6674-4a37-86ec-32a235cb5a92', 'route': ['p2', 'e10', 'i6', 'x11', 'p1', 'c1']}
1769483838.142209,RECEIVED,01e2fe8d-8930-4006-a2d7-f7c774832fb8,92dd658c-a59d-4ad3-9725-c498a3cdebf5,c1,c2,26,p2,?,surb={'id': 'fd78be82-eec6-4df7-aded-5ae5a6679f2d', 'route': ['p2', 'e1', 'i4', 'x11', 'p1', 'c1']}
1769483838.3220816,SENT,6ccdf350-963d-490d-9086-a1ae1641a1b6,7c476f62-8859-41f5-b9d7-6c71b4702072,c2,c4,3364,?,p2,
1769483838.3221984,CREATED,f65b01a1-034a-4c81-8185-5db79509aed2,1b1ee56b-240e-460c-931f-9b798aa176fd,c2,c4,27,?,?,surb={'id': '9af23fce-0b50-43ea-b2d4-edfd1c9b9592', 'route': ['p1', 'e4', 'i8', 'x3', 'p2', 'c2']}
1769483838.4294858,RECEIVED,e226a0d1-78b7-4922-b70c-f68621cf7649,ce816fed-1f56-42a6-a0c4-707b7f563a97,c1,c2,27,p2,?,surb={'id': '9b224bff-629d-4ad2-ba92-965f9f08e54e', 'route': ['p2', 'e10', 'i3', 'x10', 'p1', 'c1']}
1769483838.4304843,SENT,761f954f-d236-4f0c-aa1f-a31086b62662,bf70c3d2-86e2-409a-8848-0b7b92494bd3,c2,c4,3379,?,p2,
1769483838.4305801,CREATED,6c71501e-c2d2-405d-b2d5-09d33755c216,c804dfb8-0672-4678-81cb-4409c12dfebb,c2,c4,26,?,?,surb={'id': '1dda1d05-ee4d-4cb1-a161-80c8225a15f0', 'route': ['p1', 'e5', 'i10', 'x6', 'p2', 'c2']}
1769483838.4857724,RECEIVED,ea7fd345-7231-4537-9269-9fc7360366b7,f3d34d20-e62a-47a3-a1fa-1f690b5ad5a5,c1,c2,27,p2,?,surb={'id': '2ba7d069-854c-4e5d-9cf1-00b95f9b9492', 'route': ['p2', 'e5', 'i5', 'x3', 'p1', 'c1']}
1769483838.7847877,SENT,b235e431-ff0f-4a8b-b4dd-1d3f2880f80f,17505421-8f55-4644-b7b5-c4fc47a91f83,c2,c4,3372,?,p2,
1769483838.784888,CREATED,9208801b-ee8f-495f-bab7-7dec933f15da,d24a3a8e-f6f9-49eb-b247-63d45b85f3e0,c2,c4,26,?,?,surb={'id': 'f3eec378-abf6-44d8-b1de-46039a11ba41', 'route': ['p1', 'e7', 'i10', 'x5', 'p2', 'c2']}
1769483838.993721,SENT,1c78cb9f-6fd3-4fc0-a523-37bae0463abc,eaddb8e8-c426-460c-8123-49e1aac939a0,c2,c4,3359,?,p2,
1769483838.9938228,CREATED,9bd4b6b3-bcaa-4ce2-8238-70747a438f16,ddcd9fee-016f-4ccc-90f1-38fd56232085,c2,c4,27,?,?,surb={'id': '3b116beb-dcfd-4db5-863f-d137352d9376', 'route': ['p1', 'e2', 'i4', 'x7', 'p2', 'c2']}
1769483839.129911,RECEIVED,0206aee3-5759-4c10-a5be-c1e8eda56c62,0245b542-8d8f-4c67-be9c-019d2e2e9319,c4,c2,27,p2,?,surb={'id': '495e8e83-b7ba-4ceb-a802-f6e356e582fa', 'route': ['p2', 'e2', 'i9', 'x11', 'p1', 'c4']}
1769483839.3727493,SENT,152d109e-b6af-48b2-bb14-e51d1c11bdee,cfa9b008-b6f2-40d3-9ca3-f68059b47418,c2,c4,3383,?,p2,
1769483839.3728004,CREATED,9a5447d3-9aaa-4108-9401-e07ab6146ce6,77c71bbb-47d7-4614-8130-9808dda8edd6,c2,c4,27,?,?,surb={'id': '5a57b6a6-cf64-49ab-a887-7d9ae7c9fb4d', 'route': ['p1', 'e8', 'i11', 'x7', 'p2', 'c2']}
1769483839.47504,RECEIVED,4081f46d-ae0c-4f85-b1d2-a050ee6a2e62,93540570-00ac-4105-8b1a-cbdad94e6a21,c4,c2,26,p2,?,surb={'id': '8cef6050-6522-4d74-a081-03456becd564', 'route': ['p2', 'e10', 'i6', 'x7', 'p1', 'c4']}
1769483839.5087962,RECEIVED,a176817d-bec4-4d0d-9fe4-2097078ccdea,46368f7f-693e-43a3-8adf-b697b6afaa13,c1,c2,27,p2,?,surb={'id': '98caa696-9bfb-4a1c-af3b-5f5877ce9076', 'route': ['p2', 'e12', 'i6', 'x10', 'p1', 'c1']}
1769483839.686227,RECEIVED,927cf8c1-9667-48ea-978b-08021165439a,66a86852-f97a-4309-abc6-cd8d9e36da68,c4,c2,27,p2,?,surb={'id': '01bbddb7-70da-462d-a2b9-9267a9094345', 'route': ['p2', 'e9', 'i6', 'x4', 'p1', 'c4']}
1769483839.8720808,RECEIVED,ad25ccfa-26a6-4c1c-9963-45cf615a7945,2976a735-182c-4340-9dcb-0919d23107f1,c4,c2,27,p2,?,surb={'id': 'acf3275a-6c7a-4871-85f7-859e4c35598c', 'route': ['p2', 'e9', 'i7', 'x4', 'p1', 'c4']}
1769483839.9253712,RECEIVED,5c0256b3-57f6-4d30-8071-3a5c0c615ee7,b024adb6-1519-40f9-b721-41431fb08008,c1,c2,27,p2,?,surb={'id': 'ddcc6e50-5d9f-4cc0-8b60-66f6709c86f9', 'route': ['p2', 'e11', 'i7', 'x5', 'p1', 'c1']}
1769483839.998039,RECEIVED,c28b03db-4b9f-421f-8ad2-f5a6660115b2,d64f716a-b33f-4240-a335-beeb554caab1,c1,c2,27,p2,?,surb={'id': '631e3434-d758-4f7d-a5e3-ba9b375a1189', 'route': ['p2', 'e6', 'i2', 'x7', 'p1', 'c1']}
1769483840.0401835,RECEIVED,75756dcb-b900-4290-aec9-c9b9d1fc9f4c,fa5a4fe8-a383-4734-89c1-a695ac245b58,c4,c2,26,p2,?,surb={'id': '129a0438-32a5-4459-9f96-46e31a81443d', 'route': ['p2', 'e1', 'i1', 'x8', 'p1', 'c4']}
1769483840.084897,RECEIVED,92c123ed-6e75-4945-b6c6-535414d07f48,d29d94cc-fcec-457f-8b12-df8f62b0f65d,c1,c2,27,p2,?,surb={'id': '32fc0eaa-bd50-4229-9be3-65ed2d4e8b2c', 'route': ['p2', 'e3', 'i11', 'x2', 'p1', 'c1']}
1769483840.2201462,RECEIVED,d07e7222-dbef-4d38-9eb3-eab56e310d30,37e6f1b5-29a0-4ca7-9451-c8698bb54aef,c1,c2,27,p2,?,surb={'id': '52a8abf6-b185-46e1-a710-f9ea7e287899', 'route': ['p2', 'e3', 'i6', 'x10', 'p1', 'c1']}
1769483840.278131,SENT,d6e185f0-c784-4249-bbd8-ed25bf1b95aa,2d9a568e-fb25-4fbe-be5d-ff07ca16e774,c2,c4,3392,?,p2,
1769483840.2782116,CREATED,23a029b0-a297-411d-8f90-937e67721355,1c19e652-302f-4613-9164-9a998f894ece,c2,c4,26,?,?,surb={'id': '3af9c674-9302-4788-bfc9-6085e19c1c36', 'route': ['p1', 'e10', 'i8', 'x1', 'p2', 'c2']}
1769483840.3290787,RECEIVED,b9939292-3d74-4846-a725-592f629cf983,d60bb0bd-ae1e-4df0-afa5-0439d1c9eab5,c4,c2,27,p2,?,surb={'id': '464683cb-ba51-4c9d-8f34-3cf21aed4ba8', 'route': ['p2', 'e3', 'i3', 'x5', 'p1', 'c4']}
1769483840.3466823,RECEIVED,8ddbe660-56e9-4307-972e-ba730cf3bd9f,32bd4258-57e6-4198-b2df-147f6f8e394a,c1,c2,27,p2,?,surb={'id': 'e643f752-86a0-43dd-b7e2-c0a7fe7bfeb2', 'route': ['p2', 'e12', 'i10', 'x12', 'p1', 'c1']}
1769483840.3844068,RECEIVED,f7ac15aa-06f7-4506-9a7a-022110401cbb,399602fd-0853-41bf-9c03-a7fee9db3269,c1,c2,26,p2,?,surb={'id': 'd35bd518-bbec-4073-82fe-556191e5f324', 'route': ['p2', 'e12', 'i6', 'x11', 'p1', 'c1']}
1769483840.4731307,SENT,511eb809-5eaf-4770-8883-587e74d8590b,deb1d01f-7175-4a8d-8c4f-7d3e109873bf,c2,c4,3371,?,p2,
1769483840.4732068,CREATED,38052cad-01d1-403d-b537-c3793cb16db7,d5021bb2-ebf6-4388-a171-5df0549c20e4,c2,c4,26,?,?,surb={'id': 'b6f3a2a9-43d0-46ab-b771-87b053e81aa4', 'route': ['p1', 'e12', 'i10', 'x10', 'p2', 'c2']}
1769483840.4860227,RECEIVED,6e9d344c-ab4a-4a67-89ce-8cea862125fc,878e2dc2-beb8-4007-834c-5ef149a6cc10,c4,c2,27,p2,?,surb={'id': 'de26b98d-da64-47b5-b493-d1d2066095f8', 'route': ['p2', 'e4', 'i2', 'x4', 'p1', 'c4']}
1769483840.6071646,RECEIVED,7243a7be-8dac-4a62-a939-9f632c145c5f,4c4898b8-c8c2-4bff-ba88-71152f468ac7,c1,c2,27,p2,?,surb={'id': 'c85adb68-95f7-4813-badf-d79e6119e7e3', 'route': ['p2', 'e9', 'i11', 'x4', 'p1', 'c1']}
1769483840.6224084,RECEIVED,46df5253-4ac7-4fad-9fb0-97f79dcbf07f,6485ed38-b547-4df1-9fd2-85c4e459bd08,c1,c2,27,p2,?,surb={'id': 'b93cb3e8-58b9-4bed-82e3-cd9d24a87cb8', 'route': ['p2', 'e9', 'i6', 'x5', 'p1', 'c1']}
1769483840.9298854,RECEIVED,7e570b36-1e7e-4dad-a6a6-1f6ce7797233,b7ee0e94-e368-45ba-9a04-1fd0b77c68d7,c1,c2,26,p2,?,surb={'id': 'd4e5f022-a9ec-4f61-a299-7ed67e2c9deb', 'route': ['p2', 'e3', 'i6', 'x2', 'p1', 'c1']}
1769483840.9984486,RECEIVED,9c75a4f5-a23f-4813-9a71-a5b253486a8a,d395996b-097b-4b4b-b936-cc5909e790d9,c4,c2,27,p2,?,surb={'id': '466a9d25-076a-45a5-8ff3-1ccdbe775f6b', 'route': ['p2', 'e9', 'i9', 'x6', 'p1', 'c4']}
1769483841.1164682,RECEIVED,c2f2a3ad-5bac-460b-af5f-cd3dab7df3bc,af011c70-5a48-4f61-89b2-28e4c450f8ac,c4,c2,27,p2,?,surb={'id': '0c82ac6a-4103-443a-bc94-29ee0eeb2498', 'route': ['p2', 'e3', 'i12', 'x12', 'p1', 'c4']}
1769483841.1278913,RECEIVED,9b3f6045-1a8f-4765-8864-f19b8725e948,d09ae298-dc11-42c6-8d5f-e87a8d92ff40,c4,c2,27,p2,?,surb={'id': '05e51bbe-6e8c-496e-af62-c71acb9aec29', 'route': ['p2', 'e5', 'i10', 'x12', 'p1', 'c4']}
1769483841.2479987,RECEIVED,bd1b1bb5-ef56-4e7e-9b73-eeb8d05024bf,b7899dde-7387-4cc6-aad4-fe2cb3602c6f,c4,c2,26,p2,?,surb={'id': 'f5443bcb-6d0a-4925-b7a0-f596caff326d', 'route': ['p2', 'e6', 'i8', 'x4', 'p1', 'c4']}
1769483841.2562287,RECEIVED,1b2a7613-4015-4d00-b2ba-4d8ca87a3dbb,665a27fa-5a7c-4d20-9933-f6043e68f4a2,c4,c2,27,p2,?,surb={'id': 'd5c27097-5c6d-4708-b588-c6372e065b5f', 'route': ['p2', 'e8', 'i7', 'x4', 'p1', 'c4']}
1769483841.277664,SENT,ef3ffc6a-6d8a-41db-b441-7143efa97fde,63b1d173-7ca2-4e1c-811f-4c5666065bbd,c2,c4,3385,?,p2,
1769483841.2777863,CREATED,8b25ff5b-0f97-4f18-b922-35f4e3ddd95d,02283e0f-b659-4e9f-8912-25305ed236c9,c2,c4,27,?,?,surb={'id': '2425952e-ab16-49ca-b624-cba531752386', 'route': ['p1', 'e2', 'i6', 'x6', 'p2', 'c2']}
1769483841.2962708,SENT,4b3345fc-9741-4ac8-8aac-58f363e8c94d,a3355d18-ed30-4109-957d-a6aaff8e291b,c2,c4,3399,?,p2,
1769483841.296382,CREATED,acf31bda-5a31-49a9-b91f-db813e8d6eac,3cbcf332-105b-4622-bb48-36144af12510,c2,c4,27,?,?,surb={'id': '8cf9d32a-4efb-4fb4-a939-c99662560c18', 'route': ['p1', 'e12', 'i11', 'x1', 'p2', 'c2']}
1769483841.437825,SENT,c2a620dc-f9d7-4ad8-96c2-1ac169c9d839,e77b8754-e781-4ef9-abf6-ade55b03ab66,c2,c4,3378,?,p2,
1769483841.4379556,CREATED,53dff669-fb16-41bd-aca0-f43f59a76859,89232455-d757-4234-abbf-69ae6b9829e4,c2,c4,27,?,?,surb={'id': 'b58b5e9e-fc6f-4330-8265-4d173fd4300f', 'route': ['p1', 'e5', 'i2', 'x9', 'p2', 'c2']}
1769483841.4565275,RECEIVED,34ddabd5-aab9-4ff4-aa56-7b1b718f7bdd,788907de-62bc-49e3-b22c-6a60e319e13f,c1,c2,27,p2,?,surb={'id': '373a5209-7562-4011-a011-5e23b9c34227', 'route': ['p2', 'e10', 'i2', 'x10', 'p1', 'c1']}
1769483841.7049973,SENT,9c52bc5b-9065-40e6-9cc5-06ce5265a092,8e413778-660d-499c-8bbd-848b4a129a88,c2,c4,3390,?,p2,
1769483841.7051501,CREATED,2c579979-b810-45fe-ad80-b4b2c7249372,4a01f584-da59-4be2-9032-bea175b5c5b7,c2,c4,27,?,?,surb={'id': '2cec7dcb-70ab-4b00-aac6-16a0b5991319', 'route': ['p1', 'e5', 'i1', 'x5', 'p2', 'c2']}
1769483841.7944937,SENT,4da595d0-38d9-4f25-8d61-57c9be1c466d,0a287533-01b5-4eca-940e-74dbcb173c29,c2,c4,3379,?,p2,
1769483841.7946157,CREATED,04cfe258-de0b-4cde-885a-42c89eb906db,9ca0fe20-ca59-4f38-a454-1d1ebaa2067d,c2,c4,27,?,?,surb={'id': '773f73dd-55e7-4ee9-9561-8c205143e42e', 'route': ['p1', 'e8', 'i7', 'x5', 'p2', 'c2']}
1769483841.9232574,RECEIVED,1a243edb-f6ca-4259-9170-f29665bf9d86,ca4b38e8-9a3c-4435-b44d-f9f3f0bfb56a,c4,c2,27,p2,?,surb={'id': 'b1d3419b-6329-40cc-9dcc-05c34cf024cc', 'route': ['p2', 'e5', 'i8', 'x10', 'p1', 'c4']}
1769483842.1793227,RECEIVED,7be1fd2f-2724-4dfb-89b6-c74aafe6ad4c,d1d395e7-9772-4c17-98d2-cef6eb6a99bf,c4,c2,27,p2,?,surb={'id': '45f79507-351e-4faf-855d-7fcbbb372390', 'route': ['p2', 'e6', 'i10', 'x6', 'p1', 'c4']}
1769483842.3334174,RECEIVED,71699193-6253-4c74-a575-b617291b833b,6b362e9a-9387-4edb-9fff-6929eef87bb8,c4,c2,27,p2,?,surb={'id': 'ef86b27e-1458-4cb2-a88f-f0d5b4fb0202', 'route': ['p2', 'e4', 'i6', 'x11', 'p1', 'c4']}
1769483842.4105852,RECEIVED,5b8c9ccb-8e7f-409c-af4f-826f4c277ec7,321d0003-3415-48af-bdf6-960af6560e1c,c4,c2,27,p2,?,surb={'id': '0d97b011-f532-448a-9ebd-d52164507f8d', 'route': ['p2', 'e11', 'i1', 'x8', 'p1', 'c4']}
1769483842.424368,RECEIVED,8896c512-c38d-4b18-b21d-2e8b4dc872cc,73bc1056-138c-476b-98cf-dac6eaf3b1b0,c1,c2,27,p2,?,surb={'id': 'da06c41b-4c8e-4e57-8021-2a0faf743b3c', 'route': ['p2', 'e4', 'i5', 'x3', 'p1', 'c1']}
1769483842.4365613,SENT,2f01b32b-c8da-49eb-857d-90c7b5d32847,4ce0493d-2d74-4d28-8ed1-07815dae9a61,c2,c4,3391,?,p2,
1769483842.4366088,CREATED,4a5b7db4-d215-4263-bef9-67e89a9fc3d7,15cfc1dd-6483-4dfd-9922-53af1863acb5,c2,c4,27,?,?,surb={'id': '18ca8f98-88a2-442d-8ad8-7ec53b5e5367', 'route': ['p1', 'e1', 'i12', 'x7', 'p2', 'c2']}
1769483842.5013518,SENT,de5a99c8-5521-4cfb-b6e7-ecd257fc2e17,559c1bf9-2e06-44fe-bf6e-daf1457ab3dc,c2,c4,3404,?,p2,
1769483842.5014234,CREATED,74cc584b-a5d3-4b9d-8841-b848a25c555c,947c30e7-9817-4860-a3ee-a283e21a8136,c2,c4,27,?,?,surb={'id': 'ff1ebaf6-b7ef-46a8-8d46-d3eda6d82d57', 'route': ['p1', 'e11', 'i11', 'x3', 'p2', 'c2']}
1769483842.5039554,RECEIVED,6ca2072b-8c89-4c3b-8896-2617b640f626,daeaa20d-5d2b-4aa8-9ea1-6e5806750fb8,c1,c2,25,p2,?,surb={'id': '49db1241-fad4-45c1-b416-ffcfb7a2862b', 'route': ['p2', 'e6', 'i6', 'x3', 'p1', 'c1']}
1769483842.6300879,RECEIVED,72c34530-7223-4cb1-a69d-346606974b9d,b4f859b1-c254-4774-8eb1-7d52cc615e87,c4,c2,26,p2,?,surb={'id': '11a05232-620e-4825-94f2-c0e518d68e3d', 'route': ['p2', 'e2', 'i5', 'x12', 'p1', 'c4']}
1769483842.674277,RECEIVED,7b019220-de7c-48d5-a6f6-9375b7248727,5b58a313-dc4d-481b-8d02-dc3e5f46afc5,c1,c2,27,p2,?,surb={'id': '06ef1d3a-b300-4226-96f2-25b5484323fb', 'route': ['p2', 'e5', 'i3', 'x10', 'p1', 'c1']}
1769483842.7126362,SENT,1b04a2e4-37c2-4b77-8d19-0a6b5e987cef,173c207e-37db-4758-9cb7-a946166276ad,c2,c4,3363,?,p2,
1769483842.7127047,CREATED,3a62d354-37a4-4ffb-bb8c-fe735a835a79,8a0fcb5a-1259-44e4-a6ac-7c413c276046,c2,c4,27,?,?,surb={'id': '19352e7b-f11b-4f3a-b32d-657b91e486e8', 'route': ['p1', 'e4', 'i8', 'x10', 'p2', 'c2']}
1769483842.8199794,RECEIVED,bad53556-d383-4444-8648-a4e4d1ea8fc3,cf65b6a4-fec8-4dd0-9a11-fbfc49ad3001,c4,c2,27,p2,?,surb={'id': '4c15b768-4f00-42bb-ac52-b4be54ef2278', 'route': ['p2', 'e8', 'i1', 'x8', 'p1', 'c4']}
1769483842.8329887,RECEIVED,3865ce4b-2894-40e5-a32a-2a4ce64141eb,69ef3e9e-8c95-4cd1-8818-c946a82b0df9,c4,c2,27,p2,?,surb={'id': 'cb6fcdb2-04df-404e-afaf-e6b11b2b0fbe', 'route': ['p2', 'e6', 'i7', 'x7', 'p1', 'c4']}
1769483842.8388388,SENT,83c2fcb6-67d7-428e-ba3a-3f71c18a666b,78699a77-4957-4a1f-9576-80820f97a606,c2,c4,3367,?,p2,
1769483842.8389213,CREATED,1fefce81-782a-41cb-b2e5-0e1679a09b85,fb510149-fd88-4d87-b435-f5b2dc54311c,c2,c4,26,?,?,surb={'id': '3c61979b-2063-4b77-8f04-66bfdab46367', 'route': ['p1', 'e11', 'i1', 'x1', 'p2', 'c2']}
1769483842.9396222,SENT,c79f578b-55ad-478c-9cee-2468d84c43ea,3ca050aa-8158-4981-954c-e6b9d5c427fd,c2,c4,3376,?,p2,
1769483842.9397013,CREATED,31b18434-7a71-47d0-9bb8-3b8993dd6d97,d18de94d-d55e-4489-babb-243892bd695b,c2,c4,27,?,?,surb={'id': 'e1654197-c72e-4231-842b-f0781df8e480', 'route': ['p1', 'e3', 'i5', 'x5', 'p2', 'c2']}
1769483843.302175,RECEIVED,24607e7e-2490-4420-9da2-b42707439f0c,031e36bb-aa5d-49d0-9825-fa4e1f0fb877,c4,c2,27,p2,?,surb={'id': '6cb1867c-8e4b-4938-ba7e-7f562611a8e1', 'route': ['p2', 'e6', 'i10', 'x5', 'p1', 'c4']}
1769483843.4044094,SENT,502ba9c1-9a3f-4d79-bc9c-4baf3828e07d,e4032ee9-ddcc-48ff-848d-bd78338a4b01,c2,c4,3370,?,p2,
1769483843.4044905,CREATED,d7ef2921-1bd4-4b7c-9428-dd8598f48826,36810043-6076-4eb9-85c2-1e7ed98c00d3,c2,c4,27,?,?,surb={'id': '35fc9b33-726e-4936-ad03-f30e3c6c536c', 'route': ['p1', 'e7', 'i5', 'x1', 'p2', 'c2']}
1769483843.4509916,RECEIVED,f43baef1-a134-42b0-a0d7-c64bfd0f98b9,26c4b913-c81a-4ec3-a79d-acacd7c0ccc8,c4,c2,27,p2,?,surb={'id': '498c5a19-3db4-472d-96d9-5d221723506b', 'route': ['p2', 'e7', 'i6', 'x12', 'p1', 'c4']}
1769483843.4809134,RECEIVED,94a00fba-1341-4ecd-9607-986d67c48cbe,3e705d56-ea16-49c8-8808-0201dce8bd59,c4,c2,27,p2,?,surb={'id': '558c892b-923b-4070-a7b3-4ab7c04e0cb8', 'route': ['p2', 'e10', 'i4', 'x8', 'p1', 'c4']}
1769483843.5467772,SENT,9e912ce5-7cf9-4905-99d1-9015d6581d17,478a9876-deda-46a0-8bac-570ee422977b,c2,c4,3380,?,p2,
1769483843.5469296,CREATED,fe889518-66e2-44a7-8313-0c478b7fd127,c375cc51-0cff-426e-b761-588d7886832d,c2,c4,27,?,?,surb={'id': 'f0f96740-6991-4c5e-91ca-da123ed2c27f', 'route': ['p1', 'e2', 'i11', 'x12', 'p2', 'c2']}
1769483843.712583,RECEIVED,f25dc98b-f15e-4a5d-8657-1e2cf0b17b7e,c0ffba38-794a-4bca-9db0-5bddc35e6d83,c4,c2,27,p2,?,surb={'id': '72845e0d-b97f-45be-a452-8414fcbc0906', 'route': ['p2', 'e4', 'i5', 'x8', 'p1', 'c4']}
1769483843.8732846,RECEIVED,063a257c-fb3c-4bb7-b842-aeb0ea3dcb64,08c58483-2fb4-4580-aae6-d6b647932aa9,c1,c2,26,p2,?,surb={'id': 'a6cafe91-e9a4-496f-8f0c-319263240092', 'route': ['p2', 'e8', 'i12', 'x1', 'p1', 'c1']}
1769483843.9103606,RECEIVED,0a416f45-1df3-43a1-878b-245eb8de324d,f965a0d7-e6d9-490e-b36d-b17c1119ef5f,c1,c2,27,p2,?,surb={'id': 'dda24e7d-6da7-4b1d-a2e7-d81ef65d8ce8', 'route': ['p2', 'e7', 'i4', 'x11', 'p1', 'c1']}
1769483844.1943066,SENT,dfa8f3fa-2369-45c6-ac79-5fee92b81c55,781559e3-e04b-4c65-b9ac-eab4d7d70073,c2,c4,3388,?,p2,
1769483844.1943815,CREATED,02178e97-3048-4c79-9b22-d8b006501d7f,eb25e45f-410f-46d1-962b-45fe7627e473,c2,c4,27,?,?,surb={'id': '1afd7ff0-1233-441e-8546-8ba09f535d3f', 'route': ['p1', 'e7', 'i12', 'x10', 'p2', 'c2']}
1769483844.214955,RECEIVED,8d5e891e-7307-45f5-88c7-b4e042be4efb,dae1718b-459f-473c-83ee-62b49f8fc26b,c1,c2,27,p2,?,surb={'id': 'a84556ee-4958-4e1c-a17c-197be361e07d', 'route': ['p2', 'e5', 'i7', 'x12', 'p1', 'c1']}
1769483844.3457239,SENT,d8c44b6f-30d9-42ef-99c5-42d86e238c1d,2b88cd2b-0953-4427-ba18-ece138afd0e9,c2,c4,3387,?,p2,
1769483844.3458009,CREATED,dbbdc28c-e334-42ac-bdeb-c1cf455fe011,11c5a074-c6a3-41ca-bf63-5bb42b702bf4,c2,c4,27,?,?,surb={'id': '70ca9ecd-857d-4a26-857e-4cfd3758d858', 'route': ['p1', 'e11', 'i10', 'x12', 'p2', 'c2']}
1769483844.4051013,SENT,9451df66-73eb-44d6-aac2-f5fef0acaade,2a484629-1a83-4eec-ade1-3ea0c53f1b71,c2,c4,3357,?,p2,
1769483844.4051788,CREATED,ad0f595f-a673-46cf-9b46-0bff93df8372,93c17d13-a171-4585-b5f4-999287aecbfe,c2,c4,25,?,?,surb={'id': '899660bc-0674-47a8-9d69-c1370c79ae5b', 'route': ['p1', 'e6', 'i1', 'x4', 'p2', 'c2']}
1769483844.4338195,RECEIVED,7d6c779b-f6e7-4830-bf12-2dc991b76534,c5b8d9ef-8948-4bc0-90f7-c19329109b42,c1,c2,27,p2,?,surb={'id': 'c6b7b382-e5f2-4175-8195-c74d2ef01d94', 'route': ['p2', 'e6', 'i3', 'x12', 'p1', 'c1']}
1769483844.511487,RECEIVED,2b120e45-8188-4225-bdbb-eb4e221f52fb,7d775511-113c-4936-94fa-3503f3271c1b,c4,c2,26,p2,?,surb={'id': 'b5bcd83d-0537-473e-b87d-07032c5a9c26', 'route': ['p2', 'e2', 'i7', 'x7', 'p1', 'c4']}
1769483844.707992,RECEIVED,0024ff64-eac0-429d-8a72-b465e38f0e58,90e125cc-9167-448e-a44a-e768ef085034,c1,c2,27,p2,?,surb={'id': '70cd6f3b-d4a2-47df-be38-0d9eabc101e8', 'route': ['p2', 'e5', 'i10', 'x11', 'p1', 'c1']}
1769483844.8038456,RECEIVED,07350670-663e-46c8-8e47-8e0f908cd468,ee398a17-97f2-4e2d-8309-08cb28668e66,c1,c2,26,p2,?,surb={'id': 'ec4edf74-de98-47c9-b570-7a03763b5e07', 'route': ['p2', 'e6', 'i9', 'x12', 'p1', 'c1']}
1769483844.9864464,RECEIVED,76e001c9-5d04-4749-bce7-e0435970b01d,14c21df1-9485-4444-9ba7-257291430abc,c1,c2,27,p2,?,surb={'id': '16cebbdd-cd98-4c2e-890c-16cff7652c72', 'route': ['p2', 'e4', 'i11', 'x9', 'p1', 'c1']}
1769483845.0492644,SENT,f4ed15ce-d16e-4e21-a938-cddf2c313be4,4ba69503-ea87-48b5-90fe-6a43643ab7a6,c2,c4,3399,?,p2,
1769483845.0493662,CREATED,912439cf-9d23-478a-836a-9d12c319f5b2,1d36f11d-4d46-4f22-9fc7-2695cf5c3987,c2,c4,27,?,?,surb={'id': '73e2a6f1-3579-4782-a4df-c7b2aa455ad6', 'route': ['p1', 'e3', 'i11', 'x10', 'p2', 'c2']}
