timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769483358.8335073,SENT,02541bd0-8541-492f-8fdd-486e4b3bff1f,8b91e9da-ddd6-4cbf-8f68-30caaa9f153f,c5,DROP,2015,?,p2,
1769483358.8336294,CREATED,7f441c34-3908-48e0-b1a0-719f1cd0e8d4,ff151cbf-507e-4754-a7c6-ce1fdc64f9f6,c5,DROP,27,?,?,
1769483359.1962914,SENT,7346b3a9-41a4-4e06-a5fc-62f247c64717,43cfd291-518a-4d9f-892c-10a94dbf12d7,c5,DROP,2028,?,p2,
1769483359.1964257,CREATED,b705e194-8f9a-4dde-8f4e-0bfa08a530b6,936228f0-712e-49f1-951c-598ab6656a03,c5,DROP,27,?,?,
1769483359.2662897,SENT,f9ebebff-73f9-4739-9e12-a117268ce942,05d17276-c1d4-479a-aa60-61eebd5e8ef6,c5,c3,3383,?,p2,
1769483359.2664459,CREATED,0cf7b10f-3c49-4100-a338-a6fe6037e6a5,8ac6612a-afdc-4d8e-bc4e-7cac9c901780,c5,c3,27,?,?,surb={'id': '632b8536-884a-41ea-9253-4edbbc2143f3', 'route': ['p3', 'e3', 'i12', 'x12', 'p2', 'c5']}
1769483902.8525872,SENT,5ac645c4-f12f-451b-8147-659b6406e9cb,0265b439-03fc-4eab-abc8-7f98a9f48e07,c5,c3,3371,?,p2,
1769483902.8527336,CREATED,ee3be745-3c7f-44ff-b0c6-9080847deaa9,c3b44f32-9b96-4c92-9d3e-c221cbb63e38,c5,c3,27,?,?,surb={'id': '05012e3f-966a-4e06-98ce-09ef6ddf5549', 'route': ['p3', 'e1', 'i4', 'x9', 'p2', 'c5']}
1769483902.8562174,RECEIVED,41215614-6506-4b6c-a94c-1703ba44dd88,45e1b0ed-99a9-43fd-93aa-9778c99ce2fd,c3,c5,27,p2,?,surb={'id': '922037d0-02ae-4581-9a74-e93e2ac93192', 'route': ['p2', 'e9', 'i2', 'x8', 'p3', 'c3']}
1769483902.9184477,SENT,cd9376fd-15f4-424a-bc08-d61211c6b5c5,155adc6c-ef0b-4b77-bd11-909d0cab7bf0,c5,c3,3373,?,p2,
1769483902.9186232,CREATED,7b06a0af-8d2d-49bd-a867-078ad933dbf0,2feeaba8-baa9-4e80-9096-851a73b08fef,c5,c3,27,?,?,surb={'id': '98a54ad3-e4c2-4f16-99af-1585498f9784', 'route': ['p3', 'e4', 'i12', 'x1', 'p2', 'c5']}
1769483903.3730261,SENT,d96e7483-2f15-4d0f-b6c2-8b88a2fa511b,47e72a51-0593-4ff0-a141-7b7eb8ac1648,c5,c3,3381,?,p2,
1769483903.3731492,CREATED,6e00dc6d-451b-4b53-a5e0-a4c903994e12,24563992-72ee-48d0-b31e-bef1b5d53e06,c5,c3,27,?,?,surb={'id': '7b40f37f-3fcf-4d7e-93d0-3d35b4611b75', 'route': ['p3', 'e5', 'i7', 'x1', 'p2', 'c5']}
1769483903.3878777,SENT,24cbcee7-6852-4854-9c98-0fb7a2b90da5,c419e306-c2ff-4683-8740-88618c6434b4,c5,c3,3380,?,p2,
1769483903.387973,CREATED,d9832a22-a29e-4073-8c4b-c4f299fa2577,ab92359d-a089-4aca-ad7c-f6fba3f3c337,c5,c3,27,?,?,surb={'id': 'b312b526-025c-467e-aa48-c74aaae10643', 'route': ['p3', 'e2', 'i2', 'x4', 'p2', 'c5']}
1769483903.5937574,SENT,dbe705aa-952f-4f8a-a9bb-a3a672ba4220,5d85e2c3-9010-429e-8fa8-1d0eabefd254,c5,c3,3374,?,p2,
1769483903.5938573,CREATED,21361050-635b-485a-9b0f-3081b2f1f045,d7a3a914-2c20-4090-83b8-c2a9661dcb26,c5,c3,27,?,?,surb={'id': '40299685-c220-46b9-be4e-efc1033858c8', 'route': ['p3', 'e4', 'i6', 'x2', 'p2', 'c5']}
1769483903.8392138,RECEIVED,4c340a2f-01d8-4a00-8a92-59beb27652fb,181bdfd8-0476-450a-abfd-3277a8cf9d26,c3,c5,27,p2,?,surb={'id': '9db45099-1f66-48b0-ac25-f4b9c0634a94', 'route': ['p2', 'e7', 'i10', 'x7', 'p3', 'c3']}
1769483903.8482423,RECEIVED,7ffe6dfe-919c-4cc9-b59f-527d11f60524,0acf12f2-3c9f-40b0-bc47-705c884ef499,c3,c5,26,p2,?,surb={'id': '4ebac227-904c-4e37-a85f-7f44b97b6001', 'route': ['p2', 'e11', 'i9', 'x6', 'p3', 'c3']}
1769483904.020592,SENT,48254bd2-6576-4dcf-ac2e-1731c7116e77,9f723195-e6b4-4a19-a99b-312dbdb6a643,c5,c3,3359,?,p2,
1769483904.020673,CREATED,be945307-4148-4ab9-8cbc-da5fb94fae58,4f0581a0-065f-4c91-8724-5ed5da7a1e25,c5,c3,27,?,?,surb={'id': '537c30e0-5703-4e8d-8bef-d278057c2d28', 'route': ['p3', 'e9', 'i12', 'x4', 'p2', 'c5']}
1769483904.570478,SENT,73751900-dbf4-49d7-a87a-b3de97cb8536,79f1d7ac-a9f4-4b54-b7bf-e389a4e2b663,c5,c3,3375,?,p2,
1769483904.5708232,CREATED,a9024ec9-7efe-42ba-acfd-f5cade56c1aa,70cc6530-4755-4e31-8ae9-d96f121aa897,c5,c3,27,?,?,surb={'id': '00732a17-325e-4269-bd41-1056d61d8bae', 'route': ['p3', 'e4', 'i6', 'x2', 'p2', 'c5']}
1769483905.0839684,RECEIVED,511eef9c-6119-4a17-87b9-48b3813e63d8,b0896b21-14d1-4b5b-b176-f2a4c6a36913,c3,c5,27,p2,?,surb={'id': '2430f088-7a23-4023-8789-8550abefaf5e', 'route': ['p2', 'e5', 'i7', 'x3', 'p3', 'c3']}
1769483905.1522796,RECEIVED,638f1af8-ca07-4c26-8eef-6b70d3de5d35,af9ed586-a3ce-428e-9719-93d2c09d9539,c3,c5,27,p2,?,surb={'id': 'd32a0631-6282-4bd4-ade7-af70a0c2db24', 'route': ['p2', 'e4', 'i3', 'x12', 'p3', 'c3']}
1769483905.2115803,SENT,15321ba4-4b65-4922-a24c-3a0e598c5773,8854ceeb-b152-4189-b4f0-6ec945bea05d,c5,c3,3389,?,p2,
1769483905.2117324,CREATED,b664cc9c-d17c-4fec-83de-bdd44cabff8f,18a2e7ff-8bb2-4f47-800c-e0f8d735efe1,c5,c3,27,?,?,surb={'id': '5976a06a-2383-4a4a-ab36-b5c899869c3e', 'route': ['p3', 'e9', 'i4', 'x12', 'p2', 'c5']}
1769483905.4944632,SENT,09e10bc6-612b-4383-9763-cbf85df46f0c,8047bad5-34f0-49a1-949f-58d1fb018e77,c5,c3,3392,?,p2,
1769483905.4946542,CREATED,8433fc7d-88ec-447e-beef-383541e241e3,bf4c4a6f-c8c7-4e12-aed4-30a1067d8a59,c5,c3,27,?,?,surb={'id': '91d37f2c-6db5-4060-8d40-d57e1b0fc769', 'route': ['p3', 'e3', 'i4', 'x11', 'p2', 'c5']}
1769483905.6268945,RECEIVED,b5a46340-ef07-4a7b-9b22-d321208d9536,9f86b819-ea04-45f4-a637-636c36302444,c3,c5,27,p2,?,surb={'id': 'fe233a6e-98ff-48c7-bfc9-36a498612ad4', 'route': ['p2', 'e4', 'i6', 'x9', 'p3', 'c3']}
1769483905.6348958,SENT,ecd10de5-304e-43aa-8a96-e4a654d7ef51,977a9932-a7da-4682-98e5-4c6ed584fa4b,c5,c3,3401,?,p2,
1769483905.6350095,CREATED,58281fbf-c436-4f42-9f35-7989a02587fc,32ab97d7-a491-4212-82c9-dd9bd2f0ca46,c5,c3,26,?,?,surb={'id': '2c1afbc7-2863-463f-8652-93b5674b4d6f', 'route': ['p3', 'e10', 'i6', 'x5', 'p2', 'c5']}
1769483905.8513246,RECEIVED,41eeae51-e0a5-460b-bd14-a55fad385bd3,1d42857f-a830-404a-a903-024a051f69db,c3,c5,26,p2,?,surb={'id': '7794c09c-7c18-48ff-b1da-0d6d5f74cb2b', 'route': ['p2', 'e11', 'i3', 'x1', 'p3', 'c3']}
1769483906.1844783,SENT,223fb359-6399-4f2a-90b2-1fa0d4032f07,19b9294e-edf1-4bba-92f3-2ce152c10342,c5,c3,3379,?,p2,
1769483906.184578,CREATED,d72bd301-6e38-45ad-863a-7b2d82b80874,87c22930-781f-4df6-8f60-f776f5d5344a,c5,c3,27,?,?,surb={'id': 'a04c08a5-2454-4ee6-a566-40b6134951d7', 'route': ['p3', 'e5', 'i5', 'x7', 'p2', 'c5']}
1769483906.3976395,RECEIVED,fbe82fff-1a91-4d83-906f-c2d077ef722f,ad6acd80-993b-402f-8a3c-50a0befcfbf2,c3,c5,27,p2,?,surb={'id': '4f6ffe24-a8cd-4ca0-b792-a1b9b8ae9787', 'route': ['p2', 'e4', 'i6', 'x4', 'p3', 'c3']}
1769483906.6561615,SENT,654760f5-3bad-45f8-a171-56dcc5e57c20,ba9ba9c2-36ab-45f5-944b-a779b2a12e7c,c5,c3,3375,?,p2,
1769483906.6562626,CREATED,32c66880-6b8b-40a2-a1c4-62f1fb092936,4fe2c450-119f-4c37-b997-bf38bab76ddf,c5,c3,27,?,?,surb={'id': '3ed3fc2b-7ca8-4760-85f6-d8bad15ff62d', 'route': ['p3', 'e8', 'i10', 'x3', 'p2', 'c5']}
1769483906.8052936,SENT,a37edfe3-6018-4ce6-ac2b-c58b842fbe7a,6113254a-4efa-43fc-ad79-7068cd624432,c5,c3,3404,?,p2,
1769483906.805391,CREATED,db1dbcb5-1a9c-4bb3-bcf1-3e55078d66a1,7a07632f-f0dc-4080-836f-4aba8e1869bf,c5,c3,27,?,?,surb={'id': 'eb3bcf15-0365-4880-a7ad-d7567a856533', 'route': ['p3', 'e4', 'i11', 'x5', 'p2', 'c5']}
1769483906.913362,SENT,db5cfc5d-1edd-4178-83c6-7e0e1d60ada2,c0d410ec-c23e-42f6-b44a-1579b0ffc15b,c5,c3,3372,?,p2,
1769483906.9134586,CREATED,0ad19cb0-6660-4de6-ad0e-028d4774a241,5e869036-9df8-423c-9772-095f75f2255a,c5,c3,27,?,?,surb={'id': 'b83d9fb6-551a-439a-94c8-7a7adbc6c5a3', 'route': ['p3', 'e4', 'i4', 'x12', 'p2', 'c5']}
1769483907.3353586,SENT,be77a560-a300-4e93-9b91-7854a7d9d156,862c4a0c-7ad0-4409-855a-29c80487b75f,c5,c3,3396,?,p2,
1769483907.3354592,CREATED,40c24ae4-e8b3-47fb-9995-d4c63a752ac1,96ec88a6-7376-4d4a-b70f-a20e898f7a03,c5,c3,27,?,?,surb={'id': 'b87c3795-8d3a-4d9c-85c5-d94c6cfe0972', 'route': ['p3', 'e6', 'i12', 'x7', 'p2', 'c5']}
1769483907.4440844,RECEIVED,5b5e1747-b06e-48d2-90ec-7eedbb531271,4f9c365d-a8b5-41d4-8372-f31cc0ae04d0,c3,c5,27,p2,?,surb={'id': '9adcb0c1-9704-4820-a95c-7e209e6df7f6', 'route': ['p2', 'e3', 'i3', 'x3', 'p3', 'c3']}
1769483907.4760153,RECEIVED,bb076a08-b7d5-4d2d-bbdb-6697f020bf18,2535a375-cfb3-40fc-8d86-c8638b8749d3,c3,c5,27,p2,?,surb={'id': '176e879d-d2e6-44ca-a973-4445c06b666b', 'route': ['p2', 'e3', 'i2', 'x11', 'p3', 'c3']}
1769483907.492839,SENT,2986a820-77f1-4ba5-a22d-199429f3a00e,5bcc5f38-d256-4241-bcb9-24aa430871e2,c5,c3,3364,?,p2,
1769483907.4929397,CREATED,55cfe628-7857-453a-aa88-7246e8880f91,ba5c8d96-544f-4f78-892e-d376aab184e4,c5,c3,26,?,?,surb={'id': '0b0ed162-0088-4ca8-8877-a8b3f81b425d', 'route': ['p3', 'e7', 'i8', 'x2', 'p2', 'c5']}
1769483907.5416749,RECEIVED,4f3488f9-dc67-435e-a2a8-6fe245a3f8c0,681a809a-a09f-45d7-8302-d33644171244,c3,c5,27,p2,?,surb={'id': '69ada6a6-5671-4e88-a071-3e6dfc642d02', 'route': ['p2', 'e10', 'i10', 'x2', 'p3', 'c3']}
1769483907.69388,RECEIVED,aa2a8116-5e42-4fdd-b18d-21c617dbc21a,aa9bde37-e942-4e52-a5ed-90fc5d9444d5,c3,c5,27,p2,?,surb={'id': '2af035b5-7b22-4eca-af8d-cc8ec44a8985', 'route': ['p2', 'e4', 'i10', 'x12', 'p3', 'c3']}
1769483907.7039022,SENT,5b2d1b76-eb78-465d-b0b6-080396b66380,6c7bbc0f-6b98-4947-b750-b4c54dcb23be,c5,c3,3361,?,p2,
1769483907.7039647,CREATED,4a36326f-e364-4ad9-81ed-c412df46200e,3228627b-5881-4443-9283-63784ab32283,c5,c3,27,?,?,surb={'id': 'af731bad-beba-4042-860a-cb5282e0b0ec', 'route': ['p3', 'e12', 'i7', 'x9', 'p2', 'c5']}
1769483907.821925,SENT,5a8c1d74-62d8-46f3-9ad6-1a594df68314,85c2e7bb-f84f-4c09-a512-4cd3f88286b5,c5,c3,3396,?,p2,
1769483907.821987,CREATED,390890e2-b2b5-485a-8105-880476373fae,49e4c4b2-4482-4a68-93d5-df78a5ee78dc,c5,c3,27,?,?,surb={'id': '8e878ada-2b7b-4f1c-a208-1c32e8732b06', 'route': ['p3', 'e10', 'i6', 'x6', 'p2', 'c5']}
1769483908.090326,RECEIVED,934263c3-ae8b-4bca-be1d-0ca11ce636d0,6410b838-d6e0-4b67-b1a3-ae4aefd30117,c3,c5,27,p2,?,surb={'id': 'b3bd8fd0-4adb-4045-b5af-8081639ba230', 'route': ['p2', 'e12', 'i6', 'x8', 'p3', 'c3']}
1769483908.1412954,RECEIVED,41caede8-99e9-4647-9402-08a41fad02dc,50d22c86-0267-4814-8cc3-69db49d414c8,c3,c5,27,p2,?,surb={'id': 'd468ec1a-7317-42f3-812f-8bc11c8e450a', 'route': ['p2', 'e1', 'i12', 'x3', 'p3', 'c3']}
1769483908.2455087,SENT,deb64b36-4c6c-41e3-b1b3-a1530e6d2609,723e4b45-6ad4-4b52-955e-0d6b8f206f86,c5,c3,3392,?,p2,
1769483908.2455688,CREATED,547a71f2-f216-44b8-9f60-1ec44f33592c,a9569290-3a83-4fdb-9413-072b3e6beb89,c5,c3,27,?,?,surb={'id': 'ab194d7f-6292-445d-9710-35ce095736f4', 'route': ['p3', 'e10', 'i6', 'x11', 'p2', 'c5']}
1769483908.3278399,SENT,5c03976b-82de-49e3-a8b0-3a76ea794145,2cfaa77e-39b8-4952-b52d-b8d2dc7430cf,c5,c3,3375,?,p2,
1769483908.3279037,CREATED,c10c1e4d-ef54-4f22-9bee-30cd89d80e15,c30176ba-b2f6-413a-97bf-9174d2518f51,c5,c3,26,?,?,surb={'id': 'af038c31-fd03-4c7d-a70e-5ce83f62c028', 'route': ['p3', 'e2', 'i12', 'x12', 'p2', 'c5']}
1769483908.8206906,SENT,9d040ada-0a59-4bc6-b1f0-8effd98cecfc,253fbab9-ee0a-4242-a51a-76bb46d68488,c5,c3,3400,?,p2,
1769483908.8208025,CREATED,977af555-b395-4458-ac52-f5a50d68f6dd,e29744bc-15d9-4c0e-a0ce-046f2d170842,c5,c3,27,?,?,surb={'id': '05860b8c-54c3-4307-ab7b-b6788dfb35fd', 'route': ['p3', 'e12', 'i1', 'x5', 'p2', 'c5']}
1769483908.9323378,RECEIVED,24ad2346-ff37-4c47-95b7-bf1090348963,c4248b57-a431-45db-9876-4fc2f65a0861,c3,c5,27,p2,?,surb={'id': '70e6a106-51e1-4e13-acb4-1280b75e9ec9', 'route': ['p2', 'e9', 'i5', 'x7', 'p3', 'c3']}
1769483908.9361608,SENT,3751dc1d-b20e-4c50-b1a6-ce60c407428b,2694d574-a326-4c3a-8ea6-06d75e35404d,c5,c3,3384,?,p2,
1769483908.9362266,CREATED,b4664e2b-1d8f-42db-a600-678b2117e7ec,051699af-e2c6-4592-a047-022794e95cd6,c5,c3,26,?,?,surb={'id': '6ab7ba7d-46b7-488e-b661-c8dcb38466aa', 'route': ['p3', 'e10', 'i11', 'x2', 'p2', 'c5']}
1769483909.2183895,RECEIVED,e1e5f870-228a-484f-89d2-36a3aecc7043,549b3d03-8911-40e4-a7d9-ae436f2379c1,c3,c5,27,p2,?,surb={'id': 'dad3a9a6-2815-4941-bf8d-011a63d18949', 'route': ['p2', 'e9', 'i8', 'x3', 'p3', 'c3']}
1769483909.2313597,SENT,69e11b10-3d11-4b9e-a543-4e3f28bdaac6,840f5f01-4e92-42ff-940f-86f7ac2cef82,c5,c3,3363,?,p2,
1769483909.231458,CREATED,2df128ea-1677-4924-a55f-0a7de867c8ff,f69f450d-c2c0-4f44-acbc-69589507a266,c5,c3,27,?,?,surb={'id': 'd22c2bd9-18d6-4ced-9413-b7e024a26f3a', 'route': ['p3', 'e8', 'i2', 'x1', 'p2', 'c5']}
1769483909.560811,SENT,ddb4be0b-f5c3-4082-bbf3-7fc29b312d61,ba35d70a-f03d-4149-bb61-e386e57408b9,c5,c3,3356,?,p2,
1769483909.5609539,CREATED,ee743889-24ff-42c0-9b44-a1618bba8f76,288d3091-d3ac-4a90-beaf-d3692c3cf054,c5,c3,25,?,?,surb={'id': '1ad004e3-4813-49e6-a201-269ed60c16b5', 'route': ['p3', 'e1', 'i8', 'x9', 'p2', 'c5']}
1769483909.7198133,RECEIVED,ec6e9dc7-0ce7-4d48-92a9-de000443d472,bca61a43-f032-4a28-9534-c8b07a3947be,c3,c5,26,p2,?,surb={'id': '52d88062-9eac-484e-af94-66a0cbbca351', 'route': ['p2', 'e12', 'i6', 'x10', 'p3', 'c3']}
1769483909.8220685,RECEIVED,07fbca12-4214-438b-b2c7-f55ac2439122,1e6d60de-01d0-4d80-b96b-7edb2bd0297a,c3,c5,27,p2,?,surb={'id': 'e30fe46a-6198-4afb-8c36-b889d8221dc1', 'route': ['p2', 'e6', 'i1', 'x3', 'p3', 'c3']}
1769483909.9300036,RECEIVED,aa282366-c060-4506-b9a2-2d02bd315d76,ddd00f7e-59dd-403b-a5f0-b5bedaece8ef,c3,c5,27,p2,?,surb={'id': '9655b087-0a32-44e5-95cc-5124405fd4ac', 'route': ['p2', 'e2', 'i1', 'x4', 'p3', 'c3']}
1769483910.330951,RECEIVED,94d7da28-d16a-4d41-909c-617c0caae646,b8e76b89-807b-48f3-ba32-bf86f766805c,c3,c5,27,p2,?,surb={'id': 'a7672068-bc1d-4bbc-8393-2be9ee323d62', 'route': ['p2', 'e12', 'i9', 'x2', 'p3', 'c3']}
1769483910.4696538,RECEIVED,c078a343-fb62-4100-ac95-b97d3b94608e,22a1fed7-71ee-4720-8cce-a544199fea37,c3,c5,27,p2,?,surb={'id': '824eb58b-88df-49ad-8341-fa99d5f3646e', 'route': ['p2', 'e2', 'i9', 'x11', 'p3', 'c3']}
1769483910.599918,SENT,347025d3-3001-4e45-90a8-159a8d43b2a6,5e195342-25c0-4e02-9210-e1d6ba4582fb,c5,c3,3396,?,p2,
1769483910.6000025,CREATED,54665bf2-ea7a-47b3-9526-3738c8df5025,1132730c-6c5f-47e4-aa69-dd011169b6f2,c5,c3,27,?,?,surb={'id': '72ced2d6-f5e2-4ad5-b702-61bdc986c913', 'route': ['p3', 'e11', 'i5', 'x3', 'p2', 'c5']}
1769483910.695489,SENT,dd7866d0-e562-457a-b1e3-d380838cb09b,df108771-81f2-4012-b48f-80b96bfc42d7,c5,c3,3356,?,p2,
1769483910.6955752,CREATED,a2230743-169d-423b-aeaf-3be20da80cae,e48668d0-dd0d-4304-8157-5173d34ff36e,c5,c3,27,?,?,surb={'id': '4cfabca6-61b0-4f6c-bb32-5c670d7362e4', 'route': ['p3', 'e6', 'i5', 'x8', 'p2', 'c5']}
1769483910.9372447,RECEIVED,551624e3-fea6-4f54-90ec-d9e48a5b40fb,6b625e51-4885-4487-a631-8d748db40d2c,c3,c5,27,p2,?,surb={'id': '55eac479-3b8d-4dce-9358-7099ecdec9a2', 'route': ['p2', 'e6', 'i1', 'x9', 'p3', 'c3']}
1769483911.1464698,RECEIVED,391c8d67-c10f-4dff-9ff9-aa7c3d685166,63a98cf0-aeeb-4597-bd23-0cfdef5db651,c3,c5,27,p2,?,surb={'id': '35b34355-7a05-481f-a884-567764bd787d', 'route': ['p2', 'e8', 'i11', 'x6', 'p3', 'c3']}
1769483911.7102165,RECEIVED,12a4f75e-b9a5-4b77-a241-260720ba89ca,bfc6aa45-9b86-4dd4-bad8-47003682273d,c3,c5,27,p2,?,surb={'id': '550da602-6b71-47d1-af71-6310918c2a76', 'route': ['p2', 'e9', 'i1', 'x6', 'p3', 'c3']}
1769483911.8294554,RECEIVED,4938ef87-f498-42dd-b6ba-8058b1316f95,6261f3fa-d379-4d76-a35a-0400d10ff168,c3,c5,27,p2,?,surb={'id': '2fe63a00-8c19-45ff-bd4a-972f0a9bbcd3', 'route': ['p2', 'e4', 'i2', 'x2', 'p3', 'c3']}
1769483912.0176005,SENT,51b07021-5fe8-4bbe-b540-5d04bc8ea8ef,d436ed94-be21-41e5-b5fd-76cbe6d70a9c,c5,c3,3356,?,p2,
1769483912.0176752,CREATED,4665f55c-4ef4-4121-812f-9c3c209ef589,980a190b-947a-49cf-9834-a86733a7efbc,c5,c3,25,?,?,surb={'id': '7fc3ce47-881a-43f3-8675-07e42180d6a5', 'route': ['p3', 'e5', 'i10', 'x4', 'p2', 'c5']}
1769483912.0593314,SENT,5b307310-29e5-4a08-91fb-4478d0969c54,386cf955-32be-4aca-8fbe-939cffe0c657,c5,c3,3387,?,p2,
1769483912.0594077,CREATED,0ad50ac2-fa71-4220-a957-e13c6c6ed2e5,b1b2d446-914f-439d-bf4d-debe3976dbb6,c5,c3,27,?,?,surb={'id': 'bca1c09b-a8aa-4783-9ca4-47258e238275', 'route': ['p3', 'e8', 'i10', 'x9', 'p2', 'c5']}
1769483912.0723314,SENT,83f8acb0-d562-4be2-be00-c6446cdbf017,53a1cb09-49bb-452a-b84b-c80fa30032de,c5,c3,3396,?,p2,
1769483912.0724077,CREATED,603627b7-5e13-44f7-9d86-77ac6d26192b,a0171ede-7382-488f-8c34-10d07f794109,c5,c3,27,?,?,surb={'id': '020a546d-a563-419e-8a82-632ec0fa1cd9', 'route': ['p3', 'e6', 'i3', 'x12', 'p2', 'c5']}
1769483912.1015847,SENT,a2a6f233-aa09-4c98-912b-1ef7039cedec,72644d4a-5847-4526-a636-5d2a1781c570,c5,c3,3360,?,p2,
1769483912.1016607,CREATED,b9e19b7d-79f4-4548-a66a-b78e047f88c4,4cc97106-86d3-4818-bdd7-b43baec75db2,c5,c3,27,?,?,surb={'id': '995eca97-b138-4de9-8a7d-aba177ed3349', 'route': ['p3', 'e11', 'i2', 'x4', 'p2', 'c5']}
1769483912.3570764,SENT,d25f4df4-867f-4916-9702-08e45200b62c,0601e56e-c905-436d-a686-e8a8b1376586,c5,c3,3364,?,p2,
1769483912.357232,CREATED,32b105c9-9fe9-46b1-b0ae-6ce15d1a37cd,6528c50d-142e-4efc-8705-9b00cdfbf3ea,c5,c3,27,?,?,surb={'id': 'a29c844f-9c3b-46a4-809c-774a7317d9f1', 'route': ['p3', 'e12', 'i9', 'x5', 'p2', 'c5']}
1769483912.3577573,RECEIVED,bf0eae76-d7f4-4fb5-8cab-eaef51b0c602,c1dbd995-bdb0-4943-a836-3309c9de5a01,c3,c5,26,p2,?,surb={'id': 'a7d506ef-945d-4854-bad2-a3dac319c7d9', 'route': ['p2', 'e10', 'i6', 'x10', 'p3', 'c3']}
1769483913.150813,RECEIVED,a90135bb-9f4f-4482-8733-493e4d53bb5a,330033ae-232c-4419-8d0c-f1f0c3911fd7,c3,c5,27,p2,?,surb={'id': 'f0b08ecf-709e-4bdb-ab92-61329021391a', 'route': ['p2', 'e10', 'i10', 'x5', 'p3', 'c3']}
1769483913.2208886,RECEIVED,767d0b26-25ca-4da8-866f-7167085296bb,1e4d5c9e-de2d-4b7d-adcc-3d4c33e116f2,c3,c5,27,p2,?,surb={'id': '0fd840dc-6a89-4457-9f4c-5576a24de923', 'route': ['p2', 'e2', 'i10', 'x9', 'p3', 'c3']}
1769483913.2350323,SENT,5fda5efa-8ef4-4b79-8b35-90e9ac6f5006,2386f74b-466a-4bc6-a794-c14fae4dc45e,c5,c3,3388,?,p2,
1769483913.2360263,CREATED,fade9e77-75c5-4372-b686-c4f6f732bbc5,70485c5a-3b3f-4a17-ac1c-4bc1ce39eb57,c5,c3,27,?,?,surb={'id': '4f2a51b2-b3e5-45d6-a78d-337a63d52edf', 'route': ['p3', 'e6', 'i6', 'x12', 'p2', 'c5']}
1769483913.2818544,RECEIVED,b562e408-cceb-4faa-93f2-d546b62bd44a,44495026-9c52-4feb-a169-b01a77edfb03,c3,c5,27,p2,?,surb={'id': '6431fb48-ca32-471f-88af-68992c355f65', 'route': ['p2', 'e6', 'i10', 'x2', 'p3', 'c3']}
1769483913.629964,SENT,f5bbfe84-b4dd-434b-be00-b1147b29964f,a354e1fd-035e-4253-a78a-a37a1d0078bd,c5,c3,3388,?,p2,
1769483913.6301804,CREATED,19d0ca22-29cc-46bc-b940-dab2bc79740e,1f6783b5-d109-4296-9d21-8cc7f95b4f03,c5,c3,27,?,?,surb={'id': 'd5caa64a-f98b-4cd4-8c26-45c86a1252ff', 'route': ['p3', 'e4', 'i6', 'x4', 'p2', 'c5']}
1769483913.6735287,SENT,6773f5e2-ee5b-409b-9b5f-dc984198a46b,4158405a-3437-4969-bdf0-33f579f9990b,c5,c3,3383,?,p2,
1769483913.67367,CREATED,e9f974c8-47ca-4354-8e36-1faecab689c6,db889df1-21bd-4fd5-a1b0-92f466beecba,c5,c3,27,?,?,surb={'id': 'f3394690-4b98-4f70-a968-f02be9df90fc', 'route': ['p3', 'e6', 'i6', 'x12', 'p2', 'c5']}
1769483913.8037481,RECEIVED,baa34417-e0eb-4c26-9aa8-c339964873c6,26ccfe8a-70cc-49ae-a669-bb3d5e54bf73,c3,c5,27,p2,?,surb={'id': 'b2ed12b1-c458-4024-bb5b-6fe4426bcee2', 'route': ['p2', 'e2', 'i9', 'x2', 'p3', 'c3']}
1769483913.8600183,RECEIVED,abee2739-1ebc-4d2a-8b52-87d9eabf9811,4ee2eacd-b59c-4e6c-ac86-7e6ea73f7b54,c3,c5,27,p2,?,surb={'id': '1d443c9b-9157-4632-8b90-7e350807f9fe', 'route': ['p2', 'e12', 'i6', 'x8', 'p3', 'c3']}
1769483913.861493,SENT,7d00f9f1-4139-4fb4-b442-27036d97b595,bc8350f9-9a50-4ec4-9c84-9052fa4ff26e,c5,c3,3399,?,p2,
1769483913.8615525,CREATED,3fd34719-6b91-4f6b-839d-04539a8a8db8,1d4e9d00-18ae-4469-b57f-8f25db8e7241,c5,c3,27,?,?,surb={'id': 'd0b1d25b-bfcb-47b5-886f-0d509a7b9926', 'route': ['p3', 'e12', 'i10', 'x5', 'p2', 'c5']}
1769483913.9846342,RECEIVED,4602152f-4207-4105-9be4-d9161a0d687c,c6c2541d-0405-4d26-960d-13670a99035b,c3,c5,27,p2,?,surb={'id': 'e8b9c473-f66b-4702-b79b-2b0ac0e80f6f', 'route': ['p2', 'e2', 'i5', 'x4', 'p3', 'c3']}
1769483914.233438,RECEIVED,062cb9db-9761-4e6e-b0dc-c59c8a420f1c,46273b55-fca6-4422-8be3-8d533271b9ae,c3,c5,27,p2,?,surb={'id': '10de6f38-00a2-4e99-9634-da3b3d450f25', 'route': ['p2', 'e5', 'i9', 'x6', 'p3', 'c3']}
1769483914.2884762,RECEIVED,668c26f2-8df1-45d9-ab22-acf0586d0517,c06b2788-d710-44eb-96e7-3accc27f9160,c3,c5,26,p2,?,surb={'id': '46f21877-d8b7-4c2a-9821-d4133342e2a0', 'route': ['p2', 'e7', 'i12', 'x4', 'p3', 'c3']}
