timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769745816.6434162,RECEIVED,1787c69c-80d2-4389-a6b8-27db0b6cc661,fde15f68-bba7-4151-a9ed-14aa08e67d56,c3,c2,27,p2,?,surb={'id': '3e55c60c-4614-4049-bdea-7dcb4c6d6ff5', 'route': ['p2', 'e7', 'i6', 'x3', 'p3', 'c3']}
1769745816.7298388,RECEIVED,7b54c9a2-e868-499d-b3ed-e075704da0f8,c4f38159-bdb9-4af5-b28a-c7833843a44c,c3,c2,27,p2,?,surb={'id': '09614262-7774-4662-adcf-549153dd5193', 'route': ['p2', 'e2', 'i4', 'x11', 'p3', 'c3']}
1769745816.7676852,RECEIVED,21d369dc-8b8b-4c3a-9e45-3389c4464279,4f826b01-4de5-494e-89c0-eb530c26aa92,c5,c2,27,p2,?,surb={'id': '516b1da7-4359-46b6-bd4a-bca89ff677fe', 'route': ['p2', 'e2', 'i4', 'x10', 'p2', 'c5']}
1769745816.7945707,RECEIVED,4bc6572d-9acf-4a17-a409-166395d3ea49,cffc7217-1b5d-48bb-8e17-7365cf3c75e2,c3,c2,27,p2,?,surb={'id': '6a71a2fc-ec8f-4eef-a06a-e475198f8f01', 'route': ['p2', 'e4', 'i6', 'x8', 'p3', 'c3']}
1769745816.8571277,SENT,c374dcd7-d59d-4a8e-bf05-13b8651cd07e,20748956-4e88-4714-8a82-fc94ce3cf894,c2,c3,3361,?,p2,
1769745816.8572466,CREATED,41a2361b-8e00-489d-8094-4113fabd0ab2,cddb9f55-99a3-46e7-8878-448bab915203,c2,c3,26,?,?,surb={'id': '3a65fb48-4912-4cea-8774-d08041dcb91a', 'route': ['p3', 'e9', 'i8', 'x4', 'p2', 'c2']}
1769745816.8841789,RECEIVED,58ca32a4-f2a5-4b1b-a9aa-ff06fbce2dd1,3aebdcdb-4ef1-457c-82e4-bab7640d1509,c5,c2,27,p2,?,surb={'id': 'a59717fc-4061-4cf7-b355-444e1d6e0cc3', 'route': ['p2', 'e3', 'i10', 'x12', 'p2', 'c5']}
1769745816.894759,RECEIVED,091e2871-6731-4221-a74f-bc4396b59dc9,bd889142-3cd8-4007-91c7-dae2e0fc2d46,c3,c2,26,p2,?,surb={'id': '532aff62-6fce-4be1-9f46-0070af6896b1', 'route': ['p2', 'e12', 'i8', 'x7', 'p3', 'c3']}
1769745817.0748632,RECEIVED,3e04a7fd-591f-4543-81dd-37b616d85840,17cd4776-3c70-4fa8-b614-259c7c4bada7,c4,c2,27,p2,?,surb={'id': '2b3cd3f0-f87e-4466-9250-0ef1a4f0de57', 'route': ['p2', 'e4', 'i9', 'x7', 'p1', 'c4']}
1769745817.0939662,RECEIVED,437542a5-2627-4d52-8c8f-2f9682326506,2c3d69c4-d3ef-4777-a6c1-eb6617d38dec,c3,c2,27,p2,?,surb={'id': '3789b08c-cb93-4575-b430-bfb242cd0e9e', 'route': ['p2', 'e11', 'i12', 'x11', 'p3', 'c3']}
1769745817.1103573,RECEIVED,f289eaf2-f806-4558-8d1e-e71e04491aba,4f06deb7-6222-471a-bba0-d5db4a8aebe9,c4,c2,26,p2,?,surb={'id': '41631162-6419-4c6d-8abf-831843deea0e', 'route': ['p2', 'e12', 'i7', 'x3', 'p1', 'c4']}
1769745817.4355495,RECEIVED,bea9db44-d82c-4581-9064-1ae56bc5b15f,e697aaa7-a295-44dd-af0f-aded90b77871,c3,c2,26,p2,?,surb={'id': '29119765-4018-497c-9a07-a85638b42e2d', 'route': ['p2', 'e3', 'i2', 'x6', 'p3', 'c3']}
1769745817.4595308,SENT,870e3065-4ea4-449f-a288-a97c49289609,1884d7aa-f2a5-4a09-9603-8e697bc5af92,c2,c3,3383,?,p2,
1769745817.4596508,CREATED,46918717-ea8b-4ba4-82df-f9a8805954b6,b36eb6e8-d860-42b1-b035-e6a0dce5db5c,c2,c3,26,?,?,surb={'id': '7cf14098-356f-40a9-9ae5-ddb9accf45d9', 'route': ['p3', 'e3', 'i6', 'x6', 'p2', 'c2']}
1769745817.5632334,RECEIVED,2d6878ae-7d01-453b-b527-5208d8d3e80c,e4a3e001-dac1-4bf0-b051-5cd9e3474b42,c5,c2,27,p2,?,surb={'id': '150dbef2-81d7-463d-babf-e91780796731', 'route': ['p2', 'e2', 'i1', 'x5', 'p2', 'c5']}
1769745817.6786954,RECEIVED,9a285039-c3a1-4d17-9d83-ec1fb97faa50,23d8ebfd-361f-400c-8f33-84f2ce6434e7,c3,c2,27,p2,?,surb={'id': '135b50fa-045e-4288-affe-c26b715b6459', 'route': ['p2', 'e9', 'i8', 'x6', 'p3', 'c3']}
1769745817.795924,RECEIVED,665acab8-75d5-4fc7-8403-a012a5859fca,e97f707b-9c63-4734-b104-56a775766032,c3,c2,27,p2,?,surb={'id': '35cc89eb-1904-403f-be9c-56bd0ca04919', 'route': ['p2', 'e10', 'i4', 'x8', 'p3', 'c3']}
1769745817.93318,RECEIVED,6eb33d6e-ee22-4838-9c66-0db48fb9b9ef,7dfaba53-dc55-48c5-85ec-8f8701fb5c05,c5,c2,27,p2,?,surb={'id': 'fecf5584-0c9f-490e-90b4-b92d8b7f1238', 'route': ['p2', 'e4', 'i6', 'x4', 'p2', 'c5']}
1769745817.9724467,RECEIVED,c492e12c-b201-49af-a88f-5a9ba97b8d8a,1954c08b-f78a-4ea2-a7ae-78f74c5cdf91,c5,c2,27,p2,?,surb={'id': '7e2e7922-c39f-4916-ab05-6e8dfc39e834', 'route': ['p2', 'e11', 'i9', 'x3', 'p2', 'c5']}
1769745817.9804566,RECEIVED,3ac19e16-0f2e-40a8-b178-7e88a4476ac0,1be5dcc0-100b-47b6-9e6e-1812d14eb142,c4,c2,27,p2,?,surb={'id': '632be248-bc9c-4347-be5e-8e6f9ed3ab89', 'route': ['p2', 'e5', 'i2', 'x2', 'p1', 'c4']}
1769745818.2507215,SENT,bd78b255-58d7-4f1a-9cc5-1dd7253b3d37,29e3291b-cd05-4dd6-a602-fe49d85719ee,c2,c3,3404,?,p2,
1769745818.2508557,CREATED,ef12bf34-fb20-499a-9b6a-3e6d74df3d18,8727cfd5-6710-45a1-88b5-f7fe39138f63,c2,c3,27,?,?,surb={'id': '39d84b15-2911-41cf-bae5-646b57c649cd', 'route': ['p3', 'e1', 'i8', 'x3', 'p2', 'c2']}
1769745818.2746844,RECEIVED,943ff0e5-93ce-46a6-b740-2e112a279aaf,adce8fd4-634e-4055-acb5-472df1d1f318,c4,c2,26,p2,?,surb={'id': '7970d96e-606b-48c5-abeb-2073d7f471ab', 'route': ['p2', 'e6', 'i10', 'x7', 'p1', 'c4']}
1769745818.2783275,SENT,85966681-891c-419f-a0c6-8458cc7ffb19,75b534ae-0c99-43a3-abd6-e2f4b0a46bf4,c2,c3,3383,?,p2,
1769745818.2786107,CREATED,9fb88ac9-f8eb-447b-8de9-5aab20b91444,4a1ec6c4-4d84-4e39-bc74-0de5385121a3,c2,c3,25,?,?,surb={'id': '50d3d96f-ed87-42c1-9006-f8328c0f9133', 'route': ['p3', 'e10', 'i10', 'x5', 'p2', 'c2']}
1769745818.3552399,SENT,dc27e696-5931-4f43-a117-6f86b5a8746f,05c92032-8cf0-4fca-bba0-5ed821c8c732,c2,c3,3388,?,p2,
1769745818.3553681,CREATED,a95c1c2e-c2f7-4a24-8d5a-14469fb453bc,aa197324-f3cb-493f-8e19-80285d19c553,c2,c3,27,?,?,surb={'id': 'c246b57b-55d7-4640-95f6-885071cbadcb', 'route': ['p3', 'e9', 'i11', 'x6', 'p2', 'c2']}
1769745818.608686,RECEIVED,b58d5bc3-18b1-4687-a43a-34a4ab440f45,32e12bfb-c8f0-4d4b-ae71-d4da17661ffd,c4,c2,27,p2,?,surb={'id': '2546b788-a205-4b45-a90e-b21d936a297a', 'route': ['p2', 'e9', 'i9', 'x2', 'p1', 'c4']}
1769745818.6206386,RECEIVED,7e0453ef-be8e-4d56-828f-e13891809df7,3ee69ec4-c9d7-47f8-98ee-02822ac668bc,c5,c2,27,p2,?,surb={'id': '74b1a2ee-6b9f-4cfe-95ee-ec462a7b6f20', 'route': ['p2', 'e7', 'i6', 'x1', 'p2', 'c5']}
1769745818.8404264,RECEIVED,e4c73f8c-6834-4c85-a074-dcbfc5b7ebbd,847a9917-3d9c-4ae9-8fdf-602753d5d9b1,c3,c2,27,p2,?,surb={'id': 'e9687e2b-ea8c-4b6a-b748-a7073de527c3', 'route': ['p2', 'e3', 'i2', 'x10', 'p3', 'c3']}
1769745818.8560047,RECEIVED,1af3946a-2a9a-4f58-a5b6-83d5a54b0ce5,526363f9-6054-4ab1-b97b-2de53712aa56,c5,c2,27,p2,?,surb={'id': 'c1d59413-5dab-4496-87a4-e5d06a82d2eb', 'route': ['p2', 'e4', 'i11', 'x4', 'p2', 'c5']}
1769745818.988583,RECEIVED,2cfd02fc-e56a-4948-8599-cf07416051ba,a2a1c866-0ead-4e1a-b7c8-3660b38302e6,c5,c2,27,p2,?,surb={'id': '7057c991-c1f3-482b-85cf-63626998efd8', 'route': ['p2', 'e9', 'i8', 'x5', 'p2', 'c5']}
1769745819.157494,RECEIVED,1fd6bdab-c76c-4919-bb82-3aa1eb369605,9337881c-740c-4bcd-988a-ec1a42c8fcf6,c4,c2,27,p2,?,surb={'id': '39650c7a-8abc-44c1-bdb3-8358011513b5', 'route': ['p2', 'e9', 'i7', 'x3', 'p1', 'c4']}
1769745819.1713626,RECEIVED,7f63533e-c9f0-4e7f-b542-b82f982aa134,9d840e58-cc64-49a6-a13b-6850b8318673,c5,c2,27,p2,?,surb={'id': '84c93e7a-b628-4f01-bba1-88e3539ae9d8', 'route': ['p2', 'e10', 'i5', 'x6', 'p2', 'c5']}
1769745819.2701457,RECEIVED,4d156546-6936-4688-99d0-1f62878585f0,e4b579d8-090c-45fd-af12-10abcc5405ff,c5,c2,26,p2,?,surb={'id': '5ddd239b-98c8-44bb-a377-adf15fe5424f', 'route': ['p2', 'e11', 'i6', 'x3', 'p2', 'c5']}
1769745819.4033177,RECEIVED,310b7f68-61df-4d89-9692-995e8c9aa782,ee84ddf6-c2c2-46f8-b585-00ce41b9456b,c4,c2,27,p2,?,surb={'id': '59ab4c22-39c6-4bfd-bb36-0ba86577c31e', 'route': ['p2', 'e1', 'i2', 'x10', 'p1', 'c4']}
1769745819.6685019,SENT,ad59e104-1006-4eee-9938-cf7df8f30f3b,c25166a7-6da3-48ef-8873-930bf36a83fb,c2,c3,3396,?,p2,
1769745819.6686342,CREATED,8bc9e87a-29b6-4ec6-afa6-8d42fc9c32a1,d5762b55-83b5-4b64-8485-c13dd68fcf27,c2,c3,27,?,?,surb={'id': '5b26b56f-e54a-4329-a3fd-448d3f352a06', 'route': ['p3', 'e12', 'i9', 'x11', 'p2', 'c2']}
1769745819.7581584,RECEIVED,41f83218-d20c-483c-a75b-0ec5d971e8ba,db414dcd-b2b0-47d1-a4b9-8364028dfdd1,c5,c2,26,p2,?,surb={'id': 'bbd98b9b-6b9a-46c7-bf17-4fd5fcfdbe68', 'route': ['p2', 'e5', 'i4', 'x9', 'p2', 'c5']}
1769745819.7878444,SENT,54de272c-a1c1-4cee-ac7a-3ebaa6829992,a0cad471-2e4f-47cc-9705-a4556463aa27,c2,c3,3384,?,p2,
1769745819.787973,CREATED,094489fd-f725-42eb-a709-2aa66eabf162,a7286ecd-8dbb-4f06-a243-110a958c6cf8,c2,c3,26,?,?,surb={'id': '27b8b307-9f90-4751-859a-f82e26102149', 'route': ['p3', 'e12', 'i2', 'x3', 'p2', 'c2']}
1769745819.801561,SENT,a1dfc331-4119-4be3-bdca-9248d6bfd599,348699c7-981a-4e4b-ac27-2b94f59c81fd,c2,c3,3359,?,p2,
1769745819.8016922,CREATED,33f4581a-f625-40ec-83e8-e8c345dd6a8f,cef18bbc-8bd1-405f-84ae-e2cf474ca9a5,c2,c3,27,?,?,surb={'id': 'c3428a7c-cb7b-489a-94a6-0fad4fe8715a', 'route': ['p3', 'e8', 'i8', 'x5', 'p2', 'c2']}
1769745819.818076,SENT,4e31af3c-b82b-467c-b934-27314c93773d,87627e0d-a95c-4a2d-be30-13746b800e96,c2,c3,3390,?,p2,
1769745819.8182125,CREATED,61ee3820-594f-4cbb-9d61-17f39de9f718,ba90687c-d2d0-4dd0-9ea9-7b2ce84ef366,c2,c3,27,?,?,surb={'id': '487d8883-b63b-4718-9382-c6ea3fa4065b', 'route': ['p3', 'e3', 'i1', 'x11', 'p2', 'c2']}
1769745819.8921342,SENT,44071be6-f9ed-4317-a2f7-bfee70918e5d,65c08645-f07c-4bcf-8a2b-780dc93a2333,c2,c3,3384,?,p2,
1769745819.8922668,CREATED,b05105f4-954f-4fa0-9ae1-dfa74e3f288f,01c40081-fa0c-4c20-8185-ff312c09b845,c2,c3,27,?,?,surb={'id': '8eeb758c-ea9c-4771-8519-19a5675d3b55', 'route': ['p3', 'e9', 'i2', 'x5', 'p2', 'c2']}
1769745819.900168,RECEIVED,e25f7036-a599-416f-8e55-706c60f66d81,062a2636-7140-408b-8eac-1a3e22f931d3,c5,c2,27,p2,?,surb={'id': 'e2853db6-2629-449f-9857-7658ff49ffb0', 'route': ['p2', 'e1', 'i12', 'x12', 'p2', 'c5']}
1769745819.918461,SENT,ec4062cf-7860-4e3c-a600-54ca66f255c4,760cf6f0-18d2-4e6a-9f40-da5e78fd80d9,c2,c3,3373,?,p2,
1769745819.9185913,CREATED,8c7f4ebb-0a18-45c9-be58-9ad83963b52d,6962c5cd-d71d-4616-a4a4-61b857e52b07,c2,c3,27,?,?,surb={'id': 'e71d0c53-2f02-4222-b684-0cce72f5a16a', 'route': ['p3', 'e7', 'i9', 'x9', 'p2', 'c2']}
1769745819.9769492,RECEIVED,0ada100f-5d6a-4e4a-a0bd-3a3e26a3f5fe,ccb4a6f0-9ae9-4f45-a9df-4230af0327ef,c4,c2,27,p2,?,surb={'id': 'c035c66f-79be-43f5-96ec-0385b697da55', 'route': ['p2', 'e1', 'i7', 'x2', 'p1', 'c4']}
1769745820.0492125,RECEIVED,b2ef82f1-9668-4227-90d0-a913a7c96321,ceea0c61-f777-4413-93d1-e4bcf7b702d0,c5,c2,27,p2,?,surb={'id': 'fd618b18-71ae-47a6-a8cf-2bdc0deacf4c', 'route': ['p2', 'e9', 'i9', 'x1', 'p2', 'c5']}
1769745820.0683262,RECEIVED,1dcab420-1f65-4985-8732-99b6ca7670e0,e14cee83-93f8-4a6a-8a49-1f3dad256442,c4,c2,27,p2,?,surb={'id': '7cbf0453-865b-4e27-a46d-4f331711a957', 'route': ['p2', 'e2', 'i11', 'x5', 'p1', 'c4']}
1769745820.069691,SENT,d61ad1ce-1bc0-4eb7-b637-0919f3676abd,b958b874-2955-4b26-bc2b-ff5a35613756,c2,c3,3380,?,p2,
1769745820.0697477,CREATED,dc89e6cf-bc63-49d1-86b8-525e8d2bdef3,69ad4edf-99ec-44c9-882a-9cc6c0d3fb5f,c2,c3,27,?,?,surb={'id': 'b4bd0591-c267-4640-a2d1-9df2591d7d0a', 'route': ['p3', 'e9', 'i2', 'x4', 'p2', 'c2']}
1769745820.0919826,RECEIVED,5ae44324-7dec-44ce-bfbc-f29645579d9e,c50615af-cef4-4299-a02f-34e7d136bb68,c3,c2,27,p2,?,surb={'id': '1e7acf49-73dc-4c84-b587-75564c46b12c', 'route': ['p2', 'e11', 'i4', 'x6', 'p3', 'c3']}
1769745820.1755352,SENT,12264473-a3b2-4955-af0a-23ceff88b198,d35d93e8-1498-450b-bbf0-03baa05987b7,c2,c3,3376,?,p2,
1769745820.1756046,CREATED,5d7a4825-8aec-4d33-a310-9d6bddc194b3,1866cc23-1602-43c7-8b2c-2b7c3287d31c,c2,c3,26,?,?,surb={'id': 'a74784e2-fc61-4e83-a095-edab41aff293', 'route': ['p3', 'e3', 'i3', 'x5', 'p2', 'c2']}
1769745820.1858478,RECEIVED,4329e9f0-00de-4c63-b274-d10bf85eeb91,c49ca8b4-c1fc-459d-89a2-e990e36cf603,c3,c2,26,p2,?,surb={'id': 'ba91b03a-e3c0-490b-b89a-6ebd1e39e019', 'route': ['p2', 'e6', 'i11', 'x11', 'p3', 'c3']}
1769745820.2430155,SENT,63f8bbf3-ad79-414a-8b16-5560b1fc8e03,5b55b9f0-9d91-4ccf-a0e6-908829214e62,c2,c3,3376,?,p2,
1769745820.2430863,CREATED,c5da1006-d496-4d43-ab65-5313784b97c0,55ad63f0-4690-40f9-8481-f1d2e527f690,c2,c3,27,?,?,surb={'id': '0d14463c-73fa-4184-a66f-8f746a36523a', 'route': ['p3', 'e7', 'i6', 'x11', 'p2', 'c2']}
1769745820.3102388,RECEIVED,d31d78ca-fb80-4f0a-b1e2-27cb9642c90e,799357e5-73a2-4bd0-b72e-29613a9254c7,c5,c2,27,p2,?,surb={'id': 'ed72fd0f-8b67-4308-a423-e8be4c622926', 'route': ['p2', 'e5', 'i4', 'x7', 'p2', 'c5']}
1769745820.4549148,RECEIVED,180f3af4-7fe4-4862-b348-6de11952b72d,1348a99a-29d2-49ef-a687-6e926a434964,c5,c2,27,p2,?,surb={'id': '73590a00-0a9f-4795-8898-db34452b9694', 'route': ['p2', 'e3', 'i7', 'x10', 'p2', 'c5']}
1769745820.5598679,RECEIVED,e3222d1b-0a11-4d3e-a4ea-c87835b3a82e,461cd09e-9db6-4640-803d-b33bd2ecf2ef,c5,c2,27,p2,?,surb={'id': 'f57f3f65-208d-4df9-b0c1-153532a838cf', 'route': ['p2', 'e12', 'i9', 'x3', 'p2', 'c5']}
1769745820.5736325,RECEIVED,e5281d94-ede4-4c48-996a-160a8dd0f9b8,c3f9c746-6a7f-411f-9b5f-853cb1aa708b,c4,c2,27,p2,?,surb={'id': '4236b88e-d735-475a-8d60-1639eded7929', 'route': ['p2', 'e7', 'i1', 'x6', 'p1', 'c4']}
1769745820.7792015,SENT,1c14e07d-20fb-4c5c-a55d-5248ef8735b0,759d870b-4415-4b3b-8ad4-68d52ff12dcc,c2,c3,3383,?,p2,
1769745820.779262,CREATED,d3e6cbe7-b842-46e3-a117-930f9de7bad1,d5c9fb0d-5437-4f1c-9df3-bf126ecea407,c2,c3,26,?,?,surb={'id': '2533dd93-18b7-48dc-8a27-8dcc25f97f37', 'route': ['p3', 'e9', 'i11', 'x5', 'p2', 'c2']}
1769745820.874665,RECEIVED,8d20cea3-efb2-4644-bbb2-ebc21330c9c3,569cb151-ecff-45c6-a7fc-76bd637a4e13,c5,c2,26,p2,?,surb={'id': '241521fc-8c90-4be5-a62a-00f3dcb479f0', 'route': ['p2', 'e8', 'i3', 'x2', 'p2', 'c5']}
1769745820.9432254,RECEIVED,5b5c699f-63da-4d30-bf4c-6924b97ec0d5,f37306ec-0db8-4da4-80aa-b3afbcad709b,c3,c2,27,p2,?,surb={'id': '92c3f96d-8bac-4e60-8028-7c33ce857548', 'route': ['p2', 'e11', 'i8', 'x1', 'p3', 'c3']}
1769745820.9975345,RECEIVED,a23b2222-6715-411d-937f-42cee339775a,2dc13893-b4df-4fbe-835a-5121fa0aaaca,c3,c2,27,p2,?,surb={'id': '5df10179-ff68-4121-a0e8-ef4ce888f1ba', 'route': ['p2', 'e1', 'i7', 'x12', 'p3', 'c3']}
1769745821.0925527,RECEIVED,fc8e2be5-f476-4292-b3ea-2e50b5d69dc6,e35fb4f9-fcb0-4823-a827-6e676952dafd,c3,c2,27,p2,?,surb={'id': 'f73edc20-7906-40f8-9462-a1971b3c80d0', 'route': ['p2', 'e9', 'i12', 'x10', 'p3', 'c3']}
1769745821.195252,RECEIVED,d35c91c4-3cf7-4ca1-bb77-5b212ac3334d,e3a6de72-439f-4a19-b35c-f64a9138edd9,c3,c2,27,p2,?,surb={'id': '87152553-2b88-45fc-a6c3-2150b2500836', 'route': ['p2', 'e3', 'i8', 'x12', 'p3', 'c3']}
1769745821.245643,RECEIVED,bcdb96cb-459a-4d4f-a3cb-f0d1deb04322,5ba9ed66-89e0-4ca1-a1d9-0eb6fa24c35b,c4,c2,27,p2,?,surb={'id': '39e668a9-4e28-4ef1-9702-819e20415c04', 'route': ['p2', 'e8', 'i9', 'x4', 'p1', 'c4']}
1769745821.3178613,RECEIVED,dd561cb1-5b17-4f3a-a3be-b44656bcfefd,de6fac99-ea30-4323-89c6-34169a2476ac,c4,c2,27,p2,?,surb={'id': 'bd5931e1-889d-432b-a267-c58dc09102e9', 'route': ['p2', 'e11', 'i4', 'x12', 'p1', 'c4']}
1769745821.3951988,RECEIVED,a747ae0e-3d64-46c4-9ec6-dede792a6e5c,591847dd-38d2-4553-ad51-f6d797f7bbc0,c4,c2,27,p2,?,surb={'id': 'e611757d-2020-4191-a7c3-30b0d9b657dc', 'route': ['p2', 'e5', 'i12', 'x3', 'p1', 'c4']}
1769745821.5885532,SENT,2f8eccbc-d4c3-44d9-b7e4-4a8fe5f8feae,2a1db23a-b863-46e9-89e1-ec90713ceb57,c2,c3,3372,?,p2,
1769745821.5885992,CREATED,3a2492d3-4bf3-4be4-8290-47a6d9e40a0f,ee24b947-a0b2-4c27-b52a-594e6afedade,c2,c3,27,?,?,surb={'id': 'd276a824-2e89-4bdc-9bc6-84ae973ec1ff', 'route': ['p3', 'e3', 'i7', 'x6', 'p2', 'c2']}
1769745821.673456,SENT,21a977d3-12d8-4773-80c6-1f79cca69681,e402ede1-b03a-4a1a-9210-1455fdd8ccfc,c2,c3,3364,?,p2,
1769745821.673534,CREATED,f34956e4-c7d4-473c-97fd-d86efed4ccaf,8f4a0196-1075-4ba0-a641-3212f2525c73,c2,c3,26,?,?,surb={'id': 'f7177402-e75c-4e5a-bbcd-71039a08dfe7', 'route': ['p3', 'e10', 'i1', 'x3', 'p2', 'c2']}
1769745821.7175505,RECEIVED,21498545-cb50-419d-af2d-7cc757a76a42,f69e7c93-a5bc-4226-89a0-6b778864df8f,c3,c2,27,p2,?,surb={'id': '6e8c03f9-862c-4d7b-8455-c4a3d6195a8e', 'route': ['p2', 'e11', 'i3', 'x9', 'p3', 'c3']}
1769745821.7268467,RECEIVED,453dadeb-84fc-4715-9236-3d7dc9ee62a6,60c80b7a-5551-407f-b76d-2dae4feca7a3,c5,c2,26,p2,?,surb={'id': 'dbec0e70-231e-4cb6-9a40-a023bb874b03', 'route': ['p2', 'e8', 'i6', 'x3', 'p2', 'c5']}
1769745822.1129212,RECEIVED,fb52df87-935c-4f96-8b3a-567b94e28faf,aa60d765-f2fb-4db7-b1fc-bbc7cef79dd0,c5,c2,27,p2,?,surb={'id': '03b4f671-7e95-4a46-94ab-af36d86ef20c', 'route': ['p2', 'e6', 'i5', 'x4', 'p2', 'c5']}
1769745822.2360704,RECEIVED,9d384931-d174-44d4-a144-851f9b2d2d5c,30d3652c-d45a-4bfa-b5ed-3e96964ada83,c3,c2,27,p2,?,surb={'id': '29396516-dafd-470a-9317-997fa3005901', 'route': ['p2', 'e2', 'i1', 'x6', 'p3', 'c3']}
1769745822.2463357,RECEIVED,6a33c8f0-f491-4788-adad-af01b7d5935a,20f5b842-f18c-4bcd-80e5-76f591dc9b91,c5,c2,27,p2,?,surb={'id': '4fbece72-c0fa-44e5-a903-072143b9fe43', 'route': ['p2', 'e6', 'i9', 'x4', 'p2', 'c5']}
1769745822.37089,RECEIVED,8634b10b-88da-4005-9452-d4d570b3af99,b70705da-3194-4ed3-9bff-8a543b7acce9,c5,c2,27,p2,?,surb={'id': 'be1f9234-5ab6-402f-b0ee-71712bb6c115', 'route': ['p2', 'e6', 'i7', 'x7', 'p2', 'c5']}
1769745822.5562336,RECEIVED,70ca6d53-d6bd-4bb2-8397-6d7eee9da6ec,64681339-c0c8-4fae-b6ab-29040b1db781,c4,c2,26,p2,?,surb={'id': '544434e7-57ba-4942-85ed-3f799735241f', 'route': ['p2', 'e11', 'i4', 'x4', 'p1', 'c4']}
1769745822.6298885,RECEIVED,4f229c74-583a-4e68-99bb-fe194616dc89,e6141c63-9ef5-4ee2-bf05-b89031ea020e,c5,c2,27,p2,?,surb={'id': '9c59daef-f2fa-4c8d-bdf2-f4f77cf57257', 'route': ['p2', 'e8', 'i4', 'x4', 'p2', 'c5']}
1769745822.6996806,RECEIVED,ac3805f3-df8a-4bba-ac21-9116d5f2b2e5,afe27b11-e9cd-41ee-90a7-1a1ac9484aa0,c5,c2,27,p2,?,surb={'id': 'e4739257-7efb-4a3a-a4ef-03e2b9d88bed', 'route': ['p2', 'e12', 'i7', 'x9', 'p2', 'c5']}
1769745823.0667868,RECEIVED,c2cdda77-44e2-4945-9113-2a78a4067ffa,7fd7cbc7-24f0-4bc3-adcf-a1d71b7db97c,c3,c2,27,p2,?,surb={'id': '1e6be7f8-cb40-441c-982c-b821ef71e4a9', 'route': ['p2', 'e5', 'i5', 'x3', 'p3', 'c3']}
1769745823.100945,RECEIVED,516f5b4b-b0d0-47c9-b876-4521d9fdc0a4,1c0524bb-9c12-40ee-8be6-4ce3442a1c84,c3,c2,27,p2,?,surb={'id': '03679f4a-0363-4755-936f-13adcc817a24', 'route': ['p2', 'e1', 'i10', 'x1', 'p3', 'c3']}
1769745823.1636374,SENT,08a43891-3097-4e00-b1aa-d7b50229460e,239ff787-c4e4-4470-a000-ab735dad85ee,c2,c3,3379,?,p2,
1769745823.1636956,CREATED,1de17a7d-fa91-4a75-a418-5b36c6a0d860,15225204-4e15-48bb-8ed2-9ee8cd427a61,c2,c3,27,?,?,surb={'id': '04919849-2b9c-488f-9189-2bec55ca93cc', 'route': ['p3', 'e1', 'i1', 'x1', 'p2', 'c2']}
1769745823.234873,RECEIVED,f5a66403-294e-4e4b-9291-56ef237ecd42,f0b7227a-b218-4be0-ade7-aed0870bbc92,c5,c2,27,p2,?,surb={'id': '980c6c52-900a-4b8b-80a3-0f30034d137c', 'route': ['p2', 'e1', 'i11', 'x3', 'p2', 'c5']}
1769745823.274659,RECEIVED,5370b03e-9cd9-44c4-9f27-b2a8c5a9d71c,5d293911-4ed7-4a2e-9ba4-0b831bacb0e6,c4,c2,25,p2,?,surb={'id': 'd755ae8a-0b86-4cb5-98c1-581daa7583d5', 'route': ['p2', 'e10', 'i8', 'x11', 'p1', 'c4']}
1769745823.3122787,RECEIVED,1d97a2cd-6cf2-43a2-b433-36f747897cd2,8d2ef2b9-604a-4264-9777-0c7f7eb8c391,c3,c2,27,p2,?,surb={'id': '83b62599-ccca-4950-9fd2-54b1720a4dab', 'route': ['p2', 'e2', 'i11', 'x11', 'p3', 'c3']}
1769745823.3389091,SENT,5bac35ba-71b5-433d-b74f-59318b991184,da113ede-fa47-47e9-b591-fbbb25d98517,c2,c3,3387,?,p2,
1769745823.3389907,CREATED,26c5e22d-b6fe-42c6-ad03-bf6f3a036e18,56c95fe8-c3d7-4bd0-9eb2-b0b6883d0a88,c2,c3,27,?,?,surb={'id': '8cc99627-0785-41d7-9f74-6fa7450414c9', 'route': ['p3', 'e1', 'i8', 'x7', 'p2', 'c2']}
1769745823.3595216,RECEIVED,9dae65fc-3538-4010-8966-eef99dc5bc68,fd983821-4572-4666-bf82-7d774ff3deb4,c3,c2,27,p2,?,surb={'id': '30fe774d-91ec-499e-b611-9b3374aba9d4', 'route': ['p2', 'e3', 'i10', 'x12', 'p3', 'c3']}
1769745823.7127564,RECEIVED,bc14d5a8-3b43-4334-b4a1-353aa8ce1320,911e2363-3077-42e5-b52d-18ec1e0c6703,c3,c2,26,p2,?,surb={'id': '6cda829b-7735-4a5c-ae4c-34d968b7db8f', 'route': ['p2', 'e1', 'i9', 'x3', 'p3', 'c3']}
1769745824.1038811,SENT,3e9568f3-b51c-4249-8949-4c41b181592e,caced788-aab9-47e1-8f6f-c2256803717e,c2,c3,3381,?,p2,
