timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769391953.1586823,SENT,871eb55a-925d-4137-a780-0836887c1347,fbc7ba33-67d9-4f87-bbba-e51d55224ac3,c2,c5,3367,?,p2,
1769391953.1588402,CREATED,072e5f72-82aa-459a-af1c-8811848a9527,6fa54d43-3766-4ad5-b797-35922fb393fb,c2,c5,27,?,?,surb={'id': 'db5369ff-9d7e-4c70-b235-946e50d00a1e', 'route': ['p2', 'e3', 'i2', 'x8', 'p2', 'c2']}
1769392262.7246525,RECEIVED,5846f1e4-02e1-4903-8636-63f6db357f43,2fda492d-fdfe-44d7-9c71-9ba58e9976e7,c4,c2,26,p2,?,surb={'id': 'd5cb3f41-b9da-44ca-b0da-7f43c3179fd1', 'route': ['p2', 'e3', 'i4', 'x4', 'p1', 'c4']}
1769392262.9357593,SENT,5d2829b8-619a-4d22-babd-e7491aa1a3dc,0dae2143-2e3f-45e9-9200-3d946988b0e4,c2,c5,3401,?,p2,
1769392262.935852,CREATED,bbed5318-5c83-4334-9dbe-4aa965d600ef,e091eee6-0165-43b8-8482-343aa92f9a7f,c2,c5,27,?,?,surb={'id': '90b3ebb5-4ae0-4954-93af-6d78c3270f05', 'route': ['p2', 'e4', 'i12', 'x11', 'p2', 'c2']}
1769392263.0947258,RECEIVED,805f55a9-4a6b-4ac6-8293-7f689931f5af,2adf5c4f-752f-4980-84a2-04110201d7b0,c4,c2,27,p2,?,surb={'id': '4dc5aaca-0000-453d-ad22-dec1b66bb278', 'route': ['p2', 'e8', 'i7', 'x1', 'p1', 'c4']}
1769392263.5931296,RECEIVED,4a876cc1-473d-499d-877f-601a7d9ee661,5fb3f46c-ae0d-4a3e-997c-32c28fcdab51,c4,c2,26,p2,?,surb={'id': '765d7584-73ac-4d59-8773-7d6c6adcc751', 'route': ['p2', 'e11', 'i12', 'x7', 'p1', 'c4']}
1769392263.6371508,RECEIVED,ef6df1eb-7f32-4817-ab14-aab28acbc6a2,0bcbe6bd-f0d3-40a8-9251-e120ff4e773c,c4,c2,26,p2,?,surb={'id': 'ace774f0-f2e7-48cf-a0b1-f8de8dcd999d', 'route': ['p2', 'e12', 'i9', 'x10', 'p1', 'c4']}
1769392263.8833427,SENT,403e4105-9005-4cae-a527-4a898d7304cd,434be92a-94b2-49c0-a082-f5e12ea130b8,c2,c5,3364,?,p2,
1769392263.8834202,CREATED,1e3d6ff5-0d29-440e-911d-d9b61205f231,8e6723d9-f108-4b43-a7d7-ca35e33ce227,c2,c5,26,?,?,surb={'id': '1c06aae3-bd90-4435-ad1c-d4b427fd119d', 'route': ['p2', 'e4', 'i5', 'x3', 'p2', 'c2']}
1769392263.8897092,SENT,1dfe69c8-6aa0-440b-a19d-9ddcad9a2590,8a62ea26-81a0-432e-8466-483a0c1fb630,c2,c5,3379,?,p2,
1769392263.8897984,CREATED,b9b776cb-2d15-4c04-b2e5-fd8a3c598ab1,0ca86981-158b-40b0-8a4c-0e8abc73af1e,c2,c5,26,?,?,surb={'id': '0a6f8cd8-8759-4322-a3fe-8b67a4259bd1', 'route': ['p2', 'e4', 'i10', 'x3', 'p2', 'c2']}
1769392264.2346387,SENT,14452c86-3e9a-4184-8bf4-54ccb4da3fa3,67651491-63f4-46de-a9d9-ef988c30675e,c2,c5,3360,?,p2,
1769392264.234712,CREATED,6f7f1570-f37d-44dc-877f-bfd8262e0a88,41f5c8db-5802-404d-9d98-50076a41cec7,c2,c5,26,?,?,surb={'id': 'a3b1cee4-7957-4895-b43d-89bc0abb2bb8', 'route': ['p2', 'e2', 'i1', 'x5', 'p2', 'c2']}
1769392264.3196096,SENT,9243c853-08a1-4303-bb84-08beb6c03d2f,ad2b9233-a731-44fc-a196-e2b1c6243226,c2,c5,3376,?,p2,
1769392264.3196843,CREATED,d0a5b048-1b0f-46e4-b2d7-39fdeb507c3a,cb181496-7514-4701-8bda-20dbe77d251b,c2,c5,27,?,?,surb={'id': '52972352-55fd-4723-9c0c-284c2a231177', 'route': ['p2', 'e8', 'i3', 'x10', 'p2', 'c2']}
1769392264.3324156,SENT,0dfa6e7c-6783-491d-bcc5-ab5f55c4524d,630c6901-2699-4b81-87bd-30bfcca76f2a,c2,c5,3387,?,p2,
1769392264.3324943,CREATED,1d7ffd0a-2965-4fec-bd17-c55dd26496c3,e301bf28-3d84-484d-9934-6333eda8b0ec,c2,c5,26,?,?,surb={'id': '667c5a50-fc1d-4465-bc58-ac009af8176a', 'route': ['p2', 'e2', 'i4', 'x6', 'p2', 'c2']}
1769392264.687478,SENT,deecf348-5153-4241-ac33-01bee0347b13,3db266f1-040d-4e8f-a22d-0d41c268a7a8,c2,c5,3388,?,p2,
1769392264.687597,CREATED,71befa42-b8fa-4c16-979c-809477f97574,21282f08-f5aa-4a37-a544-1aa1d28e2d18,c2,c5,27,?,?,surb={'id': '837e71fc-9628-4757-ab1f-f9ca1533ee95', 'route': ['p2', 'e6', 'i11', 'x2', 'p2', 'c2']}
1769392265.0190449,RECEIVED,c0dddf23-8d13-45ce-9745-da5b82e50d94,bde76509-f2dc-4f25-a830-c6173fff32fb,c4,c2,26,p2,?,surb={'id': '7d5a51de-e0b9-4928-acd3-e77ad2bb92ff', 'route': ['p2', 'e12', 'i12', 'x1', 'p1', 'c4']}
1769392265.0735617,RECEIVED,e4dc3fc3-af58-40a6-995c-826fa0165628,81ffda04-39a0-4ef3-a893-c3b5045106b2,c4,c2,27,p2,?,surb={'id': 'f517cecb-9b9b-4cb8-ac67-18cc515d1240', 'route': ['p2', 'e10', 'i4', 'x8', 'p1', 'c4']}
1769392265.109548,RECEIVED,878ffa81-5e3e-4cb7-8dfe-c457ae9283d6,15e4de48-296d-422b-bff7-bfd5c36692a2,c4,c2,27,p2,?,surb={'id': '49ad1c12-6c04-4ddd-99b9-27e5807374a5', 'route': ['p2', 'e10', 'i3', 'x7', 'p1', 'c4']}
1769392265.5790854,SENT,824e58ac-fc38-4adf-bc01-99e06da11c6a,018e2e7e-63f8-49b2-91c6-89e08ebf5ea1,c2,c5,3384,?,p2,
1769392265.5792356,CREATED,43f7ad00-5c78-4e8f-af46-e57708ec92f5,c4177fcb-9424-4c4b-b5fa-44cd710e06ab,c2,c5,27,?,?,surb={'id': 'e6b1c982-e2be-450f-bfa9-37e2c59e54dc', 'route': ['p2', 'e11', 'i1', 'x5', 'p2', 'c2']}
1769392265.6266587,SENT,0b8f97ad-f449-465b-97a2-43df5b971a51,da2d350f-3979-4ddd-9d55-1ea2e573146b,c2,c5,3376,?,p2,
1769392265.626807,CREATED,96ffe0d4-b227-4661-ab10-95ed6d7be9b9,a3a3bd57-068e-4122-b9b8-cf52e49045c3,c2,c5,27,?,?,surb={'id': 'a8509db4-fd09-458d-9df9-cb75657372b3', 'route': ['p2', 'e4', 'i8', 'x9', 'p2', 'c2']}
1769392265.8567824,SENT,b0d0974d-d59d-46f2-a2e4-8de0a7cb1eed,078c288e-c3de-43f9-8307-ee4603b5124f,c2,c5,3376,?,p2,
1769392265.856933,CREATED,367683b0-f390-4e5b-b88b-2a7e8fe535bd,63059c39-9da3-4d2d-8515-9ffd989780f6,c2,c5,27,?,?,surb={'id': 'bfd938d4-8875-48ec-8c85-c6c9f8176ee6', 'route': ['p2', 'e7', 'i9', 'x9', 'p2', 'c2']}
1769392265.9582286,SENT,cd9d5b4f-b98e-4c35-976c-402b9e3c813d,ee3282f9-cea5-4cb4-8e0e-37f6fe262c85,c2,c5,3387,?,p2,
1769392265.9583852,CREATED,e9775d99-a8f7-4a0b-8ea3-6a422d07ef59,b1ebc599-a96c-4a69-8e11-33db1c064628,c2,c5,26,?,?,surb={'id': 'cae578f9-3c2f-4033-92f0-79212203a4a4', 'route': ['p2', 'e6', 'i6', 'x3', 'p2', 'c2']}
1769392265.9676304,RECEIVED,3c042381-fec4-42f4-8b49-8ac4d6ce6bed,a936e532-407a-4ee7-808b-e01cf1974127,c4,c2,26,p2,?,surb={'id': '73ad1e30-0d8d-4676-915e-8cc35ac217af', 'route': ['p2', 'e7', 'i4', 'x2', 'p1', 'c4']}
1769392265.9973104,RECEIVED,13d4e598-fa3e-4c40-894c-200881b9184c,99f49cd3-0d13-48cb-b76f-8f1682982323,c4,c2,27,p2,?,surb={'id': '882528f2-5eb4-4316-bf46-8ae1fe91d848', 'route': ['p2', 'e9', 'i7', 'x2', 'p1', 'c4']}
1769392266.061771,SENT,3eccfb1f-5bb8-439b-8253-c2f2ef0a08b5,48144459-f836-473d-9b88-f34b1de7ba71,c2,c5,3376,?,p2,
1769392266.0619185,CREATED,8dfbb871-28a4-4235-9470-20bcc36c6acb,8b2f58b3-3aec-4762-b1c2-b3e10b012352,c2,c5,27,?,?,surb={'id': 'aca79d44-67a0-4c20-9398-462c1b6ec896', 'route': ['p2', 'e3', 'i7', 'x6', 'p2', 'c2']}
1769392266.2118132,SENT,3883e0da-3c7b-4861-b387-5bff2d9db0d7,09e25a55-3cc5-414b-8209-2e14d809c014,c2,c5,3383,?,p2,
1769392266.2119067,CREATED,bfec7459-ca5d-42ae-b1c8-99c90912b2a4,625f6aad-1766-4503-b789-7c1322961c3e,c2,c5,27,?,?,surb={'id': '748a3466-8c77-48b9-8064-72c2796953a6', 'route': ['p2', 'e9', 'i7', 'x7', 'p2', 'c2']}
1769392266.4427195,SENT,f5cfbbf5-36aa-4f5a-a6d5-79567b002ffb,035e02f2-11e4-48be-8b49-71e8ec69f3ff,c2,c5,3396,?,p2,
1769392266.442788,CREATED,7846becf-8a47-47c7-8995-2ab6d530cdb6,c804a0ad-ffa7-496d-90ff-bb7ef4954e44,c2,c5,26,?,?,surb={'id': '37697fb0-25fd-4179-b11d-44a99ea4574e', 'route': ['p2', 'e1', 'i11', 'x12', 'p2', 'c2']}
1769392266.5520096,SENT,66478f2a-abe3-4a58-af76-bf7656d4fa7b,22812a73-de57-4de6-9932-392c3643371a,c2,c5,3400,?,p2,
1769392266.552109,CREATED,59a0fb16-8c23-4cf2-9fe7-7145f21c42b8,d69ced48-3a3f-4bd5-a5ba-1535e121829b,c2,c5,27,?,?,surb={'id': '7f0b0620-b839-4062-8442-849bf32de809', 'route': ['p2', 'e10', 'i1', 'x12', 'p2', 'c2']}
1769392266.6389544,RECEIVED,226d6989-a933-4199-9263-8a7600b45536,19a8db38-bd08-4a16-950d-0e48da7cc37a,c4,c2,27,p2,?,surb={'id': '9acfe9e7-8f60-4be5-8183-5f4dbe242b03', 'route': ['p2', 'e8', 'i6', 'x12', 'p1', 'c4']}
1769392266.6420102,SENT,8a7c4bb5-7500-4aa9-98a5-2dff545c5b30,f667050d-191a-4f57-b73a-3bc6e0b240a5,c2,c5,3379,?,p2,
1769392266.6421857,CREATED,b8c56221-8f0e-4de3-a510-2ba918cd5f3d,35b09e43-d60b-41df-8678-43605960548c,c2,c5,26,?,?,surb={'id': 'd27c11e6-5ae8-4d51-bd07-119bdf2457f9', 'route': ['p2', 'e2', 'i4', 'x8', 'p2', 'c2']}
1769392266.7788439,RECEIVED,4c80b14a-28f2-4cb5-bf8e-658f2b65f03d,3a8a068b-cadb-4159-80ca-be46bed6cd8d,c4,c2,27,p2,?,surb={'id': '67fa0b35-6cd2-4ec6-aa82-9b43885dcefc', 'route': ['p2', 'e8', 'i3', 'x2', 'p1', 'c4']}
1769392266.8282053,RECEIVED,9309fc1d-be94-42c2-8dbe-76087af2316b,984131cb-33e0-49e2-ac61-9b0a7b7c9d62,c4,c2,27,p2,?,surb={'id': '398339ea-d1b1-4636-befe-aa741bc01ffc', 'route': ['p2', 'e7', 'i9', 'x10', 'p1', 'c4']}
1769392266.8997443,RECEIVED,dde93468-ea4f-4943-ad7d-cdfd4ba47797,45352fd9-175b-4ce9-873c-0834eefac46c,c4,c2,27,p2,?,surb={'id': 'b173a177-def9-4745-8b23-14c3826d7f90', 'route': ['p2', 'e6', 'i7', 'x6', 'p1', 'c4']}
1769392267.0229807,SENT,374b7a37-e1d4-41cd-b8ed-b93f31652633,42197e46-25b9-45fa-a4a1-f0809e44246e,c2,c5,3392,?,p2,
1769392267.0231693,CREATED,f5bbff19-1f24-4f1a-b0b3-abe8380e15b1,7ed5735f-9b63-449a-8a11-e8c29e6a74ba,c2,c5,26,?,?,surb={'id': 'ec8228e0-ffad-4289-9a3f-70fa5ab75221', 'route': ['p2', 'e11', 'i1', 'x7', 'p2', 'c2']}
1769392267.0719926,SENT,bfa4e8dc-7175-4311-b85f-fc983ae09c88,51fbfa77-004e-42d2-8735-52988e0be647,c2,c5,3388,?,p2,
1769392267.072186,CREATED,fc4e2708-02bc-44cc-a9cd-1abc4bb56c43,e801de68-6a00-494a-b788-aef00af46026,c2,c5,26,?,?,surb={'id': '609cecfc-246e-4855-923b-90bfea3fadf2', 'route': ['p2', 'e2', 'i5', 'x11', 'p2', 'c2']}
1769392267.1632407,SENT,64da1d17-3433-426a-9bda-52a2f0e8b22c,fc0ca6ef-9bae-4725-8056-59381739ea43,c2,c5,3383,?,p2,
1769392267.1634138,CREATED,4b5852d0-8502-4dfe-9319-5af5565d2a88,ac8610c4-3f68-4043-a6c6-429f6dfbca98,c2,c5,26,?,?,surb={'id': 'c76dbe56-9e34-48b6-81f4-d34db29bb552', 'route': ['p2', 'e9', 'i12', 'x3', 'p2', 'c2']}
1769392267.367402,SENT,f2b0e3ae-7f0e-4e69-ba9a-a65cc6972bab,2dbbe69e-4b9d-4389-97a7-b5b7dd429790,c2,c5,3367,?,p2,
1769392267.3674977,CREATED,bda0b095-5ce4-446a-9476-36cc7eafbd0b,6cde3372-074e-4156-ab79-7b2bec4e0bed,c2,c5,26,?,?,surb={'id': 'cab80b48-5298-4c4f-9eeb-30a9ba7c07e7', 'route': ['p2', 'e1', 'i5', 'x3', 'p2', 'c2']}
1769392268.0549576,RECEIVED,273a8683-428c-41b2-ae76-d159ec84cf0b,72b29e2d-6747-44a4-b244-1282a51afdd4,c4,c2,27,p2,?,surb={'id': '20ee8dea-4988-4260-af09-7c0d2cf5e284', 'route': ['p2', 'e9', 'i6', 'x8', 'p1', 'c4']}
1769392268.2514918,SENT,06be11cd-ec84-4877-b7cf-aec19d48e02a,18338c29-2dfd-4b93-98b6-5c0cbcf5bc75,c2,c5,3359,?,p2,
1769392268.2516265,CREATED,f7158b10-51c6-4f0e-a7f3-914c960fad85,77948347-f533-4f50-ac35-e2eb6c312ac4,c2,c5,27,?,?,surb={'id': '5519279b-f332-4f7b-b1a8-54b043cc0b6b', 'route': ['p2', 'e1', 'i10', 'x2', 'p2', 'c2']}
1769392268.348474,RECEIVED,875da26e-0dad-4926-b1d1-c36bcc4fbf31,97fee3cb-cce5-40ff-84ae-01a1ca863ef7,c4,c2,27,p2,?,surb={'id': 'ab2d060f-9bec-40ee-9615-c4417c9f1a1e', 'route': ['p2', 'e10', 'i2', 'x11', 'p1', 'c4']}
1769392268.3588305,RECEIVED,8f87d62d-d8a4-4c9d-acde-d7e4f5b65fa2,4b31f0b1-e6da-4562-8d71-190e55b246dc,c4,c2,27,p2,?,surb={'id': '60f33ff6-25e5-4330-a443-58dac40784f5', 'route': ['p2', 'e6', 'i11', 'x12', 'p1', 'c4']}
1769392268.5635118,RECEIVED,ddbe315c-0296-40b3-8936-91441f013892,f0c7eabb-4006-4568-adc0-545b4b92f039,c4,c2,27,p2,?,surb={'id': '035f053e-a103-49c4-8edf-a3d493ba928a', 'route': ['p2', 'e6', 'i8', 'x6', 'p1', 'c4']}
1769392268.662964,RECEIVED,342fe4c1-6bc3-4712-87d5-ea509ed29ac1,3fca6862-ab41-4f5d-8ca9-5ab3bacc88d5,c4,c2,27,p2,?,surb={'id': '0b1ce257-73bd-44fc-8bb9-3bccc36f4d44', 'route': ['p2', 'e3', 'i10', 'x4', 'p1', 'c4']}
1769392268.8698967,SENT,f90b7b3c-f566-4f2d-8e45-0c258178a553,0a7aab6f-c05d-44fe-a781-36dc20897f58,c2,c5,3376,?,p2,
1769392268.8699965,CREATED,30d08b60-04c3-41ce-86db-47feb3cae289,12c8d8e3-418c-41b7-b911-53c0d4bb111d,c2,c5,27,?,?,surb={'id': '5e4850f5-179d-4b77-b91f-10a0b66fcc5d', 'route': ['p2', 'e5', 'i6', 'x5', 'p2', 'c2']}
1769392269.2128108,RECEIVED,dee5d300-7e2b-430d-a6b5-c94c115e85e8,eed18e3e-8bde-4acf-8332-3491d9abcb1f,c4,c2,27,p2,?,surb={'id': 'd3253b1f-5184-44eb-a165-6a7e4e4b9fa0', 'route': ['p2', 'e9', 'i9', 'x12', 'p1', 'c4']}
1769392269.6998894,SENT,d2fe57ac-0129-4f8f-85bf-8a45704f122f,e8a36060-79d2-4aae-b3b7-88129628605f,c2,c5,3380,?,p2,
1769392269.7000065,CREATED,17192bf9-c8e8-4a38-8aae-03122d136c18,8c0bbc3a-53aa-4237-9a3a-1f7f0a98af7b,c2,c5,27,?,?,surb={'id': 'f2d06700-85b7-4cba-9ee3-ba3b3797bc8a', 'route': ['p2', 'e1', 'i12', 'x9', 'p2', 'c2']}
1769392269.7089791,SENT,34483417-fd94-45ed-ae98-368dc7cf7234,477d70dc-d4d4-4437-ae5c-cb53240ebaef,c2,c5,3384,?,p2,
1769392269.7091255,CREATED,4109dd9c-352b-4aa1-9f6a-ed5f5d9d0bb7,4919b86b-1974-445f-8d45-d7dd5b84b511,c2,c5,27,?,?,surb={'id': '465bbf43-4c30-4edc-9223-8c5818f21f4e', 'route': ['p2', 'e9', 'i3', 'x11', 'p2', 'c2']}
1769392269.8025196,SENT,9fdc4017-233f-4a36-b6b0-b2976fdb4e15,248ed625-0523-4fc6-bbb7-db14954aa548,c2,c5,3395,?,p2,
1769392269.802653,CREATED,6f43f157-26a0-4210-a100-96621c798aa7,341df1b6-6008-4430-a299-40c62dc86df3,c2,c5,27,?,?,surb={'id': 'de06e609-5872-4d9a-9f8b-824d7e3c65cd', 'route': ['p2', 'e8', 'i4', 'x2', 'p2', 'c2']}
1769392269.9348695,RECEIVED,70dcdd8f-3f58-42d3-9da3-8c12c75496da,f18c97e2-8e9d-4ab6-95a3-3b954fee93de,c4,c2,27,p2,?,surb={'id': '1d8027dc-e41a-4772-b8c5-2a35d08c0df7', 'route': ['p2', 'e10', 'i12', 'x12', 'p1', 'c4']}
1769392269.9432526,SENT,37b1fefd-2f2e-4f72-9041-33c4f3679576,27e6741e-c3a5-4bb7-a75e-a472ea0cff8e,c2,c5,3384,?,p2,
1769392269.9433687,CREATED,d5304169-cebf-41d8-ad1c-8f2f759ae8e7,f80a22fc-986a-4713-8344-1cf249ac6523,c2,c5,27,?,?,surb={'id': '78b6cba3-7e1f-45e1-831d-af7d574f7790', 'route': ['p2', 'e2', 'i5', 'x4', 'p2', 'c2']}
1769392269.9760795,SENT,c8ebd9c6-4645-4081-b5d6-3021723ae9e8,8e464309-a337-4703-9091-8fe61ff13dbd,c2,c5,3372,?,p2,
1769392269.9762032,CREATED,17c1848b-0ee1-44ee-94f1-a71ec3ce0188,27c768c6-5395-47e9-806f-4e5a7887137f,c2,c5,26,?,?,surb={'id': 'dff905ef-ce88-4019-be3e-db4e4c2c948b', 'route': ['p2', 'e8', 'i1', 'x6', 'p2', 'c2']}
1769392270.0235817,RECEIVED,3e025327-c8e7-4073-82e7-f80e40deac11,f6bbb274-3116-444f-be82-591c2fdfe74a,c4,c2,27,p2,?,surb={'id': 'd540ecbf-925d-4f11-8549-c5174b7d1a3c', 'route': ['p2', 'e8', 'i1', 'x7', 'p1', 'c4']}
1769392270.2468889,RECEIVED,7a7ebdde-fb88-4ada-b003-820b1e28c9b1,dff52e4c-df7e-4d77-8696-57a471416695,c4,c2,26,p2,?,surb={'id': '758b417a-1f0f-403c-bdcc-11b5c039fde4', 'route': ['p2', 'e12', 'i3', 'x10', 'p1', 'c4']}
1769392270.357974,SENT,f8e691fd-3d8f-4f01-bafb-4dc85593690a,a83fe66d-4696-43ef-9889-da567b7b4ca1,c2,c5,3395,?,p2,
1769392270.3581169,CREATED,8a8a9808-78aa-44eb-bd26-03ed04fd155d,c3365572-a577-4f5c-ac16-9a00ede2bbb8,c2,c5,27,?,?,surb={'id': 'e9bddc7d-f40e-4bfd-802f-acc53b925f39', 'route': ['p2', 'e10', 'i12', 'x4', 'p2', 'c2']}
1769392270.7123096,SENT,9a1dc673-cd7e-4e5a-b756-25983fae0b6e,5f75748e-4ffb-4aef-affc-cdf6b9b81004,c2,c5,3387,?,p2,
1769392270.7124267,CREATED,631fcb28-e05a-451c-a0e2-0bb62c268bd5,5c91efee-a28f-4fc2-a448-2143fa16aeb5,c2,c5,27,?,?,surb={'id': '233cad35-ad51-44c7-8e6b-6aff13a577c6', 'route': ['p2', 'e8', 'i7', 'x4', 'p2', 'c2']}
1769392270.7236714,SENT,d11b21ed-8b78-4bef-8a9f-0c6f2d0ccde7,17839df2-a9ca-4251-a994-0ae379bc3404,c2,c5,3393,?,p2,
1769392270.7243214,CREATED,cad7e846-bd6a-4f12-a56b-7792a9ce3bbf,c4960594-9f21-4b1f-9a59-286e3e6fd526,c2,c5,27,?,?,surb={'id': '799f0fac-7d65-4ecc-b284-82185a062156', 'route': ['p2', 'e3', 'i4', 'x2', 'p2', 'c2']}
1769392270.869045,RECEIVED,3b8cdcf3-6b50-4b39-b38d-dd41bb7ca1d8,cf06b21d-dc51-43d1-b29a-37350a851c58,c4,c2,27,p2,?,surb={'id': 'bf511624-127a-4a7b-9d2f-c042616c3d3c', 'route': ['p2', 'e7', 'i2', 'x10', 'p1', 'c4']}
1769392271.0079427,SENT,cf40521e-dd86-4a3f-a406-7607fdfc3499,31c75d7d-66f6-4aae-852c-a412e83e7bbc,c2,c5,3387,?,p2,
1769392271.0080822,CREATED,6f57dae5-d116-470f-956a-2c89a4e817ce,8b7a3f24-5d7f-41be-8c62-546e3484adb3,c2,c5,26,?,?,surb={'id': '6c2782aa-3e49-40cf-9a7b-f673404bb5b8', 'route': ['p2', 'e12', 'i12', 'x9', 'p2', 'c2']}
1769392271.22689,SENT,10481e01-8587-496e-9100-57a46ee8e94b,da41fb85-5eef-4ecf-8a05-3339b59d97b4,c2,c5,3388,?,p2,
1769392271.2270024,CREATED,68123965-3b19-41b2-9b2f-d92a2e522894,f21b983a-1f46-4ac2-8967-53be6a194682,c2,c5,27,?,?,surb={'id': 'a6276cb8-d380-40c8-aa86-423df7410fab', 'route': ['p2', 'e9', 'i3', 'x11', 'p2', 'c2']}
1769392271.7380373,SENT,e9db9150-1531-4980-a749-67ff91dd7df2,7857d7e5-89b3-4c66-8210-40577c949a08,c2,c5,3395,?,p2,
1769392271.738485,CREATED,b7bf4196-00ea-479c-96ee-cdf43861efc5,5ab60d95-af63-466a-9201-850e9b257538,c2,c5,27,?,?,surb={'id': 'dd154b84-a32b-4147-bd65-ec4b639c234c', 'route': ['p2', 'e2', 'i10', 'x4', 'p2', 'c2']}
1769392271.7693129,SENT,f5b91e88-404b-487e-82f1-148fdb72eb10,3a10ddf1-b805-4b3b-a557-5e57f59b2e6c,c2,c5,3376,?,p2,
1769392271.7693822,CREATED,5634a662-88ac-4760-ba03-138e671d5066,ae0b707b-2bc4-42f8-960e-d152b22ae69a,c2,c5,27,?,?,surb={'id': '6403f610-9b80-4955-8c89-2293cb32a302', 'route': ['p2', 'e5', 'i5', 'x2', 'p2', 'c2']}
1769392271.8933651,SENT,c1181814-6867-48a5-924c-e48cedabac1e,4bc9a6ea-3678-4da7-a446-ae0a8f864772,c2,c5,3366,?,p2,
1769392271.893423,CREATED,b2f51251-a45e-42c5-b9e7-ef36e5446e85,14caf215-84f2-44d9-b6f6-e14f02007778,c2,c5,26,?,?,surb={'id': 'aab73afd-0e7d-4721-8d1a-7412424b5d5e', 'route': ['p2', 'e2', 'i5', 'x10', 'p2', 'c2']}
1769392272.4213903,RECEIVED,e648a1d1-3e03-47a5-9144-0a61eb5df30d,4c8b42c5-2cf2-4ffc-a705-797175aa46e9,c4,c2,27,p2,?,surb={'id': '0c5283ef-125e-4c97-ad11-bb8087e06e51', 'route': ['p2', 'e7', 'i9', 'x3', 'p1', 'c4']}
1769392272.5555525,RECEIVED,590ed184-754c-4195-90f5-6b3a34a47753,d06cfb9c-9927-4d53-87d3-ec555c9adf96,c4,c2,24,p2,?,surb={'id': '680469da-a653-4d40-9f35-5fcdc035046d', 'route': ['p2', 'e6', 'i8', 'x8', 'p1', 'c4']}
1769392272.6187832,SENT,549ef502-35b9-4c2f-a812-5bb0e6049fa8,29def029-dc8f-4916-b531-538ad8a3fbc4,c2,c5,3397,?,p2,
1769392272.6189146,CREATED,f4ab3808-5a8a-46fc-96ed-bf705faca78d,17c6a57d-ef61-4038-9f81-ddd5c64d7a08,c2,c5,27,?,?,surb={'id': '12b484fb-4b0e-4f6b-bd6f-30ab681bf980', 'route': ['p2', 'e10', 'i12', 'x7', 'p2', 'c2']}
1769392272.7676487,SENT,823e9607-0536-4d42-ba2a-e456c20225c5,42a10c5e-79bf-46cc-b0bd-0d558c92a91f,c2,c5,3392,?,p2,
1769392272.7677302,CREATED,da2a5167-ef8c-46d2-bc10-46c06369e55e,b06f72a0-1332-4699-a898-bfdb484184b1,c2,c5,27,?,?,surb={'id': '494b386e-a519-4b32-97dc-6ca999997d23', 'route': ['p2', 'e9', 'i11', 'x11', 'p2', 'c2']}
1769392273.1248257,RECEIVED,cd9585b9-3df9-4c5a-b35d-aad1c13b23c0,3f5b3f42-1033-4dd3-8491-bd15ddf54787,c4,c2,26,p2,?,surb={'id': '3dd3070f-d6d8-45d3-a9fd-a77b3a6a55f3', 'route': ['p2', 'e12', 'i2', 'x10', 'p1', 'c4']}
1769392273.1378825,RECEIVED,9c990931-b541-4875-b23e-2aaaf9acb9aa,6c830f05-6b43-4d3c-b164-8e23975aef64,c4,c2,27,p2,?,surb={'id': 'db85a0e7-f50f-43ea-ab49-d49aa99120d6', 'route': ['p2', 'e1', 'i3', 'x5', 'p1', 'c4']}
1769392273.1455731,SENT,2925c794-662b-4bbe-a798-021808955af6,b5366aac-518e-43f8-8684-f509fcd9b688,c2,c5,3367,?,p2,
1769392273.1457207,CREATED,e601162e-9a0d-4d60-a2d8-06809f7a539f,0e761107-c4bf-4858-b69f-51e1f2404d25,c2,c5,27,?,?,surb={'id': 'c54333a2-28a2-433f-9c54-6268fef68ae2', 'route': ['p2', 'e6', 'i7', 'x2', 'p2', 'c2']}
1769392273.376152,SENT,e012f444-f58f-496d-a3d5-b5e74e5f0776,6357bd72-d35f-4b69-bd7d-36d379866eb1,c2,c5,3383,?,p2,
1769392273.3763018,CREATED,a9e35f26-54f6-4820-be3f-5946f26039c3,9986a266-8b2d-4db8-8af0-2e6ad16c8352,c2,c5,27,?,?,surb={'id': '3a39ea10-1a71-4d13-a2d2-d77414b1713e', 'route': ['p2', 'e8', 'i8', 'x2', 'p2', 'c2']}
1769392273.5366507,RECEIVED,194187b7-e6d9-4ccd-85af-212735ce59b6,5f7d2fcc-129c-492c-aa22-a56d02fbabd0,c4,c2,27,p2,?,surb={'id': 'e3863054-fb07-4974-8e83-4eb75e4c2c66', 'route': ['p2', 'e7', 'i3', 'x1', 'p1', 'c4']}
1769392273.672389,SENT,5a526654-376e-4dca-8047-624ffa61dfa1,157d840a-a308-4bd7-8866-e72d3858c190,c2,c5,3384,?,p2,
1769392273.6725407,CREATED,012ea637-773a-4055-9e3c-49b7cb458c56,e952677d-91b5-4f58-8c83-01379762097e,c2,c5,27,?,?,surb={'id': 'b7cacd43-8620-4d9c-89ba-f727cf0877b3', 'route': ['p2', 'e2', 'i6', 'x9', 'p2', 'c2']}
