timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769392255.5533094,CREATED,60ffc848-d24e-4667-b510-c24f4fd49039,bd9a553d-0995-41a7-bf3b-6267dc155bd6,c5,c4,27,?,?,surb={'id': '6804eafe-d9aa-4c1f-86da-c3fd558fb5c5', 'route': ['p1', 'e5', 'i11', 'x11', 'p2', 'c5']}
1769392255.6204042,SENT,3992fd24-0ac0-47ed-9c76-155a8adb55db,8fdbde80-7338-4628-9e8a-eb8ca19bab30,c5,c4,3379,?,p2,
1769392255.6208816,CREATED,b85ab4a3-d471-4f5b-8a26-ec16907755e3,b6320eb1-fa9d-40ca-89bf-514a6aabc1b8,c5,c4,26,?,?,surb={'id': '5e664c44-e0ca-45a4-a9e2-cb946ff6c7bc', 'route': ['p1', 'e10', 'i8', 'x8', 'p2', 'c5']}
1769392255.8813763,RECEIVED,1a7095b8-4a2e-46d3-80bd-6bbf624e617a,8cada8e8-5e7c-4cfa-8a5d-b3b3c67afa6d,c2,c5,27,p2,?,surb={'id': '9d510900-1589-4347-8883-64ab88968a6c', 'route': ['p2', 'e10', 'i7', 'x9', 'p2', 'c2']}
1769392255.9033568,RECEIVED,6dbd07b4-de3e-4bdc-9218-850435d9ddf8,b853606e-f323-4bc5-9f22-2b0df2477433,c1,c5,27,p2,?,surb={'id': '05a34deb-b96f-4e43-9bfc-2b6f327b72a8', 'route': ['p2', 'e7', 'i4', 'x7', 'p1', 'c1']}
1769392256.132755,SENT,010732f6-ba85-4a71-aa54-dfddee024493,7b116bfb-5c57-4b05-aaa3-2475cbd12ac0,c5,c4,3391,?,p2,
1769392256.132937,CREATED,736e4ec6-c07a-459d-9d8d-7dd93c5dc5a8,ab45d94d-5f66-414c-b8b4-d4afe1e24aac,c5,c4,27,?,?,surb={'id': 'ba4ad452-704f-4a81-b365-98f70d9e86d0', 'route': ['p1', 'e12', 'i2', 'x2', 'p2', 'c5']}
1769392256.1983805,SENT,162cb81f-8579-4b5c-8ece-1ed8141a966a,a1436098-e616-4176-a70f-3bd370118c4d,c5,c4,3399,?,p2,
1769392256.1985254,CREATED,80139d2c-7bd7-4419-8ccc-607e913ee49d,08b5dd08-23b6-4d36-9441-ea2fe4730dd1,c5,c4,27,?,?,surb={'id': '8f347300-10e1-463f-87f1-025f66faf85a', 'route': ['p1', 'e4', 'i9', 'x12', 'p2', 'c5']}
1769392256.3142383,RECEIVED,b9605fbc-b95b-4536-a081-6cc484afdf80,814d3dc4-e080-4ab5-a9c8-17b1448bc975,c1,c5,27,p2,?,surb={'id': 'd12affe3-a132-41ce-8fb0-4c57dbb171ca', 'route': ['p2', 'e10', 'i3', 'x1', 'p1', 'c1']}
1769392256.415918,SENT,bbf0d0d1-f810-47db-9e5e-5e1dfaecb2c0,c43e0dcc-7c1e-4a3e-8b84-92e99cc4dfd6,c5,c4,3362,?,p2,
1769392256.416099,CREATED,cdee762b-3fc7-4a7c-abb7-63a6d60909f6,b82609a1-4517-4f57-b712-66252c9728f9,c5,c4,27,?,?,surb={'id': 'e5d871c2-02cd-406a-9a0e-37df13e947fc', 'route': ['p1', 'e4', 'i6', 'x6', 'p2', 'c5']}
1769392256.492706,RECEIVED,f930a649-f3f2-430b-9008-14d453802a1b,1b1257af-26f4-4d6b-9f97-2547144a1bea,c2,c5,26,p2,?,surb={'id': 'aa64dee6-5926-4bac-8f90-efa0f173814d', 'route': ['p2', 'e11', 'i5', 'x10', 'p2', 'c2']}
1769392256.850078,RECEIVED,3407da3f-b033-41df-9817-571c108a8d5a,8921f28b-faf0-4a57-b8c1-8e336ff9cd55,c2,c5,26,p2,?,surb={'id': 'b8b1b831-1234-4441-9110-f6f17fa11ca7', 'route': ['p2', 'e3', 'i8', 'x6', 'p2', 'c2']}
1769392257.058079,RECEIVED,868785a1-e318-4064-89f3-d4e980bcb64a,b48406dc-bda2-4f8a-8f84-65b5ff02b240,c1,c5,26,p2,?,surb={'id': '09865244-dc72-4fdf-83c3-0a1862324b1c', 'route': ['p2', 'e9', 'i4', 'x6', 'p1', 'c1']}
1769392257.177646,SENT,01166628-f43e-40ba-8ac7-c80c80af139c,c091f184-f9cb-447c-887b-43038be6d1a5,c5,c4,3375,?,p2,
1769392257.1777172,CREATED,3e7f10d7-750a-46f7-9c28-eab06bde9c91,8d3eab58-b13a-4a45-8e8f-9c3d6aec4a87,c5,c4,27,?,?,surb={'id': '43860bda-7285-4f95-b5ff-55b922e42241', 'route': ['p1', 'e3', 'i9', 'x5', 'p2', 'c5']}
1769392257.3187373,RECEIVED,cb46bad8-a1ec-4455-a9e1-af5d6f225d6a,68a3ef72-c860-434a-847d-55d2c67a750e,c2,c5,27,p2,?,surb={'id': '98fcb916-7d48-4874-bbb3-c7abbe761da0', 'route': ['p2', 'e9', 'i9', 'x11', 'p2', 'c2']}
1769392257.4195669,SENT,7cf40972-40e0-42d4-a438-6682115f44ac,0586b92e-d9de-4af4-b4d0-0a64480aa366,c5,c4,3380,?,p2,
1769392257.4197085,CREATED,0c03bd60-1378-4284-94c9-6cedbc9bac9d,ec350e45-b5b1-4dee-b808-aba21d0c684c,c5,c4,26,?,?,surb={'id': '064350d3-0605-4f28-ba14-61d160bd873d', 'route': ['p1', 'e7', 'i2', 'x3', 'p2', 'c5']}
1769392257.569747,RECEIVED,9703e457-db36-4365-852e-39f9f936ee51,0d38fece-8e40-4957-8125-785e923121e9,c1,c5,26,p2,?,surb={'id': 'a28d0022-9fb2-43b0-84a7-adfe2c8ffba6', 'route': ['p2', 'e8', 'i11', 'x10', 'p1', 'c1']}
1769392257.658263,RECEIVED,546d9205-55d7-4b97-896c-00f7d5fffbf7,2eeea684-3e33-457f-a75b-481fa7df8952,c1,c5,27,p2,?,surb={'id': '5c60afc5-ff43-4077-bdc3-80e6b2e7a6c3', 'route': ['p2', 'e4', 'i6', 'x7', 'p1', 'c1']}
1769392257.921196,RECEIVED,e869f168-be2a-4807-9cd2-bbe15f609f67,a90da92c-4b93-4299-b2df-53c74b3bfe11,c2,c5,27,p2,?,surb={'id': 'e9db3990-2b48-4431-9255-1258046341a5', 'route': ['p2', 'e5', 'i11', 'x6', 'p2', 'c2']}
1769392257.976347,RECEIVED,0a3ff6fe-beec-4ad9-952e-e3139cb2a9f7,3b7d25a1-bfd4-400b-a4df-9d1f3fd7469d,c1,c5,27,p2,?,surb={'id': 'cce96eb4-159e-47c8-95da-088f03522071', 'route': ['p2', 'e1', 'i12', 'x2', 'p1', 'c1']}
1769392257.9958582,RECEIVED,80a7515b-9749-4f99-b0b5-fc2c09da928f,6f88da95-2b73-4af4-8d5c-c0bb737dc920,c1,c5,26,p2,?,surb={'id': '4a01fc1b-bd30-4d30-b6f4-a1e2c28bc79f', 'route': ['p2', 'e12', 'i7', 'x7', 'p1', 'c1']}
1769392258.5116625,RECEIVED,a109b39b-42cd-498d-90b8-b05b163e51db,40c8f027-cc22-4788-84b3-519f6607bc7d,c2,c5,27,p2,?,surb={'id': '1c2c7010-163e-436d-9431-de6fd001a371', 'route': ['p2', 'e3', 'i7', 'x3', 'p2', 'c2']}
1769392258.5367453,SENT,84c84cae-e692-4905-bf9a-691744a0956c,9935abb9-c122-4fc4-bf09-37461e387fa1,c5,c4,3367,?,p2,
1769392258.5369308,CREATED,3e216ffb-d6ed-483c-a087-e394ab57028c,d9c46f15-ce44-4803-a079-fc097eb70c17,c5,c4,27,?,?,surb={'id': '3d73a25a-4167-4c65-bc56-6b4cf8af1636', 'route': ['p1', 'e9', 'i9', 'x9', 'p2', 'c5']}
1769392258.646611,RECEIVED,34a80227-7102-4603-948b-f91a387018d7,44f60560-c7ca-4297-a963-544553685037,c1,c5,26,p2,?,surb={'id': '4a7be893-edb7-4880-a0e5-fc06505738cb', 'route': ['p2', 'e10', 'i1', 'x4', 'p1', 'c1']}
1769392259.0560868,SENT,6c3a1c83-830d-40b7-9e5f-baaf65ec8b9f,a3862cf0-3225-4ff8-b670-1425a035e81b,c5,c4,3364,?,p2,
1769392259.0562325,CREATED,40cc8049-fc3b-43f9-a2ac-1d8eeaca14b9,98b45eb0-bd15-46d0-943b-965ff20991a3,c5,c4,27,?,?,surb={'id': '635835f9-ee79-4b81-a29c-b23ef5ea95b6', 'route': ['p1', 'e7', 'i5', 'x10', 'p2', 'c5']}
1769392259.167805,RECEIVED,72c8b335-f182-4233-a7ac-246c9a912475,e5a9b371-4d5f-46c9-af67-afbd7f26a930,c1,c5,27,p2,?,surb={'id': '7b63d486-ab0b-4bd8-8a2b-35293bfcbf83', 'route': ['p2', 'e2', 'i6', 'x12', 'p1', 'c1']}
1769392259.2023513,SENT,1ae3fcf6-e64c-47da-a8bb-88bb11694378,60e9052b-81ba-462d-98aa-610d5ff34169,c5,c4,3380,?,p2,
1769392259.2024982,CREATED,984e4cdb-caa1-467f-a1f7-eb7670d281ab,d91191f0-a930-4368-ab15-832edbbe4de9,c5,c4,27,?,?,surb={'id': 'e72ae2e8-2c43-46e5-ae05-03e0e3342423', 'route': ['p1', 'e5', 'i3', 'x3', 'p2', 'c5']}
1769392259.5023448,RECEIVED,0a269c62-66fe-4189-80c3-cefaa93ebcf4,f1b96464-9b05-4da5-8ce5-e1a0a7d89c9e,c2,c5,27,p2,?,surb={'id': 'dd25d116-1b78-4e79-9a95-90f885fccb85', 'route': ['p2', 'e5', 'i9', 'x5', 'p2', 'c2']}
1769392259.5141225,SENT,fa3718c9-4677-4a8e-92c6-f379c0978d26,c87fca8d-4b49-4568-aa33-c1c2518b544b,c5,c4,3360,?,p2,
1769392259.5142794,CREATED,90bff47a-25f3-4445-a647-e80f609aefce,4b46d8f4-4c56-449b-9d01-a885647dd195,c5,c4,27,?,?,surb={'id': 'c7965ad3-ed98-42a2-85ee-1d0bc39164c5', 'route': ['p1', 'e6', 'i12', 'x6', 'p2', 'c5']}
1769392259.5481193,RECEIVED,217634d2-c0ee-4190-b75d-71cacc454904,21b79a39-b38f-448d-99ab-05b070120d12,c2,c5,26,p2,?,surb={'id': '26c7ab07-85a8-409e-9755-ffecb7fa7c2f', 'route': ['p2', 'e4', 'i3', 'x11', 'p2', 'c2']}
1769392259.6359963,SENT,c7099808-e337-42ca-be48-f586ff5ded20,bf3c793d-a446-40b3-8b66-21daddbc5b2f,c5,c4,3381,?,p2,
1769392259.6361666,CREATED,d45a5cbe-eafe-43ae-86b2-4364adde2aca,7acc58cf-e0dc-4ebd-83c2-77b1f9e4e716,c5,c4,27,?,?,surb={'id': 'e1c4c523-2d67-4660-b7a4-528688c503e5', 'route': ['p1', 'e8', 'i8', 'x8', 'p2', 'c5']}
1769392259.9800353,RECEIVED,b66dc666-92e4-4724-9b4a-cc562dffd627,9e4c4c4c-2102-4a3b-9d89-417cd3e89b54,c2,c5,27,p2,?,surb={'id': 'aaf2ecd9-f945-403e-870e-e14b74e17f04', 'route': ['p2', 'e7', 'i5', 'x4', 'p2', 'c2']}
1769392260.1511953,RECEIVED,ef965d5c-a721-4974-8fbf-19e14efca8cf,4da58b4e-3af8-4a71-9ae8-83af27e587bd,c1,c5,27,p2,?,surb={'id': '49375e95-cb95-4f90-9275-3953001f420c', 'route': ['p2', 'e2', 'i2', 'x10', 'p1', 'c1']}
1769392260.2153196,RECEIVED,969a724c-da90-400c-bdc6-10a1dca8c2a9,1f3ea94d-049a-4e63-b258-95dcc249d5e3,c1,c5,27,p2,?,surb={'id': '15980463-af0e-4608-9889-c8bdb2e1db84', 'route': ['p2', 'e9', 'i11', 'x10', 'p1', 'c1']}
1769392260.2775338,SENT,736936e2-0e8f-4ba9-a463-494d51aa2da7,2a6c9f1f-1a56-4074-91d4-03161ce57322,c5,c4,3363,?,p2,
1769392260.2776563,CREATED,640ef49b-47df-45e5-ab00-37344f72f791,6f8667ba-cb47-4b25-80f3-3d3551315855,c5,c4,27,?,?,surb={'id': '20e64a84-0fea-48d4-a906-695e7a63b089', 'route': ['p1', 'e10', 'i5', 'x4', 'p2', 'c5']}
1769392260.385493,SENT,5d0e8195-db33-48eb-bcec-b34747886c22,c83483b7-c988-453c-b4e9-3bb8a67d6986,c5,c4,3372,?,p2,
1769392260.3856583,CREATED,9db6e174-7470-4f94-b9d8-8d4ec8f15579,8eaee192-36d8-4c77-97f2-a33d33617685,c5,c4,27,?,?,surb={'id': 'f7f26dea-db01-4ba1-80b8-6c4b7bd35270', 'route': ['p1', 'e5', 'i3', 'x11', 'p2', 'c5']}
1769392260.412239,SENT,4388a70c-19c1-40fa-a455-d81c68fd6971,a4cfdaa7-8fe9-43e7-ae8c-57713ebbe25d,c5,c4,3359,?,p2,
1769392260.4123912,CREATED,7096a6c5-c083-4ff7-ac98-c37ea2d37dfe,024e869c-7585-4f29-9232-b1ea6e87dc79,c5,c4,26,?,?,surb={'id': 'bcd67889-02b9-40d0-8d61-dca741a79215', 'route': ['p1', 'e4', 'i3', 'x6', 'p2', 'c5']}
1769392260.4392066,SENT,9032b7b6-c3cf-45d5-8440-4caf6f3f7a46,c64b500b-923a-48e2-b5c1-4f0240403205,c5,c4,3376,?,p2,
1769392260.4393623,CREATED,4e14ab14-7e2b-4677-b47a-501981617c03,52f181d5-f4ae-4cca-b8a5-630f47195f26,c5,c4,26,?,?,surb={'id': '02325d8f-e7fc-48fd-90a7-b4d26e42ef3b', 'route': ['p1', 'e4', 'i8', 'x11', 'p2', 'c5']}
1769392260.450441,RECEIVED,b4ca8520-ee11-4b0b-888e-bcaf665ca369,b6d7b629-2c19-4ae5-9086-474a3b8cd214,c1,c5,25,p2,?,surb={'id': '718b6ea4-2573-483d-9a8c-471ee0671cc9', 'route': ['p2', 'e11', 'i7', 'x3', 'p1', 'c1']}
1769392260.50221,RECEIVED,1c133a00-548f-4d2a-8eae-52af4e64a1c9,3faab92c-b7eb-4525-966e-3c83d5243702,c1,c5,27,p2,?,surb={'id': 'f5f78303-c333-440c-8db5-ea1bf00ea21c', 'route': ['p2', 'e6', 'i11', 'x10', 'p1', 'c1']}
1769392260.5648062,SENT,1f3295be-78db-434d-ae38-939bfaae8769,269d41b9-87c2-41cc-a5e4-ce5ec283cba1,c5,c4,3360,?,p2,
1769392260.5649555,CREATED,25c1b24d-18be-4994-8136-571085a10b33,5d9daf82-8bc7-42cd-8b8a-0ad9935b560d,c5,c4,26,?,?,surb={'id': '3810dbe7-d965-46b6-ba95-410bab6a287d', 'route': ['p1', 'e11', 'i3', 'x8', 'p2', 'c5']}
1769392260.6553104,SENT,dc8c3c98-71fc-453a-aab6-2b8822fd24cb,83ce5cdc-048b-4c2f-88f4-70f8c177f451,c5,c4,3380,?,p2,
1769392260.6554513,CREATED,c3c29e98-a902-48ce-a3df-581c8963fc0d,7481ec71-9021-4cbe-981b-adeacf5a8b08,c5,c4,27,?,?,surb={'id': 'bba3ef14-fb9d-44c9-896d-dfbee08a76dc', 'route': ['p1', 'e1', 'i3', 'x1', 'p2', 'c5']}
1769392260.8575263,SENT,55dad2a4-84ba-4fe2-b946-f5bd4f06d74c,2661e1d9-9353-40f7-92bf-44208c052a82,c5,c4,3357,?,p2,
1769392260.8576663,CREATED,cd05b3ff-1ef1-45fa-bd6b-4a3e47eedae0,22ed117f-0f61-43e4-b72b-15e0ba0cfddf,c5,c4,26,?,?,surb={'id': '2dc8520e-9273-40ba-b608-86873ec09da8', 'route': ['p1', 'e5', 'i3', 'x2', 'p2', 'c5']}
1769392260.9497259,RECEIVED,d5747b79-4ec6-4f83-bc2e-b8d02fbbacc2,2e0e5554-cdc9-4ddc-87a6-b003dcfab2e4,c2,c5,27,p2,?,surb={'id': 'bd5ad799-3092-44fc-b55c-607819476020', 'route': ['p2', 'e11', 'i1', 'x10', 'p2', 'c2']}
1769392260.9832036,RECEIVED,2408a991-12d2-451b-9654-153186f6c6af,c127869a-7502-4ceb-ba15-dea3420a2838,c1,c5,27,p2,?,surb={'id': 'c157fc93-34da-40da-a3f6-32b36dcbc401', 'route': ['p2', 'e9', 'i6', 'x12', 'p1', 'c1']}
1769392261.0190136,SENT,3c505f33-9cca-4ba0-b624-ed1c301c6737,10569526-ce0c-49bc-8cd1-45876d6e77f3,c5,c4,3391,?,p2,
1769392261.0193045,CREATED,add440b6-f065-4a8b-99b0-e71cfc7999ed,694f3645-08ad-4141-bee2-de1746b15062,c5,c4,27,?,?,surb={'id': '24757429-80a7-49fc-8b5c-4af00e0b12e2', 'route': ['p1', 'e10', 'i2', 'x2', 'p2', 'c5']}
1769392261.429219,RECEIVED,6bcc9d3e-a757-429f-a8a9-1e73b5afcf63,e2765454-a122-4a80-becd-260bf2adfb9a,c1,c5,27,p2,?,surb={'id': '2f3761a3-441a-46cc-8e59-77ac57c25b35', 'route': ['p2', 'e6', 'i4', 'x3', 'p1', 'c1']}
1769392261.525742,SENT,9b787472-cc0e-4654-a244-6cea1a698f6b,a267d331-502b-40ab-a002-242ae264dda0,c5,c4,3367,?,p2,
1769392261.5258412,CREATED,29411b93-2340-4770-a216-dd552ba98c09,9b893cc6-57c7-4b06-a284-c2c561b2ae8b,c5,c4,27,?,?,surb={'id': '107ef4cc-17eb-4003-8fbb-9dde32c7c21a', 'route': ['p1', 'e9', 'i5', 'x12', 'p2', 'c5']}
1769392261.5955486,SENT,89554666-f986-48d1-adcb-109efa5a00b2,94837542-fb0e-4755-bb60-836ea000ff49,c5,c4,3376,?,p2,
1769392261.5956478,CREATED,e5021b35-165b-442c-9cc0-c59c215cea22,4e17d7a6-0395-4c75-bb56-4ef3d1054ce9,c5,c4,26,?,?,surb={'id': 'f730426e-e459-457f-a533-10c2770b94eb', 'route': ['p1', 'e9', 'i11', 'x6', 'p2', 'c5']}
1769392261.7756805,RECEIVED,99f2cb88-dbd5-42d0-8a46-28a711e515c5,60eb0970-02a9-4553-9343-3ab0f6054a3f,c2,c5,27,p2,?,surb={'id': 'c561f321-32f7-4854-bb03-45199973c2db', 'route': ['p2', 'e5', 'i11', 'x3', 'p2', 'c2']}
1769392261.9290085,SENT,5af64a4a-a510-4e9f-87e2-8ad971c2bce4,5d56b44d-bd20-4a7f-b4d2-08e056853c58,c5,c4,3401,?,p2,
1769392261.929127,CREATED,5d2bc486-5f4b-467e-a562-61c45571d236,528acbdc-7e98-457a-a1f0-136e21e7236f,c5,c4,27,?,?,surb={'id': '6395d551-2b91-4548-b593-aae79dec4daf', 'route': ['p1', 'e12', 'i5', 'x9', 'p2', 'c5']}
1769392262.1409042,RECEIVED,0c8de7d9-41eb-4fc5-ab7b-357074618671,4fe5e0bb-b1c7-4b8d-91ef-3027743e50c1,c2,c5,27,p2,?,surb={'id': 'e9adf562-f9e9-4c7e-a021-3f2d1a8a8d2b', 'route': ['p2', 'e2', 'i10', 'x6', 'p2', 'c2']}
1769392262.1540053,SENT,a8f146c7-6604-4ada-9cd9-0541959fa672,2cfdc295-a9f7-4b63-9637-6593f1fa8c81,c5,c4,3379,?,p2,
1769392262.154193,CREATED,434f2b29-48ad-4337-80c4-bc6b39070f28,c8ca4296-0b84-4531-b898-3973ab2b3556,c5,c4,27,?,?,surb={'id': '2279d76d-9ed2-4f4d-bfdb-d97d7798c66b', 'route': ['p1', 'e2', 'i9', 'x8', 'p2', 'c5']}
1769392262.433112,SENT,a2468416-5f0b-419f-a16c-aa534c29bd03,d9228715-a1c8-4ba4-b8f5-3aa6f6b0dd57,c5,c4,3384,?,p2,
1769392262.4332166,CREATED,34302f43-55ba-46c7-8e03-25b3d9cb02c4,438e939b-979b-40ee-aa09-2da8ecd61d71,c5,c4,27,?,?,surb={'id': '0b240052-a24f-40d3-8825-369dac95dff6', 'route': ['p1', 'e12', 'i10', 'x7', 'p2', 'c5']}
1769392262.4542818,SENT,1e401385-f500-4648-9d1c-f31f92bc2377,e86a29dc-bee5-4b3b-aa69-da2c39a65dd8,c5,c4,3400,?,p2,
1769392262.4543924,CREATED,5c181fb7-dcc0-4fad-9d89-32f9d2cba925,08cd058c-8c57-41a9-b958-40e71b454db2,c5,c4,27,?,?,surb={'id': 'f3ed01ab-12f1-4aa6-b12a-cabd7a76e660', 'route': ['p1', 'e1', 'i10', 'x12', 'p2', 'c5']}
1769392262.5166402,SENT,be599986-0b10-426d-a0b0-9b2b99c1edba,82d834c4-8ae9-4027-a54c-43ff6d5e87d5,c5,c4,3379,?,p2,
1769392262.5167391,CREATED,43b240f9-79d7-404a-8794-cc25e25a3807,7fb53001-f2be-4f68-8af1-d2a18f18ea41,c5,c4,27,?,?,surb={'id': 'f686aeff-336c-475c-9022-d03d4b081f4e', 'route': ['p1', 'e9', 'i12', 'x9', 'p2', 'c5']}
1769392262.9622273,RECEIVED,58b7f44f-d787-4a6b-80b8-7feb2d90d187,cc15dc7e-3986-4de3-ac9d-fe7dfb31767b,c2,c5,25,p2,?,surb={'id': '38f9fc57-d378-41b2-b57c-784e37845f35', 'route': ['p2', 'e8', 'i2', 'x10', 'p2', 'c2']}
1769392262.9733596,RECEIVED,bcc6cf36-61fa-4859-967b-7ea981e1692a,17e5d589-5eda-47e9-ab66-fb3b2e71b09d,c2,c5,27,p2,?,surb={'id': '39264f45-e099-46b1-bf9e-e30b86c5e58f', 'route': ['p2', 'e4', 'i2', 'x8', 'p2', 'c2']}
1769392263.1584291,SENT,bf2bffa7-3368-4ba4-9ecf-89439f8e3cfe,7e84d2de-baca-4287-b16a-91f00dc3f412,c5,c4,3376,?,p2,
1769392263.1585217,CREATED,11242793-a599-4b82-bde8-17ccebbf9715,d771b81d-93ee-42e4-8517-7a144d91b878,c5,c4,27,?,?,surb={'id': '6685296a-55be-409a-b1d7-9d58ccc7fb2c', 'route': ['p1', 'e1', 'i7', 'x1', 'p2', 'c5']}
1769392263.3465314,RECEIVED,010e3d70-5c37-4a28-bb7c-a9a89e96f7ce,dbe57d88-4c74-490e-9f81-75bb9773b76c,c1,c5,27,p2,?,surb={'id': 'd05f3dd3-d347-4220-ad49-ac60ccad6ead', 'route': ['p2', 'e8', 'i2', 'x10', 'p1', 'c1']}
1769392263.5275862,SENT,d2a68c14-ae4d-4b98-9332-2b35120f52f1,3d7d3ef4-fd96-4785-bfa7-e6c2c0f48fed,c5,c4,3396,?,p2,
1769392263.5277364,CREATED,3e7de7d9-ecfa-4053-9d5e-ec0dcd5639c8,cd027845-9094-4e1d-8161-344ec3910d24,c5,c4,27,?,?,surb={'id': 'd2033644-10d1-47c0-be1d-54e05bd059be', 'route': ['p1', 'e6', 'i10', 'x11', 'p2', 'c5']}
1769392263.602556,RECEIVED,7da45a69-7664-4e33-bf17-00f98778a376,67af6aeb-e753-4dab-abe5-39406b092d15,c2,c5,25,p2,?,surb={'id': 'b7cfd02d-c9ec-4bfc-a554-45919b9ef6a5', 'route': ['p2', 'e7', 'i8', 'x10', 'p2', 'c2']}
1769392263.6367662,SENT,dacfad73-ee70-460e-98f4-101fe59eceb4,a87e5c46-2e79-4580-bb20-84ebcfcc4c09,c5,c4,3380,?,p2,
1769392263.636844,CREATED,a2ef7c0b-995f-4f5d-a770-135886225106,9d91d56f-396e-462c-9613-3068aabb1d94,c5,c4,27,?,?,surb={'id': '81617ce8-8ef4-4efa-9b2e-ec3520fd5490', 'route': ['p1', 'e8', 'i2', 'x7', 'p2', 'c5']}
1769392263.686784,RECEIVED,1ac4fd4b-4386-417d-8cd1-1f3348c364d2,35d7c871-2a16-4446-800a-0e6bd30c5f07,c1,c5,27,p2,?,surb={'id': '8136e94a-008f-400f-9b45-41de5baf0312', 'route': ['p2', 'e2', 'i5', 'x7', 'p1', 'c1']}
1769392263.835357,SENT,59df5697-2117-4105-ab33-1a8fd3b6a785,bdb483ae-d82a-4c5c-9fb6-f636a49baaa9,c5,c4,3375,?,p2,
1769392263.8354344,CREATED,012a4562-3670-4205-9b17-e4fc6c6a7b2c,697e1e7f-ca32-4b41-a5a6-5c8ed13329f1,c5,c4,26,?,?,surb={'id': 'f3214b89-d357-4937-95ce-b9aa1d1cbfe0', 'route': ['p1', 'e9', 'i1', 'x3', 'p2', 'c5']}
1769392263.955827,RECEIVED,decb5832-89b2-4fa8-b11d-a53b9dfcbd61,d7fa7d8b-173a-4920-8e5d-01d5ca23f623,c1,c5,27,p2,?,surb={'id': '0a476cbb-0cfe-4726-b27e-3f3ca275041f', 'route': ['p2', 'e2', 'i11', 'x8', 'p1', 'c1']}
1769392264.0047255,RECEIVED,63b3c29f-d393-4868-b37a-c4b7e0ef4a30,e0ce7b1f-0947-4036-bc93-c62e38221e5e,c2,c5,27,p2,?,surb={'id': '79b0fbdb-d14a-469c-ae93-5320d6a2bc61', 'route': ['p2', 'e6', 'i6', 'x7', 'p2', 'c2']}
1769392264.0191126,RECEIVED,473f3260-ad4a-4499-9f12-4579abec765f,66e8f5f7-a243-4fb4-8b0b-8acd6a18282e,c1,c5,27,p2,?,surb={'id': '9574b1cb-4e16-432e-a0b4-2529ae866fe9', 'route': ['p2', 'e5', 'i8', 'x10', 'p1', 'c1']}
1769392264.034071,RECEIVED,bbed5318-5c83-4334-9dbe-4aa965d600ef,e091eee6-0165-43b8-8482-343aa92f9a7f,c2,c5,27,p2,?,surb={'id': '90b3ebb5-4ae0-4954-93af-6d78c3270f05', 'route': ['p2', 'e4', 'i12', 'x11', 'p2', 'c2']}
1769392264.4798484,SENT,bc330f53-dc04-4d3a-8250-63d0e9e8938e,df531ff4-17dc-45f3-b4e1-8e44ebe18d0b,c5,c4,3388,?,p2,
1769392264.4799247,CREATED,00fe2873-72e8-421a-9086-04585ccfbc66,b5ef9db5-76bc-4219-8957-cbe6fd025830,c5,c4,27,?,?,surb={'id': 'f8b270cd-71cf-4dad-aff7-9c8d12a64527', 'route': ['p1', 'e12', 'i12', 'x4', 'p2', 'c5']}
1769392264.6073713,RECEIVED,5a50a44d-a5eb-44be-9a9a-9044b02e9756,21dd59e7-25a4-45bf-9446-468f702f41eb,c2,c5,27,p2,?,surb={'id': 'd25fe474-2f9b-4d43-82b5-c3dd3ef45f79', 'route': ['p2', 'e7', 'i12', 'x12', 'p2', 'c2']}
1769392264.6954873,RECEIVED,af33a4ec-ba72-484a-b0e5-543ed3a837f0,3862f15b-97b7-42be-88b9-72e9db0da184,c2,c5,27,p2,?,surb={'id': '5b43a878-7a27-4930-9388-bf1728d98f0d', 'route': ['p2', 'e2', 'i5', 'x5', 'p2', 'c2']}
1769392265.0266953,SENT,cb887d7d-b630-48bf-a93a-1d15f9ce0064,51e41cfe-d0ed-404a-9ba1-3c573caade51,c5,c4,3362,?,p2,
1769392265.0267978,CREATED,ee8b7ec2-8642-4ea6-a7c9-e46592402dbc,ff12e3aa-2f36-4077-8bd8-3cff42c0c786,c5,c4,27,?,?,surb={'id': '7f88f3ef-37dd-46b8-a192-ac1eed86e1be', 'route': ['p1', 'e8', 'i7', 'x4', 'p2', 'c5']}
1769392265.1343527,SENT,3aa075f6-aa77-4ff7-970d-5b5bc88d4974,e18595e4-241f-4564-a940-46a9d13f35b5,c5,c4,3375,?,p2,
1769392265.1344655,CREATED,0b196f2c-f651-44b5-8e6e-c0e5c8e97704,579546b5-8ccf-44b5-b460-2b01fcfd9f05,c5,c4,27,?,?,surb={'id': 'de21f567-2494-4378-819c-d76e8ee507d8', 'route': ['p1', 'e7', 'i5', 'x7', 'p2', 'c5']}
1769392265.4975116,SENT,2c9694fc-d0b7-4e2d-8590-1fa21d87971c,50525ce3-314b-412d-ae3d-d59f9b93c12e,c5,c4,3360,?,p2,
1769392265.497659,CREATED,d2f2713e-e2c5-483a-99ce-c6f4843efb77,c1b34919-84a8-4dae-be14-028cb0ce7bf2,c5,c4,26,?,?,surb={'id': 'cdec68cc-bafd-4599-be75-4242dee31cf0', 'route': ['p1', 'e2', 'i5', 'x1', 'p2', 'c5']}
