timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769763101.725931,RECEIVED,1ca5d49f-fe49-4a2e-9783-50b8c4411aec,820e98d5-e0ab-4a06-a7bd-f0aa677eb1ce,c2,c3,26,p3,?,surb={'id': 'b5a84b2c-03b0-4fa7-950d-b606767412b0', 'route': ['p3', 'e4', 'i6', 'x2', 'p2', 'c2']}
1769763101.8382828,SENT,529633ec-5abd-4bdd-bcb1-f885db20b174,e371ae52-1972-46b7-8629-d8ec481a8771,c3,c2,3392,?,p3,
1769763101.8391974,CREATED,785c99f8-143c-4837-9b48-078a32cfc1d4,782a9fd2-6f8b-4310-be66-def5c1ac97b8,c3,c2,27,?,?,surb={'id': '8943116a-77d4-4ebd-aeaf-3fcb405d0e67', 'route': ['p2', 'e11', 'i6', 'x2', 'p3', 'c3']}
1769763102.17128,RECEIVED,6a7cb9bb-5cef-41b9-b533-ff6ac390b7bf,e69361b3-c7fb-4ee4-8dc5-82b0a01ab546,c2,c3,27,p3,?,surb={'id': 'd0f973ca-64bb-43a6-926e-c3958a5c8717', 'route': ['p3', 'e12', 'i12', 'x1', 'p2', 'c2']}
1769763102.2406507,SENT,655779d5-084f-4927-8b48-3121e7e5c14c,ec0b5953-d85e-45af-bc33-281633201d1e,c3,c2,3383,?,p3,
1769763102.2407842,CREATED,9231c151-5888-493f-9038-a290c308ffa3,782a9fd2-6f8b-4310-be66-def5c1ac97b8,c3,c2,27,?,?,surb={'id': '8943116a-77d4-4ebd-aeaf-3fcb405d0e67', 'route': ['p2', 'e11', 'i6', 'x2', 'p3', 'c3']}
1769763102.7982545,SENT,549d668c-ada6-41ed-9e71-729d14a99324,81ed39cd-bd11-4df9-a692-48390fdbd9cc,c3,c2,3364,?,p3,
1769763102.7984104,CREATED,8c956cf3-f87f-4af5-a9cf-f18c8105bfd7,91f34382-f852-4fb9-a086-f8e821a9d586,c3,c2,27,?,?,surb={'id': '4b9f32fa-5f31-4b62-8874-3e3366c8acd2', 'route': ['p2', 'e4', 'i4', 'x1', 'p3', 'c3']}
1769763103.3968647,SENT,498bdcad-e8b7-4b95-b09c-0fae079476ca,495451c0-5093-4f3c-8b66-40de7556ad52,c3,c2,3376,?,p3,
1769763103.3970144,CREATED,4fe644c9-e8d3-4b87-97b8-370bec64411f,91f34382-f852-4fb9-a086-f8e821a9d586,c3,c2,27,?,?,surb={'id': '4b9f32fa-5f31-4b62-8874-3e3366c8acd2', 'route': ['p2', 'e4', 'i4', 'x1', 'p3', 'c3']}
1769763103.6296074,SENT,b8ba6852-f402-4393-aba0-3506d4a4db0d,75dfe08c-3547-4a06-a21b-2893c6995b3a,c3,c2,3387,?,p3,
1769763103.6297097,CREATED,c32a274d-76d0-4841-ac7e-c23f4ff38302,6c6dcba6-78a0-4f25-9bba-6212aa23b18f,c3,c2,27,?,?,surb={'id': 'cfdefb96-86a0-4f21-bb28-de0a12d6c711', 'route': ['p2', 'e3', 'i5', 'x4', 'p3', 'c3']}
1769763103.809218,SENT,a49145db-3503-4b21-b4f6-a7ab2f8a010a,ebc31d8d-405d-4063-9cb6-e811da190563,c3,c2,3381,?,p3,
1769763103.8093717,CREATED,c7b28512-292f-416b-a73a-4df02f3a3135,6c6dcba6-78a0-4f25-9bba-6212aa23b18f,c3,c2,27,?,?,surb={'id': 'cfdefb96-86a0-4f21-bb28-de0a12d6c711', 'route': ['p2', 'e3', 'i5', 'x4', 'p3', 'c3']}
1769763104.1396236,RECEIVED,14c2836a-062e-4d87-a35d-eb64b56b7dbf,80133e5d-8597-4156-8779-750171606ac3,c2,c3,27,p3,?,surb={'id': '5399f212-afff-41e6-b8d1-d594fb3f908a', 'route': ['p3', 'e8', 'i5', 'x2', 'p2', 'c2']}
1769763104.5736985,RECEIVED,0c86b845-c9b5-43c3-b7aa-e1d3f1636a04,43634173-7dd3-40f4-9b7a-efb640e6bfe3,c2,c3,27,p3,?,surb={'id': '5ddb12fc-f5ef-4277-aa10-1e634f796d50', 'route': ['p3', 'e1', 'i7', 'x10', 'p2', 'c2']}
1769763104.629209,SENT,af0b16d3-a5c0-4714-9d2c-5479301dbec5,3bbddb90-43c1-4c58-aa48-649c6bbb21bb,c3,c2,3383,?,p3,
1769763104.6293423,CREATED,c1a2334e-eb32-499f-aa7f-ef265ca8c41a,58b109af-15d4-4e33-91e5-b19eb8080f22,c3,c2,27,?,?,surb={'id': '076f60ad-bc80-4e2d-b5d9-e38acf6ec7f6', 'route': ['p2', 'e3', 'i10', 'x1', 'p3', 'c3']}
1769763104.8869798,RECEIVED,517f3d4e-11e3-413b-b3b6-b1ea85e9bec1,43634173-7dd3-40f4-9b7a-efb640e6bfe3,c2,c3,27,p3,?,surb={'id': '5ddb12fc-f5ef-4277-aa10-1e634f796d50', 'route': ['p3', 'e1', 'i7', 'x10', 'p2', 'c2']}
1769763105.0373056,SENT,b68f0ce3-8477-4c45-ab9a-1d218388ec23,b9130676-3615-41cb-b95c-d8b7f5ac78d5,c3,c2,3409,?,p3,
1769763105.0374558,CREATED,0d4356ec-c1c5-41dc-8049-09c99074d2d2,58b109af-15d4-4e33-91e5-b19eb8080f22,c3,c2,27,?,?,surb={'id': '076f60ad-bc80-4e2d-b5d9-e38acf6ec7f6', 'route': ['p2', 'e3', 'i10', 'x1', 'p3', 'c3']}
1769763105.3827195,RECEIVED,7ef8d3a2-a781-413c-b99b-81334c9a1ef0,7182cebd-c09d-49de-a8a8-59274ee1710f,c2,c3,27,p3,?,surb={'id': 'c9e1395f-d389-46ee-8d29-c64d3aefa6c0', 'route': ['p3', 'e10', 'i5', 'x8', 'p2', 'c2']}
1769763105.3946538,SENT,897749c7-3722-422f-8ee7-e09595285770,7cfa3c8e-f785-40f0-a748-675b6167aa41,c3,c2,3364,?,p3,
1769763105.3948054,CREATED,59917eb0-fead-4b37-8406-5b3ec3ff55bb,54603e98-4ca8-4578-b17a-52e2b152d668,c3,c2,27,?,?,surb={'id': 'a166d5a1-e31d-4875-97b8-4caf33591a6e', 'route': ['p2', 'e4', 'i3', 'x6', 'p3', 'c3']}
1769763105.5505123,SENT,99e507e7-f02c-481b-8f3e-02e1021b2986,b895a13a-17d4-4a47-a5c4-1e6d7f4d8897,c3,c2,3363,?,p3,
1769763105.55059,CREATED,e9b3695c-a602-448c-8532-470314d49dbf,54603e98-4ca8-4578-b17a-52e2b152d668,c3,c2,27,?,?,surb={'id': 'a166d5a1-e31d-4875-97b8-4caf33591a6e', 'route': ['p2', 'e4', 'i3', 'x6', 'p3', 'c3']}
1769763105.7521203,SENT,96e57106-177a-4281-a1a3-c8dd798768af,7f47f35e-7fba-4588-990a-57dca0d91964,c3,c2,3370,?,p3,
1769763105.7522154,CREATED,5060cb91-8d0f-4292-9515-cdfb8b6ebfce,291a6f39-633d-45eb-bc07-5dac9f24bc6c,c3,c2,26,?,?,surb={'id': '53f25715-9335-46ca-bb74-356f14ae7030', 'route': ['p2', 'e5', 'i4', 'x10', 'p3', 'c3']}
1769763106.2097316,RECEIVED,0e3c8c34-83dc-42af-aa62-1d0e82307603,5d6953fa-db78-4530-9039-d65f993fc767,c2,c3,27,p3,?,surb={'id': 'aaacd136-4604-4711-bef8-386793ff7f3b', 'route': ['p3', 'e4', 'i3', 'x11', 'p2', 'c2']}
1769763106.2623155,SENT,a0651331-ed72-4427-b3d1-aeb9c20df36e,ae8c6760-2a6e-4afb-a440-85c9a1ecfd28,c3,c2,3379,?,p3,
1769763106.262426,CREATED,fa794d8e-b0ba-41be-83e1-859d7c11b620,291a6f39-633d-45eb-bc07-5dac9f24bc6c,c3,c2,26,?,?,surb={'id': '53f25715-9335-46ca-bb74-356f14ae7030', 'route': ['p2', 'e5', 'i4', 'x10', 'p3', 'c3']}
1769763106.3789153,RECEIVED,7399ae44-cc76-405d-a923-bebdff1421c8,72ea0cbf-2871-4447-9d9a-54f4f15aee46,c2,c3,26,p3,?,surb={'id': 'a43e4eba-3e52-4220-968f-14baf9ebe242', 'route': ['p3', 'e5', 'i12', 'x7', 'p2', 'c2']}
1769763106.4032295,RECEIVED,0e2a6b0f-6933-4524-9994-9e63d29a272a,5d6953fa-db78-4530-9039-d65f993fc767,c2,c3,27,p3,?,surb={'id': 'aaacd136-4604-4711-bef8-386793ff7f3b', 'route': ['p3', 'e4', 'i3', 'x11', 'p2', 'c2']}
1769763106.4292579,RECEIVED,0183198c-488a-40ca-9bd4-19bfa5e25def,72ea0cbf-2871-4447-9d9a-54f4f15aee46,c2,c3,26,p3,?,surb={'id': 'a43e4eba-3e52-4220-968f-14baf9ebe242', 'route': ['p3', 'e5', 'i12', 'x7', 'p2', 'c2']}
1769763106.4462004,SENT,928f123c-8c33-4784-bea5-82e2740fdc9e,fb8e8954-c653-466a-8816-7ed8d6915b82,c3,c2,3360,?,p3,
1769763106.4462934,CREATED,54f607cd-ca23-4fb5-8601-a2bd1cbc0028,4fe9848c-ffa6-462e-b9a4-2f952c8f7259,c3,c2,27,?,?,surb={'id': '69406bca-f35b-414a-9eec-35f6436a7b58', 'route': ['p2', 'e4', 'i3', 'x1', 'p3', 'c3']}
1769763106.5337644,RECEIVED,107a6ee7-66ae-4df5-ad80-70bbf82ae198,cc27e8c1-9059-4aca-8815-a7e75ae8a25f,c2,c3,27,p3,?,surb={'id': '07f13cbc-5d88-42bf-9365-6a342d7b9e11', 'route': ['p3', 'e6', 'i3', 'x11', 'p2', 'c2']}
1769763106.66059,RECEIVED,83f6ebb5-30aa-4974-ac84-136d260568dd,7182cebd-c09d-49de-a8a8-59274ee1710f,c2,c3,27,p3,?,surb={'id': 'c9e1395f-d389-46ee-8d29-c64d3aefa6c0', 'route': ['p3', 'e10', 'i5', 'x8', 'p2', 'c2']}
1769763106.7604373,SENT,7c08d162-0122-4658-b023-777daa10a546,ae2b6407-0e64-4758-880e-cdc85091fc25,c3,c2,3371,?,p3,
1769763106.760597,CREATED,4b33571f-2733-49bd-81f4-a43e399d6365,4fe9848c-ffa6-462e-b9a4-2f952c8f7259,c3,c2,27,?,?,surb={'id': '69406bca-f35b-414a-9eec-35f6436a7b58', 'route': ['p2', 'e4', 'i3', 'x1', 'p3', 'c3']}
1769763106.9397182,RECEIVED,6a5260f5-2280-4e55-8847-d7ba37e79828,70a0b374-b29c-41db-989e-a9c064670e78,c2,c3,27,p3,?,surb={'id': '5e5c0269-f664-42b0-be9c-23be2b1730c3', 'route': ['p3', 'e1', 'i3', 'x9', 'p2', 'c2']}
1769763107.332836,SENT,06406e55-fdcc-4b54-b128-ce25d495e724,85abfd68-40f9-4669-b071-0e599062f9ec,c3,c2,3371,?,p3,
1769763107.3330135,CREATED,17036838-7db4-455f-8d1f-d150a662d0f6,d2dc21ab-88ba-482f-b621-dffab3be72bf,c3,c2,27,?,?,surb={'id': '028d1076-fa56-4aae-b5b5-44fd2d676400', 'route': ['p2', 'e1', 'i3', 'x6', 'p3', 'c3']}
1769763107.3622856,SENT,5c3224c9-9838-4610-8fbf-43edec7c1158,a864a197-0ec9-4e11-aaa2-b1d9e3bec47a,c3,c2,3380,?,p3,
1769763107.362424,CREATED,3ccd80f8-27e2-4125-b1a0-f091b4ffef64,d2dc21ab-88ba-482f-b621-dffab3be72bf,c3,c2,27,?,?,surb={'id': '028d1076-fa56-4aae-b5b5-44fd2d676400', 'route': ['p2', 'e1', 'i3', 'x6', 'p3', 'c3']}
1769763107.5024786,SENT,1311d09a-9980-4330-8291-72dfea70bca9,9afa57a9-c30e-496a-b7a1-0bcdcf33327c,c3,c2,3383,?,p3,
1769763107.502553,CREATED,591c796c-9f0e-43a5-9f4f-887f5e93f283,580818fc-c2e8-4877-857f-ded743ed850c,c3,c2,27,?,?,surb={'id': '386efe8e-c2d3-4450-b5e7-d0550e161868', 'route': ['p2', 'e12', 'i6', 'x7', 'p3', 'c3']}
1769763107.631212,SENT,0fa512e5-f4af-4395-9782-c623a183621d,c206f0ff-fb22-48a4-80e8-a3cb74b3e1a0,c3,c2,3400,?,p3,
1769763107.631284,CREATED,e17456d8-ec16-4a82-9cf3-7c006fbfcc3f,580818fc-c2e8-4877-857f-ded743ed850c,c3,c2,27,?,?,surb={'id': '386efe8e-c2d3-4450-b5e7-d0550e161868', 'route': ['p2', 'e12', 'i6', 'x7', 'p3', 'c3']}
1769763108.1744583,SENT,4a235fc9-ac61-42a3-896b-8b12170c28ce,4fa77f14-6b32-4686-8c53-3595aa4b2d86,c3,c2,3398,?,p3,
1769763108.1755524,CREATED,eee7b666-63d0-4bba-95c3-3d2abb9681ea,0b631ee6-ed09-4f0a-bf74-2be13a7e66d0,c3,c2,27,?,?,surb={'id': 'b38981da-57ee-448c-a444-95fba6304d2b', 'route': ['p2', 'e7', 'i2', 'x7', 'p3', 'c3']}
1769763108.1751845,RECEIVED,4576a195-a5fc-4dd9-ba0e-9945eedb49ab,70a0b374-b29c-41db-989e-a9c064670e78,c2,c3,27,p3,?,surb={'id': '5e5c0269-f664-42b0-be9c-23be2b1730c3', 'route': ['p3', 'e1', 'i3', 'x9', 'p2', 'c2']}
1769763108.1852336,RECEIVED,81e7d421-c56c-49fd-9711-98932a1c4d86,1934b328-b75d-4f2e-b213-cbc43e316249,c2,c3,27,p3,?,surb={'id': 'e0d8dfba-7644-4602-aeff-9f74ca9733a8', 'route': ['p3', 'e8', 'i12', 'x1', 'p2', 'c2']}
1769763108.286662,SENT,9744fd6f-2fac-43cb-8421-dfefde4d7d3a,38ebf50a-4a6c-4a1e-8da4-b3ea00cb0c7a,c3,c2,3382,?,p3,
1769763108.2867248,CREATED,e6b9c8ba-bf43-4633-b2b3-d7c8a58f5245,0b631ee6-ed09-4f0a-bf74-2be13a7e66d0,c3,c2,27,?,?,surb={'id': 'b38981da-57ee-448c-a444-95fba6304d2b', 'route': ['p2', 'e7', 'i2', 'x7', 'p3', 'c3']}
1769763108.3985465,SENT,d8a9c82d-5b88-4058-a5f8-1380ff8c8aec,661a1c68-09c8-412d-b85c-7a817e5795b5,c3,c2,3385,?,p3,
1769763108.3986082,CREATED,f106b002-1fe2-43f4-b052-67d6c8c3e852,cf5bf0c9-5a9c-4b3f-81c8-7d377815a529,c3,c2,25,?,?,surb={'id': '0bb72a99-2441-4583-a594-410b6dc2d137', 'route': ['p2', 'e9', 'i2', 'x3', 'p3', 'c3']}
1769763108.527437,RECEIVED,d92c6184-fd39-4808-b748-f3a0a715a690,55443cc3-4a72-4fad-ae62-c9c9d770512c,c2,c3,27,p3,?,surb={'id': 'a56032ef-9c46-4359-a3b6-693b35288edd', 'route': ['p3', 'e2', 'i2', 'x2', 'p2', 'c2']}
1769763109.213603,RECEIVED,45d32c76-ce0e-4ac0-9902-bdd2d4a8d194,cd014e67-d65c-49f6-a061-58fa9533210f,c2,c3,27,p3,?,surb={'id': 'd82120f4-ef44-4243-aad4-652de96a73e9', 'route': ['p3', 'e6', 'i8', 'x12', 'p2', 'c2']}
1769763109.334298,RECEIVED,cf60eb0a-0e1c-4f44-9441-2220eb17df4d,b5961383-d4a6-4be5-a88b-00cf346f7d33,c2,c3,26,p3,?,surb={'id': '6a1d147d-430a-4ce1-b790-a5a4753b456d', 'route': ['p3', 'e2', 'i10', 'x5', 'p2', 'c2']}
1769763109.35453,SENT,006fce0c-2316-4954-aa62-fb03398398d5,38032beb-e556-4dfd-ad21-130c133641d8,c3,c2,3356,?,p3,
1769763109.3546822,CREATED,3dc5cfe6-6746-4575-9622-9d2e09dbecb7,cf5bf0c9-5a9c-4b3f-81c8-7d377815a529,c3,c2,25,?,?,surb={'id': '0bb72a99-2441-4583-a594-410b6dc2d137', 'route': ['p2', 'e9', 'i2', 'x3', 'p3', 'c3']}
1769763109.382216,SENT,2099470c-fef3-4c5e-b292-599be72deaf2,adec4c26-f49f-4d38-8b0b-c44bddc33a2a,c3,c2,3372,?,p3,
1769763109.3823195,CREATED,54386b51-9304-4daa-b560-572541e03636,af0d0037-50c3-4590-9002-90ef8ea2699c,c3,c2,26,?,?,surb={'id': '66021341-41a2-4111-a4b3-5bc14e7568c5', 'route': ['p2', 'e7', 'i4', 'x2', 'p3', 'c3']}
1769763109.6583388,RECEIVED,e275f670-126a-44a1-a955-6295b98efc3f,5e4121c0-aa46-4880-ac45-b9927dacd313,c2,c3,27,p3,?,surb={'id': 'cd46e0a1-6e94-4dc5-8f10-f38f4fc7e313', 'route': ['p3', 'e10', 'i11', 'x12', 'p2', 'c2']}
1769763109.8540883,RECEIVED,03956160-731d-4931-977a-179fc80a6ab6,55443cc3-4a72-4fad-ae62-c9c9d770512c,c2,c3,27,p3,?,surb={'id': 'a56032ef-9c46-4359-a3b6-693b35288edd', 'route': ['p3', 'e2', 'i2', 'x2', 'p2', 'c2']}
1769763109.8693268,RECEIVED,8c1ce6db-a0ed-47b2-b959-d7caa6f28930,5a316aa3-09ae-4ab3-a480-f8e11eab3bb0,c2,c3,27,p3,?,surb={'id': '3b93e99d-1044-4af5-b4ef-e1e4041850f2', 'route': ['p3', 'e6', 'i11', 'x3', 'p2', 'c2']}
1769763109.8761506,RECEIVED,e2ed5b4d-076e-4318-a8f8-3cf3c88b27f4,5a316aa3-09ae-4ab3-a480-f8e11eab3bb0,c2,c3,27,p3,?,surb={'id': '3b93e99d-1044-4af5-b4ef-e1e4041850f2', 'route': ['p3', 'e6', 'i11', 'x3', 'p2', 'c2']}
1769763109.9922037,SENT,3421ea12-a36c-4408-958a-1b8a0e8a0425,2f081f05-b5af-42a7-ad3d-19bc5fb3242f,c3,c2,3383,?,p3,
1769763109.9923246,CREATED,603e7cb8-b537-4b7d-a72e-3b37403a9f01,af0d0037-50c3-4590-9002-90ef8ea2699c,c3,c2,26,?,?,surb={'id': '66021341-41a2-4111-a4b3-5bc14e7568c5', 'route': ['p2', 'e7', 'i4', 'x2', 'p3', 'c3']}
1769763110.1372612,RECEIVED,02cb256d-b48d-4a11-b81a-3cfe36d1d777,b5961383-d4a6-4be5-a88b-00cf346f7d33,c2,c3,26,p3,?,surb={'id': '6a1d147d-430a-4ce1-b790-a5a4753b456d', 'route': ['p3', 'e2', 'i10', 'x5', 'p2', 'c2']}
1769763110.2413158,RECEIVED,f7d8d9f3-2a52-457c-bf96-29255c153044,ddc8f58e-5657-4312-8067-688b527ddfb4,c2,c3,27,p3,?,surb={'id': '482e4c36-0f8d-4840-8b80-629a50ee0298', 'route': ['p3', 'e10', 'i10', 'x3', 'p2', 'c2']}
1769763110.4489708,RECEIVED,19ac7858-e4e7-4985-bb6f-1228f1804f38,45cb8c94-bda0-4e7e-a8be-3f093377a514,c2,c3,27,p3,?,surb={'id': 'e0723d3a-ee8b-4c43-aff5-c3461dddcd8a', 'route': ['p3', 'e4', 'i6', 'x8', 'p2', 'c2']}
1769763110.5411758,RECEIVED,7142bbd8-b3b3-4cf2-9331-4f16f84f7c5d,cd014e67-d65c-49f6-a061-58fa9533210f,c2,c3,27,p3,?,surb={'id': 'd82120f4-ef44-4243-aad4-652de96a73e9', 'route': ['p3', 'e6', 'i8', 'x12', 'p2', 'c2']}
1769763110.5437806,SENT,426863ca-480b-4322-b48b-73aa9f2802ea,29e6e448-1409-44df-8225-cf3335cbeb81,c3,c2,3362,?,p3,
1769763110.5438833,CREATED,5023a55c-36bc-4e44-90b2-953c1a43d2b8,5cc7d1b0-48d8-4477-864a-e8bf8d5602b7,c3,c2,26,?,?,surb={'id': 'ed911da0-959c-465f-9f64-ec0e3e57e764', 'route': ['p2', 'e2', 'i11', 'x9', 'p3', 'c3']}
1769763110.6061437,RECEIVED,c14b07a3-8297-4614-9750-5f3e55a93096,4db25798-94bc-41c0-bee4-b5128d10a09d,c2,c3,26,p3,?,surb={'id': '51fcd51c-ba36-4757-bbfa-8801e2fb0afd', 'route': ['p3', 'e5', 'i2', 'x1', 'p2', 'c2']}
1769763110.6575236,SENT,129a5106-99bd-4208-bff1-ed443257e41d,cf26e051-4a7e-4b66-8673-a798fecaec28,c3,c2,3367,?,p3,
1769763110.6576462,CREATED,e82b665c-d339-4776-a49c-52d294abf42a,5cc7d1b0-48d8-4477-864a-e8bf8d5602b7,c3,c2,26,?,?,surb={'id': 'ed911da0-959c-465f-9f64-ec0e3e57e764', 'route': ['p2', 'e2', 'i11', 'x9', 'p3', 'c3']}
1769763110.773696,RECEIVED,38f899b3-0fbc-44ea-91bc-4f3db27110bc,ddc8f58e-5657-4312-8067-688b527ddfb4,c2,c3,27,p3,?,surb={'id': '482e4c36-0f8d-4840-8b80-629a50ee0298', 'route': ['p3', 'e10', 'i10', 'x3', 'p2', 'c2']}
1769763110.800976,SENT,fcdf47a0-1de5-49e4-a805-74c3bad4e87b,0be65b80-5041-4eef-9e9d-4909035497f8,c3,c2,3383,?,p3,
1769763110.8011043,CREATED,e6902290-29eb-4265-bc4a-c6e01c1ec33c,e069c8ca-95df-4937-b176-886ca993a6af,c3,c2,27,?,?,surb={'id': '6fad7c81-d6b0-47f0-8a6d-179b06e89571', 'route': ['p2', 'e9', 'i4', 'x9', 'p3', 'c3']}
1769763111.076906,RECEIVED,4add9eab-37f5-4c46-8e2e-809ff40e8548,5e4121c0-aa46-4880-ac45-b9927dacd313,c2,c3,27,p3,?,surb={'id': 'cd46e0a1-6e94-4dc5-8f10-f38f4fc7e313', 'route': ['p3', 'e10', 'i11', 'x12', 'p2', 'c2']}
1769763111.3022656,SENT,5a2ee997-97cf-4f9d-bc43-949cfdd8a3f5,4978defc-d5c9-47b4-8382-2929a8ac4b2c,c3,c2,3359,?,p3,
1769763111.3023527,CREATED,ec0d8da6-65bb-4453-afba-8a043434766d,e069c8ca-95df-4937-b176-886ca993a6af,c3,c2,27,?,?,surb={'id': '6fad7c81-d6b0-47f0-8a6d-179b06e89571', 'route': ['p2', 'e9', 'i4', 'x9', 'p3', 'c3']}
1769763111.38073,RECEIVED,afa16c3f-facf-4b8b-b988-0fa9890c9095,4db25798-94bc-41c0-bee4-b5128d10a09d,c2,c3,26,p3,?,surb={'id': '51fcd51c-ba36-4757-bbfa-8801e2fb0afd', 'route': ['p3', 'e5', 'i2', 'x1', 'p2', 'c2']}
1769763111.600262,RECEIVED,992a2df1-3af4-4075-8397-4c79cb1ab6c0,eb773aae-7642-4960-a954-938a744f364a,c2,c3,27,p3,?,surb={'id': '6b9cdbcd-789e-4f7e-a5b2-d31c392acaa5', 'route': ['p3', 'e5', 'i8', 'x7', 'p2', 'c2']}
1769763111.8072965,RECEIVED,42c44216-f102-4e0f-bd56-9016490f0702,eb773aae-7642-4960-a954-938a744f364a,c2,c3,27,p3,?,surb={'id': '6b9cdbcd-789e-4f7e-a5b2-d31c392acaa5', 'route': ['p3', 'e5', 'i8', 'x7', 'p2', 'c2']}
1769763112.0433176,SENT,92226076-13ca-4c79-8eda-157d6761f9b3,308ccb4a-a3a4-487b-b051-7ee7b999bb60,c3,c2,3382,?,p3,
1769763112.043455,CREATED,8779c71f-62b9-4005-8f2f-a6999a946809,4f22d366-9af0-4281-a7b4-f3e1065ca8cb,c3,c2,26,?,?,surb={'id': '288aa0ea-61ad-48c1-a246-d38e60fd5c01', 'route': ['p2', 'e2', 'i3', 'x6', 'p3', 'c3']}
1769763112.3687496,RECEIVED,bf506a31-38a9-4f3e-87f4-78d2d98e03ef,e2dc0fce-8bf1-4242-87de-f26a91ac7fd7,c2,c3,27,p3,?,surb={'id': '77517fad-48b2-4e54-a2d2-bbfc3a33b36e', 'route': ['p3', 'e2', 'i9', 'x11', 'p2', 'c2']}
1769763112.4085712,SENT,89e9bc1a-c658-49da-b562-83e53f84d9a5,39737da9-1a20-4a8c-9ca2-dbdb2cfb54e5,c3,c2,3356,?,p3,
1769763112.4086943,CREATED,8d8c6569-38a8-4262-92e2-3246f0bf2e21,4f22d366-9af0-4281-a7b4-f3e1065ca8cb,c3,c2,26,?,?,surb={'id': '288aa0ea-61ad-48c1-a246-d38e60fd5c01', 'route': ['p2', 'e2', 'i3', 'x6', 'p3', 'c3']}
1769763112.672693,RECEIVED,753ca870-1955-4b8e-8253-37eb7a0fe26a,45cb8c94-bda0-4e7e-a8be-3f093377a514,c2,c3,27,p3,?,surb={'id': 'e0723d3a-ee8b-4c43-aff5-c3461dddcd8a', 'route': ['p3', 'e4', 'i6', 'x8', 'p2', 'c2']}
1769763112.7595303,RECEIVED,ea80f215-e6b1-4791-98ce-92d4b6728ad7,c3bfa3d7-bec5-4537-bee6-7a6d87261f8a,c2,c3,27,p3,?,surb={'id': '2df28e9a-16a4-4b85-9038-84184297f63f', 'route': ['p3', 'e11', 'i7', 'x2', 'p2', 'c2']}
1769763113.7976096,RECEIVED,82aa11d2-a307-4d5c-9554-29f6d2e3f9f0,e2dc0fce-8bf1-4242-87de-f26a91ac7fd7,c2,c3,27,p3,?,surb={'id': '77517fad-48b2-4e54-a2d2-bbfc3a33b36e', 'route': ['p3', 'e2', 'i9', 'x11', 'p2', 'c2']}
1769763114.188469,RECEIVED,d526c671-6a5f-43c9-a045-c208e7f8291f,1f13bbdb-1928-4313-a90c-4ce829e429c5,c2,c3,27,p3,?,surb={'id': '37ae626a-1447-4eef-a2c9-a97ce12f6cd1', 'route': ['p3', 'e9', 'i8', 'x1', 'p2', 'c2']}
1769763114.2057812,SENT,c1d9da92-1c5c-4a5f-ba6a-9f7c103e27b4,a2e2802c-a07f-4c53-b060-a875e3c732d4,c3,c2,3380,?,p3,
1769763114.2058442,CREATED,b3c2a221-3ec8-49e6-86e4-67f49ed75cfc,7a8392f3-47a6-4231-a6a5-662467c0b019,c3,c2,27,?,?,surb={'id': 'c4a5d107-bf45-4e22-b750-867cc9696bbc', 'route': ['p2', 'e11', 'i5', 'x4', 'p3', 'c3']}
1769763114.8569026,SENT,539ad1c0-eaf6-4883-af05-9afaefa64ca0,c6e60fba-142a-4160-97d1-3d71ce68ddfb,c3,c2,3391,?,p3,
1769763114.8569674,CREATED,13a5ff48-d401-4ed7-8433-09c79105a651,7a8392f3-47a6-4231-a6a5-662467c0b019,c3,c2,27,?,?,surb={'id': 'c4a5d107-bf45-4e22-b750-867cc9696bbc', 'route': ['p2', 'e11', 'i5', 'x4', 'p3', 'c3']}
1769763115.0025895,RECEIVED,617b6dae-5e30-4ffa-8f16-35a2c1f80e83,c3bfa3d7-bec5-4537-bee6-7a6d87261f8a,c2,c3,27,p3,?,surb={'id': '2df28e9a-16a4-4b85-9038-84184297f63f', 'route': ['p3', 'e11', 'i7', 'x2', 'p2', 'c2']}
1769763115.0517266,SENT,e5f43312-5c5d-4116-b47a-e8fa95d6a6af,48624626-a674-4787-9496-1c75be270de1,c3,c2,3360,?,p3,
1769763115.0517735,CREATED,6b04576a-aa6c-495b-ab89-5df9ba2b5b2b,640314d6-13fe-4b18-827c-577a9e512af8,c3,c2,27,?,?,surb={'id': '9911e3ae-0b0b-44fe-8b50-424c7f54ad56', 'route': ['p2', 'e4', 'i2', 'x5', 'p3', 'c3']}
1769763115.1058092,SENT,df1244d0-b339-424c-9bd9-7db073f99a05,525e4c36-91ad-4c0c-a375-db08e6cde2c3,c3,c2,3360,?,p3,
1769763115.1058598,CREATED,bcf81919-29b3-488d-8eae-7d81fba3da3a,640314d6-13fe-4b18-827c-577a9e512af8,c3,c2,27,?,?,surb={'id': '9911e3ae-0b0b-44fe-8b50-424c7f54ad56', 'route': ['p2', 'e4', 'i2', 'x5', 'p3', 'c3']}
1769763115.2049634,RECEIVED,925caa56-72f8-4ebf-a0bd-db242a54270f,1f13bbdb-1928-4313-a90c-4ce829e429c5,c2,c3,27,p3,?,surb={'id': '37ae626a-1447-4eef-a2c9-a97ce12f6cd1', 'route': ['p3', 'e9', 'i8', 'x1', 'p2', 'c2']}
