timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769458250.3564274,CREATED,b5358886-95d6-4b60-b2c1-b962ce263731,c5af96c0-6797-4f57-8da2-d99079b74329,c1,c5,27,?,?,surb={'id': 'c5a014b5-afe2-4e5c-8644-a36c3103b6dc', 'route': ['p2', 'e2', 'i7', 'x2', 'p1', 'c1']}
1769458250.4009705,RECEIVED,e1d31dc6-f3f8-43cb-aa4d-3e1662dd5fcb,623d8115-d08a-4aa0-b638-1ec3c55d16b9,c2,c1,27,p1,?,surb={'id': 'aea1e14e-9eef-4a2c-b5ab-5475e7e931b9', 'route': ['p1', 'e8', 'i9', 'x8', 'p2', 'c2']}
1769458250.7388988,SENT,88064feb-b4fd-466b-8a7d-9f93392fab6b,0eb791c7-97e4-4a41-a8ed-34290e4b30d8,c1,c5,3400,?,p1,
1769458250.7390108,CREATED,81718311-a758-472e-b194-866e82fa4248,c2e8213a-3b1e-4a22-92a1-e0458d083188,c1,c5,27,?,?,surb={'id': 'a161d2d5-78cb-4b32-ab5f-4060ce69f663', 'route': ['p2', 'e5', 'i10', 'x7', 'p1', 'c1']}
1769458250.8304193,RECEIVED,83ff963b-d583-4e0a-a0d2-d9520e3c3875,14c6660c-dd47-4d33-9915-92dbe1405d15,c2,c1,27,p1,?,surb={'id': '19d77c2d-2dc5-40cb-99ef-bd84a665313f', 'route': ['p1', 'e3', 'i11', 'x4', 'p2', 'c2']}
1769458250.8864229,SENT,f58b9ad4-a6b2-43c6-9799-87ff5f2132ae,d28bff85-c4f4-4ce4-b0c8-43d43470df8f,c1,c5,3391,?,p1,
1769458250.8865123,CREATED,ac230965-6537-4c41-8a3d-96c90e16c838,1f139e26-2da9-4d93-9dbe-ecf3afc78622,c1,c5,27,?,?,surb={'id': 'efdfd8d5-caaf-46e5-a4f0-fed5809b4994', 'route': ['p2', 'e10', 'i12', 'x9', 'p1', 'c1']}
1769458250.9986396,RECEIVED,98d60ee9-1585-4345-b4bb-bb52dadf77f7,647c4ed3-879b-43ce-be5d-f6794d7ac5d1,c4,c1,27,p1,?,surb={'id': '5a98e19b-f058-47a2-be1a-78bc3aea439b', 'route': ['p1', 'e10', 'i2', 'x11', 'p1', 'c4']}
1769458251.010653,RECEIVED,cac08e94-6327-4113-8929-775ad35088b4,6b6858ed-1c82-4497-855c-523dedb215fd,c2,c1,27,p1,?,surb={'id': '7968fb5a-822a-4a76-a945-837712c96699', 'route': ['p1', 'e9', 'i2', 'x11', 'p2', 'c2']}
1769458251.053817,RECEIVED,8795af9b-8bc3-4003-9646-a91260254e81,e6a23b35-d700-46f6-9f78-a3d1de7a9966,c4,c1,27,p1,?,surb={'id': '3c828e34-2fa0-4f36-a437-2ff0023633c9', 'route': ['p1', 'e1', 'i7', 'x2', 'p1', 'c4']}
1769458251.1482477,RECEIVED,57da3a26-6336-4103-a606-92183470ba35,b430abc7-afe0-4dda-93bb-d9c071fc6903,c4,c1,27,p1,?,surb={'id': '9c53bd4b-c9fd-409c-95de-231cb38bed64', 'route': ['p1', 'e6', 'i7', 'x5', 'p1', 'c4']}
1769458251.2167516,SENT,12ee0e48-9bf4-42a3-a0c1-e27f85a9412d,35ffa3ac-c132-41b3-9822-9beb3ad60d76,c1,c5,3368,?,p1,
1769458251.2169762,CREATED,64b31660-2200-43e6-ac97-8a3364e98f12,eda9b181-2765-4226-94fe-74d1d4979cb0,c1,c5,27,?,?,surb={'id': '4b2c332d-ed49-4c02-b627-adeba4b66418', 'route': ['p2', 'e7', 'i2', 'x1', 'p1', 'c1']}
1769458251.2698612,SENT,1939450d-f91e-47ed-a2e7-9688dc0e71fe,a1b09bf5-d5b1-41e0-8641-5b47704aac42,c1,c5,3400,?,p1,
1769458251.2700114,CREATED,09e414e7-d04a-43b0-b048-4b5d4a34f149,6c035b9e-2474-438c-a0a3-c8152e551087,c1,c5,27,?,?,surb={'id': 'bebb8e3d-8b55-4814-a143-52be79e6866e', 'route': ['p2', 'e10', 'i4', 'x7', 'p1', 'c1']}
1769458251.2794626,RECEIVED,ee819658-f66c-4b16-a70c-c1c0a0b0d7a9,08306a24-bc1e-4088-84a4-89e1762cc686,c2,c1,27,p1,?,surb={'id': 'c00651dd-de66-4a54-a17f-cd58dc2dafa6', 'route': ['p1', 'e6', 'i1', 'x9', 'p2', 'c2']}
1769458251.4307547,SENT,9716aa7a-2d8e-4384-a064-8c5dc1abb376,803964c8-ecaf-4dad-a292-808cb78cc673,c1,c5,3376,?,p1,
1769458251.4308898,CREATED,770e0ffb-ec99-45d6-9e49-de17a7bbe8b7,b98d0143-fad9-4858-8df6-e4878eda054a,c1,c5,27,?,?,surb={'id': 'a87cb8c8-d8be-47e1-8866-bd2a8c3f7feb', 'route': ['p2', 'e5', 'i12', 'x9', 'p1', 'c1']}
1769458251.5721807,RECEIVED,2775f866-32b6-4a67-a021-9f176f637844,51d4bf31-a002-40c1-b81b-f59a145639a9,c2,c1,27,p1,?,surb={'id': '283742c2-c3bd-47e7-8c2e-e5634767c89e', 'route': ['p1', 'e4', 'i9', 'x6', 'p2', 'c2']}
1769458251.6845517,RECEIVED,a84535a4-1b68-4580-acef-52e2b3793975,5f735ce1-bfce-4684-ad90-ce17f4f9093a,c2,c1,27,p1,?,surb={'id': 'e327cc36-a3ed-431d-a897-39817ca370ae', 'route': ['p1', 'e10', 'i1', 'x1', 'p2', 'c2']}
1769458251.7241628,RECEIVED,20645e4d-8581-4830-85d3-283635e7d345,bfd861af-d986-4bd5-a81c-428fd41dc2fe,c2,c1,27,p1,?,surb={'id': 'aee52675-99a8-4863-87c6-7c874624f0ce', 'route': ['p1', 'e12', 'i10', 'x10', 'p2', 'c2']}
1769458251.735378,SENT,1ede2b62-f951-465a-9a69-3c862da8b8bd,eaf413e0-02d3-4aeb-9e4c-8fd70608e9c6,c1,c5,3388,?,p1,
1769458251.7355247,CREATED,8122eb9f-87b1-4ebf-9d32-b701a4fc688e,39a953dd-16e4-4033-909f-9234bc450b1f,c1,c5,27,?,?,surb={'id': '83d5ccf5-2a0e-49a4-925c-8d1d3c6749c0', 'route': ['p2', 'e1', 'i7', 'x10', 'p1', 'c1']}
1769458251.8123248,RECEIVED,e688ba99-6af8-445a-8cfc-a5dde9fafbe3,a0ef7a09-ed82-458f-8df1-f8df8fe23b09,c2,c1,26,p1,?,surb={'id': 'c3ad2a9a-1d50-4c24-94b5-e2ae90fa3196', 'route': ['p1', 'e1', 'i9', 'x8', 'p2', 'c2']}
1769458251.937546,RECEIVED,13fdae6a-bdd2-470b-857f-23c6207093fb,ae01651f-c986-4eaf-b58d-5b3a447c6f89,c4,c1,27,p1,?,surb={'id': 'e1757dfa-290a-475f-862f-48ddc6121449', 'route': ['p1', 'e7', 'i7', 'x6', 'p1', 'c4']}
1769458251.9537702,SENT,e180ea36-2dc8-43fd-aeca-95013caba489,8227b2fc-3331-4836-bcb5-4c59cfbce6f1,c1,c5,3395,?,p1,
1769458251.9538782,CREATED,a07d5694-e907-4cd0-9c3d-22835af72828,7c0e407d-a68f-4253-8b57-8c3d1841b163,c1,c5,27,?,?,surb={'id': 'cbd74ecf-1b50-4986-8dfa-bb84980ac9b9', 'route': ['p2', 'e9', 'i12', 'x5', 'p1', 'c1']}
1769458252.4434524,RECEIVED,0990f2d9-1f51-40c9-8c22-0ef7a4b0131f,dd60cccf-6eaa-4489-855c-af6914ebc26f,c4,c1,27,p1,?,surb={'id': '88ec78d1-ad21-4739-8ba9-f3cc9bd8966b', 'route': ['p1', 'e3', 'i5', 'x7', 'p1', 'c4']}
1769458252.4826412,RECEIVED,ed5cb999-064f-4469-a3d6-da9dc0240d90,7e082274-103e-4e3e-bf58-0cb3e6a6ef1a,c4,c1,27,p1,?,surb={'id': 'e8944a01-1079-4dff-9156-3e14af1b4a7e', 'route': ['p1', 'e7', 'i4', 'x5', 'p1', 'c4']}
1769458252.5121162,RECEIVED,0fb26aa1-1084-42bd-9b49-413a70b47012,8205dcac-30ca-4a0d-a2a8-3b92e1296965,c4,c1,27,p1,?,surb={'id': '850525b7-cb9f-43c9-a147-21cccaad2cb2', 'route': ['p1', 'e8', 'i2', 'x2', 'p1', 'c4']}
1769458252.7606654,RECEIVED,762f2d68-2777-49f8-aeaf-02be0328c1e6,b1dd0726-d092-4488-8e19-504e4c9fe51c,c4,c1,27,p1,?,surb={'id': 'fe08ccb1-d772-4ad7-82c2-c01d258beae4', 'route': ['p1', 'e8', 'i11', 'x6', 'p1', 'c4']}
1769458252.79731,SENT,6fd90de1-5b64-410d-a77b-bc32023bf201,8cc7cab3-6cc0-4675-96d3-1219740723a6,c1,c5,3378,?,p1,
1769458252.7974188,CREATED,774696f9-13c8-4dd9-8c15-52c33aaa74cb,e034ce33-fbd1-4d4c-ba5d-f60e36466a41,c1,c5,27,?,?,surb={'id': 'ff6f87a1-d8d5-4314-8ab0-c1ebe5b204b2', 'route': ['p2', 'e9', 'i3', 'x5', 'p1', 'c1']}
1769458252.8034456,SENT,1d26e220-5c8e-4129-b986-d30de9753029,eca2d44f-3ff1-49da-8238-c61e86fa3367,c1,c5,3363,?,p1,
1769458252.8035536,CREATED,e7420aa9-8bac-4198-a28d-41caf042132c,41e5d9be-db48-4491-866f-c2bb67da8d37,c1,c5,27,?,?,surb={'id': '8744583b-ad1c-4186-9f32-43dbd18c8ea5', 'route': ['p2', 'e3', 'i4', 'x1', 'p1', 'c1']}
1769458252.9008296,RECEIVED,a5beeeb4-fcb9-489c-8dc9-41ec0732a32e,7c078865-a005-4018-ac08-1f96f4e77369,c4,c1,25,p1,?,surb={'id': '372ca016-e128-4cb0-9b04-11326567b9cc', 'route': ['p1', 'e5', 'i12', 'x2', 'p1', 'c4']}
1769458252.984175,SENT,44cec8e2-f4fb-42e1-8f8a-69e8ad7df18e,d89c0b56-0043-496d-a901-71179b2b73dd,c1,c5,3363,?,p1,
1769458252.9843645,CREATED,43f139eb-f2f7-4405-8458-352a0a289b49,93a2cd6f-52f1-45b6-8677-494ff3807282,c1,c5,27,?,?,surb={'id': '81be6da5-fae3-40f8-9404-6e37d70f8678', 'route': ['p2', 'e1', 'i7', 'x1', 'p1', 'c1']}
1769458253.0147884,RECEIVED,f9abd6d5-7d82-4616-9a89-d2664a85dc04,b7d7f407-8112-400b-a34e-04fc726405ec,c4,c1,27,p1,?,surb={'id': '80ddf147-c4c4-475b-9a4c-d73614f091a7', 'route': ['p1', 'e7', 'i6', 'x11', 'p1', 'c4']}
1769458253.152972,RECEIVED,c260439e-11e5-4e84-ba04-706810da82ba,ec16ed25-e078-49b6-a869-f5c9cc3b789f,c2,c1,27,p1,?,surb={'id': 'f11f6826-a61d-441d-8f99-fb24590ef616', 'route': ['p1', 'e7', 'i9', 'x7', 'p2', 'c2']}
1769458253.2082646,SENT,d5c940c0-9cfe-40cd-bfcb-76a95b5c8a2e,f3a41b03-8ace-4dae-b95b-1013f7ab8277,c1,c5,3391,?,p1,
1769458253.2084568,CREATED,84c9cbfa-2f72-4075-aed9-f942d15f1373,054d3ec7-8cd6-42e9-8dd9-2ed48dfa1e06,c1,c5,27,?,?,surb={'id': '0defcb3f-daa6-456d-992b-3c3699c80d27', 'route': ['p2', 'e4', 'i11', 'x2', 'p1', 'c1']}
1769458253.2311628,RECEIVED,2bb88cae-2264-4147-9f12-5a1ae4706eb4,5e3cffe6-dc0c-4e8a-84bf-57e0c633f4f5,c2,c1,27,p1,?,surb={'id': '27b6caa6-83f9-4a24-86d2-c37a3e30d9c3', 'route': ['p1', 'e4', 'i11', 'x12', 'p2', 'c2']}
1769458253.3395362,RECEIVED,92652ee2-9265-4a22-850c-15b6127fe8e7,e0d22dbe-a895-43eb-bef0-2e3b10083d45,c4,c1,26,p1,?,surb={'id': 'c3b79d07-4069-44c8-b563-ccdaecffb22b', 'route': ['p1', 'e10', 'i8', 'x3', 'p1', 'c4']}
1769458253.4446676,RECEIVED,5b517f45-de5d-482f-8d96-309d6be22c5c,6b90cc69-a05b-4fbd-a392-ae7986506714,c2,c1,27,p1,?,surb={'id': 'afc7d89f-8d3e-4667-a56f-66fb86feceb3', 'route': ['p1', 'e2', 'i6', 'x1', 'p2', 'c2']}
1769458253.6283998,RECEIVED,6a8d8d34-7a74-4e3f-abd0-208311446058,8a126ff4-94ef-4d01-a404-6ada6dcf9eb5,c2,c1,27,p1,?,surb={'id': '95f8d36c-4754-4889-a6c0-fcb46c366eba', 'route': ['p1', 'e5', 'i7', 'x8', 'p2', 'c2']}
1769458253.6714053,RECEIVED,96239b28-f16b-4c04-8eac-d279c0dab97e,f352975f-b99c-48bc-bac3-b297166188af,c2,c1,26,p1,?,surb={'id': '3be5fc93-1905-48b4-ae71-1d007dce59c0', 'route': ['p1', 'e8', 'i6', 'x6', 'p2', 'c2']}
1769458253.7560117,SENT,ae847792-0486-4dbe-b3fc-7e581779327a,d445fd77-5d00-4226-90dc-cb1ce6891fd8,c1,c5,3391,?,p1,
1769458253.7561066,CREATED,58a3afbb-7db8-4fca-839e-5a2f3db295f6,ce205ffe-4009-413b-bbff-41b9cf9149c0,c1,c5,27,?,?,surb={'id': '3a37f47a-83ad-4889-805f-aad0c849de27', 'route': ['p2', 'e2', 'i7', 'x6', 'p1', 'c1']}
1769458253.838081,SENT,bc67b260-ed59-49c1-b7e3-8ec86ac259f9,e7371db8-518a-4cd6-8c62-94a31ac2c8c1,c1,c5,3397,?,p1,
1769458253.8381636,CREATED,99c73afd-204c-4a60-94db-61e372d60913,f7b08de5-64e5-4dfb-a39b-e62b5831ca79,c1,c5,27,?,?,surb={'id': '84b8019f-09ca-474b-bcc5-0ad44858030d', 'route': ['p2', 'e11', 'i11', 'x10', 'p1', 'c1']}
1769458253.8946667,SENT,805f3d08-3f05-4a8a-8f8a-df42bdb374b7,f4761cf9-59ea-40e9-bc31-ef9edee5d380,c1,c5,3377,?,p1,
1769458253.8947592,CREATED,02961f7e-1162-4ab1-8681-7414cebb0fb0,459d5e68-728f-4b3d-853e-138bc4541db2,c1,c5,26,?,?,surb={'id': '098cde6d-6bab-43b9-9de4-26086cd3c515', 'route': ['p2', 'e2', 'i12', 'x7', 'p1', 'c1']}
1769458253.9486368,SENT,3945ef0c-e53e-4762-bea4-86188f3babaf,2c83528f-4345-4c5b-9c9a-5fc6f1e26ebb,c1,c5,3359,?,p1,
1769458253.9487202,CREATED,78cb457f-e49a-4ed5-a70e-1d35bd97a039,f50989d8-5e31-4b32-bc91-eb9462eef8a9,c1,c5,27,?,?,surb={'id': '3b8ad086-03ed-4024-9935-1720a6111037', 'route': ['p2', 'e7', 'i7', 'x6', 'p1', 'c1']}
1769458254.0899565,RECEIVED,ab938814-bed9-4f7f-98b1-54a52c637498,79f4e19b-2237-442e-b272-253209429b23,c2,c1,26,p1,?,surb={'id': '7ccd60f9-a9f6-4be0-8ce5-04d49e3ea54a', 'route': ['p1', 'e6', 'i3', 'x1', 'p2', 'c2']}
1769458254.149345,RECEIVED,a10b9fe0-ff2d-4ebb-9c52-44e50af49ccb,9d09b7ff-eb05-4087-bc02-cb15ece0df1e,c4,c1,27,p1,?,surb={'id': 'f607eea2-808a-4825-819d-315f6c954b61', 'route': ['p1', 'e9', 'i8', 'x10', 'p1', 'c4']}
1769458254.1873305,RECEIVED,cfcab0e6-f512-4d84-82d9-5195147ad718,e81c8014-cba6-4a4c-82f8-f00535fbbc1a,c4,c1,27,p1,?,surb={'id': '83f49b25-50b7-4e0d-97ba-a2530553887c', 'route': ['p1', 'e10', 'i11', 'x1', 'p1', 'c4']}
1769458254.5153048,RECEIVED,91f0f315-07ca-48b1-b64b-39d6ffcec14d,db0adc16-c8ea-4deb-8689-48ac04d3e6c4,c2,c1,26,p1,?,surb={'id': 'a9c9e60f-3318-45f1-b6ed-e74c98de00c2', 'route': ['p1', 'e3', 'i6', 'x10', 'p2', 'c2']}
1769458254.5886002,RECEIVED,5412f903-1df6-482b-8574-355a223a96e3,3c1834a7-02fa-44d8-b953-035c1ff9987b,c4,c1,27,p1,?,surb={'id': '65ac802b-6bb1-49ba-bfe5-fe0631226b9c', 'route': ['p1', 'e5', 'i4', 'x3', 'p1', 'c4']}
1769458254.6578317,RECEIVED,09822641-e0d6-4210-885d-8bc66732da0b,74e8445f-301d-4730-8666-1f1faaba2bf5,c2,c1,27,p1,?,surb={'id': 'c5dcb4a2-8fff-4b85-9b04-23f7f9a2b9aa', 'route': ['p1', 'e8', 'i11', 'x2', 'p2', 'c2']}
1769458254.683539,RECEIVED,e8e94bf8-9e3a-40d7-bc9c-8e3fa0ed7057,22799b06-d594-4ab6-bb96-cea919c61bda,c4,c1,27,p1,?,surb={'id': 'ea4af1a5-a6be-4cc1-abea-1fdc1d01ec7f', 'route': ['p1', 'e4', 'i8', 'x8', 'p1', 'c4']}
1769458254.9269557,SENT,34a4ff26-51b0-4c80-b3ed-8530741f2bdb,cb0e1a34-44f8-4fbd-a01c-83edc57fb195,c1,c5,3404,?,p1,
1769458254.9271343,CREATED,97057993-6fe8-4793-83d4-6cb391f23173,635d3cf5-de2c-40a3-8b85-7e860681f34c,c1,c5,27,?,?,surb={'id': '8d650fad-6226-41bf-822d-14aed6a12ab2', 'route': ['p2', 'e12', 'i12', 'x2', 'p1', 'c1']}
1769458254.9338422,RECEIVED,d34314f5-1b9d-4ffb-93a2-e8524d338b4a,86cc7556-1f7f-4c83-9c87-5e742984c48e,c4,c1,26,p1,?,surb={'id': 'de1a57ab-6fb9-4021-ba1f-0d84274feab4', 'route': ['p1', 'e1', 'i2', 'x10', 'p1', 'c4']}
1769458254.9822485,RECEIVED,bd72c1cd-8e64-4057-9cd8-eb71f8e8eb23,9c9d5687-91e2-4fa0-bcbb-ef6a104d2e10,c2,c1,27,p1,?,surb={'id': '28406ca2-0222-4d93-bbfe-68f78631de7e', 'route': ['p1', 'e1', 'i6', 'x9', 'p2', 'c2']}
1769458255.1064255,RECEIVED,bf68590b-8049-43fb-9c3f-ecb1376b22bf,135e52c8-fa45-4e9b-ad0f-b9e8ac80e5f6,c2,c1,27,p1,?,surb={'id': '2dd10b03-24ce-4eb7-ae5b-df0bc4e7bc05', 'route': ['p1', 'e6', 'i5', 'x3', 'p2', 'c2']}
1769458255.1367142,SENT,9abc52e6-2d59-4583-aae0-f1d355c91742,18b681e9-f90e-4515-9ce1-c578c38044a4,c1,c5,3392,?,p1,
1769458255.1368132,CREATED,9aec1c7f-a8d9-44bb-a342-2d6ef5a528da,40a8739c-93c7-4b35-b7d8-096b3b65bbf0,c1,c5,27,?,?,surb={'id': '0ac072bb-b2a9-4126-94e0-b1d87a294dfe', 'route': ['p2', 'e4', 'i10', 'x3', 'p1', 'c1']}
1769458255.2783234,RECEIVED,1001cecf-c019-47c4-83ed-5286fae6e0bc,5b45c05d-62e5-42ba-b144-0a4900c5d02a,c4,c1,27,p1,?,surb={'id': 'e1106865-4b40-4bcc-a94c-23701ffa1254', 'route': ['p1', 'e2', 'i3', 'x8', 'p1', 'c4']}
1769458255.3183615,RECEIVED,97522188-693b-4daf-a05e-7e9224e1c81a,74c95061-e01d-4d0f-a9cc-bc138e6fe2b0,c2,c1,26,p1,?,surb={'id': '5a9c9297-e047-409d-8c01-4b1c1ee14cd2', 'route': ['p1', 'e3', 'i3', 'x8', 'p2', 'c2']}
1769458255.330507,RECEIVED,e86f92d5-f808-4fbc-9b60-54dee6a88be8,5923e601-0e5d-421d-97ff-6597f492cab6,c2,c1,26,p1,?,surb={'id': '724cdbde-b184-4697-be39-c49beb7fccc2', 'route': ['p1', 'e9', 'i6', 'x12', 'p2', 'c2']}
1769458255.3466816,RECEIVED,e79a86c7-304c-48fd-96c5-99187fb0113f,b1fffbe3-83a0-472f-a367-5294bc90895b,c4,c1,26,p1,?,surb={'id': 'de3bb2e8-9951-4bb4-ace1-d32b3b5ce8bd', 'route': ['p1', 'e9', 'i4', 'x4', 'p1', 'c4']}
1769458255.5293014,RECEIVED,3b434ea1-9c10-4a8b-9ee9-be2a3e591ee6,289e50f2-f815-4565-beec-6b853263fab2,c2,c1,25,p1,?,surb={'id': '44078b0d-b7a3-4d0b-b04f-06f9ffc31a83', 'route': ['p1', 'e10', 'i11', 'x12', 'p2', 'c2']}
1769458255.6207793,RECEIVED,20d12c40-3e4e-4992-b69e-ad9063600747,e6705f76-1fa3-4010-824b-53b2fcc0861b,c2,c1,27,p1,?,surb={'id': '58d07e1f-6084-4983-9ef2-e850f884e6c4', 'route': ['p1', 'e12', 'i10', 'x6', 'p2', 'c2']}
1769458255.6341584,RECEIVED,0068fcea-69bc-4188-bddf-abbe9c741143,09f45ff0-a36c-48af-8cba-dd798e93d2e8,c2,c1,27,p1,?,surb={'id': '488fff59-ea05-4ade-884e-20c4de8228c5', 'route': ['p1', 'e1', 'i7', 'x4', 'p2', 'c2']}
1769458255.7318006,RECEIVED,c6d96ee4-163b-4952-8ed9-9491a6dd70d0,5602465a-a970-47b8-abea-774d685737aa,c2,c1,27,p1,?,surb={'id': '910d6cf1-d181-4605-8cec-6041cdde9dea', 'route': ['p1', 'e11', 'i3', 'x11', 'p2', 'c2']}
1769458256.0038536,SENT,8b47b334-5e88-42ca-8a02-39b2f809cc5e,122f57e0-5781-411f-9167-f8b07dc8380e,c1,c5,3390,?,p1,
1769458256.0039048,CREATED,dfec3dbb-b1c7-4c33-8c9f-79348380d607,5522c0e5-de13-4566-8c43-511b848bc06a,c1,c5,27,?,?,surb={'id': '7770a9c7-6310-4740-9c61-b75644d5540f', 'route': ['p2', 'e11', 'i4', 'x5', 'p1', 'c1']}
1769458256.0450861,RECEIVED,6d5376ff-b543-4313-bcee-84ab20292154,7934da06-5f7e-42d5-a5e8-fb2b91a12745,c4,c1,27,p1,?,surb={'id': '3d15e573-ebd9-4780-bf31-ee90bb96223d', 'route': ['p1', 'e8', 'i9', 'x1', 'p1', 'c4']}
1769458256.0605335,RECEIVED,e72d0ac0-da71-4b83-aa72-427da3e9cf4b,7a60c4c8-1e03-4554-a5a5-c8d5b38f2a10,c4,c1,26,p1,?,surb={'id': 'fe2dc4a6-73c9-44d0-a366-8a9910ed0ff3', 'route': ['p1', 'e6', 'i7', 'x5', 'p1', 'c4']}
1769458256.1727571,RECEIVED,8a1c7b70-ce8b-49ca-94e0-44fd039919c1,ea3f6792-d12d-46a9-a901-e966cd46b5f4,c4,c1,27,p1,?,surb={'id': 'fcd8d0b9-b8f1-4c5d-bb47-d29a90cc778c', 'route': ['p1', 'e10', 'i8', 'x3', 'p1', 'c4']}
1769458256.172988,SENT,cd0012d8-4c4a-49cd-aea2-90bb3b2e53ea,75551d8b-9b1a-4426-8c9b-38a16daa275c,c1,c5,3384,?,p1,
1769458256.1731038,CREATED,a03af105-f9ff-4e75-8b76-e9030acbf5d7,da67930b-52f0-42d1-85e1-21a0a06f198b,c1,c5,26,?,?,surb={'id': 'cdf55276-b1b0-46bf-951e-a7b760b15866', 'route': ['p2', 'e8', 'i12', 'x4', 'p1', 'c1']}
1769458256.3877144,RECEIVED,869ff788-7db6-4c6e-b7bb-6e8c4e938f02,940a0e19-39b4-4acd-adcd-f076f5bfed9d,c4,c1,26,p1,?,surb={'id': '4fe62c90-6d62-4e09-bfce-ab0ddb974cd4', 'route': ['p1', 'e5', 'i10', 'x4', 'p1', 'c4']}
1769458256.8688262,RECEIVED,0c269437-ba9c-41a6-bffb-82cd38e33c3b,91259acc-80f2-46f1-9781-87e3c3c63307,c2,c1,27,p1,?,surb={'id': '928bbef0-e182-4364-9d0b-0c215989968a', 'route': ['p1', 'e3', 'i8', 'x12', 'p2', 'c2']}
1769458256.9418347,RECEIVED,a41183dd-0464-44c3-841b-175d6cc0a7fa,2f094448-76f2-4813-8e9a-e0124cbeeb88,c2,c1,27,p1,?,surb={'id': '5f79a183-b4f4-4c08-a295-0a4dce300b0c', 'route': ['p1', 'e5', 'i12', 'x11', 'p2', 'c2']}
1769458257.0169528,SENT,7b6d53f7-3fab-4caa-a3b5-d50b363b7858,16827a3b-0de4-4222-b431-cde11a02f398,c1,c5,3379,?,p1,
1769458257.0171313,CREATED,01f9ca03-78a3-4684-a670-893278fed892,066aa02f-0bd4-4b78-a5d3-e16528109687,c1,c5,27,?,?,surb={'id': '55a2df0a-1b30-48c0-940e-5d1348bcb76e', 'route': ['p2', 'e7', 'i6', 'x7', 'p1', 'c1']}
1769458257.0289795,SENT,8abaa71d-07b5-4c1e-8290-79da2d75f420,15a1e478-a8d2-4139-9008-71fc541deae0,c1,c5,3360,?,p1,
1769458257.0291758,CREATED,da918f5a-113e-483c-94d2-aab374d0f6ca,8be0f7db-78ff-4c75-a08a-3a2b43a14825,c1,c5,26,?,?,surb={'id': '03c5ebe9-c414-4b9d-89f0-d3755ce09427', 'route': ['p2', 'e9', 'i6', 'x8', 'p1', 'c1']}
1769458257.1801414,RECEIVED,c552d614-164d-4e9e-83cf-7b608782026a,a501c27e-c490-474d-a289-d2e90bd0f3e4,c4,c1,26,p1,?,surb={'id': 'b9882aa0-2047-4d02-b3a9-1b6814796fa1', 'route': ['p1', 'e9', 'i10', 'x2', 'p1', 'c4']}
1769458257.245196,RECEIVED,87ac9119-a716-4f5f-b412-ce124200503e,2f345c3f-a35d-4a60-8ea4-79a8ed715fc5,c2,c1,27,p1,?,surb={'id': '45b3a7f5-6fa3-42a6-b35a-84546a2db4b5', 'route': ['p1', 'e4', 'i11', 'x10', 'p2', 'c2']}
1769458257.3556793,RECEIVED,13429a73-a20e-46b1-91c9-ca54683eae59,594b90b5-525c-4ee3-81d7-f07049a42d96,c4,c1,27,p1,?,surb={'id': 'a12cf03f-b30f-48e8-aad9-2f3828c64735', 'route': ['p1', 'e6', 'i2', 'x10', 'p1', 'c4']}
1769458257.5127366,SENT,f872d8f6-f47f-4647-9b49-c4b1a3c7d81f,282eee63-3813-46a2-ac82-6373c305e97b,c1,c5,3383,?,p1,
1769458257.5128834,CREATED,5f5709ae-2019-422a-ae17-0f8ca03f9259,09342217-1dfe-4593-9aba-bda2ab9c3844,c1,c5,27,?,?,surb={'id': '57929d22-20d9-4fd1-a921-c19e516d3fbf', 'route': ['p2', 'e3', 'i9', 'x2', 'p1', 'c1']}
1769458257.6465192,RECEIVED,394a73cd-303a-425c-80b0-c11e7adeb6ed,e4e616db-20c0-4640-ab85-f7f3917e3399,c4,c1,27,p1,?,surb={'id': 'ba588ce6-ed33-4e25-ac92-8db721440b96', 'route': ['p1', 'e5', 'i9', 'x8', 'p1', 'c4']}
1769458257.748665,RECEIVED,7989985f-6254-4611-ac18-cba698364743,2ed7b5d4-5152-4be5-9c11-8d11e4d394e8,c2,c1,27,p1,?,surb={'id': '3557c736-50cd-4989-8cd2-a924b136c51a', 'route': ['p1', 'e6', 'i7', 'x3', 'p2', 'c2']}
1769458257.7683907,RECEIVED,1348c636-10ac-444b-af52-17256726d0dc,6888cfa4-976c-4389-bbfa-8d59120d54c6,c4,c1,27,p1,?,surb={'id': '27e65dc2-5bca-4bc8-bbc2-66b55130e718', 'route': ['p1', 'e7', 'i2', 'x6', 'p1', 'c4']}
1769458257.806475,SENT,a971b15f-4dfc-46db-9beb-89c7a506f590,a8257420-052d-4479-b8e5-e837ddbdd394,c1,c5,3383,?,p1,
1769458257.8065426,CREATED,4865e901-9b68-478b-80fc-299b84bc0968,b4f9e3df-72bc-4b73-a4e2-3860b44eacc0,c1,c5,27,?,?,surb={'id': '7959ea86-acff-4e8c-8f09-0b213e4870de', 'route': ['p2', 'e1', 'i1', 'x9', 'p1', 'c1']}
1769458257.8181276,SENT,ad0d1e01-7feb-460f-83c1-e403c08502ba,a05d4bb2-fe49-4242-a06e-4f55cc065698,c1,c5,3358,?,p1,
