timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769759286.1305668,CREATED,61946e0e-3658-4191-ae4d-795c8956cd0f,16688134-cb24-4891-98b8-13bb4c7ff2d9,c5,c3,26,?,?,surb={'id': '03679a36-77c8-47ab-ad24-726ea381223c', 'route': ['p3', 'e12', 'i2', 'x7', 'p2', 'c5']}
1769759286.371351,SENT,d2046b4a-9666-4cbc-b86d-f2162c836d0f,617b6cc1-9016-4962-b2b0-81c4cb6884d7,c5,c3,3355,?,p2,
1769759286.3714461,CREATED,8459b664-5056-422a-bf0b-41310b5ab0e5,16688134-cb24-4891-98b8-13bb4c7ff2d9,c5,c3,26,?,?,surb={'id': '03679a36-77c8-47ab-ad24-726ea381223c', 'route': ['p3', 'e12', 'i2', 'x7', 'p2', 'c5']}
1769759286.4448397,RECEIVED,28c93117-5d20-4ea4-acd5-bf3d13cb22e7,3b83578b-7271-4b1e-8dce-0032a3532368,c1,c5,26,p2,?,surb={'id': 'c50a754d-89ff-45cf-9b8f-99a10f79a8e8', 'route': ['p2', 'e11', 'i8', 'x10', 'p1', 'c1']}
1769759286.575706,RECEIVED,87c85fe0-0ece-4e84-97ea-bf6d948c738b,4d401b6f-5404-4957-a5b9-d3dfad4ea3cb,c3,c5,27,p2,?,surb={'id': '0c5dd5d1-4160-48ae-9c00-f60e2858c9c0', 'route': ['p2', 'e8', 'i12', 'x8', 'p3', 'c3']}
1769759286.7529533,RECEIVED,acc1a248-2b86-42a2-8872-9b352e2bb50e,3e6b4416-14d2-4179-90f4-93b4f3329570,c1,c5,27,p2,?,surb={'id': '889e7336-c993-469a-8ac7-7e057d5e8cb2', 'route': ['p2', 'e3', 'i5', 'x1', 'p1', 'c1']}
1769759286.7768586,RECEIVED,d0e06228-2ec9-411d-8424-d43dcf1045d4,d23567ce-b062-4230-b0ce-23780ee4fd0d,c3,c5,27,p2,?,surb={'id': 'aca1bf6b-6612-442f-b73b-014400d02f91', 'route': ['p2', 'e10', 'i9', 'x5', 'p3', 'c3']}
1769759286.874595,RECEIVED,5c1fc21c-a4e3-4198-8ba4-ab1e693ab0a5,0b400eb3-1bd0-4a6b-a77a-86821032034a,c3,c5,27,p2,?,surb={'id': '125350f2-742e-48df-b7e1-4cfe4cfeada1', 'route': ['p2', 'e8', 'i2', 'x3', 'p3', 'c3']}
1769759286.9321551,SENT,bc9a652c-9227-4da5-96bb-2d9e573c643a,22bb11ed-b342-4660-8883-8f1eb0d28fa4,c5,c3,3352,?,p2,
1769759286.932257,CREATED,d65d3d40-561f-478b-84d5-24ee061cfaca,a60bb958-925c-4d58-abd6-e34616c0c81c,c5,c3,25,?,?,surb={'id': '9385ab86-687c-4f6a-9ef5-89242b09d949', 'route': ['p3', 'e2', 'i1', 'x2', 'p2', 'c5']}
1769759287.0108664,SENT,ee693cb1-19c3-44a8-b6dc-b39906278be5,79fa975d-371d-4056-8452-8de7e45571ed,c5,c3,3372,?,p2,
1769759287.0109692,CREATED,cf6919a2-a7cf-44c6-9941-fbb15e2009f4,a60bb958-925c-4d58-abd6-e34616c0c81c,c5,c3,25,?,?,surb={'id': '9385ab86-687c-4f6a-9ef5-89242b09d949', 'route': ['p3', 'e2', 'i1', 'x2', 'p2', 'c5']}
1769759287.1653929,RECEIVED,553af6f0-7a77-4c10-b66b-69c1410d00d3,fbe8edd2-cc62-48ed-a7db-19028f5ebc21,c1,c5,27,p2,?,surb={'id': '16889d3a-13d7-48a7-bc90-e49d04f14d5a', 'route': ['p2', 'e12', 'i1', 'x6', 'p1', 'c1']}
1769759287.3178155,SENT,207d8b7d-d213-404c-b8a5-741de2c752af,d559460b-989b-4a31-bef2-514611ceb326,c5,c3,3380,?,p2,
1769759287.3179643,CREATED,5131724e-b766-448d-8721-a8beae839c5b,7c23ee92-548f-42d4-9688-65f1621bea0a,c5,c3,26,?,?,surb={'id': '5e1978e8-abaf-41eb-8fde-08199812b31c', 'route': ['p3', 'e11', 'i1', 'x10', 'p2', 'c5']}
1769759287.444726,SENT,b9dbecb1-b0d0-4cbf-a3dd-321de29054d1,2967e26e-14c9-4641-a8c0-d231cb7559ed,c5,c3,3380,?,p2,
1769759287.4448717,CREATED,f43ce18f-f095-4cf7-856f-b0007253ebdb,7c23ee92-548f-42d4-9688-65f1621bea0a,c5,c3,26,?,?,surb={'id': '5e1978e8-abaf-41eb-8fde-08199812b31c', 'route': ['p3', 'e11', 'i1', 'x10', 'p2', 'c5']}
1769759287.503801,SENT,b7b1a61a-ab64-40bb-aa34-2d11d8b3acf3,05c0ffb9-d744-4f09-986c-da4b76ae97e6,c5,c3,3396,?,p2,
1769759287.5039685,CREATED,850b0cf1-fcc7-4e12-81e3-7033146a6054,c16ff5ec-b9e9-4e45-a476-ae88f32f332f,c5,c3,27,?,?,surb={'id': 'a574dce4-fb85-4685-a38f-d87ce23bc707', 'route': ['p3', 'e8', 'i12', 'x9', 'p2', 'c5']}
1769759287.6177287,RECEIVED,f2913e77-d858-41e3-890b-fa9fb847d5fa,0b400eb3-1bd0-4a6b-a77a-86821032034a,c3,c5,27,p2,?,surb={'id': '125350f2-742e-48df-b7e1-4cfe4cfeada1', 'route': ['p2', 'e8', 'i2', 'x3', 'p3', 'c3']}
1769759287.7234526,RECEIVED,7a3ec54e-7b0a-44d2-bd3b-83d9ece5a6c5,92ee4eb1-bfbc-4d61-9541-52657b932b2e,c1,c5,26,p2,?,surb={'id': 'b5a2ce54-75f9-45a8-946b-b6a8ff1a99a6', 'route': ['p2', 'e3', 'i5', 'x7', 'p1', 'c1']}
1769759287.9209287,RECEIVED,8bab1629-6653-48cf-8e22-0651cdfeeb34,53538680-a924-45e9-a672-2e0413f79eee,c1,c5,26,p2,?,surb={'id': '8cb24337-b3d4-4bbd-bfca-bd337d1c41c5', 'route': ['p2', 'e11', 'i7', 'x7', 'p1', 'c1']}
1769759287.996684,SENT,b5cc89a0-1610-41a5-a9ea-75cb23f19335,0073b119-0239-4060-a451-7bc6d9fd847f,c5,c3,3374,?,p2,
1769759287.9968028,CREATED,1a710a25-40a2-4ac8-adc9-b139fa642b16,c16ff5ec-b9e9-4e45-a476-ae88f32f332f,c5,c3,27,?,?,surb={'id': 'a574dce4-fb85-4685-a38f-d87ce23bc707', 'route': ['p3', 'e8', 'i12', 'x9', 'p2', 'c5']}
1769759288.0497088,SENT,d2df01dd-f008-4764-bd1f-95333c24a7e3,1139fc33-e711-4fd1-97bf-a70f5871c6b4,c5,c3,3384,?,p2,
1769759288.049856,CREATED,485f7f11-56a1-4dba-8068-4fdb364a2acd,83765e39-0c82-4930-9f36-b41d211e0ebb,c5,c3,26,?,?,surb={'id': '83d24bf9-79da-4fca-b023-eb86c8c75b6e', 'route': ['p3', 'e8', 'i5', 'x2', 'p2', 'c5']}
1769759288.421917,RECEIVED,dbbeb9aa-8d8a-4baa-8ae1-8d4eefb30e07,5ca1baab-d31d-4489-8117-ccdfabe16c2d,c3,c5,27,p2,?,surb={'id': '6b711d7d-6cbb-4a86-973c-1b67b7017b38', 'route': ['p2', 'e10', 'i11', 'x8', 'p3', 'c3']}
1769759288.6530104,RECEIVED,a553f5c9-9e8d-4936-9f94-d8a6a9130920,fbe8edd2-cc62-48ed-a7db-19028f5ebc21,c1,c5,27,p2,?,surb={'id': '16889d3a-13d7-48a7-bc90-e49d04f14d5a', 'route': ['p2', 'e12', 'i1', 'x6', 'p1', 'c1']}
1769759288.926334,SENT,59cea444-da12-4e35-8924-fa5737f7f6bc,5fb889b7-4dee-4ae0-8763-6bfb0f6ac27e,c5,c3,3355,?,p2,
1769759288.9264202,CREATED,0fdfe9bc-a9cf-4824-b9ec-395aae723183,83765e39-0c82-4930-9f36-b41d211e0ebb,c5,c3,26,?,?,surb={'id': '83d24bf9-79da-4fca-b023-eb86c8c75b6e', 'route': ['p3', 'e8', 'i5', 'x2', 'p2', 'c5']}
1769759288.9924424,RECEIVED,1adfdb24-e220-4570-ad60-eedfb8b73389,7223d10a-9498-4eef-b5bc-10c461740f4e,c3,c5,25,p2,?,surb={'id': '259a3419-36b2-46d3-8b21-b6d897e8112e', 'route': ['p2', 'e8', 'i5', 'x5', 'p3', 'c3']}
1769759289.0534182,SENT,4ef1526f-f4d6-4842-8ec7-d85a21d9e0ea,23086f35-2c17-45a9-9912-d001f3f4b2e6,c5,c3,3384,?,p2,
1769759289.0535688,CREATED,1df37a69-9da4-4ef6-a07c-3c800c97db45,f177df6c-c42e-403c-ad09-0bf31dfaf62b,c5,c3,27,?,?,surb={'id': '518db742-420d-45e2-a03b-ed93b890245d', 'route': ['p3', 'e4', 'i8', 'x1', 'p2', 'c5']}
1769759289.0644548,RECEIVED,16280fa0-c5c2-4fa6-9963-92e47b97a10a,4c7ecf4f-d873-4634-aa8c-e92ec53d55c2,c3,c5,27,p2,?,surb={'id': '589cd8c9-e083-4175-ba7f-c14920a130da', 'route': ['p2', 'e11', 'i2', 'x8', 'p3', 'c3']}
1769759289.0916252,RECEIVED,a0783878-53bb-4dc1-93a2-7e8efcc631e5,4d401b6f-5404-4957-a5b9-d3dfad4ea3cb,c3,c5,27,p2,?,surb={'id': '0c5dd5d1-4160-48ae-9c00-f60e2858c9c0', 'route': ['p2', 'e8', 'i12', 'x8', 'p3', 'c3']}
1769759289.1788213,SENT,e124a4b0-f21f-4e3e-a826-e1edb2f9ad31,6dcc0b8f-d9bf-49ac-8403-696e7e349e66,c5,c3,3358,?,p2,
1769759289.1789687,CREATED,5759b0ca-58ed-425e-a7cf-60fe7ee04a20,f177df6c-c42e-403c-ad09-0bf31dfaf62b,c5,c3,27,?,?,surb={'id': '518db742-420d-45e2-a03b-ed93b890245d', 'route': ['p3', 'e4', 'i8', 'x1', 'p2', 'c5']}
1769759289.2635014,RECEIVED,7d85f15a-c72c-4d15-8714-c35b8ac6fa7b,7223d10a-9498-4eef-b5bc-10c461740f4e,c3,c5,25,p2,?,surb={'id': '259a3419-36b2-46d3-8b21-b6d897e8112e', 'route': ['p2', 'e8', 'i5', 'x5', 'p3', 'c3']}
1769759289.2993362,RECEIVED,7cdc7c83-6840-4ad9-9172-d54f8512b537,5ca1baab-d31d-4489-8117-ccdfabe16c2d,c3,c5,27,p2,?,surb={'id': '6b711d7d-6cbb-4a86-973c-1b67b7017b38', 'route': ['p2', 'e10', 'i11', 'x8', 'p3', 'c3']}
1769759289.490601,RECEIVED,f8ad413b-5955-4058-a3e5-6981904ce82d,30a75cea-48c3-4cb5-82df-6f92bf0d2d22,c1,c5,26,p2,?,surb={'id': '9bc0cd70-3c2a-495f-9529-d70052b5125f', 'route': ['p2', 'e1', 'i9', 'x4', 'p1', 'c1']}
1769759289.6999655,RECEIVED,5725dd82-f91a-4606-936e-54b86b3dead6,2bb0790b-7a5a-412e-bd93-dfb530ca6cf6,c1,c5,27,p2,?,surb={'id': '6de9a67d-3232-4a6b-8c93-1f1be247efdf', 'route': ['p2', 'e9', 'i4', 'x4', 'p1', 'c1']}
1769759289.7279549,RECEIVED,efdb372b-dd46-4b8b-8760-16523b56c146,4c7ecf4f-d873-4634-aa8c-e92ec53d55c2,c3,c5,27,p2,?,surb={'id': '589cd8c9-e083-4175-ba7f-c14920a130da', 'route': ['p2', 'e11', 'i2', 'x8', 'p3', 'c3']}
1769759289.7944832,RECEIVED,8140cce4-48ac-4ea6-b1e4-5b7021bfcc04,356ebe7d-44d9-43bc-8a00-ebc32467abce,c1,c5,27,p2,?,surb={'id': '879b667a-6f91-4ee0-8210-90398b2a1b65', 'route': ['p2', 'e11', 'i12', 'x3', 'p1', 'c1']}
1769759289.9965842,RECEIVED,3bf3769c-4e8f-45a0-aa6e-3066c5cb36b1,2bb0790b-7a5a-412e-bd93-dfb530ca6cf6,c1,c5,27,p2,?,surb={'id': '6de9a67d-3232-4a6b-8c93-1f1be247efdf', 'route': ['p2', 'e9', 'i4', 'x4', 'p1', 'c1']}
1769759290.0275285,SENT,66e5e336-c7d4-46b5-8e6a-d28724ab4935,c096cafe-a00d-41dc-8345-b5542d927669,c5,c3,3363,?,p2,
1769759290.0278745,CREATED,89f532b9-b7e5-4527-b88e-9866a99c56f2,91b84a75-a36a-453f-a12f-a68d5231df6a,c5,c3,27,?,?,surb={'id': '75ad77e9-b9c5-4ce5-b049-ee59d32324a0', 'route': ['p3', 'e9', 'i11', 'x8', 'p2', 'c5']}
1769759290.1224384,SENT,fa67f612-0232-4b67-bff2-4935e2acc4fe,43b105fe-aa94-4bfd-94c8-cbd8badd2d57,c5,c3,3387,?,p2,
1769759290.1225705,CREATED,2c2355b6-38c7-4378-b513-e10f0db9d491,91b84a75-a36a-453f-a12f-a68d5231df6a,c5,c3,27,?,?,surb={'id': '75ad77e9-b9c5-4ce5-b049-ee59d32324a0', 'route': ['p3', 'e9', 'i11', 'x8', 'p2', 'c5']}
1769759290.2224035,SENT,937f9276-cf1e-4751-b7be-10e61087c9ac,081a1b13-6ca0-41ed-b8e2-e0e8620f8297,c5,c3,3375,?,p2,
1769759290.2225373,CREATED,245ccdcf-605a-4a45-a340-a7198b6ae9e5,521d12cb-36a2-41ef-a83c-dde73e8aa2af,c5,c3,27,?,?,surb={'id': 'b007e9d5-7398-4958-aafd-5e40da25d00c', 'route': ['p3', 'e2', 'i8', 'x3', 'p2', 'c5']}
1769759290.2712924,SENT,758839c5-b539-4db2-abdc-0940ddad365e,e51d8479-8982-48d9-a527-62d68d956b09,c5,c3,3357,?,p2,
1769759290.271426,CREATED,ddbfb8ae-dc29-43dd-93a9-25ce79ebd940,521d12cb-36a2-41ef-a83c-dde73e8aa2af,c5,c3,27,?,?,surb={'id': 'b007e9d5-7398-4958-aafd-5e40da25d00c', 'route': ['p3', 'e2', 'i8', 'x3', 'p2', 'c5']}
1769759290.518496,RECEIVED,f5248daf-edeb-46ce-b758-442945d338dd,30a75cea-48c3-4cb5-82df-6f92bf0d2d22,c1,c5,26,p2,?,surb={'id': '9bc0cd70-3c2a-495f-9529-d70052b5125f', 'route': ['p2', 'e1', 'i9', 'x4', 'p1', 'c1']}
1769759290.5394738,RECEIVED,cf0b5b3e-04ac-4e79-a493-4be2d9aea26f,84f2f275-1da8-4a6b-8132-49f8d14a8591,c3,c5,27,p2,?,surb={'id': '892910ce-d9f9-41fe-bb6d-dd7468cb9e66', 'route': ['p2', 'e2', 'i3', 'x4', 'p3', 'c3']}
1769759290.5492928,RECEIVED,48b7dec2-6f0f-474e-bede-ccfe0f214644,d292099f-ebfd-4658-94cd-ddd7da0363a1,c3,c5,26,p2,?,surb={'id': 'a55ec6ce-2708-48a2-9cc6-ba8898aa40c0', 'route': ['p2', 'e1', 'i3', 'x8', 'p3', 'c3']}
1769759290.6843529,RECEIVED,a13bbb5a-29f7-4025-8042-9691973f35cf,d292099f-ebfd-4658-94cd-ddd7da0363a1,c3,c5,26,p2,?,surb={'id': 'a55ec6ce-2708-48a2-9cc6-ba8898aa40c0', 'route': ['p2', 'e1', 'i3', 'x8', 'p3', 'c3']}
1769759290.9576504,RECEIVED,ebbc6364-17a8-4b3d-b87e-14ac3c8cd6da,53538680-a924-45e9-a672-2e0413f79eee,c1,c5,26,p2,?,surb={'id': '8cb24337-b3d4-4bbd-bfca-bd337d1c41c5', 'route': ['p2', 'e11', 'i7', 'x7', 'p1', 'c1']}
1769759291.2457929,RECEIVED,9432588d-b651-49c7-b4f1-a9b1cd7e499a,be273530-3799-4c68-8164-e402eee80416,c3,c5,27,p2,?,surb={'id': 'd0f9a4eb-d7d6-4022-bf6d-6019e79d947e', 'route': ['p2', 'e9', 'i1', 'x12', 'p3', 'c3']}
1769759291.3143814,RECEIVED,f068c176-39d3-44c0-bc02-fbe19acec2cd,84f2f275-1da8-4a6b-8132-49f8d14a8591,c3,c5,27,p2,?,surb={'id': '892910ce-d9f9-41fe-bb6d-dd7468cb9e66', 'route': ['p2', 'e2', 'i3', 'x4', 'p3', 'c3']}
1769759291.3515253,SENT,cab708ca-6326-4941-bc6a-a7fd5dcf7116,18fdcfb2-9c4f-4329-822d-24134f87334d,c5,c3,3372,?,p2,
1769759291.3516011,CREATED,3b50f7f6-76db-4f44-8aea-044789e73c88,470e517b-f96b-413f-96fa-152c9f2369aa,c5,c3,26,?,?,surb={'id': '5913aee3-f2ca-4577-bd0b-b8779e4a5353', 'route': ['p3', 'e3', 'i4', 'x3', 'p2', 'c5']}
1769759291.4364572,SENT,c9b1f962-1246-47c0-9e8b-669129493b73,f991bd22-8de2-45bd-9088-2c9e818f7e20,c5,c3,3384,?,p2,
1769759291.436579,CREATED,14b5ffaf-75c4-4b32-a759-41418911ae85,470e517b-f96b-413f-96fa-152c9f2369aa,c5,c3,26,?,?,surb={'id': '5913aee3-f2ca-4577-bd0b-b8779e4a5353', 'route': ['p3', 'e3', 'i4', 'x3', 'p2', 'c5']}
1769759291.666943,SENT,4710da4d-ae65-4f7d-a3c5-8813548820ae,8e58c098-15c7-49a5-b022-19e99398d521,c5,c3,3376,?,p2,
1769759291.667086,CREATED,e8bf4c71-a778-4dc7-b37d-f6943869b13d,b18192ff-6465-4def-a726-6dfd3d06d057,c5,c3,27,?,?,surb={'id': '07e32c48-90dc-41f3-8f52-f446565e6559', 'route': ['p3', 'e7', 'i2', 'x4', 'p2', 'c5']}
1769759291.6979759,RECEIVED,5d19a42d-bf34-4bcf-9957-5641a2b633bc,356ebe7d-44d9-43bc-8a00-ebc32467abce,c1,c5,27,p2,?,surb={'id': '879b667a-6f91-4ee0-8210-90398b2a1b65', 'route': ['p2', 'e11', 'i12', 'x3', 'p1', 'c1']}
1769759291.7385974,RECEIVED,40067be6-3006-4f1b-a5ac-1fdd9e8bd25c,f27ed7b0-192a-480a-afc2-8f6484acb926,c3,c5,27,p2,?,surb={'id': '9850f184-5736-4adb-a71c-672b761884d8', 'route': ['p2', 'e4', 'i4', 'x8', 'p3', 'c3']}
1769759291.7792468,RECEIVED,a49573e7-24a0-43d9-955e-6c043d8c8a95,f27ed7b0-192a-480a-afc2-8f6484acb926,c3,c5,27,p2,?,surb={'id': '9850f184-5736-4adb-a71c-672b761884d8', 'route': ['p2', 'e4', 'i4', 'x8', 'p3', 'c3']}
1769759291.780638,SENT,d205601a-b138-4bba-83c8-9df71ba81da5,cf5e93df-638b-41ce-9577-d0613334db28,c5,c3,3356,?,p2,
1769759291.7807555,CREATED,6486366c-075c-416f-b6a3-9c2d0fc0f7d0,b18192ff-6465-4def-a726-6dfd3d06d057,c5,c3,27,?,?,surb={'id': '07e32c48-90dc-41f3-8f52-f446565e6559', 'route': ['p3', 'e7', 'i2', 'x4', 'p2', 'c5']}
1769759292.3660529,RECEIVED,4b100830-df3d-4f39-86a2-623e66c4cda4,b23818e7-9de3-401b-b58e-1598355d78c4,c3,c5,26,p2,?,surb={'id': 'efbd67db-1dc3-41c5-95e1-d8c53600507a', 'route': ['p2', 'e7', 'i1', 'x5', 'p3', 'c3']}
1769759292.4836278,RECEIVED,16f3b3bb-e58e-4af0-9d1a-4050d562c51f,f574ae7c-cfc4-4f4c-a332-f656757fc228,c1,c5,27,p2,?,surb={'id': 'c5322d8d-87d7-4f35-9f82-a4163799e5df', 'route': ['p2', 'e7', 'i5', 'x6', 'p1', 'c1']}
1769759292.6893804,RECEIVED,9e9c986f-c535-4cbe-9472-f57fc124cd3c,3ee5d982-4263-4eb4-9ef4-d296e0e9c19f,c3,c5,26,p2,?,surb={'id': '1b59cd25-7ca9-45d2-be56-4588a2dcacf3', 'route': ['p2', 'e1', 'i6', 'x9', 'p3', 'c3']}
1769759292.7577822,RECEIVED,82800c91-6ce6-4ca7-97ea-8a457b1e5de0,3ee5d982-4263-4eb4-9ef4-d296e0e9c19f,c3,c5,26,p2,?,surb={'id': '1b59cd25-7ca9-45d2-be56-4588a2dcacf3', 'route': ['p2', 'e1', 'i6', 'x9', 'p3', 'c3']}
1769759292.8691278,SENT,176c4e5c-b261-4558-8ff1-a49dc78761e2,3765d5b5-e903-418b-b484-19e1832e3c07,c5,c3,3359,?,p2,
1769759292.869189,CREATED,45807de3-488f-4104-9397-067b515d6fd9,a7a4b5c7-f579-48d3-a341-eada7e759675,c5,c3,27,?,?,surb={'id': '2735eca0-9eb5-42b0-b9b2-75329ca14026', 'route': ['p3', 'e9', 'i11', 'x8', 'p2', 'c5']}
1769759293.0982559,RECEIVED,b202dd70-3c39-4967-8b3d-6cdcdf2ed6fe,f3002fea-6ba2-49bc-be73-c9897b976c59,c1,c5,27,p2,?,surb={'id': '1ec7913d-fb94-4ecc-8a41-30b86273d436', 'route': ['p2', 'e11', 'i2', 'x2', 'p1', 'c1']}
1769759293.1750286,RECEIVED,4c49ddab-29f2-4c90-a0b2-9834bc24b639,2ace9b3a-d5ce-4154-86b9-dfbc4023cae8,c3,c5,27,p2,?,surb={'id': 'ee63d450-ea30-4d98-acc4-e5c060a323ee', 'route': ['p2', 'e2', 'i5', 'x2', 'p3', 'c3']}
1769759293.2639577,RECEIVED,5decfd4e-2b0f-42ce-9a9f-069935d5c6b1,b23818e7-9de3-401b-b58e-1598355d78c4,c3,c5,26,p2,?,surb={'id': 'efbd67db-1dc3-41c5-95e1-d8c53600507a', 'route': ['p2', 'e7', 'i1', 'x5', 'p3', 'c3']}
1769759293.3154216,RECEIVED,2de4022c-553a-44c9-99d2-9920a23f081d,fe3049a0-5410-47e2-82de-83295d83b0f6,c1,c5,27,p2,?,surb={'id': '5f534f6d-870e-4e3a-bb11-e86b0d589624', 'route': ['p2', 'e10', 'i1', 'x10', 'p1', 'c1']}
1769759293.581129,RECEIVED,ebe7662a-0d30-43ed-9b2a-180fff3c982a,be273530-3799-4c68-8164-e402eee80416,c3,c5,27,p2,?,surb={'id': 'd0f9a4eb-d7d6-4022-bf6d-6019e79d947e', 'route': ['p2', 'e9', 'i1', 'x12', 'p3', 'c3']}
1769759294.0424075,SENT,c0a11123-47de-43bd-84d8-876a4aa7d004,0cbd898f-67fc-41bb-b348-52bb39278fed,c5,c3,3396,?,p2,
1769759294.0425415,CREATED,47a41aee-e8bd-46d0-b83a-c0daa7488a9f,a7a4b5c7-f579-48d3-a341-eada7e759675,c5,c3,27,?,?,surb={'id': '2735eca0-9eb5-42b0-b9b2-75329ca14026', 'route': ['p3', 'e9', 'i11', 'x8', 'p2', 'c5']}
1769759294.4604425,RECEIVED,f4af403d-3745-4443-ae29-40d485c51e4d,2ace9b3a-d5ce-4154-86b9-dfbc4023cae8,c3,c5,27,p2,?,surb={'id': 'ee63d450-ea30-4d98-acc4-e5c060a323ee', 'route': ['p2', 'e2', 'i5', 'x2', 'p3', 'c3']}
1769759294.716179,SENT,1e065b06-544e-41f5-83e3-e4d3b1b23356,061d8687-ebc5-4646-83ee-3f6f0eed3661,c5,c3,3408,?,p2,
1769759294.7163198,CREATED,2dac4c34-51bd-4dde-8852-ef79b52b70cf,7162d32a-0d25-4ee7-a7cd-b03f1605af6a,c5,c3,27,?,?,surb={'id': '66211ad6-e6f4-4c23-945c-eaaeb10f7a99', 'route': ['p3', 'e11', 'i2', 'x12', 'p2', 'c5']}
1769759294.7611866,RECEIVED,ed554cbc-2374-401c-ad69-6687b96e0cbe,fe3049a0-5410-47e2-82de-83295d83b0f6,c1,c5,27,p2,?,surb={'id': '5f534f6d-870e-4e3a-bb11-e86b0d589624', 'route': ['p2', 'e10', 'i1', 'x10', 'p1', 'c1']}
1769759294.872164,RECEIVED,9d245282-58af-429f-87af-349a149f4930,928d0227-d2cb-40cf-b528-ab064db08636,c1,c5,26,p2,?,surb={'id': '2b266917-e87b-43b5-a465-744cba52a7d7', 'route': ['p2', 'e5', 'i1', 'x12', 'p1', 'c1']}
1769759295.1133735,RECEIVED,389ea5e5-00a7-4728-b8af-a30d13bc3298,3266957c-6d81-4f83-b36b-466d1b063e7a,c1,c5,26,p2,?,surb={'id': 'fef17a90-241c-4eab-b3ef-20b1b0fc5cfd', 'route': ['p2', 'e11', 'i12', 'x2', 'p1', 'c1']}
1769759295.1591876,SENT,45466893-4a7a-43f9-adff-5ba15776db28,ddc9041c-42d6-4174-aef2-0a9e900fc4db,c5,c3,3379,?,p2,
1769759295.1593244,CREATED,e6ceef73-9a28-49ca-97fa-dc135c54bbad,7162d32a-0d25-4ee7-a7cd-b03f1605af6a,c5,c3,27,?,?,surb={'id': '66211ad6-e6f4-4c23-945c-eaaeb10f7a99', 'route': ['p3', 'e11', 'i2', 'x12', 'p2', 'c5']}
1769759295.161247,RECEIVED,fc3ac352-e190-467d-9963-b36fbfc116bd,2edf72ec-fc10-4557-9280-1b4ffb41b7ee,c3,c5,26,p2,?,surb={'id': '6cf87b0f-bbe6-475f-8116-899e2df3c340', 'route': ['p2', 'e11', 'i12', 'x9', 'p3', 'c3']}
1769759295.1741776,RECEIVED,6ebec376-d039-429b-a304-16fe84764ed7,a18f7059-66fe-48b0-9faf-e667cd84c1e5,c3,c5,26,p2,?,surb={'id': '80e2e935-37db-42ea-bb9b-308dc0a31fa8', 'route': ['p2', 'e7', 'i1', 'x8', 'p3', 'c3']}
1769759295.2686255,RECEIVED,f5811fa1-a500-4fc5-8ac8-2873546e86e3,6df73178-f1e9-44db-9d70-dd187b214e39,c1,c5,27,p2,?,surb={'id': 'a71fc741-6dff-44fb-94ad-25c4ca8a7ade', 'route': ['p2', 'e1', 'i4', 'x4', 'p1', 'c1']}
1769759295.4898036,RECEIVED,145eff6c-b578-41ce-968f-7cd33a21e7c2,f574ae7c-cfc4-4f4c-a332-f656757fc228,c1,c5,27,p2,?,surb={'id': 'c5322d8d-87d7-4f35-9f82-a4163799e5df', 'route': ['p2', 'e7', 'i5', 'x6', 'p1', 'c1']}
1769759295.5616345,RECEIVED,52a9d53b-30b6-442a-86c7-3b943404564c,83c6bef3-1d58-4c0f-b256-f866f36c6728,c1,c5,27,p2,?,surb={'id': '70a071f7-3078-42d5-9e41-15f4717179b9', 'route': ['p2', 'e8', 'i12', 'x8', 'p1', 'c1']}
1769759295.6944258,SENT,dc7bebfe-d12d-4c18-90a7-6e1bba44f286,d3e2623b-d017-4d6e-bed0-1320461264c4,c5,c3,3395,?,p2,
1769759295.6945837,CREATED,a4777d5c-b732-497d-88f4-5828b14c96fb,27d0c377-94ff-451d-92b1-494976a9bae8,c5,c3,27,?,?,surb={'id': '2c796a45-6884-4c56-a272-b18380f3e113', 'route': ['p3', 'e1', 'i10', 'x11', 'p2', 'c5']}
1769759295.7807152,SENT,454439e6-395e-4a8d-a55e-21157f2d62d6,70af30d3-0aee-4abc-b21a-81e984cfae25,c5,c3,3396,?,p2,
1769759295.780851,CREATED,22cf9e97-4e54-45ec-82d4-9960609488ae,27d0c377-94ff-451d-92b1-494976a9bae8,c5,c3,27,?,?,surb={'id': '2c796a45-6884-4c56-a272-b18380f3e113', 'route': ['p3', 'e1', 'i10', 'x11', 'p2', 'c5']}
1769759295.8428223,RECEIVED,4eb80a3d-e6d8-4ccd-9efc-892b71108cc2,2edf72ec-fc10-4557-9280-1b4ffb41b7ee,c3,c5,26,p2,?,surb={'id': '6cf87b0f-bbe6-475f-8116-899e2df3c340', 'route': ['p2', 'e11', 'i12', 'x9', 'p3', 'c3']}
1769759295.8682358,SENT,07c3c9db-82dc-4c01-9a06-693b0e5f1801,5107ee3b-8ec1-4cdc-b91c-8b367c8f4563,c5,c3,3363,?,p2,
1769759295.868371,CREATED,a80d51d1-9a09-48a4-8ac5-18e1de4d4332,ac32220c-d46b-497d-a204-a3f067de9a1c,c5,c3,27,?,?,surb={'id': '494a34b7-40ac-4a3c-993f-dc9ca05da04e', 'route': ['p3', 'e7', 'i6', 'x6', 'p2', 'c5']}
