timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769475340.9563694,SENT,67988f97-88a1-4bb4-be03-0d3716bddcf0,1db99a93-1351-441f-b9f3-e6265efbb0e3,c2,c3,3393,?,p2,
1769475340.9565587,CREATED,3fcf5a6e-ded9-4db0-b9c7-49b92679a1cd,50285213-8073-45b5-b6b2-1c52271f5089,c2,c3,27,?,?,surb={'id': '641c8d27-1ed8-4915-b3f7-e575bbe21e8d', 'route': ['p3', 'e10', 'i7', 'x4', 'p2', 'c2']}
1769475441.2651136,RECEIVED,d2b69295-673b-48ab-b29e-13b9af24e949,a948190d-48e8-4a90-80ec-a5fa2daa9b9f,c3,c2,25,p2,?,surb={'id': 'ea75d0fc-6e0a-4b26-8212-b01f3e4afed7', 'route': ['p2', 'e11', 'i4', 'x12', 'p3', 'c3']}
1769475441.3177187,SENT,74880c40-511e-48a2-8cb4-ae1f690f03ea,07c2c17f-a8ab-49bd-98ab-f476d06620df,c2,c3,3392,?,p2,
1769475441.317893,CREATED,ea7de854-1d57-404b-8df2-f865309b865a,5665e0ca-8497-4aa2-8ea9-91d922015949,c2,c3,26,?,?,surb={'id': 'eb891b03-0210-4a02-ae54-9d1e802b5f7d', 'route': ['p3', 'e11', 'i8', 'x8', 'p2', 'c2']}
1769475441.3581734,RECEIVED,7cadc4ea-713c-4936-8dec-e69c91dbcb46,4288fabd-b0b6-4141-b291-f0a9015fd6dd,c3,c2,27,p2,?,surb={'id': '0c17c03b-a681-4d0d-9c45-754cf6dee4c4', 'route': ['p2', 'e6', 'i11', 'x9', 'p3', 'c3']}
1769475441.51316,RECEIVED,f3dfb7f6-bf32-47c2-ab1f-435459158367,9b565715-c8a1-445d-8c39-97f4c2b9591b,c3,c2,27,p2,?,surb={'id': '2d86b1fc-c0a8-4ecd-abd8-fdb3d0d7916d', 'route': ['p2', 'e12', 'i1', 'x5', 'p3', 'c3']}
1769475441.6271052,RECEIVED,0484a5d9-86de-4c97-b0eb-802075de2d4f,3c211d79-eaa1-4b85-8dd0-a4bc579bbbaf,c3,c2,27,p2,?,surb={'id': '80881f0e-e9e5-403c-a2dc-aefd784cfde7', 'route': ['p2', 'e12', 'i3', 'x8', 'p3', 'c3']}
1769475441.8475525,RECEIVED,429a0f5c-1c98-4d6e-aac0-a123a3fe45f4,9b565715-c8a1-445d-8c39-97f4c2b9591b,c3,c2,27,p2,?,surb={'id': '2d86b1fc-c0a8-4ecd-abd8-fdb3d0d7916d', 'route': ['p2', 'e12', 'i1', 'x5', 'p3', 'c3']}
1769475441.9508321,RECEIVED,b0b0427a-3853-47a0-a929-b7691123b7a0,26b8808e-e18d-4490-be06-3ae2e824d1c4,c3,c2,26,p2,?,surb={'id': 'd0bebb5c-f2bd-46fd-b56f-c2e8200c54ad', 'route': ['p2', 'e9', 'i8', 'x6', 'p3', 'c3']}
1769475442.0085745,SENT,82dda87c-6dc4-420d-b554-f828ec73260b,c6121d3d-2988-4c93-998c-3a9aece801fb,c2,c3,3395,?,p2,
1769475442.0087276,CREATED,743f79e0-0ee5-4533-a943-27cd70160554,5665e0ca-8497-4aa2-8ea9-91d922015949,c2,c3,26,?,?,surb={'id': 'eb891b03-0210-4a02-ae54-9d1e802b5f7d', 'route': ['p3', 'e11', 'i8', 'x8', 'p2', 'c2']}
1769475442.4885392,SENT,81853ac8-9973-43fe-8ea3-6dea807145d4,3037869f-5600-42e6-b708-321b3129b011,c2,c3,3371,?,p2,
1769475442.4886873,CREATED,c9dec234-3bc0-423c-a9fa-f4b54a92d497,1c1be296-c323-465d-9b4d-b71862c30dd6,c2,c3,26,?,?,surb={'id': '01b31a09-d4b6-49f5-8e07-56420fe49af2', 'route': ['p3', 'e3', 'i10', 'x1', 'p2', 'c2']}
1769475442.494349,RECEIVED,2d976e8a-2b16-405f-b594-177d655f3ec7,fb18919c-8a92-42d8-8d66-80be5753247e,c3,c2,27,p2,?,surb={'id': '0cb3f568-3dc7-4347-a2dc-579624210d0b', 'route': ['p2', 'e5', 'i3', 'x3', 'p3', 'c3']}
1769475442.5398645,RECEIVED,de2d5c08-7cb4-474d-bdf5-f013d8455be8,bb016233-b1f6-439e-84f0-bb28c02820c1,c3,c2,27,p2,?,surb={'id': '5e7ef003-0f8c-41ea-b7d7-0baadecd8287', 'route': ['p2', 'e11', 'i8', 'x3', 'p3', 'c3']}
1769475442.6579833,RECEIVED,1db21932-609a-4078-a144-12944c41523c,3c211d79-eaa1-4b85-8dd0-a4bc579bbbaf,c3,c2,27,p2,?,surb={'id': '80881f0e-e9e5-403c-a2dc-aefd784cfde7', 'route': ['p2', 'e12', 'i3', 'x8', 'p3', 'c3']}
1769475442.8500233,SENT,a5350148-60d7-4b35-9540-f768535a418a,45c42918-9ea6-4c9e-8b9e-487f204a0e6e,c2,c3,3383,?,p2,
1769475442.8501196,CREATED,85fc82a2-73e5-4a69-8ba1-e9086f38c74b,1c1be296-c323-465d-9b4d-b71862c30dd6,c2,c3,26,?,?,surb={'id': '01b31a09-d4b6-49f5-8e07-56420fe49af2', 'route': ['p3', 'e3', 'i10', 'x1', 'p2', 'c2']}
1769475442.8994193,RECEIVED,1e67149e-717d-41b5-9c7a-b186da5fc46f,bb016233-b1f6-439e-84f0-bb28c02820c1,c3,c2,27,p2,?,surb={'id': '5e7ef003-0f8c-41ea-b7d7-0baadecd8287', 'route': ['p2', 'e11', 'i8', 'x3', 'p3', 'c3']}
1769475443.3459594,SENT,772d5dbe-22f9-4f8e-8ef6-779c2c7909de,d6d29ba9-ea9b-44a9-95f4-ec0d67867e64,c2,c3,3376,?,p2,
1769475443.3461473,CREATED,2f987cb6-4e1e-49f0-96e9-43d674ca4e09,e4d894a2-2c9d-40ed-8cc7-371081d0b119,c2,c3,27,?,?,surb={'id': 'b58698da-1718-4a2e-8d56-3da395e91f6c', 'route': ['p3', 'e4', 'i7', 'x2', 'p2', 'c2']}
1769475443.4455025,SENT,314d5c56-8499-4d77-9ed5-663ef3b50e0e,1a3c13f9-d39c-4cc1-9a10-e02b0da7c84e,c2,c3,3359,?,p2,
1769475443.445676,CREATED,280a6827-2ccd-4ef3-bf0f-0b3e028e345f,e4d894a2-2c9d-40ed-8cc7-371081d0b119,c2,c3,27,?,?,surb={'id': 'b58698da-1718-4a2e-8d56-3da395e91f6c', 'route': ['p3', 'e4', 'i7', 'x2', 'p2', 'c2']}
1769475443.551105,SENT,638a47c9-8d29-45c7-be97-8261ac2a5170,0393e5f0-d6e4-4e1d-931e-d6748e88ab0a,c2,c3,3371,?,p2,
1769475443.5511842,CREATED,fdf03b01-3653-419e-a7c3-259db8a5c310,06ddc13b-f57a-4ffd-9015-96c1d31d361b,c2,c3,26,?,?,surb={'id': 'cc89d280-eb8f-4d19-b52b-6de8fc353e79', 'route': ['p3', 'e4', 'i6', 'x3', 'p2', 'c2']}
1769475443.6185963,RECEIVED,5d4976b9-b17d-4f54-a645-922aee01b58a,90aa5f9c-2987-4bee-bd9b-3520e098236f,c3,c2,27,p2,?,surb={'id': '7b70e92e-d51c-452a-b90f-c05477969597', 'route': ['p2', 'e1', 'i4', 'x7', 'p3', 'c3']}
1769475444.6162271,SENT,da1df746-2d62-4e55-807d-ca903c4b7afa,13a3fb91-86c2-45b1-a27e-5d60efc5886e,c2,c3,3375,?,p2,
1769475444.6163824,CREATED,3c7e7679-406b-4f1b-add4-12dfe0b185fd,06ddc13b-f57a-4ffd-9015-96c1d31d361b,c2,c3,26,?,?,surb={'id': 'cc89d280-eb8f-4d19-b52b-6de8fc353e79', 'route': ['p3', 'e4', 'i6', 'x3', 'p2', 'c2']}
1769475444.9478872,RECEIVED,43939ddd-0b5e-4a29-9b6d-3e67e0615ee6,90ec80e8-8a54-4fb9-9d4b-a49ebb5bf7d5,c3,c2,27,p2,?,surb={'id': '05050cc3-aebc-4017-8fc7-ff178cb8f14e', 'route': ['p2', 'e6', 'i8', 'x5', 'p3', 'c3']}
1769475445.3417962,SENT,692536c7-0d15-435a-a93a-7a977388d39a,984afc12-a238-45e7-9a79-4ea8578b6027,c2,c3,3380,?,p2,
1769475445.3419461,CREATED,242b3101-c729-468c-ba41-f8b9cad7b6bd,b9ff719f-2de0-4b07-9b1c-139e5a118045,c2,c3,27,?,?,surb={'id': '9f6a632b-2ffd-4ac6-8ab5-098255b6d61a', 'route': ['p3', 'e12', 'i7', 'x6', 'p2', 'c2']}
1769475445.4477527,SENT,d36fa88b-ee1f-4ad7-b244-6cead66cc871,14a99da6-f7a9-4142-90ab-511ea3568b1f,c2,c3,3403,?,p2,
1769475445.4478998,CREATED,95527bfd-d57f-45a6-a807-7c893b4891f1,b9ff719f-2de0-4b07-9b1c-139e5a118045,c2,c3,27,?,?,surb={'id': '9f6a632b-2ffd-4ac6-8ab5-098255b6d61a', 'route': ['p3', 'e12', 'i7', 'x6', 'p2', 'c2']}
1769475445.6001866,SENT,cbceeb45-585b-484c-bbab-7230386e8500,aa49efa7-50b3-4335-a8f8-6446454cd355,c2,c3,3375,?,p2,
1769475445.600335,CREATED,c79b77fb-4985-413f-81a7-857d440e9a02,c75644d4-783d-4417-b6a3-6881ea09ff0d,c2,c3,27,?,?,surb={'id': '20cbf7f2-55fe-440e-aeaa-f6a057c50899', 'route': ['p3', 'e2', 'i1', 'x10', 'p2', 'c2']}
1769475445.7709916,RECEIVED,0bbfeb7a-1ba9-4e1f-bf7b-5a2a47a1dc10,bed2d268-b18a-44e6-8ab3-0a6fbbe9a3c5,c3,c2,27,p2,?,surb={'id': '3741f8c9-6335-4569-8436-73169f89e2c7', 'route': ['p2', 'e10', 'i1', 'x9', 'p3', 'c3']}
1769475445.7903464,SENT,a57e3ca2-ff9b-4b57-923e-12dd6b6479ea,6a4d508a-c26b-4206-9579-fc649a9b5a38,c2,c3,3404,?,p2,
1769475445.7904727,CREATED,6aef32b3-54c6-4eaa-af3b-5f83ee6d0ae9,c75644d4-783d-4417-b6a3-6881ea09ff0d,c2,c3,27,?,?,surb={'id': '20cbf7f2-55fe-440e-aeaa-f6a057c50899', 'route': ['p3', 'e2', 'i1', 'x10', 'p2', 'c2']}
1769475445.8861842,RECEIVED,502cf8fe-a877-4a75-a922-e9f56552c0be,55eabefb-0915-4b14-afd3-53fac5bb64b5,c3,c2,27,p2,?,surb={'id': '9166939d-b2b1-4dd5-b648-e8fd149aed17', 'route': ['p2', 'e3', 'i1', 'x4', 'p3', 'c3']}
1769475446.036875,SENT,c2256747-1fd2-4d5c-8544-55fdf023ed0f,141afc58-d9c4-4864-bc69-43a4749c06fe,c2,c3,3359,?,p2,
1769475446.0370185,CREATED,c26498e4-f478-403b-8269-07fc77d1f661,d6f7e077-f2cf-4c07-bb9f-96b6aecb45d9,c2,c3,26,?,?,surb={'id': '07ccd410-c8e2-4f17-9757-ac4f40b014b0', 'route': ['p3', 'e10', 'i4', 'x11', 'p2', 'c2']}
1769475446.06304,SENT,ac25704f-02b3-4b6a-a6b2-3341e595f8be,f9b25906-bb20-419d-827c-5157408dca57,c2,c3,3375,?,p2,
1769475446.0632374,CREATED,94ae9ef8-2e17-4855-af49-4c8caa8a2100,d6f7e077-f2cf-4c07-bb9f-96b6aecb45d9,c2,c3,26,?,?,surb={'id': '07ccd410-c8e2-4f17-9757-ac4f40b014b0', 'route': ['p3', 'e10', 'i4', 'x11', 'p2', 'c2']}
1769475446.125195,SENT,655a5a77-f6a7-4584-9508-9fa1e4eb0568,a23bf4d0-3981-4ada-a29f-6d19aa3d8d94,c2,c3,3358,?,p2,
1769475446.1253517,CREATED,d74d1a18-b963-438a-b0d0-3cf1a2777041,d6b3693d-6941-4efa-8451-8c3dab51048f,c2,c3,27,?,?,surb={'id': '019299e8-c049-4a50-9ab8-4d0a53cb0996', 'route': ['p3', 'e9', 'i12', 'x9', 'p2', 'c2']}
1769475446.2317305,RECEIVED,4e29b1e6-5ead-4f64-91f4-bb2561d76931,11e089b3-c7cf-48b0-89e5-5d29056bd877,c3,c2,27,p2,?,surb={'id': '4c2f020c-7221-47f1-b091-fe2aa0d75731', 'route': ['p2', 'e4', 'i6', 'x11', 'p3', 'c3']}
1769475446.2444193,SENT,c466e5bd-9603-41eb-a08f-19fefec79aef,3a8b6b55-e3c7-4c68-8b01-8babe7ecf473,c2,c3,3397,?,p2,
1769475446.2445714,CREATED,6b019683-0409-4e88-aee3-563cefe8be59,d6b3693d-6941-4efa-8451-8c3dab51048f,c2,c3,27,?,?,surb={'id': '019299e8-c049-4a50-9ab8-4d0a53cb0996', 'route': ['p3', 'e9', 'i12', 'x9', 'p2', 'c2']}
1769475446.3172457,SENT,5230f7f8-d0ad-4694-84af-ca727ee40035,d4337935-b930-4954-91ab-52af5e7a56cd,c2,c3,3359,?,p2,
1769475446.3173451,CREATED,003a5e05-941a-499d-b145-2de2d0cdb77a,8cdaec1b-45c9-4f61-8484-8cf30ddfea22,c2,c3,27,?,?,surb={'id': '61c58e47-efc9-44ec-963e-2365073a1de7', 'route': ['p3', 'e12', 'i8', 'x7', 'p2', 'c2']}
1769475446.3867953,SENT,25a63733-2e09-4f2f-a266-2804cb9d2e7b,16b7fca6-788c-4ec4-8c41-f40f8fa963d0,c2,c3,3375,?,p2,
1769475446.3868942,CREATED,95b69985-7515-4823-91bb-b01600b09bcd,8cdaec1b-45c9-4f61-8484-8cf30ddfea22,c2,c3,27,?,?,surb={'id': '61c58e47-efc9-44ec-963e-2365073a1de7', 'route': ['p3', 'e12', 'i8', 'x7', 'p2', 'c2']}
1769475446.4783208,RECEIVED,f7523396-b911-444e-a499-6eb261da3b84,40777855-4e3a-4961-8c5c-b276e8f5bb33,c3,c2,27,p2,?,surb={'id': '4aebe43a-c481-42f9-93af-157de27ccf0d', 'route': ['p2', 'e1', 'i9', 'x9', 'p3', 'c3']}
1769475446.6749597,RECEIVED,de0b415a-266a-46f5-bc93-a6a704e43989,bed2d268-b18a-44e6-8ab3-0a6fbbe9a3c5,c3,c2,27,p2,?,surb={'id': '3741f8c9-6335-4569-8436-73169f89e2c7', 'route': ['p2', 'e10', 'i1', 'x9', 'p3', 'c3']}
1769475446.8878229,RECEIVED,5f762b4d-ba22-40bb-8428-ad92b062e5f3,11e089b3-c7cf-48b0-89e5-5d29056bd877,c3,c2,27,p2,?,surb={'id': '4c2f020c-7221-47f1-b091-fe2aa0d75731', 'route': ['p2', 'e4', 'i6', 'x11', 'p3', 'c3']}
1769475447.1115828,SENT,5764f67c-a3d9-4930-9024-24ec1c229b8a,d5086627-1b0d-490d-b4f4-b0d4d9966e77,c2,c3,3392,?,p2,
1769475447.1116438,CREATED,454dfbea-e471-408c-a59d-92d391927f42,e62f33bd-2620-4eab-8ecc-9b2c9a2f1173,c2,c3,27,?,?,surb={'id': 'f9abddee-c321-4714-96c6-8553f3e9ec03', 'route': ['p3', 'e11', 'i2', 'x4', 'p2', 'c2']}
1769475447.2163775,SENT,44b13141-c272-4490-9cc6-08b7c236f518,df5d3ee4-439e-4ad0-ab24-eb4a68fdc273,c2,c3,3376,?,p2,
1769475447.2165484,CREATED,b8f6f83a-9469-4516-97e5-c642de90bba9,e62f33bd-2620-4eab-8ecc-9b2c9a2f1173,c2,c3,27,?,?,surb={'id': 'f9abddee-c321-4714-96c6-8553f3e9ec03', 'route': ['p3', 'e11', 'i2', 'x4', 'p2', 'c2']}
1769475447.4018886,SENT,8163601a-dd7b-497c-a670-fd823b87f044,d799593a-beef-4714-ba32-27847152d2fd,c2,c3,3376,?,p2,
1769475447.4025362,CREATED,73db7b64-d0f7-47ba-8c4b-521c9c9d1c6a,3b649313-36f1-4675-b1b3-85d270ea5e22,c2,c3,27,?,?,surb={'id': 'de9f0cc5-3d5a-41ee-82ac-c743e644145a', 'route': ['p3', 'e5', 'i10', 'x8', 'p2', 'c2']}
1769475447.51875,SENT,58dd4d0a-bae9-4075-8b7e-0a8ef4670dfd,4eb4bdae-4d15-4c58-be80-821db5e75d78,c2,c3,3379,?,p2,
1769475447.5189013,CREATED,2e46d042-5c64-4ce9-9549-c9d065f2572c,3b649313-36f1-4675-b1b3-85d270ea5e22,c2,c3,27,?,?,surb={'id': 'de9f0cc5-3d5a-41ee-82ac-c743e644145a', 'route': ['p3', 'e5', 'i10', 'x8', 'p2', 'c2']}
1769475447.8203077,RECEIVED,ff9fde64-8d4a-4a8b-bbd3-59b944ce94e3,de8d42ca-cd47-47a8-a4d1-67c1350661c8,c3,c2,27,p2,?,surb={'id': '399a8537-dd7e-4099-ac1a-4eb9d91b93e7', 'route': ['p2', 'e7', 'i6', 'x10', 'p3', 'c3']}
1769475447.8656456,SENT,d4ee4581-2ae2-4bbe-a04b-85f0ac85cd20,62c7e6a7-6cd0-4f91-b9a3-0cf0520cf3aa,c2,c3,3392,?,p2,
1769475447.8657935,CREATED,2cb2415c-78bd-487d-9e67-31d93757f147,8702491a-72f1-4616-995b-25702bd532e9,c2,c3,27,?,?,surb={'id': '2eba9b00-5b43-4e30-841c-537348d8fbeb', 'route': ['p3', 'e3', 'i10', 'x11', 'p2', 'c2']}
1769475448.0618773,SENT,73218c56-c50d-4c1c-9f52-8b33cc3f5116,da0ac3e3-ed66-4b37-84d4-703cba3ad72d,c2,c3,3400,?,p2,
1769475448.0619843,CREATED,29273b1e-7485-495f-9b47-f1fe25be0176,8702491a-72f1-4616-995b-25702bd532e9,c2,c3,27,?,?,surb={'id': '2eba9b00-5b43-4e30-841c-537348d8fbeb', 'route': ['p3', 'e3', 'i10', 'x11', 'p2', 'c2']}
1769475448.5618572,RECEIVED,c54fe0a8-7651-4fcb-bc86-feecb13553ef,de8d42ca-cd47-47a8-a4d1-67c1350661c8,c3,c2,27,p2,?,surb={'id': '399a8537-dd7e-4099-ac1a-4eb9d91b93e7', 'route': ['p2', 'e7', 'i6', 'x10', 'p3', 'c3']}
1769475449.032385,SENT,475849df-6b02-4502-a130-dfbc6d33e236,ac28fb51-6e31-4350-936e-ba9094f8ac0b,c2,c3,3375,?,p2,
1769475449.0325167,CREATED,46360bc5-ce3c-46b0-835b-cbfd9a99d2f5,90e49d96-e520-45c0-9dad-555440f6b605,c2,c3,27,?,?,surb={'id': '8d0c94c0-42c6-422e-89de-e7ad97335b75', 'route': ['p3', 'e10', 'i7', 'x1', 'p2', 'c2']}
1769475449.476122,SENT,306c4ef2-c562-4edf-b7e6-3bf4fbaba613,3008218e-cf0e-4dbf-b0dd-d60824d2438d,c2,c3,3383,?,p2,
1769475449.4762702,CREATED,7fd55949-c0c9-4dce-ac65-94a770ea61df,90e49d96-e520-45c0-9dad-555440f6b605,c2,c3,27,?,?,surb={'id': '8d0c94c0-42c6-422e-89de-e7ad97335b75', 'route': ['p3', 'e10', 'i7', 'x1', 'p2', 'c2']}
1769475449.5261831,RECEIVED,dd2d9b42-9fd8-4fec-93ba-903e16d57f35,40777855-4e3a-4961-8c5c-b276e8f5bb33,c3,c2,27,p2,?,surb={'id': '4aebe43a-c481-42f9-93af-157de27ccf0d', 'route': ['p2', 'e1', 'i9', 'x9', 'p3', 'c3']}
1769475449.5721915,RECEIVED,f20a9cc9-cb7c-45f8-bcae-61849c475bde,5c7b38bd-39ac-46cf-b299-0c10cecf8c47,c3,c2,27,p2,?,surb={'id': '18a5c0f4-6bf4-4f22-bf1e-fef257649ffd', 'route': ['p2', 'e5', 'i1', 'x1', 'p3', 'c3']}
1769475449.783936,SENT,06c86cf1-edb0-40c5-aa90-fff4c7396ab6,217299f6-6bd1-4365-9045-b536acb4feb9,c2,c3,3368,?,p2,
1769475449.7841163,CREATED,9b60673b-3272-484c-b622-aa6331eabe66,9987a1e4-f76b-425c-9f91-250957c760a4,c2,c3,27,?,?,surb={'id': 'b8936a85-7f89-4cb1-9af6-841567711094', 'route': ['p3', 'e3', 'i8', 'x4', 'p2', 'c2']}
1769475450.1124072,SENT,a1b302b3-7a3d-470c-a972-95c7b67b0af3,703bab27-5c23-47d1-be8e-cbdcac5b4e23,c2,c3,3384,?,p2,
1769475450.1125596,CREATED,563ce485-b1e9-42b1-921e-f38575427ff7,9987a1e4-f76b-425c-9f91-250957c760a4,c2,c3,27,?,?,surb={'id': 'b8936a85-7f89-4cb1-9af6-841567711094', 'route': ['p3', 'e3', 'i8', 'x4', 'p2', 'c2']}
1769475450.6936612,SENT,57e21960-9c8f-4891-ae7b-23fa5e476634,4207af41-8e76-46e4-989c-7c2eb5234063,c2,c3,3376,?,p2,
1769475450.6938012,CREATED,1c3fa89e-55e9-4fb1-aa76-3334430e942c,8b155282-7dc2-451c-be75-f1c6f7b47599,c2,c3,26,?,?,surb={'id': '17ecfb36-4a29-464e-b7d4-832f2c0a7a93', 'route': ['p3', 'e9', 'i11', 'x6', 'p2', 'c2']}
1769475450.7102084,SENT,34cb1b6d-01b9-47f5-92ea-d27f8e756de4,e4986a47-4cc0-4f19-8217-b63364567dfb,c2,c3,3363,?,p2,
1769475450.7103589,CREATED,23a1d78a-47a7-4e9c-9154-f05ae3ee5370,8b155282-7dc2-451c-be75-f1c6f7b47599,c2,c3,26,?,?,surb={'id': '17ecfb36-4a29-464e-b7d4-832f2c0a7a93', 'route': ['p3', 'e9', 'i11', 'x6', 'p2', 'c2']}
1769475450.8157418,RECEIVED,7aca4fac-3fd0-4d1f-b8b1-5d3d1272a491,566f71b2-4310-4aa9-87ee-75bc89fc87dc,c3,c2,27,p2,?,surb={'id': 'd85ee48c-8cf2-4f0d-8a6e-fc4d0db09531', 'route': ['p2', 'e8', 'i8', 'x12', 'p3', 'c3']}
1769475450.9617653,SENT,868728a2-35b9-43e8-9112-ccf360b5cc1c,f7e98118-3fb8-4645-a6f4-1b658d87a8a1,c2,c3,3375,?,p2,
1769475450.9618268,CREATED,02341c97-a5c1-461c-a6e3-40cb2dc3debd,0e0a37a2-e0c5-40ca-90c4-73da98583b43,c2,c3,27,?,?,surb={'id': '0b5ee4fd-fe70-49de-aca2-8f65070ee48f', 'route': ['p3', 'e9', 'i11', 'x2', 'p2', 'c2']}
1769475451.3711982,SENT,9ef3dcd1-0eed-4a32-806e-c707c2798ab4,919831d2-9fb7-4846-8c34-e7815e404e1b,c2,c3,3379,?,p2,
1769475451.3713474,CREATED,319a37ab-4513-4629-8faf-edd534b33a3c,0e0a37a2-e0c5-40ca-90c4-73da98583b43,c2,c3,27,?,?,surb={'id': '0b5ee4fd-fe70-49de-aca2-8f65070ee48f', 'route': ['p3', 'e9', 'i11', 'x2', 'p2', 'c2']}
1769475451.3806896,RECEIVED,5f083bb2-e527-4227-89e9-763f6dba6e85,26bfa607-8b77-48e0-974a-ea4bef49a5a6,c3,c2,26,p2,?,surb={'id': '2eb4dc65-4352-4b27-902a-148d06b6cd08', 'route': ['p2', 'e11', 'i6', 'x5', 'p3', 'c3']}
1769475451.3937366,SENT,7051cc38-253f-4941-9cd2-a5a44960e3dd,2b8e57ab-6c9d-412d-a92b-a053047f2c41,c2,c3,3391,?,p2,
1769475451.3938909,CREATED,5c3181fe-2844-47d1-8b0f-c07c980cde5d,064930af-3c5a-4a42-8f03-5b1f86597ba1,c2,c3,27,?,?,surb={'id': '8c61e6ac-3bdb-4922-8cab-cd5cdd1d1126', 'route': ['p3', 'e1', 'i10', 'x11', 'p2', 'c2']}
1769475451.5628948,RECEIVED,f40cca2d-0b13-4e4a-9405-d628afbdc084,566f71b2-4310-4aa9-87ee-75bc89fc87dc,c3,c2,27,p2,?,surb={'id': 'd85ee48c-8cf2-4f0d-8a6e-fc4d0db09531', 'route': ['p2', 'e8', 'i8', 'x12', 'p3', 'c3']}
1769475451.7364964,SENT,c9a16efa-9371-40e5-bd04-88a01d922ba4,27637fcb-8fa6-4ed3-8566-197be8af4a7a,c2,c3,3389,?,p2,
1769475451.7365987,CREATED,6e965529-ca28-4daa-bb28-cf6ae2991b4b,064930af-3c5a-4a42-8f03-5b1f86597ba1,c2,c3,27,?,?,surb={'id': '8c61e6ac-3bdb-4922-8cab-cd5cdd1d1126', 'route': ['p3', 'e1', 'i10', 'x11', 'p2', 'c2']}
1769475452.0001693,RECEIVED,984ee140-d728-4083-8be3-968ecba39676,7d42f674-7087-44b9-9f08-d15586a6790e,c3,c2,27,p2,?,surb={'id': '532ca6d5-9c4c-447f-bdb7-ad5a617b2ad7', 'route': ['p2', 'e3', 'i8', 'x8', 'p3', 'c3']}
1769475452.1841958,SENT,0ef4896d-8a85-4321-a030-ce7ed3727325,6538a943-97fa-445d-b453-a7950b03ca4a,c2,c3,3383,?,p2,
1769475452.184296,CREATED,1b80f921-ee7c-458a-9263-62e332075f73,861020a2-b340-4024-aa23-d735c400aa15,c2,c3,27,?,?,surb={'id': 'bce245c7-f708-42c7-be2c-11820e5cff3f', 'route': ['p3', 'e5', 'i2', 'x7', 'p2', 'c2']}
1769475452.206622,SENT,bb344767-5407-4c0e-81f2-217234ffbd00,d4cbb96b-8c0f-4dab-a852-ef9be40566f6,c2,c3,3364,?,p2,
1769475452.2067215,CREATED,1f34bbc0-dcd6-4f0a-a11f-c15f48333d4f,861020a2-b340-4024-aa23-d735c400aa15,c2,c3,27,?,?,surb={'id': 'bce245c7-f708-42c7-be2c-11820e5cff3f', 'route': ['p3', 'e5', 'i2', 'x7', 'p2', 'c2']}
1769475452.2520807,RECEIVED,0080f566-d73a-4b5b-9a74-c5a4c80b4a7f,26bfa607-8b77-48e0-974a-ea4bef49a5a6,c3,c2,26,p2,?,surb={'id': '2eb4dc65-4352-4b27-902a-148d06b6cd08', 'route': ['p2', 'e11', 'i6', 'x5', 'p3', 'c3']}
1769475453.0750139,SENT,a792d532-6d35-40ba-abc4-2227bae1599e,d4a81ca8-0b55-42f7-96d7-4521a0a5d912,c2,c3,3400,?,p2,
1769475453.075215,CREATED,21bf4746-320c-494b-8881-c2c81d6ee486,21b7f857-414a-45bf-8bb1-baf3fb91d18b,c2,c3,27,?,?,surb={'id': 'c72af5f9-c6a2-48dd-aa1f-aae10442e47a', 'route': ['p3', 'e8', 'i7', 'x11', 'p2', 'c2']}
1769475453.0960336,SENT,e4fbb16d-7784-46bb-8c52-28c7195aefac,57b6f265-e212-41aa-b0a4-5b58ee1e449c,c2,c3,3383,?,p2,
1769475453.0961916,CREATED,be779971-38a7-4ef3-a063-26120b403607,21b7f857-414a-45bf-8bb1-baf3fb91d18b,c2,c3,27,?,?,surb={'id': 'c72af5f9-c6a2-48dd-aa1f-aae10442e47a', 'route': ['p3', 'e8', 'i7', 'x11', 'p2', 'c2']}
1769475453.2598162,SENT,3b1ef415-1f85-4147-9347-6d497b654411,613c6661-85c6-453a-ba5b-61edc90474f0,c2,c3,3416,?,p2,
1769475453.2599733,CREATED,4e89ce88-8b0c-4ab2-9c0b-a9fb485082ac,255a7730-430e-457d-ac87-eb29750e3f00,c2,c3,27,?,?,surb={'id': '69ceee83-ea17-4411-8c74-e9b777698af8', 'route': ['p3', 'e4', 'i8', 'x11', 'p2', 'c2']}
1769475453.3739338,SENT,733497a7-da02-4297-a268-1177956fad21,3fb267a1-cdb5-402d-a801-fd569c56e66f,c2,c3,3397,?,p2,
1769475453.3741062,CREATED,9ebbfbb6-8d91-41a9-b3d5-d621d3b383db,255a7730-430e-457d-ac87-eb29750e3f00,c2,c3,27,?,?,surb={'id': '69ceee83-ea17-4411-8c74-e9b777698af8', 'route': ['p3', 'e4', 'i8', 'x11', 'p2', 'c2']}
1769475453.4764323,SENT,afab35c8-8204-47d8-9a18-88c6ec43fa98,2e28cea2-421a-46a8-affa-cf378b4994ae,c2,c3,3397,?,p2,
1769475453.4765823,CREATED,6123fce8-bf1c-49c0-8f27-fb1c7b9e7bc4,2b5d9c86-04b9-4abf-a6bc-26b7b3ed68ed,c2,c3,27,?,?,surb={'id': '96599428-6c49-4fbc-beea-6304e92cf57d', 'route': ['p3', 'e2', 'i10', 'x12', 'p2', 'c2']}
