timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769475339.6471326,SENT,f7f694a6-2088-4b71-bc89-13773e8a9003,1e17e49b-11ec-400a-8fc5-f4acfa0dbd87,c4,c1,3396,?,p1,
1769475339.6472902,CREATED,76245b9e-fe19-40e4-8d4a-9ca96ed83c0c,e3f6fce0-aa38-4ff4-bee3-c54c0bd71d55,c4,c1,27,?,?,surb={'id': 'a0015d48-97cb-4f91-8113-6c63da7cba88', 'route': ['p1', 'e11', 'i2', 'x5', 'p1', 'c4']}
1769475923.0039434,RECEIVED,8c86af00-fdb9-4f25-8d71-b551abb1f8e7,ca18a392-8e47-40d0-9961-f47309118237,c5,c4,27,p1,?,surb={'id': 'cd76ee06-4a79-4cd3-b6db-30650a17ca64', 'route': ['p1', 'e10', 'i6', 'x9', 'p2', 'c5']}
1769475923.078603,RECEIVED,a7d5f7a1-cbe1-4b6e-996d-ecdcfa9d5621,a0c9e2f4-1f6c-464e-88f4-c726b19fe2bc,c5,c4,27,p1,?,surb={'id': '28bc8bc5-11e2-4548-b288-38f2c037f12f', 'route': ['p1', 'e10', 'i1', 'x2', 'p2', 'c5']}
1769475923.378866,RECEIVED,49d7a80c-c3fe-4de5-851d-7c925c471fb6,2e9b2532-bf8e-454b-aeca-2be9ba4043df,c1,c4,27,p1,?,surb={'id': '9cc37c7c-eff1-4240-a97d-a0b8540945ed', 'route': ['p1', 'e2', 'i4', 'x5', 'p1', 'c1']}
1769475923.5135515,RECEIVED,a2e1450c-3535-41f5-a0ab-5deeec38b54c,82bd5232-fdde-45a2-981b-24d78a5e2ff6,c5,c4,27,p1,?,surb={'id': '11a2ddd7-bdff-4002-a884-a6537b08411e', 'route': ['p1', 'e11', 'i3', 'x8', 'p2', 'c5']}
1769475923.5454173,SENT,22d621cf-4990-479f-9f87-ab6c074b713f,0b958469-3158-42d8-ad9e-11b0a43dd991,c4,c1,3392,?,p1,
1769475923.5454786,CREATED,890761cd-4689-4c87-b1d7-21d79a304a07,05609bf2-ec29-4767-b6e8-6280918f96a2,c4,c1,26,?,?,surb={'id': 'c31dd187-adfa-4f6e-9047-fafd23c8e33d', 'route': ['p1', 'e2', 'i10', 'x1', 'p1', 'c4']}
1769475923.896649,SENT,656f70b4-0623-4980-bada-4b2e34ab79dd,d1ec353c-c42d-4eeb-8564-8709dc4f8bd8,c4,c1,3380,?,p1,
1769475923.8967588,CREATED,90bd4a78-cc52-4166-8fae-ddf8c31ec6fc,05609bf2-ec29-4767-b6e8-6280918f96a2,c4,c1,26,?,?,surb={'id': 'c31dd187-adfa-4f6e-9047-fafd23c8e33d', 'route': ['p1', 'e2', 'i10', 'x1', 'p1', 'c4']}
1769475924.1046011,RECEIVED,9080b646-f7b6-40fb-948f-332a6b62de7a,9f5944e9-a25d-4803-8e48-fcee0c3a1954,c1,c4,27,p1,?,surb={'id': 'e776874f-35ee-4656-b4eb-94531b1d70b7', 'route': ['p1', 'e10', 'i8', 'x5', 'p1', 'c1']}
1769475924.2200818,RECEIVED,9864ba7d-8546-41e8-b0f2-2ac208e8e71f,49fa8698-74c6-4ec4-84eb-cb4c3444a3d3,c1,c4,27,p1,?,surb={'id': 'dd938df8-14fd-4388-a685-8c300b5d0b49', 'route': ['p1', 'e11', 'i10', 'x12', 'p1', 'c1']}
1769475924.4896035,RECEIVED,294f1bfd-9749-4f67-9099-0fee77926296,ca18a392-8e47-40d0-9961-f47309118237,c5,c4,27,p1,?,surb={'id': 'cd76ee06-4a79-4cd3-b6db-30650a17ca64', 'route': ['p1', 'e10', 'i6', 'x9', 'p2', 'c5']}
1769475924.7023668,RECEIVED,82bba42f-ab75-4de0-9ae0-ef0f74c330cc,2e9b2532-bf8e-454b-aeca-2be9ba4043df,c1,c4,27,p1,?,surb={'id': '9cc37c7c-eff1-4240-a97d-a0b8540945ed', 'route': ['p1', 'e2', 'i4', 'x5', 'p1', 'c1']}
1769475924.7963479,RECEIVED,e93b6fcb-d7ab-40fa-b660-de30e943ea94,9f5944e9-a25d-4803-8e48-fcee0c3a1954,c1,c4,27,p1,?,surb={'id': 'e776874f-35ee-4656-b4eb-94531b1d70b7', 'route': ['p1', 'e10', 'i8', 'x5', 'p1', 'c1']}
1769475924.819073,RECEIVED,56225ae2-1da0-4715-bc07-92d3c29847ae,19d57b28-0113-4c3e-952b-088a2ac3d80d,c1,c4,27,p1,?,surb={'id': 'db4ab3af-ea38-4f8a-86eb-076df325510c', 'route': ['p1', 'e5', 'i8', 'x3', 'p1', 'c1']}
1769475924.9876719,SENT,2d7170a4-ac48-468f-b7c7-2ecefdcf30d5,90724c68-d70f-4428-82bf-b3e3b3d2fc0f,c4,c1,3387,?,p1,
1769475924.987815,CREATED,2bb7d7fd-cc51-40cc-8758-a290d2941d28,cba64a85-70f5-47d1-911c-676b714811ec,c4,c1,26,?,?,surb={'id': '31c63027-49d3-4373-a4c7-8ed45ab0af24', 'route': ['p1', 'e7', 'i4', 'x10', 'p1', 'c4']}
1769475925.0559611,RECEIVED,392006ef-a33a-4511-a46a-605bc0d512f4,055e1d82-1e07-48be-9d2e-86784298c145,c1,c4,26,p1,?,surb={'id': '647c9419-a3a7-44ec-9b8d-8f37fa59baf1', 'route': ['p1', 'e6', 'i10', 'x1', 'p1', 'c1']}
1769475925.061028,RECEIVED,15c1e62b-d0bf-46d5-81a0-044b827c9cde,0ac285f9-4e3e-4075-9835-a430b523a570,c1,c4,27,p1,?,surb={'id': '7f7964ac-1c31-4753-8006-c183baaddb60', 'route': ['p1', 'e4', 'i5', 'x7', 'p1', 'c1']}
1769475925.0808346,SENT,231545ff-e9a0-4709-91ab-d567624cb08b,34c2440c-16be-4170-8fd8-cb0308d4872b,c4,c1,3380,?,p1,
1769475925.080984,CREATED,3c33226a-4059-46a1-8545-83a09400cb2f,cba64a85-70f5-47d1-911c-676b714811ec,c4,c1,26,?,?,surb={'id': '31c63027-49d3-4373-a4c7-8ed45ab0af24', 'route': ['p1', 'e7', 'i4', 'x10', 'p1', 'c4']}
1769475925.1007516,RECEIVED,877db92d-75fe-4d22-8327-207c0e6e1ec3,e7757b8f-fa54-4490-b6e6-9abf312094e5,c1,c4,26,p1,?,surb={'id': '5c15a779-a1d6-433f-8be1-1898f35733a1', 'route': ['p1', 'e3', 'i8', 'x9', 'p1', 'c1']}
1769475925.105499,SENT,f78a85fe-b3a3-4b6c-9585-e1f51b77e0e7,c42ef365-cd4b-4b9a-bf3d-95115b5a371c,c4,c1,3382,?,p1,
1769475925.1056437,CREATED,1ac5743c-6c80-42b2-807a-6740e0670b38,ae32f9df-8d9b-4ada-ae76-68f5c48cc406,c4,c1,27,?,?,surb={'id': '069830c8-9dca-4250-ad83-ec69ca1d6755', 'route': ['p1', 'e4', 'i6', 'x11', 'p1', 'c4']}
1769475925.5422416,RECEIVED,acfb0a5d-0a52-4a5a-95bf-794535d74268,84701610-f39c-43b4-90eb-0fc4ded8a092,c5,c4,27,p1,?,surb={'id': 'eb5a25c9-4763-4194-aaa2-042e2b7ccdc5', 'route': ['p1', 'e9', 'i9', 'x1', 'p2', 'c5']}
1769475925.6380222,SENT,12b583ac-ce07-460b-bc65-43070e4b9c77,ddb411a5-fd0a-4b4f-9914-e313d7a59edd,c4,c1,3391,?,p1,
1769475925.63858,CREATED,de64cb60-a3c3-4fed-9678-26f82f476757,ae32f9df-8d9b-4ada-ae76-68f5c48cc406,c4,c1,27,?,?,surb={'id': '069830c8-9dca-4250-ad83-ec69ca1d6755', 'route': ['p1', 'e4', 'i6', 'x11', 'p1', 'c4']}
1769475925.8154497,SENT,0f1ac0a4-ec93-40bd-9b21-c39617d2449e,4d100b43-ecf3-4ec3-85db-fafdff680f14,c4,c1,3379,?,p1,
1769475925.8155375,CREATED,a27d81f9-bddd-4621-9842-4e3fb82d7c84,66119750-1154-4e4e-a4b4-b3ed467d1854,c4,c1,27,?,?,surb={'id': '9246378b-0f1f-45a1-b26a-c409fcb5ab50', 'route': ['p1', 'e3', 'i9', 'x12', 'p1', 'c4']}
1769475925.9405346,RECEIVED,84a1241d-8c6e-4677-bb2a-16e84b666d07,b5212e61-618c-40b9-bf69-58e875d15a1b,c1,c4,27,p1,?,surb={'id': '43cceca2-ad30-4d65-b5a8-4e7df0585280', 'route': ['p1', 'e10', 'i2', 'x10', 'p1', 'c1']}
1769475926.2397506,SENT,e0b9048c-9b61-4c31-88b8-836bc37a4d48,1a90c25f-bcd2-45d6-9c26-e44f6402e456,c4,c1,3398,?,p1,
1769475926.239891,CREATED,3544ca26-aeb6-4d73-8304-1193d8cbc4f1,66119750-1154-4e4e-a4b4-b3ed467d1854,c4,c1,27,?,?,surb={'id': '9246378b-0f1f-45a1-b26a-c409fcb5ab50', 'route': ['p1', 'e3', 'i9', 'x12', 'p1', 'c4']}
1769475926.3266363,SENT,d96636ef-66c1-44c2-b414-b66e2dbbfa2e,d3421ffb-90d4-4231-9b27-588c8c71ff6e,c4,c1,3362,?,p1,
1769475926.3267744,CREATED,62688b52-9960-49f8-9a0d-784d4f801409,1a318ec0-2934-4883-9c3e-b664756a70b3,c4,c1,27,?,?,surb={'id': '7f64616a-f008-4324-88af-bacdc42fa590', 'route': ['p1', 'e7', 'i8', 'x4', 'p1', 'c4']}
1769475926.727501,RECEIVED,3b114108-1872-43cc-81ff-9fd5fe15bd21,9230556b-7ba6-4f48-a415-82cb503ddce7,c5,c4,26,p1,?,surb={'id': '1bfa8762-9315-4abf-b149-db333a381c51', 'route': ['p1', 'e7', 'i5', 'x2', 'p2', 'c5']}
1769475926.7962487,SENT,971e102c-4682-4d4b-8bf3-cf4ac45f24e1,24b180eb-3ccf-4b5a-a06f-b27a365466e2,c4,c1,3384,?,p1,
1769475926.7963989,CREATED,ef557a2a-b1e2-44ce-af94-ac334b39b2f8,1a318ec0-2934-4883-9c3e-b664756a70b3,c4,c1,27,?,?,surb={'id': '7f64616a-f008-4324-88af-bacdc42fa590', 'route': ['p1', 'e7', 'i8', 'x4', 'p1', 'c4']}
1769475926.8280177,RECEIVED,b6d51d0d-ad7e-4684-a694-da4cd5442c37,31b92751-bf20-45fd-bd8f-5ef12191a175,c5,c4,26,p1,?,surb={'id': '6492af58-1c0f-421b-bca9-57bae5bbf1f8', 'route': ['p1', 'e7', 'i8', 'x12', 'p2', 'c5']}
1769475927.0339181,RECEIVED,d723a229-8999-4b72-a5ac-1616582b3f52,9230556b-7ba6-4f48-a415-82cb503ddce7,c5,c4,26,p1,?,surb={'id': '1bfa8762-9315-4abf-b149-db333a381c51', 'route': ['p1', 'e7', 'i5', 'x2', 'p2', 'c5']}
1769475927.0485742,SENT,828c126f-0a46-49f3-9196-b1f5705b4a55,07b23b18-f6de-4a12-8a14-e6032090468a,c4,c1,3388,?,p1,
1769475927.0486755,CREATED,8bbd1ba5-bb62-4df0-b921-9b8af80fa1f5,d434e4d3-bda0-4338-aef7-2ac4e696357f,c4,c1,27,?,?,surb={'id': '9dfb7b61-c9d0-4e48-b4f4-ef2e1e4c8316', 'route': ['p1', 'e4', 'i5', 'x7', 'p1', 'c4']}
1769475927.0969179,SENT,4f1d32aa-d2bb-4c27-ac02-dc2b1456f2dd,635b4af3-e21c-44f0-8323-148db26f1ddd,c4,c1,3356,?,p1,
1769475927.0970678,CREATED,8b79ca11-d55f-4ef7-8152-905f5ecebd66,d434e4d3-bda0-4338-aef7-2ac4e696357f,c4,c1,27,?,?,surb={'id': '9dfb7b61-c9d0-4e48-b4f4-ef2e1e4c8316', 'route': ['p1', 'e4', 'i5', 'x7', 'p1', 'c4']}
1769475927.195403,RECEIVED,c5a5652b-adfd-46d0-82d5-c9f7718d14e3,fec86760-166f-41a3-83a7-ff7858150107,c5,c4,26,p1,?,surb={'id': '40c5b6e2-fd7e-4a07-a010-8b10bab4d3cb', 'route': ['p1', 'e10', 'i5', 'x1', 'p2', 'c5']}
1769475927.5573723,RECEIVED,3e22304d-2ff2-4be9-ad60-206af00d1ff4,fec86760-166f-41a3-83a7-ff7858150107,c5,c4,26,p1,?,surb={'id': '40c5b6e2-fd7e-4a07-a010-8b10bab4d3cb', 'route': ['p1', 'e10', 'i5', 'x1', 'p2', 'c5']}
1769475927.562027,SENT,d20e95bb-9cfd-4f74-8ead-17319975df7a,50860d75-c36c-46f2-9f42-11c271450bc2,c4,c1,3377,?,p1,
1769475927.5624166,CREATED,a3be4b69-e268-44e5-8fa7-f035b2681fce,399cbdd6-73a7-4c81-89ea-4f74b7f792ba,c4,c1,26,?,?,surb={'id': '74b56d01-dca7-41a1-8279-71dfb2a01bcf', 'route': ['p1', 'e9', 'i6', 'x9', 'p1', 'c4']}
1769475927.6060052,SENT,c4e0b61c-f3d4-4142-9bd3-8020ec7a7866,e7cf7981-08f3-45ad-85c3-c4f982477d68,c4,c1,3359,?,p1,
1769475927.6061893,CREATED,9e248d09-c174-4b82-991b-d8eab7bf38ff,399cbdd6-73a7-4c81-89ea-4f74b7f792ba,c4,c1,26,?,?,surb={'id': '74b56d01-dca7-41a1-8279-71dfb2a01bcf', 'route': ['p1', 'e9', 'i6', 'x9', 'p1', 'c4']}
1769475927.6338322,RECEIVED,d42f9442-a0b8-4c28-9728-e107e2811dfb,febe820c-df33-4566-98e2-3547fd22d0c8,c1,c4,26,p1,?,surb={'id': 'e0b48472-6018-41c1-8a0d-589ad9f73ad9', 'route': ['p1', 'e8', 'i2', 'x12', 'p1', 'c1']}
1769475927.734272,RECEIVED,2c159ba4-dcf9-4f51-a522-8f94040911df,31b92751-bf20-45fd-bd8f-5ef12191a175,c5,c4,26,p1,?,surb={'id': '6492af58-1c0f-421b-bca9-57bae5bbf1f8', 'route': ['p1', 'e7', 'i8', 'x12', 'p2', 'c5']}
1769475927.8680115,RECEIVED,100e8adb-6672-4207-9fdc-d9c19584adee,0b005f6b-dd04-4509-9c39-796d0ece1732,c5,c4,27,p1,?,surb={'id': '697a3e48-3166-43dc-98c5-b26cb30b0a86', 'route': ['p1', 'e10', 'i12', 'x3', 'p2', 'c5']}
1769475927.9882488,RECEIVED,8408f3d9-0837-4ad9-a305-1fe55377d0c9,0b005f6b-dd04-4509-9c39-796d0ece1732,c5,c4,27,p1,?,surb={'id': '697a3e48-3166-43dc-98c5-b26cb30b0a86', 'route': ['p1', 'e10', 'i12', 'x3', 'p2', 'c5']}
1769475928.073745,SENT,c9894480-fad1-4204-83dc-d1ec803678a1,3f73a4f4-593d-44ab-aace-7d2579ca30df,c4,c1,3376,?,p1,
1769475928.0738792,CREATED,f8e9496d-8570-4dcb-8c50-8424c55a2f36,0f856109-fd94-4c5b-99f1-1706c5e375ba,c4,c1,27,?,?,surb={'id': '1b1dc523-51e5-40ba-bd56-dcef269d3dc6', 'route': ['p1', 'e8', 'i9', 'x3', 'p1', 'c4']}
1769475928.3729677,SENT,d4c71037-dab8-4f56-bc2d-8b8f167719f3,d1788acb-031e-48da-9792-330932fe3be3,c4,c1,3371,?,p1,
1769475928.373229,CREATED,b2d494f3-f9e9-4093-8014-4a32ad172dbd,0f856109-fd94-4c5b-99f1-1706c5e375ba,c4,c1,27,?,?,surb={'id': '1b1dc523-51e5-40ba-bd56-dcef269d3dc6', 'route': ['p1', 'e8', 'i9', 'x3', 'p1', 'c4']}
1769475928.787838,SENT,03129598-b6f6-4dc8-8dce-5a86743efe8f,53208bcc-c0df-4fa8-b536-a596f9dc728f,c4,c1,3386,?,p1,
1769475928.7879858,CREATED,f1184340-e3ed-4499-9ee0-6f00e1cb97da,1ec4e0ee-e733-41a7-b680-161203a3c13e,c4,c1,27,?,?,surb={'id': '024a2f73-8036-4d46-a003-ba49611faff4', 'route': ['p1', 'e1', 'i11', 'x1', 'p1', 'c4']}
1769475928.8346367,RECEIVED,fb9fb4aa-4195-4ca6-b125-7e79727a75b8,7ebb4d81-25ae-483c-8e09-2fe040b4f89b,c5,c4,27,p1,?,surb={'id': '6e2ab856-c0a8-4708-a8c9-01d19ade9033', 'route': ['p1', 'e12', 'i11', 'x12', 'p2', 'c5']}
1769475928.9755857,RECEIVED,307565ee-e2dc-48ab-8bdf-5f14ac7bb666,5260589c-bae0-491e-a19a-127307272916,c5,c4,27,p1,?,surb={'id': '1ea60749-12f1-450d-a474-045a6f54becd', 'route': ['p1', 'e9', 'i5', 'x2', 'p2', 'c5']}
1769475929.3999422,SENT,4efd3134-df3a-4b07-844f-706fe2ed551d,5bad4c70-b24a-44a2-9d1a-32c3282d6a41,c4,c1,3384,?,p1,
1769475929.400018,CREATED,95ebff9d-1d4c-4b9a-9f92-ff0de1abf513,1ec4e0ee-e733-41a7-b680-161203a3c13e,c4,c1,27,?,?,surb={'id': '024a2f73-8036-4d46-a003-ba49611faff4', 'route': ['p1', 'e1', 'i11', 'x1', 'p1', 'c4']}
1769475929.518457,RECEIVED,012e809c-4b9e-465d-a63b-b753658ba0d2,20d13d44-ec47-4431-8974-9d9ffb73f1cb,c5,c4,27,p1,?,surb={'id': 'ea46d737-eb81-4649-82e6-47f841fc1a86', 'route': ['p1', 'e1', 'i11', 'x8', 'p2', 'c5']}
1769475929.5317028,SENT,ee65824d-366c-45b4-935d-f1e1634a63b8,18201ccf-58b3-49bc-bc88-77eb7233495f,c4,c1,3393,?,p1,
1769475929.5318508,CREATED,31299679-6174-4a40-906b-548f2ee58fda,e0464447-772f-4457-9142-983b33a5bf55,c4,c1,27,?,?,surb={'id': '31ec4f76-fecc-4285-b805-fe76b62bdca1', 'route': ['p1', 'e3', 'i10', 'x7', 'p1', 'c4']}
1769475929.6360273,RECEIVED,471fbbee-8b0c-478d-9646-cb37a344c21e,54a05bb8-8e9f-428b-8067-8a62c536e8ee,c5,c4,26,p1,?,surb={'id': '5b6b7cef-d326-4c5b-a117-fb37427ccc52', 'route': ['p1', 'e6', 'i7', 'x9', 'p2', 'c5']}
1769475929.6545506,RECEIVED,5d4ee91b-8c86-4f74-b308-f11920a45b1c,4b5181f8-be94-4af1-aa03-b2d7efff4942,c1,c4,27,p1,?,surb={'id': 'd1a93593-42a4-403f-8199-c77d401409de', 'route': ['p1', 'e10', 'i4', 'x12', 'p1', 'c1']}
1769475929.8207395,SENT,8ec7196c-2837-463a-8994-0df37650582e,85c9b983-8a87-480b-a503-fb1db42ea8c5,c4,c1,3376,?,p1,
1769475929.8222375,CREATED,b761bf93-d746-423d-b499-0cf5b7ff6228,e0464447-772f-4457-9142-983b33a5bf55,c4,c1,27,?,?,surb={'id': '31ec4f76-fecc-4285-b805-fe76b62bdca1', 'route': ['p1', 'e3', 'i10', 'x7', 'p1', 'c4']}
1769475930.3283699,RECEIVED,c7232b02-a132-43c4-a8c6-c75b5466a0f1,26938186-23f6-45bf-b34e-f62457d446c1,c1,c4,26,p1,?,surb={'id': 'b72a73d5-1731-4696-b396-0b5607759ca3', 'route': ['p1', 'e2', 'i4', 'x2', 'p1', 'c1']}
1769475930.5881906,RECEIVED,c096f091-70be-4fdb-98e8-a27d02b655a6,20d13d44-ec47-4431-8974-9d9ffb73f1cb,c5,c4,27,p1,?,surb={'id': 'ea46d737-eb81-4649-82e6-47f841fc1a86', 'route': ['p1', 'e1', 'i11', 'x8', 'p2', 'c5']}
1769475930.5940301,SENT,b6cf5ab1-9053-4c29-ae96-67b1d2947f5a,8cb0e264-01ed-48f8-bcf3-ad5682ad3cb6,c4,c1,3370,?,p1,
1769475930.5949209,CREATED,0eef7d36-fb9a-4f87-900e-37f6d83365b9,2e45da70-0fbe-4bd1-873d-c0555926cba5,c4,c1,27,?,?,surb={'id': '9d9d6ea8-84c5-4eb4-9448-1deb3437d2fe', 'route': ['p1', 'e4', 'i8', 'x5', 'p1', 'c4']}
1769475930.6619732,RECEIVED,8e605cd0-6c64-4193-8072-b9a28bc48b0a,07076928-92de-46a0-bba9-2a606cfd36b8,c5,c4,27,p1,?,surb={'id': 'b82f8f6c-172e-49a9-8251-61d05b29258d', 'route': ['p1', 'e9', 'i9', 'x4', 'p2', 'c5']}
1769475930.6994557,RECEIVED,03eae860-6afe-4a15-85c5-3f752facc7c8,417ea3c9-6a7b-4bea-858f-22a7ea940a19,c1,c4,27,p1,?,surb={'id': '767bdb4b-ac01-46a2-b772-f142a7d80100', 'route': ['p1', 'e5', 'i7', 'x8', 'p1', 'c1']}
1769475930.9073658,RECEIVED,3986d20e-e9e5-4ac7-8a05-a41d2af43eb2,26938186-23f6-45bf-b34e-f62457d446c1,c1,c4,26,p1,?,surb={'id': 'b72a73d5-1731-4696-b396-0b5607759ca3', 'route': ['p1', 'e2', 'i4', 'x2', 'p1', 'c1']}
1769475931.0119572,RECEIVED,be33097b-a2d4-4a47-9700-a72d3d003236,417ea3c9-6a7b-4bea-858f-22a7ea940a19,c1,c4,27,p1,?,surb={'id': '767bdb4b-ac01-46a2-b772-f142a7d80100', 'route': ['p1', 'e5', 'i7', 'x8', 'p1', 'c1']}
1769475931.1229608,RECEIVED,ad94335b-2db1-4b62-8d09-e415eb24890a,febe820c-df33-4566-98e2-3547fd22d0c8,c1,c4,26,p1,?,surb={'id': 'e0b48472-6018-41c1-8a0d-589ad9f73ad9', 'route': ['p1', 'e8', 'i2', 'x12', 'p1', 'c1']}
1769475931.2630365,RECEIVED,ff633f5f-6d8d-41a5-9c20-8f219a2ae634,54a05bb8-8e9f-428b-8067-8a62c536e8ee,c5,c4,26,p1,?,surb={'id': '5b6b7cef-d326-4c5b-a117-fb37427ccc52', 'route': ['p1', 'e6', 'i7', 'x9', 'p2', 'c5']}
1769475931.2708719,SENT,e5ec97e1-dc60-4cea-b744-56a2752be408,f0cebf8d-3370-48ac-a8ce-cc06ef73f4a1,c4,c1,3377,?,p1,
1769475931.2710161,CREATED,ab2bfb4b-7975-4a92-85a6-e50e83959bc9,2e45da70-0fbe-4bd1-873d-c0555926cba5,c4,c1,27,?,?,surb={'id': '9d9d6ea8-84c5-4eb4-9448-1deb3437d2fe', 'route': ['p1', 'e4', 'i8', 'x5', 'p1', 'c4']}
1769475931.2769747,RECEIVED,7dc613a2-3fbe-4630-b7ad-84201e242c14,07076928-92de-46a0-bba9-2a606cfd36b8,c5,c4,27,p1,?,surb={'id': 'b82f8f6c-172e-49a9-8251-61d05b29258d', 'route': ['p1', 'e9', 'i9', 'x4', 'p2', 'c5']}
1769475931.5442743,SENT,f7d4a3a0-e8da-4763-9069-5105c24af3de,a15cd046-f2b7-424f-a48e-92572366f714,c4,c1,3384,?,p1,
1769475931.5444264,CREATED,667c58be-7511-478b-b34b-bed399b67d9e,049a6ec5-9022-4d31-8291-1b0db7aad6f1,c4,c1,27,?,?,surb={'id': '801ef8e5-805c-4fef-81d0-cbeda600b98f', 'route': ['p1', 'e9', 'i5', 'x2', 'p1', 'c4']}
1769475932.375809,RECEIVED,48d4dcb5-dad7-4287-987a-39e24a7222e7,5260589c-bae0-491e-a19a-127307272916,c5,c4,27,p1,?,surb={'id': '1ea60749-12f1-450d-a474-045a6f54becd', 'route': ['p1', 'e9', 'i5', 'x2', 'p2', 'c5']}
1769475932.4686172,RECEIVED,277198ac-27df-4043-a36d-0581715dee92,59894349-6c4b-4cc9-b610-4e209b7541a4,c1,c4,26,p1,?,surb={'id': '09c2dacf-c9a7-42bf-a758-18d419a6cdc4', 'route': ['p1', 'e1', 'i6', 'x11', 'p1', 'c1']}
1769475932.5502102,RECEIVED,012be8e1-1ea7-4fb6-895c-65a0ab139e35,59894349-6c4b-4cc9-b610-4e209b7541a4,c1,c4,26,p1,?,surb={'id': '09c2dacf-c9a7-42bf-a758-18d419a6cdc4', 'route': ['p1', 'e1', 'i6', 'x11', 'p1', 'c1']}
1769475932.586495,SENT,d7cbaa65-ebf8-4908-b393-3950d1c10559,980dd7ab-aa2d-40af-9b9e-531ec6a274ee,c4,c1,3383,?,p1,
1769475932.586649,CREATED,16f4cd39-20ce-4627-bb94-fa918e1ca288,049a6ec5-9022-4d31-8291-1b0db7aad6f1,c4,c1,27,?,?,surb={'id': '801ef8e5-805c-4fef-81d0-cbeda600b98f', 'route': ['p1', 'e9', 'i5', 'x2', 'p1', 'c4']}
1769475932.728943,RECEIVED,f9bbb49b-982c-4436-a7bd-029e76d47784,20daaade-5357-4187-853d-019d929f9202,c1,c4,27,p1,?,surb={'id': '5a5417a8-f1e2-4d03-8056-80964baa9357', 'route': ['p1', 'e6', 'i8', 'x9', 'p1', 'c1']}
1769475932.9638324,RECEIVED,7fac0e14-10e8-482f-889b-9075d7d769f1,ab74e403-9ac1-469e-a426-140c5d77a8d8,c5,c4,27,p1,?,surb={'id': 'ca1cc640-c324-4803-9902-c4f55377da20', 'route': ['p1', 'e4', 'i3', 'x6', 'p2', 'c5']}
1769475933.0615022,RECEIVED,546e69c9-9a4a-4495-b436-e0a982b428ad,f64ebe37-7784-4653-8fe2-c4aa9c67fc82,c5,c4,27,p1,?,surb={'id': '66d8ec7b-06bb-4b4a-aa2c-3f2932728e26', 'route': ['p1', 'e4', 'i3', 'x5', 'p2', 'c5']}
1769475933.0988786,SENT,074d006a-1669-4cf6-8642-7c20046af39b,b0e1a539-a164-4f6e-9599-61832ef7401c,c4,c1,3372,?,p1,
1769475933.099025,CREATED,8b17e008-494a-43c4-af43-d0f25a6526d4,3ad826ff-4950-4c12-a09c-cf44e73490cb,c4,c1,27,?,?,surb={'id': '6a5f7fd0-bf27-4710-80ed-d994e68d9cc2', 'route': ['p1', 'e2', 'i5', 'x7', 'p1', 'c4']}
1769475933.150591,RECEIVED,50138089-692d-4aeb-bd58-baec2109da72,85c0e056-1d17-412e-9f43-ebd6c5cd7d13,c1,c4,27,p1,?,surb={'id': 'd547ad81-2d1e-402d-8ff8-4fa01bdc6c4d', 'route': ['p1', 'e12', 'i2', 'x7', 'p1', 'c1']}
1769475933.5155623,RECEIVED,ee8acdca-a1f0-4b2d-9375-5f99108c7713,9724eddb-5d5c-47e2-b0c1-4e715802a10a,c5,c4,27,p1,?,surb={'id': '1b3b356f-d8dc-4389-8950-6b78719ff62d', 'route': ['p1', 'e4', 'i9', 'x4', 'p2', 'c5']}
1769475933.7535343,RECEIVED,c38a9fc8-49b1-4d8e-89ca-127af795f791,6109e55d-54f1-4208-afd4-df2499dfd25d,c1,c4,27,p1,?,surb={'id': 'ea143021-6bff-4dda-9dff-0f7515f2e418', 'route': ['p1', 'e7', 'i11', 'x7', 'p1', 'c1']}
1769475933.9542806,SENT,ad8ceec5-a7a3-46c4-ba5f-f845f8126a75,69180733-9ae5-4bec-8524-abfd8a8df64c,c4,c1,3385,?,p1,
1769475933.9544313,CREATED,5c25c632-b465-4e83-ac69-f93bfe25710b,3ad826ff-4950-4c12-a09c-cf44e73490cb,c4,c1,27,?,?,surb={'id': '6a5f7fd0-bf27-4710-80ed-d994e68d9cc2', 'route': ['p1', 'e2', 'i5', 'x7', 'p1', 'c4']}
1769475934.0627327,RECEIVED,b7ff336c-f064-43f4-942c-204f94f2bf2c,d23f3296-6952-4a25-9483-98c7746fc835,c5,c4,26,p1,?,surb={'id': '44ad6501-4634-4965-91c2-3cc85ca9d2f2', 'route': ['p1', 'e5', 'i11', 'x8', 'p2', 'c5']}
1769475934.542753,RECEIVED,c47a09ae-a101-4f6e-8e0d-b579f22cc2dc,7e884fe5-76d6-4dea-9e1f-72003b61bb63,c5,c4,27,p1,?,surb={'id': '8aac1ff4-c8c1-45d2-aa96-16f61671c7f0', 'route': ['p1', 'e10', 'i8', 'x8', 'p2', 'c5']}
1769475934.668297,SENT,47392eaa-63fc-4cbd-8a22-182cc4ac776e,ea0ea5f2-3e0f-464a-8d02-9d09d71eeef8,c4,c1,3369,?,p1,
