timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769488768.4836211,SENT,127fc8f8-9b5a-4c9f-ac60-20489cda33b2,0eaa5777-6ea9-457e-9cec-1b9999f7dda2,c5,c3,3364,?,p2,
1769488768.4837494,CREATED,c95372e0-17d8-4a0a-819b-4c567e92c1a5,d84ac12e-c536-4e69-9c91-ee7a6b665a5a,c5,c3,26,?,?,surb={'id': 'f863f611-26cd-4676-b5bf-ad648c5d2f11', 'route': ['p3', 'e6', 'i5', 'x3', 'p2', 'c5']}
1769488768.5944371,SENT,f1668a87-cf34-4013-ae52-4ce0af23068d,9453c0ba-effd-46e9-ab2a-a81a243eb03d,c5,c3,3379,?,p2,
1769488768.5945919,CREATED,8eb1bac2-9022-429e-b363-bf0e489e8e45,ff2fc30e-9e87-4b58-9009-e4950088eea1,c5,c3,27,?,?,surb={'id': '1203fa42-9212-4716-b19b-6f6728e9dacf', 'route': ['p3', 'e4', 'i7', 'x1', 'p2', 'c5']}
1769488768.5989726,RECEIVED,d58af7ab-1f62-4df7-98e9-4ed58f664a48,46ac6087-74c6-411f-8e05-8af88678f8c2,c1,c5,27,p2,?,surb={'id': 'b8eef7ce-4d65-41d9-a73b-15e3db4ac595', 'route': ['p2', 'e5', 'i1', 'x6', 'p1', 'c1']}
1769488768.6378646,SENT,cc88cf29-316d-4c50-babe-b717b104a0a8,c1f93f73-ded5-4345-91ea-affc6315a198,c5,c3,3360,?,p2,
1769488768.6380115,CREATED,af68a0bd-8683-4251-8ec6-cdae02b6c087,68151f19-7c45-4c54-975d-b424cfcaf9c3,c5,c3,26,?,?,surb={'id': 'e3079918-37d3-49ca-9314-e91b9488e6b1', 'route': ['p3', 'e10', 'i4', 'x7', 'p2', 'c5']}
1769488768.6608794,RECEIVED,c777ecc1-a2dd-42fa-bb36-2535dcb6dcf0,c7d9ebca-53f6-4038-999a-b7ae37acb46c,c1,c5,27,p2,?,surb={'id': '4aac55d8-e836-4d6c-9ad1-aa1b231adc26', 'route': ['p2', 'e11', 'i7', 'x11', 'p1', 'c1']}
1769488769.051671,SENT,dd7c3ed7-4227-4cbc-8f89-69fa52865732,e8ce72b0-c10a-46d7-9977-3708a338dd84,c5,c3,3362,?,p2,
1769488769.051738,CREATED,de2fa607-40a7-4a01-81ba-9e007816462f,b99bfc2b-0ed5-406b-afae-4728055f3a78,c5,c3,26,?,?,surb={'id': 'c5dddace-35d3-4bff-9e08-006bb48061c3', 'route': ['p3', 'e6', 'i5', 'x8', 'p2', 'c5']}
1769488769.3848088,RECEIVED,8f86f56d-f82b-4b64-8fe8-934c81e58779,9e4240d4-50a0-40b3-a167-1ce6843af344,c1,c5,27,p2,?,surb={'id': 'dade3931-64fe-4101-a32b-1052f6a5500f', 'route': ['p2', 'e3', 'i3', 'x11', 'p1', 'c1']}
1769488769.6880164,SENT,6f7335fe-8ad2-4bc4-b4bc-78065f7cc6ca,95a08779-933b-416d-9ee1-8ff5aac8525b,c5,c3,3400,?,p2,
1769488769.6883857,CREATED,f5a643f1-4020-4bc0-9d7c-6387c40d5e2d,9381331c-25d6-4562-8b2d-ce342fd3a5ea,c5,c3,26,?,?,surb={'id': 'e7ea4a9d-3057-4c6a-a6db-0f71fcbf095f', 'route': ['p3', 'e10', 'i1', 'x1', 'p2', 'c5']}
1769488769.9576356,SENT,e5655850-1a06-41d7-b6c7-09ea500b4f2d,a6ec0c50-47cb-40c8-8835-c37947428336,c5,c3,3368,?,p2,
1769488769.957699,CREATED,57a78173-5d86-4c74-a887-dd033eda3c7e,6f8d899d-20e6-409b-9c33-e50758e72832,c5,c3,27,?,?,surb={'id': '85fe9720-c02a-4296-aaf0-f7eadcdf7e9d', 'route': ['p3', 'e4', 'i9', 'x4', 'p2', 'c5']}
1769488769.9776924,RECEIVED,56427830-ecce-439c-a406-edff28122009,02c951d7-da4a-4ab3-9937-6f19baecc721,c1,c5,26,p2,?,surb={'id': '90200635-eaeb-4bcb-93c7-ad7067beacdf', 'route': ['p2', 'e12', 'i6', 'x2', 'p1', 'c1']}
1769488770.1802592,RECEIVED,68d4755e-dd25-477c-a9bf-583abda33156,d6c8a0a5-b2cf-4c35-a72c-8ec575df8ce8,c1,c5,26,p2,?,surb={'id': '8947fdfe-860c-4365-9496-f86fd0f85fb0', 'route': ['p2', 'e10', 'i1', 'x11', 'p1', 'c1']}
1769488770.205337,SENT,872cb427-1ef4-465d-b253-ab507d0a8ca3,e2d35da4-88f4-4f4d-8f6b-ae91c28e1e3f,c5,c3,3374,?,p2,
1769488770.2054453,CREATED,7bc8355a-1524-45a5-b3c6-208b7bc087f6,ac94707b-3b8d-4927-8974-4f876a89b80e,c5,c3,27,?,?,surb={'id': '18d60864-9acb-4809-92fb-285064c11496', 'route': ['p3', 'e6', 'i6', 'x3', 'p2', 'c5']}
1769488770.2380264,RECEIVED,c77f0a73-6c04-41d7-8ef5-901a875c1ffe,ab21aa98-49d4-4246-9146-c6294dd0418b,c1,c5,27,p2,?,surb={'id': 'ecb8df1d-b12f-43fb-b15b-b91019d3296e', 'route': ['p2', 'e6', 'i10', 'x8', 'p1', 'c1']}
1769488770.2768939,SENT,be2bf55b-405d-41a3-afbc-78a2751cf953,79bfe985-4d32-4afd-9742-a04da9596c6b,c5,c3,3371,?,p2,
1769488770.2770007,CREATED,183bf82f-d5d3-42d6-b5d2-94ae875a2fdc,55a0d88b-7a1a-4ded-bd8f-c292a0db106f,c5,c3,26,?,?,surb={'id': '86071a00-0333-4de9-bf47-19a2f7e844aa', 'route': ['p3', 'e3', 'i1', 'x7', 'p2', 'c5']}
1769488770.37731,RECEIVED,5ff85b9e-0737-40d9-aaad-2c328c73bfc2,3180a923-cbf8-4d52-9be6-0e9c5e588307,c1,c5,26,p2,?,surb={'id': 'f03c6b1f-a9a5-4ecf-a2c1-2573bbda1dff', 'route': ['p2', 'e3', 'i4', 'x6', 'p1', 'c1']}
1769488770.494378,SENT,8ab40b6a-6f5e-48dd-b548-56e81a1ac45a,5a88940f-e507-45d2-b493-2a41bba73222,c5,c3,3367,?,p2,
1769488770.4945135,CREATED,edd39f6c-779e-4d13-bb82-980ab51450e8,7588a917-1127-43ea-98d2-f5594e132264,c5,c3,27,?,?,surb={'id': '54b8aefe-3fa1-451b-abf6-07d7e66f59b6', 'route': ['p3', 'e5', 'i11', 'x1', 'p2', 'c5']}
1769488770.7248037,RECEIVED,e2aa09d7-4dc8-42bd-a43d-6f1bc4b25a5e,717f429e-ffdd-44e2-bdbf-ad5fd8b2ab12,c1,c5,27,p2,?,surb={'id': '74475196-161c-4f5d-a5e6-82d99657f66c', 'route': ['p2', 'e11', 'i12', 'x11', 'p1', 'c1']}
1769488770.7637875,RECEIVED,f7188b9c-8622-46e6-ad72-7d5424e08d1f,8e1f35c9-e309-46d7-80e9-cc80848da7a9,c1,c5,27,p2,?,surb={'id': 'a37a911c-60a5-43d1-bf93-e10ce6295995', 'route': ['p2', 'e8', 'i4', 'x9', 'p1', 'c1']}
1769488770.825348,SENT,39c4bd20-c993-4569-879f-173df0d8a3bc,c97a5d9d-4eba-42a8-adf3-6ce09f4d237c,c5,c3,3375,?,p2,
1769488770.8255043,CREATED,073ee0e1-058a-4d87-b1c6-d70ef38e666b,0a8506ad-853f-49b4-a9ee-1755c268d39a,c5,c3,27,?,?,surb={'id': '66334b6f-54c9-4fa6-bd44-d216715ec8e3', 'route': ['p3', 'e9', 'i9', 'x4', 'p2', 'c5']}
1769488770.9833512,SENT,83fef0b2-054a-4f8f-acdc-b1b145686fa4,5b961cf3-a4fa-47c6-90b6-4c4268f1f803,c5,c3,3376,?,p2,
1769488770.9834893,CREATED,dbc348dd-75a8-4dbd-8efe-3e45af09da23,6e6d279c-125e-4411-b115-7c8ef3d1a03c,c5,c3,27,?,?,surb={'id': '81a84859-78cf-498f-bdbe-3ff550ec8963', 'route': ['p3', 'e8', 'i11', 'x3', 'p2', 'c5']}
1769488771.1636176,SENT,bb6b3abd-f61d-4c4c-86ae-efe4e5c47204,bf7cacf0-ed20-4e1f-b815-832e3102d61c,c5,c3,3379,?,p2,
1769488771.1636791,CREATED,aa4a38e2-8b27-4a05-9113-545123895e61,8e4b8ccd-a783-4ff4-83d4-c8832031aeb2,c5,c3,27,?,?,surb={'id': '15bbb864-ba2b-40cb-874a-bcaf56e510bb', 'route': ['p3', 'e7', 'i3', 'x10', 'p2', 'c5']}
1769488771.1863317,RECEIVED,9e48bb83-59c9-4733-8244-b0822a9d8882,0cf33828-0978-4585-bbac-6f8ed4672d23,c1,c5,27,p2,?,surb={'id': 'e9d1db65-4ade-4b89-b706-5b58f797ee83', 'route': ['p2', 'e1', 'i4', 'x11', 'p1', 'c1']}
1769488771.2085452,RECEIVED,2f2ebed8-ffea-4bfe-a601-b2c30aed0e9a,fd227a1b-b607-4144-9a19-a22fcbdbd334,c1,c5,27,p2,?,surb={'id': '6b0ae0d4-6afa-4644-9884-3bb5d39bbc3f', 'route': ['p2', 'e5', 'i12', 'x2', 'p1', 'c1']}
1769488771.3809538,RECEIVED,65121739-5688-4066-bb2a-e972c24c008c,02a50987-537d-46ea-9679-c74fc451726b,c1,c5,26,p2,?,surb={'id': '8a861b43-13bc-41bb-bcd4-7108773e1343', 'route': ['p2', 'e2', 'i1', 'x7', 'p1', 'c1']}
1769488771.492025,SENT,edbbb441-8499-444d-b07c-8ca778fa340b,8d2a8f96-c219-4fca-abf4-80ada2caf2ba,c5,c3,3396,?,p2,
1769488771.4923368,CREATED,1af11f90-e55d-4cc5-a03b-5ee527e9d1c8,46329c4e-85a7-4a97-8676-4f6c50bee3a7,c5,c3,27,?,?,surb={'id': '30a580dc-e8e1-4594-bc3c-62c987d6cdcb', 'route': ['p3', 'e5', 'i2', 'x6', 'p2', 'c5']}
1769488771.6522546,SENT,a09782f5-fd36-467c-9968-443a6090a5de,a8f05dd0-0cb0-4720-a657-21c68d2e7ecc,c5,c3,3358,?,p2,
1769488771.652491,CREATED,ea8afba9-4042-466c-a7f6-f78c5cb89ad6,ebb2669e-c3c5-4df6-82fc-2657b4e103ca,c5,c3,27,?,?,surb={'id': '28b048ef-459e-4d0d-bd03-fe3c68854d3c', 'route': ['p3', 'e11', 'i7', 'x5', 'p2', 'c5']}
1769488771.797293,RECEIVED,9a6acfdd-9a54-4443-acbc-fb6603c7ed8f,df17f9b0-aa6b-41e8-9924-f67de1e573f7,c1,c5,27,p2,?,surb={'id': '8a03f59a-2815-4ead-abaf-20368836f664', 'route': ['p2', 'e12', 'i8', 'x6', 'p1', 'c1']}
1769488771.9414315,SENT,c196675a-b0dc-4ae1-bf9f-c4b709fbf8b7,e4cebf21-20e3-42d2-b177-90b1c37001aa,c5,c3,3375,?,p2,
1769488771.9415095,CREATED,be731b0c-4a23-4283-9e92-4e3026fa55ec,fe28b3b1-6d4f-43e6-a6b0-7cd3ff5f85df,c5,c3,27,?,?,surb={'id': '3600af02-9622-4f2d-ab78-a46217837544', 'route': ['p3', 'e7', 'i5', 'x4', 'p2', 'c5']}
1769488771.9640908,RECEIVED,70ef99f6-608d-47d5-8083-f3bd93031e31,daf8aca3-5feb-4def-aae7-2672e74613e0,c1,c5,25,p2,?,surb={'id': 'ecd8bcb6-7c09-452c-8eb5-8636ab747c73', 'route': ['p2', 'e7', 'i11', 'x4', 'p1', 'c1']}
1769488772.176178,SENT,5a38eace-3fec-432c-ac49-2b585e4475e5,1913f62a-98da-4a7c-a1ff-be6fe15fe575,c5,c3,3377,?,p2,
1769488772.176329,CREATED,a3ebd280-b690-4a22-a84e-5afa7f3fb6af,aad48080-8af7-414b-b045-74b8cf9bd1ac,c5,c3,27,?,?,surb={'id': '0a68afc6-c8ce-46ee-8a53-80206292754f', 'route': ['p3', 'e7', 'i4', 'x7', 'p2', 'c5']}
1769488772.5243278,RECEIVED,ad6a4ce7-e370-4548-82bc-dbf779b52ecf,6869d782-50ad-4ad7-80c5-56868285a77c,c1,c5,26,p2,?,surb={'id': 'c233bfcf-e980-4f82-8629-c4df312b1962', 'route': ['p2', 'e5', 'i11', 'x1', 'p1', 'c1']}
1769488772.6035807,SENT,0d65e979-4457-4eee-a0c8-cbcbf25d6345,12f9ed9e-65d2-4c51-827b-dcabcd647c41,c5,c3,3379,?,p2,
1769488772.603727,CREATED,fdacb2dd-c332-4658-b78b-b9c59cd35839,d1c57d34-953c-45e8-a5f7-726ce4f07eba,c5,c3,26,?,?,surb={'id': '067b7dd9-7f6b-45af-a418-776f6fa85de7', 'route': ['p3', 'e2', 'i9', 'x5', 'p2', 'c5']}
1769488772.7056086,SENT,bc49a2e5-6df2-412d-8693-ddd7fa2e2f17,d55d8cdf-c68b-4537-94a5-cada4ccb134c,c5,c3,3379,?,p2,
1769488772.70571,CREATED,cdcef01e-e608-4cbc-9de4-08e2e4b13f4c,3c12cd82-524f-48cd-885e-4efd9a5a7a7c,c5,c3,26,?,?,surb={'id': '7406b4f3-ab4e-4f0a-a69b-1673141757ac', 'route': ['p3', 'e11', 'i6', 'x9', 'p2', 'c5']}
1769488772.8690891,SENT,0124f3a8-e357-4606-b5fe-00a434d970e9,5b332175-f470-48d9-b592-dc982a4fd6e9,c5,c3,3397,?,p2,
1769488772.8691943,CREATED,94dafd8b-9d56-4f55-96f3-144a8dcc7b66,e34059e4-d388-440c-9d36-14b45c585ca6,c5,c3,27,?,?,surb={'id': '3e046533-f9a8-4367-8e5d-d1b3560945bd', 'route': ['p3', 'e7', 'i10', 'x10', 'p2', 'c5']}
1769488773.10732,SENT,f8d97d88-6424-4b02-8da1-2b82d69f00b7,5e4e1f59-7cb1-4b31-abce-5ce6b7462105,c5,c3,3359,?,p2,
1769488773.1074567,CREATED,418369bf-115b-49da-a335-64a37cdbcde3,bc67670d-6cee-4ad1-a61c-4b8ea7f83146,c5,c3,27,?,?,surb={'id': 'c24269aa-7e08-41c6-a7c5-f516d280108a', 'route': ['p3', 'e3', 'i7', 'x1', 'p2', 'c5']}
1769488773.5550761,RECEIVED,44d8f48a-967d-4c9b-89df-ae8f073bc85c,22227997-21f7-4f25-866c-0f0619391528,c1,c5,27,p2,?,surb={'id': '524cc9f4-ed4e-421d-81d1-267f9afc9f46', 'route': ['p2', 'e1', 'i4', 'x3', 'p1', 'c1']}
1769488773.5699716,SENT,3bbb213e-c9a4-45d6-9ff5-2f13fc8cf005,1e50f951-7cb3-4672-b27d-893ad9393a1e,c5,c3,3384,?,p2,
1769488773.5700939,CREATED,cf7136ce-345a-4b41-b114-f0570215285e,f49ea811-e955-4d17-889d-170d0287ad36,c5,c3,27,?,?,surb={'id': '7ac08493-6df6-4b9f-9a94-35af15ae58ed', 'route': ['p3', 'e11', 'i3', 'x6', 'p2', 'c5']}
1769488773.6604009,RECEIVED,1e9f862e-a0f8-4e8c-93b6-345f55b8ac5a,4a789580-b5c6-49b5-b966-7992752e7779,c1,c5,27,p2,?,surb={'id': '0f6b82bd-aa78-49d1-9e19-214572f322df', 'route': ['p2', 'e2', 'i5', 'x4', 'p1', 'c1']}
1769488774.0593562,SENT,9c07e19d-2244-455b-9069-6a1fb07ba74d,a7a23a94-5935-48d6-b35f-b4bc883b9887,c5,c3,3395,?,p2,
1769488774.059505,CREATED,41e77ece-77c5-49ba-8858-5a4943a3fa7b,b06383f3-404f-45f2-9131-fe8305a15e2d,c5,c3,27,?,?,surb={'id': 'd7941ad5-4edf-4ea4-a25a-30ec7dbf066a', 'route': ['p3', 'e10', 'i3', 'x10', 'p2', 'c5']}
1769488774.0853555,SENT,b3db4839-068e-4b19-8b6a-ad9f16cb1ac6,a078a451-ea9c-46e6-a430-d02a55c1ce28,c5,c3,3379,?,p2,
1769488774.0855033,CREATED,1203d4a2-c244-403a-a6ea-27e705c7ade2,67676818-fa79-4606-a113-8a63b6020eed,c5,c3,26,?,?,surb={'id': 'c2e59753-0119-4d70-8144-f2f2088afc2f', 'route': ['p3', 'e9', 'i9', 'x12', 'p2', 'c5']}
1769488774.397042,RECEIVED,a8cbb389-c4c3-4b22-99e7-42fba0cffcf0,717972c4-3872-4bfa-9f45-607e2f606874,c1,c5,27,p2,?,surb={'id': '881351d9-1d96-4279-bbd6-aa104fa6de44', 'route': ['p2', 'e7', 'i3', 'x12', 'p1', 'c1']}
1769488774.7295854,RECEIVED,2dd55ee2-f246-4e49-96dd-bb2f847f40cd,11a3734e-42b7-4060-a976-f24681a3f332,c1,c5,27,p2,?,surb={'id': '863b8eff-fe2d-4db6-817c-8fcc0c22b01f', 'route': ['p2', 'e2', 'i1', 'x8', 'p1', 'c1']}
1769488774.8964648,SENT,4dacf67d-de32-45f0-85a5-34935bcc2004,376db13f-c2d9-48ff-bc5a-38fe1b3af5ec,c5,c3,3396,?,p2,
1769488774.8965962,CREATED,b9900eaa-7483-49a8-8d27-289ae7b9c454,327520c9-9c97-4473-9afa-52c89586df42,c5,c3,27,?,?,surb={'id': 'cc3aaf01-e986-44f2-bb6a-0eaaab85da60', 'route': ['p3', 'e12', 'i1', 'x11', 'p2', 'c5']}
1769488774.9366844,RECEIVED,0be37dc1-a13e-4250-9442-7afb7342f357,54f8bfdb-0158-4455-91ac-e6d0516bc338,c1,c5,27,p2,?,surb={'id': '49ec0e76-1fbd-4caf-bc50-5d90fd1268ed', 'route': ['p2', 'e6', 'i6', 'x9', 'p1', 'c1']}
1769488774.95296,SENT,dfdde0be-ce46-4996-ba6b-f7bad26d2aa5,114edc0c-1fc7-40f0-9f41-a4f982fadd0b,c5,c3,3375,?,p2,
1769488774.9531212,CREATED,c3751dd0-eab9-438a-b95a-d6a85354ee80,eaebc8ca-040f-4b56-99b8-27f9d32098ad,c5,c3,27,?,?,surb={'id': '329176ea-f2b1-423d-afc0-c28891452b28', 'route': ['p3', 'e3', 'i6', 'x5', 'p2', 'c5']}
1769488774.99897,RECEIVED,5316e720-baea-4114-a466-08f41ac1784e,61ea0880-bf39-4842-8a6d-e54f83fe0f9d,c1,c5,27,p2,?,surb={'id': 'e9f699b8-ec8f-4580-a379-8127df2e6a51', 'route': ['p2', 'e2', 'i8', 'x1', 'p1', 'c1']}
1769488775.1099782,SENT,ac0e8363-c6a5-4517-ab27-032bebd2d363,515a02db-0602-49ed-a04b-a1536d05d469,c5,c3,3368,?,p2,
1769488775.1101377,CREATED,40d205b9-db8c-4a87-a8b4-fb2187a34849,e972642b-9f98-4cf1-98f3-8b7e90346fc8,c5,c3,27,?,?,surb={'id': '1453d866-de64-461b-8e63-2c19a6c8fe81', 'route': ['p3', 'e7', 'i7', 'x9', 'p2', 'c5']}
1769488775.3397806,SENT,ed0b11d0-cccd-4e6d-a409-4e9a4874dbba,0d70666b-51f5-431c-8c79-e34c8905232d,c5,c3,3376,?,p2,
1769488775.3399305,CREATED,6d37af90-94d3-4344-a4af-f77c1afa2818,fea51d29-67e7-4da2-a060-0909952ebcf6,c5,c3,27,?,?,surb={'id': 'fe9b0bef-d08c-4a23-b2ed-6792e7aa83d1', 'route': ['p3', 'e6', 'i4', 'x4', 'p2', 'c5']}
1769488775.7324028,RECEIVED,812341b7-0902-45e4-add6-fc0ec84926ed,12c695ea-e09f-4973-b2b6-b0eb031f8d71,c1,c5,27,p2,?,surb={'id': '5c084b97-2bf9-4018-a614-acf53af634f8', 'route': ['p2', 'e5', 'i6', 'x4', 'p1', 'c1']}
1769488775.7739797,SENT,8ec9c32e-f1b1-4f65-a25f-279fe6906441,63dd5c27-a7a5-47d9-b9ad-95258a290cf0,c5,c3,3400,?,p2,
1769488775.774178,CREATED,a5304fb5-e00f-4763-a669-85c5d10a6b90,205b787a-be0a-4b71-a51a-80687c27c037,c5,c3,27,?,?,surb={'id': 'af2f09b1-e9af-48f6-b614-e7838d8ba337', 'route': ['p3', 'e5', 'i2', 'x8', 'p2', 'c5']}
1769488775.8165183,SENT,02e1d063-f6df-4c6a-98d1-67a373988499,93f85832-a6d8-467f-b071-aef6ecb79c09,c5,c3,3399,?,p2,
1769488775.8168385,CREATED,b50267db-55c4-48fa-bd58-b2f330670aec,4fccc399-3733-4208-bd4b-a990d2b6cd3f,c5,c3,27,?,?,surb={'id': '6057edc7-792d-40ec-9f8d-a65382dfd904', 'route': ['p3', 'e12', 'i8', 'x2', 'p2', 'c5']}
1769488775.9324965,SENT,50204fd6-a06a-4ad9-8e6f-4403f0fdacdb,c02f347b-4daa-4e80-9c36-ca2da4ddf375,c5,c3,3399,?,p2,
1769488775.9325647,CREATED,31433772-fe4c-4e4a-a83b-f891a6887fb2,4feb24e7-a832-42cb-a285-8e83fd6300cd,c5,c3,27,?,?,surb={'id': '8a56ca0d-a824-4db9-956c-42ceb9b2544b', 'route': ['p3', 'e12', 'i7', 'x12', 'p2', 'c5']}
1769488776.1884637,RECEIVED,0a1c5b86-c4c2-45d1-9ab9-c848cad5a52a,7ab3cd4f-2b77-4f2f-ba04-0aa548295c3a,c1,c5,27,p2,?,surb={'id': '4f920c28-83d9-412b-a8bd-621cba38dbec', 'route': ['p2', 'e3', 'i9', 'x12', 'p1', 'c1']}
1769488776.3601031,SENT,bb524d51-ade9-4f02-bf89-c7db3e913985,0b29e641-80b5-4845-89f0-24d70be68495,c5,c3,3384,?,p2,
1769488776.36025,CREATED,7eebfc54-9700-433e-9ef8-5cf09f56aa52,85039db6-6285-47da-a1fa-b54ece63dc94,c5,c3,27,?,?,surb={'id': '53269e94-587b-46ea-a7ba-b51ffdaec35e', 'route': ['p3', 'e12', 'i1', 'x5', 'p2', 'c5']}
1769488776.4209583,RECEIVED,b8a984ea-70d6-4b83-a146-3aec80efd5b0,c32f6393-e808-4341-86da-bf4ad9464b76,c1,c5,27,p2,?,surb={'id': '2e5b68f1-d74a-42a0-9718-1871783bf144', 'route': ['p2', 'e9', 'i8', 'x3', 'p1', 'c1']}
1769488776.6019368,SENT,adb33d69-61fd-4917-8bc8-16afde4ef76a,ef44d4d5-47b8-4fd5-b68d-3e6efe6a3e0e,c5,c3,3383,?,p2,
1769488776.6023057,CREATED,46d998f8-b49a-46cf-baa4-041c78d30e43,7763533f-8378-4960-ad54-06f75c8bb688,c5,c3,27,?,?,surb={'id': '263dc851-08d4-4356-b62d-043b34dfcd30', 'route': ['p3', 'e10', 'i10', 'x1', 'p2', 'c5']}
1769488776.7617962,SENT,4b9130e7-aa9f-4fa7-9df5-bc0bef79848f,5065762f-6e22-4741-a699-8b9e0f049a35,c5,c3,3384,?,p2,
1769488776.7619245,CREATED,692e98be-229c-4b54-945b-a4964aa186ae,03abbfa8-5140-4768-9487-52b1f4abd84c,c5,c3,25,?,?,surb={'id': '977694b6-0eb1-433a-99b2-88fa21a781ec', 'route': ['p3', 'e2', 'i2', 'x10', 'p2', 'c5']}
1769488776.8795083,SENT,a598c217-46f6-4563-851e-d4cba80fc5bf,ea5ed3fc-f35f-498c-95b6-873c6ba235d7,c5,c3,3360,?,p2,
1769488776.879641,CREATED,69a8690c-6d2e-4d57-b536-668f579fe7c1,cca0a805-56f8-4cd8-9310-48044fca3cb0,c5,c3,26,?,?,surb={'id': '161932ec-78eb-4212-bde2-e6f9ce8a9c91', 'route': ['p3', 'e7', 'i5', 'x8', 'p2', 'c5']}
1769488776.9356275,SENT,f82d5802-455b-4249-b0b0-f10ce7785e11,b0ea0cdc-548b-4954-bdff-394e9fed3b0a,c5,c3,3375,?,p2,
1769488776.9357586,CREATED,34208b7f-bbe0-4f06-bee6-6419840656e7,40302421-3034-4cf6-aade-f16533a4c3c6,c5,c3,26,?,?,surb={'id': '4548a260-150f-4f32-b254-1b598eddd9fe', 'route': ['p3', 'e6', 'i1', 'x8', 'p2', 'c5']}
1769488777.0350878,SENT,6047223f-a22d-4d44-905d-6353f0ee0944,74ba20c6-169b-4782-bc02-ea22edb468be,c5,c3,3384,?,p2,
1769488777.035221,CREATED,0eee9314-9a92-4cbf-a0a3-6c1547b5f850,d8d6833c-cb94-4811-a08b-97bbcccc8f8f,c5,c3,26,?,?,surb={'id': '8c40bf1e-7046-45dc-8ecb-151c13c72532', 'route': ['p3', 'e7', 'i7', 'x3', 'p2', 'c5']}
1769488777.083352,RECEIVED,8a6aa350-e40e-49ef-9b09-8c5f2a8c2399,8eed65b0-14c1-4bb3-87bd-28e964737252,c1,c5,27,p2,?,surb={'id': '02ed4730-706e-47f9-ae5e-d245f56c1452', 'route': ['p2', 'e2', 'i7', 'x3', 'p1', 'c1']}
1769488777.2404876,SENT,9e4c39e8-70cd-4140-b9eb-11ad7ed8797f,7edd4cb4-58fa-4ae4-99e2-aaeafae9ef46,c5,c3,3393,?,p2,
1769488777.2406194,CREATED,d94ece13-fc8f-48c8-8bcd-f35e29678570,9029bb98-741c-4c11-8201-be8eef17714c,c5,c3,26,?,?,surb={'id': 'f274c8f9-8d57-4f82-88fc-4f999ffa8b92', 'route': ['p3', 'e3', 'i11', 'x11', 'p2', 'c5']}
1769488777.246479,RECEIVED,de9a2843-1b8c-4511-9848-288d0601ae3f,5d4c196a-dc83-4b2f-8812-be8cfc041874,c1,c5,27,p2,?,surb={'id': 'de5c44aa-1d97-49d0-a965-0c562f4495db', 'route': ['p2', 'e5', 'i5', 'x5', 'p1', 'c1']}
1769488777.2652698,SENT,6ddb5d4b-a61d-4e24-b0ae-e0eaed1fdf48,15f0cd33-dad4-4a7d-bd9d-cd5f2a87bd16,c5,c3,3403,?,p2,
1769488777.2653968,CREATED,d2e6f4aa-c868-4bb5-80e8-91b9666e15a9,35838101-6236-4347-b0c5-0aa018d34a75,c5,c3,27,?,?,surb={'id': '13b6f858-7bf3-44eb-a174-23a485df1e78', 'route': ['p3', 'e10', 'i6', 'x10', 'p2', 'c5']}
1769488777.4935284,SENT,705ccdbd-1975-4eaa-b8bb-5bc3e81f74b8,bbc6fa59-47ee-4741-9e8b-da968dadd960,c5,c3,3408,?,p2,
1769488777.4936664,CREATED,f510598e-8ce2-44ad-95fa-99ba14bef0f0,4983ecfb-561b-4cd3-9d58-cf9f24833308,c5,c3,27,?,?,surb={'id': '7c1f77d1-ba5a-467c-86b0-dba80926cb16', 'route': ['p3', 'e11', 'i4', 'x7', 'p2', 'c5']}
1769488778.0492926,RECEIVED,6dfc3930-b7a9-4763-8526-64e5e0bd238e,1cf012e2-d858-4223-82a5-02c4374e9521,c1,c5,26,p2,?,surb={'id': 'a3145f1d-bdbf-4fd4-ba73-ba9119c4d23f', 'route': ['p2', 'e11', 'i10', 'x11', 'p1', 'c1']}
1769488778.5236168,RECEIVED,3add8508-b5cc-47b1-8007-049e663e56d5,8aaaab95-dd86-4117-8708-27ef0767d797,c1,c5,27,p2,?,surb={'id': '9301aa74-7c91-402c-ba70-5c1e461c09ba', 'route': ['p2', 'e1', 'i11', 'x9', 'p1', 'c1']}
1769488778.6927507,RECEIVED,7c2bf0ee-c0d5-4534-8af3-36562d98d846,f96dfbe1-e98d-44a5-94bf-2b98b6d9bad6,c1,c5,27,p2,?,surb={'id': '9979be97-ea49-40a0-9c9b-7185ec7eb800', 'route': ['p2', 'e9', 'i4', 'x4', 'p1', 'c1']}
1769488778.7426124,RECEIVED,54de6793-9594-418d-a178-aa25f152c081,8d25bf57-cbfe-4fbf-adad-41eb6a37349a,c1,c5,27,p2,?,surb={'id': 'ca9ea949-3579-436d-bb45-4cb2ae07c3cc', 'route': ['p2', 'e5', 'i7', 'x9', 'p1', 'c1']}
1769488778.8479724,SENT,ab4a58fd-ef7c-4456-bcd3-8a8e5f1e59c4,1dd61b20-5236-4532-a5b2-b8a933ce4803,c5,c3,3376,?,p2,
1769488778.8481154,CREATED,ec25c158-4879-4ce2-8298-134b28296b28,81a15dc3-c523-4581-87c2-25fd1bb28029,c5,c3,26,?,?,surb={'id': '3500d66e-80e4-4421-8468-eda6b7cd7f1f', 'route': ['p3', 'e1', 'i6', 'x5', 'p2', 'c5']}
