timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769498552.7029328,RECEIVED,f11a4774-8cd6-4c7a-8c68-8962aa78caef,4125c844-9aa4-4c6e-8fe6-c3f30021bebe,c2,c4,27,p1,?,surb={'id': '2bf5d071-2343-4015-8fe6-5942e0860a6c', 'route': ['p1', 'e12', 'i3', 'x6', 'p2', 'c2']}
1769498552.9061313,RECEIVED,45a17216-1c85-4aa8-b084-2b8d6bfd4f7d,b0aca6ee-73b6-4ee2-a758-71d0b3b866c3,c2,c4,27,p1,?,surb={'id': '21030811-4a49-4a9b-af57-26e83eabbb60', 'route': ['p1', 'e12', 'i11', 'x7', 'p2', 'c2']}
1769498552.9889927,RECEIVED,19ae60fe-e28d-4ac1-a13a-8fddd270c293,bcc7748f-778d-484b-8375-5cad092ca3b8,c3,c4,27,p1,?,surb={'id': 'c70e9f93-0a57-44bb-bbfc-b985b3d0ffcc', 'route': ['p1', 'e9', 'i6', 'x2', 'p3', 'c3']}
1769498553.1201952,RECEIVED,53d08a02-2e91-4d9a-8317-77f58ec211fa,2da99e8e-529a-4337-86a8-be4714e65a19,c3,c4,27,p1,?,surb={'id': 'b85d9410-113a-4779-b51b-ee2267b9b762', 'route': ['p1', 'e3', 'i5', 'x5', 'p3', 'c3']}
1769498553.2819846,RECEIVED,8dc62e05-6ef0-4444-b62b-21628e160489,01ead689-49eb-4281-b1f1-91f899978ee6,c3,c4,27,p1,?,surb={'id': 'ac68af85-fe24-46d7-a3d2-5e02af882e34', 'route': ['p1', 'e2', 'i4', 'x6', 'p3', 'c3']}
1769498553.8238122,RECEIVED,b5d5e0f8-efcd-4339-b9c8-b7d2bfd0099a,6a5699b7-7324-4f8e-8b73-3e68f124307d,c2,c4,27,p1,?,surb={'id': '8395f29b-b0d2-4fdc-bd61-32a6f482d0fe', 'route': ['p1', 'e12', 'i2', 'x4', 'p2', 'c2']}
1769498553.8663478,RECEIVED,b6ae3ad9-bfaa-4f54-b3c6-3f120833d101,28a76559-06d1-447e-b05c-06e37ba881dd,c3,c4,27,p1,?,surb={'id': 'e4bceffe-d7da-45a2-9b69-e0b9f31f8a37', 'route': ['p1', 'e4', 'i2', 'x8', 'p3', 'c3']}
1769498553.894874,RECEIVED,b129dbf6-51eb-45e3-b4bb-eaf8dbb872e6,4d7dbc9b-ae22-4688-9bed-b74a36d73787,c2,c4,27,p1,?,surb={'id': 'bdad4439-67f4-46dd-b786-afed379d7793', 'route': ['p1', 'e7', 'i6', 'x3', 'p2', 'c2']}
1769498553.9941134,RECEIVED,690b60db-154b-415d-8649-dda73a5c59af,b19bfe5c-5392-42aa-9eaa-007805a2219e,c3,c4,26,p1,?,surb={'id': 'ba4d01ec-e71d-433c-a3d6-7ab523797539', 'route': ['p1', 'e3', 'i12', 'x7', 'p3', 'c3']}
1769498554.0924911,RECEIVED,1101dd40-e362-4ed3-b8d1-5465c312f58f,671ed144-1e6c-4bd3-aa10-044a3fdb0d0d,c3,c4,27,p1,?,surb={'id': '447a8073-39ef-4898-b7d0-54ff245115ee', 'route': ['p1', 'e6', 'i12', 'x2', 'p3', 'c3']}
1769498554.171997,RECEIVED,55f4465d-fe7f-4f42-a5a2-8301ae96811b,50eeb101-7438-41f5-89cc-63a7c9399733,c3,c4,27,p1,?,surb={'id': 'a3a779a1-fdfd-458a-a1ac-c483c880aa73', 'route': ['p1', 'e1', 'i4', 'x4', 'p3', 'c3']}
1769498554.2211387,RECEIVED,6483896e-b27c-40dc-b734-404800cd288d,b7d3ef66-4309-4536-89f5-86f609f43663,c3,c4,26,p1,?,surb={'id': 'ea6e0e52-311a-4e03-9ec8-24940a90fb94', 'route': ['p1', 'e2', 'i7', 'x6', 'p3', 'c3']}
1769498554.3143513,SENT,7fce8157-fb7b-43cc-b33f-043857a79993,80ad7ad8-519e-41d5-8c88-68b718cfd27e,c4,c1,3376,?,p1,
1769498554.3145015,CREATED,fcd7811c-98c1-40b9-8791-280a3404329c,0415923e-3e9a-4db7-bf77-08876a55e458,c4,c1,27,?,?,surb={'id': '7c8d1ccb-4e13-4dd8-a6b4-2b832b3324e4', 'route': ['p1', 'e9', 'i3', 'x2', 'p1', 'c4']}
1769498554.4722548,SENT,78b3bed8-743e-48aa-acd4-f983816f6679,6863f3e3-5878-49a6-8f9c-cf90cb59e9c0,c4,c1,3357,?,p1,
1769498554.472377,CREATED,9c9b460a-89c3-42e7-aa54-d4fa735fdcca,75102505-4c05-436f-a797-cb23ef39b748,c4,c1,26,?,?,surb={'id': '315aff48-6ef2-41b8-aad5-2d2fd4614854', 'route': ['p1', 'e6', 'i8', 'x3', 'p1', 'c4']}
1769498554.4754934,RECEIVED,8ad330a6-af48-4777-b60d-b8d785d9ad01,36326ade-905e-4e1b-aa8a-fb83a384e3f6,c3,c4,27,p1,?,surb={'id': '800352db-c6ec-432a-9ed8-0752aebebb21', 'route': ['p1', 'e10', 'i4', 'x10', 'p3', 'c3']}
1769498554.8210714,RECEIVED,1ffc8bb9-981b-4c6e-820b-e2bc49164d38,92fe963b-71d3-4e1b-9c9c-7243d7b7a48c,c3,c4,27,p1,?,surb={'id': 'c886c873-b171-4813-98f7-d7a969a2290c', 'route': ['p1', 'e10', 'i4', 'x3', 'p3', 'c3']}
1769498554.895016,RECEIVED,36a91bcf-0c39-420e-818c-b41925524dca,9a8ead94-c977-47b0-aca6-e5bffa0a26d3,c2,c4,26,p1,?,surb={'id': '5d852937-6f3b-4a9b-8db9-25230ad0120b', 'route': ['p1', 'e12', 'i2', 'x4', 'p2', 'c2']}
1769498554.8976731,RECEIVED,99cd284c-d173-432f-babf-3de275720d3f,21a495b5-f18c-4616-a9ed-16e665a19cbf,c2,c4,27,p1,?,surb={'id': '650de023-d7a8-4f55-aa85-0c76df49cbbc', 'route': ['p1', 'e6', 'i1', 'x3', 'p2', 'c2']}
1769498554.9468465,RECEIVED,2722f73d-a4d5-4a1e-8b61-bf46e9bd0393,032795a2-e15c-4b67-a9d5-51679b297b32,c2,c4,27,p1,?,surb={'id': 'dcf046a9-84f7-49f7-95f4-294d3b663c99', 'route': ['p1', 'e9', 'i1', 'x9', 'p2', 'c2']}
1769498555.2444966,RECEIVED,7e2181a1-6830-4511-9dbf-e3a0faa818f2,c2a127b3-3655-4385-992f-83df311fccfc,c3,c4,27,p1,?,surb={'id': '1ddb0467-ae87-47ee-b84f-0ac0abb6f903', 'route': ['p1', 'e5', 'i1', 'x7', 'p3', 'c3']}
1769498555.3087895,RECEIVED,4846b411-db34-4520-9345-b55cad0684c7,425ee43a-e904-40cb-91d0-29c847f42f36,c3,c4,27,p1,?,surb={'id': '5a74c1e5-a03d-4905-8f57-42ccf8201f2d', 'route': ['p1', 'e3', 'i7', 'x3', 'p3', 'c3']}
1769498555.6870964,RECEIVED,dae270fd-9372-42c5-9681-40f5c983d90e,80d11b96-b4ce-4895-8547-e152ca07054f,c3,c4,27,p1,?,surb={'id': 'e1a1e56c-9f6f-40b6-9ae2-13438861bb0c', 'route': ['p1', 'e4', 'i3', 'x8', 'p3', 'c3']}
1769498555.6910307,RECEIVED,2a699c0c-6462-4844-bd6f-7aa7b0d11647,0d2cc3f2-062d-474f-acb2-60266f521625,c2,c4,27,p1,?,surb={'id': '28ebe48d-ad50-4d8c-b8f7-83aced9e0faa', 'route': ['p1', 'e8', 'i8', 'x2', 'p2', 'c2']}
1769498555.7569568,RECEIVED,c4f29d49-06f8-4a4d-a383-f7c26a83627c,6ad35a3d-1d82-4f57-8d4c-add1d4f8817b,c2,c4,27,p1,?,surb={'id': '7ed53e54-b1ce-489b-b30c-439c7448b538', 'route': ['p1', 'e10', 'i3', 'x7', 'p2', 'c2']}
1769498555.9532845,RECEIVED,6c22bb50-0a33-400f-8309-7dfe50da8d5d,7392e0ef-4139-47ae-8f9f-b69db512e39d,c2,c4,27,p1,?,surb={'id': 'e6e5e91a-52e1-47a6-9cd1-8e829256e746', 'route': ['p1', 'e10', 'i2', 'x2', 'p2', 'c2']}
1769498556.0724335,RECEIVED,3c3c36c0-ba18-4d5d-95f6-281776dc4dc8,6ef44c3d-be5d-419e-85f5-1bc486d6b1aa,c2,c4,27,p1,?,surb={'id': 'a7de0dbb-802c-4777-9487-bede73dd65cf', 'route': ['p1', 'e10', 'i4', 'x9', 'p2', 'c2']}
1769498556.163916,SENT,f5bec366-2ecc-41d5-a522-225cc7854866,c9098081-028a-4f72-8af0-10b5cd6393c6,c4,c1,3376,?,p1,
1769498556.1639857,CREATED,6ac068f5-4e4c-418e-aca5-91b3292e3313,0b54e740-c22c-4f84-95b2-0cd2b13059b3,c4,c1,27,?,?,surb={'id': 'd6b661a4-277b-4c36-b123-e8ecd339e029', 'route': ['p1', 'e7', 'i6', 'x10', 'p1', 'c4']}
1769498556.2600365,SENT,b25c3c80-52e4-44eb-acb4-46f937de9a0d,a7fa86bc-5786-4ed0-9e91-58ba8484eb83,c4,c1,3363,?,p1,
1769498556.2601247,CREATED,cf9bc0ee-13a4-4857-bfcd-fb65a8b06f63,8be2d2b7-3666-4870-8793-8c686372555f,c4,c1,26,?,?,surb={'id': '07665b41-76fc-4187-8c63-a040ea7197df', 'route': ['p1', 'e2', 'i1', 'x5', 'p1', 'c4']}
1769498556.2659397,SENT,b1844660-90af-4bb2-ac78-1c5b3fed93de,2daeae4b-5e34-40fd-a6d2-14df2343c9eb,c4,c1,3371,?,p1,
1769498556.2660117,CREATED,9658c586-817e-49e9-bf33-6aa18c0aeaf1,ffbc8ea6-6987-4be0-9052-4982a859aec9,c4,c1,27,?,?,surb={'id': 'dd7b1d5d-25f8-4ccb-be44-36fc344f1836', 'route': ['p1', 'e5', 'i8', 'x7', 'p1', 'c4']}
1769498556.2910955,RECEIVED,db943355-b456-4685-bdca-7c60bcb9054d,e94efc25-22d5-4143-bbdd-9f0b55ddcad0,c2,c4,27,p1,?,surb={'id': '67284493-425a-4716-a4f7-921cad84ed6c', 'route': ['p1', 'e12', 'i3', 'x6', 'p2', 'c2']}
1769498556.3316972,RECEIVED,e1e558b4-fd29-451e-aa23-587f1f496be7,6a4a4575-4720-4981-bc2c-d86fad89a818,c3,c4,27,p1,?,surb={'id': 'e94bd4f3-7b67-4c15-a9b3-c5b505c3d425', 'route': ['p1', 'e5', 'i5', 'x9', 'p3', 'c3']}
1769498556.3880258,RECEIVED,d95dd656-6f89-4651-acef-db1538071f1f,19f88750-6d33-473c-a2b5-e29854001555,c2,c4,27,p1,?,surb={'id': '4cf9015d-dc49-431b-83cf-6caf51349ca8', 'route': ['p1', 'e1', 'i5', 'x6', 'p2', 'c2']}
1769498556.4131875,SENT,424bc81d-75ec-4ce7-a14c-54488350c593,3c2d8a98-5e5e-4671-bd5b-93b56b88d01e,c4,c1,3371,?,p1,
1769498556.4132655,CREATED,ac031c7e-5c15-4f30-9132-7669207e0cb0,71e5859e-6c3d-4b7b-b3b7-df0b48050cb5,c4,c1,27,?,?,surb={'id': '4917b1c4-5fcf-49a6-b487-8a68f8b2fd3d', 'route': ['p1', 'e9', 'i7', 'x9', 'p1', 'c4']}
1769498556.4186912,SENT,4e901f00-5756-444f-a1ac-a1a17318577d,81b14b6c-3d1e-4d5e-8322-f8158f39c783,c4,c1,3383,?,p1,
1769498556.4187627,CREATED,5e59192d-5eab-40a4-af94-2e58dd400694,2ed1f734-c821-473a-88b9-9a955352763f,c4,c1,27,?,?,surb={'id': '867d7d10-c5e4-4dca-8e38-4cddb37f7f87', 'route': ['p1', 'e11', 'i7', 'x3', 'p1', 'c4']}
1769498556.4313855,SENT,7a428962-f438-4b33-aeee-cdcc5779fd47,e9bd900e-9cde-4624-b363-1c8581b9118b,c4,c1,3360,?,p1,
1769498556.4314566,CREATED,297f19c0-6661-460d-861c-9f41f061fa03,8d7ba293-b8c8-4d89-a993-c02828b6dea7,c4,c1,26,?,?,surb={'id': 'df37e3ee-4272-45e1-827f-b7ab0a5cfcaa', 'route': ['p1', 'e9', 'i1', 'x5', 'p1', 'c4']}
1769498556.4474268,RECEIVED,36357fe6-85ae-4e99-83df-eeda3ed4fb86,c69e5091-4ad8-4977-8e2c-5eabcfa176fb,c2,c4,27,p1,?,surb={'id': '0da4913c-99b1-48b6-8b13-e2481dc1591e', 'route': ['p1', 'e5', 'i10', 'x9', 'p2', 'c2']}
1769498556.4718504,RECEIVED,7ebb9ed0-d8ef-4016-a882-7722ce1f6716,96032a6a-3cae-49d5-9ccc-20f4f6cfefc7,c2,c4,27,p1,?,surb={'id': '4c57a58c-5a3a-4eea-864f-6162350bc03e', 'route': ['p1', 'e1', 'i3', 'x6', 'p2', 'c2']}
1769498556.6990168,SENT,16821c0a-bb3a-41f5-b7e3-62739a4c8ae9,f437a3cc-1a67-4d15-9760-4c9c61be0d26,c4,c1,3376,?,p1,
1769498556.6992047,CREATED,dde38f50-2f16-4633-a695-d5b8243969cc,30136e16-3f4d-4157-acd7-d2e3d5fd0fa8,c4,c1,26,?,?,surb={'id': '637c905b-00d9-4255-b8fe-4ae79a17d619', 'route': ['p1', 'e11', 'i7', 'x2', 'p1', 'c4']}
1769498557.080668,RECEIVED,1b589f60-b8b1-4464-9d89-5fce9f4addfd,6e6b28eb-97fb-476a-8905-e86e9036fc30,c2,c4,26,p1,?,surb={'id': '3748e0a3-28d1-46d1-b047-8fc4c08f4647', 'route': ['p1', 'e3', 'i2', 'x1', 'p2', 'c2']}
1769498557.164387,RECEIVED,9f831b79-6e32-475e-9f9b-34b037bea631,91212b24-b581-40ba-bf58-e18392899a2f,c2,c4,27,p1,?,surb={'id': '9497c460-3dd8-49c6-b164-f9959cc0abc7', 'route': ['p1', 'e10', 'i12', 'x3', 'p2', 'c2']}
1769498557.180937,RECEIVED,d07d4b98-7bf7-4cdc-887e-dd3c12800899,fa995b83-749e-4f3c-ba64-8928c0048fe6,c2,c4,27,p1,?,surb={'id': '8b068b44-50ad-4389-9bb0-e7e1ed08e124', 'route': ['p1', 'e6', 'i7', 'x1', 'p2', 'c2']}
1769498557.3774612,RECEIVED,0ca5fa0f-1333-41ea-803d-61f40fb3896a,a410228f-329e-4a89-91b6-ce30a15dcaab,c3,c4,27,p1,?,surb={'id': 'f7a5ab98-3f85-4819-a2d2-95d8ae1482ce', 'route': ['p1', 'e12', 'i6', 'x10', 'p3', 'c3']}
1769498557.4488297,RECEIVED,eab3ab54-ae8a-4712-8b5c-096e12fec4dd,ff578ad0-42f2-4575-b14b-679ecbce69bf,c3,c4,27,p1,?,surb={'id': '213182ce-36f7-4373-bace-92f8ca648661', 'route': ['p1', 'e11', 'i7', 'x1', 'p3', 'c3']}
1769498557.9823463,RECEIVED,ec40bc08-1f63-4453-baad-c65368cf37fd,bd24c0e3-2e88-479e-b9fd-cf4a15c2fba5,c2,c4,27,p1,?,surb={'id': 'b7aa7c63-c2ef-4c1c-bc80-385de3f74edd', 'route': ['p1', 'e9', 'i8', 'x1', 'p2', 'c2']}
1769498557.9971538,RECEIVED,37298b78-9fe5-4e4b-84f1-895ffbd92765,9bbeed16-d929-4bc5-a75d-81cfd78080d0,c3,c4,27,p1,?,surb={'id': '91b4600b-337f-41d9-903c-ca9b5a8d5f33', 'route': ['p1', 'e10', 'i4', 'x10', 'p3', 'c3']}
1769498558.0884423,RECEIVED,740f7a40-84b9-4cf9-80fd-038b0b892239,864b8cb6-ad96-472e-b118-fe7cd8f5aded,c3,c4,27,p1,?,surb={'id': 'ca2cc68e-0dbc-46c6-9415-fbe3768bdf82', 'route': ['p1', 'e4', 'i10', 'x6', 'p3', 'c3']}
1769498558.571541,RECEIVED,022226ea-a102-4a76-86b2-b290038826eb,b5098013-22bd-4653-b177-de3749f401a4,c3,c4,26,p1,?,surb={'id': '03fc43fa-9145-46d6-86dc-2fa4baeeea64', 'route': ['p1', 'e7', 'i6', 'x6', 'p3', 'c3']}
1769498558.6747274,SENT,dec4132d-d727-4a3f-8fa9-ef45aa20a90e,c76307b7-2a08-4409-bc89-85805582f64d,c4,c1,3375,?,p1,
1769498558.6748614,CREATED,028bc324-d497-4f24-bbea-286550501b0b,fee81ebb-4249-4712-9b5b-762b72a1fef7,c4,c1,27,?,?,surb={'id': '6c3d0707-ca67-462b-9db3-d2ade00c4796', 'route': ['p1', 'e1', 'i7', 'x4', 'p1', 'c4']}
1769498558.7472422,RECEIVED,912eb0eb-7cc3-4b16-8d1c-1d957fd43b0f,5a3a0134-025d-4916-8e6a-2b68f82b7a0b,c3,c4,27,p1,?,surb={'id': 'a880f2b1-52ae-4642-bf9b-298ad0ec8bbc', 'route': ['p1', 'e4', 'i6', 'x10', 'p3', 'c3']}
1769498558.7784405,RECEIVED,adaf55b5-bada-4979-b0e3-bed5b6067590,c0f7f0f0-0c23-4594-9e0f-16398b12cf6b,c3,c4,27,p1,?,surb={'id': 'd1487729-83c9-4caf-9da7-38cfafbca7b4', 'route': ['p1', 'e10', 'i5', 'x4', 'p3', 'c3']}
1769498558.8049073,RECEIVED,5578f74b-40ff-4334-9b32-91f4387ab37c,5f273155-8b0b-4ab7-b0f7-9e4ea26dceae,c3,c4,27,p1,?,surb={'id': 'c7b5e317-1858-4610-b764-b6352a33119a', 'route': ['p1', 'e5', 'i9', 'x12', 'p3', 'c3']}
1769498559.2045326,SENT,c12524fd-e339-4e90-9c91-611680dc9a44,8cb5554f-654b-4256-8442-51aa6adf4085,c4,c1,3359,?,p1,
1769498559.2046075,CREATED,ccef5fb4-e1e7-4468-a1f7-cce003a7426c,3435b4f0-3eb6-4cf1-88a1-b34a0b8527be,c4,c1,27,?,?,surb={'id': '14ac8154-edb6-4b3b-8a34-fbef29503fb8', 'route': ['p1', 'e7', 'i2', 'x8', 'p1', 'c4']}
1769498559.377565,SENT,8c7d8283-e18d-457c-9734-489226fe86f9,75a4377d-ffd7-49c9-adb8-26b3e0755c7e,c4,c1,3392,?,p1,
1769498559.3776453,CREATED,4ee9979e-7066-4609-af08-d2a774956480,8b414b12-4fdc-4960-b0bf-3561bad3b37a,c4,c1,27,?,?,surb={'id': '59f8ff06-37db-4255-b636-ca7e8ed2d8da', 'route': ['p1', 'e10', 'i3', 'x9', 'p1', 'c4']}
1769498559.4767673,RECEIVED,f04b822b-c670-4385-baf7-11779c5e3c5c,73df8a45-e9e7-4b14-8627-cd596e31b880,c3,c4,26,p1,?,surb={'id': '3fa5954e-cac3-42c7-a18d-fa327ffdc45c', 'route': ['p1', 'e4', 'i1', 'x12', 'p3', 'c3']}
1769498559.7919905,RECEIVED,87531fc1-3f2f-4f83-94d5-226d8ea2deec,9ae2997a-0a78-44aa-9e17-fd73553436d7,c3,c4,27,p1,?,surb={'id': 'e90ce807-1281-450d-9709-ace83a72d2a5', 'route': ['p1', 'e7', 'i10', 'x8', 'p3', 'c3']}
1769498559.8559399,SENT,2d0c22e8-b365-4607-8193-c4abc19d8015,2e62714e-26a2-446a-9e00-5f40ccecfa42,c4,c1,3374,?,p1,
1769498559.8560162,CREATED,04bea1eb-1d53-4214-bcd0-5b81b0e0e7e7,9cad850e-6701-4973-8501-e96d2ee12c0f,c4,c1,27,?,?,surb={'id': '7594ca9a-c52b-4823-bf2f-a1d045fc2dba', 'route': ['p1', 'e5', 'i12', 'x3', 'p1', 'c4']}
1769498559.9056938,RECEIVED,f74a634d-0ff3-48e6-96f4-15e368f18aeb,ebcffaa7-01c0-4b54-8c2c-3b53aec90428,c3,c4,26,p1,?,surb={'id': '9cb568cf-cde0-4b61-b8b6-c7c4ba95ceaa', 'route': ['p1', 'e2', 'i4', 'x11', 'p3', 'c3']}
1769498559.9119103,RECEIVED,d5c2a6b1-cfc3-405a-aef0-fe76ca0b796f,7584f02a-7c0d-423b-99c1-649705c71993,c3,c4,27,p1,?,surb={'id': 'e561deba-ab10-4bb4-b155-8790f1c3f163', 'route': ['p1', 'e7', 'i9', 'x4', 'p3', 'c3']}
1769498560.279494,RECEIVED,e9a99f25-f49e-48ed-9a6b-5cf0cf0b0ea2,1134828f-e658-4157-8ecb-680d92b19028,c3,c4,27,p1,?,surb={'id': 'df6a5bd9-7547-44b4-9836-dbad6094667c', 'route': ['p1', 'e8', 'i1', 'x10', 'p3', 'c3']}
1769498560.3068142,RECEIVED,10dd2f88-8f65-4cf8-8f7a-f1edd8a6676d,d6f195d7-28b6-45f4-ab88-6713381f6960,c3,c4,27,p1,?,surb={'id': '69f9ba46-31ac-4d7d-a0d1-618c77f6842e', 'route': ['p1', 'e5', 'i12', 'x2', 'p3', 'c3']}
1769498560.320887,RECEIVED,b3854c60-4fd1-409b-9d6d-6e790ebee7cf,b3165fd4-3021-4f8e-860f-552619fcf81a,c2,c4,26,p1,?,surb={'id': '3fd3c5cf-346b-4ebc-9a09-dc7f97bf375b', 'route': ['p1', 'e1', 'i12', 'x11', 'p2', 'c2']}
1769498560.3571973,SENT,bf3acde2-7984-4db3-b873-ce7f7beb74aa,ccdd7697-0904-48ff-ba94-7c07f5937094,c4,c1,3377,?,p1,
1769498560.3572938,CREATED,2603c5bd-48fd-4eb7-ac42-9390613fef03,1a382ce2-f7a2-4504-9f26-c561d1000c12,c4,c1,26,?,?,surb={'id': '6d5232cb-2b4e-4674-b404-ae1a6f6db06a', 'route': ['p1', 'e9', 'i1', 'x4', 'p1', 'c4']}
1769498560.5607328,RECEIVED,1521736b-daf3-4a49-9ef5-d2169933d1b3,1f5fcac7-7438-4510-abb7-b2dc3ec8a53d,c3,c4,27,p1,?,surb={'id': '8b131b38-243b-4c6f-a05c-78be0d4fd9a0', 'route': ['p1', 'e3', 'i4', 'x9', 'p3', 'c3']}
1769498560.6119301,RECEIVED,116f13d3-741a-4fcb-8a3f-2b97705a6bc4,f4f0bd79-d76d-42e6-99b0-68a39fe4867c,c2,c4,26,p1,?,surb={'id': 'a728938f-5154-4f39-b029-0a7ea8ebcca7', 'route': ['p1', 'e12', 'i7', 'x3', 'p2', 'c2']}
1769498560.6707625,SENT,5bfd0b9b-dcda-416f-9f2a-c648a9e515bd,51460db5-0cd8-4c61-abf6-a8def43addd3,c4,c1,3378,?,p1,
1769498560.6708753,CREATED,d34ab489-9775-4879-b004-de6e51083331,66c23639-0115-4aec-9f4a-e7362a0cc9a7,c4,c1,27,?,?,surb={'id': 'ab5e3b80-b640-4730-a2e2-570b5f181124', 'route': ['p1', 'e9', 'i2', 'x12', 'p1', 'c4']}
1769498560.9404438,RECEIVED,35bc793e-e9a2-4832-8724-3d1acc6ec95b,61bd57be-e631-4774-932b-a4391de8c716,c3,c4,27,p1,?,surb={'id': '0442eaa9-2d12-4616-b9f6-285a7861f388', 'route': ['p1', 'e12', 'i9', 'x11', 'p3', 'c3']}
1769498561.0488229,SENT,c43ec208-ab24-486b-91a7-400331377d9d,5031a4f7-7c92-4d52-a72c-c35de20c93e8,c4,c1,3384,?,p1,
1769498561.048932,CREATED,7b2c88a6-e31e-4f1a-a7c2-c0206bd85a48,f689eda0-7125-4724-8b2d-d1504dbb6e34,c4,c1,27,?,?,surb={'id': 'ce632bf8-72ad-4d50-9452-ec4644262b6f', 'route': ['p1', 'e11', 'i3', 'x9', 'p1', 'c4']}
1769498561.244783,RECEIVED,cf707119-0c83-4080-a2e8-530c36493b42,f9a0e229-6cbd-4ce3-8173-7493ca7d9158,c3,c4,27,p1,?,surb={'id': '8b51f691-35df-4e27-96ef-01828f3ba9c5', 'route': ['p1', 'e8', 'i3', 'x7', 'p3', 'c3']}
1769498561.5608037,RECEIVED,3959d879-20a1-4295-bf53-b48e0b5822d9,89b0253b-5a24-4f2b-8822-b1073d4038d3,c3,c4,27,p1,?,surb={'id': '16bca0e4-8717-4f6a-8f3f-44c5cb4436fd', 'route': ['p1', 'e4', 'i7', 'x8', 'p3', 'c3']}
1769498561.5801342,RECEIVED,d999e0bc-6d0f-4734-aafa-01db93ac5013,33382e32-3e29-421e-8df8-7222f5d9a9f7,c3,c4,27,p1,?,surb={'id': '5ad1552c-8637-4ab2-9c44-8ad9f8c5bddb', 'route': ['p1', 'e10', 'i6', 'x7', 'p3', 'c3']}
1769498561.769801,RECEIVED,c5a7c3f6-505f-4094-b827-77d56e5d5c69,363e0038-3869-4cc6-9448-f2b514a7b168,c3,c4,27,p1,?,surb={'id': '0fd7434c-76dd-4efa-be82-51929faf555e', 'route': ['p1', 'e1', 'i12', 'x10', 'p3', 'c3']}
1769498561.779884,RECEIVED,d1a7a3bc-6993-41a2-be39-f33ac2a3882e,e83ec1de-a88d-45f4-bd2d-a9d9bd0b7e4a,c3,c4,27,p1,?,surb={'id': '02daa7b0-ee07-4c2f-b286-9f5f2f8f6212', 'route': ['p1', 'e6', 'i6', 'x5', 'p3', 'c3']}
1769498561.9366896,RECEIVED,a9885312-ea3f-4c07-a25d-a8f31c803eb9,2438c504-10f5-4812-9b1d-02aba623695b,c3,c4,27,p1,?,surb={'id': '17c94bbc-f615-4396-92ce-b5b9b5a26bac', 'route': ['p1', 'e4', 'i10', 'x2', 'p3', 'c3']}
1769498561.9483037,RECEIVED,edc17874-229b-484b-a3ca-dff8dcbbe5d8,fcca4283-b6d8-470b-989e-ec98d461c7db,c3,c4,26,p1,?,surb={'id': 'e2009a59-f5bd-48d2-9202-c1119517fa7b', 'route': ['p1', 'e5', 'i7', 'x10', 'p3', 'c3']}
1769498561.9751935,RECEIVED,17b9f1dd-4e82-4269-a506-d07fea1597bb,6d3b16bc-5631-4349-bc47-c3f18f90d377,c3,c4,26,p1,?,surb={'id': '67ed8684-52f9-4a64-85f1-52a13c40ff1a', 'route': ['p1', 'e3', 'i10', 'x3', 'p3', 'c3']}
1769498562.0109496,RECEIVED,f8a48c96-e056-4ea0-923d-453fe355ca0f,092eb20d-1be1-4af6-aa3a-9fa70a8bc189,c2,c4,27,p1,?,surb={'id': 'd43a2447-d0c0-4127-9744-33f568387ca4', 'route': ['p1', 'e6', 'i12', 'x2', 'p2', 'c2']}
1769498562.4467695,RECEIVED,e97c388d-5e97-4976-a896-10fa0b1f1ca5,e459eb64-d4fe-4ff0-9f92-6656f085814f,c2,c4,27,p1,?,surb={'id': '7217ed57-769e-44a6-8d1f-6a9e4a182733', 'route': ['p1', 'e12', 'i1', 'x3', 'p2', 'c2']}
1769498562.5045612,RECEIVED,cf491b70-c73d-49ef-8d9e-c4ea8d5c1227,69ae99a4-da95-4575-a007-7558ed0d4a6d,c3,c4,26,p1,?,surb={'id': '31e1a7cc-765d-45e3-bca2-1fdaca94aa9b', 'route': ['p1', 'e3', 'i6', 'x12', 'p3', 'c3']}
1769498562.5905187,SENT,bf87e73b-eca7-4265-a5c6-0d327bbd3a55,05c42d11-c6d2-49a0-b17c-d4a5abf5709a,c4,c1,3373,?,p1,
1769498562.5906181,CREATED,c6c3b362-09a7-4a19-9aad-7e7a002e33c2,2805b38b-2b0c-453e-9646-e63af66fd046,c4,c1,27,?,?,surb={'id': 'c24c7056-8732-434d-8ba9-f85e172ce8af', 'route': ['p1', 'e5', 'i8', 'x8', 'p1', 'c4']}
1769498562.5963442,RECEIVED,4089bbe2-a112-4a76-a05d-3688bec9d7e4,6a178325-d3ad-4b5d-8c60-34ac13ee394a,c2,c4,27,p1,?,surb={'id': '943c85f2-d903-41ff-981d-501ac070b693', 'route': ['p1', 'e3', 'i4', 'x5', 'p2', 'c2']}
1769498562.6717029,RECEIVED,224cbcf7-9501-4619-b43e-0ed8cffbe020,50872244-0f21-4d9f-aed3-c69b3bfb303e,c3,c4,27,p1,?,surb={'id': 'f284d86d-ee94-4944-bf81-72b5ca2b77db', 'route': ['p1', 'e11', 'i5', 'x2', 'p3', 'c3']}
1769498562.7399313,SENT,688ade90-84c2-4e65-a80c-dc791cc52fb2,234f54ba-967b-4362-ac14-66af947830be,c4,c1,3381,?,p1,
