timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769733216.0860891,SENT,5adb6abe-9ffa-43c3-8788-a85e2c89a893,0824fd0e-319d-4e3b-bf58-737b13cef79e,c4,c2,3371,?,p1,
1769733216.086226,CREATED,aa6dcc89-db48-407f-99bc-c63822c7c421,3aacc493-89fb-4274-823a-8282e740e664,c4,c2,26,?,?,surb={'id': 'fbce981d-8fd9-4373-8e4e-99b24b45a18e', 'route': ['p2', 'e3', 'i10', 'x9', 'p1', 'c4']}
1769733216.1316965,RECEIVED,64eeb513-9334-43da-a2d3-de98f18b7018,57d55264-b6cf-4b4a-bd1e-db36b9b6f955,c5,c4,27,p1,?,surb={'id': '3dae0647-ffdb-457b-9201-e49190b05749', 'route': ['p1', 'e1', 'i2', 'x11', 'p2', 'c5']}
1769733216.1463957,SENT,e85390b6-94d5-4f40-935c-807b34047767,220b6a7a-f0cd-42bf-a3ca-d53082df20cf,c4,c2,3397,?,p1,
1769733216.1465297,CREATED,e05de7e5-2c47-4b31-9515-85d313039e84,b753fd2d-72ff-483b-927d-0883d8ade77f,c4,c2,27,?,?,surb={'id': 'f9d93f88-bd32-4ad9-ab6c-d26ac838ff46', 'route': ['p2', 'e4', 'i10', 'x5', 'p1', 'c4']}
1769733216.2115495,SENT,649b74b0-0f6e-4446-9057-80d527fa5fec,d88435cf-e272-4321-8303-5436839ff34c,c4,c2,3360,?,p1,
1769733216.211685,CREATED,b35e21e2-8009-4318-b91b-933d6825f004,b753fd2d-72ff-483b-927d-0883d8ade77f,c4,c2,27,?,?,surb={'id': 'f9d93f88-bd32-4ad9-ab6c-d26ac838ff46', 'route': ['p2', 'e4', 'i10', 'x5', 'p1', 'c4']}
1769733216.2720573,SENT,e4323830-feb2-4f6d-bc95-a6a7d58a93ec,19e6abd1-8bf8-4e19-b1b8-c88258009a97,c4,c2,3399,?,p1,
1769733216.2721999,CREATED,38b75bd2-231d-4c50-9559-0293fbddd836,65f26850-4a5e-4eed-855e-e6139271e7a9,c4,c2,27,?,?,surb={'id': '9dc7e7bf-36ae-4043-9c80-4a64afdfd4da', 'route': ['p2', 'e7', 'i6', 'x12', 'p1', 'c4']}
1769733216.4062788,SENT,5c6dc022-d12a-4bf2-86e0-e628a9af4cec,16f76862-a943-4811-8fdc-c762807c32cb,c4,c2,3372,?,p1,
1769733216.4063742,CREATED,1c6648e5-4e54-48cc-b854-1d038407fc50,65f26850-4a5e-4eed-855e-e6139271e7a9,c4,c2,27,?,?,surb={'id': '9dc7e7bf-36ae-4043-9c80-4a64afdfd4da', 'route': ['p2', 'e7', 'i6', 'x12', 'p1', 'c4']}
1769733216.4380825,RECEIVED,f456db76-8429-4f1f-9073-975924492903,497c36de-73bd-4f70-8fb1-b166659f4391,c5,c4,25,p1,?,surb={'id': '6769d329-72b5-46de-be84-56d96442c970', 'route': ['p1', 'e9', 'i5', 'x1', 'p2', 'c5']}
1769733216.6117318,RECEIVED,ebeeb0e1-6ea0-412b-a4f1-9e4c279eb856,20be765a-9fe5-471b-a250-7503825cbb9e,c5,c4,26,p1,?,surb={'id': '12e9af89-0b5c-484e-ae50-0961e0ae479c', 'route': ['p1', 'e11', 'i11', 'x12', 'p2', 'c5']}
1769733216.6509101,RECEIVED,9f07e993-cbec-4ebd-8b4c-fc8a89a07d8e,20be765a-9fe5-471b-a250-7503825cbb9e,c5,c4,26,p1,?,surb={'id': '12e9af89-0b5c-484e-ae50-0961e0ae479c', 'route': ['p1', 'e11', 'i11', 'x12', 'p2', 'c5']}
1769733216.665399,RECEIVED,8261db51-e546-4d6e-9b1b-c2f3ec247e1c,77fa5edd-a429-45f9-b10f-8eb61a7eff89,c2,c4,27,p1,?,surb={'id': '15cc575d-fa09-43c2-a151-762db059a9a6', 'route': ['p1', 'e2', 'i3', 'x9', 'p2', 'c2']}
1769733216.717888,SENT,32335a67-478b-478f-b7fa-ef04af6f6bd0,851ade6b-809c-41ed-a561-02a451bf17ef,c4,c2,3383,?,p1,
1769733216.7179847,CREATED,bcc778e5-0e29-4883-a519-8488b6ddaab1,72a49d90-c320-4562-8779-4d5dc7fe167e,c4,c2,27,?,?,surb={'id': '4d108a39-a3d0-4638-8719-1374fab9bc4f', 'route': ['p2', 'e5', 'i12', 'x5', 'p1', 'c4']}
1769733216.805553,RECEIVED,28172c3e-4ae4-49f2-90db-b72b845b80d7,97a223cc-202a-48f9-80de-f91cbb619182,c2,c4,27,p1,?,surb={'id': 'dc39df9e-f662-42bd-8336-5c645a3f1589', 'route': ['p1', 'e1', 'i1', 'x10', 'p2', 'c2']}
1769733216.8094583,RECEIVED,d872c31f-715d-47bc-84e7-9a38579db610,bd5c4464-2b96-4892-b51a-711104da99f5,c5,c4,26,p1,?,surb={'id': '66188c4d-0ae4-4d76-b059-9e5cd61e2d02', 'route': ['p1', 'e8', 'i1', 'x12', 'p2', 'c5']}
1769733216.9328916,RECEIVED,c098c626-7bbf-43f1-8a57-d601fe42948d,d576b344-4acf-4e21-9355-14f9236fbd00,c2,c4,27,p1,?,surb={'id': '070becf3-0b79-433b-8022-e4cdcf8b3c74', 'route': ['p1', 'e3', 'i9', 'x10', 'p2', 'c2']}
1769733217.0285132,RECEIVED,e310ab72-1e34-4de6-87a5-57cb64dd79fa,28893425-f575-463a-8f18-064de76af30e,c2,c4,27,p1,?,surb={'id': '1eb44a13-db81-4bc4-b829-170f976e3661', 'route': ['p1', 'e6', 'i11', 'x6', 'p2', 'c2']}
1769733217.1151826,RECEIVED,7992634c-1217-40f7-99dc-58fce87bea13,339eabfc-9845-4447-b3be-8dcec3e6eeff,c5,c4,27,p1,?,surb={'id': '2920acda-a2f0-432e-bd18-ca0cb81cc875', 'route': ['p1', 'e9', 'i10', 'x10', 'p2', 'c5']}
1769733217.1462388,RECEIVED,568da2f3-20e2-4ee4-993b-0350ad4ee358,d27276e3-5e06-410b-ab71-74f8de0c9fa8,c5,c4,27,p1,?,surb={'id': '642c9bd8-e651-486d-b468-cc9b052cfa79', 'route': ['p1', 'e6', 'i12', 'x9', 'p2', 'c5']}
1769733217.1566415,SENT,0c327bea-321d-4288-8bbb-79b6c24502d9,c7b60109-ecfa-428d-9ef1-ea26a997059a,c4,c2,3365,?,p1,
1769733217.1567743,CREATED,db4dde56-d9df-43aa-a419-aa1c8114b3fd,72a49d90-c320-4562-8779-4d5dc7fe167e,c4,c2,27,?,?,surb={'id': '4d108a39-a3d0-4638-8719-1374fab9bc4f', 'route': ['p2', 'e5', 'i12', 'x5', 'p1', 'c4']}
1769733217.1673875,RECEIVED,d076519d-1f4c-4772-961e-2c426aec5040,70329978-b40a-4011-88d5-b5a33f5ea793,c2,c4,26,p1,?,surb={'id': '1f544ea6-d0dd-4023-86fd-067f6d458642', 'route': ['p1', 'e5', 'i6', 'x11', 'p2', 'c2']}
1769733217.220416,SENT,86351b33-93e1-4615-96d0-83dbfbc3f1a6,67ce6199-205d-4e46-9c96-1c889475a4aa,c4,c2,3380,?,p1,
1769733217.2205253,CREATED,162a9f59-f9d4-4154-88bd-5ea4a5ee7aee,3bfb844e-e28a-41b3-9ba7-839e7b34a3e2,c4,c2,27,?,?,surb={'id': 'e6839379-3a21-4d5f-9013-8408626ea258', 'route': ['p2', 'e11', 'i1', 'x2', 'p1', 'c4']}
1769733217.3104475,SENT,1618e9f9-bc3f-4f65-8c77-227cf09dfc66,f737e3d4-8f02-4017-8ce1-44d0c6d41337,c4,c2,3393,?,p1,
1769733217.3105493,CREATED,96b04b70-bd9e-4e68-bb11-e31ac19617fe,3bfb844e-e28a-41b3-9ba7-839e7b34a3e2,c4,c2,27,?,?,surb={'id': 'e6839379-3a21-4d5f-9013-8408626ea258', 'route': ['p2', 'e11', 'i1', 'x2', 'p1', 'c4']}
1769733217.3136983,RECEIVED,e36c620f-8e08-490a-a14e-40a88e4cdf4a,69cd71fa-33c4-420d-96a5-860e3a619be3,c5,c4,26,p1,?,surb={'id': '08897c2a-2e58-4d5b-b87c-47a519b65347', 'route': ['p1', 'e6', 'i12', 'x2', 'p2', 'c5']}
1769733217.3571653,RECEIVED,fe2961a6-6bf1-41b2-b385-8a06d8bf2211,69cd71fa-33c4-420d-96a5-860e3a619be3,c5,c4,26,p1,?,surb={'id': '08897c2a-2e58-4d5b-b87c-47a519b65347', 'route': ['p1', 'e6', 'i12', 'x2', 'p2', 'c5']}
1769733217.385341,RECEIVED,e8e041df-0c76-4e02-b6f0-458f5075aab6,860d7b5d-342c-417d-861a-4f4ce3fe2064,c2,c4,27,p1,?,surb={'id': 'e1440ff4-6482-43e9-9ee4-db5ef7dde5f3', 'route': ['p1', 'e4', 'i11', 'x1', 'p2', 'c2']}
1769733217.3926466,RECEIVED,1aecbcf9-b0d7-43d5-9f18-488c367c4596,70329978-b40a-4011-88d5-b5a33f5ea793,c2,c4,26,p1,?,surb={'id': '1f544ea6-d0dd-4023-86fd-067f6d458642', 'route': ['p1', 'e5', 'i6', 'x11', 'p2', 'c2']}
1769733217.5039997,SENT,9dc9c9ba-aeab-440c-9ab4-732712192b6c,a076b5d0-4a98-444d-a860-bf565fa12995,c4,c2,3383,?,p1,
1769733217.5041869,CREATED,da706f21-20f8-4779-ab44-4490a7381d03,bb780c63-03e0-4884-b4f9-7d2fb2d58321,c4,c2,27,?,?,surb={'id': '356366b5-0be9-424b-82ee-5fd6d952583a', 'route': ['p2', 'e9', 'i10', 'x9', 'p1', 'c4']}
1769733217.6795766,SENT,07933b0a-0f68-41ef-9c05-20652464c211,8f22d06b-5c44-47ce-9b23-2a0957926e51,c4,c2,3375,?,p1,
1769733217.6797247,CREATED,cf45b0cd-fa24-4f98-8839-889f1098eb2b,bb780c63-03e0-4884-b4f9-7d2fb2d58321,c4,c2,27,?,?,surb={'id': '356366b5-0be9-424b-82ee-5fd6d952583a', 'route': ['p2', 'e9', 'i10', 'x9', 'p1', 'c4']}
1769733217.6885889,RECEIVED,4ae16c64-2075-4b6c-b6c2-433e65b53ed1,57d55264-b6cf-4b4a-bd1e-db36b9b6f955,c5,c4,27,p1,?,surb={'id': '3dae0647-ffdb-457b-9201-e49190b05749', 'route': ['p1', 'e1', 'i2', 'x11', 'p2', 'c5']}
1769733218.21083,RECEIVED,6b670b9c-d342-4fe4-9aa7-0affcd386512,28893425-f575-463a-8f18-064de76af30e,c2,c4,27,p1,?,surb={'id': '1eb44a13-db81-4bc4-b829-170f976e3661', 'route': ['p1', 'e6', 'i11', 'x6', 'p2', 'c2']}
1769733218.4992695,RECEIVED,b82f8617-1b90-4e7f-9a11-31373d2f84cf,69e085a1-8411-4bc2-84af-c3c333a561bb,c5,c4,27,p1,?,surb={'id': '01ae0033-3aec-4700-8cd3-e3c56c954e32', 'route': ['p1', 'e3', 'i3', 'x9', 'p2', 'c5']}
1769733218.5021222,SENT,922549b1-995d-43fc-9d1e-cad59df472fc,9f84b0bc-0cb9-47d5-b31f-1cd570a775ef,c4,c2,3375,?,p1,
1769733218.5022268,CREATED,111bb3c8-ee73-4b89-806e-5eb2f36746ec,b4b0d4a5-3d50-4b65-903e-ad9c885c8cbe,c4,c2,27,?,?,surb={'id': '39c2753a-290e-438d-b4f9-6c71becd9556', 'route': ['p2', 'e8', 'i3', 'x12', 'p1', 'c4']}
1769733218.5478363,RECEIVED,4f92154f-b34a-4bcc-b553-83f8ffb9b346,497c36de-73bd-4f70-8fb1-b166659f4391,c5,c4,25,p1,?,surb={'id': '6769d329-72b5-46de-be84-56d96442c970', 'route': ['p1', 'e9', 'i5', 'x1', 'p2', 'c5']}
1769733218.5918043,RECEIVED,7c53e38b-727d-4e5d-ac2a-a9de34f9be2e,860d7b5d-342c-417d-861a-4f4ce3fe2064,c2,c4,27,p1,?,surb={'id': 'e1440ff4-6482-43e9-9ee4-db5ef7dde5f3', 'route': ['p1', 'e4', 'i11', 'x1', 'p2', 'c2']}
1769733218.8223507,SENT,3f2ba7d3-4e8c-4a3e-9ed5-2db1dd4326c8,b220238d-b0b3-478b-8963-c00cbbfaaf91,c4,c2,3392,?,p1,
1769733218.8225083,CREATED,9faed774-1bbe-4bb3-b39f-85e3b192e81f,b4b0d4a5-3d50-4b65-903e-ad9c885c8cbe,c4,c2,27,?,?,surb={'id': '39c2753a-290e-438d-b4f9-6c71becd9556', 'route': ['p2', 'e8', 'i3', 'x12', 'p1', 'c4']}
1769733218.892221,RECEIVED,a3ef8037-baf4-4717-a65c-579130ca7b70,339eabfc-9845-4447-b3be-8dcec3e6eeff,c5,c4,27,p1,?,surb={'id': '2920acda-a2f0-432e-bd18-ca0cb81cc875', 'route': ['p1', 'e9', 'i10', 'x10', 'p2', 'c5']}
1769733218.9760034,SENT,5ac1a23e-aa69-4334-8f86-97c122fd740d,c0d4db09-c3c7-401e-a860-c41e53492d2c,c4,c2,3375,?,p1,
1769733218.9760919,CREATED,55456a4b-2598-4252-b82d-e03155e998e1,e147c391-b224-454e-8d9d-d51ea4f77f6b,c4,c2,27,?,?,surb={'id': 'a98c7738-2409-4e80-9bf9-986e3653792d', 'route': ['p2', 'e11', 'i4', 'x2', 'p1', 'c4']}
1769733219.096475,RECEIVED,7b6d0d29-a679-458e-be54-f27d3b05b718,d576b344-4acf-4e21-9355-14f9236fbd00,c2,c4,27,p1,?,surb={'id': '070becf3-0b79-433b-8022-e4cdcf8b3c74', 'route': ['p1', 'e3', 'i9', 'x10', 'p2', 'c2']}
1769733219.2430065,SENT,fc24b705-9ad7-4b17-b09b-68f35eec7eb0,8597fdcb-9ffd-4e0d-99e4-03fc887c804e,c4,c2,3380,?,p1,
1769733219.243118,CREATED,f8828dc5-22a0-4003-919c-338cad6155a9,e147c391-b224-454e-8d9d-d51ea4f77f6b,c4,c2,27,?,?,surb={'id': 'a98c7738-2409-4e80-9bf9-986e3653792d', 'route': ['p2', 'e11', 'i4', 'x2', 'p1', 'c4']}
1769733219.4849045,RECEIVED,c713d9b9-4658-462c-9426-9c11c7c7b0d5,81e5de0b-0317-4ba8-83b7-6e1ca231571e,c5,c4,27,p1,?,surb={'id': '2cfa15f9-14b1-4c2e-839f-0c8323d30103', 'route': ['p1', 'e12', 'i2', 'x2', 'p2', 'c5']}
1769733219.6614974,RECEIVED,8e5e90c1-fbe2-4a13-9a50-53c39a778a15,08a230dd-bd18-4ab0-813f-1556bcb69425,c2,c4,27,p1,?,surb={'id': 'b066037e-59fc-45fc-b8c5-5fc68caabfae', 'route': ['p1', 'e4', 'i10', 'x11', 'p2', 'c2']}
1769733220.1079428,SENT,5b2851f1-7f05-44f4-bc78-0302100111b1,c3bf1aac-22d2-4918-9f8d-ae2ddec7e436,c4,c2,3379,?,p1,
1769733220.1081235,CREATED,c9923f48-0174-4429-91c9-675cbdbf188d,7504a9f8-0e78-4d41-b039-987ee91ddabe,c4,c2,27,?,?,surb={'id': 'a702b276-9284-455a-b1f1-cc29516b5ec2', 'route': ['p2', 'e6', 'i6', 'x3', 'p1', 'c4']}
1769733220.1449165,RECEIVED,c9571502-e9ce-442c-8979-cea80f099b35,bd5c4464-2b96-4892-b51a-711104da99f5,c5,c4,26,p1,?,surb={'id': '66188c4d-0ae4-4d76-b059-9e5cd61e2d02', 'route': ['p1', 'e8', 'i1', 'x12', 'p2', 'c5']}
1769733220.1655414,SENT,62db7bc7-9b7b-4b41-8f30-9c2797705fd5,fbf61f85-fc7e-45da-b6db-ed54c4cc7d5e,c4,c2,3372,?,p1,
1769733220.1656792,CREATED,4f89beb6-8aab-460c-8d45-1c60c9eaf5dc,7504a9f8-0e78-4d41-b039-987ee91ddabe,c4,c2,27,?,?,surb={'id': 'a702b276-9284-455a-b1f1-cc29516b5ec2', 'route': ['p2', 'e6', 'i6', 'x3', 'p1', 'c4']}
1769733220.2195797,RECEIVED,a0c14134-1583-4445-9cfd-48d1524aa377,a742c54a-89ec-472c-a250-ac219e375652,c5,c4,27,p1,?,surb={'id': '15845f09-2733-4af5-a1ea-73bdd95d8a79', 'route': ['p1', 'e8', 'i7', 'x11', 'p2', 'c5']}
1769733220.3113923,SENT,c802d3fa-4a9d-44bc-af35-a634d5930ee4,9b77bd1f-6127-4b75-9cdb-29414121fec8,c4,c2,3391,?,p1,
1769733220.3114448,CREATED,2abba5f4-1dfa-4d12-9824-52a8e78a2a41,7134b358-161a-423e-8f75-76d4e938ae34,c4,c2,27,?,?,surb={'id': '1564c135-3385-46be-b967-07f65e9c338a', 'route': ['p2', 'e12', 'i10', 'x3', 'p1', 'c4']}
1769733220.3301349,SENT,36d7a990-176e-4a28-a950-2d9c2f481fd5,7ee9b07f-9773-4aae-a5f0-837ec8c3cfde,c4,c2,3399,?,p1,
1769733220.3301916,CREATED,d05d7d69-065d-4270-9054-df54c368b811,7134b358-161a-423e-8f75-76d4e938ae34,c4,c2,27,?,?,surb={'id': '1564c135-3385-46be-b967-07f65e9c338a', 'route': ['p2', 'e12', 'i10', 'x3', 'p1', 'c4']}
1769733220.484152,SENT,85fb6cdf-2f37-4317-af79-15a0853dfb58,6ec55997-388b-4f2c-8403-3882982dd748,c4,c2,3377,?,p1,
1769733220.484285,CREATED,5e089395-7814-4f9b-83e5-08e8f9e31d35,61033663-2eb3-40a2-9871-c1146c97a25e,c4,c2,27,?,?,surb={'id': '5c004331-8562-464c-9810-60a23e4ae0c4', 'route': ['p2', 'e11', 'i8', 'x10', 'p1', 'c4']}
1769733220.6562853,RECEIVED,378df8d8-aa76-4f69-8798-a0eeae617cf9,08a230dd-bd18-4ab0-813f-1556bcb69425,c2,c4,27,p1,?,surb={'id': 'b066037e-59fc-45fc-b8c5-5fc68caabfae', 'route': ['p1', 'e4', 'i10', 'x11', 'p2', 'c2']}
1769733220.926799,RECEIVED,50cec258-0586-414e-9f79-3bfe7e87bfe9,bf05a462-02b6-4df6-90a5-4540d06b129a,c2,c4,27,p1,?,surb={'id': '210c12d7-8caf-44bd-9365-ef22df6b8a43', 'route': ['p1', 'e10', 'i7', 'x2', 'p2', 'c2']}
1769733220.9538393,RECEIVED,5f1a0535-39f5-4c14-9f90-fa00aa126b97,69e085a1-8411-4bc2-84af-c3c333a561bb,c5,c4,27,p1,?,surb={'id': '01ae0033-3aec-4700-8cd3-e3c56c954e32', 'route': ['p1', 'e3', 'i3', 'x9', 'p2', 'c5']}
1769733220.9965146,SENT,641d9829-5fa4-40df-9772-37526c131480,041bd2e3-2afc-4e74-9d80-2c7215a7a2be,c4,c2,3396,?,p1,
1769733220.9966626,CREATED,2e0dedb6-5057-470d-9102-4797e1baffad,61033663-2eb3-40a2-9871-c1146c97a25e,c4,c2,27,?,?,surb={'id': '5c004331-8562-464c-9810-60a23e4ae0c4', 'route': ['p2', 'e11', 'i8', 'x10', 'p1', 'c4']}
1769733221.004465,RECEIVED,170f0312-6c8a-419b-92f2-aa05a4a858f0,6ca4caf0-817a-4bad-a42f-9f84f4a7f196,c5,c4,27,p1,?,surb={'id': 'a45d5187-4d70-439f-a04f-2b34ab52d052', 'route': ['p1', 'e12', 'i12', 'x1', 'p2', 'c5']}
1769733221.210076,RECEIVED,c2d94030-01eb-461e-8486-4a66ef8fec31,6ca4caf0-817a-4bad-a42f-9f84f4a7f196,c5,c4,27,p1,?,surb={'id': 'a45d5187-4d70-439f-a04f-2b34ab52d052', 'route': ['p1', 'e12', 'i12', 'x1', 'p2', 'c5']}
1769733221.229348,SENT,1a4cbe29-8639-47a5-ac93-497d7d41c2ab,7dd279be-ee05-4284-a867-1db6559e85c7,c4,c2,3392,?,p1,
1769733221.22941,CREATED,2bdb7631-2946-45ac-8462-37d724f06d5f,b04ce947-858d-4e20-ae98-6d56f6ec2d72,c4,c2,27,?,?,surb={'id': '201d5436-b2b6-4b4b-b669-e7b6bf9a1f49', 'route': ['p2', 'e9', 'i4', 'x8', 'p1', 'c4']}
1769733221.2459183,RECEIVED,42d70108-c44e-4e13-b556-4de4ee9ff0c3,a742c54a-89ec-472c-a250-ac219e375652,c5,c4,27,p1,?,surb={'id': '15845f09-2733-4af5-a1ea-73bdd95d8a79', 'route': ['p1', 'e8', 'i7', 'x11', 'p2', 'c5']}
1769733221.2618217,RECEIVED,c001eb39-adae-463e-87f8-5c6470dbc961,9c66c111-e390-4ab2-9d21-c8d04f33271a,c2,c4,27,p1,?,surb={'id': '5299dd86-7e6b-4bf1-8256-3907b6cc621f', 'route': ['p1', 'e5', 'i10', 'x5', 'p2', 'c2']}
1769733221.2765074,RECEIVED,b2c5b62a-1266-4c99-9962-1c67d9715ec3,60d11f41-b02e-4e3d-84fb-3ef778dce475,c2,c4,27,p1,?,surb={'id': 'bfbfd2d9-81da-46a4-968b-a115f81d47a5', 'route': ['p1', 'e3', 'i3', 'x9', 'p2', 'c2']}
1769733221.4015384,RECEIVED,97981149-c380-4901-be3e-d8d03d5e66aa,bf05a462-02b6-4df6-90a5-4540d06b129a,c2,c4,27,p1,?,surb={'id': '210c12d7-8caf-44bd-9365-ef22df6b8a43', 'route': ['p1', 'e10', 'i7', 'x2', 'p2', 'c2']}
1769733221.4528937,SENT,dd14da86-81dd-4e25-9630-799550041a87,9f26dae4-4941-4532-83f9-aa97b4e3fab8,c4,c2,3388,?,p1,
1769733221.4530656,CREATED,e31f670d-e2fb-42e3-b816-b2d3df1ecec4,b04ce947-858d-4e20-ae98-6d56f6ec2d72,c4,c2,27,?,?,surb={'id': '201d5436-b2b6-4b4b-b669-e7b6bf9a1f49', 'route': ['p2', 'e9', 'i4', 'x8', 'p1', 'c4']}
1769733221.475677,RECEIVED,39fe8fde-782b-4220-9d7a-fbd8ca4c52d8,fbe342b6-78a0-4384-a2b2-99fc562500e8,c5,c4,27,p1,?,surb={'id': 'fd5e9322-e48b-4bdd-805d-f853ceb136e0', 'route': ['p1', 'e10', 'i1', 'x6', 'p2', 'c5']}
1769733221.5836685,RECEIVED,69458f93-5926-4614-92a7-adc77d17c02e,50cbe86a-c087-4421-93c6-031d558b36f6,c2,c4,27,p1,?,surb={'id': '3c1bb3ce-81c1-4fea-a7a3-467a12b919e8', 'route': ['p1', 'e8', 'i7', 'x12', 'p2', 'c2']}
1769733221.6879468,RECEIVED,33d24e24-85c4-4fc3-b10c-308a82653cf5,7c24e140-db20-4f06-be49-56c460325e27,c5,c4,27,p1,?,surb={'id': '06f80656-12a3-47e5-b98e-29ed7a257235', 'route': ['p1', 'e4', 'i12', 'x2', 'p2', 'c5']}
1769733221.832765,SENT,76ef0eb5-1534-4e3e-aafb-76c278ce8769,ba9dbeff-cef6-4380-adfb-9f19ccc7f471,c4,c2,3379,?,p1,
1769733221.8328679,CREATED,ba3f2d39-79e4-4e28-89ef-7349bf0af1a9,7a648c9f-a978-4469-a445-405e62ad9135,c4,c2,27,?,?,surb={'id': 'b6747e45-8272-4647-8e50-0f7de811d129', 'route': ['p2', 'e3', 'i3', 'x2', 'p1', 'c4']}
1769733221.99278,RECEIVED,93ffc6ad-5ad1-4f02-8985-da0a135775f3,51a48c4b-2832-4099-884b-d4a3b0912caf,c2,c4,27,p1,?,surb={'id': 'c187af31-60d9-4c5e-a76d-ea25d6ba7f2a', 'route': ['p1', 'e4', 'i12', 'x9', 'p2', 'c2']}
1769733222.048802,RECEIVED,05291254-325b-429f-991f-9caa8f3dbfd3,9c66c111-e390-4ab2-9d21-c8d04f33271a,c2,c4,27,p1,?,surb={'id': '5299dd86-7e6b-4bf1-8256-3907b6cc621f', 'route': ['p1', 'e5', 'i10', 'x5', 'p2', 'c2']}
1769733222.207434,SENT,5966c41a-d5e1-42f5-b941-183405e30463,b485dfc0-c0c0-4f87-88a0-d30ffed3591a,c4,c2,3359,?,p1,
1769733222.2075818,CREATED,11647b5b-6be3-4ea7-9b7d-b0422b5b85c9,7a648c9f-a978-4469-a445-405e62ad9135,c4,c2,27,?,?,surb={'id': 'b6747e45-8272-4647-8e50-0f7de811d129', 'route': ['p2', 'e3', 'i3', 'x2', 'p1', 'c4']}
1769733222.2554722,RECEIVED,4775f03d-8068-4c82-9e36-24cbb0901455,7c24e140-db20-4f06-be49-56c460325e27,c5,c4,27,p1,?,surb={'id': '06f80656-12a3-47e5-b98e-29ed7a257235', 'route': ['p1', 'e4', 'i12', 'x2', 'p2', 'c5']}
1769733222.2727997,RECEIVED,1dd681e9-11f6-4bed-9416-5e8b04ef020e,60d11f41-b02e-4e3d-84fb-3ef778dce475,c2,c4,27,p1,?,surb={'id': 'bfbfd2d9-81da-46a4-968b-a115f81d47a5', 'route': ['p1', 'e3', 'i3', 'x9', 'p2', 'c2']}
1769733222.381199,SENT,9f273158-8657-4319-849b-96bc9a611b0a,f75ae8d6-04eb-44b4-95f6-b4061d8f397d,c4,c2,3403,?,p1,
1769733222.3813515,CREATED,a59b4a15-e5fc-43ec-87fd-326888f2869f,3fa12cc8-de20-4dfc-85f2-ed71ee7f83a2,c4,c2,27,?,?,surb={'id': '05be24f3-6d1b-424e-8eba-9c5ed87eb1ec', 'route': ['p2', 'e12', 'i10', 'x3', 'p1', 'c4']}
1769733222.6610742,RECEIVED,45a672c9-87e1-4621-802a-7aad21338cce,e7b7f1cd-79d2-4e56-b671-6fcbf8a27022,c5,c4,26,p1,?,surb={'id': 'afbcd6d6-3f84-410a-9b45-4ca44e046fe9', 'route': ['p1', 'e4', 'i6', 'x12', 'p2', 'c5']}
1769733222.7577293,SENT,7010a658-e69a-4bba-b8fb-37ef434f6106,781a0a12-bd19-42bd-ae00-85c6e8843269,c4,c2,3383,?,p1,
1769733222.7578044,CREATED,8fa8d6b7-9846-4f1c-99de-85e1acf2e226,3fa12cc8-de20-4dfc-85f2-ed71ee7f83a2,c4,c2,27,?,?,surb={'id': '05be24f3-6d1b-424e-8eba-9c5ed87eb1ec', 'route': ['p2', 'e12', 'i10', 'x3', 'p1', 'c4']}
1769733222.9584086,SENT,56ab5a3a-c68b-4b9c-b593-9ad2b27af7db,b9dd98ae-9104-45ea-bb9e-baf107d0e1ed,c4,c2,3373,?,p1,
1769733222.9585574,CREATED,34a294d0-dcc8-43c3-a32c-1c5c63e250dc,c9d61850-b34f-419a-9fb8-73a8801ddfae,c4,c2,26,?,?,surb={'id': '421ed4d6-0e25-4934-884e-6e07186f4fe9', 'route': ['p2', 'e7', 'i5', 'x3', 'p1', 'c4']}
1769733222.9632697,RECEIVED,9535d11f-e141-42a5-99ec-22eb7dc9de6b,0ec00138-4295-47ba-bb27-a06b3097ab28,c5,c4,27,p1,?,surb={'id': '5407641e-fed7-4ef6-b3e0-1f3e954a6779', 'route': ['p1', 'e5', 'i2', 'x2', 'p2', 'c5']}
1769733222.9957848,RECEIVED,521381f9-e624-458b-99ea-1ec78597ce7d,af2313ea-fa76-480e-add3-30ab29b27aae,c5,c4,26,p1,?,surb={'id': '4dccb541-006f-40d5-9b2d-e5b707883fdc', 'route': ['p1', 'e6', 'i12', 'x8', 'p2', 'c5']}
1769733223.1666424,RECEIVED,e29ad5af-c862-472f-8c7d-efad5aa51201,fbe342b6-78a0-4384-a2b2-99fc562500e8,c5,c4,27,p1,?,surb={'id': 'fd5e9322-e48b-4bdd-805d-f853ceb136e0', 'route': ['p1', 'e10', 'i1', 'x6', 'p2', 'c5']}
1769733223.1917267,SENT,bc0355e0-028f-46bf-b288-9ea6d93f5b91,3b33532c-510d-4275-a670-d584e42d7b07,c4,c2,3367,?,p1,
1769733223.1918776,CREATED,00be6201-2acd-4683-b5ce-0077f8d12b70,c9d61850-b34f-419a-9fb8-73a8801ddfae,c4,c2,26,?,?,surb={'id': '421ed4d6-0e25-4934-884e-6e07186f4fe9', 'route': ['p2', 'e7', 'i5', 'x3', 'p1', 'c4']}
