timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769733113.211325,SENT,e85a67d8-93ca-4464-ab94-a73b299bdb11,f4a35481-c448-461e-8ff8-5e99eb7d71fc,c2,c4,3388,?,p2,
1769733113.211466,CREATED,c605c2b5-4d06-4578-a167-4383dbf52b96,717387e4-7d87-4cbf-abbc-ca83cfa68b6d,c2,c4,26,?,?,surb={'id': '97700c0c-bc79-4b34-baf3-9a3e9c3da6c7', 'route': ['p1', 'e9', 'i12', 'x4', 'p2', 'c2']}
1769733259.3870761,RECEIVED,21f0c95b-9a97-45e4-94fe-750273e3d022,baf1394e-ec15-40a5-a59f-fd8a1a94b1f8,c1,c2,27,p2,?,surb={'id': '82c524a8-ebe2-46d0-8977-8e3dfc5952a5', 'route': ['p2', 'e11', 'i4', 'x2', 'p1', 'c1']}
1769733259.4006646,RECEIVED,66110d7b-a74e-4e5a-977a-fffd872d2d92,caee307c-4a3a-4e01-b1b8-65cbd4427b70,c1,c2,27,p2,?,surb={'id': '865d0b1e-d41e-4860-bf1e-f65b337b332a', 'route': ['p2', 'e4', 'i7', 'x9', 'p1', 'c1']}
1769733259.4619246,RECEIVED,0df93aeb-174b-4093-b2c4-5f9341d02964,272c4f0c-abdf-4db1-893f-c2c45c9f6ad4,c4,c2,27,p2,?,surb={'id': 'a6f1ecdb-e195-47e9-8fbf-b30cc2000e54', 'route': ['p2', 'e3', 'i1', 'x5', 'p1', 'c4']}
1769733259.51865,SENT,55b4fb39-ff9d-4986-944d-2cd9512248f8,61d6ceb8-a525-4b97-855d-a187ac70e2b3,c2,c4,3372,?,p2,
1769733259.5187852,CREATED,808675f0-30b2-4268-9a61-4d9b1a047165,265b902f-646c-4744-9cbd-f30d835e884d,c2,c4,27,?,?,surb={'id': '37036357-41b5-4e72-a0b7-a796e247edf0', 'route': ['p1', 'e10', 'i5', 'x10', 'p2', 'c2']}
1769733259.5807333,RECEIVED,9ee01302-7e0b-4150-92b7-a8279fee266a,c8bfee65-608c-4100-a8a9-18460df0c018,c1,c2,26,p2,?,surb={'id': 'fd194dad-06d4-446c-82a5-51e3f6723ef1', 'route': ['p2', 'e1', 'i8', 'x5', 'p1', 'c1']}
1769733259.6166391,RECEIVED,ffe48713-1275-40b1-8447-896b460782a3,a78ca600-42b5-4e50-a87a-4d9da31e46dc,c1,c2,27,p2,?,surb={'id': '9973e012-f4cc-4777-bac3-3e2a4cf59220', 'route': ['p2', 'e6', 'i11', 'x3', 'p1', 'c1']}
1769733259.9905891,SENT,443ae4a1-5d79-4aa4-acd0-70ae8c105c2c,dbff58b3-99ba-4316-8850-aa4a53660491,c2,c4,3395,?,p2,
1769733259.9907413,CREATED,bcae582c-b315-4732-a0da-92823be2ef88,1d542fcc-c7c1-4f13-aac5-bc38997f438f,c2,c4,27,?,?,surb={'id': 'faf6db6f-9662-49a8-bdf3-c5a69f2ace4f', 'route': ['p1', 'e3', 'i11', 'x12', 'p2', 'c2']}
1769733260.0126262,RECEIVED,d4218f9f-8ae2-4361-a359-312cc35fd90f,c8bfee65-608c-4100-a8a9-18460df0c018,c1,c2,26,p2,?,surb={'id': 'fd194dad-06d4-446c-82a5-51e3f6723ef1', 'route': ['p2', 'e1', 'i8', 'x5', 'p1', 'c1']}
1769733260.3550105,RECEIVED,473f0ecb-9d43-4510-adab-fe1a77b9a3b1,c24d6c2e-5f6d-4bfa-a2f7-fe85f6b0c56a,c4,c2,27,p2,?,surb={'id': 'c6a45796-e509-4917-91b5-445f3e561a09', 'route': ['p2', 'e8', 'i2', 'x9', 'p1', 'c4']}
1769733260.5006354,RECEIVED,6c4e38b8-98c8-40a3-b6e5-460311c108f0,a82ff8b4-4efd-463c-92be-52163bfd94a3,c1,c2,27,p2,?,surb={'id': '88889686-c983-4f91-8f66-701c47650b21', 'route': ['p2', 'e11', 'i4', 'x12', 'p1', 'c1']}
1769733260.559546,RECEIVED,bf5d0093-f2e8-45c2-ac6c-ca3bcb07f47f,a78ca600-42b5-4e50-a87a-4d9da31e46dc,c1,c2,27,p2,?,surb={'id': '9973e012-f4cc-4777-bac3-3e2a4cf59220', 'route': ['p2', 'e6', 'i11', 'x3', 'p1', 'c1']}
1769733260.6523666,SENT,ba92ff0f-382c-4d48-8650-b1e0c89cb275,f532a81c-e356-4802-99c2-50c51b8b9214,c2,c4,3379,?,p2,
1769733260.6525018,CREATED,527aeaa9-b0eb-47fe-b49b-b262afc7929e,1d542fcc-c7c1-4f13-aac5-bc38997f438f,c2,c4,27,?,?,surb={'id': 'faf6db6f-9662-49a8-bdf3-c5a69f2ace4f', 'route': ['p1', 'e3', 'i11', 'x12', 'p2', 'c2']}
1769733260.687444,RECEIVED,994f16ed-c89e-4b64-bb4e-d0573d558242,8b22166a-b0a2-49b9-a669-ad22907af642,c4,c2,27,p2,?,surb={'id': 'f210010e-c14f-4e88-83b3-48b189634984', 'route': ['p2', 'e10', 'i2', 'x6', 'p1', 'c4']}
1769733260.71428,RECEIVED,0b6ca4ba-f23e-45bb-bb16-0380394ebe9f,07d7a805-ff78-4085-94db-aa7ba1d3e0a4,c1,c2,26,p2,?,surb={'id': '2817ae72-25f0-4c7d-b0a8-806dabc8d08a', 'route': ['p2', 'e4', 'i4', 'x11', 'p1', 'c1']}
1769733260.740228,RECEIVED,e9bef5be-8ba4-40b7-985a-800f1175c801,28eed195-5bb6-4d5d-9e81-af21bb1fb4a1,c1,c2,27,p2,?,surb={'id': '56eecb56-8897-4106-a3dc-e14d1d45e6de', 'route': ['p2', 'e7', 'i11', 'x1', 'p1', 'c1']}
1769733260.8227367,RECEIVED,8bee7fa4-b593-40ad-8183-f0b490970d02,9166d34e-2af3-43f9-8289-c5bbd589805f,c4,c2,26,p2,?,surb={'id': 'c00a7bf0-1092-4c98-8252-fd2a28a980b5', 'route': ['p2', 'e10', 'i1', 'x12', 'p1', 'c4']}
1769733260.8780656,SENT,1b0f5505-31fe-4f74-921f-9cd416bb86cc,e8e8604c-5110-4a61-a045-4ffdc5a5189e,c2,c4,3372,?,p2,
1769733260.8782268,CREATED,58dc072d-f62e-47e4-a32d-4264581ac2f6,f481fefe-a4e2-4c2e-9d15-4420d21461c6,c2,c4,26,?,?,surb={'id': '84cc60a5-74f1-46ac-8fb8-bac886b0339c', 'route': ['p1', 'e8', 'i5', 'x4', 'p2', 'c2']}
1769733260.9845657,RECEIVED,27aed154-2f2b-46c9-83d1-77f62aa4e73c,d7828aa1-4929-41d7-8779-92da90a4dbe0,c1,c2,27,p2,?,surb={'id': 'b573352c-cdcc-47c5-9155-f6bf5a506a76', 'route': ['p2', 'e10', 'i3', 'x4', 'p1', 'c1']}
1769733261.0310829,RECEIVED,0a522c15-f775-4281-9129-7c2525cb161d,272c4f0c-abdf-4db1-893f-c2c45c9f6ad4,c4,c2,27,p2,?,surb={'id': 'a6f1ecdb-e195-47e9-8fbf-b30cc2000e54', 'route': ['p2', 'e3', 'i1', 'x5', 'p1', 'c4']}
1769733261.4018734,SENT,1615ccda-a0a5-4bd7-83a4-019c9ff903a5,77db2249-f0a4-40d2-88ca-301d46d8923f,c2,c4,3360,?,p2,
1769733261.4019482,CREATED,faa52447-a496-4088-a072-b4d43d16ec58,f481fefe-a4e2-4c2e-9d15-4420d21461c6,c2,c4,26,?,?,surb={'id': '84cc60a5-74f1-46ac-8fb8-bac886b0339c', 'route': ['p1', 'e8', 'i5', 'x4', 'p2', 'c2']}
1769733261.4024212,RECEIVED,b8e0fed8-e8a9-48f0-a99e-0a3cafce128b,17d20a9b-b1aa-42ef-9218-6a8925d1df90,c4,c2,27,p2,?,surb={'id': '52d84947-831b-4a51-a733-c71ca69fc21a', 'route': ['p2', 'e6', 'i12', 'x4', 'p1', 'c4']}
1769733261.5233717,RECEIVED,7575d044-d27b-492c-8396-5287e0e79248,b57b386b-c14e-4319-b13d-031f438c7a95,c1,c2,26,p2,?,surb={'id': '4d7fcc69-9abf-449d-9ca9-440b2ae16f59', 'route': ['p2', 'e7', 'i10', 'x8', 'p1', 'c1']}
1769733261.6183589,RECEIVED,c6d55ab3-6047-4487-8fd5-29c315573b42,28eed195-5bb6-4d5d-9e81-af21bb1fb4a1,c1,c2,27,p2,?,surb={'id': '56eecb56-8897-4106-a3dc-e14d1d45e6de', 'route': ['p2', 'e7', 'i11', 'x1', 'p1', 'c1']}
1769733261.6539283,RECEIVED,6d1b885b-8310-4c10-a6cb-98f3a9b56935,c24d6c2e-5f6d-4bfa-a2f7-fe85f6b0c56a,c4,c2,27,p2,?,surb={'id': 'c6a45796-e509-4917-91b5-445f3e561a09', 'route': ['p2', 'e8', 'i2', 'x9', 'p1', 'c4']}
1769733261.7048984,SENT,976f283b-28ee-473c-9ec2-31f93d054a47,71f2b896-d252-4937-a5c4-eaa0b3283694,c2,c4,3397,?,p2,
1769733261.7050083,CREATED,bb6e1d88-d262-4cc2-98e7-9dac5f94b3d5,5138c86a-0266-46ee-b530-6d596e4f600e,c2,c4,27,?,?,surb={'id': 'a5814248-be00-4661-a902-4f976f5fdab9', 'route': ['p1', 'e12', 'i2', 'x5', 'p2', 'c2']}
1769733261.7353296,RECEIVED,4c2adce3-de6a-4166-b519-2ac83d62c493,d7828aa1-4929-41d7-8779-92da90a4dbe0,c1,c2,27,p2,?,surb={'id': 'b573352c-cdcc-47c5-9155-f6bf5a506a76', 'route': ['p2', 'e10', 'i3', 'x4', 'p1', 'c1']}
1769733261.8873775,SENT,081be0e5-f6cb-494c-b19e-3f6983ba1b59,1bb821d4-720e-4380-bb01-6b221084f96f,c2,c4,3400,?,p2,
1769733261.8874617,CREATED,ab489254-f0ce-478d-9402-717356ba1a1e,5138c86a-0266-46ee-b530-6d596e4f600e,c2,c4,27,?,?,surb={'id': 'a5814248-be00-4661-a902-4f976f5fdab9', 'route': ['p1', 'e12', 'i2', 'x5', 'p2', 'c2']}
1769733261.9824026,RECEIVED,f951df70-40d4-4a81-8b10-15ec430ff9bf,28c5b4ce-6f6c-4d5d-a1d2-5967569eb3cc,c4,c2,26,p2,?,surb={'id': 'e534e394-2be4-44c7-80c8-a7d5ce146545', 'route': ['p2', 'e2', 'i5', 'x2', 'p1', 'c4']}
1769733262.1516979,RECEIVED,f0cf3c98-8ef6-46f8-9d05-dc7b358da199,34f8473e-d552-4b18-a42d-523f4fd17dab,c4,c2,27,p2,?,surb={'id': '45a67127-c188-47e3-91b2-069ea8d91633', 'route': ['p2', 'e10', 'i3', 'x10', 'p1', 'c4']}
1769733262.2205217,RECEIVED,bf80510f-d6d0-4019-bb4e-a1d5a418d144,82b9b0c1-18b4-4b47-85a8-e7c900838053,c4,c2,26,p2,?,surb={'id': '8206f0af-d2ba-485c-b8de-dea290aa228c', 'route': ['p2', 'e5', 'i4', 'x12', 'p1', 'c4']}
1769733262.3845792,RECEIVED,ce90a085-3e3a-4e33-bffe-668793d5ca0b,6362f651-cc87-406b-84b7-174a6179afff,c1,c2,27,p2,?,surb={'id': '880dd845-c6bc-4dd2-9601-f97e573560c4', 'route': ['p2', 'e11', 'i11', 'x3', 'p1', 'c1']}
1769733262.4109743,RECEIVED,c0ac7e67-1cc9-45f8-aafd-11aa065692ed,d8f105d0-bf41-411d-81b5-4b862be99164,c4,c2,27,p2,?,surb={'id': '14981f2c-b8c1-46cf-be6b-c1e0e0c202bd', 'route': ['p2', 'e3', 'i11', 'x12', 'p1', 'c4']}
1769733262.5201135,RECEIVED,9d49d4ff-0243-4ff4-aae8-c6adb26ffeb2,41fe44f3-ccde-4923-9835-d085c1ee94f4,c4,c2,27,p2,?,surb={'id': 'a0779ac1-f546-43b1-8d9f-f88ee292b5a1', 'route': ['p2', 'e4', 'i5', 'x7', 'p1', 'c4']}
1769733262.7020926,SENT,1c0c4a1c-9038-401c-b2ed-d80c2d21925d,ea2dce2c-83fa-4efb-97c5-bc5321c19c09,c2,c4,3379,?,p2,
1769733262.7022042,CREATED,7677440f-df2f-453c-b156-83675dc0dc88,bb435b03-673d-451e-b671-5b8e2158feb1,c2,c4,27,?,?,surb={'id': 'd5ad3779-8af0-4b57-a817-5fb6c5b9deec', 'route': ['p1', 'e3', 'i7', 'x5', 'p2', 'c2']}
1769733262.7242565,RECEIVED,ca6f3229-9a39-4baf-a3c0-99d9de29b4f2,17d20a9b-b1aa-42ef-9218-6a8925d1df90,c4,c2,27,p2,?,surb={'id': '52d84947-831b-4a51-a733-c71ca69fc21a', 'route': ['p2', 'e6', 'i12', 'x4', 'p1', 'c4']}
1769733262.8356,SENT,2e38e1ce-2491-4d45-a6b3-3d8ac0c833b2,b50714f0-1ebb-494c-9828-43427bf790ef,c2,c4,3360,?,p2,
1769733262.8357098,CREATED,2879d061-1d35-4490-be55-1132e4d9758e,bb435b03-673d-451e-b671-5b8e2158feb1,c2,c4,27,?,?,surb={'id': 'd5ad3779-8af0-4b57-a817-5fb6c5b9deec', 'route': ['p1', 'e3', 'i7', 'x5', 'p2', 'c2']}
1769733262.843599,SENT,f77b853e-62d2-4ffc-82db-d19f209e960a,b867775c-1510-4d00-86d2-9fa780d1d81b,c2,c4,3375,?,p2,
1769733262.8436875,CREATED,f07b49e6-f24b-4428-9231-d395a923d7ca,42133b37-efad-457a-a801-1b43942da5af,c2,c4,27,?,?,surb={'id': 'd655ce26-f914-4c8d-a444-7ef994762c25', 'route': ['p1', 'e1', 'i5', 'x11', 'p2', 'c2']}
1769733262.88112,SENT,9fd52ee4-e32a-4e2d-910a-6805f6cbda63,09808f57-3f54-4987-90b3-3e1ea2b770be,c2,c4,3397,?,p2,
1769733262.8812225,CREATED,620aa683-6b0c-4050-a452-f304c9126c70,42133b37-efad-457a-a801-1b43942da5af,c2,c4,27,?,?,surb={'id': 'd655ce26-f914-4c8d-a444-7ef994762c25', 'route': ['p1', 'e1', 'i5', 'x11', 'p2', 'c2']}
1769733262.8952217,SENT,0b6dd5d7-9210-4fc2-8189-9714add21612,82cd6e0a-322c-486c-863f-a813f9d960ae,c2,c4,3376,?,p2,
1769733262.8953106,CREATED,68ac81ea-d956-490c-8933-967c31ead133,5985309d-033c-4798-a464-d33f755b15c4,c2,c4,27,?,?,surb={'id': '32f10d36-00df-4752-9712-559888da7dac', 'route': ['p1', 'e11', 'i7', 'x12', 'p2', 'c2']}
1769733262.9009311,RECEIVED,99fbd327-b04e-4e54-814b-4cd3c87e49db,d8f105d0-bf41-411d-81b5-4b862be99164,c4,c2,27,p2,?,surb={'id': '14981f2c-b8c1-46cf-be6b-c1e0e0c202bd', 'route': ['p2', 'e3', 'i11', 'x12', 'p1', 'c4']}
1769733262.9189763,RECEIVED,d4531680-9cf9-4af1-a827-8f81ea7fbfad,0d8c3e86-b8c2-401e-95ee-358bbe6e80e5,c4,c2,27,p2,?,surb={'id': '40433d76-a07b-4014-80db-2121df1a9da5', 'route': ['p2', 'e7', 'i7', 'x1', 'p1', 'c4']}
1769733263.0266175,RECEIVED,d3170fde-0a71-49f3-b21f-d82279dd9204,07d7a805-ff78-4085-94db-aa7ba1d3e0a4,c1,c2,26,p2,?,surb={'id': '2817ae72-25f0-4c7d-b0a8-806dabc8d08a', 'route': ['p2', 'e4', 'i4', 'x11', 'p1', 'c1']}
1769733263.0472295,RECEIVED,2918ce23-3906-4fb2-bea3-d2392e8a1602,0d8c3e86-b8c2-401e-95ee-358bbe6e80e5,c4,c2,27,p2,?,surb={'id': '40433d76-a07b-4014-80db-2121df1a9da5', 'route': ['p2', 'e7', 'i7', 'x1', 'p1', 'c4']}
1769733263.1033,RECEIVED,a9ca43cd-b2b7-4d8c-818b-2a825cadb9e1,82b9b0c1-18b4-4b47-85a8-e7c900838053,c4,c2,26,p2,?,surb={'id': '8206f0af-d2ba-485c-b8de-dea290aa228c', 'route': ['p2', 'e5', 'i4', 'x12', 'p1', 'c4']}
1769733263.1479757,SENT,65fe8aef-fbb7-4678-a31a-d6a36012fca5,8a092190-ef7d-4184-bd77-29b453a92e94,c2,c4,3400,?,p2,
1769733263.1480868,CREATED,9b2fdd30-40ed-457d-96c7-861ce567db47,5985309d-033c-4798-a464-d33f755b15c4,c2,c4,27,?,?,surb={'id': '32f10d36-00df-4752-9712-559888da7dac', 'route': ['p1', 'e11', 'i7', 'x12', 'p2', 'c2']}
1769733263.2145736,RECEIVED,12c82753-291e-4abb-a747-34c646bd0942,28c5b4ce-6f6c-4d5d-a1d2-5967569eb3cc,c4,c2,26,p2,?,surb={'id': 'e534e394-2be4-44c7-80c8-a7d5ce146545', 'route': ['p2', 'e2', 'i5', 'x2', 'p1', 'c4']}
1769733263.2796128,RECEIVED,34ff8135-cf06-4a77-9b39-a1903f1487dd,63cfef15-8416-47fd-99ed-71314201efe8,c1,c2,27,p2,?,surb={'id': 'fe15d7c1-6270-41a9-9d7f-5cd816d0ee5f', 'route': ['p2', 'e9', 'i11', 'x8', 'p1', 'c1']}
1769733263.5736299,RECEIVED,ef465afa-713b-4dea-b304-018b43e25d0c,45b3fc0f-f8d0-477f-b9c9-90eb7f6b081a,c4,c2,27,p2,?,surb={'id': '9f113aa4-656e-4744-89ea-dbbb0d3d61e2', 'route': ['p2', 'e11', 'i4', 'x2', 'p1', 'c4']}
1769733263.6766834,RECEIVED,2f09e5f3-45ce-4632-bb17-0e981e151371,34f8473e-d552-4b18-a42d-523f4fd17dab,c4,c2,27,p2,?,surb={'id': '45a67127-c188-47e3-91b2-069ea8d91633', 'route': ['p2', 'e10', 'i3', 'x10', 'p1', 'c4']}
1769733263.6804328,RECEIVED,faea9500-dd50-4253-b8c6-b7a489d4406e,19adefac-173e-4c39-9467-9ccca6d2719f,c4,c2,27,p2,?,surb={'id': '69c48715-bdf6-464e-a8ad-66a9545d3f93', 'route': ['p2', 'e8', 'i9', 'x12', 'p1', 'c4']}
1769733263.7033634,RECEIVED,6d1b703c-459d-44da-b0e4-d7f6ff5c223e,6362f651-cc87-406b-84b7-174a6179afff,c1,c2,27,p2,?,surb={'id': '880dd845-c6bc-4dd2-9601-f97e573560c4', 'route': ['p2', 'e11', 'i11', 'x3', 'p1', 'c1']}
1769733263.7162783,RECEIVED,abf8f50e-b21e-40d3-a5b8-0d14eb891c8d,6fdc9161-c134-4159-892b-8c71e8aa37d9,c1,c2,27,p2,?,surb={'id': '327e16ff-2e65-471c-9465-491d62fe099c', 'route': ['p2', 'e9', 'i9', 'x6', 'p1', 'c1']}
1769733263.8537157,RECEIVED,934f7a40-9285-4f56-9213-caa2316939a2,63cfef15-8416-47fd-99ed-71314201efe8,c1,c2,27,p2,?,surb={'id': 'fe15d7c1-6270-41a9-9d7f-5cd816d0ee5f', 'route': ['p2', 'e9', 'i11', 'x8', 'p1', 'c1']}
1769733263.914337,RECEIVED,5186aa25-eb21-457c-b8a0-0f11683d95ad,b57b386b-c14e-4319-b13d-031f438c7a95,c1,c2,26,p2,?,surb={'id': '4d7fcc69-9abf-449d-9ca9-440b2ae16f59', 'route': ['p2', 'e7', 'i10', 'x8', 'p1', 'c1']}
1769733264.1663554,SENT,efdb4a1a-a59c-41b2-8b57-9cbea3f58c48,54bf9c8d-9816-49b0-9741-adbad41c670c,c2,c4,3379,?,p2,
1769733264.1664896,CREATED,53bd11df-4d9c-42f3-a4d1-5b37e93450dd,9c61459e-8305-42ec-9436-048936d5327d,c2,c4,27,?,?,surb={'id': '6f0112c4-25f6-4f4d-addb-dddb64232203', 'route': ['p1', 'e5', 'i1', 'x8', 'p2', 'c2']}
1769733264.3035693,SENT,e9c61d42-873c-450c-89d5-a77cf97e0346,758a79fb-dc33-408e-8452-932a8e66c8e2,c2,c4,3368,?,p2,
1769733264.3037024,CREATED,213e9bf5-eb47-40da-b47c-9cf2a572429d,9c61459e-8305-42ec-9436-048936d5327d,c2,c4,27,?,?,surb={'id': '6f0112c4-25f6-4f4d-addb-dddb64232203', 'route': ['p1', 'e5', 'i1', 'x8', 'p2', 'c2']}
1769733264.4026124,RECEIVED,adf7403d-a2b2-4f1e-b2ae-b616ab446917,45b3fc0f-f8d0-477f-b9c9-90eb7f6b081a,c4,c2,27,p2,?,surb={'id': '9f113aa4-656e-4744-89ea-dbbb0d3d61e2', 'route': ['p2', 'e11', 'i4', 'x2', 'p1', 'c4']}
1769733264.6061702,SENT,e061e57a-1f70-440b-885f-6fef0922407b,0e5eda48-15b7-4df8-a3e8-e4f38b4b9ffb,c2,c4,3376,?,p2,
1769733264.6063063,CREATED,c7259fe2-4115-4364-921a-2bef3028badd,7ff088cc-26e7-48ab-9f9c-286d69eb6bbe,c2,c4,27,?,?,surb={'id': 'cdaa5254-7c51-4d82-854d-5e3a06a3f928', 'route': ['p1', 'e3', 'i9', 'x3', 'p2', 'c2']}
1769733264.6521258,SENT,e87b4eb9-83ee-4f89-aa8a-8ef3e7233783,c0fe3bc0-3b00-466e-892c-2da0150442ad,c2,c4,3375,?,p2,
1769733264.652199,CREATED,1e25c1fa-b5a2-40e3-a7dc-b1852a7e7d85,7ff088cc-26e7-48ab-9f9c-286d69eb6bbe,c2,c4,27,?,?,surb={'id': 'cdaa5254-7c51-4d82-854d-5e3a06a3f928', 'route': ['p1', 'e3', 'i9', 'x3', 'p2', 'c2']}
1769733264.6902063,RECEIVED,40db6588-32f8-417f-b2be-bb7b0ec2ef09,cf66c7a6-2bc6-48f7-8c66-2380a5c80457,c1,c2,27,p2,?,surb={'id': 'ca0243f5-aceb-4234-a4d8-c5e11eea3d3c', 'route': ['p2', 'e12', 'i3', 'x10', 'p1', 'c1']}
1769733264.7419765,RECEIVED,c0ee7cce-cf9c-4026-9bd7-67ca19eed460,19adefac-173e-4c39-9467-9ccca6d2719f,c4,c2,27,p2,?,surb={'id': '69c48715-bdf6-464e-a8ad-66a9545d3f93', 'route': ['p2', 'e8', 'i9', 'x12', 'p1', 'c4']}
1769733265.1772141,RECEIVED,c24358cb-9ed0-4446-9143-a412149d6fe7,a82ff8b4-4efd-463c-92be-52163bfd94a3,c1,c2,27,p2,?,surb={'id': '88889686-c983-4f91-8f66-701c47650b21', 'route': ['p2', 'e11', 'i4', 'x12', 'p1', 'c1']}
1769733265.3198254,SENT,7ae50427-a1c9-41b3-a4fa-f63bb7b1ac3e,af31177d-9b02-48fe-b0be-246c2ea22723,c2,c4,3383,?,p2,
1769733265.319952,CREATED,f45dc213-e37d-4718-8395-ed461d2d691f,519cc23b-31c5-4c93-936c-25b78455c093,c2,c4,27,?,?,surb={'id': 'a236dde1-5ca8-4846-b87d-d9ec51a63f66', 'route': ['p1', 'e10', 'i5', 'x8', 'p2', 'c2']}
1769733265.3879933,SENT,58181a55-bda2-4fda-b60a-4e7785e2ce29,6724154f-3cb9-43a4-b248-70e78c11ae2c,c2,c4,3375,?,p2,
1769733265.3888166,CREATED,5c96850a-5705-4e04-a714-efece3e986eb,519cc23b-31c5-4c93-936c-25b78455c093,c2,c4,27,?,?,surb={'id': 'a236dde1-5ca8-4846-b87d-d9ec51a63f66', 'route': ['p1', 'e10', 'i5', 'x8', 'p2', 'c2']}
1769733265.6209743,RECEIVED,e8f017c3-7781-4028-862e-59feb37a01e5,7a2712ac-74d4-4272-bc3a-200ba17654c4,c1,c2,26,p2,?,surb={'id': 'f4bbd688-268c-4763-bc3b-564ee60bdff4', 'route': ['p2', 'e11', 'i1', 'x10', 'p1', 'c1']}
1769733265.6402812,SENT,5d3e4b37-bb41-445a-8ba7-af94bcd7a099,5a06f5cb-ca48-4369-bf66-7b93a88a9243,c2,c4,3395,?,p2,
1769733265.6405168,CREATED,fe028fa8-77f4-4145-b89a-c8909101bc53,7218f052-084e-490c-b8c4-05ecfe6b506a,c2,c4,27,?,?,surb={'id': '07ce45ca-2322-481b-b5a0-76d28bb488be', 'route': ['p1', 'e8', 'i12', 'x11', 'p2', 'c2']}
1769733265.6470728,RECEIVED,d9641d6d-686f-4e05-8e91-909e4ea203fc,6fdc9161-c134-4159-892b-8c71e8aa37d9,c1,c2,27,p2,?,surb={'id': '327e16ff-2e65-471c-9465-491d62fe099c', 'route': ['p2', 'e9', 'i9', 'x6', 'p1', 'c1']}
1769733265.6744428,RECEIVED,b1ca3300-35fd-43d2-afa9-85112ca9b337,0b8f1efe-0b3b-4242-b124-b95a815ce5e3,c4,c2,26,p2,?,surb={'id': '3fa65a3f-7ce9-41da-a149-3e5fe4d7b820', 'route': ['p2', 'e3', 'i12', 'x4', 'p1', 'c4']}
1769733265.6806765,RECEIVED,737a6224-d8b4-480e-8989-b02eb312266f,1e9980a0-ebec-487f-a8fd-3a099d78411b,c1,c2,26,p2,?,surb={'id': '8365a8af-a712-4e3e-870b-467be6f273fd', 'route': ['p2', 'e6', 'i6', 'x3', 'p1', 'c1']}
1769733265.7838116,RECEIVED,360384b4-9f3d-4d47-8903-a2031e03aa80,7a2712ac-74d4-4272-bc3a-200ba17654c4,c1,c2,26,p2,?,surb={'id': 'f4bbd688-268c-4763-bc3b-564ee60bdff4', 'route': ['p2', 'e11', 'i1', 'x10', 'p1', 'c1']}
1769733265.908484,SENT,31c782d1-358a-4bfa-9e3d-eb6036340900,a7a192bf-cd3e-46c4-a0f4-91ae7c7ecaa5,c2,c4,3412,?,p2,
1769733265.9085617,CREATED,1cf24233-958a-4b49-87c1-59fce44ed045,7218f052-084e-490c-b8c4-05ecfe6b506a,c2,c4,27,?,?,surb={'id': '07ce45ca-2322-481b-b5a0-76d28bb488be', 'route': ['p1', 'e8', 'i12', 'x11', 'p2', 'c2']}
1769733265.9515088,SENT,feda3293-4574-4487-9a68-e3ab22a4c50a,617db708-60c8-475c-bcd9-435b05d4ae13,c2,c4,3387,?,p2,
1769733265.9515824,CREATED,7d9cd54d-a914-4d6a-a1e9-cd632285ff3f,26fdbc59-47d5-4a8c-bd9d-bdb5d4802ff7,c2,c4,27,?,?,surb={'id': 'b7226acc-d047-44a6-ac99-54c4e7216fcb', 'route': ['p1', 'e11', 'i11', 'x4', 'p2', 'c2']}
1769733266.171034,SENT,116cd360-33c9-436f-a768-6373b0dcb2ac,360ef460-59af-4005-8aec-cc80a6a30c72,c2,c4,3392,?,p2,
1769733266.171527,CREATED,12f0949f-2b0f-4144-bd84-125b7121a9b4,26fdbc59-47d5-4a8c-bd9d-bdb5d4802ff7,c2,c4,27,?,?,surb={'id': 'b7226acc-d047-44a6-ac99-54c4e7216fcb', 'route': ['p1', 'e11', 'i11', 'x4', 'p2', 'c2']}
1769733266.181724,RECEIVED,5c01511a-6760-47b6-9512-c6fbd7aa86e5,cf66c7a6-2bc6-48f7-8c66-2380a5c80457,c1,c2,27,p2,?,surb={'id': 'ca0243f5-aceb-4234-a4d8-c5e11eea3d3c', 'route': ['p2', 'e12', 'i3', 'x10', 'p1', 'c1']}
1769733266.5828733,SENT,8b990c62-93f8-49de-8db0-cf6024c85340,eb6d708d-0634-46dd-ab11-d44b7abb8504,c2,c4,3384,?,p2,
1769733266.5829496,CREATED,f218e7c1-2bd0-4d34-989f-026f9dffbdd1,3cf6336e-a513-40fd-a0a8-9a2e9a7df361,c2,c4,26,?,?,surb={'id': '4fe4ca66-ab56-4c52-b74e-002170b57f7f', 'route': ['p1', 'e4', 'i11', 'x10', 'p2', 'c2']}
1769733266.623946,RECEIVED,89c4367a-1477-4e28-acc7-cf807d6ac38c,1e9980a0-ebec-487f-a8fd-3a099d78411b,c1,c2,26,p2,?,surb={'id': '8365a8af-a712-4e3e-870b-467be6f273fd', 'route': ['p2', 'e6', 'i6', 'x3', 'p1', 'c1']}
1769733267.1166835,SENT,340eefad-f709-40bf-8ed8-f5090f837816,2871636e-2f8c-4096-99fb-85885d14f0cc,c2,c4,3380,?,p2,
