timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769497547.3017447,SENT,07e3b6a2-821d-4ac4-94b8-e136c11d1bb8,03b4fb2c-a8c8-4466-8873-9afe256b9b08,c2,c1,3396,?,p2,
1769497547.3019025,CREATED,b63789b4-c579-4d9d-b7d7-0cc3a8194818,4e024b63-186a-49b2-96ae-21ed68b6f4b2,c2,c1,27,?,?,surb={'id': 'd991c29d-138f-4835-bcad-8268526c462d', 'route': ['p1', 'e3', 'i9', 'x12', 'p2', 'c2']}
1769498105.0042624,CREATED,fda577e4-f75c-4793-b5f7-57b700b39e35,d5469ae7-f453-4261-be31-3f86fc18778a,c2,c1,26,?,?,surb={'id': '617af03d-975b-457a-adb5-48140472176a', 'route': ['p1', 'e8', 'i8', 'x10', 'p2', 'c2']}
1769498105.291102,SENT,c3ae0eff-93a5-471c-98f9-2a56f9d2cc93,9a9f7853-6bfc-41ec-ab09-c3823928642a,c2,c1,3371,?,p2,
1769498105.2912185,CREATED,8293eece-388e-45c5-b294-111fa52c3c9b,d5469ae7-f453-4261-be31-3f86fc18778a,c2,c1,26,?,?,surb={'id': '617af03d-975b-457a-adb5-48140472176a', 'route': ['p1', 'e8', 'i8', 'x10', 'p2', 'c2']}
1769498105.4506657,SENT,df2e6a3e-19af-4390-977b-f7ff8c10eb5b,0f968d08-5d37-49cd-bb0f-c551dfe05b2a,c2,c1,3391,?,p2,
1769498105.4508615,CREATED,4431aea5-e1df-4b52-8083-0fe99ee7783c,2cd28ab9-abd6-4893-9d0e-2bb2e7eab23f,c2,c1,27,?,?,surb={'id': '14fef19f-6a3e-4d6b-aa7f-025a228f911f', 'route': ['p1', 'e1', 'i9', 'x12', 'p2', 'c2']}
1769498105.5196903,SENT,dcd32eb2-6478-4df4-ba62-ad7b3fa56cca,7c0fc38f-3b92-4f3f-97f5-88d9e96e452c,c2,c1,3392,?,p2,
1769498105.519802,CREATED,ad197a3b-63cc-4471-8e52-79bfbdfe4be6,2cd28ab9-abd6-4893-9d0e-2bb2e7eab23f,c2,c1,27,?,?,surb={'id': '14fef19f-6a3e-4d6b-aa7f-025a228f911f', 'route': ['p1', 'e1', 'i9', 'x12', 'p2', 'c2']}
1769498105.5430167,SENT,f43c71ba-d7fb-4367-8a0b-641b0303e91c,facf52c5-99ba-41a6-ab9a-94c78030ce5b,c2,c1,3367,?,p2,
1769498105.5431485,CREATED,4984b5ea-5252-4f79-b186-37d83be19c35,5f46a70c-1296-4bc8-b9da-adb810f906e1,c2,c1,26,?,?,surb={'id': '6d755ea4-b870-4cbf-a1d3-ab4b7d47fe7a', 'route': ['p1', 'e11', 'i3', 'x3', 'p2', 'c2']}
1769498105.549509,RECEIVED,c0d153e3-2a6b-43e1-a143-87d05f912fa1,be86fdc6-f4c1-4af6-83cc-e4d9e6f1955a,c5,c2,27,p2,?,surb={'id': '3ba0ce47-1fa6-4b5b-9d5c-139b589146d8', 'route': ['p2', 'e11', 'i8', 'x11', 'p2', 'c5']}
1769498105.636304,SENT,c82bc037-bbe3-4658-bda0-3e91db381195,e9a891a4-19ca-4745-b394-2ea29b49ff9a,c2,c1,3366,?,p2,
1769498105.6364145,CREATED,0a50822d-9f81-434f-8774-77a7fbe3626e,5f46a70c-1296-4bc8-b9da-adb810f906e1,c2,c1,26,?,?,surb={'id': '6d755ea4-b870-4cbf-a1d3-ab4b7d47fe7a', 'route': ['p1', 'e11', 'i3', 'x3', 'p2', 'c2']}
1769498105.8174305,RECEIVED,db5237ac-f3f9-4fd2-badd-22852befbc30,5a41ac06-fbb8-44e1-b86d-4f40e02cd882,c5,c2,26,p2,?,surb={'id': '38eb21fc-8c26-434e-827d-a83366324d0f', 'route': ['p2', 'e6', 'i5', 'x9', 'p2', 'c5']}
1769498105.9649758,RECEIVED,94c1faf3-1a3a-4c65-8644-589fd302e298,6b5fc6e8-a105-48a9-aa39-c219ca41cbcf,c5,c2,27,p2,?,surb={'id': '6f32146f-a547-437d-95c6-49626f0424a3', 'route': ['p2', 'e10', 'i3', 'x7', 'p2', 'c5']}
1769498106.2671645,SENT,e9925d07-8bfa-431c-b5b9-41fe654c40b7,801f048e-8275-4c6d-9214-1cda91e620f7,c2,c1,3396,?,p2,
1769498106.267324,CREATED,2075e31e-3622-4b55-b2e5-578242e32fcb,69bcbc8a-6506-477d-ad9b-ed48da2e6ca7,c2,c1,27,?,?,surb={'id': '070d7668-1e9f-4e4e-8f21-28c40a7cc70a', 'route': ['p1', 'e9', 'i1', 'x12', 'p2', 'c2']}
1769498106.4976797,RECEIVED,e520a320-61e6-4ec7-9261-cacdc7346b8b,7d59c3af-52a1-46be-8e3c-3ac68afe73a6,c5,c2,27,p2,?,surb={'id': 'f91f74de-2d60-44f4-b8a3-92ce071cef9b', 'route': ['p2', 'e9', 'i5', 'x5', 'p2', 'c5']}
1769498106.6591194,RECEIVED,25d7bc69-8a41-455a-b54b-2ae6afd04964,18c85b49-f90d-4bd0-adb0-a2c305b702ae,c5,c2,26,p2,?,surb={'id': 'e0152392-c546-4e03-9d6e-9c45083acd37', 'route': ['p2', 'e4', 'i6', 'x3', 'p2', 'c5']}
1769498106.672348,SENT,60301796-3130-40bf-becb-4671280502a5,532a3f6e-34b7-485d-8c49-8045f74426a6,c2,c1,3376,?,p2,
1769498106.6724958,CREATED,f0cebb5b-5f6e-4f64-8211-37a948b47474,69bcbc8a-6506-477d-ad9b-ed48da2e6ca7,c2,c1,27,?,?,surb={'id': '070d7668-1e9f-4e4e-8f21-28c40a7cc70a', 'route': ['p1', 'e9', 'i1', 'x12', 'p2', 'c2']}
1769498106.6933944,RECEIVED,24ef774c-d20d-4c66-b1b8-ee3371571678,18c85b49-f90d-4bd0-adb0-a2c305b702ae,c5,c2,26,p2,?,surb={'id': 'e0152392-c546-4e03-9d6e-9c45083acd37', 'route': ['p2', 'e4', 'i6', 'x3', 'p2', 'c5']}
1769498106.8718796,RECEIVED,80c3abd3-82d6-4ecf-ab7e-1a6bc3a14750,6b5fc6e8-a105-48a9-aa39-c219ca41cbcf,c5,c2,27,p2,?,surb={'id': '6f32146f-a547-437d-95c6-49626f0424a3', 'route': ['p2', 'e10', 'i3', 'x7', 'p2', 'c5']}
1769498107.1373444,SENT,8ebbfcc4-8735-4cf3-a2ef-e713fbdde7ec,c94a0d01-259e-4361-b1a4-4cebe39ae4fa,c2,c1,3392,?,p2,
1769498107.1375237,CREATED,ab7c6aa0-0a54-4ba3-83f5-9aacbeff34aa,870ea98d-e0b0-47a7-b692-8af99e01a6fa,c2,c1,27,?,?,surb={'id': '103d97cb-b187-48f3-b3d6-bb022bd325df', 'route': ['p1', 'e11', 'i4', 'x10', 'p2', 'c2']}
1769498107.388298,RECEIVED,c5dd05ba-87a8-43ab-b493-e4475fd91c13,7d59c3af-52a1-46be-8e3c-3ac68afe73a6,c5,c2,27,p2,?,surb={'id': 'f91f74de-2d60-44f4-b8a3-92ce071cef9b', 'route': ['p2', 'e9', 'i5', 'x5', 'p2', 'c5']}
1769498107.3995705,SENT,c7896c6c-3655-4812-af5d-eebca7de78e6,ae664670-d0dc-46db-958a-5ff8f23aec78,c2,c1,3389,?,p2,
1769498107.399662,CREATED,e215b06e-566f-4a8b-85bc-0f9d50b1dde5,870ea98d-e0b0-47a7-b692-8af99e01a6fa,c2,c1,27,?,?,surb={'id': '103d97cb-b187-48f3-b3d6-bb022bd325df', 'route': ['p1', 'e11', 'i4', 'x10', 'p2', 'c2']}
1769498107.4354944,SENT,797312df-ad82-4d91-9c6a-f5d277300c41,0f8a048f-ea01-41ea-862f-3554ab49fd1d,c2,c1,3380,?,p2,
1769498107.4357803,CREATED,b234e5b6-4ae6-42e2-ade3-214a47aa20be,4a324bd0-9609-4fe5-bd96-1c56135fd6f3,c2,c1,27,?,?,surb={'id': 'a37b32f3-e6e0-4565-8f45-cdc447c128d1', 'route': ['p1', 'e4', 'i11', 'x6', 'p2', 'c2']}
1769498107.6242845,SENT,9902be1b-577f-4935-b9f6-bc86ff11f683,a66ad527-92f1-47df-9d28-f978d434d67e,c2,c1,3363,?,p2,
1769498107.624365,CREATED,2b7cfe6f-3840-4e00-89cd-db91f9bbd402,4a324bd0-9609-4fe5-bd96-1c56135fd6f3,c2,c1,27,?,?,surb={'id': 'a37b32f3-e6e0-4565-8f45-cdc447c128d1', 'route': ['p1', 'e4', 'i11', 'x6', 'p2', 'c2']}
1769498107.6659698,RECEIVED,809e8950-8721-49d5-af38-161c37bfbf46,5a41ac06-fbb8-44e1-b86d-4f40e02cd882,c5,c2,26,p2,?,surb={'id': '38eb21fc-8c26-434e-827d-a83366324d0f', 'route': ['p2', 'e6', 'i5', 'x9', 'p2', 'c5']}
1769498107.708989,SENT,086d8c43-8e85-4b0c-8dfd-5bb8d9de01e3,a8a5198e-66c5-405f-a34b-d2d0f8a52697,c2,c1,3371,?,p2,
1769498107.7091625,CREATED,30a53bb2-c1f6-4612-a193-133051be510e,358b8da1-02c9-44c8-8270-11107483b962,c2,c1,26,?,?,surb={'id': '1787e3ee-d9ab-4d1c-ad4f-7c837522d6b8', 'route': ['p1', 'e4', 'i4', 'x11', 'p2', 'c2']}
1769498107.7560873,SENT,57609b8b-a324-4d76-be1b-d6c50b9686bf,a1d57e1e-6a19-4668-9972-2649eaa2bcba,c2,c1,3379,?,p2,
1769498107.7561836,CREATED,4a0a131c-2b56-4cda-beff-a9676bb4806d,358b8da1-02c9-44c8-8270-11107483b962,c2,c1,26,?,?,surb={'id': '1787e3ee-d9ab-4d1c-ad4f-7c837522d6b8', 'route': ['p1', 'e4', 'i4', 'x11', 'p2', 'c2']}
1769498108.4096413,RECEIVED,12fc52ae-2a98-4fdc-b4f1-9fa9f90665e0,e19b5ad3-6705-4f87-be45-2a45400cccd7,c5,c2,27,p2,?,surb={'id': 'f2811cbf-7927-4063-a50d-932c85badaed', 'route': ['p2', 'e6', 'i4', 'x10', 'p2', 'c5']}
1769498108.7213035,SENT,8f084893-56c0-4db2-bf7f-9acadfb03044,3eb696a3-8ed5-4982-967d-cdd06fd384db,c2,c1,3391,?,p2,
1769498108.721428,CREATED,9c0267fd-21c9-469c-9d59-bf2c3322373c,a02c1b89-d643-4f7a-bec3-b841ad65cd29,c2,c1,27,?,?,surb={'id': '8eabb452-55b3-4875-98ea-c63e2e5cbf84', 'route': ['p1', 'e11', 'i7', 'x10', 'p2', 'c2']}
1769498108.8753433,RECEIVED,81ac0341-ddee-4a46-bc61-c8a110e242e6,e981b6eb-c495-4ee8-8607-690e820e8477,c5,c2,26,p2,?,surb={'id': 'b9614eff-a6d3-4de4-a59c-756a2e715611', 'route': ['p2', 'e3', 'i10', 'x9', 'p2', 'c5']}
1769498109.2593613,SENT,35f12575-3d44-4bd8-864c-73d042a62900,60f1ab6d-5a2c-4a7d-aaf5-fb308234f974,c2,c1,3391,?,p2,
1769498109.2595196,CREATED,b9c08920-b432-4103-9ab6-2505f1d52a62,a02c1b89-d643-4f7a-bec3-b841ad65cd29,c2,c1,27,?,?,surb={'id': '8eabb452-55b3-4875-98ea-c63e2e5cbf84', 'route': ['p1', 'e11', 'i7', 'x10', 'p2', 'c2']}
1769498109.2927418,SENT,bed783e0-709e-4e74-b268-913962412b32,c7965f34-ae90-4e63-b888-016ffe2c4169,c2,c1,3395,?,p2,
1769498109.2928927,CREATED,7f1231ea-e505-48ec-8981-14f6b0c69f40,b1369ca7-371c-44e0-ab48-cba07be05e7a,c2,c1,27,?,?,surb={'id': '36e149fa-9d2b-4379-b552-c88a61accd3e', 'route': ['p1', 'e6', 'i8', 'x11', 'p2', 'c2']}
1769498109.3159895,RECEIVED,8fe767ee-b111-47ac-861b-e0345dc94295,e981b6eb-c495-4ee8-8607-690e820e8477,c5,c2,26,p2,?,surb={'id': 'b9614eff-a6d3-4de4-a59c-756a2e715611', 'route': ['p2', 'e3', 'i10', 'x9', 'p2', 'c5']}
1769498109.3794513,SENT,eb37c04a-5359-464a-b98b-4349db76e4c0,4e30a938-abbf-4dd6-9642-ad9358db032d,c2,c1,3394,?,p2,
1769498109.3795438,CREATED,04690e81-27d0-45ae-9eae-26547c430b67,b1369ca7-371c-44e0-ab48-cba07be05e7a,c2,c1,27,?,?,surb={'id': '36e149fa-9d2b-4379-b552-c88a61accd3e', 'route': ['p1', 'e6', 'i8', 'x11', 'p2', 'c2']}
1769498109.938301,SENT,c78d18f6-89ef-4e50-8cb5-8c739989cdee,892dc3b3-68f3-4dd3-af6a-d882682a67ca,c2,c1,3388,?,p2,
1769498109.938447,CREATED,fae53710-6ba9-45bb-beae-86cef74ca06b,e5aa166f-3086-4203-983c-6b91fd69d554,c2,c1,27,?,?,surb={'id': '32997b22-591a-4b21-ba86-c78ac35e8ebf', 'route': ['p1', 'e3', 'i11', 'x11', 'p2', 'c2']}
1769498110.0769637,SENT,75978648-0167-4328-b5a2-2bff71615e8d,cb20bc23-3a3c-4c75-995c-612dbba81f80,c2,c1,3388,?,p2,
1769498110.0773468,CREATED,0e9e2265-b56d-4ec5-9a6e-7929fc4439fc,e5aa166f-3086-4203-983c-6b91fd69d554,c2,c1,27,?,?,surb={'id': '32997b22-591a-4b21-ba86-c78ac35e8ebf', 'route': ['p1', 'e3', 'i11', 'x11', 'p2', 'c2']}
1769498110.4234114,SENT,c4869732-08cb-4b7c-b143-fdaf0f04594b,1b9efeb4-a1ea-494b-9933-02dd27cbb472,c2,c1,3399,?,p2,
1769498110.423514,CREATED,064ad271-64de-4a37-a834-2cd7d655d19f,c0dae84e-1d2b-4b86-b67b-35b666c877c3,c2,c1,27,?,?,surb={'id': '779aaba8-6e7e-4076-a007-88be287fa91c', 'route': ['p1', 'e11', 'i10', 'x6', 'p2', 'c2']}
1769498110.4520397,SENT,c6a62619-ed92-4e6d-9177-45fde890fa58,16cb6708-6549-40f3-839f-d63936a3d34e,c2,c1,3400,?,p2,
1769498110.4521666,CREATED,658a52f9-8a67-4583-838a-89bc2a2e8a5b,c0dae84e-1d2b-4b86-b67b-35b666c877c3,c2,c1,27,?,?,surb={'id': '779aaba8-6e7e-4076-a007-88be287fa91c', 'route': ['p1', 'e11', 'i10', 'x6', 'p2', 'c2']}
1769498110.5041716,SENT,56cd8663-953a-46b1-ad1c-fc46df87a650,b075eabf-bb12-46e7-89e5-2083cc6e9b18,c2,c1,3377,?,p2,
1769498110.5042744,CREATED,b1507290-c077-4ac1-87de-c901c7c9c856,e6f7c476-16b8-4525-885f-630e73ca94cb,c2,c1,25,?,?,surb={'id': 'ff24d909-4d41-4f57-909f-8455449769ca', 'route': ['p1', 'e6', 'i11', 'x8', 'p2', 'c2']}
1769498110.5459745,SENT,710f39b9-5efb-45a7-9ad2-a439ff9f0fee,ae5e5e37-c843-4dee-b972-b8c68ff17f9b,c2,c1,3379,?,p2,
1769498110.5460913,CREATED,d861a344-3ed0-4ba1-9273-0259956aa205,e6f7c476-16b8-4525-885f-630e73ca94cb,c2,c1,25,?,?,surb={'id': 'ff24d909-4d41-4f57-909f-8455449769ca', 'route': ['p1', 'e6', 'i11', 'x8', 'p2', 'c2']}
1769498110.5685623,SENT,ddfa76f9-a033-460a-8397-a2e5ce4e0c3f,d03d9471-fafa-4e32-8111-96574990f8fe,c2,c1,3384,?,p2,
1769498110.568662,CREATED,d52db3ce-29b4-489f-ac31-db85d3200ba8,f485001f-c4dc-4a45-a890-6df2e7c101be,c2,c1,27,?,?,surb={'id': '0358b105-8827-424a-8bea-2409f35267a8', 'route': ['p1', 'e5', 'i8', 'x4', 'p2', 'c2']}
1769498110.6936111,SENT,2059c3e2-ccdc-4640-9b92-f18ca127bea1,2cc4e34d-395e-4070-9c73-5d13c85fb76c,c2,c1,3371,?,p2,
1769498110.6938403,CREATED,5c5552fe-1161-40fa-9415-22e7b6bab601,f485001f-c4dc-4a45-a890-6df2e7c101be,c2,c1,27,?,?,surb={'id': '0358b105-8827-424a-8bea-2409f35267a8', 'route': ['p1', 'e5', 'i8', 'x4', 'p2', 'c2']}
1769498110.714768,SENT,9b04bb6e-247c-4e92-8b32-fa234d54a93e,2a4ab388-ce9f-4378-8402-90857c98d907,c2,c1,3389,?,p2,
1769498110.7149,CREATED,dd3b9361-eb50-4c84-837b-769efae0cab5,d70fc101-e210-487d-a306-06779ea69c13,c2,c1,27,?,?,surb={'id': '6dddb8d8-3473-4270-9649-4c37460d8182', 'route': ['p1', 'e3', 'i2', 'x6', 'p2', 'c2']}
1769498111.452656,SENT,9a06166c-c26e-4093-aa48-5234b1003b4d,caf09248-6db6-4f4a-b9e5-3712c0eb1621,c2,c1,3370,?,p2,
1769498111.4528084,CREATED,ceda104e-b60f-437a-9730-35de006384eb,d70fc101-e210-487d-a306-06779ea69c13,c2,c1,27,?,?,surb={'id': '6dddb8d8-3473-4270-9649-4c37460d8182', 'route': ['p1', 'e3', 'i2', 'x6', 'p2', 'c2']}
1769498111.5566835,RECEIVED,4470bab3-bf3a-4ffc-beca-7b7ba1596d3b,e19b5ad3-6705-4f87-be45-2a45400cccd7,c5,c2,27,p2,?,surb={'id': 'f2811cbf-7927-4063-a50d-932c85badaed', 'route': ['p2', 'e6', 'i4', 'x10', 'p2', 'c5']}
1769498111.6716533,RECEIVED,b6fa7f51-56a9-4a57-82e2-c752e37569cd,88dd8d90-dbad-4b09-b2fa-15f144790329,c5,c2,26,p2,?,surb={'id': '3df27e91-a4b7-4f13-849f-70724de852a9', 'route': ['p2', 'e4', 'i9', 'x10', 'p2', 'c5']}
1769498111.6943882,SENT,cd23918b-d360-4829-95de-872fab6f29e2,2056f282-f218-4417-8be0-d41c7a40bdb9,c2,c1,3369,?,p2,
1769498111.6945367,CREATED,5898a093-1591-492b-9bbc-29ca2d97984d,fcb1b346-759a-4c00-a4f8-123f03f62cec,c2,c1,27,?,?,surb={'id': 'f1bbfb94-1501-431b-b2e5-129ab11cfcf1', 'route': ['p1', 'e6', 'i12', 'x7', 'p2', 'c2']}
1769498111.7680304,RECEIVED,2e6b524a-3796-4b0a-9d7a-bc1df865304f,e73a6515-c97b-45b8-a960-215d55782ce3,c5,c2,27,p2,?,surb={'id': 'eb95de64-b24c-4a89-a906-9d727c03dfd0', 'route': ['p2', 'e6', 'i7', 'x9', 'p2', 'c5']}
1769498111.89657,SENT,67ae86a8-936c-4068-98e4-87351bbb4b24,6ed2398d-bf78-4009-a9b3-0c85b1540d46,c2,c1,3380,?,p2,
1769498111.8967211,CREATED,4bcb7c45-67cd-4cc6-9b81-6c9182c4b597,fcb1b346-759a-4c00-a4f8-123f03f62cec,c2,c1,27,?,?,surb={'id': 'f1bbfb94-1501-431b-b2e5-129ab11cfcf1', 'route': ['p1', 'e6', 'i12', 'x7', 'p2', 'c2']}
1769498111.9714644,RECEIVED,a3be4c3f-12b4-4138-8ec9-79b07079e7d7,e73a6515-c97b-45b8-a960-215d55782ce3,c5,c2,27,p2,?,surb={'id': 'eb95de64-b24c-4a89-a906-9d727c03dfd0', 'route': ['p2', 'e6', 'i7', 'x9', 'p2', 'c5']}
1769498112.2960436,SENT,a0a98e1d-2e9f-408b-917c-bac4fdc94674,dee58347-d5f1-4c3a-b712-6d563c4846d4,c2,c1,3395,?,p2,
1769498112.2962174,CREATED,656c45c7-2202-436d-a305-27fb961d5f70,f2c5aa02-0d7d-4058-9cfd-a4ddccdbeb92,c2,c1,26,?,?,surb={'id': '6504231a-88c7-4ca4-b040-50a0f35340f2', 'route': ['p1', 'e5', 'i11', 'x12', 'p2', 'c2']}
1769498112.3736396,RECEIVED,57ca9dc5-8dbf-45df-beff-58092bd2c278,629be8cd-4104-4d83-8925-f03731c510e9,c5,c2,27,p2,?,surb={'id': '7216c27c-ebd7-4892-bb5c-3f7f5a5bb9b5', 'route': ['p2', 'e12', 'i1', 'x9', 'p2', 'c5']}
1769498112.671502,SENT,0193d911-d3c3-4374-ac9e-4637962e2b36,62c8a951-e660-4371-93a6-6d3d98aef19c,c2,c1,3394,?,p2,
1769498112.671653,CREATED,07d42de9-c5c7-4a8b-a0e2-771a93d2103f,f2c5aa02-0d7d-4058-9cfd-a4ddccdbeb92,c2,c1,26,?,?,surb={'id': '6504231a-88c7-4ca4-b040-50a0f35340f2', 'route': ['p1', 'e5', 'i11', 'x12', 'p2', 'c2']}
1769498113.1481292,RECEIVED,e353adc3-47d6-4360-b9cb-5c9e2d903e88,b572c628-e992-47b5-a8b7-dd9afed1d2f1,c5,c2,26,p2,?,surb={'id': 'ff2efb05-73df-4ae6-91e9-775c507c6407', 'route': ['p2', 'e2', 'i1', 'x1', 'p2', 'c5']}
1769498113.4923055,RECEIVED,a8ec9378-1e6d-4aff-8f91-590a6bf4c283,1bf028de-bd13-409a-a4a8-97d4b2822133,c5,c2,26,p2,?,surb={'id': '7118d103-083c-4c51-b7e4-57b07855f0a2', 'route': ['p2', 'e8', 'i8', 'x8', 'p2', 'c5']}
1769498113.6138196,RECEIVED,c33d73c9-3056-4a1b-acfe-727a06977791,9d756986-5012-4095-b8d6-19b30cba56df,c5,c2,27,p2,?,surb={'id': '1233a540-5fb8-4a11-8607-93eea29a9216', 'route': ['p2', 'e6', 'i7', 'x10', 'p2', 'c5']}
1769498113.6235247,RECEIVED,a1e23f1f-28fa-45ad-ab4c-126b11a415b3,629be8cd-4104-4d83-8925-f03731c510e9,c5,c2,27,p2,?,surb={'id': '7216c27c-ebd7-4892-bb5c-3f7f5a5bb9b5', 'route': ['p2', 'e12', 'i1', 'x9', 'p2', 'c5']}
1769498113.6399221,RECEIVED,5c10f268-3c4c-4657-880f-3acca1003674,1bf028de-bd13-409a-a4a8-97d4b2822133,c5,c2,26,p2,?,surb={'id': '7118d103-083c-4c51-b7e4-57b07855f0a2', 'route': ['p2', 'e8', 'i8', 'x8', 'p2', 'c5']}
1769498113.653876,RECEIVED,15d7b5d6-6dc9-4287-9be3-e404acb4e897,918371ce-29db-4f97-831d-788c51571823,c5,c2,27,p2,?,surb={'id': '554d8eba-74fb-47c8-b454-2bbb582a7bc6', 'route': ['p2', 'e9', 'i2', 'x12', 'p2', 'c5']}
1769498113.7119427,SENT,be3c4493-55c4-42ac-aced-ae059ab5e2ff,ab2d8346-48a5-4796-9acc-42b83c4f4c5e,c2,c1,3376,?,p2,
1769498113.7121308,CREATED,93a94a5c-fda3-437e-9b1e-f236b381df8c,0b1ae71d-9b36-4ff2-a448-00d64765f82e,c2,c1,26,?,?,surb={'id': 'f6101856-94e9-4d2f-8150-0913a821f9d1', 'route': ['p1', 'e4', 'i6', 'x12', 'p2', 'c2']}
1769498113.9005494,SENT,46a0e522-8a55-4d7e-b233-3813be17d642,288c2837-c0f1-4e6f-8f9d-ddc4c19135ea,c2,c1,3396,?,p2,
1769498113.9009874,CREATED,882deecd-3ea7-412d-84c1-f79a6b7c36b8,0b1ae71d-9b36-4ff2-a448-00d64765f82e,c2,c1,26,?,?,surb={'id': 'f6101856-94e9-4d2f-8150-0913a821f9d1', 'route': ['p1', 'e4', 'i6', 'x12', 'p2', 'c2']}
1769498114.0893643,RECEIVED,52dadc98-44ed-4c1d-9e3f-07835b059107,6173e7f1-83ee-4ba4-8151-d687a382776c,c5,c2,27,p2,?,surb={'id': 'a7ce3c62-6dd8-45c9-94b9-ae42400b6525', 'route': ['p2', 'e12', 'i11', 'x8', 'p2', 'c5']}
1769498114.151117,SENT,5d72457b-305e-48cc-bb04-7ac68197d638,59dff694-79aa-49ef-bfd1-32de8b99a665,c2,c1,3375,?,p2,
1769498114.1512716,CREATED,2c10eb6d-c6ee-47aa-b67a-753c9da21546,50362b08-c5cc-48e3-93f6-1ab090bf9dc5,c2,c1,26,?,?,surb={'id': '0d9715b8-0026-4ed9-9fea-246f81c0dfad', 'route': ['p1', 'e4', 'i4', 'x2', 'p2', 'c2']}
1769498114.2868967,RECEIVED,12379d72-da9e-40d3-9e5d-d8ece76079d2,6173e7f1-83ee-4ba4-8151-d687a382776c,c5,c2,27,p2,?,surb={'id': 'a7ce3c62-6dd8-45c9-94b9-ae42400b6525', 'route': ['p2', 'e12', 'i11', 'x8', 'p2', 'c5']}
1769498114.477732,SENT,6a690b4e-41cb-429a-8155-5314facc8fb0,eff592cd-9a55-4b1d-8278-211730778bf1,c2,c1,3380,?,p2,
1769498114.4778795,CREATED,5d12c041-5d50-4eb8-95b0-0260d240d323,50362b08-c5cc-48e3-93f6-1ab090bf9dc5,c2,c1,26,?,?,surb={'id': '0d9715b8-0026-4ed9-9fea-246f81c0dfad', 'route': ['p1', 'e4', 'i4', 'x2', 'p2', 'c2']}
1769498114.6548839,RECEIVED,7f7b287a-a035-4bcf-ab50-822707c2d6f7,c8754a39-e0b9-4aa8-98b5-904f17b5e55f,c5,c2,27,p2,?,surb={'id': '9673f55f-4fff-4099-bccc-9a67e8dbd2f6', 'route': ['p2', 'e10', 'i7', 'x12', 'p2', 'c5']}
1769498114.6868849,RECEIVED,b27d1bd1-fabc-4e8b-9f8b-106bf709d885,9d756986-5012-4095-b8d6-19b30cba56df,c5,c2,27,p2,?,surb={'id': '1233a540-5fb8-4a11-8607-93eea29a9216', 'route': ['p2', 'e6', 'i7', 'x10', 'p2', 'c5']}
1769498114.840408,SENT,3067863f-84aa-4d92-baad-f5bbbbce5764,ca18c3fd-4de8-4b3c-910b-b4e1e3399e36,c2,c1,3396,?,p2,
1769498114.8405573,CREATED,863b521a-fe3d-4771-bc9e-40b8e3ad5760,4e5fb825-7757-4fe9-b48f-25f480111750,c2,c1,27,?,?,surb={'id': '9bc86612-4033-4434-afec-0e76fa09ca36', 'route': ['p1', 'e4', 'i10', 'x2', 'p2', 'c2']}
1769498115.2790177,RECEIVED,1ad27ac2-0fe4-4827-a803-5c06d2a997c0,b572c628-e992-47b5-a8b7-dd9afed1d2f1,c5,c2,26,p2,?,surb={'id': 'ff2efb05-73df-4ae6-91e9-775c507c6407', 'route': ['p2', 'e2', 'i1', 'x1', 'p2', 'c5']}
1769498115.4295096,SENT,1feaf40b-4134-41f7-a55a-2ceb79cea25d,2b070366-31ff-48c3-92c9-21474cab90f0,c2,c1,3401,?,p2,
1769498115.4295702,CREATED,895f3ed7-15c8-4163-ad8d-194ccb9c5084,4e5fb825-7757-4fe9-b48f-25f480111750,c2,c1,27,?,?,surb={'id': '9bc86612-4033-4434-afec-0e76fa09ca36', 'route': ['p1', 'e4', 'i10', 'x2', 'p2', 'c2']}
1769498115.456948,SENT,be70821c-d6df-48a8-a624-286eaf5567d8,e14bff0b-a644-44fd-99cc-ac0d596839ae,c2,c1,3380,?,p2,
1769498115.4570122,CREATED,0d1c9663-ba5a-439b-9279-fad7e74c47b4,d6b4067b-56d2-45f9-97a1-13747a3267ba,c2,c1,26,?,?,surb={'id': '2eff35c9-b3af-4767-ab2a-a34f4222189a', 'route': ['p1', 'e2', 'i11', 'x2', 'p2', 'c2']}
1769498115.7566726,RECEIVED,ff26b67f-1d2a-4fcc-a81e-4600e37ea5f6,21693827-4f6b-42e4-a5d5-610d4f04c0c6,c5,c2,26,p2,?,surb={'id': '7d3acdfa-7523-443d-8150-32bd97065892', 'route': ['p2', 'e7', 'i9', 'x2', 'p2', 'c5']}
1769498115.953088,RECEIVED,96f90310-7483-418e-9b5f-9160355e80be,7df7bd65-b9cf-4293-bd78-962dc46dd3ee,c5,c2,27,p2,?,surb={'id': '80aa7a5a-a259-4a0a-90d6-36f3bd41aeab', 'route': ['p2', 'e12', 'i7', 'x1', 'p2', 'c5']}
1769498116.1432984,RECEIVED,d7860c68-ca42-495f-b91d-4da3d8e11f90,76b271d3-3954-451a-8313-9be36ef1ca64,c5,c2,27,p2,?,surb={'id': '7a7c0ebf-8438-498c-9bc4-95d0db647901', 'route': ['p2', 'e6', 'i11', 'x1', 'p2', 'c5']}
