timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769460543.3045194,SENT,6d9e7cba-0d5e-4562-9905-3195118a9f53,fb14074a-5236-479d-8646-ffb84afb3e45,c3,c2,3399,?,p3,
1769460543.3046489,CREATED,16ca206d-d3a4-42c4-bc6d-df7e666d018b,b0d8d581-61c7-43ad-8488-89415806e2a2,c3,c2,27,?,?,surb={'id': 'b507549a-0e44-4ea5-b7bf-35dd8fd09433', 'route': ['p2', 'e7', 'i8', 'x11', 'p3', 'c3']}
1769460543.4086897,RECEIVED,c1aaaac6-e357-4a1c-b1cf-b5c86a4b61c8,00741e42-92a4-4ba0-a866-dcab574d8e8f,c5,c3,27,p3,?,surb={'id': 'dc02fa28-c603-4f86-b9a7-cf61bbdb7eb6', 'route': ['p3', 'e9', 'i8', 'x3', 'p2', 'c5']}
1769460543.5240033,RECEIVED,a004a85c-cf62-426b-bf8b-6c89ba864d9f,ce3cc85d-63c0-415b-b12a-d0d245f873b7,c5,c3,27,p3,?,surb={'id': '9d193158-b421-4485-a74b-20a68ec8c7a6', 'route': ['p3', 'e4', 'i3', 'x12', 'p2', 'c5']}
1769460543.561201,RECEIVED,dc6c666e-dcd3-4b06-8882-155195603495,a00db528-ce8c-4b87-b99a-9a9e9bbf27e0,c1,c3,27,p3,?,surb={'id': '9ce9a10a-9525-4065-b116-36cfc9c47544', 'route': ['p3', 'e5', 'i4', 'x2', 'p1', 'c1']}
1769460543.718707,RECEIVED,aa8d7fd1-e841-4e01-a119-c54f48c40cc2,3cf08841-373b-4790-8cdd-762a421b26f5,c5,c3,26,p3,?,surb={'id': '41a950a5-cec4-484f-821b-bb293f9676a8', 'route': ['p3', 'e12', 'i11', 'x1', 'p2', 'c5']}
1769460543.8173203,RECEIVED,201f1ca1-1639-4281-bf01-03ebfa5560fa,35814f8f-4a84-4e81-8d09-d9b79197b388,c1,c3,27,p3,?,surb={'id': '33f76f47-d007-49f3-90fe-49b4e2c4d523', 'route': ['p3', 'e2', 'i7', 'x12', 'p1', 'c1']}
1769460543.851849,RECEIVED,9c3ebe86-94c0-4932-8bc1-8a5584c5a675,36ab2c3e-d205-468f-9a1f-ad7686ae2fad,c4,c3,26,p3,?,surb={'id': '8236e0eb-0cca-4b95-a20c-a9ba4228729f', 'route': ['p3', 'e8', 'i8', 'x7', 'p1', 'c4']}
1769460543.8645678,SENT,2f0cda79-c53e-42fa-bc30-3d39a4476a53,136d0d6d-7dc4-41c9-a828-3509993b25f8,c3,c2,3376,?,p3,
1769460543.8646424,CREATED,5cd54600-c870-4e9b-9282-850b50a96456,ca3f80d9-3dee-4adc-b343-659ccf392ad5,c3,c2,27,?,?,surb={'id': '3ff21fe3-7ada-417e-b729-a4b6898b0812', 'route': ['p2', 'e5', 'i7', 'x7', 'p3', 'c3']}
1769460543.8772652,RECEIVED,6ead70f2-1669-48bc-98df-00012a9ac363,920e4148-80c2-49c8-a77a-b67c59f4e058,c1,c3,27,p3,?,surb={'id': '7023a457-ebf8-48ee-a13d-856d8aebe712', 'route': ['p3', 'e7', 'i8', 'x5', 'p1', 'c1']}
1769460543.9859705,RECEIVED,63b89305-aa0e-4d12-ac2c-1949f4816134,0d953057-e482-484c-a6fc-7d6db021255e,c5,c3,27,p3,?,surb={'id': '363f033d-7d62-4ac8-862e-1e26952eb079', 'route': ['p3', 'e8', 'i8', 'x2', 'p2', 'c5']}
1769460544.0074246,SENT,291d52d6-e393-47a1-8863-9bf303269aae,2440cecd-f63a-43e8-abe1-2ea7ef283125,c3,c2,3367,?,p3,
1769460544.0075707,CREATED,81f14d42-ee93-4911-bfed-226c7ffc1623,ca3f80d9-3dee-4adc-b343-659ccf392ad5,c3,c2,27,?,?,surb={'id': '3ff21fe3-7ada-417e-b729-a4b6898b0812', 'route': ['p2', 'e5', 'i7', 'x7', 'p3', 'c3']}
1769460544.1197753,SENT,59f1165a-53a7-4990-9da4-426a7544d9b6,63f9e00a-5d3d-48d6-ad8f-7701243bc008,c3,c2,3368,?,p3,
1769460544.119949,CREATED,7f2641e9-e6c6-458a-a891-79f5134e54fa,bff84e0b-79bc-4da5-b1f7-b9a5a62000ae,c3,c2,26,?,?,surb={'id': '7881c0a2-2e13-447c-985e-e0f03420a68a', 'route': ['p2', 'e12', 'i1', 'x7', 'p3', 'c3']}
1769460544.1258368,RECEIVED,09007daa-846b-4c12-bf69-c979145a1ac3,fa87da2b-5510-44b8-9dd8-0be14a820e88,c4,c3,27,p3,?,surb={'id': '2c3031e1-a2b7-4294-9801-7d61ab21c6b5', 'route': ['p3', 'e2', 'i1', 'x2', 'p1', 'c4']}
1769460544.2391708,RECEIVED,91f67644-51a1-4cd6-b8ce-ed42a6e2d245,ed2309e8-f59f-4950-a1a7-0ea38ab72439,c4,c3,26,p3,?,surb={'id': '261e39e9-dcc3-428d-8be5-113d1adf95f5', 'route': ['p3', 'e2', 'i11', 'x8', 'p1', 'c4']}
1769460544.2411916,SENT,f3632df5-09c2-4b0f-82ad-c31f0b248595,8c3de5e1-2b5d-4b6d-ae7c-917a1abb4911,c3,c2,3371,?,p3,
1769460544.241339,CREATED,4821bdee-2ace-4cb9-821a-aada7a4fae94,bff84e0b-79bc-4da5-b1f7-b9a5a62000ae,c3,c2,26,?,?,surb={'id': '7881c0a2-2e13-447c-985e-e0f03420a68a', 'route': ['p2', 'e12', 'i1', 'x7', 'p3', 'c3']}
1769460544.3500342,RECEIVED,b4f7efce-08ad-480d-95ab-3b16c229ccba,ecd9e144-9a7d-450d-9ecd-a2df771408c4,c5,c3,27,p3,?,surb={'id': '6be42ff5-92e1-4361-b62c-cc834ded80e0', 'route': ['p3', 'e6', 'i7', 'x9', 'p2', 'c5']}
1769460544.5081046,RECEIVED,2b025c0e-ffec-44f6-8474-31d51877b3e5,a00db528-ce8c-4b87-b99a-9a9e9bbf27e0,c1,c3,27,p3,?,surb={'id': '9ce9a10a-9525-4065-b116-36cfc9c47544', 'route': ['p3', 'e5', 'i4', 'x2', 'p1', 'c1']}
1769460544.5895367,RECEIVED,c2b7bbb2-71ac-49a8-9e14-652594afb586,3d3c5929-42ec-482f-b170-b018c6fbd6cc,c5,c3,25,p3,?,surb={'id': '2198c2b1-68ba-4bb5-8d1c-1dc7d2ea276e', 'route': ['p3', 'e8', 'i12', 'x1', 'p2', 'c5']}
1769460544.67968,RECEIVED,49025a53-e2af-49c0-a8a3-537622ac82e7,f0466a36-0101-4a5f-90bb-b2dc832d80aa,c5,c3,27,p3,?,surb={'id': 'f10965d8-7207-4593-9f60-2cc59a0807ac', 'route': ['p3', 'e9', 'i8', 'x8', 'p2', 'c5']}
1769460544.6941051,RECEIVED,46f4aaeb-5d35-403f-abf2-dcb73981f28c,e460bd70-050b-45ac-a369-f7d2c5965a14,c4,c3,27,p3,?,surb={'id': '4225575c-2f94-4c58-ab07-d826aaa35ed9', 'route': ['p3', 'e1', 'i3', 'x4', 'p1', 'c4']}
1769460544.7213182,RECEIVED,30ebb7e2-9e49-4f00-98fd-4a436707bfa4,fa87da2b-5510-44b8-9dd8-0be14a820e88,c4,c3,27,p3,?,surb={'id': '2c3031e1-a2b7-4294-9801-7d61ab21c6b5', 'route': ['p3', 'e2', 'i1', 'x2', 'p1', 'c4']}
1769460545.1658583,RECEIVED,7702ea07-8f33-4fe8-8987-daa85eb11ee2,ecd9e144-9a7d-450d-9ecd-a2df771408c4,c5,c3,27,p3,?,surb={'id': '6be42ff5-92e1-4361-b62c-cc834ded80e0', 'route': ['p3', 'e6', 'i7', 'x9', 'p2', 'c5']}
1769460545.2361605,RECEIVED,f8d12e8f-d9ab-40d3-9a53-80576edd7b4f,c08f7165-fcde-49f9-a9d1-7050a557ac6a,c1,c3,27,p3,?,surb={'id': 'ae7efbc4-4b6b-405b-a87f-cd7affaea0d9', 'route': ['p3', 'e10', 'i11', 'x11', 'p1', 'c1']}
1769460545.2756026,RECEIVED,3d23ef13-d20d-461a-a25b-e30c8f33f9b7,5b6e74a5-569c-47de-b7d9-290a3c6b2d77,c4,c3,27,p3,?,surb={'id': '18e3a02a-78f7-4197-bdec-8f9a08a08442', 'route': ['p3', 'e1', 'i5', 'x7', 'p1', 'c4']}
1769460545.334166,RECEIVED,d1bab585-4ab1-469d-9d6a-6c9567137bbe,ed2309e8-f59f-4950-a1a7-0ea38ab72439,c4,c3,26,p3,?,surb={'id': '261e39e9-dcc3-428d-8be5-113d1adf95f5', 'route': ['p3', 'e2', 'i11', 'x8', 'p1', 'c4']}
1769460545.3424766,RECEIVED,384cfe68-2725-4ea2-90d8-9fac3ec1e3ec,16648a23-7bb0-4b1c-b27c-30f821339420,c1,c3,26,p3,?,surb={'id': '9527e3e0-7a2b-4417-81d1-4b44a8bffe91', 'route': ['p3', 'e3', 'i9', 'x12', 'p1', 'c1']}
1769460545.4203393,RECEIVED,8f1a493d-026a-4240-af5b-08b61da1c828,c08f7165-fcde-49f9-a9d1-7050a557ac6a,c1,c3,27,p3,?,surb={'id': 'ae7efbc4-4b6b-405b-a87f-cd7affaea0d9', 'route': ['p3', 'e10', 'i11', 'x11', 'p1', 'c1']}
1769460545.4442313,RECEIVED,8a9da26e-e440-4f8c-acd1-292783926334,16648a23-7bb0-4b1c-b27c-30f821339420,c1,c3,26,p3,?,surb={'id': '9527e3e0-7a2b-4417-81d1-4b44a8bffe91', 'route': ['p3', 'e3', 'i9', 'x12', 'p1', 'c1']}
1769460545.4525602,RECEIVED,af66b7ab-0bdf-427f-92f0-b6026b71e364,9ae04d41-a1e9-4fed-ba6b-143e382fc0c6,c1,c3,27,p3,?,surb={'id': '7b758a9f-6c1a-41aa-985d-36f92ce6d63e', 'route': ['p3', 'e3', 'i9', 'x10', 'p1', 'c1']}
1769460545.5178666,RECEIVED,cda5ec39-6533-4f7e-b33c-32b26e9b1745,0f727976-c391-4286-b677-2630240d0515,c1,c3,27,p3,?,surb={'id': 'ffdf06ab-8b26-4115-9ebf-ceae0c8c151f', 'route': ['p3', 'e2', 'i7', 'x11', 'p1', 'c1']}
1769460545.572801,RECEIVED,03e2350c-60d4-4dab-b838-22860d418191,ce3cc85d-63c0-415b-b12a-d0d245f873b7,c5,c3,27,p3,?,surb={'id': '9d193158-b421-4485-a74b-20a68ec8c7a6', 'route': ['p3', 'e4', 'i3', 'x12', 'p2', 'c5']}
1769460545.7904768,RECEIVED,0ff1cc05-0f32-4268-a9bb-ac8570d879ae,e460bd70-050b-45ac-a369-f7d2c5965a14,c4,c3,27,p3,?,surb={'id': '4225575c-2f94-4c58-ab07-d826aaa35ed9', 'route': ['p3', 'e1', 'i3', 'x4', 'p1', 'c4']}
1769460545.8667076,SENT,c86721ce-fd8c-480d-9c3a-1a7c93b52d33,b59bd3db-f1c3-4574-bfd9-8871b3c76cc0,c3,c2,3375,?,p3,
1769460545.8668559,CREATED,4f55e7da-da1c-41b1-82b2-3b5cdd540888,35577c72-455d-4904-acc1-958a5f8cf852,c3,c2,27,?,?,surb={'id': '2524d25a-4162-41f1-a512-a4dbc24116c6', 'route': ['p2', 'e3', 'i8', 'x8', 'p3', 'c3']}
1769460545.8772311,SENT,073c0b37-923b-4974-8817-56d9f9ec348f,6145005a-d8e1-4985-af02-047d22d558df,c3,c2,3387,?,p3,
1769460545.8773737,CREATED,01cd9544-ba3e-4cd5-83e6-3f6f901eed0d,35577c72-455d-4904-acc1-958a5f8cf852,c3,c2,27,?,?,surb={'id': '2524d25a-4162-41f1-a512-a4dbc24116c6', 'route': ['p2', 'e3', 'i8', 'x8', 'p3', 'c3']}
1769460545.896883,RECEIVED,45439577-e993-4368-a7b0-a4fc85aee916,0d953057-e482-484c-a6fc-7d6db021255e,c5,c3,27,p3,?,surb={'id': '363f033d-7d62-4ac8-862e-1e26952eb079', 'route': ['p3', 'e8', 'i8', 'x2', 'p2', 'c5']}
1769460545.9756377,SENT,59825742-b30b-484e-8c34-3dd84f4dbbd4,0b5aaf41-5605-4c5d-b44e-a44bb17a9dd2,c3,c2,3379,?,p3,
1769460545.9757953,CREATED,d3a73dfe-f0e1-4d4d-a017-09ab4baf3339,a2e2c609-adba-4980-836d-f94ce4cb17f1,c3,c2,27,?,?,surb={'id': 'a9b7b2b0-59ca-42d0-9fff-245c1fec51d5', 'route': ['p2', 'e7', 'i11', 'x1', 'p3', 'c3']}
1769460546.0022736,RECEIVED,2237dc86-ca3f-491b-bb12-d91bd8428a90,0f727976-c391-4286-b677-2630240d0515,c1,c3,27,p3,?,surb={'id': 'ffdf06ab-8b26-4115-9ebf-ceae0c8c151f', 'route': ['p3', 'e2', 'i7', 'x11', 'p1', 'c1']}
1769460546.0915792,SENT,3d56e5f8-84c4-4597-8d82-25d743de9118,cff4014b-775d-4c33-b8f6-52050e3a1b6d,c3,c2,3403,?,p3,
1769460546.0916536,CREATED,58aa7cc2-0565-4dd8-9677-f92121a4622a,a2e2c609-adba-4980-836d-f94ce4cb17f1,c3,c2,27,?,?,surb={'id': 'a9b7b2b0-59ca-42d0-9fff-245c1fec51d5', 'route': ['p2', 'e7', 'i11', 'x1', 'p3', 'c3']}
1769460546.09185,RECEIVED,cca20e9b-130a-4ddc-ad1d-a03cd9b4f5fe,60b7452d-19f1-4fe6-babf-bee9148866cf,c5,c3,27,p3,?,surb={'id': '87b23ac1-bb3a-4cc5-8e46-83493ab22a1d', 'route': ['p3', 'e4', 'i8', 'x4', 'p2', 'c5']}
1769460546.1452096,RECEIVED,f0645191-063a-4415-96cf-2ec4d8aaa664,fcf7a151-9849-449a-9f6f-bfc9a7061e8b,c5,c3,27,p3,?,surb={'id': '1d44ff9f-8b53-43f4-8766-154216d6d149', 'route': ['p3', 'e4', 'i2', 'x9', 'p2', 'c5']}
1769460546.4047146,SENT,13e0ade6-37fb-461c-b1dd-abc11d04b828,5a907ae8-956b-4fdf-92ba-01c6090de673,c3,c2,3380,?,p3,
1769460546.4048557,CREATED,8faedf41-462d-414f-aa61-d6f2e14d449e,8bc372d5-98cd-4744-ad99-98b8c81c08e8,c3,c2,27,?,?,surb={'id': '422ad8a9-d8bf-4a3c-82c8-11bf1751bfdc', 'route': ['p2', 'e11', 'i4', 'x11', 'p3', 'c3']}
1769460546.5473223,RECEIVED,bb60f21e-9e34-47b4-8c72-93c7c643d423,1e5b1959-fdac-4f93-b84a-e4fe3f9b0fb1,c5,c3,26,p3,?,surb={'id': '4205fc30-ffa4-48d2-b998-e034519c89bd', 'route': ['p3', 'e5', 'i6', 'x2', 'p2', 'c5']}
1769460546.671621,RECEIVED,9be2652b-1b05-4c53-b4b1-1eb0c44d1891,60b7452d-19f1-4fe6-babf-bee9148866cf,c5,c3,27,p3,?,surb={'id': '87b23ac1-bb3a-4cc5-8e46-83493ab22a1d', 'route': ['p3', 'e4', 'i8', 'x4', 'p2', 'c5']}
1769460546.7301142,RECEIVED,94ed79f7-20a0-4d59-9fe3-2f3aab76abf7,e23253fd-5f48-4030-ac69-9090be146826,c1,c3,27,p3,?,surb={'id': '2b327431-79b2-4a5b-8467-54b4b1d65987', 'route': ['p3', 'e7', 'i8', 'x2', 'p1', 'c1']}
1769460546.7435293,RECEIVED,6bb239b0-520f-4997-84f7-d600e9fc9a90,b05f263b-c733-4efd-b9e9-f868bbbdf92a,c1,c3,27,p3,?,surb={'id': '90152804-5ef4-41fa-8708-a8825c650ad2', 'route': ['p3', 'e11', 'i8', 'x2', 'p1', 'c1']}
1769460546.7714634,RECEIVED,d3cbe7bc-68e5-4b89-a629-8b2d5049a6af,f0466a36-0101-4a5f-90bb-b2dc832d80aa,c5,c3,27,p3,?,surb={'id': 'f10965d8-7207-4593-9f60-2cc59a0807ac', 'route': ['p3', 'e9', 'i8', 'x8', 'p2', 'c5']}
1769460546.8453667,RECEIVED,f0f1b510-d484-4c30-8a88-c01517c13500,80556cc3-0f0e-4004-ab1f-2550bc554c19,c4,c3,27,p3,?,surb={'id': '8b12f1d0-126e-4000-a72d-8562bae6cf2a', 'route': ['p3', 'e9', 'i12', 'x9', 'p1', 'c4']}
1769460546.8593006,RECEIVED,bcd72896-fcbc-447d-9f35-515c6bf76734,b05f263b-c733-4efd-b9e9-f868bbbdf92a,c1,c3,27,p3,?,surb={'id': '90152804-5ef4-41fa-8708-a8825c650ad2', 'route': ['p3', 'e11', 'i8', 'x2', 'p1', 'c1']}
1769460546.8627675,RECEIVED,eba6afdf-f17c-4a57-8f24-c8fc132ddbe7,75cf1d55-d0da-46fd-81b0-665ee62bbb1f,c5,c3,27,p3,?,surb={'id': 'c61c0d2e-b80c-4146-a470-5e106ed34d02', 'route': ['p3', 'e3', 'i11', 'x11', 'p2', 'c5']}
1769460546.868924,RECEIVED,1ba4a9e1-9f87-48c9-b29a-062945aac732,fcf7a151-9849-449a-9f6f-bfc9a7061e8b,c5,c3,27,p3,?,surb={'id': '1d44ff9f-8b53-43f4-8766-154216d6d149', 'route': ['p3', 'e4', 'i2', 'x9', 'p2', 'c5']}
1769460547.0385072,SENT,df8e84ce-e7cd-4d13-bc71-f7d01d0cb34b,f1850146-14aa-41c1-87a3-38a9eb1a0f29,c3,c2,3388,?,p3,
1769460547.0386567,CREATED,3b6992a1-8896-45d6-b87b-b06ca2f3e2c7,8bc372d5-98cd-4744-ad99-98b8c81c08e8,c3,c2,27,?,?,surb={'id': '422ad8a9-d8bf-4a3c-82c8-11bf1751bfdc', 'route': ['p2', 'e11', 'i4', 'x11', 'p3', 'c3']}
1769460547.144011,RECEIVED,5770caec-6dba-4f8a-be5e-d28992ee27ed,5b6e74a5-569c-47de-b7d9-290a3c6b2d77,c4,c3,27,p3,?,surb={'id': '18e3a02a-78f7-4197-bdec-8f9a08a08442', 'route': ['p3', 'e1', 'i5', 'x7', 'p1', 'c4']}
1769460547.3127759,RECEIVED,2d21e112-25c5-49e1-a067-52f96d283912,c4b80b73-7223-4bee-9937-482fc8a1acb8,c4,c3,27,p3,?,surb={'id': 'cd982ef4-2660-43c0-b596-1f33ba1406cf', 'route': ['p3', 'e6', 'i7', 'x10', 'p1', 'c4']}
1769460547.3349965,RECEIVED,887358ca-a330-4e06-afbb-6721523706a4,1e5b1959-fdac-4f93-b84a-e4fe3f9b0fb1,c5,c3,26,p3,?,surb={'id': '4205fc30-ffa4-48d2-b998-e034519c89bd', 'route': ['p3', 'e5', 'i6', 'x2', 'p2', 'c5']}
1769460547.3415978,SENT,815ebd18-6fdf-46fd-9bcd-f2bf0745dc6d,70420975-abe4-4bd5-83d4-347663eadeff,c3,c2,3386,?,p3,
1769460547.3417428,CREATED,12106b75-ae95-4faa-886b-209f8331d92d,0300722e-0f3f-4403-9d34-fea61f173ffa,c3,c2,27,?,?,surb={'id': '4a59d78a-c2b1-4ab4-954a-124596b81ff1', 'route': ['p2', 'e7', 'i3', 'x10', 'p3', 'c3']}
1769460547.5284886,RECEIVED,956184c9-442b-4a9e-8d50-2b9a59310c52,80556cc3-0f0e-4004-ab1f-2550bc554c19,c4,c3,27,p3,?,surb={'id': '8b12f1d0-126e-4000-a72d-8562bae6cf2a', 'route': ['p3', 'e9', 'i12', 'x9', 'p1', 'c4']}
1769460547.634234,RECEIVED,370017d9-57e5-428b-a926-4ed965fce5d4,0311f896-e76f-4296-b497-a9677fbf59c1,c1,c3,26,p3,?,surb={'id': 'e8754c3d-0113-4627-8cf7-fa1f812aaff5', 'route': ['p3', 'e5', 'i5', 'x9', 'p1', 'c1']}
1769460548.1727386,RECEIVED,36820ae2-f264-45cd-bb17-c5606784556d,56bb7b43-a6e8-4ff2-a5a7-30e71773f3db,c4,c3,27,p3,?,surb={'id': '38baf864-fae7-4ed0-8713-2dac456846cc', 'route': ['p3', 'e7', 'i6', 'x11', 'p1', 'c4']}
1769460548.2638185,RECEIVED,6f62fb37-f603-48a2-93a8-4596bf0ed72d,56bb7b43-a6e8-4ff2-a5a7-30e71773f3db,c4,c3,27,p3,?,surb={'id': '38baf864-fae7-4ed0-8713-2dac456846cc', 'route': ['p3', 'e7', 'i6', 'x11', 'p1', 'c4']}
1769460548.2804437,RECEIVED,e3d4004a-f75b-4bf2-9ae1-63193b37e688,3a047e51-add0-4ffc-8851-17dc6375d4c3,c1,c3,27,p3,?,surb={'id': '3d57286a-820f-4ea9-9f0c-1f8657d757eb', 'route': ['p3', 'e5', 'i7', 'x4', 'p1', 'c1']}
1769460548.3089209,RECEIVED,072d3d71-5290-4274-a9a8-054f69e1dda9,de9c7469-3a35-4be2-a3e6-723f20afac1e,c5,c3,26,p3,?,surb={'id': '4be8a4b4-5418-42a9-80ed-67f0f00179d4', 'route': ['p3', 'e1', 'i8', 'x2', 'p2', 'c5']}
1769460548.33407,RECEIVED,af54af71-9294-436c-a6e8-0b9a0da64d6c,de9c7469-3a35-4be2-a3e6-723f20afac1e,c5,c3,26,p3,?,surb={'id': '4be8a4b4-5418-42a9-80ed-67f0f00179d4', 'route': ['p3', 'e1', 'i8', 'x2', 'p2', 'c5']}
1769460548.4143367,RECEIVED,7017ade3-2de5-42dd-81d3-a7c044f4c154,0311f896-e76f-4296-b497-a9677fbf59c1,c1,c3,26,p3,?,surb={'id': 'e8754c3d-0113-4627-8cf7-fa1f812aaff5', 'route': ['p3', 'e5', 'i5', 'x9', 'p1', 'c1']}
1769460548.4438481,RECEIVED,78c2027d-59ab-446a-94c6-8f7a13e4d235,9ae04d41-a1e9-4fed-ba6b-143e382fc0c6,c1,c3,27,p3,?,surb={'id': '7b758a9f-6c1a-41aa-985d-36f92ce6d63e', 'route': ['p3', 'e3', 'i9', 'x10', 'p1', 'c1']}
1769460548.5120788,RECEIVED,cbb94654-3d3f-4af3-a959-7861f98046d3,3fbd5098-ba8a-4f59-b091-90ed451b7a33,c4,c3,27,p3,?,surb={'id': '4d471e70-abb9-4019-a8fc-14df51659cd8', 'route': ['p3', 'e7', 'i7', 'x8', 'p1', 'c4']}
1769460548.5473225,RECEIVED,f4e112cc-1d30-447b-9687-cd5d1d3b1866,779ed99d-c97d-4520-bf1a-4c10636b9297,c1,c3,27,p3,?,surb={'id': '87d48420-b5e5-49e3-bf1d-bb0ce4f65daa', 'route': ['p3', 'e8', 'i11', 'x9', 'p1', 'c1']}
1769460548.6214316,SENT,598ed77d-4263-4557-85f0-1d49483a7f65,8811f6d0-356f-4470-a023-f9c33f51d263,c3,c2,3387,?,p3,
1769460548.6215804,CREATED,925380e3-92aa-437a-831e-4a7699e509c8,0300722e-0f3f-4403-9d34-fea61f173ffa,c3,c2,27,?,?,surb={'id': '4a59d78a-c2b1-4ab4-954a-124596b81ff1', 'route': ['p2', 'e7', 'i3', 'x10', 'p3', 'c3']}
1769460548.6479244,RECEIVED,829b5da1-98f7-44a7-95a7-0a0fe54a855e,79615265-7a83-4f14-b23a-458faeed36be,c4,c3,27,p3,?,surb={'id': '3ec35ebe-3049-4615-88a2-2fcd9fe72104', 'route': ['p3', 'e6', 'i6', 'x1', 'p1', 'c4']}
1769460548.7753837,SENT,eef27e97-e6b8-4ff9-822d-efbdd38aa9b1,1bbf9b43-102c-40c4-9acd-ac3fd213ed2e,c3,c2,3383,?,p3,
1769460548.7758303,CREATED,8966a61b-879d-4cad-8560-3f60ca1376d8,5078c2e2-ba79-4efa-ab72-a6fea6fee37f,c3,c2,27,?,?,surb={'id': 'd3ba7995-ff40-44e6-bfa7-d397c242ec17', 'route': ['p2', 'e10', 'i6', 'x12', 'p3', 'c3']}
1769460548.907768,RECEIVED,0077ba3b-d68e-4339-8df2-eca706d142a7,e23253fd-5f48-4030-ac69-9090be146826,c1,c3,27,p3,?,surb={'id': '2b327431-79b2-4a5b-8467-54b4b1d65987', 'route': ['p3', 'e7', 'i8', 'x2', 'p1', 'c1']}
1769460549.0289369,RECEIVED,4fbc7a5e-079e-4b07-bbb2-bf7d0f7e4228,c4b80b73-7223-4bee-9937-482fc8a1acb8,c4,c3,27,p3,?,surb={'id': 'cd982ef4-2660-43c0-b596-1f33ba1406cf', 'route': ['p3', 'e6', 'i7', 'x10', 'p1', 'c4']}
1769460549.101364,RECEIVED,6f2c99d1-489e-4905-9f49-c9a1d1237197,3fbd5098-ba8a-4f59-b091-90ed451b7a33,c4,c3,27,p3,?,surb={'id': '4d471e70-abb9-4019-a8fc-14df51659cd8', 'route': ['p3', 'e7', 'i7', 'x8', 'p1', 'c4']}
1769460549.106407,RECEIVED,35cf4f3e-29f1-42e4-ab13-351456826c57,f9b22e78-477a-4ac4-8a0b-ac4a8e5a0db9,c4,c3,27,p3,?,surb={'id': 'b7199d98-9878-4e15-9fcc-defc756c6300', 'route': ['p3', 'e5', 'i7', 'x8', 'p1', 'c4']}
1769460549.1211965,RECEIVED,43a76f00-4b55-4a3e-9ddf-f08ca68de545,75cf1d55-d0da-46fd-81b0-665ee62bbb1f,c5,c3,27,p3,?,surb={'id': 'c61c0d2e-b80c-4146-a470-5e106ed34d02', 'route': ['p3', 'e3', 'i11', 'x11', 'p2', 'c5']}
1769460549.1486096,SENT,ec78b59f-6dbd-4caa-bc3a-fd6fc13cc898,72c5447e-e346-4dca-954f-0eecefdafcf1,c3,c2,3399,?,p3,
1769460549.1487014,CREATED,81f82df7-df98-4af2-a437-63f9c40454f9,5078c2e2-ba79-4efa-ab72-a6fea6fee37f,c3,c2,27,?,?,surb={'id': 'd3ba7995-ff40-44e6-bfa7-d397c242ec17', 'route': ['p2', 'e10', 'i6', 'x12', 'p3', 'c3']}
1769460549.3068357,RECEIVED,642a90ae-f1b9-4f63-9291-0ed464979c7b,3a047e51-add0-4ffc-8851-17dc6375d4c3,c1,c3,27,p3,?,surb={'id': '3d57286a-820f-4ea9-9f0c-1f8657d757eb', 'route': ['p3', 'e5', 'i7', 'x4', 'p1', 'c1']}
1769460549.352538,RECEIVED,37f75532-b999-45d1-ad6a-7817ce51dfcf,6a05625c-e8dd-49cc-a441-ad1c22f49601,c5,c3,27,p3,?,surb={'id': 'ca21f59c-85a0-4062-8d24-00742c67a476', 'route': ['p3', 'e8', 'i4', 'x7', 'p2', 'c5']}
1769460549.382496,RECEIVED,28864158-4a5e-432c-bdf2-7a57a07efb1e,6a05625c-e8dd-49cc-a441-ad1c22f49601,c5,c3,27,p3,?,surb={'id': 'ca21f59c-85a0-4062-8d24-00742c67a476', 'route': ['p3', 'e8', 'i4', 'x7', 'p2', 'c5']}
1769460549.4064167,RECEIVED,97ae2855-d151-4aae-b216-d15fb28c8d81,b105a4c3-edb0-4675-9323-24bcd544681e,c5,c3,27,p3,?,surb={'id': 'c67760e8-e858-4e6f-ae83-6b5e3740dd42', 'route': ['p3', 'e9', 'i12', 'x10', 'p2', 'c5']}
1769460549.622154,RECEIVED,d18f3fea-176d-4fc4-9537-0967698a7442,0072de4a-83bd-4fca-a703-ee53f108e5b3,c4,c3,26,p3,?,surb={'id': '9b02888a-0a3d-407e-8d75-a9155dd0c292', 'route': ['p3', 'e10', 'i5', 'x5', 'p1', 'c4']}
1769460549.6574407,RECEIVED,c1dfbb09-11dc-4a20-b9d5-8ae2ccb70f0e,bea2a3e9-c5b6-48e5-b833-525926889a46,c1,c3,27,p3,?,surb={'id': 'eb140bb7-64b6-415e-a328-ad7ffd5f8a80', 'route': ['p3', 'e10', 'i10', 'x5', 'p1', 'c1']}
1769460549.8356855,RECEIVED,01b9e97e-b83f-49b7-9049-0f4ecf870729,f8e2024b-0282-4abc-888f-126bf46fd00c,c4,c3,26,p3,?,surb={'id': 'ec016ce8-6cbf-4a3b-9363-7525bb20a1a5', 'route': ['p3', 'e8', 'i6', 'x12', 'p1', 'c4']}
