timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769460535.1680076,SENT,478b54ae-c8de-46f9-8961-b2f93433e6c4,49c8875f-618a-4d74-b07c-964558e0c8a6,c2,c4,3401,?,p2,
1769460535.1682053,CREATED,8ec3c058-92fb-4f02-8d80-c4a141282ec0,96b53825-9edb-49ad-9f5e-f295e8baa5bc,c2,c4,27,?,?,surb={'id': 'a9aa8a0c-332e-4ef1-90a0-c5097a91ace6', 'route': ['p1', 'e11', 'i2', 'x12', 'p2', 'c2']}
1769460887.1500385,CREATED,9c93f6ee-3511-4cc1-9351-9fa5f7956ce7,b756f981-3afc-4b77-9531-1b2f6d658dc7,c2,c4,27,?,?,surb={'id': '6ecd92da-40f3-4aea-8f9c-70d5ad14406b', 'route': ['p1', 'e7', 'i10', 'x5', 'p2', 'c2']}
1769460887.1946669,SENT,d4f42474-1604-4e60-bc08-8ed69a0c9271,13eaea92-88ea-46ec-89e6-3d10c0d7fa05,c2,c4,3379,?,p2,
1769460887.1948204,CREATED,f935be4d-9c41-46f6-8aff-eebff577174f,4f33092b-7826-421e-9f84-79faf048662e,c2,c4,27,?,?,surb={'id': '7cb30d03-c149-418c-92fe-00d3f2338cce', 'route': ['p1', 'e4', 'i10', 'x5', 'p2', 'c2']}
1769460887.4845662,RECEIVED,2f7a2ab1-f4b9-4f00-96f4-cdc651e674a3,73db968c-acd2-400c-ac71-4352f5baad1c,c3,c2,27,p2,?,surb={'id': '56443ace-36a0-40dd-a1a4-791c52d86244', 'route': ['p2', 'e2', 'i12', 'x12', 'p3', 'c3']}
1769460887.6816857,SENT,01c919f9-5d06-4bc3-b112-5438e4ea13b5,f77bc599-e435-4e4a-ab98-44e8a14ed46b,c2,c4,3388,?,p2,
1769460887.6818385,CREATED,e11f373e-d3de-4c6e-97e6-17d61faa352f,4f33092b-7826-421e-9f84-79faf048662e,c2,c4,27,?,?,surb={'id': '7cb30d03-c149-418c-92fe-00d3f2338cce', 'route': ['p1', 'e4', 'i10', 'x5', 'p2', 'c2']}
1769460887.7444792,SENT,43ccae68-1644-4f0f-ac3d-c1a832a2072b,733732f7-4da1-4d60-9d01-0c2909032a99,c2,c4,3395,?,p2,
1769460887.7446277,CREATED,25c07323-0288-4d90-8b83-671ec3923d81,2223371b-9f60-4410-b81f-8371f7f20221,c2,c4,27,?,?,surb={'id': '95a15d92-7ee4-45bb-9082-2076bf1180bf', 'route': ['p1', 'e3', 'i6', 'x2', 'p2', 'c2']}
1769460888.221506,RECEIVED,bcb1ee8f-fe79-402a-9bd2-ab5f8c3b9042,0962b4fc-f8cf-4e83-a125-0e2629463795,c3,c2,27,p2,?,surb={'id': '4ba5c059-58b2-457c-8d80-124cc880e189', 'route': ['p2', 'e2', 'i1', 'x5', 'p3', 'c3']}
1769460889.1518643,SENT,564c89b9-43a2-44a4-acf7-fea99451701d,384d5f57-92b5-48c2-bc24-4c91a5d72163,c2,c4,3392,?,p2,
1769460889.1519973,CREATED,6a94ee92-17bb-4d17-9692-1fcef171b983,2223371b-9f60-4410-b81f-8371f7f20221,c2,c4,27,?,?,surb={'id': '95a15d92-7ee4-45bb-9082-2076bf1180bf', 'route': ['p1', 'e3', 'i6', 'x2', 'p2', 'c2']}
1769460889.2682698,RECEIVED,dcf0fda3-863e-4734-a004-9f37a061a0d4,0962b4fc-f8cf-4e83-a125-0e2629463795,c3,c2,27,p2,?,surb={'id': '4ba5c059-58b2-457c-8d80-124cc880e189', 'route': ['p2', 'e2', 'i1', 'x5', 'p3', 'c3']}
1769460889.3122993,SENT,915d1c6b-745b-474e-8b45-59ffb3c909c9,8453107e-28e6-4142-b603-b61a1872325f,c2,c4,3361,?,p2,
1769460889.312716,CREATED,272f4cdc-278c-42b7-a6c1-0f031b0d628d,76a6f54c-2cd5-4467-a9b2-795b78134a29,c2,c4,27,?,?,surb={'id': 'baf68fd7-0b19-47f3-bea1-3809763bf3f2', 'route': ['p1', 'e9', 'i5', 'x5', 'p2', 'c2']}
1769460889.4728167,SENT,26eba736-671c-4680-8685-db21c42ab419,2cb43f90-de4c-445f-81a9-b79924eb8b68,c2,c4,3371,?,p2,
1769460889.4729822,CREATED,416c8432-be36-4536-bb23-a2bd6f3d7618,76a6f54c-2cd5-4467-a9b2-795b78134a29,c2,c4,27,?,?,surb={'id': 'baf68fd7-0b19-47f3-bea1-3809763bf3f2', 'route': ['p1', 'e9', 'i5', 'x5', 'p2', 'c2']}
1769460889.650999,SENT,5078f619-916e-4f7a-aeb5-1bdfea5580aa,3e9b657f-bcee-4e2e-a5a2-08bf2f218d5c,c2,c4,3387,?,p2,
1769460889.6511598,CREATED,7f5ac607-5484-4b1c-8e27-68a18b3b469b,58f482a3-15b5-4ebd-b3b1-c311e2d1130a,c2,c4,26,?,?,surb={'id': 'c65d64bf-d272-437e-b23e-b3979c3b57d2', 'route': ['p1', 'e12', 'i8', 'x5', 'p2', 'c2']}
1769460889.9168355,SENT,3283808d-110d-42c2-9bc1-c2606dce5f58,66c5905b-acee-439e-9ec6-d1ac9e317c3a,c2,c4,3388,?,p2,
1769460889.916969,CREATED,513191cd-c36f-4608-9bf7-8b942161f400,58f482a3-15b5-4ebd-b3b1-c311e2d1130a,c2,c4,26,?,?,surb={'id': 'c65d64bf-d272-437e-b23e-b3979c3b57d2', 'route': ['p1', 'e12', 'i8', 'x5', 'p2', 'c2']}
1769460890.2199557,SENT,4a0fabf2-95d6-41e2-a536-3dab11499029,0ab38374-ca5d-46d6-8dee-cc0ab37c9ede,c2,c4,3361,?,p2,
1769460890.2201366,CREATED,82427052-6880-4c79-ac99-af4b485675aa,b44deefc-8902-42bd-91f8-f5fbc555a42a,c2,c4,27,?,?,surb={'id': '8abfaf42-ec0d-4fb3-83e5-42d46afe8a4a', 'route': ['p1', 'e2', 'i2', 'x8', 'p2', 'c2']}
1769460890.3815134,RECEIVED,69d1ba5f-de0b-4fb6-8be6-ea78364ac284,807f74f2-474c-4b67-a1f8-2a3990692467,c3,c2,27,p2,?,surb={'id': '9866877e-9b73-4f1a-83f9-eb7769319e7a', 'route': ['p2', 'e9', 'i2', 'x8', 'p3', 'c3']}
1769460890.6087399,SENT,37324427-d4a2-4e9b-b24a-e154ae704de7,901c9e29-10e7-4a7d-8f7a-ec0700ed41a4,c2,c4,3377,?,p2,
1769460890.608913,CREATED,57c01d7e-eafd-4292-940f-f049a90dbfae,b44deefc-8902-42bd-91f8-f5fbc555a42a,c2,c4,27,?,?,surb={'id': '8abfaf42-ec0d-4fb3-83e5-42d46afe8a4a', 'route': ['p1', 'e2', 'i2', 'x8', 'p2', 'c2']}
1769460890.6958618,RECEIVED,f9062d08-fe1b-4595-9fbc-68b7fb5a434e,99872a29-e849-46a3-ba75-b492bb952aba,c3,c2,27,p2,?,surb={'id': 'e339d36f-cb71-45cb-8cd4-230e32fb7b41', 'route': ['p2', 'e12', 'i12', 'x6', 'p3', 'c3']}
1769460890.7351143,SENT,6e6c2e66-cf64-4ef5-91d2-628519856cbd,b307a2e4-1e82-4e61-9ae6-ccac63630626,c2,c4,3379,?,p2,
1769460890.7352657,CREATED,a36ccc9e-1da5-4623-b7c6-9a59c1168c8e,9c958080-0d49-4710-9d22-18dca052d833,c2,c4,27,?,?,surb={'id': 'd0b7324b-2a03-4032-8096-d96593de565c', 'route': ['p1', 'e7', 'i10', 'x11', 'p2', 'c2']}
1769460891.0506337,SENT,8e27d4c1-b474-4abe-ae86-dbe0bff1aa85,1e6b340d-07d3-4efa-acf6-cd4a737b13e7,c2,c4,3397,?,p2,
1769460891.0507634,CREATED,c372c84f-1890-4b2e-ae4c-18ed2c252d39,9c958080-0d49-4710-9d22-18dca052d833,c2,c4,27,?,?,surb={'id': 'd0b7324b-2a03-4032-8096-d96593de565c', 'route': ['p1', 'e7', 'i10', 'x11', 'p2', 'c2']}
1769460891.1940846,SENT,3d4a2082-5d2a-4d27-ad90-2be241334a59,0c23885e-951f-415a-be2b-3b55fec8063e,c2,c4,3360,?,p2,
1769460891.1942124,CREATED,695074e2-649a-4e4c-8e62-03cd8795d733,6e3701de-567b-4e1d-843e-1cca5915dac3,c2,c4,27,?,?,surb={'id': '4d6d4401-6f70-4a18-9f94-c07dac4f58d8', 'route': ['p1', 'e11', 'i10', 'x5', 'p2', 'c2']}
1769460891.2910256,RECEIVED,28d34969-2116-4818-a219-12b2ac0e2f74,0b644f9e-9393-44e8-a527-4147bac48c04,c3,c2,27,p2,?,surb={'id': 'c9c81a1f-cfdb-418c-90ab-65a6aaf74f52', 'route': ['p2', 'e3', 'i1', 'x4', 'p3', 'c3']}
1769460891.3326607,RECEIVED,3c65f2ca-9ca7-45fd-b33a-e694fb266c91,23f96d7e-d1a9-4662-82c2-9326c20f5656,c3,c2,27,p2,?,surb={'id': '101eb2c2-1174-48cd-9a90-2500a169bdd0', 'route': ['p2', 'e7', 'i10', 'x1', 'p3', 'c3']}
1769460891.4007003,SENT,73ec7943-6b91-4030-9dd8-aeef8a19c8d2,698fe584-0e9c-4ea6-9afa-fcd7467f5b59,c2,c4,3392,?,p2,
1769460891.400821,CREATED,6b961cff-1c8c-48b8-8a01-a2f22bea3358,6e3701de-567b-4e1d-843e-1cca5915dac3,c2,c4,27,?,?,surb={'id': '4d6d4401-6f70-4a18-9f94-c07dac4f58d8', 'route': ['p1', 'e11', 'i10', 'x5', 'p2', 'c2']}
1769460891.7952466,RECEIVED,0b452975-9321-47c9-870b-bc00dbfebaf7,99872a29-e849-46a3-ba75-b492bb952aba,c3,c2,27,p2,?,surb={'id': 'e339d36f-cb71-45cb-8cd4-230e32fb7b41', 'route': ['p2', 'e12', 'i12', 'x6', 'p3', 'c3']}
1769460891.8199725,SENT,f07a21c5-49d9-4dff-8b4c-07af453cc016,60dcd03b-4071-4028-b342-8199036f2447,c2,c4,3363,?,p2,
1769460891.8206904,CREATED,f4a2a3ef-b2dc-4bd3-b629-5184eec4742d,cbcc5575-e36b-449e-91cf-5ad7ff2618bf,c2,c4,27,?,?,surb={'id': 'ca10c454-60fc-4d57-bd66-cba6111bc8d5', 'route': ['p1', 'e7', 'i10', 'x7', 'p2', 'c2']}
1769460892.1653988,RECEIVED,41d4d4fd-d277-4456-b8ba-1ae3a7338d59,807f74f2-474c-4b67-a1f8-2a3990692467,c3,c2,27,p2,?,surb={'id': '9866877e-9b73-4f1a-83f9-eb7769319e7a', 'route': ['p2', 'e9', 'i2', 'x8', 'p3', 'c3']}
1769460892.2918744,RECEIVED,c4569caf-f189-4c0e-a3da-30cab0d6d312,23f96d7e-d1a9-4662-82c2-9326c20f5656,c3,c2,27,p2,?,surb={'id': '101eb2c2-1174-48cd-9a90-2500a169bdd0', 'route': ['p2', 'e7', 'i10', 'x1', 'p3', 'c3']}
1769460892.3323505,RECEIVED,b73c61f8-5b87-4501-a9de-76dcd39dd196,629e1b57-88f8-4d28-b411-8ac44be68a7e,c3,c2,27,p2,?,surb={'id': '44bfcc83-9959-4261-98ac-6d6019e9694b', 'route': ['p2', 'e2', 'i6', 'x10', 'p3', 'c3']}
1769460892.3464212,SENT,d94abb34-3d1f-4875-81cf-216dedb52562,17032d78-366e-4861-924c-2472b75fe404,c2,c4,3396,?,p2,
1769460892.3465714,CREATED,8d9fe133-18ab-41c9-a20a-36c17ceb71bc,cbcc5575-e36b-449e-91cf-5ad7ff2618bf,c2,c4,27,?,?,surb={'id': 'ca10c454-60fc-4d57-bd66-cba6111bc8d5', 'route': ['p1', 'e7', 'i10', 'x7', 'p2', 'c2']}
1769460892.3633204,SENT,0944822e-fd8b-4079-b7a7-5916478f0df5,fdd866b8-e597-4f14-a11f-a3478c379019,c2,c4,3376,?,p2,
1769460892.363466,CREATED,a8dc7094-7281-4402-b84d-c2a63b3c43ec,44f3cef6-5599-41c3-b14b-ca7c43320777,c2,c4,26,?,?,surb={'id': '35e64d69-4cac-4b99-bdd9-3e7c3950bbee', 'route': ['p1', 'e4', 'i12', 'x8', 'p2', 'c2']}
1769460892.687745,RECEIVED,dab639b7-e6c0-4609-b160-5f94a6a9afc3,629e1b57-88f8-4d28-b411-8ac44be68a7e,c3,c2,27,p2,?,surb={'id': '44bfcc83-9959-4261-98ac-6d6019e9694b', 'route': ['p2', 'e2', 'i6', 'x10', 'p3', 'c3']}
1769460892.7334032,SENT,1838adca-b441-4913-8730-684d38cb3300,89464180-7e80-4709-8ff3-c405e0f41eb8,c2,c4,3383,?,p2,
1769460892.73354,CREATED,930f3df1-f415-40bb-afb5-2e28b92157d7,44f3cef6-5599-41c3-b14b-ca7c43320777,c2,c4,26,?,?,surb={'id': '35e64d69-4cac-4b99-bdd9-3e7c3950bbee', 'route': ['p1', 'e4', 'i12', 'x8', 'p2', 'c2']}
1769460892.8620243,RECEIVED,a6735708-b4c9-444d-9f5a-63357292604d,e3aad6b3-c12f-47af-8d01-af5b5f8c3072,c3,c2,27,p2,?,surb={'id': 'a6fe9265-c2d3-4a7a-b59a-d1077829e1a0', 'route': ['p2', 'e12', 'i2', 'x1', 'p3', 'c3']}
1769460893.0153527,RECEIVED,1b63db53-c49e-4d9b-adc3-a5c4c63f6068,d0422df0-30b2-4029-8b6c-0287c91243d3,c3,c2,25,p2,?,surb={'id': 'b6c86f9a-8744-4fbb-ae7a-96032f527dee', 'route': ['p2', 'e6', 'i1', 'x9', 'p3', 'c3']}
1769460893.0935,SENT,7b09d79f-e4cf-4675-9055-156158e1490d,500ff338-800b-4f9a-a9ae-1d8092329dc8,c2,c4,3359,?,p2,
1769460893.0935748,CREATED,a7535f9f-5604-4299-92dd-b2e81a7a7f48,a94eadaf-087f-4643-93ed-1aecc416e64a,c2,c4,27,?,?,surb={'id': 'cd16decd-8d8a-47b6-8321-900a688aab32', 'route': ['p1', 'e9', 'i3', 'x4', 'p2', 'c2']}
1769460893.2820103,SENT,52d82051-3e8b-4412-b446-91b8079b1312,a7147c2a-e0e7-48d4-9040-85ee15e666e5,c2,c4,3362,?,p2,
1769460893.2824237,CREATED,64b6e623-b063-49c0-bf84-8141d2b55d6d,a94eadaf-087f-4643-93ed-1aecc416e64a,c2,c4,27,?,?,surb={'id': 'cd16decd-8d8a-47b6-8321-900a688aab32', 'route': ['p1', 'e9', 'i3', 'x4', 'p2', 'c2']}
1769460893.3192377,RECEIVED,1783a6fe-f989-4b1d-a3e6-846c2cb16d00,e2ec7319-589d-420b-99dd-fbfd6661f67a,c3,c2,26,p2,?,surb={'id': 'f124eff6-b7f9-445c-b067-256540c928c5', 'route': ['p2', 'e8', 'i10', 'x9', 'p3', 'c3']}
1769460893.43561,SENT,a2c3aaee-5512-490f-a2c8-9be197d3a0b1,b3cdde87-6e24-43f0-889c-d149a5c47139,c2,c4,3382,?,p2,
1769460893.4357584,CREATED,ca4a9633-dbbb-4bdf-bd0e-ed04e83ade24,94b18adf-c02a-45fe-bfe8-0016f41f527a,c2,c4,27,?,?,surb={'id': 'cb193f3d-677c-4198-bdce-282bcf3ecd20', 'route': ['p1', 'e8', 'i9', 'x3', 'p2', 'c2']}
1769460893.595864,RECEIVED,fc9055e0-989f-4130-9781-4eb74c6a5b0a,5170017a-94f4-4989-a1ee-baf24051ce02,c3,c2,27,p2,?,surb={'id': 'bdc8a45d-548b-4a98-aa86-3ee8ac1578de', 'route': ['p2', 'e1', 'i10', 'x12', 'p3', 'c3']}
1769460894.0384994,SENT,25dc2bac-d9a8-41d7-afa4-2796c09fb7fb,e02a8d52-0873-4bd5-be53-edea419548a2,c2,c4,3384,?,p2,
1769460894.0386505,CREATED,6d608023-afe7-4927-bdf3-c31a7be62ad0,94b18adf-c02a-45fe-bfe8-0016f41f527a,c2,c4,27,?,?,surb={'id': 'cb193f3d-677c-4198-bdce-282bcf3ecd20', 'route': ['p1', 'e8', 'i9', 'x3', 'p2', 'c2']}
1769460894.1317918,RECEIVED,d47945ef-fb62-4a57-9238-9c362e293e63,d0422df0-30b2-4029-8b6c-0287c91243d3,c3,c2,25,p2,?,surb={'id': 'b6c86f9a-8744-4fbb-ae7a-96032f527dee', 'route': ['p2', 'e6', 'i1', 'x9', 'p3', 'c3']}
1769460894.2807007,SENT,f657008a-95aa-467f-baf3-85d0a95651fe,019ee8e5-2d99-4308-9410-d5e238f45ee4,c2,c4,3384,?,p2,
1769460894.2807753,CREATED,93f52dd7-5bc4-483f-9b98-4e0fc8cc7d64,4e340331-c964-4828-9d63-87db6279771c,c2,c4,26,?,?,surb={'id': '558dbb4b-de1d-4df6-9035-acafd24cd2c3', 'route': ['p1', 'e3', 'i1', 'x1', 'p2', 'c2']}
1769460894.2909932,RECEIVED,978dbd38-8942-4f7f-b836-b1de134fb4bf,e2ec7319-589d-420b-99dd-fbfd6661f67a,c3,c2,26,p2,?,surb={'id': 'f124eff6-b7f9-445c-b067-256540c928c5', 'route': ['p2', 'e8', 'i10', 'x9', 'p3', 'c3']}
1769460894.363838,SENT,18d6b8cd-2550-47fa-823d-fa7477b6f2df,2bbcb5fa-8041-4aa1-b928-adfb8f7138c6,c2,c4,3360,?,p2,
1769460894.3639143,CREATED,529aee42-1c78-4656-b0f1-1ae629a2aec8,4e340331-c964-4828-9d63-87db6279771c,c2,c4,26,?,?,surb={'id': '558dbb4b-de1d-4df6-9035-acafd24cd2c3', 'route': ['p1', 'e3', 'i1', 'x1', 'p2', 'c2']}
1769460894.4777565,RECEIVED,f2ab518e-57cf-4842-8b7a-64fbf8988a04,5170017a-94f4-4989-a1ee-baf24051ce02,c3,c2,27,p2,?,surb={'id': 'bdc8a45d-548b-4a98-aa86-3ee8ac1578de', 'route': ['p2', 'e1', 'i10', 'x12', 'p3', 'c3']}
1769460894.673727,RECEIVED,531331ae-1366-4a8f-8d4e-3396844d9ba6,89853feb-7df5-4ea5-ab3f-5450b146053a,c3,c2,26,p2,?,surb={'id': '09c7a60e-3898-4617-9b69-89a0a605d23d', 'route': ['p2', 'e12', 'i6', 'x3', 'p3', 'c3']}
1769460895.094679,RECEIVED,86885796-789e-4aee-89d8-9f87e8a624b8,89853feb-7df5-4ea5-ab3f-5450b146053a,c3,c2,26,p2,?,surb={'id': '09c7a60e-3898-4617-9b69-89a0a605d23d', 'route': ['p2', 'e12', 'i6', 'x3', 'p3', 'c3']}
1769460895.3706288,SENT,485c9903-d6ac-48d1-ad66-7f5e0cba486b,3d4acb6b-afd7-45e3-bb32-03343a460c96,c2,c4,3392,?,p2,
1769460895.370781,CREATED,fe5cb9ae-e1f2-47df-afa2-e4837a3af79a,ef62a027-1592-4338-abd7-b84eaaa0bf22,c2,c4,27,?,?,surb={'id': 'b29d4580-68d9-450e-94b5-0f36bc3551e2', 'route': ['p1', 'e12', 'i2', 'x1', 'p2', 'c2']}
1769460895.4813504,SENT,b5ffc2e6-4afc-46cf-995c-848cd6e9befe,73621326-daaa-4266-aa1d-751596216ed4,c2,c4,3359,?,p2,
1769460895.4815028,CREATED,8390fcf4-fa89-4cdb-96d3-d697cd676b46,ef62a027-1592-4338-abd7-b84eaaa0bf22,c2,c4,27,?,?,surb={'id': 'b29d4580-68d9-450e-94b5-0f36bc3551e2', 'route': ['p1', 'e12', 'i2', 'x1', 'p2', 'c2']}
1769460895.6311607,SENT,56a9b7e9-10b5-4810-9e3d-67b5d2da4768,c8bce913-760c-435f-b665-a1f18b7611e1,c2,c4,3401,?,p2,
1769460895.6313133,CREATED,f2036e96-09b9-40bf-b47d-05cf500406a4,18298c12-a98d-4ebc-8528-9f6c52e52071,c2,c4,27,?,?,surb={'id': '8cd99024-2b29-4d39-84cb-095c830e7a5c', 'route': ['p1', 'e6', 'i11', 'x1', 'p2', 'c2']}
1769460896.8144777,SENT,6ec55e28-eb98-46ef-a76b-cc9b8c8ab28b,3cfd4951-4696-4c84-9517-f9706cce951b,c2,c4,3397,?,p2,
1769460896.814625,CREATED,bf931d93-3eb0-4eb2-a36a-57c880ca9e11,18298c12-a98d-4ebc-8528-9f6c52e52071,c2,c4,27,?,?,surb={'id': '8cd99024-2b29-4d39-84cb-095c830e7a5c', 'route': ['p1', 'e6', 'i11', 'x1', 'p2', 'c2']}
1769460896.8551772,SENT,001bc514-7a57-4139-8d63-2232a7982758,7a9e4e8c-2b59-472e-908e-06397f38bc3a,c2,c4,3383,?,p2,
1769460896.855327,CREATED,1ad23103-24bf-4c61-a3ff-eeac828099ea,79891e47-70a1-4b59-93ce-0325b91ac31c,c2,c4,25,?,?,surb={'id': '02854279-c4f1-43b0-a223-108e365c50b2', 'route': ['p1', 'e3', 'i8', 'x2', 'p2', 'c2']}
1769460897.221345,SENT,0d1b9af9-60e0-4838-a371-b4fcf9401edd,05f8f5c0-104e-4c3f-b54d-880f27bda6d3,c2,c4,3349,?,p2,
1769460897.2214983,CREATED,8fef65c9-25a0-407b-bc45-795ffd4f6cdf,79891e47-70a1-4b59-93ce-0325b91ac31c,c2,c4,25,?,?,surb={'id': '02854279-c4f1-43b0-a223-108e365c50b2', 'route': ['p1', 'e3', 'i8', 'x2', 'p2', 'c2']}
1769460897.7880263,SENT,cf2ea38e-8900-49c6-a284-898124789ee8,7d4af953-761a-4294-b95e-8cb532df5531,c2,c4,3388,?,p2,
1769460897.7882137,CREATED,00b4572e-9994-47df-87fd-ac4aebe4f111,15937ce5-1704-40b6-b6dd-075b1233ea43,c2,c4,27,?,?,surb={'id': 'f9bce332-1939-4971-94d8-5f87cc2dac56', 'route': ['p1', 'e12', 'i9', 'x3', 'p2', 'c2']}
1769460897.9220152,SENT,1dd8b6c6-521b-434a-b6cd-fc9015c0c6c8,d0a84c7a-a0a9-4a90-8acc-c669ccb545f5,c2,c4,3382,?,p2,
1769460897.9222493,CREATED,1cabd332-b5a8-493f-8a3a-e9278bcdfb78,15937ce5-1704-40b6-b6dd-075b1233ea43,c2,c4,27,?,?,surb={'id': 'f9bce332-1939-4971-94d8-5f87cc2dac56', 'route': ['p1', 'e12', 'i9', 'x3', 'p2', 'c2']}
1769460898.333909,SENT,f7680831-9afd-4ffe-b61d-43fcb187af90,95d06411-9aba-4bd8-b49f-802392b1f339,c2,c4,3390,?,p2,
1769460898.3341765,CREATED,f36a86ae-fb4b-487f-87b4-6e01098fdd14,588b013f-17df-4496-ba5f-d7a6988be5db,c2,c4,27,?,?,surb={'id': '5e0fc3b1-99e4-493a-8b60-3552a9829320', 'route': ['p1', 'e11', 'i8', 'x11', 'p2', 'c2']}
1769460898.9762633,SENT,3992fd04-8910-4c16-ba4d-388436fc2b3f,cdd230c7-c223-4da6-86e6-535c498bfb5a,c2,c4,3392,?,p2,
1769460898.976397,CREATED,705e6dd8-9896-4d28-baae-00a27d938f4c,588b013f-17df-4496-ba5f-d7a6988be5db,c2,c4,27,?,?,surb={'id': '5e0fc3b1-99e4-493a-8b60-3552a9829320', 'route': ['p1', 'e11', 'i8', 'x11', 'p2', 'c2']}
1769460899.1199934,SENT,e0423e6b-14bc-4235-b15d-fbef8f0607c6,059e9be1-1458-4e3e-8f79-4b2eee15b247,c2,c4,3391,?,p2,
1769460899.120081,CREATED,51d346b7-2938-4034-b0c6-94403cb89a39,cd9f12a3-04c9-42a8-8ddf-a7c084c9edcb,c2,c4,27,?,?,surb={'id': 'afff4649-0cab-4678-90e9-ef3af940c004', 'route': ['p1', 'e11', 'i11', 'x10', 'p2', 'c2']}
1769460899.225723,RECEIVED,bcabee36-8894-4f3d-bd21-b13d0a8fbf5f,83a6cd7a-cab3-4467-b138-98ae159151bc,c3,c2,27,p2,?,surb={'id': '619ca0ea-21cc-4ba1-aee7-55b7f8ebe01e', 'route': ['p2', 'e3', 'i5', 'x5', 'p3', 'c3']}
1769460899.4371114,RECEIVED,229f817e-957f-4e4d-a712-75764313b53f,8f18eb02-328c-43f0-bc7f-75836f8ee65e,c3,c2,27,p2,?,surb={'id': '1bbed006-5c0f-4f7d-a625-2d3eebebb139', 'route': ['p2', 'e10', 'i1', 'x4', 'p3', 'c3']}
1769460899.44712,SENT,c2512e62-5117-48f8-bd83-39bc56dbbc23,902552d4-d7fa-46b8-84e6-d1c7c53d2952,c2,c4,3395,?,p2,
1769460899.4472806,CREATED,9b4bdc57-c420-4766-940a-2391e6d140e3,cd9f12a3-04c9-42a8-8ddf-a7c084c9edcb,c2,c4,27,?,?,surb={'id': 'afff4649-0cab-4678-90e9-ef3af940c004', 'route': ['p1', 'e11', 'i11', 'x10', 'p2', 'c2']}
1769460899.8453348,SENT,43bc0ffd-e3bd-48ff-abce-ec0d1f1259c7,895502e9-2599-4cb9-8528-aff8b42107eb,c2,c4,3400,?,p2,
1769460899.8454833,CREATED,c04bd11d-55d8-4cf9-82e5-7b29dbf6049d,b5726c31-169d-45a9-ae97-89510a1d1276,c2,c4,27,?,?,surb={'id': '488a1be3-1f17-4d6a-8f77-5f623bb65939', 'route': ['p1', 'e9', 'i1', 'x8', 'p2', 'c2']}
1769460900.1079528,RECEIVED,fd8190dd-0583-4c36-b92d-436d90d29bf4,1f9c7a85-30be-4c2d-b9ca-b0086b6634e3,c3,c2,27,p2,?,surb={'id': '3df4bac6-5f28-428c-b3e8-48a3b8f7cba8', 'route': ['p2', 'e9', 'i8', 'x3', 'p3', 'c3']}
1769460900.6621604,SENT,3ac4fdf3-a719-4098-b3ee-dc5532d65cd4,e4880692-8bef-47d1-b7a8-878617675971,c2,c4,3359,?,p2,
1769460900.662326,CREATED,a38017c2-288a-487d-b4d2-38a66d92f521,b5726c31-169d-45a9-ae97-89510a1d1276,c2,c4,27,?,?,surb={'id': '488a1be3-1f17-4d6a-8f77-5f623bb65939', 'route': ['p1', 'e9', 'i1', 'x8', 'p2', 'c2']}
1769460900.7403808,RECEIVED,18b657e0-da5f-4418-8f85-3ad069e93005,18e9987b-4de2-402f-8323-379e628b6d8f,c3,c2,26,p2,?,surb={'id': '07a270bb-168a-4a5c-8d08-fd08fdf6e736', 'route': ['p2', 'e2', 'i1', 'x9', 'p3', 'c3']}
1769460900.7672935,RECEIVED,08e76b28-485b-454b-ba12-db68e86f7ea4,1f9c7a85-30be-4c2d-b9ca-b0086b6634e3,c3,c2,27,p2,?,surb={'id': '3df4bac6-5f28-428c-b3e8-48a3b8f7cba8', 'route': ['p2', 'e9', 'i8', 'x3', 'p3', 'c3']}
1769460900.819238,RECEIVED,0cedce9c-9d00-4a92-b655-da9eb5f443af,18e9987b-4de2-402f-8323-379e628b6d8f,c3,c2,26,p2,?,surb={'id': '07a270bb-168a-4a5c-8d08-fd08fdf6e736', 'route': ['p2', 'e2', 'i1', 'x9', 'p3', 'c3']}
1769460901.0881765,SENT,533acd11-63e2-4159-bda8-b5f6d049ba41,6a7a81bd-eea7-4995-a4d2-e01559a153b4,c2,c4,3392,?,p2,
1769460901.0883348,CREATED,2f2db2b7-aa3d-4501-999d-583ab5b0fe9d,b78786ad-d966-42ee-ae5b-d77720edd90d,c2,c4,27,?,?,surb={'id': 'd42f58e5-24be-4ab3-b5f9-dec3c688d55e', 'route': ['p1', 'e9', 'i10', 'x12', 'p2', 'c2']}
1769460901.1621308,SENT,181db0a0-9313-4e13-b363-26bf51f405c9,46b68c6f-72ee-4e30-bb1e-82a7bf6236c2,c2,c4,3381,?,p2,
1769460901.1622925,CREATED,e54eb2f5-62a6-4df2-89f4-ab8ff120114a,b78786ad-d966-42ee-ae5b-d77720edd90d,c2,c4,27,?,?,surb={'id': 'd42f58e5-24be-4ab3-b5f9-dec3c688d55e', 'route': ['p1', 'e9', 'i10', 'x12', 'p2', 'c2']}
1769460901.249971,SENT,022ca220-bf1d-4d2d-a6c9-b2f02d94ee8a,ef17b430-0db7-48de-b8d8-3ae0287b6871,c2,c4,3401,?,p2,
