timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769745298.562363,CREATED,835602df-cd04-4cc7-8a40-5b60053f7ae1,cc516896-7da1-4e57-9b78-7b5184e799c9,c4,c2,27,?,?,surb={'id': 'bb5e3f26-9eea-43e1-9cdc-ff4dbbd9e803', 'route': ['p2', 'e12', 'i12', 'x7', 'p1', 'c4']}
1769745298.6136389,RECEIVED,320a3200-0f02-4ebf-acb6-0e90b941d7c6,7d59ef0d-5e0f-426c-b018-3ecac77f0df1,c1,c4,27,p1,?,surb={'id': '02b921a6-7ce7-48a3-a128-105c52afd757', 'route': ['p1', 'e7', 'i1', 'x9', 'p1', 'c1']}
1769745298.6548598,SENT,51d1e204-9779-4787-8f3c-d346bb1abd5a,28228f36-fdd8-4e45-83ad-073d1d6866cf,c4,c2,3359,?,p1,
1769745298.654946,CREATED,957faf63-0829-441b-be40-ff0fa4951f94,6ea7a3d4-abff-47a0-ba6d-f0d6b414ecc1,c4,c2,25,?,?,surb={'id': 'ef06aed1-bc6c-49fc-a450-c4d2b8247b90', 'route': ['p2', 'e6', 'i8', 'x2', 'p1', 'c4']}
1769745298.7435708,RECEIVED,71612d2e-720b-4432-a9be-f296d1481321,57e682c1-aa5b-49d6-9141-42df11f81e15,c1,c4,27,p1,?,surb={'id': 'a9b42f28-f1e0-44be-b735-dae72a183809', 'route': ['p1', 'e8', 'i9', 'x6', 'p1', 'c1']}
1769745298.758413,RECEIVED,84a95d6f-86de-44ff-9f8d-1eb59b8c530a,22966d72-dc27-470c-9002-1fbe9c0cc61f,c1,c4,27,p1,?,surb={'id': 'd32c48fd-14d4-400f-9d07-be20dce207d6', 'route': ['p1', 'e5', 'i6', 'x10', 'p1', 'c1']}
1769745298.7955804,SENT,a46af381-d668-435d-a918-679a853c80bb,2961067c-5ead-4435-9615-5b9aa5f269be,c4,c2,3393,?,p1,
1769745298.7956738,CREATED,be5476b9-2035-4f2d-bc6e-cb7a99cfe99d,0b28c2a4-e6d6-4cc8-8077-8aeba27f3108,c4,c2,27,?,?,surb={'id': 'a6e8bc95-6e47-47b8-a9f3-a13e465c5144', 'route': ['p2', 'e10', 'i3', 'x2', 'p1', 'c4']}
1769745299.242417,RECEIVED,aafd4dd2-7efe-4dd1-90dd-26a3a3945f99,6408a9db-38c7-4988-bd46-fed2f03b519c,c1,c4,27,p1,?,surb={'id': '12d34970-275b-422a-a031-acb89166c9e1', 'route': ['p1', 'e10', 'i10', 'x2', 'p1', 'c1']}
1769745299.5180023,SENT,90ed8e10-f064-41bb-9c74-46c935ce0981,6733c6af-efbb-4845-8799-344d29f7e804,c4,c2,3368,?,p1,
1769745299.518192,CREATED,dbdba796-0d7b-4713-b282-d8f51614ea8c,07f6a1b4-cb82-467d-a11c-4b47cdc3f22e,c4,c2,26,?,?,surb={'id': '030f5658-e2e4-4459-8eb7-b9ad7ab8c69b', 'route': ['p2', 'e5', 'i3', 'x8', 'p1', 'c4']}
1769745299.7720926,RECEIVED,b8dde509-8f6d-4af8-bda6-e002a87c299c,0631fb81-b2d0-46a5-afe2-afb6aa2398ec,c1,c4,25,p1,?,surb={'id': 'd7ea16b1-b6a6-4d3d-85bf-3118dd4c46a9', 'route': ['p1', 'e7', 'i7', 'x11', 'p1', 'c1']}
1769745299.874113,SENT,8a1dfe79-75f4-401b-95db-b96c8a327664,103c7cd6-bb61-48a6-a632-bfcc50c3e588,c4,c2,3387,?,p1,
1769745299.874194,CREATED,a8fa7634-992f-43ad-adb8-67b7c5734081,17e6948b-7dbc-4e0c-b0fb-b683fdb6c3b7,c4,c2,27,?,?,surb={'id': 'e6218b6c-5f57-4ec3-9df6-b7d9c5bf256f', 'route': ['p2', 'e1', 'i9', 'x7', 'p1', 'c4']}
1769745299.8788621,SENT,fa36f8a9-56c6-4c66-8ef7-bfb5e4a31063,dd334cd6-7e35-4d5c-a26b-360faea0a7cf,c4,c2,3404,?,p1,
1769745299.8789427,CREATED,edb338ba-f8dd-4bde-8152-c8436bb53f7f,d04b04cb-5b4e-4388-a6d3-b0d786648b0c,c4,c2,27,?,?,surb={'id': '757e5ddc-d00b-4d05-9ab6-6ebcfe153cff', 'route': ['p2', 'e1', 'i12', 'x1', 'p1', 'c4']}
1769745299.9265194,RECEIVED,bc1c8a39-0a77-4a04-ba9a-738b85d21d45,8fc353d4-2c2e-4074-aea2-74e519f4ca48,c1,c4,27,p1,?,surb={'id': '98b0f98a-1876-4ee0-9b6c-1f8621bb9b10', 'route': ['p1', 'e12', 'i2', 'x5', 'p1', 'c1']}
1769745300.9189227,RECEIVED,e2f54050-42df-4563-9ddb-507fc5e8c810,2991fd92-9881-474f-aba4-ac8558eff25d,c1,c4,26,p1,?,surb={'id': '58f44e88-fcf1-45a6-afca-d6f76915c7d9', 'route': ['p1', 'e3', 'i4', 'x11', 'p1', 'c1']}
1769745301.0444357,RECEIVED,90308e71-fed8-45e0-8ac9-52182121d28d,9fefc6a6-8f42-425b-b22e-148dbc01e332,c1,c4,27,p1,?,surb={'id': '61db90b4-8758-411b-a371-c36c425016b1', 'route': ['p1', 'e1', 'i3', 'x5', 'p1', 'c1']}
1769745301.1038918,RECEIVED,d4f11a81-51d3-4bb6-aea9-d2a2dba5246c,574be197-6552-4a86-be63-237d0bc2170a,c1,c4,25,p1,?,surb={'id': 'e5f4ad77-4da7-4557-999b-7e92e34ae586', 'route': ['p1', 'e6', 'i8', 'x6', 'p1', 'c1']}
1769745301.112608,SENT,29d4578d-09eb-4478-af98-5b2cd77b9bf9,985e4a6e-ac54-4a10-919c-bba2098bb9a1,c4,c2,3375,?,p1,
1769745301.1127603,CREATED,2887add5-10fe-4ebe-822b-9ec469cd8c18,a48822fd-fde2-4cf1-8806-645cdc1c1d7d,c4,c2,27,?,?,surb={'id': '5858dfcc-1f10-4ceb-a2a7-80dbc04c3880', 'route': ['p2', 'e11', 'i1', 'x1', 'p1', 'c4']}
1769745301.1466517,SENT,da68fe2a-b559-458e-a9ee-51d9c1449b7f,a003716e-b447-4cde-91db-8b5602586068,c4,DROP,2015,?,p1,
1769745301.1468117,CREATED,1406f5a2-773a-4dae-9bc2-149933c29d90,b1b29b44-0e6e-452a-b58c-98b30cfdaced,c4,DROP,27,?,?,
1769745301.2936506,SENT,e94271fe-6901-4765-bbd9-42797adddfa2,c80ca49a-3465-4645-8343-57d87b14c830,c4,DROP,2023,?,p1,
1769745301.2937176,CREATED,8c9f643a-b43a-4147-a64f-b5f3750ae538,f6302f8f-6ddc-419b-a886-3a7671171ca0,c4,DROP,27,?,?,
1769745301.8112915,RECEIVED,c856795d-3409-4f43-8b08-907151d8c92c,33b3554c-1a7b-4db9-969d-0f398d3e2bea,c1,c4,27,p1,?,surb={'id': '14871b6c-ea7a-4007-b89b-fb6cf4746a93', 'route': ['p1', 'e1', 'i3', 'x5', 'p1', 'c1']}
1769745301.9323015,RECEIVED,24f77d14-7c92-4a68-a96f-a08f266e7a28,55e6b941-5e1e-4d1a-b44e-e012616cf87c,c1,c4,27,p1,?,surb={'id': 'a0f60f39-be21-4fd4-92e8-4271f669e39a', 'route': ['p1', 'e1', 'i8', 'x3', 'p1', 'c1']}
1769745301.959593,RECEIVED,8fdc9d72-0b0c-439d-9e61-b26324556879,975179a4-917a-470d-8084-3133bc623268,c1,c4,27,p1,?,surb={'id': '5a87c244-8a4d-49bc-8a79-37efeac69194', 'route': ['p1', 'e11', 'i3', 'x7', 'p1', 'c1']}
1769745302.0096784,RECEIVED,52657073-9f87-4933-a128-7c59b20f5e95,018b6d0c-009a-4202-81c2-88c5b299003e,c1,c4,27,p1,?,surb={'id': '49f856ec-8bd7-443c-96e4-db8a830b882b', 'route': ['p1', 'e2', 'i6', 'x12', 'p1', 'c1']}
1769745302.0357683,SENT,cb4d03a3-21d5-4995-a9c7-b9891c335074,0f83ed44-732b-4375-a330-744bbc11872c,c4,c2,3380,?,p1,
1769745302.035844,CREATED,342c1607-4514-4a3c-80d6-c83c8b74bf4e,6fc1f84f-f5ee-4104-aa14-d888e63fc05b,c4,c2,27,?,?,surb={'id': '9a508456-feda-4a21-a1cd-2fc54c467641', 'route': ['p2', 'e7', 'i6', 'x5', 'p1', 'c4']}
1769745302.3771124,RECEIVED,81cdc6b2-1c21-4432-aea4-5aecf73ed084,5b287e3a-1a1d-4ff7-a0f6-72aa95fd7dd6,c1,c4,27,p1,?,surb={'id': '6e297d55-c3fc-4c2c-a147-7dda53c57ad9', 'route': ['p1', 'e11', 'i7', 'x4', 'p1', 'c1']}
1769745302.4044118,SENT,1e86192d-f1b2-4ffa-83a8-3f980aa852fc,a3d96621-63bf-4036-9591-7f91c943e550,c4,c2,3399,?,p1,
1769745302.404533,CREATED,c265469c-c3c3-45a6-bcc0-1afd7f7646c7,73c8dbbe-4edd-44d8-93c7-bc54307fdc72,c4,c2,27,?,?,surb={'id': '2c7083d1-25ef-40d5-87a3-0d92cf44c627', 'route': ['p2', 'e4', 'i11', 'x10', 'p1', 'c4']}
1769745302.9235182,SENT,a415ba4a-70b0-4262-a26a-51859b50bf65,0151bdf5-176f-4ecd-a610-1df7f194780e,c4,c2,3375,?,p1,
1769745302.9236393,CREATED,a4a516b0-821f-4bf5-8851-7404dfb79c7d,7ea524a0-f2d8-4b79-beff-b47be25ff48e,c4,c2,27,?,?,surb={'id': '746f0349-b1b8-4902-8f13-354a7865a9c8', 'route': ['p2', 'e4', 'i5', 'x7', 'p1', 'c4']}
1769745302.992842,RECEIVED,2825a606-299f-4008-9f08-2bd215c6934c,5b9a378d-7f01-4d16-a866-dc41a4449b26,c1,c4,26,p1,?,surb={'id': '74121e1d-dac9-447e-8818-1acca484d2f9', 'route': ['p1', 'e10', 'i11', 'x1', 'p1', 'c1']}
1769745303.322433,RECEIVED,40f23225-83e7-4280-a539-5c853ab00dc9,d824f481-2049-41cf-aa06-c32c018d7676,c1,c4,27,p1,?,surb={'id': 'eb3d4476-2c70-465b-98d8-1bda130cd735', 'route': ['p1', 'e3', 'i12', 'x6', 'p1', 'c1']}
1769745303.4878333,RECEIVED,2db189bf-f150-4982-997e-b41fa27db917,afe77627-54f0-494c-8fa2-b92d94507615,c1,c4,26,p1,?,surb={'id': '24e9db9a-d3c5-46ff-9a59-7db4858b837c', 'route': ['p1', 'e3', 'i9', 'x12', 'p1', 'c1']}
1769745303.658357,SENT,a41863b6-c72a-4b98-9d68-30fe44c0a1ab,f010b1fc-04f7-4667-9965-8b1a7e26192e,c4,c2,3380,?,p1,
1769745303.6592147,CREATED,233457b3-0fe7-4c4b-83af-dcfd7131856c,2cd24a93-7c43-4b23-9d73-cbae2ffd7c15,c4,c2,26,?,?,surb={'id': '9273042d-6bf1-441c-a635-86df0c626056', 'route': ['p2', 'e8', 'i5', 'x10', 'p1', 'c4']}
1769745303.8199818,RECEIVED,41fb4b0a-ae1a-4539-8dab-d4573be1cb15,2b0ad437-b93e-493e-87e8-8c428cbe402f,c1,c4,27,p1,?,surb={'id': '54b0e423-3c32-4bc1-b804-213613d280c3', 'route': ['p1', 'e2', 'i11', 'x5', 'p1', 'c1']}
1769745304.1058507,SENT,e3ab0c6d-9d70-4216-a756-c2d9ee440a43,ecbb5dfb-36bb-475d-a021-3b8ad5e55840,c4,c2,3379,?,p1,
1769745304.1059532,CREATED,7e491e62-9ca5-46f8-966f-1a401ca5e492,f5c5a1de-3b5c-4889-a7a9-c7058998a351,c4,c2,27,?,?,surb={'id': 'db574188-d564-424f-876c-f140ea16df7b', 'route': ['p2', 'e5', 'i9', 'x3', 'p1', 'c4']}
1769745304.5080159,RECEIVED,170dcbc0-3004-4a27-b826-5ede27306902,0c162668-e93c-463f-bdb9-2b726389a71e,c1,c4,27,p1,?,surb={'id': '18acfabb-cbe1-464f-81ea-50f4c1a075c0', 'route': ['p1', 'e3', 'i3', 'x7', 'p1', 'c1']}
1769745304.7829726,RECEIVED,9a19376a-f027-4e45-99d2-dc474a260b91,ac90f1db-87cf-43e4-804e-4d92e4210244,c1,c4,27,p1,?,surb={'id': 'c0f2b9b4-5d42-404d-a579-e51e5b65d5ab', 'route': ['p1', 'e11', 'i5', 'x2', 'p1', 'c1']}
1769745305.026986,SENT,64ff087d-6256-483a-a305-0bf04ba717bb,32f2a982-adb2-418b-a498-1576661a4ef9,c4,c2,3364,?,p1,
1769745305.0271602,CREATED,b9084e22-dfff-46dc-ae8e-de02baf59102,f629574e-e7e8-4613-ac77-517fe3bdd93b,c4,c2,26,?,?,surb={'id': '609939ab-8048-488b-b2e6-c997ce4d3679', 'route': ['p2', 'e1', 'i1', 'x1', 'p1', 'c4']}
1769745305.360509,SENT,f0d405ba-4e0e-434d-8d48-4507330e4ef8,a8b129a2-1cdd-4db0-b085-1286889424c8,c4,c2,3391,?,p1,
1769745305.3606122,CREATED,0a3ecab9-3366-40d5-a280-4b34448bb89e,44f4d0a0-e17f-401d-a98c-99c4f720ccd6,c4,c2,26,?,?,surb={'id': '6a11efa4-2c4b-4824-b5be-3a9d895b3d96', 'route': ['p2', 'e9', 'i2', 'x11', 'p1', 'c4']}
1769745305.4851108,RECEIVED,26cd8a8e-1a66-4a90-9c98-7f2cf23daa64,0395b885-8d62-4002-921a-82e222fe7754,c1,c4,26,p1,?,surb={'id': '081d4f2d-a3c1-4f4c-b4a5-ef870eb2ccf5', 'route': ['p1', 'e9', 'i12', 'x8', 'p1', 'c1']}
1769745305.7466245,SENT,8aacff83-764c-421f-aa16-3a069f1682aa,a710e99f-50d1-4976-8ced-2eda7cc4db6a,c4,c2,3363,?,p1,
1769745305.7468123,CREATED,0f093909-586f-408a-90fb-9c0f009e1975,fdd06736-7946-4618-ab62-a1bd177d1537,c4,c2,26,?,?,surb={'id': '1ff86b71-c401-4a42-86dd-b2ac79e09483', 'route': ['p2', 'e2', 'i7', 'x11', 'p1', 'c4']}
1769745305.7577813,SENT,26b12564-55e3-4184-b5c7-ca9ba3322b2b,b481f3dd-275c-4ff7-a0f4-1e2e1fe8507a,c4,c2,3382,?,p1,
1769745305.7582161,CREATED,f454ee8f-960a-4221-915e-39450fef8d4f,017d7e5b-1662-4ade-8f58-08e1bc60a7b4,c4,c2,27,?,?,surb={'id': '15697a68-c30c-42a7-8a93-c546c877e24d', 'route': ['p2', 'e8', 'i12', 'x11', 'p1', 'c4']}
1769745306.455514,SENT,f9ad17d0-39bd-4e0d-b318-4891fc675d57,baf29082-03ce-4e4a-87c8-4b68a8b33005,c4,c2,3379,?,p1,
1769745306.455589,CREATED,041e083a-1a69-441b-84e9-d5fc9344da3b,efa1d691-a4fb-4362-9c14-c6dbed807286,c4,c2,27,?,?,surb={'id': '24b232e6-c80f-4aef-b6f0-87006f823e57', 'route': ['p2', 'e7', 'i2', 'x10', 'p1', 'c4']}
1769745307.1388726,SENT,bd604091-051d-400f-82be-682daf340065,57d74f29-89f5-4310-bfbd-94d90c7362bd,c4,c2,3360,?,p1,
1769745307.139006,CREATED,5e7bed32-5f39-4dca-a7d8-2ee8e24ebcff,29d0c503-79ab-4508-9286-c957eea921d1,c4,c2,26,?,?,surb={'id': '3cf447f2-c111-4400-801a-fdb466359942', 'route': ['p2', 'e7', 'i4', 'x2', 'p1', 'c4']}
1769745307.3750916,SENT,c907d4dc-4ac0-4e0d-aa62-44444db7557e,dc36a7e1-ace6-4b13-98d2-7b9581d4ac01,c4,c2,3375,?,p1,
1769745307.3751824,CREATED,2fc726fc-a5a9-4b14-90ac-d16a6b109f67,68f0a008-fb3a-44fe-b94a-fc580f62f84c,c4,c2,26,?,?,surb={'id': '5079070e-27c6-4b4e-86ee-7124bb649040', 'route': ['p2', 'e6', 'i9', 'x1', 'p1', 'c4']}
1769745307.7447386,RECEIVED,c0c60200-fa01-46a8-93ef-c5859afaa510,cc3cb495-8438-48af-b5e1-86389f0d7574,c1,c4,27,p1,?,surb={'id': 'c696fdb6-32a2-4cf0-a476-b5d9b82ff342', 'route': ['p1', 'e6', 'i7', 'x12', 'p1', 'c1']}
1769745308.2503774,RECEIVED,270947fc-7b9b-4f3c-b781-45d7ca41c56d,6412c420-f746-480e-a40d-aa00043ea170,c1,c4,27,p1,?,surb={'id': '42b79480-7dc1-48b6-a3bc-90a840ff8850', 'route': ['p1', 'e2', 'i11', 'x3', 'p1', 'c1']}
1769745308.740236,SENT,1df55fda-183d-47cb-aa16-25815c2d4c08,d55e2aa6-d2f7-46c2-bd48-a86ea81547e4,c4,c2,3390,?,p1,
1769745308.740368,CREATED,76a47bf0-4bf3-4454-b4b8-1eb25a988fd2,c236bafe-52fa-49cd-a61b-175c41ded21b,c4,c2,27,?,?,surb={'id': 'a4065518-f7b6-4145-8bbf-fcbed6f74bbc', 'route': ['p2', 'e11', 'i6', 'x4', 'p1', 'c4']}
1769745308.7707717,SENT,29d7d28e-8b27-4af3-b62f-a1fb1045723a,7b13fcbf-70d3-4c4e-bb10-4a49ea258d0c,c4,c2,3367,?,p1,
1769745308.770907,CREATED,db5c6f3c-efef-4f00-a989-5ad84d70eded,066b6628-ffd3-4c54-8988-6bdaaf62a8e3,c4,c2,27,?,?,surb={'id': '42fb21ce-d0bf-4069-967b-d9ac956cec43', 'route': ['p2', 'e6', 'i2', 'x8', 'p1', 'c4']}
1769745308.8874238,SENT,09519018-c1ff-4ec5-922d-629806814139,26354ce3-1236-4917-9be9-b0084341c1a4,c4,c2,3391,?,p1,
1769745308.887533,CREATED,32fca800-988b-4a0c-810a-cc7187fd8e08,0a613e78-dd5f-4f72-ab31-048179418d47,c4,c2,27,?,?,surb={'id': '073bdbef-d25c-4ac3-bbc4-3b9f581d5975', 'route': ['p2', 'e12', 'i1', 'x5', 'p1', 'c4']}
1769745309.0523655,RECEIVED,1a620675-f1e2-4b29-8c1e-f75cc121fc15,ea390e3c-1105-4168-9da5-166d67563382,c1,c4,27,p1,?,surb={'id': '6ada63a6-bb0d-4694-ba26-3aa1a892733d', 'route': ['p1', 'e2', 'i4', 'x2', 'p1', 'c1']}
1769745309.11744,SENT,363692e4-f6c2-4f36-a08a-625c183fc663,67de0875-30d5-4469-b05a-145b0ad245dc,c4,c2,3355,?,p1,
1769745309.1176007,CREATED,bc84796b-254e-4f78-b8e7-e5434791f4f5,e1495bf4-ee07-474d-abb4-d9ec97681b7c,c4,c2,26,?,?,surb={'id': 'a52e3ad1-30c8-4da5-b460-e1d2ba007691', 'route': ['p2', 'e1', 'i5', 'x1', 'p1', 'c4']}
1769745309.1976767,RECEIVED,81eb879b-56c2-4613-bed9-871589e86c24,3d921765-f85c-4067-9101-34bf51c4314f,c1,c4,27,p1,?,surb={'id': '5ddea490-443a-4894-a3d0-30b5f57a3342', 'route': ['p1', 'e1', 'i8', 'x7', 'p1', 'c1']}
1769745309.2497456,RECEIVED,ca9e7de2-5b4e-44d2-8e7a-9e80a02b2bda,7cc164e2-9ae9-4bca-9f52-7583b4674bc2,c1,c4,25,p1,?,surb={'id': '5c6c45fa-b657-4b1a-b6e9-bfe8d6444ef1', 'route': ['p1', 'e4', 'i11', 'x12', 'p1', 'c1']}
1769745309.2579224,SENT,0bcde1f1-eb67-4bce-b97a-4a6a5568348b,df266e8a-0097-4fd3-8aba-a427cec1593c,c4,c2,3359,?,p1,
1769745309.2581093,CREATED,33c50895-3e2d-4786-9305-95ffb52a566c,396427e1-ccb3-4f79-b6c1-bf8efed93db7,c4,c2,26,?,?,surb={'id': 'aab67010-2ee3-4662-9e7f-dad851d7429d', 'route': ['p2', 'e3', 'i12', 'x6', 'p1', 'c4']}
1769745309.535617,SENT,287d5b6f-aaea-444b-b674-359b3fe011aa,2ccdc4d1-f3aa-4d12-8bc0-7be31ddd4482,c4,c2,3398,?,p1,
1769745309.5358748,CREATED,f3d640a7-a98c-4a66-83a6-625eb5a25c32,ce8cadd5-662d-405b-be50-f861c49f7d3c,c4,c2,27,?,?,surb={'id': 'a3d3efe5-d3f7-4b89-85a7-96f5e2dde360', 'route': ['p2', 'e8', 'i9', 'x12', 'p1', 'c4']}
1769745309.6139784,SENT,0cb5526e-975e-425b-a20a-5c54ddef296e,c7ebaf7b-f8c0-410d-b6cb-6acfac5de297,c4,c2,3372,?,p1,
1769745309.6140952,CREATED,c14f2b15-cc69-49d4-b85a-8fadac8cfca8,8a646063-766e-4280-aafa-5a20a211fce0,c4,c2,27,?,?,surb={'id': '7e2d786f-a78b-4ae7-b265-195316962d09', 'route': ['p2', 'e1', 'i7', 'x2', 'p1', 'c4']}
1769745309.6694539,SENT,049e507a-f7a1-4c2c-817e-4fa7dd5e17f7,6334f59d-aba3-42b3-825b-b343b935d264,c4,c2,3383,?,p1,
1769745309.6695461,CREATED,987b319c-d94e-4bf2-ac2a-285253427d13,e670f922-97d6-4837-8d50-dfe508cd125f,c4,c2,26,?,?,surb={'id': '4d06b4df-4060-472d-84a9-93ce26f34f7f', 'route': ['p2', 'e11', 'i3', 'x6', 'p1', 'c4']}
1769745309.7877226,SENT,85751738-187d-4917-ad5f-44097fa5acf0,2f5432c9-e45f-4b65-a933-27ee43eb5ed9,c4,c2,3374,?,p1,
1769745309.7882316,CREATED,0068bac7-d519-46c7-9059-954abed1feca,6bb8d9d9-5038-4a79-9065-682e3067f955,c4,c2,27,?,?,surb={'id': '28cb3999-e767-4ca3-b4f7-2c34f1cec96b', 'route': ['p2', 'e3', 'i8', 'x1', 'p1', 'c4']}
1769745310.2204359,RECEIVED,1261f225-2b5c-4d11-b7fc-8315c1c5acdd,a3057de2-5e8d-4aee-9b8d-b8aee9910c16,c1,c4,27,p1,?,surb={'id': '2c84245b-9614-422f-93c7-a243e1216d46', 'route': ['p1', 'e10', 'i2', 'x3', 'p1', 'c1']}
1769745310.262415,RECEIVED,8e2e0518-a36f-434a-be75-b6bcad784037,d1c24868-03d5-4169-b603-4fb1268bf503,c1,c4,27,p1,?,surb={'id': '4b47962b-b736-43f8-a549-0b40964e2b7c', 'route': ['p1', 'e8', 'i4', 'x7', 'p1', 'c1']}
1769745310.2770684,RECEIVED,8d274322-80e9-4375-974a-9b5f29414282,cf3e773c-781c-4726-979c-27868af60e5b,c1,c4,27,p1,?,surb={'id': '0594ce51-5a7c-4847-a657-482ce877dd0b', 'route': ['p1', 'e12', 'i7', 'x8', 'p1', 'c1']}
1769745310.4009993,SENT,c94faec8-3729-4c11-8752-55329bdc4c6e,c4282a63-2361-4064-bac9-102a354c349b,c4,c2,3364,?,p1,
1769745310.4011679,CREATED,4b8b9fdd-2d24-4d48-b568-9b5f46b96aa3,c90339a2-14b9-41d2-a5a3-f1929ba011d5,c4,c2,26,?,?,surb={'id': 'bf5136a0-a3b5-45b8-91f9-73181fa4eebd', 'route': ['p2', 'e7', 'i10', 'x7', 'p1', 'c4']}
1769745310.6625345,RECEIVED,b849ba5c-7a85-45f3-9c68-bba0ad3d89d1,4c369256-ac10-4b70-9878-3536960648f5,c1,c4,26,p1,?,surb={'id': 'de45f6a7-dc39-46ef-8a55-fd1ae8708864', 'route': ['p1', 'e3', 'i3', 'x10', 'p1', 'c1']}
1769745310.7553325,RECEIVED,83b2b1b8-edc8-472e-918a-34cce2e494ff,d527b667-2b18-4d21-8ddf-95f58c684e04,c1,c4,25,p1,?,surb={'id': 'f6718d3d-65ea-4431-bbe8-7e0c7bf13b84', 'route': ['p1', 'e4', 'i9', 'x2', 'p1', 'c1']}
1769745310.7966876,RECEIVED,a38607a4-82f5-4595-87af-8d2b1000552d,a8978b36-4add-4aaf-9f43-60a76ade2f78,c1,c4,26,p1,?,surb={'id': '2f76ea86-23b9-4097-a7a3-476365cec5e4', 'route': ['p1', 'e8', 'i6', 'x11', 'p1', 'c1']}
1769745311.075896,SENT,59e32aec-7c41-45ac-aa7e-67628dc449c5,9b07f86c-af84-4aa5-bb4c-cdb55e09ae39,c4,c2,3379,?,p1,
1769745311.0759656,CREATED,55f37ffa-b902-4ba2-92aa-bc554baaa5a1,0f2fe95c-a24a-45ff-bdfb-caee04a4ef5e,c4,c2,26,?,?,surb={'id': '5f678cf9-f924-43df-a3ab-73a2c5467cd9', 'route': ['p2', 'e12', 'i12', 'x4', 'p1', 'c4']}
1769745311.4308066,SENT,2e88b843-cccf-4162-a24d-e731911567b0,f7e9f3ca-1952-42b4-bfcf-1251bc84f5cc,c4,c2,3387,?,p1,
1769745311.4309568,CREATED,88a4a530-ec3c-46d4-964f-448ddc96dd34,384eef2c-c492-40d8-bf7a-46fc1677b333,c4,c2,27,?,?,surb={'id': 'c1c46c06-564b-465e-b1f8-09bf050e3782', 'route': ['p2', 'e8', 'i7', 'x1', 'p1', 'c4']}
1769745311.4531958,RECEIVED,d0343c1c-d5f4-487e-ae34-0f0c6353b869,8138cd0c-321a-4515-acd5-280dc5185213,c1,c4,26,p1,?,surb={'id': 'e1a58082-5785-464c-b784-e50fd3c6676f', 'route': ['p1', 'e9', 'i8', 'x1', 'p1', 'c1']}
1769745311.6306753,RECEIVED,f78107bf-6f45-4994-b35b-3b16636f70a8,6c75bfd4-ec0a-47ec-8496-c2d056896b65,c1,c4,27,p1,?,surb={'id': '61af66b1-a44c-4ab8-86a6-7934ce7f1c44', 'route': ['p1', 'e5', 'i12', 'x2', 'p1', 'c1']}
1769745311.6874306,SENT,4ae04e91-d929-469a-acaa-b219d99607ab,2b455ca5-5db8-422a-bd90-b239e43e6801,c4,c2,3400,?,p1,
1769745311.687616,CREATED,bd2e60fd-88df-4dfc-8998-b2526548467f,8796fcce-a3d1-4082-a9cd-7dda93b6baf7,c4,c2,27,?,?,surb={'id': '2410aa53-5add-4659-b02f-f4e70cf18316', 'route': ['p2', 'e6', 'i9', 'x2', 'p1', 'c4']}
1769745311.7256222,RECEIVED,105fb2a1-758b-431b-a282-dd5c1af2a881,b7eb2701-14f2-4c5e-8863-be564235c649,c1,c4,27,p1,?,surb={'id': 'd7e7e592-99c0-4cca-b298-50de6815eaaa', 'route': ['p1', 'e2', 'i3', 'x11', 'p1', 'c1']}
1769745311.7427084,SENT,0501d045-068d-493d-b240-88ea6e5bc152,1779f0c2-b4ae-49e2-bc29-4adbdadec5d7,c4,c2,3359,?,p1,
1769745311.7428772,CREATED,a8d994b4-7628-4875-bb40-4090d335fbbf,351cc26c-3848-4e2c-9b5b-5da3489118fb,c4,c2,27,?,?,surb={'id': '718af719-8177-4c83-9571-9b87a5c6eac0', 'route': ['p2', 'e8', 'i6', 'x6', 'p1', 'c4']}
1769745311.9107544,RECEIVED,a3eb78da-079d-47ab-8ddf-1b881a18a2ef,20ac2688-9214-490e-82a3-8049e9bbfc91,c1,c4,27,p1,?,surb={'id': 'df04fbca-ea7b-4b90-a40a-06ea85e1f193', 'route': ['p1', 'e7', 'i7', 'x11', 'p1', 'c1']}
1769745312.0138164,RECEIVED,4fbc25b6-f7ed-4e08-97ed-ab1981dab41c,71b92900-1301-4845-80c8-09da4b86c465,c1,c4,26,p1,?,surb={'id': 'c047d7bb-0635-4d8e-8a67-c694f52680ba', 'route': ['p1', 'e7', 'i8', 'x3', 'p1', 'c1']}
1769745312.1765044,SENT,5ea71b6e-b423-4072-a50e-d21fdbb6afa2,a2095f1b-2f80-4b49-b585-b3d37cb9996e,c4,c2,3391,?,p1,
1769745312.1766512,CREATED,586e9cee-2d6e-4536-b3bd-46101a17d936,01eaf554-2fac-465b-87c7-932d2dbd2490,c4,c2,27,?,?,surb={'id': 'c12d7ba3-6ca7-4434-9468-ab833771c164', 'route': ['p2', 'e11', 'i9', 'x6', 'p1', 'c4']}
1769745312.2127686,SENT,766feb0b-6df1-4399-b372-bde94af26bff,75ef719d-575c-469d-8671-bd01d018be1f,c4,c2,3375,?,p1,
