timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769488061.341304,RECEIVED,90982b57-c104-4a1f-9706-1ff2a532db02,cbaf16ff-435d-4651-8519-3ca7cd01d2a5,c2,c1,27,p1,?,surb={'id': '1054437a-2b9b-48f5-946a-9cafa421d03b', 'route': ['p1', 'e10', 'i7', 'x6', 'p2', 'c2']}
1769488061.6807787,RECEIVED,b885a3ba-bdb7-42f6-aeda-29952a8370f0,b0b699f4-879f-451f-b1fc-a582cc80af70,c2,c1,27,p1,?,surb={'id': '923caaef-966f-48a8-8d51-471d251a75df', 'route': ['p1', 'e10', 'i8', 'x8', 'p2', 'c2']}
1769488061.687912,SENT,cf6ffbfb-9a0a-408b-8a37-43f58eb4dd53,86e62eae-eef5-40e0-8bdb-28df2bab9448,c1,c5,3373,?,p1,
1769488061.6880035,CREATED,7de2cf27-69aa-4a4b-9e6f-86393968e964,8b9bf89e-2c63-45f1-a417-dbf2f4b93e27,c1,c5,26,?,?,surb={'id': '066de0e8-da5f-45e8-8e89-16bab0f453e1', 'route': ['p2', 'e1', 'i10', 'x12', 'p1', 'c1']}
1769488061.8976164,RECEIVED,43e56165-cec9-413e-9f7f-38a6dc090107,f0359da8-1e83-4c18-b079-b0388f5c8518,c2,c1,27,p1,?,surb={'id': '6edd4580-b0d2-4928-8e3b-2d7de2e320fe', 'route': ['p1', 'e9', 'i11', 'x4', 'p2', 'c2']}
1769488061.97181,SENT,9f664250-96ae-4bf0-b1a4-b2adfff8b3cb,eb71eebb-114b-489a-a8b3-8fe82d7af123,c1,c5,3384,?,p1,
1769488061.971907,CREATED,80758adf-a7f9-4d1b-84b0-b6b10fece765,1b3ab504-96e5-49c5-b0a4-c89984fc7661,c1,c5,26,?,?,surb={'id': 'd985706d-f4b8-4ed8-9c67-db5206f53233', 'route': ['p2', 'e10', 'i6', 'x3', 'p1', 'c1']}
1769488062.494471,RECEIVED,c097c800-d0fb-4de6-9e24-1cf79788023e,4c92b55f-041d-475e-8a1e-2a52776c67ee,c2,c1,27,p1,?,surb={'id': '30139e3e-2776-4bc4-90c4-4a56eaacafa3', 'route': ['p1', 'e10', 'i7', 'x9', 'p2', 'c2']}
1769488062.5591493,RECEIVED,94179eb7-98a3-4cb9-9cd6-b3ff9d18d43c,3d4a7368-48b2-4353-8269-e382c71d9711,c2,c1,26,p1,?,surb={'id': '5335a717-8ca9-4a7a-a0b9-c4819da056bf', 'route': ['p1', 'e10', 'i1', 'x1', 'p2', 'c2']}
1769488062.647212,RECEIVED,031a24b7-ad4c-4c7d-bd10-ca5b46cf3b03,da34e27a-d76e-4960-bc5e-0d43c5a46d92,c2,c1,27,p1,?,surb={'id': '4baaddf8-c381-4b4a-8bf0-8bf8123b9aae', 'route': ['p1', 'e6', 'i1', 'x4', 'p2', 'c2']}
1769488062.6599877,SENT,fd3aa254-1ce2-4593-9903-7f2f7f2a3e29,805f604a-92e2-4a13-9e66-6c607ce238fd,c1,c5,3388,?,p1,
1769488062.6601412,CREATED,74c9dfb2-42a5-4b99-a0da-2017cdd62784,9b9640ca-72f1-412c-8944-a1b3c4097a99,c1,c5,27,?,?,surb={'id': 'a2a143e1-60a4-4050-b9e1-b394848d3251', 'route': ['p2', 'e12', 'i10', 'x6', 'p1', 'c1']}
1769488062.7709157,RECEIVED,cf865cc8-fda0-4be8-820e-a4134e588639,bef91603-e8c7-4dd8-86e1-3be43a2d5c5d,c2,c1,27,p1,?,surb={'id': '2c490622-287f-4280-9eba-036434d429a1', 'route': ['p1', 'e1', 'i2', 'x6', 'p2', 'c2']}
1769488063.2498844,RECEIVED,b9a79b40-7aa3-40a3-a12e-39e0c2220ac4,43ed184d-e63e-4997-9763-91e75b6aee87,c2,c1,27,p1,?,surb={'id': 'c2b26bf5-1321-4714-8d18-f17410a20b34', 'route': ['p1', 'e12', 'i12', 'x9', 'p2', 'c2']}
1769488063.2832637,RECEIVED,3663bdfa-fe7a-46b6-a9a7-6c1023cd3850,ce06d741-75be-451e-830e-d20f70731965,c2,c1,27,p1,?,surb={'id': 'e2e0daf9-39be-45b3-a65f-839c0204ea03', 'route': ['p1', 'e4', 'i11', 'x8', 'p2', 'c2']}
1769488063.3061466,SENT,fa621211-e1a6-42af-9a90-59624b6c2711,a419ee60-772c-47af-ad5c-b070937a36a9,c1,c5,3359,?,p1,
1769488063.3063028,CREATED,3e4e4f35-f87a-4ad8-9123-b989254addb2,2f38fa82-183a-416f-8b8f-dd6ea4039a09,c1,c5,27,?,?,surb={'id': '3bbb7b59-7755-41a3-a1fd-e7bdbca6e9cd', 'route': ['p2', 'e4', 'i9', 'x9', 'p1', 'c1']}
1769488063.3187687,RECEIVED,e2e4dabb-b20d-463a-b80b-c18c7babf23d,ce92ee9a-3f60-47e8-94fa-c58ffa931b26,c2,c1,26,p1,?,surb={'id': '27d44152-7d4d-4b37-bad6-589281c0c7e7', 'route': ['p1', 'e4', 'i5', 'x8', 'p2', 'c2']}
1769488063.3305202,SENT,f26e0e6f-2178-4ec1-8f26-fc85c7d1fb26,11153507-209b-45ef-8adc-f775f3cc5858,c1,c5,3376,?,p1,
1769488063.3306782,CREATED,e696729b-a3d6-417f-b71b-a566cf4cf14b,213fc32b-2b17-4201-b3ce-803545f8c465,c1,c5,27,?,?,surb={'id': 'f7ebc6e4-8039-4696-b3f4-b4427882e939', 'route': ['p2', 'e2', 'i7', 'x9', 'p1', 'c1']}
1769488063.3423586,RECEIVED,c41c2743-8ef6-4a29-a498-15c8ed025e05,3a3b15b5-a1cd-4ca9-98f2-482ffd0e771b,c2,c1,27,p1,?,surb={'id': 'a911620b-3d6b-414e-bdb5-acd63d8b8588', 'route': ['p1', 'e8', 'i3', 'x10', 'p2', 'c2']}
1769488063.5334706,SENT,20df7dcd-7e78-4179-a293-b00018393c1f,d0537669-12ae-4622-88ac-dd5e375d8f7e,c1,c5,3379,?,p1,
1769488063.5336165,CREATED,0893c086-f1d5-442c-9b9c-e9f712a7811e,176f8963-57c1-4bbe-b56a-bfaee9574276,c1,c5,26,?,?,surb={'id': '4697cc31-a0b1-4940-ac2b-294dfa0ed353', 'route': ['p2', 'e9', 'i12', 'x5', 'p1', 'c1']}
1769488063.613756,RECEIVED,e171ffe9-5db8-4b49-b4f9-d8c554492e27,78561ab0-ff09-49e9-be9b-52dadd4ad76c,c2,c1,27,p1,?,surb={'id': '17fa7858-b66d-4e22-8955-3ad899856832', 'route': ['p1', 'e3', 'i6', 'x6', 'p2', 'c2']}
1769488063.8972318,SENT,ade8feaf-4553-4c9a-a987-a24b3c3c4948,2e95f257-26e9-48fb-a47b-e6d3adb188a7,c1,c5,3397,?,p1,
1769488063.897336,CREATED,edca9443-4ba0-4671-889e-81fd86b82237,36de36cb-8fc7-4f70-b226-d17771ca1134,c1,c5,26,?,?,surb={'id': '9f6f7a4e-130f-4738-a8b2-97d69579bb0e', 'route': ['p2', 'e2', 'i12', 'x4', 'p1', 'c1']}
1769488063.909913,RECEIVED,90e62074-9527-4f45-aec1-5d301ee2db99,1e1becd7-0962-4126-b454-25c5fb445a75,c2,c1,26,p1,?,surb={'id': '887a64c7-5ebf-446d-add7-b16115439ff5', 'route': ['p1', 'e5', 'i7', 'x12', 'p2', 'c2']}
1769488064.0654023,RECEIVED,aa00486e-3c09-4368-a19e-963a905a693c,a57b2b8c-a50a-4ac9-a37d-90cbf45429b1,c2,c1,27,p1,?,surb={'id': 'd61f1288-63da-4548-b8f3-d54089459f30', 'route': ['p1', 'e3', 'i1', 'x2', 'p2', 'c2']}
1769488064.1563478,RECEIVED,bb6ffa91-7fcf-4e38-8c7b-ae5d4c8471a6,330c0274-3caa-4858-8761-bdd2174564ec,c2,c1,26,p1,?,surb={'id': '6015cb17-f6e2-4cd1-9e5b-2ed4678ff3d8', 'route': ['p1', 'e7', 'i8', 'x9', 'p2', 'c2']}
1769488064.381227,SENT,9e43d05c-6cd4-4418-ae59-3d51a8138514,cbd9088a-4da4-4b61-8eef-ea5d42f6c007,c1,c5,3377,?,p1,
1769488064.381289,CREATED,592c15c9-9502-447a-a28b-478894ca5cc9,0edd6da4-cdff-411b-8e12-36a85614a3bd,c1,c5,27,?,?,surb={'id': '28f74457-0baa-4957-bdf1-e4604baa4eda', 'route': ['p2', 'e9', 'i7', 'x3', 'p1', 'c1']}
1769488064.38947,SENT,7892db0f-0f8b-4a78-bdc4-661a59db1fce,39ac750c-ca9e-4a64-a4a5-f3dcd839b327,c1,c5,3384,?,p1,
1769488064.3895311,CREATED,17a4a7ba-745c-47fd-a6cb-f842402a9858,0e627244-6422-4f30-a307-3ca0a5666211,c1,c5,27,?,?,surb={'id': 'c50ced77-643a-4849-8bac-a2a0b4379038', 'route': ['p2', 'e1', 'i7', 'x10', 'p1', 'c1']}
1769488064.5436838,RECEIVED,e942da8a-f699-4a6b-b8b2-9ebf8e995b54,9d8d66ad-e0ea-41a9-b428-039140222cb4,c2,c1,27,p1,?,surb={'id': 'e9651fba-d644-46a0-8722-7abdf26f459d', 'route': ['p1', 'e5', 'i4', 'x2', 'p2', 'c2']}
1769488064.758417,SENT,46f25a3f-9932-4aab-a68d-e2b1ef308478,55d0bac8-0ee4-4079-a489-c8396c91e81c,c1,c5,3379,?,p1,
1769488064.7585576,CREATED,abfb9344-fc27-4336-bcba-acc8132fd396,1adaeada-ee19-4619-ab33-7a6a6208b321,c1,c5,27,?,?,surb={'id': 'a203db44-9388-42e3-a53b-89038e977c63', 'route': ['p2', 'e10', 'i6', 'x5', 'p1', 'c1']}
1769488064.9948952,RECEIVED,3d960c39-adfd-47e3-bcc3-037c08b7270d,07482b6c-aefa-4b92-a56d-c4de65da4ae0,c2,c1,27,p1,?,surb={'id': '584bf6ac-15e6-44fc-bbb2-781c3755903b', 'route': ['p1', 'e7', 'i8', 'x3', 'p2', 'c2']}
1769488065.0683773,SENT,da6d0b6a-d526-471b-b8b8-850dc3bca8ff,b27312c9-99cb-46f4-a21e-19d1cac3a1fd,c1,c5,3392,?,p1,
1769488065.0684302,CREATED,6f2e2bae-8044-4799-8356-4c2170f2ae00,663235f0-794e-413f-a286-47ed9873f257,c1,c5,27,?,?,surb={'id': 'ccab9074-ea8f-403d-864a-98df61605909', 'route': ['p2', 'e6', 'i3', 'x3', 'p1', 'c1']}
1769488065.0845106,RECEIVED,6dd902d0-1d98-4e20-abb9-52ea097eee6f,c3c121fa-8210-479c-9514-d3379cc8f4bf,c2,c1,27,p1,?,surb={'id': 'a83662c7-7b89-411f-a548-68033fcb806a', 'route': ['p1', 'e11', 'i2', 'x4', 'p2', 'c2']}
1769488065.1301334,RECEIVED,eba6c95f-609b-4a30-9155-509d95fd6865,d490baa7-3749-4c69-a60b-5147bdee4d8d,c2,c1,27,p1,?,surb={'id': '185c03b7-41bb-4bf5-9bb9-a890ff9e173a', 'route': ['p1', 'e9', 'i8', 'x5', 'p2', 'c2']}
1769488065.323395,SENT,58a2fada-76ff-4d82-b172-c31001b5f2ec,7583afd3-f6d9-4621-b496-a4d2dbdf4248,c1,c5,3383,?,p1,
1769488065.3234537,CREATED,f5ae9a10-b25d-43f3-8540-0c39453d5bf3,9da49ab7-7b81-4c03-ad61-8a236a0052ad,c1,c5,27,?,?,surb={'id': '05e6f1f5-7197-4808-a64e-a929e2e2ac83', 'route': ['p2', 'e4', 'i1', 'x7', 'p1', 'c1']}
1769488065.4381063,RECEIVED,27fd1dff-c503-451a-bbd8-8926c4f49d3a,f54b7aa2-5022-4607-80a0-eaebbc0d1cf5,c2,c1,27,p1,?,surb={'id': '465b77e3-20da-4c3b-aece-e1047b9ae4ed', 'route': ['p1', 'e5', 'i2', 'x6', 'p2', 'c2']}
1769488065.7318316,SENT,6e0071d3-7b02-4559-862c-0868194e8dfe,79fa8853-baa3-438d-9ea1-f5c562ca1a16,c1,c5,3357,?,p1,
1769488065.7319806,CREATED,37a4e2c5-58cd-4224-9bbb-2bb67c155b8c,e5b2d9cc-cde6-47f6-be0c-5158131875ef,c1,c5,27,?,?,surb={'id': 'cbbc42c6-d418-47fe-978c-202d64339f27', 'route': ['p2', 'e1', 'i8', 'x3', 'p1', 'c1']}
1769488065.896271,SENT,94ef3f27-b2ea-49ab-ab7d-58871873f694,10813935-82ab-4c19-84a1-be6303ba6563,c1,c5,3360,?,p1,
1769488065.8963468,CREATED,0982b7e6-909e-4888-9013-3a644a086e9d,958bf2a6-8722-4a63-8b28-89a19913c091,c1,c5,27,?,?,surb={'id': '083c3504-6da7-4f06-ae40-417c015bc59d', 'route': ['p2', 'e8', 'i1', 'x2', 'p1', 'c1']}
1769488065.920549,SENT,ffe7a13e-408e-495e-8dd1-936eab1142d4,2cce124c-353e-4b95-92aa-6c63b0fddf07,c1,c5,3375,?,p1,
1769488065.9206116,CREATED,9cda62b2-619a-4a03-a07d-6d32645e8304,8531974d-0e25-4752-b21e-da2c8eb3e0c2,c1,c5,27,?,?,surb={'id': '87e813f6-d357-4126-8a6e-60ea54d1ed1f', 'route': ['p2', 'e2', 'i2', 'x2', 'p1', 'c1']}
1769488066.0509694,SENT,380a443b-6d68-4574-a857-0daf618b02e0,5f6865ea-6889-40c1-a58e-6f206274db26,c1,c5,3359,?,p1,
1769488066.051101,CREATED,d81d71cd-5ad9-4d1d-b9ab-833ee859577b,6c2e86ad-0130-4d2d-bb8b-05b6e93bf74e,c1,c5,26,?,?,surb={'id': '666d5cd8-77ab-47ee-9bc3-9d31d83c0023', 'route': ['p2', 'e9', 'i8', 'x7', 'p1', 'c1']}
1769488066.1627486,SENT,27362e0b-e7af-451e-adec-96337374bc10,299e3191-ce21-4d7f-bcea-0e98e2e93842,c1,c5,3399,?,p1,
1769488066.1628592,CREATED,28e8b869-1f8c-4585-af1a-e339580256f4,87d6be45-4507-4c1d-a7d1-7cc53af33a72,c1,c5,27,?,?,surb={'id': 'eda27d66-1448-4b44-915c-873a092b8682', 'route': ['p2', 'e12', 'i8', 'x3', 'p1', 'c1']}
1769488066.3916624,SENT,9dfe8e4f-91d5-44b4-b83e-8f3242b7524a,92d635a9-0932-4478-88ab-1dd2c9c731f9,c1,c5,3392,?,p1,
1769488066.391785,CREATED,ccd0ead3-ab0f-41ec-9c3d-ed4b6b24c211,3dea6ee1-df72-4c48-90b9-57f1ae19455b,c1,c5,27,?,?,surb={'id': 'bf6b3333-0163-4d18-b07e-d4304180e6f4', 'route': ['p2', 'e2', 'i12', 'x1', 'p1', 'c1']}
1769488066.44287,RECEIVED,928281d9-96cd-4a65-b180-12a5f4df17a9,3cf779a1-1ea0-4203-a103-b1156e8b5d97,c2,c1,27,p1,?,surb={'id': 'f498aeae-1d70-4274-a7c4-2f973fa2e4e1', 'route': ['p1', 'e7', 'i7', 'x6', 'p2', 'c2']}
1769488066.6495204,RECEIVED,8a62c91a-eac3-453d-acc7-e6412d7aad3d,8cce65df-4acc-4678-8fcb-e15115c3ec49,c2,c1,27,p1,?,surb={'id': '8f3c42fb-886a-4ed8-a049-5b32239f875a', 'route': ['p1', 'e2', 'i9', 'x2', 'p2', 'c2']}
1769488066.8112664,SENT,aab28a88-3096-4af6-a34e-009fecf4051b,1ff71ed4-78dc-41f9-86d7-c7d606d111e5,c1,c5,3393,?,p1,
1769488066.8114202,CREATED,0c415806-17ca-4c67-b325-9518532ab872,ef625f1a-2762-4dba-a3fb-caf8a256daa6,c1,c5,27,?,?,surb={'id': 'b8623a9e-a992-44d1-8449-47e23482c765', 'route': ['p2', 'e8', 'i12', 'x5', 'p1', 'c1']}
1769488067.0257695,SENT,9015dbc4-2e35-4df9-8171-4a52624c244b,11e96cd8-236c-490d-97ae-ae9b332d3099,c1,c5,3392,?,p1,
1769488067.0258853,CREATED,631ec869-20a8-4445-b7de-956dbd3ef70d,1b733988-c02e-461e-9786-3dd9e7856e7b,c1,c5,27,?,?,surb={'id': 'c73d9e45-fc1b-4c9d-8603-c0d10c43d96e', 'route': ['p2', 'e6', 'i10', 'x12', 'p1', 'c1']}
1769488067.1239212,RECEIVED,45664788-305f-49cc-8f35-39cd400778c6,df0cb1f5-e48e-45e6-9349-6270a5f0d9ce,c2,c1,27,p1,?,surb={'id': '697fa309-4383-4d80-8f5e-b4a312902e28', 'route': ['p1', 'e5', 'i4', 'x10', 'p2', 'c2']}
1769488067.1877182,SENT,53af4d40-215a-42ef-afc6-7716cb45c9b3,3336af77-fab4-4dab-8232-d68dd80ad839,c1,c5,3384,?,p1,
1769488067.1878052,CREATED,2df80575-6e51-47a1-826b-a5aab397e1a1,a054a504-7694-4563-8f56-a4040b82593b,c1,c5,27,?,?,surb={'id': '2314dc94-e8ed-4470-b8df-8fab7c21fb78', 'route': ['p2', 'e7', 'i4', 'x12', 'p1', 'c1']}
1769488067.2661169,SENT,90454a3b-10b3-4ae7-87c7-cf3f07c59052,9d6ae6bc-6e0a-478f-b6ee-f52d21f5b35c,c1,c5,3363,?,p1,
1769488067.2662177,CREATED,1e500081-3b11-448b-9d1e-5951a18c53a1,e9f00d1e-ecf8-4eb4-801b-2854ff017bdb,c1,c5,27,?,?,surb={'id': '98c053fb-df19-4ace-a471-f05dbcb48e0f', 'route': ['p2', 'e7', 'i1', 'x3', 'p1', 'c1']}
1769488067.4092963,RECEIVED,5d8cdbc9-1db1-4e09-b6bc-f1ef870a4539,0d441eca-7233-4f4c-9d43-52adc6515510,c2,c1,27,p1,?,surb={'id': 'ac2a9085-5ff3-4a5f-aff6-a7e126d080d3', 'route': ['p1', 'e6', 'i6', 'x4', 'p2', 'c2']}
1769488067.7011225,SENT,5bbad103-cfb6-4c86-9abb-abe93634106d,03c32323-4f60-4f53-9c40-5d6db885403a,c1,c5,3376,?,p1,
1769488067.7012718,CREATED,9f74d0fa-9190-4920-bd5d-ad765d7a6644,c8bbeda5-f2fa-45cb-8aba-6a9b49c5e15d,c1,c5,27,?,?,surb={'id': '3182c069-93e2-4456-be12-bc5820507b1c', 'route': ['p2', 'e1', 'i1', 'x4', 'p1', 'c1']}
1769488067.8472548,SENT,1cbef665-b9a8-4343-bf53-f9ef712db4c2,d08ff056-b2ba-4a17-8f60-7d4f948d89b8,c1,c5,3387,?,p1,
1769488067.8473563,CREATED,c18dde55-ff32-4165-87cc-626cc8904467,f39aab05-f7da-4781-947c-7c8a15483e26,c1,c5,27,?,?,surb={'id': '7bb32b3a-f008-4cb5-9cbc-440373fade90', 'route': ['p2', 'e1', 'i2', 'x9', 'p1', 'c1']}
1769488068.1148973,RECEIVED,7c139720-7e6f-442b-8f0a-82025c30decd,04968e12-b727-492b-bef0-574d98f16abd,c2,c1,27,p1,?,surb={'id': '650ceb2c-4413-4e5d-99e6-3ac5096228fa', 'route': ['p1', 'e4', 'i9', 'x1', 'p2', 'c2']}
1769488068.1207466,SENT,7fe49308-07fe-4a8d-9674-4b4b98883615,e4f2a9ef-dcd5-444c-9020-4b6023d1f775,c1,c5,3359,?,p1,
1769488068.120848,CREATED,50984c4f-57cb-410b-a075-6b8771bb86cf,eca57238-09e5-49b0-93ec-2f4b5f1efc44,c1,c5,27,?,?,surb={'id': '8dadbbbe-2681-44fc-902e-e9487d68e3b5', 'route': ['p2', 'e6', 'i8', 'x12', 'p1', 'c1']}
1769488068.1328356,SENT,91fe7bd8-f650-426f-ad48-0450ae91dea8,fb9c9f88-101c-40b7-8502-e115d84950af,c1,c5,3390,?,p1,
1769488068.1329365,CREATED,8314ee3f-6363-47c6-9465-b6210ae1221d,ad2a64a9-a503-4837-919c-fe2bb8621387,c1,c5,27,?,?,surb={'id': '3990f3ae-f5c8-4921-95d7-390d55a890e6', 'route': ['p2', 'e10', 'i4', 'x11', 'p1', 'c1']}
1769488068.3065963,SENT,8af7b66e-ca59-4dcb-84a0-630516d5a148,80cf7f83-0960-4c17-a9a6-7ad04e97958a,c1,c5,3360,?,p1,
1769488068.3066833,CREATED,ba4dc72a-a8cc-4492-aee8-5e1cf584c84f,af4ab594-bef0-450e-ad4b-dec5c9eb586c,c1,c5,27,?,?,surb={'id': 'f7b823aa-31ae-4835-965c-113aeb0aaac9', 'route': ['p2', 'e10', 'i7', 'x11', 'p1', 'c1']}
1769488068.5716536,RECEIVED,939001bc-c9de-4951-b829-a7b60ce7d933,fc015a6e-1707-4caf-b10f-e43482a5a089,c2,c1,27,p1,?,surb={'id': '8fe80cee-f146-41d5-b21f-fc26254a59ee', 'route': ['p1', 'e7', 'i12', 'x7', 'p2', 'c2']}
1769488068.9998472,SENT,66a4602d-9cbe-40d9-ace3-45ca3d97b1f1,aab342ec-8050-4315-b6ee-7b5e0ad6d477,c1,c5,3380,?,p1,
1769488068.999927,CREATED,526230c8-843e-4551-a66c-42e87ac245c9,4dba0e50-5875-4cf8-abba-4fd59cceb79f,c1,c5,27,?,?,surb={'id': '420475f3-9028-4b57-b322-1d76bb1d3539', 'route': ['p2', 'e8', 'i2', 'x12', 'p1', 'c1']}
1769488069.414813,RECEIVED,c1b91502-3ff1-4497-8ec4-f1e19ac5f5ae,47473dfb-6bf3-450f-bdfe-47075935806e,c2,c1,27,p1,?,surb={'id': '1e7de7ee-5a07-49e6-a91c-598c46f326c0', 'route': ['p1', 'e6', 'i9', 'x10', 'p2', 'c2']}
1769488069.4538016,SENT,8ec4b2d1-868b-4fcc-85c6-6f4ee4b02f10,afbb0ed5-2a1a-41b3-a89c-b8b775890764,c1,c5,3387,?,p1,
1769488069.4539404,CREATED,72a44fc2-d01a-447c-a67b-6633ca5d77cc,be982983-41d1-4a02-bc43-b9de6c2d708f,c1,c5,27,?,?,surb={'id': 'ed470e10-23cc-47ea-9e0d-5831a874dd80', 'route': ['p2', 'e5', 'i5', 'x11', 'p1', 'c1']}
1769488069.5017486,SENT,d2f96dad-ccaa-44e1-92a0-feb98fbf4fb4,5d7abab6-f1a3-4edb-bb23-35734f34c6f9,c1,c5,3375,?,p1,
1769488069.5019016,CREATED,219dab2e-a815-4a2a-8847-446137821066,84a337e7-9421-4c2f-ac90-c5b7d4e0bc64,c1,c5,26,?,?,surb={'id': '7f3a89bb-e445-4047-8bc4-5b63688860a5', 'route': ['p2', 'e4', 'i9', 'x3', 'p1', 'c1']}
1769488069.5693514,SENT,27cedb20-515d-4044-b07f-d30fb976bf4b,5b0cb35f-8edb-40c4-8df3-8d26b6c34d3f,c1,c5,3375,?,p1,
1769488069.569463,CREATED,7d2f1a41-9e33-4629-b570-e47b62ef1340,34e4ec6f-3cff-483d-90f0-c1618e47f662,c1,c5,27,?,?,surb={'id': 'afbd68f2-4608-4409-8ec2-d080147b1f52', 'route': ['p2', 'e7', 'i2', 'x12', 'p1', 'c1']}
1769488069.5857198,RECEIVED,bc82ab44-3057-4451-b644-c8dc5a168b72,cb1c553c-bd67-453c-8e8e-5709ce8e2498,c2,c1,27,p1,?,surb={'id': '29d47f45-ee7b-40da-9a78-e2652eb841ca', 'route': ['p1', 'e7', 'i2', 'x5', 'p2', 'c2']}
1769488069.6050289,RECEIVED,c8233e95-4740-4699-b913-71d34a55f410,bc294ecb-4f93-41ac-ab64-d19c87dbebbf,c2,c1,27,p1,?,surb={'id': '77c4ff32-c6c8-4b37-8334-566e64d217ee', 'route': ['p1', 'e9', 'i5', 'x9', 'p2', 'c2']}
1769488069.8588717,RECEIVED,278637e6-039f-4bfc-a411-3a36db7749a3,759e7617-7602-4452-8bdc-1d5364675dd0,c2,c1,27,p1,?,surb={'id': 'af170c5e-5314-425a-84ff-809e79c6192b', 'route': ['p1', 'e11', 'i10', 'x11', 'p2', 'c2']}
1769488069.9904335,SENT,8a8f750a-c71e-4cab-8c59-cf08281efc32,1c2e965e-f008-4d1b-8629-a0116077b9e4,c1,c5,3373,?,p1,
1769488069.9905741,CREATED,e89ab979-170b-47e4-8b62-175805564861,b2c12340-403d-428a-9c52-cc9f075aad21,c1,c5,27,?,?,surb={'id': '01356c61-c9da-4a31-acfa-213a0f9cd5ba', 'route': ['p2', 'e6', 'i9', 'x8', 'p1', 'c1']}
1769488070.1525743,RECEIVED,a7997b79-694b-430b-8210-80935c3e4ef0,7eeb3c8c-1dc2-44ce-af0f-b7f04805548c,c2,c1,27,p1,?,surb={'id': '57e17a67-5058-4111-af7b-d0fbbe1764bc', 'route': ['p1', 'e3', 'i7', 'x6', 'p2', 'c2']}
1769488070.1927269,RECEIVED,e9a8fd9b-f093-4cab-9750-a054abd07bb6,00692d22-dc8b-4a78-8549-5ee88d2a1b05,c2,c1,27,p1,?,surb={'id': '37daa772-cafb-471e-9b7f-6608ac213dd2', 'route': ['p1', 'e2', 'i10', 'x9', 'p2', 'c2']}
1769488070.204096,SENT,3eee6b5e-25d6-474a-88fb-f3a6d35175f7,c53112df-c843-463d-9092-b4e5e98e58f8,c1,c5,3384,?,p1,
1769488070.2041738,CREATED,a910859b-2e1f-4613-af21-5ae1763b8a96,a9d5fa04-f17a-4ef5-9f0a-adbbe6976572,c1,c5,27,?,?,surb={'id': 'c7e304d1-4a4b-4a41-bcb0-29649076c1b9', 'route': ['p2', 'e6', 'i2', 'x12', 'p1', 'c1']}
1769488070.572366,RECEIVED,38b99a05-ed55-4843-a13f-63be9416b1de,bfa7c6bc-ef95-4a8e-a443-6e389dc4238c,c2,c1,27,p1,?,surb={'id': 'c16010b0-eab9-4b1e-975b-9fdc738312e6', 'route': ['p1', 'e7', 'i8', 'x4', 'p2', 'c2']}
1769488070.8594787,SENT,070af744-2e49-4192-9d59-e568c2254f29,e220eed8-e068-4c99-8e5c-939535011aae,c1,c5,3375,?,p1,
1769488070.8595543,CREATED,177eba4a-796c-4727-b315-d537ac269deb,5fa8ed16-fe9c-44bb-91aa-c84549dccc59,c1,c5,27,?,?,surb={'id': '08bd6ce2-b492-40f5-ab10-51bfb2caa8a6', 'route': ['p2', 'e5', 'i7', 'x4', 'p1', 'c1']}
1769488070.8653262,RECEIVED,121ad815-b437-4960-894d-d4b0ea775a08,f59425e8-ab57-46b2-bfdd-565d5b2f3e34,c2,c1,26,p1,?,surb={'id': 'f37bb176-6b4e-41ce-9d5b-e68df4857420', 'route': ['p1', 'e5', 'i10', 'x8', 'p2', 'c2']}
1769488070.9554048,SENT,0cfef101-6835-4874-908c-81a894348a12,1326820a-0ac2-40c9-bb74-62d187167dcc,c1,c5,3391,?,p1,
1769488070.95548,CREATED,c54fbfc3-189b-47d5-9924-747f833713b2,a7105d12-0f36-4973-bef5-1855f7018d50,c1,c5,27,?,?,surb={'id': '75116f20-b62f-4d95-8ee8-2422c99a4129', 'route': ['p2', 'e8', 'i12', 'x2', 'p1', 'c1']}
1769488071.039097,SENT,0f751c2e-5cdd-4988-b9ba-62ea74281652,8e461d25-40d7-4f7c-9d13-016b64c850a1,c1,c5,3391,?,p1,
1769488071.0392473,CREATED,c92440f0-5edc-496a-9a9c-e1610dce2c8d,b5c04bfb-ea49-4c3e-85d1-c29ac1580c31,c1,c5,27,?,?,surb={'id': 'f743f907-3cd3-4804-b6f9-29719dc50066', 'route': ['p2', 'e9', 'i6', 'x8', 'p1', 'c1']}
1769488071.5052931,RECEIVED,039d9a10-926a-4c6a-915d-450a84675648,b74c8f60-f88d-409c-9a3a-de5473d422af,c2,c1,27,p1,?,surb={'id': '5501e283-d470-492a-8f27-92e2744b869c', 'route': ['p1', 'e5', 'i12', 'x9', 'p2', 'c2']}
1769488071.58428,SENT,678e9032-b110-421e-bb73-286e9d590f5d,2226c702-de16-43ec-80a5-f18a14f1523b,c1,c5,3397,?,p1,
1769488071.5844283,CREATED,bb26f480-715a-44f7-a7dd-0fe7bce21b93,7e3088ea-bd1a-49c8-a028-df3e326cede5,c1,c5,26,?,?,surb={'id': 'be88c5bc-63dd-4508-b91b-dffd2834f652', 'route': ['p2', 'e12', 'i11', 'x2', 'p1', 'c1']}
