timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490143.9604251,SENT,d5b94c32-7c1f-4fd2-948c-bc69efe7417c,7cb368e0-ded6-49c3-93d5-c4af234391ee,c5,c4,3372,?,p2,
1769490143.960584,CREATED,fe9e8091-b55c-4861-bb13-8b3ebb4749fa,6aac3a7c-3a50-4b78-b4cf-c5e568f0641c,c5,c4,27,?,?,surb={'id': '25742bea-dc5a-41e3-a7b6-f7b3a55d9fd1', 'route': ['p1', 'e12', 'i8', 'x10', 'p2', 'c5']}
1769490589.455894,CREATED,04b2e1cf-f066-4fb9-8c1e-b4c95dd4c0d9,f32264f8-02d0-4042-bd8a-55511ca0388b,c5,c4,27,?,?,surb={'id': '7943b081-2a17-4521-a56c-d3f970359c3f', 'route': ['p1', 'e10', 'i12', 'x2', 'p2', 'c5']}
1769490589.5390282,SENT,a7030481-61fb-4816-8b64-9538a2ad76cf,05465dea-4343-4a9a-be93-b850a2f012a4,c5,c4,3399,?,p2,
1769490589.5391183,CREATED,1fa58baf-a988-4b26-abbf-b79455f67dbc,f32264f8-02d0-4042-bd8a-55511ca0388b,c5,c4,27,?,?,surb={'id': '7943b081-2a17-4521-a56c-d3f970359c3f', 'route': ['p1', 'e10', 'i12', 'x2', 'p2', 'c5']}
1769490589.600237,SENT,4b1c3a0b-41df-4d6e-8b77-b752de5ce284,0a05a213-3bb4-4275-9425-d2efa8b6c578,c5,c4,3364,?,p2,
1769490589.600314,CREATED,6de65b12-deba-4fc2-97a3-2d6904092208,e6f242a4-6d3c-4b09-bf8c-98c74d794c76,c5,c4,27,?,?,surb={'id': 'c8108a0d-62b9-43df-be96-fa424b38ee77', 'route': ['p1', 'e7', 'i2', 'x2', 'p2', 'c5']}
1769490589.6545947,SENT,9bec4760-8d75-4852-8a07-0ddf3768a191,09006e38-b2eb-4821-900d-e540672222e9,c5,c4,3380,?,p2,
1769490589.65467,CREATED,dc6d7587-b4e3-4f83-bf0e-2eb6eea838cb,e6f242a4-6d3c-4b09-bf8c-98c74d794c76,c5,c4,27,?,?,surb={'id': 'c8108a0d-62b9-43df-be96-fa424b38ee77', 'route': ['p1', 'e7', 'i2', 'x2', 'p2', 'c5']}
1769490589.8102715,RECEIVED,a255386e-5f02-452a-9b55-45972094c20c,a8daae56-53a2-4e7b-b667-4703c1972587,c3,c5,27,p2,?,surb={'id': '2217d048-aacd-45f5-8178-33671fd92183', 'route': ['p2', 'e6', 'i2', 'x7', 'p3', 'c3']}
1769490589.853655,SENT,f321f776-4097-48db-a90c-70fd5feced12,422bf183-38c8-41b1-8574-10f4226f9b0d,c5,c4,3363,?,p2,
1769490589.8537912,CREATED,849249b1-cc2b-4776-bdb0-e6bc40bbd374,9261d8c0-808c-41f0-b22d-8ecd16e47d56,c5,c4,27,?,?,surb={'id': '7b52268a-7315-4fc3-94d2-b44e419ccc6f', 'route': ['p1', 'e11', 'i11', 'x3', 'p2', 'c5']}
1769490590.1102655,SENT,3cd9b82b-d03a-4295-ad48-e22f49cf7e05,71fc3196-c0ef-4d20-b0c6-e5e7ba8438ee,c5,c4,3397,?,p2,
1769490590.110421,CREATED,69c9199d-e1e6-4b45-820d-2f3c87e9e423,9261d8c0-808c-41f0-b22d-8ecd16e47d56,c5,c4,27,?,?,surb={'id': '7b52268a-7315-4fc3-94d2-b44e419ccc6f', 'route': ['p1', 'e11', 'i11', 'x3', 'p2', 'c5']}
1769490590.423312,RECEIVED,356e9c3e-faef-48bb-ac5d-9b7ad1c69eac,ab6a834e-3c2e-4bdd-b805-ca49f2f9ce1f,c3,c5,26,p2,?,surb={'id': 'bf34e53b-f5b3-4afc-b1bc-54eb70f76b61', 'route': ['p2', 'e2', 'i9', 'x11', 'p3', 'c3']}
1769490590.5287385,RECEIVED,0963d819-c982-42db-9225-694f7e086477,38c4409e-546d-46c2-a963-087436a17f2d,c3,c5,27,p2,?,surb={'id': '3689a104-fcc3-4d7f-b119-f2af78622605', 'route': ['p2', 'e2', 'i4', 'x3', 'p3', 'c3']}
1769490591.1429553,SENT,d88dbec5-d171-481b-8990-4f5bcb0c3b82,656b3951-17de-42e0-8b18-833476195819,c5,c4,3402,?,p2,
1769490591.1431465,CREATED,8065ed11-6aec-4129-afea-924d79c8c70d,e33969d0-c742-4ea3-adcf-6d16426c4329,c5,c4,27,?,?,surb={'id': '8d6e9df8-440b-45ad-a3b2-1638b133ae18', 'route': ['p1', 'e3', 'i11', 'x10', 'p2', 'c5']}
1769490591.4536169,RECEIVED,b19e6724-ce49-4535-b017-d4ee8d70c048,cc2835d0-e103-4e44-a224-88d941a21318,c3,c5,26,p2,?,surb={'id': '4beec0db-9fc0-4e44-9f45-2ce1bfa5a22e', 'route': ['p2', 'e3', 'i9', 'x7', 'p3', 'c3']}
1769490591.504572,SENT,6fb1c35d-2e5f-4da7-ac69-e1de20944d63,06e985a2-a0ac-4833-91b0-6b6d591b8124,c5,c4,3376,?,p2,
1769490591.5046747,CREATED,4ae7e68a-0bf8-4095-9c73-f375733fd277,e33969d0-c742-4ea3-adcf-6d16426c4329,c5,c4,27,?,?,surb={'id': '8d6e9df8-440b-45ad-a3b2-1638b133ae18', 'route': ['p1', 'e3', 'i11', 'x10', 'p2', 'c5']}
1769490591.540299,RECEIVED,bc2931bd-0dc8-4a3b-b3fc-7db947c2a984,17a2a734-defe-4902-bbdc-0bbc6be00505,c3,c5,27,p2,?,surb={'id': '1587d6c9-7589-4a33-867c-96b445c0b829', 'route': ['p2', 'e1', 'i9', 'x2', 'p3', 'c3']}
1769490591.7822754,SENT,e890fa47-c75d-4ee6-a81a-5970fe59640c,60744de6-fe4c-410c-8d1b-8e12e45de8dd,c5,c4,3379,?,p2,
1769490591.782427,CREATED,9fa8d9a4-5113-4c1b-b9df-a5666fa5bebe,077d458e-1319-4770-95d1-88750b044bee,c5,c4,27,?,?,surb={'id': '5418c706-bfe3-42cd-9c99-03768b805e86', 'route': ['p1', 'e8', 'i4', 'x1', 'p2', 'c5']}
1769490591.7949889,SENT,8efd0713-bfc2-4c74-8783-d9b00d0a2e31,84ac13dc-d865-460d-88e2-e3ef68731a68,c5,c4,3384,?,p2,
1769490591.795167,CREATED,8a593b61-cfe7-4817-b64a-f7ea4e28f6fb,077d458e-1319-4770-95d1-88750b044bee,c5,c4,27,?,?,surb={'id': '5418c706-bfe3-42cd-9c99-03768b805e86', 'route': ['p1', 'e8', 'i4', 'x1', 'p2', 'c5']}
1769490592.0052216,RECEIVED,c0f89876-4cde-4349-abda-0b154bc33cad,b8bae744-2880-49ac-a743-75343c069d31,c3,c5,27,p2,?,surb={'id': '17bd01bb-35ae-45da-9316-1e8d60f65757', 'route': ['p2', 'e5', 'i2', 'x8', 'p3', 'c3']}
1769490592.1600256,SENT,d133d214-57a0-4362-b51d-cce49a6889c8,b9ab0dd1-906b-4dff-b0ad-27f0eeb8e97d,c5,c4,3383,?,p2,
1769490592.1602244,CREATED,1162dd34-c375-4707-9aae-06d80f999a1a,a3ef4912-b9aa-4511-b8d9-8036bcadff9a,c5,c4,27,?,?,surb={'id': '61a37bb9-b9bd-49d4-8771-efb242fd7245', 'route': ['p1', 'e6', 'i11', 'x5', 'p2', 'c5']}
1769490592.516815,SENT,24b9a172-cd01-493d-beb9-f94a140109e3,b1065b38-f864-4db9-839c-360e604a35a5,c5,c4,3382,?,p2,
1769490592.5169528,CREATED,41a804fb-7237-462e-9fd4-c6eb2f9e692f,a3ef4912-b9aa-4511-b8d9-8036bcadff9a,c5,c4,27,?,?,surb={'id': '61a37bb9-b9bd-49d4-8771-efb242fd7245', 'route': ['p1', 'e6', 'i11', 'x5', 'p2', 'c5']}
1769490592.9021378,SENT,94eb169c-efba-41a6-b804-c9a1c33f3607,ee5ce2c3-8db0-4c8a-888b-ff4cfbf689d3,c5,c4,3400,?,p2,
1769490592.902292,CREATED,18f01f51-1da9-461f-bab9-8a1c9ae68261,ad15c67d-e6d9-4ba6-9637-95b5ef31b0e5,c5,c4,27,?,?,surb={'id': '15104a53-0804-4e4b-83e8-da6c61406c79', 'route': ['p1', 'e5', 'i10', 'x11', 'p2', 'c5']}
1769490592.9388654,SENT,abd93b44-23b5-4e81-bef2-b36576542afe,7cd1f9ba-1d67-439a-98b4-c2a9ad38eb38,c5,c4,3384,?,p2,
1769490592.9390173,CREATED,5ce1ca6d-75bd-4948-a3b9-fb0bb0ce65fe,ad15c67d-e6d9-4ba6-9637-95b5ef31b0e5,c5,c4,27,?,?,surb={'id': '15104a53-0804-4e4b-83e8-da6c61406c79', 'route': ['p1', 'e5', 'i10', 'x11', 'p2', 'c5']}
1769490592.9572732,RECEIVED,9c16a82a-41f4-47af-9ccc-dbf11b8de70d,1db4ba3c-3183-47d4-ad69-5db394305e19,c3,c5,27,p2,?,surb={'id': 'f633a26c-53ca-463c-a4c1-f1a012071500', 'route': ['p2', 'e3', 'i6', 'x11', 'p3', 'c3']}
1769490593.0309498,SENT,ee6dc9fa-cf5f-4851-b8b2-b96cde2a950d,5dad14e8-3e9f-4767-915e-09c26e72f35f,c5,c4,3387,?,p2,
1769490593.0311334,CREATED,5f7e6d3d-7add-4c27-8703-e52b76c64b64,7b44ecc4-f338-4558-acb9-7559096d7244,c5,c4,27,?,?,surb={'id': 'f758077c-06cf-47a6-9a84-a37abc4f9fe2', 'route': ['p1', 'e1', 'i10', 'x1', 'p2', 'c5']}
1769490593.206466,SENT,3d4be3c1-350a-43f8-a02e-c928887ca4f3,25e194b3-dd13-45e2-b907-e3150256c21b,c5,c4,3382,?,p2,
1769490593.2065668,CREATED,529f0a84-8a42-4acb-b4ff-d1f547c5cda4,7b44ecc4-f338-4558-acb9-7559096d7244,c5,c4,27,?,?,surb={'id': 'f758077c-06cf-47a6-9a84-a37abc4f9fe2', 'route': ['p1', 'e1', 'i10', 'x1', 'p2', 'c5']}
1769490593.3491857,RECEIVED,86e49724-5e05-4323-a064-36650ed7c5c7,3fb31af7-cd97-44f0-9328-c740a5301db2,c3,c5,27,p2,?,surb={'id': 'c19880af-cf3b-495b-9633-adc8b8a3e2de', 'route': ['p2', 'e5', 'i9', 'x2', 'p3', 'c3']}
1769490593.3780744,RECEIVED,20dc65f4-f671-4126-8b3a-6cf74bcee0e9,bb4add22-4db1-4598-8024-8499ffda9287,c3,c5,27,p2,?,surb={'id': 'd25e5215-501e-42f8-8070-76fe6d32cca2', 'route': ['p2', 'e3', 'i3', 'x9', 'p3', 'c3']}
1769490593.4787953,SENT,ac8de305-0c91-460b-b639-6327ea9f153e,e9248186-4fca-454d-8461-0df84ce608d1,c5,c4,3379,?,p2,
1769490593.478895,CREATED,f5eac4d6-6c87-44cf-9676-7808f336f6f5,fa6cc0af-b98e-4c9c-9447-b58486f9d336,c5,c4,27,?,?,surb={'id': '5e7d58e8-2fe7-4d4d-a886-87564f97ca83', 'route': ['p1', 'e7', 'i3', 'x12', 'p2', 'c5']}
1769490593.5688186,SENT,cfb7822f-a96e-48bc-96c2-010ede1d325a,4d04d3b0-8d10-47f4-962b-98423083231c,c5,c4,3405,?,p2,
1769490593.568918,CREATED,9f4e99fb-0145-4db5-bb1f-e72262b100d2,fa6cc0af-b98e-4c9c-9447-b58486f9d336,c5,c4,27,?,?,surb={'id': '5e7d58e8-2fe7-4d4d-a886-87564f97ca83', 'route': ['p1', 'e7', 'i3', 'x12', 'p2', 'c5']}
1769490593.708328,SENT,6356e699-36f7-4ee5-917b-f52be08ba7e2,8c48aefe-99cf-4256-8499-28e84cb09cb5,c5,c4,3390,?,p2,
1769490593.7084541,CREATED,39d5fc8e-7865-45fb-b730-fef0b33c39cf,781b781e-dcc1-4e51-ad37-65b7ebbd9253,c5,c4,27,?,?,surb={'id': '98902750-a5fd-4f97-9c1d-dabd89b27e2b', 'route': ['p1', 'e7', 'i10', 'x3', 'p2', 'c5']}
1769490593.8968723,RECEIVED,2af5ee21-f20e-4a54-a890-e7e8ddb75cb1,17a2a734-defe-4902-bbdc-0bbc6be00505,c3,c5,27,p2,?,surb={'id': '1587d6c9-7589-4a33-867c-96b445c0b829', 'route': ['p2', 'e1', 'i9', 'x2', 'p3', 'c3']}
1769490593.9616346,SENT,9ef001b2-1193-460d-aeeb-f448f1cf2afc,4fabb3f3-2e7d-4675-8dd7-7dad303324dd,c5,c4,3391,?,p2,
1769490593.9617755,CREATED,9bb6e319-91ac-49a0-954c-9de2c70a44dc,781b781e-dcc1-4e51-ad37-65b7ebbd9253,c5,c4,27,?,?,surb={'id': '98902750-a5fd-4f97-9c1d-dabd89b27e2b', 'route': ['p1', 'e7', 'i10', 'x3', 'p2', 'c5']}
1769490593.9693215,SENT,c8343159-a1c7-4404-82c9-b7739f2d228c,b3dbb7cb-e62e-4e50-a5ac-fa4789132e77,c5,c4,3383,?,p2,
1769490593.969453,CREATED,db61b3d1-fc40-4d3d-b8b6-2f74266c2b83,b0b104d2-dd11-4194-8d50-8f1b51e98551,c5,c4,26,?,?,surb={'id': '147a6d58-8b95-4f33-a865-9036ab4be2fc', 'route': ['p1', 'e2', 'i12', 'x4', 'p2', 'c5']}
1769490594.2176335,SENT,2c5e51af-2510-44b1-a156-c7aeb13c3316,f14a5de2-b110-49e1-87e6-78a6b99a8c15,c5,c4,3390,?,p2,
1769490594.2177818,CREATED,25255983-adef-4bec-adb5-02417ae763bc,b0b104d2-dd11-4194-8d50-8f1b51e98551,c5,c4,26,?,?,surb={'id': '147a6d58-8b95-4f33-a865-9036ab4be2fc', 'route': ['p1', 'e2', 'i12', 'x4', 'p2', 'c5']}
1769490595.0923705,SENT,11b3e7d8-18c9-4fc1-bf93-11433393ba1a,0a2fa53d-f191-409f-a877-47e8c3867a26,c5,c4,3382,?,p2,
1769490595.0928462,CREATED,99e95de1-7533-4f84-a795-4142b00c3548,97acf91d-4258-43e0-90cd-a421928ef8e4,c5,c4,27,?,?,surb={'id': 'c10d0f7e-f051-4c16-bef3-4a1f96a62035', 'route': ['p1', 'e8', 'i2', 'x4', 'p2', 'c5']}
1769490595.1458726,RECEIVED,a41140c6-1e6f-4ea1-ade6-96149d280b76,429e30c6-a670-4834-bd10-a137f7504ddd,c3,c5,27,p2,?,surb={'id': '53eb0263-dc4c-42a8-be4d-839fdd05fc95', 'route': ['p2', 'e7', 'i3', 'x5', 'p3', 'c3']}
1769490595.2371185,SENT,c3651aa9-6cb8-4e44-a6b0-969ffedb8d78,038c10bb-90a3-4f07-93d7-ead7230d9fa4,c5,c4,3397,?,p2,
1769490595.2372723,CREATED,bd2ae753-61ae-4252-9bc8-44b95fb9138d,97acf91d-4258-43e0-90cd-a421928ef8e4,c5,c4,27,?,?,surb={'id': 'c10d0f7e-f051-4c16-bef3-4a1f96a62035', 'route': ['p1', 'e8', 'i2', 'x4', 'p2', 'c5']}
1769490595.476502,RECEIVED,02319aa2-9595-4276-a581-65384ed232f5,429e30c6-a670-4834-bd10-a137f7504ddd,c3,c5,27,p2,?,surb={'id': '53eb0263-dc4c-42a8-be4d-839fdd05fc95', 'route': ['p2', 'e7', 'i3', 'x5', 'p3', 'c3']}
1769490595.6469188,SENT,641d1f07-3f73-4d46-b168-9c49f61fabc0,7c51907c-9c78-4918-bc0d-3e7b625f9573,c5,c4,3364,?,p2,
1769490595.6471035,CREATED,8151dbeb-604d-4522-ae18-5bd414fcf2a1,2cbe8c09-8c8b-4a0b-b5e9-67ec27d36775,c5,c4,26,?,?,surb={'id': 'efa3aedd-f703-4d6f-9a18-325785a11cdf', 'route': ['p1', 'e12', 'i3', 'x10', 'p2', 'c5']}
1769490595.7019768,SENT,3a33e232-5335-4781-8ebf-bbbcdaf2a629,b6f93120-98d4-4f8f-a60a-bebfeff96163,c5,c4,3390,?,p2,
1769490595.7021568,CREATED,d05a4639-1a2b-45f0-831b-083913bced0b,2cbe8c09-8c8b-4a0b-b5e9-67ec27d36775,c5,c4,26,?,?,surb={'id': 'efa3aedd-f703-4d6f-9a18-325785a11cdf', 'route': ['p1', 'e12', 'i3', 'x10', 'p2', 'c5']}
1769490595.7482622,RECEIVED,641605f9-0e46-4843-bc00-268617c021cf,bb4add22-4db1-4598-8024-8499ffda9287,c3,c5,27,p2,?,surb={'id': 'd25e5215-501e-42f8-8070-76fe6d32cca2', 'route': ['p2', 'e3', 'i3', 'x9', 'p3', 'c3']}
1769490595.9444156,SENT,497c2baa-2bd8-40ee-8f91-51d96651c202,ddb748cb-858b-4c36-a910-2e718fe39bd9,c5,c4,3387,?,p2,
1769490595.9445164,CREATED,10bc1c14-9312-42d2-91b0-3c7a38430148,4e18bd1c-0655-40c4-8e46-bb9d6ae46af7,c5,c4,27,?,?,surb={'id': 'ef62b448-bfc8-492b-9687-a6db7c8b7d08', 'route': ['p1', 'e9', 'i12', 'x12', 'p2', 'c5']}
1769490596.274368,RECEIVED,3552f677-fe67-4ada-9616-4add397898a4,2314361d-dbcc-42ce-9d18-ea0d311855af,c3,c5,25,p2,?,surb={'id': '5924e879-3a45-4b89-b2f5-468605c07a49', 'route': ['p2', 'e11', 'i2', 'x6', 'p3', 'c3']}
1769490596.9313161,SENT,ff1ea189-5010-449e-b5b3-a23ca477f2a4,f58ede90-0172-4509-9200-46c922f16bb8,c5,c4,3392,?,p2,
1769490596.9314654,CREATED,e66830b5-832e-446f-b9e4-35f0636fddba,4e18bd1c-0655-40c4-8e46-bb9d6ae46af7,c5,c4,27,?,?,surb={'id': 'ef62b448-bfc8-492b-9687-a6db7c8b7d08', 'route': ['p1', 'e9', 'i12', 'x12', 'p2', 'c5']}
1769490598.2745602,SENT,d8d64e88-ae00-47d8-acb0-c92e4df7bacf,be141de8-feb8-494c-8496-6c908df1d7da,c5,c4,3365,?,p2,
1769490598.274708,CREATED,20c6324d-1d8a-47e2-9ff3-b3cfd9f5b593,b63bdde6-47af-4f36-aff0-4e8c7c6e4ba1,c5,c4,27,?,?,surb={'id': '7c685638-2586-4666-b935-8205217480ad', 'route': ['p1', 'e2', 'i10', 'x1', 'p2', 'c5']}
1769490598.2882488,SENT,b9446853-a2cf-4081-9897-d9b5d8324705,075263f6-1681-418f-aafa-8f33f7d99d8e,c5,c4,3389,?,p2,
1769490598.2884037,CREATED,1cc83c3d-a2c4-4bf0-9d11-02d425ba31d1,b63bdde6-47af-4f36-aff0-4e8c7c6e4ba1,c5,c4,27,?,?,surb={'id': '7c685638-2586-4666-b935-8205217480ad', 'route': ['p1', 'e2', 'i10', 'x1', 'p2', 'c5']}
1769490598.346788,RECEIVED,a7044c66-baa6-4c20-a0c1-9fc1ce0fbc47,59c2d364-0492-4035-afab-77f3ccddc5c3,c3,c5,27,p2,?,surb={'id': 'cad0107b-42a2-44b2-8a81-73bb64b6e53e', 'route': ['p2', 'e6', 'i12', 'x2', 'p3', 'c3']}
1769490598.4752717,RECEIVED,a80c4b16-e2c0-4b7c-92ca-1df7d5976235,1b4d9620-355f-4ac5-a6d6-edc6b2aafb04,c3,c5,26,p2,?,surb={'id': 'adc42d0b-76ca-49ca-983b-8a84e65d5aa8', 'route': ['p2', 'e8', 'i9', 'x11', 'p3', 'c3']}
1769490598.9718816,SENT,ba2284ae-7dbe-457f-b259-56a855d66bf0,70318be7-ec97-4706-bfeb-3ea9fff40656,c5,c4,3376,?,p2,
1769490598.9720223,CREATED,68992749-c1ac-4ad2-8f5b-c11d1309d3fa,24d6f3fe-1acb-4132-8055-7af1ddb72358,c5,c4,25,?,?,surb={'id': '317b9abc-c04a-46cd-86a3-07341b6ba871', 'route': ['p1', 'e1', 'i9', 'x11', 'p2', 'c5']}
1769490599.1891632,RECEIVED,8f2d83e7-fc71-4b53-b6b6-c6f36d11a559,2314361d-dbcc-42ce-9d18-ea0d311855af,c3,c5,25,p2,?,surb={'id': '5924e879-3a45-4b89-b2f5-468605c07a49', 'route': ['p2', 'e11', 'i2', 'x6', 'p3', 'c3']}
1769490599.1914182,RECEIVED,7a550484-98f9-4d02-a2de-1d350f96b3a5,06055af1-0160-4c08-9adb-3b776fe6fcc8,c3,c5,26,p2,?,surb={'id': '0047d6b4-03b6-4548-b45b-985be4e2b799', 'route': ['p2', 'e9', 'i2', 'x10', 'p3', 'c3']}
1769490599.9735115,SENT,0906822f-2f92-4c81-b95f-bba3e26b1271,95cb3826-1d60-43c7-85d5-07064c759f5e,c5,c4,3379,?,p2,
1769490599.9736602,CREATED,66c5223e-620d-4fd6-9cb9-715c4aaa6fcd,24d6f3fe-1acb-4132-8055-7af1ddb72358,c5,c4,25,?,?,surb={'id': '317b9abc-c04a-46cd-86a3-07341b6ba871', 'route': ['p1', 'e1', 'i9', 'x11', 'p2', 'c5']}
1769490600.0445533,RECEIVED,2b2045f8-d25d-40fa-b15e-9a37611b5bc6,59c2d364-0492-4035-afab-77f3ccddc5c3,c3,c5,27,p2,?,surb={'id': 'cad0107b-42a2-44b2-8a81-73bb64b6e53e', 'route': ['p2', 'e6', 'i12', 'x2', 'p3', 'c3']}
1769490600.099416,RECEIVED,48b9836e-2f72-4010-a0c4-5460c657784d,34f298df-b55f-4aea-9883-5636d3f26a1e,c3,c5,27,p2,?,surb={'id': 'a2e7fef4-5a46-46c0-918a-fe705308ff6b', 'route': ['p2', 'e3', 'i6', 'x10', 'p3', 'c3']}
1769490600.1389017,SENT,165f2a76-db74-420d-bccc-e5c62d104611,e9ae1d02-9cae-43b8-9021-05efc585f9e1,c5,c4,3372,?,p2,
1769490600.139381,CREATED,59b7cfe1-b34c-4f4e-98ba-bab77564a3ba,db448f0a-ecf6-4f34-95c3-c6428e248766,c5,c4,27,?,?,surb={'id': '893bbc0f-c50b-4fd6-8ff2-6530741cebda', 'route': ['p1', 'e2', 'i3', 'x2', 'p2', 'c5']}
1769490600.2891417,SENT,b7d8f1bc-4e57-4ef5-aafe-8a8e1b95b6bb,7aff861d-f564-46af-b9ae-30d925071545,c5,c4,3382,?,p2,
1769490600.2892935,CREATED,707e07ee-7b54-4481-8e71-8d85f261afcb,db448f0a-ecf6-4f34-95c3-c6428e248766,c5,c4,27,?,?,surb={'id': '893bbc0f-c50b-4fd6-8ff2-6530741cebda', 'route': ['p1', 'e2', 'i3', 'x2', 'p2', 'c5']}
1769490600.3973815,SENT,29dd582f-6388-41d0-8ca0-6c1335302515,07dbbd70-bef5-4566-adc4-90ecfc566187,c5,c4,3372,?,p2,
1769490600.3975327,CREATED,d5fe492c-d2d1-49d2-8e3e-e2ab5ce249bb,444fd280-a483-4eee-9ba8-a3a9862c35c0,c5,c4,26,?,?,surb={'id': '21399d70-376d-4a43-a3ec-2357da24246d', 'route': ['p1', 'e2', 'i10', 'x10', 'p2', 'c5']}
1769490600.4542701,SENT,55e43a0c-835c-487c-94b5-88c4522c8024,05848a8a-948c-4cfa-b849-88b003de006b,c5,c4,3376,?,p2,
1769490600.4544275,CREATED,e251b8e0-3723-4aaa-b512-a2eaa9ce6145,444fd280-a483-4eee-9ba8-a3a9862c35c0,c5,c4,26,?,?,surb={'id': '21399d70-376d-4a43-a3ec-2357da24246d', 'route': ['p1', 'e2', 'i10', 'x10', 'p2', 'c5']}
1769490600.6138055,SENT,7a7e5bc0-51e0-43e8-87ce-8972dbb24a87,34eac750-19bf-466e-a1c6-dccad5a2e7e0,c5,c4,3391,?,p2,
1769490600.6139495,CREATED,96f675bd-22df-4217-a9a9-911dd519cc26,5bb39727-1e9a-4d3e-ad91-ae8ebbc4aef7,c5,c4,27,?,?,surb={'id': '8adda5e7-f4a7-4d4c-92f3-4ed961f4143a', 'route': ['p1', 'e8', 'i11', 'x11', 'p2', 'c5']}
1769490600.702592,SENT,35fa313d-093c-460f-a254-4b6577c48888,5476113b-05d2-4a01-a0b2-a6238e2c841e,c5,c4,3395,?,p2,
1769490600.7027984,CREATED,cb3174f8-a83c-4e17-b742-2cf7e97498ea,5bb39727-1e9a-4d3e-ad91-ae8ebbc4aef7,c5,c4,27,?,?,surb={'id': '8adda5e7-f4a7-4d4c-92f3-4ed961f4143a', 'route': ['p1', 'e8', 'i11', 'x11', 'p2', 'c5']}
1769490600.7926476,RECEIVED,cf7e64b7-b0ed-4dd0-a742-50516275e242,e62e0962-79aa-4638-ba50-4e65cc34fcea,c3,c5,27,p2,?,surb={'id': 'b273fc99-df6f-47e1-98b4-2d14049a6cd3', 'route': ['p2', 'e2', 'i7', 'x10', 'p3', 'c3']}
1769490601.0249882,SENT,4e3ccd8f-73fa-49c1-9858-dd94275cd81d,9536b12b-fcb6-41a0-bb9c-e2941a04b61e,c5,c4,3391,?,p2,
1769490601.0251617,CREATED,ea835efb-1d38-45d7-afdf-478bcc5c4a04,48ad32e6-bbbf-4191-bb67-cf5b291fd35f,c5,c4,27,?,?,surb={'id': '5e1cc78f-9bd9-4188-b7d1-b0bd2f8c2644', 'route': ['p1', 'e10', 'i10', 'x9', 'p2', 'c5']}
1769490601.189091,SENT,faedd7ff-cbb7-43c4-9b8e-c1d4934618a6,2becbdfa-a8c4-435a-ae03-2c8200979a6e,c5,c4,3392,?,p2,
1769490601.1891923,CREATED,73a1ecd3-1aa2-4094-a367-362c13e5df64,48ad32e6-bbbf-4191-bb67-cf5b291fd35f,c5,c4,27,?,?,surb={'id': '5e1cc78f-9bd9-4188-b7d1-b0bd2f8c2644', 'route': ['p1', 'e10', 'i10', 'x9', 'p2', 'c5']}
1769490601.206609,SENT,6c00dae9-2553-4ada-8e19-acc153aa53fc,052e67a2-3bb2-486b-98b1-d61cce9a7a4d,c5,c4,3375,?,p2,
1769490601.206712,CREATED,776675b7-9077-4fed-8fad-ab16e7db2c4e,0e2c76a7-30a6-4203-8eac-05b4baa8f6f4,c5,c4,27,?,?,surb={'id': 'c8606cf6-c65f-4002-9ee5-0b5e752dd318', 'route': ['p1', 'e1', 'i6', 'x11', 'p2', 'c5']}
1769490601.2320876,SENT,d8d0c51c-d58c-4b86-ab4d-512de1b8c26b,6b2d541a-f860-4799-8664-6c1b10fd5a6d,c5,c4,3359,?,p2,
1769490601.23219,CREATED,b41f590b-989a-444d-bb67-4122ce4d92fd,0e2c76a7-30a6-4203-8eac-05b4baa8f6f4,c5,c4,27,?,?,surb={'id': 'c8606cf6-c65f-4002-9ee5-0b5e752dd318', 'route': ['p1', 'e1', 'i6', 'x11', 'p2', 'c5']}
1769490601.436171,RECEIVED,0625896f-510c-484d-be03-cc32337e1abc,34f298df-b55f-4aea-9883-5636d3f26a1e,c3,c5,27,p2,?,surb={'id': 'a2e7fef4-5a46-46c0-918a-fe705308ff6b', 'route': ['p2', 'e3', 'i6', 'x10', 'p3', 'c3']}
1769490601.500858,RECEIVED,a4442f78-089b-42da-a160-b141c02b0ac2,a5966081-07a1-419a-b5cf-d3866f027b1f,c3,c5,27,p2,?,surb={'id': '1e0d809c-3b2d-42ee-a926-5f1276033a83', 'route': ['p2', 'e11', 'i4', 'x5', 'p3', 'c3']}
1769490602.0001082,SENT,6970ed0d-ec43-423c-b7f3-53f37698b1ff,75752123-d3e0-455c-b34e-00ea65b7040f,c5,c4,3379,?,p2,
1769490602.0002658,CREATED,5a25be98-f40b-43eb-883b-5bbea547f3b8,c738ce04-a690-445b-9bea-ff2e0d8bd00d,c5,c4,27,?,?,surb={'id': '5c3553c0-3ecd-4311-b9f0-0b399f2a1f8a', 'route': ['p1', 'e3', 'i2', 'x7', 'p2', 'c5']}
1769490602.0792174,SENT,79ea078b-c43b-446d-afee-c5df3de7ee91,ccf28c93-d22a-4e0c-9d82-d7b393f4d53f,c5,c4,3371,?,p2,
1769490602.0793643,CREATED,20366a5f-581e-4a7d-aecf-ccc749dceca7,c738ce04-a690-445b-9bea-ff2e0d8bd00d,c5,c4,27,?,?,surb={'id': '5c3553c0-3ecd-4311-b9f0-0b399f2a1f8a', 'route': ['p1', 'e3', 'i2', 'x7', 'p2', 'c5']}
