timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490158.7519982,SENT,235826da-9014-4e59-9951-23520f4e42a5,b9e80b1c-c97a-4956-8a3d-5320ab0e0b34,c2,c1,3392,?,p2,
1769490158.7531543,CREATED,482eea59-8b41-423a-b882-d8896eb367e7,eb026a08-ac8b-43c7-a1fa-a503dcc02876,c2,c1,27,?,?,surb={'id': 'f47dee5f-2c14-458f-8b5a-68469e955ba0', 'route': ['p1', 'e9', 'i6', 'x4', 'p2', 'c2']}
1769490159.017832,RECEIVED,ecaa918d-dff0-408b-82a6-ec3b4d8d051a,763cc22c-5b71-40dd-85ff-54ca1851da57,c1,c2,27,p2,?,surb={'id': '37003e20-1749-4cc9-8c2e-2fd4259ccc05', 'route': ['p2', 'e4', 'i11', 'x1', 'p1', 'c1']}
1769490159.0428777,SENT,129d3da7-b4dd-4873-9082-6384c918d64f,2fc312f0-a04f-4942-a107-e48dbbb50ae9,c2,c1,3363,?,p2,
1769490159.0429995,CREATED,5a71f273-7177-4fc5-bc9a-e51d38e374fa,eb026a08-ac8b-43c7-a1fa-a503dcc02876,c2,c1,27,?,?,surb={'id': 'f47dee5f-2c14-458f-8b5a-68469e955ba0', 'route': ['p1', 'e9', 'i6', 'x4', 'p2', 'c2']}
1769490159.1630332,RECEIVED,7d56185b-a23b-4f5d-ac46-59489cd3c740,be7b83fa-0b4d-4ab7-8a64-6cde3889af85,c1,c2,27,p2,?,surb={'id': 'f9532797-3b17-4148-aba6-c31e7d4979f8', 'route': ['p2', 'e4', 'i3', 'x5', 'p1', 'c1']}
1769490159.265886,RECEIVED,d03efcbc-ad2c-41c9-9eee-9f251e497956,be7b83fa-0b4d-4ab7-8a64-6cde3889af85,c1,c2,27,p2,?,surb={'id': 'f9532797-3b17-4148-aba6-c31e7d4979f8', 'route': ['p2', 'e4', 'i3', 'x5', 'p1', 'c1']}
1769490159.5628722,SENT,98213224-5aa2-4071-afbf-206f61f66256,f4874a37-11bf-4c40-9895-c9d26d3d6dd3,c2,c1,3384,?,p2,
1769490159.5630214,CREATED,702075bd-01f0-4f28-ab41-49dc866943dd,8aeb212f-a8f6-4284-a945-0a97037c9514,c2,c1,26,?,?,surb={'id': '9080fc0c-483a-406f-ac94-48ef6db992f1', 'route': ['p1', 'e3', 'i2', 'x12', 'p2', 'c2']}
1769490159.7725127,SENT,8424f975-a39a-4c79-b9a4-5fd50a40ab4d,34c4e608-d591-4019-83cf-eeaa0a3dc10e,c2,c1,3371,?,p2,
1769490159.7726536,CREATED,1f5d6f7f-695d-41b0-b637-0a762e7505b8,8aeb212f-a8f6-4284-a945-0a97037c9514,c2,c1,26,?,?,surb={'id': '9080fc0c-483a-406f-ac94-48ef6db992f1', 'route': ['p1', 'e3', 'i2', 'x12', 'p2', 'c2']}
1769490159.798599,RECEIVED,c57a490d-dc69-4458-a8d3-3e5251b53578,6258b8b3-7274-444d-be9d-07e301d8bf16,c1,c2,27,p2,?,surb={'id': 'ba43bebb-843b-4623-bb0f-28be116be9f0', 'route': ['p2', 'e4', 'i11', 'x10', 'p1', 'c1']}
1769490160.5946531,SENT,601b387a-bba0-4576-af4f-a50f8e400d02,8ba3f05f-939e-4a64-8a85-2eb52d1d932d,c2,c1,3364,?,p2,
1769490160.5948048,CREATED,f5f519b2-c372-43d3-a3e2-7bcedf2cc432,9c481dc1-ce95-4bf8-bbbb-7e6464451afd,c2,c1,27,?,?,surb={'id': 'c750fac7-1346-42d0-a7a7-ef5932adf3fa', 'route': ['p1', 'e7', 'i11', 'x6', 'p2', 'c2']}
1769490160.6700068,RECEIVED,99fb0769-00cd-4561-a279-e682ef0e93a7,5e0e421b-d97c-4c36-8ba7-cbe18839ca11,c1,c2,27,p2,?,surb={'id': 'ec5314f9-a37d-4c75-bfea-49ba1d9539fa', 'route': ['p2', 'e6', 'i1', 'x7', 'p1', 'c1']}
1769490160.7175603,RECEIVED,0ea8c12d-ebb5-45a2-8e84-d2a4dea71144,c1156fd6-e5f8-4ce3-beae-91df40d95daf,c1,c2,27,p2,?,surb={'id': '0af0dd74-bee1-4506-9c02-7bd31588bf77', 'route': ['p2', 'e1', 'i8', 'x2', 'p1', 'c1']}
1769490160.860956,RECEIVED,554d77a7-3c36-409d-9f0b-9cac181cb685,c1156fd6-e5f8-4ce3-beae-91df40d95daf,c1,c2,27,p2,?,surb={'id': '0af0dd74-bee1-4506-9c02-7bd31588bf77', 'route': ['p2', 'e1', 'i8', 'x2', 'p1', 'c1']}
1769490160.9324381,RECEIVED,3276afb7-e0b7-4adf-a04c-e0a0ceddc775,6258b8b3-7274-444d-be9d-07e301d8bf16,c1,c2,27,p2,?,surb={'id': 'ba43bebb-843b-4623-bb0f-28be116be9f0', 'route': ['p2', 'e4', 'i11', 'x10', 'p1', 'c1']}
1769490161.377493,RECEIVED,db461c92-f6b5-45ad-b461-ac2b50a2f0ce,ae9ac108-793a-44ab-9b28-5682d0c8373a,c1,c2,27,p2,?,surb={'id': 'ea6e2c14-5fb4-441d-8bba-c107c6ce518d', 'route': ['p2', 'e11', 'i2', 'x7', 'p1', 'c1']}
1769490161.8025947,SENT,0108f239-674f-46c5-b99a-c8bdfb006e36,0b7a5dc9-d022-4b17-bcf0-ea06f93ba883,c2,c1,3360,?,p2,
1769490161.8026948,CREATED,2933e29b-1a8f-466a-8d68-ae6dc1f7cc3d,9c481dc1-ce95-4bf8-bbbb-7e6464451afd,c2,c1,27,?,?,surb={'id': 'c750fac7-1346-42d0-a7a7-ef5932adf3fa', 'route': ['p1', 'e7', 'i11', 'x6', 'p2', 'c2']}
1769490161.8233273,RECEIVED,475bf85c-62a3-47e2-8996-eb823c577bb1,94c44761-b985-4725-ab1d-d659ef2f9969,c1,c2,27,p2,?,surb={'id': '71de8311-aeec-4378-b81f-d937d7184857', 'route': ['p2', 'e10', 'i12', 'x3', 'p1', 'c1']}
1769490162.1627533,RECEIVED,f35a62c9-36dd-48f7-aa78-9d903425cca0,ed3ed0ca-51ba-4d09-a94a-3ca7605ffef8,c1,c2,27,p2,?,surb={'id': '8c9b4620-fcab-4116-8e75-684f6792d43f', 'route': ['p2', 'e8', 'i3', 'x10', 'p1', 'c1']}
1769490162.251232,RECEIVED,7b7bd33c-f455-48a8-b3bb-435610ed6b8c,5e0e421b-d97c-4c36-8ba7-cbe18839ca11,c1,c2,27,p2,?,surb={'id': 'ec5314f9-a37d-4c75-bfea-49ba1d9539fa', 'route': ['p2', 'e6', 'i1', 'x7', 'p1', 'c1']}
1769490162.8485463,RECEIVED,72e65c5a-b47b-4b2c-8f01-48896fc31887,14e24239-38bd-4a8f-8cba-3ecad399416c,c1,c2,27,p2,?,surb={'id': '3c0e6eaa-7da5-48d7-b9a1-e29f17e761e7', 'route': ['p2', 'e1', 'i3', 'x7', 'p1', 'c1']}
1769490163.0697315,SENT,5f136010-dcb6-4281-b2b1-14d2039b62ad,0f225f5f-8e62-4445-81a2-7da2138a582f,c2,c1,3363,?,p2,
1769490163.0698774,CREATED,0666be2e-9350-427f-b8f2-fd1fc871094a,18deaef5-60e4-4ec1-8ad6-284e7f9699bf,c2,c1,25,?,?,surb={'id': '17a825ae-74b9-4c5f-be35-3f6d65b48124', 'route': ['p1', 'e6', 'i9', 'x3', 'p2', 'c2']}
1769490163.3345995,RECEIVED,29506f3e-1be9-49e2-993d-19fe7e94f1ea,f5d8d159-504f-4c28-9824-36a4e166b4c0,c1,c2,26,p2,?,surb={'id': '024c5a21-784e-40cb-aca2-72406e4c9666', 'route': ['p2', 'e9', 'i3', 'x2', 'p1', 'c1']}
1769490163.3435574,RECEIVED,31ccb0ab-0478-485d-b947-feebc66c5827,ed3ed0ca-51ba-4d09-a94a-3ca7605ffef8,c1,c2,27,p2,?,surb={'id': '8c9b4620-fcab-4116-8e75-684f6792d43f', 'route': ['p2', 'e8', 'i3', 'x10', 'p1', 'c1']}
1769490163.8373866,SENT,1912259b-1e30-4314-b9ed-37056973791e,561919ea-1217-4aa5-86f5-5b8002554b91,c2,c1,3373,?,p2,
1769490163.8375528,CREATED,0bb40612-7608-4250-b106-3eec1e27483d,18deaef5-60e4-4ec1-8ad6-284e7f9699bf,c2,c1,25,?,?,surb={'id': '17a825ae-74b9-4c5f-be35-3f6d65b48124', 'route': ['p1', 'e6', 'i9', 'x3', 'p2', 'c2']}
1769490163.9394045,RECEIVED,4a1f1d30-8d99-43c8-95c3-bb8eff8992e8,f5d8d159-504f-4c28-9824-36a4e166b4c0,c1,c2,26,p2,?,surb={'id': '024c5a21-784e-40cb-aca2-72406e4c9666', 'route': ['p2', 'e9', 'i3', 'x2', 'p1', 'c1']}
1769490164.0764918,RECEIVED,cf242eea-6317-4b2b-b8a2-ea3ca8176fd8,865fbaa5-ba91-4d2f-ad40-53fe61bc88a6,c1,c2,27,p2,?,surb={'id': 'd1eadc90-e87f-4e2d-a394-6146b3742ec3', 'route': ['p2', 'e12', 'i12', 'x12', 'p1', 'c1']}
1769490164.1224794,RECEIVED,58cb7ff8-0208-43fe-b195-f6645da9a97c,14e24239-38bd-4a8f-8cba-3ecad399416c,c1,c2,27,p2,?,surb={'id': '3c0e6eaa-7da5-48d7-b9a1-e29f17e761e7', 'route': ['p2', 'e1', 'i3', 'x7', 'p1', 'c1']}
1769490164.2828052,RECEIVED,fdbd4eed-dea4-4e12-a969-f6b638e4a450,e7a9b986-54bf-49fb-86a1-81484b0f4015,c1,c2,27,p2,?,surb={'id': '82c7b73a-98ea-4abd-988b-904e1464ea62', 'route': ['p2', 'e9', 'i7', 'x7', 'p1', 'c1']}
1769490164.3818474,RECEIVED,50513197-e2e8-4640-b778-9d947dc52d8a,191f1a20-0a19-4c17-a4d7-fa3ccf74f508,c1,c2,27,p2,?,surb={'id': 'ce001761-4a42-4087-aace-5a3d4b41b63f', 'route': ['p2', 'e2', 'i5', 'x9', 'p1', 'c1']}
1769490164.9540753,SENT,b6198c2a-9a53-4aaa-bfc0-8673033daff9,610bf4b5-8f9c-4645-b549-53a00e573908,c2,c1,3375,?,p2,
1769490164.9542298,CREATED,eba3b77c-1d4e-4242-9217-a617959abd23,fdbf8f8c-6ce1-498b-bcd8-3169600034fa,c2,c1,27,?,?,surb={'id': 'a4a346f0-d870-442f-b57f-31a4b9659de1', 'route': ['p1', 'e6', 'i9', 'x10', 'p2', 'c2']}
1769490165.015202,RECEIVED,98a40f4a-f46d-478a-94e8-f2abc0aa0e96,ae9ac108-793a-44ab-9b28-5682d0c8373a,c1,c2,27,p2,?,surb={'id': 'ea6e2c14-5fb4-441d-8bba-c107c6ce518d', 'route': ['p2', 'e11', 'i2', 'x7', 'p1', 'c1']}
1769490165.2177238,SENT,2020df6c-a866-43df-8348-4416862a744e,635e2223-ed2a-475b-bf0d-68f9eeb71668,c2,c1,3383,?,p2,
1769490165.217869,CREATED,5ddd5dfe-c6a8-4376-b2f2-3b051748bb83,fdbf8f8c-6ce1-498b-bcd8-3169600034fa,c2,c1,27,?,?,surb={'id': 'a4a346f0-d870-442f-b57f-31a4b9659de1', 'route': ['p1', 'e6', 'i9', 'x10', 'p2', 'c2']}
1769490165.237607,SENT,62be3fc1-ca68-4242-af2a-153fa034c311,1cf7d8ca-5fd9-4e9a-9115-6af3517c0540,c2,c1,3399,?,p2,
1769490165.237758,CREATED,05e9dc56-72ba-43bf-96c4-661a2f453893,d450dbad-e1c9-4125-96ba-7853379789ae,c2,c1,27,?,?,surb={'id': 'bf2a3e55-584a-410d-8667-5dbe98d68a94', 'route': ['p1', 'e10', 'i5', 'x6', 'p2', 'c2']}
1769490165.4297347,RECEIVED,03e9fa61-c1c5-41fd-a010-d732f2ce45f9,72c6552d-670d-49d6-9d1b-33ca137de86d,c1,c2,27,p2,?,surb={'id': 'f229d497-0d65-4648-becd-57f5a14c5e7e', 'route': ['p2', 'e10', 'i2', 'x6', 'p1', 'c1']}
1769490165.4412048,RECEIVED,68fa14a9-d6f7-492e-8a4f-c7fc2a6998cb,e7a9b986-54bf-49fb-86a1-81484b0f4015,c1,c2,27,p2,?,surb={'id': '82c7b73a-98ea-4abd-988b-904e1464ea62', 'route': ['p2', 'e9', 'i7', 'x7', 'p1', 'c1']}
1769490165.4714968,SENT,eb793b54-f3b8-40c7-b05e-5ebbaab7b881,a2e25a11-52d8-423a-b45e-b6beb4e7e832,c2,c1,3391,?,p2,
1769490165.4716055,CREATED,2688bec5-e89a-494a-93e0-08a0a7ee13b8,d450dbad-e1c9-4125-96ba-7853379789ae,c2,c1,27,?,?,surb={'id': 'bf2a3e55-584a-410d-8667-5dbe98d68a94', 'route': ['p1', 'e10', 'i5', 'x6', 'p2', 'c2']}
1769490165.7562902,RECEIVED,a5e9dbc2-486a-4be5-aabf-e625b11257b4,191f1a20-0a19-4c17-a4d7-fa3ccf74f508,c1,c2,27,p2,?,surb={'id': 'ce001761-4a42-4087-aace-5a3d4b41b63f', 'route': ['p2', 'e2', 'i5', 'x9', 'p1', 'c1']}
1769490165.8656483,SENT,29d081f8-2471-449b-a90d-468227288912,4110363a-4c8c-41d6-aa90-c71c4f67215b,c2,c1,3380,?,p2,
1769490165.865941,CREATED,c2875a12-5fd4-408c-bc76-d17d1f4a02e9,d5c365d7-506b-49cf-83c0-d65f0b852522,c2,c1,27,?,?,surb={'id': '3feec08c-6203-4ab1-8a10-4312b5046545', 'route': ['p1', 'e6', 'i2', 'x6', 'p2', 'c2']}
1769490166.1554282,SENT,dd8419ab-3f74-4a7f-81ec-220200dae471,e743436d-cfcf-44ed-a04e-64f2306574de,c2,c1,3399,?,p2,
1769490166.155581,CREATED,ae3ed4b7-dbb7-458c-8cda-482b6e42eb59,d5c365d7-506b-49cf-83c0-d65f0b852522,c2,c1,27,?,?,surb={'id': '3feec08c-6203-4ab1-8a10-4312b5046545', 'route': ['p1', 'e6', 'i2', 'x6', 'p2', 'c2']}
1769490166.1918676,RECEIVED,c7ecf2d1-5932-4ff9-be3f-2ed5b30955ee,94c44761-b985-4725-ab1d-d659ef2f9969,c1,c2,27,p2,?,surb={'id': '71de8311-aeec-4378-b81f-d937d7184857', 'route': ['p2', 'e10', 'i12', 'x3', 'p1', 'c1']}
1769490166.3943872,SENT,cfbb5434-bf5c-4ef3-83da-815472058d1d,e3f562ec-3ba2-40cb-9181-f55d367ee1a1,c2,c1,3375,?,p2,
1769490166.3944914,CREATED,0f826c05-a382-4b0f-af02-7bba4944414c,2dc17634-566f-4bda-abc9-4ff5475ca422,c2,c1,27,?,?,surb={'id': '238cba7b-a347-4c72-a2cf-6b0c3054868a', 'route': ['p1', 'e8', 'i11', 'x6', 'p2', 'c2']}
1769490166.5586758,RECEIVED,0a6042e5-2fbb-4a09-956e-369885f05ff1,865fbaa5-ba91-4d2f-ad40-53fe61bc88a6,c1,c2,27,p2,?,surb={'id': 'd1eadc90-e87f-4e2d-a394-6146b3742ec3', 'route': ['p2', 'e12', 'i12', 'x12', 'p1', 'c1']}
1769490166.828529,RECEIVED,68ed97aa-469f-4fb1-8a69-adf369de065f,7929c561-acf8-4259-8445-47ace56ad328,c1,c2,27,p2,?,surb={'id': '8e1164f7-c5c9-4a4e-83ae-51bef51e6687', 'route': ['p2', 'e6', 'i9', 'x9', 'p1', 'c1']}
1769490166.8498862,SENT,31d9916c-0a2e-401b-b1e2-d580e9d6bad2,40a66f90-05ac-477c-a205-a867257ffc3b,c2,c1,3388,?,p2,
1769490166.8500354,CREATED,f4feafc3-88ae-41de-b1a4-59abd82883bf,2dc17634-566f-4bda-abc9-4ff5475ca422,c2,c1,27,?,?,surb={'id': '238cba7b-a347-4c72-a2cf-6b0c3054868a', 'route': ['p1', 'e8', 'i11', 'x6', 'p2', 'c2']}
1769490166.964101,RECEIVED,8354cefb-a8cc-4a5d-944f-101845e1d2df,bc0e1629-8f7f-4a0c-bc10-323790ef94cb,c1,c2,26,p2,?,surb={'id': '1a34257c-bb70-4645-8b82-435734dd1e06', 'route': ['p2', 'e9', 'i2', 'x10', 'p1', 'c1']}
1769490167.1448188,RECEIVED,78e0257b-d868-452d-922f-8f0a2e4ed437,0e48cf7e-f3a6-4031-bc5f-6c7ce78fe7ac,c1,c2,27,p2,?,surb={'id': 'b0d84999-724d-4fe4-b5ba-a590429342c6', 'route': ['p2', 'e12', 'i11', 'x12', 'p1', 'c1']}
1769490167.1504517,RECEIVED,7ef995be-3e98-447c-8b5d-2c97afcd1862,51f7b5f5-c9f2-4303-8c62-27c5898e8704,c1,c2,26,p2,?,surb={'id': '95df2431-8ff1-4e92-9b5e-1de831fe6adf', 'route': ['p2', 'e5', 'i1', 'x9', 'p1', 'c1']}
1769490167.1550834,RECEIVED,88c19a7f-598f-436a-9c22-79133ca3acbd,72c6552d-670d-49d6-9d1b-33ca137de86d,c1,c2,27,p2,?,surb={'id': 'f229d497-0d65-4648-becd-57f5a14c5e7e', 'route': ['p2', 'e10', 'i2', 'x6', 'p1', 'c1']}
1769490167.1831017,SENT,03ce25d3-67fb-4f95-be50-5950f6d7eaa1,a48c9205-8e52-4643-9307-92388c275059,c2,c1,3377,?,p2,
1769490167.1832576,CREATED,ac9bd351-c960-4bd9-9fe1-e761490802d4,e079e6fe-0253-4e74-a40b-8b346d51dc85,c2,c1,27,?,?,surb={'id': 'f94972ca-8a69-4fe2-9d11-8d1a549672f8', 'route': ['p1', 'e6', 'i8', 'x2', 'p2', 'c2']}
1769490167.4133587,RECEIVED,d7ea0a70-5dcf-4c02-81b0-7c7558729648,7929c561-acf8-4259-8445-47ace56ad328,c1,c2,27,p2,?,surb={'id': '8e1164f7-c5c9-4a4e-83ae-51bef51e6687', 'route': ['p2', 'e6', 'i9', 'x9', 'p1', 'c1']}
1769490167.4234939,SENT,d66b3f2f-2ea8-42f3-bcdf-29d0cf36e9d1,6ad4daa0-0ae1-414a-93f7-cb6aff418c6e,c2,c1,3381,?,p2,
1769490167.4236438,CREATED,395bc6c8-9d17-44f6-b93e-53e4cd4b7156,e079e6fe-0253-4e74-a40b-8b346d51dc85,c2,c1,27,?,?,surb={'id': 'f94972ca-8a69-4fe2-9d11-8d1a549672f8', 'route': ['p1', 'e6', 'i8', 'x2', 'p2', 'c2']}
1769490167.668636,RECEIVED,06eb61ad-4a64-4bbf-8729-58b017ae8556,d938f113-bc4c-4717-a285-e9f5710edd10,c1,c2,27,p2,?,surb={'id': '744e7720-e034-4732-81a9-53d5d70fb98b', 'route': ['p2', 'e6', 'i6', 'x12', 'p1', 'c1']}
1769490167.828914,RECEIVED,6482e513-d84a-4fd1-97f5-f3a3d13258ce,c554e6ca-c774-413c-84a3-392378d84a56,c1,c2,27,p2,?,surb={'id': 'ebe44d4e-a12e-4fc8-9ae4-207443321587', 'route': ['p2', 'e12', 'i2', 'x12', 'p1', 'c1']}
1769490168.2008228,RECEIVED,3f06ebe7-a828-47b4-8683-b673352408fc,0e48cf7e-f3a6-4031-bc5f-6c7ce78fe7ac,c1,c2,27,p2,?,surb={'id': 'b0d84999-724d-4fe4-b5ba-a590429342c6', 'route': ['p2', 'e12', 'i11', 'x12', 'p1', 'c1']}
1769490168.2616305,RECEIVED,37f2803f-9eab-4d45-bbc0-d126bf2cd2f7,13bc1895-19ac-4ad1-9ea5-8e0d1cc7fde1,c1,c2,27,p2,?,surb={'id': 'c695f43a-bc68-4a70-ab39-6f22e813eefe', 'route': ['p2', 'e9', 'i7', 'x2', 'p1', 'c1']}
1769490168.2901232,SENT,8180b2b8-0934-422a-9d52-4199b785696f,f0366778-2e48-4fea-8d34-ee3006d0335e,c2,c1,3362,?,p2,
1769490168.2902231,CREATED,c81425de-26c6-498a-a220-c62df8c4cabf,e734bdb3-d726-4c02-b09d-f8bda3ce7c2a,c2,c1,26,?,?,surb={'id': 'fcb2419b-55cd-4adb-80b9-c44aa3139c8c', 'route': ['p1', 'e3', 'i1', 'x3', 'p2', 'c2']}
1769490168.343858,RECEIVED,47713d30-4528-40c0-867a-b47b0a445428,c554e6ca-c774-413c-84a3-392378d84a56,c1,c2,27,p2,?,surb={'id': 'ebe44d4e-a12e-4fc8-9ae4-207443321587', 'route': ['p2', 'e12', 'i2', 'x12', 'p1', 'c1']}
1769490169.0929537,SENT,65824f9f-1457-4345-9312-d22949211950,670c9ac0-c236-45e5-8fa2-bf6545dc6628,c2,c1,3392,?,p2,
1769490169.093131,CREATED,50c64047-207f-499b-8954-17519860b02b,e734bdb3-d726-4c02-b09d-f8bda3ce7c2a,c2,c1,26,?,?,surb={'id': 'fcb2419b-55cd-4adb-80b9-c44aa3139c8c', 'route': ['p1', 'e3', 'i1', 'x3', 'p2', 'c2']}
1769490169.10028,RECEIVED,29a9f337-f984-45be-847c-51068b6b3b63,bc0e1629-8f7f-4a0c-bc10-323790ef94cb,c1,c2,26,p2,?,surb={'id': '1a34257c-bb70-4645-8b82-435734dd1e06', 'route': ['p2', 'e9', 'i2', 'x10', 'p1', 'c1']}
1769490169.2292197,RECEIVED,1aa3aa59-09f9-4de5-b1d0-345990b639c2,69567ae0-5eac-4e20-95bb-18476241d738,c1,c2,27,p2,?,surb={'id': 'b8871f30-7540-4246-b0bd-f8ec7cce9ad0', 'route': ['p2', 'e12', 'i6', 'x11', 'p1', 'c1']}
1769490169.2724361,SENT,b18beceb-e293-453c-92f8-ebd278840e59,10f41563-ef87-4042-a535-85a6ccc9272c,c2,c1,3401,?,p2,
1769490169.2725856,CREATED,6dafc221-d7d5-4ee6-8273-eb9f3765a274,a3fee790-a80f-4aee-8ed1-70080b3f030c,c2,c1,27,?,?,surb={'id': '6a5f1ffc-f0bd-4153-9922-725990a7953b', 'route': ['p1', 'e10', 'i9', 'x10', 'p2', 'c2']}
1769490169.4568331,SENT,9ac06414-c021-426a-966b-2be0ef2a73cd,7abdc8e5-8848-4116-ad66-3c6ded0903e9,c2,c1,3393,?,p2,
1769490169.4569883,CREATED,0d04999a-0bb7-40ae-ae1b-9e1c7a7f9fef,a3fee790-a80f-4aee-8ed1-70080b3f030c,c2,c1,27,?,?,surb={'id': '6a5f1ffc-f0bd-4153-9922-725990a7953b', 'route': ['p1', 'e10', 'i9', 'x10', 'p2', 'c2']}
1769490169.529343,RECEIVED,6a8f2c87-7ee5-4102-a08a-0ba0d7e2ff50,51f7b5f5-c9f2-4303-8c62-27c5898e8704,c1,c2,26,p2,?,surb={'id': '95df2431-8ff1-4e92-9b5e-1de831fe6adf', 'route': ['p2', 'e5', 'i1', 'x9', 'p1', 'c1']}
1769490169.559483,RECEIVED,16b19a6c-0e0b-49cb-8e7f-a6dfff8bd433,13bc1895-19ac-4ad1-9ea5-8e0d1cc7fde1,c1,c2,27,p2,?,surb={'id': 'c695f43a-bc68-4a70-ab39-6f22e813eefe', 'route': ['p2', 'e9', 'i7', 'x2', 'p1', 'c1']}
1769490169.7748697,RECEIVED,2c133b37-99a3-4163-ae2d-33c2fece8fb1,69567ae0-5eac-4e20-95bb-18476241d738,c1,c2,27,p2,?,surb={'id': 'b8871f30-7540-4246-b0bd-f8ec7cce9ad0', 'route': ['p2', 'e12', 'i6', 'x11', 'p1', 'c1']}
1769490169.7971308,SENT,dad2ec60-8f60-42d2-ae25-64c03624c630,bab7b396-4fbe-4b70-9eca-44591debd242,c2,c1,3359,?,p2,
1769490169.7973192,CREATED,828c3309-4515-4f54-8c12-f1adc3cb207c,b4c230ef-52ae-4278-b961-3fdd959822bc,c2,c1,26,?,?,surb={'id': '8fefba30-ae1a-4475-8c35-864d66a981f1', 'route': ['p1', 'e3', 'i10', 'x11', 'p2', 'c2']}
1769490169.858179,RECEIVED,9609393e-055e-4a09-b4a3-0a2514ef43ab,0e8b5fe9-6718-414c-ab86-43018e59f73c,c1,c2,27,p2,?,surb={'id': '23db5113-9300-4801-91f5-5906bfa59da5', 'route': ['p2', 'e5', 'i8', 'x2', 'p1', 'c1']}
1769490170.287906,SENT,2d5e7ea5-947c-4785-8bba-4535035fa0a6,dbba2b8d-dbe6-4e3d-9e29-ce28803afbe4,c2,c1,3399,?,p2,
1769490170.288082,CREATED,c67bfffc-88e1-46ca-bd2f-d953a82d07b6,b4c230ef-52ae-4278-b961-3fdd959822bc,c2,c1,26,?,?,surb={'id': '8fefba30-ae1a-4475-8c35-864d66a981f1', 'route': ['p1', 'e3', 'i10', 'x11', 'p2', 'c2']}
1769490170.5685267,RECEIVED,95c0f121-9391-4895-b100-901d2fd267b8,d0670d6b-523b-486c-8247-7a6aa8b32a6e,c1,c2,27,p2,?,surb={'id': '8e036fff-c73b-40ee-857e-2a0f57eac16b', 'route': ['p2', 'e7', 'i8', 'x9', 'p1', 'c1']}
1769490170.7709768,SENT,5012af67-ae18-4807-bb3f-ce38351fe3ea,018e41e5-a6c4-4522-8864-f0d5e07409d7,c2,c1,3384,?,p2,
1769490170.7712853,CREATED,667a229e-0532-4e97-b769-ee60fd24a051,1e2369bf-5f4d-4f1b-8f29-8b9206cbe675,c2,c1,27,?,?,surb={'id': 'afb66c09-b89e-4181-89fb-d87fb53ff861', 'route': ['p1', 'e3', 'i3', 'x7', 'p2', 'c2']}
1769490170.8252902,RECEIVED,db0c17d2-1db3-44d7-a9dc-d42f250b0d36,d938f113-bc4c-4717-a285-e9f5710edd10,c1,c2,27,p2,?,surb={'id': '744e7720-e034-4732-81a9-53d5d70fb98b', 'route': ['p2', 'e6', 'i6', 'x12', 'p1', 'c1']}
1769490170.978667,RECEIVED,2f94d7a7-b55b-4c59-9d44-8fd8c2206613,82b58e2d-5b33-493f-abfc-a06be841f5c2,c1,c2,27,p2,?,surb={'id': '9751b889-68fa-4122-ba8f-a1089a964954', 'route': ['p2', 'e3', 'i5', 'x4', 'p1', 'c1']}
1769490171.1480057,RECEIVED,6e0bc82e-3ce3-4e79-8d3c-2d3aa01fdc97,d39f2127-5184-492f-acc4-128e407f29b8,c1,c2,27,p2,?,surb={'id': '1ce99a08-f1d7-41de-b828-54ec14a6473b', 'route': ['p2', 'e6', 'i4', 'x8', 'p1', 'c1']}
1769490171.1914437,RECEIVED,f6059d58-ce45-4345-9d2c-eb0a3e9a7045,82b58e2d-5b33-493f-abfc-a06be841f5c2,c1,c2,27,p2,?,surb={'id': '9751b889-68fa-4122-ba8f-a1089a964954', 'route': ['p2', 'e3', 'i5', 'x4', 'p1', 'c1']}
1769490171.4382937,SENT,dcbfaa35-cf61-4e05-8301-4290cfc10b3e,974982a3-9311-4b43-a96e-18994a4901ed,c2,c1,3383,?,p2,
1769490171.4384415,CREATED,5aec662e-b513-400f-b5ab-1cc65e2f6302,1e2369bf-5f4d-4f1b-8f29-8b9206cbe675,c2,c1,27,?,?,surb={'id': 'afb66c09-b89e-4181-89fb-d87fb53ff861', 'route': ['p1', 'e3', 'i3', 'x7', 'p2', 'c2']}
1769490171.5083873,SENT,9c9e646a-62d2-4692-8be1-a1eaab92a901,517559c2-b0e6-4b06-8b13-b691ced55ca3,c2,c1,3356,?,p2,
1769490171.5085301,CREATED,c69c918c-3ad0-4e06-bb6a-8f16a0a4632b,7ba60b5a-8d81-430c-b11c-784a3fd5781e,c2,c1,27,?,?,surb={'id': 'cdd5c0bc-f234-42ad-b64a-766598b47c78', 'route': ['p1', 'e5', 'i8', 'x3', 'p2', 'c2']}
1769490171.5825977,SENT,524e93bb-3657-4841-933d-d094bd038257,aba66635-740a-47b4-92c9-1133f3ce14c6,c2,c1,3372,?,p2,
1769490171.5827246,CREATED,93d0d635-3b5a-4934-b640-a392b0297655,7ba60b5a-8d81-430c-b11c-784a3fd5781e,c2,c1,27,?,?,surb={'id': 'cdd5c0bc-f234-42ad-b64a-766598b47c78', 'route': ['p1', 'e5', 'i8', 'x3', 'p2', 'c2']}
