timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490274.5479512,RECEIVED,d8fd603b-ed14-4209-823b-a81c162022e5,343414d2-b23d-4d3d-8bfa-a5001201e50a,c4,c1,27,p1,?,surb={'id': '0a07f66f-19ec-4054-853e-6861b261c82c', 'route': ['p1', 'e11', 'i8', 'x5', 'p1', 'c4']}
1769490274.577362,SENT,61e5888f-0623-4b67-9004-d0a34ca3c791,d9346cab-247e-49c4-b4a4-1f23c63624f8,c1,c2,3397,?,p1,
1769490274.5775096,CREATED,a8999689-195b-4785-b019-2394799b8444,4d75024a-4764-4763-a9c5-9182f5b7c878,c1,c2,27,?,?,surb={'id': '400402a3-9308-4f91-a1b3-247ef4c7576e', 'route': ['p2', 'e7', 'i10', 'x1', 'p1', 'c1']}
1769490274.6424239,SENT,50769726-0b0d-48b7-a81c-2a2c9c9a1d78,50c3b397-6569-4319-b605-2daf69763790,c1,c2,3359,?,p1,
1769490274.64258,CREATED,50190302-a8bb-4b0b-837e-9759cecc4399,4d75024a-4764-4763-a9c5-9182f5b7c878,c1,c2,27,?,?,surb={'id': '400402a3-9308-4f91-a1b3-247ef4c7576e', 'route': ['p2', 'e7', 'i10', 'x1', 'p1', 'c1']}
1769490274.6875103,SENT,3857c536-954a-4684-86d6-9282b644ccad,89475910-2298-4ba8-8548-fa3ab226270b,c1,c2,3389,?,p1,
1769490274.6876397,CREATED,cb85ffce-311e-4545-b87b-05c23d915fd5,f1466860-e38a-4d0a-a264-6c581e603363,c1,c2,27,?,?,surb={'id': '0f0efe01-7a3b-4e08-88c5-82a0439c43e9', 'route': ['p2', 'e3', 'i4', 'x3', 'p1', 'c1']}
1769490274.723898,RECEIVED,28b46cdc-9527-4380-bb3b-b834ba9af70b,9a18b18b-2798-4b1a-8565-806831467d05,c4,c1,27,p1,?,surb={'id': '29159708-c323-4cdc-9555-2c527ec63968', 'route': ['p1', 'e9', 'i6', 'x10', 'p1', 'c4']}
1769490274.8297431,RECEIVED,5d2d8a9d-b35f-4ea8-9543-02326d2b6ca6,ae5bbb59-d8fa-40c6-9d56-a1e672c3f315,c2,c1,26,p1,?,surb={'id': 'f3d15966-dd8c-4fbb-9fd5-acdb5d70c9a9', 'route': ['p1', 'e3', 'i8', 'x4', 'p2', 'c2']}
1769490274.8865006,SENT,cfb96dbd-e2f9-4497-92ac-e76997e4be5f,56c9cbec-60f2-4966-b768-0d1871fb0464,c1,c2,3361,?,p1,
1769490274.8866332,CREATED,a30c3eaf-c927-4468-8d3a-2588ef3f913f,f1466860-e38a-4d0a-a264-6c581e603363,c1,c2,27,?,?,surb={'id': '0f0efe01-7a3b-4e08-88c5-82a0439c43e9', 'route': ['p2', 'e3', 'i4', 'x3', 'p1', 'c1']}
1769490274.941533,SENT,64273077-ef80-47fd-905f-ab11cae3bb23,8f538ef9-80c1-4e5b-8efe-ca7dc1a32b5f,c1,c2,3401,?,p1,
1769490274.9416945,CREATED,726e044e-73a4-4f65-b325-66b57356f249,e544a55f-0261-43d0-af2e-c285f9cd24d0,c1,c2,27,?,?,surb={'id': 'b237aefe-f6b7-44e0-a04f-fb1d4d9bbf3c', 'route': ['p2', 'e8', 'i6', 'x10', 'p1', 'c1']}
1769490275.0313516,RECEIVED,2ecc1d77-0ec8-4982-9a47-fa8f12c3f0de,a433d37e-0e04-4123-85a9-0b3d8f4c0522,c4,c1,27,p1,?,surb={'id': '10cc2c68-eed9-4461-beb1-a4841c57d586', 'route': ['p1', 'e9', 'i11', 'x8', 'p1', 'c4']}
1769490275.047849,RECEIVED,4b29b5cc-c318-42d3-9244-06c50a01306c,f27c031b-1467-450b-a613-8bc5038781c9,c2,c1,26,p1,?,surb={'id': '0cd3193e-240e-4226-9261-e00130bd6df2', 'route': ['p1', 'e9', 'i12', 'x5', 'p2', 'c2']}
1769490275.056399,RECEIVED,7d5d19dd-9133-427b-b934-cf9eece8e233,1821a6a0-74ab-4113-bcb6-598f1c25c6c9,c4,c1,27,p1,?,surb={'id': '2bdcf4d5-fcb8-429d-b138-ed2690f1ece0', 'route': ['p1', 'e1', 'i6', 'x4', 'p1', 'c4']}
1769490275.1867976,SENT,82b675d4-b3d1-43e8-9367-cc7dac727c75,448e2844-b572-4977-b82a-c0ffabec7e60,c1,c2,3376,?,p1,
1769490275.1869445,CREATED,cab14fe1-5a90-408d-9cd7-46d5eaacf479,e544a55f-0261-43d0-af2e-c285f9cd24d0,c1,c2,27,?,?,surb={'id': 'b237aefe-f6b7-44e0-a04f-fb1d4d9bbf3c', 'route': ['p2', 'e8', 'i6', 'x10', 'p1', 'c1']}
1769490275.2916486,RECEIVED,00d1cb4b-d496-4fbd-ba1d-4b8426753921,ae5bbb59-d8fa-40c6-9d56-a1e672c3f315,c2,c1,26,p1,?,surb={'id': 'f3d15966-dd8c-4fbb-9fd5-acdb5d70c9a9', 'route': ['p1', 'e3', 'i8', 'x4', 'p2', 'c2']}
1769490275.3433256,RECEIVED,f466e689-2256-46ae-a075-53518a855aa3,a433d37e-0e04-4123-85a9-0b3d8f4c0522,c4,c1,27,p1,?,surb={'id': '10cc2c68-eed9-4461-beb1-a4841c57d586', 'route': ['p1', 'e9', 'i11', 'x8', 'p1', 'c4']}
1769490275.3669035,RECEIVED,5ae72cfc-f83d-49c0-b20b-ee6fb52a0703,b47b77e2-cb4b-4f3a-99a9-4288a94349ff,c2,c1,27,p1,?,surb={'id': 'da1c945b-1eaf-47f2-9da5-dd56cc0b10f6', 'route': ['p1', 'e7', 'i4', 'x6', 'p2', 'c2']}
1769490275.69399,RECEIVED,21ba9385-d80f-4934-ab33-23b717872c3f,bf93b2d3-1c9c-4964-8f38-0e573074859b,c2,c1,27,p1,?,surb={'id': 'f50acf31-ef8f-4daa-82b1-34b6d17a1ce2', 'route': ['p1', 'e1', 'i8', 'x3', 'p2', 'c2']}
1769490275.725938,RECEIVED,f87eb5fe-1b98-47d0-a1d2-20ed5f38a3d4,fec23b0e-9ac7-42f7-b532-31dd17b7848f,c2,c1,27,p1,?,surb={'id': '126ed03b-f8a6-4a86-ac61-20f1b2f27ee8', 'route': ['p1', 'e9', 'i7', 'x6', 'p2', 'c2']}
1769490276.0564423,SENT,22486461-b9b1-454b-9390-b52438560a28,65dc9bca-0602-4bb9-a224-276da0d8333a,c1,c2,3384,?,p1,
1769490276.0565317,CREATED,fe261482-770b-4e98-86da-cf7a2e2b1a6a,1f12be29-547e-4685-8227-43c7944a3a21,c1,c2,27,?,?,surb={'id': '216134e4-53e1-4d50-9fff-fe9588e35279', 'route': ['p2', 'e4', 'i8', 'x4', 'p1', 'c1']}
1769490276.0595207,RECEIVED,9189d4a8-f139-44dc-9cc1-b14785a55e21,f7413d6d-ecfa-4063-8afe-149de6b121cd,c4,c1,27,p1,?,surb={'id': '5b56e722-b794-41f5-b0c4-da44fb34e462', 'route': ['p1', 'e3', 'i4', 'x7', 'p1', 'c4']}
1769490276.1279635,SENT,1a31e94d-a70b-4372-81b8-fa9c3478dc69,393444f6-977e-4ba4-8393-b6705654b342,c1,c2,3383,?,p1,
1769490276.1280677,CREATED,8fe1f687-3741-4ecf-b6ba-6e014faca9b2,1f12be29-547e-4685-8227-43c7944a3a21,c1,c2,27,?,?,surb={'id': '216134e4-53e1-4d50-9fff-fe9588e35279', 'route': ['p2', 'e4', 'i8', 'x4', 'p1', 'c1']}
1769490276.1430082,SENT,e2d725f2-5671-4dbd-9ff2-dad11fb1db52,d0004f69-dc47-48f4-be3a-64cc8f0459fe,c1,c2,3377,?,p1,
1769490276.143255,CREATED,cb81f511-778c-487d-80a4-cb672eaf2ac0,7bd732a2-faed-408b-bcb1-d56e28e9f7ff,c1,c2,26,?,?,surb={'id': '588c6d7d-2ce6-49de-bd9b-b115b828a0df', 'route': ['p2', 'e12', 'i5', 'x9', 'p1', 'c1']}
1769490276.3115034,RECEIVED,bf7174c9-b300-461f-affe-a24886c37908,7d4bc128-4c8b-4b38-b1bc-7185a62c1723,c4,c1,27,p1,?,surb={'id': 'b6d05672-23ac-406f-a9bc-5f1064b9dc4f', 'route': ['p1', 'e7', 'i9', 'x8', 'p1', 'c4']}
1769490276.3965147,SENT,fddafa44-acc1-4991-af4e-819f6e5fa9c1,e82efbaf-48f7-443e-a6e7-f707649fe82b,c1,c2,3375,?,p1,
1769490276.396612,CREATED,22c1f69b-9279-4dcd-b1be-879be836201b,7bd732a2-faed-408b-bcb1-d56e28e9f7ff,c1,c2,26,?,?,surb={'id': '588c6d7d-2ce6-49de-bd9b-b115b828a0df', 'route': ['p2', 'e12', 'i5', 'x9', 'p1', 'c1']}
1769490276.4147775,RECEIVED,8e9908e0-c9f8-4148-8e4d-776bc52580ca,1821a6a0-74ab-4113-bcb6-598f1c25c6c9,c4,c1,27,p1,?,surb={'id': '2bdcf4d5-fcb8-429d-b138-ed2690f1ece0', 'route': ['p1', 'e1', 'i6', 'x4', 'p1', 'c4']}
1769490276.4185176,RECEIVED,3dc72d79-7719-4ea8-a3a0-e7b517d13e93,59404bbe-b45f-46ac-86cc-7afd45eee72e,c2,c1,27,p1,?,surb={'id': 'd3d4247c-30c6-4b0c-b658-65ce359429b6', 'route': ['p1', 'e7', 'i12', 'x4', 'p2', 'c2']}
1769490276.53678,SENT,2077cede-5973-413e-9781-13519ff29baf,9fba6e53-b66b-46e9-acca-74ed4fc5757b,c1,c2,3399,?,p1,
1769490276.5368707,CREATED,defbcc0f-f468-4b4e-9835-732443a07f4d,e5f0d68c-2d25-43fa-9497-54de556a3481,c1,c2,27,?,?,surb={'id': '2724369a-e558-45b8-804a-f7637d85536a', 'route': ['p2', 'e6', 'i7', 'x11', 'p1', 'c1']}
1769490276.8079383,RECEIVED,54e5a782-6339-49f4-b31d-e074db44ff6b,c16bbdda-4658-4fa9-b257-107bbe7332ba,c2,c1,27,p1,?,surb={'id': '38ceef75-ae23-4786-af5d-124e47c572b8', 'route': ['p1', 'e8', 'i6', 'x2', 'p2', 'c2']}
1769490276.8259032,RECEIVED,8a18eae9-6f23-4406-9ca9-ff87bd2c56f3,c16bbdda-4658-4fa9-b257-107bbe7332ba,c2,c1,27,p1,?,surb={'id': '38ceef75-ae23-4786-af5d-124e47c572b8', 'route': ['p1', 'e8', 'i6', 'x2', 'p2', 'c2']}
1769490276.857994,RECEIVED,ee8e2ae3-b2c2-4410-a567-e1e892da9fed,6be6baa4-c459-4cf1-9cec-7bc5ce9833ac,c2,c1,27,p1,?,surb={'id': '84a88120-d92c-459a-b53b-ddcd7ed28701', 'route': ['p1', 'e8', 'i11', 'x10', 'p2', 'c2']}
1769490277.1659493,RECEIVED,a93ae7e7-7b65-4a6d-9314-b6ec6665cd57,9a18b18b-2798-4b1a-8565-806831467d05,c4,c1,27,p1,?,surb={'id': '29159708-c323-4cdc-9555-2c527ec63968', 'route': ['p1', 'e9', 'i6', 'x10', 'p1', 'c4']}
1769490277.3822787,SENT,e383a3b4-0502-405c-b5b3-1d421993a2ce,7d2bd6b0-a0af-4e77-bbef-9af842349889,c1,c2,3389,?,p1,
1769490277.382412,CREATED,e8b8af08-bae3-4dde-a9c3-3318c42dcc61,e5f0d68c-2d25-43fa-9497-54de556a3481,c1,c2,27,?,?,surb={'id': '2724369a-e558-45b8-804a-f7637d85536a', 'route': ['p2', 'e6', 'i7', 'x11', 'p1', 'c1']}
1769490277.6170018,RECEIVED,34b5d7c2-4f44-470d-8e07-7d439dc4acbf,d47cb52f-a9f2-4a0c-a8d7-17d388b73138,c4,c1,27,p1,?,surb={'id': '6242810f-2e93-4dd1-b9c5-fed64cb38606', 'route': ['p1', 'e12', 'i6', 'x5', 'p1', 'c4']}
1769490277.666963,RECEIVED,542458e7-3150-46e4-94c8-6033145928b4,7d4bc128-4c8b-4b38-b1bc-7185a62c1723,c4,c1,27,p1,?,surb={'id': 'b6d05672-23ac-406f-a9bc-5f1064b9dc4f', 'route': ['p1', 'e7', 'i9', 'x8', 'p1', 'c4']}
1769490277.8717775,RECEIVED,f6215757-71c8-4b33-98d7-2139330432d2,59404bbe-b45f-46ac-86cc-7afd45eee72e,c2,c1,27,p1,?,surb={'id': 'd3d4247c-30c6-4b0c-b658-65ce359429b6', 'route': ['p1', 'e7', 'i12', 'x4', 'p2', 'c2']}
1769490277.9574585,RECEIVED,252ef99d-8372-4075-9382-8770d3483357,343414d2-b23d-4d3d-8bfa-a5001201e50a,c4,c1,27,p1,?,surb={'id': '0a07f66f-19ec-4054-853e-6861b261c82c', 'route': ['p1', 'e11', 'i8', 'x5', 'p1', 'c4']}
1769490278.0910294,SENT,b097fe80-4ff8-45f5-b498-12edd23666c6,bce983f5-c832-4410-a369-8919dedd3f85,c1,c2,3420,?,p1,
1769490278.0911472,CREATED,9cb9c0dc-d096-4331-a399-e9b57910d8c5,bd73ff1d-ade0-4b42-946f-f13bf8da5960,c1,c2,27,?,?,surb={'id': '00d2246d-1f23-48f1-8e5e-deda609f4dfe', 'route': ['p2', 'e2', 'i12', 'x10', 'p1', 'c1']}
1769490278.384531,RECEIVED,6c246a01-c029-4799-acd1-a83919cdb9c1,6be6baa4-c459-4cf1-9cec-7bc5ce9833ac,c2,c1,27,p1,?,surb={'id': '84a88120-d92c-459a-b53b-ddcd7ed28701', 'route': ['p1', 'e8', 'i11', 'x10', 'p2', 'c2']}
1769490278.7772028,SENT,5fcf69c6-eda8-47d9-81c2-80bda698afea,b9f70b90-93bb-416b-b36f-856dbb84cf3f,c1,c2,3391,?,p1,
1769490278.7773511,CREATED,b7bafb7e-edd8-4214-95ff-d19f9c8fb163,bd73ff1d-ade0-4b42-946f-f13bf8da5960,c1,c2,27,?,?,surb={'id': '00d2246d-1f23-48f1-8e5e-deda609f4dfe', 'route': ['p2', 'e2', 'i12', 'x10', 'p1', 'c1']}
1769490279.1181142,RECEIVED,4bb82de5-94b7-4a77-98a0-dd58bfc00df6,ba7cc14b-c5c7-4342-8eb9-e1cbd7c83ed0,c2,c1,27,p1,?,surb={'id': 'cb786479-ec2c-4d45-87db-2edc30520fbb', 'route': ['p1', 'e5', 'i12', 'x12', 'p2', 'c2']}
1769490279.1757085,SENT,247da5ee-81e6-4b9d-9ced-384c9261588d,1d1e0dda-c749-45e6-8487-96bc39483dca,c1,c2,3376,?,p1,
1769490279.175857,CREATED,3dc7ea49-ca0d-4966-babd-1aea01ff8ffd,3e6b6bae-a0a3-405f-b79c-0a458d01313f,c1,c2,27,?,?,surb={'id': '0c55ea8f-a0a2-4094-90e4-64a0c18ac82b', 'route': ['p2', 'e8', 'i2', 'x6', 'p1', 'c1']}
1769490279.2770066,RECEIVED,407dbad6-7d3c-404c-b174-739e4431099d,d1c5160c-cee6-4669-9165-94b71daa8979,c4,c1,27,p1,?,surb={'id': 'a99d074f-4795-4026-ad0a-d3d04e97d473', 'route': ['p1', 'e5', 'i5', 'x4', 'p1', 'c4']}
1769490279.292394,RECEIVED,fa272957-d032-4bd6-b1be-aa60038154c2,6c418d58-7b32-4bf1-a7fe-3649252cf70f,c4,c1,25,p1,?,surb={'id': '97f50c4b-f4ec-4873-b876-f777fc0da828', 'route': ['p1', 'e9', 'i6', 'x11', 'p1', 'c4']}
1769490279.309217,RECEIVED,1f526692-3dfa-4576-8a7d-613b2eddc6b6,6c418d58-7b32-4bf1-a7fe-3649252cf70f,c4,c1,25,p1,?,surb={'id': '97f50c4b-f4ec-4873-b876-f777fc0da828', 'route': ['p1', 'e9', 'i6', 'x11', 'p1', 'c4']}
1769490279.5315948,RECEIVED,402b2f23-05ba-48f1-8c30-5f03023862b0,ba7cc14b-c5c7-4342-8eb9-e1cbd7c83ed0,c2,c1,27,p1,?,surb={'id': 'cb786479-ec2c-4d45-87db-2edc30520fbb', 'route': ['p1', 'e5', 'i12', 'x12', 'p2', 'c2']}
1769490279.5366507,SENT,251fbf4f-4195-4e6b-9636-f1fce765f10c,4709be7c-6879-4825-af4b-07309c25acc7,c1,c2,3383,?,p1,
1769490279.5367992,CREATED,50eb1d06-a2b6-4a21-86ca-73ee604e1e0a,3e6b6bae-a0a3-405f-b79c-0a458d01313f,c1,c2,27,?,?,surb={'id': '0c55ea8f-a0a2-4094-90e4-64a0c18ac82b', 'route': ['p2', 'e8', 'i2', 'x6', 'p1', 'c1']}
1769490279.5780308,RECEIVED,b9a34bb0-1bd8-4ac2-9eb6-ddbf56dc8527,a0cca859-b123-4a54-8df9-5b28ec67292a,c4,c1,27,p1,?,surb={'id': 'bf712927-5010-41c3-9b5b-e963d344aa5b', 'route': ['p1', 'e4', 'i6', 'x5', 'p1', 'c4']}
1769490279.6156094,RECEIVED,696cbae5-f914-4b3f-a913-418bea4cd685,eb8e6bd9-d259-4059-b63e-cc97c0665066,c2,c1,27,p1,?,surb={'id': 'fd306de6-41a2-4523-b1c6-9d225e435554', 'route': ['p1', 'e4', 'i12', 'x11', 'p2', 'c2']}
1769490279.6693795,SENT,de002d7b-615e-4353-be68-1e62bddf854f,489c5a76-a5cf-4aff-8d63-37f566c575f7,c1,c2,3371,?,p1,
1769490279.669455,CREATED,560953ab-d7be-4423-b910-0ecbee7effa4,1f29f212-c1e6-4cad-b442-f98c055b3b85,c1,c2,26,?,?,surb={'id': '5f0d6d14-3d2c-40b8-a5c7-f698d2ac1fba', 'route': ['p2', 'e8', 'i8', 'x12', 'p1', 'c1']}
1769490279.8033152,RECEIVED,176b2d36-927f-4363-98b1-903e78ed0b39,f7413d6d-ecfa-4063-8afe-149de6b121cd,c4,c1,27,p1,?,surb={'id': '5b56e722-b794-41f5-b0c4-da44fb34e462', 'route': ['p1', 'e3', 'i4', 'x7', 'p1', 'c4']}
1769490279.9552603,SENT,9084f4e5-a69f-4c6d-a891-fe9fb7d6a925,6f189159-1d06-43af-850a-17561377919f,c1,c2,3359,?,p1,
1769490279.955408,CREATED,b7164a93-02a9-422b-aa7f-95431882cffc,1f29f212-c1e6-4cad-b442-f98c055b3b85,c1,c2,26,?,?,surb={'id': '5f0d6d14-3d2c-40b8-a5c7-f698d2ac1fba', 'route': ['p2', 'e8', 'i8', 'x12', 'p1', 'c1']}
1769490280.1388986,RECEIVED,5970b145-a45c-457d-9537-0fc187de1731,eb8e6bd9-d259-4059-b63e-cc97c0665066,c2,c1,27,p1,?,surb={'id': 'fd306de6-41a2-4523-b1c6-9d225e435554', 'route': ['p1', 'e4', 'i12', 'x11', 'p2', 'c2']}
1769490280.2327292,RECEIVED,3fff12df-b9e5-44a6-bb3c-81cb724fbd1a,4378808a-9610-4567-8d10-90139878e90d,c4,c1,27,p1,?,surb={'id': '062beddb-77f2-4aaf-9a01-3934817aa257', 'route': ['p1', 'e4', 'i4', 'x10', 'p1', 'c4']}
1769490280.39343,SENT,e1ec1548-1f58-4598-aeb7-4fbf9f99397f,b5a717a8-5f56-44a8-8143-6bc72162ee1d,c1,c2,3375,?,p1,
1769490280.3935647,CREATED,71bf9215-0296-445b-8009-7de5f171896a,3ae7f102-0e18-4521-8b75-ff616be21d56,c1,c2,27,?,?,surb={'id': 'a904e24f-60bf-42d6-93c5-1b796221a0ed', 'route': ['p2', 'e4', 'i8', 'x9', 'p1', 'c1']}
1769490280.4155178,RECEIVED,44e38635-1055-4cbc-b4de-0dc54ad59b55,4378808a-9610-4567-8d10-90139878e90d,c4,c1,27,p1,?,surb={'id': '062beddb-77f2-4aaf-9a01-3934817aa257', 'route': ['p1', 'e4', 'i4', 'x10', 'p1', 'c4']}
1769490280.459133,SENT,5ff82616-9a1e-4590-9393-fc10283b7238,ee88d28a-6399-467f-83e4-7f6941253ac2,c1,c2,3360,?,p1,
1769490280.4592528,CREATED,bc315b15-69da-40e5-84f7-9300d8025976,3ae7f102-0e18-4521-8b75-ff616be21d56,c1,c2,27,?,?,surb={'id': 'a904e24f-60bf-42d6-93c5-1b796221a0ed', 'route': ['p2', 'e4', 'i8', 'x9', 'p1', 'c1']}
1769490280.5534818,RECEIVED,2282a3e5-4d31-4f96-8081-554daf15ee4f,a0cca859-b123-4a54-8df9-5b28ec67292a,c4,c1,27,p1,?,surb={'id': 'bf712927-5010-41c3-9b5b-e963d344aa5b', 'route': ['p1', 'e4', 'i6', 'x5', 'p1', 'c4']}
1769490280.7575316,SENT,ec065886-b8f8-4df9-91f8-e0328869f0bd,b2de94b8-9094-4e9e-87fe-96f041624e10,c1,c2,3386,?,p1,
1769490280.757649,CREATED,2f773b37-bde3-49d4-9d7d-69b9b914e5e0,0c17b9af-c3ca-40cd-a468-b28f0f5772e2,c1,c2,27,?,?,surb={'id': 'ca2b7799-54bd-4c8d-80c4-407d5779482f', 'route': ['p2', 'e2', 'i1', 'x11', 'p1', 'c1']}
1769490280.9148405,RECEIVED,32fa9894-7002-46dd-a0ce-f97f0118bad0,a0439e5c-fa6d-4ee2-accd-d573a26fc079,c2,c1,26,p1,?,surb={'id': 'bf68db59-3575-4086-90dd-78e3a7945967', 'route': ['p1', 'e9', 'i1', 'x8', 'p2', 'c2']}
1769490281.011129,RECEIVED,9b9a42ea-f80d-4ccc-aa7e-a90f1079ce01,8c55f1d8-8c47-42e3-914d-0581de2a8817,c2,c1,26,p1,?,surb={'id': 'f0b9faeb-1bb4-45ad-ba1f-3960bd3460c5', 'route': ['p1', 'e8', 'i3', 'x8', 'p2', 'c2']}
1769490281.3918455,RECEIVED,c205b3ae-9faf-4f2e-92e8-1b2ec15d8926,8c55f1d8-8c47-42e3-914d-0581de2a8817,c2,c1,26,p1,?,surb={'id': 'f0b9faeb-1bb4-45ad-ba1f-3960bd3460c5', 'route': ['p1', 'e8', 'i3', 'x8', 'p2', 'c2']}
1769490281.4109278,SENT,4b9338ff-18ff-4508-a4eb-66964461c584,27baf9ad-0876-4153-8ffb-dff3a1909b79,c1,c2,3383,?,p1,
1769490281.4111116,CREATED,51d9dd5d-2099-47b7-a4ed-207f46052889,0c17b9af-c3ca-40cd-a468-b28f0f5772e2,c1,c2,27,?,?,surb={'id': 'ca2b7799-54bd-4c8d-80c4-407d5779482f', 'route': ['p2', 'e2', 'i1', 'x11', 'p1', 'c1']}
1769490281.506881,RECEIVED,662565b6-dffa-4dc9-b211-6b87e4858c26,06ba35a1-f865-4e64-b321-3e064fabcf09,c4,c1,27,p1,?,surb={'id': 'f0573258-da0f-44d4-b3f5-01fbc3a28e21', 'route': ['p1', 'e11', 'i12', 'x1', 'p1', 'c4']}
1769490281.6303768,SENT,907c9e4d-d736-478e-ab5d-891cd57ee433,2dbcf7d9-fb3a-4af6-b76c-cc958c211c30,c1,c2,3385,?,p1,
1769490281.6305242,CREATED,f2a1afca-e44f-4ca0-ab4a-4452e80b0b76,7551552b-fbb7-47f6-99e3-555f0ca5391a,c1,c2,27,?,?,surb={'id': '3a205510-56cc-4200-a26c-1ce34983e0e3', 'route': ['p2', 'e6', 'i3', 'x11', 'p1', 'c1']}
1769490281.640187,SENT,b3bbb46e-467f-4652-919f-d57bf0e1577a,cebcc6eb-814c-42c7-9869-8ac2142e0ef9,c1,c2,3358,?,p1,
1769490281.64033,CREATED,25a59cfe-3f85-49ca-9225-00eaa390428a,7551552b-fbb7-47f6-99e3-555f0ca5391a,c1,c2,27,?,?,surb={'id': '3a205510-56cc-4200-a26c-1ce34983e0e3', 'route': ['p2', 'e6', 'i3', 'x11', 'p1', 'c1']}
1769490281.7341018,SENT,2aacdbf6-d6bf-4d76-919b-5bf9b512df69,6aeee795-0a48-4b0c-8516-ccf2b07b6e5e,c1,c2,3363,?,p1,
1769490281.734204,CREATED,187f8cb0-ddfe-4d7d-8390-c1d8af1e3578,4e7b3bef-0022-4d6d-bbb9-0dd5b76ab008,c1,c2,26,?,?,surb={'id': 'f09d1b30-5f27-4196-b80f-51a5a02ae207', 'route': ['p2', 'e8', 'i1', 'x4', 'p1', 'c1']}
1769490281.9328609,SENT,648c3973-e00a-4992-832d-261aea51380d,33ba9349-d9eb-480e-be48-3ba4d30d72fb,c1,c2,3360,?,p1,
1769490281.9329586,CREATED,7b3fb8c3-cc3b-4b5d-9647-25b26fba9326,4e7b3bef-0022-4d6d-bbb9-0dd5b76ab008,c1,c2,26,?,?,surb={'id': 'f09d1b30-5f27-4196-b80f-51a5a02ae207', 'route': ['p2', 'e8', 'i1', 'x4', 'p1', 'c1']}
1769490282.077871,RECEIVED,892ff3f0-fa9e-4f83-b522-c3d023728671,0c088669-8f47-42f0-8317-db4fa47a5346,c2,c1,27,p1,?,surb={'id': '8153dbb7-b3d7-4431-bd84-45966fdbc86e', 'route': ['p1', 'e10', 'i4', 'x8', 'p2', 'c2']}
1769490282.2851152,RECEIVED,a8f35ba3-c970-4099-be67-ede9a1a7351b,a0439e5c-fa6d-4ee2-accd-d573a26fc079,c2,c1,26,p1,?,surb={'id': 'bf68db59-3575-4086-90dd-78e3a7945967', 'route': ['p1', 'e9', 'i1', 'x8', 'p2', 'c2']}
1769490282.3659077,SENT,e8db22c6-bb7f-4ff0-af26-bdee13c13a73,29ba1f9a-f588-45f0-a790-5be91b5ba720,c1,c2,3393,?,p1,
1769490282.3660746,CREATED,83c8e062-6625-4af4-a2c8-b6bf316a40b0,81d21872-bdb6-4f69-81d8-19665daed003,c1,c2,27,?,?,surb={'id': 'a0aa7106-6941-449a-b1fb-cda7f9055c24', 'route': ['p2', 'e2', 'i11', 'x11', 'p1', 'c1']}
1769490282.4724774,RECEIVED,0c3d2afc-2a1a-48c1-b34e-0e672f3c6683,8e2dbf47-b77c-49e4-b3e3-601ea2edba31,c2,c1,27,p1,?,surb={'id': '74c6e8c4-9b95-4106-af0f-98c245898c72', 'route': ['p1', 'e12', 'i3', 'x11', 'p2', 'c2']}
1769490282.554023,RECEIVED,99d6c851-6854-4d8c-8ae4-2ed0f12043c6,8e2dbf47-b77c-49e4-b3e3-601ea2edba31,c2,c1,27,p1,?,surb={'id': '74c6e8c4-9b95-4106-af0f-98c245898c72', 'route': ['p1', 'e12', 'i3', 'x11', 'p2', 'c2']}
1769490282.5694444,RECEIVED,75454ba1-776d-4095-bc86-f1ae99436d94,a00f439d-6274-4c4e-af47-f2e0c90f3728,c4,c1,27,p1,?,surb={'id': 'a2a57642-0242-4ac2-b5bc-18b8144a116e', 'route': ['p1', 'e1', 'i12', 'x4', 'p1', 'c4']}
1769490282.7180886,RECEIVED,ce5d6239-2842-470d-a80f-89e3de634bbf,ffe09ab0-795c-4951-9850-599417af0b96,c4,c1,27,p1,?,surb={'id': 'd754488d-d32c-4609-86a3-e601cfecf3aa', 'route': ['p1', 'e8', 'i9', 'x12', 'p1', 'c4']}
1769490282.8462622,RECEIVED,96795f39-001d-4f02-9f23-b3d16a65cb35,5bf475b7-3e02-4b5d-94b2-e4f34bad6a62,c4,c1,27,p1,?,surb={'id': 'c2f1e60b-49b4-4472-a1bc-116e8c9e0d7f', 'route': ['p1', 'e5', 'i8', 'x4', 'p1', 'c4']}
1769490282.9138787,SENT,8dcedaff-b3e7-4fb6-9031-2a39c5543879,2d7a6067-9d14-44c7-b80d-a46d1ea3f34f,c1,c2,3388,?,p1,
1769490282.914796,CREATED,5f214c5c-11f5-49e8-8d6a-d662f9653e5e,81d21872-bdb6-4f69-81d8-19665daed003,c1,c2,27,?,?,surb={'id': 'a0aa7106-6941-449a-b1fb-cda7f9055c24', 'route': ['p2', 'e2', 'i11', 'x11', 'p1', 'c1']}
1769490283.2126362,RECEIVED,29a8d8a4-9197-48b6-8cf1-67df365516a2,a00f439d-6274-4c4e-af47-f2e0c90f3728,c4,c1,27,p1,?,surb={'id': 'a2a57642-0242-4ac2-b5bc-18b8144a116e', 'route': ['p1', 'e1', 'i12', 'x4', 'p1', 'c4']}
