timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490760.5282373,SENT,e56257c7-ee73-4949-a4cd-4d6f532f1048,5a7d74c7-fafc-4c15-b62b-14276e397e89,c4,DROP,2018,?,p1,
1769490760.5283802,CREATED,1a11a5a9-6556-4c8b-8e5e-f1b765912cb8,95361c74-6a34-4b8b-9290-7a66feb44625,c4,DROP,26,?,?,
1769490761.4490328,SENT,ba32e497-f6d4-4df6-85fd-6af2e6f8b31d,e4124771-6aa7-40d9-934a-df86942382d9,c4,c2,3391,?,p1,
1769490761.4492273,CREATED,557820f1-bb7b-446b-a27c-52a2aaf2c95f,9dbd7bdf-0877-4d99-9e12-08376878fe20,c4,c2,27,?,?,surb={'id': 'e4cf8fb5-4796-41e2-9717-51d61483f5f1', 'route': ['p2', 'e8', 'i11', 'x6', 'p1', 'c4']}
1769491157.8988135,CREATED,90cd8d0c-28cc-4393-b992-af38dda216ae,acfe19c0-889d-4c40-8b9f-4334511ff579,c4,c2,27,?,?,surb={'id': '082cda00-b068-4483-a57b-0511ce61b6d1', 'route': ['p2', 'e8', 'i3', 'x9', 'p1', 'c4']}
1769491158.269348,RECEIVED,32490444-b675-4855-9634-596f02823a36,264c2a20-d67f-4ec6-8c6c-b8296197ffd9,c1,c4,26,p1,?,surb={'id': 'd556f3ff-1c80-4570-aa28-bcac28ac8b4a', 'route': ['p1', 'e11', 'i11', 'x5', 'p1', 'c1']}
1769491158.2810276,RECEIVED,88cee264-3d9d-4b43-acab-d48e44caa8d9,13fdcd7c-632f-4cad-8c5a-60e43c793974,c2,c4,27,p1,?,surb={'id': '2af7b2f5-21ad-421e-9d31-2aa5eb9a6e28', 'route': ['p1', 'e2', 'i12', 'x5', 'p2', 'c2']}
1769491158.2916014,SENT,5ad791b0-e658-4a39-9818-8b86873eb7eb,d49a759b-6a2e-4e62-84c7-122fd223f2da,c4,c2,3392,?,p1,
1769491158.2919111,CREATED,9b53366b-55c5-48d5-a6c6-8b1ebb2c457e,4c7bd69c-4297-4f04-8288-7648bc4f02e4,c4,c2,27,?,?,surb={'id': '6da7c32e-432e-4c6a-b8cf-f0c75448631e', 'route': ['p2', 'e5', 'i10', 'x3', 'p1', 'c4']}
1769491158.4750676,RECEIVED,9e99e3dd-8d3a-4d1c-bc18-4bdc7ef5694c,531a47cd-a720-49a4-9f0c-297b49a44fe6,c2,c4,27,p1,?,surb={'id': 'a8e75e40-52f6-4af8-a986-b97b4ed6c492', 'route': ['p1', 'e1', 'i11', 'x12', 'p2', 'c2']}
1769491158.5006063,SENT,2e297578-8783-4180-9015-d61fd602eb6e,a3576702-0941-4138-8049-0f0e13ab06a7,c4,c2,3381,?,p1,
1769491158.5006819,CREATED,9c4ee037-afc2-4709-bfed-8c03d66076e4,2fafd975-ed88-4ec9-9da2-18538461732e,c4,c2,26,?,?,surb={'id': 'd5c28806-631e-4873-a10d-e279f27aabae', 'route': ['p2', 'e7', 'i1', 'x3', 'p1', 'c4']}
1769491158.5275843,RECEIVED,8b511530-40c3-4d22-b69a-5773d0efd536,6c65e117-711a-421f-9e7b-9f488b202eff,c2,c4,27,p1,?,surb={'id': '1b452f1d-a8d3-41ea-8b57-d002051b98cc', 'route': ['p1', 'e11', 'i8', 'x6', 'p2', 'c2']}
1769491158.5310855,RECEIVED,d9963ccc-38bc-4c12-b23c-1e6caafa02d4,7cd82c37-a259-4f9e-941e-fd11532c2cc6,c2,c4,26,p1,?,surb={'id': 'e9aede50-147b-4f72-be83-c562e8d8c36c', 'route': ['p1', 'e5', 'i5', 'x4', 'p2', 'c2']}
1769491158.5623257,SENT,7f7042ba-1838-4631-8d49-c9faaa7e6276,47798257-ceef-4500-bbcb-4b25da4cf18c,c4,c2,3391,?,p1,
1769491158.5624008,CREATED,9189dc15-dfe6-4c91-8682-294c8ac7262c,fdaa9022-5f88-4252-99f1-30cce97fd257,c4,c2,27,?,?,surb={'id': '5c6c921d-fe3c-416e-a76e-7a92e1196221', 'route': ['p2', 'e10', 'i6', 'x6', 'p1', 'c4']}
1769491158.7670643,RECEIVED,c8e6a675-739c-4afc-b027-6c973e734145,34973066-6a69-466a-a4e7-ce70616264ff,c2,c4,27,p1,?,surb={'id': 'aaa9bd33-a9d9-4cb1-a96a-e86bb8b4d33f', 'route': ['p1', 'e6', 'i5', 'x12', 'p2', 'c2']}
1769491158.8314703,SENT,07cf0c43-673c-403c-b4ed-2641b0b248c5,52d43c24-2dc4-4782-845d-ac3657ab2c9a,c4,c2,3376,?,p1,
1769491158.8315523,CREATED,d7cd74f6-4704-4364-8724-d2d6fc82cdc1,b42a0e00-3eed-4634-b8a6-80237a415162,c4,c2,27,?,?,surb={'id': '773faea2-f6a1-4647-b801-9d8a0b956e8c', 'route': ['p2', 'e6', 'i7', 'x6', 'p1', 'c4']}
1769491158.9599028,RECEIVED,9d433c38-2b23-4dad-bc85-23336b3722cc,aa0c0854-14c1-4787-b3d6-8390671956ff,c2,c4,27,p1,?,surb={'id': 'f1874d49-3de7-486c-914e-745ad55b2fc7', 'route': ['p1', 'e3', 'i9', 'x4', 'p2', 'c2']}
1769491158.963159,RECEIVED,2169ccdd-9fbe-407c-b631-7abdb0f4d7e6,15d7e1fa-cb8b-44a3-8d3e-a9d9c262fb95,c1,c4,27,p1,?,surb={'id': '816e96ba-c5bc-4cb7-9c3f-70beea070a53', 'route': ['p1', 'e5', 'i3', 'x10', 'p1', 'c1']}
1769491159.50528,SENT,c9c3658c-3b1d-481d-8616-380c89e22399,2b907d66-436b-4888-aa90-691f67780b99,c4,c2,3394,?,p1,
1769491159.5054007,CREATED,85682ee2-5706-4355-afde-398470f25d15,136e9588-f124-4d58-b5f1-0654e2fea21d,c4,c2,27,?,?,surb={'id': '2b97d203-9b0d-4f85-ba01-500de5e79a27', 'route': ['p2', 'e6', 'i5', 'x9', 'p1', 'c4']}
1769491159.5142946,SENT,66a968f5-d086-4994-b7c7-69e24c6286f6,cf8f3ca2-3721-4582-97a8-e2e28cea46b8,c4,c2,3371,?,p1,
1769491159.5144188,CREATED,3d0e9211-57fc-46ba-bff9-69e28d3659a0,d13c94ce-77b9-47cf-8594-ecbf1b896538,c4,c2,27,?,?,surb={'id': '3d93ee2d-06c5-4c2a-bfa7-c73872b38d7a', 'route': ['p2', 'e2', 'i9', 'x2', 'p1', 'c4']}
1769491159.5919318,RECEIVED,89205a1d-cee4-4e51-b5b4-e2cbf6fc5bd5,8235d12d-94ea-4e93-b185-9386d174dd6b,c2,c4,27,p1,?,surb={'id': '4d535615-bbf1-4791-974a-4f0a01fc8245', 'route': ['p1', 'e8', 'i10', 'x3', 'p2', 'c2']}
1769491159.6473925,RECEIVED,1f480998-28c5-43df-a4aa-7c95e073ae8a,bf4caa98-0aae-4648-9f04-cdd4bd544ebf,c1,c4,27,p1,?,surb={'id': '048ee052-255e-4c5b-9020-9294a1331a64', 'route': ['p1', 'e10', 'i9', 'x8', 'p1', 'c1']}
1769491159.7293425,RECEIVED,ad975844-363b-4bd3-a327-1e5ac5d62878,60e4646c-c976-47cf-bb17-f73b1e3c6ac0,c2,c4,27,p1,?,surb={'id': 'c9c5363f-33e2-4629-86ec-5069f3fc8e30', 'route': ['p1', 'e10', 'i12', 'x8', 'p2', 'c2']}
1769491159.7403958,SENT,232c221f-e0a7-4dd1-8676-e580ce494958,f7e26f98-df0e-4453-ae78-cb9622d8ee0d,c4,c2,3363,?,p1,
1769491159.740453,CREATED,93b4f603-f8ff-495e-a6f3-1fd79a49c0bc,4db6ff2e-70e7-42c2-80e2-16c834a14fb0,c4,c2,27,?,?,surb={'id': 'ecb14b9b-c053-4109-ae1e-c94149be869a', 'route': ['p2', 'e6', 'i4', 'x9', 'p1', 'c4']}
1769491159.750384,RECEIVED,8dd69701-b061-4bf8-8ab6-50f6a861bcf5,c445d903-1d12-4de1-9c55-d2104ba8df8c,c1,c4,27,p1,?,surb={'id': '966b18ff-2b11-4533-b6bf-e77117ecca75', 'route': ['p1', 'e11', 'i11', 'x8', 'p1', 'c1']}
1769491160.122552,RECEIVED,2ed705c6-9db7-4610-ac9b-438e9a44be52,772be2e9-6cae-4151-acc7-34ef00ec5961,c1,c4,27,p1,?,surb={'id': '28097489-81f7-43c3-8fc1-5347c3fff460', 'route': ['p1', 'e12', 'i1', 'x2', 'p1', 'c1']}
1769491160.1469,RECEIVED,22d94a33-6c41-4f78-97a3-e1d088184dbd,354e79d2-2377-4267-90f2-8838b1e91c9c,c1,c4,27,p1,?,surb={'id': '3b23ca22-9ab5-4f92-b32b-186e78ee5dfa', 'route': ['p1', 'e4', 'i11', 'x11', 'p1', 'c1']}
1769491160.2515278,RECEIVED,a302d4bc-82e6-4360-a1c8-f9245af5bb1c,e53fff9e-c493-4e4b-8e4a-60f323e357de,c2,c4,26,p1,?,surb={'id': '1bf6987d-6cc7-43b0-9c43-eeeee5640cda', 'route': ['p1', 'e1', 'i11', 'x10', 'p2', 'c2']}
1769491160.3524568,SENT,f6299311-9a01-44fe-bff4-ad999225eb01,9fd4648c-dc86-410e-b061-5fd4c55ea497,c4,c2,3376,?,p1,
1769491160.3526096,CREATED,a056aa70-4f17-4896-a87a-3134574bd9a4,608d2955-df87-4ebc-8c60-ab6dda2908ed,c4,c2,27,?,?,surb={'id': 'ee5e50bb-57b6-4b75-997a-7679cb2b0401', 'route': ['p2', 'e9', 'i7', 'x7', 'p1', 'c4']}
1769491160.4905882,RECEIVED,164f5e53-32a5-4a49-8427-c9e6cef51b39,d8493181-a248-4eb9-8261-012ffd1fe9d3,c1,c4,27,p1,?,surb={'id': '421ff219-ed52-4e70-8c1b-57c44274e38a', 'route': ['p1', 'e2', 'i3', 'x7', 'p1', 'c1']}
1769491160.8405797,RECEIVED,ab35e1ef-1bdf-474a-bba1-f4b795ce4e61,5f3c9d68-8912-4ac1-a3ec-abe307d313c5,c1,c4,26,p1,?,surb={'id': '70e4f557-abd7-483d-9058-04c31959b969', 'route': ['p1', 'e10', 'i5', 'x1', 'p1', 'c1']}
1769491160.8758335,SENT,8d2e2f6b-80db-4075-bad1-f7704497504a,4abfe903-745b-4b85-ae27-38ad44a7ae82,c4,c2,3384,?,p1,
1769491160.875987,CREATED,56a72721-e20e-415a-ab17-6b6f19faa815,a4db0a35-a1e7-40bb-a763-c99138cecbdd,c4,c2,27,?,?,surb={'id': '1fdaf5d6-5b98-4d2e-9104-ec8aa3c9c7cc', 'route': ['p2', 'e6', 'i11', 'x10', 'p1', 'c4']}
1769491161.0403523,SENT,3c1eae15-5477-4ce2-8ed7-24fcf0462a6f,dbe9da51-d3a3-464e-9393-365367a0f229,c4,c2,3408,?,p1,
1769491161.0404522,CREATED,a0b68824-1c50-489b-a6fb-4e52b67792a7,755556bc-8559-4cf1-8d4c-5b1df87d0c18,c4,c2,27,?,?,surb={'id': 'a9b1945f-c8f9-4699-b7f6-82f3e6401cc2', 'route': ['p2', 'e1', 'i9', 'x10', 'p1', 'c4']}
1769491161.1201031,SENT,8d0ba727-174a-447b-8c73-ec83b2b0ee64,d81a059e-a2d0-4054-bf79-35ca6158790d,c4,c2,3392,?,p1,
1769491161.1201553,CREATED,6fd2b25a-3827-44ac-823f-149e971ee0f9,5d4f762c-4b61-4c82-a5f8-bfb45b0b84a2,c4,c2,27,?,?,surb={'id': '40f5b539-fa9e-4026-b6f4-c77e639bd371', 'route': ['p2', 'e10', 'i6', 'x5', 'p1', 'c4']}
1769491161.1521344,RECEIVED,d3c2c351-e15c-4ae0-9a0c-09886480f9bb,5b9006b5-70c4-4bc1-9e1d-c4c32cc939c0,c1,c4,27,p1,?,surb={'id': '2b25051f-0b28-4eac-9140-d9ffcd905b50', 'route': ['p1', 'e4', 'i11', 'x12', 'p1', 'c1']}
1769491161.3534644,SENT,46f595c9-9c12-4ea5-91f1-7d259155175b,1fac58f4-1134-4a85-b9d6-71ce5e4042e9,c4,c2,3384,?,p1,
1769491161.353615,CREATED,fc73e64f-3fad-47df-8fe2-2c57c2d09b41,5390df0c-5c64-47de-8fde-5b9c68ecac19,c4,c2,27,?,?,surb={'id': '1f24de0c-21cf-4c3b-93e8-8939e0c816fe', 'route': ['p2', 'e3', 'i9', 'x8', 'p1', 'c4']}
1769491161.5133162,SENT,68ed83f2-7860-4a18-a26d-89575f5e36de,f666dfb6-a0ef-4b33-ad89-d3f727735907,c4,c2,3388,?,p1,
1769491161.513464,CREATED,28883fc1-1eb5-4d91-8ef7-1f9539a57af1,bfbb8f7f-e6c9-49b2-b9c0-352b6fce8dd0,c4,c2,27,?,?,surb={'id': '367c3d67-faf7-4d9b-b93c-3c01e8b83168', 'route': ['p2', 'e1', 'i2', 'x12', 'p1', 'c4']}
1769491161.5671892,RECEIVED,efb72dce-4d12-45d9-bc5f-6eb25b44e297,6e3b2fa0-c210-477b-b7e5-e86e57c0e960,c1,c4,27,p1,?,surb={'id': '283eded9-73a7-446c-b18a-dafab943052e', 'route': ['p1', 'e2', 'i12', 'x6', 'p1', 'c1']}
1769491161.5765922,SENT,66b0cbde-2ad6-4406-8234-c15ea82480ae,8ec7d098-3858-4fc7-b96e-7acbcecc3812,c4,c2,3383,?,p1,
1769491161.5767415,CREATED,bf1879e1-6628-40a0-8863-5743c81dad8b,1d1b9c11-cecf-4718-bbfb-4aa4a6554b80,c4,c2,26,?,?,surb={'id': 'b47272b7-6164-4543-9f88-8432dba46684', 'route': ['p2', 'e8', 'i1', 'x12', 'p1', 'c4']}
1769491161.5889196,SENT,2ebc76ce-b56f-4094-8288-f559a99724df,e334641a-b656-418b-a799-a97ffe0c6cbb,c4,c2,3360,?,p1,
1769491161.5891008,CREATED,f468f4b1-82d8-441c-a29e-72a15d42aa04,328ff5c3-4e7b-45ad-b9b8-6e628c1082d7,c4,c2,27,?,?,surb={'id': 'f1ef6064-cde2-428f-a7bf-e6ab7009adb7', 'route': ['p2', 'e5', 'i8', 'x2', 'p1', 'c4']}
1769491161.7955477,RECEIVED,08dda523-ddf4-4265-99df-1794539a968f,df4c0602-7df9-4f10-8f14-ac8b380e7dd3,c1,c4,27,p1,?,surb={'id': 'eb3b18ba-9631-40a2-b637-afed3ad3d964', 'route': ['p1', 'e2', 'i11', 'x4', 'p1', 'c1']}
1769491161.8461704,SENT,3d9701aa-dc03-429a-a9a6-f75569692910,90c2d5ed-4792-49b2-9756-d0ec5522bacd,c4,c2,3362,?,p1,
1769491161.8463423,CREATED,433a51af-1b1a-4299-898f-c2bc2da32c11,fbf4e8ae-77b7-4d39-89ee-5c634a02434c,c4,c2,27,?,?,surb={'id': '6f11e337-9090-449e-a4a5-db4fb99537b5', 'route': ['p2', 'e2', 'i6', 'x6', 'p1', 'c4']}
1769491161.966234,RECEIVED,212d8c2e-453f-4520-b03e-251d482e294d,ec1fd180-2959-4c31-abf7-0e23671b2bca,c1,c4,27,p1,?,surb={'id': '8fdc98bc-4562-413c-b1e7-ac9f171f388f', 'route': ['p1', 'e2', 'i3', 'x1', 'p1', 'c1']}
1769491162.012935,SENT,af46e26e-70eb-4dd3-bf12-81bc65dbfbc6,a2716cf2-de5c-4291-b68b-a9ec9519fbcf,c4,c2,3391,?,p1,
1769491162.0131059,CREATED,6d06f12b-f024-4338-beb7-f8ac559530bb,8ff3e6fa-bad3-4b80-aa1d-64f8ce56a9f6,c4,c2,27,?,?,surb={'id': '5fbc7522-4b48-4d1c-a4aa-5f1c528a5b4e', 'route': ['p2', 'e12', 'i10', 'x2', 'p1', 'c4']}
1769491162.0721915,RECEIVED,9b5cbc01-2c82-4475-b4df-70878d435caa,4b767347-b579-4517-bd88-55ea271794d1,c1,c4,27,p1,?,surb={'id': '58a10b9d-6d0c-44cf-ae97-e0d6b664aab1', 'route': ['p1', 'e11', 'i6', 'x7', 'p1', 'c1']}
1769491162.0909243,RECEIVED,7effd679-85f9-4489-a85b-8a124a8d3e33,06e211a7-3f3e-4788-9de8-a5eeaf76fe0e,c2,c4,27,p1,?,surb={'id': '4ec4f5ff-141a-41ac-969c-2fcaabfad3f6', 'route': ['p1', 'e1', 'i11', 'x5', 'p2', 'c2']}
1769491162.136232,SENT,d270a099-aaf1-4163-91ce-be3f56c4d754,4d6d6f0f-b7a6-464c-b6c4-e026b21609ed,c4,c2,3372,?,p1,
1769491162.1363323,CREATED,8278c539-b822-42e0-9793-6571b7634b5a,93a76c42-bffa-4eb8-98b9-849492131749,c4,c2,26,?,?,surb={'id': '50de7b69-e134-4736-b877-07c365e2dc0f', 'route': ['p2', 'e12', 'i5', 'x5', 'p1', 'c4']}
1769491162.138291,RECEIVED,f6b52080-2fb3-421a-be29-d1aea7fcc4f4,a00d1771-8d6c-410e-b24a-f6392269a8d7,c1,c4,27,p1,?,surb={'id': '2a165e17-3a18-46f6-b098-bfdc608076b8', 'route': ['p1', 'e5', 'i8', 'x11', 'p1', 'c1']}
1769491162.1932604,SENT,cccbfa48-c2e0-428b-8d3a-a48c54782c03,8bdae36d-d9fc-413e-8509-bf09b01131f4,c4,c2,3391,?,p1,
1769491162.19336,CREATED,c73a2d58-d696-46b2-b978-56e96c21d7cb,3f062703-4ae9-4e09-934f-0d35dcbc2519,c4,c2,27,?,?,surb={'id': 'c9522e44-f233-49b2-8b45-cfc430b52605', 'route': ['p2', 'e12', 'i4', 'x2', 'p1', 'c4']}
1769491162.2935545,RECEIVED,f0e9aa04-8986-4248-b2d4-31fa0b5b5cb0,766dfc36-7224-4f0f-9751-5313bba46bbd,c1,c4,26,p1,?,surb={'id': '1160bf42-dbf0-42ac-b250-977e7a48732f', 'route': ['p1', 'e8', 'i3', 'x11', 'p1', 'c1']}
1769491162.2996128,RECEIVED,b14dec3b-39cf-4430-95e8-a85972297499,fa9b6b2d-11c3-4e93-b1a4-6bac7c5a3813,c2,c4,27,p1,?,surb={'id': '2f76c923-8f7e-4603-907f-d350628ae710', 'route': ['p1', 'e9', 'i10', 'x4', 'p2', 'c2']}
1769491162.3960235,SENT,7a7ac5d3-77eb-4bbf-906f-9e590f5f66a1,79923a5c-f4b9-41e9-b532-c918f702b12f,c4,c2,3388,?,p1,
1769491162.3961513,CREATED,9d7be1a3-963a-4754-924e-638eb499891e,ad4c9c15-9af1-4b5b-8e4d-e43333666075,c4,c2,26,?,?,surb={'id': 'd60fb328-b1a9-4951-8417-38d7b151cf66', 'route': ['p2', 'e6', 'i4', 'x2', 'p1', 'c4']}
1769491162.4931426,SENT,fe7d5952-e1c8-4f9d-be24-e4173bffc997,aa4a2774-cc69-476a-af84-3164733d192e,c4,c2,3400,?,p1,
1769491162.4932475,CREATED,b42d400d-5667-4d72-ae96-e97fd3c00823,936ef5ba-7797-467c-8e33-239f6d2b27e4,c4,c2,27,?,?,surb={'id': '115544f5-e39b-4ec2-b749-319f226443df', 'route': ['p2', 'e2', 'i12', 'x12', 'p1', 'c4']}
1769491162.6571505,RECEIVED,1bd0d1be-16ca-4e29-9d3f-01c0a0a95b33,4ddd4919-c2c3-4f8f-9314-988630ef0949,c1,c4,27,p1,?,surb={'id': 'eb346ec9-4c2f-4be0-b455-52bdfb8d8296', 'route': ['p1', 'e10', 'i8', 'x10', 'p1', 'c1']}
1769491162.6710844,RECEIVED,f3c18ea0-0357-4ebf-97d6-a1c67818a85c,7a8d9d87-14d0-493b-ba66-bd2d490caa40,c1,c4,26,p1,?,surb={'id': '7a506025-81fd-4778-ab3a-682e96e887e3', 'route': ['p1', 'e4', 'i7', 'x1', 'p1', 'c1']}
1769491162.7250319,RECEIVED,10336b1d-22d5-44eb-9aed-0ccaf5f7a9dc,96bbc9ff-57ec-4231-91ac-9cabcd05f065,c2,c4,27,p1,?,surb={'id': '016c22bc-ca04-45ab-866f-aab6d7c59ab1', 'route': ['p1', 'e9', 'i2', 'x9', 'p2', 'c2']}
1769491162.7709913,RECEIVED,5b1ea7e6-c2fb-4220-ac04-4046f6689a7e,0c60030c-d815-4ae4-8e77-98a665df2b9a,c2,c4,27,p1,?,surb={'id': '692d6734-ae72-42ee-b1bd-feb7c4c92057', 'route': ['p1', 'e3', 'i8', 'x8', 'p2', 'c2']}
1769491162.907292,RECEIVED,c69510d1-dda9-4da6-b868-26ffe7f5bdfd,7d44645c-afbd-48b8-8045-cff458a1da7d,c2,c4,27,p1,?,surb={'id': '1a22c303-ac12-4c32-b6ce-4013186a608e', 'route': ['p1', 'e11', 'i10', 'x8', 'p2', 'c2']}
1769491163.161738,SENT,e23440cf-7898-4e16-bdef-93c23b3c45b7,966ee884-7785-46c4-885c-4394da757815,c4,c2,3391,?,p1,
1769491163.1618457,CREATED,3664ebb1-1f26-4077-a87d-05f4a1612dd3,7d3840b8-92d3-4178-a598-eb0cc6b38f8b,c4,c2,26,?,?,surb={'id': '4551f7c0-f6b1-46ab-a47c-64659f9901c0', 'route': ['p2', 'e7', 'i2', 'x3', 'p1', 'c4']}
1769491163.3122656,RECEIVED,a843e0e1-58aa-43af-a5be-d9ac7dfa0782,9de37d23-c70e-4af1-b4e8-a958984422b2,c2,c4,27,p1,?,surb={'id': '02fc7660-fb92-4d73-9efd-4dd0c4932c31', 'route': ['p1', 'e2', 'i4', 'x12', 'p2', 'c2']}
1769491163.5247753,RECEIVED,6b29735e-79ec-4bd7-8a5a-e6318be0c97e,07732bde-b2cb-4b01-9a0d-8bce0242775a,c1,c4,27,p1,?,surb={'id': '5daab263-1448-47fc-bb40-124be8906a53', 'route': ['p1', 'e4', 'i8', 'x9', 'p1', 'c1']}
1769491163.6852098,RECEIVED,f4e03ebd-7101-4d36-8b50-559a568751aa,99f18e1e-a25a-4fa2-9876-7d1e9c179c77,c1,c4,27,p1,?,surb={'id': 'fa778fae-93c5-4e31-b743-164947ef89c9', 'route': ['p1', 'e8', 'i1', 'x4', 'p1', 'c1']}
1769491163.7478473,RECEIVED,668ae0e9-6738-4505-851f-2c413483271a,f4ba2ece-8f01-4587-b62d-473ec12e0a2e,c1,c4,27,p1,?,surb={'id': '2b8228aa-f122-4cb6-9f5a-c536fc3eb1e8', 'route': ['p1', 'e8', 'i6', 'x9', 'p1', 'c1']}
1769491163.7532847,SENT,b272326b-16e3-4b99-a900-03649ff7d8f6,e86db8c3-ca0c-4698-8252-baac441f392b,c4,c2,3399,?,p1,
1769491163.7533612,CREATED,4b635d10-fde0-4669-94ad-6f265a7c6568,42966262-6488-4b23-8a16-ffd697356b57,c4,c2,27,?,?,surb={'id': 'c150c51e-4509-4073-82c4-de526066c392', 'route': ['p2', 'e7', 'i12', 'x10', 'p1', 'c4']}
1769491163.8526626,RECEIVED,2a25ab42-0a4e-44cd-8200-f3fb3de1ffa0,eb13e5b5-c54a-4a2d-a2f0-13c6366f5300,c2,c4,27,p1,?,surb={'id': '4c077907-5823-4f0d-bc56-79478ef604a8', 'route': ['p1', 'e4', 'i4', 'x4', 'p2', 'c2']}
1769491163.8553321,SENT,c1b1d936-f2c3-4f81-b190-b63ea9576371,aeb70ddd-f17d-4aa2-b3da-11ebe59a4f45,c4,c2,3399,?,p1,
1769491163.855407,CREATED,4997b581-5041-469c-b1d1-f1e027fe1f16,58a9147d-9e02-438b-955b-89bb4ebcd05b,c4,c2,27,?,?,surb={'id': '9df1e382-6857-42e1-a35d-286e4b791fc6', 'route': ['p2', 'e3', 'i12', 'x6', 'p1', 'c4']}
1769491163.9863577,SENT,ec44d728-b868-48df-8410-46fa56f1270c,48d83695-65d1-4e0a-964f-cadcc8ffebf2,c4,c2,3387,?,p1,
1769491163.986512,CREATED,71835f04-31d9-4141-9269-2f1d7a2cd363,be7672b1-eb24-4389-9b57-3f5700ff5ed8,c4,c2,27,?,?,surb={'id': 'cda88b7b-ed46-470a-a084-4c2cf881bae4', 'route': ['p2', 'e1', 'i7', 'x9', 'p1', 'c4']}
1769491164.0002644,RECEIVED,b53a1fab-6778-4454-81f9-dc8938970c6d,14fe7039-7a59-4f6e-a74e-d542651daff8,c1,c4,26,p1,?,surb={'id': '1ed3ae29-8126-4e56-9f5f-3c784e897c9b', 'route': ['p1', 'e3', 'i3', 'x1', 'p1', 'c1']}
1769491164.1025681,RECEIVED,5e4c5099-eecf-4cbb-9241-f2512936bf57,70113357-26a3-49fa-8710-214b409a4885,c2,c4,26,p1,?,surb={'id': '06aa57ae-fb93-4e61-94f3-cfd07bc6596d', 'route': ['p1', 'e11', 'i10', 'x4', 'p2', 'c2']}
1769491164.2161858,RECEIVED,e7c1f393-bba5-47f9-8e6b-592f7f1ece4c,41bb3ddc-9a10-4358-8888-adc9ad48a561,c2,c4,27,p1,?,surb={'id': 'ea4565a2-bb9f-4832-a078-4ce2f6294317', 'route': ['p1', 'e2', 'i12', 'x1', 'p2', 'c2']}
1769491164.4242954,RECEIVED,90058aa2-ec2b-4540-8724-9aea12ec38fb,f4a23028-d3c9-4f99-b109-5f000667c74e,c1,c4,27,p1,?,surb={'id': 'bccc3b3c-07fb-475c-a501-95ad1fbeb8e7', 'route': ['p1', 'e6', 'i6', 'x1', 'p1', 'c1']}
1769491164.4496274,RECEIVED,42120f11-b4d4-4740-9657-91133b9e58ec,8f342187-5e13-470e-8fbd-fc330de72792,c2,c4,27,p1,?,surb={'id': 'f0e07e29-4610-4ed6-8171-610cecb7a46a', 'route': ['p1', 'e12', 'i11', 'x4', 'p2', 'c2']}
1769491164.554793,SENT,033755a9-c1d4-4c36-9cfd-9c65a7962e70,e68baa2c-5d91-41e7-964f-015baf936c47,c4,c2,3380,?,p1,
1769491164.554942,CREATED,26f0a071-dcba-4379-8bb6-2ed1aba37ccb,ecf40b98-f771-4cfd-8443-bd6b02b1ce26,c4,c2,27,?,?,surb={'id': '0380aeff-e634-406e-a7b5-fc255798becd', 'route': ['p2', 'e6', 'i11', 'x6', 'p1', 'c4']}
1769491164.7071512,SENT,00500bbe-e628-4a4e-aa3f-bb5c2dcd641c,a6d2b26b-d9e8-4022-81f0-bbb6065c4265,c4,c2,3380,?,p1,
1769491164.7073014,CREATED,229b88c7-d554-4838-9611-4694a7e4e757,6743180c-5107-49e0-98d0-5a9e17375e0b,c4,c2,26,?,?,surb={'id': 'a48fd42d-0580-466a-a28b-09b97a5c4eb2', 'route': ['p2', 'e12', 'i9', 'x12', 'p1', 'c4']}
1769491164.7249966,RECEIVED,523891b9-f5f8-48e6-8bb7-337ac76d7578,7bccffb8-2307-4e84-8aa7-8ce6b1678a1f,c2,c4,27,p1,?,surb={'id': '3654fac0-13e4-414c-a7f7-1a44474f680a', 'route': ['p1', 'e9', 'i11', 'x4', 'p2', 'c2']}
1769491164.7911687,RECEIVED,ce5b94c2-1b36-48b9-ad96-70c111ba78cf,4b8638a5-914c-48fd-b5a5-f0781c8da17a,c1,c4,27,p1,?,surb={'id': '69f83de6-23ed-435a-b958-e9e995ba0cf0', 'route': ['p1', 'e3', 'i3', 'x1', 'p1', 'c1']}
1769491164.8134649,RECEIVED,47bc306f-a5cb-45ea-9926-35e933ea3010,a6226d87-96ea-47bc-af58-0eb9b3326bdd,c2,c4,27,p1,?,surb={'id': '50929c5a-4411-4b49-bfae-dcb3822fe3f4', 'route': ['p1', 'e7', 'i5', 'x8', 'p2', 'c2']}
1769491164.8925583,SENT,e29119cf-be52-4f4c-891d-00caa0981fca,076ddaf1-b23e-4615-8661-261d78dbf8c5,c4,c2,3404,?,p1,
1769491164.8926377,CREATED,3cca179d-f041-4955-b678-c77828d5b367,14d7812d-4b96-467e-ae76-a034ea7bbe4c,c4,c2,27,?,?,surb={'id': '9657596c-00be-4840-95df-e28f2b3e43b3', 'route': ['p2', 'e11', 'i5', 'x11', 'p1', 'c4']}
1769491165.037323,SENT,423c1a5c-b194-4d98-87c3-9e7096c60aad,8f0d51c6-50f5-42ef-bed4-a30cd08bf115,c4,c2,3380,?,p1,
