timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490760.6598105,SENT,b51e89d7-f3b4-41bd-8a5e-4d2b3d3f74a8,3eb6d21e-9cf0-4f67-b418-7ba6b6c1e1b1,c2,DROP,2032,?,p2,
1769490760.6599844,CREATED,f23d5c7b-4f41-4aee-8ac8-d95968bc7970,a590a613-2611-40ed-bf95-5b2b575dc295,c2,DROP,27,?,?,
1769490760.7520826,SENT,02a5f123-e63d-4c5c-a04f-95b8887e12c8,0c879ca5-56aa-40a0-b3f3-48c158098868,c2,c4,3364,?,p2,
1769490760.752357,CREATED,ab05bca9-706f-4689-9cb9-d2c4b63430be,dd0baa9f-b441-4810-b5bb-da6c39602ab1,c2,c4,27,?,?,surb={'id': '416c97e4-1f93-402b-bf85-bc6b5c7c1ae9', 'route': ['p1', 'e4', 'i2', 'x7', 'p2', 'c2']}
1769490797.329783,CREATED,4cae12dd-f506-4b18-a56d-1792c10acce5,904f09ad-577f-4577-ae32-d7de628f4abd,c2,c4,26,?,?,surb={'id': '2f42c4cd-afff-4109-aceb-d92e5b39b8e9', 'route': ['p1', 'e11', 'i7', 'x2', 'p2', 'c2']}
1769490797.3335326,RECEIVED,758b4958-f2e9-41fe-92f6-a39923baaf71,73909e75-8847-4e4d-8baf-25179f0fd4c3,c4,c2,26,p2,?,surb={'id': 'cb487134-c4e4-41f5-8638-e22e1698932d', 'route': ['p2', 'e1', 'i3', 'x5', 'p1', 'c4']}
1769490797.367742,RECEIVED,1287769a-ff9c-48a5-b36a-41cc599b8c76,fe6d145c-0e78-4a19-b1f4-85b1653aa56c,c5,c2,27,p2,?,surb={'id': 'cab21b2e-219e-49f9-bd91-f85e3a882f0d', 'route': ['p2', 'e4', 'i8', 'x2', 'p2', 'c5']}
1769490797.5719795,RECEIVED,f2531dce-8419-4f1c-8706-ce5be8dc9808,2bf904a4-85de-4aeb-9310-7d76488049b8,c5,c2,27,p2,?,surb={'id': 'f10d0581-6f49-4de7-802a-382060321d0f', 'route': ['p2', 'e10', 'i7', 'x3', 'p2', 'c5']}
1769490797.5880816,RECEIVED,73f5083c-9fa1-498e-a718-a0b225f92f6a,2c33739a-633c-4248-8cf9-4253516245d0,c5,c2,27,p2,?,surb={'id': 'ea8f3a48-89ac-4953-9137-858998bce9ed', 'route': ['p2', 'e8', 'i5', 'x11', 'p2', 'c5']}
1769490797.731676,RECEIVED,bd549b57-0cc5-4e62-998c-5a574647e799,bfcc3fa4-e2da-499b-9584-0e6449957399,c5,c2,26,p2,?,surb={'id': 'be77d3fd-ebe5-4994-aaf9-9e36232b2b7b', 'route': ['p2', 'e10', 'i12', 'x1', 'p2', 'c5']}
1769490797.776219,RECEIVED,51e382b3-e3c0-4d1e-b30c-2bd7679816bd,24e8fcce-8dcd-4fa5-9a6a-0426f9df891d,c3,c2,27,p2,?,surb={'id': '797aceaf-2fa6-48b7-9cfc-4ce824d84dbe', 'route': ['p2', 'e11', 'i11', 'x5', 'p3', 'c3']}
1769490797.8741987,RECEIVED,cc577e1c-9124-4a38-8f86-a8549db94874,5b0fb0a8-e4ce-428f-b756-954583a0f7d4,c3,c2,27,p2,?,surb={'id': 'd0c21c8b-9e25-4117-b4fb-169eaba7cd69', 'route': ['p2', 'e11', 'i7', 'x9', 'p3', 'c3']}
1769490797.8797338,SENT,329d3f3c-479c-47ca-b048-67e207b72a10,89913665-f216-4626-a12a-b0737ce2d178,c2,c4,3383,?,p2,
1769490797.8799145,CREATED,a5fe57d9-5c12-4b1e-a0f6-226175b3a5b4,b645098f-54cf-4ec5-adb7-42cf385ae823,c2,c4,27,?,?,surb={'id': 'abdf4631-44ba-4a5a-95c4-c3f1ad68979d', 'route': ['p1', 'e3', 'i8', 'x9', 'p2', 'c2']}
1769490797.951152,RECEIVED,defcde7d-032c-4c44-91a8-9a87184b3c8d,f0b413e4-8f9e-49df-8392-a03bc4cc6ec2,c4,c2,26,p2,?,surb={'id': '0fb3b3d4-fcfe-45de-b1de-dcc93c40a42c', 'route': ['p2', 'e4', 'i2', 'x7', 'p1', 'c4']}
1769490798.0774817,RECEIVED,dceb12d4-a0e0-4f0e-8910-704c8636f6ff,42239145-2b63-4522-89a7-79f77e69d12f,c3,c2,27,p2,?,surb={'id': '12278ecf-29a0-4bef-9ad5-259880b3d4b6', 'route': ['p2', 'e2', 'i4', 'x1', 'p3', 'c3']}
1769490798.477761,RECEIVED,cc4a5a20-3578-4490-b27a-73876798edb1,d2817b03-074f-4adc-982f-f37757dd64e9,c4,c2,27,p2,?,surb={'id': '35fe7612-d432-44a1-bd6c-937b849bf465', 'route': ['p2', 'e1', 'i3', 'x8', 'p1', 'c4']}
1769490798.526397,RECEIVED,9fa58351-e3a2-45f7-a7ca-7875e93e507e,19dbf86c-ddf7-4894-8a7f-e8f655b77dd2,c5,c2,26,p2,?,surb={'id': '2956b97c-0670-4047-aafb-5475ce28824e', 'route': ['p2', 'e8', 'i3', 'x7', 'p2', 'c5']}
1769490798.6493266,RECEIVED,b3cb1e9b-2334-4384-a1d3-78a85c1a0ddd,8d9df6a7-d935-4a1c-b119-a983a4a8c60f,c3,c2,26,p2,?,surb={'id': '536cbc7a-dd26-45fe-9b11-774cd45a5460', 'route': ['p2', 'e4', 'i1', 'x2', 'p3', 'c3']}
1769490798.6783412,SENT,54a2b513-a0eb-42ee-bc77-38623b28294c,edcf1ad6-a593-47c8-ac6c-04c5e1caaeb2,c2,c4,3383,?,p2,
1769490798.6785185,CREATED,8683c187-b3a0-4afd-8c77-8fd4dffca971,7100971d-3dfc-47a5-be01-12ae0810634a,c2,c4,27,?,?,surb={'id': '8d9b1e3b-305a-4d05-bb99-84623cf0ef12', 'route': ['p1', 'e5', 'i9', 'x9', 'p2', 'c2']}
1769490798.680266,RECEIVED,0a7dc7f3-6862-46a4-b60b-181339af213d,75dac73a-2d11-4be6-969f-a8d0eb35d004,c4,c2,27,p2,?,surb={'id': 'd3a337c9-6997-4afa-aaa7-459f55a62659', 'route': ['p2', 'e5', 'i5', 'x12', 'p1', 'c4']}
1769490798.7289948,RECEIVED,f9f60cfe-7732-4323-8489-56866b237d0a,50a62c0a-f86e-4258-8b31-d129171ddb0e,c5,c2,27,p2,?,surb={'id': 'cef2cf0e-6df8-4c49-8138-9020235eccf8', 'route': ['p2', 'e12', 'i5', 'x8', 'p2', 'c5']}
1769490798.8515217,RECEIVED,9811c38d-1152-40ad-81b6-1f061e90b911,cf18309d-61d6-4cca-9743-730bc3c65e01,c5,c2,27,p2,?,surb={'id': '14ceab6e-ecbc-40f7-9589-70dfcae882f3', 'route': ['p2', 'e8', 'i9', 'x8', 'p2', 'c5']}
1769490799.2388742,RECEIVED,0fa49cd7-2d83-46a0-8e89-4bef82bc7993,55398427-3281-4461-bcf8-e3ed9d36b827,c3,c2,27,p2,?,surb={'id': '8db8d389-cebe-4c7a-8edc-bab49f8bb71d', 'route': ['p2', 'e2', 'i7', 'x6', 'p3', 'c3']}
1769490799.3477983,RECEIVED,44cddf07-9793-4441-ba53-59f9e11e6ea5,0fcb3e7b-0aa8-4e21-ac65-c1cdd136fc36,c5,c2,27,p2,?,surb={'id': 'ca30b0b7-792d-4567-8a09-9b8d82049578', 'route': ['p2', 'e10', 'i5', 'x4', 'p2', 'c5']}
1769490799.3629696,RECEIVED,993a2652-fe25-4d03-8c99-f42e383f1fac,164bcc33-b0b5-435e-878d-6afe9cd66d68,c4,c2,27,p2,?,surb={'id': 'fb78bdae-ce63-4ae9-a1c6-5ab3dd092a85', 'route': ['p2', 'e8', 'i12', 'x12', 'p1', 'c4']}
1769490799.4236484,SENT,a93dc2f6-d204-404c-8d13-cc9eb1ce4b24,434c63cb-ad4b-493a-baed-d2afc2ca2ad0,c2,c4,3360,?,p2,
1769490799.4237936,CREATED,6fd065aa-0277-4233-9274-ab79e4c685c7,afb80d24-989e-498b-bd35-dd40042e27b8,c2,c4,27,?,?,surb={'id': '8f83c971-60e1-464c-a279-23708c633db8', 'route': ['p1', 'e1', 'i6', 'x5', 'p2', 'c2']}
1769490799.5788183,RECEIVED,eb0368df-fbdd-4791-af9e-773e69620d4b,1309f122-adb8-454a-8437-2eef63f086e5,c4,c2,27,p2,?,surb={'id': '0ecf2b97-edf4-4d58-abf5-5a52e6f1b324', 'route': ['p2', 'e11', 'i6', 'x12', 'p1', 'c4']}
1769490799.72746,RECEIVED,9c757a77-2612-4c93-83d2-9aaadc4d40bd,06016221-3db1-4c92-aa19-1ac5f3afcce9,c3,c2,27,p2,?,surb={'id': 'c70ae2ec-47b4-401f-83bc-03db03b8bfe6', 'route': ['p2', 'e6', 'i3', 'x6', 'p3', 'c3']}
1769490799.7458124,RECEIVED,b49f9912-cf5e-46a7-8f2d-15d20033e85a,3c793212-17c1-4455-be51-496d4bba1eb5,c3,c2,27,p2,?,surb={'id': '2cc41f46-d690-46d5-b025-59341b473aca', 'route': ['p2', 'e7', 'i10', 'x7', 'p3', 'c3']}
1769490799.8516905,RECEIVED,91cb47fc-1bff-468a-b8a4-a9857d1641d6,8b7fb831-016c-4304-a82b-ddbf8002956d,c4,c2,27,p2,?,surb={'id': '486b1b0a-7f32-4f2b-a00a-b12f20a04684', 'route': ['p2', 'e10', 'i1', 'x2', 'p1', 'c4']}
1769490799.8764977,RECEIVED,ee813747-9034-4639-b6f4-e1e2490d4779,577a649e-2ec6-474e-8874-004faa30a5c6,c3,c2,27,p2,?,surb={'id': '40248f8a-1b3c-4f90-90be-bbe9f8320a96', 'route': ['p2', 'e5', 'i4', 'x11', 'p3', 'c3']}
1769490799.9030404,SENT,1387463a-8324-494f-8a5b-05c950dba1ae,ee8843c3-faef-431f-9bbb-7ec4c5acf8e4,c2,c4,3360,?,p2,
1769490799.903215,CREATED,9184c891-ff9f-46c6-94ff-d082e76115f1,ab52b215-a020-4c0a-9ab9-5c1867fd6be8,c2,c4,27,?,?,surb={'id': '99e4cfc5-2bc6-4d18-a785-0e9cd8d471b9', 'route': ['p1', 'e3', 'i4', 'x11', 'p2', 'c2']}
1769490799.9168682,RECEIVED,dab02731-08e9-49ce-9259-fa30ec4ea778,218431f9-7790-4fa3-91c9-448ed2728f0e,c4,c2,27,p2,?,surb={'id': '58c41151-6aed-4ae6-84ab-c4514e9dd22d', 'route': ['p2', 'e12', 'i8', 'x10', 'p1', 'c4']}
1769490800.0213633,RECEIVED,b82ca9f1-3cac-486e-a1f4-b63145cdb8ca,9d3371c8-05f3-45c9-a2de-443f076c2359,c5,c2,27,p2,?,surb={'id': '73342b84-894f-485d-b471-2a164f8df4c5', 'route': ['p2', 'e12', 'i8', 'x12', 'p2', 'c5']}
1769490800.0806856,RECEIVED,b94f3580-12eb-48e2-b2f5-dc7c90d56af3,31250041-437c-4bd4-a4b0-9986bcbbb0c8,c4,c2,27,p2,?,surb={'id': 'eeecceef-905e-452c-afba-bb837d64178b', 'route': ['p2', 'e12', 'i4', 'x9', 'p1', 'c4']}
1769490800.2017324,SENT,2f000f24-410e-4e8c-9d2a-0ee42454282d,141c03aa-95ba-470e-b195-e2537412e623,c2,c4,3396,?,p2,
1769490800.2018778,CREATED,b8cf87a2-5eb4-44fc-91e5-ceedb39a8047,62db705f-fe43-4a40-9c2e-89c923d28a48,c2,c4,27,?,?,surb={'id': '8dda2c51-0dfe-41dd-86eb-03422ced4fcc', 'route': ['p1', 'e11', 'i3', 'x2', 'p2', 'c2']}
1769490800.2968636,SENT,0201fa56-9f9e-415a-9cb2-0e597e21b589,7f98db3d-d703-4130-a679-6a366b75967f,c2,c4,3392,?,p2,
1769490800.297013,CREATED,2de19082-eee7-4c3e-9ab0-e59daa062de6,90c5eaf0-81cf-4b37-89e9-fc3d250519b5,c2,c4,26,?,?,surb={'id': '56fb7caa-190f-4470-aa14-57f13f59cc70', 'route': ['p1', 'e6', 'i5', 'x3', 'p2', 'c2']}
1769490800.4182873,RECEIVED,106934ba-c3f8-491c-be14-a04e81f03c39,b514cb14-5a43-4213-be6e-8b0d2c82bddc,c3,c2,26,p2,?,surb={'id': '0a817456-ed3d-4d4a-9bf1-516c1c44dacb', 'route': ['p2', 'e8', 'i4', 'x1', 'p3', 'c3']}
1769490800.4248486,RECEIVED,682106d5-ab8e-494b-a512-6fa17c110eaf,3047cbc3-78d9-45df-8679-d72231f3489b,c5,c2,27,p2,?,surb={'id': 'f6598cf4-7119-435a-8e25-95fabd34f80d', 'route': ['p2', 'e9', 'i7', 'x12', 'p2', 'c5']}
1769490800.4659176,RECEIVED,35c55889-6066-49ff-bd9f-104eacb86f09,93573fab-9a3e-46ed-9138-eb2d126cc4ea,c4,c2,26,p2,?,surb={'id': '05643d66-ed10-4a68-ade2-44cab98cf1ae', 'route': ['p2', 'e12', 'i5', 'x6', 'p1', 'c4']}
1769490800.569816,RECEIVED,b13562d0-cde5-4122-9cfe-e35a2ed58514,ef2cba42-dcc9-400f-b19b-af37701e96b4,c4,c2,27,p2,?,surb={'id': '6b10dd4c-2d4c-4f91-8951-03a581c96560', 'route': ['p2', 'e12', 'i4', 'x10', 'p1', 'c4']}
1769490800.5862603,RECEIVED,6d72d4ea-c3f8-47fe-adc9-dbede7581ed7,05142b17-c54c-4e52-a022-b66604496a45,c4,c2,27,p2,?,surb={'id': '56ba70d7-dc04-476a-b4d7-d5b1ad2d24d8', 'route': ['p2', 'e3', 'i12', 'x8', 'p1', 'c4']}
1769490800.5937994,RECEIVED,f623c410-f324-43c1-9c8b-a2dc06d789fd,67e8071a-a2f4-4067-9503-92bb55f223db,c3,c2,27,p2,?,surb={'id': '39247d51-230a-4816-8990-77b4917a7d7f', 'route': ['p2', 'e8', 'i11', 'x2', 'p3', 'c3']}
1769490800.7830348,RECEIVED,667e874e-0108-4d92-8716-e1d1a253d3ec,f7c267e5-231c-4f50-bfd4-b32ecd170fcd,c5,c2,27,p2,?,surb={'id': 'eddfc759-8432-4223-a723-e5cd5817622c', 'route': ['p2', 'e2', 'i1', 'x6', 'p2', 'c5']}
1769490800.9975445,SENT,419bd0b5-0314-4a04-a054-1c16654bb994,e4dd270f-736c-4643-880b-0b4278939534,c2,c4,3370,?,p2,
1769490800.9976914,CREATED,c9b7ac5d-935c-41b9-ac2d-f460ee4d1557,0057040f-1329-46ff-b69d-f3a6e00c2d79,c2,c4,26,?,?,surb={'id': '25ce8f6a-f9d9-4b8b-9dda-dc97859ea5ff', 'route': ['p1', 'e9', 'i8', 'x6', 'p2', 'c2']}
1769490801.1523445,RECEIVED,cd772480-7c6e-4680-96df-a87ae882f4f7,cb50caf7-b62e-49f6-96eb-136392d80636,c4,c2,27,p2,?,surb={'id': 'b2cf3bd4-67ce-40a3-b89e-20c4ccf3c486', 'route': ['p2', 'e10', 'i2', 'x11', 'p1', 'c4']}
1769490801.2298596,RECEIVED,e32a9900-4a47-4159-8848-581b774ba9cc,9a40c43c-e117-44c7-a337-41d415f304dd,c4,c2,26,p2,?,surb={'id': 'dd90c130-3028-4308-ad9b-7eed902ebb4a', 'route': ['p2', 'e4', 'i8', 'x12', 'p1', 'c4']}
1769490801.299652,RECEIVED,9102d1fa-8cb2-46d7-b228-0aea92f1c1e7,22945544-cc45-48ef-8c5c-64b62ae3e484,c3,c2,27,p2,?,surb={'id': '10d01dbe-3b9c-44cf-8d44-6ed8dd09b596', 'route': ['p2', 'e4', 'i8', 'x9', 'p3', 'c3']}
1769490801.5547893,RECEIVED,ed6e490e-6125-44c6-b54a-12dc3031f37f,b29071a5-d3a6-4aa8-b3f4-9488b7b928eb,c5,c2,27,p2,?,surb={'id': 'b4455d99-4a22-4057-8365-6f83fe5f7105', 'route': ['p2', 'e8', 'i2', 'x9', 'p2', 'c5']}
1769490801.8683186,SENT,d316519e-7dff-491f-b6d1-16e51341fb2e,72d5f932-5836-4fa7-92ae-592d60cd31a3,c2,c4,3371,?,p2,
1769490801.8684695,CREATED,46bf6b50-1158-46cc-9305-2c0c5de378a2,2de74a89-a8a2-47bc-a819-34eb9a28a9ac,c2,c4,27,?,?,surb={'id': '5ecc3ba8-3e4f-4caf-98c2-aedfd28c76d4', 'route': ['p1', 'e3', 'i3', 'x12', 'p2', 'c2']}
1769490801.9229743,RECEIVED,274991d1-745b-4868-898c-aa22470910a8,ad52f754-0cda-4ba0-8900-b00c1bc3b8c9,c3,c2,27,p2,?,surb={'id': '69c8f922-65e0-400f-b33d-8b07c3eaa691', 'route': ['p2', 'e7', 'i9', 'x7', 'p3', 'c3']}
1769490801.9854324,SENT,adb601f7-c436-40a4-88eb-1bbfcc3fe13b,d9fa057a-cc7b-45ff-b909-9f6acff17bce,c2,c4,3363,?,p2,
1769490801.9855826,CREATED,ad920076-233e-4556-8ed8-3e6f0023577c,e44526cb-86ba-4004-b29e-ffcd14db20e8,c2,c4,26,?,?,surb={'id': '614efd4f-0289-4740-a3de-fe1905049a65', 'route': ['p1', 'e2', 'i7', 'x2', 'p2', 'c2']}
1769490802.3583071,SENT,5a66d903-5450-4505-aaf1-bf48228821b1,75bcc02a-6fde-4b41-bea2-fd91d18adc3d,c2,c4,3397,?,p2,
1769490802.3584542,CREATED,0e482734-1841-453d-8248-14b855aa2f94,4997ac35-8617-4ab4-8695-6c55041b1c4a,c2,c4,27,?,?,surb={'id': 'ae609a3a-4532-43e8-8a34-7e4dadc3d05f', 'route': ['p1', 'e11', 'i9', 'x10', 'p2', 'c2']}
1769490802.3940365,RECEIVED,9b0d5182-3ed4-43a4-b697-ae9de99551e1,33163d0e-0eb9-4774-9bc9-a32f36230abc,c4,c2,27,p2,?,surb={'id': '9326010e-fa7e-467d-9217-32606ff00575', 'route': ['p2', 'e5', 'i5', 'x7', 'p1', 'c4']}
1769490802.6737003,RECEIVED,3ebabde1-f7b3-4d00-a785-de8cec794c75,74fb9ca8-715d-471d-aad9-7b397a5d8593,c3,c2,27,p2,?,surb={'id': '0b5e9d28-c919-43e8-af08-090ee4b3a9e6', 'route': ['p2', 'e1', 'i1', 'x6', 'p3', 'c3']}
1769490802.7179797,RECEIVED,c38ee75e-6633-4052-85b3-d4f169c79f97,73773b39-e840-43db-b3c7-8a2a9cf23040,c5,c2,26,p2,?,surb={'id': '3ba3e361-7cb8-4ceb-8fbd-16b91b123581', 'route': ['p2', 'e3', 'i4', 'x12', 'p2', 'c5']}
1769490802.7321687,RECEIVED,83ebc009-51c6-41b5-8d32-d30040895ec6,771fde66-22cb-4b14-b842-3e725e7b5706,c5,c2,27,p2,?,surb={'id': 'c1748c43-7c34-462d-bc01-329e88a5d380', 'route': ['p2', 'e4', 'i7', 'x1', 'p2', 'c5']}
1769490802.8522599,RECEIVED,92e87172-b3de-47c8-94f4-95a337f8bef8,3e5b2a4b-d7d9-4908-8c11-2dd0921a35d4,c3,c2,26,p2,?,surb={'id': 'dac7af8e-18b2-4f7b-a21d-ad12db4ad26a', 'route': ['p2', 'e5', 'i2', 'x3', 'p3', 'c3']}
1769490802.8605154,SENT,84dfb678-91aa-4c59-9c4a-54ffc3975819,e4428638-7e25-42fa-a805-4a5b33822e8e,c2,c4,3377,?,p2,
1769490802.8606646,CREATED,109653e0-2fd8-4e32-b4e7-fe5e67fdb270,f6e2048a-a208-44d7-a8e5-766f59f0329a,c2,c4,27,?,?,surb={'id': '04f02793-db7e-4992-82e7-899fe62aaff9', 'route': ['p1', 'e4', 'i7', 'x3', 'p2', 'c2']}
1769490802.9297042,RECEIVED,056f6c58-c413-4d7c-b807-6558489c4127,eb33cf5b-51bd-4538-a753-4a477759c62e,c5,c2,26,p2,?,surb={'id': '24f2ad65-c6ef-4842-8032-a07fee0501f1', 'route': ['p2', 'e7', 'i8', 'x4', 'p2', 'c5']}
1769490802.9761884,SENT,4289ccfc-b982-4836-a2c9-ae13c219cdfd,8850ff08-697b-40a8-afc8-388a314b9da2,c2,c4,3375,?,p2,
1769490802.9763439,CREATED,9fbd4e66-63e0-49f2-9cbb-94aa9f90a0c0,84a73430-fd64-4c75-8821-af030285a772,c2,c4,27,?,?,surb={'id': 'd3304065-2ce7-494e-8cb4-7cd675599040', 'route': ['p1', 'e12', 'i3', 'x2', 'p2', 'c2']}
1769490803.0893636,RECEIVED,ee7a3a7e-d857-40cc-9a51-7728ab0b5c21,1c4afab4-fe6b-4b5a-9279-b24d2baaeb07,c4,c2,27,p2,?,surb={'id': 'ff7913aa-dcee-4f65-9168-c89d4268ef7a', 'route': ['p2', 'e1', 'i6', 'x7', 'p1', 'c4']}
1769490803.2208962,RECEIVED,722e02d5-eb98-4d4f-b4a5-e2c41bfa00c7,62bf406d-9355-490c-8d5c-eb44ab1d77ed,c5,c2,27,p2,?,surb={'id': '58a31374-2fdd-44f5-869f-26d15164e724', 'route': ['p2', 'e3', 'i6', 'x6', 'p2', 'c5']}
1769490803.2345784,RECEIVED,9c263084-597e-4b32-8949-eee3c96bc197,8968d447-9f52-422e-b8ab-278007e54d38,c5,c2,26,p2,?,surb={'id': '2535a75f-e7a3-4589-a14d-5c2a5321f570', 'route': ['p2', 'e12', 'i2', 'x7', 'p2', 'c5']}
1769490803.3100655,RECEIVED,62f2e623-fc3c-4547-bfdd-201266c22f7c,e126b113-3844-48c8-972c-65010ae3f45f,c5,c2,27,p2,?,surb={'id': '944237e0-20d3-4d55-9b4a-64f362b4b455', 'route': ['p2', 'e9', 'i4', 'x4', 'p2', 'c5']}
1769490803.5378103,RECEIVED,c026ac3c-b95b-418b-a102-4ad86a01a292,7783c68b-2c1a-4780-9865-207b44313453,c5,c2,27,p2,?,surb={'id': 'ae43bb0c-94bc-49cf-bd11-6941053246b1', 'route': ['p2', 'e3', 'i5', 'x9', 'p2', 'c5']}
1769490803.6576087,RECEIVED,f105d15b-99bb-4a96-b033-1bc2f8cc6375,3bd25189-f113-4d06-bf44-a06214e864b7,c3,c2,26,p2,?,surb={'id': 'ea064ce5-5a2e-4d88-9082-0369e7e650e9', 'route': ['p2', 'e2', 'i2', 'x1', 'p3', 'c3']}
1769490803.7291222,RECEIVED,13dd8d00-a2e6-4566-b52c-160fd34e25ad,dc2d7e3c-f671-4ff8-8540-62ba3ce3069d,c5,c2,27,p2,?,surb={'id': 'a20da20c-eb00-4b74-a063-05c78cda3595', 'route': ['p2', 'e7', 'i11', 'x5', 'p2', 'c5']}
1769490803.9437125,RECEIVED,5d4e06a6-f6d6-4aba-8a13-84045aeb008b,2c73a7e2-1bd8-4718-8e91-406df56e9de0,c5,c2,27,p2,?,surb={'id': 'b46e4f33-2ad3-4047-bdc0-9878e3220396', 'route': ['p2', 'e11', 'i6', 'x9', 'p2', 'c5']}
1769490804.1650267,RECEIVED,2aaba78b-1065-4b09-ad78-c05b6793c41f,0c43ab2b-db2f-492e-bb87-d7d301275b27,c5,c2,27,p2,?,surb={'id': 'ebd3b494-143d-4c44-aab3-1165ba20f436', 'route': ['p2', 'e7', 'i6', 'x7', 'p2', 'c5']}
1769490804.2496943,SENT,9e6b1c96-d1de-48c6-ad11-513906900d9f,2d2c08b7-6b3f-4eeb-afca-d348eaaa2419,c2,c4,3384,?,p2,
1769490804.2498436,CREATED,4e5bea4e-91e9-4ac7-b338-526cab095b89,f13a8d1a-54d5-4cbc-ac15-9843fae3aa6e,c2,c4,27,?,?,surb={'id': 'd2dd9355-b131-43b8-ab5b-fa1facc73e5c', 'route': ['p1', 'e9', 'i3', 'x8', 'p2', 'c2']}
1769490804.983563,RECEIVED,2ce2e5fd-38a5-47ca-959e-483ae109e4c1,aa16f008-1dfb-4f17-86f8-0f6d7df40b9f,c4,c2,27,p2,?,surb={'id': 'a0a88e0b-ee09-4967-ab0d-e688b0a0db69', 'route': ['p2', 'e11', 'i1', 'x3', 'p1', 'c4']}
1769490805.023765,SENT,afc5c194-c5f1-4a06-ba20-cb489af80f3e,7f8a63b1-eaef-4dab-93b6-1fd0d7b3b1d6,c2,c4,3386,?,p2,
1769490805.0239122,CREATED,903657f3-64a6-4612-b454-91f38c5dadaa,6f195758-6f8b-442a-83a3-52a90d65b427,c2,c4,27,?,?,surb={'id': '2d97b3df-7ae7-4e74-81e5-7e912604b435', 'route': ['p1', 'e11', 'i12', 'x11', 'p2', 'c2']}
1769490805.11447,RECEIVED,ade3a12b-e783-456c-a60f-758e22bd0f2c,d8c7027d-ddac-436d-ba46-3ec75638526e,c3,c2,27,p2,?,surb={'id': '53d33bee-6f53-4ead-9462-3217ca14948b', 'route': ['p2', 'e12', 'i10', 'x4', 'p3', 'c3']}
1769490805.1147764,SENT,4dff6e5a-4808-422a-b9e2-f90f1e0e452c,6a822c56-3547-486f-976d-442c6b323b0d,c2,c4,3368,?,p2,
1769490805.1149576,CREATED,75f757ac-c2c2-4ec0-bdbc-a1af9faad940,fe048297-d6f3-4278-9f7c-9f64f1e6b009,c2,c4,26,?,?,surb={'id': '264f9006-2737-4a20-8208-c42311c87547', 'route': ['p1', 'e8', 'i8', 'x6', 'p2', 'c2']}
1769490805.2008545,SENT,1c65846b-720e-4982-ad4f-8216f7f32928,c15611fa-cb76-4e98-b5a8-4f3c8aa7f13b,c2,c4,3396,?,p2,
1769490805.2009864,CREATED,d94fd7ab-3f3f-402c-9f32-63c7edd6165e,903ba016-ef7e-40f6-aef3-a590b68b72fe,c2,c4,27,?,?,surb={'id': 'b0df6da7-4f7b-41aa-8697-b06404a75a76', 'route': ['p1', 'e2', 'i4', 'x7', 'p2', 'c2']}
1769490805.2249227,RECEIVED,b712f333-a3c7-4a82-8afd-552003a2e84e,7f52c418-35a8-4ab4-965b-88a05fd77b95,c4,c2,27,p2,?,surb={'id': '00c3ea73-cf0f-4455-b50d-62e84925a069', 'route': ['p2', 'e6', 'i1', 'x7', 'p1', 'c4']}
1769490805.303307,RECEIVED,30dc24b5-aae6-418c-80bb-2a2e385bf421,ad2da64e-3a3c-4efd-b583-94a1a40b07dc,c3,c2,27,p2,?,surb={'id': '1da362be-83ae-4dca-a9d6-ce7f14e32bc7', 'route': ['p2', 'e10', 'i7', 'x12', 'p3', 'c3']}
1769490805.4161916,SENT,8f7b9994-7fe6-4319-8e37-2021d7ccba64,1a9a9845-c597-47eb-8492-c95e841d0b83,c2,c4,3388,?,p2,
1769490805.416354,CREATED,01e1e1ee-d841-4c8c-b695-fe7a7440dd08,3f4e597a-7ab7-465f-82ef-f4e6e80e78b2,c2,c4,27,?,?,surb={'id': '4c301a05-30d6-4aa8-8a38-971bfadcc495', 'route': ['p1', 'e2', 'i4', 'x1', 'p2', 'c2']}
1769490805.4175382,RECEIVED,978275cb-896b-4686-b9c4-71d5691effab,bdd52169-0bfd-4907-8dac-8b28700405db,c5,c2,27,p2,?,surb={'id': '0ade5c28-b981-4102-beb1-22dab6e023d6', 'route': ['p2', 'e2', 'i11', 'x1', 'p2', 'c5']}
1769490805.6668622,SENT,6d613de9-0c74-49e9-9318-184d6f52adbd,23a936ee-4548-499e-808b-7728eb45c306,c2,c4,3364,?,p2,
1769490805.667068,CREATED,6933f635-fa25-4031-8385-2d97165d06d0,7f14b8da-6ccc-4315-81ce-eddde5fbda23,c2,c4,27,?,?,surb={'id': 'ef2fcb59-6fe0-4812-91aa-c84471d4eab6', 'route': ['p1', 'e5', 'i9', 'x11', 'p2', 'c2']}
1769490805.8020082,RECEIVED,54dfde6f-f41c-4ab0-881b-adff4321f79c,a47b7bfb-be56-4676-a806-5e2bb6627ed0,c5,c2,27,p2,?,surb={'id': 'd1b47263-e408-47a8-b944-fc3b810e591d', 'route': ['p2', 'e5', 'i5', 'x7', 'p2', 'c5']}
1769490805.8101647,RECEIVED,3ce9cd1c-f687-4cc1-aadf-aac2c61016f0,8cab4575-e98e-4163-9347-de7052f7b913,c4,c2,27,p2,?,surb={'id': '5a930bc5-4dfb-478b-a683-2d684d0ced63', 'route': ['p2', 'e3', 'i11', 'x6', 'p1', 'c4']}
