timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769735286.536845,SENT,d4674b4e-7b69-490f-a13e-da05d2489ccf,9f33b59f-7369-4690-9a5d-21a757fda60e,c2,c3,3358,?,p2,
1769735286.5369935,CREATED,b7bb42c2-6585-4d7f-8475-af31efd7920a,217ab20a-419f-4e5c-87b3-b681932d6543,c2,c3,26,?,?,surb={'id': '21a12b8a-4e4a-42f4-8da0-15a129f185e6', 'route': ['p3', 'e8', 'i3', 'x7', 'p2', 'c2']}
1769735286.8299005,SENT,8ad49ee8-021e-4919-b558-3eef51270d39,ba57b3c2-4af0-4c0b-ada3-abf51fc916ad,c2,c3,3379,?,p2,
1769735286.8300796,CREATED,cc15e0aa-61be-4e29-8090-6e107141f19f,09a00a63-a0f4-475b-b263-79553842253a,c2,c3,27,?,?,surb={'id': 'd004d413-3c54-4766-8aa5-a0d89ed35234', 'route': ['p3', 'e3', 'i7', 'x11', 'p2', 'c2']}
1769735286.9781604,SENT,71056b76-4023-48d4-b6c2-75f883aa47f7,bf89ed42-50c8-48a6-b514-449d1b231980,c2,c3,3384,?,p2,
1769735286.9782357,CREATED,0acb0012-616d-42b4-9078-23b2ae7c1c29,ac9a55cb-05fc-4e74-8b8d-52de0afebea4,c2,c3,26,?,?,surb={'id': '4c752fc1-aa6a-441a-90ab-3db2eec4eb6d', 'route': ['p3', 'e4', 'i11', 'x6', 'p2', 'c2']}
1769735287.087598,SENT,b0fe7c7c-6608-4929-b3a8-bf2778a3cc2d,847ff8a6-670e-40b2-9f1b-7fe781848dc4,c2,c3,3383,?,p2,
1769735287.0876732,CREATED,93135c3d-c99b-402b-8787-5355affaf14c,cc178039-6517-42ba-8e35-9b802b513a85,c2,c3,27,?,?,surb={'id': '51f6129a-ab25-4634-a382-3bcebea73c67', 'route': ['p3', 'e1', 'i9', 'x4', 'p2', 'c2']}
1769735287.161649,RECEIVED,d4acaed1-9a34-4a8b-908b-802c869f915b,e7ba9681-cb7c-49b7-a03c-a1b60e2d65d0,c3,c2,27,p2,?,surb={'id': '45f900b3-a286-495a-8037-db75e291236e', 'route': ['p2', 'e10', 'i10', 'x3', 'p3', 'c3']}
1769735287.283811,RECEIVED,bc47e700-8da4-4ce1-a5c1-0c2151e9edfa,d83ea6e5-5c09-4236-9781-3164f796f0fd,c3,c2,26,p2,?,surb={'id': 'e36fb75d-bc24-405a-a6a1-376cce586ddb', 'route': ['p2', 'e5', 'i1', 'x7', 'p3', 'c3']}
1769735287.3097825,SENT,e043c0c1-05f0-4ff8-af47-fd46a70b58e9,241977f8-b07f-41f0-ad2b-493846f7ca99,c2,c3,3371,?,p2,
1769735287.3099306,CREATED,b7dfa514-e4d1-4ffd-bbe4-12efcdc451cf,aaac998f-d0aa-47b8-a7a5-751e0dd4bedd,c2,c3,27,?,?,surb={'id': 'd330593a-3e12-4d72-8f7f-2d30cc89642a', 'route': ['p3', 'e10', 'i6', 'x11', 'p2', 'c2']}
1769735287.4295976,SENT,aec4ed3b-d780-47bf-8cb8-914e401409c4,a8024a26-5f13-48fe-ba6e-cd734c7e59b9,c2,c3,3383,?,p2,
1769735287.4297473,CREATED,f3bd4fab-544d-49d6-8624-7fc271b7914e,a4f79f34-c679-43f4-b78b-e8a0876564c0,c2,c3,27,?,?,surb={'id': '09aa93ae-225f-43a0-8b98-502d7503b40c', 'route': ['p3', 'e7', 'i5', 'x5', 'p2', 'c2']}
1769735287.5957186,SENT,6f4c31e5-57fb-4b53-9a57-a731f87ed928,8bf3efcd-ae5c-466c-87a5-0a7d59a404c9,c2,c3,3376,?,p2,
1769735287.5958793,CREATED,baebc2f8-4b4b-4917-9770-0b888b4e99ac,786167d6-8e7f-4670-ab69-61b20d4c45c4,c2,c3,27,?,?,surb={'id': '9b55cf75-4212-40ec-a8e3-6acd3b8db546', 'route': ['p3', 'e3', 'i12', 'x7', 'p2', 'c2']}
1769735287.7366245,SENT,0d1b2841-74f6-4e19-bc11-6cfa8ab2c12d,53712f17-219e-4d6e-8497-6239337beac1,c2,c3,3389,?,p2,
1769735287.7367764,CREATED,ac5a0be2-fa79-4134-acdf-5dd0bd20cccf,eeddc0b0-774e-406f-a1a3-7094a02d1288,c2,c3,27,?,?,surb={'id': 'adcdd3a6-fd66-44f1-b13f-99f5bdc09e0d', 'route': ['p3', 'e2', 'i11', 'x6', 'p2', 'c2']}
1769735288.5292802,RECEIVED,6101732c-f24f-4355-9163-2722ff2a1bef,78a5d20a-36f8-48ec-a68b-8435d7982bf5,c3,c2,27,p2,?,surb={'id': '11833b8d-aeb2-4e61-b1bc-8b325ae7960d', 'route': ['p2', 'e3', 'i3', 'x7', 'p3', 'c3']}
1769735288.997758,RECEIVED,18c3f35a-8c77-4655-a785-7c2a8b49b4f5,96d47ff9-d7b8-490d-88a7-b2de021e8688,c3,c2,26,p2,?,surb={'id': '260653cb-1a00-4a99-ba2d-924340535c6d', 'route': ['p2', 'e10', 'i10', 'x7', 'p3', 'c3']}
1769735289.1746614,SENT,61633660-fa88-4e30-8c9a-462bbe17b824,ce72c9d6-6914-4fd5-9230-c05acca45ae3,c2,c3,3387,?,p2,
1769735289.1748104,CREATED,de9a17e6-9476-4265-9e54-6917cda6ca77,3fecef02-074e-4d34-850c-7fe4cc7d1f04,c2,c3,27,?,?,surb={'id': '0619d1c7-54d1-4f19-81e8-5df58ee524aa', 'route': ['p3', 'e4', 'i2', 'x10', 'p2', 'c2']}
1769735289.289091,RECEIVED,0558a587-e6a0-41ec-be5e-49e1a3c935d3,ad587730-8596-4518-828f-b4e8c2b9b9c2,c3,c2,27,p2,?,surb={'id': '2708a359-da5e-4bd2-876c-e913809c06ec', 'route': ['p2', 'e9', 'i9', 'x12', 'p3', 'c3']}
1769735289.4366333,RECEIVED,7a0aef0a-a42a-4430-a30d-dd1e6782f493,1a3aad48-7e3f-43a6-8bd6-b79b6bd863e8,c3,c2,26,p2,?,surb={'id': '8bc87207-6878-459a-b15b-f38ee5931572', 'route': ['p2', 'e2', 'i4', 'x5', 'p3', 'c3']}
1769735289.7366962,SENT,2229fa56-4aa0-478d-9b0d-87144376e282,b024a105-887e-479a-ab01-7be468c0a848,c2,c3,3376,?,p2,
1769735289.7367728,CREATED,579507e2-b25d-42b2-95cb-c40a6f0ce575,8193d2fb-1be0-41cd-bb64-2466b2d7abde,c2,c3,27,?,?,surb={'id': '8b17d0fb-269d-4d0b-ba01-d0853a4d6a56', 'route': ['p3', 'e8', 'i9', 'x1', 'p2', 'c2']}
1769735289.878138,SENT,9d06465b-75e8-486e-a498-deacccefcf4a,4f826bdb-a1dd-428a-bd0d-83e7fa0127e2,c2,c3,3395,?,p2,
1769735289.8782332,CREATED,3e3a0406-dd99-4c5f-b0ef-eebf78d06418,010dd31b-4f98-42be-940f-f9228b2a6da4,c2,c3,27,?,?,surb={'id': '46644ef2-a79e-45f5-9ec7-a2b57ecc8e52', 'route': ['p3', 'e2', 'i7', 'x6', 'p2', 'c2']}
1769735289.9101756,RECEIVED,239ef71b-d67b-4916-aa0d-2cdd318187d4,71c0e2b9-f4db-497f-84f8-39747f3cf3e7,c3,c2,27,p2,?,surb={'id': 'ef72c1bd-ba58-462a-909a-6c6bddaefc06', 'route': ['p2', 'e10', 'i3', 'x6', 'p3', 'c3']}
1769735290.3451538,RECEIVED,2694a3cb-c3c3-4f4f-8ebe-9a02e72a19ef,34e573f6-777f-4e91-9c3e-33402365acd9,c3,c2,27,p2,?,surb={'id': '5612f466-d8b3-4249-b4be-656c84811b58', 'route': ['p2', 'e12', 'i2', 'x11', 'p3', 'c3']}
1769735291.6663163,SENT,52b61573-8882-4baa-911d-af119d1b5d19,37998c4f-d4d1-457e-810e-04392550b4ab,c2,c3,3384,?,p2,
1769735291.6664672,CREATED,d953f677-22ce-4b12-954e-f9c0d4368aae,38eb8731-2fce-4879-8052-3d47a5856759,c2,c3,27,?,?,surb={'id': 'e8d18daf-fd8b-4dff-8516-e1add6b16e02', 'route': ['p3', 'e8', 'i7', 'x9', 'p2', 'c2']}
1769735291.7581909,SENT,9c3b38e7-e90c-4d0f-a680-8c545b63ad9b,5bd90cfa-3715-47d8-9f62-0d1607324ff3,c2,c3,3372,?,p2,
1769735291.7583432,CREATED,8eb6f7fb-819f-4df3-b4ff-c482eaf2a925,5ff3c874-6fed-4c70-9678-591b86d30c0f,c2,c3,27,?,?,surb={'id': '87852a29-7a88-4da2-8f8e-d8444d252360', 'route': ['p3', 'e1', 'i3', 'x6', 'p2', 'c2']}
1769735291.8068514,RECEIVED,8ed34150-2462-41b2-afd2-ee79a2500826,37198f3c-bafa-448d-aaf6-6b56d7f900ad,c3,c2,27,p2,?,surb={'id': 'e5ad3049-c833-45e7-a03d-da78d52f7164', 'route': ['p2', 'e4', 'i9', 'x1', 'p3', 'c3']}
1769735291.8538125,RECEIVED,a09bf9f3-99e7-48fb-bd27-fbd3ce661a5f,66d16a09-3ecd-46c7-8c30-d7ef4ab090c9,c3,c2,27,p2,?,surb={'id': 'f054eccc-7a40-4a60-832e-3212c6e84837', 'route': ['p2', 'e10', 'i3', 'x11', 'p3', 'c3']}
1769735291.9101145,RECEIVED,d8b2698f-a8a2-423f-95ef-775cf13f6ed1,0628bb9a-074f-4f2b-87b7-2fdb34ff654c,c3,c2,27,p2,?,surb={'id': 'c763c98f-b5ae-4f8c-b9c5-10d70ee3025c', 'route': ['p2', 'e4', 'i9', 'x1', 'p3', 'c3']}
1769735292.0533435,SENT,26af9e17-55f2-47a5-9f57-0f3c2d4e07df,49671a50-0ae2-46e1-b01c-705564dd3e70,c2,c3,3380,?,p2,
1769735292.053419,CREATED,119d2718-3de4-4c94-9e6c-4d794b8d2409,1767ef04-3484-422c-8688-2b93557f903e,c2,c3,27,?,?,surb={'id': 'b0cf9d74-ca0c-442b-9e34-e516355bac1f', 'route': ['p3', 'e2', 'i5', 'x11', 'p2', 'c2']}
1769735292.7746215,SENT,70853ce5-b7fa-4b14-a5d7-c47d16fe3381,ccf76696-d470-4889-87b2-ab940da31501,c2,c3,3373,?,p2,
1769735292.7747529,CREATED,e5166c27-e509-4f67-ab9c-bf438e84627d,ffa6eaf7-42a6-4035-a219-1eaf0bf1f299,c2,c3,26,?,?,surb={'id': '640cfa90-90bf-4aa9-895a-22447f15cc80', 'route': ['p3', 'e5', 'i6', 'x2', 'p2', 'c2']}
1769735292.883539,RECEIVED,325172bc-f1bd-4cde-ad20-7a4d877977c5,3ea67057-bcff-48a3-bbfe-6bbd11a6d5ed,c3,c2,27,p2,?,surb={'id': 'faa8cf8c-ac32-46c3-8439-59569783d4a5', 'route': ['p2', 'e5', 'i7', 'x8', 'p3', 'c3']}
1769735292.8941374,RECEIVED,1e3af09d-53f6-4271-8008-f16a5eea0e15,8d55c017-beb9-4a71-ab80-02fc40cd0b18,c3,c2,26,p2,?,surb={'id': 'c2c69a07-07d5-4c3d-bb38-0a2773c3bbc3', 'route': ['p2', 'e2', 'i5', 'x7', 'p3', 'c3']}
1769735292.9045877,RECEIVED,a371cdb0-508a-41b2-85b1-4f611eac615d,de2d9aa5-1af7-4936-a6cc-ba692031fee3,c3,c2,27,p2,?,surb={'id': '19b84aee-4879-41c7-84bc-498485adbcb5', 'route': ['p2', 'e10', 'i5', 'x4', 'p3', 'c3']}
1769735293.05069,RECEIVED,5f28d026-4e65-4089-ac3c-cf6c90716244,5ad941ac-e745-4e10-b61a-5577a1e1f662,c3,c2,25,p2,?,surb={'id': 'b10ff7a5-cd9d-4944-849f-15291766bef2', 'route': ['p2', 'e3', 'i5', 'x8', 'p3', 'c3']}
1769735293.3761394,SENT,67c9a99c-56cd-429d-8fa6-3db5cbaa4ed3,01f5b1b8-b9fc-483e-a463-1fc28233764f,c2,c3,3387,?,p2,
1769735293.3763025,CREATED,95215172-5b5f-47e1-902b-7f00da1a52dc,3d8dc26d-97ba-4907-968e-c4686d16de34,c2,c3,26,?,?,surb={'id': 'f9ba53f3-6720-4179-bcac-8effb41b42c9', 'route': ['p3', 'e12', 'i11', 'x9', 'p2', 'c2']}
1769735293.4534078,SENT,791deb6b-68ce-4973-bd32-f4ebb2b93483,ab137599-b339-41df-a785-70e3525a5122,c2,c3,3379,?,p2,
1769735293.4535396,CREATED,1b3ca427-c181-423c-bf20-0fe93fc5ac42,fc13b663-384d-41c9-b9f0-42e44c7e7ee8,c2,c3,27,?,?,surb={'id': '90c1e630-f4e4-4682-8882-b9bf6cf5e798', 'route': ['p3', 'e8', 'i2', 'x7', 'p2', 'c2']}
1769735293.857876,RECEIVED,2f80a2a2-65b9-4c68-9d8e-e61bd9df09c0,a3ce9648-e82c-4c05-b7c8-d88282228134,c3,c2,27,p2,?,surb={'id': '76e0330d-6ee4-49e0-b71c-c402951f3570', 'route': ['p2', 'e11', 'i1', 'x5', 'p3', 'c3']}
1769735293.8727539,RECEIVED,455f4088-cf9d-4b9c-9b54-bd7aa72449ca,bf16cf8c-389b-4890-923a-58376c3b9307,c3,c2,27,p2,?,surb={'id': '05923614-5f5c-4d47-b4cb-1c8edc847166', 'route': ['p2', 'e5', 'i1', 'x9', 'p3', 'c3']}
1769735293.9700887,RECEIVED,2a2c44d9-174f-4b2a-a57e-ac5b1ad2709a,9c94d7b9-b9ef-4d5f-87c0-4bf7161a2d6f,c3,c2,27,p2,?,surb={'id': 'a19acc07-b853-4bdf-bf7e-03192812a626', 'route': ['p2', 'e8', 'i3', 'x2', 'p3', 'c3']}
1769735294.1305628,RECEIVED,f9078c98-231c-447a-b32f-d9d7aa400c5d,25a440b7-8f52-4dcc-a1c2-ef11d7b88b32,c3,c2,25,p2,?,surb={'id': 'd4fd0ff4-e23c-4002-bc98-efa8f7a3ed48', 'route': ['p2', 'e12', 'i3', 'x2', 'p3', 'c3']}
1769735294.1374972,SENT,41808cc8-5cf7-4ebf-9f6d-b0d03de84d8d,0dbfe2a6-2611-4271-ba29-dba6536160c6,c2,c3,3372,?,p2,
1769735294.137824,CREATED,01e38e8a-39ac-47b8-b736-31243101f276,5d363d7b-953e-484a-994d-f53e220acd61,c2,c3,26,?,?,surb={'id': '68549721-f8ef-4ed5-9d92-bd1965a89951', 'route': ['p3', 'e2', 'i9', 'x11', 'p2', 'c2']}
1769735294.3485808,RECEIVED,c7143551-c5db-4786-8692-b943b195be78,ec06ce6f-e920-40bb-b2da-32f760958012,c3,c2,26,p2,?,surb={'id': 'ce308527-f511-4dc9-a78b-2b2d76303889', 'route': ['p2', 'e6', 'i12', 'x10', 'p3', 'c3']}
1769735294.6267962,SENT,8fa75663-4fd9-4df9-8392-f0bb7b64f99a,4a104310-2bd6-4c37-8d4a-4a2a8568111a,c2,c3,3379,?,p2,
1769735294.6270828,CREATED,82b55629-94cf-4acc-aff8-5291e4af7c66,3cd3c727-af5f-450c-bd25-13dc37bf7d34,c2,c3,27,?,?,surb={'id': '2b3d3687-5d25-4ca0-bb12-b436e7b425ac', 'route': ['p3', 'e8', 'i9', 'x9', 'p2', 'c2']}
1769735294.7559493,RECEIVED,08612a43-6dfc-4cd0-b63c-28aeb9fb32ff,f85eb4d0-7e50-4b7e-9146-a8c98a4bfe4a,c3,c2,26,p2,?,surb={'id': '883e3c7e-1256-434b-8e8b-9c7a37a6e84d', 'route': ['p2', 'e10', 'i8', 'x8', 'p3', 'c3']}
1769735295.2606323,SENT,bf38a758-f6e5-4cc8-b1f3-9aed698218ad,8a85222a-675c-4103-b739-72f1d880b29f,c2,c3,3383,?,p2,
1769735295.260754,CREATED,d5905d1b-451c-48a8-92af-41c496bfc2b4,3a63d1cb-1780-4441-a932-5540d3192607,c2,c3,27,?,?,surb={'id': '37306d76-6f9c-4a45-b7be-b2ee87d50966', 'route': ['p3', 'e12', 'i5', 'x3', 'p2', 'c2']}
1769735295.4651315,RECEIVED,1f8d1eb8-4c46-4bfa-8de0-3852ee908b2d,20739197-ab65-40a1-8eb6-d488143c2705,c3,c2,26,p2,?,surb={'id': 'cd2106d7-1999-4632-a9c9-e62912dc3627', 'route': ['p2', 'e8', 'i11', 'x6', 'p3', 'c3']}
1769735295.7143095,SENT,32fb58d2-4e73-4d96-a94c-0d84f0ed78eb,51439139-2ca1-4ac7-98cf-e0b9366b674f,c2,c3,3396,?,p2,
1769735295.7144687,CREATED,01f4da19-9b0b-427c-9173-01d1d4e3873b,91bc0ea1-f353-40e4-a004-0615fae07812,c2,c3,27,?,?,surb={'id': '8a1ddf27-e5b4-47da-9248-b64e4163dc58', 'route': ['p3', 'e9', 'i7', 'x7', 'p2', 'c2']}
1769735295.9698493,SENT,3645283d-22cf-4729-9fda-2b45749268fa,c4eb1488-8ffc-4ced-ab9b-21b0967ccf94,c2,c3,3381,?,p2,
1769735295.9699993,CREATED,5e4af849-9929-4325-adfd-914dcecd5353,5d3ed7b2-e3da-4332-8f75-ee0ab20226d6,c2,c3,27,?,?,surb={'id': '23de00c9-d440-4e0a-ba53-647a420eb30e', 'route': ['p3', 'e12', 'i6', 'x8', 'p2', 'c2']}
1769735296.1352718,SENT,abe686e5-3229-4d66-83de-1e1b0561f7d7,5ac510c0-b3ad-434e-8a82-592be30a3170,c2,c3,3383,?,p2,
1769735296.1353712,CREATED,c347c64b-64bd-4d8d-b18d-112dc4e5249b,e7930de9-f790-4052-97af-a90ba19afcdb,c2,c3,27,?,?,surb={'id': '365ee352-90e4-4ff0-9ec0-c3627db41f0b', 'route': ['p3', 'e1', 'i6', 'x10', 'p2', 'c2']}
1769735296.318406,SENT,40ca2f1e-affd-4242-9a97-6b5378718ac5,50723b85-e261-4387-ac0a-4cb20afa4cf8,c2,c3,3375,?,p2,
1769735296.318558,CREATED,5e014eb3-2846-4cbd-9e8f-1d302040b259,ab152fba-da45-4e44-a435-1313cbb581f7,c2,c3,26,?,?,surb={'id': '49c4962c-0534-440c-824c-dcc75e02277f', 'route': ['p3', 'e7', 'i6', 'x7', 'p2', 'c2']}
1769735296.4837303,SENT,f6ff2116-4596-445a-ac58-c34c4de71dfc,9231ecda-6cde-4c00-b1cb-4b31102f06ff,c2,c3,3376,?,p2,
1769735296.483807,CREATED,604c53b4-7565-4a8b-92b2-b4e256429bca,2fc9358a-b2a8-4dae-b5b4-f321c65a06dc,c2,c3,27,?,?,surb={'id': 'a7405fce-9ce2-4289-b2b4-9dff64bd349f', 'route': ['p3', 'e4', 'i3', 'x7', 'p2', 'c2']}
1769735296.627914,RECEIVED,9cd5c173-abed-4dd4-bc40-5d1b878a317d,d52828fe-0f04-4d91-926f-9751c0fef1be,c3,c2,27,p2,?,surb={'id': 'a14220bb-9eda-45ef-8b03-c4b861880fa7', 'route': ['p2', 'e1', 'i9', 'x6', 'p3', 'c3']}
1769735296.9147933,RECEIVED,16fc75e9-498f-4a06-bccb-fa4f266827da,da2ba60f-6e81-4cc3-a85a-66953d6e2a48,c3,c2,26,p2,?,surb={'id': '74d3142f-9d73-48a3-84a1-d5c288c44f6b', 'route': ['p2', 'e2', 'i1', 'x8', 'p3', 'c3']}
1769735296.939272,RECEIVED,08898b7d-ec93-41d3-984a-ca1745eaaa1d,ce497602-7e93-4567-9274-1faf1671f6a1,c3,c2,27,p2,?,surb={'id': 'fd5c1f6e-f64f-4449-a49e-bc21657fa131', 'route': ['p2', 'e5', 'i9', 'x6', 'p3', 'c3']}
1769735297.177917,RECEIVED,b9f7da96-6796-4c12-bdd0-6ad5ed7c2676,99cfa1fc-6f14-41ea-946f-602d84ee2ff7,c3,c2,27,p2,?,surb={'id': '8922e139-8918-409a-9306-21c2f5577600', 'route': ['p2', 'e1', 'i5', 'x3', 'p3', 'c3']}
1769735297.7029138,SENT,53106dba-50ff-4d10-92ec-b269edcd8433,f1f59ba3-ea00-49ed-8298-ea74050ca488,c2,c3,3365,?,p2,
1769735297.7030673,CREATED,82d4183e-f78d-4f6e-ac5c-1800f54f8f55,8f424c65-4d5b-4cb5-b70e-6b5aea383eef,c2,c3,26,?,?,surb={'id': 'bb96d64b-c382-462c-8a0f-91397c89fc57', 'route': ['p3', 'e6', 'i10', 'x12', 'p2', 'c2']}
1769735297.9758956,RECEIVED,6127f4fb-3ec6-40ac-97c8-b9721f9e76db,a9f04d5e-62fd-4c99-8ad7-baa1bc774673,c3,c2,27,p2,?,surb={'id': '9095281c-7597-4825-8825-ce82dfb6e7ed', 'route': ['p2', 'e1', 'i2', 'x12', 'p3', 'c3']}
1769735297.9965982,RECEIVED,f0f5b337-4dee-41e4-b5f0-3529276df74a,ac06142e-7285-4129-aed2-c3a2ae2fccc9,c3,c2,26,p2,?,surb={'id': '7697f6c7-c9f5-4718-929e-b5894e95cd79', 'route': ['p2', 'e1', 'i2', 'x12', 'p3', 'c3']}
1769735298.0965223,SENT,e97c9a01-2546-4244-b175-9bf4a9c0de33,4f639949-0e96-47cf-a149-5080e2289439,c2,c3,3399,?,p2,
1769735298.0966182,CREATED,39d82a13-ae6e-4831-aa5b-cbc7351dad3b,8a2b3a79-1b73-479b-8b48-5d7f44b1b2d7,c2,c3,27,?,?,surb={'id': '8b89e3fa-0dfb-4f44-b7d3-9aec56ca2280', 'route': ['p3', 'e11', 'i5', 'x8', 'p2', 'c2']}
1769735298.3177812,SENT,f70bddf9-98c2-4cc6-a95d-eca6fde90882,b17f7826-c44b-49df-a8e6-2da9d0a3fbeb,c2,c3,3375,?,p2,
1769735298.317903,CREATED,fd31c27e-09c2-404c-a70f-11aca43a0ddc,3d87efaf-5c72-4896-a971-6342ac07d7cb,c2,c3,27,?,?,surb={'id': '45516149-d919-409c-ba7a-35985a9ad5db', 'route': ['p3', 'e4', 'i9', 'x1', 'p2', 'c2']}
1769735298.3362966,RECEIVED,aef52c09-79a3-4583-978c-25c5ffa6698a,bf272afc-fa2f-42c1-96bc-33f1b5195110,c3,c2,27,p2,?,surb={'id': 'ac6a29e8-24c3-4978-bf70-605610cfb616', 'route': ['p2', 'e8', 'i12', 'x4', 'p3', 'c3']}
1769735298.81155,SENT,342e7365-6ccf-4783-9988-aca81a00edae,1ab9a5e9-e5dd-4321-9363-2e54f2ef70cf,c2,c3,3373,?,p2,
1769735298.8116996,CREATED,56392197-7056-4d5c-9edf-b62e564be99d,3de47598-953e-457b-bc3a-2f76fd69b8fb,c2,c3,27,?,?,surb={'id': 'caf69b74-5a77-477c-94e6-8f46465e2f9b', 'route': ['p3', 'e10', 'i2', 'x1', 'p2', 'c2']}
1769735298.9060876,RECEIVED,2ea6a486-7730-4071-b907-fb97cd05eb4a,4b800afb-1d48-42db-92e7-299562d71b11,c3,c2,27,p2,?,surb={'id': '8fe2a7fa-372f-4234-96be-ec4db103ee19', 'route': ['p2', 'e6', 'i7', 'x1', 'p3', 'c3']}
1769735298.927832,SENT,b54329ac-9cd4-4071-8d07-7e30d526b40d,8132a3ca-e5b9-4b0c-967c-5c94b2a7e308,c2,c3,3375,?,p2,
1769735298.9279637,CREATED,d09a09a5-5f01-416d-bd3e-412579bdbcb1,654a26be-4f24-42b9-848e-e73d8145a48b,c2,c3,27,?,?,surb={'id': 'e786f398-9fba-452b-975d-474dc88b822f', 'route': ['p3', 'e7', 'i9', 'x5', 'p2', 'c2']}
1769735298.9610012,RECEIVED,fedf4333-b642-4c15-baed-346a61e1fd37,b69a1327-fae8-4484-9393-835c531db23f,c3,c2,26,p2,?,surb={'id': '94984a79-6cca-4dfa-9d14-eddccf9a6de1', 'route': ['p2', 'e9', 'i12', 'x7', 'p3', 'c3']}
1769735298.9791281,RECEIVED,b3563920-1601-47b5-bcde-4973e9fa8cbd,805fb7e9-6b78-401c-8384-e17ab5b069f8,c3,c2,26,p2,?,surb={'id': '845e294f-31be-408c-8aab-bfdffd1ba37a', 'route': ['p2', 'e2', 'i6', 'x4', 'p3', 'c3']}
1769735299.2233777,SENT,88791da3-c7e0-4726-8681-5b8a2eb7191a,70fcc370-6cc1-4999-ab3f-d40844ddcab1,c2,c3,3375,?,p2,
1769735299.223508,CREATED,1a975994-ab0d-4d21-95ee-cb1619e0f771,8c6fc352-1f03-4aa5-8181-e5cd76b2f425,c2,c3,27,?,?,surb={'id': '9d1752da-c745-4f7d-856f-40ca05bbff61', 'route': ['p3', 'e3', 'i4', 'x1', 'p2', 'c2']}
1769735299.44712,RECEIVED,943d3fcc-1c66-4e55-8e4c-560d9e0bb21a,99909c1d-4d8a-4b86-b30b-7ba58fd32f22,c3,c2,26,p2,?,surb={'id': '1802a5f8-bb8c-4956-bd78-c09bfedd3072', 'route': ['p2', 'e8', 'i1', 'x2', 'p3', 'c3']}
1769735299.6253147,SENT,c022ce58-f324-40b6-a642-0432fc8eff0e,43147d4d-9ddf-4de6-afaf-90fe005ad1b5,c2,c3,3393,?,p2,
1769735299.6254463,CREATED,43497864-08d5-4984-9d6b-0ce8192a2d9e,74cb12cb-9cce-40de-b72d-4fdfddce7c2a,c2,c3,26,?,?,surb={'id': '9c8eef7f-a328-42c2-844e-932c0756714e', 'route': ['p3', 'e11', 'i11', 'x6', 'p2', 'c2']}
1769735299.8878162,SENT,ae9a7232-5254-4341-8b9e-bb3ff4f1c14e,31bb1e63-e76f-435f-81d9-6dba1c212040,c2,c3,3367,?,p2,
1769735299.8879182,CREATED,40776ce9-7015-4c50-b5d9-e98fb2ad6358,1017a3a8-0a42-4707-81c8-ba4545d5d3a0,c2,c3,27,?,?,surb={'id': '2aa3ca3c-4599-4fbf-899b-3df384b15560', 'route': ['p3', 'e2', 'i2', 'x8', 'p2', 'c2']}
1769735300.2524557,SENT,fd48e9b1-f72f-44c7-a5e7-168b85286420,3f73a32a-366f-4ecc-af15-bcb6f5cfd853,c2,c3,3379,?,p2,
1769735300.25255,CREATED,e4043fec-06f9-430c-9e5b-d3ce9d4947ca,03f04249-8624-41c5-b5e8-60a1aa404227,c2,c3,27,?,?,surb={'id': '124c205a-fdb5-427a-9e3f-4345ba756d00', 'route': ['p3', 'e9', 'i12', 'x1', 'p2', 'c2']}
1769735300.3398716,RECEIVED,d67d9e72-e530-42f5-80c4-7d58d5be2982,d6846e74-d10d-4a5f-b45c-88593432b448,c3,c2,27,p2,?,surb={'id': '32997b98-8800-4a19-828b-3f100f51e369', 'route': ['p2', 'e6', 'i11', 'x1', 'p3', 'c3']}
1769735300.3993473,RECEIVED,a7951066-cdb2-4ded-ad1d-90a654b191a7,33748e03-c17b-40be-9d4e-2ec5318dd175,c3,c2,27,p2,?,surb={'id': '441b5ebf-d51e-4751-93c6-f7020540c794', 'route': ['p2', 'e8', 'i4', 'x5', 'p3', 'c3']}
1769735300.9249535,RECEIVED,4bb8fe01-c352-4e30-add4-5c0b2fedeb28,4cbf164e-33de-4f14-a26f-4bf045353630,c3,c2,27,p2,?,surb={'id': '4c7ba63c-4077-4f12-bb95-c90ec4a9b426', 'route': ['p2', 'e12', 'i8', 'x11', 'p3', 'c3']}
1769735301.2463691,SENT,73a30b43-be27-4bc2-8f38-f0afd4366606,1fbcfa70-1ea6-4866-a4f9-4a6acaada7ff,c2,c3,3391,?,p2,
1769735301.246461,CREATED,ea07fa56-9ba9-4563-b438-d0bb5ccda627,f66937da-20cf-4dbc-9fda-5db1921f29b2,c2,c3,27,?,?,surb={'id': '5da1c956-1cff-4d01-b808-66fc013f641a', 'route': ['p3', 'e12', 'i11', 'x1', 'p2', 'c2']}
1769735301.4350204,SENT,7f94a5fd-7dfa-4b54-b357-9686ca5af32b,c93a1e5f-568c-4f17-a97a-97b915a29733,c2,c3,3383,?,p2,
1769735301.4351428,CREATED,a219fd60-3cda-4f8e-bfe3-f97b9ada2971,8e5d22dc-3960-4c5e-b721-d8765a1b8166,c2,c3,27,?,?,surb={'id': '46dcfb42-cf1e-4950-a120-81070bb90dab', 'route': ['p3', 'e11', 'i8', 'x4', 'p2', 'c2']}
