timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769473437.786118,SENT,db98dfcb-c76d-4efa-b2f9-28a1c355ea31,e29fbc3e-7555-49ee-9f16-aa56fa9befcc,c5,c3,3379,?,p2,
1769473437.786214,CREATED,25751549-3b31-4da5-9645-479f45ac7dc5,633065d1-d78b-4614-a45f-53699a63289b,c5,c3,27,?,?,surb={'id': 'c12963d7-cb85-44a5-ac9d-e7b960bb7a23', 'route': ['p3', 'e4', 'i6', 'x8', 'p2', 'c5']}
1769473437.8308456,SENT,f9a8edfa-7246-4b79-9636-0e9b1232534d,eaf40312-2896-4d05-9559-4e95f22138d1,c5,c3,3364,?,p2,
1769473437.8309402,CREATED,9eff0296-b4ee-45c4-ba3c-f37024d32fea,f0ea0b1d-241f-4e02-86ee-2805c372530e,c5,c3,27,?,?,surb={'id': '23d55cba-745f-4109-9c7c-f74a1cbd333b', 'route': ['p3', 'e3', 'i9', 'x2', 'p2', 'c5']}
1769473437.838734,SENT,d30f00e6-c7cb-4f1a-bc48-73ca14ce4551,5e2fc486-ca09-478d-93a0-442c5ac6e4ba,c5,c3,3381,?,p2,
1769473437.83885,CREATED,f62cc09d-3084-46d5-9908-b76f5a007686,7735b260-7323-4e81-804c-568da92b4e73,c5,c3,27,?,?,surb={'id': '3a12ca0d-0683-4507-924f-c9a00054f053', 'route': ['p3', 'e1', 'i10', 'x2', 'p2', 'c5']}
1769473438.0909767,RECEIVED,8532e853-e5ae-4a5f-bde8-3a8a1660f1cf,d5c0fd18-70a5-4638-ab6d-9d73554de3d5,c1,c5,26,p2,?,surb={'id': '39289b23-567d-4b57-a408-40b16159ac17', 'route': ['p2', 'e8', 'i5', 'x4', 'p1', 'c1']}
1769473438.3567965,SENT,0e6a329b-700c-4aab-aaf3-72eda533ad37,5e774070-d3d4-4932-a696-36603fed456d,c5,c3,3390,?,p2,
1769473438.356858,CREATED,8847151e-858d-400c-981c-296d610e4a19,86a97f83-709d-4aa4-83de-2e94810ced0c,c5,c3,27,?,?,surb={'id': 'd484e8ed-92da-4bf8-a259-ceeca620c72e', 'route': ['p3', 'e8', 'i6', 'x11', 'p2', 'c5']}
1769473438.5280063,RECEIVED,a42118b9-d983-4e6e-8138-351cd13190f6,64dc1df0-2990-4d97-8227-ca20ce3cf87b,c1,c5,25,p2,?,surb={'id': '4ee81290-6319-4c91-92be-a673d1dcab6d', 'route': ['p2', 'e5', 'i12', 'x1', 'p1', 'c1']}
1769473438.66598,SENT,e8b2eb5f-27a5-4eef-99f6-45c2283c4be4,101c41b4-fba8-4499-89ac-7cc0dbab694f,c5,c3,3385,?,p2,
1769473438.6660433,CREATED,ba2b19b9-7173-4394-8fcb-c4d1438fe864,6ba1f07d-6a0b-49ec-9a08-8d7a25b03495,c5,c3,27,?,?,surb={'id': '60956314-1b63-480c-92f3-12c9266fe2f2', 'route': ['p3', 'e5', 'i1', 'x9', 'p2', 'c5']}
1769473438.767789,RECEIVED,277a85c7-12e9-4156-8e55-78d0418686c8,051606c5-4f38-48c4-8811-7cd69c56e00e,c1,c5,27,p2,?,surb={'id': 'b1d794d7-1070-44e5-8bf5-294956deb394', 'route': ['p2', 'e11', 'i8', 'x3', 'p1', 'c1']}
1769473439.0494528,SENT,24f05597-2b76-448d-94cd-48deb2564009,2194af3c-e781-4719-827f-ebea4934c7c2,c5,c3,3365,?,p2,
1769473439.0495276,CREATED,7db58a05-49e2-4956-92a5-361e2d7c68e2,977fea35-8787-4a59-86f7-d3e383d0a2ac,c5,c3,27,?,?,surb={'id': 'c75e223d-d216-4a58-993b-647500a08495', 'route': ['p3', 'e4', 'i5', 'x8', 'p2', 'c5']}
1769473439.3339293,RECEIVED,066af7a4-bc61-4c7e-9c80-4e07a0e38f35,3a4ac040-741b-486e-b97a-c187528f667d,c1,c5,26,p2,?,surb={'id': '75607bd0-9e31-440f-8837-ab535c6079ed', 'route': ['p2', 'e7', 'i2', 'x9', 'p1', 'c1']}
1769473439.6707172,RECEIVED,705d8e89-f1f8-4a1a-ba8c-696c2da7d0c0,37245a59-6702-4334-95db-163f7a9af5e9,c1,c5,27,p2,?,surb={'id': 'eee680c4-1a24-45ec-85be-0dd893bbfc45', 'route': ['p2', 'e10', 'i8', 'x10', 'p1', 'c1']}
1769473439.751615,RECEIVED,35990c10-80df-402a-b49f-98ad0a5fb2b2,b2a0cf52-142d-47f1-8a8e-4bd31a2926c9,c1,c5,27,p2,?,surb={'id': '4d0580bb-1397-4343-9ef3-cb6c93e6a020', 'route': ['p2', 'e9', 'i12', 'x4', 'p1', 'c1']}
1769473439.817785,RECEIVED,637ea5f5-24f3-4738-ab19-842da88435da,0afd7802-0632-43e5-ba8f-79bd9fab3741,c1,c5,26,p2,?,surb={'id': 'b1f07423-9b73-4b79-8485-2d33c10923ed', 'route': ['p2', 'e9', 'i1', 'x10', 'p1', 'c1']}
1769473439.8956943,SENT,eef01f86-3a0b-4845-aaf5-f18ddd85fdfb,dcdc8b1e-43b3-497d-a443-ae46ecd59cee,c5,c3,3383,?,p2,
1769473439.895796,CREATED,fbf5928d-d78b-44a7-964d-fe041a824d6b,3ea5ed98-304e-46cb-a9e9-e4bedf055b61,c5,c3,27,?,?,surb={'id': '7d249629-b5e4-400a-b830-c8cd5576c882', 'route': ['p3', 'e7', 'i9', 'x5', 'p2', 'c5']}
1769473440.0585263,RECEIVED,42bb3419-b99a-43ad-9acf-3d56d9413ab0,4d3403df-8438-4e77-bcaf-73ae942b57ec,c1,c5,27,p2,?,surb={'id': '54667047-13ca-4dbb-94ea-9961631f1d98', 'route': ['p2', 'e2', 'i9', 'x1', 'p1', 'c1']}
1769473440.2346478,SENT,dd19070f-16bc-4972-87bd-c728b8b9e504,fa3f489d-2d6b-418b-8d9e-1fb6f9eddc1b,c5,c3,3360,?,p2,
1769473440.234802,CREATED,01a6bd67-92ab-4df0-927d-30ced3080905,d5d9df52-dd72-42f1-aec8-35308fd8822f,c5,c3,27,?,?,surb={'id': '866771ed-d1bf-43c3-aff7-e4d52960b0f2', 'route': ['p3', 'e8', 'i2', 'x11', 'p2', 'c5']}
1769473440.3247252,RECEIVED,3d35f648-139d-4488-9f8b-d763e7f88178,147f088d-3a88-43cc-88e4-3b29fab9d3fa,c1,c5,27,p2,?,surb={'id': '826fd157-0de3-46c0-a53a-d5b02b0a5264', 'route': ['p2', 'e7', 'i3', 'x11', 'p1', 'c1']}
1769473440.657732,RECEIVED,3f035ce7-f93b-41f7-867b-8e4bb3647607,8f35172b-1add-47cd-9a6f-d4a23f2e890d,c1,c5,27,p2,?,surb={'id': '6860772e-fc17-480e-a315-49e9fef46f46', 'route': ['p2', 'e12', 'i4', 'x2', 'p1', 'c1']}
1769473440.780732,SENT,0cd92a3e-051f-43ae-b96b-84128226b790,4f5b339e-b7c4-4614-845a-958c20c493c9,c5,c3,3360,?,p2,
1769473440.7809188,CREATED,ba31b88a-83ef-4515-b5a7-2168c1410d63,9546c6cc-c3e5-485a-9c2a-93f80c5062aa,c5,c3,27,?,?,surb={'id': 'a158f820-4c45-476d-acef-6cf5b86d0812', 'route': ['p3', 'e8', 'i8', 'x4', 'p2', 'c5']}
1769473440.8004367,SENT,6b39783d-8882-4c6d-9e51-3f98726f6bae,1a530583-4973-4b7e-8c97-2ced3b77a353,c5,c3,3395,?,p2,
1769473440.8005986,CREATED,5929b5e1-e5c6-4313-8edd-56e97715fa6b,16ba38da-0d61-4269-916a-4f5f836500bd,c5,c3,27,?,?,surb={'id': '15f53aea-435e-493e-9b12-98660decbbbc', 'route': ['p3', 'e2', 'i11', 'x5', 'p2', 'c5']}
1769473441.0059793,SENT,e8e96c1f-fcdd-4469-9baf-279fd69167df,cf6e208d-01f3-4450-b115-d21e62b20884,c5,c3,3355,?,p2,
1769473441.0061357,CREATED,d7022ae0-61b0-473e-9662-3f8298072c09,2e0e8e3d-277f-4b00-b912-72520594f0ea,c5,c3,27,?,?,surb={'id': '4e3aba8c-f85b-46b6-adb6-235170fdaedd', 'route': ['p3', 'e2', 'i8', 'x9', 'p2', 'c5']}
1769473441.0092845,RECEIVED,760d66fd-a8c8-44f6-b4ae-06732420b6b4,f01a2e48-399b-4ec4-a1a7-fc9f01f8a3e5,c1,c5,26,p2,?,surb={'id': 'a4421ced-886d-4575-add1-fcdfceaa5ef9', 'route': ['p2', 'e2', 'i9', 'x4', 'p1', 'c1']}
1769473441.0835917,RECEIVED,e373e3f6-1bc2-4428-89f1-dbbabda35ba1,bf541def-fb2c-45b5-acd3-dc858246b286,c1,c5,27,p2,?,surb={'id': '52650635-c04f-40b8-a1b8-2537dfec234f', 'route': ['p2', 'e5', 'i8', 'x6', 'p1', 'c1']}
1769473441.1714852,SENT,bcd5247d-891e-4bc6-9285-98cd9bf31ecf,82e34668-815a-4229-b2ed-4fb16d7ae5b4,c5,c3,3396,?,p2,
1769473441.1716173,CREATED,6587d5f0-4004-4fe4-99e9-2e0314c94dd1,3b083a04-eaeb-462f-8332-f905ade0b0f0,c5,c3,26,?,?,surb={'id': 'dc36bf0b-d341-4d9e-9fe8-9567f3cd872b', 'route': ['p3', 'e10', 'i12', 'x12', 'p2', 'c5']}
1769473441.504234,RECEIVED,0b652110-5c7c-4938-b910-dc62c2ddb3ad,4c8556d5-145d-41b4-b6bf-321263a29af0,c1,c5,27,p2,?,surb={'id': '253bce6d-3e5c-46e7-a789-e023d74e5f75', 'route': ['p2', 'e4', 'i7', 'x9', 'p1', 'c1']}
1769473441.6813273,SENT,74b394f0-507e-4906-a2ca-78ab90e4e17d,b95a45b4-5529-4ec6-90fe-1af8330da313,c5,c3,3376,?,p2,
1769473441.6814806,CREATED,4883da1e-5998-48ab-96bb-0da62f95d6ef,d97d30a7-1269-40b5-8ed2-34aa0e03225a,c5,c3,27,?,?,surb={'id': 'c6cc129e-ab5a-4c62-b29d-7642d37eaea1', 'route': ['p3', 'e4', 'i7', 'x3', 'p2', 'c5']}
1769473441.6939995,SENT,4879b2be-3fef-4336-ac44-29a2f15a67e9,3054a9f8-e484-489a-8ab5-f91f878cce61,c5,c3,3361,?,p2,
1769473441.6941814,CREATED,81d92c4e-6b87-4895-9c78-a1fc0c6d7bc3,c16f0b7f-e9fd-49de-ac52-c377e77628f1,c5,c3,27,?,?,surb={'id': '29ef0fca-0a32-4aca-a656-018de3358440', 'route': ['p3', 'e9', 'i7', 'x1', 'p2', 'c5']}
1769473441.8725016,RECEIVED,fde80978-36ec-4340-8a48-ff99760ceb4f,b29c94ae-fe4a-4a7a-b975-4d851a1b2e1c,c1,c5,27,p2,?,surb={'id': 'c749154a-a68f-4a74-bc8e-ed67160e906a', 'route': ['p2', 'e2', 'i7', 'x8', 'p1', 'c1']}
1769473441.9290943,SENT,76f4520f-9a74-47f6-9b67-d954ab78b437,80922e1a-4c01-4ede-8463-9599b8fc2207,c5,c3,3395,?,p2,
1769473441.9292316,CREATED,767c2bac-5218-46d0-a339-103677f15f73,ad25e773-2607-4d50-bfe3-b91c51054477,c5,c3,27,?,?,surb={'id': '9d6bcbdb-5820-49b8-ab59-681752fc8403', 'route': ['p3', 'e10', 'i10', 'x2', 'p2', 'c5']}
1769473441.9406497,SENT,9fa7aa4c-39b7-4d76-a2ab-9381b54d30a7,6aeadf98-b9cb-4eb9-b865-76c1e3bd58a5,c5,c3,3371,?,p2,
1769473441.94077,CREATED,f210f8c0-797b-4b82-9ae3-39e39a5f953f,2e4dbb34-1f25-46f4-ba1f-42bb674976d6,c5,c3,26,?,?,surb={'id': '96177b97-6e50-40ec-97b1-85a6caf169c6', 'route': ['p3', 'e7', 'i10', 'x11', 'p2', 'c5']}
1769473442.0214307,RECEIVED,d88e56be-b0bf-44b2-afa5-d3d0e454cc57,557f3f54-d9a7-4f0f-b48a-26de718cf748,c1,c5,27,p2,?,surb={'id': '1359f9c8-d976-4e14-986f-f002b5e17cfe', 'route': ['p2', 'e11', 'i6', 'x7', 'p1', 'c1']}
1769473442.2906585,SENT,d487682c-f8fd-458c-8020-cfdf56a43bc7,40996102-74a3-40d0-8be8-73d6f58ff421,c5,c3,3399,?,p2,
1769473442.2907894,CREATED,60602b13-006d-45c8-8cfa-c347068f3890,52a7f2b7-c64f-42e9-b7ad-18436c3d5b9b,c5,c3,27,?,?,surb={'id': '065089aa-05b6-4dec-a39d-24175d08a169', 'route': ['p3', 'e3', 'i10', 'x1', 'p2', 'c5']}
1769473442.5229397,RECEIVED,0ff9e122-b935-490a-946b-8385025cc86f,b256e1a1-9b2e-4631-b10b-4b7c23f5f059,c1,c5,27,p2,?,surb={'id': 'edbd4bc3-80cf-44a2-a0b3-64ae29d1c973', 'route': ['p2', 'e9', 'i3', 'x10', 'p1', 'c1']}
1769473442.5505207,RECEIVED,8deb6e7f-3a6c-4575-a75f-519c69b6fbe4,fb38ef96-86b8-49ee-8dd8-488554ea5eb3,c1,c5,27,p2,?,surb={'id': '04e1d9e2-4822-4c06-996f-6af8a599275f', 'route': ['p2', 'e9', 'i3', 'x8', 'p1', 'c1']}
1769473442.5993626,RECEIVED,b34c9910-f945-42c1-9916-5995ad6057f1,14954f2b-94d3-412d-87f1-652bf4e3c88c,c1,c5,26,p2,?,surb={'id': '47573873-8449-4a6e-8c8c-0ac62fba6d94', 'route': ['p2', 'e7', 'i11', 'x10', 'p1', 'c1']}
1769473443.0778472,RECEIVED,b9be764b-d197-4d22-a514-abbe53401331,b222ab6a-266a-4aa4-9743-f02751974016,c1,c5,27,p2,?,surb={'id': '1eb5b527-f3fa-4e09-b9be-5825263f52bb', 'route': ['p2', 'e3', 'i2', 'x2', 'p1', 'c1']}
1769473443.5040717,SENT,4730c065-be00-470f-ab12-966be9dad29a,5f6808a9-ca6a-4d56-87c8-d4cf59edfd3a,c5,c3,3383,?,p2,
1769473443.5041354,CREATED,462a8239-e24d-4aa1-a758-e4e6dcf75b17,41c95dd7-d6a9-46b4-9136-ee20d2fb363b,c5,c3,27,?,?,surb={'id': '7eac50b8-f7bd-4ca2-8759-cfadbb0ea2d0', 'route': ['p3', 'e5', 'i5', 'x3', 'p2', 'c5']}
1769473443.913167,RECEIVED,351decaf-9cb8-4c64-b66f-fd8c880f28bb,da420d27-88c4-4e78-9e13-d7b53d966d2e,c1,c5,26,p2,?,surb={'id': '12b8740d-6021-4166-adc6-836f6b7a0752', 'route': ['p2', 'e11', 'i6', 'x1', 'p1', 'c1']}
1769473443.9145043,SENT,09874670-fb64-4de5-8aad-0e85a21fe627,c195bf05-5a1e-4690-8c2d-1614b34a8566,c5,c3,3380,?,p2,
1769473443.9145744,CREATED,a19c8bf4-aa91-4f21-8e0e-e63404650d01,5a236838-caaf-45c8-ae70-03439f152dbc,c5,c3,26,?,?,surb={'id': 'e557f029-1466-4f9f-86d0-d19802122399', 'route': ['p3', 'e2', 'i2', 'x10', 'p2', 'c5']}
1769473444.2081912,SENT,358c7a4e-51ec-4ea1-93d4-75ccee0bd063,d855660a-9079-48a1-8fba-2abc8fbba2f2,c5,c3,3412,?,p2,
1769473444.2083445,CREATED,3da5376b-90b4-4282-9987-e4ce979327aa,7ecc9ce8-c3a8-49c4-b18b-2a93d50a65ec,c5,c3,27,?,?,surb={'id': '7400eccd-07ba-4313-af2e-be655588f09a', 'route': ['p3', 'e8', 'i1', 'x7', 'p2', 'c5']}
1769473444.242647,RECEIVED,2518b144-35af-494f-afb6-6daf070c3c46,860f8fd4-c740-4e06-884b-0aae339b3b32,c1,c5,27,p2,?,surb={'id': 'd2eeeae3-c0ee-49af-b7fe-88cae8739717', 'route': ['p2', 'e5', 'i12', 'x12', 'p1', 'c1']}
1769473444.596424,SENT,145d4c1c-801e-43d5-97f7-5e883820ef2f,951b69ae-faad-46dd-8836-c8d648e5b6f6,c5,c3,3376,?,p2,
1769473444.5965722,CREATED,05093b8d-16ab-437d-a843-c92722d2f8ce,e26809b8-4498-41ae-bad5-512c42f15f68,c5,c3,26,?,?,surb={'id': 'a099dd1b-1df7-4162-af57-f2d026182c3c', 'route': ['p3', 'e7', 'i7', 'x11', 'p2', 'c5']}
1769473444.7615204,RECEIVED,850e778d-6b05-46d9-be0c-28cfe7540ca3,70c0069f-4c8b-4130-be19-5ff0c97d9473,c1,c5,27,p2,?,surb={'id': 'c3a29ead-3254-4703-a4a2-e0dee17e2200', 'route': ['p2', 'e8', 'i11', 'x7', 'p1', 'c1']}
1769473445.2361748,RECEIVED,01f4b19b-d610-4f11-b36b-c1b2a952fd13,c7f19f56-3a13-4748-bd6b-ad371859b9e5,c1,c5,27,p2,?,surb={'id': '2dcb02dd-64d0-4f6f-b0b8-3597063d77d4', 'route': ['p2', 'e6', 'i4', 'x12', 'p1', 'c1']}
1769473445.388635,SENT,d35897a7-d71c-469c-93ca-eb2791c2677e,826c4fd1-46c4-4f16-8bd9-fbe75fc752a6,c5,c3,3376,?,p2,
1769473445.3887672,CREATED,40d601ef-3c2c-4a12-ba6d-2625c4acfdaa,324a0bc0-a571-459a-a947-0499cfb73494,c5,c3,27,?,?,surb={'id': '12399130-6db9-4a91-9d5b-6610681486eb', 'route': ['p3', 'e6', 'i2', 'x10', 'p2', 'c5']}
1769473445.6477551,SENT,74431291-4d14-4b04-965a-4d367e7cecfb,939164c0-1d6f-4851-8a9d-57d3eba186f1,c5,c3,3375,?,p2,
1769473445.6479008,CREATED,5ed34835-74a9-4e9b-ad8c-96d6836bf021,0b97c1d3-f47f-4b06-878e-cc0482af63d2,c5,c3,26,?,?,surb={'id': 'bba6c915-c95f-40d8-a35b-0b89c37595b8', 'route': ['p3', 'e9', 'i8', 'x1', 'p2', 'c5']}
1769473445.765236,RECEIVED,b0373f5d-cd5d-4db0-a036-ae013fe5b585,eb91f002-4902-4941-a256-71f089b09ea3,c1,c5,26,p2,?,surb={'id': '53779525-335b-4b1f-a717-a7942490980b', 'route': ['p2', 'e10', 'i3', 'x3', 'p1', 'c1']}
1769473445.8416338,SENT,db90201e-a84c-497c-94cc-a0d394ac44a1,cd095c1c-bd38-4ec2-ac8d-2d28ee7354a1,c5,c3,3383,?,p2,
1769473445.8417828,CREATED,c4881386-0c9a-4046-bffa-e7b5d6536162,62cfa58c-63e8-483d-908d-d2d6d995c884,c5,c3,27,?,?,surb={'id': 'a0e2a8c4-dd5e-4b6d-a890-cba2b481fcd3', 'route': ['p3', 'e8', 'i2', 'x3', 'p2', 'c5']}
1769473445.926618,SENT,ced2b448-ee59-4ab4-a7ac-2186dc5fe544,d32bf066-bed3-4832-a252-5fd113fb3ad2,c5,c3,3392,?,p2,
1769473445.9267511,CREATED,3e413413-d72e-45f9-9909-8a2f939a5d79,14633aaf-c317-4b0d-8eab-5145a8546f9a,c5,c3,27,?,?,surb={'id': '7c185d19-d2aa-4e31-8359-46008f2926ed', 'route': ['p3', 'e8', 'i7', 'x4', 'p2', 'c5']}
1769473446.1903737,SENT,67bcc653-3902-404c-b8b5-8a5bd4b486a2,167fb075-bd5a-4f96-b868-0918f67a6e99,c5,c3,3375,?,p2,
1769473446.190527,CREATED,b719b52d-0c25-48ad-ad3f-028cf84bf91a,e2a54fd0-1684-4227-8160-8834c8cce3e0,c5,c3,27,?,?,surb={'id': '0412be12-0a22-4310-b41e-384a294a7a24', 'route': ['p3', 'e7', 'i5', 'x8', 'p2', 'c5']}
1769473446.210223,RECEIVED,e0c8d01f-b3ca-42c5-be58-0170b4655497,decce5cc-f89a-40da-bb9d-7fe102f3b3a6,c1,c5,27,p2,?,surb={'id': '81f67c2c-a052-4d0f-a55c-57fca10ace5d', 'route': ['p2', 'e1', 'i10', 'x12', 'p1', 'c1']}
1769473446.3374515,RECEIVED,726130b5-f067-4706-a4cf-153cc78107f7,3d306d1d-e08e-4cac-bd05-dd43ee8b82f7,c1,c5,27,p2,?,surb={'id': '5ef1a910-2d20-49bd-aac8-ec2158cde39a', 'route': ['p2', 'e8', 'i11', 'x9', 'p1', 'c1']}
1769473446.3454456,SENT,972bb165-7878-4bad-af11-3ad70b134ecc,89367dcf-d533-43a1-9efc-a5304141b713,c5,c3,3396,?,p2,
1769473446.3455496,CREATED,ce43f202-80bf-446a-a21c-f94ec9f77bcf,f6a70a44-dfae-4e4a-bc27-6f1c57ccb1d0,c5,c3,27,?,?,surb={'id': 'd7fe9c61-fb7f-4e5f-8d89-9d979f8cc81f', 'route': ['p3', 'e12', 'i3', 'x4', 'p2', 'c5']}
1769473446.7262454,SENT,9274dfae-8d30-44d3-907b-590aa239edb1,0e9124c1-b97e-4409-816d-728b9fec1682,c5,c3,3378,?,p2,
1769473446.7263384,CREATED,2cf2db1a-5f70-4acb-928a-d02d9fe36f34,fe27c5fe-c529-4cb5-89f3-4133b7d0b67b,c5,c3,27,?,?,surb={'id': '714ad233-d323-40ba-84a6-6d3092f4ebee', 'route': ['p3', 'e2', 'i4', 'x9', 'p2', 'c5']}
1769473446.8334384,RECEIVED,702f3ee8-b0c3-4778-a0de-8a2743b47439,b382ea2b-4efa-43a6-9df2-a5842d2ed546,c1,c5,27,p2,?,surb={'id': '6a3da8ed-8cd4-4b25-b4dc-1d42748197e3', 'route': ['p2', 'e5', 'i6', 'x9', 'p1', 'c1']}
1769473446.8812466,RECEIVED,ce077cfe-52e1-4fb4-9d81-30d558b6bd20,6733bb36-e0cc-4a88-ad0e-dece44bb0461,c1,c5,26,p2,?,surb={'id': '7e215af3-b601-4c45-b37d-50914855e089', 'route': ['p2', 'e6', 'i7', 'x4', 'p1', 'c1']}
1769473447.0846424,SENT,446d8933-6589-4111-b7a9-6ddedbfabf2e,fde96b10-5227-4522-92e4-ecc3bd2ee383,c5,c3,3393,?,p2,
1769473447.0848002,CREATED,56282d3a-f863-4d18-860c-ea9164dfecfa,7f935e67-33b4-4e37-8ddb-c0c1df2d1158,c5,c3,25,?,?,surb={'id': 'e92d7766-a73e-45bf-904e-11a9dcc4253e', 'route': ['p3', 'e12', 'i8', 'x12', 'p2', 'c5']}
1769473447.12357,SENT,56305f2c-635c-4e45-bfb1-145584adf18d,758270ce-3c02-4d93-acc3-a614e88b55cd,c5,c3,3391,?,p2,
1769473447.1237168,CREATED,de4cdb87-3188-4d50-9f3b-8b147c17f582,6938d418-3cc0-44af-ab46-e57d18762161,c5,c3,26,?,?,surb={'id': '05ac1439-558b-4a52-9c8b-cd62375931e3', 'route': ['p3', 'e4', 'i10', 'x6', 'p2', 'c5']}
1769473447.2872233,RECEIVED,259a6ed9-bf5a-457d-8efa-b9426c85e2f0,d87ddbc9-5385-4288-8d5f-660e2890ab29,c1,c5,27,p2,?,surb={'id': 'db9cc4e5-743f-401f-b855-afe13367e716', 'route': ['p2', 'e1', 'i8', 'x4', 'p1', 'c1']}
1769473448.0572085,SENT,2be6eb69-b298-4036-a672-92d057dbbd46,bc03e898-503d-48d4-89c0-e181bcfdc4cc,c5,c3,3387,?,p2,
1769473448.0573604,CREATED,d8fe3af0-fe01-402e-8457-adf3eb92e89a,2828cc61-4357-4af4-a887-e48ab5d89503,c5,c3,27,?,?,surb={'id': 'a0594eef-16dc-4ed5-ab93-4b9b75d2a35f', 'route': ['p3', 'e6', 'i7', 'x5', 'p2', 'c5']}
1769473448.0601451,RECEIVED,553153d0-9034-47ef-881a-b50763ab0a2e,86169c79-22a4-407f-a541-15f53ac7fbcb,c1,c5,27,p2,?,surb={'id': '82e29ce5-b17e-4eac-9b33-cab22d824e02', 'route': ['p2', 'e12', 'i3', 'x6', 'p1', 'c1']}
1769473448.3039932,RECEIVED,2582dd44-219e-486c-a1df-3676114453f4,cbd000c7-67e9-4d86-9fc2-0ecdb336d0c2,c1,c5,27,p2,?,surb={'id': '990ad1fc-e9cd-4225-81fe-b0c2b7bbe9da', 'route': ['p2', 'e6', 'i1', 'x4', 'p1', 'c1']}
1769473448.6095016,SENT,977965d0-3dcc-41f2-9bde-825c84adae27,1ee54b21-92f4-4e7f-81b8-3b93509051a3,c5,c3,3372,?,p2,
1769473448.6096015,CREATED,b876956c-6276-42aa-afec-7fae58c8048c,8c8f9f27-7056-4527-afff-2c3a363c6195,c5,c3,27,?,?,surb={'id': '8baccdb0-8515-4be5-8788-44baac1cbe0d', 'route': ['p3', 'e4', 'i4', 'x5', 'p2', 'c5']}
1769473449.1969395,RECEIVED,953b4b92-c70f-493c-a1da-fb5238bd1509,ef5c079f-8d5b-4f77-a2c1-7f5ab2061315,c1,c5,27,p2,?,surb={'id': '575941cc-787d-49b1-afa8-c88daf01c2db', 'route': ['p2', 'e5', 'i9', 'x8', 'p1', 'c1']}
1769473449.4125862,RECEIVED,7992738e-162a-4112-88c4-36c6e1c610e3,5e7bd4b2-ce8f-4a77-86d2-61fb094b0790,c1,c5,27,p2,?,surb={'id': '65b96b56-f9da-4910-a90e-2d4c5960e852', 'route': ['p2', 'e3', 'i8', 'x2', 'p1', 'c1']}
1769473449.6618955,SENT,704718ad-8f71-46b2-bdab-fa00dcd7fa0a,a6ac5a35-c99f-4595-9caa-1efe25b8e43e,c5,c3,3383,?,p2,
1769473449.6620276,CREATED,1df32c5b-9fc8-4525-abd2-da77c08a4dec,b1d9281e-3d20-4280-a493-fdb44fc61905,c5,c3,26,?,?,surb={'id': '62f5087b-db55-4a05-a2a3-3198a5d25ec0', 'route': ['p3', 'e1', 'i10', 'x8', 'p2', 'c5']}
1769473449.833536,SENT,cc7b2fb3-5de9-4be8-9950-ef20be69516d,d5ea6a9b-38cf-42b8-abd5-fc99c82ad9ce,c5,c3,3357,?,p2,
1769473449.8336012,CREATED,3ff65ce4-3d22-4c88-b15f-f5670d7b753f,697c7985-abf7-4895-aa7e-df0b28c04a23,c5,c3,27,?,?,surb={'id': 'cf350bcd-4555-4af1-9b62-e4d5a4abb4b4', 'route': ['p3', 'e9', 'i10', 'x6', 'p2', 'c5']}
1769473449.836801,RECEIVED,4c7fa194-6dea-4bb7-beec-2899268a654b,9d59f7ad-aa3a-4dce-ba91-e3e0d029cd88,c1,c5,25,p2,?,surb={'id': '0e359c5a-d564-45c5-81b7-e58b725decde', 'route': ['p2', 'e3', 'i6', 'x10', 'p1', 'c1']}
1769473449.8507264,SENT,f51e0163-fad6-412b-962c-8aed6d16269f,b0ec9583-9aad-485a-9cfc-e8a2abe6bf2b,c5,c3,3376,?,p2,
1769473449.8507926,CREATED,3d623d58-dc11-4c5d-9b99-0d3c5c1f67b3,e96ca565-f689-4c06-b1cf-d0fc9084c2db,c5,c3,27,?,?,surb={'id': '78e9caef-2e55-4b12-ba84-6e1a577607f6', 'route': ['p3', 'e12', 'i8', 'x4', 'p2', 'c5']}
1769473449.949006,SENT,f706b927-c436-41d8-8c81-47235a132841,172268f4-f284-42ac-b6df-9c2474021aa2,c5,c3,3402,?,p2,
1769473449.9490898,CREATED,3504fc63-b740-4d80-8d31-4befbce0c9bf,8e91c3fb-fe80-436a-b662-e834570576dc,c5,c3,27,?,?,surb={'id': 'c191b278-e862-46ba-a9a2-e3392806ac0a', 'route': ['p3', 'e10', 'i7', 'x1', 'p2', 'c5']}
1769473450.1366513,SENT,48e6b486-2c71-4d2c-a43d-9f8d629d16af,52c187dc-a3c7-433b-b30b-d70d5fe65898,c5,c3,3363,?,p2,
1769473450.136821,CREATED,2e73151e-b950-4f98-afe9-b6a1d9ea3243,ddf8e9f4-a902-4d83-86f3-69286735e2e8,c5,c3,27,?,?,surb={'id': 'aac10619-5987-4c11-aea2-275cf6e97c18', 'route': ['p3', 'e9', 'i7', 'x8', 'p2', 'c5']}
1769473450.169076,RECEIVED,790eacfa-75f5-4930-a28d-53f55b306965,85c4d3be-340b-427b-a4e2-81db99f5132b,c1,c5,27,p2,?,surb={'id': '4c4ab2f6-4e79-4858-93fb-af91f04e7bcb', 'route': ['p2', 'e9', 'i10', 'x11', 'p1', 'c1']}
