timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769747948.366573,CREATED,6e85d3fe-14da-4bec-92f2-7fa51014ed86,51a42889-b373-40be-b55e-f224c65e3cfd,c1,c5,27,?,?,surb={'id': 'cb6f518d-3656-4c0c-ae65-37b4d8e3008a', 'route': ['p2', 'e8', 'i11', 'x8', 'p1', 'c1']}
1769747948.3807716,RECEIVED,09345df7-23bb-4209-aa96-ec690f8df2d6,76e2e669-b343-4e0a-b076-c7b9b9ee7cbe,c3,c1,26,p1,?,surb={'id': '3100fa99-f147-4531-b8eb-db79ac39e915', 'route': ['p1', 'e5', 'i5', 'x10', 'p3', 'c3']}
1769747948.3867455,SENT,d7138de7-a837-4f3d-9d9e-c20e2e098a2e,41aaf73e-8ed5-4076-8f4c-d741d056a011,c1,c5,3364,?,p1,
1769747948.3868756,CREATED,d069aceb-694f-482e-ac55-00084231b1ac,deda7305-fb27-4a42-9bb3-a8a39e1dc3ed,c1,c5,27,?,?,surb={'id': '9a773d0e-84cb-4fb3-9055-4bee1c5c363a', 'route': ['p2', 'e9', 'i8', 'x1', 'p1', 'c1']}
1769747948.4844906,RECEIVED,30805c02-e03f-4954-87d5-eebd7a3775f9,12d6c5a5-1ff2-49a7-8aaa-15d4c1b344b0,c3,c1,27,p1,?,surb={'id': 'f8030ef7-563b-44dc-a155-833de6bfef02', 'route': ['p1', 'e12', 'i12', 'x2', 'p3', 'c3']}
1769747948.7418146,RECEIVED,46249ce2-1714-47a7-83c3-3302e3fdb73c,04d3b1d0-c779-44a9-9c74-ffa4a1a47fc0,c2,c1,27,p1,?,surb={'id': 'b35cc11c-4184-4d1f-ac43-e68c8a4c845f', 'route': ['p1', 'e4', 'i12', 'x9', 'p2', 'c2']}
1769747948.934657,RECEIVED,df8e386a-af7e-4527-9096-8ca17ea2244b,b004bea7-3868-4351-b154-28fb9e4b5fd2,c3,c1,27,p1,?,surb={'id': 'df092307-83d7-49cc-8548-8e1972852b0c', 'route': ['p1', 'e8', 'i2', 'x3', 'p3', 'c3']}
1769747949.2278075,RECEIVED,e370fd9e-f59d-452d-976b-31f0b27a4f42,3c974c81-598f-493c-ba10-c43ea159baee,c3,c1,26,p1,?,surb={'id': '35051729-d213-44b4-b74a-b804a3877802', 'route': ['p1', 'e7', 'i2', 'x6', 'p3', 'c3']}
1769747949.5626311,RECEIVED,3e7b0331-6afa-4286-a2e3-f2cf06f56000,12d6c5a5-1ff2-49a7-8aaa-15d4c1b344b0,c3,c1,27,p1,?,surb={'id': 'f8030ef7-563b-44dc-a155-833de6bfef02', 'route': ['p1', 'e12', 'i12', 'x2', 'p3', 'c3']}
1769747949.7055924,SENT,09cab9f7-90fe-4bcb-9fa2-f895b402e957,ab7ccdb4-16ae-4c3d-943b-5635821b4bd9,c1,c5,3391,?,p1,
1769747949.7057776,CREATED,956d2def-8058-4347-aea2-d5f077069cdc,deda7305-fb27-4a42-9bb3-a8a39e1dc3ed,c1,c5,27,?,?,surb={'id': '9a773d0e-84cb-4fb3-9055-4bee1c5c363a', 'route': ['p2', 'e9', 'i8', 'x1', 'p1', 'c1']}
1769747949.7281852,RECEIVED,dc44c852-299c-4f91-b3ea-ac6b77ae1add,ce3a5d0a-4150-4723-8cb9-bb5ec537a1ae,c2,c1,27,p1,?,surb={'id': '2cf2b383-667d-41dc-b550-4e2c204ddd07', 'route': ['p1', 'e10', 'i6', 'x7', 'p2', 'c2']}
1769747949.7599742,RECEIVED,1532eb1d-868d-4995-be43-1a96c52d3119,528258ad-2ed6-4b74-bc9b-eb72861806b1,c3,c1,27,p1,?,surb={'id': '744aaeb1-7111-4c2d-bae2-8a213a0de18c', 'route': ['p1', 'e1', 'i4', 'x3', 'p3', 'c3']}
1769747949.8673718,SENT,10c88c67-46cc-4bee-8bb4-8caa7955524f,47d031c9-e326-4d87-a342-1721194dc3d3,c1,c5,3375,?,p1,
1769747949.8675208,CREATED,fb6e1150-7e68-4e3e-a5af-8ae809c70845,c09f606a-e338-4b02-94c8-d1b7f5a05caa,c1,c5,27,?,?,surb={'id': '334c8ff2-94a3-42e9-896b-5d078dc09152', 'route': ['p2', 'e10', 'i4', 'x4', 'p1', 'c1']}
1769747950.100321,RECEIVED,184b19e8-f113-4c96-ab0b-64b8d1c54cac,528258ad-2ed6-4b74-bc9b-eb72861806b1,c3,c1,27,p1,?,surb={'id': '744aaeb1-7111-4c2d-bae2-8a213a0de18c', 'route': ['p1', 'e1', 'i4', 'x3', 'p3', 'c3']}
1769747950.2045958,RECEIVED,0a4c075e-284a-4405-b35f-cd036bbdab35,18429a60-020a-4a4a-9899-c7bfa4d52b2c,c3,c1,27,p1,?,surb={'id': 'ef52651d-1909-4de0-a25d-e82c33cf2821', 'route': ['p1', 'e3', 'i11', 'x4', 'p3', 'c3']}
1769747950.4497604,SENT,644529ad-e77e-492b-8234-dda582756c00,7573360d-3402-44d1-a3a2-e2dd4dfcef76,c1,c5,3391,?,p1,
1769747950.4498951,CREATED,054d0828-c38f-4a89-a0ff-720cf1a74cea,c09f606a-e338-4b02-94c8-d1b7f5a05caa,c1,c5,27,?,?,surb={'id': '334c8ff2-94a3-42e9-896b-5d078dc09152', 'route': ['p2', 'e10', 'i4', 'x4', 'p1', 'c1']}
1769747950.4966812,SENT,b28bd638-a853-411a-af26-532e616e01b2,037a6f23-6a04-4fc9-b4ca-2d8ea7b45702,c1,c5,3383,?,p1,
1769747950.496861,CREATED,b7acfca8-2a67-4d82-b904-7c2794d234ac,a6a21e0c-5fe9-4bc3-bb28-05493b63fae3,c1,c5,27,?,?,surb={'id': 'ca8f03f1-feef-47f6-afc7-4664c29c03ab', 'route': ['p2', 'e7', 'i1', 'x2', 'p1', 'c1']}
1769747950.7133095,RECEIVED,c72f0cc3-7bb5-4655-b932-a3d61c53e31e,2e843e64-6e2e-42c5-bbbd-adafce1a6bfb,c2,c1,27,p1,?,surb={'id': 'f2cc9f15-bc52-40ad-a88a-715db8ae17b1', 'route': ['p1', 'e9', 'i4', 'x10', 'p2', 'c2']}
1769747950.962597,SENT,7e4cd1fe-9e46-4e76-895c-47f806dca692,8db9898e-33df-4e87-97f2-f58da7f3530b,c1,c5,3382,?,p1,
1769747950.9627457,CREATED,d31d364c-3fa4-4fd3-83cd-f6948246442c,a6a21e0c-5fe9-4bc3-bb28-05493b63fae3,c1,c5,27,?,?,surb={'id': 'ca8f03f1-feef-47f6-afc7-4664c29c03ab', 'route': ['p2', 'e7', 'i1', 'x2', 'p1', 'c1']}
1769747951.0401306,RECEIVED,2e746da6-dd84-4e1a-9d83-f5dac0531517,ce3a5d0a-4150-4723-8cb9-bb5ec537a1ae,c2,c1,27,p1,?,surb={'id': '2cf2b383-667d-41dc-b550-4e2c204ddd07', 'route': ['p1', 'e10', 'i6', 'x7', 'p2', 'c2']}
1769747951.0798702,RECEIVED,5f67bf9d-ba95-48d9-a98f-47485d36a19e,2e843e64-6e2e-42c5-bbbd-adafce1a6bfb,c2,c1,27,p1,?,surb={'id': 'f2cc9f15-bc52-40ad-a88a-715db8ae17b1', 'route': ['p1', 'e9', 'i4', 'x10', 'p2', 'c2']}
1769747951.1249301,RECEIVED,0d790a5b-444d-45c1-a9d1-8b6b54e663c0,9ccbe05f-2cf9-4df2-b2ea-e1c572a83fe4,c3,c1,27,p1,?,surb={'id': '1dd1a120-ab2b-4301-9b45-45f0556e1fe1', 'route': ['p1', 'e7', 'i7', 'x12', 'p3', 'c3']}
1769747951.1597352,RECEIVED,6224f5fc-ad66-4d41-948f-9b752322a736,0ed2bf18-8dc0-4358-880d-7e16e1cde304,c2,c1,27,p1,?,surb={'id': 'a73c95bb-9410-4d58-8be9-d0f1ff1fa45f', 'route': ['p1', 'e10', 'i4', 'x3', 'p2', 'c2']}
1769747951.3354487,SENT,451c59d3-ea27-47ca-93c6-c54913429de6,42569c20-29e1-4792-a9f6-e5600cb66b36,c1,c5,3371,?,p1,
1769747951.3355894,CREATED,24e72a33-3f13-4eae-b3c4-cb5779b981d9,529d5117-c8c8-46b4-b178-9a929ecf309f,c1,c5,27,?,?,surb={'id': '6ed8b956-9c7a-47c8-a735-b01d41e4d013', 'route': ['p2', 'e8', 'i1', 'x5', 'p1', 'c1']}
1769747951.3693726,RECEIVED,97ced0ac-6e1f-4727-8cf4-4bffc2609e32,2bfe5511-c381-40d1-a972-9e742b49c77d,c2,c1,27,p1,?,surb={'id': '47899d2e-ba51-47d7-a6d1-efefa2055aea', 'route': ['p1', 'e2', 'i8', 'x1', 'p2', 'c2']}
1769747951.665706,SENT,e410b4b2-a184-4c96-8825-60c4de9e43f3,e271e9c2-d31d-4ed3-9c72-ad6eccba2930,c1,c5,3362,?,p1,
1769747951.6658783,CREATED,b2b8a6fb-d849-44c2-9748-62202f7c4904,529d5117-c8c8-46b4-b178-9a929ecf309f,c1,c5,27,?,?,surb={'id': '6ed8b956-9c7a-47c8-a735-b01d41e4d013', 'route': ['p2', 'e8', 'i1', 'x5', 'p1', 'c1']}
1769747951.712105,SENT,3529daee-296e-4a48-b032-9373af666aa4,2d581d38-9917-414d-b448-7a692ce7cb18,c1,c5,3363,?,p1,
1769747951.712261,CREATED,f5501408-2f58-4f28-900a-051a06c8117c,9188276f-6ef4-42f8-8feb-c29ede4e792b,c1,c5,27,?,?,surb={'id': '9779251a-2c0f-40f9-87af-20ad3058a90f', 'route': ['p2', 'e7', 'i3', 'x9', 'p1', 'c1']}
1769747951.7215607,RECEIVED,9f4fdd84-ac47-457d-8a22-9ba82b4327d6,796657a2-1941-42c7-82c1-a0a8b211aeba,c3,c1,27,p1,?,surb={'id': '6cc5be58-de73-4f28-ad65-5b0d500eb566', 'route': ['p1', 'e9', 'i11', 'x8', 'p3', 'c3']}
1769747951.9642074,RECEIVED,a283546b-3dc1-4f9f-9ff3-a009f04f1a2b,d66f8c25-4e15-4138-bb0c-9d966e56b1ea,c3,c1,27,p1,?,surb={'id': 'b56001ec-d05b-435a-bea9-15768ba5b041', 'route': ['p1', 'e9', 'i12', 'x11', 'p3', 'c3']}
1769747952.0197775,SENT,5ae741cf-d648-42fa-a306-5c3cb57998ef,4eaa0a06-6c58-41ec-937f-a5bb617d7dbc,c1,c5,3401,?,p1,
1769747952.0199258,CREATED,ce4060a2-beb5-4066-9cbb-d4f17e608be7,9188276f-6ef4-42f8-8feb-c29ede4e792b,c1,c5,27,?,?,surb={'id': '9779251a-2c0f-40f9-87af-20ad3058a90f', 'route': ['p2', 'e7', 'i3', 'x9', 'p1', 'c1']}
1769747952.1693652,RECEIVED,e2b25140-d3be-4417-9438-2b538e420f4c,745fd7ff-7dc4-468c-8d54-8e13f369c6dc,c3,c1,27,p1,?,surb={'id': '2b252477-ab6e-4de4-b7f0-fa561e71a9f1', 'route': ['p1', 'e8', 'i9', 'x2', 'p3', 'c3']}
1769747952.5204809,RECEIVED,b7134c23-e7fe-42c6-9b18-96aec5ea5c8f,745fd7ff-7dc4-468c-8d54-8e13f369c6dc,c3,c1,27,p1,?,surb={'id': '2b252477-ab6e-4de4-b7f0-fa561e71a9f1', 'route': ['p1', 'e8', 'i9', 'x2', 'p3', 'c3']}
1769747952.7229643,SENT,bc056f49-fe68-4fc0-8b82-95653716106d,d805f2d5-01a1-4bbf-8cc7-8180ec6847eb,c1,c5,3367,?,p1,
1769747952.7230816,CREATED,81653acd-4255-4762-a7b6-dadea0d24830,b6e6f78b-9dfe-4ff2-b6c7-875f37f3e434,c1,c5,27,?,?,surb={'id': '9865f6b6-01df-4096-bef3-e8c3c27b6a06', 'route': ['p2', 'e5', 'i3', 'x9', 'p1', 'c1']}
1769747952.762968,RECEIVED,9c40fb32-dc67-4577-a4e9-24ad92f6c141,796657a2-1941-42c7-82c1-a0a8b211aeba,c3,c1,27,p1,?,surb={'id': '6cc5be58-de73-4f28-ad65-5b0d500eb566', 'route': ['p1', 'e9', 'i11', 'x8', 'p3', 'c3']}
1769747952.864415,SENT,4883203c-1f8b-4c74-b856-4b3072d97dad,3178ffd6-f2eb-4f9d-bb81-aae859dd4f84,c1,c5,3386,?,p1,
1769747952.8645136,CREATED,df8bef34-1405-4387-8a5d-a6ad2144d47d,b6e6f78b-9dfe-4ff2-b6c7-875f37f3e434,c1,c5,27,?,?,surb={'id': '9865f6b6-01df-4096-bef3-e8c3c27b6a06', 'route': ['p2', 'e5', 'i3', 'x9', 'p1', 'c1']}
1769747952.9918187,RECEIVED,64caf8a0-68ae-4904-94e4-e56756e7e4df,d66f8c25-4e15-4138-bb0c-9d966e56b1ea,c3,c1,27,p1,?,surb={'id': 'b56001ec-d05b-435a-bea9-15768ba5b041', 'route': ['p1', 'e9', 'i12', 'x11', 'p3', 'c3']}
1769747953.046407,RECEIVED,a0092029-08c3-4b31-b1ba-e54620d2ca53,18429a60-020a-4a4a-9899-c7bfa4d52b2c,c3,c1,27,p1,?,surb={'id': 'ef52651d-1909-4de0-a25d-e82c33cf2821', 'route': ['p1', 'e3', 'i11', 'x4', 'p3', 'c3']}
1769747953.7441437,RECEIVED,a15e9aca-a861-4672-8570-8f724aa6972d,0e36f912-c09c-47c4-8e70-db48940082a6,c2,c1,27,p1,?,surb={'id': 'e70e1ec1-1db7-484e-92df-f1b9d637ad7f', 'route': ['p1', 'e12', 'i9', 'x10', 'p2', 'c2']}
1769747953.7618423,RECEIVED,8f8d556b-9b69-40e5-a793-e2ffb8fe9e10,ca84c963-ec44-4609-b650-d22c1e364d34,c2,c1,27,p1,?,surb={'id': '11ff52d5-6cc9-4ec1-9e2f-1968f11ac2cb', 'route': ['p1', 'e4', 'i8', 'x2', 'p2', 'c2']}
1769747953.8174913,RECEIVED,43a13516-e1ae-4237-b292-684397095a9b,8ca0f8e7-4781-4a0c-9e54-4a3a25105a3c,c2,c1,27,p1,?,surb={'id': '2040b033-4d16-40a7-93f2-285b15a36b0e', 'route': ['p1', 'e10', 'i7', 'x5', 'p2', 'c2']}
1769747954.21284,RECEIVED,11621b55-29d9-464d-ba00-f63fed8141cf,d7ea398c-5424-44aa-82bb-50ed846af617,c3,c1,27,p1,?,surb={'id': 'aa923b85-256f-4ff1-9bc8-e73a284d4be3', 'route': ['p1', 'e8', 'i11', 'x2', 'p3', 'c3']}
1769747954.2317343,RECEIVED,86446dd6-2280-4925-9bb2-c1e334db5a48,8ca0f8e7-4781-4a0c-9e54-4a3a25105a3c,c2,c1,27,p1,?,surb={'id': '2040b033-4d16-40a7-93f2-285b15a36b0e', 'route': ['p1', 'e10', 'i7', 'x5', 'p2', 'c2']}
1769747954.2944684,RECEIVED,57262406-8dad-4825-8c15-511b86eeb5fe,ea42c72d-d842-420c-8e71-07b6881429d0,c3,c1,27,p1,?,surb={'id': '25ff5e5b-493e-4eb4-8e63-c929983da114', 'route': ['p1', 'e5', 'i3', 'x2', 'p3', 'c3']}
1769747954.3126123,RECEIVED,0d97a192-46ec-47ee-b853-5f98a69babbe,0e36f912-c09c-47c4-8e70-db48940082a6,c2,c1,27,p1,?,surb={'id': 'e70e1ec1-1db7-484e-92df-f1b9d637ad7f', 'route': ['p1', 'e12', 'i9', 'x10', 'p2', 'c2']}
1769747954.4785588,RECEIVED,c406e405-9713-4bf6-9ef2-e6313273fc48,2bfe5511-c381-40d1-a972-9e742b49c77d,c2,c1,27,p1,?,surb={'id': '47899d2e-ba51-47d7-a6d1-efefa2055aea', 'route': ['p1', 'e2', 'i8', 'x1', 'p2', 'c2']}
1769747954.5335917,SENT,48d19a49-a706-4b29-946c-d461f3078589,f1bd2da2-795c-42e2-935e-529b4b2f664f,c1,c5,3383,?,p1,
1769747954.5337336,CREATED,8e8bc8f1-f33c-4ae9-9356-7d77b7abcfd7,7d1b5c4c-f093-4bf2-9b86-cd4c4b9e70da,c1,c5,27,?,?,surb={'id': 'e5df9f81-8ddb-43b7-9ae2-683e717ec883', 'route': ['p2', 'e7', 'i3', 'x8', 'p1', 'c1']}
1769747954.5917366,SENT,da60c879-1c6e-44cf-b6d7-6ee560ebe1fe,7180500f-7a82-423d-a9d3-d954df1880f5,c1,c5,3400,?,p1,
1769747954.591889,CREATED,2a409857-247f-41ba-956e-596b9b07715e,7d1b5c4c-f093-4bf2-9b86-cd4c4b9e70da,c1,c5,27,?,?,surb={'id': 'e5df9f81-8ddb-43b7-9ae2-683e717ec883', 'route': ['p2', 'e7', 'i3', 'x8', 'p1', 'c1']}
1769747954.6691594,SENT,fdc110f0-8f57-42c9-875c-4667c217adc1,d7b07fd0-3afc-426f-afc6-25883875701a,c1,c5,3380,?,p1,
1769747954.669403,CREATED,c2e6f886-3aad-4d3c-b759-a1ce88b429cf,1394d67c-8de5-45bc-896d-35d40a9e3ff9,c1,c5,26,?,?,surb={'id': 'bda9bd89-eab1-4877-990d-8aaf0ad4afd7', 'route': ['p2', 'e2', 'i7', 'x12', 'p1', 'c1']}
1769747954.8548496,RECEIVED,b0935b60-f68a-41f6-8ebe-e36759f051ac,ea42c72d-d842-420c-8e71-07b6881429d0,c3,c1,27,p1,?,surb={'id': '25ff5e5b-493e-4eb4-8e63-c929983da114', 'route': ['p1', 'e5', 'i3', 'x2', 'p3', 'c3']}
1769747954.8927155,RECEIVED,b6bb16b3-8bfe-4f60-acb7-a773dff91b64,82d6b01d-88c7-4f14-8e81-2a16d1bfc3c2,c2,c1,27,p1,?,surb={'id': '7cacbc81-b918-42f9-8cda-cac22b4d908d', 'route': ['p1', 'e1', 'i9', 'x1', 'p2', 'c2']}
1769747955.067376,SENT,51577fd6-2505-4c93-86e2-4689a31f9704,3bced2fc-0444-43b7-8ff1-8f8d2dbf41f0,c1,c5,3390,?,p1,
1769747955.067525,CREATED,91db4cc6-b2da-4ffd-a4d3-84a8619fdb78,1394d67c-8de5-45bc-896d-35d40a9e3ff9,c1,c5,26,?,?,surb={'id': 'bda9bd89-eab1-4877-990d-8aaf0ad4afd7', 'route': ['p2', 'e2', 'i7', 'x12', 'p1', 'c1']}
1769747955.2247458,SENT,b086af98-b90b-46ee-9cee-964da69b85a0,31c28942-b885-4249-99e3-5813ccf53d6e,c1,c5,3376,?,p1,
1769747955.2248917,CREATED,cf9aa2e1-f83a-4d1e-ba68-4353c299d169,3207a029-72a3-4d8e-b4e7-0503bd8f2d20,c1,c5,27,?,?,surb={'id': '27853720-2230-4fb4-bb58-70b3ba9c25ad', 'route': ['p2', 'e9', 'i8', 'x1', 'p1', 'c1']}
1769747955.2821712,SENT,6f3fd368-7723-4a2e-b66e-43aa5e4d00d8,3af9fa27-657e-417e-a653-b60fa3167360,c1,c5,3396,?,p1,
1769747955.282321,CREATED,6d0bdf62-8d9f-4fc2-bd78-d421a649119d,3207a029-72a3-4d8e-b4e7-0503bd8f2d20,c1,c5,27,?,?,surb={'id': '27853720-2230-4fb4-bb58-70b3ba9c25ad', 'route': ['p2', 'e9', 'i8', 'x1', 'p1', 'c1']}
1769747955.336828,RECEIVED,7a9a6892-4767-4e6e-8db7-0e17a71222f4,ca84c963-ec44-4609-b650-d22c1e364d34,c2,c1,27,p1,?,surb={'id': '11ff52d5-6cc9-4ec1-9e2f-1968f11ac2cb', 'route': ['p1', 'e4', 'i8', 'x2', 'p2', 'c2']}
1769747955.5640743,RECEIVED,2f97bedb-73d9-482e-ac88-0ac94562c617,4127cdfe-bd52-4fd7-ac38-046540d1dd5b,c3,c1,27,p1,?,surb={'id': '025b1380-0562-45c4-9423-9adebbc55db9', 'route': ['p1', 'e9', 'i4', 'x5', 'p3', 'c3']}
1769747955.6294713,RECEIVED,18cb4178-7743-4a7f-b187-d6dff15dbeb9,d7ea398c-5424-44aa-82bb-50ed846af617,c3,c1,27,p1,?,surb={'id': 'aa923b85-256f-4ff1-9bc8-e73a284d4be3', 'route': ['p1', 'e8', 'i11', 'x2', 'p3', 'c3']}
1769747955.6388586,RECEIVED,87688415-7a68-49a6-a71a-17dd3119f0e2,4127cdfe-bd52-4fd7-ac38-046540d1dd5b,c3,c1,27,p1,?,surb={'id': '025b1380-0562-45c4-9423-9adebbc55db9', 'route': ['p1', 'e9', 'i4', 'x5', 'p3', 'c3']}
1769747955.6667285,SENT,7ccce199-76da-403b-bba9-4bc3631a8435,29f0d0f4-8a58-4cfc-9db3-9bc25c78f992,c1,c5,3385,?,p1,
1769747955.6668997,CREATED,1f581b02-5d11-4882-a418-eab746fb5e31,928c8415-0aa4-4917-9750-fbb82a609db2,c1,c5,27,?,?,surb={'id': '1edff2fb-e405-4cc6-9b9e-92ce3f72a4c3', 'route': ['p2', 'e1', 'i10', 'x9', 'p1', 'c1']}
1769747955.712477,SENT,59706320-b6fc-4bed-bf68-a9a287e65734,fe492087-3624-407d-8707-546b10d1ba5b,c1,c5,3376,?,p1,
1769747955.712643,CREATED,1e7f96f4-b510-4646-803d-c9e1597c2cfb,928c8415-0aa4-4917-9750-fbb82a609db2,c1,c5,27,?,?,surb={'id': '1edff2fb-e405-4cc6-9b9e-92ce3f72a4c3', 'route': ['p2', 'e1', 'i10', 'x9', 'p1', 'c1']}
1769747955.8738828,SENT,651e2bbb-b00e-426b-bdb1-32ff5779f05d,b4f923d3-6af7-4447-811c-87d583e05571,c1,c5,3396,?,p1,
1769747955.8740313,CREATED,36483ad9-5b13-4482-8208-d89c0b74e0a6,5f79e0d4-05b9-4a41-b445-a1791952ef33,c1,c5,27,?,?,surb={'id': '530152ba-9ec4-4c1f-8999-c0512bd944e8', 'route': ['p2', 'e12', 'i8', 'x10', 'p1', 'c1']}
1769747956.160264,SENT,09bbf424-48dd-4d69-9eee-4a65d55fe39c,36346dcf-494b-442e-9c67-eb3942424847,c1,c5,3384,?,p1,
1769747956.1603658,CREATED,57d7b86f-07fe-4431-a048-a5f8c43e41fa,5f79e0d4-05b9-4a41-b445-a1791952ef33,c1,c5,27,?,?,surb={'id': '530152ba-9ec4-4c1f-8999-c0512bd944e8', 'route': ['p2', 'e12', 'i8', 'x10', 'p1', 'c1']}
1769747956.1893888,RECEIVED,7fbc729c-c853-4f80-9528-48e43aa7a81b,8328a677-bed8-4395-9929-afd4c5704ead,c3,c1,27,p1,?,surb={'id': 'caf81d0c-2c50-444a-b535-f6cfa254c513', 'route': ['p1', 'e5', 'i10', 'x9', 'p3', 'c3']}
1769747956.2344513,RECEIVED,33636f86-433b-4614-a46d-872467c97036,19f76c47-95bd-4327-8537-86829e1ca04f,c3,c1,27,p1,?,surb={'id': '4c0c991a-67e7-45c0-ae84-88f26825bbb1', 'route': ['p1', 'e4', 'i10', 'x4', 'p3', 'c3']}
1769747956.26714,RECEIVED,bfe74231-d7c5-4417-b682-897523ce26a4,ce832c58-c7c6-4a79-8082-6da570048912,c3,c1,27,p1,?,surb={'id': '3ab8a1c8-5b99-48d4-a95d-02f8206bc23e', 'route': ['p1', 'e4', 'i6', 'x12', 'p3', 'c3']}
1769747956.4098272,SENT,32c59ea2-8602-415c-9ca9-a6d9ff616327,0803b68e-6fb3-4b8a-ba66-a460010ddbd4,c1,c5,3383,?,p1,
1769747956.4099932,CREATED,b600272c-a109-484f-af18-c867929e699c,14aa2079-f894-4524-addd-fe26ab42eadf,c1,c5,27,?,?,surb={'id': '6f1ca8f2-a2fa-4e9e-8cce-cb58ab17b8ec', 'route': ['p2', 'e4', 'i11', 'x9', 'p1', 'c1']}
1769747956.467646,RECEIVED,e35ba742-42ad-4632-8441-8056640f2168,ce832c58-c7c6-4a79-8082-6da570048912,c3,c1,27,p1,?,surb={'id': '3ab8a1c8-5b99-48d4-a95d-02f8206bc23e', 'route': ['p1', 'e4', 'i6', 'x12', 'p3', 'c3']}
1769747956.6781933,RECEIVED,2b23c7e1-2901-4dee-8edc-7612e2ab3c62,82d6b01d-88c7-4f14-8e81-2a16d1bfc3c2,c2,c1,27,p1,?,surb={'id': '7cacbc81-b918-42f9-8cda-cac22b4d908d', 'route': ['p1', 'e1', 'i9', 'x1', 'p2', 'c2']}
1769747956.8157763,RECEIVED,e08ab909-bf16-4ecc-a7a1-2ccc590c62d5,8328a677-bed8-4395-9929-afd4c5704ead,c3,c1,27,p1,?,surb={'id': 'caf81d0c-2c50-444a-b535-f6cfa254c513', 'route': ['p1', 'e5', 'i10', 'x9', 'p3', 'c3']}
1769747956.8567746,RECEIVED,fbf8af04-dd57-4124-84a4-707b0b9544e9,8dfd95ea-0314-45aa-bc17-fb5c4c810222,c3,c1,27,p1,?,surb={'id': '29da856a-32d8-48e0-9d9b-d9c784d9aee0', 'route': ['p1', 'e5', 'i4', 'x11', 'p3', 'c3']}
1769747956.8633986,RECEIVED,63c8a905-ece6-48f1-ae1d-2833e9f65e75,36c6f6a9-89c9-4285-a0f3-ae3a8ab12073,c2,c1,27,p1,?,surb={'id': 'a3110d6d-c47f-4b7d-a4f3-d226fc645364', 'route': ['p1', 'e7', 'i12', 'x11', 'p2', 'c2']}
1769747956.8953683,RECEIVED,949bf43d-7430-4168-b765-e7f5099dd143,19f76c47-95bd-4327-8537-86829e1ca04f,c3,c1,27,p1,?,surb={'id': '4c0c991a-67e7-45c0-ae84-88f26825bbb1', 'route': ['p1', 'e4', 'i10', 'x4', 'p3', 'c3']}
1769747957.0219278,SENT,1f92e31b-b50e-40e3-8613-ebc249e469f5,676dae5c-dcc4-43ba-8c73-f977fd71a883,c1,c5,3372,?,p1,
1769747957.0220284,CREATED,d6aef238-729d-4102-8a6e-bc3c8480490f,14aa2079-f894-4524-addd-fe26ab42eadf,c1,c5,27,?,?,surb={'id': '6f1ca8f2-a2fa-4e9e-8cce-cb58ab17b8ec', 'route': ['p2', 'e4', 'i11', 'x9', 'p1', 'c1']}
1769747957.1773334,RECEIVED,07e374b5-afb2-442f-bc18-6e8b86024a79,ecbf5ab7-3ea2-471a-b53c-9819c75a8314,c3,c1,27,p1,?,surb={'id': 'd5150f77-2abf-4f9b-bc57-c47818bda1ae', 'route': ['p1', 'e5', 'i4', 'x10', 'p3', 'c3']}
1769747957.3703616,RECEIVED,47f32bbc-34b6-4b3e-8188-2f63ed42ca44,aee61097-e106-4d8a-bf0c-899401bcdf37,c2,c1,27,p1,?,surb={'id': 'ec416320-3378-480d-bde4-c4b0db55ab0a', 'route': ['p1', 'e7', 'i7', 'x1', 'p2', 'c2']}
1769747957.6676383,RECEIVED,adbb2fca-1e78-4357-8ab3-f6d859d7b5a2,aee61097-e106-4d8a-bf0c-899401bcdf37,c2,c1,27,p1,?,surb={'id': 'ec416320-3378-480d-bde4-c4b0db55ab0a', 'route': ['p1', 'e7', 'i7', 'x1', 'p2', 'c2']}
1769747957.8380954,RECEIVED,47c61246-e273-44bb-a123-0f0d5a6320be,a06ab709-925e-4102-b43c-0eb9bbec73e3,c3,c1,27,p1,?,surb={'id': '0711b537-b958-492f-9b79-43d9896833d5', 'route': ['p1', 'e6', 'i1', 'x6', 'p3', 'c3']}
1769747957.9397876,RECEIVED,96156997-313a-4f79-a89f-268e17bc8e5d,36c6f6a9-89c9-4285-a0f3-ae3a8ab12073,c2,c1,27,p1,?,surb={'id': 'a3110d6d-c47f-4b7d-a4f3-d226fc645364', 'route': ['p1', 'e7', 'i12', 'x11', 'p2', 'c2']}
1769747958.0422533,RECEIVED,449cee9c-3751-40ad-99cd-9deb0cdd66fa,31076021-c28f-4438-8c5f-31022de48142,c2,c1,27,p1,?,surb={'id': 'b177abc6-aa57-4a52-bfa0-654702d80ee3', 'route': ['p1', 'e2', 'i12', 'x8', 'p2', 'c2']}
1769747958.101564,SENT,78ecf854-bcbc-444a-9dc0-a14d26e14cdf,5143551c-c094-4c69-ae20-7a751b6bdfc4,c1,c5,3396,?,p1,
