timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769748178.0457034,CREATED,226ce468-71bc-4487-b14b-b5eb168ce804,c2466d5a-d6a1-4eb6-ac90-8524b7947a6f,c3,c1,27,?,?,surb={'id': '3ad7c608-6822-4eeb-a5c8-5dd56c96da71', 'route': ['p1', 'e4', 'i10', 'x5', 'p3', 'c3']}
1769748178.2654822,SENT,dd93819f-38f4-49f7-87e8-79c274eec9a1,1c81d591-ba54-4363-b3fe-a8247f43b9ee,c3,c1,3403,?,p3,
1769748178.2656326,CREATED,8c7b4144-d5e7-43e1-9db7-9ca6b7b322c7,c2466d5a-d6a1-4eb6-ac90-8524b7947a6f,c3,c1,27,?,?,surb={'id': '3ad7c608-6822-4eeb-a5c8-5dd56c96da71', 'route': ['p1', 'e4', 'i10', 'x5', 'p3', 'c3']}
1769748178.3895133,SENT,c467d6ff-4152-486e-b68f-596f60009185,dee590ea-09e5-41ff-a3c3-3d99c4a63639,c3,c1,3372,?,p3,
1769748178.3896558,CREATED,bc2f17fb-c9dc-49f1-886c-db3c2f931c26,09bd7d5d-f4fe-4120-90a5-e0d1fcb0ad72,c3,c1,26,?,?,surb={'id': '9b957ebc-ce6c-466b-bd67-80b759075b8e', 'route': ['p1', 'e10', 'i9', 'x2', 'p3', 'c3']}
1769748178.467653,SENT,6835b905-eb39-489d-b1e8-85dff6f7dc61,7681c1b8-8bd2-442f-9c4b-2f4b9f30387b,c3,c1,3379,?,p3,
1769748178.4678028,CREATED,861b2183-5784-4f96-a054-03ee07519d5d,09bd7d5d-f4fe-4120-90a5-e0d1fcb0ad72,c3,c1,26,?,?,surb={'id': '9b957ebc-ce6c-466b-bd67-80b759075b8e', 'route': ['p1', 'e10', 'i9', 'x2', 'p3', 'c3']}
1769748178.976916,RECEIVED,be564367-871b-4e67-bc3b-b823338ef123,a7028157-9561-4ac0-a56a-3f2d9c8cf83c,c4,c3,26,p3,?,surb={'id': '8521200b-5544-42d2-9f3a-e52b77f304dd', 'route': ['p3', 'e1', 'i12', 'x7', 'p1', 'c4']}
1769748178.9917119,SENT,321686b4-ff55-4839-a263-54bfae96da46,993c83f5-c76e-4284-8943-b7d5ee5abbe0,c3,c1,3389,?,p3,
1769748178.991848,CREATED,7afbed40-c141-4c45-8f5e-79c2a78a20d3,e0d9d3dc-9a04-4a55-824e-043e9869d40e,c3,c1,27,?,?,surb={'id': 'f08e6fa7-38e5-491d-8f53-80e4b2efd09a', 'route': ['p1', 'e7', 'i10', 'x10', 'p3', 'c3']}
1769748179.143981,SENT,9640ee83-f1b6-43c2-b0a1-29f8c4579d6b,10718d17-5791-4aec-b534-1137ed111b55,c3,c1,3388,?,p3,
1769748179.1441438,CREATED,ce7b9122-9838-4099-88d7-ef119afb4080,e0d9d3dc-9a04-4a55-824e-043e9869d40e,c3,c1,27,?,?,surb={'id': 'f08e6fa7-38e5-491d-8f53-80e4b2efd09a', 'route': ['p1', 'e7', 'i10', 'x10', 'p3', 'c3']}
1769748179.1907763,RECEIVED,76aef356-adc4-4374-9159-5a368c2cce1f,20086eb6-449d-45fb-9cca-b2164b47f03d,c4,c3,27,p3,?,surb={'id': 'ff703df1-1f9c-4f93-b0d2-ee1edd80c9a8', 'route': ['p3', 'e5', 'i11', 'x7', 'p1', 'c4']}
1769748179.6892364,RECEIVED,b6f40365-c7e3-4ced-a8f2-d8f0ce17fc43,a7028157-9561-4ac0-a56a-3f2d9c8cf83c,c4,c3,26,p3,?,surb={'id': '8521200b-5544-42d2-9f3a-e52b77f304dd', 'route': ['p3', 'e1', 'i12', 'x7', 'p1', 'c4']}
1769748179.8026147,SENT,16a00644-9c0c-496e-b4c0-cdcb347692fd,c2ae1b60-949b-4a36-a8bb-f22a6b238061,c3,c1,3383,?,p3,
1769748179.802751,CREATED,dd052d34-a58c-4164-8084-73fcf8f476d1,3cc52d5b-6e5d-4a4b-a702-6ed4bcd07bb1,c3,c1,27,?,?,surb={'id': 'bb7498b4-b565-47ea-a046-e05dd0c80d6f', 'route': ['p1', 'e1', 'i4', 'x1', 'p3', 'c3']}
1769748179.832519,RECEIVED,4d556f3e-66f0-4619-a01d-30b5da199a0f,20086eb6-449d-45fb-9cca-b2164b47f03d,c4,c3,27,p3,?,surb={'id': 'ff703df1-1f9c-4f93-b0d2-ee1edd80c9a8', 'route': ['p3', 'e5', 'i11', 'x7', 'p1', 'c4']}
1769748180.2724051,SENT,ec7bb21c-f82a-4498-b48d-4a25af025de2,3a095cb9-3799-4541-91d0-57a26bfb5cff,c3,c1,3377,?,p3,
1769748180.27254,CREATED,392d1db5-88c4-4dbc-af40-9165917a6bce,3cc52d5b-6e5d-4a4b-a702-6ed4bcd07bb1,c3,c1,27,?,?,surb={'id': 'bb7498b4-b565-47ea-a046-e05dd0c80d6f', 'route': ['p1', 'e1', 'i4', 'x1', 'p3', 'c3']}
1769748181.1712446,RECEIVED,39bc3ab3-4def-465a-8fee-bc47555f7999,eac20b9a-1702-4193-a916-87b99da9e475,c4,c3,27,p3,?,surb={'id': '2db310f6-1724-4020-8a4c-be177805d2d0', 'route': ['p3', 'e2', 'i8', 'x1', 'p1', 'c4']}
1769748181.2137017,SENT,ac7656e3-359c-4bea-9078-dffab29689d1,959fd187-041a-46a1-9fbe-8c3bf8c505fb,c3,c1,3373,?,p3,
1769748181.214626,CREATED,ac7a29b2-4a80-4cc7-bc4b-f2d3bb0efe2a,b6d4f04c-ad10-40c8-9cb2-38c46f56492e,c3,c1,27,?,?,surb={'id': '202d2e80-47c3-42f7-9d38-de93f86a15a0', 'route': ['p1', 'e5', 'i8', 'x7', 'p3', 'c3']}
1769748181.5909026,RECEIVED,71b945d3-5c81-489e-8e95-f058fc44c296,eac20b9a-1702-4193-a916-87b99da9e475,c4,c3,27,p3,?,surb={'id': '2db310f6-1724-4020-8a4c-be177805d2d0', 'route': ['p3', 'e2', 'i8', 'x1', 'p1', 'c4']}
1769748182.0181699,RECEIVED,cf37a04a-0e9e-452b-934f-4db76e4ccd9c,9e1307fb-01d7-4ab5-afac-521f85d79aef,c4,c3,27,p3,?,surb={'id': '6725f8ba-0052-4d49-8147-a47b94874d64', 'route': ['p3', 'e1', 'i4', 'x7', 'p1', 'c4']}
1769748182.5336404,SENT,492330aa-89e7-4544-94e6-45a532daf1f6,71bb66a7-b953-4212-80a1-7d11e0782ebc,c3,c1,3380,?,p3,
1769748182.5337927,CREATED,d2825e68-ca33-4807-bce8-0a3f040812d4,b6d4f04c-ad10-40c8-9cb2-38c46f56492e,c3,c1,27,?,?,surb={'id': '202d2e80-47c3-42f7-9d38-de93f86a15a0', 'route': ['p1', 'e5', 'i8', 'x7', 'p3', 'c3']}
1769748182.566277,SENT,96b1dedc-b62a-41ff-b01b-59a78d616ae5,babdd758-1476-4e8f-b7f0-1127a24bfd3a,c3,c1,3379,?,p3,
1769748182.5664313,CREATED,d6d69376-14e4-43e9-ba82-fba8c15fd954,9e2dfb6c-fbf4-486a-9365-a2c1c1f7e70d,c3,c1,27,?,?,surb={'id': 'b5b842b2-a3e4-4361-9d18-329c830203cb', 'route': ['p1', 'e6', 'i11', 'x4', 'p3', 'c3']}
1769748182.5782292,SENT,c33a5fa9-fbac-4563-826e-81f68f5950f4,6ab425da-dcb8-411c-aa6c-3bb69bfda456,c3,c1,3360,?,p3,
1769748182.5784714,CREATED,2f6d3316-9aa0-49a4-9d92-71f82f710c72,9e2dfb6c-fbf4-486a-9365-a2c1c1f7e70d,c3,c1,27,?,?,surb={'id': 'b5b842b2-a3e4-4361-9d18-329c830203cb', 'route': ['p1', 'e6', 'i11', 'x4', 'p3', 'c3']}
1769748182.7794662,RECEIVED,62b5b4fd-54ee-4896-a04a-3462ab28eecc,ec0326ba-27b7-44df-8fd4-a0ea42e40ff8,c4,c3,27,p3,?,surb={'id': '9efe7689-1e9a-452a-b428-4e32160a0b44', 'route': ['p3', 'e4', 'i12', 'x6', 'p1', 'c4']}
1769748182.832324,SENT,c75b74ea-7295-4b10-9900-bf1cde435a90,e597e312-6bea-4da4-953b-0bfeeafd6492,c3,c1,3376,?,p3,
1769748182.832453,CREATED,482d73e6-19be-48a9-8308-801bc206d3f7,145221fb-3ab1-4ea2-870a-9c68df5d182e,c3,c1,27,?,?,surb={'id': '984141df-d2d3-4fce-8eff-8fe14360c69d', 'route': ['p1', 'e8', 'i2', 'x10', 'p3', 'c3']}
1769748182.9517305,RECEIVED,3146f038-b53d-4f82-8501-d7fd2729accc,17a7620b-d906-4230-acc6-668a06e0ba15,c4,c3,27,p3,?,surb={'id': '6a55ec81-7b11-4314-9054-8f01fbdc22e7', 'route': ['p3', 'e10', 'i8', 'x12', 'p1', 'c4']}
1769748183.0007024,SENT,7f3ab1f2-f883-49f5-b20d-f5b69a5261ac,35d8afab-d169-4cbf-af2b-234c5ef53049,c3,c1,3397,?,p3,
1769748183.0008366,CREATED,b7f3b6c5-3c7f-463a-822a-7cb2226ba74b,145221fb-3ab1-4ea2-870a-9c68df5d182e,c3,c1,27,?,?,surb={'id': '984141df-d2d3-4fce-8eff-8fe14360c69d', 'route': ['p1', 'e8', 'i2', 'x10', 'p3', 'c3']}
1769748183.0253708,RECEIVED,35f1009b-73fa-4483-aabc-b85807840766,17a7620b-d906-4230-acc6-668a06e0ba15,c4,c3,27,p3,?,surb={'id': '6a55ec81-7b11-4314-9054-8f01fbdc22e7', 'route': ['p3', 'e10', 'i8', 'x12', 'p1', 'c4']}
1769748183.0829842,RECEIVED,d9ff44fc-ba47-48b0-a2b3-85b07add2281,ec0326ba-27b7-44df-8fd4-a0ea42e40ff8,c4,c3,27,p3,?,surb={'id': '9efe7689-1e9a-452a-b428-4e32160a0b44', 'route': ['p3', 'e4', 'i12', 'x6', 'p1', 'c4']}
1769748184.1899292,SENT,6104db16-396a-4132-b9be-53597b26006a,3a8b4af9-d7da-4872-9dff-c5cef94889f4,c3,c1,3376,?,p3,
1769748184.1904583,CREATED,848c5bc8-1515-431f-85c9-9c686c124059,3b45f567-b000-417f-98c3-879edcd9810a,c3,c1,27,?,?,surb={'id': '9693ab41-3d18-4546-ad55-ee3311546a29', 'route': ['p1', 'e7', 'i9', 'x9', 'p3', 'c3']}
1769748184.8149211,RECEIVED,2fa013de-db83-4717-b47f-b344e7a98ebf,5d6c6f55-3e2c-45b5-bca8-b7804c4ea113,c4,c3,27,p3,?,surb={'id': 'a3ec3b74-3756-45a2-a3ca-03be0bf36088', 'route': ['p3', 'e12', 'i5', 'x9', 'p1', 'c4']}
1769748184.9681818,SENT,791e0a69-8b40-4f48-97eb-0dcc37fe5884,aa2e8564-cb40-4d14-b1d3-31b040563a65,c3,c1,3382,?,p3,
1769748184.9683325,CREATED,e6df22bf-d543-4bc0-aee1-48b4ac534693,3b45f567-b000-417f-98c3-879edcd9810a,c3,c1,27,?,?,surb={'id': '9693ab41-3d18-4546-ad55-ee3311546a29', 'route': ['p1', 'e7', 'i9', 'x9', 'p3', 'c3']}
1769748185.1776688,RECEIVED,7241b514-a970-4d4e-bf1f-cd8e4d6d4574,e69b4268-65b2-4759-9f07-efffdcba6e4d,c4,c3,27,p3,?,surb={'id': 'ae1e7228-9d38-4bac-b9b7-2440ae2dbdc4', 'route': ['p3', 'e2', 'i2', 'x6', 'p1', 'c4']}
1769748185.69762,SENT,e9ee1f7e-ac20-4fc1-9847-71e900b9dad8,36db2256-a54e-4f09-90ed-fa1043649c2b,c3,c1,3400,?,p3,
1769748185.6977732,CREATED,18e3b989-9489-4077-ae79-49f1067b4457,cb45bbc3-52c3-4cb6-8eae-cb85306a41b4,c3,c1,26,?,?,surb={'id': 'cea600ee-370c-4ed1-9fe0-883d6229255f', 'route': ['p1', 'e12', 'i12', 'x8', 'p3', 'c3']}
1769748186.5920217,RECEIVED,d36677da-371c-4219-a20f-346bc7889b2a,03aacdde-3051-42dc-961c-d9fafc68389f,c4,c3,27,p3,?,surb={'id': '2f0d7c0d-7bd5-41a1-8332-22d7cb7c8036', 'route': ['p3', 'e12', 'i2', 'x3', 'p1', 'c4']}
1769748186.691725,SENT,686fa445-d717-4b8f-8215-1f2df60a52bf,93a3c686-4332-4e09-86f0-fe79857e0596,c3,c1,3375,?,p3,
1769748186.6918619,CREATED,ce9df1f9-bbc4-4d5e-b50b-79c1e13aba2c,cb45bbc3-52c3-4cb6-8eae-cb85306a41b4,c3,c1,26,?,?,surb={'id': 'cea600ee-370c-4ed1-9fe0-883d6229255f', 'route': ['p1', 'e12', 'i12', 'x8', 'p3', 'c3']}
1769748186.7512095,SENT,ffe04f29-b1d1-494f-bcbd-91be37f8fd4d,bcb91a20-c3f8-45c4-8224-6f4e5a4d6990,c3,c1,3383,?,p3,
1769748186.7513466,CREATED,0880eabb-a722-4d73-bcd6-0a3d7617570d,f2086538-b0ab-4309-8cdb-2356d0a5ef05,c3,c1,26,?,?,surb={'id': '306c2299-7c5c-44a1-be23-3d7071ce2239', 'route': ['p1', 'e6', 'i7', 'x2', 'p3', 'c3']}
1769748186.9507859,RECEIVED,183cd7bd-ad98-470e-b723-48aacdf90dc7,03aacdde-3051-42dc-961c-d9fafc68389f,c4,c3,27,p3,?,surb={'id': '2f0d7c0d-7bd5-41a1-8332-22d7cb7c8036', 'route': ['p3', 'e12', 'i2', 'x3', 'p1', 'c4']}
1769748187.38559,SENT,7039a66e-78a6-497c-8832-b64fed251674,f669b5ad-fa88-4bf2-9a4c-7e1bc7e91017,c3,c1,3345,?,p3,
1769748187.3857057,CREATED,5efa75d0-1c91-4986-b8e9-d6b41aecd4cc,f2086538-b0ab-4309-8cdb-2356d0a5ef05,c3,c1,26,?,?,surb={'id': '306c2299-7c5c-44a1-be23-3d7071ce2239', 'route': ['p1', 'e6', 'i7', 'x2', 'p3', 'c3']}
1769748187.9952264,RECEIVED,30037757-3f93-4b13-9504-c7029ca64c7d,5d6c6f55-3e2c-45b5-bca8-b7804c4ea113,c4,c3,27,p3,?,surb={'id': 'a3ec3b74-3756-45a2-a3ca-03be0bf36088', 'route': ['p3', 'e12', 'i5', 'x9', 'p1', 'c4']}
1769748188.2015362,SENT,2b885dc1-c84f-4529-b5b4-ff7de9f7047d,c0a43472-1012-47dd-8db6-3adffb6a841a,c3,c1,3387,?,p3,
1769748188.201686,CREATED,877d8e1b-e638-4984-8b12-0a2c345d67af,de3d7319-d0ba-4e14-8935-9937561217de,c3,c1,27,?,?,surb={'id': '713c9464-3d1b-43de-8323-666583e5ae30', 'route': ['p1', 'e11', 'i7', 'x2', 'p3', 'c3']}
1769748188.2489104,RECEIVED,2fb85d2e-20a2-4b31-9655-fcb48ba95dbb,7cf1adf1-f27f-4d4c-bcb1-ccb070d078a3,c4,c3,27,p3,?,surb={'id': '66bde0ae-5334-4073-b0a1-960c4de90883', 'route': ['p3', 'e2', 'i9', 'x9', 'p1', 'c4']}
1769748188.2957566,RECEIVED,0235d1bd-9105-43fc-9982-f8db2a3d2fe2,2c015ef7-4fbd-4fae-bf41-7475623ee2a8,c4,c3,26,p3,?,surb={'id': '9b4b06cc-6679-4f53-acce-737415417ead', 'route': ['p3', 'e11', 'i10', 'x2', 'p1', 'c4']}
1769748188.3062336,RECEIVED,3493320a-229f-45a1-9aab-781470bc723b,f2e275ca-8fc3-4b3b-be29-d0a44bd82190,c4,c3,27,p3,?,surb={'id': 'c40231f1-fd50-4d65-8925-99a8fc4e5ab0', 'route': ['p3', 'e7', 'i5', 'x5', 'p1', 'c4']}
1769748188.3879094,SENT,45c4acb7-2503-4971-9da6-7003555c926c,b7ebbdc1-9377-4b6b-b4dd-36a69d74b0c0,c3,c1,3384,?,p3,
1769748188.388091,CREATED,896aa0fc-145e-4e94-908e-cc493475f987,de3d7319-d0ba-4e14-8935-9937561217de,c3,c1,27,?,?,surb={'id': '713c9464-3d1b-43de-8323-666583e5ae30', 'route': ['p1', 'e11', 'i7', 'x2', 'p3', 'c3']}
1769748188.4329839,SENT,d95d3bfc-c65e-45fe-9fd7-f4b25dd88832,d0a00b71-eaa1-43b7-8251-a540936a7aa4,c3,c1,3383,?,p3,
1769748188.433232,CREATED,d39df709-8da6-4969-924a-375ccf99bc00,d61c29ed-106b-4be0-9f57-391d1d8e7e8a,c3,c1,27,?,?,surb={'id': '1dcc070a-5bf1-4e9a-a0e3-e4fca8e3bc71', 'route': ['p1', 'e7', 'i12', 'x6', 'p3', 'c3']}
1769748188.59364,RECEIVED,185e24da-b772-4543-9c4b-69370dbd8d55,c2edc7a1-b56a-4e3b-8e06-f052e5f8cd22,c4,c3,27,p3,?,surb={'id': 'a8f51a2f-ac58-4207-9a69-8da9a9f0b168', 'route': ['p3', 'e12', 'i1', 'x10', 'p1', 'c4']}
1769748188.9052713,RECEIVED,32f7a8a8-2bcf-4fe8-a7f3-b2cbd4994ace,2c015ef7-4fbd-4fae-bf41-7475623ee2a8,c4,c3,26,p3,?,surb={'id': '9b4b06cc-6679-4f53-acce-737415417ead', 'route': ['p3', 'e11', 'i10', 'x2', 'p1', 'c4']}
1769748188.9110076,RECEIVED,16c4c4b6-0e78-4702-bcd6-ffde8158d953,3d71f463-390c-4510-b3f8-b066f5638b32,c4,c3,26,p3,?,surb={'id': '9c6a2492-36bf-4f93-ae55-a6fe0d90754d', 'route': ['p3', 'e2', 'i9', 'x9', 'p1', 'c4']}
1769748188.9224906,RECEIVED,7d6d2b4e-70cf-418c-a81d-f702d32ae10a,7cf1adf1-f27f-4d4c-bcb1-ccb070d078a3,c4,c3,27,p3,?,surb={'id': '66bde0ae-5334-4073-b0a1-960c4de90883', 'route': ['p3', 'e2', 'i9', 'x9', 'p1', 'c4']}
1769748189.024669,RECEIVED,37de38a2-d5b6-408c-aeaa-dabc829e456f,c2edc7a1-b56a-4e3b-8e06-f052e5f8cd22,c4,c3,27,p3,?,surb={'id': 'a8f51a2f-ac58-4207-9a69-8da9a9f0b168', 'route': ['p3', 'e12', 'i1', 'x10', 'p1', 'c4']}
1769748189.1238508,SENT,4ef1d62b-9794-4534-80f1-5a2b96e032d7,a898d377-8e91-4c88-808c-dd5159122aab,c3,c1,3395,?,p3,
1769748189.1239834,CREATED,de503de0-8960-47e1-ab1f-e6f5d58e3fde,d61c29ed-106b-4be0-9f57-391d1d8e7e8a,c3,c1,27,?,?,surb={'id': '1dcc070a-5bf1-4e9a-a0e3-e4fca8e3bc71', 'route': ['p1', 'e7', 'i12', 'x6', 'p3', 'c3']}
1769748189.1748636,RECEIVED,f283adfb-fbfd-41e9-8d6e-cb9e453f20a2,e0bcce07-3a96-4cd5-a2c5-309dfed42168,c4,c3,27,p3,?,surb={'id': 'ae4f3309-1708-49d5-8ef0-dadfd333d4b7', 'route': ['p3', 'e1', 'i7', 'x11', 'p1', 'c4']}
1769748189.290354,SENT,8a5d9a60-f4b7-4bb4-9533-48c1459fcf08,cf3a5447-1b44-4b90-99aa-2daf24550ab4,c3,c1,3372,?,p3,
1769748189.2905045,CREATED,307c7521-a5ec-4b0c-af4e-c9d9dfbfa3fa,3cdb362c-350b-4fe6-b6c7-c1c9dded8e3a,c3,c1,27,?,?,surb={'id': 'e6d24b2f-fe2e-492b-b8f5-794a609c9bb7', 'route': ['p1', 'e6', 'i8', 'x3', 'p3', 'c3']}
1769748189.3495452,SENT,805fc51c-13ad-4b95-9b12-6ebdf3d1671e,641d3812-6ae4-4885-b1bd-e32e8c371da4,c3,c1,3388,?,p3,
1769748189.349723,CREATED,457f761a-2ff1-4467-a1ee-b988853c35f5,3cdb362c-350b-4fe6-b6c7-c1c9dded8e3a,c3,c1,27,?,?,surb={'id': 'e6d24b2f-fe2e-492b-b8f5-794a609c9bb7', 'route': ['p1', 'e6', 'i8', 'x3', 'p3', 'c3']}
1769748189.373799,SENT,6202c4aa-0cde-46a5-be0b-d74987a5835a,3887bb81-9944-410c-aec6-b40aee173265,c3,c1,3379,?,p3,
1769748189.3739467,CREATED,d09ee817-7021-4ef7-91a5-612528fd5201,43828048-d81a-47dd-a410-21a2453551c2,c3,c1,27,?,?,surb={'id': 'd52c2d91-315f-4db8-b9d0-6ccf71a583ff', 'route': ['p1', 'e9', 'i6', 'x4', 'p3', 'c3']}
1769748189.5458705,SENT,1099658b-3ed3-4a54-8b57-b7977b19610e,f914d1a8-4353-4b8e-912a-68e332172ac8,c3,c1,3377,?,p3,
1769748189.5460744,CREATED,2c122c4f-b9ac-4984-849c-7f323f190c4c,43828048-d81a-47dd-a410-21a2453551c2,c3,c1,27,?,?,surb={'id': 'd52c2d91-315f-4db8-b9d0-6ccf71a583ff', 'route': ['p1', 'e9', 'i6', 'x4', 'p3', 'c3']}
1769748189.6647499,SENT,0b39564e-9920-459d-909b-2e7673018e3b,810188ed-b93e-4bcb-9d22-c1646ca02fa8,c3,c1,3371,?,p3,
1769748189.6648996,CREATED,0f21c590-e10d-4f5c-9640-34df7ed83d22,17570ed7-92c1-4a3d-b297-23199830943d,c3,c1,26,?,?,surb={'id': 'd1c07a1d-a1aa-4269-b529-8ebaf39b48dc', 'route': ['p1', 'e11', 'i1', 'x5', 'p3', 'c3']}
1769748189.7246425,SENT,5deff54c-03a9-433e-9bf4-7fb5826ccd4e,f28399eb-fbc4-4a1e-8e06-0a5a3fc717c8,c3,c1,3383,?,p3,
1769748189.724807,CREATED,1f96e916-e64e-498b-be9a-86c20022ec07,17570ed7-92c1-4a3d-b297-23199830943d,c3,c1,26,?,?,surb={'id': 'd1c07a1d-a1aa-4269-b529-8ebaf39b48dc', 'route': ['p1', 'e11', 'i1', 'x5', 'p3', 'c3']}
1769748190.0549862,SENT,189fe09e-ee00-4ba9-bd49-3aa2a8b286bd,2e94d744-5793-47e8-a81e-8b6df1993a41,c3,c1,3388,?,p3,
1769748190.0552113,CREATED,a2b7c518-964e-41cf-b7d0-513a1c0fdf99,959d63ea-f306-4942-a2ee-0eac37878f68,c3,c1,27,?,?,surb={'id': 'eef2ea65-d5ce-460f-9b6d-9adc3a35d7c7', 'route': ['p1', 'e12', 'i10', 'x3', 'p3', 'c3']}
1769748190.178731,SENT,a9ef2565-5c38-4626-9756-a6d69ccb59cf,39181e9b-d70a-4d48-95ea-b725abe96204,c3,c1,3381,?,p3,
1769748190.1788335,CREATED,793a79cc-f6ae-409b-9b04-56009e41711f,959d63ea-f306-4942-a2ee-0eac37878f68,c3,c1,27,?,?,surb={'id': 'eef2ea65-d5ce-460f-9b6d-9adc3a35d7c7', 'route': ['p1', 'e12', 'i10', 'x3', 'p3', 'c3']}
1769748190.5154626,RECEIVED,03531117-bc12-46d6-879b-efd2b986a3de,567b400e-16a1-4ea8-8f04-a756e6333478,c4,c3,27,p3,?,surb={'id': '5fc5de22-6166-49a7-9bdd-bf9c2a9a8d3d', 'route': ['p3', 'e12', 'i12', 'x2', 'p1', 'c4']}
1769748190.9337344,RECEIVED,398408ad-39b0-4047-b4dd-c3e102216e9c,31888f69-bf6f-4503-a323-ce808fe15a04,c4,c3,26,p3,?,surb={'id': '775a1943-8063-45b0-9da6-d879e604ba75', 'route': ['p3', 'e11', 'i12', 'x9', 'p1', 'c4']}
1769748191.459201,RECEIVED,1fbe9ffc-0b18-41b3-aff3-7e034ee01cfc,567b400e-16a1-4ea8-8f04-a756e6333478,c4,c3,27,p3,?,surb={'id': '5fc5de22-6166-49a7-9bdd-bf9c2a9a8d3d', 'route': ['p3', 'e12', 'i12', 'x2', 'p1', 'c4']}
1769748191.6072402,SENT,cbbe9d4d-078d-4ee2-bc82-4fe296b59b1e,ccfc37f9-e2da-4535-9e8c-d1b33c221b80,c3,c1,3358,?,p3,
1769748191.6073997,CREATED,42dc219e-1357-4794-9654-4d1393aa09f4,130fc581-3bcb-4e92-95f1-20b9ba24f593,c3,c1,26,?,?,surb={'id': '6d3a2fd8-9101-4d57-8335-46ce492e1685', 'route': ['p1', 'e5', 'i7', 'x11', 'p3', 'c3']}
1769748192.2062404,RECEIVED,1a5c2d8c-61e3-4935-80e7-a77f3e67de01,31888f69-bf6f-4503-a323-ce808fe15a04,c4,c3,26,p3,?,surb={'id': '775a1943-8063-45b0-9da6-d879e604ba75', 'route': ['p3', 'e11', 'i12', 'x9', 'p1', 'c4']}
1769748192.275999,RECEIVED,86e9dce5-efca-4c4e-9036-9b0738d2a95b,a0e5e5f2-df06-43bd-a417-63b0ebd2373f,c4,c3,27,p3,?,surb={'id': '70bacae9-e507-40af-b763-94018a04f106', 'route': ['p3', 'e8', 'i8', 'x9', 'p1', 'c4']}
1769748192.5867803,SENT,b600c4db-c7e6-4a8d-85cd-1a69f885d218,a9c22f5b-a67c-448d-b991-f3b0fc9ad7a3,c3,c1,3375,?,p3,
1769748192.586876,CREATED,b174a86c-b913-4b45-a387-8fd38a1166bf,130fc581-3bcb-4e92-95f1-20b9ba24f593,c3,c1,26,?,?,surb={'id': '6d3a2fd8-9101-4d57-8335-46ce492e1685', 'route': ['p1', 'e5', 'i7', 'x11', 'p3', 'c3']}
1769748192.6112988,SENT,46036483-c833-489d-a7b4-251a6df1f25a,4c87574d-9621-4371-9097-4492cbc56fe1,c3,c1,3360,?,p3,
1769748192.6113937,CREATED,994a53e4-e0c5-4a8d-b83f-dc961fbf9258,511b5794-f2c0-4b72-8a67-f6b73243bef3,c3,c1,27,?,?,surb={'id': '891e24d6-515f-4cd9-bd7f-dae0b469e0c9', 'route': ['p1', 'e4', 'i12', 'x2', 'p3', 'c3']}
1769748192.8098474,RECEIVED,df091f4c-e799-4443-9d22-8f307d0cc3f4,c4f11b1d-f4bc-41a8-a313-a552258a58b3,c4,c3,27,p3,?,surb={'id': '2ace021c-7773-41c8-8095-7e3fd7cc891c', 'route': ['p3', 'e5', 'i5', 'x2', 'p1', 'c4']}
1769748193.1072545,RECEIVED,ec3f9d23-31f9-4a5e-8e3a-8800bd3b8fc8,517737d6-0c20-4eb2-ab2b-aa70af3e97f1,c4,c3,27,p3,?,surb={'id': '5cbdbe6c-aec3-4a88-9417-59f7d8adaae5', 'route': ['p3', 'e4', 'i6', 'x5', 'p1', 'c4']}
1769748193.1561928,SENT,62f77929-30dd-4366-bf21-ff735a5b392c,33d6e4d4-08cc-4d2c-9bac-2e1ed2b15cf5,c3,c1,3375,?,p3,
1769748193.1562836,CREATED,ce4db252-1854-4d9b-9ce6-268848e4a5c0,511b5794-f2c0-4b72-8a67-f6b73243bef3,c3,c1,27,?,?,surb={'id': '891e24d6-515f-4cd9-bd7f-dae0b469e0c9', 'route': ['p1', 'e4', 'i12', 'x2', 'p3', 'c3']}
1769748193.23348,RECEIVED,5dcdb9dd-faa0-463a-b32c-895bd81c41a0,0e33ea8b-8136-453e-80d6-a7609c56d235,c4,c3,27,p3,?,surb={'id': '0f99d29c-4374-44af-946c-9f2823962204', 'route': ['p3', 'e1', 'i8', 'x8', 'p1', 'c4']}
1769748193.5406075,SENT,d54d3540-bd51-484f-a159-bb521f845c9e,fe54fb7b-04b7-4670-bbb9-a649373841cb,c3,c1,3398,?,p3,
1769748193.5407245,CREATED,6f0c3ea0-41b9-490b-afc0-09ed78ff75ff,56f068d7-20b0-4e23-8133-af0cb50deaaf,c3,c1,27,?,?,surb={'id': '277d2013-fea8-486c-b9bc-95d41c0be78c', 'route': ['p1', 'e5', 'i12', 'x8', 'p3', 'c3']}
1769748193.756025,SENT,17b33ac6-2be8-4695-834c-b02ec336051c,471651a8-73ad-40aa-a7e9-886444e71e7b,c3,c1,3387,?,p3,
1769748193.7563863,CREATED,5ec4c7ad-3152-4872-b36f-6614fc199193,56f068d7-20b0-4e23-8133-af0cb50deaaf,c3,c1,27,?,?,surb={'id': '277d2013-fea8-486c-b9bc-95d41c0be78c', 'route': ['p1', 'e5', 'i12', 'x8', 'p3', 'c3']}
