timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769468851.5634809,SENT,29bc0651-04fa-4baf-89fe-4ad491d6d0ac,768265ea-7a57-429a-9625-b7a34bfaf806,c1,c4,3391,?,p1,
1769468851.563628,CREATED,d631f5ab-6c5f-4b8b-b599-e1df546422d9,bc04e021-81b0-4146-9e5a-c9023e9cc34d,c1,c4,27,?,?,surb={'id': '5eedc620-410a-4dc6-b39a-ca9c713635b8', 'route': ['p1', 'e11', 'i8', 'x10', 'p1', 'c1']}
1769468852.5523388,SENT,196fe5c2-acf2-44ce-b5cd-8700e38321be,fec1c142-2bad-45fc-93b0-0e2b84c9843d,c1,c4,3379,?,p1,
1769468852.552439,CREATED,1e496418-a002-4421-bddc-dcfa00aaee9a,4e8e6d5c-8eae-49f1-a1dc-647a96ea57d0,c1,c4,27,?,?,surb={'id': '1af26606-468c-4c02-8dcf-95ddabfefa68', 'route': ['p1', 'e9', 'i3', 'x10', 'p1', 'c1']}
1769468852.6113014,SENT,6ee05d84-b094-49d9-b1c6-a54fe252e0d2,151c6077-f128-45e7-a06c-403ad46d33f2,c1,c4,3359,?,p1,
1769468852.6114993,CREATED,5aaf41c8-9a37-4d93-b3a7-e13e248e6a6c,356186aa-8f89-4ebd-94bc-f0b38a25cf12,c1,c4,27,?,?,surb={'id': '6442f33f-b916-4791-b21d-dc00de48f8af', 'route': ['p1', 'e10', 'i5', 'x5', 'p1', 'c1']}
1769468852.6167412,SENT,3318da7d-9f90-4d9f-a407-6a4ac905bb3c,fa0bab5f-8d7b-49a7-9ffb-b229d84e02c5,c1,c4,3384,?,p1,
1769468852.6168394,CREATED,4cf38999-2092-47a8-bdfc-1572c44b7a30,cf4a548a-dfbb-40e9-ae42-d4ee72c74275,c1,c4,27,?,?,surb={'id': '3913a304-856d-4888-a1e8-384469424ad7', 'route': ['p1', 'e9', 'i8', 'x3', 'p1', 'c1']}
1769468852.7311916,RECEIVED,f6459b39-b0fe-4839-b267-86bb71dbe327,7fad8f60-9205-4de0-9cd4-392b8bc87d07,c3,c1,27,p1,?,surb={'id': 'eacbd73e-b6a5-4f2a-8321-802aa21c6416', 'route': ['p1', 'e3', 'i4', 'x5', 'p3', 'c3']}
1769468852.9417155,SENT,8414ff81-c677-4433-ac79-222867e5b38f,c3ec42c3-6b95-4ad0-97ec-252d91bd98da,c1,c4,3391,?,p1,
1769468852.941844,CREATED,2e85d934-be9c-4340-a0f0-f888df4049e7,0c0653b8-8de5-482f-9653-9649d29664ce,c1,c4,27,?,?,surb={'id': '81dc80a5-9524-469d-ab44-55d66dbd1e99', 'route': ['p1', 'e9', 'i9', 'x10', 'p1', 'c1']}
1769468852.9830937,RECEIVED,dfa8188c-0590-4e73-9d20-e1eac0100b15,4f6973c8-cb4e-4462-bf93-aa7aa827471f,c3,c1,27,p1,?,surb={'id': '7a21ad2b-7d0c-465d-b1c7-68fe10b8dff7', 'route': ['p1', 'e12', 'i10', 'x2', 'p3', 'c3']}
1769468853.0072615,SENT,2f50e560-13ed-4d3d-b415-17343bfc72c4,ca58f76d-053d-438b-ae5f-4859bb5f9943,c1,c4,3388,?,p1,
1769468853.0073364,CREATED,6e395db7-56c4-41c3-87b2-78fe4728f293,fda1ff68-7376-42be-9d64-a209e125e55d,c1,c4,27,?,?,surb={'id': 'fe092dcb-334e-4766-b263-337ec8ac9fa0', 'route': ['p1', 'e1', 'i1', 'x7', 'p1', 'c1']}
1769468853.1289163,SENT,45db0eef-152d-46e1-8978-883be4c74739,6e41c73b-f437-4869-adfc-8cf2f0475e5c,c1,c4,3396,?,p1,
1769468853.12901,CREATED,cc9ff2a8-1583-4428-a7ec-78cd3bdb0a3e,da7efa81-c383-4de7-8d51-7d02911c2acd,c1,c4,27,?,?,surb={'id': '48ad1241-1dd2-4b12-a506-8fd0ffcabd14', 'route': ['p1', 'e10', 'i7', 'x12', 'p1', 'c1']}
1769468853.2576957,RECEIVED,51c7864f-1619-4e6e-8b25-730d196a69d5,252a478d-aee6-4c25-90ac-74465940bd95,c3,c1,27,p1,?,surb={'id': '755f6ab2-b382-4c6d-916c-b36d30505887', 'route': ['p1', 'e7', 'i8', 'x11', 'p3', 'c3']}
1769468853.5506465,RECEIVED,a40d60a1-93b1-4091-b146-29eb4738a11b,af6442f1-bfb8-4796-9ede-eff28b233fe4,c3,c1,26,p1,?,surb={'id': 'a17e83fa-1004-4794-b03c-ebf556642dcf', 'route': ['p1', 'e8', 'i7', 'x11', 'p3', 'c3']}
1769468853.6709943,RECEIVED,880286b9-4083-4bb0-8556-4e9823588142,c7cd279b-f0f5-4d4a-b237-06bbdc6ca188,c3,c1,27,p1,?,surb={'id': 'c3e99d41-294c-47dd-92c3-c1f2544b6c76', 'route': ['p1', 'e9', 'i9', 'x2', 'p3', 'c3']}
1769468853.8064787,SENT,2f85d4da-b230-4f07-8fda-b5f91ccc8b8b,a78a6e2c-6c15-4dac-bee6-791e5073c93f,c1,c4,3363,?,p1,
1769468853.806559,CREATED,0bcdf45a-86be-45ff-901c-12cb05b79c17,9cddcc07-1bb2-4e6f-8d38-d423ba7ad9af,c1,c4,26,?,?,surb={'id': 'fc1c95e4-e93a-4c29-98ae-0405e928e03e', 'route': ['p1', 'e10', 'i1', 'x2', 'p1', 'c1']}
1769468853.8513918,SENT,7a78131a-f657-4796-a682-a83f42e35817,3774aa67-60d0-40ed-a743-807224991f0e,c1,c4,3379,?,p1,
1769468853.851463,CREATED,c84209e6-c5b6-44b0-ab8f-75624e57049a,4c4cfa0d-767a-417c-bef8-4ad6b6957085,c1,c4,27,?,?,surb={'id': '01635c9e-ffa5-4d8e-8bbf-e826833a30d6', 'route': ['p1', 'e6', 'i2', 'x7', 'p1', 'c1']}
1769468853.8742106,SENT,d47ce1b1-952b-4ae0-aba8-8ce009ace501,4e50d7b1-f522-4835-bc8f-029ef1c317b1,c1,c4,3384,?,p1,
1769468853.874287,CREATED,4e17c5d5-2afb-4e82-b0ac-89c99e40c63b,13591919-81dd-4bd4-aa59-ab38784db795,c1,c4,26,?,?,surb={'id': 'b1e0452f-16ad-4597-96da-c09cca5ce81f', 'route': ['p1', 'e5', 'i10', 'x4', 'p1', 'c1']}
1769468853.9536965,SENT,b08ab8da-4209-4b64-a477-b6cd20199d2c,c30528a2-a661-4c06-9374-092185df717a,c1,c4,3359,?,p1,
1769468853.9538007,CREATED,815e8930-dfac-4267-861d-1da1d6dd2826,9f41658e-4ad0-431b-8a8e-d687e00e685e,c1,c4,27,?,?,surb={'id': '9ad0e869-7335-498a-8810-7b48deed16f0', 'route': ['p1', 'e1', 'i4', 'x11', 'p1', 'c1']}
1769468854.0011237,SENT,b1220bc6-ed2e-41cf-80ef-43e5630d7e30,ffdb820a-68c3-4fc7-9a21-e7a7ca860485,c1,c4,3363,?,p1,
1769468854.0012338,CREATED,d80d9295-8cce-4dee-810b-adf3d60cfb94,66035048-284d-42be-a285-a4d10e3f6dcc,c1,c4,26,?,?,surb={'id': 'fc69fa43-a6ba-4314-95d1-df6974e1579a', 'route': ['p1', 'e10', 'i8', 'x9', 'p1', 'c1']}
1769468854.0080168,SENT,eb8eb83f-cdda-413b-8312-4c1e5a2bd677,1ef367d9-1c6f-425a-a062-206db18f9225,c1,c4,3405,?,p1,
1769468854.0085554,CREATED,b1b118e4-a69f-4797-bd92-7063ab007e7f,3c8322f6-1f54-464b-a684-a4f92ed67cc6,c1,c4,27,?,?,surb={'id': '5b90a475-70d4-4cea-b2ef-4e2ca9497621', 'route': ['p1', 'e12', 'i1', 'x4', 'p1', 'c1']}
1769468854.0186596,RECEIVED,66204d55-36d4-4614-a673-e020c45c134a,3d69d146-11b8-4bc0-9652-74171c775977,c3,c1,25,p1,?,surb={'id': 'a6b8ac42-c612-4634-b5a5-a4963b7e02a4', 'route': ['p1', 'e11', 'i11', 'x5', 'p3', 'c3']}
1769468854.1071463,SENT,314e6c80-2ad2-420d-bf58-34c583580019,950cabc1-a024-40ed-929e-e0e6ada92990,c1,c4,3392,?,p1,
1769468854.1073303,CREATED,dae98604-4afe-442c-b8a7-560079b3528e,acbca9ad-6956-43a9-bd94-8e7a6846995a,c1,c4,27,?,?,surb={'id': 'fc99650a-cff4-454c-863e-04727bed2a1f', 'route': ['p1', 'e6', 'i6', 'x4', 'p1', 'c1']}
1769468854.2704463,RECEIVED,285594df-dfd8-4868-bb44-f8b9d78fe73c,0ed9d553-02d9-4519-abe0-7b4b515667ff,c3,c1,27,p1,?,surb={'id': '400894d5-4b38-4bc6-b5e1-0061f335d3c9', 'route': ['p1', 'e5', 'i11', 'x11', 'p3', 'c3']}
1769468854.4692655,SENT,c28bc880-a132-47e7-b198-18f50627b76a,1e2ce9bc-2752-4026-bae5-f225a4e14259,c1,c4,3399,?,p1,
1769468854.4694154,CREATED,d0cb317e-af91-4403-9ac3-d0e4229539ee,5a7df5ba-7186-4bff-b78a-d99264220203,c1,c4,27,?,?,surb={'id': '84a966ea-b21a-46c1-a7ae-4e07fbf1e480', 'route': ['p1', 'e9', 'i10', 'x3', 'p1', 'c1']}
1769468854.6563292,SENT,76267fe3-7e5f-405d-839b-00efa1b5c087,b62b600e-0198-4a68-8f01-ffdc60ced452,c1,c4,3370,?,p1,
1769468854.6564806,CREATED,970f492c-74a3-43d6-aaad-0ffd74383ed9,e43705ae-abd0-47c0-a65d-ab71c88689aa,c1,c4,27,?,?,surb={'id': 'b01e0112-e33c-45c9-b482-519c9fc123ac', 'route': ['p1', 'e6', 'i3', 'x3', 'p1', 'c1']}
1769468855.1464148,RECEIVED,b321ecef-b771-4dfb-951a-17b367782b6b,43e2585c-a9ab-4957-b8ea-0ada855d9f47,c3,c1,27,p1,?,surb={'id': '1cacbda7-572c-4fc0-a67f-5541de0d51d3', 'route': ['p1', 'e1', 'i12', 'x3', 'p3', 'c3']}
1769468855.197375,SENT,b082eb3c-2d1e-4fb1-8d4a-9108c93a704f,49e94e4c-6b4e-4f71-9587-fb14eff32f67,c1,c4,3372,?,p1,
1769468855.1975117,CREATED,4d7ecb25-7d71-4686-8c54-db7d64052f97,31174315-5cfc-4eab-a0d8-e5def04462cf,c1,c4,26,?,?,surb={'id': 'f98be178-9998-4600-acb6-9bc200996f6f', 'route': ['p1', 'e4', 'i4', 'x9', 'p1', 'c1']}
1769468855.47299,SENT,e5e447f1-446c-4e76-837e-c2046a93f2e1,5fc0fa30-5b09-4f85-a1fa-546db3e6520e,c1,c4,3381,?,p1,
1769468855.4732537,CREATED,30ae8e67-0fe0-4486-b40d-ef1bf5ec7aae,5905d464-97da-40ab-a6d0-f46c709b6d89,c1,c4,26,?,?,surb={'id': '3e9c96ca-6511-4365-a43e-c2eb2b99c71a', 'route': ['p1', 'e9', 'i9', 'x12', 'p1', 'c1']}
1769468855.5261762,RECEIVED,701c8405-c35e-4b75-b9fa-54b82a75fa1d,c4961882-90fc-42f0-98d6-4f23f96d9aa2,c3,c1,27,p1,?,surb={'id': 'b2989673-5956-456e-8e04-435970f7b22b', 'route': ['p1', 'e8', 'i5', 'x9', 'p3', 'c3']}
1769468855.6257162,SENT,6d46670e-1a66-4b90-87cf-f8794603ce40,502b8f46-ffda-40cd-92aa-0986e47c5fed,c1,c4,3371,?,p1,
1769468855.6258512,CREATED,233965bc-1a95-465d-a48b-6236ed5584cb,0239c5c2-ecc7-4733-927f-da28ddb01de3,c1,c4,27,?,?,surb={'id': '20a5c60b-a7ec-4d4d-be4a-1c8d89e840a9', 'route': ['p1', 'e7', 'i3', 'x7', 'p1', 'c1']}
1769468855.8211086,RECEIVED,af445607-0d61-4dee-bb44-db2b1454d01d,f6d4fe98-161e-456a-8bdd-2c070a59a47b,c3,c1,27,p1,?,surb={'id': '017546f5-a9a2-4628-a7b0-9c6daaf954b1', 'route': ['p1', 'e5', 'i10', 'x6', 'p3', 'c3']}
1769468855.9240077,SENT,eec63879-4053-40c2-82aa-6cf283118788,c9fe4f9c-b200-45b3-a4c1-d7ada76bc4a3,c1,c4,3375,?,p1,
1769468855.9241912,CREATED,43032a60-bc1c-4417-8b3c-180a7d14e191,f3e0094f-e1d4-4ea1-b2e6-93557cd8c4b5,c1,c4,25,?,?,surb={'id': 'de93aed2-9c40-4ad9-a37d-dca1cebd9355', 'route': ['p1', 'e1', 'i3', 'x3', 'p1', 'c1']}
1769468856.1706958,SENT,1fa95281-360a-4363-a1c9-2fb064e61780,2509c246-fb14-4d37-af4a-809c85326092,c1,c4,3389,?,p1,
1769468856.17077,CREATED,a0ab429f-289e-4f94-8d48-cd039b7fe809,fd06cdb0-0f55-47d5-b250-edefdcb78f3c,c1,c4,27,?,?,surb={'id': '6abe1150-e71f-426c-9c62-0d22255245ad', 'route': ['p1', 'e3', 'i8', 'x12', 'p1', 'c1']}
1769468856.3968349,SENT,85963555-f059-4939-a3ec-a091546a09d2,287b37fe-8b01-45f1-a733-23509687746a,c1,c4,3399,?,p1,
1769468856.3969927,CREATED,ab845609-a145-49a8-8fb0-9410bd036be9,a9edf220-8c75-464e-8bc0-675e08aa47b3,c1,c4,27,?,?,surb={'id': 'cb82adb0-4fc2-48ee-bbbd-c5754a2be177', 'route': ['p1', 'e4', 'i11', 'x11', 'p1', 'c1']}
1769468856.8233187,SENT,f0de026c-13a2-43e1-896d-cc25d73034d1,bff6a494-c78c-4efe-b047-5ee42409bc5e,c1,c4,3392,?,p1,
1769468856.8234518,CREATED,0a729c30-ee37-4fb8-8ef6-bbe5d91d617e,ec7daa69-b001-4a0d-9f36-6408f5d27eca,c1,c4,27,?,?,surb={'id': 'f325c4c4-776d-4747-9765-dc189527f3d1', 'route': ['p1', 'e8', 'i11', 'x10', 'p1', 'c1']}
1769468857.1321006,SENT,a1349520-b5a5-482b-aad3-6028020af512,40ffe17a-0297-4521-ade2-6e25a7e01d47,c1,c4,3376,?,p1,
1769468857.1322293,CREATED,0cb61bd9-587a-4041-aa75-4de45a2cd22c,6e49bb62-465e-4e9c-8991-19de8123b879,c1,c4,27,?,?,surb={'id': '39cf2aff-3eae-40be-b388-6355ca5449b8', 'route': ['p1', 'e6', 'i2', 'x10', 'p1', 'c1']}
1769468857.6095753,SENT,21ec58c5-b69b-49d1-b1b9-e3adc752f8ee,2accacba-5670-44cd-aadd-d7378aa5638d,c1,c4,3372,?,p1,
1769468857.60971,CREATED,1930d7ab-24b0-41c2-bd1e-83ab4fa6d464,c7de4f24-7b49-42a5-986c-5a062343cdd0,c1,c4,27,?,?,surb={'id': 'be8021da-477c-450e-aaee-9ed4ef712dfc', 'route': ['p1', 'e8', 'i3', 'x7', 'p1', 'c1']}
1769468858.6904523,SENT,b0c2884b-bdd2-4416-9af7-10b053f9d51a,3fc18c5c-9245-460b-a344-c68c7cdc1083,c1,c4,3376,?,p1,
1769468858.6905725,CREATED,b68fee96-e4d5-4e9f-97dd-463d63f77ada,0e2dc360-d323-47b3-a643-b1ea1a699499,c1,c4,27,?,?,surb={'id': '1b08d68c-bce0-456e-8f42-916d801a991c', 'route': ['p1', 'e7', 'i12', 'x12', 'p1', 'c1']}
1769468858.8092904,RECEIVED,ede13d8c-870b-4f4b-9952-150aa6724692,4190f2fc-d7ca-40e6-8a21-3f5f83e6bf1e,c3,c1,27,p1,?,surb={'id': '7125dddd-6304-47d9-98ac-af2b70a37d5b', 'route': ['p1', 'e5', 'i7', 'x5', 'p3', 'c3']}
1769468858.8886702,RECEIVED,2b1712ca-4999-43e9-9919-3de4bcb03069,013e5adf-40fd-4114-b352-a209fcded7cb,c3,c1,26,p1,?,surb={'id': '5aa81568-ae78-4549-b669-b36392de2e39', 'route': ['p1', 'e12', 'i11', 'x11', 'p3', 'c3']}
1769468859.222192,SENT,ae2cf942-8fa5-4e19-a3e8-ab175bc91f1a,d0051b73-ba52-4641-8bac-282c7738793c,c1,c4,3379,?,p1,
1769468859.2223446,CREATED,1ae38c88-c62d-422c-b943-b1f5d508fdb1,ad5aacd2-dede-4ac8-b59c-bbeb030343b4,c1,c4,27,?,?,surb={'id': '1c03e907-ac0c-4962-ae60-a82e6d6e28fd', 'route': ['p1', 'e8', 'i1', 'x2', 'p1', 'c1']}
1769468859.9011266,RECEIVED,a9bc77d9-2da0-4f83-bb3c-b001187780b5,ae1884ea-7c37-4b2e-82c4-050d8d706a4e,c3,c1,27,p1,?,surb={'id': 'e58cf4c2-da80-471e-ab1a-4256424fa51a', 'route': ['p1', 'e10', 'i9', 'x6', 'p3', 'c3']}
1769468860.1290848,RECEIVED,58461e34-a1ec-4862-89e7-69b95faa3ef3,55b8c4ab-2b4b-4fa7-a9eb-9bfbb04a1ef5,c3,c1,27,p1,?,surb={'id': '5fe6e39b-ac30-4db2-9f95-79b9a910e2c7', 'route': ['p1', 'e8', 'i10', 'x11', 'p3', 'c3']}
1769468860.215753,SENT,95b17f89-c63f-4dc3-928c-c6892916880f,ef59bf0a-defe-4f65-81a3-c3650a59e961,c1,c4,3384,?,p1,
1769468860.2159033,CREATED,6bf2aea3-de6d-4133-8a99-8d65a689a28a,7def694a-38f6-4fbf-9d37-59e24e5ae9df,c1,c4,27,?,?,surb={'id': 'e5a65dda-7311-4d5d-a883-be6760e8d07a', 'route': ['p1', 'e6', 'i1', 'x12', 'p1', 'c1']}
1769468860.4260259,SENT,339efed7-f165-4557-9243-926d6686614d,dce3f419-97b4-4383-a31c-5810e0f56368,c1,c4,3359,?,p1,
1769468860.4262009,CREATED,85571538-6947-4795-8082-f064b3550ff2,dcbb9a98-2b09-4da0-a150-d789fe73f3f8,c1,c4,26,?,?,surb={'id': '8ad05859-7e01-4c7d-ac72-f6a67143029e', 'route': ['p1', 'e8', 'i6', 'x8', 'p1', 'c1']}
1769468860.77338,RECEIVED,7641414d-ead0-46af-bf8e-d0879c03cc0c,f4bee42a-bf8c-49a5-ab09-68ab82092d34,c3,c1,27,p1,?,surb={'id': '440a599b-2a62-4d51-b5e7-574603ed7c03', 'route': ['p1', 'e3', 'i11', 'x9', 'p3', 'c3']}
1769468860.951124,SENT,32003ab8-eb30-487d-a9d1-e002b949b89b,769579ea-4ddc-407e-a347-fc37de724898,c1,c4,3376,?,p1,
1769468860.9512703,CREATED,87e22257-571f-4d34-8c1e-0d0b21a79cca,383369f0-7bcd-44f2-adeb-c4615805eb6e,c1,c4,26,?,?,surb={'id': 'b860c846-6d09-4419-a852-797f91650476', 'route': ['p1', 'e4', 'i2', 'x11', 'p1', 'c1']}
1769468861.3601923,SENT,47d8dbe6-76ac-4c88-8c67-bdb946954767,e957e901-0dd7-4363-9ed6-6438a9df15a8,c1,c4,3376,?,p1,
1769468861.360341,CREATED,65c6d800-91db-48d5-b4c5-bb0288f4d1a1,e8829797-f08e-476f-a97d-e1b2ed49742f,c1,c4,26,?,?,surb={'id': 'f0bd693a-7d2d-4beb-8686-80df9e755a84', 'route': ['p1', 'e10', 'i5', 'x4', 'p1', 'c1']}
1769468861.5261896,RECEIVED,60cda224-624b-4d34-a3fe-eccc87e9601e,c50ba283-44ce-4b78-9029-d82d5fb46d9b,c3,c1,27,p1,?,surb={'id': '65275bc0-e988-4cab-b1a2-66954538ea6e', 'route': ['p1', 'e7', 'i3', 'x11', 'p3', 'c3']}
1769468861.628294,SENT,dc8d5e45-e90e-4624-a4ff-aa30c89b55e5,a1d91f0c-f772-4389-8750-5883666e1d8a,c1,c4,3400,?,p1,
1769468861.628442,CREATED,f9e906d6-911f-48fc-9fdf-b447cf312ebf,89d672e4-c290-4f00-9185-78730f681394,c1,c4,27,?,?,surb={'id': 'b7654798-be6c-4343-b905-813965e80511', 'route': ['p1', 'e2', 'i10', 'x12', 'p1', 'c1']}
1769468861.731764,RECEIVED,0ea995f5-2feb-417b-8e6d-334de07b248e,8889a8f2-2ca2-4b32-8e1f-2c3dc9664739,c3,c1,27,p1,?,surb={'id': 'b0fe993f-6593-4cb4-863d-82f3ecf75a20', 'route': ['p1', 'e6', 'i1', 'x2', 'p3', 'c3']}
1769468862.2508554,RECEIVED,21a6fd6c-aaec-4378-9142-26a56a8c6195,d8ad6072-d140-44b5-8828-56df8b37ced0,c3,c1,27,p1,?,surb={'id': 'cb837577-821a-4c15-a696-a73cd9167520', 'route': ['p1', 'e2', 'i3', 'x6', 'p3', 'c3']}
1769468862.39569,SENT,292a9212-cdc4-4b5a-887e-c98e13bb73d5,cbba8450-d853-444a-80a7-e33554e535bc,c1,c4,3377,?,p1,
1769468862.395836,CREATED,e87d214a-040b-4692-b2b3-f1d9831a936d,53995777-1174-433a-8061-6ac205c00fe4,c1,c4,25,?,?,surb={'id': '41a116e0-4865-4755-a61f-fcba30df169c', 'route': ['p1', 'e4', 'i12', 'x7', 'p1', 'c1']}
1769468862.5425959,RECEIVED,b588f0e5-8b12-4fcb-afda-d3434fdc0215,e8a94c03-707b-4520-9719-24a2e3e413f1,c3,c1,27,p1,?,surb={'id': '53b57821-ce08-42cf-ac07-bacf7a3e8d24', 'route': ['p1', 'e2', 'i1', 'x10', 'p3', 'c3']}
1769468862.8869486,SENT,40f91950-4249-482e-8106-8711d7a17af1,127f8a3f-e73b-4ab9-92a2-9690c9946a99,c1,c4,3383,?,p1,
1769468862.8874,CREATED,f8723bcb-f03b-4353-9d06-4be30675ae2c,d1d9f8d7-aba6-4d3f-8d60-501af13530e6,c1,c4,27,?,?,surb={'id': '663b7e4b-f03b-46f9-bcef-691bd7c6618d', 'route': ['p1', 'e5', 'i2', 'x8', 'p1', 'c1']}
1769468863.2876847,RECEIVED,47e9492f-d95e-418b-83cd-2a2f2f14eb0f,1db06ab4-07b1-406d-97da-4e0f9076d42b,c3,c1,27,p1,?,surb={'id': 'f5c01917-d37e-4c48-89b9-5f6057493cc0', 'route': ['p1', 'e8', 'i11', 'x8', 'p3', 'c3']}
1769468863.4572213,RECEIVED,33a51109-97d7-4958-900d-cfc5d00a6e7c,af6cdd71-9273-4342-8b68-8133e1cee297,c3,c1,27,p1,?,surb={'id': '86de82ee-96e5-4fea-9a60-3953ff29b06a', 'route': ['p1', 'e11', 'i3', 'x2', 'p3', 'c3']}
1769468863.52791,SENT,230588f2-3106-4373-979c-fa30c21157b1,b8bd33e0-7613-4fa8-8d0f-dcc31cb69446,c1,c4,3384,?,p1,
1769468863.5280821,CREATED,d3a7f675-a722-44e2-9766-0afa0af11713,c5b85b30-bdca-4d28-a5f1-d07392453232,c1,c4,27,?,?,surb={'id': '9e594dca-4579-4fb3-a26c-aa31257039ae', 'route': ['p1', 'e7', 'i7', 'x9', 'p1', 'c1']}
1769468864.0419428,SENT,9371a10e-b13c-428a-ba8b-db9e4b762196,915946f9-c15d-4a3b-98c0-dd223ba91245,c1,c4,3384,?,p1,
1769468864.0421042,CREATED,7dd6e244-82c1-4177-bc26-b79827373fe8,d01cd998-99b5-4cde-b36f-c79e57bf9c96,c1,c4,27,?,?,surb={'id': 'c9cdec95-7714-4a23-b312-6bf5f79be0bf', 'route': ['p1', 'e3', 'i1', 'x9', 'p1', 'c1']}
1769468864.533785,RECEIVED,0e5449ae-5cfa-4a78-a806-67974872fd4d,634393db-eb30-4fe9-853a-9a12968ac52f,c3,c1,26,p1,?,surb={'id': '464f1062-d199-441d-a016-ba53594828ca', 'route': ['p1', 'e6', 'i3', 'x9', 'p3', 'c3']}
1769468864.6063354,RECEIVED,ea9a1080-a301-45af-b585-d0aa2b5ed458,11499c2e-44ad-4f2c-910b-97aeed10c0e0,c3,c1,27,p1,?,surb={'id': 'a86f955a-943f-4e6b-9f65-f90f329bf872', 'route': ['p1', 'e1', 'i10', 'x2', 'p3', 'c3']}
1769468865.0165546,SENT,b30b7ed2-7e1d-42fe-bd6f-6f99d10b7a4b,a3ccb427-bd39-413e-b64d-a34dcb48c6bd,c1,c4,3383,?,p1,
1769468865.0167027,CREATED,9f2710ed-6387-4caf-8e96-63e604c99a35,72a67e10-5e38-4853-9e58-f95364aaec22,c1,c4,27,?,?,surb={'id': '8410826f-cc9b-49c3-976c-22f80cb2badd', 'route': ['p1', 'e11', 'i3', 'x12', 'p1', 'c1']}
1769468865.019434,RECEIVED,a9c9f7f4-1f91-4b68-9e65-ec45e6d3ee18,ba728bc4-50f6-431c-89e3-a9047a679c9a,c3,c1,27,p1,?,surb={'id': '6c56df31-c0af-467a-aa05-3a3416e2f3b1', 'route': ['p1', 'e9', 'i10', 'x1', 'p3', 'c3']}
1769468865.069442,SENT,2ad47cb8-f590-42bd-a094-9f5bdd6eff6f,28a45de7-4911-456f-9da1-040637d6e4f7,c1,c4,3359,?,p1,
1769468865.0695932,CREATED,f7d1e1c6-0097-48ab-8f69-83e866abbf7f,82deadd4-bfc9-415f-8bfc-ce677ea46d50,c1,c4,27,?,?,surb={'id': '18196afa-7e2e-4a71-a18d-22aa506e9bae', 'route': ['p1', 'e11', 'i7', 'x3', 'p1', 'c1']}
1769468865.101388,SENT,247764f0-c80d-4f0f-89f1-3d861f2362a8,0ac0ae73-b407-4efd-927a-1835aa5de3b7,c1,c4,3377,?,p1,
1769468865.101541,CREATED,6345e9a8-113e-4d4e-a441-c94770efeeba,d48aa2b5-9776-4152-aecb-3f77e9f530d3,c1,c4,27,?,?,surb={'id': 'c599a347-9ac8-4f28-aedd-3eae7c4affe2', 'route': ['p1', 'e5', 'i6', 'x6', 'p1', 'c1']}
1769468865.1262858,RECEIVED,230d5317-59af-4e83-83eb-7bd52f69718d,c2f5fbda-fb08-429c-8849-2ae533a8ed19,c3,c1,27,p1,?,surb={'id': '6480e168-ab6d-4d4d-8f91-d9309b26a107', 'route': ['p1', 'e3', 'i9', 'x10', 'p3', 'c3']}
1769468865.5958688,RECEIVED,ae1ec661-c26e-453b-8233-ba82ccd23d47,c1e701c4-ab8f-40d3-aa31-cb094947f001,c3,c1,27,p1,?,surb={'id': '62975cec-1c7f-4fcf-bb08-f6efd8411cae', 'route': ['p1', 'e5', 'i7', 'x2', 'p3', 'c3']}
1769468865.8107197,RECEIVED,bac1af17-39c8-4a54-987d-5c05a8a7ff54,61c0e026-3ee1-4550-b289-7d54952b5eea,c3,c1,27,p1,?,surb={'id': '7af8e39d-24b6-4d4a-ad28-40edbd7948c5', 'route': ['p1', 'e3', 'i6', 'x11', 'p3', 'c3']}
1769468865.875756,RECEIVED,daed8b78-2105-4ed1-a691-fab1c4f4ac99,9d84ec86-0fdd-4f4d-b914-7c24a14b149f,c3,c1,26,p1,?,surb={'id': 'acf6eab6-867d-461a-9404-c7e3083156c3', 'route': ['p1', 'e2', 'i1', 'x7', 'p3', 'c3']}
1769468866.391745,RECEIVED,bcf7dab5-e2d2-4194-8868-fcdf6ea88da8,8ad102b1-1539-4743-9bc6-b0dde3eaff4f,c3,c1,27,p1,?,surb={'id': 'bd84f0d3-0b5c-45a5-93d4-8f29f5c0c193', 'route': ['p1', 'e9', 'i3', 'x6', 'p3', 'c3']}
1769468866.7477329,RECEIVED,dc471860-ee04-4520-991a-3bb51456fa15,16b1df7a-1115-4278-b667-3b27a3e92c40,c3,c1,27,p1,?,surb={'id': '0508c131-03c7-4ec5-8a95-09afe75b0f7d', 'route': ['p1', 'e1', 'i6', 'x9', 'p3', 'c3']}
1769468866.80782,SENT,a1a62bce-3b71-402a-b5e9-692f46a88954,5e0ec7b2-06a0-4acf-97ee-123b80e3a56c,c1,c4,3359,?,p1,
1769468866.8079367,CREATED,74ebb1df-830f-4a0d-b4ec-58d8527b9435,f632c428-6d28-45ca-953a-8ef33708d2ad,c1,c4,26,?,?,surb={'id': '7bba64c8-502f-4ee4-9bbe-bb1472ae1479', 'route': ['p1', 'e4', 'i3', 'x5', 'p1', 'c1']}
