timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769454147.307865,RECEIVED,710b4bc5-43db-472f-9ccb-b44c5a45772f,5d6b298d-9f8e-4cc0-bc68-35c0e7528571,c2,c4,27,p1,?,surb={'id': 'a7f15458-bc6a-4f64-b733-20ab6d72fc0e', 'route': ['p1', 'e1', 'i2', 'x11', 'p2', 'c2']}
1769454147.6202896,SENT,fde87adf-ddad-481f-8489-0d70ef582f01,c55ad18e-c68f-4070-a44e-cddadfde552b,c4,c1,3367,?,p1,
1769454147.6204379,CREATED,3d9925a8-3461-4cd0-8dc3-7a0c29f8662b,d0863eb7-e96c-4bcd-870e-f9dfb007a687,c4,c1,27,?,?,surb={'id': 'db4953af-a914-44ff-91d5-42b52088210c', 'route': ['p1', 'e8', 'i12', 'x1', 'p1', 'c4']}
1769454147.8468447,SENT,f3282c96-2206-402b-9d16-679dca62eec7,ded42c60-efd2-4537-82a5-91ea27919377,c4,c1,3359,?,p1,
1769454147.8469932,CREATED,2dd73fb0-770d-490d-a6d7-646bbd613fe3,ae58982f-ebdf-460e-9c86-6f5e6a0bca61,c4,c1,27,?,?,surb={'id': 'fad67bd7-c834-4f88-ae00-9c11344e14cf', 'route': ['p1', 'e3', 'i5', 'x3', 'p1', 'c4']}
1769454148.0118515,RECEIVED,c04ea0a4-002a-4890-a0ab-ffa701b8fdf3,ea2c9444-d676-4cee-b49b-69fc6028ed9d,c2,c4,27,p1,?,surb={'id': 'efebc36c-6000-45e3-a4b6-bf93b4603f0f', 'route': ['p1', 'e5', 'i6', 'x2', 'p2', 'c2']}
1769454148.2502437,RECEIVED,6233ae8a-77da-4535-8f7d-6cfc3714c770,2f58df9f-169b-42d4-9eff-7efa6595775c,c2,c4,27,p1,?,surb={'id': 'e2c2d24a-31f6-40eb-906e-9d0dbc32a105', 'route': ['p1', 'e7', 'i8', 'x1', 'p2', 'c2']}
1769454148.4786406,SENT,8b8f4353-928d-4e93-a6ba-c084db5bb299,5741e142-b682-4a3b-9794-ec6e9778b939,c4,c1,3359,?,p1,
1769454148.4787753,CREATED,e0f6eef6-ea58-4564-9760-ce2de8b5d9d3,4eead415-b4c9-4ad3-959d-b98091544b9d,c4,c1,26,?,?,surb={'id': '2d350403-17a6-4923-9de3-a171004c41d9', 'route': ['p1', 'e7', 'i3', 'x10', 'p1', 'c4']}
1769454148.7157016,SENT,dc46676e-a7cb-4ade-b440-2850fb8995da,74c30099-5edd-4376-a64e-7883c8cf6ed4,c4,c1,3371,?,p1,
1769454148.715881,CREATED,a4cb7d12-70f6-48c9-9766-08874280dfb4,52002121-7139-4007-aea9-87b894eaa073,c4,c1,27,?,?,surb={'id': '33d54166-25ee-40fb-bb70-a3eb0c302db6', 'route': ['p1', 'e9', 'i12', 'x1', 'p1', 'c4']}
1769454148.7680318,SENT,8ac0a4b6-3663-4e93-b23b-e15f9c8c75d7,d5a16d3b-78ab-4337-a7cf-6ca2a5a4b25f,c4,c1,3388,?,p1,
1769454148.7682242,CREATED,780ae08d-7456-4ee1-b50d-06433ea03560,df978bda-5764-47ac-b745-e718fca0f3da,c4,c1,27,?,?,surb={'id': '3d09f2ff-3e6e-45b2-8027-4c6a0f93a72a', 'route': ['p1', 'e11', 'i12', 'x6', 'p1', 'c4']}
1769454148.8004646,SENT,888193e0-d2a5-428f-a3c8-b2ea47653776,6095c8b4-b9c1-4ccb-808b-f3e339abf9cd,c4,c1,3387,?,p1,
1769454148.8006113,CREATED,b119a1d4-f02e-4791-b994-aa11a29252db,5a05f539-c37a-4d74-a828-d517b80dd7c8,c4,c1,26,?,?,surb={'id': '22d39c07-9af6-414b-a52d-f760a644c113', 'route': ['p1', 'e8', 'i8', 'x3', 'p1', 'c4']}
1769454148.8087199,RECEIVED,8f745369-2179-45aa-8001-2c9604935c26,c3b423c6-eac6-4cd1-bedd-416f49304ce6,c2,c4,26,p1,?,surb={'id': '4a681157-b9f7-49b7-b0a8-3426afeabe24', 'route': ['p1', 'e8', 'i4', 'x3', 'p2', 'c2']}
1769454149.1110923,SENT,cc3f28bf-0ed3-44ff-8185-a388393388f5,11bb38a9-ea22-494f-8b6b-8410a261de33,c4,c1,3392,?,p1,
1769454149.111178,CREATED,347ef8f9-36f0-4f6e-86bd-11a02b03cb91,5e2a9e44-b916-4fa9-8afd-f145bd886dc3,c4,c1,27,?,?,surb={'id': '1a0f4c1c-8601-490a-bc57-3f479160eca9', 'route': ['p1', 'e11', 'i2', 'x12', 'p1', 'c4']}
1769454149.143408,RECEIVED,0d57afca-6e3a-4508-a960-0470853c8644,6e6327ab-ddb1-4457-bedc-0ce8d7031e8e,c2,c4,26,p1,?,surb={'id': '49285c06-50c9-475e-8737-aabbfbe5c3cf', 'route': ['p1', 'e5', 'i4', 'x8', 'p2', 'c2']}
1769454149.6408665,RECEIVED,ac5090e0-48de-41fc-84b7-12e33f535ee4,f819ada6-234e-4b14-9371-418e9266e99d,c2,c4,27,p1,?,surb={'id': '1d5a2ad6-be55-436f-82c2-645a8194dd89', 'route': ['p1', 'e9', 'i5', 'x4', 'p2', 'c2']}
1769454149.6722531,SENT,648fde54-0349-49f7-9f19-fa9fe3e6f485,c3bb2b9b-2dfb-48e0-9494-50997a71d30d,c4,c1,3392,?,p1,
1769454149.6723542,CREATED,bf5b5ec8-f05b-4393-b9b2-2a76154022da,880f53e1-fc30-48bb-9a58-efc1bde156f1,c4,c1,27,?,?,surb={'id': 'f05b1322-de9b-4709-884b-9213bea63c6d', 'route': ['p1', 'e2', 'i12', 'x10', 'p1', 'c4']}
1769454150.1458905,RECEIVED,5c8b8b81-3e78-47f1-a2e8-717a5cbd5a7d,568f50d8-277e-4a76-a9ba-3a7b32cddc1e,c2,c4,26,p1,?,surb={'id': 'e684b71c-23f0-4849-9d27-7235cac010dc', 'route': ['p1', 'e1', 'i11', 'x5', 'p2', 'c2']}
1769454150.1568623,RECEIVED,195f7900-ab61-45e3-97a9-eb990a0e8015,970c5f77-69eb-4137-808d-1a4a4da14aff,c2,c4,26,p1,?,surb={'id': '975a8c03-de29-4601-b98b-173d00435c7c', 'route': ['p1', 'e2', 'i8', 'x10', 'p2', 'c2']}
1769454150.1724672,SENT,6d4ffe30-3e30-40ad-9874-5732f4ef387c,8b53b01f-19aa-4ee4-bbe1-f8f364ca41e5,c4,c1,3374,?,p1,
1769454150.172618,CREATED,3cb13442-5c88-4439-9eb1-476003906fea,dd72eabb-2a1d-46a6-a2bb-bb558abb71d8,c4,c1,26,?,?,surb={'id': 'eabf6c98-33c3-4553-a885-e96489afdc62', 'route': ['p1', 'e3', 'i11', 'x5', 'p1', 'c4']}
1769454150.38391,RECEIVED,e62a0597-de51-4d5f-94a2-9378d100d439,48fb2d3f-b0e2-44d1-83ee-39853f6c79af,c2,c4,27,p1,?,surb={'id': 'b80a2271-5710-4f1e-b16e-bf570f9e368a', 'route': ['p1', 'e12', 'i6', 'x12', 'p2', 'c2']}
1769454150.4526823,SENT,b6d5e298-115a-40c1-870e-b284fa9b2a09,ded6806c-c866-447c-a6be-59881619ccd0,c4,c1,3393,?,p1,
1769454150.4528317,CREATED,b1669826-f5b3-490f-87a1-bab8ce01ca05,e9dd2f44-eb76-4e2f-85c8-24cb857b34f7,c4,c1,27,?,?,surb={'id': '3a6d34fb-28ed-489b-92c9-720942405c33', 'route': ['p1', 'e11', 'i3', 'x10', 'p1', 'c4']}
1769454150.491305,SENT,d4aac659-e538-40ef-8420-40800722a1c0,a6d59b56-93a1-49ac-bcca-c9112a651bbd,c4,c1,3359,?,p1,
1769454150.491451,CREATED,57bd6465-a222-4ef7-8775-aec8fc64bf67,5840c6ff-58f4-48ff-b2b9-9ca622062ffe,c4,c1,27,?,?,surb={'id': '4fe61529-a376-4380-81da-553bb44cdd03', 'route': ['p1', 'e7', 'i4', 'x10', 'p1', 'c4']}
1769454150.6065066,SENT,05d9d804-3324-4851-951b-37955e85cdd0,3aa0e849-64a3-41ad-b6a8-81c434d120fb,c4,c1,3371,?,p1,
1769454150.6065807,CREATED,9082935e-6087-40d4-b7bb-ebf3a355e6e8,b8a28cce-968a-47b7-a8d1-20bce58b652e,c4,c1,27,?,?,surb={'id': '01eb0af1-2d72-404c-90b9-d6342f21e4b7', 'route': ['p1', 'e5', 'i3', 'x10', 'p1', 'c4']}
1769454150.659419,RECEIVED,306c29fe-53c2-4026-b297-b0c9c7cccebd,d69cdf84-cab0-4c45-8891-088a821a4f9f,c2,c4,27,p1,?,surb={'id': '36fa6438-57ef-47fe-b62e-9caf771109ec', 'route': ['p1', 'e9', 'i12', 'x10', 'p2', 'c2']}
1769454151.0034509,RECEIVED,ef992ee1-f492-4e5f-9401-036a285a90be,54f0a190-a783-4a32-a0f5-6d9bdf313345,c2,c4,27,p1,?,surb={'id': 'f0372f4e-799f-4926-84bb-19886eb69bb3', 'route': ['p1', 'e3', 'i6', 'x5', 'p2', 'c2']}
1769454151.673584,SENT,140ef69d-e7a4-4e85-be44-8e934706c366,1bdcd8e4-aa0e-498d-bc50-19a3d60bdc79,c4,c1,3358,?,p1,
1769454151.6737285,CREATED,a5cc328e-9b50-4455-8ecd-6b4a88588f09,49635789-7f63-43fb-a6a1-9ad059470df4,c4,c1,27,?,?,surb={'id': 'c16cfb3c-7da3-4262-bfa0-401c2e6dccf1', 'route': ['p1', 'e1', 'i12', 'x1', 'p1', 'c4']}
1769454151.7016401,SENT,006791b1-cbcb-428a-bdc8-f3783bb2afed,d22aadb0-9e7a-4f9e-a48e-80a2f7b10459,c4,c1,3376,?,p1,
1769454151.701789,CREATED,09b46054-2f1e-4d8a-9ce3-6a4ceeb661ae,f28b75de-efad-4692-8ff3-36d8fe3c1e1a,c4,c1,27,?,?,surb={'id': '38ca2cc4-2d2b-4b68-8617-ed0e2759b591', 'route': ['p1', 'e7', 'i4', 'x7', 'p1', 'c4']}
1769454151.7695184,SENT,ae9d3d5e-24fe-407f-ac82-6fe5d46534c4,a44696d7-8cab-4f7b-98a2-8982fde18b6b,c4,c1,3386,?,p1,
1769454151.7696676,CREATED,c4a1548b-54d6-4616-b9ca-8b0b61825f1c,b9369b2f-6e4f-4164-b41b-daebd5b3a4a1,c4,c1,26,?,?,surb={'id': 'e23ec4fd-c75e-46c1-9543-7d5c802797ae', 'route': ['p1', 'e9', 'i5', 'x8', 'p1', 'c4']}
1769454151.8449123,SENT,bc509069-2397-4b03-a346-973ba1b14406,49ff0015-12e1-439e-b733-bee003400e01,c4,c1,3389,?,p1,
1769454151.8452086,CREATED,565f8c2e-1f1e-4210-abcf-ff5d5996193a,56738ccb-a70a-4edd-a4fb-b52494c8b03c,c4,c1,27,?,?,surb={'id': '6703ff55-de56-478d-baea-86d78fe3a49e', 'route': ['p1', 'e11', 'i8', 'x7', 'p1', 'c4']}
1769454152.2571738,RECEIVED,6dadecf2-92e9-4bc5-9549-273269d92668,be22d183-6bcd-4592-bb12-6e5053c68c81,c2,c4,26,p1,?,surb={'id': 'c268b3af-7d6e-4e26-b889-8eae61466923', 'route': ['p1', 'e9', 'i11', 'x3', 'p2', 'c2']}
1769454152.2994268,SENT,900f77da-95b6-4166-9663-0bc0361034f4,2da6aa3b-ba2f-4293-af0c-6967bcd811d1,c4,c1,3401,?,p1,
1769454152.2995806,CREATED,e94b07b1-ac2c-436a-b62c-9e61ebdeea87,5a3a8f99-5033-4417-b98a-f7010ca9bed6,c4,c1,27,?,?,surb={'id': 'a80b74cd-9aa9-4d4b-abe6-274aa8421c04', 'route': ['p1', 'e11', 'i1', 'x12', 'p1', 'c4']}
1769454152.3043087,RECEIVED,7909ea00-a2bb-460e-83d0-7f935c35767f,c5f29266-23b1-4c8e-a46c-674eb87105c7,c2,c4,27,p1,?,surb={'id': '2ef3bb5b-46d5-451e-9c48-1c6cb89dc22e', 'route': ['p1', 'e5', 'i10', 'x6', 'p2', 'c2']}
1769454152.383608,SENT,3df4a1a7-a934-4e62-919c-93635be06eb0,1f8d4543-105e-4646-a2fd-22b48175dfeb,c4,c1,3351,?,p1,
1769454152.383712,CREATED,f3c24787-c621-40d6-85c0-0f55c6707769,2c4e7ca8-18d7-46c7-93ae-6ef0552b7401,c4,c1,27,?,?,surb={'id': '3116e703-72bf-43ce-af03-c6d33417783b', 'route': ['p1', 'e2', 'i4', 'x11', 'p1', 'c4']}
1769454152.5088155,RECEIVED,02f83aaa-27ef-4ab8-b339-84c58c27b877,aa5676df-e24b-4f5f-a109-3bb96ab2763d,c2,c4,27,p1,?,surb={'id': 'ea53b073-38c3-4b5b-b332-f6d0e7986f55', 'route': ['p1', 'e11', 'i12', 'x5', 'p2', 'c2']}
1769454152.6682513,SENT,d600e415-c37c-4eb0-8ffe-b92aa272148e,a0f9f736-8b3e-40af-865e-1004425f2eea,c4,c1,3397,?,p1,
1769454152.6683567,CREATED,fa07906f-e6da-41ac-88a5-9bccac24db42,234c8864-a47b-4ab7-8362-94427ed2c03a,c4,c1,27,?,?,surb={'id': '0c35e572-fb4c-4aa5-890e-af138363d935', 'route': ['p1', 'e12', 'i8', 'x6', 'p1', 'c4']}
1769454152.8617222,SENT,81775956-fd80-43cd-a847-7f5fbcc51156,6980196d-c61c-4528-8e50-61d9a3aa2970,c4,c1,3383,?,p1,
1769454152.861867,CREATED,1a353aac-eb8b-45b9-a204-b6ded6778588,27055253-2465-4a15-99f9-81a7495bdcf2,c4,c1,27,?,?,surb={'id': '1f2d5fe2-2ca7-4f06-a35f-3db45131b26f', 'route': ['p1', 'e6', 'i5', 'x7', 'p1', 'c4']}
1769454153.0687308,RECEIVED,2606690a-d914-4dc7-a6b8-8a206690fb0c,3617bb87-d670-423e-9afa-df7f24d916a5,c2,c4,26,p1,?,surb={'id': '52824555-ba39-4f1f-a125-d979fb2670e6', 'route': ['p1', 'e7', 'i11', 'x3', 'p2', 'c2']}
1769454153.2527845,SENT,1ebf6c71-9820-44b8-aae4-f07fefe943bf,aebe72f7-ff1c-42f2-81fd-35298a4ecab1,c4,c1,3367,?,p1,
1769454153.252929,CREATED,ec7b3c9d-0fd3-43eb-a077-b0851eb95fa4,8732d79b-2201-4281-921f-c36c3bd9c5fb,c4,c1,27,?,?,surb={'id': '9be8b2e7-061b-49dd-b829-7048e5456792', 'route': ['p1', 'e7', 'i9', 'x7', 'p1', 'c4']}
1769454153.3776104,SENT,04e3c00b-3cdb-4400-9f22-5e7ef613cd7f,b03335df-f099-4d90-a0b2-965b5a5dae99,c4,c1,3376,?,p1,
1769454153.3776712,CREATED,0bf4b91d-e01f-4ea0-badd-938f59ba7c56,4afd2542-fcbd-4537-b7e4-3e416a173610,c4,c1,27,?,?,surb={'id': 'ab775d07-73a5-4bf1-98c0-9a03dbfc05c4', 'route': ['p1', 'e6', 'i11', 'x8', 'p1', 'c4']}
1769454154.2820776,RECEIVED,a28bc801-feb0-48ae-a707-790194fe9b36,649774f6-c1ab-4a6e-b7b1-6b6ccb151912,c2,c4,27,p1,?,surb={'id': 'ffe84d95-eac1-4707-8ed1-945a35ae2b8e', 'route': ['p1', 'e11', 'i1', 'x10', 'p2', 'c2']}
1769454154.5106122,RECEIVED,230aa424-36e0-4237-ad99-1288b35a80f0,ced69840-8964-403a-b35c-cae4c6979695,c2,c4,27,p1,?,surb={'id': '4e952a16-59e7-44bf-a7a5-2f3d3a4083ca', 'route': ['p1', 'e5', 'i9', 'x8', 'p2', 'c2']}
1769454154.6153452,SENT,cc50ae4b-0f26-4be4-93aa-7e2ae130296c,c4ce29af-c833-4f45-bd06-7d34ace6ff68,c4,c1,3379,?,p1,
1769454154.6154416,CREATED,bccfad97-2362-48fa-8d94-b51024b59ea9,db487eb1-b30a-4bcb-b628-a48af5a3debe,c4,c1,27,?,?,surb={'id': '49e0e564-7e6e-4b09-a9a4-5fa9fb9918f4', 'route': ['p1', 'e2', 'i4', 'x3', 'p1', 'c4']}
1769454154.6837237,RECEIVED,a20229e6-c32f-4615-909e-126efcd7bc1c,f48a1da1-4e66-4350-b21d-a98d52cc4268,c2,c4,27,p1,?,surb={'id': '081b2df1-8bbf-4097-89a0-8df5b41ed39a', 'route': ['p1', 'e8', 'i9', 'x2', 'p2', 'c2']}
1769454154.9195287,SENT,168d427e-5275-41c3-8d75-de9cb6ab727c,ad070120-ab56-456d-9d4c-a882ea86b7a8,c4,c1,3385,?,p1,
1769454154.9196267,CREATED,99c70348-473f-40fd-9222-8cf3691d68da,28d2a188-7883-4beb-bb49-2620e66d3aad,c4,c1,27,?,?,surb={'id': 'efb6dc0d-97ce-46fa-849c-72bdaee72318', 'route': ['p1', 'e10', 'i3', 'x2', 'p1', 'c4']}
1769454154.9749143,RECEIVED,23932137-5b68-431a-8013-e96e8d97f527,297e37fe-0327-4ec8-bb0c-1335d52f4145,c2,c4,27,p1,?,surb={'id': 'b74e7613-4e0b-4162-b88f-5165d76ff5d3', 'route': ['p1', 'e12', 'i12', 'x11', 'p2', 'c2']}
1769454155.1412895,SENT,723a061d-5e9b-49c5-93c7-e2959a5f0019,c061b46c-a719-4deb-b5f3-4413b50fe560,c4,c1,3383,?,p1,
1769454155.1415694,CREATED,5b561b88-b30d-4ac3-9bed-e962b6df00d9,95e31a21-c3fa-4c45-a9c2-cae20fea74e2,c4,c1,27,?,?,surb={'id': 'f7809478-40e4-4343-a3b2-83db25837d2c', 'route': ['p1', 'e2', 'i7', 'x2', 'p1', 'c4']}
1769454155.207221,SENT,0fd89dce-2123-4c3c-87bb-66824fb3c5a7,3bde635b-2884-4f4f-a5ea-289ed58a19eb,c4,c1,3371,?,p1,
1769454155.2073684,CREATED,878ca720-774a-44a2-a034-7b19fe2d3e32,a396790a-0ce6-44bd-b84f-79cbd4061523,c4,c1,26,?,?,surb={'id': 'eb175df1-0ad4-47cc-9581-15ad8823a031', 'route': ['p1', 'e4', 'i11', 'x2', 'p1', 'c4']}
1769454155.2582433,SENT,5b6249e0-581b-43d6-a01a-9c414ab299df,015ea272-a438-4a62-8955-fa59d1fe30e1,c4,c1,3384,?,p1,
1769454155.2583947,CREATED,d43c91a7-0590-4b61-af2b-703611e22e41,29a21703-b376-48c5-8ce2-21305acca322,c4,c1,27,?,?,surb={'id': '7413567e-ad31-436d-b0c1-ab6cf55c5335', 'route': ['p1', 'e9', 'i3', 'x11', 'p1', 'c4']}
1769454155.2726958,SENT,05b4cc5f-b320-408a-9765-be05c3794d54,3309d627-17ef-4337-b4a4-a28e6cdcce4f,c4,c1,3380,?,p1,
1769454155.2729657,CREATED,8a1cff9f-2eaf-4b07-b08f-cae8f2c39497,acb5c146-c4aa-4368-855b-a943e813db40,c4,c1,27,?,?,surb={'id': '8f73d016-d5f3-4435-9eee-1fb9850b5434', 'route': ['p1', 'e12', 'i8', 'x7', 'p1', 'c4']}
1769454155.6239095,RECEIVED,42ea1f86-3ed8-4ede-9b6e-10be017020da,e567f0ba-05ac-414c-84ac-fccbd0c66a59,c2,c4,26,p1,?,surb={'id': '521f168f-157f-4d6b-85aa-5cb0eb427a88', 'route': ['p1', 'e1', 'i11', 'x12', 'p2', 'c2']}
1769454155.7385492,RECEIVED,2b8b93db-98db-4ad7-a7eb-42b63bbbc6dc,9253b734-e0a2-418e-a2c9-4cfe0ba493e4,c2,c4,27,p1,?,surb={'id': '9c340996-d00a-45be-8641-f8e10dd8c0f1', 'route': ['p1', 'e3', 'i7', 'x5', 'p2', 'c2']}
1769454155.7448668,SENT,32e84013-efdd-4c8e-b312-2af11d1eb18c,4757487b-9461-4105-80fb-a31259674376,c4,c1,3376,?,p1,
1769454155.7449293,CREATED,fab25f66-3ac0-4f05-85e7-0b8a58f4e6dd,617b41bc-d7e4-4be3-a2ad-891fb67dc0ca,c4,c1,26,?,?,surb={'id': '1ea9271a-27be-4ff4-9434-507822e8deda', 'route': ['p1', 'e12', 'i11', 'x9', 'p1', 'c4']}
1769454155.8540103,RECEIVED,333a6a72-260f-419b-b24b-c9066633815a,6dd161a0-b569-4299-a335-4a9e5a6ec1ee,c2,c4,27,p1,?,surb={'id': 'd1ddaca8-e3cd-4323-a54d-4165baaadc98', 'route': ['p1', 'e11', 'i4', 'x4', 'p2', 'c2']}
1769454155.9578683,RECEIVED,ad0ab46a-cc19-4ca3-af97-528fc6750a30,ff13160b-586d-4a3f-a570-f4ba00875ba9,c2,c4,27,p1,?,surb={'id': 'a271171e-ca0d-462a-b50f-fcd71c3ca0d1', 'route': ['p1', 'e6', 'i4', 'x4', 'p2', 'c2']}
1769454156.108028,SENT,d9e69d0d-3fe5-4df7-bb72-041710ca2ccb,6359f53c-db13-4994-91ae-56b7b4df1dee,c4,c1,3385,?,p1,
1769454156.108119,CREATED,f4c02485-fdc9-4372-8937-daeea744ffec,d30d8f82-63ca-497f-8bbc-2ed1f3327130,c4,c1,27,?,?,surb={'id': '8990836c-4517-4cfe-9b82-e286b9983dca', 'route': ['p1', 'e4', 'i7', 'x4', 'p1', 'c4']}
1769454156.404559,RECEIVED,dd2471e8-0870-4c53-a679-95fffa200127,d35f358d-29f5-4527-9f68-5ebf60cb5a51,c2,c4,26,p1,?,surb={'id': '45fe72cb-6d97-4930-b354-6597cfdcceed', 'route': ['p1', 'e6', 'i1', 'x11', 'p2', 'c2']}
1769454156.4211502,RECEIVED,f402978c-621a-4d35-a835-368eadd3edd4,3cf8f522-237e-4c54-9307-8eb9225ecd54,c2,c4,27,p1,?,surb={'id': 'b8da6c0f-6c1e-4cd5-bf72-e50d7450f679', 'route': ['p1', 'e6', 'i8', 'x7', 'p2', 'c2']}
1769454156.4343581,SENT,e1ebe729-b8c4-4bc3-8431-7017c293a505,ccd4c769-81f9-4fa5-bd0d-15ac9675cce2,c4,c1,3376,?,p1,
1769454156.434429,CREATED,00725378-e208-483b-9b4d-21973a272f89,6395d996-ae37-45e2-873a-9314cdbe6729,c4,c1,26,?,?,surb={'id': '165705c0-8d2e-449d-9b7a-fe406031b2fc', 'route': ['p1', 'e9', 'i4', 'x11', 'p1', 'c4']}
1769454156.915029,RECEIVED,8cd8a1fb-7475-4fe1-bd61-e14f6cbc605d,bbf44078-002b-4129-a5d7-3d1ec55204df,c2,c4,26,p1,?,surb={'id': '27532789-0336-4145-b0f9-be0efba8ce97', 'route': ['p1', 'e10', 'i2', 'x5', 'p2', 'c2']}
1769454157.1557243,SENT,ac2c3c32-8be9-4b62-bd43-8e3dae740fb2,9a60ca39-8539-4932-b7b4-3b5e7655047d,c4,c1,3391,?,p1,
1769454157.155834,CREATED,4238f8a5-54b4-4ad9-810d-0c5dad9eb76e,748bdb5d-3baf-4145-9aaa-b0fcc8c26f6c,c4,c1,27,?,?,surb={'id': 'cda93b05-791c-4821-b89e-6656ed9de64e', 'route': ['p1', 'e5', 'i11', 'x2', 'p1', 'c4']}
1769454157.3122451,RECEIVED,8fea217e-a638-470e-9095-771c17db4bcd,0970715d-7af4-4998-b38e-9ab06a41f390,c2,c4,27,p1,?,surb={'id': 'c9bc5064-e010-4186-b6d8-4fe68349df9a', 'route': ['p1', 'e3', 'i4', 'x10', 'p2', 'c2']}
1769454157.8409903,SENT,91ac25b7-c433-4f59-a3bf-4d3a2481380b,b1c79ae8-3223-4712-b03a-df5a30783a0d,c4,c1,3356,?,p1,
1769454157.8411007,CREATED,6d6f5bc4-0f9f-4bf6-a03c-8bbad50ea316,70bc9fba-bf59-4d6f-9236-863ad3c7ae37,c4,c1,26,?,?,surb={'id': '9a4fe42c-49a7-4f53-966f-2096335b36ee', 'route': ['p1', 'e9', 'i3', 'x4', 'p1', 'c4']}
1769454158.0037403,SENT,bb8f61e4-2cc0-488c-b263-a1315e9ebf1e,0c820081-b5a5-4a0c-8e55-c902fc766085,c4,c1,3379,?,p1,
1769454158.003829,CREATED,03e30c4c-d4d1-4288-ae7e-2eb81737df6a,3a8dd376-8d83-496e-9241-77e6c3137a45,c4,c1,27,?,?,surb={'id': '97709e6c-548f-4492-a557-2765f2eef831', 'route': ['p1', 'e8', 'i1', 'x1', 'p1', 'c4']}
1769454158.0507247,SENT,83162a28-46c0-4137-a0c1-efaffd59490b,9c525e0c-dd45-4a20-a897-9b5bce56a1ad,c4,c1,3388,?,p1,
1769454158.0508108,CREATED,e38ecb9b-6806-44ef-ad8e-8af5c886714e,16c9b1bb-c150-4aa0-8c54-fbc65b0efc50,c4,c1,27,?,?,surb={'id': '4f9d7c23-7b6c-4bc6-8acb-95e15ec6884b', 'route': ['p1', 'e12', 'i12', 'x8', 'p1', 'c4']}
1769454158.182274,SENT,c93c5d01-3c0f-43b2-a428-4cd692983ca4,34d2cd83-b1be-491e-8470-00d1668e70fb,c4,c1,3392,?,p1,
1769454158.1823602,CREATED,76eb3cf0-356c-41d1-93bc-64686f463bc6,0841f107-2b11-4707-929e-888593040ecf,c4,c1,27,?,?,surb={'id': '0e090916-d264-47ca-a802-b0461252e327', 'route': ['p1', 'e12', 'i12', 'x4', 'p1', 'c4']}
1769454158.4744122,SENT,b880cd7f-84b6-4c0e-8884-40b89c9b1229,d194bb76-108b-4286-92e6-c85f04ce0acb,c4,c1,3376,?,p1,
1769454158.4744985,CREATED,de3b56aa-9205-4e98-81be-be3a411f9fc2,6499dd37-e112-4846-85c7-738fb04a1a3a,c4,c1,26,?,?,surb={'id': 'ac8468ce-c44d-4e09-b6de-7482aef2ea52', 'route': ['p1', 'e7', 'i11', 'x5', 'p1', 'c4']}
1769454158.5695908,RECEIVED,c6f3201f-5a62-4804-aa78-9ba9e38eff6a,8c053627-df97-456c-8350-8d5e087c38c0,c2,c4,27,p1,?,surb={'id': '6326f4e4-f92a-4d41-ae2a-64210dbc7820', 'route': ['p1', 'e10', 'i11', 'x3', 'p2', 'c2']}
1769454158.9254544,SENT,b06a87bd-78bf-4a2c-b58c-5dd27ab037a8,3d317b1e-a023-4143-9a37-b65e81c56e5a,c4,c1,3359,?,p1,
1769454158.9255593,CREATED,c2d55993-87c5-46a3-880d-a801a19a948a,95720299-82c1-4c8a-b8f4-369e7e4279e4,c4,c1,26,?,?,surb={'id': '33b18e61-b3e7-40e1-adfa-1e453b7771ef', 'route': ['p1', 'e4', 'i11', 'x1', 'p1', 'c4']}
1769454159.052778,SENT,ab9cd1f4-cb4d-497d-8d45-5551eb912079,c43d05b4-cdc2-42d9-a748-12063354cfb6,c4,c1,3375,?,p1,
1769454159.053019,CREATED,0c6bdc4f-624f-4776-9b89-d21ce50636b1,f980eaff-1f19-4ac8-b42b-41dd32a91bed,c4,c1,27,?,?,surb={'id': '2a2a918a-261d-40f2-803f-c89368816721', 'route': ['p1', 'e8', 'i8', 'x9', 'p1', 'c4']}
1769454159.2041082,RECEIVED,509aa0de-186d-453f-be1d-727bfc0e4d3a,2f85ae80-c37f-4194-8bff-46b3d971b700,c2,c4,27,p1,?,surb={'id': 'c12f2313-4456-40ef-8dad-27fc10911992', 'route': ['p1', 'e2', 'i8', 'x5', 'p2', 'c2']}
1769454159.5327725,RECEIVED,3df82e9a-acc1-42e0-aa8e-cc928eb4779d,70c66f24-ad0f-496d-bca2-35e668a4d893,c2,c4,27,p1,?,surb={'id': 'e3642ede-0b51-49dc-bd50-663db00ca29e', 'route': ['p1', 'e6', 'i7', 'x3', 'p2', 'c2']}
1769454159.5408618,SENT,7137a0f5-ad6a-491b-82d2-fe216497513a,0f30d719-e019-4b82-b08b-a751b4677959,c4,c1,3404,?,p1,
1769454159.5409462,CREATED,2654e767-3dab-41d7-8714-e4e0fb17a7ec,4c854f95-61f3-4341-a707-07885bfa5bca,c4,c1,27,?,?,surb={'id': '0b92bdb0-97d1-43de-a18c-399be6b6e789', 'route': ['p1', 'e12', 'i2', 'x7', 'p1', 'c4']}
1769454159.7233515,SENT,ec93f8fc-4746-414b-aa29-d3014eee694b,520e56ba-551b-457a-819a-4f5e488c6d52,c4,c1,3383,?,p1,
