timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769454214.5934057,CREATED,0841d953-0d54-4368-a77f-5b57d97ff929,ea0bf710-cb72-430a-bb0e-931214c45234,c2,c4,27,?,?,surb={'id': 'dd62d12d-c930-4bc7-a90e-a3cb360df8ae', 'route': ['p1', 'e6', 'i3', 'x11', 'p2', 'c2']}
1769454214.5984294,SENT,8f450742-3204-4afd-be49-0dff273d4a74,ce42e6f0-4aac-4317-bb5c-88728182eaaf,c2,c4,3388,?,p2,
1769454214.598496,CREATED,5214c12f-0762-4673-acee-ba2f99ac992e,660c6b21-5391-403a-9f51-39de1e7c5fa6,c2,c4,27,?,?,surb={'id': 'a8a1f28d-278f-4665-8bac-03d7e34a3d6d', 'route': ['p1', 'e5', 'i11', 'x3', 'p2', 'c2']}
1769454214.6583736,RECEIVED,47c29c6b-eb26-44d1-96e3-a47e8d763e03,11743f41-4153-4339-ab50-84a50ca4f695,c5,c2,27,p2,?,surb={'id': '2f415157-29bf-4068-9d9a-ca7451f8eb36', 'route': ['p2', 'e9', 'i10', 'x8', 'p2', 'c5']}
1769454214.6672425,RECEIVED,7940827d-998f-4a6f-b0ae-f6c2366f9567,1c2db3fc-4ae0-469d-9912-48b981f23524,c5,c2,27,p2,?,surb={'id': 'c038c20b-aeac-46fd-9a60-30a88c8dd3a3', 'route': ['p2', 'e11', 'i1', 'x4', 'p2', 'c5']}
1769454214.6713572,RECEIVED,aaf992ea-9dd4-4750-83ad-b81b022de0d3,185b863a-4b25-4814-8dcc-04f11c09763a,c3,c2,27,p2,?,surb={'id': 'e47d8ed2-bc10-40a0-a364-2e3469d269b5', 'route': ['p2', 'e12', 'i12', 'x2', 'p3', 'c3']}
1769454214.7899117,RECEIVED,c73303be-9862-4b43-8fb6-b761779ab6a6,10df40f1-efb8-45de-9f50-3944776d7dd2,c1,c2,27,p2,?,surb={'id': 'fdeab2b2-5a13-4da2-91c2-98d684364c93', 'route': ['p2', 'e6', 'i6', 'x3', 'p1', 'c1']}
1769454215.1293342,RECEIVED,b85c692e-e202-453d-ba91-406bed6362ff,9b6a73e4-7b6f-4d72-a4b0-bcf0d672cbbb,c3,c2,27,p2,?,surb={'id': '44588ef4-1e2f-4407-9e20-4df98de0955c', 'route': ['p2', 'e7', 'i10', 'x4', 'p3', 'c3']}
1769454215.2407265,RECEIVED,29a6cd5c-2e73-42db-b50d-29e2e97e48f5,3d6dda6d-4f26-4c7b-840e-34eefe87c758,c3,c2,27,p2,?,surb={'id': '1e90a4da-00dd-4bfa-9102-0e0a112fa8a6', 'route': ['p2', 'e11', 'i12', 'x10', 'p3', 'c3']}
1769454215.2963624,RECEIVED,a0d97010-8279-407e-af9a-dde8962a1669,2d4625a2-75e6-4915-80d7-d3393abddb8d,c3,c2,27,p2,?,surb={'id': '089e8b4c-bd05-48c6-8b09-fa658ede2f5b', 'route': ['p2', 'e4', 'i1', 'x3', 'p3', 'c3']}
1769454215.4357312,RECEIVED,5e82cc79-d1ff-4e41-a372-7af14de90645,2247a290-693c-4963-a17f-3508c45d1af5,c5,c2,27,p2,?,surb={'id': 'efbb8d14-0e8b-42e1-8289-f5b46996a440', 'route': ['p2', 'e2', 'i7', 'x12', 'p2', 'c5']}
1769454215.6468477,RECEIVED,15894aa8-2ec5-411b-987d-6bab3cf34429,c86feba0-7f8d-4da9-816e-38d7e9887aa8,c1,c2,27,p2,?,surb={'id': 'd2a6eeed-859c-4bc3-9a65-4bd43d7e2de6', 'route': ['p2', 'e9', 'i7', 'x9', 'p1', 'c1']}
1769454215.7085664,RECEIVED,f508d4b8-7642-418b-9dea-2664dacaa524,6a6ff92d-9172-4821-8b5b-86a2ae024040,c5,c2,27,p2,?,surb={'id': 'beea11e2-eced-448a-b038-87e3c0ed793e', 'route': ['p2', 'e1', 'i7', 'x11', 'p2', 'c5']}
1769454215.809574,SENT,2816b6f6-aee6-4328-ab24-272a4b6b49ad,298baf92-8f9e-4ae8-8cd9-8083a1616199,c2,c4,3398,?,p2,
1769454215.8096576,CREATED,2733f91d-5cd1-4b29-8aa5-21532847f30d,bd0886f2-9eed-4462-af27-7614b504f4c2,c2,c4,27,?,?,surb={'id': 'b8ebdb39-3d24-4644-aa11-48ff8f3cff46', 'route': ['p1', 'e10', 'i6', 'x3', 'p2', 'c2']}
1769454215.9552634,RECEIVED,bdc86a71-2624-49c4-b9d5-011feffb0a09,8356601f-c42d-4823-8ba2-4121a568a516,c3,c2,27,p2,?,surb={'id': 'd01ed42a-0b78-4bec-a276-052703d4ef14', 'route': ['p2', 'e5', 'i4', 'x1', 'p3', 'c3']}
1769454215.9816482,RECEIVED,8255fdaa-4ba1-4366-a234-4d1ed8df8aff,0d05281f-adf5-4875-b8b6-27b339798dc4,c3,c2,26,p2,?,surb={'id': 'c55d0d5b-2a55-4cce-ba69-a29fc87729aa', 'route': ['p2', 'e4', 'i6', 'x9', 'p3', 'c3']}
1769454215.9873803,RECEIVED,fa370840-c3d0-4d07-a8a1-564965b9c6e9,c64ef623-7611-4740-b716-31444d56dbff,c3,c2,27,p2,?,surb={'id': '74e9b9e7-2ca1-4ff2-b157-124d30acecc1', 'route': ['p2', 'e10', 'i11', 'x10', 'p3', 'c3']}
1769454216.0077248,SENT,ef9b7c2b-4cfa-4c85-a6ac-63d0b0668969,0b182db2-86a3-4bfb-a891-6d1f475f60a6,c2,c4,3396,?,p2,
1769454216.0078104,CREATED,d2e97264-bec1-48a0-aa5c-b0bf36c3becb,bbebf136-323a-4d3f-8e58-b33e15aed094,c2,c4,27,?,?,surb={'id': 'ba7c1f5f-a9fb-4247-bd3e-8f9d1f00123c', 'route': ['p1', 'e6', 'i1', 'x10', 'p2', 'c2']}
1769454216.022927,SENT,db4fdf48-dfd4-4bd9-8538-f47225e3ddf7,3149aa82-a11e-4969-bf8b-c57a8c00abbf,c2,c4,3381,?,p2,
1769454216.0230134,CREATED,43e941f3-07d3-4265-a23d-a061687733a6,ee0df78e-d72e-4ba0-a0f9-9998d4447f5b,c2,c4,27,?,?,surb={'id': '33ef17c1-c15a-43b7-9f00-ad9f99fe11bc', 'route': ['p1', 'e3', 'i11', 'x4', 'p2', 'c2']}
1769454216.129556,RECEIVED,6c576bbb-d543-48bf-9627-dab66e167bef,0acd0321-30a8-4e30-96ba-03c97d10c0d9,c1,c2,26,p2,?,surb={'id': '10ad14e0-89a6-49ae-b74c-41afe19eabf4', 'route': ['p2', 'e8', 'i10', 'x11', 'p1', 'c1']}
1769454216.3154752,RECEIVED,41dff506-780a-45fd-9d4c-78248310cf27,a4abad61-76bc-401a-a873-b9420d785652,c1,c2,26,p2,?,surb={'id': '5dac4a7b-1ef6-4455-aab7-75bc29f22f48', 'route': ['p2', 'e9', 'i1', 'x5', 'p1', 'c1']}
1769454216.3487492,RECEIVED,ce4ba80f-9ff8-4002-b89e-b92f0eae663e,3ee11bfd-e163-430b-b1d6-b3484bc64a6e,c3,c2,27,p2,?,surb={'id': 'd315dad3-a9e2-445b-b10c-71bee40f3a64', 'route': ['p2', 'e11', 'i3', 'x3', 'p3', 'c3']}
1769454216.3651788,SENT,777c13dd-9184-4c82-8535-827d5d5e42c6,e3ed4f24-0bf8-4b5b-93ce-0e9d3716ad4b,c2,c4,3372,?,p2,
1769454216.3652787,CREATED,1a220285-ca8a-44ac-8f63-5100f41218d0,6ad3e4b4-28fa-46fa-aae7-0fde463efd8f,c2,c4,26,?,?,surb={'id': '89fa5aad-a2e5-423b-b402-2f3c94339c72', 'route': ['p1', 'e6', 'i5', 'x5', 'p2', 'c2']}
1769454216.3723826,RECEIVED,26c271cf-e648-4096-b583-19a2edf72f78,62723969-25ea-429e-b4f3-4e2a724ba88d,c5,c2,26,p2,?,surb={'id': '0b763cab-1cc1-4595-8ead-9c7e8deb8d0f', 'route': ['p2', 'e8', 'i1', 'x9', 'p2', 'c5']}
1769454216.4543474,RECEIVED,711c3c97-4f2b-448b-ba7e-d73a90084fdd,f39b03c8-e449-43b0-b7e1-7a003f3c0f63,c1,c2,27,p2,?,surb={'id': '505914dd-8267-4a89-8b96-affcc1777c53', 'route': ['p2', 'e3', 'i8', 'x12', 'p1', 'c1']}
1769454216.7071743,RECEIVED,d39ba91e-d758-4c26-b6da-99903ff1312a,dce07b70-6db5-41e4-9284-88e3ddf22e13,c3,c2,27,p2,?,surb={'id': '3ea1ee6e-ef78-4256-a603-9695b1e5a34b', 'route': ['p2', 'e3', 'i7', 'x6', 'p3', 'c3']}
1769454216.8227394,RECEIVED,76766310-4da6-48d4-bc76-b028ea44eaf4,65aceb65-c096-4448-af66-57a3aadcf89b,c5,c2,27,p2,?,surb={'id': '6ede8588-ca1a-405d-baf7-b6a3466b9417', 'route': ['p2', 'e6', 'i10', 'x10', 'p2', 'c5']}
1769454216.9991856,RECEIVED,5660c31d-28a0-4364-9cca-c5315c176521,c255f344-54f5-4753-8faf-a24ac7b3aa6f,c5,c2,27,p2,?,surb={'id': 'c9902ad4-fb62-44c7-8b2b-420f7d7f2eee', 'route': ['p2', 'e3', 'i9', 'x12', 'p2', 'c5']}
1769454217.006071,RECEIVED,27b82ff2-db1d-4afe-995b-08e2df023d39,40d5862b-3fe9-4349-8c54-bc5b1702a287,c3,c2,27,p2,?,surb={'id': 'ffaac4b6-19b5-49cf-b647-4ae470376419', 'route': ['p2', 'e10', 'i3', 'x10', 'p3', 'c3']}
1769454217.0332556,RECEIVED,edee190e-37c0-4fc6-92c1-2d45c98cb96c,43d494f0-76df-4d38-82af-402508065b8b,c3,c2,27,p2,?,surb={'id': 'f66319db-db55-4543-a7ec-24d0a16e4c8a', 'route': ['p2', 'e4', 'i10', 'x10', 'p3', 'c3']}
1769454217.1592138,RECEIVED,bb4aeaf7-bf73-4d98-9026-22dcedc31377,7d36b405-4d05-4746-9f56-887e6676915e,c3,c2,27,p2,?,surb={'id': '546e7abc-66d8-4f70-a62f-2fc1d3b8382e', 'route': ['p2', 'e11', 'i9', 'x6', 'p3', 'c3']}
1769454217.1716046,RECEIVED,69cd4db5-68ff-4ca2-a808-0d0ec8798615,acf71433-8d97-4c18-8dcd-2730347b8fd6,c1,c2,27,p2,?,surb={'id': '35d08b00-a63c-4e49-9245-89f026a23bd9', 'route': ['p2', 'e2', 'i6', 'x4', 'p1', 'c1']}
1769454217.1929164,RECEIVED,4192906b-bdbb-40ca-b14e-d34cf31fe21a,64b41cc0-4ed7-4f84-8de1-b3b809dec1c3,c1,c2,26,p2,?,surb={'id': '465f71d0-bed3-4898-8889-193abd3d349c', 'route': ['p2', 'e7', 'i5', 'x8', 'p1', 'c1']}
1769454217.3996463,RECEIVED,195587d6-ab93-4088-ab6f-dcecdb2951ce,1394346f-2441-40d2-9ec2-5b5f70edc1be,c1,c2,26,p2,?,surb={'id': 'dab47da7-c27f-415f-b0b4-022d625e7081', 'route': ['p2', 'e2', 'i7', 'x7', 'p1', 'c1']}
1769454217.4937017,SENT,41955763-8d0c-4119-b647-a1dfcfc5fdc8,16d613b4-a9cb-4ef6-8b32-40a6480b04c9,c2,c4,3372,?,p2,
1769454217.4937925,CREATED,1e206143-4924-4c84-a50d-82aee2ec997d,8acf33b1-e717-4033-8abd-e314812d1855,c2,c4,27,?,?,surb={'id': '15bdfbee-c9a9-49bb-bf07-d4a0418b573e', 'route': ['p1', 'e3', 'i1', 'x3', 'p2', 'c2']}
1769454217.5469806,SENT,0c536e6b-5749-4721-919d-062dd43b69b6,4eda96da-7685-4644-bb34-fce8176c13b1,c2,c4,3359,?,p2,
1769454217.5470965,CREATED,4afa06fc-6663-4464-afb9-e6fff53b1a75,978200ec-621c-4cd0-8e7a-11c09fa71cae,c2,c4,27,?,?,surb={'id': 'eb5450c5-9c8f-4c9e-ae38-288b309dac2d', 'route': ['p1', 'e2', 'i3', 'x7', 'p2', 'c2']}
1769454217.5519373,SENT,c5586d20-ecea-4014-af67-873440777936,45a7057b-aa65-4e2c-9d65-e6cb48037ab0,c2,c4,3391,?,p2,
1769454217.5520306,CREATED,d12414a6-6b86-4f8f-a04d-6c8fa00e0bcb,95a5c924-7a20-4ca2-8bed-aa65d3faeb06,c2,c4,26,?,?,surb={'id': '916b46e2-159c-4d2b-9394-9f0502807edd', 'route': ['p1', 'e8', 'i12', 'x12', 'p2', 'c2']}
1769454217.7434554,RECEIVED,e5440ee5-c820-43c0-a2d2-36cc085f5994,5f5b628c-09ec-4f49-a762-24bc1eaee5d3,c5,c2,27,p2,?,surb={'id': '921b754a-4b81-4f97-9d6d-7997d7c51cc2', 'route': ['p2', 'e3', 'i3', 'x12', 'p2', 'c5']}
1769454217.8937864,SENT,49f1d8de-0094-4099-aa46-47045f531522,1a88a3d7-1bb0-41dc-b4c5-f1b72e1c45e8,c2,c4,3375,?,p2,
1769454217.894448,CREATED,fc472b26-1186-4c7d-9bbb-d458381a8baa,33657db3-976e-4259-ad7a-b22c8e1b262f,c2,c4,26,?,?,surb={'id': 'aa7b6110-67b5-40e0-a998-1f8c641fc84a', 'route': ['p1', 'e5', 'i3', 'x3', 'p2', 'c2']}
1769454217.986663,RECEIVED,8156eb79-9603-478d-a264-3590596884f6,1681b655-e33a-4e27-a3a3-f7db5084c2e0,c5,c2,26,p2,?,surb={'id': 'd43551ed-3b1c-4ff9-b0eb-68e1153a6b82', 'route': ['p2', 'e3', 'i2', 'x3', 'p2', 'c5']}
1769454217.989699,RECEIVED,5863900b-15ea-4aeb-bf46-1a592fe51ba4,5b439507-acdd-4af1-8eec-41264ac0e3b9,c3,c2,27,p2,?,surb={'id': 'c5990f6b-7e03-49fc-a003-98802a57afec', 'route': ['p2', 'e7', 'i1', 'x7', 'p3', 'c3']}
1769454218.2197309,SENT,336772dd-a08f-406a-9049-b8152912e93c,72c61987-3508-4f17-b924-23e64c1441e2,c2,c4,3375,?,p2,
1769454218.2198284,CREATED,94dc5aa8-1abd-4cfb-96a4-61c47f8f1367,d6fa56b7-f45c-4399-9413-60624ea3d755,c2,c4,27,?,?,surb={'id': '340b59af-b691-4330-afdd-ee3435d3382e', 'route': ['p1', 'e7', 'i2', 'x10', 'p2', 'c2']}
1769454218.408808,RECEIVED,11930900-c532-4641-a958-0b36420a27db,970ff30c-ded9-42c3-ac3d-adf058668d2e,c5,c2,27,p2,?,surb={'id': 'a1dd3546-53ec-49a8-84c5-47cba030d33f', 'route': ['p2', 'e4', 'i12', 'x4', 'p2', 'c5']}
1769454218.451996,RECEIVED,d4375342-1059-4c86-823e-1e301a8f36ec,5dc95bba-b9b6-49fc-9c91-d2a9426db27a,c1,c2,27,p2,?,surb={'id': '0db28fd9-5d26-4af4-b0ca-82de5f0d2aee', 'route': ['p2', 'e3', 'i8', 'x8', 'p1', 'c1']}
1769454218.4944196,RECEIVED,bafb157d-7cf6-4f66-81be-78e32af82afa,4778e6e1-0101-4682-8fb0-a03067a784ef,c5,c2,27,p2,?,surb={'id': 'd3770043-ca6c-4cca-ae05-02080d9a17c0', 'route': ['p2', 'e12', 'i7', 'x2', 'p2', 'c5']}
1769454218.5254357,SENT,02bd85f0-eb23-45a4-b579-8c5e994ba3db,e7fbab26-7e4c-4d3e-8fdc-beb83a850b7d,c2,c4,3378,?,p2,
1769454218.5255294,CREATED,0c2e38c1-9ddf-4a82-bad1-fca1cbdafedc,3188127e-4c69-45c2-ae90-8d3fa10b95d5,c2,c4,26,?,?,surb={'id': 'a9ccc3eb-3682-486c-afcb-f7ee883316c1', 'route': ['p1', 'e2', 'i1', 'x12', 'p2', 'c2']}
1769454218.5804799,RECEIVED,3fbc4ee7-af8c-4e9b-bb43-029cb9c4ef02,9b6f96f0-a5e0-4957-8dca-10978ce5aec8,c1,c2,27,p2,?,surb={'id': '73a42bbe-0477-4501-b012-919e4e280d44', 'route': ['p2', 'e2', 'i2', 'x9', 'p1', 'c1']}
1769454218.621035,RECEIVED,b9b02d14-c01e-4f13-b4ac-0f30ad23c19f,102783d6-8656-408e-9016-2dd0163d7e5d,c1,c2,27,p2,?,surb={'id': '528893bf-5b02-49c1-b33b-3064e3a6b66e', 'route': ['p2', 'e6', 'i12', 'x9', 'p1', 'c1']}
1769454218.6447852,RECEIVED,47cbf059-06db-4f2a-a0ec-f9898b67be96,46d6b97c-3546-48ac-abd7-afbdb5466716,c1,c2,26,p2,?,surb={'id': '4f730ab7-2b2e-4a17-bb89-8c9b103f3d92', 'route': ['p2', 'e12', 'i1', 'x9', 'p1', 'c1']}
1769454218.6851234,RECEIVED,2f0ff891-f408-4d49-be92-eab4f82dcb2b,e2be34a5-3bf7-46f8-bec2-3d0c2561e908,c3,c2,27,p2,?,surb={'id': '24c6fdc4-8333-4696-a6e3-8778db246612', 'route': ['p2', 'e8', 'i9', 'x8', 'p3', 'c3']}
1769454218.8036182,RECEIVED,448179ff-886f-4d75-aa56-8c6a1015a6a5,51e8e049-c8d0-46c2-abc9-9b3518638df4,c1,c2,27,p2,?,surb={'id': 'd5ed09e4-cba3-4d28-a1da-f250c9553b1b', 'route': ['p2', 'e2', 'i5', 'x9', 'p1', 'c1']}
1769454218.9121203,SENT,4239d4bd-4ab0-4534-9f71-ecf62d4926ce,0842a19d-0c6c-47d3-a9f5-fd1f4a1b8884,c2,c4,3397,?,p2,
1769454218.9121904,CREATED,75e24a11-f110-4bcd-87ef-93ed247ad1af,6f6dc35b-92c5-4ff7-9b8b-91a62acecaa7,c2,c4,27,?,?,surb={'id': '0893d91c-6ccd-4976-b257-88b15148d053', 'route': ['p1', 'e8', 'i2', 'x7', 'p2', 'c2']}
1769454219.0522113,RECEIVED,ecef37f5-1ebc-4442-9614-a30eca19433e,66e804c7-7241-463c-bb0f-3aa28206261f,c5,c2,27,p2,?,surb={'id': 'a7fd3097-249a-4804-aa01-1ac14e2e2416', 'route': ['p2', 'e12', 'i3', 'x12', 'p2', 'c5']}
1769454219.186813,SENT,f714a7dc-9d0b-4470-8be1-1e2c9028e507,8bb61d0c-33f2-400e-91b4-0dfa71014b87,c2,c4,3400,?,p2,
1769454219.1869395,CREATED,9447f01c-62e9-4db6-83e6-ba960d3c639e,0fdb8e24-abfc-444c-bb3c-7eebbae87f35,c2,c4,27,?,?,surb={'id': '2b8c373b-902a-46ac-a5b0-2afb5be0fbf1', 'route': ['p1', 'e7', 'i4', 'x8', 'p2', 'c2']}
1769454219.1941998,RECEIVED,3f82d5b4-5990-4d05-97cf-22ce343054a0,13110cd0-9ed5-498e-85bc-9b0a54d5e550,c1,c2,27,p2,?,surb={'id': '7fc52854-90be-418c-8612-eaccac6a69d3', 'route': ['p2', 'e8', 'i5', 'x6', 'p1', 'c1']}
1769454219.2016492,RECEIVED,100cb28a-e93e-4fee-9469-e6f4b31aa7b1,ee012d62-72dd-45ae-a397-7b972fd5e60a,c5,c2,27,p2,?,surb={'id': '8a6e6382-b4c2-4475-a7f3-0004c5b0aea7', 'route': ['p2', 'e9', 'i12', 'x9', 'p2', 'c5']}
1769454219.2155404,RECEIVED,b07e5916-a4f3-4a5c-aa7b-caaa9b1ab2bb,2e67ca7c-61a3-47f6-82c4-c55fc98a0d33,c3,c2,27,p2,?,surb={'id': '4b2bb595-8081-46d4-b703-93b18141ebfa', 'route': ['p2', 'e5', 'i5', 'x4', 'p3', 'c3']}
1769454219.2230902,RECEIVED,db34f200-c500-48b1-b5dd-78b61acc4c7b,55d9fef0-c0f9-43e7-add3-30ff49a6e013,c3,c2,27,p2,?,surb={'id': '6f28e9b8-23c7-4877-bd83-94ffbf56556c', 'route': ['p2', 'e10', 'i7', 'x8', 'p3', 'c3']}
1769454219.239607,SENT,c793125e-dd68-4d4f-a7d9-3a8efd224ebd,958315f6-5a93-4a87-b058-6aab312ba976,c2,c4,3379,?,p2,
1769454219.239742,CREATED,ccde64bf-8fb1-4dd6-9777-e88ac4891f71,730bf063-dc3f-4cf1-a020-74163e8382da,c2,c4,27,?,?,surb={'id': '28ed1dee-c068-44dc-b76d-d0cd7458a22e', 'route': ['p1', 'e1', 'i4', 'x2', 'p2', 'c2']}
1769454219.2818596,RECEIVED,a2333010-e2ae-4f99-989c-45fa7710ac89,157652e4-1e1b-43f8-a408-162df2d8677b,c5,c2,27,p2,?,surb={'id': 'a38b5328-57f3-4f53-bdb5-246562e6cae0', 'route': ['p2', 'e9', 'i9', 'x12', 'p2', 'c5']}
1769454219.4077804,RECEIVED,76a6ddcc-9c2e-4812-b992-45d725c6ebbe,d15b98a0-a4dc-4921-bc5a-22981bef0115,c3,c2,27,p2,?,surb={'id': '2b6502d9-c416-4d99-8ad4-10d06764abd1', 'route': ['p2', 'e10', 'i5', 'x3', 'p3', 'c3']}
1769454219.4273088,RECEIVED,8bcc355d-dcd8-4859-b8bd-56c1d3b5b0df,a6dbfa97-ddb4-484e-98e8-761a5fab1105,c5,c2,27,p2,?,surb={'id': 'eb3ac4ce-dbce-40af-81e4-b42248b72fb5', 'route': ['p2', 'e7', 'i3', 'x9', 'p2', 'c5']}
1769454219.5558739,RECEIVED,65b0fba8-8d59-46f5-ab90-a0061eb59e6b,c248f571-d120-4cd4-870d-877d31e81bab,c3,c2,27,p2,?,surb={'id': 'c1690958-156c-486d-86cc-ad1478a9197d', 'route': ['p2', 'e9', 'i9', 'x12', 'p3', 'c3']}
1769454219.6603823,RECEIVED,94163c5f-0299-488f-b186-e7884591c654,48c49647-4052-47d1-984a-dd8ace7d943f,c5,c2,27,p2,?,surb={'id': '7bd54242-d24e-4b89-87f8-2f2fc7bbf6b6', 'route': ['p2', 'e1', 'i5', 'x4', 'p2', 'c5']}
1769454219.6676667,RECEIVED,b7b4f17a-8278-401a-a8ec-e8b62867ef2b,09e4e776-cd12-415a-95e2-d0cae129c158,c5,c2,26,p2,?,surb={'id': '12b26b54-b0da-4e0f-9a56-0ca6f100f8e4', 'route': ['p2', 'e9', 'i3', 'x2', 'p2', 'c5']}
1769454219.7609353,RECEIVED,3f5e525d-b4e0-4c44-b069-679b8410d2e8,8f4fa6f0-c4ba-4a9b-8ff4-2f601c429dd4,c5,c2,27,p2,?,surb={'id': 'a23b0b1d-e93d-4918-b0c3-a59811b59469', 'route': ['p2', 'e3', 'i10', 'x4', 'p2', 'c5']}
1769454219.8526337,SENT,d632cb20-08ff-4bb7-942b-876d7a3e8727,fa344cf7-f475-4c61-9e75-1615ed44abb0,c2,c4,3383,?,p2,
1769454219.8527193,CREATED,2ae6b829-03ad-4907-9c59-a1e7ef01bec0,82d3e266-965d-4d34-b5e1-09c8344adad3,c2,c4,27,?,?,surb={'id': '30cbb8ef-fb9a-4981-aa32-5ccc45bd3138', 'route': ['p1', 'e2', 'i1', 'x5', 'p2', 'c2']}
1769454219.9316823,SENT,b960385a-3697-4294-8d0c-9e4e861790ea,cfde33f1-fe90-4a7e-845b-9ef8aec4e35a,c2,c4,3384,?,p2,
1769454219.9317691,CREATED,96b8ab69-5afb-41c3-8d02-20d4eb5db1af,f1408583-bbb0-436b-8626-ef8349d39e08,c2,c4,27,?,?,surb={'id': '17b0a6e2-0072-4b7a-a478-5ca98d8d4b1a', 'route': ['p1', 'e8', 'i4', 'x6', 'p2', 'c2']}
1769454220.0046408,RECEIVED,77ad43a3-b2ee-44f7-95f6-e13cbaba3e63,3468b0d2-eacf-4cee-a6c0-82d1c10543dd,c1,c2,26,p2,?,surb={'id': '430d8e09-93cb-49cd-97c4-5032885167d7', 'route': ['p2', 'e6', 'i1', 'x7', 'p1', 'c1']}
1769454220.192353,SENT,7d0b5bd9-0d10-48ab-9b98-cf2624c11cc2,31040146-b79a-40d2-bdb0-c05ea61723aa,c2,c4,3379,?,p2,
1769454220.1924279,CREATED,485ee877-5b0c-4a16-9877-cd17869e44ac,0ceb26be-e5be-486d-90ea-a45e06883052,c2,c4,27,?,?,surb={'id': '74bd436c-d5a3-4721-b573-a737590c5c44', 'route': ['p1', 'e12', 'i7', 'x5', 'p2', 'c2']}
1769454220.2011304,RECEIVED,22988eca-641f-42eb-a365-5b2ce0a79359,7ecc79ee-a4f9-47a7-afd0-08cf943486fb,c3,c2,27,p2,?,surb={'id': '75a986f2-67b0-4104-ab5e-4007ddba74b4', 'route': ['p2', 'e4', 'i12', 'x1', 'p3', 'c3']}
1769454220.219473,RECEIVED,c962bf40-b12e-43bd-a923-5dc5313508cd,9398036a-1620-4363-873a-8bced7f4656d,c3,c2,27,p2,?,surb={'id': 'ce242a4e-cd97-43aa-8f26-d32cbf6b3abd', 'route': ['p2', 'e3', 'i6', 'x8', 'p3', 'c3']}
1769454220.3436732,RECEIVED,c82eb26d-a390-47f9-90b3-96e7294ab2e1,9ef2272d-5da0-4d24-92c4-7ba7f2af1889,c1,c2,27,p2,?,surb={'id': 'c3d61864-a27e-46ed-9162-965ed56d9190', 'route': ['p2', 'e4', 'i4', 'x9', 'p1', 'c1']}
1769454220.3815005,RECEIVED,661bd969-64ea-42c7-b9dc-361c8e372c6f,58347fed-f42f-4df7-bead-985ed14de832,c5,c2,27,p2,?,surb={'id': '303d9339-1741-47a5-a59b-c31e16597bcf', 'route': ['p2', 'e10', 'i7', 'x11', 'p2', 'c5']}
1769454220.3921368,RECEIVED,3bff1f4c-1825-4faa-af02-c495ac8c303a,10ec43c8-44db-4051-aebc-fa1ebb5edb5c,c1,c2,27,p2,?,surb={'id': '586364a9-90fe-4902-8d0a-7e38038ab6c6', 'route': ['p2', 'e5', 'i1', 'x6', 'p1', 'c1']}
1769454220.4454854,RECEIVED,d0de7720-0949-4d4a-a182-3dbf299d3ba8,3475e762-addc-40c9-8364-1c6a728828df,c5,c2,27,p2,?,surb={'id': '9481ed0d-7d8d-4845-a56b-5efb8b834e2f', 'route': ['p2', 'e1', 'i10', 'x2', 'p2', 'c5']}
1769454220.4643893,RECEIVED,69a54387-c1df-4688-9a2a-08c2a9277bd4,7fb394ab-c982-4860-9005-3214faa6a099,c3,c2,27,p2,?,surb={'id': '0ce28937-9a4c-428e-bc28-874f1e13cdd6', 'route': ['p2', 'e10', 'i5', 'x2', 'p3', 'c3']}
1769454220.91936,RECEIVED,59cabd5c-a64d-4870-a5a5-7ba3d479a90a,889aa667-dd55-436d-b28f-04ef138b7607,c3,c2,27,p2,?,surb={'id': 'ccc103d9-86c4-408d-9862-4512dcc26e8a', 'route': ['p2', 'e12', 'i8', 'x11', 'p3', 'c3']}
1769454220.947908,RECEIVED,eec25e1a-39f0-4abd-a003-b1a961e41f37,3db04fde-5c3e-49c0-9f26-35f6b784f9fa,c1,c2,27,p2,?,surb={'id': '9fec257d-781a-48b3-a9a9-3fa8f78dd89c', 'route': ['p2', 'e7', 'i5', 'x8', 'p1', 'c1']}
1769454220.9985461,RECEIVED,0e968c5c-ae91-4284-88d9-a6700ee1a902,7053a209-d85b-4002-a625-dc95fc0d86fb,c1,c2,27,p2,?,surb={'id': 'e124f9e3-ab68-4311-98cf-5d4858d597b9', 'route': ['p2', 'e11', 'i3', 'x11', 'p1', 'c1']}
1769454221.0045857,RECEIVED,bdd65305-2880-4dad-aa89-1c473a6706a3,36af2c49-b203-4f95-81e3-c1d695d34289,c3,c2,27,p2,?,surb={'id': '85704013-1862-4244-8acf-415d7d912365', 'route': ['p2', 'e2', 'i3', 'x1', 'p3', 'c3']}
1769454221.0159569,SENT,2b98c73c-c25a-46f4-8dc3-26a3488e015b,7ed39a79-f481-417a-a2e2-83029b7efab5,c2,c4,3375,?,p2,
1769454221.0160391,CREATED,565848be-8087-4a4a-8e63-78ff8b632d48,57bbac17-f934-4226-8cce-707d7660fc33,c2,c4,27,?,?,surb={'id': 'baddedbc-d254-4080-b1f7-4decedd0dae0', 'route': ['p1', 'e8', 'i5', 'x2', 'p2', 'c2']}
