timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453749.0925543,SENT,5bd315cb-10a1-4da8-b2e1-7f5deb2ddb6c,02e25c0b-dd58-47f3-bb18-82198f020487,c1,c2,3392,?,p1,
1769453749.092715,CREATED,1901e35b-7cc0-4582-8d96-2dc9401a7ee2,0224350b-3777-47c4-ba44-24b140549830,c1,c2,27,?,?,surb={'id': '373c2b9c-fa85-4bed-b1f8-c4baabdf967d', 'route': ['p2', 'e11', 'i10', 'x12', 'p1', 'c1']}
1769454227.4293218,CREATED,815dfb2f-716b-484e-92c5-ce82966151dc,eb845cfa-8ecd-4bf2-afcd-e5d3091f6fe8,c1,c2,26,?,?,surb={'id': '80124e4b-5092-4eab-bc5b-5f2dfb186f79', 'route': ['p2', 'e12', 'i11', 'x3', 'p1', 'c1']}
1769454227.4431705,SENT,f93711b9-c952-45df-826f-594a7b35676d,0485dcbf-1062-4a69-8697-37acdc19197d,c1,c2,3366,?,p1,
1769454227.4433365,CREATED,d662dc4d-ac5e-4920-897a-3dc3f7b0c271,47501fbd-0bfc-4502-a559-08ebeb992e5a,c1,c2,27,?,?,surb={'id': '09e128d3-7202-4c1b-b3f0-9ed8b7bdd26e', 'route': ['p2', 'e4', 'i4', 'x3', 'p1', 'c1']}
1769454228.108611,RECEIVED,94d25c97-d7c9-4707-910e-91f1e54dab5d,7b0b0901-98d3-4b55-b26e-9c21f96d6742,c4,c1,25,p1,?,surb={'id': '023c1d7d-e6d6-4c07-9b23-c7c24ae5535b', 'route': ['p1', 'e9', 'i5', 'x1', 'p1', 'c4']}
1769454228.2102163,SENT,f09a94a8-8a06-4833-903b-d8b5841c004f,f00dce60-0c4f-4525-9ae5-c7597f79d40e,c1,c2,3394,?,p1,
1769454228.2103152,CREATED,66aac31e-9d2e-4c20-beb4-e90f2d4e79b0,aba248fc-b49d-4bd9-b14b-0659b24f7459,c1,c2,27,?,?,surb={'id': 'aa1b9756-98d7-4fea-a594-7c73c0aa43a6', 'route': ['p2', 'e8', 'i10', 'x8', 'p1', 'c1']}
1769454228.2771425,SENT,fdf51b2f-28f4-4a0f-9919-93b5f7d9444c,0a261243-4f4d-426a-86b4-29005f5bb93a,c1,c2,3384,?,p1,
1769454228.277243,CREATED,b696ffe5-c6e9-496f-9b66-58267c8606cf,526e57a2-3ba3-4ae8-b319-7d2e1cfb98ea,c1,c2,27,?,?,surb={'id': '133611c3-ab97-4e47-9640-aae5f8c5fcd3', 'route': ['p2', 'e2', 'i4', 'x12', 'p1', 'c1']}
1769454228.3897014,SENT,aeb20a0d-0911-4703-acdd-f582f30250e6,bd4c6a94-ee13-4ac1-b353-8eb6aaf9c636,c1,c2,3376,?,p1,
1769454228.3898013,CREATED,c11667bd-46f2-46ce-8078-13404913b6f5,b80dfc69-09a1-4865-a676-4ad991a55c6f,c1,c2,26,?,?,surb={'id': '0dd593f8-a342-4e28-a9b0-9991c0c5d470', 'route': ['p2', 'e8', 'i4', 'x8', 'p1', 'c1']}
1769454228.4981332,SENT,bf02eaab-1364-423f-bd67-7781d3c10b16,7d8fdeaf-4507-4247-b872-742ce940ee9a,c1,c2,3371,?,p1,
1769454228.4982338,CREATED,83f00e9c-6bd9-4599-ac8a-4a094bb43843,131085f1-e0aa-447a-88b2-cdc9b0095a3d,c1,c2,26,?,?,surb={'id': '423638c9-88a8-4be1-ba04-1a59577df19e', 'route': ['p2', 'e1', 'i4', 'x6', 'p1', 'c1']}
1769454228.5452826,RECEIVED,b510b873-2774-4a34-9517-8b403d0d96f1,0f088a78-af5e-45ff-945a-aa37f7a3bec4,c4,c1,27,p1,?,surb={'id': '664b4866-c442-48c8-8726-98a696a92a3a', 'route': ['p1', 'e12', 'i12', 'x5', 'p1', 'c4']}
1769454228.6304002,RECEIVED,19a6c223-aea0-4faf-95b9-c7dfdd63d99c,a29fee22-7a77-4b4e-8b0f-0276c08d0a3e,c4,c1,26,p1,?,surb={'id': 'fa3c7abf-210f-4929-a6dc-9ee7ccf2c797', 'route': ['p1', 'e7', 'i11', 'x9', 'p1', 'c4']}
1769454229.0776536,SENT,86b37e0b-9510-41f7-a8f0-7671b0d182c3,a93e40d8-33a4-42f9-9cbd-3936e92f5d97,c1,c2,3392,?,p1,
1769454229.0777535,CREATED,d965ff53-98cf-4e7a-977c-6351b08fd920,7b8d68ff-95a4-4119-846c-efefb9f73779,c1,c2,27,?,?,surb={'id': '7458bc47-b283-45b5-bb68-0f1ddc129aec', 'route': ['p2', 'e9', 'i11', 'x2', 'p1', 'c1']}
1769454229.0927334,RECEIVED,6cab7966-e3eb-4c46-9015-c9c8eb01d1dd,23536390-e855-48e7-a349-23de57c98916,c4,c1,26,p1,?,surb={'id': 'cce40d64-fa0e-48e2-b87f-6e9d31d38946', 'route': ['p1', 'e3', 'i8', 'x9', 'p1', 'c4']}
1769454229.1064718,SENT,23e507af-d825-4938-98f8-f042f6d4705a,641fbf04-c26f-44f4-8fbe-811d4a4c388f,c1,c2,3390,?,p1,
1769454229.106569,CREATED,f8872f5b-0671-4403-973a-c3ac1a76920a,0173c64a-1d7a-47c4-9c9f-f707d2201e41,c1,c2,26,?,?,surb={'id': '1f20df4c-aaf5-423f-8b92-fa392741eb5b', 'route': ['p2', 'e10', 'i4', 'x11', 'p1', 'c1']}
1769454229.3305883,RECEIVED,c70507dc-5c9c-4b1c-8842-80ed03c4f620,c45a1d35-caf3-45c1-b63b-57f26e385ff9,c4,c1,27,p1,?,surb={'id': 'e670cab7-95fd-4a2f-ae8f-9e3ee09bbc6e', 'route': ['p1', 'e2', 'i6', 'x10', 'p1', 'c4']}
1769454229.6534877,RECEIVED,0bf3deeb-4daa-470b-9b77-42e66282d1bc,6f6595c4-a45a-40a9-8c0e-a1a2606ba34f,c4,c1,26,p1,?,surb={'id': '9d96e15e-e349-48a8-8e01-bbabb6781734', 'route': ['p1', 'e1', 'i10', 'x11', 'p1', 'c4']}
1769454230.101714,RECEIVED,3974c176-fe97-4191-9cdf-7cae8bc5a514,587a15d5-4a54-4213-a9ae-d8a79342fcd8,c4,c1,27,p1,?,surb={'id': '3de0fccb-8998-4520-b9e9-2346c5cb47f3', 'route': ['p1', 'e1', 'i8', 'x10', 'p1', 'c4']}
1769454230.4331608,SENT,0504a463-905c-439f-8452-60cacff4e86e,38613ccb-a206-4104-923c-81cbd28daae7,c1,c2,3396,?,p1,
1769454230.4332108,CREATED,2d4d4b4c-514b-46a9-8d1a-e432abaa8044,5b2d75aa-1e03-430c-a862-bd23b3b94527,c1,c2,27,?,?,surb={'id': 'a2c510fd-6c82-446f-82e8-c899f6bcad05', 'route': ['p2', 'e7', 'i11', 'x11', 'p1', 'c1']}
1769454230.4595485,RECEIVED,6477deca-9fdd-4f25-ac27-55f141a0fcb9,1d2a57aa-8640-4770-84ae-6bed297fee5a,c4,c1,26,p1,?,surb={'id': '54ca4e7e-2a9c-400f-a0f1-f441a1983ab7', 'route': ['p1', 'e10', 'i9', 'x2', 'p1', 'c4']}
1769454230.9443572,RECEIVED,ef4df7eb-d1e1-48d9-a20f-ff80d5a29539,30bb3dab-fb4c-4ac2-8146-c29515e3d678,c4,c1,27,p1,?,surb={'id': '542a88c2-ae66-4e63-acb0-ba63752be4e5', 'route': ['p1', 'e8', 'i4', 'x11', 'p1', 'c4']}
1769454230.9771843,RECEIVED,4fcfbd55-95ae-4436-a48f-b00880dfd137,1e38811e-6894-4826-9c5d-3cd5d0caff81,c4,c1,26,p1,?,surb={'id': 'b2e74abf-3491-4f03-bd39-1774a0a8f905', 'route': ['p1', 'e11', 'i12', 'x3', 'p1', 'c4']}
1769454231.0422366,RECEIVED,3ea6891b-5fe8-4d1c-a281-fd7285805582,80ecf3ec-f10f-4b3c-8d24-2090d9a8bf4e,c4,c1,27,p1,?,surb={'id': '90e73edf-18b4-429d-b477-7dbe1a710022', 'route': ['p1', 'e1', 'i8', 'x2', 'p1', 'c4']}
1769454231.0607073,RECEIVED,a93df387-355d-4206-a235-6e1156a29ab5,ee3c8a7b-9a54-4667-a15c-902e33f4fe85,c4,c1,27,p1,?,surb={'id': 'ca11a3cd-c079-4dab-b7d2-fa403ac870fa', 'route': ['p1', 'e3', 'i9', 'x8', 'p1', 'c4']}
1769454231.274414,RECEIVED,545e0cf7-80d2-432f-8883-f04e72487328,93ae46b7-6b45-425c-ab33-6501e845dd9c,c4,c1,27,p1,?,surb={'id': 'b66d17b1-7068-4cb3-b3f8-2653e11ea454', 'route': ['p1', 'e6', 'i9', 'x12', 'p1', 'c4']}
1769454231.3645952,RECEIVED,bd940be1-bfa9-4d2b-988c-481fe07a4b87,09094cbe-075a-40ea-96bf-a48d0d9e6c4e,c4,c1,27,p1,?,surb={'id': '5aabb71d-fd3d-4160-bf6c-9b2bb5f54447', 'route': ['p1', 'e4', 'i4', 'x5', 'p1', 'c4']}
1769454231.4475772,SENT,fa8ccc96-987e-4d40-b0b0-8972778628f9,e1f4175d-5858-40a8-b42e-58ee615b2b08,c1,c2,3359,?,p1,
1769454231.4477253,CREATED,f47e26ca-46bd-44d2-9b48-d87ef54cee3b,6e4a654d-a5bb-4032-ba02-ca21edb43507,c1,c2,27,?,?,surb={'id': '1b52b7ec-0688-425e-99aa-19d77c4497b9', 'route': ['p2', 'e8', 'i10', 'x5', 'p1', 'c1']}
1769454231.5746875,SENT,b43859b7-03d8-4820-8eb6-2e43010fc8a8,909d3d28-80bc-4086-a945-c66061fb013c,c1,c2,3388,?,p1,
1769454231.5748324,CREATED,a0d7c464-39ec-4f60-984d-9853c37e32a8,1648518d-030a-460c-b23f-9241b6223741,c1,c2,26,?,?,surb={'id': 'e6766831-4f9f-4ae4-a388-9819573c7a40', 'route': ['p2', 'e1', 'i2', 'x2', 'p1', 'c1']}
1769454231.89318,SENT,8f38f10d-3b85-4fea-b281-8887a2d2bf59,2d184c32-7cd3-43e0-b283-349e5edf9d1e,c1,c2,3378,?,p1,
1769454231.8932784,CREATED,15474803-18d5-4726-a6ed-a437e99eb604,9c183659-b947-46e5-9fda-17877632583e,c1,c2,26,?,?,surb={'id': '048085b3-a3e0-415c-a6d5-97c77b3c7651', 'route': ['p2', 'e10', 'i2', 'x3', 'p1', 'c1']}
1769454232.058215,RECEIVED,bde8c57f-96b5-40e6-ab1d-7b947edcc7f4,9c2bd91d-66b7-461e-9e5f-27234f5d4960,c4,c1,26,p1,?,surb={'id': '7323d411-873d-40be-8351-103d3b3add4d', 'route': ['p1', 'e7', 'i11', 'x7', 'p1', 'c4']}
1769454232.4414847,SENT,7fb17618-523f-4cd6-90e9-8fdc6faa90e6,0be95b61-4c81-457f-af01-5e5a8604282d,c1,c2,3383,?,p1,
1769454232.441594,CREATED,a72a6602-618a-4fd7-9bff-1c30767d982f,1f300e29-b17f-406f-a6d8-3c82639ec417,c1,c2,27,?,?,surb={'id': '3fdbe373-1658-4485-bfef-8b0f19be80a0', 'route': ['p2', 'e8', 'i9', 'x9', 'p1', 'c1']}
1769454232.7704124,SENT,2c420ba0-beb6-4252-ab0b-db220f0e340a,61f20857-9e87-4efd-9387-c2ac668f13d6,c1,c2,3359,?,p1,
1769454232.7705247,CREATED,11e89cb3-bc56-4c16-aaf7-a699d996a9d6,13db9c1d-d7d2-40f0-9614-06e37f86845e,c1,c2,27,?,?,surb={'id': 'b2608589-d06d-4653-ad71-42db0e4f4e10', 'route': ['p2', 'e6', 'i5', 'x2', 'p1', 'c1']}
1769454232.9626915,SENT,ab45eab2-9bb3-4e27-ac84-69452181cf35,4ad3a43a-c2b6-4b21-a5d1-30dfb09901b6,c1,c2,3402,?,p1,
1769454232.9627988,CREATED,630e3f07-eb8b-4fca-8826-ec31659af408,9da9b15f-18ab-4c5d-8252-6cce80fe246c,c1,c2,27,?,?,surb={'id': '6b653d1f-7c67-44b1-a81e-4789bafdc5a6', 'route': ['p2', 'e2', 'i5', 'x10', 'p1', 'c1']}
1769454233.5259645,SENT,29099c1a-254d-41e1-b211-9d3bf19aa07c,0858846a-716d-4811-a678-97799b7c71f0,c1,c2,3375,?,p1,
1769454233.5261395,CREATED,0637a266-daa1-4ef3-99a8-5293273a0070,937f5bab-7ea5-43dd-b033-b13af11842a4,c1,c2,27,?,?,surb={'id': '1c599a6b-2af8-435a-946e-b5ede36db2a0', 'route': ['p2', 'e2', 'i9', 'x8', 'p1', 'c1']}
1769454233.563433,RECEIVED,a0b22554-a654-4709-a042-f04aa0857042,01d8c3f4-cc42-45f5-b711-a4d98ac1d841,c4,c1,26,p1,?,surb={'id': 'b89f9cb0-1e32-44ef-afc6-0b662206678e', 'route': ['p1', 'e6', 'i1', 'x10', 'p1', 'c4']}
1769454233.780115,RECEIVED,17c9c05a-b318-4438-8aca-a5a4ffe8cbb9,1b8b975e-f981-4c86-8800-da839f920b71,c4,c1,27,p1,?,surb={'id': 'c89e8812-9f79-4100-8e2f-fb9ef377196e', 'route': ['p1', 'e1', 'i9', 'x7', 'p1', 'c4']}
1769454233.8573334,SENT,57922d3c-1c4f-48fe-8f7b-fa060a97fee4,4e46536b-81ea-490b-9f2a-8ee91d055e05,c1,c2,3399,?,p1,
1769454233.8574667,CREATED,91d25615-abda-4ff9-a09f-02d48af4fe14,ce860301-f080-4c28-a909-15ed4d22d8c3,c1,c2,27,?,?,surb={'id': '1debd33c-39ab-4b10-a522-071ec6de783a', 'route': ['p2', 'e1', 'i3', 'x10', 'p1', 'c1']}
1769454234.1367636,SENT,4522cc03-bed6-4b66-8571-595eb48da6f6,2b2b6bed-2f1d-4379-ae50-afcdcaa98e1e,c1,c2,3368,?,p1,
1769454234.1369,CREATED,fa91f5b5-5d6f-42e6-b3b1-55605d0783e2,7e58add8-3374-4fe0-b71d-54f44742f6f0,c1,c2,27,?,?,surb={'id': 'decf3275-d960-4005-95f0-da253d48d3c8', 'route': ['p2', 'e6', 'i2', 'x1', 'p1', 'c1']}
1769454234.3033903,SENT,8053dda5-adb7-4aa3-9d97-509fd710b502,e188c81d-64d6-4c96-b013-19a33d27450c,c1,c2,3395,?,p1,
1769454234.3035324,CREATED,fbb1e901-9f2f-495c-802c-812013b307c8,23e3f112-f8ec-4964-bf26-228fff9fb08b,c1,c2,27,?,?,surb={'id': 'ff08b15f-b455-4724-891e-0137fa9b1e7a', 'route': ['p2', 'e1', 'i11', 'x3', 'p1', 'c1']}
1769454234.3186352,RECEIVED,42c21665-bcb7-47d3-a906-3dd39ee51fc4,ec7aaecb-a077-4121-b2c1-76fc56e3c017,c4,c1,27,p1,?,surb={'id': 'ebbb2f3d-9015-446c-8533-6f6d44ad3f8b', 'route': ['p1', 'e1', 'i8', 'x7', 'p1', 'c4']}
1769454234.3225198,SENT,b5e45d18-f286-4276-b35e-d7abd457c176,ba6d3b82-2039-4f7b-ad12-cb5adcceee61,c1,c2,3384,?,p1,
1769454234.3226478,CREATED,92650ef6-eb18-4e43-baeb-bdd5f9b6bab9,93c44a43-d516-4e18-860f-a0578e5d0ff8,c1,c2,27,?,?,surb={'id': '021996d7-7bb3-4795-9bee-b0b6f8f88576', 'route': ['p2', 'e2', 'i7', 'x1', 'p1', 'c1']}
1769454234.7419333,SENT,69f0fd03-eb06-4fdd-a942-9e2a8c7b8942,183f3b59-c016-4c1a-b81e-67efc1adeff4,c1,c2,3392,?,p1,
1769454234.742106,CREATED,1107f7f1-fd05-4d79-abe0-1a2c2bd493f7,afe6f896-2d7f-49d0-b4b7-d62b6c0766ef,c1,c2,27,?,?,surb={'id': 'e0ba5481-5fe3-42bb-9493-f98b3d7e0501', 'route': ['p2', 'e12', 'i4', 'x4', 'p1', 'c1']}
1769454235.3653772,SENT,ce477546-bd8a-49c5-b31c-aa8098202970,7eb1b542-7fd4-4f16-ad4a-9bf4692c0cbc,c1,c2,3359,?,p1,
1769454235.365523,CREATED,6e511569-0adf-45b2-8a00-80d5bd77b32b,b2b5e1bd-2fca-4343-ab9a-ea89800ed1d2,c1,c2,27,?,?,surb={'id': '86dc98fa-0c5d-404f-992e-65798ba584aa', 'route': ['p2', 'e8', 'i6', 'x4', 'p1', 'c1']}
1769454235.7465217,SENT,5a1f118c-a5ca-494f-91fa-b9dcf063489b,bfe2a5a0-ec88-4b57-9bfa-ab599c73e821,c1,c2,3384,?,p1,
1769454235.746671,CREATED,399a9beb-1e7c-4c6c-8843-b4f73afff8d6,61d1448a-c3c6-452e-b7a6-291dffea1a4d,c1,c2,27,?,?,surb={'id': 'daede76b-9838-430f-b277-57a58c594a16', 'route': ['p2', 'e11', 'i7', 'x2', 'p1', 'c1']}
1769454236.0196452,SENT,0925aba5-4738-4689-8629-f5e96ed17073,2b9044c4-aba2-48da-961a-21136dd44409,c1,c2,3380,?,p1,
1769454236.0197225,CREATED,d29660ae-0e6f-4370-932e-a89edc9dcf8a,23273189-61ba-44f2-90c3-b0d2cbf66e53,c1,c2,27,?,?,surb={'id': 'b3526d48-a8a8-4cc0-91bc-6910ae9e488a', 'route': ['p2', 'e12', 'i2', 'x10', 'p1', 'c1']}
1769454236.2104392,SENT,f3b8593c-9e8f-4d6d-baaa-3273f2c51929,aa7fd365-d199-4d09-ade1-39c66e1838dc,c1,c2,3376,?,p1,
1769454236.2105312,CREATED,b5991a3d-3550-45f8-8a88-abddd2d383b9,b9f2f903-f9c3-44b2-8389-63fd9d6c49bf,c1,c2,25,?,?,surb={'id': '8f5e9435-35a5-438c-949c-2bcce51ccc62', 'route': ['p2', 'e2', 'i5', 'x10', 'p1', 'c1']}
1769454236.6530142,SENT,6eef48d4-592c-407f-b775-863a6f689474,40f2517c-3179-4a77-bbb7-6a2a401b9320,c1,c2,3391,?,p1,
1769454236.6541955,CREATED,fa010849-4b4f-4c0f-9786-f3a5a0337368,238aa9fd-af78-47cb-a811-86ca4fce7790,c1,c2,27,?,?,surb={'id': 'f2b35ffb-469d-440f-a2d6-95aa72178489', 'route': ['p2', 'e1', 'i7', 'x1', 'p1', 'c1']}
1769454236.71366,SENT,b800942e-4e28-4ae0-a110-7de6479916aa,ee4a01aa-0114-49a0-a475-43e19c485576,c1,c2,3364,?,p1,
1769454236.71376,CREATED,f2cd4b3b-2d12-4d7d-a0f9-964dd606f7da,7e8b01df-7f0e-4a95-8257-9410c7aabbb2,c1,c2,27,?,?,surb={'id': '44350fde-77d0-42fc-bd27-b59d126a4ae7', 'route': ['p2', 'e8', 'i1', 'x2', 'p1', 'c1']}
1769454236.862349,SENT,af367637-66c8-4eb3-a7b7-b5602eff6285,6ee7326e-a51d-49f2-9c07-b33cd6eb9ed1,c1,c2,3383,?,p1,
1769454236.8624244,CREATED,018d50dc-e3ee-4e99-ae06-86638de43dc5,b524b868-cdab-4c86-8917-660ecf025de3,c1,c2,26,?,?,surb={'id': 'e5ce0543-8723-45b5-9c31-d45f24d295ce', 'route': ['p2', 'e12', 'i5', 'x3', 'p1', 'c1']}
1769454237.1064785,SENT,c57d9465-6bf8-41bb-ac54-fc816347976c,f33a244b-f404-4280-844c-05dc8cb2c499,c1,c2,3396,?,p1,
1769454237.1065514,CREATED,147b95fb-e1a9-49ae-920c-b6b01aed9228,8f9fa644-8b66-4130-9e64-07dac71ff451,c1,c2,27,?,?,surb={'id': '614c3556-68ef-4905-8aef-fbaf5c2129e0', 'route': ['p2', 'e11', 'i9', 'x10', 'p1', 'c1']}
1769454237.3478005,SENT,82260475-eb46-4245-903b-944d6704101c,349a4add-8106-42e3-b04b-9416ee4c6a3f,c1,c2,3400,?,p1,
1769454237.3478866,CREATED,9783f66e-d349-4e41-a37c-5aff7d103fbd,cdf4c135-40b6-42be-b901-b7333f5600a9,c1,c2,27,?,?,surb={'id': '9eea0428-bd0d-4c65-99dd-839303f893c5', 'route': ['p2', 'e4', 'i12', 'x3', 'p1', 'c1']}
1769454237.6732388,RECEIVED,baf8c3d4-1097-49a9-868f-4ceaf987d96d,7b1548f4-752e-48ce-b3ee-af4b50503de9,c4,c1,27,p1,?,surb={'id': 'a5bc09e5-eb50-4f9a-b4c8-c80bffb14575', 'route': ['p1', 'e9', 'i8', 'x10', 'p1', 'c4']}
1769454237.7048357,SENT,c1352d16-aa46-4e8b-85b8-d0b4bcb77e93,55fce778-d4d0-45dd-b714-99778fda3a4d,c1,c2,3376,?,p1,
1769454237.7049346,CREATED,3b25c156-5e91-4047-928d-5bab649ad46a,53c5111b-701e-45ed-9c86-20273fd50af2,c1,c2,27,?,?,surb={'id': '1e2cbcb4-0bae-4d2f-b0b2-d23cdc00c168', 'route': ['p2', 'e11', 'i2', 'x8', 'p1', 'c1']}
1769454237.9886413,SENT,76eadc3d-409d-4efb-94d9-6a2872c4f785,e5e74494-6098-4972-934a-7d5834fef3a2,c1,c2,3381,?,p1,
1769454237.9887457,CREATED,dab08e6c-f877-4908-9376-898700e073d2,f2c6bd7f-9960-4f5a-8830-78292f01616c,c1,c2,27,?,?,surb={'id': 'f172672d-7b2d-4b52-bebb-13fc560ec5f0', 'route': ['p2', 'e6', 'i11', 'x3', 'p1', 'c1']}
1769454238.080265,RECEIVED,ee7ec5b0-f2d0-42fa-93f6-1a0a8319837d,0d853506-90bf-4a4d-9a89-587a284955ec,c4,c1,27,p1,?,surb={'id': 'e819e67f-35c5-4de0-b56d-f07edc8468ae', 'route': ['p1', 'e9', 'i4', 'x12', 'p1', 'c4']}
1769454238.0956657,SENT,18ec13ec-404c-47a7-a0a8-93cda96bed73,a31aa3bc-c2fb-40b6-b970-6fffe006fce4,c1,c2,3384,?,p1,
1769454238.095766,CREATED,72fa4d5a-c836-4412-ab4e-c1d97cb99613,52a4292a-9d9a-423c-81d9-3abd0e799c3b,c1,c2,26,?,?,surb={'id': 'd48f63c7-b257-4152-94cb-21f4ef2e8102', 'route': ['p2', 'e12', 'i11', 'x9', 'p1', 'c1']}
1769454238.163929,SENT,2969548b-702a-436f-b486-622782ff2678,4e57646a-24e0-44a0-b451-ba6008e01ab4,c1,c2,3355,?,p1,
1769454238.1640267,CREATED,5f62587d-e264-4037-b156-6264e31d3af4,cca1ee6b-c5fb-4811-84bd-58faa0127fea,c1,c2,26,?,?,surb={'id': 'd5fde25b-bb84-476e-989a-bf34910228de', 'route': ['p2', 'e2', 'i3', 'x7', 'p1', 'c1']}
1769454238.5597582,SENT,1db36d10-8b1d-4fcc-b22b-bb4c4791e5c4,30afee38-818d-41cf-93f2-8c9c4e3a8536,c1,c2,3359,?,p1,
1769454238.5598354,CREATED,bd04f14f-1ae6-4b4b-8856-40c47dd55c92,e5a9e587-88d5-47c8-a679-753161277b6d,c1,c2,27,?,?,surb={'id': 'd919c9fc-80e6-46da-aeb0-ed234e38f5d0', 'route': ['p2', 'e8', 'i7', 'x3', 'p1', 'c1']}
1769454238.6611524,SENT,f8cd88fc-f6f6-45a5-b87d-02fe88e9917c,53ce8a09-1bbd-4d91-88c9-936a28a571c3,c1,c2,3376,?,p1,
1769454238.661312,CREATED,efeb7598-803a-40c7-96dc-eff6282b3168,52a67f41-4cca-47fd-bddc-e3d821f3070c,c1,c2,26,?,?,surb={'id': '0aa545f9-e5e6-41ed-aede-543dfab30f8e', 'route': ['p2', 'e4', 'i1', 'x2', 'p1', 'c1']}
1769454238.7035544,RECEIVED,a8c03c87-d5f4-4b93-b6cb-358e71b3a0fe,ccec298f-6376-4b63-93e9-9a2dc04a91aa,c4,c1,27,p1,?,surb={'id': '55368cb2-7e79-44eb-a112-efbf9b280cb2', 'route': ['p1', 'e8', 'i12', 'x9', 'p1', 'c4']}
1769454238.7256908,SENT,643f1541-9cbb-45c9-b0e9-296c11c09394,faaa45ec-bceb-4852-8a2c-d439c3f47b39,c1,c2,3399,?,p1,
1769454238.7257552,CREATED,d15a73bc-ff74-4c05-828c-cbf32b2f46a0,89859ded-8d13-4515-a89e-ccbe02e3c6ab,c1,c2,27,?,?,surb={'id': '9700e6fe-1462-40f2-ad1d-4268b62f9027', 'route': ['p2', 'e2', 'i4', 'x12', 'p1', 'c1']}
1769454239.128698,SENT,9a556573-0981-41c0-918d-b8258b88bcef,68c407a5-2732-4f11-89bd-4ab46e44f9d1,c1,c2,3381,?,p1,
1769454239.1288292,CREATED,5986a644-e4ca-4603-b2f9-dccfcb30117a,3e76e698-283b-4d8d-b5f5-80bb300f4861,c1,c2,27,?,?,surb={'id': 'bbd611f9-d4e8-47b7-b48f-cb08a913d48f', 'route': ['p2', 'e11', 'i5', 'x2', 'p1', 'c1']}
1769454239.3556602,SENT,1cc63cd5-caa4-41ce-b6bf-5d5750bb5d51,80d1ab5d-0bba-42c0-bf6e-c1d3b9b0ca21,c1,c2,3378,?,p1,
1769454239.3557968,CREATED,11810810-e611-457f-883b-b56dd87e27cb,7aae2d46-169c-4d22-af21-ec66ff0c8f71,c1,c2,26,?,?,surb={'id': 'e455e506-436f-4756-804c-b4bbf548d231', 'route': ['p2', 'e1', 'i2', 'x10', 'p1', 'c1']}
1769454239.64381,RECEIVED,406a7617-57d9-4600-958c-1c4292180b63,f9f30b63-9b45-4cda-8202-7d74ea45dd27,c4,c1,26,p1,?,surb={'id': 'ea158ae1-77fc-41cb-90f6-e5cc3ef1c200', 'route': ['p1', 'e3', 'i5', 'x9', 'p1', 'c4']}
1769454240.026868,SENT,a99e4a9f-3950-444f-b806-6f33950d9e52,e93962ba-8120-4c9c-a541-76ae519febfa,c1,c2,3376,?,p1,
1769454240.0270205,CREATED,48f5c34e-74b3-4e78-8a3f-9f202510706f,75615edc-ccd6-4880-9b49-78b96d3e0eb7,c1,c2,27,?,?,surb={'id': 'af97fa1f-7c3c-435f-a711-8ee1bce0812a', 'route': ['p2', 'e8', 'i9', 'x4', 'p1', 'c1']}
1769454240.5160236,RECEIVED,4f374c82-4ce0-4eef-ac1e-defb8574456a,4cd894f2-4f59-43fd-8c64-a78eca1bcfcd,c4,c1,26,p1,?,surb={'id': '3d37313c-c77d-491a-8856-cb4a1f76f531', 'route': ['p1', 'e3', 'i5', 'x4', 'p1', 'c4']}
1769454240.6903737,RECEIVED,6e8b4056-c0be-4f31-b81a-03046a66ed1a,6131229a-939c-4773-b10b-19aa9db2825e,c4,c1,27,p1,?,surb={'id': 'f9060970-e7c9-44ad-96a9-7d3f6cdb6ebe', 'route': ['p1', 'e1', 'i4', 'x5', 'p1', 'c4']}
1769454240.7844381,SENT,923f394f-53cc-4b19-836b-b3c8861c09f7,ba4cc0f6-da91-4ffc-b7cf-70caca940ba0,c1,c2,3376,?,p1,
1769454240.7845252,CREATED,2e2a6fcc-3430-48c9-8350-d155bfe5ae4b,793b9d0e-2e57-4470-b7e6-3ae9fafad504,c1,c2,25,?,?,surb={'id': '605881fa-fd59-4a1c-a947-b5e425822095', 'route': ['p2', 'e10', 'i11', 'x4', 'p1', 'c1']}
1769454240.9527645,RECEIVED,37daf0ec-857c-4fea-a156-789ac50bce97,e80d9914-83e1-485b-8b1e-e1a27ce01448,c4,c1,27,p1,?,surb={'id': '2ab76f51-fb84-4f14-97f0-3e305e8f34c7', 'route': ['p1', 'e8', 'i7', 'x8', 'p1', 'c4']}
1769454241.2922502,RECEIVED,78402281-8187-4a84-b7a2-388c9dcf9eb5,f21c9097-a0a9-4c64-acbd-8ea6f8794b79,c4,c1,26,p1,?,surb={'id': 'c1ff841a-40f3-4002-a4d2-c0bd2e90e6ec', 'route': ['p1', 'e8', 'i1', 'x12', 'p1', 'c4']}
1769454241.4847438,SENT,d6991db6-61a6-441b-b05f-0532c750e4fd,caf6ae58-fc30-436a-b144-747ea1f14cc1,c1,c2,3396,?,p1,
1769454241.4848216,CREATED,5df912e5-97f8-4961-bed6-d26770ec53e3,a14155a5-8b4f-41a0-881c-4863a97c35a6,c1,c2,27,?,?,surb={'id': 'c836f3d5-4694-4a29-b925-2eab39587832', 'route': ['p2', 'e5', 'i1', 'x11', 'p1', 'c1']}
