timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769394791.1843436,RECEIVED,17416196-4597-4cc0-8895-0c20c4d16e12,4ddb8ebf-9c33-40c9-9f66-754aaf218a97,c5,c4,27,p1,?,surb={'id': 'f7bff743-d18a-49db-8e01-2644faeeecd2', 'route': ['p1', 'e3', 'i5', 'x1', 'p2', 'c5']}
1769394791.2908435,SENT,229cc886-5902-4107-b443-e35f1276900f,5fe2a7c3-085f-47d8-b98c-43ddbcae8aed,c4,c2,3363,?,p1,
1769394791.2909744,CREATED,db110886-0a6d-4087-8e69-859f94e9a128,c90ca382-9140-4473-aff4-1a647ab5aee2,c4,c2,27,?,?,surb={'id': '923d6554-1eca-4d8c-b2dd-e9dac1f8b6a8', 'route': ['p2', 'e7', 'i8', 'x2', 'p1', 'c4']}
1769394791.3230913,SENT,a58d5754-ca1c-40ac-9e4f-3c8869c04a2e,69956c4b-688c-49b7-bb66-1bfc91259a62,c4,c2,3387,?,p1,
1769394791.3232448,CREATED,5ff6436e-8bda-4321-ac57-418e2a668f33,fbe1f0e1-bd6f-4980-8ca9-1e2c8ce7183b,c4,c2,26,?,?,surb={'id': '598c7e06-e76b-4fb7-a24b-6ebd6edfc3a3', 'route': ['p2', 'e11', 'i12', 'x11', 'p1', 'c4']}
1769394792.1736357,RECEIVED,8459f6b5-dbfc-4d6a-85fa-ced716e9e470,2bacb087-d0f3-4508-9050-b114fee8b37f,c5,c4,27,p1,?,surb={'id': 'b976128d-14bc-44d1-a262-41cabf4f8c54', 'route': ['p1', 'e10', 'i5', 'x3', 'p2', 'c5']}
1769394792.194126,RECEIVED,1a841ae8-d441-47c7-bdd6-d35c27bb213d,2f64bd5b-1517-4b6c-a19a-7f71e25c5a55,c5,c4,27,p1,?,surb={'id': '49272418-5e1c-46e4-8b4a-4aa16a90316c', 'route': ['p1', 'e6', 'i3', 'x7', 'p2', 'c5']}
1769394792.4268281,SENT,a18dfa94-df42-4052-b6f9-fc1b7ac8df62,e9bfc511-82b7-4fbe-818e-3f73540fb895,c4,c2,3385,?,p1,
1769394792.427183,CREATED,9c01088e-48cf-4ded-9aad-bf70c06adf95,9861413e-fced-412f-87f6-4970853bc292,c4,c2,27,?,?,surb={'id': '5e34f737-7e19-460e-880d-854277d51ea4', 'route': ['p2', 'e2', 'i3', 'x7', 'p1', 'c4']}
1769394792.616948,RECEIVED,27d8020c-251e-49e6-ae4c-fb4acaf5d02e,8960ea0b-d8b2-4b56-9f78-b6d8c8ec61a2,c5,c4,27,p1,?,surb={'id': '1a2cb686-42c3-4a09-8d07-0bd46bb1c75f', 'route': ['p1', 'e10', 'i12', 'x11', 'p2', 'c5']}
1769394792.7945328,SENT,b8391dd1-f131-41fc-80c0-55f72fce057b,e51fb1b7-3058-43e1-8b4e-6523b8e2aa59,c4,c2,3359,?,p1,
1769394792.7946937,CREATED,91d9f88a-cdd4-4de2-b351-a8bf29feef3e,c8ce3cd6-24df-43a7-9063-4b4eb90066d1,c4,c2,27,?,?,surb={'id': '10a1c3b9-ecee-418b-b705-a81d7611efc1', 'route': ['p2', 'e6', 'i1', 'x8', 'p1', 'c4']}
1769394792.9602873,SENT,dfac9dfc-b7fc-400c-87e0-365283f96e41,2b2f4210-932e-448b-8e7d-0bce6b6434c3,c4,c2,3375,?,p1,
1769394792.9604368,CREATED,af03a454-3716-4af6-8660-47165b4e3f04,fca9a412-45ed-4ea9-8ae9-f27477786313,c4,c2,26,?,?,surb={'id': 'b66ed90a-4661-471d-8a78-d414f9382852', 'route': ['p2', 'e4', 'i11', 'x7', 'p1', 'c4']}
1769394793.0245237,RECEIVED,54000479-c116-44d2-8a34-16fcc5f091ef,8dcd5203-c7f3-474d-abe4-4c6f6ca0cbc4,c5,c4,26,p1,?,surb={'id': '1133c912-e2dd-4966-bd4c-e2c47d153670', 'route': ['p1', 'e1', 'i12', 'x8', 'p2', 'c5']}
1769394793.1374283,RECEIVED,e95d1d94-555d-4ccd-ae4d-e07b16567c6b,368fc3b8-ecea-40fe-9985-2877a4100e18,c5,c4,27,p1,?,surb={'id': '98610b1e-e7eb-419a-9f9d-93d707b520dc', 'route': ['p1', 'e8', 'i4', 'x2', 'p2', 'c5']}
1769394793.2116575,RECEIVED,506811ab-a7a4-4b2b-a052-aa1bd89e0eae,65e19140-8bab-4e02-93c5-10773269b9c3,c5,c4,27,p1,?,surb={'id': '5c3a88db-b5d3-4e46-8203-2e4da88ce53d', 'route': ['p1', 'e11', 'i4', 'x11', 'p2', 'c5']}
1769394793.2198777,SENT,241aa4d5-5012-4b93-a5a9-4cd594681565,a3a57297-70b8-4c9d-9427-44fae32ef706,c4,c2,3392,?,p1,
1769394793.2199786,CREATED,ab8345db-c295-4688-886e-8eceac8a0cfc,2afd1410-4679-4399-8836-d4bb66d7e070,c4,c2,27,?,?,surb={'id': '4309d955-d321-4725-aa26-d4be1f4e2400', 'route': ['p2', 'e4', 'i10', 'x4', 'p1', 'c4']}
1769394793.3180242,RECEIVED,0590b67a-ce63-4a55-aae2-3f140b0b440f,8728d7f2-15c3-437e-ba94-447af3395e15,c5,c4,27,p1,?,surb={'id': '16305043-8579-422b-9f92-b335234f6ee1', 'route': ['p1', 'e9', 'i1', 'x7', 'p2', 'c5']}
1769394793.8553596,RECEIVED,4a982a33-81d8-4a45-b6d2-83c638634cb4,c378f0fa-9fb0-4960-9e9e-1f892960883a,c5,c4,27,p1,?,surb={'id': '93b22c12-a930-48bc-8ba9-b63b71fc648f', 'route': ['p1', 'e9', 'i11', 'x6', 'p2', 'c5']}
1769394794.2828193,SENT,15c19153-9e29-415b-9b70-8d923691e848,d68cb613-ecb3-4740-922e-317cf436ccb5,c4,c2,3382,?,p1,
1769394794.282983,CREATED,79bfcd96-2d17-4119-92a3-39bc09abb328,13137fa7-3dbc-46a5-b796-47c89b10175f,c4,c2,27,?,?,surb={'id': '7d658466-34a3-4722-9138-66691eee5ec2', 'route': ['p2', 'e11', 'i11', 'x3', 'p1', 'c4']}
1769394794.5837739,RECEIVED,2f807e38-e5f3-4907-a10e-3bc7827e2508,69bd3851-837e-4aa5-a773-afda9a01d367,c5,c4,26,p1,?,surb={'id': 'a2f82f95-ea79-4431-aef7-1abd950f6e09', 'route': ['p1', 'e6', 'i9', 'x11', 'p2', 'c5']}
1769394795.2733755,SENT,fdfff82c-a52d-4893-ab35-0f9c009c4784,3dfc80a3-e66c-4085-b574-572e5bfbac31,c4,c2,3392,?,p1,
1769394795.2735186,CREATED,245790b0-8431-422d-afe3-9d5f05360a71,a0aa79c9-4198-4afd-a75c-62cfcaacd015,c4,c2,27,?,?,surb={'id': '2170c554-8139-4f48-823b-54b9d726735a', 'route': ['p2', 'e3', 'i12', 'x11', 'p1', 'c4']}
1769394795.4371686,SENT,02dfee30-cc19-4ae8-9be8-a554b4e42c66,a7eefb15-8344-4844-868e-a6b7c2d1f3d9,c4,c2,3388,?,p1,
1769394795.437261,CREATED,4da749da-a6df-4574-836f-a92291a52154,c05140d9-96f9-4da7-9e84-ff51a27faf4b,c4,c2,27,?,?,surb={'id': '5199704e-4841-4db1-b495-a347fc8d8796', 'route': ['p2', 'e11', 'i12', 'x1', 'p1', 'c4']}
1769394795.7707405,SENT,855847eb-e7f2-4e52-b6b1-833510a823bc,15965ced-a4bf-4db9-9ab1-5f0394c1e3bb,c4,c2,3360,?,p1,
1769394795.7708902,CREATED,a5d13cdf-6465-4a38-bdce-0c92d1d84f46,d7658c3f-4391-44bb-8cd7-912e4cd204ff,c4,c2,27,?,?,surb={'id': '8dd9b6be-f426-4c42-85cf-2c3eef77d6e7', 'route': ['p2', 'e7', 'i10', 'x3', 'p1', 'c4']}
1769394796.126857,RECEIVED,e45bb6a0-b336-4a98-b24e-07d5533c8014,3f58427a-91f8-45a7-aa69-52ef21ded842,c5,c4,27,p1,?,surb={'id': '606871cf-42d6-410f-989d-dd717d2662e8', 'route': ['p1', 'e5', 'i2', 'x5', 'p2', 'c5']}
1769394796.2702727,SENT,b3b08fb2-6955-4a2a-a034-e089b8033ade,e192ef56-0840-4e61-b447-ac3cc254c4a7,c4,c2,3379,?,p1,
1769394796.2705128,CREATED,22527ec7-3f79-4c4e-8d3c-1b47438067de,bf3c87a6-b2f3-4b19-854d-555ecdd9f47b,c4,c2,27,?,?,surb={'id': 'b138f73f-2f00-42d8-bded-f275bc8a6c56', 'route': ['p2', 'e1', 'i10', 'x12', 'p1', 'c4']}
1769394796.3868508,RECEIVED,69202c58-14d4-4afc-99cb-9d6bbb779589,1f98f11e-3483-434d-bb17-e2bef75fd0ae,c5,c4,27,p1,?,surb={'id': 'ef9ae78d-5def-4431-84b4-5ee71c7e93ef', 'route': ['p1', 'e3', 'i8', 'x2', 'p2', 'c5']}
1769394796.4732218,RECEIVED,77484614-82eb-41a9-8008-7d89c72eba2f,3cf207c5-9428-4947-96be-e4de10a89e73,c5,c4,27,p1,?,surb={'id': 'aefc222d-f196-46f6-9c3c-b9e49321bdd2', 'route': ['p1', 'e12', 'i10', 'x8', 'p2', 'c5']}
1769394796.818578,RECEIVED,bf9c5932-b94f-40e7-b3e7-6530e38a1768,accd4bd2-d2ac-46a0-aada-26e28fb2771a,c5,c4,27,p1,?,surb={'id': '2e02662d-2e93-40d4-8b24-ae9436e2a8a0', 'route': ['p1', 'e2', 'i1', 'x12', 'p2', 'c5']}
1769394796.8368402,SENT,83109e3d-6f4c-420e-aff8-f8b7384faed0,428bf207-00fa-4e45-9d49-278c93ec3628,c4,c2,3382,?,p1,
1769394796.8369436,CREATED,1984e179-7f1c-4822-9ca6-8813c1f8b972,8bbf0b59-c2b6-4538-9b01-b2cffd39ad2a,c4,c2,27,?,?,surb={'id': '1d38caf6-a0c0-41f2-9bb4-68965abaf49f', 'route': ['p2', 'e7', 'i2', 'x3', 'p1', 'c4']}
1769394796.8812525,RECEIVED,9fa2ea59-20dc-4fe6-a894-315ff63f91df,057b327e-e31f-4e64-923f-cdbb4f451a22,c5,c4,26,p1,?,surb={'id': '1c7b17ea-dc19-42d8-8d69-5347f32f5f07', 'route': ['p1', 'e9', 'i1', 'x11', 'p2', 'c5']}
1769394797.0782924,RECEIVED,2f0dc29a-bd0b-468f-ba05-6e129fccf95b,295da894-5e3d-4c60-bc44-f0ca8bc83a67,c5,c4,27,p1,?,surb={'id': 'c0f29fe8-12b2-4799-913a-528a3462ef45', 'route': ['p1', 'e7', 'i5', 'x5', 'p2', 'c5']}
1769394797.0839508,SENT,7e0e3c99-8115-4e58-a000-02bbd9e4fc43,234b9149-ede9-41ba-80ef-daa7d150cf88,c4,c2,3376,?,p1,
1769394797.0844605,CREATED,0ffa30cc-7d40-4a16-95ee-ca291942f4e4,1d84dc10-4dbf-4286-bd1e-6881bef6e2b3,c4,c2,27,?,?,surb={'id': '34436cec-822c-4deb-b034-bec41a66587a', 'route': ['p2', 'e6', 'i5', 'x9', 'p1', 'c4']}
1769394797.1660025,SENT,2207b483-04b7-4261-8eb8-ba9d2d8a0115,6c95de56-a9dc-4731-9f4b-bb3b333e334c,c4,c2,3371,?,p1,
1769394797.1660707,CREATED,ba64a396-d2e8-4a43-a859-3936a1bc8ab3,1699763a-78dd-4f72-9bc7-ac437355a01c,c4,c2,27,?,?,surb={'id': '405865b7-a1d8-4b43-85b7-c757e62c9dea', 'route': ['p2', 'e4', 'i4', 'x1', 'p1', 'c4']}
1769394797.5537846,RECEIVED,36293533-b498-47b8-84a0-d66b1d0785a9,38cb2939-68c7-4c48-8273-f7785bce08e5,c5,c4,27,p1,?,surb={'id': 'b8ae28e9-55bc-46ad-9a1f-d412c47c2dee', 'route': ['p1', 'e3', 'i9', 'x6', 'p2', 'c5']}
1769394797.5680087,RECEIVED,f6d82698-ade1-431e-a353-789ab8cdae2b,9c55c62e-919f-479c-8768-88579dfd144d,c5,c4,27,p1,?,surb={'id': '37d5a465-cd6a-437d-8d74-c8fb113de847', 'route': ['p1', 'e11', 'i6', 'x6', 'p2', 'c5']}
1769394797.58376,RECEIVED,125c9bf3-02a8-465e-ba02-b08df3bcdb84,175a6faf-6699-4548-b008-60d47d996bb1,c5,c4,27,p1,?,surb={'id': '6c323093-3c65-427f-b055-5a8a1c8f386a', 'route': ['p1', 'e12', 'i5', 'x8', 'p2', 'c5']}
1769394797.713584,SENT,e88df42a-cc33-4446-b494-9e96ee648bc1,4c427b89-f337-4528-af84-8aacf1b9f2f9,c4,c2,3397,?,p1,
1769394797.713772,CREATED,ad9f1a1c-6fb9-42ed-8ab3-95c46f8b0f45,794abb8e-9a52-4804-b65b-0a67b4e451bf,c4,c2,27,?,?,surb={'id': 'af637e38-808b-4148-9da0-61ce2d23f354', 'route': ['p2', 'e10', 'i10', 'x6', 'p1', 'c4']}
1769394797.858178,RECEIVED,b77c411a-7613-4b34-91a5-1ae59a80a08a,9ed9282b-e829-4f3e-ad95-76d3c6193412,c5,c4,27,p1,?,surb={'id': '02b9a83f-8c27-4085-93c0-ee7273ab353f', 'route': ['p1', 'e1', 'i12', 'x3', 'p2', 'c5']}
1769394798.1984668,SENT,388ca345-4a9e-4c4e-9527-6338dd8073f8,434c3b64-dcfb-46f0-ae66-7a0013467835,c4,c2,3388,?,p1,
1769394798.1986096,CREATED,3fd335df-2654-4c8d-add2-ebd4896e97b2,aaef4a58-899c-41cb-b57e-1e76aae3f9a8,c4,c2,27,?,?,surb={'id': 'eaf557fc-c3a4-48d7-9002-94209cfed416', 'route': ['p2', 'e2', 'i11', 'x11', 'p1', 'c4']}
1769394798.271365,SENT,0f7371b1-c3be-46bc-922e-367de47db6ef,6ad88afb-85a1-4a49-a8e7-26b476cbd17a,c4,c2,3400,?,p1,
1769394798.271608,CREATED,caf8d9a2-4c05-4338-8737-dcffaf2f1108,cf85758e-3aa7-4395-9c0a-d6e339b9eed1,c4,c2,27,?,?,surb={'id': 'dbf35f99-a36c-48c2-91d4-7a865849d031', 'route': ['p2', 'e7', 'i10', 'x6', 'p1', 'c4']}
1769394798.3264863,SENT,d1e661d9-d420-4a5e-b83c-d7498e6b8450,26ba6270-3a0a-452a-b56e-e167a3a409ff,c4,c2,3359,?,p1,
1769394798.3265986,CREATED,1bbf1c0e-e380-4a97-9b26-c757110fa7fe,c47c87f8-b356-421e-9b53-97bf0b093839,c4,c2,26,?,?,surb={'id': '1f8a92be-15a7-4631-8897-0e7a7d00c710', 'route': ['p2', 'e2', 'i9', 'x2', 'p1', 'c4']}
1769394798.612375,RECEIVED,dbbfffd9-f8b0-4d09-9b7f-2756a34bc0fc,347ab0c9-7800-4795-8c4c-9fe326124ca0,c5,c4,26,p1,?,surb={'id': 'bfb0b2c1-ffb7-4b77-b19d-bc29c867f19e', 'route': ['p1', 'e2', 'i4', 'x12', 'p2', 'c5']}
1769394798.6387894,SENT,1b654bb6-6b3b-4c27-a710-73c224dc3179,f2654861-bbdc-44f6-ba38-2da74a9c7ad2,c4,c2,3360,?,p1,
1769394798.6389086,CREATED,449b22cf-d777-42c5-afd4-4da67c2d61b4,e2a3cdf0-b39b-4df7-8a5c-21055ec98cf0,c4,c2,27,?,?,surb={'id': '561e867b-8088-4e32-b35f-7dab00ecafbe', 'route': ['p2', 'e6', 'i6', 'x6', 'p1', 'c4']}
1769394798.9242125,RECEIVED,ffb6a30b-6ebb-4edb-b742-f6f3dcdd8767,abb67cc7-e317-49c5-b0dd-f4cbe7f23377,c5,c4,27,p1,?,surb={'id': '1294d1bf-aab9-406a-850d-c5085b861e73', 'route': ['p1', 'e12', 'i6', 'x5', 'p2', 'c5']}
1769394798.9424467,RECEIVED,00c05b1d-58dd-4b15-9a0f-3fda0ac72108,bbf8261f-6a3c-4786-bce8-ad464377ac4c,c5,c4,27,p1,?,surb={'id': '7210fd6b-97d5-4fdc-a73d-7ca1fa7803ae', 'route': ['p1', 'e4', 'i7', 'x7', 'p2', 'c5']}
1769394799.0014982,SENT,57ba7a31-2f49-431b-910d-9a59fe5bf461,ca096c82-a669-4b6a-ba9f-0645f72d4884,c4,c2,3395,?,p1,
1769394799.0016308,CREATED,f81acc3d-a61f-4f79-b2cb-d68afb082f9d,a70d514e-73df-4ca5-844e-6f3c26490e45,c4,c2,27,?,?,surb={'id': 'f1907957-15a5-49a7-964a-528e6ad2d7dd', 'route': ['p2', 'e5', 'i10', 'x4', 'p1', 'c4']}
1769394799.2004776,RECEIVED,0a3bab6d-c205-47d8-bad1-be0c449373b6,f7fa371d-ae1e-4a12-97f7-28c0ba3fee08,c5,c4,27,p1,?,surb={'id': '7edcefda-9b7d-4c41-8f9e-981642a5a361', 'route': ['p1', 'e12', 'i11', 'x8', 'p2', 'c5']}
1769394799.331382,SENT,1c80f3ac-95a3-43d8-96fe-8ef887e0ed36,e14c8c47-3006-4569-8c96-bb49da07d39f,c4,c2,3398,?,p1,
1769394799.3315005,CREATED,6068d84e-76bd-4731-8265-6a5b92e3921e,b284da39-a0d2-4370-8e4b-d7dbeb217790,c4,c2,27,?,?,surb={'id': '4716a848-41fd-4f1f-91e8-a620347192fe', 'route': ['p2', 'e12', 'i9', 'x8', 'p1', 'c4']}
1769394799.424471,SENT,aa006923-3033-4964-b161-5938efac66dd,7caee39c-b8e3-407e-be10-a0e32befc0b1,c4,c2,3383,?,p1,
1769394799.424601,CREATED,c6775350-53b7-440b-95da-77a159e3bc0a,3f241c1a-8458-4de2-b6db-e295dd75463c,c4,c2,27,?,?,surb={'id': '8ec8b492-f46a-4610-ba75-cce6e130c7e2', 'route': ['p2', 'e7', 'i1', 'x6', 'p1', 'c4']}
1769394799.4687927,RECEIVED,72d2ad9a-6a38-419c-b6d1-d203fc23a28a,0cd5b157-ce1b-4a48-a048-d44e2696131f,c5,c4,27,p1,?,surb={'id': 'e1220ff8-3739-4a64-b2e1-cb36205d6beb', 'route': ['p1', 'e8', 'i7', 'x3', 'p2', 'c5']}
1769394799.546182,SENT,ed755f7c-713c-4aeb-a369-94fc9135092a,b47ffec1-5266-49d8-84e1-61190a88d88f,c4,c2,3368,?,p1,
1769394799.5464559,CREATED,cff28912-e711-4025-9ada-ae48b0fc0a16,f3f25f77-86d4-4171-b534-1b8a54498814,c4,c2,27,?,?,surb={'id': '422f1f00-67e3-4ddd-9e94-24e46bdc3a4a', 'route': ['p2', 'e6', 'i11', 'x3', 'p1', 'c4']}
1769394799.7644575,RECEIVED,360c582f-f3e9-448f-8fb1-f20bfc4864e5,ce6b2925-7aec-400b-b89a-48fc25f2d430,c5,c4,27,p1,?,surb={'id': 'f744df58-40b6-4348-9130-670c61f79aa5', 'route': ['p1', 'e10', 'i8', 'x4', 'p2', 'c5']}
1769394799.9290833,SENT,43052933-f5fe-401c-90ff-618bc7de6e3d,13b7e44d-5b72-47e4-b816-9b8fbb96d1b5,c4,c2,3371,?,p1,
1769394799.9292989,CREATED,a6cff6ed-9551-40d6-9b16-b402d681aeb8,78e5af5f-d644-4ff0-b57f-d8812e339ac0,c4,c2,27,?,?,surb={'id': '79e2d29f-bf82-401c-b05f-76fc58a02ebd', 'route': ['p2', 'e12', 'i9', 'x6', 'p1', 'c4']}
1769394799.9884207,RECEIVED,66ef3162-552a-4207-9a06-e44e7b2dbb38,5930e0b9-124d-409c-a97f-d46cbed53da3,c5,c4,26,p1,?,surb={'id': '13af336a-76d0-495b-a1e6-b163f46da84f', 'route': ['p1', 'e1', 'i1', 'x1', 'p2', 'c5']}
1769394800.0120347,SENT,b978125d-e7d3-43df-936f-789687d51087,39d977f4-7f1a-4a26-a506-fb977c6641af,c4,c2,3365,?,p1,
1769394800.0121891,CREATED,87a7532d-4baa-45b4-a513-7402dae16066,45796992-4795-4264-ae49-32bef4735826,c4,c2,27,?,?,surb={'id': '760ea590-c68f-4b31-b286-188332460396', 'route': ['p2', 'e3', 'i3', 'x3', 'p1', 'c4']}
1769394800.377232,RECEIVED,5932b9c0-e9cc-4fcf-9d43-c7ddeae4e934,a1bb74b8-19e9-4c21-8d9d-27e51b52059a,c5,c4,27,p1,?,surb={'id': '634e233a-0bd6-4e43-ad92-4881ffcaa374', 'route': ['p1', 'e2', 'i10', 'x9', 'p2', 'c5']}
1769394800.7886438,RECEIVED,141adc39-9161-4e2c-a83f-6726e08f8630,e7999e14-33d4-47ec-88c3-54e2f37d9040,c5,c4,27,p1,?,surb={'id': 'bee5f267-1d03-4228-b7db-ed671f6de9cf', 'route': ['p1', 'e1', 'i2', 'x10', 'p2', 'c5']}
1769394800.8645961,RECEIVED,21bd6440-a2a1-4bc7-9a67-fee76b422604,4f3a6c1a-7e36-473d-99c0-5d27251e6eb0,c5,c4,27,p1,?,surb={'id': 'a40746c1-32d8-42b8-a412-fbff5a24cfa7', 'route': ['p1', 'e3', 'i5', 'x11', 'p2', 'c5']}
1769394801.3442283,RECEIVED,a5390761-6ec4-4dad-932b-d843afedea4d,bd017b3d-6812-44d7-b120-0322519f8819,c5,c4,27,p1,?,surb={'id': '26b869af-07c5-4116-9f5a-4d0412d1ec2f', 'route': ['p1', 'e8', 'i2', 'x2', 'p2', 'c5']}
1769394802.0589104,RECEIVED,e3d0ffdd-03a5-463a-9961-34ba5641e063,4fb84db1-e0e0-460d-8451-4888fd2fc948,c5,c4,25,p1,?,surb={'id': '49ed7446-ead7-4fd2-b7e6-cb282112af2d', 'route': ['p1', 'e2', 'i3', 'x1', 'p2', 'c5']}
1769394802.1988752,SENT,bfc8d7a4-c281-46d0-8922-5aefaac0a6dc,c26bb27d-aad6-4ebc-8d1e-f25f5eeaba5a,c4,c2,3364,?,p1,
1769394802.198977,CREATED,f90e0ba9-1794-4136-a894-baab7db43f17,190e9fbd-3dd2-409f-9c1a-fc90297d6b47,c4,c2,27,?,?,surb={'id': '6f780ee8-9e62-4a9e-87c2-2a1dc3876d9e', 'route': ['p2', 'e7', 'i7', 'x5', 'p1', 'c4']}
1769394802.311619,SENT,c462ca12-f151-4ffe-a195-998eb9f46f89,a7064157-a9af-4806-9f94-ddb6270d55db,c4,c2,3376,?,p1,
1769394802.3117166,CREATED,b437ae7e-019d-45de-a690-7162aeeb7148,34f2176d-a1cc-4ddf-a593-364b013773a7,c4,c2,27,?,?,surb={'id': '6ec58f11-d93a-4df2-8297-2ac63937d066', 'route': ['p2', 'e4', 'i6', 'x6', 'p1', 'c4']}
1769394802.3656316,RECEIVED,51ed4611-7521-4247-bb26-5873dc8f9789,9cd47be8-3627-4303-b8c5-ebea99edac5c,c5,c4,27,p1,?,surb={'id': '049c7e25-a7c0-4976-8fac-59c44bf38f98', 'route': ['p1', 'e9', 'i5', 'x4', 'p2', 'c5']}
1769394802.383283,SENT,39f1ddfd-3a7c-4223-be76-5456bca7703e,ad35eabd-6bf3-4c2c-aadc-11d09b0a10f5,c4,c2,3368,?,p1,
1769394802.3834476,CREATED,414f356d-84cf-4f5c-9cca-7258c9c413d9,01627f60-5fb6-4977-856a-2a23d2d2a14e,c4,c2,27,?,?,surb={'id': 'd85a58a9-5563-42a3-9352-5c99eebeea6e', 'route': ['p2', 'e8', 'i5', 'x1', 'p1', 'c4']}
1769394802.4050395,SENT,dab30f52-0c8b-4fda-97e8-e643213e84a5,350d3da2-3ac6-4f03-9bc3-709b49d8cbff,c4,c2,3388,?,p1,
1769394802.4052434,CREATED,c1610d0d-eda9-457a-a37d-cc693a22119e,00d5c2eb-7f2e-4728-abdb-dc5c732cafc4,c4,c2,27,?,?,surb={'id': '8d5f977e-f3c6-4865-b759-5fb3acd156a1', 'route': ['p2', 'e2', 'i9', 'x9', 'p1', 'c4']}
1769394802.5904145,RECEIVED,1beced58-4edf-4c53-8cf1-63179f415cc8,c010f4a3-0d09-4d1e-a896-f9e17077ac1d,c5,c4,27,p1,?,surb={'id': 'ea1740fa-bdac-4230-9a2e-56b4c9f44926', 'route': ['p1', 'e5', 'i4', 'x6', 'p2', 'c5']}
1769394802.6170385,SENT,7216f82e-eb0a-4beb-9a81-cc9a5fc7d7d0,5893c4a9-6bd7-4eb9-a944-fd9ea7629fb4,c4,c2,3392,?,p1,
1769394802.6171584,CREATED,6d34519e-ac50-4057-b713-0f7d0f3f849e,204e4145-d949-4312-86be-4d9f67f96ab8,c4,c2,26,?,?,surb={'id': '6e708e88-12f2-48e6-a4ad-1e5d5852210b', 'route': ['p2', 'e11', 'i9', 'x3', 'p1', 'c4']}
1769394802.9203627,RECEIVED,5fb09ef6-b95c-4cd6-b594-fe6ec01fd987,7079c97b-9f78-49da-ad7f-9064566600b7,c5,c4,27,p1,?,surb={'id': '35393b6f-e087-40d5-8b37-eff6f85119e0', 'route': ['p1', 'e10', 'i10', 'x9', 'p2', 'c5']}
1769394803.0135176,SENT,c5c0db97-c043-435d-986d-29da5248d4e6,d4c4c8f0-ecb7-449a-a999-8eb700426eca,c4,c2,3401,?,p1,
1769394803.0136766,CREATED,77ef4ed5-e371-4f0c-9b3e-80a167289862,d6a6ba4c-7d2c-4a46-9341-71964e93cff2,c4,c2,27,?,?,surb={'id': '15f9d5c7-ea50-4ee4-976e-a5f351008f50', 'route': ['p2', 'e9', 'i4', 'x2', 'p1', 'c4']}
1769394803.2906597,SENT,46c465e9-39b2-4243-b3bc-d40fa408e49b,141f0d91-3221-49eb-bcf5-5c9cebac31f0,c4,c2,3379,?,p1,
1769394803.2907207,CREATED,ff6e5c0f-8a80-43e0-b7a7-d782f5c5dda2,3ac880ba-2450-4408-a0a5-f4fd7cbacf80,c4,c2,26,?,?,surb={'id': 'a56a697a-68d1-4587-8d57-61cd7ec481fb', 'route': ['p2', 'e6', 'i5', 'x7', 'p1', 'c4']}
1769394803.2983704,SENT,5497f011-ca78-4784-97e5-aec268a3cde4,50c489f5-7e42-4067-ae42-3a85644b5cb3,c4,c2,3395,?,p1,
1769394803.2984333,CREATED,54e51030-147e-4422-9790-0922b637d22e,891b0448-a1f7-4698-bc0b-d050fe08cb27,c4,c2,27,?,?,surb={'id': '45138cd0-74ca-4206-b65e-fc581c9dc394', 'route': ['p2', 'e4', 'i12', 'x4', 'p1', 'c4']}
1769394803.3347943,SENT,ab1288b1-29e0-4acc-9ea6-6913ad78f3c7,51f14771-1a65-47c1-9230-be4778459dba,c4,c2,3390,?,p1,
1769394803.3348567,CREATED,545397f0-9f0a-44c2-b614-fb702cdb8108,0dc395d9-56cc-4726-a066-38fa08bc1c61,c4,c2,27,?,?,surb={'id': '2a46c199-578b-4ea9-81a5-eb91acaa6ee6', 'route': ['p2', 'e12', 'i4', 'x6', 'p1', 'c4']}
1769394803.447318,SENT,1bd6cde8-d324-44ba-a90a-61145edd7beb,cb074e5b-5b5f-4f7a-815a-2b2386b42686,c4,c2,3382,?,p1,
1769394803.4474695,CREATED,763fa19b-7128-439e-9d26-a04328d93a5d,b1424c91-000b-4959-b26d-b34fc325adcc,c4,c2,27,?,?,surb={'id': '6c88143b-4de8-4894-a0eb-f3fc94c3f239', 'route': ['p2', 'e3', 'i1', 'x4', 'p1', 'c4']}
1769394803.4574711,SENT,a915b259-1a0a-47ed-8f27-dc1091885b2f,e2acb6c3-2ff3-48a5-b584-9a6f50c357d7,c4,c2,3359,?,p1,
1769394803.4576201,CREATED,c33305de-118e-4ed6-b916-fc01497f69ac,65207c85-da4e-4f78-8de4-29554cd4e605,c4,c2,27,?,?,surb={'id': '5d1ec307-ae75-4a76-8922-15270619460c', 'route': ['p2', 'e3', 'i8', 'x2', 'p1', 'c4']}
1769394803.7289584,SENT,76acd2c3-0135-4de2-9917-8051dbbbbef5,72ef8160-85f5-4e22-b616-71c6acc56ba4,c4,c2,3374,?,p1,
