timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769495572.7850323,RECEIVED,6c86f546-1c5f-429b-b423-b4c2e3a049ab,a83c4d32-0cec-4db4-9651-341f742fa9b1,c2,c3,27,p3,?,surb={'id': 'cc337827-852b-4632-afb0-1fb65d039752', 'route': ['p3', 'e7', 'i5', 'x5', 'p2', 'c2']}
1769495573.1489894,RECEIVED,48032cf2-04f2-4b4f-b50e-74dfde3f2c86,dffba44f-56d5-4322-82ed-023b2fb10710,c2,c3,25,p3,?,surb={'id': 'd30f1075-704c-4ce7-bb92-5ae8177becab', 'route': ['p3', 'e7', 'i2', 'x2', 'p2', 'c2']}
1769495573.2256963,RECEIVED,f0f7ac51-5698-413c-ac19-937b4aa93a3a,3fc87915-7b1a-4d2b-8f6b-028670005189,c4,c3,27,p3,?,surb={'id': 'f8f00aee-226b-4fdc-b336-639782ed8d97', 'route': ['p3', 'e2', 'i9', 'x6', 'p1', 'c4']}
1769495573.5094733,RECEIVED,cfe47619-04c2-43be-8fb4-888d7b0b179a,d91ad8a2-fda7-420a-819f-ef092fa16485,c2,c3,27,p3,?,surb={'id': '286e9984-c027-4761-8c75-b4cce92717da', 'route': ['p3', 'e5', 'i2', 'x4', 'p2', 'c2']}
1769495573.5409448,RECEIVED,9561aa91-97a5-4e70-ac38-63793781f58d,40e0bc9e-64de-41ec-810f-36ea8b2cae21,c4,c3,27,p3,?,surb={'id': 'ffe4ac16-7efc-4570-a920-556872ccc7ac', 'route': ['p3', 'e8', 'i4', 'x12', 'p1', 'c4']}
1769495573.5803337,SENT,90879241-9786-44ee-b7b1-2a56f36d6080,0c1d4c97-4321-405d-ae3f-b62909c3b362,c3,c4,3376,?,p3,
1769495573.580433,CREATED,cdeab649-ec5b-4b11-bd35-6629e21b4017,4d8f9efe-b205-479d-a363-4b3c0731bb29,c3,c4,26,?,?,surb={'id': '9f3e511b-a933-41a4-ab89-b6866f300783', 'route': ['p1', 'e7', 'i4', 'x11', 'p3', 'c3']}
1769495573.5997806,SENT,0675b88d-edeb-48a0-a325-4a432ce0b407,c2b73a2d-5ab9-4624-98ce-930804970c4d,c3,c4,3379,?,p3,
1769495573.5998933,CREATED,1081c2fe-e221-431d-9901-434739ca6e7e,6fd3e24e-87a3-4506-aebc-4ce873a46096,c3,c4,27,?,?,surb={'id': 'eaf9e1d0-28ce-47fb-9921-ba8b1ac5aae1', 'route': ['p1', 'e1', 'i7', 'x8', 'p3', 'c3']}
1769495574.0608516,RECEIVED,c518f023-338f-4034-81e1-ce932566c061,974e282f-eafb-476e-aaa5-cacad264ae95,c4,c3,27,p3,?,surb={'id': '7a3b8f6f-ae8d-4dd1-ab01-bd0a1473b0b6', 'route': ['p3', 'e4', 'i12', 'x9', 'p1', 'c4']}
1769495574.0872138,RECEIVED,98178266-35ba-49af-898e-09807e436afc,2dbb0d83-7950-4224-aee7-1ac6a06373f7,c4,c3,27,p3,?,surb={'id': '1c18bfab-a859-4db5-8bdc-fe917adf9a79', 'route': ['p3', 'e6', 'i1', 'x11', 'p1', 'c4']}
1769495574.1122248,RECEIVED,9e035967-1247-4f8c-abdc-aed3e11ddf81,a124187d-2175-4c9a-bfb2-95d585781fda,c2,c3,27,p3,?,surb={'id': 'bb824755-901a-40c6-af5c-4070800647f1', 'route': ['p3', 'e10', 'i4', 'x7', 'p2', 'c2']}
1769495574.2055264,SENT,21c1f2c6-6352-4e31-bb5b-ce99f2e8a580,01fed412-28f3-4b4b-b474-b53606a59859,c3,c4,3364,?,p3,
1769495574.205627,CREATED,f8096559-f4bb-4a56-88f5-1e033e059737,cc4d7e42-aab4-471c-8559-13bb30bc5e96,c3,c4,27,?,?,surb={'id': 'bc1ec416-ffbf-4016-beb4-70c3e4ce97c2', 'route': ['p1', 'e9', 'i3', 'x2', 'p3', 'c3']}
1769495574.3034294,SENT,a9d627d5-3ac7-457b-8a71-523427f6b9bc,fb8c19d0-4be7-4ad8-a21a-b67fdaf79253,c3,c4,3396,?,p3,
1769495574.3035314,CREATED,98fb3a1c-6325-4789-b235-4264b8306ef7,ca4bcf16-0f29-4fda-8b80-76abe55b4c9d,c3,c4,27,?,?,surb={'id': '7b46e6c6-d544-4751-ad99-ef5e9ad895af', 'route': ['p1', 'e11', 'i4', 'x12', 'p3', 'c3']}
1769495574.3465972,RECEIVED,950817e6-ec71-463f-9c43-a036f19241aa,9747414d-e543-414a-83e4-f29a77ac313d,c2,c3,27,p3,?,surb={'id': 'c2445765-b24e-453f-a48b-f35d84868cdf', 'route': ['p3', 'e4', 'i9', 'x1', 'p2', 'c2']}
1769495574.4355426,SENT,743a4eae-08b1-4489-bc6e-5d9062bfad5c,c31af185-8740-4471-9f54-f63fcf02e935,c3,c4,3383,?,p3,
1769495574.435644,CREATED,06539403-0908-4746-b820-03a1ebc93436,09507480-a81e-4117-849a-4a213e850d27,c3,c4,26,?,?,surb={'id': '2acbf886-efdd-4147-b9d7-c62e2369445b', 'route': ['p1', 'e11', 'i8', 'x4', 'p3', 'c3']}
1769495574.4508145,RECEIVED,f04e6a6b-c721-4fd3-aedb-a4b8a0f922cc,80cd6eaf-f032-403f-93ee-a9b89433e6d4,c2,c3,26,p3,?,surb={'id': '955937ef-50bd-4c7a-82c8-7355409c9e2a', 'route': ['p3', 'e7', 'i6', 'x1', 'p2', 'c2']}
1769495574.52333,RECEIVED,08e1e866-0a5b-4b37-a1ca-b5e403f59de6,98807ef7-7d4a-4501-8ce3-b5382e104820,c4,c3,27,p3,?,surb={'id': '336808c0-b501-4d48-8456-162f8f8a5a4b', 'route': ['p3', 'e12', 'i9', 'x5', 'p1', 'c4']}
1769495574.5949914,SENT,9ecf1616-f8f9-422b-bb27-ef69cc785ac2,41c1cd46-f9b7-4e9b-95db-aced5e1544ee,c3,c4,3359,?,p3,
1769495574.5951467,CREATED,ea66df00-1f0f-4511-9cdd-550eb21dfabf,4457ee22-ced4-49e4-a8e0-deaf42e89c69,c3,c4,27,?,?,surb={'id': 'f1302244-b4e1-49ff-a603-e8db54b8eb05', 'route': ['p1', 'e2', 'i8', 'x1', 'p3', 'c3']}
1769495574.647169,SENT,67472c54-151c-4c6a-8257-5d23ad3ed57c,bece026b-9635-4c4a-93f4-af0dd3923433,c3,c4,3377,?,p3,
1769495574.6473222,CREATED,44f48cf1-0cbb-4e18-b604-c54949d5eceb,7cab8ab1-7a9e-4f94-af22-deb8642f53e8,c3,c4,26,?,?,surb={'id': 'f5123dcd-481d-4bcc-a04d-140c7f7c1a7e', 'route': ['p1', 'e9', 'i11', 'x7', 'p3', 'c3']}
1769495574.9055674,RECEIVED,103487e5-0cab-420b-809e-21f4301a457a,b1590661-1838-401a-9fd5-1c1d4df4743a,c4,c3,27,p3,?,surb={'id': 'aa3eae7f-b03a-40b0-925c-42451a5ae6a5', 'route': ['p3', 'e11', 'i2', 'x3', 'p1', 'c4']}
1769495574.9349422,RECEIVED,f733df04-793c-40e9-a7ef-a0aa460e808c,3d465042-15f1-40f3-8c41-0673bd283a20,c4,c3,27,p3,?,surb={'id': 'dc267a26-8c85-427b-b0cc-2101c9672ec3', 'route': ['p3', 'e2', 'i7', 'x7', 'p1', 'c4']}
1769495574.9746943,SENT,ab32c117-3246-4bae-8408-156e076cd7b0,2ffad0a7-925b-4cdf-8829-9076d738e897,c3,c4,3390,?,p3,
1769495574.9748447,CREATED,094a558c-7dac-44ba-bc26-fe76574534fb,b27327ff-e0fd-464a-8a52-e384b8d0f370,c3,c4,27,?,?,surb={'id': '90b56767-8787-452e-8b16-424515f3b8c7', 'route': ['p1', 'e3', 'i8', 'x2', 'p3', 'c3']}
1769495575.028671,SENT,55885085-5538-4a6e-90a3-7e14fae31aa1,b416ccbe-0ba5-4853-b68f-f65ad816ad0a,c3,c4,3383,?,p3,
1769495575.0288188,CREATED,0381dcb9-9be7-4f36-a968-85e90b36ef00,140a05fa-dc4e-4e74-adec-fdbfe2bcc21c,c3,c4,27,?,?,surb={'id': '2ed791ba-d709-446e-a706-556bd327a3fc', 'route': ['p1', 'e9', 'i1', 'x5', 'p3', 'c3']}
1769495575.050623,SENT,c4bc4e02-6b45-4edc-ba4d-aea7215ff3aa,d9109dd4-64ab-40b2-a584-ac52bdef8b43,c3,c4,3386,?,p3,
1769495575.0507722,CREATED,04f2cf6c-7e2e-4278-9618-a0e18e4fd08b,d8c48bd1-c7d3-4ba7-b4fc-4c2a7ac14c10,c3,c4,26,?,?,surb={'id': '8eed572b-6f18-485f-8af7-322bf5ad544b', 'route': ['p1', 'e2', 'i11', 'x6', 'p3', 'c3']}
1769495575.1486244,RECEIVED,05c139cd-9bc3-414f-b65e-58388752a1f6,4618cdd9-8406-4dc6-9932-ac57baa0f100,c2,c3,27,p3,?,surb={'id': '217f0c7e-65f5-44e5-96ac-9e971c0004f1', 'route': ['p3', 'e8', 'i11', 'x2', 'p2', 'c2']}
1769495575.159787,RECEIVED,dd57f90b-c5f1-4fce-b5bc-9a0dff12cfea,3650e866-aebd-4a60-86f9-8a21616fce1e,c2,c3,27,p3,?,surb={'id': '3e921af3-1058-45f2-a567-f26d234fbc7c', 'route': ['p3', 'e12', 'i10', 'x5', 'p2', 'c2']}
1769495575.269496,SENT,5ddd50a3-b485-4d2c-8797-f8899ee9049d,f955dbcc-075f-4a44-85a8-ee4a9b122a3c,c3,c4,3360,?,p3,
1769495575.26956,CREATED,8a8ab7bd-d5e5-4b5c-9008-5613b6ad3442,16c074aa-c9a8-4219-b014-cd0771eca369,c3,c4,27,?,?,surb={'id': 'e4147cd3-7fb2-445d-ba74-91f277bd1281', 'route': ['p1', 'e3', 'i3', 'x9', 'p3', 'c3']}
1769495575.3978803,RECEIVED,4c32e8dd-04b8-41b6-beef-304ce37920f8,5b9be33d-bbeb-487e-8f24-add73f75bf65,c2,c3,27,p3,?,surb={'id': '03e46888-629e-404d-a39b-d05b932910dc', 'route': ['p3', 'e5', 'i4', 'x8', 'p2', 'c2']}
1769495575.4594462,RECEIVED,8db01596-782e-4c92-aee2-6227773c37c4,70f49f42-6956-40c9-aa6e-e9a1300ed039,c2,c3,27,p3,?,surb={'id': '2e741992-0bbb-4b81-97c9-1fdc19def507', 'route': ['p3', 'e7', 'i6', 'x5', 'p2', 'c2']}
1769495575.5992427,RECEIVED,05218fb0-69f4-47b3-8f38-5d8664eac58b,1337ccc2-58bd-409a-a569-bc29e60d95b0,c4,c3,27,p3,?,surb={'id': 'e7b1a247-494f-4f19-b277-2b66d28ce120', 'route': ['p3', 'e4', 'i3', 'x12', 'p1', 'c4']}
1769495575.6191206,RECEIVED,2f4dcc55-b42a-4e7d-8ec8-dd292d9dda90,45324876-9bcf-4db6-ace4-fa8516d14a18,c4,c3,26,p3,?,surb={'id': 'f4731fcd-f0d0-4752-a547-52d155b005de', 'route': ['p3', 'e10', 'i4', 'x5', 'p1', 'c4']}
1769495575.6201649,SENT,43eff0c0-f447-457c-bd01-20e00b604663,3c32f3df-1ff8-4cad-811e-57a54df20ec7,c3,c4,3384,?,p3,
1769495575.6203182,CREATED,74b89ec5-2558-4886-9301-342c46a360db,66a92105-142c-4109-b66e-6a32146dd442,c3,c4,27,?,?,surb={'id': '3b9d894c-8560-4350-9b16-19352ca61ac3', 'route': ['p1', 'e1', 'i5', 'x5', 'p3', 'c3']}
1769495575.8404558,SENT,35cabf79-fe7d-47f4-bc43-a79857dc8374,0207e06b-118c-4fed-8242-fef86d237ba8,c3,c4,3391,?,p3,
1769495575.840557,CREATED,b6eb00cd-c0ec-4b49-866c-62ee4885a123,836841b8-2a78-4fb2-b9e5-0da3ea12aaf0,c3,c4,25,?,?,surb={'id': '219f2984-cd32-4357-ae54-b35a710c4589', 'route': ['p1', 'e11', 'i2', 'x6', 'p3', 'c3']}
1769495576.0805142,RECEIVED,a9e043ae-836f-4370-a920-c87d628590fb,3b094c7b-a9ca-4839-9df4-31fe45b9c21d,c2,c3,27,p3,?,surb={'id': '0d371286-fb3a-4045-8390-988452250d76', 'route': ['p3', 'e11', 'i6', 'x6', 'p2', 'c2']}
1769495576.087324,RECEIVED,b798444a-611a-4f6d-a780-e8e95da88b4e,c645fce9-305b-4267-ae25-bd439677be5c,c2,c3,26,p3,?,surb={'id': '4ba64c45-f07c-48f9-a75b-707b53abcdb5', 'route': ['p3', 'e8', 'i9', 'x11', 'p2', 'c2']}
1769495576.255261,RECEIVED,b0248864-7b6b-42e4-823c-53909cc37ebb,71792bdf-cb29-4f0d-9f70-bd195647fcdb,c2,c3,27,p3,?,surb={'id': 'b1abac54-f526-4573-950c-0fb2c2c61715', 'route': ['p3', 'e1', 'i2', 'x8', 'p2', 'c2']}
1769495576.3562374,RECEIVED,7795fdf8-a1d5-4344-8a0d-a750c9c28c08,978b651c-a8a8-499d-a31b-50e6f5e42d02,c2,c3,27,p3,?,surb={'id': 'cf00d55a-455a-45ee-bffe-9ff73c11c849', 'route': ['p3', 'e10', 'i11', 'x12', 'p2', 'c2']}
1769495576.4602466,SENT,c6e386d5-8b03-42b9-82a9-b9b0b1028c01,60741d91-ffce-48ac-afb4-ec26abfe2d55,c3,c4,3395,?,p3,
1769495576.4603465,CREATED,cdad605b-0d49-4853-9d0b-11aca0f04f39,969ab072-6b80-460a-97c2-837e3b8ae757,c3,c4,27,?,?,surb={'id': '2eb32f0a-306b-4c1f-8117-1778140e4bfc', 'route': ['p1', 'e9', 'i11', 'x12', 'p3', 'c3']}
1769495576.510081,SENT,376a61d5-dae2-4975-90c2-aa33a2e5d591,0145de32-ad29-42c3-b300-2ae681636e80,c3,c4,3383,?,p3,
1769495576.5101848,CREATED,ecc4e12f-2e84-4d35-83f0-c0fbd7ce7040,2f9a40dd-79c1-4c8e-ae42-9b40f65b2ff1,c3,c4,27,?,?,surb={'id': '5589a283-2bf8-4afb-beb7-0a8f9467887c', 'route': ['p1', 'e4', 'i6', 'x6', 'p3', 'c3']}
1769495576.6035156,RECEIVED,178e4682-41f3-48fd-94a7-2d00aa4c8063,83099613-3423-4478-bd0d-60f426c30f68,c4,c3,26,p3,?,surb={'id': '51b8f021-89ac-4993-afe6-2ce6864e8c75', 'route': ['p3', 'e6', 'i12', 'x6', 'p1', 'c4']}
1769495577.2411273,RECEIVED,29563fea-f017-4811-92c0-175c2d13dc3f,bfdfc239-d5af-465d-ad0f-f4002b2dab07,c4,c3,25,p3,?,surb={'id': 'c34c62b7-44e9-44bc-8dd1-7c541ccdd307', 'route': ['p3', 'e7', 'i11', 'x10', 'p1', 'c4']}
1769495577.2642255,RECEIVED,aff6bb28-d15f-45c8-982c-192e790a9ed1,673f75f5-a1b2-4c88-8ee1-0b2b01069b54,c4,c3,26,p3,?,surb={'id': '8e76fd90-5263-43b0-bb3f-2297fcb18415', 'route': ['p3', 'e7', 'i10', 'x11', 'p1', 'c4']}
1769495577.437582,SENT,ab84445c-1fd4-42a0-bbf3-1ad5d215041a,4b7b3aca-49e3-4553-b895-a3decfd10113,c3,c4,3376,?,p3,
1769495577.437691,CREATED,dbcff29c-06a1-44a1-a820-6127d845557b,f06485e1-e56c-4f51-804a-ae353bc9e41a,c3,c4,26,?,?,surb={'id': 'd3d375b4-6ef6-4828-993e-2b93532bba53', 'route': ['p1', 'e5', 'i10', 'x5', 'p3', 'c3']}
1769495577.473726,RECEIVED,659fc47b-4cb3-426a-830e-fb9b6e3ec585,737639db-bcdc-4c77-8f96-e40813376744,c2,c3,27,p3,?,surb={'id': '3ca44123-51cd-4d3e-9e35-00ba1f8246aa', 'route': ['p3', 'e10', 'i11', 'x8', 'p2', 'c2']}
1769495577.4902034,RECEIVED,94f8bcf4-861e-489a-adec-95fc7c7f55a6,a8e77c86-5322-43ef-ad95-4d32ddf9e2e1,c2,c3,27,p3,?,surb={'id': '6a0a1556-f064-4764-9ac0-0d182070e5d6', 'route': ['p3', 'e12', 'i10', 'x8', 'p2', 'c2']}
1769495577.4952817,RECEIVED,d5d2e2d5-0725-4cff-a83f-ba6850468c55,46254669-f2e2-4678-a1f2-7e1575304732,c4,c3,27,p3,?,surb={'id': 'a230bfdb-509e-47b0-87fb-72c0ecd1dc5d', 'route': ['p3', 'e10', 'i4', 'x12', 'p1', 'c4']}
1769495577.6315799,SENT,fa357729-520b-428e-89a3-3a3614c26606,0e6b837e-7e9e-499b-8201-c58c1eb546e7,c3,c4,3379,?,p3,
1769495577.6316829,CREATED,9dafb863-6fc7-426e-bd6b-589c260afc75,da7d2404-3c1c-4b20-adc4-688bd71bdde4,c3,c4,27,?,?,surb={'id': 'df3f6cf3-aae0-414b-b673-81a7f026d7c3', 'route': ['p1', 'e6', 'i5', 'x12', 'p3', 'c3']}
1769495577.717748,RECEIVED,a60f039c-2dee-4cb4-97fa-f86a92426856,e46d6e27-00ec-4842-84da-48c4f45de1d7,c4,c3,27,p3,?,surb={'id': 'a7a0faaf-b87e-408a-8ea7-c97f033b47af', 'route': ['p3', 'e1', 'i8', 'x12', 'p1', 'c4']}
1769495577.9049435,RECEIVED,50c66802-9a2c-4cb3-afec-29003920337a,37d9ecae-3c72-42b3-8407-8a43d0b1adf4,c4,c3,27,p3,?,surb={'id': 'f08b3366-3a93-4c2e-8278-468e7746d313', 'route': ['p3', 'e7', 'i11', 'x12', 'p1', 'c4']}
1769495577.9144597,RECEIVED,d6f8b852-d394-4d2a-b0b5-6dbeb711a629,b824d73a-089b-49e8-9f63-641d46a86075,c4,c3,27,p3,?,surb={'id': '7170d5aa-641a-4698-a791-fd4b3676c288', 'route': ['p3', 'e10', 'i9', 'x5', 'p1', 'c4']}
1769495577.9286807,RECEIVED,e249d2eb-5992-415b-8349-b4208bcdeddc,9ada279d-a528-4be7-b781-4032c09af515,c2,c3,26,p3,?,surb={'id': '950c8db8-9d4b-4c0b-ab93-82397c20eaaf', 'route': ['p3', 'e5', 'i10', 'x3', 'p2', 'c2']}
1769495578.0736125,RECEIVED,90d6053d-4f07-4dda-a31c-f1ffcc059596,fab27edc-4bd7-4803-a964-1bece55b1564,c2,c3,27,p3,?,surb={'id': '9871a3f1-d3c5-4703-b584-d5a873fea0be', 'route': ['p3', 'e10', 'i4', 'x12', 'p2', 'c2']}
1769495578.2731397,RECEIVED,9daac72d-1c61-4983-91ab-d26d7d31250c,e37a8167-b462-4d55-b603-cb7b1108dbde,c4,c3,27,p3,?,surb={'id': 'c248363a-3353-4a4a-83bf-dc2a322f0a8b', 'route': ['p3', 'e6', 'i9', 'x4', 'p1', 'c4']}
1769495578.721364,RECEIVED,4fe6ed8c-012b-4a04-92fc-108c86bd84ec,f8fa7544-a2ed-4f3d-8983-76ec7acafe2e,c4,c3,27,p3,?,surb={'id': 'a551c5ba-a8f8-4f49-9d23-fbd22737a78e', 'route': ['p3', 'e7', 'i10', 'x9', 'p1', 'c4']}
1769495578.8302372,SENT,456f53c6-bd19-4f5a-9406-d9e27af0ee97,d4eda9ee-8701-425e-a2be-340bfe950dfd,c3,c4,3376,?,p3,
1769495578.8303852,CREATED,3fc2b366-9055-4622-a485-0a8d54f6eb30,0b12a1d8-a58f-4d4a-83fa-48a55ac5f415,c3,c4,27,?,?,surb={'id': '11539883-4557-43ee-a772-9cdcdbce6c5d', 'route': ['p1', 'e6', 'i5', 'x2', 'p3', 'c3']}
1769495578.85818,RECEIVED,6cdff87f-9a32-48c8-aa8d-93973b06297f,e6170c73-316e-4b55-b647-ae54a9554241,c4,c3,27,p3,?,surb={'id': 'bf926493-fa30-4594-b7c0-3c3564c12143', 'route': ['p3', 'e7', 'i7', 'x8', 'p1', 'c4']}
1769495578.8983328,RECEIVED,803670a1-6d69-40b7-a6f8-2e486dc4fd2c,2075fb03-eddf-4365-a351-7d8ea69666ac,c4,c3,27,p3,?,surb={'id': '47c63924-bf87-4fdc-960e-7d7737becc60', 'route': ['p3', 'e3', 'i1', 'x7', 'p1', 'c4']}
1769495579.5946527,RECEIVED,78d9e52c-6bbc-406c-92bc-e487ef5069a1,53a217b0-313e-408c-83fe-5ff6cb552881,c4,c3,27,p3,?,surb={'id': '4b6a7bc2-9ded-4af5-907c-dd11785b288f', 'route': ['p3', 'e6', 'i5', 'x5', 'p1', 'c4']}
1769495579.6215882,RECEIVED,f6fcbfad-0901-4f74-9ea8-62104b6a0f18,89b56de4-2975-4604-8512-ec2b77bc4e26,c2,c3,27,p3,?,surb={'id': 'ae6c76b2-22fd-47b9-8031-78bbc3671aa4', 'route': ['p3', 'e3', 'i8', 'x1', 'p2', 'c2']}
1769495579.816843,SENT,9549f31d-1bc5-4f8a-96fc-d2718e638db9,c17e10d0-1083-444e-b25a-44ede7b5440b,c3,c4,3373,?,p3,
1769495579.8169432,CREATED,fcb47c63-a26a-4ea2-8188-1f1337670358,4575d5bd-b72d-4b05-bd1b-0f25cc3bf6b4,c3,c4,25,?,?,surb={'id': 'c925c2d5-5e8a-456b-9af7-2eedda502d2c', 'route': ['p1', 'e2', 'i1', 'x4', 'p3', 'c3']}
1769495579.8269558,RECEIVED,ea33e12a-e6d4-46b0-9e10-59eefed64a44,b492c191-72cb-492e-bd5e-237833423913,c2,c3,27,p3,?,surb={'id': '73e7cf58-fffc-41c5-970f-eeaf32f1de82', 'route': ['p3', 'e11', 'i11', 'x5', 'p2', 'c2']}
1769495579.9731343,RECEIVED,23043c25-9db8-4512-9840-87bb36611d09,ccafc510-aea6-45ef-9887-32bf4162af27,c2,c3,27,p3,?,surb={'id': '8156fa79-3c4e-46a8-90d3-4a875915a888', 'route': ['p3', 'e10', 'i2', 'x11', 'p2', 'c2']}
1769495580.0235007,SENT,90d19468-f429-4bdd-b545-4f803934a366,1734cbfd-85f7-4a06-ad05-cb7d34c72ef8,c3,c4,3391,?,p3,
1769495580.023631,CREATED,78654649-1558-4de5-9e2d-fd15cce15d45,7410e9e7-e070-4f87-b623-5a68c5fa74be,c3,c4,25,?,?,surb={'id': '64e42b22-6f21-4131-a627-127e3ba12436', 'route': ['p1', 'e3', 'i6', 'x2', 'p3', 'c3']}
1769495580.0438457,RECEIVED,d84ba019-ed5e-4259-acf3-da8b194e0be7,3b85f438-bf05-49dc-b551-96bacd1839d3,c4,c3,26,p3,?,surb={'id': 'ac2cd9d1-6709-4c6e-aa65-4654a311f86d', 'route': ['p3', 'e4', 'i12', 'x8', 'p1', 'c4']}
1769495580.146688,RECEIVED,c553d852-4b16-49f5-9d5f-60cc4ee721bd,3640faa5-56c2-44da-a3eb-bd812f0e537a,c2,c3,27,p3,?,surb={'id': 'fa1039e7-2148-4df3-95ca-e4de67aac3ef', 'route': ['p3', 'e7', 'i5', 'x2', 'p2', 'c2']}
1769495580.1627033,RECEIVED,4c784547-706f-42ac-af3e-def2aa3f2471,6c110cab-17cf-4562-947a-17d9ae8b33e3,c2,c3,27,p3,?,surb={'id': 'a333d5f3-bd93-4f3e-b62e-1802d02c0d38', 'route': ['p3', 'e2', 'i7', 'x12', 'p2', 'c2']}
1769495580.316205,SENT,65602b3c-4afe-45ec-9bf3-5ed0b79afa49,5af3d898-159a-4176-a9f8-056ffc07a338,c3,c4,3383,?,p3,
1769495580.3163664,CREATED,a6c357d0-331a-4e04-a11d-327a0cf9a28e,df359a0c-63a6-4f86-a12f-7c562340c6b7,c3,c4,26,?,?,surb={'id': '76d3cad4-3c08-436d-bc86-53dba1b7c9be', 'route': ['p1', 'e1', 'i4', 'x9', 'p3', 'c3']}
1769495580.4899445,SENT,1da50567-ec2b-49db-8e78-603c43c00e09,1785ce87-fd79-4431-9d2a-4e49826e49f5,c3,c4,3359,?,p3,
1769495580.4900389,CREATED,4340a53c-ecb9-400c-a707-a4fe693db85d,7cdf375d-cb99-4478-bf00-e424b425fe29,c3,c4,26,?,?,surb={'id': '00b25c44-3e7e-4ee2-87e4-639aebebf83c', 'route': ['p1', 'e5', 'i8', 'x5', 'p3', 'c3']}
1769495580.5301924,RECEIVED,47ac5ece-e4eb-40c5-ad0b-b7d116e37444,70d1e1a0-90cc-420b-8504-eaf8a0dd7255,c4,c3,26,p3,?,surb={'id': 'be6d16dc-7783-4de5-a981-6f1cd293fcf9', 'route': ['p3', 'e7', 'i11', 'x4', 'p1', 'c4']}
1769495580.5494187,RECEIVED,b72982e9-e96e-44d3-8521-cccd591005a9,8da62a62-b02f-499c-8ded-e12f0fe36514,c2,c3,27,p3,?,surb={'id': '1912c412-6223-426d-806e-a31876bbfb62', 'route': ['p3', 'e10', 'i2', 'x6', 'p2', 'c2']}
1769495580.5551984,SENT,89de6adb-0396-4dbe-a5ee-a0824dcab9a6,3f61eb2d-06fe-4904-b563-c03679ee0b0a,c3,c4,3387,?,p3,
1769495580.5552943,CREATED,8b719c42-37d4-4465-b177-c84e99e8276b,4187c978-ccec-481c-9358-67c2fcecf239,c3,c4,27,?,?,surb={'id': '16fa1e29-f66f-49fc-a36a-596deed4c32e', 'route': ['p1', 'e11', 'i8', 'x2', 'p3', 'c3']}
1769495580.702257,RECEIVED,c595d5b7-6322-485f-a298-0e7d72d0dc86,3abc5557-e5ed-4204-a52d-7d13cabac4e6,c2,c3,27,p3,?,surb={'id': '37516542-f2ba-40aa-8b62-b13d0fbc2c38', 'route': ['p3', 'e4', 'i6', 'x8', 'p2', 'c2']}
1769495581.1812131,RECEIVED,cc105bea-3348-468c-ab7b-ada05feca220,68fffcc7-c8f5-487f-8934-e5aa123a19da,c4,c3,27,p3,?,surb={'id': 'a573ea02-02cf-4ab9-92a6-51c56802659b', 'route': ['p3', 'e7', 'i8', 'x3', 'p1', 'c4']}
1769495581.1839423,RECEIVED,deb8f7e9-3482-4e2f-be16-35dbdfaa6962,fa131486-4aaa-47ea-80f5-7342ced0822f,c4,c3,26,p3,?,surb={'id': '83575d71-2000-42d2-83c4-b603abd8a33b', 'route': ['p3', 'e3', 'i5', 'x12', 'p1', 'c4']}
1769495581.2282631,RECEIVED,43c8d3b8-7c04-4c4c-b21b-5a4e894254e5,0f31380c-adf2-4a15-8223-288ed0cd25e5,c4,c3,26,p3,?,surb={'id': '1e32e08f-345e-4bd3-aa6b-14104bda1bee', 'route': ['p3', 'e9', 'i12', 'x8', 'p1', 'c4']}
1769495581.4714174,RECEIVED,fe78463f-2819-4043-884c-52daaf55a9ec,37f42ce9-09d0-4b74-bdab-399113a7f3b3,c4,c3,27,p3,?,surb={'id': '735e1e5d-69bb-4068-8924-e0c6aac4920e', 'route': ['p3', 'e9', 'i2', 'x6', 'p1', 'c4']}
1769495581.5433211,RECEIVED,3d76da85-a06b-4548-8a69-4e48674ee9d3,17ac051e-af3e-4cda-b0e0-0cb0e112b9be,c2,c3,27,p3,?,surb={'id': '0f51bc94-e805-4f7f-955f-421f9a014d27', 'route': ['p3', 'e4', 'i6', 'x1', 'p2', 'c2']}
1769495581.6638093,SENT,54afa57f-e197-4e01-91b4-e0c26ca009b4,07af4cd1-cc67-4b03-8ecb-f62a52cd4b81,c3,c4,3376,?,p3,
1769495581.6639738,CREATED,ff35486a-b9ef-4352-b38f-b54cee685ccd,087a594d-4f8c-4921-b3f4-d736e63a01d4,c3,c4,27,?,?,surb={'id': '49af61e9-6591-494f-92f4-2a8d9ddd5d38', 'route': ['p1', 'e4', 'i5', 'x11', 'p3', 'c3']}
1769495581.779413,RECEIVED,4f705c57-23d9-4406-8543-091f3ea91193,2afbd3b1-3cb9-473f-ac5f-b123d951cf22,c4,c3,26,p3,?,surb={'id': '66e5af88-369e-46e5-9a8d-e76b82fa4e73', 'route': ['p3', 'e9', 'i3', 'x2', 'p1', 'c4']}
1769495581.9522238,RECEIVED,64e446fc-b9c4-4d5d-97ce-764ef90ad73d,599c2c8f-f364-445a-9757-bf0689cc2d88,c4,c3,27,p3,?,surb={'id': 'f7e2dafb-6aa0-427e-a1c1-d2f93aca83b2', 'route': ['p3', 'e2', 'i11', 'x9', 'p1', 'c4']}
