timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769742557.6239774,CREATED,a9be9df8-c933-459b-a486-8aff11c805ee,d81f7081-d9f3-4dbf-a976-fdb8342ece1b,c5,c3,27,?,?,surb={'id': '15bbf6b1-cb6a-400a-be82-1ca395e68d91', 'route': ['p3', 'e9', 'i3', 'x8', 'p2', 'c5']}
1769742558.31079,SENT,e9f1ea96-e587-4771-971c-3c992af19488,fb22c021-81c3-4ae1-a341-dffb2832e617,c5,c3,3387,?,p2,
1769742558.3109262,CREATED,45e915b9-9413-489c-a866-62203e33e266,66656ab1-7484-45d4-aede-a1a82b5b64a4,c5,c3,27,?,?,surb={'id': 'ef718d3c-6dde-4db8-9694-05f5775ab224', 'route': ['p3', 'e11', 'i7', 'x6', 'p2', 'c5']}
1769742558.3198478,SENT,a5867718-59d7-4875-b8c1-b4fb438ff9e9,ae627265-7f92-4a9e-8517-b902cb6fea09,c5,c3,3384,?,p2,
1769742558.3199773,CREATED,a12dd66a-7166-45d7-ad88-044eaf1d8328,9d98dac3-cc59-4502-9f4b-eb3f716295c1,c5,c3,26,?,?,surb={'id': '63a5f60d-2383-4401-bd77-d49dd8e05b7c', 'route': ['p3', 'e4', 'i10', 'x9', 'p2', 'c5']}
1769742558.5655918,RECEIVED,61cee77b-f70d-4447-aa54-6dd714b88e7b,dc9f6568-5638-4ae6-8a5b-35f4ba17d21a,c1,c5,27,p2,?,surb={'id': 'a78eb745-dfb4-4588-8214-0451ef7087d5', 'route': ['p2', 'e5', 'i12', 'x2', 'p1', 'c1']}
1769742558.6875656,SENT,4b8f9517-c78a-4c95-9d04-a139d739879f,7957ffc8-a444-40b1-8d25-133c9831f629,c5,c3,3380,?,p2,
1769742558.6877134,CREATED,38da1ab8-0868-4aff-91d0-1a990fce54e4,a285881d-d2be-446c-b0cc-feba44089541,c5,c3,27,?,?,surb={'id': '3b647da3-5e1a-4587-acc9-83151b166ec1', 'route': ['p3', 'e7', 'i8', 'x3', 'p2', 'c5']}
1769742558.7994337,SENT,b7156683-b000-4c04-a5cd-dc3f210bdd7a,96001ec2-915a-4b8d-a664-46768e97d6fe,c5,c3,3391,?,p2,
1769742558.7995062,CREATED,a5a24009-16fa-4392-a4e1-30181e94d188,bf903b84-e251-41d9-8245-98a6e7e6517d,c5,c3,27,?,?,surb={'id': 'dfb1199c-b20b-49b3-ac80-1d1cdf019985', 'route': ['p3', 'e3', 'i4', 'x11', 'p2', 'c5']}
1769742558.8987973,SENT,4ac14cfd-397f-45e7-a1f3-7a713c6dca4d,12160686-6d61-460b-a582-a5092ea9b76b,c5,c3,3360,?,p2,
1769742558.8988638,CREATED,727b8219-2763-492f-91da-fdb1b4d508f6,b0067820-84d3-4b0e-a4b4-f5e83033d1da,c5,c3,27,?,?,surb={'id': '39b7129e-9f64-471f-a7ee-cd8666ade33b', 'route': ['p3', 'e11', 'i8', 'x3', 'p2', 'c5']}
1769742558.9833872,RECEIVED,da5ad91b-3d38-4d9a-a6fc-23b7e8a0a385,fe4bc98a-1270-4d9c-937a-4abcb2d18f61,c2,c5,27,p2,?,surb={'id': '7d1da950-9f02-409d-8246-bda9b0631ea7', 'route': ['p2', 'e10', 'i7', 'x7', 'p2', 'c2']}
1769742559.0649724,RECEIVED,6ddfae6f-25e9-44ae-a709-225f81867aed,a513725f-583e-46cc-a760-fc2eb5ec1b1b,c1,c5,27,p2,?,surb={'id': '54d99866-4b39-4649-bf98-b3f886207d42', 'route': ['p2', 'e7', 'i12', 'x11', 'p1', 'c1']}
1769742559.0993054,RECEIVED,12804eca-a500-470d-8517-15fecf3ee692,63bf10c1-6d1a-4395-a752-ca116a2ba696,c1,c5,27,p2,?,surb={'id': 'acd3f153-fc29-49f5-b281-2ad91b598a03', 'route': ['p2', 'e7', 'i6', 'x1', 'p1', 'c1']}
1769742559.2312284,RECEIVED,4bb333bc-7461-433c-b6e4-6dca9f800b02,9979076e-cd40-4ca9-9d84-7b8fcef2c9ab,c1,c5,27,p2,?,surb={'id': '8aa72d62-f5f4-436a-8d00-26335bc9abc6', 'route': ['p2', 'e12', 'i3', 'x10', 'p1', 'c1']}
1769742559.3367178,RECEIVED,6efdaa85-6eb4-46b0-91cc-8194484bf4ab,c7f10839-eec4-46f4-8615-04ac6635a9dc,c1,c5,26,p2,?,surb={'id': 'b361c59b-da3e-4081-9fce-d469c55d73ff', 'route': ['p2', 'e8', 'i7', 'x2', 'p1', 'c1']}
1769742559.6329114,SENT,17740a39-27d3-45b9-bf64-fbd881fe3125,2cdc9ba5-8e51-426c-9419-e2a60a884fb9,c5,c3,3389,?,p2,
1769742559.6330798,CREATED,1631ed6e-2ab4-4c66-9281-c3d1d9617b80,fde250a4-9576-4a88-ab5f-1870290dfd6b,c5,c3,26,?,?,surb={'id': 'da270ab1-fd42-476e-b81b-321a61cf3659', 'route': ['p3', 'e6', 'i12', 'x10', 'p2', 'c5']}
1769742560.0358863,SENT,93c2bf9d-4fe0-4f10-9a8b-c80ca57b271b,c40da4bd-d5ab-4785-b1ef-625f141f3f1a,c5,c3,3384,?,p2,
1769742560.0360224,CREATED,9921aef8-d6fb-4438-8837-71ade3d2b34d,ca93dead-65f9-465a-98da-ea2a5bc40f83,c5,c3,26,?,?,surb={'id': '4966773c-cdba-46b1-8a2a-2481096cabc5', 'route': ['p3', 'e10', 'i7', 'x9', 'p2', 'c5']}
1769742560.0909011,RECEIVED,9eac3f79-50a9-46e4-acfe-4476f82aebbc,a2c55633-577c-4077-8361-bafcb0e973cf,c2,c5,27,p2,?,surb={'id': '114c6c35-50c9-422f-aaa7-b4fa2351c380', 'route': ['p2', 'e10', 'i7', 'x4', 'p2', 'c2']}
1769742560.123315,SENT,563ef122-071e-49f8-88be-cb218fcee5f4,4ef49fbd-6db2-4fca-8d24-a39d2d1a5c11,c5,c3,3393,?,p2,
1769742560.1234472,CREATED,2baa04b7-6dc6-42b4-be66-35df9f8d6220,fb5fd4f4-7db2-4f19-a267-41fdc2926d43,c5,c3,27,?,?,surb={'id': '340dbb44-fa0c-44a6-b208-fa93682a2af4', 'route': ['p3', 'e10', 'i2', 'x10', 'p2', 'c5']}
1769742560.2430818,SENT,5dea523a-2c4b-4cf5-95d6-ce969b21cc73,5a99a8dd-d818-4d40-81ac-a3ee30f78543,c5,c3,3398,?,p2,
1769742560.2432787,CREATED,d7dcb452-7007-448b-8a99-cd6d1add9cf8,5d816db4-412a-4643-aa3d-b46aacbefecd,c5,c3,27,?,?,surb={'id': '7df587a2-6cfa-4cb9-8c5f-8db7dac429f5', 'route': ['p3', 'e10', 'i11', 'x10', 'p2', 'c5']}
1769742560.2856228,SENT,11f9499a-ff98-4ddc-8c9a-bb5eebea7941,a0dade55-2b2e-4323-bf30-00930a33efed,c5,c3,3383,?,p2,
1769742560.2857559,CREATED,b15549c0-3512-4fd9-a49a-5ae3019af873,6fdbb3a1-2b75-4163-9ea6-09a8367bb0a9,c5,c3,27,?,?,surb={'id': '290006da-2f5f-45b1-9a3b-12bbe3c9e7ab', 'route': ['p3', 'e1', 'i5', 'x11', 'p2', 'c5']}
1769742560.379075,SENT,d17229ea-3a2c-4930-8fab-94aec5c8f5d4,c4bf1ba0-d79d-469a-b74c-cfd96ef8b0f9,c5,c3,3368,?,p2,
1769742560.3792114,CREATED,2be66117-40c6-4e0b-b7b5-e8b0a8d1279f,00127368-cc01-4297-ba1f-c712817351a1,c5,c3,27,?,?,surb={'id': 'c9ad1063-ad5c-41f8-8ed4-8817c384ebdd', 'route': ['p3', 'e7', 'i9', 'x2', 'p2', 'c5']}
1769742560.5344577,SENT,b68c73b8-47f1-4826-b3df-4b6d44c6d5a9,200ec302-afb2-48d3-9b2b-b2af70e38172,c5,c3,3372,?,p2,
1769742560.5345898,CREATED,b8d87351-d211-43ea-a4de-2b194f4e42f3,67cb90a3-a703-4e30-b813-8ed61881263a,c5,c3,27,?,?,surb={'id': 'b7bcc9c4-b64a-4b18-bab8-45a47f23e210', 'route': ['p3', 'e10', 'i7', 'x3', 'p2', 'c5']}
1769742560.835111,RECEIVED,da52375c-7769-4fde-bc2a-5ce1e73fc5db,1a2481b7-7fda-4dfa-a3be-5fc29078dea7,c1,c5,27,p2,?,surb={'id': '787c3e28-d680-4011-b7ca-6eb253b00f51', 'route': ['p2', 'e7', 'i7', 'x2', 'p1', 'c1']}
1769742560.8444169,RECEIVED,a265b985-66fa-4409-86bd-2994b311b3cd,e6a1fb08-913f-45d6-a119-7a66243a6905,c1,c5,25,p2,?,surb={'id': 'c62a7043-55fd-4edc-8f7b-02aedcce630c', 'route': ['p2', 'e2', 'i7', 'x2', 'p1', 'c1']}
1769742560.9494166,RECEIVED,f5384a42-5b5b-44e5-bcc7-0c6121913e33,7123311e-ae24-49a3-96ae-d6b1bd579bc3,c2,c5,27,p2,?,surb={'id': '60f0fa5c-44ff-44b9-b89d-cbaeb15d955c', 'route': ['p2', 'e2', 'i5', 'x5', 'p2', 'c2']}
1769742561.0802548,SENT,da911a70-fbe3-4539-a860-aadf1bc78602,25d69bb8-6a88-4da8-9ef8-b3b909aeaf6a,c5,c3,3403,?,p2,
1769742561.0803852,CREATED,408b8deb-d989-41d9-9454-5966abff1edc,28a5903d-a36c-4d54-b95c-5dad81f64dd2,c5,c3,26,?,?,surb={'id': 'e25a2f92-fb8a-4da4-b277-86c0a3c9496b', 'route': ['p3', 'e5', 'i12', 'x9', 'p2', 'c5']}
1769742561.1057148,SENT,d8f7d51b-a412-4fc7-83b4-96c18ad483dc,74c6907f-4aad-4c65-9a50-84983821ee9e,c5,c3,3393,?,p2,
1769742561.1058588,CREATED,18ae1e18-2b43-4fab-86db-a4b78cb439c8,75ede98a-a9b6-443b-a83a-3dbfbe20306b,c5,c3,27,?,?,surb={'id': 'd0c2a447-bc32-4cfe-8a47-df1539e41635', 'route': ['p3', 'e10', 'i10', 'x2', 'p2', 'c5']}
1769742561.2119012,RECEIVED,261ef924-2bf2-4056-bad6-a1631a292b1c,43bad0c6-1f2e-4800-b172-dd3e28c59aab,c1,c5,27,p2,?,surb={'id': '02ffc27c-2b98-4c24-a832-ac8ff4ac53d5', 'route': ['p2', 'e4', 'i7', 'x12', 'p1', 'c1']}
1769742561.2204635,RECEIVED,c9e8bd3d-3e5e-4c90-860a-3ae6ee3394fb,ca0d2ecc-88aa-4ac3-891e-252dc04bd319,c1,c5,26,p2,?,surb={'id': 'c206e204-41bc-4478-abf6-ae64e65484f9', 'route': ['p2', 'e8', 'i3', 'x6', 'p1', 'c1']}
1769742561.4686997,SENT,216bc12c-3e23-488f-b36d-cda65d77e70e,e5553dc7-18f2-438f-82fc-9a8c28712b3e,c5,c3,3399,?,p2,
1769742561.4688528,CREATED,09f52882-75ab-4614-b248-2b945ee0e8f4,ff264d29-277b-4d0c-8ede-9b65dddf0f0c,c5,c3,27,?,?,surb={'id': '58937da6-f36f-43f7-a98c-68e9a7db01a1', 'route': ['p3', 'e2', 'i6', 'x10', 'p2', 'c5']}
1769742561.5156746,SENT,69eeb49c-3e84-4fff-9958-9407a8bed118,31f18d76-1b03-465d-9742-951a4dcfe401,c5,c3,3387,?,p2,
1769742561.5158248,CREATED,bf02fbfe-4ca3-4c43-906a-26d35fc13d90,ed5feb16-9815-4b2d-9bfa-481204382d74,c5,c3,25,?,?,surb={'id': 'f85ed842-9728-4e42-ad90-7de941624f6f', 'route': ['p3', 'e11', 'i10', 'x12', 'p2', 'c5']}
1769742561.5334115,RECEIVED,621ac1af-7a96-4e64-8d64-5b71f415a978,214480e0-10c0-47f7-a14d-8692a8f881c0,c1,c5,25,p2,?,surb={'id': '54b226c8-bafa-4182-afcc-ba618993e797', 'route': ['p2', 'e5', 'i8', 'x10', 'p1', 'c1']}
1769742561.5533211,RECEIVED,f5f655d2-0b84-45ba-a0a5-70225c1aa60d,71554ce8-2a53-4e91-abf7-08484ac0a254,c1,c5,27,p2,?,surb={'id': '84bed4b6-2f15-4b6a-90c0-d9d9957ec0e6', 'route': ['p2', 'e3', 'i2', 'x9', 'p1', 'c1']}
1769742561.5970285,SENT,cd2931ec-73bb-47f1-aa60-55bdea532bd2,b492562c-122c-492b-bd37-9ad434ca9c62,c5,c3,3386,?,p2,
1769742561.5982356,CREATED,1e3dc885-55f0-4107-b37d-28456e27d460,1a988da1-c82f-42db-aded-03fa925ca758,c5,c3,27,?,?,surb={'id': '5c28cf1f-71bf-4617-bb71-2c00ce3eb44d', 'route': ['p3', 'e12', 'i10', 'x11', 'p2', 'c5']}
1769742561.6014614,RECEIVED,20940782-3256-4cdd-8309-97c0ad72d1b7,1247d2ef-a2a1-4a70-8123-846d9ae63486,c2,c5,27,p2,?,surb={'id': '282485cf-41af-4fa7-8563-e227e616a47d', 'route': ['p2', 'e1', 'i2', 'x7', 'p2', 'c2']}
1769742561.9976401,SENT,731d3023-05f9-4c4d-941c-6de344a32989,5ad55a81-4a79-4ef8-b555-78d03d757933,c5,c3,3399,?,p2,
1769742561.9977975,CREATED,e13be3d2-c89b-4cbc-be9a-a704a9597041,d7dbf77c-47eb-44ad-ac66-08789b41c8da,c5,c3,27,?,?,surb={'id': 'ccb2a2ad-ad12-4cbd-b725-a1af72030ab6', 'route': ['p3', 'e10', 'i3', 'x5', 'p2', 'c5']}
1769742562.0804164,RECEIVED,34589abd-883b-4883-a093-cd09456939dd,a4ef2439-bef1-49db-90f8-6ae14598b166,c2,c5,27,p2,?,surb={'id': '5c40e598-1a3b-433c-8e14-ea3b92cc10e1', 'route': ['p2', 'e5', 'i10', 'x4', 'p2', 'c2']}
1769742562.1223414,RECEIVED,8eeffbcd-5b45-4e78-a47c-33363f168ef8,02896fe4-cf56-4963-8538-0ad16a3ef907,c1,c5,26,p2,?,surb={'id': '5f3e2198-10ef-4ae0-bafc-0b9faa10ca6f', 'route': ['p2', 'e3', 'i6', 'x2', 'p1', 'c1']}
1769742562.1624918,RECEIVED,a13f11b6-b048-4ba5-9a28-e6f0fca02a81,77b8acfe-13c3-44ff-bbe2-fea3c2cb1eb1,c2,c5,27,p2,?,surb={'id': 'cef5cf06-58c2-493b-82a9-351085d73ded', 'route': ['p2', 'e9', 'i7', 'x12', 'p2', 'c2']}
1769742562.186095,RECEIVED,4f6e4f6f-33ed-4ef3-98ca-a05d4439c5f9,7361e9e0-dd22-41da-847b-9043e5103f38,c2,c5,25,p2,?,surb={'id': '21dd066f-6dfc-4e3a-b9ff-4de11b0293c9', 'route': ['p2', 'e11', 'i9', 'x5', 'p2', 'c2']}
1769742562.3529396,RECEIVED,2f53ff99-e73a-4874-9068-7b1f0f6c9f97,f4509111-cc20-48c9-91f7-a7fcdc54846b,c2,c5,27,p2,?,surb={'id': 'a0d706e5-7c8b-416b-a7d1-5a8bfa31e969', 'route': ['p2', 'e11', 'i4', 'x12', 'p2', 'c2']}
1769742562.6458068,SENT,4e99af7f-69cc-49d5-b6b4-b5c1fb181642,15a13844-176d-40a4-b5ff-1cc1c29724ce,c5,c3,3393,?,p2,
1769742562.645941,CREATED,e78a5dd0-6467-4d54-ae10-691bbb1b858d,d354b396-2a6d-4bfb-b168-906075490ed0,c5,c3,27,?,?,surb={'id': '612dd149-8341-40a0-8e53-7b6f8280c279', 'route': ['p3', 'e9', 'i12', 'x6', 'p2', 'c5']}
1769742562.7312715,RECEIVED,cc289e49-efaa-4d2e-b1b5-f7ce86d317d6,e959aa91-00cf-4448-9a2c-5fc5539cdaca,c1,c5,27,p2,?,surb={'id': 'faf1c4fd-5b83-4e46-8ea5-ee04a0f9f336', 'route': ['p2', 'e5', 'i12', 'x7', 'p1', 'c1']}
1769742562.7574575,SENT,19c38314-f944-4cbd-b6a9-e95b53a760c4,492a19d3-9e95-4a42-b027-f6893beb18c4,c5,c3,3376,?,p2,
1769742562.7576017,CREATED,b36f4173-348c-4c69-a443-d0fdcc238e6a,cba18513-a5b3-4458-99e4-e652482aa849,c5,c3,27,?,?,surb={'id': '664a6097-8920-4187-a2ea-af826fdfb59b', 'route': ['p3', 'e9', 'i6', 'x7', 'p2', 'c5']}
1769742563.033161,RECEIVED,1fdc7a93-f6e7-4082-b807-7b6c1c7ac371,66de9ade-ace9-4037-8bea-2ac1e83fafa3,c2,c5,27,p2,?,surb={'id': '78ccd853-02e9-440f-87cb-9b672e2db570', 'route': ['p2', 'e8', 'i8', 'x5', 'p2', 'c2']}
1769742563.0785434,RECEIVED,a21e9148-06aa-4806-a3f7-b7aeb84e2a5d,3aae040e-d2ac-4165-a26a-65426ca3fd5d,c1,c5,26,p2,?,surb={'id': 'd2596795-d3e4-4acc-a922-e34f67d87ad3', 'route': ['p2', 'e7', 'i9', 'x7', 'p1', 'c1']}
1769742563.3847198,RECEIVED,c49176d2-8bb1-47e9-b77b-487b8ffccd9d,fec11225-bdd6-40bd-9e81-fedd13d7e337,c2,c5,27,p2,?,surb={'id': '2bd39728-43f8-4ff0-a2b9-1332a704de8c', 'route': ['p2', 'e3', 'i1', 'x6', 'p2', 'c2']}
1769742563.5127048,RECEIVED,6568012c-3655-4bca-bd0e-d4c78c65d244,17a38c01-5658-4416-9483-0515569c55e0,c2,c5,27,p2,?,surb={'id': '6ca02995-472f-4b90-81f8-224e6fe9563c', 'route': ['p2', 'e8', 'i7', 'x8', 'p2', 'c2']}
1769742563.5622134,SENT,5bcedd79-aa4e-40c8-99f6-4f221ec12bc9,bda0ea37-6f01-423a-9366-59874bb17dec,c5,c3,3400,?,p2,
1769742563.562706,CREATED,14938c2b-f5bb-4a4b-a182-4dd7574935f0,6a29373d-0db0-41e7-9c6a-3edaa76faa88,c5,c3,26,?,?,surb={'id': '8a5eae6a-eca4-47ac-a621-d4cd27dcb9c0', 'route': ['p3', 'e7', 'i12', 'x1', 'p2', 'c5']}
1769742563.691853,RECEIVED,f41ff5d7-3065-4dcd-a6b2-34b72b64034a,e51e505f-65ac-4b55-8d0c-6639d7757a79,c1,c5,25,p2,?,surb={'id': 'd7d37968-0ce1-4eec-8711-8b562ce81a5d', 'route': ['p2', 'e5', 'i2', 'x8', 'p1', 'c1']}
1769742564.1443071,RECEIVED,fe19747c-f5f6-4b49-ad17-e08629fbd369,595ed441-c057-47bd-bc67-697a74286c54,c2,c5,27,p2,?,surb={'id': '6b032bcc-2563-46b6-80f8-5acb0220d486', 'route': ['p2', 'e9', 'i1', 'x12', 'p2', 'c2']}
1769742564.2960975,RECEIVED,fdbb88e8-0a45-4dd0-a4cb-118403849fb4,756417dc-0bb1-4430-949b-2764a8be92b8,c2,c5,26,p2,?,surb={'id': '3269ba24-1097-46f6-ab3c-d5a2e0283ab2', 'route': ['p2', 'e10', 'i6', 'x4', 'p2', 'c2']}
1769742564.5537426,SENT,2a09d391-74d8-44f0-8022-f33d06364304,a4a2a806-8535-40d0-8007-cc2334cf399e,c5,c3,3363,?,p2,
1769742564.553876,CREATED,baf436b5-d358-4866-b293-3774869cb5ff,b052a819-7c83-473a-aade-b97a8860597f,c5,c3,27,?,?,surb={'id': 'abcd634d-6117-4d6a-8150-a9e13a7dca5c', 'route': ['p3', 'e8', 'i12', 'x4', 'p2', 'c5']}
1769742564.6081548,SENT,f8cd2555-3818-454c-ac78-b421bc253713,21fd8381-a899-4be5-ac07-6ce73525a475,c5,c3,3384,?,p2,
1769742564.6082268,CREATED,a40d07d0-4504-4e0f-a9ff-7e78f236b1e6,2f56a1a1-83b0-4390-8a6d-f2d5615c99ac,c5,c3,27,?,?,surb={'id': '4a904687-4328-44b5-acf1-0d81b07a1bfd', 'route': ['p3', 'e12', 'i6', 'x7', 'p2', 'c5']}
1769742564.786633,RECEIVED,cc32375c-1ba7-4ba7-9627-a0f41ca2f519,1b8cd015-875e-4b18-88dd-0ab28aa7f41e,c1,c5,27,p2,?,surb={'id': '9fc7a61d-5c6a-42b3-a38b-36fcbeaa908a', 'route': ['p2', 'e11', 'i9', 'x11', 'p1', 'c1']}
1769742564.9184737,SENT,9bc8db79-7191-4557-a473-d56dd64b40a2,dc9f1d6e-508b-499f-ab9d-e579830f3ef6,c5,c3,3393,?,p2,
1769742564.918553,CREATED,069372bf-1739-4346-bc3a-99d0abe61f0a,a3c5d7dd-49c1-4cf7-805e-9dd7ac4f983e,c5,c3,26,?,?,surb={'id': 'a8331462-f868-4ca3-8bda-6f9b8cdc6d3e', 'route': ['p3', 'e12', 'i2', 'x12', 'p2', 'c5']}
1769742565.0986779,RECEIVED,6431500c-bfff-49a9-b368-7354e8da681d,9e336079-c3f7-4e4a-ab29-9bb3464df5ce,c1,c5,27,p2,?,surb={'id': 'e2173247-93a4-45c5-81ea-9b5b806810c0', 'route': ['p2', 'e2', 'i12', 'x12', 'p1', 'c1']}
1769742565.1603758,RECEIVED,946242c6-50dc-4a46-b8e0-4b492ddd3b51,62cae488-87ab-42db-a34f-17fff52d0253,c2,c5,26,p2,?,surb={'id': '2aa6a163-aa34-4dc7-b85f-ecd492d2771c', 'route': ['p2', 'e6', 'i7', 'x1', 'p2', 'c2']}
1769742565.17778,RECEIVED,2e32e29f-964d-427e-bda0-eb666c4a7dc6,26c31cb9-37a5-4e0a-adfa-ff4ba7f253d6,c1,c5,27,p2,?,surb={'id': '1026a203-0d5f-427a-af46-4cd8e8b6dcc9', 'route': ['p2', 'e7', 'i8', 'x11', 'p1', 'c1']}
1769742565.6219666,RECEIVED,3214beac-3fef-4a1b-b232-aa28db5f39a0,56fac5e2-f265-4984-9480-cfae7a7563b3,c2,c5,27,p2,?,surb={'id': '9d3a8df4-5a88-4cad-be2c-9f0b0d134dfc', 'route': ['p2', 'e2', 'i4', 'x5', 'p2', 'c2']}
1769742565.7746217,RECEIVED,fc7f4cd9-c404-4ab7-8baa-e7d1a6de0560,1c4c78cc-6036-484b-a5a6-ccdf1ca24ae4,c1,c5,27,p2,?,surb={'id': '0d826eb0-709a-4add-ab63-6bd7f778a528', 'route': ['p2', 'e3', 'i3', 'x9', 'p1', 'c1']}
1769742565.9186485,SENT,dd00853d-aa3a-4fc7-babe-d66263a753c5,e036d83a-e28b-49f1-9525-6c2fa186a869,c5,c3,3392,?,p2,
1769742565.9187813,CREATED,10cbb6b6-f4b4-4dfc-b200-e1b626b6c944,3bda2903-9860-4b6b-b824-b785c4f8b24d,c5,c3,27,?,?,surb={'id': '19153123-f77b-4412-ab0e-25fae5483845', 'route': ['p3', 'e2', 'i11', 'x2', 'p2', 'c5']}
1769742566.0723722,RECEIVED,1e6c52f5-06a7-46e8-a38c-91ff851e9704,f1492a00-18b7-47d0-a2ba-7dc3da1e193d,c1,c5,26,p2,?,surb={'id': 'd7205ef7-acd7-4f2d-9e77-75dc8b3dfb65', 'route': ['p2', 'e6', 'i8', 'x11', 'p1', 'c1']}
1769742566.1211374,RECEIVED,d6c4a754-7308-4e02-9f0f-a9316be30672,5e673939-549f-4085-9b4f-9f6637e1f101,c1,c5,27,p2,?,surb={'id': '818ec4cc-caaa-4662-84eb-02a019375134', 'route': ['p2', 'e9', 'i8', 'x3', 'p1', 'c1']}
1769742566.2303843,RECEIVED,a8155c7a-be8a-4e7c-8cea-05702c902524,c72201ce-5f04-4957-884d-f70e7b32ed7c,c2,c5,26,p2,?,surb={'id': 'a34199f0-7719-47ae-b9ac-fae3193f84fd', 'route': ['p2', 'e10', 'i11', 'x8', 'p2', 'c2']}
1769742566.2338784,SENT,03f7b547-f6cb-43a4-8056-5db2010e51df,3f0924f6-2ffe-48be-8f65-c199433eba72,c5,c3,3375,?,p2,
1769742566.2339408,CREATED,9c3c400e-491d-4e43-935f-21e7031caecd,b1328b94-fc25-4c4f-bee8-d28c4e82e9bd,c5,c3,26,?,?,surb={'id': '9ff1cef6-4f54-4c38-8917-d155a0cd01da', 'route': ['p3', 'e12', 'i4', 'x1', 'p2', 'c5']}
1769742566.5721192,RECEIVED,5ec79d3c-3fb4-44f5-be94-2ac4c7cae52a,88334134-dfc7-45ef-ad78-ff19003513f2,c1,c5,26,p2,?,surb={'id': 'a1827726-0a06-4a93-945d-75997f61da1c', 'route': ['p2', 'e7', 'i6', 'x5', 'p1', 'c1']}
1769742566.6586566,SENT,cc9ab318-f10b-4efb-abdd-6318c2077fd8,539a02b7-8801-4e7f-9e70-ecc0e11b90f7,c5,c3,3376,?,p2,
1769742566.6588044,CREATED,cfe79f11-c7f7-4da2-acd5-d864e347c870,8076333a-ffcc-48ef-b896-7fe1c880388b,c5,c3,26,?,?,surb={'id': '8dd460f3-d2ac-4548-83a4-ee46d7f56ddf', 'route': ['p3', 'e2', 'i9', 'x12', 'p2', 'c5']}
1769742566.8059552,RECEIVED,3a9b7860-2a0b-4827-a01d-8f302579b823,217e0100-8ef9-40e3-9c81-e046777c2d4c,c2,c5,27,p2,?,surb={'id': '98ab0516-2455-45e8-954a-7beb3c21c0b0', 'route': ['p2', 'e4', 'i3', 'x10', 'p2', 'c2']}
1769742566.8127553,RECEIVED,23c637b9-9886-4841-9b02-6690de4fcce9,7934c66d-a3fc-4c8a-9bfc-105e6ae21462,c1,c5,26,p2,?,surb={'id': 'eb5877da-3130-43dc-9904-fa93d7ae0dea', 'route': ['p2', 'e11', 'i9', 'x4', 'p1', 'c1']}
1769742566.8255718,SENT,d0f71d95-dfd0-4883-a814-102a1b6ddb7b,127d48d9-d63d-4479-8697-22f4d63a1d2d,c5,c3,3388,?,p2,
1769742566.8257248,CREATED,babe15ed-a62d-4e5e-ab56-fbc4b06b7f60,9cbfcdcb-c6d3-40ff-a5b0-64e8a6e857ec,c5,c3,27,?,?,surb={'id': 'b1c610a2-a9da-45a1-a82e-d2c3774c5eea', 'route': ['p3', 'e10', 'i8', 'x6', 'p2', 'c5']}
1769742567.1061752,RECEIVED,7d6631ba-0772-4424-b944-800c6ef45113,5bb0d950-e61a-467b-a6f7-9323cc81c8c7,c1,c5,26,p2,?,surb={'id': '1be25c29-f959-4e6b-8b69-7951cb195d33', 'route': ['p2', 'e10', 'i11', 'x9', 'p1', 'c1']}
1769742567.3029752,SENT,1b8a1677-b4d7-42ed-a765-f9b9eb0a8d44,54baaa1f-c64b-42fb-a539-6b60549a8e1e,c5,c3,3355,?,p2,
1769742567.30309,CREATED,49f38bd9-1863-40bd-b688-2a196ff11cba,059cfed8-34fd-44c8-a1c2-c51f6d347a8b,c5,c3,27,?,?,surb={'id': '78c32e2e-c7f9-47f8-bbde-972861f6edc1', 'route': ['p3', 'e11', 'i3', 'x3', 'p2', 'c5']}
1769742567.623701,RECEIVED,f7c38184-ff52-4bea-aa14-5fb45380d253,dee3cd36-f411-45c5-82d3-2a3d7021300e,c2,c5,26,p2,?,surb={'id': '3bb0d1c6-6cc4-4bc0-8857-e9dd69239407', 'route': ['p2', 'e11', 'i10', 'x5', 'p2', 'c2']}
1769742567.6293721,RECEIVED,c0064bfb-9d64-4956-a616-39bc526e88cb,ce9a06f6-ce16-41a0-b02a-6b2693161681,c1,c5,27,p2,?,surb={'id': '7ecd13b4-4d46-4ae3-97b5-482c7fa153ff', 'route': ['p2', 'e7', 'i8', 'x9', 'p1', 'c1']}
1769742567.699127,RECEIVED,785ccbee-48c3-490c-a308-a70efc08d6ec,6af3fd03-90d6-49c2-bfec-892e89a3a958,c1,c5,26,p2,?,surb={'id': '50b4aafd-28b1-41eb-b2f8-92fc11865aaa', 'route': ['p2', 'e3', 'i4', 'x4', 'p1', 'c1']}
1769742567.7673595,RECEIVED,3aa0cf64-7a14-41d4-98f2-6a5a8f86bd31,baf8b0fb-be71-402c-ae6f-0d50a1daaf7c,c1,c5,27,p2,?,surb={'id': '83cb1425-c044-4c16-b5f6-fbd64522d303', 'route': ['p2', 'e2', 'i7', 'x7', 'p1', 'c1']}
