timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769495791.3778577,RECEIVED,cec86cac-d878-44df-8ab1-8c5af22bc30f,554d831a-c4d8-4371-851f-7617adb844bc,c2,c1,27,p1,?,surb={'id': 'ef75fa39-c14f-42b2-9d1f-de355ebcd9dc', 'route': ['p1', 'e4', 'i8', 'x2', 'p2', 'c2']}
1769495791.4271312,SENT,7af7c223-272a-4aa8-8b4f-1a42b60c1884,dc9ebbe4-5c05-430f-9e30-f8da57daade5,c1,c5,3392,?,p1,
1769495791.4272025,CREATED,88f37fcb-bedc-4ca3-b4ff-8b3437f64897,c5ec4964-a698-4b87-8d18-497b9d9941e9,c1,c5,27,?,?,surb={'id': 'd724e6d9-d2d2-45f1-b603-9ad02926f34b', 'route': ['p2', 'e7', 'i4', 'x10', 'p1', 'c1']}
1769495791.686247,RECEIVED,87f02646-e4c9-456d-9590-c95e58fcc506,56c27894-f44b-4de0-b899-5db9e1f99c42,c5,c1,24,p1,?,surb={'id': 'cc2e2844-dd47-4235-9e98-95b67bcab1f6', 'route': ['p1', 'e12', 'i11', 'x5', 'p2', 'c5']}
1769495791.77452,RECEIVED,9d7c3234-522d-4f06-a588-71e54bc2a31a,e5adb580-51f2-4065-9137-a80135f55fe2,c5,c1,27,p1,?,surb={'id': '11df7ce8-9179-42b7-86db-b404ea0e187e', 'route': ['p1', 'e3', 'i7', 'x11', 'p2', 'c5']}
1769495791.8138628,RECEIVED,2795c7a7-34a4-428a-987e-08ad459cb391,8e349dc3-162e-464d-a357-55b1ee465bfe,c2,c1,27,p1,?,surb={'id': '59d3b787-a77c-452f-a551-cfce020e5b21', 'route': ['p1', 'e5', 'i12', 'x1', 'p2', 'c2']}
1769495792.0316012,RECEIVED,671f6d7f-245c-4ba3-ad09-b2589d9deeee,d5a30b27-f43f-4d08-b2d7-49a28505e60f,c2,c1,27,p1,?,surb={'id': '05664867-34f3-4bb5-b5bc-acd0be74c033', 'route': ['p1', 'e5', 'i3', 'x3', 'p2', 'c2']}
1769495792.4576874,RECEIVED,2c352ccd-7664-46f2-a07f-5a5cea352250,dd44816c-1060-43e5-9c05-0c0b83683dea,c5,c1,27,p1,?,surb={'id': '1707bebd-18e1-4fae-a518-499075e46f14', 'route': ['p1', 'e11', 'i9', 'x8', 'p2', 'c5']}
1769495792.583989,RECEIVED,5d4451f5-1170-4701-b5d5-4553a06d65d8,728985aa-c748-47a3-a6f3-66707f04d74f,c5,c1,27,p1,?,surb={'id': '19076b63-c49a-4c34-b761-5773b4f4169a', 'route': ['p1', 'e11', 'i3', 'x5', 'p2', 'c5']}
1769495792.6562147,RECEIVED,62f94cee-0028-47c7-8c64-372b78d4d9a4,b22210b0-d8ed-4148-94ff-4507d34b0e27,c2,c1,27,p1,?,surb={'id': 'cfcb2de8-9f5d-4126-8ee6-e4cfc4e7a0a6', 'route': ['p1', 'e4', 'i8', 'x8', 'p2', 'c2']}
1769495792.6626558,RECEIVED,1fb92b59-cb8d-4a71-a681-bc6ab0da1e6c,8fad7e12-2853-4772-b143-11e9dece78ae,c5,c1,27,p1,?,surb={'id': 'a31e6388-370e-4db6-bfc4-9cf7a8db8d39', 'route': ['p1', 'e9', 'i2', 'x1', 'p2', 'c5']}
1769495792.8037484,RECEIVED,6a60c08e-56f7-4c8d-91dd-581dcb8d1a6b,beb0da64-3046-40f1-ab9a-961ca9d77102,c2,c1,27,p1,?,surb={'id': '924aabbf-de53-4865-8fdc-b452ce0041c5', 'route': ['p1', 'e9', 'i3', 'x8', 'p2', 'c2']}
1769495792.983907,SENT,d1739acd-439c-4b83-8153-33625d84b9bf,31b287a8-efa9-4b56-b3be-d0be2aada235,c1,c5,3397,?,p1,
1769495792.9847808,CREATED,3bddf227-fe84-45eb-b899-9b50bf32fdc1,c77d822b-6545-477b-85ee-e531fcd776a6,c1,c5,27,?,?,surb={'id': '3b145949-52c1-48d1-a677-81729ebe9f14', 'route': ['p2', 'e12', 'i9', 'x8', 'p1', 'c1']}
1769495793.0003755,RECEIVED,f8279127-6bca-47b7-adf9-9fa89a7b25d8,1c223d9b-77a2-4c62-95bb-59041dbd586b,c5,c1,27,p1,?,surb={'id': '79199e41-e093-4e83-a4b8-95e3623fd2fa', 'route': ['p1', 'e6', 'i4', 'x6', 'p2', 'c5']}
1769495793.0115242,RECEIVED,c16babb6-108e-4ba1-8d9d-380ebecabe20,d37c47ff-8be4-445c-967b-a918e94ae952,c5,c1,27,p1,?,surb={'id': '1f69150a-1480-4f86-a087-b4f212d1e085', 'route': ['p1', 'e6', 'i3', 'x8', 'p2', 'c5']}
1769495793.042117,RECEIVED,ccb88992-b796-4625-8354-f9df56e7d1c9,0d35dc66-6985-435a-bcd8-b0eb5876ca21,c2,c1,26,p1,?,surb={'id': '5c918775-6370-482d-aa98-30d1efc84e8c', 'route': ['p1', 'e7', 'i2', 'x10', 'p2', 'c2']}
1769495793.196755,SENT,72bcbe21-bf4b-4057-98a6-4422476bbc2f,285f0eed-c79d-4a30-9f54-3da07602e0bf,c1,c5,3383,?,p1,
1769495793.196856,CREATED,650d49ac-83ae-4733-b4fd-93e14038a578,03061afa-14f4-4290-971b-5d733f5e0ffb,c1,c5,26,?,?,surb={'id': 'e92113ef-011b-4c11-b6c5-bb24025b7d82', 'route': ['p2', 'e9', 'i2', 'x9', 'p1', 'c1']}
1769495793.2801743,RECEIVED,60dad830-24fc-4db6-9536-0abd7566b81c,ebb1b9e3-b38a-40d4-ae9c-00d2cc45d5e6,c5,c1,27,p1,?,surb={'id': 'bb65086f-d244-4821-beae-ba2afe77b22f', 'route': ['p1', 'e2', 'i3', 'x7', 'p2', 'c5']}
1769495793.374451,RECEIVED,5f65be52-e776-4fac-b8be-3b0ffce0e518,f309f2b5-b5ce-4bef-812b-a3377093abeb,c2,c1,27,p1,?,surb={'id': 'e54c02cd-a887-4238-a304-ba763598a6f9', 'route': ['p1', 'e3', 'i6', 'x6', 'p2', 'c2']}
1769495793.420731,SENT,175ce92b-9e7c-4945-98bd-1413f8787a0f,5674fe5a-218f-4af2-bef8-94c7e56da5f0,c1,c5,3385,?,p1,
1769495793.4208348,CREATED,2c4af31a-3894-4255-8265-420b6f94793a,4ab6c137-462e-490a-9a0c-85d2232e3070,c1,c5,27,?,?,surb={'id': '6ccc64bd-53d1-4bdd-83c9-1b691a1bfd2a', 'route': ['p2', 'e8', 'i9', 'x10', 'p1', 'c1']}
1769495793.505774,SENT,9392171c-5629-4cec-9e17-578919001be7,42803953-db0a-42bd-909f-59057183a6c6,c1,c5,3361,?,p1,
1769495793.5058727,CREATED,45a7627e-afc1-4f9d-8ab6-35f51074075f,85e5460e-e07b-4223-b64a-d9360c05f338,c1,c5,27,?,?,surb={'id': 'd84e376a-f903-4c15-9a17-e3e7c891a22e', 'route': ['p2', 'e10', 'i2', 'x1', 'p1', 'c1']}
1769495793.5525138,RECEIVED,66fcd47a-6059-45b2-a5b2-a47e55324569,62e0e022-c4f0-4e2a-84dc-9b8f0c90d506,c2,c1,27,p1,?,surb={'id': '062488fb-6529-4e70-90be-874745cdec9c', 'route': ['p1', 'e8', 'i1', 'x5', 'p2', 'c2']}
1769495793.59849,RECEIVED,c82d800a-ab8c-4681-84d5-22c309958677,b06d0a87-3faa-45e4-9cc5-4dd694a6d2a6,c2,c1,27,p1,?,surb={'id': '9607628a-0703-4ca7-a565-d7e7e48bea07', 'route': ['p1', 'e7', 'i9', 'x8', 'p2', 'c2']}
1769495793.702882,RECEIVED,f19c8625-4258-4632-b50f-148bf2467d65,c49a918c-1370-44fb-9262-3ddaecc67179,c2,c1,27,p1,?,surb={'id': 'eb90e0ac-471e-48d3-be5a-a2d59ca4a933', 'route': ['p1', 'e1', 'i11', 'x3', 'p2', 'c2']}
1769495793.8145387,RECEIVED,ab7f8e3c-f955-48bf-84c9-11530c931ada,62818d68-91f8-4c4e-8a3f-fdd26a075035,c5,c1,26,p1,?,surb={'id': 'd37dc29d-d000-4372-b504-b1e5e2f0d7df', 'route': ['p1', 'e6', 'i8', 'x5', 'p2', 'c5']}
1769495793.8727024,RECEIVED,079d0b1d-0d78-4e89-97ca-62e1e8ccbe49,37aa4673-cf6c-4a79-be6f-da5366fe9173,c2,c1,27,p1,?,surb={'id': '7cf2fa0a-0f91-4a23-b4ab-4268d70369f2', 'route': ['p1', 'e9', 'i6', 'x1', 'p2', 'c2']}
1769495794.181245,SENT,96d9c3f2-d13c-4d66-a672-8d478865c66b,f6a2233e-c273-4ba4-80e7-ddd6cf0342f7,c1,c5,3359,?,p1,
1769495794.181345,CREATED,f908e5b4-19b1-42c5-94a9-66e7eab4e60f,7a35d150-f058-49f6-ac32-125ff52f9110,c1,c5,27,?,?,surb={'id': '1a0a3d8a-2bb4-4b4b-ba2e-a4d7a832c3c2', 'route': ['p2', 'e5', 'i12', 'x2', 'p1', 'c1']}
1769495794.3205218,SENT,d1271f95-1272-4a39-9cb5-4351d00ffa9c,727e291f-126d-4b9e-8c5a-3008023e4697,c1,c5,3401,?,p1,
1769495794.3206131,CREATED,5b6e7680-3621-40a4-ba8e-bcaa6375df99,8bacd05b-cfa1-4fc6-985e-662f4e3a96c4,c1,c5,27,?,?,surb={'id': '7ba13f0a-1bb8-44be-9ce5-a8e262ce2f3b', 'route': ['p2', 'e2', 'i1', 'x4', 'p1', 'c1']}
1769495794.3646693,SENT,d7793620-bfb9-4b6d-802e-d0b38d556c57,79856e1f-5648-4042-9616-0d2f2c074ee7,c1,c5,3379,?,p1,
1769495794.3648949,CREATED,c5faad1f-0dc9-4dfe-b733-439051ba26cf,0224b013-2448-426e-8021-ebc5a52ad566,c1,c5,27,?,?,surb={'id': '5f18730f-2094-4a5f-9d55-27b4864cc61b', 'route': ['p2', 'e5', 'i8', 'x4', 'p1', 'c1']}
1769495794.4011872,RECEIVED,a31c5c17-7c13-4c83-96ed-d90d847bd7b0,fa2a4791-943e-42cf-b9b9-af7227083faa,c5,c1,27,p1,?,surb={'id': '74f72a57-09e7-4669-8c7d-e03bd17f1af7', 'route': ['p1', 'e1', 'i11', 'x9', 'p2', 'c5']}
1769495794.5474136,RECEIVED,3e13723b-ae46-4c3a-ab3d-6b9828d44349,32750fa8-d130-44d4-b9ab-c1f005ec8efe,c2,c1,27,p1,?,surb={'id': 'f70d8be1-23c9-4e96-8f07-61dc525a70dc', 'route': ['p1', 'e9', 'i6', 'x7', 'p2', 'c2']}
1769495794.6111646,RECEIVED,6f8839d6-24ad-4c31-9ba6-25789934a023,41b963da-cdc3-4d5f-95e3-ff830bc69ea1,c2,c1,27,p1,?,surb={'id': '3787a4d3-d882-467b-8576-72df4434a235', 'route': ['p1', 'e5', 'i5', 'x8', 'p2', 'c2']}
1769495794.8374417,SENT,32916362-fe1d-4e38-8fa6-e8e624ca756a,d4f90456-8e24-4d6f-b2e1-7e5aad3d21d9,c1,c5,3379,?,p1,
1769495794.8375168,CREATED,ebff8750-00d3-463f-880d-2eb4c14eb805,12a20ecb-1999-425c-bc9b-4bcfcb984b8d,c1,c5,27,?,?,surb={'id': 'd2c887c7-c545-4ad4-98fe-8edac39a7d0c', 'route': ['p2', 'e2', 'i5', 'x11', 'p1', 'c1']}
1769495794.928069,SENT,3362979a-51ff-4e09-bfd9-d3524a4ea657,d7e6ad7d-94ba-482f-8171-6b348f3319a3,c1,c5,3388,?,p1,
1769495794.92816,CREATED,8eb69902-c1a6-46b4-80c6-7811cdacd2fb,caa945ea-8074-4f8b-9d75-78061da600cb,c1,c5,27,?,?,surb={'id': '5642d013-19d5-4052-9d3b-cc46c625a73d', 'route': ['p2', 'e10', 'i12', 'x8', 'p1', 'c1']}
1769495795.0460403,RECEIVED,ee23c451-c1a9-4d78-9a15-077c5c3522fe,37d95883-9a08-4867-968f-820fbf2c8180,c2,c1,27,p1,?,surb={'id': 'd9076be3-8b13-445e-ba34-1025004b29d7', 'route': ['p1', 'e1', 'i11', 'x5', 'p2', 'c2']}
1769495795.3483605,RECEIVED,359cda24-ae74-4011-87b2-cbf70db14dd6,4641ad51-b13f-4a7c-b3ca-340e34ca659c,c5,c1,26,p1,?,surb={'id': '02e19425-b7fe-4769-8e53-c4b8377fe5cc', 'route': ['p1', 'e7', 'i6', 'x9', 'p2', 'c5']}
1769495795.452785,RECEIVED,f0afa22b-abeb-45c4-9f39-eec083582ef3,3eef5a9a-94be-40aa-b756-d55405c9dbd1,c5,c1,27,p1,?,surb={'id': 'ac5d2404-204c-4ed0-b36f-e4512345566c', 'route': ['p1', 'e10', 'i11', 'x12', 'p2', 'c5']}
1769495795.466674,SENT,d0bc7779-4e4e-4b59-a1a5-46d336f5b6af,4c0a91c1-0e9b-4c01-b6d9-af9c8fb418b8,c1,c5,3397,?,p1,
1769495795.4668047,CREATED,0d4d8d3a-9da7-484f-b317-c1862269674b,03a86608-6e18-438e-a836-fa10474a721e,c1,c5,27,?,?,surb={'id': '92215663-017e-494a-8a23-a017bb54521d', 'route': ['p2', 'e10', 'i8', 'x12', 'p1', 'c1']}
1769495795.5187185,RECEIVED,c09a3255-24ec-4421-96a1-bd325abba258,33e62f0a-2d72-4cd0-b2b2-0553a1369c88,c5,c1,27,p1,?,surb={'id': 'bd76cada-8587-4ffa-8439-d2f1b3aa09f8', 'route': ['p1', 'e6', 'i2', 'x1', 'p2', 'c5']}
1769495795.5271587,RECEIVED,7c78c516-3613-4fed-86a3-e17e0da40938,9f1ac306-d37c-4025-9b68-bbf8352a017d,c5,c1,27,p1,?,surb={'id': '3a05a8bb-3755-4d19-8347-82d55318e089', 'route': ['p1', 'e5', 'i11', 'x7', 'p2', 'c5']}
1769495795.5422812,RECEIVED,a0a66055-a744-4c97-9a7f-a63d437ce610,c44ccdf6-6c20-48d4-a9f3-e47bc5301872,c5,c1,27,p1,?,surb={'id': '9020c298-c8a9-409c-9d55-07f4841b9c27', 'route': ['p1', 'e8', 'i1', 'x4', 'p2', 'c5']}
1769495795.5699127,RECEIVED,face553d-d989-4bdb-8254-beba99481531,33b59c9a-7eef-47fc-94a0-2e611546ef2b,c2,c1,27,p1,?,surb={'id': '8efd966d-d12e-4941-99eb-a69622774858', 'route': ['p1', 'e4', 'i7', 'x1', 'p2', 'c2']}
1769495795.5907338,RECEIVED,57614ed7-adc3-49e1-8c7d-ab99d368dd48,37415002-df87-434f-8f86-96f48f0786c9,c5,c1,27,p1,?,surb={'id': '478a70be-ee96-4758-a6b5-bafa8483c084', 'route': ['p1', 'e10', 'i5', 'x8', 'p2', 'c5']}
1769495795.675678,SENT,2520c29f-becc-417a-910b-183c3ec5ed17,36595e0d-785c-4f0e-b44e-fdb29cc42d1e,c1,c5,3400,?,p1,
1769495795.675817,CREATED,8d59e84f-ba1d-4cb2-8b95-92533cbb05eb,b8be7469-2b90-4cec-94f7-487d2061c4e8,c1,c5,27,?,?,surb={'id': 'd742fdd4-4ce6-4e74-8a02-f824f4113623', 'route': ['p2', 'e5', 'i10', 'x5', 'p1', 'c1']}
1769495795.715064,RECEIVED,9e78912c-4571-4180-9fbf-0a51caae58a3,86ab4d95-4e1f-45e8-bc96-5bfedbb3e092,c5,c1,27,p1,?,surb={'id': 'b145c3ab-723c-4882-8f47-db5fbb6d0e9b', 'route': ['p1', 'e5', 'i11', 'x6', 'p2', 'c5']}
1769495795.7368534,RECEIVED,220a944e-68b4-4807-aab2-8188e1ec8b3b,580f2515-23bf-4219-b217-2eee45e02754,c2,c1,25,p1,?,surb={'id': '53ae4277-b0ad-4d24-baa7-452c008cf41a', 'route': ['p1', 'e4', 'i11', 'x2', 'p2', 'c2']}
1769495795.7407188,SENT,d73ed660-037c-407b-bedf-5948b72fc04f,0d09fee0-7fec-4344-8c39-e940d09d30b4,c1,c5,3373,?,p1,
1769495795.7408137,CREATED,19024d02-632d-48e0-b057-40841018162c,61c01bcb-fb9e-4a7d-9b4a-a42cf7466553,c1,c5,27,?,?,surb={'id': '9b2e4b35-ec94-4371-8220-51fcdf0921c1', 'route': ['p2', 'e5', 'i5', 'x12', 'p1', 'c1']}
1769495796.043643,SENT,9d213d6c-7a8b-43d8-9233-6a4dd03812bc,ca73b79b-264b-47a6-aaf2-c2348200ff41,c1,c5,3381,?,p1,
1769495796.0437374,CREATED,06b60c76-41f1-4a5a-b021-da68aeb77007,7ccaa8de-cf50-465f-9023-06f01c5fb597,c1,c5,27,?,?,surb={'id': 'ecfaf588-f28b-4dfd-bcf1-8d9453a69fa2', 'route': ['p2', 'e2', 'i12', 'x5', 'p1', 'c1']}
1769495796.6281497,SENT,713a6881-6459-450b-b3e7-ee8c6967482f,4c8df99c-7541-4928-974d-f67b51e882ef,c1,c5,3379,?,p1,
1769495796.6282802,CREATED,ce67a470-82a0-434a-9259-a92fb3fe4c2d,f1f23cb3-09fe-4d83-8bce-deb0d0831005,c1,c5,26,?,?,surb={'id': '55600e34-9b75-4f03-9f76-08ba81656207', 'route': ['p2', 'e7', 'i8', 'x7', 'p1', 'c1']}
1769495796.7831905,RECEIVED,7c7b86da-97d3-4604-b6e6-fa04947855e5,f6626d92-bc7e-4d27-a383-74a435aa9282,c2,c1,27,p1,?,surb={'id': 'ba3f9494-4017-4854-b7da-9d10774e9980', 'route': ['p1', 'e8', 'i8', 'x3', 'p2', 'c2']}
1769495796.9815984,RECEIVED,2583b51d-80e4-49bd-9a8f-29cbecd75497,409a0baf-005c-4102-938e-d9d1831b32ac,c2,c1,26,p1,?,surb={'id': '72184e5c-b589-44a7-844e-c8538312487d', 'route': ['p1', 'e12', 'i1', 'x3', 'p2', 'c2']}
1769495796.9953113,RECEIVED,9835a6e3-2ab3-42e9-a9e6-8064346403be,93a98d70-c369-4cb3-9941-25b5fbd2a2a9,c5,c1,26,p1,?,surb={'id': 'd09c7b34-17a9-495a-a974-e157024ad25a', 'route': ['p1', 'e7', 'i6', 'x3', 'p2', 'c5']}
1769495797.0055532,SENT,5784b0aa-3554-4099-ada5-95146ed96cc0,d07feeb8-fb7d-4ec4-af9b-fca428f32e84,c1,c5,3364,?,p1,
1769495797.0056865,CREATED,6a73be0f-ab8f-41f0-ab8f-20bbd1713b2a,189aecca-c126-4306-ae22-0061e584d657,c1,c5,27,?,?,surb={'id': 'db84cc0e-eec9-4114-b5bf-e56697f7e81c', 'route': ['p2', 'e5', 'i4', 'x4', 'p1', 'c1']}
1769495797.2214189,RECEIVED,fa1ae797-f07b-4644-9795-0961db0f0386,e2e4248c-a8e2-4bcd-ad97-dda2d2d14693,c5,c1,27,p1,?,surb={'id': '93dd2d37-2618-4b48-8495-d141f85d0ba0', 'route': ['p1', 'e1', 'i4', 'x2', 'p2', 'c5']}
1769495797.4803276,RECEIVED,4e4ccac8-939c-434e-82c9-75f87eb93d85,e175c506-49a4-42b1-bdcc-3a06e42c8655,c2,c1,27,p1,?,surb={'id': '8941d968-8a01-494c-804b-52e4d4283400', 'route': ['p1', 'e7', 'i10', 'x7', 'p2', 'c2']}
1769495797.5839162,RECEIVED,44342164-f57d-4491-844d-01baab9577b2,3fe77564-45ca-4368-9e6e-db1f4fbdd5c2,c5,c1,27,p1,?,surb={'id': '1500fe6a-7545-4395-92c4-2f545303cc5d', 'route': ['p1', 'e10', 'i10', 'x9', 'p2', 'c5']}
1769495797.6878028,RECEIVED,aa73d7b9-2d9e-4994-ae75-b933216752c3,fee75b9c-1437-4a1c-9d2e-5807bdeee565,c2,c1,27,p1,?,surb={'id': 'e79d66a7-28e8-4323-bd0c-ba32e263f5af', 'route': ['p1', 'e7', 'i2', 'x4', 'p2', 'c2']}
1769495797.746599,RECEIVED,3d60a445-3e15-4e07-a189-c913b8cf5874,ef2ed6bf-dc08-4886-89d8-fb261f4cd1f2,c2,c1,27,p1,?,surb={'id': 'ef578fc6-f449-4c10-8bac-6bf14483f811', 'route': ['p1', 'e7', 'i3', 'x4', 'p2', 'c2']}
1769495797.7918642,SENT,914e9728-34aa-45df-8649-47b58a6fcbc3,32c00ac1-9b97-41c3-af0d-4c64bc264890,c1,c5,3384,?,p1,
1769495797.7920094,CREATED,7f217863-1c7e-4ace-9389-f8481a6aaeb1,bde81a2b-1b1c-42b5-b8e1-cdb052e281ae,c1,c5,25,?,?,surb={'id': 'd33625d7-aee8-4e51-ae11-1c3498f2f862', 'route': ['p2', 'e12', 'i9', 'x10', 'p1', 'c1']}
1769495797.8924935,RECEIVED,ac9131d0-3bb1-494f-8e7a-443e77c97c24,39c1813d-b91f-4b12-ae06-6c7ec12b1cff,c5,c1,27,p1,?,surb={'id': '6d8ce993-169d-43de-9869-186141622f05', 'route': ['p1', 'e7', 'i9', 'x3', 'p2', 'c5']}
1769495797.9275365,SENT,f9bbc8fc-0780-4ae5-a474-d514e63b1d7d,875d9d56-1ec9-450c-9101-cdeeac842d52,c1,c5,3383,?,p1,
1769495797.927637,CREATED,d8f013bc-608e-4799-a2e1-bd98669f8cc4,3b2cfc75-2aab-4b53-9e22-7f58bcf552dc,c1,c5,27,?,?,surb={'id': '8d5d8150-5c62-48f8-8bd3-0a440566c992', 'route': ['p2', 'e4', 'i5', 'x3', 'p1', 'c1']}
1769495798.028003,RECEIVED,bdbbf57f-c0ff-46af-a394-6c968569af78,338590ee-9f2a-4869-b27e-7bf08ba2b151,c2,c1,27,p1,?,surb={'id': 'de016f5b-f37d-46d9-a1eb-c567217b1ab0', 'route': ['p1', 'e5', 'i11', 'x8', 'p2', 'c2']}
1769495798.120097,SENT,39941dab-10b9-4e2f-acf8-b01707cab02d,92c70cbe-7051-4d53-9d4d-20bbfd0e765c,c1,c5,3383,?,p1,
1769495798.1202512,CREATED,e1641e59-c26f-4e10-a5f3-16d15c357d8f,23ef5016-d53c-44f4-9abc-a2187688b83a,c1,c5,26,?,?,surb={'id': '750f7a50-7109-4179-ae7d-05fcb46c7efd', 'route': ['p2', 'e8', 'i2', 'x12', 'p1', 'c1']}
1769495798.1890793,SENT,d32c6892-e0fa-4d68-baf8-0f6eeba634bc,4cdce85d-2511-47c3-89dd-4c26902094ff,c1,c5,3372,?,p1,
1769495798.18924,CREATED,dbb16600-b9b5-4a37-b99d-a3cc05ff5440,830f3723-028b-4b26-b7c1-754871d0401c,c1,c5,27,?,?,surb={'id': 'a03de7b6-2396-4cd6-921a-bd4372dbf455', 'route': ['p2', 'e10', 'i10', 'x3', 'p1', 'c1']}
1769495798.249524,RECEIVED,febe771c-5128-4410-9472-6165cff286ae,a437abde-4cbc-4346-bfa0-15a02b86a064,c2,c1,27,p1,?,surb={'id': '7b8d829d-7e9b-4ef4-90a4-520d29ddac13', 'route': ['p1', 'e8', 'i5', 'x11', 'p2', 'c2']}
1769495798.3553717,RECEIVED,dece1860-2cfc-44e7-ba68-f5545d4cbdf7,34330c24-0160-4f20-bfd0-e5a70ab84d84,c5,c1,26,p1,?,surb={'id': 'b00b3ed7-2be9-46c2-8501-a7bffa766835', 'route': ['p1', 'e1', 'i11', 'x6', 'p2', 'c5']}
1769495798.3613591,SENT,3e3718c2-da82-44b4-ab45-3d26238a6a32,3987859e-cad7-447f-a542-3dc7e8b24a8d,c1,c5,3384,?,p1,
1769495798.361464,CREATED,6db90836-7a58-42c3-a04a-3bfc096fb216,9b3f618d-e480-4189-8f57-44076efd6033,c1,c5,27,?,?,surb={'id': 'c8895646-1447-4bdc-81b6-a4a98b15935a', 'route': ['p2', 'e6', 'i9', 'x7', 'p1', 'c1']}
1769495798.5564141,RECEIVED,ba38cb3b-850a-4499-a034-04228fb181dc,17c1368f-fb63-4bb3-82c8-e37accd7e4d8,c2,c1,27,p1,?,surb={'id': '4f0efbd3-0701-44e6-8707-9cf8c9a195ba', 'route': ['p1', 'e4', 'i2', 'x12', 'p2', 'c2']}
1769495798.5871077,SENT,076c2333-e976-423e-9113-23f6456eab7f,b873a4c5-cdcf-44b3-928f-5fbdcc0f09a8,c1,c5,3402,?,p1,
1769495798.587212,CREATED,9f998384-67f6-4de0-b25b-09e638a38fb6,843ea3e2-919e-4675-97e7-f600b939eaaf,c1,c5,27,?,?,surb={'id': '63abd82d-3691-43b2-af03-8ea96775b7f9', 'route': ['p2', 'e2', 'i3', 'x11', 'p1', 'c1']}
1769495798.643203,RECEIVED,eda32ed3-d98c-4bc2-90ce-edbe9c7448a6,bddc028b-05f2-4ba0-85d4-8671f657d42b,c5,c1,27,p1,?,surb={'id': 'b0dd637d-8bbc-4ec6-9d7d-f741bf196c59', 'route': ['p1', 'e2', 'i4', 'x10', 'p2', 'c5']}
1769495798.8757615,RECEIVED,ee4814fc-14fb-44cd-95e0-aed00f1ba827,19741f9f-00de-4683-bd75-b4e445fa3898,c5,c1,27,p1,?,surb={'id': '31c1d5fe-2e70-4f9f-9081-8e6a32d13d59', 'route': ['p1', 'e3', 'i5', 'x12', 'p2', 'c5']}
1769495799.287992,SENT,e039ca02-6250-4d38-8236-9c2192115a3c,45b76d84-71fd-4431-b411-a423b9a18ba8,c1,c5,3375,?,p1,
1769495799.2881956,CREATED,9c9f94df-1f7b-4078-add7-b933e6bfe5b6,11a578a8-2637-4f73-8ca9-bcd876846a15,c1,c5,27,?,?,surb={'id': '20daf2fd-832d-4a58-b6e4-9a990ab36263', 'route': ['p2', 'e1', 'i6', 'x2', 'p1', 'c1']}
1769495799.4323711,SENT,8ce06a20-55ec-466c-b9a5-b0afff738618,a9e95c1a-c7fc-4312-b1b4-9844bcb2c5c8,c1,c5,3396,?,p1,
1769495799.4325335,CREATED,d32351ba-1eb2-421e-8236-6c241237d0ed,be494e92-5342-4929-8341-4b694b58a632,c1,c5,27,?,?,surb={'id': '4aec9158-4728-46ae-b283-d0ed9b0729ed', 'route': ['p2', 'e3', 'i8', 'x5', 'p1', 'c1']}
1769495799.87129,RECEIVED,4ae33bd6-a6a1-4a18-9650-f4600ab4eb28,b0d86ecd-d3f0-4d93-87d9-0b333792b973,c5,c1,26,p1,?,surb={'id': 'c6429fd4-69eb-47da-b80d-c01bee16de4a', 'route': ['p1', 'e1', 'i11', 'x6', 'p2', 'c5']}
1769495799.884944,RECEIVED,82c69b5a-a20f-4d2d-9635-76950ed09cc4,e3390d5e-d349-4c87-93af-a2430dbefe06,c2,c1,27,p1,?,surb={'id': 'a42e0bb7-25a2-4a0f-838d-6c4841614d48', 'route': ['p1', 'e8', 'i7', 'x6', 'p2', 'c2']}
1769495799.922038,SENT,cbab1f0b-0ec5-4f20-ba09-84857b207902,528d9f23-397a-4160-b3f3-eb99ead1a84a,c1,c5,3379,?,p1,
1769495799.9222617,CREATED,efb09552-2d94-4561-8724-8d05233873bd,b7876f23-2abb-46e6-91c0-c8e8f81a7577,c1,c5,27,?,?,surb={'id': 'd26bea2e-051e-43c8-b60b-7d1c0cf80c7c', 'route': ['p2', 'e6', 'i9', 'x9', 'p1', 'c1']}
1769495799.958737,RECEIVED,c0274deb-1785-4414-8f3e-46edf9ebc91b,88810f43-243f-4c92-8815-1b13d2a4bd2e,c5,c1,27,p1,?,surb={'id': '68c34105-6248-4a19-a53e-0cd45ff27bba', 'route': ['p1', 'e9', 'i8', 'x9', 'p2', 'c5']}
1769495800.2033067,SENT,955a6b3f-d5e5-4e0f-9fb9-023908a541e3,0928740a-4677-4345-9150-c81819cdd06d,c1,c5,3391,?,p1,
1769495800.2034554,CREATED,f4e9f58c-2d23-4356-94d1-ee2dbebc9f57,f4d1a5a6-e478-4eba-ac75-c5dfa4f531ca,c1,c5,27,?,?,surb={'id': '7d5b9d9f-3e3c-4540-a72c-6d77f88c9fa9', 'route': ['p2', 'e11', 'i7', 'x9', 'p1', 'c1']}
1769495800.3666553,SENT,522246ed-9606-4081-b148-a12c20a67886,0a693114-15ce-4b3f-9a60-dcbec39f2924,c1,c5,3391,?,p1,
