timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769760422.4383094,RECEIVED,91f628ad-6b89-48d7-b034-0fd6058412e1,4c7577b9-e8b2-4ca1-867e-f57b20d5e8dd,c1,c5,27,p2,?,surb={'id': 'f00ef5bd-97ed-40d5-918f-ac8c6d25d2a1', 'route': ['p2', 'e9', 'i1', 'x9', 'p1', 'c1']}
1769760422.5161011,RECEIVED,32980188-4987-4091-ab58-47087e4a56d5,401a7246-c459-47fd-8831-d7efa3fd563d,c1,c5,27,p2,?,surb={'id': 'ec445d9a-2728-4561-a5b7-6eee9268d4ac', 'route': ['p2', 'e8', 'i5', 'x8', 'p1', 'c1']}
1769760422.7700174,SENT,b661b075-8db1-49f0-a338-5154b27371f9,7f4e27ab-94f8-474b-8bf1-2f28279dd0d7,c5,c4,3379,?,p2,
1769760422.7700949,CREATED,655e689b-fa00-47ef-81af-cfaa493a9ca8,7b7c6ced-da10-46f3-9ced-446d8750bde0,c5,c4,27,?,?,surb={'id': '84a39ba1-24e3-4591-8476-d20ac4b1b305', 'route': ['p1', 'e4', 'i2', 'x10', 'p2', 'c5']}
1769760422.9891963,SENT,291d709e-f48f-48e8-bf93-ba2857c07300,f099955b-598e-4752-b0fb-a66fa87cf0eb,c5,c4,3384,?,p2,
1769760422.989333,CREATED,fc5b84dc-aa0a-4b15-a55a-04d885dbae6a,b56589cf-cef0-4cb4-be03-893075183f17,c5,c4,27,?,?,surb={'id': '46d1bf39-baa3-4ca5-8d66-51e9f9ff1753', 'route': ['p1', 'e12', 'i5', 'x11', 'p2', 'c5']}
1769760423.2439234,SENT,0d608d05-c25e-4acf-a30e-9f184774cfe0,855fd693-c82f-4bb2-afbe-e1093023a247,c5,c4,3376,?,p2,
1769760423.244091,CREATED,205e8981-8e36-41e1-be1a-59c2e3678a51,8d25e806-74aa-458c-8978-f05ea6d3bee3,c5,c4,27,?,?,surb={'id': 'a670d505-4e74-47b7-bc8e-4a590527c1d6', 'route': ['p1', 'e4', 'i3', 'x4', 'p2', 'c5']}
1769760423.2663093,RECEIVED,84e37003-4ec2-467b-89f7-1536356e56fe,adf78c07-4dae-43b6-9561-cbebad798a10,c1,c5,27,p2,?,surb={'id': '4b05edf4-c160-4489-8e23-3ccada7ec3d8', 'route': ['p2', 'e2', 'i5', 'x4', 'p1', 'c1']}
1769760423.5900097,RECEIVED,684c508a-7278-40af-bdbd-8f133f56b366,5a29870d-a30f-4f71-ae48-9ffd4f71971c,c1,c5,27,p2,?,surb={'id': '741d8b9a-aa4c-4b91-9cbc-0cb612abc00b', 'route': ['p2', 'e12', 'i9', 'x12', 'p1', 'c1']}
1769760423.7036655,RECEIVED,2e474710-a29c-46d8-ba9c-62a4cfa0d524,99b9c045-1ad2-4a40-8009-c59a760feb4d,c1,c5,27,p2,?,surb={'id': 'e24ba365-4fa6-4a11-8031-cc43a3226858', 'route': ['p2', 'e8', 'i7', 'x2', 'p1', 'c1']}
1769760423.814385,SENT,4b27489e-f375-471b-a25d-18e701afb2be,2e485b9c-ed93-457f-be8c-0c6cd95f9bd3,c5,c4,3359,?,p2,
1769760423.8145032,CREATED,52de1d17-80cd-410b-b7bb-d807f5f49e40,6a02608c-ada1-42b3-bfce-a712e0bfd816,c5,c4,27,?,?,surb={'id': '461e0846-2e6c-4504-a2af-6862a533aa95', 'route': ['p1', 'e7', 'i11', 'x1', 'p2', 'c5']}
1769760424.432905,RECEIVED,fc441aff-00ff-489b-94b3-fc61e24e30ce,6f43dbaa-80ba-4136-9a10-abf2ee74447c,c1,c5,27,p2,?,surb={'id': '81f68e63-fd37-4ce3-a0fa-fe8fdbb4b55c', 'route': ['p2', 'e6', 'i9', 'x5', 'p1', 'c1']}
1769760425.5730023,SENT,71d4e850-b9f6-4b14-816b-46fa5d0e8b84,b4c9e0f3-d3fd-463c-975e-07af92823d8c,c5,c4,3378,?,p2,
1769760425.5731816,CREATED,601efb5f-362c-4b43-ac62-0e2a60f30e9e,bfc4ff4e-68a7-4b8c-95c6-54edb9dd148b,c5,c4,27,?,?,surb={'id': '44711598-9ff9-4eb4-93f3-62acb717192b', 'route': ['p1', 'e10', 'i2', 'x9', 'p2', 'c5']}
1769760425.5936284,SENT,ca10dafd-9d1e-4be5-ac3e-5a5d643ea251,299356ae-924b-4095-ade6-3c0e87b9a603,c5,c4,3388,?,p2,
1769760425.593777,CREATED,10dd36ab-caef-40e4-adc1-314f2a254e13,2e9ac15f-2016-4e45-9700-33afc3779695,c5,c4,27,?,?,surb={'id': '614867bf-4eda-4d7a-a045-9a97be6bc9ec', 'route': ['p1', 'e7', 'i5', 'x1', 'p2', 'c5']}
1769760425.8360596,RECEIVED,1eda7deb-4c72-4364-bf04-7d827fa72ba5,fe6fed9c-baaf-4059-8350-37d36bed0fe9,c1,c5,27,p2,?,surb={'id': '4f55c9c3-6b45-451e-b043-0242315ccc95', 'route': ['p2', 'e12', 'i9', 'x1', 'p1', 'c1']}
1769760426.1525617,SENT,b7f201bb-1842-4780-ad12-1de36417be35,9023b108-863a-4635-b939-93e2b870a63a,c5,c4,3393,?,p2,
1769760426.1526613,CREATED,ea59edd7-7c97-43ee-8715-3388eca0a64d,06123854-e047-4427-8602-1c04983cd465,c5,c4,27,?,?,surb={'id': '17d699ae-05e5-45fd-baaa-b1bc0cafdedc', 'route': ['p1', 'e7', 'i4', 'x4', 'p2', 'c5']}
1769760426.15476,RECEIVED,046c5095-f959-41d9-87c4-d206475e8c79,3df0cef7-9747-42c5-a4de-2ceb51542adf,c1,c5,26,p2,?,surb={'id': '52d7a157-ccc5-4ace-9245-996bfee82ab0', 'route': ['p2', 'e8', 'i3', 'x7', 'p1', 'c1']}
1769760426.533597,SENT,5fd566d5-d76d-446e-a2ef-5def494812e8,b6e49dca-c401-4fdf-9a8a-68af63aec742,c5,c4,3369,?,p2,
1769760426.5336998,CREATED,b04c7fc6-5aa0-4cce-9f23-1c6477b8b56c,04415fe0-d04e-42ee-9952-3e8359a85f0a,c5,c4,26,?,?,surb={'id': 'e49f6c2c-afd9-4fa0-b8fc-15b8b5b778ff', 'route': ['p1', 'e8', 'i1', 'x9', 'p2', 'c5']}
1769760426.5403264,RECEIVED,b2545f8b-52fb-4c02-b1ee-fdb37d8bffd4,75e9647b-f277-457c-9652-ac72a41b83a9,c1,c5,25,p2,?,surb={'id': 'c4649d9b-9e25-4301-83d7-216157088a4b', 'route': ['p2', 'e5', 'i7', 'x12', 'p1', 'c1']}
1769760426.6315367,SENT,0c047db7-b5aa-4b1d-bb52-efec6cbf7f82,aad46466-8444-4f25-a8b9-311658b48361,c5,c4,3376,?,p2,
1769760426.6316447,CREATED,1f24fc7d-1a1f-43de-b081-4b9efdc76135,29bdcc90-adb8-435d-807c-183ada306936,c5,c4,26,?,?,surb={'id': '17f61d62-29ae-4e2e-b261-644532b4cec7', 'route': ['p1', 'e10', 'i4', 'x7', 'p2', 'c5']}
1769760426.6741893,RECEIVED,3a2f4256-296e-4e03-b36c-e7dac9cf9626,c721c0c6-619e-4018-a369-e7d33d699664,c1,c5,26,p2,?,surb={'id': 'fe12818e-bc6a-4a81-b9d0-db069b047667', 'route': ['p2', 'e9', 'i1', 'x9', 'p1', 'c1']}
1769760426.7800872,RECEIVED,f78d0d95-909e-497c-a3a9-73185fed5500,a7163616-bc01-4114-8d76-6e5661d771da,c1,c5,26,p2,?,surb={'id': 'fb8d98fe-7e43-4f6f-ba5e-0274a7d26bad', 'route': ['p2', 'e5', 'i7', 'x11', 'p1', 'c1']}
1769760426.859394,RECEIVED,1eae9ca4-6093-4d53-91e0-2ea0069c44d7,095f22e5-9aa1-474b-915f-6808f58facba,c1,c5,27,p2,?,surb={'id': 'cee1e74b-4847-49bb-9274-e8357c758a45', 'route': ['p2', 'e10', 'i8', 'x9', 'p1', 'c1']}
1769760426.9192865,SENT,0920b425-9474-4c29-b860-14082cb6ca85,1a818cdb-afe8-4ed8-bf53-c6d6276b379a,c5,c4,3386,?,p2,
1769760426.9193912,CREATED,c720ea0e-e23b-4152-b091-259a9eb972b9,5cac7a55-d222-4f8e-b751-36062e063b1a,c5,c4,27,?,?,surb={'id': '61afc298-1308-4a54-b731-81f7907e3b58', 'route': ['p1', 'e10', 'i10', 'x5', 'p2', 'c5']}
1769760427.0848675,SENT,dcf7220f-c615-41e7-b762-c87bb352cae8,0e07b2ae-1f14-48f4-b231-628eeaa25e3c,c5,c4,3396,?,p2,
1769760427.084964,CREATED,bce38653-0958-498d-ba0f-ef29bcd3b5eb,c8d6a943-f4de-468e-8bfe-08a461416688,c5,c4,27,?,?,surb={'id': 'd45d86ce-f743-4ce7-a485-6918ba1134b0', 'route': ['p1', 'e11', 'i10', 'x6', 'p2', 'c5']}
1769760427.3203785,SENT,a7e8393e-ecb4-4c79-ae2a-6f8a59d3ed55,11131372-0b2a-48ec-8168-849da850dcdc,c5,c4,3359,?,p2,
1769760427.3204787,CREATED,0c1ea3ab-6151-466c-84ef-a75d27d32bb1,ae29704b-c7f9-4b05-b363-dfe1b62c89d8,c5,c4,26,?,?,surb={'id': '8ab2dcf9-3598-4f56-82a6-33565f7d49e2', 'route': ['p1', 'e4', 'i4', 'x9', 'p2', 'c5']}
1769760427.865315,RECEIVED,2df2e7a7-ea7f-47fd-9bbd-2f9c847b4cf0,07f36267-8309-4227-858b-f9b8e0c77b4a,c1,c5,27,p2,?,surb={'id': 'cafb7e21-1b43-488d-881b-b5c14bac5ace', 'route': ['p2', 'e8', 'i2', 'x2', 'p1', 'c1']}
1769760428.7033854,RECEIVED,30fa54d6-ac5d-4e63-8c7d-3afd20c1ec16,65680601-8c31-4c6e-bfff-d16012b0cb5c,c1,c5,27,p2,?,surb={'id': 'd31defca-65f5-4c33-99ce-0304ec124647', 'route': ['p2', 'e10', 'i3', 'x3', 'p1', 'c1']}
1769760428.7731967,SENT,629cbf09-5da2-441b-92ca-7268d0a202b6,aadceae0-b26d-458f-8fda-2e818d621a61,c5,c4,3384,?,p2,
1769760428.7733412,CREATED,8cec4a4d-e08d-497c-8c81-aff251e1039d,2a06d2ee-fcb9-4faf-9ae6-88f0a5a5852f,c5,c4,27,?,?,surb={'id': '7451e2f7-578d-4e91-b28b-55026fcc12f3', 'route': ['p1', 'e4', 'i9', 'x12', 'p2', 'c5']}
1769760428.80682,RECEIVED,ee2087e8-e2b9-4470-886a-e415a44c2b1a,858bd93b-df57-449b-be3b-5e2da7bbeeca,c1,c5,27,p2,?,surb={'id': 'b47e1ea5-a367-42c3-97fe-1c5400ab3b54', 'route': ['p2', 'e1', 'i11', 'x6', 'p1', 'c1']}
1769760428.8173661,RECEIVED,733e9278-479a-4ee8-ab44-c0205c0aa8e4,35aaed0e-2aa6-407d-8947-017e7acc288c,c1,c5,27,p2,?,surb={'id': 'fb39d058-b182-4e3b-b1a0-a4031e0ded04', 'route': ['p2', 'e4', 'i4', 'x5', 'p1', 'c1']}
1769760428.9506862,RECEIVED,649c41e3-c50a-43f5-8e52-1e15d5c5465f,1493e08d-4e9a-4e7e-b4e1-e8ea0b28ac88,c1,c5,26,p2,?,surb={'id': 'c343182e-0b9d-4704-84b2-d55bccbbcb82', 'route': ['p2', 'e10', 'i9', 'x8', 'p1', 'c1']}
1769760429.0353565,RECEIVED,45fa32d2-e52d-466f-9401-781c05ca0360,7a5dd2af-bccd-46e9-941a-6608d03d4645,c1,c5,27,p2,?,surb={'id': 'ec962ceb-9325-4b3b-b86c-a5c7372772ec', 'route': ['p2', 'e1', 'i11', 'x11', 'p1', 'c1']}
1769760429.0687323,SENT,c21b4589-34a8-4c9b-87db-eb2e74a0a964,f271f7e8-8288-4082-b98f-199ea5e65fc5,c5,c4,3385,?,p2,
1769760429.0688202,CREATED,bfc3dae0-9f5b-4a0a-95b9-ec6e396a4d2e,b1ca3880-a103-45a5-9419-da750f884ebd,c5,c4,27,?,?,surb={'id': '76682639-ac3e-4de1-9f8a-0318698c7af1', 'route': ['p1', 'e9', 'i4', 'x6', 'p2', 'c5']}
1769760429.3551133,RECEIVED,302488fd-2b14-41b0-bb4e-b2f0d3a5ea1b,00f96ed9-c9e6-4759-b2db-e2a2e12a82e6,c1,c5,27,p2,?,surb={'id': 'ee27cdec-4463-40b2-9fda-02b48080a109', 'route': ['p2', 'e3', 'i12', 'x10', 'p1', 'c1']}
1769760429.5268009,SENT,a4907d88-aa5e-49ed-b301-0c67bb0bc251,fb967f45-b6ee-4e3a-a569-958ea7c26455,c5,c4,3376,?,p2,
1769760429.5269394,CREATED,c744d79c-40ad-47fa-beb5-3984eeadb00f,fb643266-7dd1-4471-aca7-974d5fd7cf88,c5,c4,26,?,?,surb={'id': '0ee881bf-99bb-49bf-992c-8868c429e092', 'route': ['p1', 'e1', 'i11', 'x1', 'p2', 'c5']}
1769760429.5409482,SENT,3361dd01-88fe-4a9e-b25f-76f3eaf670f3,f0e04405-a6ad-4be8-b273-fd99d6193608,c5,c4,3376,?,p2,
1769760429.5411088,CREATED,74c823e8-9516-421f-834b-d028afcc8459,c80c3ef8-f2d3-4390-9476-e7e0121d3f4d,c5,c4,26,?,?,surb={'id': '923bbdf2-514a-4286-ab78-e7daaf3341cb', 'route': ['p1', 'e11', 'i8', 'x3', 'p2', 'c5']}
1769760429.7242665,RECEIVED,07d8d293-c487-4fec-ae0d-9b59935d1636,a6d535cc-7d54-4c68-a7b4-22713f4616cf,c1,c5,27,p2,?,surb={'id': '1c1aeabb-a751-4954-bfe7-6ddf64892fad', 'route': ['p2', 'e2', 'i9', 'x6', 'p1', 'c1']}
1769760429.8037922,RECEIVED,83423bde-1e85-46a9-9025-fa76a4b7cab6,e7016a47-980c-4a76-81f2-94fca3836d20,c1,c5,26,p2,?,surb={'id': '0f366459-121b-44e6-9e86-2cf390e45d5e', 'route': ['p2', 'e2', 'i8', 'x4', 'p1', 'c1']}
1769760430.1991937,RECEIVED,465d3f1f-23ff-4323-9a3e-439997da0a30,390c97bc-d1fe-4a0d-be41-fbe0d465bd55,c1,c5,26,p2,?,surb={'id': '7b5f510a-0712-4b13-9d12-6ad74608eea4', 'route': ['p2', 'e8', 'i7', 'x12', 'p1', 'c1']}
1769760430.2688906,RECEIVED,563801ae-dcae-474c-9008-c40a77d92288,72a46137-d153-4755-83cf-3cbbb51e720f,c1,c5,27,p2,?,surb={'id': 'f8f8e794-f0df-46e4-a85b-e39e8671f234', 'route': ['p2', 'e3', 'i9', 'x11', 'p1', 'c1']}
1769760430.348756,RECEIVED,5bd560a1-3897-48b2-a275-2f8cd2417ecd,ef52e9f6-cb47-4c79-8ece-114e73e01a6a,c1,c5,26,p2,?,surb={'id': '5448ebc3-a4f3-4466-8814-30bec4c94a4c', 'route': ['p2', 'e4', 'i7', 'x4', 'p1', 'c1']}
1769760430.483858,RECEIVED,449ef94a-052c-46cd-94cc-b87c22b88222,8dfb5efb-8874-44c8-b0e6-c381e0db2c56,c1,c5,27,p2,?,surb={'id': '3239acc5-ebb0-4c18-bce3-1c24f58d4c93', 'route': ['p2', 'e3', 'i1', 'x7', 'p1', 'c1']}
1769760430.5955453,SENT,f98bfa92-dfef-4c9e-becc-6430e14d25b3,9e90d6e8-9659-4d10-b16b-c55c6c209e5e,c5,c4,3360,?,p2,
1769760430.5956762,CREATED,9f26e2cd-cc22-4a08-a46f-f5ca96679d9d,4a65b10a-e9ff-4ae3-8c54-5b9a243dc380,c5,c4,27,?,?,surb={'id': '19d3ce03-ba8f-450a-a3a6-ef28e023797a', 'route': ['p1', 'e4', 'i10', 'x2', 'p2', 'c5']}
1769760430.8207796,SENT,9cdab4a0-9f7b-4081-bc8c-141d0c84e6cd,8ce028a2-2581-4aae-aff5-5c22d15a5e4a,c5,c4,3359,?,p2,
1769760430.8209157,CREATED,17be5050-bded-487a-81da-a34d7ed62208,7ef33817-db65-40eb-ba38-40271f2df41c,c5,c4,27,?,?,surb={'id': 'fbad3c9e-1d06-472f-bf72-79f7afdfd173', 'route': ['p1', 'e8', 'i9', 'x6', 'p2', 'c5']}
1769760430.8946419,SENT,ff45a862-e6a1-40cd-9954-b893a0d6b174,fb83c0a4-a2b3-40c7-b927-ade0ba1e0fa2,c5,c4,3376,?,p2,
1769760430.894715,CREATED,ee411413-f4f1-451a-af6c-0616140055de,c9086966-2533-4f89-90dc-109d987a8bc4,c5,c4,27,?,?,surb={'id': '2ea36b2f-f7ad-4a1e-8fbe-a5e8422501fe', 'route': ['p1', 'e9', 'i2', 'x8', 'p2', 'c5']}
1769760430.9006078,RECEIVED,f1b8bf6f-0468-46e0-89be-c2935aaad85e,fda3cc58-2de9-4511-834e-2b287c9ede4f,c1,c5,27,p2,?,surb={'id': '7dc8d3c1-9029-4fe2-aff1-02b372a5c424', 'route': ['p2', 'e4', 'i11', 'x3', 'p1', 'c1']}
1769760431.128281,SENT,778a0792-e909-4a37-8262-5ce6fb8a98f6,ffe6974e-a9d9-4699-ae9d-c07acd3313bb,c5,c4,3368,?,p2,
1769760431.1284332,CREATED,872d0866-2db8-4dfd-9c91-91f2d7feb4b2,79c4c10a-e4a9-49c2-bba4-b6e1133ff636,c5,c4,27,?,?,surb={'id': 'eaf0394d-76a4-4105-8a94-dd924ae98201', 'route': ['p1', 'e3', 'i11', 'x2', 'p2', 'c5']}
1769760431.2582378,RECEIVED,aa204afb-fac5-424b-8778-e4a8684e18c1,106ce337-5c3e-4c83-8ae7-f7ab1d726c90,c1,c5,27,p2,?,surb={'id': '00f5cd31-d9f5-4511-9f35-f9bb2d38bd41', 'route': ['p2', 'e4', 'i7', 'x10', 'p1', 'c1']}
1769760431.3737924,SENT,26148620-9d19-4ba4-9433-eb85469fdb2f,e1bb4a97-962e-4a2b-88e4-c8697801dea3,c5,c4,3381,?,p2,
1769760431.3738608,CREATED,70581578-db85-449b-b0b3-a87c46445b43,21447508-f048-4e45-b73e-8bfaad0ee7df,c5,c4,27,?,?,surb={'id': 'a0ef6221-1c37-49c3-a452-90058d2d1501', 'route': ['p1', 'e8', 'i9', 'x6', 'p2', 'c5']}
1769760431.5974927,RECEIVED,6fdcfdf0-174c-45cc-9c3b-5daebb17ab67,84a4aa87-b754-446a-b92a-34087b4fc667,c1,c5,26,p2,?,surb={'id': '1941a3e3-246c-4507-91c0-0a3fc65afb54', 'route': ['p2', 'e6', 'i7', 'x11', 'p1', 'c1']}
1769760432.1440806,SENT,ea4197ca-82e7-4292-9fd5-3ec486db11b8,d6887ee2-3518-47f3-a5f5-821ca31d352c,c5,c4,3383,?,p2,
1769760432.1442187,CREATED,7841403c-a32c-4fb0-b527-9e4b065ca6af,c1f8e9db-27fc-4111-a389-224fd3687f1a,c5,c4,27,?,?,surb={'id': '4d6fe1d2-6230-44a0-bade-a71db10e648c', 'route': ['p1', 'e8', 'i4', 'x3', 'p2', 'c5']}
1769760432.263562,SENT,b842f03a-ebe5-43a0-96cb-44f52fbf15c5,532d3e8c-4f75-4652-81ea-43b494f82098,c5,c4,3391,?,p2,
1769760432.2636948,CREATED,f69ab7d7-d73f-4d12-9804-5cde2b67deb1,5fa609b1-58bd-4dd6-adf9-a5cdb45e23c3,c5,c4,27,?,?,surb={'id': '110ca119-6a7c-4eb8-8acc-4c2ca340ca73', 'route': ['p1', 'e10', 'i4', 'x10', 'p2', 'c5']}
1769760432.2815595,SENT,0d331daf-3bce-4663-b554-a0e1ad155d90,c687af62-b705-4989-8d1f-de61ed348dd6,c5,c4,3388,?,p2,
1769760432.2816887,CREATED,440641b4-5b9a-400e-b07f-8377e2ce9601,83e39df6-04ac-4b2e-8943-6f757c08a75c,c5,c4,25,?,?,surb={'id': '276940a2-7ab6-4eb2-84fa-1f8ac8eeef70', 'route': ['p1', 'e12', 'i10', 'x5', 'p2', 'c5']}
1769760432.4609482,SENT,caf05b4c-8f81-4284-9c78-727f28df336a,3d30d8b6-74b1-474d-b4ea-d5b5681683f2,c5,c4,3387,?,p2,
1769760432.461073,CREATED,0c2e3e3d-55d3-4665-91ca-acd7505ef08f,b2e37da4-9c8a-4783-8d25-1ae173ae9ddf,c5,c4,27,?,?,surb={'id': '3c59eb36-3d3b-4760-9b51-e49806fe7624', 'route': ['p1', 'e4', 'i7', 'x10', 'p2', 'c5']}
1769760432.493808,RECEIVED,34b5cc00-04c8-4e01-a0ed-9b4923e9d83d,11817f83-332b-43be-a9b6-fa355e5d9a7c,c1,c5,27,p2,?,surb={'id': '63a90a78-8e48-4af5-a3b0-ae133f4bf02e', 'route': ['p2', 'e9', 'i1', 'x8', 'p1', 'c1']}
1769760432.8997788,SENT,f8996351-d7c2-45c0-a1c6-825fcb7e29c4,d8ca1cbf-7af9-4552-bd2e-0056492d1f33,c5,c4,3396,?,p2,
1769760432.899842,CREATED,bd3ad917-cf4e-4e71-be7f-b84691035160,f8797e2d-bd5c-46a9-9218-6917f9b2ff17,c5,c4,26,?,?,surb={'id': '8a808807-6b76-400e-b323-ba391032b664', 'route': ['p1', 'e10', 'i4', 'x11', 'p2', 'c5']}
1769760433.2733731,RECEIVED,23373022-7c6e-46f6-a8df-3a589b962989,c060a2c8-ad56-4aa8-b79a-73a428af87a4,c1,c5,27,p2,?,surb={'id': '4fa262a5-fcfa-41c9-b5e2-5d2a49bc414b', 'route': ['p2', 'e4', 'i8', 'x6', 'p1', 'c1']}
1769760433.504202,SENT,4202d237-2a1a-4685-941f-308296eb45fa,1f8c4abf-f52e-4fff-8494-4c8a1cda906f,c5,c4,3401,?,p2,
1769760433.5042975,CREATED,13944615-f5bd-49a2-9bcf-4032dd8b8086,de540fdf-6b8b-4066-8d53-cfd7feff54e7,c5,c4,27,?,?,surb={'id': '85e9a2d3-dcf5-46da-bb14-130856bd2b0b', 'route': ['p1', 'e2', 'i9', 'x8', 'p2', 'c5']}
1769760433.7345576,SENT,2b4ec0d2-148d-4ca5-9c0e-00a71e2b2b4d,b7108225-e05a-459c-b842-e0c120e4c128,c5,c4,3367,?,p2,
1769760433.7346601,CREATED,1ab4e50f-0a80-428a-af33-74f9f19952ce,69bfb410-0f07-4f4f-8cdf-0fb1a5b7c060,c5,c4,27,?,?,surb={'id': '97851793-5525-4338-a5a0-75701b7dfeeb', 'route': ['p1', 'e4', 'i1', 'x2', 'p2', 'c5']}
1769760434.1387036,SENT,47a713fb-dfbd-483e-9912-1ade88b920cd,62e90f52-6ef3-4d0d-b7f7-a3383a3293c3,c5,c4,3374,?,p2,
1769760434.1388738,CREATED,b969af6a-a7a4-4b64-8233-90f5e724bb6e,78bcfc18-6a04-47ea-b46c-0b2e99956f0e,c5,c4,27,?,?,surb={'id': '495054ad-7234-4908-b8b6-6a4059dd9d73', 'route': ['p1', 'e3', 'i12', 'x3', 'p2', 'c5']}
1769760434.3761382,RECEIVED,def46e4d-f10e-4f8c-842b-4dbaa4a3300b,5a941715-4cf2-4235-8371-5366d3a36727,c1,c5,27,p2,?,surb={'id': '717249b6-4e9f-4edd-a577-bf4b495b2c69', 'route': ['p2', 'e3', 'i1', 'x8', 'p1', 'c1']}
1769760434.5993748,RECEIVED,2993bd89-de25-4ebd-b2b0-7476a7647b0d,64eba105-3296-49bf-8a06-03dc64779a26,c1,c5,27,p2,?,surb={'id': 'dcedc8ce-156b-4296-a67e-ec579377e30b', 'route': ['p2', 'e8', 'i7', 'x11', 'p1', 'c1']}
1769760434.9092927,RECEIVED,bcb0100a-b99f-43cb-b5fe-e9676f0723c8,d75e57a5-721b-49bc-aa67-9cbb9f200933,c1,c5,27,p2,?,surb={'id': '3faa3010-48db-4382-ae67-fb4d7c507fe6', 'route': ['p2', 'e10', 'i2', 'x8', 'p1', 'c1']}
1769760434.9185455,SENT,cd8c22e5-765e-40e9-94ff-56e2db017321,171985d9-1f67-4f8f-bb0d-660c2983922a,c5,c4,3384,?,p2,
1769760434.9186327,CREATED,3a80829b-a4dc-400d-adf1-59f77cbd9439,16ea1d6e-c795-4919-8e50-8acf958aa2d4,c5,c4,27,?,?,surb={'id': 'd262b15c-69f0-40f3-8504-aeb4317a0012', 'route': ['p1', 'e4', 'i12', 'x7', 'p2', 'c5']}
1769760435.0873387,RECEIVED,708b7343-b180-4a2a-8329-d0ce479ca60e,e53d425a-86ac-4da6-89e8-c18d6885bd22,c1,c5,27,p2,?,surb={'id': '02413643-5672-4bc1-9abe-c7941c02f7a6', 'route': ['p2', 'e1', 'i9', 'x9', 'p1', 'c1']}
1769760435.2692876,SENT,4e17ce70-09a4-4770-bb9a-7740d8afe161,83a7b2af-aa6f-495a-a470-bab793e026db,c5,c4,3360,?,p2,
1769760435.2694323,CREATED,62bcaa8d-199d-4b6c-8d3e-004bada400d7,47d65974-d909-4b62-a489-4da0dc6428a4,c5,c4,27,?,?,surb={'id': 'd72b36ac-aea0-4bd8-94a1-1fe20ecc0ade', 'route': ['p1', 'e6', 'i6', 'x3', 'p2', 'c5']}
1769760435.2764835,RECEIVED,39884f6f-9f70-4adc-baa8-7e81116298a2,aff2367a-3694-42c9-a496-f2144443f8d8,c1,c5,27,p2,?,surb={'id': 'bedcc538-2d3c-4b73-b036-04f1d0f9379d', 'route': ['p2', 'e2', 'i1', 'x3', 'p1', 'c1']}
1769760435.3399272,RECEIVED,6cd5a74c-5311-4e9a-974c-d292f4baa41e,c94d1555-955a-4cf1-9eff-8be101f8c7ba,c1,c5,27,p2,?,surb={'id': '3a4e82e0-b4e5-4271-997a-0edcdf189f14', 'route': ['p2', 'e9', 'i5', 'x4', 'p1', 'c1']}
1769760435.41999,RECEIVED,e37fc971-be99-4368-acb0-cf1ef5aed0bf,a6146023-494e-44db-9c74-fc4c856db913,c1,c5,26,p2,?,surb={'id': '2a59fc43-794b-4999-b038-c39567d29fd2', 'route': ['p2', 'e11', 'i5', 'x6', 'p1', 'c1']}
1769760435.58253,SENT,8f12aef4-a7fc-4cae-8b92-4908eb7bb479,e29cdac5-e700-488c-bc89-473513b1a953,c5,c4,3392,?,p2,
1769760435.5826778,CREATED,d7284aa5-831e-4e1e-a08c-7964dc46c936,5e77736f-ebf6-49c1-9706-5c49639626bb,c5,c4,27,?,?,surb={'id': '69aa9798-2e39-4133-ac45-a83d3635878d', 'route': ['p1', 'e7', 'i10', 'x5', 'p2', 'c5']}
1769760435.6124992,RECEIVED,b471bf2e-73b9-43f1-b658-3c66eacc8fb4,710a03b4-9253-459f-ba61-f53d4d433c2e,c1,c5,27,p2,?,surb={'id': 'f61166a6-4212-4e00-8fb2-ea897dd2475a', 'route': ['p2', 'e2', 'i7', 'x9', 'p1', 'c1']}
1769760435.7032638,RECEIVED,9d740c46-4b3f-4083-b104-64fe3c796889,0900f994-c99e-4d40-9fba-1d42228ca5f4,c1,c5,27,p2,?,surb={'id': 'cb02c1f4-4ecd-4fe5-a4d9-9719b4e7e478', 'route': ['p2', 'e12', 'i8', 'x6', 'p1', 'c1']}
1769760435.7453659,RECEIVED,7e148731-4b87-4da5-8a48-53b7cba5ddde,2f8d7a88-07af-4c3d-a668-87686778e326,c1,c5,27,p2,?,surb={'id': '8b4d2c9f-dba2-4014-a904-bfa2a2757cfa', 'route': ['p2', 'e1', 'i5', 'x5', 'p1', 'c1']}
1769760435.9804,SENT,3c1486be-0eed-45b8-957b-846aecc60bbb,a177e070-9f98-4e7c-9423-041187dc939d,c5,c4,3372,?,p2,
1769760435.980474,CREATED,9d185882-5eb2-4843-b0e4-67db84f99858,9a703347-59ff-4295-9905-d11f7b6eec2f,c5,c4,27,?,?,surb={'id': 'bd847eeb-6444-4ff8-b177-bddf4aef5bcd', 'route': ['p1', 'e8', 'i6', 'x8', 'p2', 'c5']}
1769760436.0598738,SENT,79cdfa6f-e687-42a5-b3f8-f7db3a378fa7,e092a19c-7ebb-4d16-8759-2ea4dad5fd64,c5,c4,3365,?,p2,
