timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769760625.3927534,CREATED,55c75044-8648-4b36-b0b9-ec79d0b8051d,287f9551-9414-49ea-a995-940b8bc5f98d,c1,c5,27,?,?,surb={'id': 'dff5dc29-c7e6-4924-a666-84bca305546e', 'route': ['p2', 'e9', 'i12', 'x4', 'p1', 'c1']}
1769760625.507737,RECEIVED,999bad1f-99b3-4d89-8eb1-7e94aa741c9f,5afefbd8-24fd-4788-be21-f2a581330603,c3,c1,27,p1,?,surb={'id': 'ccca3930-2d9e-4d6c-b71e-8adb79624811', 'route': ['p1', 'e9', 'i11', 'x7', 'p3', 'c3']}
1769760625.676537,RECEIVED,ccd31892-109f-4690-a20a-46f8f0dda94b,78e61bb0-5565-4e7c-b9de-f8482eed3853,c4,c1,27,p1,?,surb={'id': '60623c14-96f9-49ab-89bc-c7ed7b7b73a5', 'route': ['p1', 'e3', 'i1', 'x2', 'p1', 'c4']}
1769760626.1011984,SENT,8ce2f438-813f-4607-986b-9cf9604117df,53c55c71-72c8-4bc2-8c6a-031590e8a48e,c1,c5,3387,?,p1,
1769760626.101259,CREATED,64bc9494-161e-41e5-9da1-5daef7c2e35f,983d9c1d-6b19-487d-900e-6993e31ffe36,c1,c5,26,?,?,surb={'id': '16267725-faa2-400e-b716-ece01f4a5a26', 'route': ['p2', 'e8', 'i11', 'x12', 'p1', 'c1']}
1769760626.105262,SENT,814b0fc2-80d1-4c13-b7e8-53b1b7487fef,9e46fbfd-68ae-4fe7-8af3-68625b4f3d56,c1,c5,3399,?,p1,
1769760626.1053236,CREATED,e67f2b78-8fc0-49a3-85ca-1af01ac9bfc2,9a9e29e1-7017-4de5-9a6e-b8b81f5ea0c4,c1,c5,27,?,?,surb={'id': 'b6014026-9d3a-4ae5-abc7-ff3c5aa010f7', 'route': ['p2', 'e12', 'i6', 'x7', 'p1', 'c1']}
1769760626.3971853,SENT,4652e755-57d7-49f7-9438-9a3d2a423ee6,b7e8378b-b8fb-45ff-8912-010d06804e2d,c1,c5,3401,?,p1,
1769760626.3972847,CREATED,d4110823-3ad7-4ebb-8933-919daeb76699,e4221a94-270b-47f8-b105-bf6efc55a997,c1,c5,27,?,?,surb={'id': '456feee0-7508-4b3a-ae96-c064df2c3c18', 'route': ['p2', 'e4', 'i11', 'x3', 'p1', 'c1']}
1769760626.4959626,SENT,068cc4d7-05fb-4ef4-92c9-1552ff6b491a,a76ab633-0926-4616-bc58-0872b7fff829,c1,c5,3364,?,p1,
1769760626.4960825,CREATED,92778b31-c79f-4c5a-bde4-c40b3effacb2,12aa71b3-2dd5-4ec2-88a0-a6acc8db37c0,c1,c5,27,?,?,surb={'id': '7bb932c4-6a0b-408b-a522-9cd1b2fc1fb7', 'route': ['p2', 'e6', 'i10', 'x8', 'p1', 'c1']}
1769760626.543901,RECEIVED,6ce801c6-9df6-43d8-b051-624d2fb2a9d3,a334e652-c2aa-4c8b-af6f-c0eaaec43d2a,c3,c1,27,p1,?,surb={'id': '8623a076-7399-49bc-9029-bb0514c16eb7', 'route': ['p1', 'e8', 'i9', 'x4', 'p3', 'c3']}
1769760626.6183949,SENT,677c5392-37d8-4ad1-93be-e570086a07b8,c34ced73-c5c8-4bc7-94d4-2cf3fffb5aeb,c1,c5,3356,?,p1,
1769760626.6184897,CREATED,768a439a-c836-43cb-9d3a-4b0e9876515d,2fc820bb-ef9d-408a-86f7-6a94d677ec24,c1,c5,26,?,?,surb={'id': 'cb8c472b-d010-4826-a400-884f450fad0e', 'route': ['p2', 'e1', 'i9', 'x7', 'p1', 'c1']}
1769760626.6753297,RECEIVED,2fa307b3-1cca-4850-8628-022a229b86e5,afe26f11-af44-4b4b-97a2-ce051345505b,c4,c1,26,p1,?,surb={'id': '92277f26-cb32-41fe-88ff-b035f1081ef3', 'route': ['p1', 'e11', 'i9', 'x7', 'p1', 'c4']}
1769760626.999447,RECEIVED,dedae0aa-7a95-4d14-b833-f18efae1030f,c29b7e21-d640-43fe-a0ca-4f9f033f1468,c3,c1,27,p1,?,surb={'id': '0d3e015e-a475-4b5b-bc46-b5b100683d3a', 'route': ['p1', 'e11', 'i5', 'x1', 'p3', 'c3']}
1769760627.114572,SENT,799620ce-ad09-4e80-8111-c74cc9cf9288,d10b3ef1-df66-4e07-b8ba-0422082dcff3,c1,c5,3384,?,p1,
1769760627.1166806,CREATED,50a81df1-1f76-4460-ba1d-e94cb4364006,de8cabfe-0fcc-4a75-9d62-cec95fe30b58,c1,c5,27,?,?,surb={'id': '3f283c6b-712f-4c8c-80e8-a8e2c12d12a2', 'route': ['p2', 'e4', 'i5', 'x9', 'p1', 'c1']}
1769760627.1789165,RECEIVED,bd096ecc-daaf-4b1c-a6c0-86f412453ed5,4cb3547e-dc10-49b3-be4f-8467f047b335,c4,c1,25,p1,?,surb={'id': 'c5c96a73-5995-40fe-a528-c37bc691003a', 'route': ['p1', 'e2', 'i12', 'x3', 'p1', 'c4']}
1769760627.2738924,RECEIVED,043f3c7f-1c96-4117-a607-d1af461c5656,9b61770b-98f2-4636-a1eb-f4d15596f442,c4,c1,27,p1,?,surb={'id': '23763442-cf8d-40c0-b7df-190cb315755a', 'route': ['p1', 'e1', 'i9', 'x11', 'p1', 'c4']}
1769760627.374205,SENT,3733240a-a83e-466f-b39a-3b6d52366060,b9394689-7933-479a-a3a9-4d82e7686875,c1,c5,3393,?,p1,
1769760627.3743255,CREATED,8b6fa14d-a039-4f28-8fe3-7e10868beb5a,a3f09c80-7da7-44c8-8e1d-02286802ca1e,c1,c5,27,?,?,surb={'id': '98a2979a-8ece-44a5-9d33-3f1f894da572', 'route': ['p2', 'e6', 'i6', 'x12', 'p1', 'c1']}
1769760627.446532,SENT,e1ff1731-528a-4baa-af54-1592a650eadd,81406924-7415-4b06-96bb-51f680a1da7d,c1,c5,3400,?,p1,
1769760627.4466338,CREATED,bcb5938b-5a8c-4633-a6c3-127324c52b04,ffc07650-37fc-4b89-a2c9-3bd0e8ff8408,c1,c5,27,?,?,surb={'id': 'dd757aa6-53fc-47f4-b67d-3cd1b133cc79', 'route': ['p2', 'e12', 'i3', 'x5', 'p1', 'c1']}
1769760627.5069427,SENT,2cfb0f04-d2f8-4de0-a91c-781cd525300b,614214cc-3ebe-48ba-bc2a-e90a10121fa9,c1,c5,3383,?,p1,
1769760627.5071287,CREATED,0a4ed94e-9cc3-465c-a5a1-9347f7722867,80ebe0d3-ff10-4f46-b1f9-704601f0f97d,c1,c5,27,?,?,surb={'id': 'f2c55bed-cedb-4719-bfe8-53fe8e609ab4', 'route': ['p2', 'e6', 'i5', 'x5', 'p1', 'c1']}
1769760627.7952113,SENT,d1a48825-4af7-4ee0-aa61-09fc301565a9,a963ca89-39b8-4bec-8fbc-8cd66d77b7e2,c1,c5,3375,?,p1,
1769760627.7952719,CREATED,ac5396b3-ff1c-4c1c-b7b5-97ec40f33790,13f24100-b23f-4396-ae3a-18c57360c877,c1,c5,27,?,?,surb={'id': '69024285-474c-406b-9fa0-c227bdf61fd4', 'route': ['p2', 'e3', 'i10', 'x4', 'p1', 'c1']}
1769760627.808665,SENT,22891824-7fd8-4d81-80e1-6589aa0d4225,4436a459-03f0-43f4-8d30-671697540e83,c1,c5,3378,?,p1,
1769760627.8087275,CREATED,581e87ce-3fbb-4f74-80dd-1c952b22bf93,bbf144ef-f7d6-46cd-9025-7e6d4943b465,c1,c5,27,?,?,surb={'id': '68a43954-ab10-4add-91db-dafb086f2412', 'route': ['p2', 'e10', 'i1', 'x5', 'p1', 'c1']}
1769760627.8731453,RECEIVED,86ab9720-21dd-433d-b18b-d51f468aeb7f,452e16eb-33ae-47ce-8e77-515683e6f813,c4,c1,27,p1,?,surb={'id': '7f2c2f5c-91b6-4e3e-957d-954231d2b7b4', 'route': ['p1', 'e2', 'i12', 'x10', 'p1', 'c4']}
1769760627.8913107,SENT,8156a4ce-3bb0-46cb-816e-51082de5ceca,6d0b0588-a02d-47e3-a9db-786d5d40ef03,c1,c5,3375,?,p1,
1769760627.891368,CREATED,43d9a4b3-4b44-4a45-877a-e36b1b27915f,784ad1e2-d90e-492b-9fce-85f022832d91,c1,c5,26,?,?,surb={'id': '096fe1ec-bf2f-4c42-b473-55f3babf7702', 'route': ['p2', 'e1', 'i12', 'x12', 'p1', 'c1']}
1769760627.9217694,RECEIVED,a4c5da30-cb13-436f-99cc-05a0b8cecb00,5e92638f-10c4-423f-81c9-6788da4b4bab,c3,c1,26,p1,?,surb={'id': 'b10a01d5-6051-4d54-a456-41508fdff647', 'route': ['p1', 'e4', 'i7', 'x3', 'p3', 'c3']}
1769760628.014465,RECEIVED,1fc2603d-4a4c-4518-9e67-8fa9174bed08,adde0461-15d6-40be-99d6-a8b048deca83,c4,c1,27,p1,?,surb={'id': 'a470c29f-bca4-463f-a59f-aec5da0efb05', 'route': ['p1', 'e4', 'i10', 'x8', 'p1', 'c4']}
1769760628.0613956,RECEIVED,60e2c0e8-0ba5-4419-b287-2241743011e9,04de0a85-d124-499b-a464-3c58a875145c,c4,c1,27,p1,?,surb={'id': '53c18ed0-e01e-4000-88bf-7ff70a89f6fe', 'route': ['p1', 'e9', 'i7', 'x5', 'p1', 'c4']}
1769760628.078787,RECEIVED,dbcaaffc-f77d-4011-8464-58bdfc5d3354,0d541b47-979a-45bf-90d7-52546850495b,c4,c1,26,p1,?,surb={'id': 'b21462e3-63cb-4d74-97bb-47216d4b37ca', 'route': ['p1', 'e1', 'i9', 'x11', 'p1', 'c4']}
1769760628.1779218,SENT,6eb38c20-9b18-470c-b925-cb1ad0ac1441,ca3555fe-8b51-4481-9483-e80314e884c7,c1,c5,3388,?,p1,
1769760628.1781046,CREATED,738fec4a-0d54-43fc-b1d9-968918a1a384,04223ee9-f8d9-492e-a503-3a8548b9a404,c1,c5,27,?,?,surb={'id': '7e15a401-f4fb-4eb0-b807-a534708b2637', 'route': ['p2', 'e6', 'i12', 'x3', 'p1', 'c1']}
1769760628.3083763,SENT,1ffb98bf-00d7-4dcb-9649-d4d7c1bc3975,8742bd16-0be7-486b-89ac-947ab5ba13b1,c1,c5,3374,?,p1,
1769760628.3085077,CREATED,8f5cd92b-36e6-4325-a041-47246bb59f9c,540b4c94-d0d9-4b22-b2d1-7e19d98bb713,c1,c5,27,?,?,surb={'id': 'b6205a2e-0090-4185-bca9-8116ccb342da', 'route': ['p2', 'e6', 'i10', 'x5', 'p1', 'c1']}
1769760628.3221693,RECEIVED,fcc251c0-70b3-4745-99d8-07bd9701f806,8c5dd4e6-035b-4278-bc4f-2d8676731404,c4,c1,27,p1,?,surb={'id': 'ed9e50cb-b1c2-4f42-9c14-e8eb79c4ac2b', 'route': ['p1', 'e3', 'i4', 'x3', 'p1', 'c4']}
1769760628.359558,RECEIVED,dbb87de6-2bb9-4b38-a8e7-b8f2887f462e,7ccf6ace-bdee-4a16-85d3-6f1225292ec9,c3,c1,27,p1,?,surb={'id': '66a5d677-2faf-4914-b454-0d6fd716630d', 'route': ['p1', 'e9', 'i6', 'x3', 'p3', 'c3']}
1769760628.4412603,RECEIVED,b5f53744-5627-42ff-be9e-4924fc85a78f,25c60898-b2c4-497e-8e58-ed81b59281cc,c4,c1,27,p1,?,surb={'id': 'f626b70f-fd32-4e2b-862b-30471d06ff67', 'route': ['p1', 'e1', 'i3', 'x9', 'p1', 'c4']}
1769760628.5141456,RECEIVED,c1c93c44-6893-4c50-9b08-be014cfbcd64,773e2b90-f4f2-4949-9e73-84fb0f59781e,c4,c1,25,p1,?,surb={'id': 'fb54e216-a62d-4af4-8d18-5363c26695bf', 'route': ['p1', 'e7', 'i5', 'x2', 'p1', 'c4']}
1769760628.5568657,RECEIVED,0aefe503-8495-4d86-9a4c-54666c73d55b,4b285ae0-a47a-4094-bd1b-c295fb9190c6,c3,c1,27,p1,?,surb={'id': 'ca2d0b4a-30ab-460b-a283-438f5f13aa10', 'route': ['p1', 'e1', 'i6', 'x9', 'p3', 'c3']}
1769760628.7223313,SENT,d1e7643b-3c89-4a54-ac33-20bf0f2b04b5,878ee887-35a3-4ba0-be22-074a1d21b6c0,c1,c5,3363,?,p1,
1769760628.7224033,CREATED,1c586aff-d6bd-43bd-a1ec-7c99926545da,d3ef42ec-4060-4463-ba36-a9ba685a8b12,c1,c5,27,?,?,surb={'id': '036a75b8-bddc-41cf-a95c-9fd827058e31', 'route': ['p2', 'e3', 'i10', 'x1', 'p1', 'c1']}
1769760628.746787,SENT,67add79d-21fd-47bb-b811-b812f95d93b8,e236a240-2984-4c01-99ef-7008920e610b,c1,c5,3397,?,p1,
1769760628.746858,CREATED,a6d33974-529f-4fe4-90f9-6343487800ab,b8561f65-0ade-4ee8-967f-3ad1ab93f09f,c1,c5,27,?,?,surb={'id': 'ea737ec0-4cec-4974-abcd-44c8095dcc38', 'route': ['p2', 'e2', 'i9', 'x10', 'p1', 'c1']}
1769760628.8143954,RECEIVED,fb643cd2-226f-484d-abe9-09e20495e86f,0b1a9b4b-ee82-485f-a1bd-c7699f68f11a,c3,c1,26,p1,?,surb={'id': '163aced5-b568-4021-81ab-4918d141d7d2', 'route': ['p1', 'e7', 'i4', 'x5', 'p3', 'c3']}
1769760628.8184302,SENT,abc3d5ec-074b-459e-a38f-25b71b136bf4,377ac4b8-b23b-42a5-9dba-5f65a4cef960,c1,c5,3388,?,p1,
1769760628.818502,CREATED,7071b379-c86f-471c-ae42-0757505732b7,f46b15d8-1308-4bfc-85ad-edc36a26bdd9,c1,c5,27,?,?,surb={'id': '93ff575d-0f9b-454c-a714-e9f230c30cca', 'route': ['p2', 'e5', 'i1', 'x2', 'p1', 'c1']}
1769760629.050771,RECEIVED,8c73146b-d52f-404e-8c3e-63a45b398e01,db063a57-94ab-4cd8-90f6-1ebc1be31e08,c4,c1,26,p1,?,surb={'id': '0cce303a-b5ca-49dc-ab17-6f37982363fd', 'route': ['p1', 'e11', 'i12', 'x5', 'p1', 'c4']}
1769760629.130407,SENT,e7e85508-cebd-4cb4-acf3-ac603cedabf4,18396257-ba24-4002-aefb-7253c32d838a,c1,c5,3387,?,p1,
1769760629.1305149,CREATED,6fd8449f-1cdc-4f78-ba56-aa0b4f106f7b,ebdef369-e7d6-4e91-b6b2-fef193f26257,c1,c5,27,?,?,surb={'id': '4eee4f2e-cde5-473d-9cd8-00b9da80cae4', 'route': ['p2', 'e1', 'i9', 'x3', 'p1', 'c1']}
1769760629.2681844,RECEIVED,36098006-441e-4b7a-b3f2-410fdd3c9933,dbde1ffb-aa39-4844-bbe5-d8c0a44f92b5,c3,c1,26,p1,?,surb={'id': '0962efa2-e203-432e-9567-cb7c99dafd99', 'route': ['p1', 'e5', 'i8', 'x10', 'p3', 'c3']}
1769760629.3227558,RECEIVED,f0a833f6-4833-465a-9612-0632dfab00d3,b81632e5-aecd-48c6-b694-270adeaaf025,c3,c1,27,p1,?,surb={'id': '8efeb9c4-a82d-4909-aeee-bec4c99183e5', 'route': ['p1', 'e2', 'i3', 'x10', 'p3', 'c3']}
1769760629.3321595,SENT,32626d7c-da61-4440-9757-64e39dbfb79d,75e70ea9-2bce-4f24-9a9d-0dc785a1ce43,c1,c5,3379,?,p1,
1769760629.3322892,CREATED,64540ea0-3f9b-40c4-a82e-296cc2400850,972c231a-3f21-410c-9811-9c9f90b1caab,c1,c5,27,?,?,surb={'id': '0a650eb3-0a10-4b4e-bf16-531065c42512', 'route': ['p2', 'e3', 'i4', 'x9', 'p1', 'c1']}
1769760629.3763208,RECEIVED,e54a699d-1cb6-4f48-9e85-873ba6aba40b,6d79702d-990a-4caf-8f5c-92ce4658d635,c3,c1,26,p1,?,surb={'id': '23a39d56-c003-4c78-b626-7719fce6c7c1', 'route': ['p1', 'e7', 'i6', 'x4', 'p3', 'c3']}
1769760629.4346871,RECEIVED,b04a90e7-77da-48e0-96c2-ca1a6c969294,9ef712d3-3072-41d2-a07d-74ba4cbdc448,c3,c1,27,p1,?,surb={'id': 'c56966e2-baa5-4445-b032-2d6ea4dc39c5', 'route': ['p1', 'e1', 'i11', 'x2', 'p3', 'c3']}
1769760629.6212957,RECEIVED,bb92c659-bae9-409a-98f7-1b5808c372e7,5e5436be-1508-4471-adb0-04e9540685e1,c3,c1,27,p1,?,surb={'id': 'a4b0bf29-92ca-4b33-9acd-7f5423bc43ef', 'route': ['p1', 'e8', 'i11', 'x10', 'p3', 'c3']}
1769760629.6402712,RECEIVED,9b8c2bea-c2be-4760-b0e9-e817b60f1222,248e5639-025d-46e1-8dcf-d3c9ae6d5790,c4,c1,27,p1,?,surb={'id': '7a9d9d09-ab55-49df-b6c0-75be2b28a4ba', 'route': ['p1', 'e4', 'i1', 'x12', 'p1', 'c4']}
1769760629.6643183,RECEIVED,8b124ae1-c462-4f9e-9769-edaad157d545,e5e2c9f9-c865-4f8e-a43e-ab96e0732a52,c4,c1,27,p1,?,surb={'id': '9bdcd4d9-6235-4a2f-803c-c45bc5a16c2c', 'route': ['p1', 'e6', 'i2', 'x7', 'p1', 'c4']}
1769760629.6896863,RECEIVED,0ff4d95a-6cac-43eb-97ee-927c9d71220e,c1c4a4e7-29a4-4d37-82a5-4c3b45a25002,c3,c1,26,p1,?,surb={'id': '3ed1bcb9-b737-48ce-9ae9-98fb22fae152', 'route': ['p1', 'e6', 'i9', 'x9', 'p3', 'c3']}
1769760629.7474165,RECEIVED,edc21908-f461-48d8-99af-493f1be9d5d4,d71c8ade-f453-4ffe-8ffb-220a93adc9f5,c3,c1,27,p1,?,surb={'id': 'bdf9b3ff-8d08-404e-9d86-b6d93063c60f', 'route': ['p1', 'e10', 'i1', 'x11', 'p3', 'c3']}
1769760629.7883623,RECEIVED,8c3e0e50-a1cb-4d6c-9c2c-a7cfd4f7bfe6,1a54ed79-38e3-4126-84d5-d697ceb92e2f,c4,c1,27,p1,?,surb={'id': 'f6065d82-848c-4f13-8297-4ea159be4480', 'route': ['p1', 'e5', 'i10', 'x3', 'p1', 'c4']}
1769760629.8050666,RECEIVED,9e180769-7524-43e4-bf65-bd04419a37a5,a26ae98b-6757-4f2c-99b2-4cb9d6570ad2,c4,c1,26,p1,?,surb={'id': 'a30292d2-1e33-4217-b375-9fa478aa3066', 'route': ['p1', 'e3', 'i2', 'x9', 'p1', 'c4']}
1769760629.818565,SENT,bc584562-4f6b-4971-ad6f-98088b0df5f5,398dbd0a-3d84-4be7-9a5e-f3e5fe14d1d1,c1,c5,3375,?,p1,
1769760629.8186452,CREATED,b8f9d06b-961e-494d-bf79-557be9c31d7f,035bbc4c-e3d8-47cc-9460-613e98850315,c1,c5,27,?,?,surb={'id': '4c0ffe10-b5ea-4174-a90c-afff5152c47c', 'route': ['p2', 'e3', 'i10', 'x4', 'p1', 'c1']}
1769760629.9938405,SENT,d1d3df30-5f64-4e62-a2a7-f08afde39c48,5c7a655d-835f-4edc-bdc6-da957aa6a201,c1,c5,3391,?,p1,
1769760629.9939213,CREATED,a5cf1142-13b8-4136-af65-9c205f2ae9ce,363906f8-09fc-44d6-8cd5-567756d76d9d,c1,c5,27,?,?,surb={'id': '9b46915f-0a85-48da-a548-e9fda2d7145d', 'route': ['p2', 'e3', 'i12', 'x2', 'p1', 'c1']}
1769760630.0239818,RECEIVED,e898838a-fe26-45ab-99bb-a88817545404,f9101dcf-337c-4cd9-9857-f7dede0d74c4,c4,c1,27,p1,?,surb={'id': '999ec22e-f095-4ab2-8e29-79e52a6b6b87', 'route': ['p1', 'e2', 'i3', 'x2', 'p1', 'c4']}
1769760630.0830724,RECEIVED,9af60069-78ad-47ac-bc35-79f7681a039a,ae9a01ae-098c-49c9-af9d-cbb62ad854fb,c3,c1,27,p1,?,surb={'id': '98276bde-8931-4883-bb9d-3d2bfc89079f', 'route': ['p1', 'e10', 'i1', 'x8', 'p3', 'c3']}
1769760630.2354078,SENT,ae83c8f4-20c2-4e39-8b22-d5a41f717495,88a74e66-ab84-48ba-873b-ddb886a0420a,c1,c5,3392,?,p1,
1769760630.2355425,CREATED,405d5e15-9498-4407-8842-eee66337c34b,51a00a8a-147e-406d-8ff4-df533a41522a,c1,c5,27,?,?,surb={'id': '6b6f5864-22b4-48cc-9f05-834b03d4e147', 'route': ['p2', 'e8', 'i8', 'x4', 'p1', 'c1']}
1769760630.3036017,SENT,8ebffd61-a94c-4e3e-b963-9af6a59f9acb,25613b49-dd73-4c61-b0d3-49a5ad939c84,c1,c5,3392,?,p1,
1769760630.3037345,CREATED,2b6e7c90-be48-43fa-ba70-4b52f28cb3de,58747a8f-f1a1-4976-b3c9-ee63d2ef3653,c1,c5,27,?,?,surb={'id': 'cd5b7055-216d-4a2a-b124-87eb7113af40', 'route': ['p2', 'e10', 'i11', 'x7', 'p1', 'c1']}
1769760630.3722937,RECEIVED,627dc831-91e8-44a4-9251-6d8693a77ded,0d5a0456-9d54-417b-a118-f3bb80fc1cfe,c4,c1,27,p1,?,surb={'id': 'eb3d26fe-1243-4f6e-87c9-3e1f34bccfdc', 'route': ['p1', 'e10', 'i7', 'x5', 'p1', 'c4']}
1769760630.3933208,RECEIVED,56a8855f-274f-4610-b620-96825c27d0c7,cbb88c73-2217-46ab-bf47-611f39f5e2b9,c3,c1,27,p1,?,surb={'id': '7f7d7082-19d4-4728-b488-20c161d16ea8', 'route': ['p1', 'e4', 'i8', 'x9', 'p3', 'c3']}
1769760630.3991816,SENT,1c879866-b7db-4876-b7ea-36617a70c97a,949f4d5a-ae71-42e9-a0ff-2f226de720c3,c1,c5,3381,?,p1,
1769760630.3993137,CREATED,0fc34f6d-e41a-4e4b-a0fb-63fdf66f72ec,99e9135a-8ef6-41f7-80d5-f1930a9c7da6,c1,c5,27,?,?,surb={'id': '09a71fa7-e14e-4ad1-bbc0-4406849c155e', 'route': ['p2', 'e2', 'i2', 'x4', 'p1', 'c1']}
1769760630.428964,RECEIVED,b031b313-3041-4c38-a818-548e5ff01297,f48367f5-f6f0-4a19-8ae0-aae0e5bb8e53,c3,c1,27,p1,?,surb={'id': '1a48b1dd-c851-425c-93a0-866aab088560', 'route': ['p1', 'e7', 'i3', 'x4', 'p3', 'c3']}
1769760630.433242,SENT,12e9f3d3-0d9f-4b47-9fed-de40bf2f97c1,04f1f286-58e3-42ea-8956-23248e508b18,c1,c5,3397,?,p1,
1769760630.433374,CREATED,d406c687-1d33-4b57-bd05-485f6ef4eb21,26eda5e5-850b-438f-a865-93ca8212b433,c1,c5,26,?,?,surb={'id': '1d6ed480-78f5-4f48-ab0c-2b219a9693a1', 'route': ['p2', 'e6', 'i11', 'x6', 'p1', 'c1']}
1769760630.4389524,RECEIVED,607f96eb-a5f5-4a92-aa11-b746f60881f8,515710cd-5c5f-4e88-8143-f56846e8c756,c4,c1,26,p1,?,surb={'id': '3ddbab97-9972-429a-85ff-916ffaf1c31a', 'route': ['p1', 'e8', 'i3', 'x12', 'p1', 'c4']}
1769760630.444524,SENT,fd39ba46-2b48-44b9-ba37-6d6ca72104f8,40aa7630-55b2-4853-b1fc-e62e5302e7dd,c1,c5,3372,?,p1,
1769760630.4446368,CREATED,83785dc1-4895-4190-9a5b-64bd9f79d31b,405e08d4-5aff-44b8-a77e-6cac56e318b8,c1,c5,27,?,?,surb={'id': '143ee402-652f-47e0-a072-255a9b22d8b0', 'route': ['p2', 'e4', 'i4', 'x3', 'p1', 'c1']}
1769760630.553267,RECEIVED,19193bd9-1fab-4450-90a9-2be0b177d5f6,8f59132f-be5f-44a5-a090-b67c72c736d0,c3,c1,27,p1,?,surb={'id': 'b02cdd0c-7b54-480a-9d07-deddc7e7168c', 'route': ['p1', 'e9', 'i5', 'x5', 'p3', 'c3']}
1769760630.6758811,RECEIVED,49b0b873-7d41-4a2b-842a-29945c374cf4,b0c4b75e-54e2-413c-ae7f-bbf16852e95c,c3,c1,27,p1,?,surb={'id': '130b3366-d1d3-4f45-afb3-e19bf2056189', 'route': ['p1', 'e5', 'i1', 'x6', 'p3', 'c3']}
1769760630.7204368,SENT,d1de0c6d-f2b1-4416-a942-af46b7adde01,4f82e3a8-1ca2-4179-bd77-d092c1f5e05f,c1,c5,3379,?,p1,
1769760630.7205145,CREATED,5a6e9fc4-20f7-4976-9cc2-5a2dbb95da4c,035e6935-6972-4774-83af-a5525d6528f2,c1,c5,27,?,?,surb={'id': 'cda25f33-b090-4d8a-a234-a0fa7b7d62ac', 'route': ['p2', 'e6', 'i1', 'x8', 'p1', 'c1']}
1769760630.7373176,RECEIVED,31985a80-a882-41c8-a9d2-1616e1b6c49f,191df6fa-35dc-4d80-a716-15f0eaf42a0f,c4,c1,27,p1,?,surb={'id': '8c000929-54ad-4b3c-9485-f39cc3a10536', 'route': ['p1', 'e9', 'i12', 'x11', 'p1', 'c4']}
1769760630.7915087,SENT,e097275f-63ad-4823-a01f-dcb636363928,54fefd23-500f-437a-a32e-a671362cc3e2,c1,c5,3371,?,p1,
1769760630.7916093,CREATED,a7f749c6-465f-4fb1-a8bb-9a778661d7a6,999a85da-41a1-49c4-80b4-d5ef29903b6e,c1,c5,26,?,?,surb={'id': 'd84b759f-7911-4f15-9065-e8855be3f7e6', 'route': ['p2', 'e5', 'i12', 'x12', 'p1', 'c1']}
1769760630.8065906,RECEIVED,3d4e150b-cf3f-49f2-a1ce-5dcddf11bcf4,707e26d5-173c-4bd8-8b01-e93abf574fa9,c4,c1,27,p1,?,surb={'id': '434b09c9-ee2c-4b0c-a796-1447b7b1457a', 'route': ['p1', 'e3', 'i4', 'x9', 'p1', 'c4']}
1769760630.822324,SENT,6b03e8f5-6f5d-4e13-b9bf-a5929a51f48e,582547dc-bb92-4e46-a1f3-c9033c4d9a10,c1,c5,3379,?,p1,
1769760630.8224258,CREATED,771cd986-a7ef-43fe-ab9a-a07995abd896,6e561667-0b22-4b67-b4e5-b1cc6da5b597,c1,c5,27,?,?,surb={'id': 'ad272915-41e0-4b2d-8e5b-6671e16b1176', 'route': ['p2', 'e11', 'i5', 'x11', 'p1', 'c1']}
1769760631.0679312,RECEIVED,0aebb115-c75c-4393-9bb3-505831ed4e01,2d7f07ef-6627-4bbd-b10c-424ed7f20583,c4,c1,27,p1,?,surb={'id': 'd72ae408-286e-4562-aa58-49a132ac457c', 'route': ['p1', 'e7', 'i5', 'x8', 'p1', 'c4']}
1769760631.2503142,RECEIVED,a31286bb-5d31-4929-837a-a104ec8d1c23,6ff04876-fbf0-415e-853e-f00a06d777e2,c3,c1,27,p1,?,surb={'id': '7dd3e5ca-9217-47a0-b6bb-58885df2b582', 'route': ['p1', 'e6', 'i2', 'x9', 'p3', 'c3']}
1769760631.378423,SENT,3cf22a31-d5d0-49b9-9c17-dd97fd34bcab,7fdaea79-c069-4031-a686-adcf3da8c8d3,c1,c5,3384,?,p1,
1769760631.3784733,CREATED,e1a74ac5-d410-4f67-a25a-bf3306ae0f38,ad3d808c-3016-4d45-bcda-1e2f1c41d03f,c1,c5,27,?,?,surb={'id': 'bf63cb74-dc08-454f-bb79-e21fba8c271e', 'route': ['p2', 'e6', 'i4', 'x1', 'p1', 'c1']}
1769760631.3970532,SENT,9faf1d96-1f80-43ca-936b-ee642955622f,22e3d6eb-56e8-4fa6-8764-fa22a194aa64,c1,c5,3399,?,p1,
1769760631.397103,CREATED,a25ee1b3-11a7-4f08-90f7-174b33731d11,d38d4b38-e934-47af-9dca-9f2adce05a9a,c1,c5,27,?,?,surb={'id': 'bb71b38b-e9d4-4c03-921d-de03f5aa5cac', 'route': ['p2', 'e6', 'i6', 'x7', 'p1', 'c1']}
1769760631.5278802,RECEIVED,ac1d00a9-9c19-462e-9c40-021190b1951c,13ab650e-d0df-4c1c-be1a-b7095af6d642,c4,c1,26,p1,?,surb={'id': '3148b9de-d857-48b6-9687-a1215860ce2c', 'route': ['p1', 'e5', 'i1', 'x4', 'p1', 'c4']}
