timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769751749.0837617,CREATED,7ef816f9-906d-482e-a219-8822e18a6f24,f0ecbd59-2c2c-47b7-b9fd-502d481e86bf,c4,c5,27,?,?,surb={'id': '255612cc-2b4f-408a-9fec-bdab6e18ce73', 'route': ['p2', 'e11', 'i7', 'x5', 'p1', 'c4']}
1769751749.3849976,SENT,78e357d6-d8ba-4b20-b7dd-7b71cb9875df,beaea5b7-0850-4679-a8bd-29bd07ca18e2,c4,c5,3376,?,p1,
1769751749.3851526,CREATED,c6106f58-3871-42af-a66a-175ae31fcd84,f0ecbd59-2c2c-47b7-b9fd-502d481e86bf,c4,c5,27,?,?,surb={'id': '255612cc-2b4f-408a-9fec-bdab6e18ce73', 'route': ['p2', 'e11', 'i7', 'x5', 'p1', 'c4']}
1769751749.491624,RECEIVED,52192068-16c8-471b-9d46-de5a3775d824,519faae8-27c4-4c4a-a798-bbb18c148c5d,c2,c4,27,p1,?,surb={'id': '8aed4d93-59d3-4cae-8a07-343b21682113', 'route': ['p1', 'e8', 'i12', 'x7', 'p2', 'c2']}
1769751749.5465484,RECEIVED,c636fbdf-54ed-4523-83cc-33d5c344fb8f,ad637416-6d10-4b47-accf-894a78cca894,c5,c4,27,p1,?,surb={'id': 'c6ddf14a-9020-4476-bca4-fb714adc9cbe', 'route': ['p1', 'e7', 'i12', 'x3', 'p2', 'c5']}
1769751749.5577712,RECEIVED,a54e2bbb-3c76-4ced-a384-1f8514354f1e,0dfe5b8e-7625-4b53-853d-140bb79b323e,c1,c4,27,p1,?,surb={'id': 'e272cd9b-f18f-4959-a666-b968b4aec56e', 'route': ['p1', 'e5', 'i9', 'x8', 'p1', 'c1']}
1769751749.6193888,RECEIVED,ff2aaba7-7f29-4f5d-9f49-3c9b4465ad70,dccc2e91-15d7-4132-8214-fe1ff9dc51c7,c2,c4,27,p1,?,surb={'id': '783dd3f5-e7c7-4e5e-9565-a4614fb84d51', 'route': ['p1', 'e11', 'i1', 'x8', 'p2', 'c2']}
1769751749.9694498,RECEIVED,265bf15e-788a-4e5d-8807-c34c5b664c26,cbcad146-7264-4657-8e8d-07ba00038e3e,c2,c4,26,p1,?,surb={'id': 'a220ec7c-738c-4e0c-8fed-f67b07f63a73', 'route': ['p1', 'e2', 'i3', 'x1', 'p2', 'c2']}
1769751750.181799,SENT,4e732a5a-31b0-4108-ae16-85592bbe727b,445068e3-64a4-46e3-84c6-5b38a09de66d,c4,c5,3383,?,p1,
1769751750.1818986,CREATED,63b4616d-1424-4f8d-b284-9af15a6f2dfe,a77d766a-354a-4064-aac3-9f4e4df4450a,c4,c5,26,?,?,surb={'id': 'd5ea46df-0289-4b83-a43b-a24b23617127', 'route': ['p2', 'e9', 'i11', 'x1', 'p1', 'c4']}
1769751750.2176323,SENT,3f157296-2df1-48e9-9b6f-b45d30b5a19d,92116560-65ac-4d6f-b3cd-24e183bdd1df,c4,c5,3372,?,p1,
1769751750.2177515,CREATED,13b6c826-e40d-465a-b2a9-6375d08d5a49,a77d766a-354a-4064-aac3-9f4e4df4450a,c4,c5,26,?,?,surb={'id': 'd5ea46df-0289-4b83-a43b-a24b23617127', 'route': ['p2', 'e9', 'i11', 'x1', 'p1', 'c4']}
1769751750.3116865,RECEIVED,916a370d-e6a5-4666-a4bd-875a6f116983,38a5eefd-9235-40ba-ad20-e1f29c8a8a36,c1,c4,26,p1,?,surb={'id': 'c048c4ab-0b52-4b0c-ba21-e33ad7256240', 'route': ['p1', 'e3', 'i5', 'x5', 'p1', 'c1']}
1769751750.3263543,SENT,8cbb199c-7887-4036-9c79-bc076eb49d5a,5386eab6-987c-45c7-af7d-1afd12d5ce9e,c4,c5,3393,?,p1,
1769751750.3264885,CREATED,2acf0502-8dcc-4fb5-82ad-adfcf2f2aa94,e9602d1b-2cb5-42d1-91c3-e96d493e124b,c4,c5,27,?,?,surb={'id': 'c22e7648-0361-43b8-9d31-0021abcfb70e', 'route': ['p2', 'e6', 'i3', 'x4', 'p1', 'c4']}
1769751750.3379095,SENT,a044e03d-85af-494d-8073-6171b3de8950,c30d9d83-4ebd-4719-a3c4-21de87e7f6c5,c4,c5,3374,?,p1,
1769751750.3380642,CREATED,2042284d-6692-4be9-93b1-91a62381d61a,e9602d1b-2cb5-42d1-91c3-e96d493e124b,c4,c5,27,?,?,surb={'id': 'c22e7648-0361-43b8-9d31-0021abcfb70e', 'route': ['p2', 'e6', 'i3', 'x4', 'p1', 'c4']}
1769751750.4735856,RECEIVED,8259a66d-1c98-42d5-a943-2ce2b2f6995f,6c64c44a-deff-47c3-bb44-b64fa68ef196,c5,c4,27,p1,?,surb={'id': '4987a750-fc88-43a1-8682-637ca90923c7', 'route': ['p1', 'e10', 'i11', 'x3', 'p2', 'c5']}
1769751750.4830666,SENT,37b8e521-c088-4089-a38b-d0a95476f5da,ecdfb2d9-10ab-4027-9f0e-97b662d4a46f,c4,c5,3382,?,p1,
1769751750.483128,CREATED,95b23873-b42b-4383-a629-02c79e38ff50,86c7d29f-cbed-4fbf-9c30-b27d274d0751,c4,c5,26,?,?,surb={'id': 'a7457ee4-f4e4-4c9c-8d4f-5660dafef26c', 'route': ['p2', 'e2', 'i5', 'x4', 'p1', 'c4']}
1769751750.486623,RECEIVED,9b84b3c8-9e1d-46cb-bd94-60f782b11a81,d22bbcf5-526b-482b-9262-1e6d870d026c,c5,c4,27,p1,?,surb={'id': '5be192f4-bf01-4f3f-b7b7-6314a6114857', 'route': ['p1', 'e4', 'i12', 'x12', 'p2', 'c5']}
1769751750.5679896,SENT,56ce0c6d-26c5-46ff-a328-985737f75560,85cad2dd-78ef-4186-947a-4a3b9c187582,c4,c5,3360,?,p1,
1769751750.5681114,CREATED,c319bf4c-2cbe-43a9-b4d6-d178b2b1cca0,86c7d29f-cbed-4fbf-9c30-b27d274d0751,c4,c5,26,?,?,surb={'id': 'a7457ee4-f4e4-4c9c-8d4f-5660dafef26c', 'route': ['p2', 'e2', 'i5', 'x4', 'p1', 'c4']}
1769751750.8178189,RECEIVED,850373c2-ae28-48dc-b116-e2c971cad001,cd0f8694-55c4-47bf-904d-ba1db231183f,c5,c4,27,p1,?,surb={'id': 'ff816cbf-f3b5-436c-bd22-82eccb277cd4', 'route': ['p1', 'e4', 'i12', 'x10', 'p2', 'c5']}
1769751750.8765268,RECEIVED,3700db0d-47a3-4ab1-9111-940acd2b65b5,d771edcb-e1fd-4c62-b929-a1966b1a39e5,c2,c4,27,p1,?,surb={'id': '65e49d77-ab99-4cb7-afba-a1364390edf3', 'route': ['p1', 'e3', 'i7', 'x1', 'p2', 'c2']}
1769751750.932172,RECEIVED,c90292df-2806-46a4-a580-e07280bd85b9,8d5fa070-a931-433f-8c2b-b1e1a5986518,c1,c4,27,p1,?,surb={'id': 'fa3d1fd8-8558-4595-9155-646b472d81fb', 'route': ['p1', 'e3', 'i8', 'x12', 'p1', 'c1']}
1769751750.9434,RECEIVED,575de32c-31c0-41ff-8862-74cf3aec556a,609941dc-c62f-411c-98eb-71ef0b4dcc48,c1,c4,26,p1,?,surb={'id': '354e87ef-03e1-43e3-b6eb-bafe978f2089', 'route': ['p1', 'e6', 'i8', 'x11', 'p1', 'c1']}
1769751751.1500037,SENT,872babd2-674b-43e2-8605-c042350788e3,3660fad7-5dc5-4844-88ef-1ffd0c40f0d7,c4,c5,3376,?,p1,
1769751751.150124,CREATED,fa840d0e-4322-4618-bda5-39b125227027,c7bd66ee-c9af-46d7-963e-f252b6f4b139,c4,c5,27,?,?,surb={'id': '965c9977-8932-475c-b869-88aeca8dae80', 'route': ['p2', 'e9', 'i12', 'x12', 'p1', 'c4']}
1769751751.257182,RECEIVED,7f6c4893-0e9c-461f-8b05-b2c00a0c57b7,6d566bc4-1279-48aa-a6c4-be4b2f9cbf43,c2,c4,27,p1,?,surb={'id': '931dd505-cdf9-4084-ba76-aa9c678b8936', 'route': ['p1', 'e9', 'i4', 'x7', 'p2', 'c2']}
1769751751.297029,RECEIVED,8f1ffbdb-04aa-40a5-8b7d-d5ab53e038b5,d771edcb-e1fd-4c62-b929-a1966b1a39e5,c2,c4,27,p1,?,surb={'id': '65e49d77-ab99-4cb7-afba-a1364390edf3', 'route': ['p1', 'e3', 'i7', 'x1', 'p2', 'c2']}
1769751751.4422188,RECEIVED,70d1f416-8673-4fec-9dd4-403c085d6679,92758c53-d674-454d-a94f-2deeaa91b0de,c2,c4,27,p1,?,surb={'id': '73278da8-f2bc-47d2-b72f-1b624675b660', 'route': ['p1', 'e11', 'i6', 'x11', 'p2', 'c2']}
1769751751.510433,SENT,45a12709-c39f-4b3d-9400-c2a56fd62fb3,cb2b92e2-8055-4f53-94a2-b36bd0d5e415,c4,c5,3393,?,p1,
1769751751.510589,CREATED,c3f3656f-edeb-4ba8-80f6-3fe0a1cfa4fb,c7bd66ee-c9af-46d7-963e-f252b6f4b139,c4,c5,27,?,?,surb={'id': '965c9977-8932-475c-b869-88aeca8dae80', 'route': ['p2', 'e9', 'i12', 'x12', 'p1', 'c4']}
1769751751.636287,RECEIVED,0b29dc6a-d9d6-4ccd-9677-3c2f10d5d54e,e58cca6e-9a45-4149-8bef-dd458f259769,c5,c4,27,p1,?,surb={'id': 'f8e143ca-7312-4508-afcd-0827f91a1e78', 'route': ['p1', 'e7', 'i5', 'x12', 'p2', 'c5']}
1769751751.746425,RECEIVED,47890d98-d5ba-4d66-814a-9667bb273f94,3a3708bb-b2bb-478f-be42-5470e3a2866f,c5,c4,26,p1,?,surb={'id': 'a5ddeac0-6cda-4fe1-be3c-8b2b99857773', 'route': ['p1', 'e11', 'i7', 'x2', 'p2', 'c5']}
1769751751.7859552,RECEIVED,28b7b73e-f899-4852-a908-26df031f1614,ef6b0c83-672a-4ed9-86ff-fa237b333615,c5,c4,27,p1,?,surb={'id': 'c1b44023-74a7-4278-bcaf-2b56aedf84af', 'route': ['p1', 'e6', 'i9', 'x3', 'p2', 'c5']}
1769751751.893264,RECEIVED,4144c633-a225-4d1c-acd4-7da69c8cbca4,9e2bcca3-728c-4619-84f4-fdc32dff65bc,c2,c4,27,p1,?,surb={'id': 'b232a2d8-61d9-4251-8efe-5f16ce791831', 'route': ['p1', 'e1', 'i6', 'x6', 'p2', 'c2']}
1769751751.9093442,SENT,19b8458f-0b99-4dd9-a65e-6600beb02366,ff9e31ff-c709-46b4-8c0a-25bb8d2e4947,c4,c5,3379,?,p1,
1769751751.909495,CREATED,fe9dbfe6-000c-4abe-92a7-cd8201c9ada8,3a8a25e7-8cb5-4e0d-a9b8-fd2b402c2fd4,c4,c5,27,?,?,surb={'id': 'd91b5419-21ad-4527-8ff9-01cce1279071', 'route': ['p2', 'e2', 'i6', 'x6', 'p1', 'c4']}
1769751751.9402027,SENT,970a4101-95b1-4bfe-a68f-df5d0c9af84f,508524a3-a624-4e57-850c-25acd64c6cb0,c4,c5,3402,?,p1,
1769751751.9403605,CREATED,6c253853-468d-406d-9c7c-58aa2fe94060,3a8a25e7-8cb5-4e0d-a9b8-fd2b402c2fd4,c4,c5,27,?,?,surb={'id': 'd91b5419-21ad-4527-8ff9-01cce1279071', 'route': ['p2', 'e2', 'i6', 'x6', 'p1', 'c4']}
1769751751.9694014,RECEIVED,1c90093b-bb35-4441-9f16-bb3838352951,cd0f8694-55c4-47bf-904d-ba1db231183f,c5,c4,27,p1,?,surb={'id': 'ff816cbf-f3b5-436c-bd22-82eccb277cd4', 'route': ['p1', 'e4', 'i12', 'x10', 'p2', 'c5']}
1769751752.0809054,RECEIVED,55335268-8750-44fa-aa74-ad3409859041,e58cca6e-9a45-4149-8bef-dd458f259769,c5,c4,27,p1,?,surb={'id': 'f8e143ca-7312-4508-afcd-0827f91a1e78', 'route': ['p1', 'e7', 'i5', 'x12', 'p2', 'c5']}
1769751752.1618817,RECEIVED,96771b26-b84c-41fd-bd02-02957f2cd444,609941dc-c62f-411c-98eb-71ef0b4dcc48,c1,c4,26,p1,?,surb={'id': '354e87ef-03e1-43e3-b6eb-bafe978f2089', 'route': ['p1', 'e6', 'i8', 'x11', 'p1', 'c1']}
1769751752.261024,SENT,535c5a64-9937-45eb-99e8-a2beda61e328,1e42db8b-19da-45ee-9cf8-93579f17aaf7,c4,c5,3371,?,p1,
1769751752.2612054,CREATED,52d28b94-4e5c-4c85-8b23-ee2d10793fac,67604784-1bca-4579-a2ca-a897eb2473f8,c4,c5,27,?,?,surb={'id': 'af23216d-bdfe-4459-99ce-91ddcf22bcae', 'route': ['p2', 'e2', 'i7', 'x3', 'p1', 'c4']}
1769751752.4643445,RECEIVED,34ce0f39-4d9f-4fb5-a2a7-c1754ebd2f15,e0977cdf-b228-41a4-8f69-92272ac864be,c2,c4,27,p1,?,surb={'id': 'b694346f-bbd6-48f3-a202-47fc7fb86f07', 'route': ['p1', 'e3', 'i9', 'x7', 'p2', 'c2']}
1769751752.6470768,RECEIVED,e55ad89f-0dce-4f0a-931f-c4e323218836,6d566bc4-1279-48aa-a6c4-be4b2f9cbf43,c2,c4,27,p1,?,surb={'id': '931dd505-cdf9-4084-ba76-aa9c678b8936', 'route': ['p1', 'e9', 'i4', 'x7', 'p2', 'c2']}
1769751752.7094314,SENT,c7e3bc8e-8e0d-452e-858b-67ce67d8fed3,65756d50-5e4a-4a67-9721-9f4f2d37d0b3,c4,c5,3355,?,p1,
1769751752.709563,CREATED,03cce817-8fbf-4583-9a4c-7409b2ec5dfc,67604784-1bca-4579-a2ca-a897eb2473f8,c4,c5,27,?,?,surb={'id': 'af23216d-bdfe-4459-99ce-91ddcf22bcae', 'route': ['p2', 'e2', 'i7', 'x3', 'p1', 'c4']}
1769751752.9005115,RECEIVED,f4f195b9-d43b-498f-be9d-976f919de284,ef6b0c83-672a-4ed9-86ff-fa237b333615,c5,c4,27,p1,?,surb={'id': 'c1b44023-74a7-4278-bcaf-2b56aedf84af', 'route': ['p1', 'e6', 'i9', 'x3', 'p2', 'c5']}
1769751753.101788,SENT,6712ba62-a02b-48e1-be2c-b27d43995137,3b93414a-d18b-4fe5-ae34-abdd4af2e644,c4,c5,3383,?,p1,
1769751753.1019354,CREATED,7de1ec70-29ed-43d4-8f3a-5a5cb1360944,b2f6724e-705e-44f7-bb15-b4f11b7fcc3f,c4,c5,27,?,?,surb={'id': 'f1691eac-ded5-4e63-b022-39ce448845b3', 'route': ['p2', 'e8', 'i5', 'x11', 'p1', 'c4']}
1769751753.2538865,RECEIVED,d8db3732-5301-43d2-8df0-7caa3c0566f0,cbcad146-7264-4657-8e8d-07ba00038e3e,c2,c4,26,p1,?,surb={'id': 'a220ec7c-738c-4e0c-8fed-f67b07f63a73', 'route': ['p1', 'e2', 'i3', 'x1', 'p2', 'c2']}
1769751753.3562422,SENT,18ab6765-fb76-4041-b425-d15ff5ad464f,d42cedd5-216b-4cdc-8ac2-018095d8aaaa,c4,c5,3400,?,p1,
1769751753.3564234,CREATED,d5f51714-9889-4f5c-9119-d6d2cfb8e29f,b2f6724e-705e-44f7-bb15-b4f11b7fcc3f,c4,c5,27,?,?,surb={'id': 'f1691eac-ded5-4e63-b022-39ce448845b3', 'route': ['p2', 'e8', 'i5', 'x11', 'p1', 'c4']}
1769751753.5486753,RECEIVED,a1bb80bb-35fe-4e51-939e-4bbaeb3f3e26,558650cf-20f2-47b1-b734-ad7d242043f7,c5,c4,27,p1,?,surb={'id': 'f518c464-b3d1-4922-be8e-e08c7de18a95', 'route': ['p1', 'e3', 'i10', 'x1', 'p2', 'c5']}
1769751753.5552452,RECEIVED,2883d8eb-1a8e-4d92-a10e-f8c9dc57daca,5c3a8be3-5d05-4f66-9f64-8f1f9712bc05,c1,c4,27,p1,?,surb={'id': '2d49c8eb-2af4-4408-938f-32de69cd4e20', 'route': ['p1', 'e8', 'i5', 'x2', 'p1', 'c1']}
1769751753.6131742,SENT,c7727336-0f34-48cc-9c5c-c8b3f5cd1741,7a63ef7a-ea6f-4249-9814-c60e59e421a6,c4,c5,3367,?,p1,
1769751753.6133387,CREATED,06ff8a0a-1954-4a82-ac4c-3f301e521203,5b8857da-3a37-4233-bb93-6136078bb0e4,c4,c5,27,?,?,surb={'id': '95f05cb4-ce03-4d0e-a9d6-a342638132f4', 'route': ['p2', 'e4', 'i11', 'x5', 'p1', 'c4']}
1769751753.7176058,RECEIVED,069bd15b-4c64-4bc0-b3a5-dcca474143c8,5261cc03-d175-403f-8047-ae8bd7e252ab,c5,c4,27,p1,?,surb={'id': '31439709-56ed-48a8-a746-54449851f014', 'route': ['p1', 'e9', 'i2', 'x2', 'p2', 'c5']}
1769751753.7585938,RECEIVED,83f2a81d-e0ca-489d-93f0-aea15a37e12f,a6f8c0ae-cdc3-47e2-bf8e-a6d70b35af79,c5,c4,26,p1,?,surb={'id': '565b1bbd-29cd-4715-9b8f-288e8762c5c1', 'route': ['p1', 'e8', 'i10', 'x11', 'p2', 'c5']}
1769751753.8197458,SENT,12de2a55-f0e2-44da-a56f-61da512a8403,43628090-dc9e-446f-b808-8f5ca4c367eb,c4,c5,3363,?,p1,
1769751753.8199017,CREATED,4f4b02f1-4038-4d1e-acd2-8a37b5ff55ff,5b8857da-3a37-4233-bb93-6136078bb0e4,c4,c5,27,?,?,surb={'id': '95f05cb4-ce03-4d0e-a9d6-a342638132f4', 'route': ['p2', 'e4', 'i11', 'x5', 'p1', 'c4']}
1769751754.0060918,SENT,ea6f5f7f-e7bb-4645-90ce-09ab82a456ac,d4fe8e1e-f548-4a62-b0c3-6857add59ba9,c4,c5,3359,?,p1,
1769751754.0062444,CREATED,3bb522e6-4ab3-448c-8743-4c2f2a963629,882a9a24-9e14-4c6e-81a6-bb1bea7408d4,c4,c5,27,?,?,surb={'id': '5a9301c0-90d2-445c-a267-3a52a94d3c6b', 'route': ['p2', 'e4', 'i12', 'x10', 'p1', 'c4']}
1769751754.1225085,RECEIVED,852a5a7c-284a-4bed-a9b0-6dbd318ffe20,1c3970dd-2da7-4d44-bb32-f00cfb946a9b,c1,c4,27,p1,?,surb={'id': '1199d55a-9a50-4b3b-86e9-fb23a3758eb8', 'route': ['p1', 'e3', 'i8', 'x12', 'p1', 'c1']}
1769751754.140633,RECEIVED,db99feeb-61e5-4c79-afcc-8ebced4aea7e,f9864324-82d5-4c56-be20-d7bee90fb768,c1,c4,27,p1,?,surb={'id': '3fa874ec-096e-4872-8b52-1fd58ca711a3', 'route': ['p1', 'e9', 'i5', 'x3', 'p1', 'c1']}
1769751754.1920211,SENT,a619492e-5028-40d3-9793-564c5534481e,5944b6c1-34f7-4448-b5af-29a244aacc90,c4,c5,3379,?,p1,
1769751754.1921859,CREATED,fcb86164-276d-493a-9fde-9d3c07b213da,882a9a24-9e14-4c6e-81a6-bb1bea7408d4,c4,c5,27,?,?,surb={'id': '5a9301c0-90d2-445c-a267-3a52a94d3c6b', 'route': ['p2', 'e4', 'i12', 'x10', 'p1', 'c4']}
1769751754.2997832,RECEIVED,2c842495-ff32-432b-a1e9-350e82269f61,6b237d7d-7142-48d6-9902-483140f76cd8,c2,c4,27,p1,?,surb={'id': '683739f4-e80e-42f9-bca2-82ba8a6aa5ca', 'route': ['p1', 'e6', 'i11', 'x8', 'p2', 'c2']}
1769751754.323707,RECEIVED,f93888dc-110f-412a-8c62-313063268a7a,558650cf-20f2-47b1-b734-ad7d242043f7,c5,c4,27,p1,?,surb={'id': 'f518c464-b3d1-4922-be8e-e08c7de18a95', 'route': ['p1', 'e3', 'i10', 'x1', 'p2', 'c5']}
1769751754.4332244,RECEIVED,b68f5949-e17a-464e-9585-e9c6023f89f6,af865a26-0192-4684-8516-8201e71bb8c2,c1,c4,27,p1,?,surb={'id': '8b51de58-2210-4a66-86c3-ac6e1b6bf640', 'route': ['p1', 'e1', 'i3', 'x8', 'p1', 'c1']}
1769751754.4642112,SENT,e17fb67e-8b6b-49ee-a216-72e99a705484,7ab6a0e4-15c5-418f-aaca-d3ef9b611e7e,c4,c5,3383,?,p1,
1769751754.4643457,CREATED,76c4eb47-006c-4c72-b850-a310e581b724,3bf2c2c3-0722-48f6-9ebf-7932f402d87d,c4,c5,27,?,?,surb={'id': '5cd2d8ad-3539-4d96-abc6-50ffb00efcfa', 'route': ['p2', 'e12', 'i6', 'x11', 'p1', 'c4']}
1769751754.516559,RECEIVED,d3957de3-f47f-43fc-96cc-c43892f76080,a6f8c0ae-cdc3-47e2-bf8e-a6d70b35af79,c5,c4,26,p1,?,surb={'id': '565b1bbd-29cd-4715-9b8f-288e8762c5c1', 'route': ['p1', 'e8', 'i10', 'x11', 'p2', 'c5']}
1769751754.541186,RECEIVED,9e5154d5-a49d-4d3f-af79-b5542833f182,c37ef9ea-e389-48d6-b950-0e245308d0b3,c5,c4,27,p1,?,surb={'id': '5326588e-7675-45ae-b813-7415dd27eebf', 'route': ['p1', 'e9', 'i11', 'x11', 'p2', 'c5']}
1769751754.5947373,SENT,20a2b4be-2a6c-40f5-b4c0-dc939cb3b990,90afa0ec-d653-423d-bb76-b3d888c416ed,c4,c5,3399,?,p1,
1769751754.594872,CREATED,a93c9406-c8d7-48a3-98e1-1a31c745c43c,3bf2c2c3-0722-48f6-9ebf-7932f402d87d,c4,c5,27,?,?,surb={'id': '5cd2d8ad-3539-4d96-abc6-50ffb00efcfa', 'route': ['p2', 'e12', 'i6', 'x11', 'p1', 'c4']}
1769751754.7079988,SENT,ba2216ca-c7e8-4703-8d58-bfd6300898bb,1178e631-03b0-4ae6-9495-47cdc549ccc6,c4,c5,3393,?,p1,
1769751754.7084227,CREATED,7daa1c7b-7f52-47ab-a981-b7fa99eb1218,2b08a5e4-2c56-4fb7-8da0-a491238c43b0,c4,c5,27,?,?,surb={'id': '8c3764e2-8308-4998-8d0e-7ad14d5b7446', 'route': ['p2', 'e9', 'i7', 'x1', 'p1', 'c4']}
1769751754.7143347,RECEIVED,128f2520-67b4-403c-ad27-bd6c2fa6504a,f2b27590-6f00-4dac-88c2-cb2a4935478e,c1,c4,27,p1,?,surb={'id': 'df7f806a-af3b-4b3b-900d-587d6c61d462', 'route': ['p1', 'e1', 'i3', 'x1', 'p1', 'c1']}
1769751754.800882,RECEIVED,2e36a911-7507-4c7a-be52-62819bbe95b0,96a89fee-90c3-403c-ac61-2ac984971824,c5,c4,26,p1,?,surb={'id': '0c76bf39-a293-439e-9d06-ac1875f35033', 'route': ['p1', 'e6', 'i10', 'x11', 'p2', 'c5']}
1769751754.9183142,RECEIVED,ee785ecf-ab95-4fad-9ef1-610884a8d01f,de46a269-032b-48d3-82a3-ab31587e869b,c5,c4,27,p1,?,surb={'id': 'd4ca1af4-76fe-4f08-bcde-d85f48ec6f51', 'route': ['p1', 'e8', 'i8', 'x8', 'p2', 'c5']}
1769751754.9256644,SENT,85096e75-ad12-4386-b98a-9b3ff54b9e16,a6fb2a42-13a9-4339-8a7d-12cc00c4eccd,c4,c5,3362,?,p1,
1769751754.9257958,CREATED,2f5a6acc-67c4-480b-b23f-b97caca7f2cf,2b08a5e4-2c56-4fb7-8da0-a491238c43b0,c4,c5,27,?,?,surb={'id': '8c3764e2-8308-4998-8d0e-7ad14d5b7446', 'route': ['p2', 'e9', 'i7', 'x1', 'p1', 'c4']}
1769751755.1772842,SENT,bf308d55-80ee-4335-8c12-7382bfadaae6,29e2b12b-bdcd-4ef1-b5e9-566d7b4be620,c4,c5,3373,?,p1,
1769751755.177417,CREATED,3b7089f9-86f1-4b53-bdb3-34cffa50330f,53584540-f9f3-49ba-873a-b4fddbbf589a,c4,c5,27,?,?,surb={'id': '6a7d94ff-0db4-401a-bef9-05d5dd27f281', 'route': ['p2', 'e4', 'i6', 'x4', 'p1', 'c4']}
1769751755.347501,SENT,b67f1944-8b84-49a0-88f6-63c76640d7b1,21e35273-e706-4187-a8d1-e5a37f5f8fdb,c4,c5,3397,?,p1,
1769751755.3482077,CREATED,ae26e53d-ecf2-4289-b946-b88abdf2858a,53584540-f9f3-49ba-873a-b4fddbbf589a,c4,c5,27,?,?,surb={'id': '6a7d94ff-0db4-401a-bef9-05d5dd27f281', 'route': ['p2', 'e4', 'i6', 'x4', 'p1', 'c4']}
1769751755.4596984,RECEIVED,db4595c6-f95f-4551-8c69-eb6d1c04a302,e2674c0e-28d5-4088-9f79-93411b834d6b,c5,c4,27,p1,?,surb={'id': 'f41dfad5-b920-456f-bdb8-1a5071db9e73', 'route': ['p1', 'e11', 'i10', 'x5', 'p2', 'c5']}
1769751755.5470932,SENT,1d050fdb-cb3f-4a27-9f78-3fa592896d2d,60c7b687-3d62-4bbe-8be4-c60cc12fe382,c4,c5,3377,?,p1,
1769751755.5472279,CREATED,d98742d0-838a-4df9-ac26-266eedf1d0b3,c55e50c8-9c53-4318-8531-18cb153600cd,c4,c5,27,?,?,surb={'id': '569b6253-867f-43b5-a0de-5b806f63d679', 'route': ['p2', 'e6', 'i6', 'x4', 'p1', 'c4']}
1769751755.639464,RECEIVED,6499bca4-d4c6-4718-bb9e-28ed95ae13af,96a89fee-90c3-403c-ac61-2ac984971824,c5,c4,26,p1,?,surb={'id': '0c76bf39-a293-439e-9d06-ac1875f35033', 'route': ['p1', 'e6', 'i10', 'x11', 'p2', 'c5']}
1769751755.7982726,RECEIVED,ee9d4507-a9cb-4ca1-bcb5-f07bee79ac08,e0977cdf-b228-41a4-8f69-92272ac864be,c2,c4,27,p1,?,surb={'id': 'b694346f-bbd6-48f3-a202-47fc7fb86f07', 'route': ['p1', 'e3', 'i9', 'x7', 'p2', 'c2']}
1769751755.8586142,RECEIVED,c56710f2-8dc3-40cb-a67a-6feb2e41e4d3,de46a269-032b-48d3-82a3-ab31587e869b,c5,c4,27,p1,?,surb={'id': 'd4ca1af4-76fe-4f08-bcde-d85f48ec6f51', 'route': ['p1', 'e8', 'i8', 'x8', 'p2', 'c5']}
1769751755.992003,RECEIVED,f3ad0ea9-94dc-4598-ba05-1b0a4952bbd4,dc342c5f-5abc-4759-b755-543dd9346682,c5,c4,27,p1,?,surb={'id': 'bb10f8b5-b829-4302-adca-146b38c03f93', 'route': ['p1', 'e7', 'i11', 'x11', 'p2', 'c5']}
1769751756.1112711,RECEIVED,5c4dbc96-af52-45b9-af12-631b2f2e6f06,f3c49aaf-ef61-4129-913e-c5e8f1316fc9,c1,c4,27,p1,?,surb={'id': 'c4247d88-5672-4bc7-acc7-99ad1f7dd5d8', 'route': ['p1', 'e7', 'i1', 'x9', 'p1', 'c1']}
1769751756.259148,SENT,cd5735bd-2fde-46a8-a742-3a1873ab089e,396fee35-3b53-42d9-8316-5d9733702e21,c4,c5,3376,?,p1,
1769751756.259241,CREATED,592c8545-3461-4611-91b7-604caaea0080,c55e50c8-9c53-4318-8531-18cb153600cd,c4,c5,27,?,?,surb={'id': '569b6253-867f-43b5-a0de-5b806f63d679', 'route': ['p2', 'e6', 'i6', 'x4', 'p1', 'c4']}
1769751756.2830002,SENT,235fefba-9386-4667-a130-67186500e8cb,21cd93e3-a6f7-4408-a663-0c8050f887b5,c4,c5,3359,?,p1,
1769751756.2831237,CREATED,9cb39676-3672-409a-9233-1f4e80d97cd4,6757cd2a-35e0-40ea-b559-c1c01ddbcd16,c4,c5,27,?,?,surb={'id': '9265d08b-ac31-4df6-a4aa-65fb7d59b20f', 'route': ['p2', 'e4', 'i12', 'x7', 'p1', 'c4']}
1769751756.5076594,RECEIVED,ad26c14a-1ea7-4ba0-9457-5ca293ababa9,e2674c0e-28d5-4088-9f79-93411b834d6b,c5,c4,27,p1,?,surb={'id': 'f41dfad5-b920-456f-bdb8-1a5071db9e73', 'route': ['p1', 'e11', 'i10', 'x5', 'p2', 'c5']}
1769751756.6078136,SENT,eb8c7664-26a7-46a6-ac80-b710fbc06035,29ec34e1-dac8-4c23-9cf4-0ff8bc7124a2,c4,c5,3383,?,p1,
