timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769473556.5972548,RECEIVED,1971d238-f405-43d5-bedc-bfae2f1ad563,33faf3a6-309b-4b82-84c9-f4d869b5ca11,c3,c4,27,p1,?,surb={'id': '51814476-e527-4a4a-8654-6d79a9412577', 'route': ['p1', 'e6', 'i8', 'x2', 'p3', 'c3']}
1769473556.6653569,SENT,f72b8d8c-9f81-47bd-a8cb-139faaceab26,60191617-aaf2-417b-9c17-f70ae491d0e3,c4,c1,3374,?,p1,
1769473556.6655173,CREATED,efe4d907-db46-42de-aeaa-cda5448174ed,b1bfc322-43c2-4bbd-bf28-17390785438e,c4,c1,27,?,?,surb={'id': '284a61b0-e5e3-42a3-a09f-c8b553a55c3f', 'route': ['p1', 'e7', 'i11', 'x8', 'p1', 'c4']}
1769473556.7403288,SENT,f37c61f4-e1db-4c6a-9ae0-7efbaf979aa8,afcd871e-a702-49f8-983e-e28931e612a0,c4,c1,3381,?,p1,
1769473556.7404695,CREATED,78936311-36be-4b16-99e4-ffd5a564bf70,825ce709-eca0-4e80-82f5-bdf95eafa30a,c4,c1,26,?,?,surb={'id': 'e8c1e30f-753c-4322-85ba-f9f4af9107ec', 'route': ['p1', 'e7', 'i4', 'x7', 'p1', 'c4']}
1769473556.904962,SENT,8a6d4a50-2758-4268-89ae-790724e7101d,f7450834-f4b0-47ec-8292-bd664bd36caa,c4,c1,3376,?,p1,
1769473556.9051468,CREATED,04689d2b-dd7d-437a-b51e-0abdbc309221,0fc05a44-d4a4-4cab-84be-0281118af905,c4,c1,25,?,?,surb={'id': '6fcb4319-2950-4f2b-a4d8-870d3eea5de5', 'route': ['p1', 'e9', 'i12', 'x7', 'p1', 'c4']}
1769473556.913998,RECEIVED,91d244b0-40b9-4a82-b7a7-862399956bec,459d527c-2a7c-4490-a4d1-ca8ddb590dfa,c3,c4,27,p1,?,surb={'id': '55ec58c0-779d-48a4-b859-c0e3f52f8f3e', 'route': ['p1', 'e8', 'i3', 'x5', 'p3', 'c3']}
1769473556.978892,SENT,55c893f8-2337-43e4-b5e8-34fbe0a7a2f8,97552243-b0a1-4801-b804-2353b87d2467,c4,c1,3406,?,p1,
1769473556.979035,CREATED,e0d04c9a-0506-484c-ab52-8b4960613ce0,251d188d-a4d1-4413-a7d6-02f6285af5af,c4,c1,27,?,?,surb={'id': '53f98f41-30ad-43d9-adb6-01f459203eb7', 'route': ['p1', 'e4', 'i5', 'x2', 'p1', 'c4']}
1769473557.4164295,RECEIVED,f81bbaa2-892b-4fac-a85a-0a4b8155a0c9,6852814f-d92b-43a3-bef6-6db796d39a8f,c3,c4,27,p1,?,surb={'id': '2525ca3c-37f3-42f7-b2b3-c1365ff2f23d', 'route': ['p1', 'e3', 'i10', 'x9', 'p3', 'c3']}
1769473557.534558,RECEIVED,b57283a7-4b46-478a-93ab-8cb3ac2bd336,46d774af-8a18-4be7-9146-07359786b628,c3,c4,27,p1,?,surb={'id': '8137259d-5d17-4cb7-beca-c34897a498ae', 'route': ['p1', 'e11', 'i5', 'x5', 'p3', 'c3']}
1769473557.7808125,SENT,700306e6-4641-457d-8610-ade759d82d9d,b7fa50e6-c56a-4c5e-acae-26e7e4811012,c4,c1,3379,?,p1,
1769473557.7809546,CREATED,410edc5d-b8bd-427b-860b-809ba32babf3,169dd63a-3f49-40c2-854f-f30fc48d74d5,c4,c1,27,?,?,surb={'id': '8c23c09f-e55e-4e30-82a5-359660e77a58', 'route': ['p1', 'e6', 'i7', 'x12', 'p1', 'c4']}
1769473557.9432619,SENT,d2dea698-fa75-48f3-8037-a288ff458ab1,5a11307f-a441-43e5-b395-c23da2f84777,c4,c1,3379,?,p1,
1769473557.9433544,CREATED,28e779f7-1427-4be9-81b5-fd9ee4ac04de,d9aa2e7a-e711-47d7-b2ea-69dd16e19bdc,c4,c1,27,?,?,surb={'id': 'f1252ecf-4293-4224-82dc-02a7a9b7eea4', 'route': ['p1', 'e10', 'i1', 'x4', 'p1', 'c4']}
1769473557.9476244,RECEIVED,84cadbb5-e9fa-45c2-a411-008cc0ef1e37,527ed3ef-f5a0-41a5-9f50-fddc2fd7539b,c5,c4,27,p1,?,surb={'id': 'a237c1e9-3f2d-4146-a35b-c55bf3fb07a1', 'route': ['p1', 'e2', 'i12', 'x8', 'p2', 'c5']}
1769473558.1176577,SENT,3ee12900-454e-4c8d-8afb-6c80acd53e1c,5079af9d-2fa6-4402-8962-9da89faaa4ee,c4,c1,3379,?,p1,
1769473558.1177766,CREATED,f78c8311-7d45-435f-b13a-87b1e1fb4540,441d76a0-1fc1-4c0b-ac4d-0021c4d61bb2,c4,c1,26,?,?,surb={'id': 'dd76b2aa-1700-4992-85ef-6ce34462d945', 'route': ['p1', 'e10', 'i9', 'x8', 'p1', 'c4']}
1769473558.5007353,SENT,b2d1e8da-8f07-4532-b625-8a6b167041ba,d1ddd521-eebb-4d4c-b8a7-757895ff1b29,c4,c1,3400,?,p1,
1769473558.5008533,CREATED,08c85c05-639d-4e7f-ae83-0565c2a4bc6d,cfa35d42-06df-4227-84a3-601034406848,c4,c1,27,?,?,surb={'id': 'bc57a21c-844e-4094-a3fe-fa7e9f3962fc', 'route': ['p1', 'e2', 'i12', 'x1', 'p1', 'c4']}
1769473558.7669792,RECEIVED,0c066a19-9d33-473c-957f-a9456874194d,f607e6af-8ffa-43eb-b33c-f41fd291362b,c3,c4,27,p1,?,surb={'id': '1201f7bb-5c8b-44c4-bd3b-334e83ab4c9d', 'route': ['p1', 'e5', 'i7', 'x2', 'p3', 'c3']}
1769473558.8201969,RECEIVED,d835b6e2-f136-4440-8b34-2f215da5e497,14f21559-53fe-4c76-b449-7bc1f3139ca6,c3,c4,26,p1,?,surb={'id': '9b8f1539-2b6e-4a81-8da9-b4a0a12445a8', 'route': ['p1', 'e2', 'i5', 'x3', 'p3', 'c3']}
1769473558.8689914,RECEIVED,4b2d7c8a-5d02-418a-b229-af802d994dae,40be38f3-fc56-4fe0-8f29-dc2f6e4d8479,c3,c4,27,p1,?,surb={'id': '0f00e5c4-ee56-488f-8e56-166efd847c86', 'route': ['p1', 'e12', 'i6', 'x12', 'p3', 'c3']}
1769473558.9336028,SENT,01d07882-99bf-4f88-9da7-e93902303652,e9457d66-dc91-4d65-b337-f14a080ee004,c4,c1,3370,?,p1,
1769473558.933739,CREATED,6c4b017d-18ab-4c68-8e5b-6e95023454e0,e0c3ecd4-d7f9-4bcc-bc9d-10524e076dc2,c4,c1,27,?,?,surb={'id': '4d948685-6c90-453f-ade6-620087327841', 'route': ['p1', 'e11', 'i9', 'x1', 'p1', 'c4']}
1769473559.1434178,RECEIVED,9df95fcc-bc32-4553-9b9e-e6e6866a80e5,a5213f83-ba61-4c35-a84a-662161e0964f,c3,c4,27,p1,?,surb={'id': '6855cdfe-6fe9-4e41-98bc-d05463d9d24a', 'route': ['p1', 'e1', 'i6', 'x3', 'p3', 'c3']}
1769473559.2608817,SENT,d8384a39-8272-4545-b270-32c7239710a5,a40d850d-ca74-4d3c-b629-8cea0699fa39,c4,c1,3388,?,p1,
1769473559.261003,CREATED,c3f9686d-b786-434d-b9a4-381aefe2d7ad,896317d3-0a3c-416e-9b54-0a6cbf3500c4,c4,c1,26,?,?,surb={'id': 'b3ff0cc8-6c0b-48fa-9e10-8e5dccb9bf02', 'route': ['p1', 'e11', 'i10', 'x11', 'p1', 'c4']}
1769473559.2906976,SENT,064ab7de-f5e8-482c-be14-a6d28d600656,e5690f96-a06e-4009-a97d-3900e3691feb,c4,c1,3380,?,p1,
1769473559.2908175,CREATED,a05abb01-31d1-45bb-9662-e8c2435dce75,ec3f6421-a11b-42bc-9ddc-7abf04947417,c4,c1,27,?,?,surb={'id': 'e02f69d4-7b2c-4f0e-af53-9c20a58467ed', 'route': ['p1', 'e3', 'i2', 'x8', 'p1', 'c4']}
1769473559.3281646,SENT,6375023b-57ce-42cb-9bfb-65c56968278f,1579afd8-b19f-476b-b368-1da66a2f1fa5,c4,c1,3380,?,p1,
1769473559.3282974,CREATED,2de222c1-d570-43c4-b732-46b039bd399f,a8e9bda1-4172-4257-84b3-25c19a14facf,c4,c1,27,?,?,surb={'id': 'e014cab3-c830-459a-96a6-540ae803a05a', 'route': ['p1', 'e1', 'i3', 'x4', 'p1', 'c4']}
1769473559.405078,RECEIVED,6d4327ef-14e3-4723-b62b-6e7f4e3664e7,3d5029ab-8f9f-452d-8183-85122326d31b,c3,c4,26,p1,?,surb={'id': 'a54f48ab-63e3-47fa-b293-7e75caaf682f', 'route': ['p1', 'e11', 'i9', 'x2', 'p3', 'c3']}
1769473559.50943,RECEIVED,8fc0b0e8-f017-426b-ac5c-cd193eaf5d34,1111d7b4-003a-4816-83c4-5fdb6ad77e46,c3,c4,26,p1,?,surb={'id': '9742a8c5-2721-4dda-8059-7c4ae1a06306', 'route': ['p1', 'e6', 'i6', 'x8', 'p3', 'c3']}
1769473559.6025858,SENT,dccb138c-e3f0-4ede-a19b-70bdea5568ca,b756cd0a-4c57-47de-83da-4a743d1fcc77,c4,c1,3384,?,p1,
1769473559.6027317,CREATED,153aa301-5e49-4658-a0a4-b6943b979ef2,391ea77d-769e-4774-b974-01ffbf19c437,c4,c1,26,?,?,surb={'id': '7b7f2ab6-2e4c-4082-b2a9-dc6ed3c2eddd', 'route': ['p1', 'e3', 'i2', 'x7', 'p1', 'c4']}
1769473559.6403697,RECEIVED,3485e8ea-6c7e-49c5-9c4c-de6c698f24f7,97e315b7-6fab-4005-9ffd-0405074b54ad,c3,c4,27,p1,?,surb={'id': '394ba743-6fb3-44c7-b36b-ac27043a2f63', 'route': ['p1', 'e6', 'i3', 'x8', 'p3', 'c3']}
1769473560.512985,RECEIVED,305e0833-485a-4e50-9c46-a5265fb928f0,73b69d4d-0dbc-4a1f-a7eb-e97685db18cd,c3,c4,25,p1,?,surb={'id': 'e949159a-11f5-4b99-a67c-d800cf88e372', 'route': ['p1', 'e11', 'i10', 'x7', 'p3', 'c3']}
1769473560.5327623,RECEIVED,a04eb049-494a-468c-b01c-f24741e6e8d9,f11e2475-2853-4fcc-b9c5-a1e2fa214460,c3,c4,27,p1,?,surb={'id': '700d2deb-e67f-40bf-ad08-c1b449d0079e', 'route': ['p1', 'e4', 'i7', 'x10', 'p3', 'c3']}
1769473560.716183,RECEIVED,cbfdec6c-9cb3-4a9f-86e7-beb23695e18d,893f0294-8d51-4545-aadb-0e9c2c35f3bb,c5,c4,27,p1,?,surb={'id': 'ac324fcc-e809-4e06-ab73-94c1a17a2b05', 'route': ['p1', 'e6', 'i9', 'x11', 'p2', 'c5']}
1769473560.7464933,RECEIVED,cd717dae-1c5c-4070-b127-a37171578aab,82d4398f-ac61-4112-96c5-c61a5a931b40,c5,c4,26,p1,?,surb={'id': '8883a142-7ed7-415b-aecf-3faceb0b6521', 'route': ['p1', 'e8', 'i7', 'x12', 'p2', 'c5']}
1769473560.9909596,RECEIVED,73ed9ed3-68c7-42f9-a3cf-2592f343b872,32a3dfa8-6bfd-4a20-83df-10a21dc9bbf4,c5,c4,26,p1,?,surb={'id': '4756b891-02e7-4777-a637-3b68fca315f0', 'route': ['p1', 'e1', 'i6', 'x5', 'p2', 'c5']}
1769473561.018591,RECEIVED,3a2d3b8f-3a8e-47d2-987a-d31f231579d3,ee6f9c77-47bf-46b1-bb98-556f86679ef8,c3,c4,27,p1,?,surb={'id': '11eb39d8-6e05-411a-9249-2f71890ecc25', 'route': ['p1', 'e5', 'i2', 'x3', 'p3', 'c3']}
1769473561.0317645,RECEIVED,28b651e8-58d3-4f91-b631-93043afc5593,e380644f-e725-41c4-939d-ed567ca0bbe2,c3,c4,27,p1,?,surb={'id': '87b5877a-eb4d-4f6c-bcd2-297ed029a7a9', 'route': ['p1', 'e7', 'i1', 'x4', 'p3', 'c3']}
1769473561.108654,RECEIVED,a0afa48d-bd30-4c39-a8ce-18f663276256,f5c3042c-9100-4081-8697-79b16e4283fe,c5,c4,27,p1,?,surb={'id': 'f434fac6-6630-4afb-a251-b32c6ee7ead0', 'route': ['p1', 'e5', 'i6', 'x8', 'p2', 'c5']}
1769473561.268872,SENT,4a28d615-aafb-4075-85d1-7cd8dc497e3a,cd0a195d-bf22-48c3-9d48-5a0c3d3fa513,c4,c1,3396,?,p1,
1769473561.2690184,CREATED,e94f3b0d-1ed2-41d6-806b-ae3e75844b31,d374e089-df00-4fe5-b6f9-a7d3fc16c738,c4,c1,27,?,?,surb={'id': '5d21d8e6-30f2-4d6f-866b-50c4b8111809', 'route': ['p1', 'e6', 'i6', 'x8', 'p1', 'c4']}
1769473561.3170066,RECEIVED,59f905de-cece-48d2-8435-b0bc485438fb,ea796f5d-32c3-4338-ba3a-da36a96b4fec,c5,c4,25,p1,?,surb={'id': '5f463095-81bd-48db-9197-6a6b572ae316', 'route': ['p1', 'e1', 'i1', 'x12', 'p2', 'c5']}
1769473561.4242213,RECEIVED,96f0a7a9-305b-4c2e-8b8b-fd4a4f2e8d45,30373438-7b0e-4d26-a4ce-742b729f9774,c3,c4,27,p1,?,surb={'id': '0aeedc9c-8cc0-4df9-9bf1-7e85bb7e1552', 'route': ['p1', 'e3', 'i8', 'x7', 'p3', 'c3']}
1769473561.5453062,RECEIVED,7ba698d8-a00d-406b-b171-f525e0acb4c4,fd258958-fd1b-4922-a748-fb7553c470dc,c5,c4,27,p1,?,surb={'id': '6af25b82-9146-48b3-a083-0c79442afc37', 'route': ['p1', 'e11', 'i3', 'x11', 'p2', 'c5']}
1769473562.106628,RECEIVED,241652b8-e909-49d8-984e-7118daf96a55,9721892d-4f9d-420a-b088-3b52deeba36c,c5,c4,27,p1,?,surb={'id': '2adc0797-121c-4e5a-a083-6a6cc77ca711', 'route': ['p1', 'e1', 'i8', 'x10', 'p2', 'c5']}
1769473562.11864,RECEIVED,754c4e93-f688-4186-8e0a-4b02b8ffefda,b8d0dd26-ca62-4a4c-9daf-9053f4ebcba4,c5,c4,27,p1,?,surb={'id': 'bab593c2-c065-4794-90e8-97d5b454f57c', 'route': ['p1', 'e5', 'i12', 'x12', 'p2', 'c5']}
1769473562.3381186,RECEIVED,552d6626-9627-441c-b717-9ee25cadf7e4,f7612270-e7fe-473d-b716-b4a9607c0cd4,c5,c4,27,p1,?,surb={'id': 'f0171edb-6950-4ddd-bc0b-9295b68baaec', 'route': ['p1', 'e12', 'i10', 'x5', 'p2', 'c5']}
1769473562.4467359,SENT,0bd82a4f-8a13-4616-a33e-f472cfb4d515,5c124ce5-e5a5-4295-8355-2dd35b4ba26b,c4,c1,3360,?,p1,
1769473562.4468572,CREATED,f5fdba44-99cc-4a96-8815-98eee28d1ec3,3e3913ec-bd91-4759-843e-9fe90a50224e,c4,c1,27,?,?,surb={'id': '0c627ef6-03ae-411a-82c7-b275db1665c4', 'route': ['p1', 'e4', 'i2', 'x9', 'p1', 'c4']}
1769473562.476796,RECEIVED,ec938e40-0f12-4432-b6e6-284f4f1b299e,0febc49a-4903-467a-8b20-6f44bac408a1,c3,c4,27,p1,?,surb={'id': 'ec7e2715-f01a-4581-ad80-4573f5be4912', 'route': ['p1', 'e11', 'i9', 'x8', 'p3', 'c3']}
1769473562.7334273,SENT,91950ed6-8215-4f9c-ac0a-a4be123c2b29,fbb4caaa-3050-4b79-9833-6dd3298221da,c4,c1,3387,?,p1,
1769473562.7335765,CREATED,4169cf91-0461-43ac-9afe-abd2711e9f44,262e7c55-9ae8-432e-828d-7ea9d8d2ab84,c4,c1,26,?,?,surb={'id': 'c4235a72-8727-4afb-94b3-db5aa236381c', 'route': ['p1', 'e6', 'i12', 'x3', 'p1', 'c4']}
1769473562.80102,SENT,35c50228-8f7a-412e-acf0-cdd652757b7d,0dc7bebc-7fdc-400b-b003-56d0c5138bcd,c4,c1,3380,?,p1,
1769473562.8012016,CREATED,551f8256-d1b7-46c1-a303-69cac188a7d6,3a609601-2786-4ab7-bbe9-9a2dfbc4d4ac,c4,c1,27,?,?,surb={'id': 'df51dc37-87dc-4c3c-8cb3-d199a9559e27', 'route': ['p1', 'e9', 'i10', 'x5', 'p1', 'c4']}
1769473563.0124192,RECEIVED,b01cce2f-2f03-49e5-baa8-6e302882c8df,66d3c613-54c9-4fe1-9444-c29ced3c1ae1,c3,c4,27,p1,?,surb={'id': 'f8d5f3eb-4c28-462c-a14e-ca191bde2727', 'route': ['p1', 'e3', 'i7', 'x12', 'p3', 'c3']}
1769473563.2657325,RECEIVED,41bead20-994f-469b-850f-362b81a83c48,4640f2bb-25ea-4ea8-8152-5641afc22ace,c3,c4,27,p1,?,surb={'id': '01c7cec7-0931-4887-9ae1-e960364f6fb7', 'route': ['p1', 'e1', 'i11', 'x4', 'p3', 'c3']}
1769473563.5781105,SENT,25176ae0-c186-4c00-855c-55cc39522f3b,ba003674-cd9a-48b7-be79-7a96ac5ec0f5,c4,c1,3366,?,p1,
1769473563.5782762,CREATED,291528c6-c706-407d-bf2e-79a7676b798b,93900ccf-5531-4c2d-b83b-5d5e09be767b,c4,c1,27,?,?,surb={'id': 'f8380aed-b36d-4fc0-bee3-c5d9c660edc1', 'route': ['p1', 'e1', 'i6', 'x3', 'p1', 'c4']}
1769473563.7875564,SENT,07b6546b-4e13-493e-be7c-f0dffa1aa442,4ee98186-aed6-4562-b3b5-d49042661063,c4,c1,3400,?,p1,
1769473563.7877235,CREATED,e9540ce2-db3a-497c-9851-d555fd378c94,e504897f-d24f-4c4a-8ef1-aa22364687b8,c4,c1,27,?,?,surb={'id': 'a5fa4993-1d5b-46ff-96af-a241e96b0279', 'route': ['p1', 'e9', 'i4', 'x1', 'p1', 'c4']}
1769473563.7986553,SENT,1d809131-9cce-4a99-a197-8415563f573c,8a2117b9-007b-4af2-8726-f111b769c0f4,c4,c1,3400,?,p1,
1769473563.7988005,CREATED,796821e8-3484-4be8-9f98-1e535574c517,7bfdecb4-e0af-4272-8c62-0ded14d1671b,c4,c1,27,?,?,surb={'id': '994a4346-0cae-4e35-88e5-9e9bb8d4cfa7', 'route': ['p1', 'e3', 'i3', 'x10', 'p1', 'c4']}
1769473563.9155476,SENT,49c09c54-95a6-412e-9b88-229359e8fb2d,415e883a-9f7e-4ea1-b0c5-51ef8d2d67a8,c4,c1,3406,?,p1,
1769473563.9156992,CREATED,f5eb72a9-419a-48a6-b5ad-874e19e67d41,17ce909d-bc08-4606-9f8a-ec34d52db23d,c4,c1,27,?,?,surb={'id': 'f4c6306a-19b4-401a-97ac-a744deea3f99', 'route': ['p1', 'e9', 'i8', 'x7', 'p1', 'c4']}
1769473563.9342792,RECEIVED,aff45751-f900-4f62-9757-dce7817ac8d4,4b897078-805e-4a0a-94cc-90afa2067c57,c3,c4,26,p1,?,surb={'id': '492c7c14-f741-4cb6-a46a-48d120f29e6c', 'route': ['p1', 'e2', 'i11', 'x5', 'p3', 'c3']}
1769473564.0928495,SENT,72973658-7fa5-4ee4-8c8b-029ae0478980,ddf36f54-c1fb-4b8b-a08b-c2a971ad75b8,c4,c1,3383,?,p1,
1769473564.0929549,CREATED,d1f3f15a-78c6-418b-9f73-4c83567b910c,da63320f-0d51-45a1-bccc-c73f2cfd5ef3,c4,c1,27,?,?,surb={'id': '6d1f1853-d740-4acd-8ed4-f441f1577da9', 'route': ['p1', 'e9', 'i4', 'x4', 'p1', 'c4']}
1769473564.2205362,SENT,a59c6668-4931-460c-95c6-7b5374f52017,d2c20be4-e1df-4efd-a94a-c61bcd79c429,c4,c1,3376,?,p1,
1769473564.2206833,CREATED,fb9d4d83-7224-4e25-83e6-46ceaa977240,e9b454a2-06eb-4551-9d00-a13b0de01912,c4,c1,27,?,?,surb={'id': 'c2e427c0-76bb-4dce-83c1-b4b22567ba7f', 'route': ['p1', 'e8', 'i7', 'x10', 'p1', 'c4']}
1769473564.2699916,RECEIVED,8c2fda5f-79ce-490c-89ae-f3adad8c20d2,da8284c0-aeda-4815-b251-3c918820fe5f,c3,c4,27,p1,?,surb={'id': '575908bc-c101-4feb-8f60-fa04d66cdc30', 'route': ['p1', 'e10', 'i2', 'x2', 'p3', 'c3']}
1769473564.318096,RECEIVED,30502409-ba3d-4d7f-ac1a-903c1cd3a621,3ea9492e-d57a-45ee-8b5f-9b95bdb21f8f,c3,c4,27,p1,?,surb={'id': 'ed213f8e-e7ef-4298-ba18-975a245f08ee', 'route': ['p1', 'e6', 'i8', 'x4', 'p3', 'c3']}
1769473564.3493187,SENT,c8bd65fe-de7b-40be-bff8-2bd672d3e9b3,746e60db-5cf5-412d-a000-b352bd7c4045,c4,c1,3384,?,p1,
1769473564.3494644,CREATED,a95e3c7a-31cd-452f-b28a-a3b6859058f9,0aa23d98-f5b7-4fb3-8977-0576128be93c,c4,c1,27,?,?,surb={'id': '7711b45c-959e-4f33-8ad1-1284f8de0656', 'route': ['p1', 'e1', 'i4', 'x9', 'p1', 'c4']}
1769473564.6084352,SENT,387ceecc-85e6-4a47-bcc3-c7084b5c1924,4d48fe7f-4bf0-4372-a58b-110eadedc23c,c4,c1,3380,?,p1,
1769473564.6085343,CREATED,9a9e0c1e-6079-4275-a3d0-78bd536f6051,b70904ed-c5fb-47ee-8473-f53feca885ab,c4,c1,27,?,?,surb={'id': 'b484917b-54bc-4e51-82a9-d6d0eb8f79d1', 'route': ['p1', 'e7', 'i9', 'x4', 'p1', 'c4']}
1769473564.6339667,RECEIVED,c38632ab-76bc-4e2a-96aa-d7e6e7e8fe68,49f5fde2-0133-460d-a022-481c58da822a,c3,c4,27,p1,?,surb={'id': '4fbe0721-6307-479a-9a61-42d7c5538afe', 'route': ['p1', 'e2', 'i5', 'x6', 'p3', 'c3']}
1769473564.7050114,RECEIVED,bb849345-4f09-4a9a-9929-ca8393a17400,49b0cd41-5683-4d63-90b4-28e23e1b4dfa,c3,c4,27,p1,?,surb={'id': '9c6c1b85-d1a3-4b20-a67b-19157740630c', 'route': ['p1', 'e1', 'i5', 'x6', 'p3', 'c3']}
1769473564.7889326,RECEIVED,eb4cdc89-1f57-481b-8a84-400357bc2ef4,05c002a1-07bf-4b31-a912-701c41790056,c5,c4,27,p1,?,surb={'id': 'e638c95c-5d3d-4c19-844f-002b2caf2770', 'route': ['p1', 'e11', 'i6', 'x7', 'p2', 'c5']}
1769473564.9008927,RECEIVED,37e1c689-912a-425f-857f-f113494ae8eb,364e50cb-0a60-4313-8506-832b7d953fa3,c5,c4,26,p1,?,surb={'id': '9aceed31-7c96-4941-ae76-1e3b4cd838c7', 'route': ['p1', 'e2', 'i5', 'x4', 'p2', 'c5']}
1769473564.972994,RECEIVED,b7016b22-9822-4f1d-9533-9feb7cc18fc0,85e34ab3-fc49-483c-8f5b-c211513d4831,c5,c4,27,p1,?,surb={'id': '7addc035-6f60-4d16-a7d9-4336af420833', 'route': ['p1', 'e8', 'i5', 'x6', 'p2', 'c5']}
1769473564.991932,RECEIVED,be2499b9-4e76-4c87-bda5-4ac604587b6d,90a4dbdc-f7af-4c4a-ae54-f192a0e0eac8,c3,c4,27,p1,?,surb={'id': '2590abe8-5a0f-4012-ae09-248422905150', 'route': ['p1', 'e7', 'i3', 'x10', 'p3', 'c3']}
1769473565.028087,SENT,95d4400d-1fa6-4a47-a5a0-301e9fd5b241,4886f3d5-cb1c-4a77-8800-6faa190e4d09,c4,c1,3381,?,p1,
1769473565.0282447,CREATED,b4b751ce-60b5-48e1-886f-860b7927c8f6,a0a0a8ce-d349-4e1e-af4a-4ebd521ab646,c4,c1,27,?,?,surb={'id': '6d305a00-9701-4c50-bacd-3893031c8c01', 'route': ['p1', 'e9', 'i5', 'x1', 'p1', 'c4']}
1769473565.1589305,RECEIVED,dd9eebba-cdc5-413a-83a1-af4c02462df3,4c22d2d5-8bbf-48ea-b87c-e1989362ad55,c5,c4,27,p1,?,surb={'id': '6cc243ac-1965-4749-9eff-b93d27673093', 'route': ['p1', 'e10', 'i7', 'x6', 'p2', 'c5']}
1769473565.342756,RECEIVED,e89593b3-f3fc-415c-a2ad-7486d2500b8d,15c76d5a-cf3e-4591-a83b-67cb120e929d,c5,c4,27,p1,?,surb={'id': '2c57ad1b-e7e7-4a6f-988c-91c29f97f002', 'route': ['p1', 'e11', 'i8', 'x3', 'p2', 'c5']}
1769473565.3481355,RECEIVED,f07b5a55-7325-4152-ae3c-9c03414074c7,92776a63-6ba3-40b7-b886-289f04db362f,c3,c4,27,p1,?,surb={'id': '81cf64e4-abe2-4577-98c4-f158939ae447', 'route': ['p1', 'e1', 'i6', 'x12', 'p3', 'c3']}
1769473565.3983364,SENT,ad576284-abf5-4b6e-8cab-d786c49ba1ec,22957a5e-f591-4477-a07b-70ceabeb2b17,c4,c1,3391,?,p1,
1769473565.3984787,CREATED,0a04cdd9-64c0-4f7a-9add-92aab093ec68,019f25c7-93c5-4dcc-aaaf-cd0fa5c29b7e,c4,c1,27,?,?,surb={'id': '3284fa8f-a459-4712-8f21-b7d78401ff2f', 'route': ['p1', 'e2', 'i3', 'x11', 'p1', 'c4']}
1769473565.4118133,SENT,31e65251-a2fa-47fc-a6fa-1ba8222d454c,4440b747-9e18-46ee-b99b-9e6747beea3e,c4,c1,3393,?,p1,
1769473565.4119594,CREATED,fa09fcb2-ee50-4c4c-975a-be408feb5e49,d14525f8-0e49-482d-8b30-8b991d9c5e33,c4,c1,27,?,?,surb={'id': '51d6ab62-cfd3-42bb-ad52-12ec1a36ca97', 'route': ['p1', 'e7', 'i8', 'x3', 'p1', 'c4']}
1769473565.4297228,SENT,74603195-2b8c-4334-ba83-f39f5c90bad7,be301b13-af25-4148-863a-87140c949b20,c4,c1,3376,?,p1,
1769473565.4298732,CREATED,f8c8b66d-e22f-4975-a0de-6630b039dbce,156b78a1-9e8e-461a-9300-d36b62c1ed38,c4,c1,27,?,?,surb={'id': '70ec2d8a-513a-47fb-8821-51d61c51bc2f', 'route': ['p1', 'e4', 'i8', 'x9', 'p1', 'c4']}
1769473565.4520323,SENT,b913db82-b183-419b-9753-3c8303bdcef2,2e012337-59c9-4d5f-85f6-a54ea0374e2e,c4,c1,3376,?,p1,
1769473565.4522297,CREATED,68d7cf6c-c1e4-42f1-9d2a-747f0745cb34,4208d8e5-44cb-4e12-bf40-f41b886a4981,c4,c1,27,?,?,surb={'id': 'a06c0ba9-9db2-4eed-9cc6-5cbc3f33ece3', 'route': ['p1', 'e6', 'i10', 'x9', 'p1', 'c4']}
1769473565.5437515,SENT,8598ba11-4ce9-4bfd-982d-e1eb13bf696f,f55bc5f4-2680-44e5-ad63-125c299ce704,c4,c1,3376,?,p1,
1769473565.5438526,CREATED,657145dc-e73c-435d-bfb0-44f2f6a19b7e,2a4a8ecd-3087-4432-8598-4c8a01fba128,c4,c1,27,?,?,surb={'id': '6f9d0c33-09dd-4bfc-a095-e1ff466e5d9b', 'route': ['p1', 'e1', 'i6', 'x6', 'p1', 'c4']}
1769473565.6458526,SENT,19640622-8608-4ccf-ada7-516b1a899846,aff8cd5c-1d7d-4b86-82dc-a0e83e61d5dc,c4,c1,3389,?,p1,
1769473565.6459517,CREATED,dcf6b43c-be8e-485d-8288-d3d75b9b064f,28db346c-ba13-4ab3-96a9-8c698e0f4e93,c4,c1,27,?,?,surb={'id': '25707671-8828-4b88-bcb1-4f1abeccb733', 'route': ['p1', 'e10', 'i8', 'x11', 'p1', 'c4']}
1769473565.6602867,RECEIVED,bcd92a0a-1d0b-4096-8bc5-357803613a5d,9e14d604-9dc5-44f7-bb23-5b274412eb50,c3,c4,27,p1,?,surb={'id': '8d07b1ab-bd41-46bd-bed1-9633230a1695', 'route': ['p1', 'e3', 'i9', 'x7', 'p3', 'c3']}
1769473565.6757712,SENT,a6eaf702-2110-4791-b07b-c25dfb1fdc74,a0d60a82-941b-44a9-bfca-aeecbae1c3e8,c4,c1,3380,?,p1,
