timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769443675.9316373,RECEIVED,73360835-526b-4a56-8294-e2c27f68dab4,9d147414-755a-4170-b896-0ecd65f46f82,c1,c5,27,p2,?,surb={'id': '583640d8-80e4-40b7-a744-e745f798b91e', 'route': ['p2', 'e10', 'i5', 'x6', 'p1', 'c1']}
1769443676.0720873,RECEIVED,684800ee-6e39-4e02-9219-0255308edbfe,94a8a4e8-2121-46a7-8c3d-d31bcfc836f9,c4,c5,27,p2,?,surb={'id': '10cc64d1-6037-43ec-a132-43734812838d', 'route': ['p2', 'e6', 'i10', 'x6', 'p1', 'c4']}
1769443676.304689,RECEIVED,14a0f60d-474d-4e01-9b3c-4d90c74d4779,fd12117d-c922-416e-adbf-654697539a69,c4,c5,27,p2,?,surb={'id': '7a0f07cf-dfb3-42e6-8bfa-0241058b23ed', 'route': ['p2', 'e9', 'i4', 'x3', 'p1', 'c4']}
1769443676.3937802,RECEIVED,a440722c-f549-42eb-b917-cd5074112b8d,4efb732a-b802-485e-ba58-cd2027eb3661,c1,c5,27,p2,?,surb={'id': 'd3d3b8bd-42c3-4da8-935e-f610bd4fb9f9', 'route': ['p2', 'e6', 'i7', 'x5', 'p1', 'c1']}
1769443676.4015324,SENT,7432a687-3bb1-43d6-b51f-dc3bb766de15,98a4215e-d5e2-46e9-97c5-9a4a70d37f33,c5,c4,3359,?,p2,
1769443676.4016805,CREATED,73b53f30-0424-4862-a2f8-9c8f32713d18,b4168001-503f-46b8-8563-ddcae5d05978,c5,c4,27,?,?,surb={'id': '1512b52c-b8f5-4d2e-b748-e1fe8ca7b145', 'route': ['p1', 'e4', 'i3', 'x6', 'p2', 'c5']}
1769443676.5362391,SENT,5a93ea11-5e62-425a-89cb-d127cf1c98b0,0bc16c22-630e-465b-a86b-5e3a5de39fe2,c5,c4,3392,?,p2,
1769443676.536391,CREATED,26f4ef26-ff88-4986-ba91-0b08575b9a9d,dccce8fc-c2fb-43e5-887a-5a70c91b9cdd,c5,c4,27,?,?,surb={'id': 'd5c3c2fc-6c50-423c-90cd-0d80e35097d0', 'route': ['p1', 'e8', 'i6', 'x10', 'p2', 'c5']}
1769443676.5442066,RECEIVED,a3bf7471-cca5-43e8-9211-4cd7430f176f,183c1f1e-9abd-4675-9abe-1ac98ee1ec59,c4,c5,27,p2,?,surb={'id': '78a424e5-a821-4dde-930f-a4a55049fcc1', 'route': ['p2', 'e5', 'i6', 'x10', 'p1', 'c4']}
1769443676.6837344,SENT,37f47abb-73d7-4b00-8793-af635309d973,0a7daae3-1865-4538-b63e-8053551d82ec,c5,c4,3387,?,p2,
1769443676.6838853,CREATED,e10c1ec3-8d91-4c0b-b8e9-62c04db0d967,3fdbb81c-4164-4f3f-bf5d-780dcdf61bd2,c5,c4,27,?,?,surb={'id': '0137e828-9ec9-4f9f-be08-8318eb2bc156', 'route': ['p1', 'e7', 'i10', 'x11', 'p2', 'c5']}
1769443676.7150743,RECEIVED,462644b9-fcb2-415c-af34-6635c2aef1f5,00810fb1-a4bb-4f29-8f88-0a871f2861b3,c4,c5,27,p2,?,surb={'id': '599ecf86-c88d-4f25-b9a8-e37b9800a59e', 'route': ['p2', 'e10', 'i5', 'x7', 'p1', 'c4']}
1769443676.835002,SENT,05a6a247-0086-4f00-97a0-9907dc2e29dc,cfb189c3-bb36-49e0-bfc8-be8f1b73274a,c5,c4,3359,?,p2,
1769443676.8351948,CREATED,14b400f6-96e7-4364-bee5-fb014d180d59,c290c656-def6-4bdb-b5c2-49b51c1a57c7,c5,c4,27,?,?,surb={'id': 'a539c61e-5fd1-4c22-81fe-c09e278335aa', 'route': ['p1', 'e4', 'i11', 'x1', 'p2', 'c5']}
1769443676.9302144,RECEIVED,af6ac2a8-cb44-4897-a01d-b4ad01da291c,d740d2cf-b450-4d6e-a560-ef2e492d812e,c1,c5,26,p2,?,surb={'id': '0c889394-0dcf-4cda-97e6-cab9260c77f3', 'route': ['p2', 'e4', 'i3', 'x3', 'p1', 'c1']}
1769443677.0633988,RECEIVED,c678cab7-c8eb-4ef8-9e28-c99138028ff7,0302c81a-3dcf-4b1c-9a8f-6c54e812db8a,c4,c5,27,p2,?,surb={'id': '00a20e7a-4fa8-4175-b455-9c4162f595f6', 'route': ['p2', 'e11', 'i3', 'x4', 'p1', 'c4']}
1769443677.1956222,RECEIVED,4a8c6d3e-bbdd-4067-a765-6d1251643edb,2d003352-02d7-4f54-aff0-8a877c643431,c4,c5,26,p2,?,surb={'id': '003ce886-7462-4cdd-9f9c-e130682bfe8e', 'route': ['p2', 'e7', 'i3', 'x9', 'p1', 'c4']}
1769443677.2006419,RECEIVED,e60432d8-bd28-4052-bfbe-e762018c5ad2,4f8e399d-34a0-4dd0-88f0-95a46ecb8ab8,c1,c5,26,p2,?,surb={'id': 'eec986b1-fc13-490a-ad50-3531277f7add', 'route': ['p2', 'e11', 'i5', 'x11', 'p1', 'c1']}
1769443677.2042527,SENT,f07168fe-e788-4975-9eb8-1b9fc8db1d5a,b9304391-a9fb-46f7-aea4-22edb0c2cdc9,c5,c4,3386,?,p2,
1769443677.204331,CREATED,589b4acd-8dbf-40ed-99e1-3f34bd129f19,87bb231a-e4a9-4a08-a36e-8a0c52431eb9,c5,c4,27,?,?,surb={'id': '72ef235f-cec2-41d7-a8ff-3e9de1e1023e', 'route': ['p1', 'e5', 'i9', 'x2', 'p2', 'c5']}
1769443677.2186868,SENT,55cfdf02-48c1-4b5e-a164-4e4c7052b36e,4b7ce9cb-1de6-4e7d-b0d8-911d9b92949b,c5,c4,3383,?,p2,
1769443677.2187338,CREATED,80523914-d596-4908-a7e3-89b900ddb360,01137dc3-727c-453f-9d8d-933171c8af36,c5,c4,27,?,?,surb={'id': 'b22f9071-c6c0-47b1-965b-05475e184b33', 'route': ['p1', 'e7', 'i10', 'x4', 'p2', 'c5']}
1769443677.2492378,RECEIVED,ab7e7505-d155-4daa-81bf-a972c9dd2279,edc1a0ff-bcd5-4b67-9130-f6a59333c542,c1,c5,27,p2,?,surb={'id': 'b8430fe4-e5ec-4f36-ab36-6b1f63bf4356', 'route': ['p2', 'e5', 'i4', 'x2', 'p1', 'c1']}
1769443677.2507625,RECEIVED,1d2cf64b-4174-41fb-8a5e-fba54a9a76af,6d2072d4-fc32-4f1c-989a-6eb5b5956973,c1,c5,26,p2,?,surb={'id': '181a5af1-c821-4b3e-a3a9-2f2a4a0c7201', 'route': ['p2', 'e8', 'i7', 'x6', 'p1', 'c1']}
1769443677.4316685,SENT,1e3aa1d0-b5a5-4e17-a941-b38a2c63ad62,15ac8bf8-590a-4672-9f35-eec5c0ad29bf,c5,c4,3380,?,p2,
1769443677.4318783,CREATED,b07dae9d-50fb-4db4-b834-1f3c91e52ddf,2b6aee43-42a2-41a1-9346-416f3e551972,c5,c4,27,?,?,surb={'id': '89bf464c-9561-43e4-bf01-afa5f968e26a', 'route': ['p1', 'e2', 'i6', 'x7', 'p2', 'c5']}
1769443677.6297224,RECEIVED,fab0e395-6602-4498-aae8-f54f57765d3a,7c4759d3-5807-43fe-afdb-029f593eebb0,c4,c5,26,p2,?,surb={'id': 'c5bc358b-cd97-4edb-9062-519bb6c4de95', 'route': ['p2', 'e9', 'i7', 'x10', 'p1', 'c4']}
1769443677.7401214,SENT,d9c4a007-de95-48b7-9ac3-2b5ddc088f54,768bb611-934d-4ce1-bde4-b0bf6c89437d,c5,c4,3369,?,p2,
1769443677.7401955,CREATED,0af981bc-8b25-4c7e-8e0d-8e7984d10ec2,9c3bedca-a932-4387-a2ed-73d2ca7b5669,c5,c4,27,?,?,surb={'id': '39fc378e-7897-4464-955b-128b51ba5bd6', 'route': ['p1', 'e9', 'i6', 'x10', 'p2', 'c5']}
1769443677.7864466,RECEIVED,4f4dec52-fefa-4cef-bee3-f914339c04ee,caf3559f-3019-4355-a069-8c043990b544,c2,c5,27,p2,?,surb={'id': 'cff64144-11ff-4a91-a39f-c549974e9599', 'route': ['p2', 'e7', 'i3', 'x4', 'p2', 'c2']}
1769443678.003972,RECEIVED,0450ae1f-9d6d-42ba-a523-37dde7eaf6a2,17316a0d-4343-4c28-b234-53b1d4471b8c,c4,c5,27,p2,?,surb={'id': 'd3ae1a8a-0f80-42ff-a699-e4accc968a10', 'route': ['p2', 'e12', 'i6', 'x6', 'p1', 'c4']}
1769443678.0804672,RECEIVED,573c875e-8bcf-4644-921b-540861fbaf7d,25b89649-25a3-440c-bd51-d7b3eec7451c,c4,c5,25,p2,?,surb={'id': '75f15a3b-a62f-47ab-b046-95ced9ddbefc', 'route': ['p2', 'e4', 'i11', 'x7', 'p1', 'c4']}
1769443678.1466188,RECEIVED,69b6c000-2dec-4ef3-8f45-c328553fae71,37687256-0e39-4b56-a864-6e034ce6ad96,c1,c5,27,p2,?,surb={'id': '44a04cd3-f462-4a5e-b71a-a1d90f6c85e6', 'route': ['p2', 'e5', 'i1', 'x8', 'p1', 'c1']}
1769443678.2117925,RECEIVED,8b40e7dc-8010-4633-bb65-3058896f38ec,495839ed-c1f4-4019-a8dc-dc44b96ca20c,c1,c5,27,p2,?,surb={'id': '8d6a8f95-ffed-4046-905d-a42faf642267', 'route': ['p2', 'e2', 'i8', 'x2', 'p1', 'c1']}
1769443678.2321033,SENT,60cd1857-b6e9-4a1a-8e52-bd69f80131bc,f0b73488-a951-4fb4-b5af-1f5176efa869,c5,c4,3390,?,p2,
1769443678.2322078,CREATED,e10ead00-6233-47e7-9a76-01693ffd6027,5ebd8ee9-1d90-414b-a2c1-265f5e5f3904,c5,c4,27,?,?,surb={'id': '54e35a77-a303-4b8b-85ea-647d5d7fcdb8', 'route': ['p1', 'e3', 'i6', 'x10', 'p2', 'c5']}
1769443678.3157887,RECEIVED,1db15d6b-065a-4e53-81c0-7dbd4a4950a2,61d1feb9-51bc-4091-be42-4b123a545d50,c1,c5,26,p2,?,surb={'id': '01fb0a32-fbf4-4767-9d37-1d81c8e36f9c', 'route': ['p2', 'e5', 'i7', 'x1', 'p1', 'c1']}
1769443678.412038,SENT,5b2809e6-376f-4e50-9b53-168b391b89c4,fc75283a-34bc-4ac8-94de-e9e5034c5544,c5,c4,3379,?,p2,
1769443678.4123333,CREATED,eb63c99b-b5f3-422c-ab2d-ffe35da32b2a,4c5300ad-756e-4668-8830-166df90fb4f9,c5,c4,24,?,?,surb={'id': 'cb3df973-badc-4772-8967-dbcb556cff77', 'route': ['p1', 'e10', 'i1', 'x2', 'p2', 'c5']}
1769443678.5404935,RECEIVED,e5c7eb4e-04d4-41b2-8f80-5c2e10091008,ce79a871-37eb-457d-a3f8-0b6818cb56c9,c4,c5,27,p2,?,surb={'id': '8a81934b-bde1-4b83-8a99-42e4121b679a', 'route': ['p2', 'e4', 'i5', 'x3', 'p1', 'c4']}
1769443678.5952353,RECEIVED,e80db457-4a11-4a75-a1cc-88bffcbd4f63,011917e4-0c9c-4104-ad5f-32332a9cc480,c1,c5,27,p2,?,surb={'id': 'b5d12307-4383-4a5e-80e8-3b577611f8b8', 'route': ['p2', 'e6', 'i3', 'x2', 'p1', 'c1']}
1769443678.6986656,SENT,f107eee9-bd4c-4e01-8fb0-06af6b485eee,6035fd26-33b1-4a76-9093-4ad19a79bc9c,c5,c4,3376,?,p2,
1769443678.6988196,CREATED,cad12ea8-beaf-4e74-b688-d04d189edc6e,bd04ae23-ebb2-4ee7-b167-992c9d07ed00,c5,c4,27,?,?,surb={'id': '3a337f0b-9910-4400-95d8-c188a908af61', 'route': ['p1', 'e1', 'i3', 'x12', 'p2', 'c5']}
1769443678.9059439,RECEIVED,a8fb5a3b-95ae-4b60-a830-5582f4d57666,30e61ed8-d203-418c-831f-7f485effe4e1,c4,c5,27,p2,?,surb={'id': '52f18e74-a46c-400a-9f8c-34e0453b76b1', 'route': ['p2', 'e5', 'i6', 'x2', 'p1', 'c4']}
1769443678.9340353,RECEIVED,ca8d8b4b-b13a-48ad-a06d-cfa0ecbd3db4,813a5f93-ad96-4a7c-bc9a-d558acbf1cf6,c2,c5,27,p2,?,surb={'id': 'a0f0b366-37ef-4fcd-a8ec-86f25bf6c326', 'route': ['p2', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769443678.977279,RECEIVED,049634a6-6d19-4e35-9c2c-d7efa1bd532c,0bcb3e54-e2de-4e7a-8bdd-2aa91c9490ff,c1,c5,27,p2,?,surb={'id': '775d8423-fbf5-4ced-8af2-9651d431d394', 'route': ['p2', 'e1', 'i12', 'x11', 'p1', 'c1']}
1769443679.0448155,RECEIVED,5e7c3b97-7ced-4ae7-a445-695d2fdbbd05,ff4e1504-a1f8-4e8d-a392-26742e885c40,c1,c5,26,p2,?,surb={'id': 'a58a7ea1-38de-435c-a71e-e58269051509', 'route': ['p2', 'e6', 'i1', 'x10', 'p1', 'c1']}
1769443679.1270247,SENT,d92a758f-adcf-47be-8c68-44951dae1215,70d33412-93a9-43f7-9b96-9cf9216be7d2,c5,c4,3381,?,p2,
1769443679.1270986,CREATED,c17fc00d-be4e-4b44-abc1-7328b6cf69c0,bf093f26-25a8-480b-b0ab-8b7cf5537fd5,c5,c4,27,?,?,surb={'id': '080bb82b-b7e0-4356-adab-9e39e78ca8e5', 'route': ['p1', 'e1', 'i1', 'x11', 'p2', 'c5']}
1769443679.1887023,RECEIVED,1e7a8b2c-b5a1-44b7-96a0-a5de1c08fbfc,e956742d-4535-4db1-b6d9-c5592915c91d,c4,c5,27,p2,?,surb={'id': 'd855cdbe-da9b-4c46-8eeb-72e261786855', 'route': ['p2', 'e1', 'i2', 'x2', 'p1', 'c4']}
1769443679.2785802,SENT,7cb33e88-b758-4987-a63a-96787ea0fd67,245db00f-e868-45e5-b32a-92bdd2528e9c,c5,c4,3359,?,p2,
1769443679.2787294,CREATED,402ed16a-ad53-4a92-a1e0-1acebadc983b,a76857f4-51d4-4c01-be04-22660f01f046,c5,c4,27,?,?,surb={'id': '85ec688f-48b6-4db9-9553-0076303b6e51', 'route': ['p1', 'e5', 'i9', 'x4', 'p2', 'c5']}
1769443679.32018,RECEIVED,fcab4fe8-c1b1-4c9f-8c36-6ae6b5a0138f,236586cb-c9e4-47e4-80b8-d5d776f1bcf4,c2,c5,27,p2,?,surb={'id': '9260f94a-60e8-4963-87be-c4b068582adb', 'route': ['p2', 'e1', 'i4', 'x9', 'p2', 'c2']}
1769443679.4363105,RECEIVED,eb1d5103-c261-41ea-9fd7-2e44fffff1af,295b9628-7250-46de-bfa4-1538858eb892,c1,c5,27,p2,?,surb={'id': '4767e670-387f-40f6-a36f-372a6160d996', 'route': ['p2', 'e7', 'i5', 'x4', 'p1', 'c1']}
1769443679.6469333,RECEIVED,638edf65-4082-4472-95a1-a69f01877a32,e5d2d147-e7be-4621-a2cb-df95bec22cc0,c4,c5,27,p2,?,surb={'id': 'e171c6ae-ed8a-48e1-be12-5f74a995efbb', 'route': ['p2', 'e5', 'i11', 'x9', 'p1', 'c4']}
1769443679.8897364,RECEIVED,f0cf6233-b3f0-4abc-91b0-5cb8385bb91e,ea2074ef-5fc6-4987-afbc-af2e67178649,c2,c5,27,p2,?,surb={'id': '4b531c38-1fd9-4e0b-84cf-3cb9630ca146', 'route': ['p2', 'e12', 'i2', 'x2', 'p2', 'c2']}
1769443679.9261773,SENT,524c8c1c-1a5b-4ef3-88b3-4e5d376ca6e5,3cf430dc-034a-49a1-b382-231cf60e018d,c5,c4,3392,?,p2,
1769443679.926354,CREATED,b5b368d4-895c-43a2-a13a-249b63bd7cf4,5bb78a6b-a9a0-453a-a793-7cc95690d105,c5,c4,27,?,?,surb={'id': '0c08c79c-65a0-434e-9872-ef3a953af862', 'route': ['p1', 'e8', 'i7', 'x10', 'p2', 'c5']}
1769443680.104603,RECEIVED,df792b7d-14ee-46eb-9b83-e379ac2f2578,9df1192e-6c79-4588-8bbb-d9648656ff95,c4,c5,27,p2,?,surb={'id': '652fe1f1-67c2-4e54-8523-40bf2bd3edae', 'route': ['p2', 'e5', 'i10', 'x7', 'p1', 'c4']}
1769443680.201286,RECEIVED,68cb5dcb-9d46-4196-8305-715cef45ee37,c1b0d206-7552-49b1-8c4d-029f79201c01,c2,c5,26,p2,?,surb={'id': '7249e3ef-02a9-4e8a-aea0-f77b575aab10', 'route': ['p2', 'e12', 'i12', 'x1', 'p2', 'c2']}
1769443680.2108448,SENT,1876606f-498d-49f0-ad4c-18f5d20f934c,87eb6471-8778-4b4c-a8ae-f96b0f698e0a,c5,c4,3355,?,p2,
1769443680.2109885,CREATED,d5441adc-96e9-4801-b06c-d419dd53c017,2e976c60-7791-4647-b327-5ee68fd79abd,c5,c4,27,?,?,surb={'id': 'b7646e14-577b-4d77-b7f8-3d8cfec380fe', 'route': ['p1', 'e11', 'i1', 'x4', 'p2', 'c5']}
1769443680.3070953,SENT,eee1afa7-3c1e-4f8f-94c5-77b67f0c7c1b,7eb65778-303d-4b0f-ab38-fac88752d879,c5,c4,3412,?,p2,
1769443680.3072503,CREATED,58aefc65-a7d3-461d-bb3c-ca8c463f85c0,3a909c35-e599-4df1-bfad-6f97c9fa9ce4,c5,c4,27,?,?,surb={'id': '1c262e89-f2f2-44af-99c9-fe972bbdf3e3', 'route': ['p1', 'e11', 'i10', 'x12', 'p2', 'c5']}
1769443680.385533,SENT,9444c3ac-c175-4343-a420-6cdaa57386db,a508ac35-2137-4ecc-b29b-daa9d45bc64f,c5,c4,3383,?,p2,
1769443680.3856997,CREATED,c341d39a-24cd-4c3f-84e1-e35c2db70107,a94f2738-741d-431e-8c00-efe8ed4dda77,c5,c4,27,?,?,surb={'id': '6513bb24-b1d8-47e2-8925-2954b33a988b', 'route': ['p1', 'e11', 'i5', 'x2', 'p2', 'c5']}
1769443680.492855,RECEIVED,bfb3669f-d124-4d28-abf7-5104c2e08ccc,e7ae7fce-9914-406a-a22a-60d06b678442,c1,c5,27,p2,?,surb={'id': '76f967ab-7ced-4a00-a799-1cb58f4dc6ad', 'route': ['p2', 'e12', 'i5', 'x1', 'p1', 'c1']}
1769443680.5198426,RECEIVED,ec239965-2b7e-4aa0-8fd8-e3299e065aa3,b5ed007d-1c41-498d-8362-c304bd8f1fba,c2,c5,27,p2,?,surb={'id': '76a75efd-d233-488f-a300-83dc68639da2', 'route': ['p2', 'e12', 'i3', 'x7', 'p2', 'c2']}
1769443680.5914466,RECEIVED,ad96ff04-83e8-4068-a1b8-886b7893ac6f,df16e361-5fef-4566-99f4-74b211c0dd85,c4,c5,26,p2,?,surb={'id': 'ffceb0ad-47b8-4c3c-ae59-4430a7d51e73', 'route': ['p2', 'e5', 'i10', 'x2', 'p1', 'c4']}
1769443680.6028214,RECEIVED,1beaa87e-ac85-4896-bc91-e13a5c63a59a,9fe69589-09f1-430f-933a-3086a731c58c,c2,c5,27,p2,?,surb={'id': '5115a026-6ca0-4c52-9246-e4cdabd742b3', 'route': ['p2', 'e1', 'i3', 'x12', 'p2', 'c2']}
1769443680.6574333,SENT,4d947537-87f1-4019-95e1-aa7e84105c4d,f2835ed0-9a24-4edf-8380-9843386cc202,c5,c4,3385,?,p2,
1769443680.6575348,CREATED,ae8b2fac-c887-4728-ba24-a1e5bdc670aa,2c5d7117-5063-4322-bea7-e81357f97ea5,c5,c4,27,?,?,surb={'id': '05d38e68-e3b2-4a0d-904c-3ea1cf19c83c', 'route': ['p1', 'e4', 'i1', 'x6', 'p2', 'c5']}
1769443680.6681676,RECEIVED,3d575387-ec62-4941-9a2c-986ccf969d51,5bd3938c-258e-4132-a838-2a35c688fa23,c4,c5,27,p2,?,surb={'id': '4c227e51-dcdb-42ce-95d7-612d32215f9a', 'route': ['p2', 'e2', 'i12', 'x2', 'p1', 'c4']}
1769443680.713399,RECEIVED,fdda2018-d630-4e9e-862f-42dfb41bee61,55458f94-59b4-4996-81c1-c0b56c49a49d,c2,c5,26,p2,?,surb={'id': 'd55bd880-a05e-4632-9fd9-ec5116816b76', 'route': ['p2', 'e1', 'i4', 'x5', 'p2', 'c2']}
1769443680.7264998,SENT,28c91c79-8f10-4ba4-9eb2-827802b1bd99,9958d640-ea70-4ef2-9061-15c87768d193,c5,c4,3380,?,p2,
1769443680.7266037,CREATED,10248f37-200c-4ef7-b41f-30dca9ec631a,597d2445-427d-4fbc-b2b1-2af28e0ce469,c5,c4,27,?,?,surb={'id': '4fe96172-a0a7-49c3-9e1d-9933e0496ef2', 'route': ['p1', 'e8', 'i7', 'x3', 'p2', 'c5']}
1769443680.9336267,SENT,3ab6145f-8272-409c-a0b3-f6901590e590,ead1a08b-ba1a-489a-b99e-1e15f8e2e3ee,c5,c4,3375,?,p2,
1769443680.933757,CREATED,4da88902-13d0-46d0-9233-8f400553fb01,ff25d033-6115-430e-be3c-6c58ccc7f293,c5,c4,27,?,?,surb={'id': 'a1d814ac-10ee-4a90-b046-839acaf3b4c0', 'route': ['p1', 'e12', 'i2', 'x2', 'p2', 'c5']}
1769443680.9991908,RECEIVED,a6143192-3ffc-4c15-bdd1-4f53762c4a13,ad17eb8b-03b9-4a34-afb7-89719a03788e,c4,c5,27,p2,?,surb={'id': '77ae9bbd-322d-43a1-b2fa-8a2c5b84c0db', 'route': ['p2', 'e8', 'i4', 'x12', 'p1', 'c4']}
1769443681.0473862,RECEIVED,4eb8ce7a-8adf-407b-b13f-fc489a6747c8,6ae7abe9-61c9-4bdc-990d-4199c11123f2,c1,c5,27,p2,?,surb={'id': 'bc25e766-0586-48a0-9ff8-b50860370f1e', 'route': ['p2', 'e11', 'i9', 'x5', 'p1', 'c1']}
1769443681.1746907,RECEIVED,5cbbefe4-2847-4a29-9519-7f00a86fd7db,3abf81ef-4e92-4940-9f41-de437abdc1c6,c2,c5,27,p2,?,surb={'id': 'b88bceef-eabf-41b7-a0b8-496cbf23b747', 'route': ['p2', 'e6', 'i9', 'x2', 'p2', 'c2']}
1769443681.2501822,SENT,ebb0caf3-a569-47cd-8d9b-b5c94cfdfbd6,0c01932e-bad0-4913-9c3a-275fa2294f26,c5,c4,3384,?,p2,
1769443681.250315,CREATED,f3582b02-82bf-4e05-9807-ca2ba0d3cd61,17e525da-7e53-4adc-a453-74b8c9ed7f4b,c5,c4,27,?,?,surb={'id': 'de18a138-6c7b-4116-a15e-f791055fe85d', 'route': ['p1', 'e6', 'i11', 'x6', 'p2', 'c5']}
1769443681.3099883,RECEIVED,b339aa8c-e564-42da-b6ab-4e12479ac77b,b8546836-29a0-44b3-b2db-e59eb936ec13,c2,c5,27,p2,?,surb={'id': '175afa28-d6ce-4b90-bef5-574416ea9aad', 'route': ['p2', 'e10', 'i10', 'x12', 'p2', 'c2']}
1769443681.5139167,SENT,77544784-9e7d-4970-bf9a-da30cc5718c4,fb8728d2-14be-4aad-9f66-9ee69064277a,c5,c4,3379,?,p2,
1769443681.514097,CREATED,9a7690fa-403d-46b0-8081-8d5b085318d8,aeae25cc-644c-421c-afd4-a08a73b39dce,c5,c4,27,?,?,surb={'id': '8d791eab-9d96-4871-a80d-08cdfb8bd393', 'route': ['p1', 'e6', 'i4', 'x6', 'p2', 'c5']}
1769443681.5278492,RECEIVED,b30b66e1-3307-40cb-964f-452f738100c1,7776ec23-8365-4f85-8026-429a81e89ae6,c1,c5,27,p2,?,surb={'id': 'd3c9e3de-e396-4c55-a10f-c090b3c65112', 'route': ['p2', 'e2', 'i7', 'x9', 'p1', 'c1']}
1769443681.6979804,SENT,3aa761a4-e8c9-4631-a178-7e5caeefad03,db49a1c7-a253-4b61-a028-3a4c7ca55768,c5,c4,3396,?,p2,
1769443681.6981297,CREATED,df6a62c3-e3ea-4fa3-8f41-ad788e97ee2d,e5752666-651e-4a86-ba80-8be5cd5d68a4,c5,c4,27,?,?,surb={'id': '897b21e7-2404-450f-be8f-1547b2e1c592', 'route': ['p1', 'e8', 'i8', 'x12', 'p2', 'c5']}
1769443681.753977,SENT,d6f58b3b-6805-4507-aeb3-c249830e63a3,3d24a099-6f90-48c9-b4c7-9d4fd51b9acc,c5,c4,3389,?,p2,
1769443681.754219,CREATED,2c329cb8-5b13-4fb8-8cc0-d9bbbd3771ce,ba6b2668-1446-4ad2-b58a-37a50056bea7,c5,c4,27,?,?,surb={'id': 'd0303df2-c57c-4507-96af-c8a9d2685ecb', 'route': ['p1', 'e1', 'i9', 'x11', 'p2', 'c5']}
1769443681.8344896,RECEIVED,e16a2978-06e2-4320-80ca-5c45a404d9a3,7e83712f-5614-4b6a-ac76-64b0ff0a9e52,c1,c5,27,p2,?,surb={'id': '5fb9086b-a25b-4d5d-8882-6963eb816de9', 'route': ['p2', 'e7', 'i8', 'x4', 'p1', 'c1']}
1769443681.8514044,SENT,4275e6f9-7f28-4982-a83a-d950605e1a53,c862566d-d466-46b4-b2b8-b9847dd3d9a0,c5,c4,3392,?,p2,
1769443681.8515468,CREATED,325d6d4e-5bdb-4ba8-9ad8-cdafc4b93b4e,88debb14-4bf3-4151-b4a8-b21d3db583e1,c5,c4,27,?,?,surb={'id': '9283bde0-410e-44f1-b200-a53fcf599a34', 'route': ['p1', 'e8', 'i6', 'x10', 'p2', 'c5']}
1769443681.8653426,RECEIVED,245a365a-027c-495b-ae6e-c9f3ed3f7623,c8c679e0-ec1f-482b-ac46-1da9f37b718a,c4,c5,27,p2,?,surb={'id': 'e694412e-b26a-476e-8c1d-3e403a550f3b', 'route': ['p2', 'e5', 'i3', 'x4', 'p1', 'c4']}
1769443681.8881855,SENT,b16980bb-afee-48c0-b460-6cd9da4106e9,9adbc923-b808-4ca3-9857-205c71d57de1,c5,c4,3384,?,p2,
1769443681.8883147,CREATED,508311b5-05b2-4296-aeb3-209d52e2987b,9d6f1e1a-f302-418f-a5f9-8e04fff7452f,c5,c4,27,?,?,surb={'id': 'afe5b025-c37c-46eb-9894-5f8f6af23f71', 'route': ['p1', 'e7', 'i5', 'x6', 'p2', 'c5']}
1769443681.9664736,SENT,cf011f33-54d3-4230-8fe5-4bb1c66807d3,6294840f-837d-47f3-be22-fa8efc1d7a24,c5,c4,3364,?,p2,
1769443681.9666352,CREATED,d93b4e2d-0d83-44b4-8b5b-050166abb22f,4e09f383-8aff-4291-abb1-9c74b3cba0e6,c5,c4,27,?,?,surb={'id': '47fa3055-1d27-4cfe-9893-ed0c2861168b', 'route': ['p1', 'e6', 'i2', 'x3', 'p2', 'c5']}
1769443682.1226783,SENT,df86cc2c-5c6e-4df0-aa57-4b2b1c6b4fab,92785015-d3ac-4a39-a65a-107a175bf814,c5,c4,3376,?,p2,
1769443682.1228263,CREATED,9f7592bd-a736-46c9-975d-fbabb5aec38d,9ffa5990-7e5c-4aab-8f72-5a000364b58b,c5,c4,25,?,?,surb={'id': 'ebadd5ff-8b4d-43ac-9982-55d8c4ae6aa8', 'route': ['p1', 'e11', 'i5', 'x2', 'p2', 'c5']}
1769443682.1609216,RECEIVED,061907a1-90f2-4705-935d-bc0bb97ba4c7,a2a88493-b142-4b14-8d73-95326b2f47c9,c1,c5,27,p2,?,surb={'id': '43e59045-2be5-4192-a5e7-bfc2f4810a17', 'route': ['p2', 'e8', 'i1', 'x3', 'p1', 'c1']}
1769443682.2759721,RECEIVED,bacc3071-9d39-4f24-b652-79c348e8d2b8,728ca262-d416-4771-8b69-cd92523c0cbc,c4,c5,27,p2,?,surb={'id': '9d83580f-c065-4f0b-9e2a-0cac03a8f66f', 'route': ['p2', 'e2', 'i2', 'x4', 'p1', 'c4']}
1769443682.360465,RECEIVED,134608da-8c37-4069-b3fc-8d4cb71bb8bb,e5dc57b4-3b08-4ef7-bc3d-a057422a69e5,c1,c5,27,p2,?,surb={'id': '5f264a18-6a3a-4d74-a056-c6f1022d477a', 'route': ['p2', 'e8', 'i5', 'x12', 'p1', 'c1']}
