timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769394037.6062262,CREATED,640a3bbd-769b-4321-90e6-441afcc287ed,f4e3e27b-79f6-4bb4-b20f-2e61db4f69d0,c5,c2,27,?,?,surb={'id': '525504ba-f900-40b4-9026-d965589f29bb', 'route': ['p2', 'e3', 'i5', 'x1', 'p2', 'c5']}
1769394037.781471,SENT,c60dc0a5-7dca-4f93-b75e-2a560f7b4f9f,d7f07212-2b8b-4927-85a1-3320ac7a8b7d,c5,c2,3384,?,p2,
1769394037.7816203,CREATED,a81e338c-32f6-41a6-a37b-267f57641525,25a2302b-fb3f-402f-9670-aaf7daa89290,c5,c2,27,?,?,surb={'id': '44e3bae3-bddb-4729-a78d-180c87566325', 'route': ['p2', 'e11', 'i9', 'x7', 'p2', 'c5']}
1769394037.8091354,SENT,33949eca-5f15-41e8-9880-9e659e17097a,b5fbc0ae-5b6d-4d93-bc51-ea0d6543784c,c5,c2,3396,?,p2,
1769394037.8093023,CREATED,c1f1a031-9d5e-472c-93fe-5f64db9e3c53,25a2302b-fb3f-402f-9670-aaf7daa89290,c5,c2,27,?,?,surb={'id': '44e3bae3-bddb-4729-a78d-180c87566325', 'route': ['p2', 'e11', 'i9', 'x7', 'p2', 'c5']}
1769394037.8264933,SENT,c6f8437c-da40-44e9-9298-f60b58f96fbe,cee0b9e2-719f-45a2-a9d8-10da2d1edcc9,c5,c2,3381,?,p2,
1769394037.826661,CREATED,ddf5f2be-113c-4cfe-9aa4-e90b2778dfa3,c7f73218-ded2-44c3-a269-f18b9f41a060,c5,c2,26,?,?,surb={'id': '39287c3c-4340-4f7a-9b1a-0c326a80e1a2', 'route': ['p2', 'e4', 'i1', 'x6', 'p2', 'c5']}
1769394038.1832852,SENT,5c3f03f1-2396-4ca5-83f7-337e06e840cd,f1b6377c-fd36-4aaf-b1db-2176fffa683e,c5,c2,3381,?,p2,
1769394038.1834245,CREATED,62f3b6b9-b1ba-4008-a9e7-c956e2ec9aca,c7f73218-ded2-44c3-a269-f18b9f41a060,c5,c2,26,?,?,surb={'id': '39287c3c-4340-4f7a-9b1a-0c326a80e1a2', 'route': ['p2', 'e4', 'i1', 'x6', 'p2', 'c5']}
1769394038.3320434,SENT,88841584-a3cd-4e45-8ac3-1c64a1d1b001,7c38dbb0-75bb-472d-83c3-9078780eafe7,c5,c2,3376,?,p2,
1769394038.3322287,CREATED,044ecea0-df59-4fa6-ab7a-bc3d0bcf2371,a2de9d74-244a-46e2-8cab-0034b9341b61,c5,c2,27,?,?,surb={'id': 'bc932c4c-6ac2-4dc3-8581-48b2d6a7fd15', 'route': ['p2', 'e7', 'i1', 'x9', 'p2', 'c5']}
1769394038.6789467,SENT,20cf2154-d28a-47bd-b5ae-e5c3316df8a7,93f7ef44-01c6-4e7d-bb39-9ec6141eb9eb,c5,c2,3381,?,p2,
1769394038.6792428,CREATED,d5a6026b-512a-4c11-84a0-eb53fb28db84,a2de9d74-244a-46e2-8cab-0034b9341b61,c5,c2,27,?,?,surb={'id': 'bc932c4c-6ac2-4dc3-8581-48b2d6a7fd15', 'route': ['p2', 'e7', 'i1', 'x9', 'p2', 'c5']}
1769394038.9913163,SENT,9f5d38fe-ec41-4a68-b53d-6ed91ac3b4ae,5d8f7084-9524-4da8-a56d-649f7fee995e,c5,c2,3384,?,p2,
1769394038.991364,CREATED,220bf94b-e933-458b-8d6f-0477c1aa8321,7d72ab43-0076-48e1-86cd-272d62cea49d,c5,c2,26,?,?,surb={'id': 'd2a6c6ce-1ab2-42a5-8e83-3c65cdc3021e', 'route': ['p2', 'e2', 'i6', 'x7', 'p2', 'c5']}
1769394039.0405998,RECEIVED,3e935151-13e9-4504-bd1f-f93d6a8df883,5ffa7a88-3349-4801-88ab-b7be6ee965ff,c2,c5,27,p2,?,surb={'id': '0d683eff-2acb-4b14-862c-02afcd4275e5', 'route': ['p2', 'e5', 'i4', 'x4', 'p2', 'c2']}
1769394039.1536524,RECEIVED,feee7f3b-d856-4412-9ca0-8583c0faba10,5dd2027a-e8e8-41f3-b17b-09c267129fe0,c2,c5,27,p2,?,surb={'id': 'a5f8ebae-4229-48a6-8d72-f85bebd04786', 'route': ['p2', 'e4', 'i1', 'x5', 'p2', 'c2']}
1769394039.327824,RECEIVED,dce71487-3dd7-4386-aca3-efa4e9d7c1b5,8c133444-4bca-4a1e-b69e-284719c92ab0,c2,c5,27,p2,?,surb={'id': '108256b7-7875-48f4-94ad-cf5dba649452', 'route': ['p2', 'e6', 'i3', 'x2', 'p2', 'c2']}
1769394039.357699,RECEIVED,02485202-1629-49b0-bb88-e714c7da4ccc,8e0c0356-42cb-4a4d-87b8-e1f89d3955ff,c2,c5,26,p2,?,surb={'id': 'c1ebdab5-22f8-439b-8bae-8a71aabdb07e', 'route': ['p2', 'e5', 'i5', 'x12', 'p2', 'c2']}
1769394039.4342973,RECEIVED,411207a0-965c-4960-98ca-47a920c6aa28,679c2eb7-8cb8-4471-b877-f2259925bfb9,c2,c5,27,p2,?,surb={'id': 'b725f783-c280-4847-8378-575c51ef0a30', 'route': ['p2', 'e6', 'i3', 'x8', 'p2', 'c2']}
1769394039.7217607,RECEIVED,01ec71dd-46ee-4bed-a948-75ab0b9f9a2e,7f4655f5-47d0-48d8-8a73-edf254bfaa4e,c2,c5,27,p2,?,surb={'id': 'e2f7413f-de6f-4269-90e0-6d8c8fcb7acb', 'route': ['p2', 'e3', 'i10', 'x3', 'p2', 'c2']}
1769394039.8980253,RECEIVED,1baed9ee-9224-45a7-ae9e-76f905ac3f22,679c2eb7-8cb8-4471-b877-f2259925bfb9,c2,c5,27,p2,?,surb={'id': 'b725f783-c280-4847-8378-575c51ef0a30', 'route': ['p2', 'e6', 'i3', 'x8', 'p2', 'c2']}
1769394040.4697235,SENT,eda67062-1701-4997-b444-e6f6c5c821f9,fb0444ca-ea9e-4cd3-83de-9efc085c0b5b,c5,c2,3389,?,p2,
1769394040.4698982,CREATED,39925791-2e9c-42dd-88d0-7ee91a3f6c69,7d72ab43-0076-48e1-86cd-272d62cea49d,c5,c2,26,?,?,surb={'id': 'd2a6c6ce-1ab2-42a5-8e83-3c65cdc3021e', 'route': ['p2', 'e2', 'i6', 'x7', 'p2', 'c5']}
1769394040.514109,SENT,aa8364a9-ca9c-4668-b1f1-19a7692948b3,e0aeae06-611e-4d3f-962c-d5b0ed6b2603,c5,c2,3376,?,p2,
1769394040.5142899,CREATED,60a0d0dd-7720-4b78-b3a8-569aba8e1b87,e3890dc3-c4e9-4966-b1c1-905a10dd5b61,c5,c2,27,?,?,surb={'id': '04f34ffa-1861-4fcc-893c-e56c153ba177', 'route': ['p2', 'e2', 'i1', 'x6', 'p2', 'c5']}
1769394040.7524145,RECEIVED,1c4fa2b3-99ba-41a0-9e9a-ec0a9dc2ee62,7f4655f5-47d0-48d8-8a73-edf254bfaa4e,c2,c5,27,p2,?,surb={'id': 'e2f7413f-de6f-4269-90e0-6d8c8fcb7acb', 'route': ['p2', 'e3', 'i10', 'x3', 'p2', 'c2']}
1769394040.8579836,RECEIVED,2f0316c5-0e47-4279-968c-902b18fd132a,49d3d4d5-2247-4186-8b32-e7587b3398f4,c2,c5,27,p2,?,surb={'id': '945e6c3e-9b07-434a-8777-45396b593cf7', 'route': ['p2', 'e4', 'i7', 'x11', 'p2', 'c2']}
1769394041.360496,SENT,04a0c8da-c631-46bd-988c-9250c0bda476,01f53413-9dac-4bf9-a0cb-99e673cb9c9f,c5,c2,3400,?,p2,
1769394041.360644,CREATED,e9af40d1-925b-49ff-910b-646c02206e7b,e3890dc3-c4e9-4966-b1c1-905a10dd5b61,c5,c2,27,?,?,surb={'id': '04f34ffa-1861-4fcc-893c-e56c153ba177', 'route': ['p2', 'e2', 'i1', 'x6', 'p2', 'c5']}
1769394041.398741,RECEIVED,69b2ed8d-858d-4d2c-a632-f0acabbb96f8,d754c5a6-faaa-4cf0-b42d-791029c0e555,c2,c5,27,p2,?,surb={'id': '92874928-c428-4da9-85e9-3405d24612b0', 'route': ['p2', 'e12', 'i2', 'x5', 'p2', 'c2']}
1769394041.7064621,RECEIVED,08eef356-a6ec-4b56-84e6-1ed47813a6c2,5dc213b1-a2cd-468a-bd4f-1ba3a7e5bb7d,c2,c5,27,p2,?,surb={'id': 'b732b096-5669-40b5-ab7a-78e14b616626', 'route': ['p2', 'e5', 'i2', 'x8', 'p2', 'c2']}
1769394042.205762,SENT,0114f1d2-5dc0-4ebe-bcb1-d4164a822e1a,068a769a-166a-4ec1-83d7-360e8c0c64e2,c5,c2,3388,?,p2,
1769394042.2058473,CREATED,759f3a10-1ff5-4c59-a6b7-d0ee9b8c2ea0,7b6fa5c9-43f8-4d38-ba4b-7bd70eed5486,c5,c2,27,?,?,surb={'id': '46eb7d42-519e-4abf-b80f-b24479c32fe7', 'route': ['p2', 'e5', 'i10', 'x9', 'p2', 'c5']}
1769394042.7526977,RECEIVED,77714e03-2b4b-474d-a68e-d6c0fa370be5,db7aa932-b699-49d7-8b38-4f272c18c28f,c2,c5,26,p2,?,surb={'id': '8f2aac22-431e-44c6-b4c2-f6a2aef2d0c2', 'route': ['p2', 'e2', 'i11', 'x4', 'p2', 'c2']}
1769394042.779271,RECEIVED,cfa1f9e0-f06c-46de-928b-1afca3240d2b,db7aa932-b699-49d7-8b38-4f272c18c28f,c2,c5,26,p2,?,surb={'id': '8f2aac22-431e-44c6-b4c2-f6a2aef2d0c2', 'route': ['p2', 'e2', 'i11', 'x4', 'p2', 'c2']}
1769394043.168752,SENT,16731e02-aa4e-438e-a93b-59ca94c5148e,60e06175-0a47-4520-94f2-9d46693e4887,c5,c2,3389,?,p2,
1769394043.1688547,CREATED,909dbd4e-160b-4209-afa9-7e386e0d4fc1,7b6fa5c9-43f8-4d38-ba4b-7bd70eed5486,c5,c2,27,?,?,surb={'id': '46eb7d42-519e-4abf-b80f-b24479c32fe7', 'route': ['p2', 'e5', 'i10', 'x9', 'p2', 'c5']}
1769394043.2276125,RECEIVED,1bacb113-4f35-443e-b264-434873543838,892354af-c160-41ff-9385-03d257c92b75,c2,c5,27,p2,?,surb={'id': '6f6b7713-251c-42df-bd4d-570e9a79f8ab', 'route': ['p2', 'e7', 'i3', 'x4', 'p2', 'c2']}
1769394043.2983298,RECEIVED,daa045e0-c0f8-48a0-a807-edba816b1311,08bff44d-25de-47a5-9354-af5b74b25217,c2,c5,27,p2,?,surb={'id': '12013616-1aa4-423a-848e-359dc8da7770', 'route': ['p2', 'e4', 'i2', 'x9', 'p2', 'c2']}
1769394043.4288077,SENT,122849d8-7059-48eb-97d4-ff7d866b68ae,e5afd9bf-2886-436c-92b8-f5685f84b66f,c5,c2,3392,?,p2,
1769394043.4289083,CREATED,a40f1107-2f1b-4bad-8718-f487d5b4d3a6,e23a643b-3e41-4d12-bfc3-136c0ff3c2b2,c5,c2,27,?,?,surb={'id': '82230aae-7fe0-450a-b213-a38c64843e05', 'route': ['p2', 'e12', 'i4', 'x8', 'p2', 'c5']}
1769394043.4820635,RECEIVED,71a52355-642e-4a31-b423-2a99a1b5e369,08bff44d-25de-47a5-9354-af5b74b25217,c2,c5,27,p2,?,surb={'id': '12013616-1aa4-423a-848e-359dc8da7770', 'route': ['p2', 'e4', 'i2', 'x9', 'p2', 'c2']}
1769394043.6378376,RECEIVED,afd7192b-3408-4d33-ba1b-e0b7c3ec9955,8e0c0356-42cb-4a4d-87b8-e1f89d3955ff,c2,c5,26,p2,?,surb={'id': 'c1ebdab5-22f8-439b-8bae-8a71aabdb07e', 'route': ['p2', 'e5', 'i5', 'x12', 'p2', 'c2']}
1769394043.6468933,SENT,8191cc77-20ad-4867-a222-6df277e9a9cf,c8246de2-0137-43c5-83d5-6db049f91fd6,c5,c2,3379,?,p2,
1769394043.6470146,CREATED,d5853cf8-dd8f-41d2-8f4c-9b5a3e37e19f,e23a643b-3e41-4d12-bfc3-136c0ff3c2b2,c5,c2,27,?,?,surb={'id': '82230aae-7fe0-450a-b213-a38c64843e05', 'route': ['p2', 'e12', 'i4', 'x8', 'p2', 'c5']}
1769394043.7735238,RECEIVED,c602927d-b16a-42cb-ade0-cd227e369260,e9b1f25d-f22a-4f8c-81da-692609874217,c2,c5,27,p2,?,surb={'id': '5eb02dad-8309-4d84-bde8-92a5bb0508b2', 'route': ['p2', 'e12', 'i5', 'x12', 'p2', 'c2']}
1769394043.9465814,SENT,b7943709-4d60-4bf6-901d-59cf621746f3,249fc3fa-dfac-43c2-b1c2-fe4af32b7551,c5,c2,3397,?,p2,
1769394043.9467323,CREATED,063ac2b1-3747-4740-b856-836067508ce8,84e48ebd-3b12-4cdf-94b5-bc5111d72680,c5,c2,27,?,?,surb={'id': 'adb24313-a0ca-4d58-a72b-b848a9e94704', 'route': ['p2', 'e1', 'i11', 'x10', 'p2', 'c5']}
1769394044.0178573,RECEIVED,98baa981-febf-4f82-9295-ce2fb46f5681,d754c5a6-faaa-4cf0-b42d-791029c0e555,c2,c5,27,p2,?,surb={'id': '92874928-c428-4da9-85e9-3405d24612b0', 'route': ['p2', 'e12', 'i2', 'x5', 'p2', 'c2']}
1769394044.0771968,RECEIVED,e4920684-1150-4459-9220-679b8566ec52,892354af-c160-41ff-9385-03d257c92b75,c2,c5,27,p2,?,surb={'id': '6f6b7713-251c-42df-bd4d-570e9a79f8ab', 'route': ['p2', 'e7', 'i3', 'x4', 'p2', 'c2']}
1769394044.246487,SENT,95c905b8-7df1-4634-9bd4-056c5551776a,82dd4d54-d7d5-47c6-b44e-ae2cd2d0a431,c5,c2,3379,?,p2,
1769394044.2466364,CREATED,859b0827-a3bd-4d3d-9bf2-0dfbabb53267,84e48ebd-3b12-4cdf-94b5-bc5111d72680,c5,c2,27,?,?,surb={'id': 'adb24313-a0ca-4d58-a72b-b848a9e94704', 'route': ['p2', 'e1', 'i11', 'x10', 'p2', 'c5']}
1769394044.3443096,RECEIVED,46c191cc-63b8-43c7-850c-55870b7c4d9e,e9b1f25d-f22a-4f8c-81da-692609874217,c2,c5,27,p2,?,surb={'id': '5eb02dad-8309-4d84-bde8-92a5bb0508b2', 'route': ['p2', 'e12', 'i5', 'x12', 'p2', 'c2']}
1769394044.562038,SENT,c4f70edf-15b9-4914-a859-a69f87adf98c,2ef2747c-d9c7-4d26-af1d-96139a1e9ae5,c5,c2,3383,?,p2,
1769394044.562215,CREATED,bffa6aee-c176-4cea-8c8f-0eb19e48cbeb,da359e80-21a8-460f-8bc6-01b0e929e2d1,c5,c2,26,?,?,surb={'id': 'e51b7e82-7181-47a5-bdaf-42f49750bad4', 'route': ['p2', 'e4', 'i12', 'x11', 'p2', 'c5']}
1769394044.62129,SENT,35678eae-8d03-46d1-912f-959cf98cb2f8,ca02a89b-10e8-42f7-9c1a-6bfbccef64d9,c5,c2,3388,?,p2,
1769394044.6214375,CREATED,38bb4ba7-05f6-4cba-b489-a639ca970f53,da359e80-21a8-460f-8bc6-01b0e929e2d1,c5,c2,26,?,?,surb={'id': 'e51b7e82-7181-47a5-bdaf-42f49750bad4', 'route': ['p2', 'e4', 'i12', 'x11', 'p2', 'c5']}
1769394044.8480296,SENT,c083dd03-6fa0-4e4a-8dee-4750e099fd36,6ef16620-358d-4183-a94e-93b2d32b9465,c5,c2,3364,?,p2,
1769394044.848352,CREATED,18000baa-6ac2-4fae-b932-51740c647514,6ec8f532-e7cd-470d-a032-dbd4f235d076,c5,c2,27,?,?,surb={'id': 'a83801f7-dc23-4f9f-abee-70bccc5c82a9', 'route': ['p2', 'e5', 'i8', 'x5', 'p2', 'c5']}
1769394044.8547218,SENT,aee57b8e-f23c-48bf-b088-655fc7780da6,6c38f45c-fe64-4cf1-a8c0-49ee0534c7d9,c5,c2,3359,?,p2,
1769394044.8548672,CREATED,91d17880-37c4-4f54-806d-5625f8a18683,6ec8f532-e7cd-470d-a032-dbd4f235d076,c5,c2,27,?,?,surb={'id': 'a83801f7-dc23-4f9f-abee-70bccc5c82a9', 'route': ['p2', 'e5', 'i8', 'x5', 'p2', 'c5']}
1769394045.4435475,RECEIVED,ffac9205-0ac9-4b8c-ac97-11e1f5f7af8a,151e7079-8981-447b-95f0-7f7066041749,c2,c5,27,p2,?,surb={'id': '0b229e39-ae9b-409e-8d17-ccfa2fc6f0bc', 'route': ['p2', 'e8', 'i11', 'x1', 'p2', 'c2']}
1769394045.560202,RECEIVED,a7662374-0676-44aa-b36b-f29506be55bb,7bf7aa36-13e4-4f11-a5f9-6f8e79c77ed2,c2,c5,27,p2,?,surb={'id': 'd9f855ba-7c7d-478c-8509-0d352bbcde40', 'route': ['p2', 'e10', 'i10', 'x8', 'p2', 'c2']}
1769394045.9267766,SENT,45780267-533b-44d1-bd2a-f9c431b96cd1,48684626-88bb-4772-8a69-ffec82e124d6,c5,c2,3396,?,p2,
1769394045.9269242,CREATED,7a81541a-954c-4437-b4d1-3dc28d9ca1f3,4097246b-6f67-466e-87be-910d5fb2b837,c5,c2,27,?,?,surb={'id': '52dc3a1b-fd07-4a98-aa05-7378163322c7', 'route': ['p2', 'e3', 'i2', 'x10', 'p2', 'c5']}
1769394046.0031838,RECEIVED,427f8d61-bfcb-4b1f-839a-b4f2b942401f,0297048c-e00d-42e4-b978-d0e396b87a67,c2,c5,27,p2,?,surb={'id': 'b8c29a4b-a77c-43fd-a136-9546af18a892', 'route': ['p2', 'e2', 'i9', 'x9', 'p2', 'c2']}
1769394046.121797,RECEIVED,ddffe4ce-d31a-42b4-a86a-9b69d96da1ac,5dc213b1-a2cd-468a-bd4f-1ba3a7e5bb7d,c2,c5,27,p2,?,surb={'id': 'b732b096-5669-40b5-ab7a-78e14b616626', 'route': ['p2', 'e5', 'i2', 'x8', 'p2', 'c2']}
1769394046.1944377,RECEIVED,90a84a1d-bd2b-48af-a5cc-b8149fb6d073,7bf7aa36-13e4-4f11-a5f9-6f8e79c77ed2,c2,c5,27,p2,?,surb={'id': 'd9f855ba-7c7d-478c-8509-0d352bbcde40', 'route': ['p2', 'e10', 'i10', 'x8', 'p2', 'c2']}
1769394046.3763988,SENT,6e2e04f0-f39c-49d3-b06c-790b04c464b6,3edd13b4-674b-4e24-8735-8bedfb022121,c5,c2,3363,?,p2,
1769394046.3765082,CREATED,5726e292-e7cc-4030-860b-f43fa0b13775,4097246b-6f67-466e-87be-910d5fb2b837,c5,c2,27,?,?,surb={'id': '52dc3a1b-fd07-4a98-aa05-7378163322c7', 'route': ['p2', 'e3', 'i2', 'x10', 'p2', 'c5']}
1769394046.4345803,RECEIVED,5f8aa043-a194-4a57-8436-edb1d11a9827,ba0f19e4-245e-4ec9-a4aa-82e32ce445d3,c2,c5,27,p2,?,surb={'id': 'e407c99b-feb7-4e0b-be0e-75d9f9bb1ff3', 'route': ['p2', 'e10', 'i2', 'x5', 'p2', 'c2']}
1769394046.5678954,SENT,75903e92-516d-4a19-a779-ab7f24caf8ec,32c92cde-2b84-4a35-9020-0bd6bbce8c92,c5,c2,3378,?,p2,
1769394046.5680037,CREATED,779374ac-7889-4b0a-82ef-f92cd545275c,eb12a9f0-fad8-42cc-b433-c0980dc5a6a1,c5,c2,27,?,?,surb={'id': '592f9705-d6e5-4621-850d-1383b7cccdb7', 'route': ['p2', 'e2', 'i5', 'x8', 'p2', 'c5']}
1769394046.7729993,SENT,8a508717-c5b1-4b33-803d-d73131bece9a,c753f26c-df4c-42b4-9422-22eaa3c2666e,c5,c2,3383,?,p2,
1769394046.7731786,CREATED,fb27b616-6ade-48a3-a4b8-693cfb19f327,eb12a9f0-fad8-42cc-b433-c0980dc5a6a1,c5,c2,27,?,?,surb={'id': '592f9705-d6e5-4621-850d-1383b7cccdb7', 'route': ['p2', 'e2', 'i5', 'x8', 'p2', 'c5']}
1769394046.9829166,SENT,aeb0da69-5e8a-4f0d-be15-fc69f8b9a22a,3d5779ca-fc33-45e2-8128-25a73a2cf61d,c5,c2,3384,?,p2,
1769394046.983097,CREATED,585aedc3-d2c4-4563-8ad4-2a6edd055a4b,60611e07-10c6-4ee3-937d-9c89a6b3dcd6,c5,c2,27,?,?,surb={'id': '82d8800c-0910-4cdf-89fb-0f4ca79bf218', 'route': ['p2', 'e11', 'i6', 'x2', 'p2', 'c5']}
1769394046.993574,RECEIVED,6b7451f7-10ee-4993-8c21-8da65eac8686,a5f8edd3-2607-446a-a2ae-a1884b971f7a,c2,c5,26,p2,?,surb={'id': 'b99cab74-83d2-417b-b113-ae20cdeeed92', 'route': ['p2', 'e12', 'i7', 'x9', 'p2', 'c2']}
1769394047.0497756,SENT,1973ea3d-32c1-42f9-a27d-6a0eb2f2be52,76cc9275-3038-415a-b605-3ba600e795fa,c5,c2,3368,?,p2,
1769394047.0499375,CREATED,175af161-d581-473c-a0b0-69f76072632f,60611e07-10c6-4ee3-937d-9c89a6b3dcd6,c5,c2,27,?,?,surb={'id': '82d8800c-0910-4cdf-89fb-0f4ca79bf218', 'route': ['p2', 'e11', 'i6', 'x2', 'p2', 'c5']}
1769394047.0553582,RECEIVED,ed024afb-71aa-4e72-a3ff-3eae50686207,54ec1063-e093-4ac7-ba58-f130b13639d0,c2,c5,27,p2,?,surb={'id': 'e6f6f769-fe7c-4d0d-9e43-4e50929f01a6', 'route': ['p2', 'e10', 'i5', 'x7', 'p2', 'c2']}
1769394047.173238,SENT,fa4c18b8-6d88-4413-a0ee-45f4e9c74399,64d23581-a675-40d4-9373-9b16a892c831,c5,c2,3387,?,p2,
1769394047.173338,CREATED,2ae64ed8-a59b-44be-83df-e2fd80ce8a64,e8582718-dc04-4c23-903b-ca807deadec2,c5,c2,27,?,?,surb={'id': '1d989911-95b9-4c0c-a6f3-34a21922a446', 'route': ['p2', 'e5', 'i8', 'x1', 'p2', 'c5']}
1769394047.5985627,RECEIVED,4bc9064d-9006-4e66-bdd6-35ff730a2202,54ec1063-e093-4ac7-ba58-f130b13639d0,c2,c5,27,p2,?,surb={'id': 'e6f6f769-fe7c-4d0d-9e43-4e50929f01a6', 'route': ['p2', 'e10', 'i5', 'x7', 'p2', 'c2']}
1769394047.605932,SENT,0e19d564-a1d9-43ed-bf04-1905d549b6e2,a6e95da2-9a4d-410f-ae0c-b263cf22f7ff,c5,c2,3372,?,p2,
1769394047.6061094,CREATED,de54a758-2812-49cb-89ce-974f14434e02,e8582718-dc04-4c23-903b-ca807deadec2,c5,c2,27,?,?,surb={'id': '1d989911-95b9-4c0c-a6f3-34a21922a446', 'route': ['p2', 'e5', 'i8', 'x1', 'p2', 'c5']}
1769394047.6367667,RECEIVED,cdac2a71-45de-4462-b621-88cb70c22eee,0297048c-e00d-42e4-b978-d0e396b87a67,c2,c5,27,p2,?,surb={'id': 'b8c29a4b-a77c-43fd-a136-9546af18a892', 'route': ['p2', 'e2', 'i9', 'x9', 'p2', 'c2']}
1769394047.6577692,RECEIVED,0f446052-f70d-43c4-9c7b-38077ed0be2d,ba0f19e4-245e-4ec9-a4aa-82e32ce445d3,c2,c5,27,p2,?,surb={'id': 'e407c99b-feb7-4e0b-be0e-75d9f9bb1ff3', 'route': ['p2', 'e10', 'i2', 'x5', 'p2', 'c2']}
1769394047.7612402,RECEIVED,72e9b764-6fca-42f7-8853-30e97266c86d,bdd7cb7e-b1da-4d64-b21c-0dd9270064cf,c2,c5,26,p2,?,surb={'id': 'e6247030-2db2-443e-9aed-0c9443c154ff', 'route': ['p2', 'e3', 'i3', 'x3', 'p2', 'c2']}
1769394047.8943412,RECEIVED,1c73b296-0a7b-4639-8c0e-53c5dbcb32c3,a5f8edd3-2607-446a-a2ae-a1884b971f7a,c2,c5,26,p2,?,surb={'id': 'b99cab74-83d2-417b-b113-ae20cdeeed92', 'route': ['p2', 'e12', 'i7', 'x9', 'p2', 'c2']}
1769394047.9231796,SENT,9621f880-b5de-4a6d-9b95-17f078b246e8,397dba5d-8767-4685-934e-e11489ebc930,c5,c2,3363,?,p2,
1769394047.9232814,CREATED,4fa08ab4-cbc8-4c2c-aa2d-8d2e60a52e1e,6a90c5dc-adc8-4033-85b6-d5ad0afe2876,c5,c2,26,?,?,surb={'id': 'a3abaa50-cac1-49f0-957c-c250a99dfb56', 'route': ['p2', 'e6', 'i10', 'x6', 'p2', 'c5']}
1769394048.181582,RECEIVED,1fed68c0-b271-4839-9910-661b451a9299,bdd7cb7e-b1da-4d64-b21c-0dd9270064cf,c2,c5,26,p2,?,surb={'id': 'e6247030-2db2-443e-9aed-0c9443c154ff', 'route': ['p2', 'e3', 'i3', 'x3', 'p2', 'c2']}
1769394048.2114158,RECEIVED,82403761-7972-4f82-9fe0-47370a6094e1,565e5901-b0c1-4e40-86ec-aa319412909b,c2,c5,27,p2,?,surb={'id': '3dcd96e4-c37e-4c19-b5b7-379aff5bbf2c', 'route': ['p2', 'e3', 'i11', 'x5', 'p2', 'c2']}
1769394048.5074058,SENT,a2d4340d-e7af-48b0-adc4-de15cf7e5d61,d7324ae0-5ad4-4076-833d-78b350eea617,c5,c2,3380,?,p2,
1769394048.50754,CREATED,f1dd6c64-7a5c-4847-a3c6-176e669706cf,6a90c5dc-adc8-4033-85b6-d5ad0afe2876,c5,c2,26,?,?,surb={'id': 'a3abaa50-cac1-49f0-957c-c250a99dfb56', 'route': ['p2', 'e6', 'i10', 'x6', 'p2', 'c5']}
1769394048.697277,SENT,704be54b-9173-4af5-9d1d-cf8b0e94b501,084f3ddf-037e-4c5b-a298-862fd8272797,c5,c2,3363,?,p2,
1769394048.6974356,CREATED,fcb45bba-dd52-42ac-9d3c-97d140c257dd,d691a6cb-85c1-4b33-bb8a-71cfcc4c07ea,c5,c2,27,?,?,surb={'id': '3363228e-eafe-4f7b-803e-6f070aaf4e1c', 'route': ['p2', 'e5', 'i9', 'x8', 'p2', 'c5']}
1769394048.8183672,SENT,89081fd9-a844-4cb8-81c4-90e4fbe4f33e,a3c81fb5-74bc-420c-8db6-d5d037876365,c5,c2,3392,?,p2,
1769394048.8185174,CREATED,fb6ecbc8-d02f-4284-8d8c-b64b773751f8,d691a6cb-85c1-4b33-bb8a-71cfcc4c07ea,c5,c2,27,?,?,surb={'id': '3363228e-eafe-4f7b-803e-6f070aaf4e1c', 'route': ['p2', 'e5', 'i9', 'x8', 'p2', 'c5']}
1769394049.7265208,RECEIVED,7cb1730a-e1ec-4285-9abb-e96781154189,d9b2049e-999a-4d44-b682-f0ab56aecf3f,c2,c5,26,p2,?,surb={'id': '72bc0648-e97c-41e9-9b1f-cdd9f7303417', 'route': ['p2', 'e2', 'i7', 'x5', 'p2', 'c2']}
1769394049.857989,SENT,c1eaca7d-6179-4c4b-8fc2-47d41f2945f6,7a7d0517-ed32-4607-8e46-795de5c6203d,c5,c2,3387,?,p2,
1769394049.8582845,CREATED,1590b2e1-46d0-4733-9dde-6cef46c49ac0,6ea55848-3cc2-490c-a868-59533fa31329,c5,c2,27,?,?,surb={'id': '7bc4a2c0-9992-4afe-823c-3757d3e403d3', 'route': ['p2', 'e11', 'i2', 'x10', 'p2', 'c5']}
1769394050.1783993,RECEIVED,d4f6ff6d-25b8-4c35-9b66-45f830bcfd7c,565e5901-b0c1-4e40-86ec-aa319412909b,c2,c5,27,p2,?,surb={'id': '3dcd96e4-c37e-4c19-b5b7-379aff5bbf2c', 'route': ['p2', 'e3', 'i11', 'x5', 'p2', 'c2']}
1769394050.2374058,SENT,3ad46f89-bccf-408a-a86d-3fa3b0eca3cd,f93ae20b-ead0-4694-9317-7e9dcdb67c37,c5,c2,3387,?,p2,
1769394050.2375567,CREATED,28bf276a-2393-4269-baaf-02c2db63f00b,6ea55848-3cc2-490c-a868-59533fa31329,c5,c2,27,?,?,surb={'id': '7bc4a2c0-9992-4afe-823c-3757d3e403d3', 'route': ['p2', 'e11', 'i2', 'x10', 'p2', 'c5']}
