timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769394103.420884,CREATED,c3d1d3a5-598e-4079-ad69-8a034fb1ee7e,613dad56-09ae-4ef5-ba96-2fed6f2d6559,c3,c1,27,?,?,surb={'id': '221f3c64-fae1-4374-9cec-76274c4e7280', 'route': ['p1', 'e3', 'i3', 'x8', 'p3', 'c3']}
1769394103.5453677,SENT,7c3f2bc0-e994-4ad3-ad5c-acbce766f0cd,2525302a-089a-472a-9352-df63f77121ed,c3,c1,3380,?,p3,
1769394103.5455382,CREATED,1b23f4c2-08fd-4816-8ac2-55d651ab5036,613dad56-09ae-4ef5-ba96-2fed6f2d6559,c3,c1,27,?,?,surb={'id': '221f3c64-fae1-4374-9cec-76274c4e7280', 'route': ['p1', 'e3', 'i3', 'x8', 'p3', 'c3']}
1769394103.6398737,RECEIVED,fc4fe329-db20-4e75-8dc0-37961f83b871,49fc33c2-a0c5-4408-a9bc-ad22960d8f14,c1,c3,27,p3,?,surb={'id': 'd3a9b9c9-f117-4053-aa9d-2607d960767c', 'route': ['p3', 'e7', 'i11', 'x6', 'p1', 'c1']}
1769394103.6633258,RECEIVED,7dfc139f-ab21-4fdf-9198-488b4cdcac15,a54c091c-1cbe-47bc-a63e-c83454c54e52,c1,c3,27,p3,?,surb={'id': '851edd87-8db8-4f00-84a2-589bbc544254', 'route': ['p3', 'e5', 'i8', 'x8', 'p1', 'c1']}
1769394103.7079055,SENT,a9686526-d9cc-41a7-9b69-b0625bc83523,8dac2d14-003e-4306-b831-e2785b413135,c3,c1,3379,?,p3,
1769394103.7080934,CREATED,ac36d177-caff-4ae0-82f9-275d5bc6dfd4,d8c9e6d5-ca11-4d6c-8866-8a5a424f46f7,c3,c1,26,?,?,surb={'id': '9eeccf97-8c03-41cd-98a8-7d77ad2a9d1f', 'route': ['p1', 'e6', 'i5', 'x8', 'p3', 'c3']}
1769394103.8950968,SENT,cf126777-eb58-4718-ada7-4f46f6254e43,4e2f08b2-b8ea-4990-a789-89229c762775,c3,c1,3387,?,p3,
1769394103.8952603,CREATED,b47f1d6d-4f3a-4337-ae79-01bdb07d3b93,d8c9e6d5-ca11-4d6c-8866-8a5a424f46f7,c3,c1,26,?,?,surb={'id': '9eeccf97-8c03-41cd-98a8-7d77ad2a9d1f', 'route': ['p1', 'e6', 'i5', 'x8', 'p3', 'c3']}
1769394104.0666819,RECEIVED,8a6b49c8-ef9c-408f-981c-ed7f943e4335,9e1da7ee-44e8-4140-9773-0b36bbf6d360,c1,c3,27,p3,?,surb={'id': '707cee78-8641-464e-bf11-775f8c559145', 'route': ['p3', 'e6', 'i11', 'x7', 'p1', 'c1']}
1769394104.1561294,RECEIVED,f8de7a86-825b-4736-b960-a37b6ebbe2e4,a54c091c-1cbe-47bc-a63e-c83454c54e52,c1,c3,27,p3,?,surb={'id': '851edd87-8db8-4f00-84a2-589bbc544254', 'route': ['p3', 'e5', 'i8', 'x8', 'p1', 'c1']}
1769394104.787937,RECEIVED,daed6340-efc7-40f3-8e31-7091725eea50,93401849-22a0-4ce9-822c-7952c923323c,c1,c3,27,p3,?,surb={'id': '95d37b8b-b27e-444c-b5a5-7ad37b66bdf8', 'route': ['p3', 'e10', 'i9', 'x12', 'p1', 'c1']}
1769394105.0222027,SENT,bb6f77ef-13f3-4808-8d96-82eab7c1ed83,d5265b70-56ad-418f-a268-4e4a3cf78b4a,c3,c1,3377,?,p3,
1769394105.0223515,CREATED,2f8f7f29-a81f-4fd1-b795-d0b5254e61bd,7ca70666-3107-466f-8af4-6af95d4236a9,c3,c1,26,?,?,surb={'id': '2927c2ea-e6a0-422d-988c-d601d613fcc1', 'route': ['p1', 'e10', 'i5', 'x12', 'p3', 'c3']}
1769394105.0794165,RECEIVED,7a1c2972-dd7e-4af8-8a51-8710516f9d60,fe7b2410-d947-4938-960e-887ebbf98e06,c1,c3,27,p3,?,surb={'id': 'a84848b6-3706-441f-8e5a-be5434cae17c', 'route': ['p3', 'e5', 'i8', 'x11', 'p1', 'c1']}
1769394105.1922517,SENT,4d7b04b7-4643-4af4-ba7c-c73a00d8ecfe,548890f8-7c65-4f8d-99e0-ba0cce7236be,c3,c1,3387,?,p3,
1769394105.1924047,CREATED,fc4c3414-1118-4237-983c-782533cd6f82,7ca70666-3107-466f-8af4-6af95d4236a9,c3,c1,26,?,?,surb={'id': '2927c2ea-e6a0-422d-988c-d601d613fcc1', 'route': ['p1', 'e10', 'i5', 'x12', 'p3', 'c3']}
1769394105.2470315,SENT,1ece4a6e-4a64-4061-b11f-c5b555dedadb,9f34c699-a183-4c8f-a893-93ad71ec1109,c3,c1,3364,?,p3,
1769394105.2485266,CREATED,8e2a4304-92b8-4a70-b3ea-5f9fa238e6b2,458667de-6334-4785-975c-fcf7b4250ae0,c3,c1,27,?,?,surb={'id': 'f82a1041-8cf5-49b6-abe9-ae043f2953aa', 'route': ['p1', 'e2', 'i9', 'x1', 'p3', 'c3']}
1769394105.6362276,SENT,9decea0c-c169-4a4e-9e4f-bcee8edad7e9,ec67da65-8a88-4b64-a6da-21fa7d846c7c,c3,c1,3376,?,p3,
1769394105.6363838,CREATED,5ee07c3a-aea2-410e-8cec-25967536f15e,458667de-6334-4785-975c-fcf7b4250ae0,c3,c1,27,?,?,surb={'id': 'f82a1041-8cf5-49b6-abe9-ae043f2953aa', 'route': ['p1', 'e2', 'i9', 'x1', 'p3', 'c3']}
1769394105.8788877,SENT,5bc75298-d556-43f7-ba0a-86f0cb9d8fd4,2d7bb986-b015-4237-8473-05e71ed8cde0,c3,c1,3398,?,p3,
1769394105.879008,CREATED,199909b6-c2b9-4ac5-a5fc-10c101a47551,ee50ead2-aabb-4885-9287-907132c1779c,c3,c1,27,?,?,surb={'id': 'ba564ff7-e03c-4362-911b-2762ce5016ee', 'route': ['p1', 'e7', 'i12', 'x9', 'p3', 'c3']}
1769394105.9466627,RECEIVED,c6965ac8-b2c7-4b2e-b2f7-958c7419009c,b06428e1-4f98-41e0-935e-6d513d977bc9,c1,c3,27,p3,?,surb={'id': 'c75c856b-b6af-41bf-ab61-6b8b4adfa920', 'route': ['p3', 'e4', 'i5', 'x1', 'p1', 'c1']}
1769394106.124292,RECEIVED,8e5f16be-8ecf-4f66-9f33-4ddeeeb62620,e6302053-c706-4752-8610-fea248422f13,c1,c3,27,p3,?,surb={'id': '38e4f2b9-657c-4b76-a4c8-24973611a635', 'route': ['p3', 'e2', 'i10', 'x8', 'p1', 'c1']}
1769394106.1448128,RECEIVED,1a6d8ddb-edae-4bd1-af2a-ec23066a0286,93401849-22a0-4ce9-822c-7952c923323c,c1,c3,27,p3,?,surb={'id': '95d37b8b-b27e-444c-b5a5-7ad37b66bdf8', 'route': ['p3', 'e10', 'i9', 'x12', 'p1', 'c1']}
1769394106.3290823,RECEIVED,fa412ad3-0d0c-41ba-9429-109e21f8a503,e6302053-c706-4752-8610-fea248422f13,c1,c3,27,p3,?,surb={'id': '38e4f2b9-657c-4b76-a4c8-24973611a635', 'route': ['p3', 'e2', 'i10', 'x8', 'p1', 'c1']}
1769394106.4532287,SENT,662c9a85-eb27-42a1-b5c0-c87abcbd2a55,c65d22c2-4e1d-4a7e-9271-af95e74d8e87,c3,c1,3380,?,p3,
1769394106.4534867,CREATED,324f4008-1774-4f39-bc1b-48ba95a4fc11,ee50ead2-aabb-4885-9287-907132c1779c,c3,c1,27,?,?,surb={'id': 'ba564ff7-e03c-4362-911b-2762ce5016ee', 'route': ['p1', 'e7', 'i12', 'x9', 'p3', 'c3']}
1769394106.5031385,RECEIVED,fd5cc1e9-287c-483c-800c-a72b3b5572b6,dc73d6e1-5e66-436f-8f0b-e14b05d60736,c1,c3,27,p3,?,surb={'id': 'b3659e23-8927-442a-b551-2bf7c910488c', 'route': ['p3', 'e12', 'i8', 'x6', 'p1', 'c1']}
1769394106.7059162,SENT,131739cf-95d1-4a54-b4c2-b9a13cc72452,ec6a936b-f1a6-4953-b902-11b45eb101af,c3,c1,3392,?,p3,
1769394106.7060874,CREATED,c534207e-2e06-4393-b604-f0cb25d74061,11c1028e-62c4-4e35-ba66-fd3cb7d6d29e,c3,c1,26,?,?,surb={'id': 'e4d8e684-23ed-4f17-b2c4-b2218a1d3a3b', 'route': ['p1', 'e11', 'i2', 'x12', 'p3', 'c3']}
1769394106.893284,SENT,ad9d4a36-86d5-460e-acc7-057e88c3c7aa,dae464bc-4bf8-41f1-9e65-66f671d05e5c,c3,c1,3404,?,p3,
1769394106.8934324,CREATED,585a9b28-d85a-42b9-8980-8ec3750fc132,11c1028e-62c4-4e35-ba66-fd3cb7d6d29e,c3,c1,26,?,?,surb={'id': 'e4d8e684-23ed-4f17-b2c4-b2218a1d3a3b', 'route': ['p1', 'e11', 'i2', 'x12', 'p3', 'c3']}
1769394106.9640012,RECEIVED,9d1a4846-67bc-476f-a962-1764dea117f0,b06428e1-4f98-41e0-935e-6d513d977bc9,c1,c3,27,p3,?,surb={'id': 'c75c856b-b6af-41bf-ab61-6b8b4adfa920', 'route': ['p3', 'e4', 'i5', 'x1', 'p1', 'c1']}
1769394107.1541376,RECEIVED,dc899ba9-a3a9-4687-be41-640a2b2dc719,d6498266-371e-4038-b9eb-0fc564ef4b26,c1,c3,27,p3,?,surb={'id': 'b2ce84d2-26ce-4e7f-862c-7628c9872a85', 'route': ['p3', 'e5', 'i5', 'x3', 'p1', 'c1']}
1769394107.438787,RECEIVED,093f5908-84c1-4502-b6a5-a45ca8019a21,be325c69-e954-4a1e-bf37-6951c34fd0af,c1,c3,27,p3,?,surb={'id': 'b3107437-3e05-40f2-8bea-27f5241dca1f', 'route': ['p3', 'e4', 'i2', 'x4', 'p1', 'c1']}
1769394107.5612617,SENT,57a1ff88-e0ef-4cc8-8acc-d42be924620e,25dcf590-ac58-47e7-8dd7-c5f510ef9872,c3,c1,3363,?,p3,
1769394107.5621505,CREATED,eecd685c-4c74-4207-8bc7-5a50fb43a2cd,35c5e4af-e093-4737-bdca-ac1ab6942f7e,c3,c1,27,?,?,surb={'id': '702a4bb1-9415-40ca-8a6e-060549c0d19a', 'route': ['p1', 'e9', 'i3', 'x3', 'p3', 'c3']}
1769394107.8333704,SENT,6eaefcfb-8bfe-41aa-a393-fd036fa19c7e,bfabd081-fd15-49e0-8c06-75cd9f1049b9,c3,c1,3359,?,p3,
1769394107.8335245,CREATED,fc7fabc4-31f1-4681-a8ce-ec98d9033c4b,35c5e4af-e093-4737-bdca-ac1ab6942f7e,c3,c1,27,?,?,surb={'id': '702a4bb1-9415-40ca-8a6e-060549c0d19a', 'route': ['p1', 'e9', 'i3', 'x3', 'p3', 'c3']}
1769394107.855625,RECEIVED,b8a9267a-1b7b-4560-a4ec-77e9851edd81,fe7b2410-d947-4938-960e-887ebbf98e06,c1,c3,27,p3,?,surb={'id': 'a84848b6-3706-441f-8e5a-be5434cae17c', 'route': ['p3', 'e5', 'i8', 'x11', 'p1', 'c1']}
1769394108.100043,RECEIVED,691b876c-fa4a-4ae7-9a27-2d4e53435632,96602251-9ef7-465d-83e6-789b20e40a01,c1,c3,27,p3,?,surb={'id': '58c34fed-6aa6-40db-8889-830b741dcf94', 'route': ['p3', 'e5', 'i12', 'x11', 'p1', 'c1']}
1769394108.2062411,RECEIVED,a4f3401c-27d2-40e1-952f-7cad612d33d2,3d50387e-1aaf-4fcc-9078-672926ef244e,c1,c3,27,p3,?,surb={'id': '99891fe1-8c71-490c-8d34-420d1ad00e61', 'route': ['p3', 'e6', 'i11', 'x6', 'p1', 'c1']}
1769394108.3564734,RECEIVED,3672d342-6ff1-406f-92c4-1e4c010725b4,d6498266-371e-4038-b9eb-0fc564ef4b26,c1,c3,27,p3,?,surb={'id': 'b2ce84d2-26ce-4e7f-862c-7628c9872a85', 'route': ['p3', 'e5', 'i5', 'x3', 'p1', 'c1']}
1769394108.5504084,RECEIVED,1605d9ff-f206-4f6c-84fd-668cdd9ba21e,96602251-9ef7-465d-83e6-789b20e40a01,c1,c3,27,p3,?,surb={'id': '58c34fed-6aa6-40db-8889-830b741dcf94', 'route': ['p3', 'e5', 'i12', 'x11', 'p1', 'c1']}
1769394108.5724218,SENT,ef04db03-f956-4054-aa37-3a9a650b83f8,8ad7ca88-c900-41d5-943f-29e2b9dda505,c3,c1,3383,?,p3,
1769394108.5725956,CREATED,177c56d4-346a-4b43-b138-f0c1b3a89644,967b4927-dad1-4886-ad69-02e495e5c4f4,c3,c1,26,?,?,surb={'id': 'c62a0486-dab5-470e-9233-fad7ef175c05', 'route': ['p1', 'e7', 'i3', 'x2', 'p3', 'c3']}
1769394109.416519,SENT,57a77c94-d870-49f0-b542-d64edc9897a5,4f69dfd3-99c1-4afb-92cc-965aaf3b248d,c3,c1,3368,?,p3,
1769394109.4166207,CREATED,a7ed22d2-6133-4a91-9c7e-9f38c6f493dc,967b4927-dad1-4886-ad69-02e495e5c4f4,c3,c1,26,?,?,surb={'id': 'c62a0486-dab5-470e-9233-fad7ef175c05', 'route': ['p1', 'e7', 'i3', 'x2', 'p3', 'c3']}
1769394109.474981,SENT,bc191e31-4f83-44d2-81b9-2edaf84ac869,d0aa8faf-f827-4bd8-a03a-3d9249c9c8f1,c3,c1,3375,?,p3,
1769394109.4754725,CREATED,51e50793-3f06-44f5-bd79-bb56caf9fb8d,0bbe13e5-ff9e-4163-b51d-d7879cca5e78,c3,c1,27,?,?,surb={'id': 'f0396074-ec05-492c-b864-5a140c572e7f', 'route': ['p1', 'e5', 'i2', 'x1', 'p3', 'c3']}
1769394109.4937727,SENT,c2df2384-0a7e-479c-a811-0d34c6d11694,61f6b5da-c17e-4cb1-a6f3-05c520a58c4a,c3,c1,3380,?,p3,
1769394109.4938767,CREATED,cfc106da-536e-4f1a-989b-c0ec9968d684,0bbe13e5-ff9e-4163-b51d-d7879cca5e78,c3,c1,27,?,?,surb={'id': 'f0396074-ec05-492c-b864-5a140c572e7f', 'route': ['p1', 'e5', 'i2', 'x1', 'p3', 'c3']}
1769394110.0263784,RECEIVED,8f4e3e33-cb45-4401-b39d-c3a72456b100,9be052a7-07de-460e-a513-5f559822f008,c1,c3,27,p3,?,surb={'id': '1c12292b-5fef-441e-9e45-25a8b44877ee', 'route': ['p3', 'e9', 'i10', 'x11', 'p1', 'c1']}
1769394110.0419562,RECEIVED,f9e9b411-3f06-43fd-8d20-f2dd75464985,be325c69-e954-4a1e-bf37-6951c34fd0af,c1,c3,27,p3,?,surb={'id': 'b3107437-3e05-40f2-8bea-27f5241dca1f', 'route': ['p3', 'e4', 'i2', 'x4', 'p1', 'c1']}
1769394110.681043,RECEIVED,e8e9181b-9cec-4487-a729-eeb34b55c5d7,0627098d-5d3a-443a-b063-3ade1555a737,c1,c3,27,p3,?,surb={'id': '676d097d-048a-43d5-beb7-fc64b5428a47', 'route': ['p3', 'e8', 'i2', 'x4', 'p1', 'c1']}
1769394111.1079245,RECEIVED,55c110a2-9900-4a89-a68b-e6502db0d70c,3d50387e-1aaf-4fcc-9078-672926ef244e,c1,c3,27,p3,?,surb={'id': '99891fe1-8c71-490c-8d34-420d1ad00e61', 'route': ['p3', 'e6', 'i11', 'x6', 'p1', 'c1']}
1769394111.6142433,RECEIVED,2fe21cdb-dd53-4a6e-af7e-c07dc433a30c,12729128-1f7b-442c-95e5-495101c68acf,c1,c3,27,p3,?,surb={'id': 'ccf13323-811e-4153-84a3-36281d541d9d', 'route': ['p3', 'e8', 'i5', 'x5', 'p1', 'c1']}
1769394111.632333,RECEIVED,c3a4f620-e297-496b-b432-a716875287da,9be052a7-07de-460e-a513-5f559822f008,c1,c3,27,p3,?,surb={'id': '1c12292b-5fef-441e-9e45-25a8b44877ee', 'route': ['p3', 'e9', 'i10', 'x11', 'p1', 'c1']}
1769394111.9538643,RECEIVED,1ab1fe12-4553-4088-b98d-7beb8855dbec,c61469ef-accd-48a9-ad45-720380e0c4d1,c1,c3,26,p3,?,surb={'id': '3858fa2b-9a9d-4edb-a7c8-31466dd56754', 'route': ['p3', 'e1', 'i6', 'x6', 'p1', 'c1']}
1769394112.0625103,RECEIVED,6cb11191-3e6b-4ad7-8381-7a6633a8f141,4b30d6d3-bee0-419a-a002-689c83f1b041,c1,c3,26,p3,?,surb={'id': '7e02abf4-8346-403d-a170-1e3f6112964b', 'route': ['p3', 'e7', 'i5', 'x1', 'p1', 'c1']}
1769394112.155492,RECEIVED,dba78e65-a635-444b-98e7-60a7ae441f19,4c8851a9-48af-4330-8705-68a13373e838,c1,c3,27,p3,?,surb={'id': '32bc2889-811f-4034-83d1-771d86aa00ea', 'route': ['p3', 'e3', 'i5', 'x5', 'p1', 'c1']}
1769394112.1896303,SENT,d06ad4f6-186c-4329-aa13-f58c1a69fa06,ddf7d734-e647-46ca-bbcd-404b5843d620,c3,c1,3366,?,p3,
1769394112.189781,CREATED,cb25ef1d-e6df-4aab-97d0-b9b7d55e595c,a888a845-c525-4818-b709-51b3d320cb0c,c3,c1,27,?,?,surb={'id': '3a66c580-f45f-45b9-89fe-bd6ec6ac2b22', 'route': ['p1', 'e9', 'i2', 'x1', 'p3', 'c3']}
1769394112.2075405,SENT,ce6975b7-3fa6-4a2b-a560-98fa89ef2883,fe05067d-9932-4b72-89dc-744446b6adf5,c3,c1,3372,?,p3,
1769394112.2076912,CREATED,4c5a301d-5d2e-440a-8b74-763a9597254a,a888a845-c525-4818-b709-51b3d320cb0c,c3,c1,27,?,?,surb={'id': '3a66c580-f45f-45b9-89fe-bd6ec6ac2b22', 'route': ['p1', 'e9', 'i2', 'x1', 'p3', 'c3']}
1769394112.3772528,RECEIVED,081ac695-b667-46a0-ba09-659f57f744c3,4b30d6d3-bee0-419a-a002-689c83f1b041,c1,c3,26,p3,?,surb={'id': '7e02abf4-8346-403d-a170-1e3f6112964b', 'route': ['p3', 'e7', 'i5', 'x1', 'p1', 'c1']}
1769394112.7734897,RECEIVED,1e2bf600-539a-4f2e-a750-ba0ed7b77272,4c8851a9-48af-4330-8705-68a13373e838,c1,c3,27,p3,?,surb={'id': '32bc2889-811f-4034-83d1-771d86aa00ea', 'route': ['p3', 'e3', 'i5', 'x5', 'p1', 'c1']}
1769394112.9124718,SENT,021b33de-695c-4d0d-a506-c00944387a01,a187b4b6-ea61-4f5c-abe7-c22da75c82f3,c3,c1,3372,?,p3,
1769394112.912577,CREATED,411f310d-0b96-4124-b8ec-6daae713233c,396ca066-3e0f-4cd9-8fd4-5dcc7cd9026f,c3,c1,26,?,?,surb={'id': '6a02f78b-db46-4cee-9d02-172c781d0a43', 'route': ['p1', 'e7', 'i1', 'x9', 'p3', 'c3']}
1769394113.055072,RECEIVED,262537ee-25f5-4074-83eb-f5fec00571ce,8d254f7e-2224-44b2-90a8-41999466783b,c1,c3,27,p3,?,surb={'id': '6ff3fa00-5580-4b68-a90d-884f16170bcc', 'route': ['p3', 'e8', 'i4', 'x2', 'p1', 'c1']}
1769394113.4287226,RECEIVED,7f55e35a-6235-4e9b-863f-a0bf4bcd7bea,8d254f7e-2224-44b2-90a8-41999466783b,c1,c3,27,p3,?,surb={'id': '6ff3fa00-5580-4b68-a90d-884f16170bcc', 'route': ['p3', 'e8', 'i4', 'x2', 'p1', 'c1']}
1769394113.4892216,SENT,d22f697c-80f0-4e0f-97ef-777ebf69669f,60a3ef01-7ae5-48a3-abdb-28a96c414cd6,c3,c1,3381,?,p3,
1769394113.4896135,CREATED,deaabf23-f8d8-4a9b-895f-0de51dd53f15,396ca066-3e0f-4cd9-8fd4-5dcc7cd9026f,c3,c1,26,?,?,surb={'id': '6a02f78b-db46-4cee-9d02-172c781d0a43', 'route': ['p1', 'e7', 'i1', 'x9', 'p3', 'c3']}
1769394113.4985945,SENT,14629670-5fcf-4bb9-b1d2-dafde656e638,4a12e55d-407f-47dc-8062-4be45a68f913,c3,c1,3360,?,p3,
1769394113.4987435,CREATED,04362fd7-09a2-48d8-bb9d-7cd8d9bdd4e3,fa792468-44cd-481f-ab14-545911aa61fc,c3,c1,27,?,?,surb={'id': 'f1d72768-8fb1-4e26-9b80-29b43ecd07b0', 'route': ['p1', 'e7', 'i7', 'x8', 'p3', 'c3']}
1769394113.7446752,SENT,7497e4b0-2ea1-4f29-a808-2158f8670ca8,10be8664-d8c9-48d1-aa04-54cd3bd49562,c3,c1,3375,?,p3,
1769394113.7448287,CREATED,9f303e6f-02f9-4816-be6e-6ebdcfbeb61b,fa792468-44cd-481f-ab14-545911aa61fc,c3,c1,27,?,?,surb={'id': 'f1d72768-8fb1-4e26-9b80-29b43ecd07b0', 'route': ['p1', 'e7', 'i7', 'x8', 'p3', 'c3']}
1769394113.7775462,RECEIVED,92b821ca-332c-42ac-b0e0-3a1a6f0bb764,2ce8855c-818f-4191-943f-098fd7e743aa,c1,c3,27,p3,?,surb={'id': 'dca9b01f-9f26-4208-b4a8-f1328ea75f05', 'route': ['p3', 'e8', 'i9', 'x8', 'p1', 'c1']}
1769394114.0364683,SENT,00aa5884-6bcd-4bb6-a415-18cf8157abc2,7962a037-0af3-4487-8ecb-8e26c084330e,c3,c1,3375,?,p3,
1769394114.036618,CREATED,3a966763-cf16-4f06-ad26-75a64f25bbb4,f1ecabb2-29f4-43b3-ae54-3cd02b944732,c3,c1,27,?,?,surb={'id': 'e6bfcd5c-54b0-4098-b9b5-22f5445e4385', 'route': ['p1', 'e6', 'i2', 'x6', 'p3', 'c3']}
1769394114.1329908,SENT,714ad12b-3431-4cd0-8946-c39024738ce3,3e96522d-a51b-4f72-8d1d-caff3770af38,c3,c1,3357,?,p3,
1769394114.1332006,CREATED,eecb46b4-2ba2-411f-bab7-fdcbae97cfe9,f1ecabb2-29f4-43b3-ae54-3cd02b944732,c3,c1,27,?,?,surb={'id': 'e6bfcd5c-54b0-4098-b9b5-22f5445e4385', 'route': ['p1', 'e6', 'i2', 'x6', 'p3', 'c3']}
1769394114.263648,SENT,c49824f2-fc2d-434e-a864-a73619602ea5,17d33204-c405-4fb4-a3fb-0e93db79a266,c3,c1,3399,?,p3,
1769394114.2637959,CREATED,e4b06915-fc71-4a3a-a6a1-98b40ae310a0,dd847478-adb8-47e0-ba36-878fb3d7571c,c3,c1,27,?,?,surb={'id': '9e1a1549-9a39-4a71-a027-c53f0fc32a2e', 'route': ['p1', 'e3', 'i4', 'x4', 'p3', 'c3']}
1769394114.3471942,SENT,13024a41-978b-4ebb-92f9-4fa59e5b16f4,525db765-449b-46b7-876f-292d9ae35cca,c3,c1,3380,?,p3,
1769394114.3472693,CREATED,6374431b-f0e3-4af1-86c2-f51cc44b13b7,dd847478-adb8-47e0-ba36-878fb3d7571c,c3,c1,27,?,?,surb={'id': '9e1a1549-9a39-4a71-a027-c53f0fc32a2e', 'route': ['p1', 'e3', 'i4', 'x4', 'p3', 'c3']}
1769394114.3601587,RECEIVED,1ae101b9-0000-487a-962a-57dc31e736ae,227c8984-52ad-4d0e-a216-caf6c7c65d3d,c1,c3,27,p3,?,surb={'id': 'a7a67655-79b2-4d0b-a901-0b66c0467243', 'route': ['p3', 'e10', 'i2', 'x3', 'p1', 'c1']}
1769394114.3764758,RECEIVED,a716222f-e56e-413a-8ea4-47742254528d,7cb57498-8490-4ffa-859c-53fc29a094f3,c1,c3,27,p3,?,surb={'id': '5d869fc4-3fa8-4b0a-90f5-60743d8d9a9c', 'route': ['p3', 'e6', 'i1', 'x3', 'p1', 'c1']}
1769394114.399446,SENT,2c2a8cf7-b384-4c8d-a908-447710b30a0d,bb6760f4-4bdd-497b-985c-bec48dd2779c,c3,c1,3368,?,p3,
1769394114.399522,CREATED,0995c630-f52b-4414-b39e-c702d42a5844,d4d6009c-e32d-4bb8-89e6-6c882336d8a3,c3,c1,26,?,?,surb={'id': '5514ebec-fced-4cfc-856f-be1dead6d348', 'route': ['p1', 'e8', 'i2', 'x3', 'p3', 'c3']}
1769394114.8309891,RECEIVED,689e4a2d-7b79-4a43-b642-b6ae0b644e17,2ce8855c-818f-4191-943f-098fd7e743aa,c1,c3,27,p3,?,surb={'id': 'dca9b01f-9f26-4208-b4a8-f1328ea75f05', 'route': ['p3', 'e8', 'i9', 'x8', 'p1', 'c1']}
1769394115.0833557,SENT,c2b91ec5-cf08-4e2a-8c85-3670f6cbc8ad,62b58d00-ac29-447a-bbcf-a89b32d469ad,c3,c1,3363,?,p3,
1769394115.0835047,CREATED,f3b3a8e4-6bba-420b-987d-37289c3e005d,d4d6009c-e32d-4bb8-89e6-6c882336d8a3,c3,c1,26,?,?,surb={'id': '5514ebec-fced-4cfc-856f-be1dead6d348', 'route': ['p1', 'e8', 'i2', 'x3', 'p3', 'c3']}
1769394115.099465,SENT,0e9efc76-63a7-4ae0-8c36-a220369465f7,3158bf48-894b-493a-9a93-fa7d6606447a,c3,c1,3363,?,p3,
1769394115.0996149,CREATED,38e4c0fc-4746-4f91-9f0b-424dda9576ae,8a8f6d48-a7f2-4a7a-abd0-9b4bd173b543,c3,c1,26,?,?,surb={'id': 'b158cec9-9226-4f03-81b5-01cf4bad6c69', 'route': ['p1', 'e1', 'i4', 'x12', 'p3', 'c3']}
1769394115.1986275,SENT,0219af90-954d-4ed2-a589-ab4a76ca3023,a99fbb05-8702-4e60-9bc3-0fcecfa4eac4,c3,c1,3392,?,p3,
1769394115.1987302,CREATED,5a08e34c-ed3c-47f9-b3f7-aa13c05ec102,8a8f6d48-a7f2-4a7a-abd0-9b4bd173b543,c3,c1,26,?,?,surb={'id': 'b158cec9-9226-4f03-81b5-01cf4bad6c69', 'route': ['p1', 'e1', 'i4', 'x12', 'p3', 'c3']}
1769394115.3620229,RECEIVED,f24408ab-e91a-47ef-901c-79ac931705bd,fa60d694-2555-45d2-a99d-7d32cdde162c,c1,c3,27,p3,?,surb={'id': '9df47cbd-f7b2-4b69-837c-c97c4924e427', 'route': ['p3', 'e7', 'i7', 'x1', 'p1', 'c1']}
1769394115.6307962,RECEIVED,8d35113d-3c9c-4c35-abf0-2c47ae869fcb,b9a4f8f8-a9f6-4fcf-8a94-1c008c6ba10d,c1,c3,27,p3,?,surb={'id': '18823a16-8e1f-4200-9ec7-3455cee8fe45', 'route': ['p3', 'e2', 'i4', 'x5', 'p1', 'c1']}
1769394115.7764156,RECEIVED,d46ca53b-4819-4714-a1e5-17732a4cf265,b9a4f8f8-a9f6-4fcf-8a94-1c008c6ba10d,c1,c3,27,p3,?,surb={'id': '18823a16-8e1f-4200-9ec7-3455cee8fe45', 'route': ['p3', 'e2', 'i4', 'x5', 'p1', 'c1']}
1769394115.7905939,RECEIVED,3dee3ab7-1a53-4f1d-816d-9d537aa08144,227c8984-52ad-4d0e-a216-caf6c7c65d3d,c1,c3,27,p3,?,surb={'id': 'a7a67655-79b2-4d0b-a901-0b66c0467243', 'route': ['p3', 'e10', 'i2', 'x3', 'p1', 'c1']}
1769394115.8587954,SENT,16dcf1d2-a73b-45f9-8fa0-8610b0fc68f0,dcb3ce64-bfa1-4313-8bbb-9d4d419841db,c3,c1,3378,?,p3,
1769394115.8588982,CREATED,70c8b94d-2f40-479f-b90d-792cb92dc614,2c3a2727-8f70-48bc-9438-6e67d51ea10a,c3,c1,27,?,?,surb={'id': 'a24b1f8f-d08d-4376-b5b7-aca176477cff', 'route': ['p1', 'e12', 'i2', 'x3', 'p3', 'c3']}
1769394115.9806492,SENT,369253e9-e0c8-4860-ac72-e35135883139,9022e9b0-01a3-4747-a775-b0b5eceedf71,c3,c1,3369,?,p3,
1769394115.980748,CREATED,f51facdb-8000-4c72-811a-fa869b788bfe,2c3a2727-8f70-48bc-9438-6e67d51ea10a,c3,c1,27,?,?,surb={'id': 'a24b1f8f-d08d-4376-b5b7-aca176477cff', 'route': ['p1', 'e12', 'i2', 'x3', 'p3', 'c3']}
