timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769740606.28898,RECEIVED,d6a54d30-05f1-4108-9edb-ea42051fc203,f8aeb7fa-f6a3-45fd-830a-e91d262f163f,c3,c2,26,p2,?,surb={'id': '96bab5c9-3687-4b2e-b2d7-95422cb0014c', 'route': ['p2', 'e4', 'i6', 'x2', 'p3', 'c3']}
1769740606.313823,RECEIVED,a95700a0-7f41-40e3-a965-4f841e17726f,624979db-c20b-4c9c-94f7-941465887cc3,c5,c2,27,p2,?,surb={'id': 'bcdf2219-6ea0-4c8e-927a-2c5acf1db7dd', 'route': ['p2', 'e8', 'i1', 'x6', 'p2', 'c5']}
1769740606.4169269,RECEIVED,44c69628-105a-4a0b-b9b5-3195e135ba82,22b3edb7-1789-42e5-8199-8a2aac6f8c82,c5,c2,27,p2,?,surb={'id': 'bb92e048-d68f-45ee-a8d8-92ad362ed107', 'route': ['p2', 'e3', 'i9', 'x12', 'p2', 'c5']}
1769740606.444339,SENT,7d734ab4-afaf-4db8-9acb-4b65e1afaad0,a73a0139-4518-4a85-9d8d-a32d074118bc,c2,c1,3358,?,p2,
1769740606.444414,CREATED,a50c8879-baed-4e2c-a924-f6adf01d8369,97724cda-ab77-4fc8-a9b7-3f85a3f01cbe,c2,c1,27,?,?,surb={'id': '0ced2de1-6371-4beb-ab48-7b990ca95462', 'route': ['p1', 'e5', 'i9', 'x10', 'p2', 'c2']}
1769740606.4524293,RECEIVED,d6bdf7aa-d3b5-4655-a0ae-42c0c381ae7d,44b51984-2670-4b09-b53a-bf38f8b9d57c,c3,c2,27,p2,?,surb={'id': '8fca2c66-6d6a-44e8-b68c-e15fc340e385', 'route': ['p2', 'e9', 'i1', 'x4', 'p3', 'c3']}
1769740606.6970212,RECEIVED,3295ca04-f664-40d7-a37c-a27972fc6a65,3562d70b-fbbe-4dc1-967a-5cf5b476afaf,c1,c2,27,p2,?,surb={'id': 'c4978183-bb93-477e-841f-7d3aee7e3790', 'route': ['p2', 'e2', 'i5', 'x8', 'p1', 'c1']}
1769740606.771517,RECEIVED,fcda324b-05ee-434a-b85f-1b7b0b2d48a0,cef48f06-1af0-4ccd-82e2-55858e1a4473,c4,c2,26,p2,?,surb={'id': 'c6691ac3-d491-43d3-a9c0-7f7f3894dfd1', 'route': ['p2', 'e1', 'i5', 'x3', 'p1', 'c4']}
1769740606.8293552,SENT,c1a238ed-185b-40f3-99d9-5119c6c0b913,e7a4f7b9-6ab6-4fc1-bbe1-9a1d546a2aed,c2,c1,3380,?,p2,
1769740606.8296812,CREATED,c902c38c-9c3d-4c76-b15f-3131232bf562,97724cda-ab77-4fc8-a9b7-3f85a3f01cbe,c2,c1,27,?,?,surb={'id': '0ced2de1-6371-4beb-ab48-7b990ca95462', 'route': ['p1', 'e5', 'i9', 'x10', 'p2', 'c2']}
1769740606.8965428,RECEIVED,f008af88-5847-4b80-9282-2c1f5e19049b,44b51984-2670-4b09-b53a-bf38f8b9d57c,c3,c2,27,p2,?,surb={'id': '8fca2c66-6d6a-44e8-b68c-e15fc340e385', 'route': ['p2', 'e9', 'i1', 'x4', 'p3', 'c3']}
1769740606.962186,RECEIVED,bc08187b-7f13-4bad-bdb5-3d6c92758156,4fa6be4f-185e-4fa4-83c9-a549149db8bf,c4,c2,27,p2,?,surb={'id': 'f2c58ba8-c634-4696-8f05-ac319a5f9007', 'route': ['p2', 'e3', 'i3', 'x12', 'p1', 'c4']}
1769740606.970674,RECEIVED,5fd780dc-f92c-4e84-9937-96b979af98ec,c95a9fe9-fe63-4283-8aaa-b5f6a5ca37d1,c5,c2,26,p2,?,surb={'id': '41acda12-28dc-4107-8866-f930a3308e1b', 'route': ['p2', 'e11', 'i8', 'x3', 'p2', 'c5']}
1769740606.99122,RECEIVED,933a10cc-ab99-450a-a6a9-2f29dc52a64c,240014b9-f7a6-4162-8220-57652877f5c2,c4,c2,27,p2,?,surb={'id': '9b786bf3-e779-4b16-bf5c-e7e1d49010b3', 'route': ['p2', 'e12', 'i10', 'x9', 'p1', 'c4']}
1769740607.0001855,RECEIVED,66523d93-42c4-40ae-aefe-1440dc2f1ce6,b31475c9-6228-4e61-88bc-6894c708983b,c3,c2,27,p2,?,surb={'id': '3b06d38a-569c-4ee2-931f-adf1ae54aa33', 'route': ['p2', 'e11', 'i8', 'x6', 'p3', 'c3']}
1769740607.1051655,RECEIVED,89b95d97-2e65-48f7-9280-17f0881f57ac,22b3edb7-1789-42e5-8199-8a2aac6f8c82,c5,c2,27,p2,?,surb={'id': 'bb92e048-d68f-45ee-a8d8-92ad362ed107', 'route': ['p2', 'e3', 'i9', 'x12', 'p2', 'c5']}
1769740607.1479373,SENT,22fe3736-f1db-4012-9684-e76b8ab9d843,aa20f029-4163-4f89-ac6b-059b57d1d592,c2,c1,3359,?,p2,
1769740607.1480005,CREATED,0ccac5ab-fdf4-4388-b268-2e809c2ec845,996c86e1-bac2-4763-a5ee-7ea8472e9861,c2,c1,27,?,?,surb={'id': 'e964f636-9643-4641-bd9c-3cff7af8863e', 'route': ['p1', 'e4', 'i1', 'x6', 'p2', 'c2']}
1769740607.162188,SENT,67aead75-f071-4b90-9c25-733f1aeedbbb,2ee900c1-9663-4f10-9898-99aab6857990,c2,c1,3379,?,p2,
1769740607.1622462,CREATED,4613e58e-e002-41de-a386-5ef852070dfd,996c86e1-bac2-4763-a5ee-7ea8472e9861,c2,c1,27,?,?,surb={'id': 'e964f636-9643-4641-bd9c-3cff7af8863e', 'route': ['p1', 'e4', 'i1', 'x6', 'p2', 'c2']}
1769740607.2348356,RECEIVED,dabb38f5-0967-4526-b2d7-aa1611673933,06392650-cb1a-4fc5-9eeb-708b4bd8569b,c3,c2,27,p2,?,surb={'id': 'a96637e7-8828-4220-aeec-f758134cbe14', 'route': ['p2', 'e10', 'i3', 'x12', 'p3', 'c3']}
1769740607.338221,RECEIVED,bde67c27-0a96-4d6d-8180-dd4638b88c61,e861d5d1-af41-40ce-820b-3cf53f5af2dd,c1,c2,27,p2,?,surb={'id': '5af7c809-4b6f-4171-9101-96681eb9603c', 'route': ['p2', 'e1', 'i1', 'x5', 'p1', 'c1']}
1769740607.5216343,RECEIVED,d45e3553-da66-423f-8707-89547e171b22,05821a87-dfc4-4a05-8949-492cdd85e6f8,c1,c2,26,p2,?,surb={'id': 'a291b0f0-a37e-4cef-a2a7-f0f9887192f0', 'route': ['p2', 'e6', 'i10', 'x8', 'p1', 'c1']}
1769740607.5222564,SENT,c1898e4f-cc2c-4443-88d0-75def18d7628,c9419a40-2eca-49ed-99ac-9c87e376b874,c2,c1,3365,?,p2,
1769740607.5224867,CREATED,6159ffa9-9481-4f5e-b149-5e78fcb4e461,9e06e8cc-1c02-4901-8ed7-03336a0e4ce8,c2,c1,27,?,?,surb={'id': '4f2754ee-c2e1-45a1-afef-29be26038393', 'route': ['p1', 'e10', 'i12', 'x9', 'p2', 'c2']}
1769740607.8206627,SENT,576c9342-364c-4c81-9335-c9cde5783986,f781f125-2c67-4ec6-bcb4-9d2e837c995e,c2,c1,3399,?,p2,
1769740607.820832,CREATED,77945abc-bd32-4e6e-b804-7e031c07429c,9e06e8cc-1c02-4901-8ed7-03336a0e4ce8,c2,c1,27,?,?,surb={'id': '4f2754ee-c2e1-45a1-afef-29be26038393', 'route': ['p1', 'e10', 'i12', 'x9', 'p2', 'c2']}
1769740607.8316703,SENT,3e6eb388-3e40-4272-bb3b-c8fac0e29a0f,eb2ff99f-bf03-46de-8f8b-a071b5ca9bba,c2,c1,3379,?,p2,
1769740607.831829,CREATED,a4a1314f-6ca2-4fba-b342-eafa3944b853,99fbecc7-540e-480f-8204-208d6ac18b80,c2,c1,27,?,?,surb={'id': '235ba4f5-f25e-499d-8d94-407afaec6c32', 'route': ['p1', 'e3', 'i9', 'x3', 'p2', 'c2']}
1769740607.8771644,RECEIVED,e30ea099-eaf8-4b17-ab15-e2859c6adbb5,624979db-c20b-4c9c-94f7-941465887cc3,c5,c2,27,p2,?,surb={'id': 'bcdf2219-6ea0-4c8e-927a-2c5acf1db7dd', 'route': ['p2', 'e8', 'i1', 'x6', 'p2', 'c5']}
1769740607.9054718,RECEIVED,fcb99c1e-41ca-4fc5-b4fe-1d6efbfc7170,3562d70b-fbbe-4dc1-967a-5cf5b476afaf,c1,c2,27,p2,?,surb={'id': 'c4978183-bb93-477e-841f-7d3aee7e3790', 'route': ['p2', 'e2', 'i5', 'x8', 'p1', 'c1']}
1769740608.0824518,RECEIVED,12e672db-1a05-4ace-86b4-e93c3ed0ae66,c4a60ae5-6945-42a2-a2cf-0fd4975f523e,c5,c2,27,p2,?,surb={'id': '00104684-09ed-445a-b598-60edf9c24494', 'route': ['p2', 'e4', 'i9', 'x5', 'p2', 'c5']}
1769740608.2155266,RECEIVED,ee59ec13-aa1a-460a-88c8-c4c8db101bd1,4465d960-d89f-41bb-ad3a-798fa8176a60,c4,c2,27,p2,?,surb={'id': '73052e65-ecd8-49f5-b4fc-9ac12958d3d0', 'route': ['p2', 'e6', 'i6', 'x2', 'p1', 'c4']}
1769740608.2320275,RECEIVED,288c600b-7a78-4f7f-a3b9-0a06fa71db7e,0dc2a8e3-2929-4b0c-9c0a-2ed646719fa5,c5,c2,27,p2,?,surb={'id': 'd6b99933-3732-416b-bdda-04f1589c2917', 'route': ['p2', 'e8', 'i3', 'x5', 'p2', 'c5']}
1769740608.3306673,RECEIVED,4e3fc590-d18d-49d9-ae12-bfaaabcdbaba,b31475c9-6228-4e61-88bc-6894c708983b,c3,c2,27,p2,?,surb={'id': '3b06d38a-569c-4ee2-931f-adf1ae54aa33', 'route': ['p2', 'e11', 'i8', 'x6', 'p3', 'c3']}
1769740608.4851875,RECEIVED,42ef4cc2-bd82-4a44-ac81-e97feade358c,268cb864-5f41-4b04-ab36-bee6c2de312a,c4,c2,27,p2,?,surb={'id': '8a9bc9c7-80bc-4504-9166-7ff5a578e1e2', 'route': ['p2', 'e9', 'i6', 'x11', 'p1', 'c4']}
1769740608.5603702,RECEIVED,b079efed-8c3b-4b36-8f03-366336b9a60d,268cb864-5f41-4b04-ab36-bee6c2de312a,c4,c2,27,p2,?,surb={'id': '8a9bc9c7-80bc-4504-9166-7ff5a578e1e2', 'route': ['p2', 'e9', 'i6', 'x11', 'p1', 'c4']}
1769740608.6430228,RECEIVED,621d6f95-6851-45f2-a8a8-7db0d9d7237e,cef48f06-1af0-4ccd-82e2-55858e1a4473,c4,c2,26,p2,?,surb={'id': 'c6691ac3-d491-43d3-a9c0-7f7f3894dfd1', 'route': ['p2', 'e1', 'i5', 'x3', 'p1', 'c4']}
1769740608.6806676,RECEIVED,425ee95a-6c3c-48bd-9d38-fefec7140b2d,ae928788-d2b7-4362-b478-834437dbeb6e,c3,c2,27,p2,?,surb={'id': '1be351ac-f571-4aef-aaf1-a68b2c9ce95d', 'route': ['p2', 'e12', 'i7', 'x7', 'p3', 'c3']}
1769740608.8734672,RECEIVED,96fd10a8-9890-4df4-9546-5502c662c349,8343789e-aee3-405d-a04c-930644828b7f,c1,c2,27,p2,?,surb={'id': '4b6b7bd0-d09c-4eda-8216-31f45f67f0c4', 'route': ['p2', 'e5', 'i2', 'x4', 'p1', 'c1']}
1769740609.0055254,RECEIVED,5d61bd11-6475-45aa-815a-60b898bbea78,ae928788-d2b7-4362-b478-834437dbeb6e,c3,c2,27,p2,?,surb={'id': '1be351ac-f571-4aef-aaf1-a68b2c9ce95d', 'route': ['p2', 'e12', 'i7', 'x7', 'p3', 'c3']}
1769740609.012627,RECEIVED,a0b9a004-7f7e-44fc-baee-59dc50b5053d,f57da22d-f647-4e8a-b7bb-d31fe65b8607,c1,c2,27,p2,?,surb={'id': '318cf51b-63b9-4013-be84-4d013d99b36b', 'route': ['p2', 'e11', 'i4', 'x2', 'p1', 'c1']}
1769740609.0715013,RECEIVED,2e515997-a771-4355-9453-7b6dfaa17707,06392650-cb1a-4fc5-9eeb-708b4bd8569b,c3,c2,27,p2,?,surb={'id': 'a96637e7-8828-4220-aeec-f758134cbe14', 'route': ['p2', 'e10', 'i3', 'x12', 'p3', 'c3']}
1769740609.365686,RECEIVED,f18b4b6c-cf51-4e19-84f2-17905a43144c,f57da22d-f647-4e8a-b7bb-d31fe65b8607,c1,c2,27,p2,?,surb={'id': '318cf51b-63b9-4013-be84-4d013d99b36b', 'route': ['p2', 'e11', 'i4', 'x2', 'p1', 'c1']}
1769740609.3976243,RECEIVED,ee6819c3-9e15-481a-b2cd-62c0791ba37b,4465d960-d89f-41bb-ad3a-798fa8176a60,c4,c2,27,p2,?,surb={'id': '73052e65-ecd8-49f5-b4fc-9ac12958d3d0', 'route': ['p2', 'e6', 'i6', 'x2', 'p1', 'c4']}
1769740609.4614182,RECEIVED,d4deb0a5-0f42-4339-8580-00bc5a2f961e,2d475f69-4910-41d7-ac14-63b81f65bfb1,c4,c2,27,p2,?,surb={'id': 'b83ef082-9fd1-4b45-a4a4-9c922da8574e', 'route': ['p2', 'e1', 'i12', 'x11', 'p1', 'c4']}
1769740609.6142888,RECEIVED,274039ae-a568-4d71-b36f-8ab0ec1ba3e5,c95a9fe9-fe63-4283-8aaa-b5f6a5ca37d1,c5,c2,26,p2,?,surb={'id': '41acda12-28dc-4107-8866-f930a3308e1b', 'route': ['p2', 'e11', 'i8', 'x3', 'p2', 'c5']}
1769740609.6756797,SENT,2cef2f39-b9a9-4561-bf53-10185419be26,067ae738-ab43-4ee9-b056-85f3456ffe65,c2,c1,3387,?,p2,
1769740609.6758323,CREATED,4a5e29d2-18b4-41b8-afb9-40cf95b1803f,99fbecc7-540e-480f-8204-208d6ac18b80,c2,c1,27,?,?,surb={'id': '235ba4f5-f25e-499d-8d94-407afaec6c32', 'route': ['p1', 'e3', 'i9', 'x3', 'p2', 'c2']}
1769740609.714594,SENT,62060c87-64ad-4d86-914a-9f2f29e49123,b7faa187-b241-4542-b3c3-a32df529ffc3,c2,c1,3387,?,p2,
1769740609.7147431,CREATED,a725f588-2c0b-4cd4-8a11-1b9a131af016,04e81d4a-08fc-4428-9c6a-29215aaf73db,c2,c1,27,?,?,surb={'id': '55d0fd15-e81d-4314-a267-7de5c59ad12f', 'route': ['p1', 'e2', 'i5', 'x5', 'p2', 'c2']}
1769740609.783359,RECEIVED,d17ec079-6c60-4775-9589-9d33f94967fb,03880efa-fca6-42a8-bbaa-574698061bfc,c1,c2,27,p2,?,surb={'id': 'bdbd3ebd-5f73-43bc-96bf-feff74479482', 'route': ['p2', 'e9', 'i7', 'x6', 'p1', 'c1']}
1769740609.833331,RECEIVED,3975d107-c792-4f91-9e33-f6f901593e5d,0dc2a8e3-2929-4b0c-9c0a-2ed646719fa5,c5,c2,27,p2,?,surb={'id': 'd6b99933-3732-416b-bdda-04f1589c2917', 'route': ['p2', 'e8', 'i3', 'x5', 'p2', 'c5']}
1769740609.8375137,SENT,82ac20da-d585-4e73-a9d1-ad899a24826d,2735f1c1-f15c-4d0b-88a7-00c59166e1b0,c2,c1,3392,?,p2,
1769740609.837843,CREATED,6f78286b-712f-4e94-a06d-98e5f48c755f,04e81d4a-08fc-4428-9c6a-29215aaf73db,c2,c1,27,?,?,surb={'id': '55d0fd15-e81d-4314-a267-7de5c59ad12f', 'route': ['p1', 'e2', 'i5', 'x5', 'p2', 'c2']}
1769740609.8892987,SENT,2148a4d3-adc5-4051-a0d4-759d3d594fe1,f4d11f06-6c32-428c-a5a3-e29c3998098f,c2,c1,3395,?,p2,
1769740609.8895855,CREATED,b4aa9a17-13de-43e0-8091-35ad627b1193,d513eda5-78b6-4670-94ff-56940062917b,c2,c1,27,?,?,surb={'id': '9ee16a5a-2ab8-4cbc-a9d2-53d4c5ead1d3', 'route': ['p1', 'e4', 'i10', 'x12', 'p2', 'c2']}
1769740610.0777478,RECEIVED,3a07bac3-f1ba-40e4-ba3f-5f24f9a292df,2d475f69-4910-41d7-ac14-63b81f65bfb1,c4,c2,27,p2,?,surb={'id': 'b83ef082-9fd1-4b45-a4a4-9c922da8574e', 'route': ['p2', 'e1', 'i12', 'x11', 'p1', 'c4']}
1769740610.369574,RECEIVED,71094392-60bf-4b9a-a2ce-dfda73c322a5,bba25c26-292a-466b-bcbe-ff5b80bf2266,c4,c2,27,p2,?,surb={'id': '01951b37-ed4c-4b6f-948d-adeb79e591f2', 'route': ['p2', 'e11', 'i1', 'x5', 'p1', 'c4']}
1769740610.5175164,SENT,578eab20-3874-4ba5-adf2-48e15c7c7829,35d6ef7a-3539-410d-85a2-c32066d41329,c2,c1,3399,?,p2,
1769740610.5176103,CREATED,fc2477bc-06d4-473d-ad2a-c82e7554a3fa,d513eda5-78b6-4670-94ff-56940062917b,c2,c1,27,?,?,surb={'id': '9ee16a5a-2ab8-4cbc-a9d2-53d4c5ead1d3', 'route': ['p1', 'e4', 'i10', 'x12', 'p2', 'c2']}
1769740610.5597277,RECEIVED,a2ba4319-f377-4ee2-b73c-066f5ed55796,aa6950a8-42eb-4730-b99c-549abdc42689,c4,c2,27,p2,?,surb={'id': '346027c8-918d-4e9b-b658-5ae473abbf4c', 'route': ['p2', 'e11', 'i5', 'x11', 'p1', 'c4']}
1769740610.6702297,RECEIVED,7855b333-4826-468d-8a13-5d89d638f87a,8343789e-aee3-405d-a04c-930644828b7f,c1,c2,27,p2,?,surb={'id': '4b6b7bd0-d09c-4eda-8216-31f45f67f0c4', 'route': ['p2', 'e5', 'i2', 'x4', 'p1', 'c1']}
1769740610.704833,RECEIVED,2e04f5cf-a55b-4c0a-9b53-36458d8cd0b2,aa22d21c-cb1e-4ad8-b970-28b8c9047ac0,c5,c2,27,p2,?,surb={'id': '9ed9e1b8-4533-4a80-9ac6-562c2877031c', 'route': ['p2', 'e12', 'i8', 'x2', 'p2', 'c5']}
1769740610.8079062,RECEIVED,f9e06870-3c9a-4624-86b4-f5db38715ff7,e8a4c156-3fbc-4e1e-ae1a-57fad5c1e625,c1,c2,27,p2,?,surb={'id': '96d286cd-bd25-416d-ac36-04e1d76cfbdb', 'route': ['p2', 'e1', 'i12', 'x8', 'p1', 'c1']}
1769740610.813783,RECEIVED,d3c6c6a1-eb1e-441d-ae1f-d9c0a5a80e2d,a5f5c6cc-81a2-4237-8693-6a7a5c94e2f2,c3,c2,27,p2,?,surb={'id': 'a793c82b-bd39-45cb-a8c9-519c1948fdc5', 'route': ['p2', 'e2', 'i9', 'x6', 'p3', 'c3']}
1769740610.916211,RECEIVED,ed7a78e0-d7d7-4b32-9baf-2efa84b40f88,27495f98-139b-41c8-b9ee-14332e31d714,c4,c2,26,p2,?,surb={'id': '1b640024-bc19-47c4-bc21-7b5d0863f213', 'route': ['p2', 'e3', 'i4', 'x10', 'p1', 'c4']}
1769740611.415592,RECEIVED,3ca44ca2-b165-4ef0-99ca-d429ab007041,04c1383c-0580-4708-8e2d-e219a6b89088,c4,c2,26,p2,?,surb={'id': 'bfe75417-eca7-4623-81b4-8e65954387dd', 'route': ['p2', 'e2', 'i10', 'x2', 'p1', 'c4']}
1769740611.444286,SENT,bbc11b77-baa0-4490-97aa-2356a2d0848a,c096e00f-b410-4ed5-b6b8-d43575340613,c2,c1,3363,?,p2,
1769740611.444432,CREATED,b9d73ec9-939f-4934-9a10-b3a3f8166edd,d31f4824-0742-4868-be29-d29f82d83283,c2,c1,27,?,?,surb={'id': '8ee717c1-0668-43a1-9ace-885b403afe5d', 'route': ['p1', 'e8', 'i7', 'x11', 'p2', 'c2']}
1769740611.4776003,RECEIVED,0a422415-4370-4096-85a0-4aab4aea8f93,a5f5c6cc-81a2-4237-8693-6a7a5c94e2f2,c3,c2,27,p2,?,surb={'id': 'a793c82b-bd39-45cb-a8c9-519c1948fdc5', 'route': ['p2', 'e2', 'i9', 'x6', 'p3', 'c3']}
1769740611.537736,SENT,56affef0-b61b-4e4f-88da-9302fd5afa6c,fd14e90b-4223-4a7d-8f9a-7e8c641aa52f,c2,c1,3376,?,p2,
1769740611.537882,CREATED,5624d045-5ae3-4a00-bccb-22ef1b47d639,d31f4824-0742-4868-be29-d29f82d83283,c2,c1,27,?,?,surb={'id': '8ee717c1-0668-43a1-9ace-885b403afe5d', 'route': ['p1', 'e8', 'i7', 'x11', 'p2', 'c2']}
1769740611.7105782,RECEIVED,92ddbcce-2221-4acd-8193-71c6254bffae,eca37508-4842-4864-834b-a4765aae272b,c5,c2,27,p2,?,surb={'id': '615051d8-666f-4dd8-b92f-c88ea34c9917', 'route': ['p2', 'e10', 'i4', 'x9', 'p2', 'c5']}
1769740611.7200658,RECEIVED,1faede69-16a4-42b7-b2c4-bd482c865674,04c1383c-0580-4708-8e2d-e219a6b89088,c4,c2,26,p2,?,surb={'id': 'bfe75417-eca7-4623-81b4-8e65954387dd', 'route': ['p2', 'e2', 'i10', 'x2', 'p1', 'c4']}
1769740611.7651694,SENT,05209ccf-cfe6-4b22-9762-807be157535b,6eecb5a0-4633-4145-b4e6-38e0950c4198,c2,c1,3379,?,p2,
1769740611.7652485,CREATED,e1895920-f932-48ed-8db9-d0197a1de731,48f3ddf3-d93e-4664-a782-9e213ad7f49d,c2,c1,27,?,?,surb={'id': '8be9763d-ce4a-4e6e-bc45-e2e672f4329e', 'route': ['p1', 'e6', 'i10', 'x9', 'p2', 'c2']}
1769740611.8341532,RECEIVED,f393139e-0c28-4fc6-bfbc-95c53de0a826,f3f67839-59c1-457c-9ded-c99b459c7a1b,c3,c2,27,p2,?,surb={'id': 'aef00d0a-a0b3-4ba6-8acd-899e75b0021e', 'route': ['p2', 'e3', 'i8', 'x8', 'p3', 'c3']}
1769740611.853783,RECEIVED,111d354e-c134-46e2-994a-dc151a049f65,aa6950a8-42eb-4730-b99c-549abdc42689,c4,c2,27,p2,?,surb={'id': '346027c8-918d-4e9b-b658-5ae473abbf4c', 'route': ['p2', 'e11', 'i5', 'x11', 'p1', 'c4']}
1769740611.8908944,RECEIVED,7002bec8-cf00-4040-9820-eeb5fdf7bbc4,bba25c26-292a-466b-bcbe-ff5b80bf2266,c4,c2,27,p2,?,surb={'id': '01951b37-ed4c-4b6f-948d-adeb79e591f2', 'route': ['p2', 'e11', 'i1', 'x5', 'p1', 'c4']}
1769740612.0003648,RECEIVED,1e419f23-44bc-4469-8c1f-af9f8a6215c3,e8a4c156-3fbc-4e1e-ae1a-57fad5c1e625,c1,c2,27,p2,?,surb={'id': '96d286cd-bd25-416d-ac36-04e1d76cfbdb', 'route': ['p2', 'e1', 'i12', 'x8', 'p1', 'c1']}
1769740612.0377853,RECEIVED,1c25eb14-a4b4-4ab2-a465-3695050b4ac3,0e09f699-7059-49ab-8ec5-2a6724b5c2a2,c5,c2,26,p2,?,surb={'id': '2e2518af-09af-4065-883c-d96b015692b8', 'route': ['p2', 'e10', 'i3', 'x6', 'p2', 'c5']}
1769740612.0841343,SENT,44a7741e-ad87-49e0-b5ee-5ab9dc5379fb,baed3de7-08cd-4ffc-bb42-236ccfbb08e4,c2,c1,3387,?,p2,
1769740612.0842118,CREATED,78ecd372-652f-45b5-9e20-16a343062d63,48f3ddf3-d93e-4664-a782-9e213ad7f49d,c2,c1,27,?,?,surb={'id': '8be9763d-ce4a-4e6e-bc45-e2e672f4329e', 'route': ['p1', 'e6', 'i10', 'x9', 'p2', 'c2']}
1769740612.1025317,RECEIVED,d31d911e-aef0-459b-8566-f4e5b05cd160,42882595-583b-4537-a1ab-8e2421f5734b,c5,c2,27,p2,?,surb={'id': '16069864-c64b-474c-a48e-12539e2600b6', 'route': ['p2', 'e10', 'i10', 'x9', 'p2', 'c5']}
1769740612.1157,RECEIVED,1db90263-c6db-4ad7-940e-55d37365867a,aa22d21c-cb1e-4ad8-b970-28b8c9047ac0,c5,c2,27,p2,?,surb={'id': '9ed9e1b8-4533-4a80-9ac6-562c2877031c', 'route': ['p2', 'e12', 'i8', 'x2', 'p2', 'c5']}
1769740612.117483,RECEIVED,1e3763f8-3ca4-4cd9-ad27-9e5bf708c463,2e756f66-eaec-45b1-ba1f-cf7691fa9e09,c3,c2,26,p2,?,surb={'id': 'd6089cf8-4614-4595-95a4-ed3ebc0a9596', 'route': ['p2', 'e6', 'i7', 'x12', 'p3', 'c3']}
1769740612.2550044,RECEIVED,07a9394c-5260-42d3-92d0-2a5a9e3edff0,27495f98-139b-41c8-b9ee-14332e31d714,c4,c2,26,p2,?,surb={'id': '1b640024-bc19-47c4-bc21-7b5d0863f213', 'route': ['p2', 'e3', 'i4', 'x10', 'p1', 'c4']}
1769740612.289614,SENT,cdffcec1-0bae-4727-8e12-31ccb9526469,6ea0cc73-b4fa-4cb2-ac0f-a23f20a8da1e,c2,c1,3376,?,p2,
1769740612.2897074,CREATED,75e6cec0-8e2b-406d-a660-7cf979f7b6e1,7b37923a-5a3e-4591-83ad-783d2e39fca4,c2,c1,27,?,?,surb={'id': 'bb3976b3-10b3-4394-8230-1a1fbb0381c5', 'route': ['p1', 'e3', 'i4', 'x9', 'p2', 'c2']}
1769740612.3434827,RECEIVED,3ac3d2ff-972f-40cc-923a-c2286b300aea,f240ea81-3af6-403e-af2b-205517c47349,c5,c2,27,p2,?,surb={'id': '06267447-ab1e-4425-b3a7-4d7d1d011ddb', 'route': ['p2', 'e2', 'i10', 'x9', 'p2', 'c5']}
1769740612.3568313,RECEIVED,024d2da4-0cfa-405e-812c-465e723fbca2,5afae52d-30c6-4ff1-9942-17e56a5d9223,c4,c2,27,p2,?,surb={'id': 'a3093485-4fdd-445b-b9b9-bbb5d109707c', 'route': ['p2', 'e10', 'i7', 'x1', 'p1', 'c4']}
1769740612.538114,RECEIVED,4006721a-492a-4b14-b5d4-8415db052106,9aff0cb7-493b-49a6-ada0-60c4cf90d22b,c4,c2,26,p2,?,surb={'id': '6bba1a17-a62b-4f38-90e5-6b4733d6f2cc', 'route': ['p2', 'e6', 'i12', 'x1', 'p1', 'c4']}
1769740612.912637,RECEIVED,f9f5f40d-5afa-4a46-a3e8-84c7b8bb2c61,0e09f699-7059-49ab-8ec5-2a6724b5c2a2,c5,c2,26,p2,?,surb={'id': '2e2518af-09af-4065-883c-d96b015692b8', 'route': ['p2', 'e10', 'i3', 'x6', 'p2', 'c5']}
1769740612.9271834,RECEIVED,1b2074c2-f93f-420d-af82-12ca42c8f25f,9aff0cb7-493b-49a6-ada0-60c4cf90d22b,c4,c2,26,p2,?,surb={'id': '6bba1a17-a62b-4f38-90e5-6b4733d6f2cc', 'route': ['p2', 'e6', 'i12', 'x1', 'p1', 'c4']}
1769740613.197721,RECEIVED,08f4f04b-f8d3-4b62-91f2-9dac105c637b,b0f29d4d-5ada-43a8-8efe-1f30955723c1,c1,c2,27,p2,?,surb={'id': '3b9ec781-45a5-4ff3-ae6c-55a826b873c4', 'route': ['p2', 'e5', 'i7', 'x9', 'p1', 'c1']}
1769740613.3723404,SENT,82a14c0f-188e-471d-bbb4-18d42e2d2495,5dba7707-2087-456b-ac4f-d221574480a5,c2,c1,3391,?,p2,
1769740613.3725948,CREATED,26e4ba8c-2846-40ef-88b3-93f7a709706a,7b37923a-5a3e-4591-83ad-783d2e39fca4,c2,c1,27,?,?,surb={'id': 'bb3976b3-10b3-4394-8230-1a1fbb0381c5', 'route': ['p1', 'e3', 'i4', 'x9', 'p2', 'c2']}
1769740613.4168906,RECEIVED,8d0fade7-5ae7-44fc-bab4-33a65ea23f76,2e756f66-eaec-45b1-ba1f-cf7691fa9e09,c3,c2,26,p2,?,surb={'id': 'd6089cf8-4614-4595-95a4-ed3ebc0a9596', 'route': ['p2', 'e6', 'i7', 'x12', 'p3', 'c3']}
1769740613.4393682,SENT,44271989-dd73-4074-8e28-28f0b14f9ddc,abd0d58f-a768-4501-a574-4416234b3761,c2,c1,3383,?,p2,
