timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453274.8336735,SENT,559db559-0ed4-4cff-97c0-b2ddf68a5acd,e7b7fdab-2c82-4bc8-91f6-00fa0561bf43,c4,c2,3373,?,p1,
1769453274.8337405,CREATED,e4f20c6b-860d-408e-b7d7-6ead6c598258,d7107457-4bf6-46cd-a113-6e3e2bc97e49,c4,c2,26,?,?,surb={'id': 'aa9b792d-6281-48a8-b4d7-3f46258c595c', 'route': ['p2', 'e8', 'i5', 'x6', 'p1', 'c4']}
1769453274.84556,RECEIVED,86ae907d-86f2-480e-a1b2-acc7f02ef338,d91be6a6-dfac-4f61-a456-9aaf72665ea8,c5,c4,27,p1,?,surb={'id': '884df01a-65ab-43db-a210-72fc45511af7', 'route': ['p1', 'e5', 'i8', 'x11', 'p2', 'c5']}
1769453274.9639568,SENT,3a8d13a9-abb5-45b4-a617-8679a89e3fe6,0d80465d-ff07-47c9-a9fc-dfcf9c700495,c4,c2,3376,?,p1,
1769453274.964134,CREATED,229912d7-35a7-4f9d-b084-dd1d59597abf,d7107457-4bf6-46cd-a113-6e3e2bc97e49,c4,c2,26,?,?,surb={'id': 'aa9b792d-6281-48a8-b4d7-3f46258c595c', 'route': ['p2', 'e8', 'i5', 'x6', 'p1', 'c4']}
1769453275.213384,RECEIVED,fd1bbeb5-289d-4c58-853b-2e463c0233df,79687114-4698-436c-8684-607e4b57043d,c5,c4,27,p1,?,surb={'id': 'e6441225-8147-4373-b538-63e36e445a73', 'route': ['p1', 'e11', 'i2', 'x5', 'p2', 'c5']}
1769453275.308091,SENT,ed63f71c-e105-4901-ab4b-53d23ba3e8e0,854c945c-e0e1-47a9-b83f-3fb559714f8d,c4,c2,3387,?,p1,
1769453275.308153,CREATED,668cf5be-b6c7-42fc-80e0-b7484a62e6ec,5be8e87d-d886-48f1-87c8-98420a0e48fc,c4,c2,27,?,?,surb={'id': 'b8436ff6-db65-4603-ad71-8914e319adad', 'route': ['p2', 'e10', 'i6', 'x9', 'p1', 'c4']}
1769453276.1184783,RECEIVED,4595a9f6-c8cd-49e4-be84-8281121406cc,4d05cc31-6a97-4b29-8579-49c50c6306f2,c5,c4,27,p1,?,surb={'id': 'ab4e5ded-0d33-4fac-bdd5-8b8db5d3fbbd', 'route': ['p1', 'e11', 'i12', 'x10', 'p2', 'c5']}
1769453276.1229928,SENT,af7f8a4f-d4ce-4fc7-8ba2-cccd71918168,7b4c90fa-22e3-4e71-ba79-b39b6932a1b5,c4,c2,3376,?,p1,
1769453276.123184,CREATED,a507bf7b-cea4-459b-81ce-7b6c2d42a3f1,5be8e87d-d886-48f1-87c8-98420a0e48fc,c4,c2,27,?,?,surb={'id': 'b8436ff6-db65-4603-ad71-8914e319adad', 'route': ['p2', 'e10', 'i6', 'x9', 'p1', 'c4']}
1769453276.2518868,RECEIVED,8b5306cd-46ab-4e43-93d5-996ef36eb9bd,5d958616-f15f-4cfa-8f76-55866688bc5c,c5,c4,26,p1,?,surb={'id': '46cd3226-7b22-4d5a-8303-81b930d4cbe7', 'route': ['p1', 'e3', 'i10', 'x1', 'p2', 'c5']}
1769453276.253484,SENT,f7bd5cba-fe83-487d-ad81-c26133c35919,cc4e1c90-f792-4bc1-9e39-98b0bd794baf,c4,c2,3394,?,p1,
1769453276.2536638,CREATED,0985dbc1-3e9d-4ea4-8d7f-dac516583d30,bbd2a8b9-0cf9-4542-98ae-2a9b19c3a8a6,c4,c2,27,?,?,surb={'id': '33ee5914-d08a-4714-8791-00ff69579ec4', 'route': ['p2', 'e6', 'i12', 'x11', 'p1', 'c4']}
1769453276.3585732,RECEIVED,10c52a88-b029-405d-91c3-8e9eab868c16,2bc0c246-f462-45ed-8e11-6aa36a43054f,c5,c4,27,p1,?,surb={'id': '0b375cfc-0f6b-4b75-9cb5-faec77c08eee', 'route': ['p1', 'e10', 'i7', 'x6', 'p2', 'c5']}
1769453276.8221753,RECEIVED,223eeda2-5808-46e7-9f53-2f58619f366c,2bc0c246-f462-45ed-8e11-6aa36a43054f,c5,c4,27,p1,?,surb={'id': '0b375cfc-0f6b-4b75-9cb5-faec77c08eee', 'route': ['p1', 'e10', 'i7', 'x6', 'p2', 'c5']}
1769453276.9415894,SENT,4515b0aa-026e-402c-ab77-68919681555b,6e51a835-6656-408c-99fc-5e04fedbfeb9,c4,c2,3392,?,p1,
1769453276.9417439,CREATED,8a3e6c9d-e257-457c-a243-c2310c3b265c,bbd2a8b9-0cf9-4542-98ae-2a9b19c3a8a6,c4,c2,27,?,?,surb={'id': '33ee5914-d08a-4714-8791-00ff69579ec4', 'route': ['p2', 'e6', 'i12', 'x11', 'p1', 'c4']}
1769453276.9858382,SENT,57a02055-11c8-4274-8810-5b437b251c31,c4212c7c-02ba-4fee-882c-aa2052ac4e2b,c4,c2,3376,?,p1,
1769453276.985983,CREATED,9fdd77e5-55ab-4009-b18b-2f9d3aa19995,1cee6485-791b-4af6-9915-d6ab16475283,c4,c2,27,?,?,surb={'id': '32c481a5-c320-478d-9e9f-926d238cddb1', 'route': ['p2', 'e6', 'i10', 'x7', 'p1', 'c4']}
1769453277.2808247,SENT,11b5908e-83a3-4423-8c64-1cb31b6451d9,afb88f97-4248-48f7-9244-eb639d9c4f6b,c4,c2,3378,?,p1,
1769453277.2809818,CREATED,b9ad7f31-0015-4b42-808a-81699848f0b0,1cee6485-791b-4af6-9915-d6ab16475283,c4,c2,27,?,?,surb={'id': '32c481a5-c320-478d-9e9f-926d238cddb1', 'route': ['p2', 'e6', 'i10', 'x7', 'p1', 'c4']}
1769453277.8677635,RECEIVED,57f8d281-83b6-4eb6-b610-7fa40d071099,7033caaf-4768-463c-825e-7dad1e7e2a32,c5,c4,27,p1,?,surb={'id': '44d73214-87bb-4291-823f-e88eec777c6e', 'route': ['p1', 'e9', 'i8', 'x4', 'p2', 'c5']}
1769453277.953387,SENT,7d83fbdb-6f39-4fa5-9055-f040aeb0cc7c,ba9f66e6-00ef-4560-a40b-d0aa32a0d46d,c4,c2,3395,?,p1,
1769453277.9535384,CREATED,30577dab-a208-4712-bdfa-83c23086b4b7,03df07e4-e179-4aea-bbf5-2056eb604111,c4,c2,27,?,?,surb={'id': '415c0bd0-0c62-4d4d-9df3-95d2b281e503', 'route': ['p2', 'e10', 'i6', 'x2', 'p1', 'c4']}
1769453278.0386899,SENT,547200aa-6d85-4dcf-ab9f-b6749f0d53ed,3ce8dcd5-6a4b-40f3-a4c3-c5766977ace2,c4,c2,3359,?,p1,
1769453278.0399432,CREATED,0c713191-8aea-457d-839e-79e8842324b7,03df07e4-e179-4aea-bbf5-2056eb604111,c4,c2,27,?,?,surb={'id': '415c0bd0-0c62-4d4d-9df3-95d2b281e503', 'route': ['p2', 'e10', 'i6', 'x2', 'p1', 'c4']}
1769453278.1163855,SENT,1413034a-afcb-4c9b-8db3-50383127a99a,2f16790b-3333-401f-935e-cb392a7660da,c4,c2,3384,?,p1,
1769453278.1165347,CREATED,7e82507b-2511-4411-ae2c-7019013e0782,d1cf61d6-ab6d-401d-ade9-593b2e711b3c,c4,c2,27,?,?,surb={'id': '4f3349ed-a29c-4463-9dfe-1fca508f332d', 'route': ['p2', 'e10', 'i4', 'x6', 'p1', 'c4']}
1769453278.6312892,RECEIVED,02b0a6fc-07c4-4350-b541-2151d24568e4,5d958616-f15f-4cfa-8f76-55866688bc5c,c5,c4,26,p1,?,surb={'id': '46cd3226-7b22-4d5a-8303-81b930d4cbe7', 'route': ['p1', 'e3', 'i10', 'x1', 'p2', 'c5']}
1769453278.7375278,SENT,9636ca0a-1333-49ff-874f-db00668693fa,f271891b-3e6d-4adc-80de-d520eae6c0d6,c4,c2,3359,?,p1,
1769453278.7377105,CREATED,515c3ec8-245f-40a3-8a9d-b7b21c21056b,d1cf61d6-ab6d-401d-ade9-593b2e711b3c,c4,c2,27,?,?,surb={'id': '4f3349ed-a29c-4463-9dfe-1fca508f332d', 'route': ['p2', 'e10', 'i4', 'x6', 'p1', 'c4']}
1769453279.1849346,SENT,5a0bc5f3-6be7-4b2d-9f8c-bb5337d5adbb,b0a9adbc-4a6c-403d-8ea8-bf212bc46b48,c4,c2,3379,?,p1,
1769453279.1851082,CREATED,8c537d77-74a4-451d-9410-622364acd417,5c771994-7900-4612-919f-0bc7dd1a61d8,c4,c2,27,?,?,surb={'id': 'c3c14eef-4eed-4f8e-959e-7f5b7f251a39', 'route': ['p2', 'e8', 'i12', 'x9', 'p1', 'c4']}
1769453279.3126917,RECEIVED,fc91892d-2230-40c0-a039-289b3151767e,ee99dc32-7df5-4055-bb62-219acb9be687,c5,c4,26,p1,?,surb={'id': '40ede3c0-6ed5-4bf8-9da4-efe0c702618f', 'route': ['p1', 'e7', 'i3', 'x12', 'p2', 'c5']}
1769453279.67747,RECEIVED,e0c25a09-d3d0-4297-a36c-09a5cf74dadc,f069e413-099f-45f0-abb4-f0ece6aebdd7,c5,c4,27,p1,?,surb={'id': '241282f5-9acb-4ef4-8b70-ef51e96ac345', 'route': ['p1', 'e9', 'i11', 'x1', 'p2', 'c5']}
1769453279.7183383,RECEIVED,421528e5-e294-4e97-b143-eabe9bcfe57a,19b630d9-e77e-4155-994e-8676dbdba94f,c5,c4,27,p1,?,surb={'id': '0bc33ee3-4fe4-4791-8603-78ecfc4ebee5', 'route': ['p1', 'e4', 'i3', 'x4', 'p2', 'c5']}
1769453279.9496472,SENT,64da3dd2-6e03-47d9-8a79-ebc9b8a686b2,168596fb-3e39-4804-bac2-6577e6dd0ce2,c4,c2,3404,?,p1,
1769453279.9497972,CREATED,968722eb-8384-4c20-a92a-a1ec824983a0,5c771994-7900-4612-919f-0bc7dd1a61d8,c4,c2,27,?,?,surb={'id': 'c3c14eef-4eed-4f8e-959e-7f5b7f251a39', 'route': ['p2', 'e8', 'i12', 'x9', 'p1', 'c4']}
1769453280.0469115,SENT,ae005082-214d-4db7-aea4-5d920aff2e5f,aa9e70a0-93d2-473f-b06e-92a47f2a083a,c4,c2,3387,?,p1,
1769453280.0470884,CREATED,b525e6cc-e552-4700-a02d-2e37728dd620,32f70bcd-5d14-4e4e-ad26-722b5edb99ec,c4,c2,27,?,?,surb={'id': '5fbe8ed2-6a95-452a-aa35-b9d7a8bd03dc', 'route': ['p2', 'e2', 'i3', 'x12', 'p1', 'c4']}
1769453280.4559631,RECEIVED,28250681-3dce-4d12-a1d7-0064aa6f92b1,bafd7429-c5bb-4bed-864a-45ce6bf97087,c5,c4,27,p1,?,surb={'id': 'bd895b36-b7ee-4426-89fb-a07cf01150bb', 'route': ['p1', 'e9', 'i5', 'x12', 'p2', 'c5']}
1769453280.7922556,SENT,26bba54d-7364-4a56-9bbe-e0b8704c3475,82f2a2fc-5ec4-4068-bc84-84eec1984ce8,c4,c2,3396,?,p1,
1769453280.7924073,CREATED,c9c43c75-c04d-4612-bc98-7d94cad99434,32f70bcd-5d14-4e4e-ad26-722b5edb99ec,c4,c2,27,?,?,surb={'id': '5fbe8ed2-6a95-452a-aa35-b9d7a8bd03dc', 'route': ['p2', 'e2', 'i3', 'x12', 'p1', 'c4']}
1769453281.148889,SENT,5e9beab9-7c07-443c-98e3-d5a290e9bd08,8457f6a3-c348-4dfc-b086-1752867da874,c4,c2,3377,?,p1,
1769453281.1490924,CREATED,00c17e8b-8e6a-47a1-8c40-1e13f6aac176,3ec8a452-73c7-413e-8723-8f653121974d,c4,c2,27,?,?,surb={'id': '94c1041f-493a-405d-b436-713f5fb1185a', 'route': ['p2', 'e2', 'i3', 'x1', 'p1', 'c4']}
1769453281.4985416,RECEIVED,6d56ac57-a96a-4b8e-b712-77ce27e3ef8d,f069e413-099f-45f0-abb4-f0ece6aebdd7,c5,c4,27,p1,?,surb={'id': '241282f5-9acb-4ef4-8b70-ef51e96ac345', 'route': ['p1', 'e9', 'i11', 'x1', 'p2', 'c5']}
1769453281.6156828,RECEIVED,14ebf849-e8fc-4ffd-a670-9987cb2daa84,3027ba5f-85a3-45c0-9683-aa6aec25d97a,c5,c4,27,p1,?,surb={'id': 'c4fc0d10-b753-4db6-8189-274b42404057', 'route': ['p1', 'e3', 'i9', 'x10', 'p2', 'c5']}
1769453281.8648374,SENT,2a149811-8b2d-4915-8756-70673f74dc2b,f134b76b-ac31-4cb0-a273-4cbe6afe9fb5,c4,c2,3379,?,p1,
1769453281.865184,CREATED,c9304f1c-3ec8-4c12-b78b-e04b942d92e9,3ec8a452-73c7-413e-8723-8f653121974d,c4,c2,27,?,?,surb={'id': '94c1041f-493a-405d-b436-713f5fb1185a', 'route': ['p2', 'e2', 'i3', 'x1', 'p1', 'c4']}
1769453282.3569567,RECEIVED,493830b1-cedf-423d-b961-0012db652d64,646f75b9-af73-435c-906c-56095064170d,c5,c4,27,p1,?,surb={'id': '7d302270-f211-42a5-88ad-1d6186b815f4', 'route': ['p1', 'e1', 'i2', 'x5', 'p2', 'c5']}
1769453282.4034925,RECEIVED,c4659b7b-00cd-42ac-9515-b7fb23e6231a,3027ba5f-85a3-45c0-9683-aa6aec25d97a,c5,c4,27,p1,?,surb={'id': 'c4fc0d10-b753-4db6-8189-274b42404057', 'route': ['p1', 'e3', 'i9', 'x10', 'p2', 'c5']}
1769453282.6541653,RECEIVED,d10d9202-d4d4-432d-a42d-33b569675f83,6a34d362-b4f5-46ba-9a12-af3bfac7b2af,c5,c4,27,p1,?,surb={'id': '5b4ca981-9498-4377-a01a-446665386db3', 'route': ['p1', 'e4', 'i1', 'x12', 'p2', 'c5']}
1769453282.9091356,RECEIVED,f0a62b4e-4db9-45a0-b68b-df0e72ab2d49,19b630d9-e77e-4155-994e-8676dbdba94f,c5,c4,27,p1,?,surb={'id': '0bc33ee3-4fe4-4791-8603-78ecfc4ebee5', 'route': ['p1', 'e4', 'i3', 'x4', 'p2', 'c5']}
1769453282.9488287,RECEIVED,eddc46bc-cfc2-46ff-b7e7-bdede745efd7,bafd7429-c5bb-4bed-864a-45ce6bf97087,c5,c4,27,p1,?,surb={'id': 'bd895b36-b7ee-4426-89fb-a07cf01150bb', 'route': ['p1', 'e9', 'i5', 'x12', 'p2', 'c5']}
1769453283.0318334,RECEIVED,9defbfb2-a306-4b85-bc53-cb3e13e3967a,fd22a838-ece1-45ac-9043-088f818537b5,c5,c4,27,p1,?,surb={'id': 'dc837f56-b61d-4c8c-8ebe-bf2944079e88', 'route': ['p1', 'e5', 'i10', 'x9', 'p2', 'c5']}
1769453283.0662515,SENT,6356352a-3704-45b0-b80f-89c67d00ae28,78602a3a-b11f-4cec-8ba0-f11dd1750a98,c4,c2,3372,?,p1,
1769453283.0663943,CREATED,6472a3f4-fa59-47e2-aa97-eca301bed03f,ade3209a-79cf-471b-af19-6dacb8963b7e,c4,c2,26,?,?,surb={'id': '5f3fb6c9-a9da-4980-aa98-3f284963ebd6', 'route': ['p2', 'e5', 'i5', 'x7', 'p1', 'c4']}
1769453283.1636462,RECEIVED,14e7e897-b2d6-4b5f-bc52-936dd2a25d32,6a34d362-b4f5-46ba-9a12-af3bfac7b2af,c5,c4,27,p1,?,surb={'id': '5b4ca981-9498-4377-a01a-446665386db3', 'route': ['p1', 'e4', 'i1', 'x12', 'p2', 'c5']}
1769453283.5080132,RECEIVED,3e8c4e55-7251-4209-a03c-48d4b001b0f2,646f75b9-af73-435c-906c-56095064170d,c5,c4,27,p1,?,surb={'id': '7d302270-f211-42a5-88ad-1d6186b815f4', 'route': ['p1', 'e1', 'i2', 'x5', 'p2', 'c5']}
1769453283.6122885,RECEIVED,942c9365-3542-4775-83af-92f844307f03,c7b3f7ad-d3ec-441c-abae-3529524d91e4,c5,c4,27,p1,?,surb={'id': 'c9dade2d-3a61-4db6-873f-4098df0860d7', 'route': ['p1', 'e5', 'i8', 'x4', 'p2', 'c5']}
1769453283.8397052,RECEIVED,53ea887f-6ea7-4ad9-93f7-9f72a0ccce81,c7b3f7ad-d3ec-441c-abae-3529524d91e4,c5,c4,27,p1,?,surb={'id': 'c9dade2d-3a61-4db6-873f-4098df0860d7', 'route': ['p1', 'e5', 'i8', 'x4', 'p2', 'c5']}
1769453283.8863063,RECEIVED,cf0002ba-7989-48ca-993d-0080ef268cf0,fd22a838-ece1-45ac-9043-088f818537b5,c5,c4,27,p1,?,surb={'id': 'dc837f56-b61d-4c8c-8ebe-bf2944079e88', 'route': ['p1', 'e5', 'i10', 'x9', 'p2', 'c5']}
1769453284.365909,SENT,7aef52df-d10e-48eb-bd58-1c364c1f133c,9cad296b-2dd2-493b-9a6e-4ebfe7d7b368,c4,c2,3387,?,p1,
1769453284.368334,CREATED,f9fc9ecb-a597-4b80-b00b-f91e1b56a3aa,ade3209a-79cf-471b-af19-6dacb8963b7e,c4,c2,26,?,?,surb={'id': '5f3fb6c9-a9da-4980-aa98-3f284963ebd6', 'route': ['p2', 'e5', 'i5', 'x7', 'p1', 'c4']}
1769453284.4705591,RECEIVED,2fb13ee3-f46b-4cb3-b646-902b28fbb980,9efdc783-67fe-458a-81fb-90276624268c,c5,c4,27,p1,?,surb={'id': 'b2110975-1e37-4992-9189-e514766d4828', 'route': ['p1', 'e4', 'i2', 'x1', 'p2', 'c5']}
1769453284.8215132,SENT,263f2636-f222-494c-977e-49404d66ac41,ef6547bd-2737-4bdc-80da-521a8fc7a957,c4,c2,3373,?,p1,
1769453284.8216772,CREATED,ca3be8f1-9eff-4343-8f11-0c955246c2f3,4f548470-9259-4e56-b8c9-45bf39b6618e,c4,c2,27,?,?,surb={'id': 'c2f11d05-ccf5-45a2-a881-05f60314a094', 'route': ['p2', 'e9', 'i7', 'x4', 'p1', 'c4']}
1769453284.8589714,SENT,ea4a564d-65b6-48cb-ad15-ec4ddbc68e34,236208c6-4562-4fa5-b673-d0e2fc4afc1e,c4,c2,3364,?,p1,
1769453284.8591177,CREATED,88c6d9d7-e8bd-4dd3-862c-e40a824dd25d,4f548470-9259-4e56-b8c9-45bf39b6618e,c4,c2,27,?,?,surb={'id': 'c2f11d05-ccf5-45a2-a881-05f60314a094', 'route': ['p2', 'e9', 'i7', 'x4', 'p1', 'c4']}
1769453285.1008706,SENT,49ae8451-ceb9-4969-ae15-9ee95e0fa638,39912333-18b7-4fe5-a856-0fd1619b8348,c4,c2,3396,?,p1,
1769453285.1009939,CREATED,88687a37-7be7-4448-9f74-71e594594924,83a42f46-b016-4e4d-925b-b07b1e1a2d03,c4,c2,27,?,?,surb={'id': '4bace6c9-6143-4c84-9a8b-3b6c2bfaa08c', 'route': ['p2', 'e8', 'i4', 'x12', 'p1', 'c4']}
1769453285.3723106,RECEIVED,b650f940-82b7-44b0-8d43-6c305453915d,2347a76f-b988-4b6f-985a-2d69e0bb3651,c5,c4,27,p1,?,surb={'id': '0cf6fa15-d6fa-4176-bff0-aaea4ce14ed4', 'route': ['p1', 'e2', 'i4', 'x4', 'p2', 'c5']}
1769453285.7533345,RECEIVED,a3fd7650-024f-4b7f-8d4d-a5b2cd04521f,e701d4fa-e6a1-463b-b15e-80bdf8e27e87,c5,c4,27,p1,?,surb={'id': 'f936a524-2e2e-41ba-badc-678dee44457d', 'route': ['p1', 'e12', 'i8', 'x11', 'p2', 'c5']}
1769453285.8328762,SENT,a2945e53-b683-4c9e-86cc-286f28faa0e2,58268102-7edc-4ec1-ae9f-4976a66845de,c4,c2,3389,?,p1,
1769453285.8331861,CREATED,29b24cd6-3220-4e84-b72e-19f9b6ac8269,83a42f46-b016-4e4d-925b-b07b1e1a2d03,c4,c2,27,?,?,surb={'id': '4bace6c9-6143-4c84-9a8b-3b6c2bfaa08c', 'route': ['p2', 'e8', 'i4', 'x12', 'p1', 'c4']}
1769453286.0547457,RECEIVED,7f2cc503-847b-42f5-9d17-40b40653bab0,f3b461da-5440-4c68-b0e1-7476848ae84f,c5,c4,27,p1,?,surb={'id': 'd898ea2c-3c79-4cf8-a2f2-eb6fe8676355', 'route': ['p1', 'e3', 'i10', 'x8', 'p2', 'c5']}
1769453286.0762453,RECEIVED,9c724816-454a-4310-8976-f960a0d77cb1,e701d4fa-e6a1-463b-b15e-80bdf8e27e87,c5,c4,27,p1,?,surb={'id': 'f936a524-2e2e-41ba-badc-678dee44457d', 'route': ['p1', 'e12', 'i8', 'x11', 'p2', 'c5']}
1769453286.129715,RECEIVED,72f6a44d-2169-4921-a1ee-d0a42c6d6156,2347a76f-b988-4b6f-985a-2d69e0bb3651,c5,c4,27,p1,?,surb={'id': '0cf6fa15-d6fa-4176-bff0-aaea4ce14ed4', 'route': ['p1', 'e2', 'i4', 'x4', 'p2', 'c5']}
1769453286.2093587,SENT,1ecb0b24-80c9-429d-9dfa-da2a94b0342a,44b3877f-8b80-4440-88c9-bf12c8aec801,c4,c2,3389,?,p1,
1769453286.2094462,CREATED,49047314-7d48-40b8-935e-3580201da25d,8d557c69-27de-405c-86a4-e59c3df98018,c4,c2,26,?,?,surb={'id': 'f51a3cf7-64e9-4de7-84da-add0db0ebbee', 'route': ['p2', 'e11', 'i10', 'x10', 'p1', 'c4']}
1769453286.3907833,RECEIVED,2cc8c3ae-db67-4eb2-8dcc-66b6c99f09f7,b807ae83-a0c2-47a8-a9de-7033f470c77b,c5,c4,25,p1,?,surb={'id': '42a86111-8685-4347-8ae3-428c774508ea', 'route': ['p1', 'e9', 'i9', 'x4', 'p2', 'c5']}
1769453286.4066334,SENT,b3e73fb4-47f5-4340-b6fa-c223272c07ad,8d6a7bc3-fa13-49da-ba98-4eef7154c312,c4,c2,3400,?,p1,
1769453286.4067824,CREATED,8526c5d8-7141-4a5c-8eb5-ecde9d025aa1,8d557c69-27de-405c-86a4-e59c3df98018,c4,c2,26,?,?,surb={'id': 'f51a3cf7-64e9-4de7-84da-add0db0ebbee', 'route': ['p2', 'e11', 'i10', 'x10', 'p1', 'c4']}
1769453286.4344902,SENT,a57dd809-126e-4548-865c-5bf5b49b6ce1,686c91e7-0bb4-43d0-81aa-decf49b8712a,c4,c2,3381,?,p1,
1769453286.4346313,CREATED,e3ddc0df-ec58-44b0-a4e9-ae7fc2c3a3d1,44fb20d9-cf7f-45e6-ab15-58a773d1ecc6,c4,c2,26,?,?,surb={'id': '5efd4547-1e1a-43a5-ba59-8ea7f8580c39', 'route': ['p2', 'e4', 'i5', 'x4', 'p1', 'c4']}
1769453286.4612298,RECEIVED,9173cb78-4e6d-405b-a09a-1309aa61fee9,7517b97b-6bc4-41ef-af73-91a831e1a6e4,c5,c4,27,p1,?,surb={'id': 'ea2b6b95-59cb-4292-bfd9-7e67543cdfe3', 'route': ['p1', 'e7', 'i12', 'x6', 'p2', 'c5']}
1769453286.4823625,SENT,87f7e210-e074-4cba-87a5-c59ff9288992,e95334ad-f59a-4a79-8382-4c19916a4c13,c4,c2,3364,?,p1,
1769453286.4825122,CREATED,c1b4ea96-8052-4b0b-8f50-5ffacfc9d655,44fb20d9-cf7f-45e6-ab15-58a773d1ecc6,c4,c2,26,?,?,surb={'id': '5efd4547-1e1a-43a5-ba59-8ea7f8580c39', 'route': ['p2', 'e4', 'i5', 'x4', 'p1', 'c4']}
1769453286.6776633,SENT,64ac2713-e795-4189-a325-4f9b2ebbcb44,afcb2a55-ea77-4f0a-b9db-6a9772f7bdec,c4,c2,3359,?,p1,
1769453286.6777961,CREATED,1b7d9aca-7756-4c2e-8010-d866a3862c11,7e9ef1b6-2548-46d0-bd36-928c7866d8a8,c4,c2,26,?,?,surb={'id': 'dd6059c3-5b4d-4941-bd1b-18c32aeb6210', 'route': ['p2', 'e2', 'i10', 'x3', 'p1', 'c4']}
1769453286.9118106,SENT,0c8dc401-7451-4d9b-9f8d-1776f7aa2646,d020aa83-86de-495c-8d55-c29c144f7866,c4,c2,3375,?,p1,
1769453286.9119427,CREATED,048cb085-bb28-42f2-ad2c-e6c41b6c6c34,7e9ef1b6-2548-46d0-bd36-928c7866d8a8,c4,c2,26,?,?,surb={'id': 'dd6059c3-5b4d-4941-bd1b-18c32aeb6210', 'route': ['p2', 'e2', 'i10', 'x3', 'p1', 'c4']}
1769453287.015577,SENT,fc6cffe9-cec9-4f8e-8499-04f8a430f82b,e06a313c-8228-447a-8674-527b9ca5fc08,c4,c2,3385,?,p1,
1769453287.0157285,CREATED,07799b43-9f3b-4a27-b9f1-08e07d8b0f3e,07d6b25d-fe1b-4b19-932e-89b8691c773e,c4,c2,27,?,?,surb={'id': 'f36400e8-e12a-4b19-86ce-f5966cfd49c0', 'route': ['p2', 'e8', 'i8', 'x7', 'p1', 'c4']}
1769453287.0382166,SENT,80bb4997-4732-46ba-b581-30989d64aa36,4ad05fc4-9449-4281-98e9-40414d922d65,c4,c2,3376,?,p1,
1769453287.0383768,CREATED,17219097-51ee-4af0-a416-fff083b86109,07d6b25d-fe1b-4b19-932e-89b8691c773e,c4,c2,27,?,?,surb={'id': 'f36400e8-e12a-4b19-86ce-f5966cfd49c0', 'route': ['p2', 'e8', 'i8', 'x7', 'p1', 'c4']}
1769453287.0692875,RECEIVED,87747ec2-f185-4bc0-9629-e93d806e393f,54a048e1-5ed1-4385-9722-4c7b131d3a69,c5,c4,26,p1,?,surb={'id': 'bdcc3599-0d47-4f08-a24a-e72fbb303ac6', 'route': ['p1', 'e4', 'i1', 'x4', 'p2', 'c5']}
1769453287.183163,SENT,1527620c-cb06-48b1-b7a8-347663344b13,54f115ed-2622-4463-9554-d8d55c73a18f,c4,c2,3383,?,p1,
1769453287.1833243,CREATED,05d3dd63-2689-4054-a93b-b2419eff3828,f90ecfe8-44c4-42fc-9b08-0284cc7a0eec,c4,c2,27,?,?,surb={'id': 'e06caca4-7520-48ce-aad3-4e6ebb4a30f2', 'route': ['p2', 'e2', 'i7', 'x7', 'p1', 'c4']}
1769453287.329334,RECEIVED,ad7431b7-b55a-46be-82a3-cb9ecb2fae1f,3f52dc66-5f23-44d2-a531-37f7c0c75672,c5,c4,27,p1,?,surb={'id': '4a6216f0-09d6-45f3-ad7c-bc3ddcec654d', 'route': ['p1', 'e3', 'i1', 'x10', 'p2', 'c5']}
1769453287.451789,RECEIVED,bca35d31-2867-4c12-8e8e-7a52660e7bc5,b807ae83-a0c2-47a8-a9de-7033f470c77b,c5,c4,25,p1,?,surb={'id': '42a86111-8685-4347-8ae3-428c774508ea', 'route': ['p1', 'e9', 'i9', 'x4', 'p2', 'c5']}
1769453287.7772229,RECEIVED,f3c34b84-4077-4a89-a72e-5477d55e26fa,7737f20f-0570-49f3-a937-37ab754e3ed8,c5,c4,27,p1,?,surb={'id': 'a6a53579-ffe8-40bc-bdf6-7370e2b238cf', 'route': ['p1', 'e7', 'i6', 'x12', 'p2', 'c5']}
1769453287.7896705,RECEIVED,99ec4b19-fd72-4de6-9e01-7ed5c57395c2,f3b461da-5440-4c68-b0e1-7476848ae84f,c5,c4,27,p1,?,surb={'id': 'd898ea2c-3c79-4cf8-a2f2-eb6fe8676355', 'route': ['p1', 'e3', 'i10', 'x8', 'p2', 'c5']}
1769453288.1372666,RECEIVED,5e1d5ec5-70b5-457e-a0d1-b50140bc8bcd,7517b97b-6bc4-41ef-af73-91a831e1a6e4,c5,c4,27,p1,?,surb={'id': 'ea2b6b95-59cb-4292-bfd9-7e67543cdfe3', 'route': ['p1', 'e7', 'i12', 'x6', 'p2', 'c5']}
1769453288.3061984,RECEIVED,7ec4a637-f219-4bf6-829b-15a8effbfc08,271eb1ad-1088-49aa-a776-63b196367474,c5,c4,27,p1,?,surb={'id': 'db2b56c6-3b0d-4f4b-8314-c20f87eb9286', 'route': ['p1', 'e5', 'i4', 'x6', 'p2', 'c5']}
