timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453131.9586544,SENT,bbfc8c03-bc83-4e88-b0ab-1837619c029e,6e32d0fd-19c1-4dab-bc48-127af70bd725,c2,DROP,2027,?,p2,
1769453131.9587817,CREATED,92fa1fd9-3287-4cb8-ad30-15440e3cf37f,fee4490b-a509-48db-9afc-068148c30299,c2,DROP,26,?,?,
1769453132.2628706,SENT,39baa510-c4c6-41a4-a3e5-44c876fb1647,0c9a8e78-9f85-4a1e-8cdb-5a283852eb21,c2,c3,3365,?,p2,
1769453132.2630243,CREATED,cc5cdd68-48e0-4ce4-9044-cd025776a804,fb3d6c42-1aad-466e-874e-85e648c49bf8,c2,c3,26,?,?,surb={'id': 'b144f7b6-4d8b-452c-a4ef-9d39ec9aece5', 'route': ['p3', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769453143.8120966,CREATED,cbcadf42-54d7-4950-b222-5768a0e7a986,f4d02d0a-acd7-4581-ac8e-48d101157901,c2,c3,27,?,?,surb={'id': '7feb3952-200d-474c-9d13-48fe7c46a733', 'route': ['p3', 'e7', 'i11', 'x1', 'p2', 'c2']}
1769453143.920561,RECEIVED,29dd7083-b30e-43e4-a832-7e3c9300324f,01def6c6-6722-4568-b966-507cf26c5725,c4,c2,25,p2,?,surb={'id': '1653a470-cf75-4ae9-ad30-d0efdb21628f', 'route': ['p2', 'e1', 'i5', 'x4', 'p1', 'c4']}
1769453144.2716568,SENT,fb799b7b-ebde-4808-8211-ac71984245ff,7dae51dc-f200-43ac-a2c6-689daccee750,c2,c3,3359,?,p2,
1769453144.2718074,CREATED,4ed578c8-c766-4cb4-b807-642caa9ff92f,e7102d2a-e3ca-4d14-ac51-ff4cd3be9ffe,c2,c3,27,?,?,surb={'id': '7b55d282-3f05-46fb-95d0-3e116fee776d', 'route': ['p3', 'e10', 'i6', 'x1', 'p2', 'c2']}
1769453144.4662817,RECEIVED,331b9a5e-934a-4cae-9b26-4df870f3eac6,c9a50f32-427d-4ba3-8177-b897e67a4570,c4,c2,27,p2,?,surb={'id': '71655153-6b0c-42b4-b6ce-87947105f5c2', 'route': ['p2', 'e7', 'i1', 'x1', 'p1', 'c4']}
1769453144.7496476,RECEIVED,26e0cefa-9765-41e6-b5c2-f0af185cb00a,01def6c6-6722-4568-b966-507cf26c5725,c4,c2,25,p2,?,surb={'id': '1653a470-cf75-4ae9-ad30-d0efdb21628f', 'route': ['p2', 'e1', 'i5', 'x4', 'p1', 'c4']}
1769453144.9557095,SENT,666ae74d-58c9-4dbf-ab03-8e7db0aecdd1,2bc3373d-389b-4194-9058-09e6650d0745,c2,c3,3379,?,p2,
1769453144.955855,CREATED,52a6e1cd-7749-4226-ac35-4eabfc771b1b,e7102d2a-e3ca-4d14-ac51-ff4cd3be9ffe,c2,c3,27,?,?,surb={'id': '7b55d282-3f05-46fb-95d0-3e116fee776d', 'route': ['p3', 'e10', 'i6', 'x1', 'p2', 'c2']}
1769453145.0877342,RECEIVED,7a5710a8-44c7-4968-8e7d-56355d4d2ac7,8a3cbe4d-3b69-4523-aa25-b3390b6cfa3b,c4,c2,26,p2,?,surb={'id': 'ba3398c8-fc02-428e-b930-5a3f3cc8a7dc', 'route': ['p2', 'e2', 'i8', 'x9', 'p1', 'c4']}
1769453145.3797808,SENT,e599c94f-fdeb-4c35-b2cc-cd8a109e2951,1ab424c3-81af-4f30-8053-56cf4b1de330,c2,c3,3387,?,p2,
1769453145.3799307,CREATED,11d2dd20-6aed-4d9a-8428-192603d4b223,d0e5f189-71c2-4517-9760-39a2980bf58a,c2,c3,27,?,?,surb={'id': 'ac432afb-cb63-4fcf-8310-1da29c7fc4d4', 'route': ['p3', 'e6', 'i9', 'x1', 'p2', 'c2']}
1769453145.398232,SENT,68471ca9-c7f3-422d-b82b-821333f4228e,7d0a9cbd-da05-4882-9551-ca126f3af6b1,c2,c3,3372,?,p2,
1769453145.3984075,CREATED,2897a73e-3680-4bea-a05b-471ac89c079a,d0e5f189-71c2-4517-9760-39a2980bf58a,c2,c3,27,?,?,surb={'id': 'ac432afb-cb63-4fcf-8310-1da29c7fc4d4', 'route': ['p3', 'e6', 'i9', 'x1', 'p2', 'c2']}
1769453145.5143762,SENT,57f916bb-d7c2-4c4d-a2bb-b0481578011b,e396973b-4ba8-4a8f-9e95-2c329c448da9,c2,c3,3392,?,p2,
1769453145.5145392,CREATED,2391062d-7b0d-40e8-8528-b9fa50553663,1a72e909-edd9-4c20-a62f-909ce008bb4c,c2,c3,27,?,?,surb={'id': '71e18974-6b1b-43db-b320-fdedace0abe3', 'route': ['p3', 'e5', 'i1', 'x5', 'p2', 'c2']}
1769453145.6582446,SENT,a19271b4-070d-421f-87ae-4a5ba14e9aee,911960d2-8de7-4ef1-b69a-f8de44c6cda6,c2,c3,3373,?,p2,
1769453145.6583927,CREATED,4f078b30-defe-4c1d-b777-b43ea0250da8,1a72e909-edd9-4c20-a62f-909ce008bb4c,c2,c3,27,?,?,surb={'id': '71e18974-6b1b-43db-b320-fdedace0abe3', 'route': ['p3', 'e5', 'i1', 'x5', 'p2', 'c2']}
1769453145.8573916,RECEIVED,fc25de45-8acb-497e-b284-4103333e659d,2fe3f1cc-c6b0-4b43-889c-7c4b75360e0a,c4,c2,27,p2,?,surb={'id': 'c07986bd-7d60-475b-8b84-56ef61030921', 'route': ['p2', 'e9', 'i2', 'x1', 'p1', 'c4']}
1769453146.0092216,RECEIVED,38647b4e-19b5-4c5d-96fc-f5da63b212c8,8a3cbe4d-3b69-4523-aa25-b3390b6cfa3b,c4,c2,26,p2,?,surb={'id': 'ba3398c8-fc02-428e-b930-5a3f3cc8a7dc', 'route': ['p2', 'e2', 'i8', 'x9', 'p1', 'c4']}
1769453146.0700886,SENT,c3e4f5cc-e8da-409f-84a3-cc7d4e893bae,cac7e710-266f-4153-bd61-0fa6a6f4445a,c2,c3,3397,?,p2,
1769453146.070234,CREATED,bc9694ce-ee00-476b-9a73-d1fee63e4d6c,5facf08b-614f-4d76-8c41-97d738fa5a1a,c2,c3,27,?,?,surb={'id': '36b0f3e6-2052-435d-857d-a2ef226f1651', 'route': ['p3', 'e9', 'i2', 'x6', 'p2', 'c2']}
1769453146.3853593,SENT,8a82f1e0-34a0-405b-ac1e-197daa9cabab,a320df56-7547-4d5a-b87a-45935e900451,c2,c3,3384,?,p2,
1769453146.3858285,CREATED,7ebb1988-bef1-4218-9e39-4e5c1dc6c25b,5facf08b-614f-4d76-8c41-97d738fa5a1a,c2,c3,27,?,?,surb={'id': '36b0f3e6-2052-435d-857d-a2ef226f1651', 'route': ['p3', 'e9', 'i2', 'x6', 'p2', 'c2']}
1769453146.3968804,RECEIVED,4fc555e1-745c-4c98-9321-50697e88fa60,2642a40e-275e-4c4f-8f97-e8f59aa90fcd,c4,c2,27,p2,?,surb={'id': 'fdee21a0-8928-454a-8e30-7dbf6c41dab5', 'route': ['p2', 'e2', 'i11', 'x7', 'p1', 'c4']}
1769453146.4660025,RECEIVED,159b45ad-bdfb-49b6-9fe1-4881bfc14ce3,b47f5003-2269-4fe4-ba98-a74f464c4186,c4,c2,27,p2,?,surb={'id': '1ceb7311-149b-4155-a84c-ec3a5839306a', 'route': ['p2', 'e7', 'i9', 'x10', 'p1', 'c4']}
1769453146.6550307,SENT,0e40f389-95fa-481b-b294-77976b6c556e,7ba904b8-5a57-4149-99d2-ab5d3ec73d14,c2,c3,3387,?,p2,
1769453146.6553466,CREATED,15daa635-4a0f-4084-8a00-8921210649ed,6d55d36b-5645-4382-b5cd-a7dae4645299,c2,c3,27,?,?,surb={'id': '040a2664-c39f-49a3-b9c3-060dcb4b4406', 'route': ['p3', 'e8', 'i2', 'x11', 'p2', 'c2']}
1769453146.6986167,SENT,0d3752b9-4344-4d11-8b7e-505814ec999f,ec036228-5885-4e06-b033-83287520062f,c2,c3,3393,?,p2,
1769453146.6987674,CREATED,3bb199fb-5e29-48cc-8d15-dc19dd7883bd,6d55d36b-5645-4382-b5cd-a7dae4645299,c2,c3,27,?,?,surb={'id': '040a2664-c39f-49a3-b9c3-060dcb4b4406', 'route': ['p3', 'e8', 'i2', 'x11', 'p2', 'c2']}
1769453146.8775697,RECEIVED,60a8fda6-d78b-4e38-880f-ca02f515b95c,b47f5003-2269-4fe4-ba98-a74f464c4186,c4,c2,27,p2,?,surb={'id': '1ceb7311-149b-4155-a84c-ec3a5839306a', 'route': ['p2', 'e7', 'i9', 'x10', 'p1', 'c4']}
1769453146.971909,SENT,4916c448-2a0d-42cb-9e40-b9e2ab48ebe2,9c0bdd1a-f69c-4391-a707-7714651eb3ab,c2,c3,3379,?,p2,
1769453146.9724839,CREATED,3a4ff076-efca-4c8b-a1d1-d49515ee9648,0596b6ff-f037-497c-8f00-fbe8485e4e5e,c2,c3,27,?,?,surb={'id': '4c8a8c6f-6717-4da7-8bf0-e6a9993427a4', 'route': ['p3', 'e1', 'i8', 'x1', 'p2', 'c2']}
1769453147.238255,SENT,32b4815f-29e1-471d-af79-6a3a43bdecda,96c0256e-2a8f-46da-94b0-aba7ef4a150f,c2,c3,3376,?,p2,
1769453147.238403,CREATED,53798969-3e0f-405e-b0ca-3a625c53f7d9,0596b6ff-f037-497c-8f00-fbe8485e4e5e,c2,c3,27,?,?,surb={'id': '4c8a8c6f-6717-4da7-8bf0-e6a9993427a4', 'route': ['p3', 'e1', 'i8', 'x1', 'p2', 'c2']}
1769453147.5792527,SENT,cb7991ba-e2e2-45d5-a274-40495c55d828,13ef19e9-61c2-4076-8049-2baf209bf9b7,c2,c3,3392,?,p2,
1769453147.5793986,CREATED,d2c57e6c-0cb7-487e-b33b-1f2d2e772b88,a342d5b4-730c-4106-8b76-8160feeb5ec2,c2,c3,27,?,?,surb={'id': 'adf929cf-acde-4cbf-8f0b-df7fc0e7e637', 'route': ['p3', 'e10', 'i7', 'x6', 'p2', 'c2']}
1769453147.7002013,RECEIVED,6ddad5d3-40c7-49b2-adac-e30aa9039d74,2642a40e-275e-4c4f-8f97-e8f59aa90fcd,c4,c2,27,p2,?,surb={'id': 'fdee21a0-8928-454a-8e30-7dbf6c41dab5', 'route': ['p2', 'e2', 'i11', 'x7', 'p1', 'c4']}
1769453147.9711444,SENT,1aafbcc1-63a9-4c6e-88a5-f13602e2dc95,b4b4b86c-e493-47ba-8d4f-a4e92e1252c5,c2,c3,3367,?,p2,
1769453147.9712915,CREATED,3cd4c2a8-67f4-4e85-8204-0dd08c5b434e,a342d5b4-730c-4106-8b76-8160feeb5ec2,c2,c3,27,?,?,surb={'id': 'adf929cf-acde-4cbf-8f0b-df7fc0e7e637', 'route': ['p3', 'e10', 'i7', 'x6', 'p2', 'c2']}
1769453148.0325768,RECEIVED,91b3c156-2745-4ce8-b197-62e679c1cd2d,e8d3ef07-805c-439b-acae-bd36c3c6ad25,c4,c2,27,p2,?,surb={'id': '267f3d98-7410-4524-8d09-d9f06ce4a675', 'route': ['p2', 'e11', 'i10', 'x2', 'p1', 'c4']}
1769453148.1071606,SENT,d2252e43-3cb4-454f-bd65-06ed86a5ea64,b7872510-5d20-428c-9eba-8a2f654bbb87,c2,c3,3377,?,p2,
1769453148.1073117,CREATED,9a8fb9aa-6a98-46c4-ba16-abc56d5a12da,cb7ed563-30d5-4e2a-982a-6efbd35ba24e,c2,c3,27,?,?,surb={'id': '43b6f1a2-e2ec-454c-b058-0770f4965c4a', 'route': ['p3', 'e3', 'i1', 'x6', 'p2', 'c2']}
1769453148.3739731,RECEIVED,c692d2b7-c32a-4ed5-a127-cc1ea7cb4aff,e8d3ef07-805c-439b-acae-bd36c3c6ad25,c4,c2,27,p2,?,surb={'id': '267f3d98-7410-4524-8d09-d9f06ce4a675', 'route': ['p2', 'e11', 'i10', 'x2', 'p1', 'c4']}
1769453148.376586,SENT,3d50c798-3864-40d9-ac83-4fa4c22d6965,b8b0d62c-86e9-45ff-8129-fd7da2b68fe9,c2,c3,3378,?,p2,
1769453148.376748,CREATED,d52d5fc3-6a82-4c1b-8b4d-e6b9a3739202,cb7ed563-30d5-4e2a-982a-6efbd35ba24e,c2,c3,27,?,?,surb={'id': '43b6f1a2-e2ec-454c-b058-0770f4965c4a', 'route': ['p3', 'e3', 'i1', 'x6', 'p2', 'c2']}
1769453148.6641903,SENT,d01deab6-f91a-4fe0-9995-75bca3303f31,cb91c12f-63f1-4c2a-9d7e-8ad573d823cf,c2,c3,3371,?,p2,
1769453148.66435,CREATED,a5df3916-b490-4526-a579-6fafe979cd85,5c9cab9c-0457-44ed-89fe-aa9ec95d927d,c2,c3,27,?,?,surb={'id': '2d4fd927-d2d1-4e0b-bdd8-40d453d42084', 'route': ['p3', 'e12', 'i3', 'x5', 'p2', 'c2']}
1769453149.188713,RECEIVED,9e9b678e-720a-48fd-90bf-e1facc48db1f,11315676-2fe4-4856-9e32-be7b639d6122,c4,c2,27,p2,?,surb={'id': 'cbdd3448-537b-4c6a-aaa6-52b86f5b2bbd', 'route': ['p2', 'e11', 'i9', 'x3', 'p1', 'c4']}
1769453149.249983,RECEIVED,07fe55c9-4d75-4ff8-bf1b-76c028187e4e,11315676-2fe4-4856-9e32-be7b639d6122,c4,c2,27,p2,?,surb={'id': 'cbdd3448-537b-4c6a-aaa6-52b86f5b2bbd', 'route': ['p2', 'e11', 'i9', 'x3', 'p1', 'c4']}
1769453149.294278,RECEIVED,650ba275-a6e9-4d4d-a142-94b0ac159795,570a096e-e2ca-431b-b8b5-5ab9fb17da0b,c4,c2,27,p2,?,surb={'id': '22cbd060-d620-4ab4-83cf-1d1e08554d6a', 'route': ['p2', 'e1', 'i3', 'x12', 'p1', 'c4']}
1769453149.4656622,SENT,e4db2517-0471-452b-971f-7e383eb34cb5,40072912-b92d-4a89-8582-0400023e8e10,c2,c3,3400,?,p2,
1769453149.4658027,CREATED,63885085-2192-448c-a162-87a6d575b542,5c9cab9c-0457-44ed-89fe-aa9ec95d927d,c2,c3,27,?,?,surb={'id': '2d4fd927-d2d1-4e0b-bdd8-40d453d42084', 'route': ['p3', 'e12', 'i3', 'x5', 'p2', 'c2']}
1769453149.5779653,SENT,05dbe078-03d7-4c8b-b95c-e93af0acab26,a5bec07b-24db-4450-80cb-102a20cddffd,c2,c3,3393,?,p2,
1769453149.578157,CREATED,4cdee725-b8b6-4d53-b559-e1b703900f4c,ba3bb3be-1967-4ef3-900d-1816854f4a44,c2,c3,27,?,?,surb={'id': '9f9bd9e9-bfc3-443b-ac64-7b5fc0b2ed48', 'route': ['p3', 'e10', 'i12', 'x3', 'p2', 'c2']}
1769453149.6676314,SENT,d46e5af6-eebe-454b-9efa-ca348428c0cf,6ddbfe8e-23b3-4951-aa95-1ad6b3ce0691,c2,c3,3384,?,p2,
1769453149.667779,CREATED,50c0b02d-5228-4828-b4e5-596aad608a43,ba3bb3be-1967-4ef3-900d-1816854f4a44,c2,c3,27,?,?,surb={'id': '9f9bd9e9-bfc3-443b-ac64-7b5fc0b2ed48', 'route': ['p3', 'e10', 'i12', 'x3', 'p2', 'c2']}
1769453149.7070074,RECEIVED,c6976aaf-eed5-4655-8c4f-b48e5160707a,570a096e-e2ca-431b-b8b5-5ab9fb17da0b,c4,c2,27,p2,?,surb={'id': '22cbd060-d620-4ab4-83cf-1d1e08554d6a', 'route': ['p2', 'e1', 'i3', 'x12', 'p1', 'c4']}
1769453150.412396,SENT,565867b4-c68f-4f98-afb7-a5b17079d204,10edfd7c-9659-491d-9f07-3f9f93dad833,c2,c3,3360,?,p2,
1769453150.4125037,CREATED,bdf584d8-0d19-4fac-b733-fc8e159e5bc8,b1993acc-a6af-4306-be2e-d4d24b5b5301,c2,c3,27,?,?,surb={'id': '7ad275b3-6aa1-4a00-9a75-874beb710163', 'route': ['p3', 'e8', 'i6', 'x3', 'p2', 'c2']}
1769453150.995176,RECEIVED,4322e951-e9f1-4925-8895-83570b15e25d,c9ad3a32-b772-4a3e-9cac-8978de0ace15,c4,c2,27,p2,?,surb={'id': '52bafc1a-780d-44d5-8ca8-98d4ce244812', 'route': ['p2', 'e11', 'i8', 'x2', 'p1', 'c4']}
1769453151.3886206,SENT,09d38838-ab5b-470a-9f8e-2137a3993495,e1b403ef-0221-4a69-9ebc-ca74a83006c9,c2,c3,3388,?,p2,
1769453151.388774,CREATED,bd3166b9-7b28-46a0-9154-9ffd238c3d4a,b1993acc-a6af-4306-be2e-d4d24b5b5301,c2,c3,27,?,?,surb={'id': '7ad275b3-6aa1-4a00-9a75-874beb710163', 'route': ['p3', 'e8', 'i6', 'x3', 'p2', 'c2']}
1769453151.4307392,SENT,27c0440b-7274-402c-9704-fb1c021735b2,58cae65e-9eaa-4f78-964c-374c07fdf6ea,c2,c3,3391,?,p2,
1769453151.4308875,CREATED,40a460c7-c037-4c98-af18-7a081cdf876e,eb93295e-1da1-48e6-b87a-115ac56e633f,c2,c3,27,?,?,surb={'id': '90739423-3301-475d-a319-4eb8649adeb9', 'route': ['p3', 'e8', 'i2', 'x11', 'p2', 'c2']}
1769453151.5823407,RECEIVED,330ba12f-e46c-4f2c-b773-765137cbcc61,c9ad3a32-b772-4a3e-9cac-8978de0ace15,c4,c2,27,p2,?,surb={'id': '52bafc1a-780d-44d5-8ca8-98d4ce244812', 'route': ['p2', 'e11', 'i8', 'x2', 'p1', 'c4']}
1769453151.6427467,SENT,40fb814c-a8b2-434f-8686-8e0e8fb4da96,333ad111-6265-4443-8c47-0ec1e750fbcc,c2,c3,3384,?,p2,
1769453151.642885,CREATED,821d277f-967e-4f35-bb5b-a19d7db373e5,eb93295e-1da1-48e6-b87a-115ac56e633f,c2,c3,27,?,?,surb={'id': '90739423-3301-475d-a319-4eb8649adeb9', 'route': ['p3', 'e8', 'i2', 'x11', 'p2', 'c2']}
1769453151.6743028,SENT,48127d32-a5ad-4515-bd1a-ed5e631c64a7,75c5eb68-0817-449f-a0e4-e74daf3e5053,c2,c3,3398,?,p2,
1769453151.6744602,CREATED,709c5f26-1e0a-4b6f-8e1b-05370173ad65,702eb03b-92f5-4ead-88d7-afd992178f8d,c2,c3,26,?,?,surb={'id': '2b4e1909-0490-46a7-b909-a7c09538f1f9', 'route': ['p3', 'e6', 'i11', 'x11', 'p2', 'c2']}
1769453152.2496939,SENT,dd20db92-dbcc-488e-88ca-56c357e94bcc,c833e5a3-2e94-4941-8871-6e230f5c3854,c2,c3,3392,?,p2,
1769453152.2498522,CREATED,3d751330-534b-49d6-b00f-d82820297fc7,702eb03b-92f5-4ead-88d7-afd992178f8d,c2,c3,26,?,?,surb={'id': '2b4e1909-0490-46a7-b909-a7c09538f1f9', 'route': ['p3', 'e6', 'i11', 'x11', 'p2', 'c2']}
1769453152.3714972,RECEIVED,0525e7b5-2c91-47ca-8b0f-c92dc933342e,5cd5950e-c55e-4e4d-bd57-e8e0f6bb8c3d,c4,c2,27,p2,?,surb={'id': '15b85f6b-d94b-4067-91df-b13b8827275f', 'route': ['p2', 'e11', 'i11', 'x5', 'p1', 'c4']}
1769453152.5502064,RECEIVED,6e4ccbf5-e13d-4e29-ac1f-9c49492fe4e4,5cd5950e-c55e-4e4d-bd57-e8e0f6bb8c3d,c4,c2,27,p2,?,surb={'id': '15b85f6b-d94b-4067-91df-b13b8827275f', 'route': ['p2', 'e11', 'i11', 'x5', 'p1', 'c4']}
1769453152.7966006,RECEIVED,eada5156-cee3-4ad7-806e-b79bbc22d652,18006243-006f-4c72-b0d3-ed0258e6f98e,c4,c2,27,p2,?,surb={'id': '153d258f-a9af-46fe-b002-98532767cf44', 'route': ['p2', 'e6', 'i1', 'x8', 'p1', 'c4']}
1769453152.807078,RECEIVED,74bc35aa-009b-40d8-8032-aa6a17d0cd42,e7c82c09-f437-463c-912c-204f19f1d533,c4,c2,27,p2,?,surb={'id': '6881c00b-f35b-423c-ae23-1b46188ffbdc', 'route': ['p2', 'e7', 'i4', 'x12', 'p1', 'c4']}
1769453152.8194125,SENT,e14b2972-5e74-48a9-9c5e-4447936bdeb8,b1ad00b7-cbbc-46c2-a844-81125597104d,c2,c3,3370,?,p2,
1769453152.8195095,CREATED,0406f4d1-d177-4d19-a561-a1409bcee5d9,1a617575-962c-4fc6-a1de-b9eeff538d4b,c2,c3,27,?,?,surb={'id': '09f132ad-7baa-45d6-bfab-72c6fcd6ef60', 'route': ['p3', 'e11', 'i8', 'x1', 'p2', 'c2']}
1769453153.066184,SENT,92842ba5-95e4-4469-8768-d74c59e27174,9de4d6a8-48c4-4e82-a2da-47dfe8d99178,c2,c3,3361,?,p2,
1769453153.0663433,CREATED,968459a5-f677-4cd0-a40e-bb94f8ae4cdd,1a617575-962c-4fc6-a1de-b9eeff538d4b,c2,c3,27,?,?,surb={'id': '09f132ad-7baa-45d6-bfab-72c6fcd6ef60', 'route': ['p3', 'e11', 'i8', 'x1', 'p2', 'c2']}
1769453153.118007,RECEIVED,3e6d51c8-608e-402b-ac58-1f4a8d38d996,948ad932-15de-44d8-911b-66112c8eb3bf,c4,c2,27,p2,?,surb={'id': 'e5172489-cc44-4661-908f-a3f18e49a219', 'route': ['p2', 'e8', 'i1', 'x11', 'p1', 'c4']}
1769453153.197455,SENT,2e907b79-8b92-4cd2-908e-678d6e75d639,6dc169b2-227c-471a-897e-2c213a2fe22c,c2,c3,3360,?,p2,
1769453153.1976058,CREATED,d30f107e-d69a-4bd8-b678-a829ae52855a,12cde7f3-8af0-410e-b4b1-1124f312a5cb,c2,c3,27,?,?,surb={'id': '28d4ab67-bcf8-4a93-ae8f-a953fc667bb7', 'route': ['p3', 'e2', 'i12', 'x5', 'p2', 'c2']}
1769453153.4577084,RECEIVED,73b136c8-154e-4682-aa67-955f45cc5db8,629f0d5f-0797-4244-a3bd-cbe7ac2e5dec,c4,c2,26,p2,?,surb={'id': '74267780-06cb-4958-a7b2-00d933ea3e01', 'route': ['p2', 'e9', 'i11', 'x8', 'p1', 'c4']}
1769453153.5355155,SENT,cb5ca033-d357-4c3e-9445-e8cedcff70b2,4b3e87e1-00ae-4cb5-9dd8-fe33d5ba403f,c2,c3,3383,?,p2,
1769453153.5355995,CREATED,cb938d60-9e43-4f35-9304-f67c6da5df9f,12cde7f3-8af0-410e-b4b1-1124f312a5cb,c2,c3,27,?,?,surb={'id': '28d4ab67-bcf8-4a93-ae8f-a953fc667bb7', 'route': ['p3', 'e2', 'i12', 'x5', 'p2', 'c2']}
1769453153.6242511,SENT,3537d687-8db4-468b-8257-64996f7a8552,45a5b247-baf2-4b1d-9fd6-16c6a40107a8,c2,c3,3359,?,p2,
1769453153.6243994,CREATED,ccd70922-bbc2-4f08-8d90-c87a9dd3a5dc,f3d4cc00-f135-4361-8d69-343211ba446b,c2,c3,27,?,?,surb={'id': '4e5f849e-2617-43c0-b579-aa1c2062e021', 'route': ['p3', 'e5', 'i9', 'x6', 'p2', 'c2']}
1769453153.6666288,RECEIVED,f7fbefca-14c9-470d-87b1-f900c9e11820,948ad932-15de-44d8-911b-66112c8eb3bf,c4,c2,27,p2,?,surb={'id': 'e5172489-cc44-4661-908f-a3f18e49a219', 'route': ['p2', 'e8', 'i1', 'x11', 'p1', 'c4']}
1769453153.9569085,RECEIVED,dc71655a-e213-4f08-84d1-dde3fec985e4,629f0d5f-0797-4244-a3bd-cbe7ac2e5dec,c4,c2,26,p2,?,surb={'id': '74267780-06cb-4958-a7b2-00d933ea3e01', 'route': ['p2', 'e9', 'i11', 'x8', 'p1', 'c4']}
1769453154.283794,SENT,76e014c5-b035-458f-9a3c-1199008334a6,7bf96703-3099-4c23-a6bb-94a5d1b40371,c2,c3,3383,?,p2,
1769453154.2839437,CREATED,6d868554-7322-4f64-8acd-2f95dbe32a73,f3d4cc00-f135-4361-8d69-343211ba446b,c2,c3,27,?,?,surb={'id': '4e5f849e-2617-43c0-b579-aa1c2062e021', 'route': ['p3', 'e5', 'i9', 'x6', 'p2', 'c2']}
1769453154.2994711,RECEIVED,2414bc42-d2cc-4af9-b886-30d2fb6f025d,18006243-006f-4c72-b0d3-ed0258e6f98e,c4,c2,27,p2,?,surb={'id': '153d258f-a9af-46fe-b002-98532767cf44', 'route': ['p2', 'e6', 'i1', 'x8', 'p1', 'c4']}
1769453154.536257,RECEIVED,093fcd31-2cae-4e10-be63-e366cfa4d3c3,e7c82c09-f437-463c-912c-204f19f1d533,c4,c2,27,p2,?,surb={'id': '6881c00b-f35b-423c-ae23-1b46188ffbdc', 'route': ['p2', 'e7', 'i4', 'x12', 'p1', 'c4']}
1769453155.0596802,RECEIVED,8a62d333-8522-41c4-a983-04e80e00539b,63b3f163-05cc-456f-87c2-7599291f6fc2,c4,c2,26,p2,?,surb={'id': 'd25d9c82-a712-4aa2-a03e-d0d39cf527df', 'route': ['p2', 'e3', 'i1', 'x5', 'p1', 'c4']}
1769453155.6903481,RECEIVED,9e1233a9-9642-422b-8dc0-659cd80f6a7b,c1cbf9f6-4718-4229-b509-ee98462d8051,c4,c2,27,p2,?,surb={'id': '8c40cb09-794d-45e3-b3a9-e6d532570d03', 'route': ['p2', 'e7', 'i10', 'x4', 'p1', 'c4']}
1769453155.7149575,SENT,fa36917e-772a-40dc-973a-cd39095cfc6d,49e92054-5f56-4723-8a32-1ed8adb72c9f,c2,c3,3404,?,p2,
1769453155.715143,CREATED,33bba9fc-815b-4a2c-8970-3904b759c756,e69a3039-e328-43b4-8c0b-77810834499f,c2,c3,27,?,?,surb={'id': 'a04bda20-ecff-4ff1-abb5-1d3eb17cc303', 'route': ['p3', 'e10', 'i11', 'x11', 'p2', 'c2']}
1769453156.5476754,RECEIVED,a54a8269-ad32-41c5-8042-452549e531c1,5fe26a86-60ab-4824-8ef1-ad8ba991a05e,c4,c2,27,p2,?,surb={'id': 'ab44f06b-5ebf-4453-883c-e2ef72ad4b9c', 'route': ['p2', 'e6', 'i6', 'x4', 'p1', 'c4']}
1769453156.5611706,SENT,d007223e-e5af-47ec-9c24-4b8dd0b4ff72,1f7fa753-2e68-4c2c-9ee2-224d1a2dd844,c2,c3,3396,?,p2,
1769453156.5613637,CREATED,f8b57761-1d8b-4bb5-87b8-160fc849c4a6,e69a3039-e328-43b4-8c0b-77810834499f,c2,c3,27,?,?,surb={'id': 'a04bda20-ecff-4ff1-abb5-1d3eb17cc303', 'route': ['p3', 'e10', 'i11', 'x11', 'p2', 'c2']}
1769453156.604029,RECEIVED,d8b37228-786f-49a2-a81c-2df6525c9f25,13580bb9-6272-412f-911f-6d99d577427f,c4,c2,27,p2,?,surb={'id': '5f2c8dc9-7d22-4d89-b34f-dd89fedab87e', 'route': ['p2', 'e9', 'i9', 'x1', 'p1', 'c4']}
1769453156.7055964,RECEIVED,b8c18d31-4d15-400a-98ef-292027338f11,c1cbf9f6-4718-4229-b509-ee98462d8051,c4,c2,27,p2,?,surb={'id': '8c40cb09-794d-45e3-b3a9-e6d532570d03', 'route': ['p2', 'e7', 'i10', 'x4', 'p1', 'c4']}
1769453156.966119,SENT,bca041ef-99fd-4f52-baf5-4537f1d1db3f,71dea9bb-2d7a-4aed-94de-ff6056e26eed,c2,c3,3390,?,p2,
1769453156.9662707,CREATED,59acc73d-12e5-48a4-9da5-d66ecc6abdb1,bbbfd938-b5db-4e1d-971d-21bfca153221,c2,c3,27,?,?,surb={'id': 'cbac153e-e0a9-4177-87c8-7862372f72e9', 'route': ['p3', 'e10', 'i10', 'x8', 'p2', 'c2']}
1769453157.0053835,RECEIVED,c70a5ba6-7a61-418d-8d98-e4f1182fb53b,5fe26a86-60ab-4824-8ef1-ad8ba991a05e,c4,c2,27,p2,?,surb={'id': 'ab44f06b-5ebf-4453-883c-e2ef72ad4b9c', 'route': ['p2', 'e6', 'i6', 'x4', 'p1', 'c4']}
