timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453449.454923,RECEIVED,8ef77949-a0e4-49ca-8d98-16171dddd82b,0b7347aa-59a1-4adc-9bce-8f7081877448,c3,c1,27,p1,?,surb={'id': '7d639669-9b5d-4003-8cad-d630dee3ac23', 'route': ['p1', 'e3', 'i1', 'x6', 'p3', 'c3']}
1769453449.7822585,SENT,37eab871-be1d-4a69-b1d0-127bae2a3ccc,e6befd4a-aebd-4048-9591-57a89341ff14,c1,c3,3376,?,p1,
1769453449.7823915,CREATED,19df24c2-0e8d-4780-ae26-35c979cac2a0,74bbb19b-be29-4cbe-ac52-02784acc7c35,c1,c3,26,?,?,surb={'id': '8734ea25-cc5a-4392-8d2b-bfc85db86475', 'route': ['p3', 'e10', 'i7', 'x1', 'p1', 'c1']}
1769453449.9400115,RECEIVED,cec826ef-6fa0-4a87-aa7e-cf4b60cc1c1e,5bf2cfe5-772d-4f70-a6d9-22357163f712,c3,c1,27,p1,?,surb={'id': '71b2987e-028f-4f64-957f-05bc04177aa7', 'route': ['p1', 'e2', 'i6', 'x6', 'p3', 'c3']}
1769453450.059954,RECEIVED,9caea79b-4612-4bfa-bdd1-eb71f9a564de,0b7347aa-59a1-4adc-9bce-8f7081877448,c3,c1,27,p1,?,surb={'id': '7d639669-9b5d-4003-8cad-d630dee3ac23', 'route': ['p1', 'e3', 'i1', 'x6', 'p3', 'c3']}
1769453450.1761131,SENT,7f63a72a-30c3-4cdc-8c60-63aaa1d69086,c3f08d7a-7738-4d21-9dec-3cc063b18ffa,c1,c3,3375,?,p1,
1769453450.1762502,CREATED,34bcfc90-c16d-4138-bb6b-47e6927da50a,74bbb19b-be29-4cbe-ac52-02784acc7c35,c1,c3,26,?,?,surb={'id': '8734ea25-cc5a-4392-8d2b-bfc85db86475', 'route': ['p3', 'e10', 'i7', 'x1', 'p1', 'c1']}
1769453450.2540023,SENT,0cb80d5a-15a5-4269-9d4d-4a3b36f3c244,381082ec-b8b2-43a9-88c3-43080ed8621c,c1,c3,3382,?,p1,
1769453450.254158,CREATED,2e298dab-035c-4df2-aa1a-70a881850bd4,82d4c1b5-8777-4dc0-bb59-fe64c0458bdc,c1,c3,27,?,?,surb={'id': '57e6e79b-460f-4218-9c17-a0a9ff293a86', 'route': ['p3', 'e8', 'i6', 'x2', 'p1', 'c1']}
1769453450.49051,SENT,b9e4679b-c689-45a0-ad9e-e598559979d3,f8cd74f4-4be1-4067-aff2-e03f0a1a5256,c1,c3,3359,?,p1,
1769453450.4906807,CREATED,85d9088f-7614-4f4d-94ff-962494f5c993,82d4c1b5-8777-4dc0-bb59-fe64c0458bdc,c1,c3,27,?,?,surb={'id': '57e6e79b-460f-4218-9c17-a0a9ff293a86', 'route': ['p3', 'e8', 'i6', 'x2', 'p1', 'c1']}
1769453450.6358256,SENT,6aa06eff-e54c-4c71-bde5-4dba68f3b66f,500cb3e9-5706-43ae-9ea9-bfbbce2af65f,c1,c3,3379,?,p1,
1769453450.6359787,CREATED,03569650-4784-4477-a44f-f4a8f124ceca,91909863-25e2-4e81-a29b-74080460cfb4,c1,c3,27,?,?,surb={'id': 'b6ab88f3-1f4e-4195-9ae0-33350224942a', 'route': ['p3', 'e10', 'i5', 'x3', 'p1', 'c1']}
1769453450.8604543,SENT,96d31528-05a9-4735-be0e-171fa8bd7409,06bada17-1ce8-4895-95f4-03c2200de70f,c1,c3,3391,?,p1,
1769453450.8605564,CREATED,70c95c0d-2b5f-4a38-9e41-26f22c399cc4,91909863-25e2-4e81-a29b-74080460cfb4,c1,c3,27,?,?,surb={'id': 'b6ab88f3-1f4e-4195-9ae0-33350224942a', 'route': ['p3', 'e10', 'i5', 'x3', 'p1', 'c1']}
1769453451.087789,SENT,b39be842-138c-433e-bfd3-99fcdac54717,eb418482-1d92-4acf-8e3b-7d5f1a5c44bc,c1,c3,3392,?,p1,
1769453451.087939,CREATED,41baf7ee-1776-4da1-ad22-70a0567061ff,2adcc973-18c2-480e-8a5b-9589d6a35143,c1,c3,27,?,?,surb={'id': 'd52835d3-89b2-4efb-9618-3667a37f5129', 'route': ['p3', 'e8', 'i10', 'x11', 'p1', 'c1']}
1769453451.1887069,SENT,bf951fa1-74f4-48ca-ae91-7c118fe3dd46,512efee5-8c1c-4353-9f6a-9c1ef038af65,c1,c3,3391,?,p1,
1769453451.1888607,CREATED,344755f7-8f83-41a7-8a52-619dc80eebf2,2adcc973-18c2-480e-8a5b-9589d6a35143,c1,c3,27,?,?,surb={'id': 'd52835d3-89b2-4efb-9618-3667a37f5129', 'route': ['p3', 'e8', 'i10', 'x11', 'p1', 'c1']}
1769453451.5390859,RECEIVED,89c77b49-612b-407e-82f8-68fc7df37a82,a5a6961d-0d5c-4cfa-b7cb-8b2fb580430b,c3,c1,26,p1,?,surb={'id': '65c5447a-01cc-433c-bf66-5284e6477d14', 'route': ['p1', 'e6', 'i4', 'x6', 'p3', 'c3']}
1769453451.6482525,SENT,329f06da-e39f-495b-9d8b-a236742fe20c,bf4667f9-48aa-42d9-945e-d26dcd1623fa,c1,c3,3379,?,p1,
1769453451.6484084,CREATED,c6768909-8753-4c05-8940-4bf0427dc286,ba6f3b95-a831-45f1-8dd9-a71550cf03b8,c1,c3,27,?,?,surb={'id': 'f3d5b819-b464-442c-880a-dc5f36a9008c', 'route': ['p3', 'e6', 'i9', 'x10', 'p1', 'c1']}
1769453451.6951897,RECEIVED,ae44ea15-4de2-4226-8bfc-6d92e252b3cf,c37b526e-fb14-43f2-8135-1071e362b3d1,c3,c1,26,p1,?,surb={'id': '3c0f21ce-1624-4e67-b210-536953e18b44', 'route': ['p1', 'e4', 'i11', 'x4', 'p3', 'c3']}
1769453451.7836993,SENT,8b428a18-84ea-424c-86cf-7c2370e5b3f7,7ba3c48b-0e7e-4bc1-8105-989226f84322,c1,c3,3383,?,p1,
1769453451.7838655,CREATED,83e01762-7f86-410b-a446-892c41a25236,ba6f3b95-a831-45f1-8dd9-a71550cf03b8,c1,c3,27,?,?,surb={'id': 'f3d5b819-b464-442c-880a-dc5f36a9008c', 'route': ['p3', 'e6', 'i9', 'x10', 'p1', 'c1']}
1769453451.7946422,SENT,eb165b06-3ba8-4c10-b0a3-14baab58a1d5,d1eb5455-7cd0-4104-a2e2-649bb804fdf7,c1,c3,3400,?,p1,
1769453451.7948203,CREATED,a9c31a99-877e-4d43-9cce-6652b0a99294,69e1a4b0-2291-45c9-b9f5-1d83cfe7081c,c1,c3,27,?,?,surb={'id': 'ed73ba4c-bb50-4e51-bb37-b413378679a4', 'route': ['p3', 'e11', 'i7', 'x3', 'p1', 'c1']}
1769453452.2680674,SENT,5cd335a5-ea0b-433b-b685-8825bdb303c2,c1c35f6e-8ac0-4ed1-91c8-855f45190eae,c1,c3,3399,?,p1,
1769453452.2681718,CREATED,54b98bd2-c66a-4532-a71c-3deb3a0cc36b,69e1a4b0-2291-45c9-b9f5-1d83cfe7081c,c1,c3,27,?,?,surb={'id': 'ed73ba4c-bb50-4e51-bb37-b413378679a4', 'route': ['p3', 'e11', 'i7', 'x3', 'p1', 'c1']}
1769453452.2736416,SENT,679ab1ab-22b7-4804-8eb5-c520686754c8,d5e1877f-7724-4746-abb6-8a409a3c2d5d,c1,c3,3382,?,p1,
1769453452.2737474,CREATED,79255e8f-2d89-4879-a38a-cf604602bdc0,cae0acbe-c927-4fd8-961a-9d8c1fc53e1f,c1,c3,27,?,?,surb={'id': '9334756c-666d-4743-a4ed-faf1a93cd55b', 'route': ['p3', 'e2', 'i10', 'x4', 'p1', 'c1']}
1769453452.2861195,RECEIVED,a4decc56-edce-4fe6-b0fc-04451bada72c,10df3f0a-96ba-4ba4-bd39-c5c152a3f9e1,c3,c1,27,p1,?,surb={'id': '6505675c-3ae6-42a4-840b-24624a4414b1', 'route': ['p1', 'e2', 'i8', 'x9', 'p3', 'c3']}
1769453452.4930265,SENT,11a85b76-7cdf-49bf-a5e4-b932d585713d,5318aba8-9263-4822-894e-3099910fe246,c1,c3,3376,?,p1,
1769453452.4931536,CREATED,b086fae8-25f3-4a6f-a29b-d613571e0d9f,cae0acbe-c927-4fd8-961a-9d8c1fc53e1f,c1,c3,27,?,?,surb={'id': '9334756c-666d-4743-a4ed-faf1a93cd55b', 'route': ['p3', 'e2', 'i10', 'x4', 'p1', 'c1']}
1769453452.7491906,SENT,9c90ed66-dcfb-4f1b-b1a3-b765f7fd40a3,6dee70a7-580d-4376-8c08-8e4a24b2108a,c1,c3,3380,?,p1,
1769453452.7492917,CREATED,f8c36012-f328-40e4-b399-26a0f99d3e3d,906f4759-ab39-44fb-a364-e214eacd8605,c1,c3,27,?,?,surb={'id': 'f78980df-b7b3-440e-80c4-8ee323b02be6', 'route': ['p3', 'e7', 'i12', 'x7', 'p1', 'c1']}
1769453452.9399023,SENT,63433403-5930-4a6e-b1b1-7dc31b32e879,215f585f-0f22-4130-b3a1-a23b443301af,c1,c3,3363,?,p1,
1769453452.939992,CREATED,3e1e34a6-90eb-45db-92d1-082d7375c26e,906f4759-ab39-44fb-a364-e214eacd8605,c1,c3,27,?,?,surb={'id': 'f78980df-b7b3-440e-80c4-8ee323b02be6', 'route': ['p3', 'e7', 'i12', 'x7', 'p1', 'c1']}
1769453453.0485523,RECEIVED,6c77993d-8c53-47e2-b8de-cddbc7c99b4f,211b1b56-63e6-4c2c-8df7-5be15d488aba,c3,c1,26,p1,?,surb={'id': '0ab30719-20ba-464d-8010-253e5f410435', 'route': ['p1', 'e7', 'i5', 'x2', 'p3', 'c3']}
1769453453.090381,SENT,7c4b671c-d56e-4c06-b65b-04eb66405534,2d1f43d1-69b1-438e-93dd-0d7735647d50,c1,c3,3399,?,p1,
1769453453.090484,CREATED,e84ba078-f39e-4e89-8a2d-4157afe0210d,188cb3c9-80fe-4359-8209-db156acebf13,c1,c3,27,?,?,surb={'id': 'd47f952d-33af-4e1c-ab19-157edd160a7c', 'route': ['p3', 'e10', 'i1', 'x4', 'p1', 'c1']}
1769453453.2819605,SENT,78ad4da2-e49f-4462-a673-fa473946b6e9,7975b8d6-e445-4967-9aaf-f35135eee51a,c1,c3,3379,?,p1,
1769453453.282082,CREATED,a8f57867-7afc-405c-92d3-29d15878a422,188cb3c9-80fe-4359-8209-db156acebf13,c1,c3,27,?,?,surb={'id': 'd47f952d-33af-4e1c-ab19-157edd160a7c', 'route': ['p3', 'e10', 'i1', 'x4', 'p1', 'c1']}
1769453453.3837976,RECEIVED,a202246b-da41-40a8-8745-7f459055a4ae,211b1b56-63e6-4c2c-8df7-5be15d488aba,c3,c1,26,p1,?,surb={'id': '0ab30719-20ba-464d-8010-253e5f410435', 'route': ['p1', 'e7', 'i5', 'x2', 'p3', 'c3']}
1769453453.8354828,SENT,a5ca32e0-f8c6-40d2-8ceb-ac9226984df2,02949b93-5c8c-4300-b9ba-00429b9c960f,c1,c3,3356,?,p1,
1769453453.8355818,CREATED,886c3c40-acbb-4bd7-a909-916794082c14,96e1c33d-3d47-4048-bd98-daf9f266a69a,c1,c3,25,?,?,surb={'id': '58fe418c-1744-41a9-b11b-8d200311ae05', 'route': ['p3', 'e11', 'i9', 'x1', 'p1', 'c1']}
1769453453.8599946,SENT,1787b67e-ea4c-4cc4-8466-a4ff3c940841,daac64e3-ab80-4aca-b54e-bfcff0aa506d,c1,c3,3361,?,p1,
1769453453.8606536,CREATED,83e0adc1-02ac-4535-9f13-6776f09d2de9,96e1c33d-3d47-4048-bd98-daf9f266a69a,c1,c3,25,?,?,surb={'id': '58fe418c-1744-41a9-b11b-8d200311ae05', 'route': ['p3', 'e11', 'i9', 'x1', 'p1', 'c1']}
1769453454.0181727,RECEIVED,de944560-548f-4593-b9f2-32d6b5c3d2da,db3278cd-4971-496e-83e5-f71ee1e20e81,c3,c1,27,p1,?,surb={'id': '4dedac2b-0420-4d91-b44b-4c6968f3567a', 'route': ['p1', 'e3', 'i10', 'x7', 'p3', 'c3']}
1769453454.1459002,SENT,57ba78b4-3281-4efb-b164-9d0f80e3a284,c5f277e7-f93e-4f70-bd62-254226528a95,c1,c3,3393,?,p1,
1769453454.146013,CREATED,d245c7c2-d667-4624-af3d-b18e6132d548,22ae928d-396f-4856-a7b1-4a5665b4cde6,c1,c3,27,?,?,surb={'id': 'c23086cd-6cea-415c-bdca-2eee469aa6aa', 'route': ['p3', 'e3', 'i1', 'x7', 'p1', 'c1']}
1769453454.6186144,RECEIVED,a1755171-7c21-4899-a107-edcbe6b173a1,c37b526e-fb14-43f2-8135-1071e362b3d1,c3,c1,26,p1,?,surb={'id': '3c0f21ce-1624-4e67-b210-536953e18b44', 'route': ['p1', 'e4', 'i11', 'x4', 'p3', 'c3']}
1769453455.0129104,SENT,2da53395-7d7e-4d95-af8c-ae3b8acb72af,1333b931-a563-4558-add0-cb2e7f1d0c29,c1,c3,3371,?,p1,
1769453455.0129726,CREATED,7040e1a4-36dc-4ef7-b6b4-2e139868874e,22ae928d-396f-4856-a7b1-4a5665b4cde6,c1,c3,27,?,?,surb={'id': 'c23086cd-6cea-415c-bdca-2eee469aa6aa', 'route': ['p3', 'e3', 'i1', 'x7', 'p1', 'c1']}
1769453455.11381,RECEIVED,5c098157-7c85-4181-9b60-aeebeb7bd11d,f86c97d8-375f-4e57-9aed-193933e0c022,c3,c1,27,p1,?,surb={'id': '2c2592f7-9037-4b33-87ab-18a4f66f5ffc', 'route': ['p1', 'e7', 'i10', 'x8', 'p3', 'c3']}
1769453455.4544466,SENT,6da53be4-7f5c-4c24-b870-2206d112460e,a2ca6e72-cfeb-4604-b7e8-1ad8fd8db4ec,c1,c3,3396,?,p1,
1769453455.4546537,CREATED,dd08a7a4-c5b5-4776-b53c-cf67009fa1ff,3445d568-daf2-42da-8ad1-00bd6de59e42,c1,c3,27,?,?,surb={'id': '1fb2ebcb-d0cb-4671-a7a9-8468530a09c6', 'route': ['p3', 'e8', 'i2', 'x11', 'p1', 'c1']}
1769453455.561598,SENT,3246c208-58d2-4b9c-b449-80d2ee599290,1aa45c8b-b3c5-451d-b05a-efa9e0939a3e,c1,c3,3375,?,p1,
1769453455.5617363,CREATED,820a52fc-1588-4e86-a789-8f92e89cd483,3445d568-daf2-42da-8ad1-00bd6de59e42,c1,c3,27,?,?,surb={'id': '1fb2ebcb-d0cb-4671-a7a9-8468530a09c6', 'route': ['p3', 'e8', 'i2', 'x11', 'p1', 'c1']}
1769453455.6836689,RECEIVED,f43e0292-cbc1-49bf-ad5e-290c2bd081b3,f86c97d8-375f-4e57-9aed-193933e0c022,c3,c1,27,p1,?,surb={'id': '2c2592f7-9037-4b33-87ab-18a4f66f5ffc', 'route': ['p1', 'e7', 'i10', 'x8', 'p3', 'c3']}
1769453455.7483778,RECEIVED,dc09831c-dc5a-40a6-b8b5-cb08dd432ca8,55274b85-55bf-4ce7-b762-031fc81e7b2f,c3,c1,27,p1,?,surb={'id': '125eb7e0-ef50-4d47-8dc4-ff86d8ffe315', 'route': ['p1', 'e3', 'i6', 'x10', 'p3', 'c3']}
1769453455.90201,SENT,444cda97-92b5-4879-9050-9b63b426e330,0bb2b20e-8b67-4e67-b63b-199bd12adc16,c1,c3,3383,?,p1,
1769453455.9021015,CREATED,72bc5081-c6e2-4046-b2b6-2af2c57a10cc,3563a474-2dc3-46b3-bd13-a2c6a4346e87,c1,c3,27,?,?,surb={'id': '531370b5-b087-438f-b191-c2ed4337b3c6', 'route': ['p3', 'e8', 'i5', 'x6', 'p1', 'c1']}
1769453455.939408,RECEIVED,176352a1-3f92-4f79-92a8-91080ca1a5ab,10df3f0a-96ba-4ba4-bd39-c5c152a3f9e1,c3,c1,27,p1,?,surb={'id': '6505675c-3ae6-42a4-840b-24624a4414b1', 'route': ['p1', 'e2', 'i8', 'x9', 'p3', 'c3']}
1769453455.9441192,RECEIVED,27fb2338-2261-43b1-97dd-fdc69a714a39,db3278cd-4971-496e-83e5-f71ee1e20e81,c3,c1,27,p1,?,surb={'id': '4dedac2b-0420-4d91-b44b-4c6968f3567a', 'route': ['p1', 'e3', 'i10', 'x7', 'p3', 'c3']}
1769453456.342097,SENT,b4ce4f37-87ae-4768-88f5-3919ee637c17,ad183c4e-fa41-4c03-ac31-48e01016f37c,c1,c3,3405,?,p1,
1769453456.3421934,CREATED,6bf00a11-1ca0-4b5c-86bd-86abd88b24e7,3563a474-2dc3-46b3-bd13-a2c6a4346e87,c1,c3,27,?,?,surb={'id': '531370b5-b087-438f-b191-c2ed4337b3c6', 'route': ['p3', 'e8', 'i5', 'x6', 'p1', 'c1']}
1769453456.8162234,SENT,53d60eed-06af-4fc7-b1c3-60e695030451,ec953268-6f96-4f40-8ade-e01eb6eedf93,c1,c3,3371,?,p1,
1769453456.816379,CREATED,cb30173b-fe49-44b9-be96-e64a6ecbcc06,836ba7ea-c947-4171-a204-9ee07b8b5534,c1,c3,26,?,?,surb={'id': '08d89e72-0b89-4f94-a3b1-3e1696acfffa', 'route': ['p3', 'e8', 'i11', 'x4', 'p1', 'c1']}
1769453457.007553,RECEIVED,4eea7e73-6074-4503-a176-6354648c0ada,cd1ac863-324f-4052-8b1e-324da5e35228,c3,c1,27,p1,?,surb={'id': '4d1ed398-a14a-46d2-9646-2c43626750ce', 'route': ['p1', 'e4', 'i6', 'x1', 'p3', 'c3']}
1769453457.0594249,RECEIVED,1f75cf38-dce9-43fb-9d60-e8ce7034d93b,cd1ac863-324f-4052-8b1e-324da5e35228,c3,c1,27,p1,?,surb={'id': '4d1ed398-a14a-46d2-9646-2c43626750ce', 'route': ['p1', 'e4', 'i6', 'x1', 'p3', 'c3']}
1769453457.3081856,SENT,accc5419-9454-42c2-8f02-fb70f367635a,2d6415a5-4fd4-432d-9afc-d1e2174e6984,c1,c3,3379,?,p1,
1769453457.3082874,CREATED,9122402f-3575-47f2-8c69-5262d85e1ff0,836ba7ea-c947-4171-a204-9ee07b8b5534,c1,c3,26,?,?,surb={'id': '08d89e72-0b89-4f94-a3b1-3e1696acfffa', 'route': ['p3', 'e8', 'i11', 'x4', 'p1', 'c1']}
1769453457.5442073,SENT,3f8b7f9d-13c7-4d14-bd76-86b8c8344155,a717b0ed-4ea9-4890-9ddd-fe9540cc6e67,c1,c3,3387,?,p1,
1769453457.5443103,CREATED,c64221e7-c1c0-46f5-a20b-c646f1ea96a2,8d64e9a8-9360-446d-aa17-dc065a6749a8,c1,c3,27,?,?,surb={'id': '9fae616f-6dad-4b4e-8c31-3d16707163ce', 'route': ['p3', 'e3', 'i10', 'x11', 'p1', 'c1']}
1769453457.6976645,SENT,62cfa934-5114-4292-95c3-b31f7759b918,bdd24e09-9b6a-452b-a0a8-048ed4f2b301,c1,c3,3392,?,p1,
1769453457.6977644,CREATED,347e36de-604c-4202-aba2-b06b92c50918,8d64e9a8-9360-446d-aa17-dc065a6749a8,c1,c3,27,?,?,surb={'id': '9fae616f-6dad-4b4e-8c31-3d16707163ce', 'route': ['p3', 'e3', 'i10', 'x11', 'p1', 'c1']}
1769453457.7186098,RECEIVED,2dd6ccaf-b712-4efd-ac97-292896de0030,95f666df-e5ea-4b53-99ec-a2cdb8b61e31,c3,c1,27,p1,?,surb={'id': '0083bdfd-dbcb-4dca-89ed-20cb84a0ce64', 'route': ['p1', 'e5', 'i4', 'x8', 'p3', 'c3']}
1769453457.8476875,SENT,e2f05453-df24-4088-b6ad-3d4609862fef,1d41c52c-c5c8-45d0-9cd6-c8428a472ac0,c1,c3,3380,?,p1,
1769453457.847791,CREATED,2107935a-4f28-4acc-8fa2-4e651d15794d,b757d00b-a995-46b7-99ca-2c727a0a0c90,c1,c3,27,?,?,surb={'id': 'd1d7ee14-2410-4d6e-b9bd-3d9bb6a9f732', 'route': ['p3', 'e7', 'i6', 'x5', 'p1', 'c1']}
1769453458.013984,RECEIVED,3a0809ac-cb93-4e62-a527-597b391e6bdf,791d589c-2024-4319-a286-2bc4ce595f37,c3,c1,26,p1,?,surb={'id': 'cb7a529a-36c5-4188-9209-0d215d70cf39', 'route': ['p1', 'e1', 'i2', 'x2', 'p3', 'c3']}
1769453458.1303775,RECEIVED,e1c79e32-78ce-4a5e-828f-7e846a10d77f,95f666df-e5ea-4b53-99ec-a2cdb8b61e31,c3,c1,27,p1,?,surb={'id': '0083bdfd-dbcb-4dca-89ed-20cb84a0ce64', 'route': ['p1', 'e5', 'i4', 'x8', 'p3', 'c3']}
1769453458.2085016,SENT,86ad5887-74b8-4787-98ad-11c384c5b9ee,5b6f2cb6-740e-47e9-a152-97a590da7613,c1,c3,3379,?,p1,
1769453458.2086053,CREATED,a3695c13-163a-43b6-9fe4-2664bc761845,b757d00b-a995-46b7-99ca-2c727a0a0c90,c1,c3,27,?,?,surb={'id': 'd1d7ee14-2410-4d6e-b9bd-3d9bb6a9f732', 'route': ['p3', 'e7', 'i6', 'x5', 'p1', 'c1']}
1769453458.438454,SENT,888878da-3de6-4dfa-85bd-70782c66649c,4723a19f-85d9-47ef-98b2-0f835a6de8a1,c1,c3,3383,?,p1,
1769453458.4385571,CREATED,2151fa7e-0b49-411b-a0d2-c0043e2a72ee,d0478db6-cbce-4ab0-83ba-5fe438fda046,c1,c3,27,?,?,surb={'id': 'c32ccbea-7b01-4a4b-9828-5d6d3176e734', 'route': ['p3', 'e2', 'i12', 'x4', 'p1', 'c1']}
1769453458.4629202,SENT,b61ea21e-4ff3-410d-a3ca-042524c71fb2,ea6bb349-dc13-4551-8502-93b3e8388412,c1,c3,3407,?,p1,
1769453458.463557,CREATED,d9e3b93c-5ec1-4f52-a1fd-cb1f08c47166,d0478db6-cbce-4ab0-83ba-5fe438fda046,c1,c3,27,?,?,surb={'id': 'c32ccbea-7b01-4a4b-9828-5d6d3176e734', 'route': ['p3', 'e2', 'i12', 'x4', 'p1', 'c1']}
1769453458.636473,SENT,80a17286-d900-433d-a11c-4dd095fcfcb2,2fab6e87-b6bb-4799-8450-3e1b47eddab2,c1,c3,3383,?,p1,
1769453458.6366274,CREATED,f853fc4f-0615-46a7-b305-dd107729c8a6,c5f4e625-8148-4a9c-bf62-1ec3b2fc6946,c1,c3,27,?,?,surb={'id': 'b5c149e0-cdd8-4821-83fc-89499bb50085', 'route': ['p3', 'e2', 'i2', 'x5', 'p1', 'c1']}
1769453459.1078153,RECEIVED,3c2800ca-e07d-4b5a-a18c-0c516123ff56,4576db57-92c3-4268-bedd-2941b9a8ce76,c3,c1,27,p1,?,surb={'id': 'b68bce0b-6c49-4127-84e4-e2049e8091e7', 'route': ['p1', 'e6', 'i2', 'x10', 'p3', 'c3']}
1769453459.2434154,RECEIVED,dd11811e-c1f0-4574-8621-08513c33fa56,da91860f-179a-421c-954d-4fa631c44453,c3,c1,26,p1,?,surb={'id': '168ed228-321b-43bb-8d5a-de97b04a6827', 'route': ['p1', 'e7', 'i5', 'x4', 'p3', 'c3']}
1769453459.5438101,RECEIVED,6810baec-0c64-40e8-be14-6f0eedf320f7,93207efa-a44e-4798-9e0d-70507cb897ac,c3,c1,27,p1,?,surb={'id': '20e2331e-136c-43b2-911c-32c0ba406e91', 'route': ['p1', 'e12', 'i12', 'x1', 'p3', 'c3']}
1769453459.8031456,RECEIVED,af775ff6-16c3-4af5-9647-ecb97d74299e,da91860f-179a-421c-954d-4fa631c44453,c3,c1,26,p1,?,surb={'id': '168ed228-321b-43bb-8d5a-de97b04a6827', 'route': ['p1', 'e7', 'i5', 'x4', 'p3', 'c3']}
1769453459.8543637,SENT,b1a9f822-7834-4efc-bcab-ce6456054743,d5253f70-e672-4ec7-8704-4e2e15f62d70,c1,c3,3385,?,p1,
1769453459.8544405,CREATED,7e5151b8-5961-43e7-bf3e-23568aa6bb3e,c5f4e625-8148-4a9c-bf62-1ec3b2fc6946,c1,c3,27,?,?,surb={'id': 'b5c149e0-cdd8-4821-83fc-89499bb50085', 'route': ['p3', 'e2', 'i2', 'x5', 'p1', 'c1']}
1769453459.9107156,SENT,9d77cda8-2ce5-402c-a990-49db496230b6,2e3ae3b8-6269-4cb5-812c-f76f37ad2547,c1,c3,3390,?,p1,
1769453459.9108114,CREATED,fac2becc-c363-48d2-9429-50d2ec979b80,ff422b94-f017-4ffa-bb2f-8fdc1d5b1696,c1,c3,27,?,?,surb={'id': '318ff0d5-1561-4ef8-b442-901aa44c115b', 'route': ['p3', 'e9', 'i10', 'x3', 'p1', 'c1']}
1769453460.0373669,SENT,09989870-8d0d-41b8-a246-26b80d42edd2,d36d9ef6-1187-4934-9a93-25821cbd040b,c1,c3,3379,?,p1,
1769453460.0375202,CREATED,760ad495-d04a-4d82-b83f-ba97abec3d7e,ff422b94-f017-4ffa-bb2f-8fdc1d5b1696,c1,c3,27,?,?,surb={'id': '318ff0d5-1561-4ef8-b442-901aa44c115b', 'route': ['p3', 'e9', 'i10', 'x3', 'p1', 'c1']}
1769453460.2456553,RECEIVED,e8fefb61-8cfe-495f-a5b3-4561b131334b,791d589c-2024-4319-a286-2bc4ce595f37,c3,c1,26,p1,?,surb={'id': 'cb7a529a-36c5-4188-9209-0d215d70cf39', 'route': ['p1', 'e1', 'i2', 'x2', 'p3', 'c3']}
1769453460.258586,SENT,cdb2a409-b740-44bf-a276-c75dba2f311c,3c2fa723-47cf-43b3-a885-1e40447dae3a,c1,c3,3359,?,p1,
1769453460.2586987,CREATED,c15de06b-1c21-4f14-b0c4-24a619f2618f,b493032e-0d15-4e1c-a599-3001c9f71ca4,c1,c3,27,?,?,surb={'id': '4de9337f-adb7-4bbe-bab0-b72919ae28a1', 'route': ['p3', 'e4', 'i11', 'x12', 'p1', 'c1']}
1769453460.2776318,SENT,29cc6a4e-ced7-43e4-bb59-4f09b4cc863d,1fa2225a-ec53-4d56-8800-12769b7766a2,c1,c3,3388,?,p1,
1769453460.2777402,CREATED,121d9f44-334a-437f-8e52-61c533d518f4,b493032e-0d15-4e1c-a599-3001c9f71ca4,c1,c3,27,?,?,surb={'id': '4de9337f-adb7-4bbe-bab0-b72919ae28a1', 'route': ['p3', 'e4', 'i11', 'x12', 'p1', 'c1']}
1769453460.3485258,RECEIVED,435224a9-47ef-42c8-aba4-0f60dd3290a9,93207efa-a44e-4798-9e0d-70507cb897ac,c3,c1,27,p1,?,surb={'id': '20e2331e-136c-43b2-911c-32c0ba406e91', 'route': ['p1', 'e12', 'i12', 'x1', 'p3', 'c3']}
1769453460.7040215,SENT,15aac08d-0a1a-4409-9de6-313af8e3fe62,743e3b56-156f-41c4-93d3-0af6e50887fd,c1,c3,3388,?,p1,
1769453460.704221,CREATED,3b57f95e-802d-4c2a-9d0f-c554cce3fdda,ecc03ee0-32ef-492a-a01b-718d14ea00b6,c1,c3,27,?,?,surb={'id': '4de9c032-0f4e-4779-81c0-09a164a694a8', 'route': ['p3', 'e5', 'i5', 'x10', 'p1', 'c1']}
1769453460.8413692,RECEIVED,58f0c2e1-d6f6-4956-873a-bf58dfd33826,c1571363-b35d-441d-85a8-19dcca7d956d,c3,c1,27,p1,?,surb={'id': '2bc5e564-a99f-4c16-92b6-59538fd9caff', 'route': ['p1', 'e10', 'i9', 'x3', 'p3', 'c3']}
1769453461.0935073,SENT,24609ac9-0a9f-4816-bb07-90ab78a33e91,92abfef5-2fee-405e-af65-04922b55c434,c1,c3,3364,?,p1,
1769453461.093957,CREATED,6f6f286e-fef6-495a-8f4a-2c36e205b933,ecc03ee0-32ef-492a-a01b-718d14ea00b6,c1,c3,27,?,?,surb={'id': '4de9c032-0f4e-4779-81c0-09a164a694a8', 'route': ['p3', 'e5', 'i5', 'x10', 'p1', 'c1']}
1769453461.5891747,SENT,ca0f8368-50e4-45d2-800c-523ba65960ff,07cbe083-50dd-4055-9c8e-52c21b89eed9,c1,c3,3396,?,p1,
