timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453367.6562138,SENT,f798b2a4-ed1a-449b-abcb-6c0e7d97e9dd,b1b69535-c27f-4dd7-84fb-29a503278fd7,c3,c1,3371,?,p3,
1769453367.6563785,CREATED,a90c20a2-e639-4b3b-8aaa-a49d4eb720db,b2cc4dd5-9562-454d-bd4e-8f28cb37afe4,c3,c1,27,?,?,surb={'id': '0d11819d-0db6-4202-9ba9-f9c8e52b944b', 'route': ['p1', 'e5', 'i4', 'x2', 'p3', 'c3']}
1769453367.79837,RECEIVED,a2b64091-bc93-4f7d-997f-2d3ee9db9286,bc68e7bc-9f25-471a-b1e8-b10765639a7e,c1,c3,27,p3,?,surb={'id': '6640cc24-3b06-4e53-84ee-c93314651fc3', 'route': ['p3', 'e10', 'i6', 'x9', 'p1', 'c1']}
1769453367.9062586,RECEIVED,57939e61-f4f3-43f6-ab01-a664e90e3974,05b8ec88-d03c-470e-abc4-7b32edcd824c,c2,c3,27,p3,?,surb={'id': 'dfc7ef8c-2743-45b0-9a03-c864c7a2e60c', 'route': ['p3', 'e3', 'i9', 'x12', 'p2', 'c2']}
1769453368.1316192,SENT,1da79bc5-89bb-479a-89aa-2ec99912fb42,48a94079-f101-4e31-b1bc-48f323172043,c3,c1,3359,?,p3,
1769453368.1316938,CREATED,132b6417-7ce8-4490-9d87-e5260b9e102f,b2cc4dd5-9562-454d-bd4e-8f28cb37afe4,c3,c1,27,?,?,surb={'id': '0d11819d-0db6-4202-9ba9-f9c8e52b944b', 'route': ['p1', 'e5', 'i4', 'x2', 'p3', 'c3']}
1769453368.2919855,SENT,1ddef185-b969-4a08-8ea7-36b5270c44c0,5d7beba0-2dd9-445d-b7f4-8272ccf99f6d,c3,c1,3392,?,p3,
1769453368.2921073,CREATED,f47c631e-9cb5-40d0-8a6b-6dbd7229449d,1f29ad6a-7ae2-4d0a-a9b5-523f8a0d170c,c3,c1,27,?,?,surb={'id': 'e51b848b-7e5d-40da-82ea-665b079938ee', 'route': ['p1', 'e7', 'i2', 'x11', 'p3', 'c3']}
1769453368.885892,RECEIVED,0395696b-bc69-4f6e-ac71-523b13b4755a,589ebf1b-f43a-4541-9434-26cf75e1eadd,c2,c3,27,p3,?,surb={'id': 'ffe1a0dc-ae55-414e-b342-e87824d60b5f', 'route': ['p3', 'e6', 'i5', 'x6', 'p2', 'c2']}
1769453369.412722,RECEIVED,335f14e6-229c-41d6-aff6-4b495f5c3380,d5e9f853-b961-49a0-9993-0e861a7f65f8,c1,c3,27,p3,?,surb={'id': 'fa0c0b40-9aa7-4079-a746-94bd63e770ea', 'route': ['p3', 'e9', 'i8', 'x12', 'p1', 'c1']}
1769453369.6971543,RECEIVED,23f46c2d-18d0-4eec-aa8d-c6d1cba62e64,f3a4abd3-2177-4a84-bd1d-3d46c8e2174b,c1,c3,26,p3,?,surb={'id': '2fe7ccfb-5e91-4ff7-9333-ae3a67679197', 'route': ['p3', 'e1', 'i11', 'x4', 'p1', 'c1']}
1769453369.7575188,SENT,19e32acf-3f86-4739-9e2f-0860e867b80e,cf972504-ff2e-4611-a881-94157935efe9,c3,c1,3375,?,p3,
1769453369.7575822,CREATED,a7dd962d-7fbb-4257-a77b-f9e4ba875133,1f29ad6a-7ae2-4d0a-a9b5-523f8a0d170c,c3,c1,27,?,?,surb={'id': 'e51b848b-7e5d-40da-82ea-665b079938ee', 'route': ['p1', 'e7', 'i2', 'x11', 'p3', 'c3']}
1769453369.850956,RECEIVED,b36404f2-85c7-4940-b887-43f1a15abc51,f3a4abd3-2177-4a84-bd1d-3d46c8e2174b,c1,c3,26,p3,?,surb={'id': '2fe7ccfb-5e91-4ff7-9333-ae3a67679197', 'route': ['p3', 'e1', 'i11', 'x4', 'p1', 'c1']}
1769453369.9496162,RECEIVED,b98b35b0-b34f-4a86-a713-cee8544e2d27,46e95761-415d-474c-9086-681ebfb27444,c1,c3,27,p3,?,surb={'id': 'b77589cf-b4c3-47e9-a657-36f806bd2117', 'route': ['p3', 'e2', 'i12', 'x5', 'p1', 'c1']}
1769453370.263335,RECEIVED,fcd94c98-ae7a-4761-ac5b-7f6a8c392018,d5e9f853-b961-49a0-9993-0e861a7f65f8,c1,c3,27,p3,?,surb={'id': 'fa0c0b40-9aa7-4079-a746-94bd63e770ea', 'route': ['p3', 'e9', 'i8', 'x12', 'p1', 'c1']}
1769453370.2783508,SENT,dcf946a5-b838-4800-9f26-3c1ce1b49657,36ab30cf-501d-4de8-83fb-4e844c62d3df,c3,c1,3376,?,p3,
1769453370.2784371,CREATED,72484297-53e0-449e-b2d6-dc886638202b,b77f2d1e-f33f-4ac0-83b4-89ea56031ac3,c3,c1,27,?,?,surb={'id': '0d6f5c6d-46b2-45e4-9cfd-26ad8570ee5a', 'route': ['p1', 'e10', 'i7', 'x12', 'p3', 'c3']}
1769453370.2906866,RECEIVED,42835c7f-5f30-4cde-b86a-7913ccf92b5b,4af726f5-b01c-4e4f-8cd3-e478d1eaceca,c1,c3,26,p3,?,surb={'id': '56e025e0-2e14-4224-85cf-107bc6c29cc2', 'route': ['p3', 'e4', 'i10', 'x2', 'p1', 'c1']}
1769453370.297543,RECEIVED,7d2f2af2-4a32-4c26-a1e1-f6e196caaacb,058a53a0-de14-4761-9c58-ef16c17b78bc,c1,c3,27,p3,?,surb={'id': '4b69a77c-a529-4c31-81ab-c95ec897720e', 'route': ['p3', 'e2', 'i1', 'x9', 'p1', 'c1']}
1769453370.5105371,RECEIVED,788de6c3-7d49-42f0-9e77-84f320b4d407,3df2e3cb-7374-4aa5-a68e-1ab50c09b886,c1,c3,27,p3,?,surb={'id': 'e19b3fac-4304-4672-ae38-7a488136d441', 'route': ['p3', 'e7', 'i1', 'x5', 'p1', 'c1']}
1769453370.6685338,RECEIVED,1eb506d6-675b-4a3c-9e9e-fec41d218eba,bc68e7bc-9f25-471a-b1e8-b10765639a7e,c1,c3,27,p3,?,surb={'id': '6640cc24-3b06-4e53-84ee-c93314651fc3', 'route': ['p3', 'e10', 'i6', 'x9', 'p1', 'c1']}
1769453370.747521,RECEIVED,6566404e-b2d9-4643-af6c-8027d616e6fc,54cde4c5-5ea2-451f-9995-864fa1bbe936,c2,c3,27,p3,?,surb={'id': '0880a7b6-e328-4a4e-ace8-b74ba3153ec7', 'route': ['p3', 'e4', 'i12', 'x10', 'p2', 'c2']}
1769453370.851097,RECEIVED,1e3a86ff-2297-4c9b-9d89-9802e2c2452a,4af726f5-b01c-4e4f-8cd3-e478d1eaceca,c1,c3,26,p3,?,surb={'id': '56e025e0-2e14-4224-85cf-107bc6c29cc2', 'route': ['p3', 'e4', 'i10', 'x2', 'p1', 'c1']}
1769453370.888774,RECEIVED,c60770fa-e227-4f7e-b86c-353c77e2847a,9f8d1767-0713-48c4-987f-42f95ccf302f,c2,c3,27,p3,?,surb={'id': '46bc27b3-279d-4680-bfff-2edf41228a9f', 'route': ['p3', 'e6', 'i4', 'x6', 'p2', 'c2']}
1769453371.148642,RECEIVED,06bfab6e-6136-487e-bad6-8d61d5667946,058a53a0-de14-4761-9c58-ef16c17b78bc,c1,c3,27,p3,?,surb={'id': '4b69a77c-a529-4c31-81ab-c95ec897720e', 'route': ['p3', 'e2', 'i1', 'x9', 'p1', 'c1']}
1769453371.4068203,SENT,d9a49c45-86c1-45c9-9a56-8f19829ec296,52fcc048-2e20-4644-8716-e31792559bd7,c3,c1,3388,?,p3,
1769453371.4069731,CREATED,cdd85f70-9be7-4476-aaec-06aa35444276,b77f2d1e-f33f-4ac0-83b4-89ea56031ac3,c3,c1,27,?,?,surb={'id': '0d6f5c6d-46b2-45e4-9cfd-26ad8570ee5a', 'route': ['p1', 'e10', 'i7', 'x12', 'p3', 'c3']}
1769453371.4817529,RECEIVED,30b8200d-587e-48db-b8c6-0be1f0425fd1,0f6ffd2f-596d-4669-a70b-a81a171e7a8b,c2,c3,26,p3,?,surb={'id': '8f9f6fc2-bf98-460a-b0db-70ce30a14011', 'route': ['p3', 'e7', 'i8', 'x7', 'p2', 'c2']}
1769453371.7468593,RECEIVED,88935670-43e0-476c-ab50-682c9d9a9449,7aff90db-765c-4802-a98b-d2fc26c17a9b,c1,c3,26,p3,?,surb={'id': 'aa294035-a49e-48be-bad1-e0cd26181578', 'route': ['p3', 'e7', 'i9', 'x6', 'p1', 'c1']}
1769453371.91487,SENT,3f3ddd1b-b908-4404-b3cc-dd1d63a2f9c0,c352ef6a-6503-4103-b50f-b98ad1785983,c3,c1,3383,?,p3,
1769453371.9150188,CREATED,44b9217a-460e-4f41-b567-cb2acac00887,f4a785e2-00c7-4133-9f5e-088a6d3b993d,c3,c1,26,?,?,surb={'id': 'a072d23a-63c4-4799-8567-a27f21526f4f', 'route': ['p1', 'e12', 'i6', 'x6', 'p3', 'c3']}
1769453372.065072,RECEIVED,ca3353aa-0ba3-4154-bd24-38e7bb9d0fc4,310f8c76-4fa4-467a-962d-35321f97dc7b,c1,c3,24,p3,?,surb={'id': '2d500a0a-a817-4c4b-aaf6-ea2ddc6bc24e', 'route': ['p3', 'e11', 'i10', 'x4', 'p1', 'c1']}
1769453372.0920966,SENT,039c41e5-44fa-40a5-9c4f-8dc942ab4928,7d8fbbae-7c11-4e0a-b3e2-ee9d0173b269,c3,c1,3372,?,p3,
1769453372.0922532,CREATED,fdec3588-a31f-40cb-9681-48fb7b85475e,f4a785e2-00c7-4133-9f5e-088a6d3b993d,c3,c1,26,?,?,surb={'id': 'a072d23a-63c4-4799-8567-a27f21526f4f', 'route': ['p1', 'e12', 'i6', 'x6', 'p3', 'c3']}
1769453372.1161873,RECEIVED,febcf135-eef6-4edb-8176-d3c6081cd758,54cde4c5-5ea2-451f-9995-864fa1bbe936,c2,c3,27,p3,?,surb={'id': '0880a7b6-e328-4a4e-ace8-b74ba3153ec7', 'route': ['p3', 'e4', 'i12', 'x10', 'p2', 'c2']}
1769453372.1433976,SENT,f38e13eb-e9b9-45c0-8878-744b303f5693,792ddd48-de67-4dde-ba3b-fa2b7a411767,c3,c1,3359,?,p3,
1769453372.1435435,CREATED,8d3b6d28-401a-40fb-a9cf-45aba7cad195,186df5e9-2c1d-41f7-9ad8-1992d24d16cf,c3,c1,26,?,?,surb={'id': 'c00e95b2-8441-4a88-abcc-f4e0471b16f9', 'route': ['p1', 'e1', 'i9', 'x10', 'p3', 'c3']}
1769453372.1844416,RECEIVED,e8d343df-a603-49ff-8dcc-a603d99568be,cbb455be-2480-4697-be88-bb6dc893252f,c1,c3,27,p3,?,surb={'id': '08b631a4-9cf1-414a-9756-7980a6e845e2', 'route': ['p3', 'e4', 'i8', 'x11', 'p1', 'c1']}
1769453372.3115938,RECEIVED,94d64485-ee59-439c-9af9-4c78dd7550a9,310f8c76-4fa4-467a-962d-35321f97dc7b,c1,c3,24,p3,?,surb={'id': '2d500a0a-a817-4c4b-aaf6-ea2ddc6bc24e', 'route': ['p3', 'e11', 'i10', 'x4', 'p1', 'c1']}
1769453372.405458,RECEIVED,f25e7741-8534-47ba-b767-ff99a0a3258f,067f2203-3693-4220-a7e3-c2275509f9ce,c1,c3,26,p3,?,surb={'id': '1360964f-b1be-4ecd-9227-cb6cac854e88', 'route': ['p3', 'e6', 'i8', 'x12', 'p1', 'c1']}
1769453372.6338573,SENT,7ed88c21-ce82-4dff-947a-60f983f20f14,b2a68739-4348-4a8b-9d59-dcb5f50e5d88,c3,c1,3384,?,p3,
1769453372.634024,CREATED,c3053f75-1a20-473d-9788-98d5eb348efc,186df5e9-2c1d-41f7-9ad8-1992d24d16cf,c3,c1,26,?,?,surb={'id': 'c00e95b2-8441-4a88-abcc-f4e0471b16f9', 'route': ['p1', 'e1', 'i9', 'x10', 'p3', 'c3']}
1769453372.6417484,RECEIVED,ee9b879f-ef92-4ba0-8844-5eb020072ffe,067f2203-3693-4220-a7e3-c2275509f9ce,c1,c3,26,p3,?,surb={'id': '1360964f-b1be-4ecd-9227-cb6cac854e88', 'route': ['p3', 'e6', 'i8', 'x12', 'p1', 'c1']}
1769453372.7005591,SENT,f3708e99-0ff3-4258-b789-67ed0c6f4167,34f9f551-7c37-459e-b750-95d6f9f23b8c,c3,c1,3391,?,p3,
1769453372.7007005,CREATED,44c6ea38-c5b6-4771-b00a-7c55c00783d4,e02e7c01-1b2b-4f30-8902-8dc792bd3779,c3,c1,27,?,?,surb={'id': 'e977c412-6180-4af1-88c8-c52b77e58e3f', 'route': ['p1', 'e9', 'i10', 'x12', 'p3', 'c3']}
1769453372.713473,SENT,9a001b51-2899-4ac7-b195-ff4082e5c9dd,102dc9ad-7488-43f4-862e-06e7ee9f09a3,c3,c1,3390,?,p3,
1769453372.7136211,CREATED,ed468599-09fb-4fc6-bf25-9d1d57b3ebaf,e02e7c01-1b2b-4f30-8902-8dc792bd3779,c3,c1,27,?,?,surb={'id': 'e977c412-6180-4af1-88c8-c52b77e58e3f', 'route': ['p1', 'e9', 'i10', 'x12', 'p3', 'c3']}
1769453372.8090155,RECEIVED,391a3284-2510-4b50-97aa-d1eef1607d94,ff1b01c5-ce38-4bd3-9928-58ada5910a4b,c1,c3,27,p3,?,surb={'id': '2f63e575-b8b5-4997-98b1-a3ce76c9bbec', 'route': ['p3', 'e1', 'i4', 'x11', 'p1', 'c1']}
1769453372.9051557,SENT,1eade430-61db-47a7-9167-b3173580c618,2b7e94d7-b294-4a3d-b955-80cad5597a54,c3,c1,3364,?,p3,
1769453372.9052577,CREATED,8efe32c9-3088-4d90-b045-d3d32d61e861,73dafd6b-e037-4002-859c-d5b1c7bad45e,c3,c1,27,?,?,surb={'id': 'efbe15c5-2aae-4ff9-bbd7-a0de75d9af46', 'route': ['p1', 'e3', 'i11', 'x4', 'p3', 'c3']}
1769453372.9068487,RECEIVED,ce347c8e-52b2-4e40-9677-3519f499813e,939cd721-dba8-4151-8c15-3ccec818af9e,c2,c3,27,p3,?,surb={'id': 'a3dad4e1-f02d-4b7c-9f0c-7a06d683af6a', 'route': ['p3', 'e4', 'i11', 'x4', 'p2', 'c2']}
1769453373.0599458,RECEIVED,466bb944-fce2-4685-bc06-836471819c6e,36750555-7923-4a5a-9caf-064616e2b0be,c2,c3,27,p3,?,surb={'id': '5c37d5fa-e001-432a-bb96-5c418fc333c2', 'route': ['p3', 'e5', 'i4', 'x6', 'p2', 'c2']}
1769453373.1967962,SENT,abcd3916-52d3-4820-99cf-f2a888ab2538,c4d0269e-b7f0-49ee-b713-cb94816e0e87,c3,c1,3384,?,p3,
1769453373.1968985,CREATED,3d6b3b9c-5f7a-4e98-ab4f-44c7aa393601,73dafd6b-e037-4002-859c-d5b1c7bad45e,c3,c1,27,?,?,surb={'id': 'efbe15c5-2aae-4ff9-bbd7-a0de75d9af46', 'route': ['p1', 'e3', 'i11', 'x4', 'p3', 'c3']}
1769453373.6785436,SENT,e9a11f38-5890-4205-bacf-85b6a94dd321,d6c06dc1-0688-4939-bf58-0079d5461dc9,c3,c1,3359,?,p3,
1769453373.6787145,CREATED,13454ee3-2655-4b50-8a58-49623bc05696,7533ca9e-0877-410f-8481-6f503aa50403,c3,c1,27,?,?,surb={'id': 'e0d5ce6f-7a8b-4b29-b087-9e7c5559698c', 'route': ['p1', 'e1', 'i4', 'x2', 'p3', 'c3']}
1769453373.6883614,SENT,fae42bb1-5f1b-4d9c-b35e-1649c136a2a9,a667466a-3215-42ad-9848-c8d7efce1f12,c3,c1,3375,?,p3,
1769453373.6885104,CREATED,70916d52-d0c0-4f52-a6ba-d62605465d3c,7533ca9e-0877-410f-8481-6f503aa50403,c3,c1,27,?,?,surb={'id': 'e0d5ce6f-7a8b-4b29-b087-9e7c5559698c', 'route': ['p1', 'e1', 'i4', 'x2', 'p3', 'c3']}
1769453373.708599,RECEIVED,2c08b1d9-c593-4fdf-a47b-8e16e8e3cac1,36750555-7923-4a5a-9caf-064616e2b0be,c2,c3,27,p3,?,surb={'id': '5c37d5fa-e001-432a-bb96-5c418fc333c2', 'route': ['p3', 'e5', 'i4', 'x6', 'p2', 'c2']}
1769453373.8449492,RECEIVED,caa45735-6063-40b3-880c-103805487b07,4a22b60a-65b6-4edf-b133-3716fefdb5ba,c1,c3,27,p3,?,surb={'id': '1883931b-a822-4c6b-b8c3-a62ce64aa22a', 'route': ['p3', 'e7', 'i8', 'x5', 'p1', 'c1']}
1769453373.8572662,RECEIVED,6b4326d9-50ec-4bb4-a702-32e9f3dee12f,593779f4-5428-4a07-96f8-ea8110e95f2c,c2,c3,26,p3,?,surb={'id': '0f4795c7-7d78-421e-8956-a5f85efd0953', 'route': ['p3', 'e6', 'i9', 'x12', 'p2', 'c2']}
1769453373.9493017,RECEIVED,4d35a7b5-66c7-4b75-9632-205343236851,cbb455be-2480-4697-be88-bb6dc893252f,c1,c3,27,p3,?,surb={'id': '08b631a4-9cf1-414a-9756-7980a6e845e2', 'route': ['p3', 'e4', 'i8', 'x11', 'p1', 'c1']}
1769453374.0249577,RECEIVED,e217d526-583c-4253-82fd-8278ee3d6cb2,9b41e91a-7465-4757-83be-363b4a23e227,c2,c3,27,p3,?,surb={'id': '9dd1d11a-9d1f-4d5e-973a-343514af5658', 'route': ['p3', 'e7', 'i4', 'x3', 'p2', 'c2']}
1769453374.114787,RECEIVED,a47c96bd-f6b4-4fde-a80e-9aadafb6fc3b,89296406-4187-4514-8df3-b3e890d49869,c1,c3,26,p3,?,surb={'id': 'a4f73293-0cb3-4187-8a23-00286ce21af4', 'route': ['p3', 'e4', 'i11', 'x6', 'p1', 'c1']}
1769453374.4105701,SENT,0bc0237d-2506-486b-8330-cf45319fb39f,80ea5808-ffdc-427a-a77e-825630920973,c3,c1,3379,?,p3,
1769453374.4107308,CREATED,2c99a8e2-d9f3-47bc-b491-111a0db0716d,95df0f96-8efa-4e8f-b459-bd5231fc9e49,c3,c1,27,?,?,surb={'id': '23cc6172-2255-4b0a-b6b9-44d307a5ca0f', 'route': ['p1', 'e6', 'i6', 'x3', 'p3', 'c3']}
1769453374.4516938,SENT,e5a81f71-255c-45d3-b614-ff0cb044c6a3,02fff41f-e4b6-448c-99e0-c273db189945,c3,c1,3367,?,p3,
1769453374.4517856,CREATED,e8b6b22a-157d-48a5-822f-5e7de1bb8213,95df0f96-8efa-4e8f-b459-bd5231fc9e49,c3,c1,27,?,?,surb={'id': '23cc6172-2255-4b0a-b6b9-44d307a5ca0f', 'route': ['p1', 'e6', 'i6', 'x3', 'p3', 'c3']}
1769453374.6611319,RECEIVED,939dacdf-2eda-402c-9f99-f6a3c66cfee4,939cd721-dba8-4151-8c15-3ccec818af9e,c2,c3,27,p3,?,surb={'id': 'a3dad4e1-f02d-4b7c-9f0c-7a06d683af6a', 'route': ['p3', 'e4', 'i11', 'x4', 'p2', 'c2']}
1769453374.9762878,RECEIVED,1bcef917-4cb7-468a-bbc6-9c52f32c585e,4f6568fd-a0b5-425d-980e-56ab0bf54710,c2,c3,27,p3,?,surb={'id': '03ca4b2a-1237-41e2-b496-8a73099b59db', 'route': ['p3', 'e1', 'i2', 'x2', 'p2', 'c2']}
1769453375.096388,RECEIVED,989a3dec-771d-447b-a732-27d31ac6bafb,307c9bc5-e6ca-4cc0-9805-9230b16f806a,c1,c3,27,p3,?,surb={'id': '2bfe17fb-47fc-4afe-9c50-3f856ead1306', 'route': ['p3', 'e9', 'i2', 'x6', 'p1', 'c1']}
1769453375.1083114,RECEIVED,58170091-0170-4610-81b1-a6cab6440bed,5cb799eb-7d66-4aa3-a4ba-16e4eee8bea4,c2,c3,26,p3,?,surb={'id': 'ff33b071-66ee-4eb8-810f-23b547671e10', 'route': ['p3', 'e12', 'i10', 'x7', 'p2', 'c2']}
1769453375.1606228,RECEIVED,1b0c4b9d-631a-42a7-83fe-d0172e03e8b5,593779f4-5428-4a07-96f8-ea8110e95f2c,c2,c3,26,p3,?,surb={'id': '0f4795c7-7d78-421e-8956-a5f85efd0953', 'route': ['p3', 'e6', 'i9', 'x12', 'p2', 'c2']}
1769453375.187567,RECEIVED,42095092-0a60-4370-82b6-1f1afe905d80,57b7d1fd-be99-4816-b2ca-97c26dce8197,c2,c3,27,p3,?,surb={'id': '82c2c1ca-3538-449a-a278-cab66cd1ca31', 'route': ['p3', 'e10', 'i7', 'x12', 'p2', 'c2']}
1769453375.2265248,SENT,150a1753-ddd8-4f28-a7a7-29ba831c2cd8,5e0dd6b7-956b-4962-bd41-fb5a4d2e16cc,c3,c1,3393,?,p3,
1769453375.2266636,CREATED,92176f57-ff0d-4c3b-89e0-8dacfcef557e,603271be-0b8c-4373-8113-e61e81782fbe,c3,c1,26,?,?,surb={'id': 'eaaa3683-2ae0-4a64-ad5d-0eb2b6bed8b7', 'route': ['p1', 'e11', 'i11', 'x9', 'p3', 'c3']}
1769453375.3115604,RECEIVED,e707483d-5d98-4532-8f5d-ffe1d5c0417e,4a22b60a-65b6-4edf-b133-3716fefdb5ba,c1,c3,27,p3,?,surb={'id': '1883931b-a822-4c6b-b8c3-a62ce64aa22a', 'route': ['p3', 'e7', 'i8', 'x5', 'p1', 'c1']}
1769453375.4994037,RECEIVED,e5e9adce-ae96-496f-b22e-16b6b5613638,9b41e91a-7465-4757-83be-363b4a23e227,c2,c3,27,p3,?,surb={'id': '9dd1d11a-9d1f-4d5e-973a-343514af5658', 'route': ['p3', 'e7', 'i4', 'x3', 'p2', 'c2']}
1769453375.6390042,SENT,709e328d-bee3-4f81-a800-0a2bbe3e3b17,6fada6d7-6b80-4e1d-9bf4-667290a64bcb,c3,c1,3396,?,p3,
1769453375.639129,CREATED,625abede-50a5-4dca-8e0f-89f9896e9c90,603271be-0b8c-4373-8113-e61e81782fbe,c3,c1,26,?,?,surb={'id': 'eaaa3683-2ae0-4a64-ad5d-0eb2b6bed8b7', 'route': ['p1', 'e11', 'i11', 'x9', 'p3', 'c3']}
1769453375.6774018,RECEIVED,53b37394-135e-4a85-9da0-97a967f99ed4,89296406-4187-4514-8df3-b3e890d49869,c1,c3,26,p3,?,surb={'id': 'a4f73293-0cb3-4187-8a23-00286ce21af4', 'route': ['p3', 'e4', 'i11', 'x6', 'p1', 'c1']}
1769453375.796463,SENT,002b6693-e44c-4f47-9d51-1eed01040ed9,7720cc5d-a3f0-4997-97c8-b12870bc79aa,c3,c1,3356,?,p3,
1769453375.7965808,CREATED,808ff049-3568-4d16-950e-bde81ae9a08c,426a9bf6-d778-4ef9-833c-18f75dc7294a,c3,c1,26,?,?,surb={'id': 'f41f60f0-3852-4a21-950e-79925ddf58e7', 'route': ['p1', 'e5', 'i2', 'x7', 'p3', 'c3']}
1769453375.7994916,RECEIVED,e5157b5a-e62d-47d5-930a-69feb2442a4c,4f6568fd-a0b5-425d-980e-56ab0bf54710,c2,c3,27,p3,?,surb={'id': '03ca4b2a-1237-41e2-b496-8a73099b59db', 'route': ['p3', 'e1', 'i2', 'x2', 'p2', 'c2']}
1769453376.225646,SENT,0d4f82c6-105f-4311-a29e-2074c383122c,0d791367-b5f9-4dfd-9320-af0b6902108b,c3,c1,3361,?,p3,
1769453376.2257972,CREATED,f7b378b6-ae43-42c7-9d9c-2d8b017cdca0,426a9bf6-d778-4ef9-833c-18f75dc7294a,c3,c1,26,?,?,surb={'id': 'f41f60f0-3852-4a21-950e-79925ddf58e7', 'route': ['p1', 'e5', 'i2', 'x7', 'p3', 'c3']}
1769453376.6005306,RECEIVED,68f36ce3-3bb7-410a-b63d-ec0a74862618,eb1be0ed-ff73-49f8-8009-9d2728760b51,c2,c3,26,p3,?,surb={'id': '62b4270d-4a78-42fe-9e3b-60ad2143688d', 'route': ['p3', 'e1', 'i6', 'x10', 'p2', 'c2']}
1769453376.6658845,RECEIVED,81dae472-7272-4a55-8591-90641283ad25,78e931ec-b358-473c-b79d-fb515a084d0e,c2,c3,27,p3,?,surb={'id': '30ad43d6-bffb-41cc-8ff7-1aa8375fa5b1', 'route': ['p3', 'e9', 'i3', 'x4', 'p2', 'c2']}
1769453376.8098524,SENT,2c8e540c-5690-46ed-a1e1-0bd363987290,aa222702-dfb0-46ab-85e9-d3682f692898,c3,c1,3364,?,p3,
1769453376.8099275,CREATED,dd1b800c-c560-4e7e-919c-e82d30a5db02,00d0a68c-f67e-4429-81c9-005a7ff096fb,c3,c1,27,?,?,surb={'id': '6816fa26-fe93-4185-a6a4-9f2a50cbda28', 'route': ['p1', 'e12', 'i5', 'x9', 'p3', 'c3']}
1769453376.986416,RECEIVED,70bf708e-89b4-4bf0-8c1d-c02dd502dd46,307c9bc5-e6ca-4cc0-9805-9230b16f806a,c1,c3,27,p3,?,surb={'id': '2bfe17fb-47fc-4afe-9c50-3f856ead1306', 'route': ['p3', 'e9', 'i2', 'x6', 'p1', 'c1']}
1769453376.9923398,RECEIVED,acbc6ff4-e2b5-43b0-b8b9-15243bbd7cec,eb1be0ed-ff73-49f8-8009-9d2728760b51,c2,c3,26,p3,?,surb={'id': '62b4270d-4a78-42fe-9e3b-60ad2143688d', 'route': ['p3', 'e1', 'i6', 'x10', 'p2', 'c2']}
1769453377.111823,RECEIVED,b0f8d781-82df-4e05-aee1-22d7eb30bde2,6ad2fbfb-c2e6-4c23-98d7-d0f6675a5c0c,c1,c3,27,p3,?,surb={'id': '890af8d4-6144-4e11-aa48-fd5384086a49', 'route': ['p3', 'e11', 'i2', 'x5', 'p1', 'c1']}
1769453377.2829719,SENT,f0439efa-fc21-410d-aeac-b68a56e5c6d9,2cce8c68-24be-447a-957f-67790ae48db2,c3,c1,3372,?,p3,
1769453377.2830844,CREATED,b4b74a7f-e5f9-490d-bce3-c617663b466b,00d0a68c-f67e-4429-81c9-005a7ff096fb,c3,c1,27,?,?,surb={'id': '6816fa26-fe93-4185-a6a4-9f2a50cbda28', 'route': ['p1', 'e12', 'i5', 'x9', 'p3', 'c3']}
1769453377.3708673,SENT,70fa4127-74f0-480f-9361-d7f9ba61989d,76e02e16-8e80-4267-bbd0-36c0bfaff10b,c3,c1,3367,?,p3,
1769453377.3709612,CREATED,cee9f59c-747d-4e84-8561-bd90283adf96,d28845e4-6e58-452a-bcf8-77ef44673088,c3,c1,27,?,?,surb={'id': 'cc2d1a26-48ea-4f40-b35c-87dd987d87df', 'route': ['p1', 'e8', 'i4', 'x11', 'p3', 'c3']}
1769453377.4404032,SENT,3d9d8f10-0615-42fb-ba60-d30e04af5099,4bb9d7fc-b4d4-48ed-97b7-3f1d912796f9,c3,c1,3383,?,p3,
1769453377.4404695,CREATED,be42fe22-9376-4d8f-b11d-0c407db9f1ba,d28845e4-6e58-452a-bcf8-77ef44673088,c3,c1,27,?,?,surb={'id': 'cc2d1a26-48ea-4f40-b35c-87dd987d87df', 'route': ['p1', 'e8', 'i4', 'x11', 'p3', 'c3']}
1769453377.5355937,SENT,9240067f-df2d-4ab8-aa97-fe5aa172f95f,eec80d44-425b-4853-8090-6d2c0dbc49db,c3,c1,3357,?,p3,
1769453377.5356658,CREATED,f411a098-0548-498f-be99-f6b81d2895e2,733468b9-132c-40c1-8147-f8f3e1e90a82,c3,c1,27,?,?,surb={'id': '994e6d0f-f1ed-4280-b9ae-4d3d912da17c', 'route': ['p1', 'e6', 'i8', 'x7', 'p3', 'c3']}
1769453377.6387043,RECEIVED,404f23fc-e50b-42a9-b87c-56c1be78718e,def3c11a-1791-4ba5-bf1a-73f62fd5fb8c,c2,c3,27,p3,?,surb={'id': 'fbd83b41-7835-44b4-a341-d695270b88f2', 'route': ['p3', 'e2', 'i11', 'x2', 'p2', 'c2']}
1769453378.143172,RECEIVED,c4185382-19c5-450f-856e-2b7442552b06,6ad2fbfb-c2e6-4c23-98d7-d0f6675a5c0c,c1,c3,27,p3,?,surb={'id': '890af8d4-6144-4e11-aa48-fd5384086a49', 'route': ['p3', 'e11', 'i2', 'x5', 'p1', 'c1']}
