timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769741748.8216293,SENT,d3a8f162-6cde-42a6-b273-8c65b5cac35c,8418aabd-cf6b-4dd4-8a8a-52494bce095d,c1,DROP,2012,?,p1,
1769741748.8217554,CREATED,04da5b25-c5e4-4ce5-a90f-efb25218bf2b,7ea172be-46c4-4632-aa05-c7b1c13779b1,c1,DROP,27,?,?,
1769741749.8557415,SENT,19293c41-87ac-4903-bdd1-4f8da765ef8f,608df9c5-9f24-4067-884c-dfefeaa71418,c1,c2,3405,?,p1,
1769741749.8561485,CREATED,66a1df90-c847-45d4-a119-87f1a8e0861d,2c12d6ff-6074-456c-8fc7-3d80378f74b7,c1,c2,27,?,?,surb={'id': '5b3ff4ac-8319-40d7-91d2-a70061fa0e35', 'route': ['p2', 'e4', 'i7', 'x9', 'p1', 'c1']}
1769742024.6372373,RECEIVED,abd3fe36-48d7-4e58-b423-2e2f5cba176d,c97dc96a-8057-418d-be94-483f1de0cec8,c5,c1,27,p1,?,surb={'id': 'ec3382f4-fa37-4e44-b72b-206a39cd29df', 'route': ['p1', 'e8', 'i5', 'x4', 'p2', 'c5']}
1769742024.8914208,SENT,c8cf3ad2-d066-4a63-b702-42ee948ebe0c,5a459bd9-7025-427a-b717-db807ae41633,c1,c2,3383,?,p1,
1769742024.8915138,CREATED,afbdbedf-ce09-413c-82a1-7125a75dbfe8,eeaefafd-23f7-4011-9a2e-181c06b27f44,c1,c2,27,?,?,surb={'id': '5951a6c1-7545-4ea0-a4e2-40ba08aa37ce', 'route': ['p2', 'e9', 'i4', 'x6', 'p1', 'c1']}
1769742024.8925607,RECEIVED,df823886-ac1c-4304-a2b9-7022bac3bbeb,24e633b4-2447-473a-b5d5-4166ec6c8c36,c5,c1,27,p1,?,surb={'id': '3a36b4c4-e9fd-4b4e-a26b-d0e4eacb397e', 'route': ['p1', 'e11', 'i7', 'x9', 'p2', 'c5']}
1769742024.9955204,SENT,f04b8422-d487-4b54-b4a5-61066710f650,b1f11596-d459-445e-9e6b-9aa19c31787a,c1,c2,3391,?,p1,
1769742024.9956129,CREATED,4cda4b0c-d1f8-4802-91a8-07de7f6467ab,73508d47-de9e-48d2-a987-ce621e527407,c1,c2,27,?,?,surb={'id': 'de112fbb-be8e-4d48-924e-5c4d02d84ca3', 'route': ['p2', 'e3', 'i11', 'x7', 'p1', 'c1']}
1769742025.06886,SENT,9af2c1f2-a196-47f0-8340-2d0792526b51,bf5e8607-7238-4c20-88ea-c8844f1c75e9,c1,c2,3359,?,p1,
1769742025.0689533,CREATED,7a1face9-07a4-46b3-bc9e-982f6de01627,c9ac1804-f49f-4428-9d2b-bff860dd49e0,c1,c2,27,?,?,surb={'id': '440dd3e0-dbc8-4b17-919e-10e1689c630f', 'route': ['p2', 'e1', 'i1', 'x4', 'p1', 'c1']}
1769742025.5035915,RECEIVED,df21173e-0f3b-4ed2-a366-9a229e4eff19,81688cf1-a1e5-499c-8ce1-0d96242566e6,c5,c1,27,p1,?,surb={'id': 'ef23185b-4453-4a4d-917c-7eddef7fd8da', 'route': ['p1', 'e7', 'i5', 'x1', 'p2', 'c5']}
1769742025.6530979,SENT,987e7503-4a07-4589-a0f2-b4c423375954,7d1f76cd-4897-4b5c-9979-5a10073a3cfa,c1,c2,3383,?,p1,
1769742025.6531932,CREATED,3ee2078d-493e-43c0-9a95-91e6bcfda8f4,2269a4a9-b948-40f2-ae7f-6dd8fcfa5717,c1,c2,27,?,?,surb={'id': 'ffa2f85b-77ee-4823-ba05-bd809c3226cb', 'route': ['p2', 'e4', 'i11', 'x10', 'p1', 'c1']}
1769742025.660057,SENT,212e895e-f59a-490f-bef8-5a97576560b6,2e7b5957-79a1-4f49-90af-29386b208e84,c1,c2,3389,?,p1,
1769742025.660146,CREATED,c0e530c3-ecf8-4d87-8eb3-cae0457db690,b46b1332-e7f1-4676-98bc-8cde16c3e832,c1,c2,27,?,?,surb={'id': '48b1f13b-7ad1-4d6b-b242-80388e256170', 'route': ['p2', 'e10', 'i4', 'x11', 'p1', 'c1']}
1769742025.660625,RECEIVED,ace50e99-11ae-4c2f-8271-d40c47ee40ce,3882b300-0274-4495-b8a7-b068cf127955,c5,c1,27,p1,?,surb={'id': '9274ee09-b096-4db4-a25e-ff8e28685ec0', 'route': ['p1', 'e4', 'i2', 'x5', 'p2', 'c5']}
1769742025.7674487,SENT,e4876cc1-2b21-4d1e-a28f-22e99ddc49ab,32145bb4-d33f-4d5c-9c0b-56045ddb0725,c1,c2,3401,?,p1,
1769742025.7675588,CREATED,bdada4c4-0996-4665-bd44-d10bc8839292,eef035a4-8e07-47ed-ba95-92abd01ee31c,c1,c2,26,?,?,surb={'id': 'ef612a5b-50a5-4d71-8e5f-8f12c749f44b', 'route': ['p2', 'e1', 'i2', 'x10', 'p1', 'c1']}
1769742025.8572614,SENT,1e3733a1-29d9-4a81-bb45-656573baca3a,81eb6927-4fd7-443c-af13-e4ce0815c4e0,c1,c2,3391,?,p1,
1769742025.8574224,CREATED,3c0bbf93-95db-48ca-be23-4470f19f63c2,22f35c04-8e6b-4c13-8ed2-d1b86f6d9150,c1,c2,27,?,?,surb={'id': '49625723-b713-413d-b721-a241b263ac16', 'route': ['p2', 'e2', 'i10', 'x12', 'p1', 'c1']}
1769742026.0210683,SENT,b207eaeb-448e-4531-9b1c-82b8259c3c5e,89b54cf5-839a-4ff9-a238-f37ef32fe083,c1,c2,3379,?,p1,
1769742026.0211666,CREATED,047bc961-cd2c-4ee5-b975-dd1f6de3a9f8,1a496b2e-36dc-4d98-80aa-71b869a2ed43,c1,c2,26,?,?,surb={'id': '0ea6e869-f00f-4eaa-8771-41d7e3dc7a33', 'route': ['p2', 'e7', 'i11', 'x8', 'p1', 'c1']}
1769742026.1591678,SENT,ca1599e1-6cb4-457c-b2dc-2c962c7fd201,b8657fbf-368c-438f-8689-2bbdb18501ee,c1,c2,3385,?,p1,
1769742026.1592658,CREATED,bfc1209f-b1c6-41fe-96ac-45e8715c8b92,aa7406fc-91c3-4804-8af0-d5a533f34870,c1,c2,27,?,?,surb={'id': 'b89c14cf-c1ca-4af2-8827-ff4f14fbae27', 'route': ['p2', 'e2', 'i6', 'x3', 'p1', 'c1']}
1769742026.165274,RECEIVED,ebca1c1f-0551-4213-8e11-c0512123fec8,13e2be91-dd1f-4f7d-a813-0f413b92c8e4,c3,c1,26,p1,?,surb={'id': 'e6573db4-83e0-40e8-a38a-b529f2347162', 'route': ['p1', 'e4', 'i9', 'x12', 'p3', 'c3']}
1769742026.2805882,RECEIVED,e15c5c2d-ad00-424e-9f64-7c4fbe44b3bf,1c055ae3-d56d-4d37-bea3-70461c0759fa,c5,c1,27,p1,?,surb={'id': '8f084a89-078b-4a51-8c11-7b4914ac97a8', 'route': ['p1', 'e1', 'i7', 'x3', 'p2', 'c5']}
1769742026.2990227,SENT,4fcee206-227b-44bf-b4c3-0daa61161228,4a4efc91-e0ae-4249-bd74-57900fe4fa48,c1,c2,3376,?,p1,
1769742026.299155,CREATED,89af10d8-bf0e-4b54-8684-0fe6179bf5bf,1e0b39dc-1e82-4415-bbb3-a97f4dc20bd5,c1,c2,27,?,?,surb={'id': 'f7094b0c-4ebe-4ba4-bf89-5fdcfb282918', 'route': ['p2', 'e9', 'i7', 'x10', 'p1', 'c1']}
1769742026.3774035,RECEIVED,d1add428-22ff-4b59-b189-278ca81b1ed4,2d1840c4-3b0e-4369-9f0f-6d609e3e1924,c3,c1,27,p1,?,surb={'id': '8c674417-0e9b-4c9e-86b3-b03d0291ab8f', 'route': ['p1', 'e7', 'i6', 'x3', 'p3', 'c3']}
1769742026.71602,RECEIVED,b126ac41-1dcd-473f-8129-07f174cf0766,4e04e5d4-8812-4c1e-bbdf-beb186c8a5b2,c3,c1,27,p1,?,surb={'id': 'b97d0c19-417e-496a-95bd-481977ec34ae', 'route': ['p1', 'e9', 'i9', 'x6', 'p3', 'c3']}
1769742026.8822103,RECEIVED,04a7da56-ef60-4953-a37b-f6524a41a110,1e0f52ec-00b5-4bba-9ed7-353c66f37205,c5,c1,27,p1,?,surb={'id': 'd2d9ce2b-2d41-4690-9fe4-3261872e5ca6', 'route': ['p1', 'e9', 'i12', 'x6', 'p2', 'c5']}
1769742026.946632,RECEIVED,582fd962-39fe-44dc-8ca4-53fb40e8015d,d92dc92c-196e-4a11-a94a-a4b9bbcb3ab2,c5,c1,27,p1,?,surb={'id': 'b8668269-24ee-41c9-bbdb-1d1684b98e35', 'route': ['p1', 'e2', 'i11', 'x2', 'p2', 'c5']}
1769742027.0113308,SENT,25bf52f2-b3f9-4966-932a-6a890c298f96,e9420849-2ff7-4a72-8810-0006173b6561,c1,c2,3367,?,p1,
1769742027.0113907,CREATED,d0e1e550-956d-4946-bfa0-63da350f4909,1754d91e-ebe7-4de0-9d66-3949a129f77c,c1,c2,27,?,?,surb={'id': '6c5aceff-6425-4063-a808-ca54bf50fc5c', 'route': ['p2', 'e5', 'i8', 'x9', 'p1', 'c1']}
1769742027.1856828,RECEIVED,10faf06e-a2ef-487d-ac66-4a49c1f87cca,0d96edac-5dfb-49bc-ad2f-ee195a9163ff,c3,c1,26,p1,?,surb={'id': '6ee7fcfd-fa11-4ed1-952b-a02358c1c281', 'route': ['p1', 'e2', 'i6', 'x2', 'p3', 'c3']}
1769742027.2247539,RECEIVED,34c86644-f243-4b8f-af81-124c75c04d74,2e1fcf01-839d-4139-a796-07ce00e66e6b,c3,c1,26,p1,?,surb={'id': 'f9fdcc0f-94a9-4c25-8898-d7dbfeb8b3f4', 'route': ['p1', 'e5', 'i4', 'x5', 'p3', 'c3']}
1769742027.3204405,RECEIVED,ba1ba05a-f412-4a6e-a133-412896e90fdf,94aafa20-b4b1-419b-a23b-9a102d5f2a16,c5,c1,27,p1,?,surb={'id': 'ed460b1b-05ac-456f-ad1e-b09521b68577', 'route': ['p1', 'e4', 'i3', 'x8', 'p2', 'c5']}
1769742027.4729552,RECEIVED,cf7067ec-b9ef-4ac9-bd62-4b79e7babe43,c2fc0858-3ef0-4330-81f3-d1f19cf764f4,c5,c1,27,p1,?,surb={'id': 'ae04ad0f-0e35-4e8c-a50f-e2197be40aa5', 'route': ['p1', 'e10', 'i5', 'x5', 'p2', 'c5']}
1769742027.6617396,RECEIVED,d090b59e-3645-475e-88eb-9c1714fa395f,1e74a108-2a8d-4201-a258-19b3043bd3cc,c3,c1,27,p1,?,surb={'id': '8a1f3d32-70fb-4984-a1a1-afef30f918f3', 'route': ['p1', 'e5', 'i7', 'x5', 'p3', 'c3']}
1769742027.8609207,RECEIVED,8f3aa44a-6337-455b-904e-f87b1ae86d04,e2384562-b94d-4c93-9c09-06a87bd14aff,c3,c1,27,p1,?,surb={'id': '9184eb97-8bc0-4875-b60e-46610828d490', 'route': ['p1', 'e1', 'i8', 'x5', 'p3', 'c3']}
1769742027.930876,RECEIVED,8b56bd63-f8f9-4df7-82ef-34324605bfcf,3b578c7a-404f-44a7-adf1-9a4a63d34ba5,c3,c1,26,p1,?,surb={'id': 'e16b020f-0858-4544-b8a7-47d8800a3122', 'route': ['p1', 'e5', 'i4', 'x12', 'p3', 'c3']}
1769742027.9383116,RECEIVED,2e15949a-29a6-4183-a3cc-b687b34d4f93,4253b141-80b4-4706-96fc-1feb89b93883,c3,c1,27,p1,?,surb={'id': '8a4d60db-6407-4e18-8e5c-79ab06c3ef0d', 'route': ['p1', 'e2', 'i11', 'x11', 'p3', 'c3']}
1769742027.9491982,RECEIVED,293424ad-1602-4a87-bbda-d8ac4296a6e2,ade147c8-3a28-4951-aebb-aa01b8d4334a,c3,c1,27,p1,?,surb={'id': '189970ae-32f4-4929-9ea4-9ca10e7b3f26', 'route': ['p1', 'e2', 'i2', 'x4', 'p3', 'c3']}
1769742027.9925592,RECEIVED,15b63fb4-67f3-44a4-aed9-4ac2b3b219ce,57c4aa1a-ba8a-4dbb-baaf-09fd91c6cf79,c5,c1,26,p1,?,surb={'id': '716dde46-cacb-49fc-912c-ef1ae8659d3f', 'route': ['p1', 'e1', 'i5', 'x8', 'p2', 'c5']}
1769742028.0731068,SENT,aba25805-b491-4638-a8d4-686011d2f81f,ef7f1be5-5724-4bfc-9ffc-a93319e261db,c1,c2,3363,?,p1,
1769742028.0732508,CREATED,6df28c6a-7634-4a86-9a23-56f753560b41,2e7e3c43-5cb1-4097-a92f-ae083546cf33,c1,c2,27,?,?,surb={'id': '8d769aca-e8fe-4e6b-b469-dfc31100ac15', 'route': ['p2', 'e1', 'i7', 'x4', 'p1', 'c1']}
1769742028.1358287,RECEIVED,c4998ee9-26e0-4110-8257-0fdf5d1cb6ab,aceb8350-9ec7-4133-b6bc-271be9c53e2e,c5,c1,27,p1,?,surb={'id': 'fb9667e2-b750-4e32-9b74-61d453492c6f', 'route': ['p1', 'e8', 'i8', 'x1', 'p2', 'c5']}
1769742028.3613129,SENT,1cf8a74e-5f30-44c5-bdd8-8d4a08b9e23c,db66fc4d-68d0-4cef-826d-0e8364e3e443,c1,c2,3387,?,p1,
1769742028.3614612,CREATED,803a7104-1a95-434f-93d0-2afca5815eac,e717b20e-16bc-4827-b9a7-b1b7b2dcf5a8,c1,c2,27,?,?,surb={'id': '9985df1d-2206-42b6-ae28-c6cc05a4e80b', 'route': ['p2', 'e4', 'i5', 'x11', 'p1', 'c1']}
1769742028.4072943,RECEIVED,312f0ad0-1fbb-47c6-a800-8d4629c5ceda,ef14c99e-7d72-43d9-9418-995b02277293,c3,c1,27,p1,?,surb={'id': '943d0892-7667-4967-b204-5454f1575583', 'route': ['p1', 'e4', 'i8', 'x4', 'p3', 'c3']}
1769742028.7501445,RECEIVED,a534383f-dc9e-4eca-a820-8b9c80666a31,6713f247-e9c5-4867-a1e6-ca860b7e7dac,c3,c1,27,p1,?,surb={'id': '45efb9a1-f96a-4477-912a-9843ac9a4ce9', 'route': ['p1', 'e2', 'i12', 'x10', 'p3', 'c3']}
1769742028.838123,SENT,ae6daeb6-9208-4a65-afb3-2414ab2e2dd2,2a67f382-163a-405c-9d7b-d87a3522c2c1,c1,c2,3359,?,p1,
1769742028.838255,CREATED,18cceec7-02ef-4d03-bae8-2a97eeeb5e8f,69a82051-774d-4c7e-91dc-8cedc9846ee8,c1,c2,27,?,?,surb={'id': 'eb34a8b5-97b4-40da-9a49-0e7b9de896fc', 'route': ['p2', 'e6', 'i8', 'x8', 'p1', 'c1']}
1769742029.1681857,SENT,b2496ab6-ccec-4bd3-88e3-730c441dfcdb,d0164a88-2a6a-45e8-a7b0-5cc1611c1c9b,c1,c2,3395,?,p1,
1769742029.1683216,CREATED,7dc1f17e-8f34-4753-86c0-d055bfdb5fd3,f357ac95-7ccf-4ae6-9b98-4f3d16a62a3b,c1,c2,27,?,?,surb={'id': '1f33f621-a4c4-403c-b577-bcaaca2a51b8', 'route': ['p2', 'e1', 'i11', 'x10', 'p1', 'c1']}
1769742029.189937,SENT,869e4d68-1aa4-48c9-ac2f-e634565bac36,4b909e82-cc55-41d3-ba5f-aa54b1d61f43,c1,c2,3368,?,p1,
1769742029.1901135,CREATED,ca4a295f-27d3-453b-b312-3e8d1ac43e1b,f03ddee2-0a5e-4724-9ed5-2a4fe6d762d5,c1,c2,26,?,?,surb={'id': 'df4db258-5af3-48e5-9c13-222af01ed406', 'route': ['p2', 'e9', 'i2', 'x6', 'p1', 'c1']}
1769742029.2036235,RECEIVED,1dbe24e0-9469-48b5-8c30-a1d51c7d0c2f,94325d5e-e909-467f-bce5-c117f3e5afad,c5,c1,27,p1,?,surb={'id': '2147beea-5023-4c81-950e-a88dc02d8c7d', 'route': ['p1', 'e5', 'i10', 'x2', 'p2', 'c5']}
1769742029.2397513,SENT,d7223f34-526e-4aa5-8387-268519849933,5c34e5c9-cf11-4da0-84a7-a0585bfbf5c6,c1,c2,3379,?,p1,
1769742029.239887,CREATED,7c24a10c-5a0f-49c3-be6a-586784568d90,d51d0559-8572-4a80-9ed1-844102f5556f,c1,c2,27,?,?,surb={'id': '9fc5595d-5c03-4aaa-9508-fcffadfaa168', 'route': ['p2', 'e7', 'i1', 'x1', 'p1', 'c1']}
1769742029.2785585,RECEIVED,180f90ad-e7ed-4e5f-954e-a527102a42c5,8080b771-dff9-41bc-b770-89babb0b24c9,c3,c1,26,p1,?,surb={'id': '70eb857c-951d-466a-bf39-8e6e9c54d762', 'route': ['p1', 'e10', 'i3', 'x7', 'p3', 'c3']}
1769742029.5024693,RECEIVED,1bd64a6d-c771-4e50-9181-c7e161749d71,7382ee3f-9bd3-4985-97a6-ab73c3704978,c3,c1,27,p1,?,surb={'id': 'd3c66abf-da90-4684-999b-dbab819c1a67', 'route': ['p1', 'e8', 'i4', 'x9', 'p3', 'c3']}
1769742029.5641172,RECEIVED,a67137a1-c55a-4a53-af29-a2001322b032,ddba59aa-85e3-4f6e-aeb3-bdb9f3635a7b,c3,c1,26,p1,?,surb={'id': 'b1e4ae38-fa4e-4e40-a168-482b8aba2749', 'route': ['p1', 'e7', 'i5', 'x4', 'p3', 'c3']}
1769742029.679878,SENT,e82d6012-3e99-42ac-b794-cc57c77a0709,0655ad47-a113-424b-8dbf-344fec31692a,c1,c2,3387,?,p1,
1769742029.67995,CREATED,5c8357b1-76f0-4502-962e-6d128d54c549,ab0ea4dc-9ec7-4b46-ac3b-fcf5853586a1,c1,c2,27,?,?,surb={'id': '8c96a3e5-2933-4576-ba0a-82db4a743fab', 'route': ['p2', 'e11', 'i12', 'x8', 'p1', 'c1']}
1769742029.6899624,SENT,8a192df2-3b73-4cf2-9b5d-4dc3fb2194c9,30f642bf-858e-4f4a-ad48-0e7e2c3a26f9,c1,c2,3371,?,p1,
1769742029.6900332,CREATED,0d5562b9-ae36-4e77-ad1a-7784fe9bf36e,a071448e-36a9-4aaa-a5ba-955e65789a33,c1,c2,27,?,?,surb={'id': '848aa0ca-2a18-41b0-b3c2-06d93a19a3e8', 'route': ['p2', 'e4', 'i1', 'x12', 'p1', 'c1']}
1769742029.6981065,RECEIVED,8ae13eb0-7990-4aa1-a5d9-374ff8208991,b61448fa-33d0-4815-b874-b2b9d23cd3b9,c5,c1,27,p1,?,surb={'id': '2156a919-5868-4abc-9648-4c95e8c4f927', 'route': ['p1', 'e2', 'i1', 'x8', 'p2', 'c5']}
1769742030.124024,SENT,5f297022-3e71-4db7-845e-49da7a9b7c70,c1f5c339-5666-4b47-a329-df5c8cace517,c1,c2,3361,?,p1,
1769742030.1242127,CREATED,0e23e61e-9614-4109-837b-48b680110767,0a517257-5873-4ce8-8a1a-d40164df1079,c1,c2,27,?,?,surb={'id': '4d5734ce-9d6a-428a-9016-ede2a13b6aaa', 'route': ['p2', 'e10', 'i10', 'x9', 'p1', 'c1']}
1769742030.2159421,RECEIVED,1b15a6e0-d246-4da5-8e58-4dc9eed6f9f3,d9eed03c-5116-42e9-b068-000d011e7eee,c5,c1,27,p1,?,surb={'id': '66131eb5-4b30-40c2-ab86-ebe85b75e205', 'route': ['p1', 'e7', 'i11', 'x6', 'p2', 'c5']}
1769742030.3152087,SENT,5e6aa381-eb69-4bf0-a129-f76367b9abff,e3256ec0-d5cd-4022-b641-5532ddd81602,c1,c2,3372,?,p1,
1769742030.3153617,CREATED,c0670e9e-5d01-4873-8737-296fd25457c1,740bb2db-19d4-4671-a756-991956330f92,c1,c2,27,?,?,surb={'id': '4e1a6b49-78ee-4f3c-be8e-496a6a2a66f1', 'route': ['p2', 'e3', 'i8', 'x7', 'p1', 'c1']}
1769742030.372013,RECEIVED,996365bb-5e8a-4980-a8a4-acc0e9402489,00ad201b-c983-4135-a298-9d10ebdfe939,c5,c1,27,p1,?,surb={'id': 'fc9b2179-33f1-4170-8c78-dce449e71493', 'route': ['p1', 'e4', 'i8', 'x3', 'p2', 'c5']}
1769742030.515882,RECEIVED,35a5f960-1f9f-42cc-bfd5-a56a6d5986ec,c270db22-c24b-4597-9d75-49aea4d425a1,c3,c1,27,p1,?,surb={'id': '2a7cc435-55d4-49ad-a57c-97a56b90a716', 'route': ['p1', 'e9', 'i7', 'x3', 'p3', 'c3']}
1769742030.5466676,RECEIVED,a90a17ba-591e-4279-b396-1ac79330486b,bf87bc46-73c3-4c78-b050-f0a7b97cba2e,c5,c1,27,p1,?,surb={'id': 'eecc6d05-b285-4773-9428-7e78412c0883', 'route': ['p1', 'e1', 'i5', 'x7', 'p2', 'c5']}
1769742030.5715437,RECEIVED,f6b539b6-9e41-4881-aaf7-5c68e80c72ba,c76ba60d-97eb-4743-a54b-da72be9ab12f,c3,c1,27,p1,?,surb={'id': '7182ffa7-7786-421d-93ce-8ae8a9c8d8be', 'route': ['p1', 'e3', 'i3', 'x9', 'p3', 'c3']}
1769742030.9271965,RECEIVED,6baf2b1d-a7ab-4a69-9c77-98070b61b14b,d4b0e3fa-aacf-4df0-8501-af5c3768583d,c5,c1,27,p1,?,surb={'id': '6c512522-8b45-4bfa-85f5-176aeebbd614', 'route': ['p1', 'e3', 'i6', 'x5', 'p2', 'c5']}
1769742031.1648605,RECEIVED,e67d62b8-a88a-4bb3-9e50-c9065bcd7d4a,44369a8b-9ee1-46c4-9e2b-a52e50b9ed65,c3,c1,27,p1,?,surb={'id': 'c130584d-0dd4-490f-8b62-e6628ccbda5c', 'route': ['p1', 'e6', 'i10', 'x3', 'p3', 'c3']}
1769742031.2875779,RECEIVED,da6823f1-9f3f-4ec8-bc60-2cb0ad051e0f,e7cbfc2d-d9ea-4abe-9153-5732416a9cc5,c5,c1,27,p1,?,surb={'id': 'c57b28c6-65ee-46f7-8cb7-71a29b1c364b', 'route': ['p1', 'e3', 'i10', 'x11', 'p2', 'c5']}
1769742031.4945066,RECEIVED,7ba4fd36-79b3-423a-bb93-ace64d95033d,0c72ea68-316a-4e40-9cd6-7dcb7a39ebb3,c3,c1,27,p1,?,surb={'id': '9d790cda-7da7-40ed-9b7e-af18745ea829', 'route': ['p1', 'e1', 'i9', 'x5', 'p3', 'c3']}
1769742031.53328,SENT,feca21d9-b5f9-4838-bf76-02635e1e8b0a,efbb3b09-bbde-4903-b9d1-65128daf1722,c1,c2,3375,?,p1,
1769742031.5333693,CREATED,ef6e682b-153c-484f-a415-bf9ee70408bd,cf352158-8572-4bac-976d-d2e70fbf471b,c1,c2,27,?,?,surb={'id': 'a88c9f84-f960-4a6d-a8c3-b8f230ee3783', 'route': ['p2', 'e2', 'i10', 'x5', 'p1', 'c1']}
1769742031.5906658,RECEIVED,e5e6cca3-dbc6-45d6-be9d-89709a29b202,d3cbff31-9f3c-4189-bc23-43be474b2d6c,c5,c1,26,p1,?,surb={'id': 'bc2dd0fc-e48a-40d0-9408-dcf13c29d654', 'route': ['p1', 'e6', 'i10', 'x12', 'p2', 'c5']}
1769742031.6128213,RECEIVED,670c5743-a921-4d2f-89ed-4725f701ad19,add840c9-7edb-4c47-99c0-0fb90272c52e,c5,c1,27,p1,?,surb={'id': 'f1bb0800-64ed-49ef-98c8-3234a87735cb', 'route': ['p1', 'e10', 'i8', 'x7', 'p2', 'c5']}
1769742031.781597,RECEIVED,9273fd42-fdb1-4d05-b6a9-5a0bdbcd8074,fd5420a8-b617-4411-9aaa-5ccf8c0b6447,c5,c1,27,p1,?,surb={'id': '26a9cd52-8da5-4f3a-a4b2-5e33f4e3f844', 'route': ['p1', 'e11', 'i8', 'x10', 'p2', 'c5']}
1769742031.8609724,RECEIVED,172260ac-d2ee-4be9-9a90-2c76f7b76ec8,bdf01732-d0f1-4b0e-ab18-adc5ee4ab28f,c5,c1,27,p1,?,surb={'id': 'c77d06ab-844c-43dd-b73e-1252b9339674', 'route': ['p1', 'e10', 'i3', 'x5', 'p2', 'c5']}
1769742031.8848522,RECEIVED,2e8d8420-9556-4edd-877b-5a937c93cb6f,fe621c6e-4ab6-434d-ba99-c0756f22670b,c5,c1,27,p1,?,surb={'id': '76ebe944-e5eb-4033-a064-4c9addf95de5', 'route': ['p1', 'e3', 'i10', 'x11', 'p2', 'c5']}
1769742031.9044986,RECEIVED,15cf98b3-1a91-4e32-baac-29781a1d6398,16714876-7e4c-4750-9cd9-f59b8fbe0233,c5,c1,27,p1,?,surb={'id': 'aba417ac-35c8-430b-bf35-7daa49b44b04', 'route': ['p1', 'e12', 'i6', 'x3', 'p2', 'c5']}
1769742032.0895555,RECEIVED,d98212cc-8b71-47af-8ade-90aa876ba6f6,d6cd08af-3c91-464d-8e37-d7ed496211f6,c5,c1,27,p1,?,surb={'id': 'a7b3f401-d649-4379-acba-c43ebbdfacd0', 'route': ['p1', 'e6', 'i7', 'x7', 'p2', 'c5']}
1769742032.0910988,RECEIVED,d5cf0085-d637-4e62-9059-bcd5c075b1d2,c19497a3-e2cd-4ffd-9043-2ff704cc34ae,c5,c1,27,p1,?,surb={'id': 'f84d8e20-e725-4ea5-b050-98cb116d817a', 'route': ['p1', 'e8', 'i2', 'x2', 'p2', 'c5']}
1769742032.2347455,RECEIVED,4d02d22e-49e4-47b1-990a-b01097489b83,9375e34a-135e-461c-a0ee-9abd66d62341,c5,c1,27,p1,?,surb={'id': 'f3136eec-d9d6-4546-8b28-8b32f66281d8', 'route': ['p1', 'e11', 'i1', 'x9', 'p2', 'c5']}
1769742032.3129973,SENT,1f031c70-faf8-4527-8fd8-6b438b52b1cf,04f55c8a-a010-497f-8a84-6632134ea665,c1,c2,3388,?,p1,
1769742032.313106,CREATED,2086d317-74da-4d0e-83dd-0f7207b22e5b,f7385fde-bcef-46ad-9469-d6f9a43d285c,c1,c2,27,?,?,surb={'id': '38d8f931-9191-4f7b-b08c-bb08203e8cc6', 'route': ['p2', 'e11', 'i4', 'x10', 'p1', 'c1']}
1769742032.349305,RECEIVED,a9bc3a93-c6a8-4769-9fbf-06d3093d5010,85d3e255-33c9-48c9-8994-6900342f8d66,c3,c1,27,p1,?,surb={'id': 'ada19dc9-3589-4f52-8c73-0a82f7f9dbaf', 'route': ['p1', 'e6', 'i4', 'x12', 'p3', 'c3']}
1769742032.4245443,SENT,9cb689e8-d28a-4d83-963a-9deb74d44255,484c4f66-ce48-482c-8135-0ab235e27b4a,c1,c2,3380,?,p1,
1769742032.4246936,CREATED,02167fd0-4900-474e-a72c-c7ce9233bce0,3056a0d5-2568-43ee-97ee-394b557ffbec,c1,c2,27,?,?,surb={'id': 'd839d701-14e4-4de9-8cdc-c0eb4955a40d', 'route': ['p2', 'e12', 'i7', 'x1', 'p1', 'c1']}
1769742032.467561,RECEIVED,ad5d5e27-a1ff-49bb-b7b5-11ec21f208af,0f014e02-8807-45a8-98d2-1b0bd7bdfe25,c5,c1,26,p1,?,surb={'id': 'f1382df5-81d6-42fc-84e0-c4304eaf2a23', 'route': ['p1', 'e8', 'i12', 'x11', 'p2', 'c5']}
1769742032.4692867,SENT,13a24dd9-f6a4-4fc2-aab7-6b2f76a08135,15887ea1-6695-4f4d-9e78-d5d793fbc6b1,c1,c2,3391,?,p1,
1769742032.4694471,CREATED,5a32c98f-0aa1-4122-8040-e90be6dc74e8,bdc6e346-1381-45b7-bb9a-10185b700359,c1,c2,26,?,?,surb={'id': '585dfe31-056d-466f-882c-1db330e5f81a', 'route': ['p2', 'e12', 'i8', 'x10', 'p1', 'c1']}
1769742032.6718,SENT,029a8337-559b-4720-8240-ede3fcb0909e,ba925ebc-39ea-4032-8fa0-8c6cf54f6d36,c1,c2,3375,?,p1,
1769742032.6719005,CREATED,88f73fb3-ff21-46a3-a705-38640db164d8,c6c7ef8f-e05e-47b0-a3b0-f84425c69664,c1,c2,27,?,?,surb={'id': '7631af75-2734-4402-ab48-edaef6947d59', 'route': ['p2', 'e2', 'i2', 'x12', 'p1', 'c1']}
