timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769760003.6848617,CREATED,baf155c9-2c4b-4c29-955e-acc7e39261c9,3b3bf876-5911-47a7-bd49-7f708833429d,c1,c5,27,?,?,surb={'id': '25750524-0ceb-407d-9dec-995cc2f61089', 'route': ['p2', 'e1', 'i6', 'x10', 'p1', 'c1']}
1769760003.9914882,SENT,d802d09d-7199-4b84-b824-2d72fa409fa8,77467d49-000f-4fc6-b63f-85c6d3e6b8d6,c1,c5,3384,?,p1,
1769760003.9916418,CREATED,994b0864-8905-43f1-8b7f-0f2fc7485228,f91cfc4e-ab70-40a9-9676-d95d03db62f5,c1,c5,27,?,?,surb={'id': '9a047311-d5b6-4b11-92b9-d4e91b6b50a2', 'route': ['p2', 'e2', 'i2', 'x5', 'p1', 'c1']}
1769760004.1452463,SENT,87e71b5a-5cd0-4817-bd68-7fad2b30dae0,12221355-14c6-4e93-89e9-8b8bb92253a1,c1,c5,3400,?,p1,
1769760004.145349,CREATED,2816c387-94c0-45a0-a54c-32172c9114ca,3fc41fde-d443-4476-ab95-333bc26032f3,c1,c5,27,?,?,surb={'id': '3a8494c9-4cd0-4f4c-900f-03e20d8c33fc', 'route': ['p2', 'e5', 'i5', 'x3', 'p1', 'c1']}
1769760004.173287,RECEIVED,32215162-5d50-423d-974b-79e92793dd16,205cf3de-bd35-4d69-acf3-4c9d3a6a97cb,c5,c1,27,p1,?,surb={'id': '23e93f1e-ce88-423a-baac-9a5ea0fd2fca', 'route': ['p1', 'e10', 'i10', 'x5', 'p2', 'c5']}
1769760004.2976136,SENT,3a6351bc-6377-4891-9d20-5ebcc81c86df,2b90a5f5-4efa-46e0-84fa-c53b7854a340,c1,c5,3367,?,p1,
1769760004.2977152,CREATED,3fca7ac4-9fbe-4bd2-ac60-f232929782bf,032f3389-d256-4de8-8008-62bc7c852b29,c1,c5,26,?,?,surb={'id': '7ed21346-ccbb-4207-b11a-1349e113772e', 'route': ['p2', 'e8', 'i8', 'x9', 'p1', 'c1']}
1769760004.5192177,RECEIVED,bb050051-ac22-4be1-9042-f16f0f061895,9fcc9ffb-6a54-40ee-99d0-9725d7e33b6f,c5,c1,26,p1,?,surb={'id': '38e720f3-e522-4a4f-8b8b-a1bce48d35d1', 'route': ['p1', 'e8', 'i3', 'x2', 'p2', 'c5']}
1769760004.5637832,RECEIVED,1bdeef59-2213-4831-bfef-685300ff06d5,474f9cde-4dbd-42ac-a6db-59fc648d957b,c5,c1,27,p1,?,surb={'id': 'f17c4d96-f921-4f35-b3bf-2689507b4f5a', 'route': ['p1', 'e4', 'i12', 'x2', 'p2', 'c5']}
1769760004.8792148,RECEIVED,8579e9dc-21de-4e8a-a64e-0f8d3437a1ab,078dde38-e81a-4a6d-91c1-c939c9506041,c5,c1,26,p1,?,surb={'id': '367d557b-ec38-4aa6-9358-452980100fbd', 'route': ['p1', 'e12', 'i1', 'x1', 'p2', 'c5']}
1769760004.9050174,SENT,4da5a324-18ec-4506-8a3f-f04a7123bb1c,fdd40b11-b9d4-477e-99f2-8b3efa074a36,c1,c5,3399,?,p1,
1769760004.9051924,CREATED,c9b82d2f-b633-498b-9291-fc622ac21a84,946ef7d7-004e-4a94-ad78-a2034abac5a9,c1,c5,27,?,?,surb={'id': '09decba2-f318-4ea2-bb9e-b353a883f86f', 'route': ['p2', 'e5', 'i9', 'x12', 'p1', 'c1']}
1769760004.9428844,SENT,77c1b25c-9b95-4d5c-9cf7-3e8358e88141,eb984b90-170f-4105-b32b-b448c5cc8665,c1,c5,3372,?,p1,
1769760004.942962,CREATED,675f6576-179d-4349-91bd-b1dab79a85c0,5863fa76-a522-4d22-8e06-a82ba5209a1c,c1,c5,26,?,?,surb={'id': '76dd142d-9e97-45e8-bff1-2ad4e712505c', 'route': ['p2', 'e8', 'i8', 'x10', 'p1', 'c1']}
1769760005.0787594,SENT,9daf6345-ac28-4027-bd70-8144bad95f7f,c2fec5b5-5620-4734-9fbd-57fa14c31021,c1,c5,3382,?,p1,
1769760005.0789082,CREATED,9a9b4e75-67a0-4562-9b39-cfa7de52e501,cde624a9-2fe6-4977-8b1c-6ab7ba0d85e5,c1,c5,24,?,?,surb={'id': '3f7c7322-981a-4703-894d-df8a17d13d05', 'route': ['p2', 'e4', 'i11', 'x11', 'p1', 'c1']}
1769760005.1057975,SENT,1741f8ff-c0cd-45f2-bc48-29ed341725dd,075517d6-88eb-4359-82f7-341b73243c00,c1,c5,3397,?,p1,
1769760005.1059449,CREATED,0739e4ab-2e54-4852-b397-fdef9fc00b5c,cde74eab-c1dc-4a6a-960f-d8833c00d98e,c1,c5,27,?,?,surb={'id': 'd4a9631e-5673-49cd-bb1e-af9e83672eeb', 'route': ['p2', 'e8', 'i5', 'x2', 'p1', 'c1']}
1769760005.2897003,RECEIVED,d5e9b96d-9a1c-4cc6-b938-c97114b6e48f,b95baf2c-4fb3-427a-b5d4-76f411a05a33,c5,c1,27,p1,?,surb={'id': '8616fb32-e04b-45e7-91b0-512ffd5a1d60', 'route': ['p1', 'e7', 'i7', 'x1', 'p2', 'c5']}
1769760005.3642972,SENT,ca6e6f4d-c88a-46a2-a6fd-00cac3b278f9,bdb33464-6439-4135-81a4-db2ea1d7c492,c1,c5,3383,?,p1,
1769760005.3644447,CREATED,c4cc79ff-7e03-46e5-8242-ba8315c6b1d4,7f352db6-4bed-4967-9e94-424c0b9c29b5,c1,c5,26,?,?,surb={'id': 'aced305a-36b4-4308-ba6f-08cb84afdfaf', 'route': ['p2', 'e9', 'i1', 'x12', 'p1', 'c1']}
1769760005.5115345,SENT,22b2701a-6340-4695-affb-16bca5f0d549,954fbdec-8777-4ada-a53e-d2918ebae44c,c1,c5,3376,?,p1,
1769760005.5116086,CREATED,a2da4379-8bfe-4444-ad7a-1482469bc9d5,bdf56423-db22-4941-98f9-3a7fbbd179e3,c1,c5,26,?,?,surb={'id': 'fb81b80a-fcae-45b9-b936-048114da83a3', 'route': ['p2', 'e5', 'i10', 'x10', 'p1', 'c1']}
1769760005.6161203,SENT,3d1e9d50-0110-422f-8dca-77de951da6c8,2eaa4aaa-66ee-4f11-a190-20d4a42cf295,c1,c5,3383,?,p1,
1769760005.6162796,CREATED,7ecdc5e3-4bb5-4eb5-be02-6b4e80f4fe68,94744007-2fb1-4429-8660-d6a566ca99b8,c1,c5,27,?,?,surb={'id': '007e6548-42ae-4365-a0a3-248146ffd09a', 'route': ['p2', 'e1', 'i11', 'x6', 'p1', 'c1']}
1769760005.6592314,RECEIVED,2d2bc50e-e6d8-475c-a8c5-9e9e1fe3bb3f,20a41521-9e87-4a5a-84c0-ff1cc6000c77,c5,c1,26,p1,?,surb={'id': '60f56328-cba4-4c3c-ad72-7bacae76e12d', 'route': ['p1', 'e3', 'i7', 'x2', 'p2', 'c5']}
1769760006.479386,RECEIVED,20b75892-3ca2-444d-94bf-0ca9f5bb0804,1ae402fe-c500-4627-a46a-f4571c13acff,c5,c1,27,p1,?,surb={'id': 'be5d3af8-3051-4d7a-879f-9a16eb3b94f1', 'route': ['p1', 'e7', 'i1', 'x10', 'p2', 'c5']}
1769760006.4873173,SENT,b1a9d285-f34f-4fc2-a9c0-05bad2e7e24b,03a21ae4-13f8-47ec-8c30-e71888c551a7,c1,c5,3395,?,p1,
1769760006.4874706,CREATED,7d8131a9-23cd-47c6-a777-3e46d1de62e7,5a2b1c9f-fad5-4d97-99e1-5f0752ebe868,c1,c5,27,?,?,surb={'id': 'c067d7bf-ffcd-4453-bedd-fca0a89e7550', 'route': ['p2', 'e10', 'i10', 'x6', 'p1', 'c1']}
1769760006.5037973,SENT,5737600f-43dc-4df3-aa92-357917dddc39,9cd02547-a01e-4450-aafb-3b53c711a0e3,c1,c5,3400,?,p1,
1769760006.5045562,CREATED,9071079a-5e8a-4cae-b50a-10e692370134,b0e82075-6655-4f35-961a-ff49c801a46d,c1,c5,27,?,?,surb={'id': 'd1c7cc0a-f158-4a99-854e-db32430fc365', 'route': ['p2', 'e11', 'i5', 'x10', 'p1', 'c1']}
1769760006.6473713,SENT,d65868e9-1734-4d7e-95b6-cf383e1c6f75,deec46a7-e1f0-42d6-bbe9-daf5aee3a886,c1,c5,3379,?,p1,
1769760006.6475139,CREATED,5c704d1b-f1b4-4994-b0b6-20c9ea8150f3,b021ceaa-fd04-412d-afd0-3c21f0d97657,c1,c5,27,?,?,surb={'id': '6ade4c0a-864a-4cb0-8ab6-0b437b2fb997', 'route': ['p2', 'e6', 'i5', 'x5', 'p1', 'c1']}
1769760006.7267377,SENT,94b4b199-a6c8-4d01-85bd-6329941217a8,d42f14ca-afa7-44ec-b9ff-f8071c7b7ce6,c1,c5,3364,?,p1,
1769760006.7271798,CREATED,3af638e6-a85c-4004-bd9e-05314acf251c,9c401868-119e-4243-a9be-4f04e0827424,c1,c5,27,?,?,surb={'id': '4ee91211-6e71-4fd4-ab20-a09a2f4423cf', 'route': ['p2', 'e10', 'i10', 'x6', 'p1', 'c1']}
1769760006.8460498,SENT,9605f9a1-74db-41f8-a721-606aaeff26ae,0450bee8-148e-46be-a459-96e4d84a9a60,c1,c5,3386,?,p1,
1769760006.8462136,CREATED,c6491226-791b-4728-a85c-fc209052bd93,06eb1615-4ffc-44ec-852f-c66f3c968d76,c1,c5,27,?,?,surb={'id': '11c7bfe8-64ca-4f98-9189-2657672e4e9e', 'route': ['p2', 'e5', 'i5', 'x3', 'p1', 'c1']}
1769760007.15836,SENT,110f3561-0ad8-495c-8cf5-a5ea298a1041,1207bc89-09b1-4059-82ad-244017c9bb3a,c1,c5,3376,?,p1,
1769760007.1584108,CREATED,7e0931dd-29b3-4986-b608-f17a14516658,535e48ba-645d-4bf1-8c4f-36e9c11a4d64,c1,c5,27,?,?,surb={'id': 'd578c4a6-0219-44c3-876e-0cef3841502c', 'route': ['p2', 'e2', 'i10', 'x3', 'p1', 'c1']}
1769760007.2100945,SENT,780a378a-0a1c-4793-8918-557f44ab54a3,6fe15574-3bc8-48bc-b3cd-049f1dfac377,c1,c5,3351,?,p1,
1769760007.2101443,CREATED,897cb2ec-8cff-416d-8223-bda991138770,643845b5-543b-4af5-82b9-6b935390cdb5,c1,c5,25,?,?,surb={'id': 'a10be5dd-7f8a-4857-969c-4b01a4b5f8f6', 'route': ['p2', 'e6', 'i4', 'x11', 'p1', 'c1']}
1769760007.2861454,RECEIVED,ea1d863b-538e-419a-97e9-d90364af51e9,f6adc5de-6bbe-4ec1-9a06-99cd053e8f08,c5,c1,27,p1,?,surb={'id': 'f07c111a-cb2e-4ec1-bc51-a51fe6acc603', 'route': ['p1', 'e3', 'i12', 'x2', 'p2', 'c5']}
1769760007.695412,RECEIVED,cb19249f-6132-4f67-b65f-bb6705bcc0bd,e0d265cd-ea98-4b0c-bba9-3bfbe37ba764,c5,c1,26,p1,?,surb={'id': 'c8f8e6d1-a082-4b02-b7ab-018d9cb1bbfe', 'route': ['p1', 'e9', 'i6', 'x8', 'p2', 'c5']}
1769760007.851446,SENT,a6e54089-6c6c-4d89-9862-6f8d490d0dda,e9da561e-d209-4ff7-9062-e5f851c1be28,c1,c5,3379,?,p1,
1769760007.8519151,CREATED,bc3f0004-1d88-49cf-9e0d-3f9c6c99bad8,01668e0c-3913-4342-893f-4affe2cefb46,c1,c5,26,?,?,surb={'id': '485ee161-d11b-469d-8b43-adb046b75440', 'route': ['p2', 'e12', 'i8', 'x11', 'p1', 'c1']}
1769760007.9974968,SENT,6f578975-0524-4448-9492-f84a652b8df2,28bfff2a-c9dc-4b81-8a6d-d38167aa1a5a,c1,c5,3388,?,p1,
1769760007.9976335,CREATED,68b52fc5-c702-4eb5-b71d-c5083ace7d0d,0f1285eb-e4f0-4a55-bf28-c95ed1d2cd2c,c1,c5,27,?,?,surb={'id': '3159551f-f17d-4ca0-9299-c6063fecce16', 'route': ['p2', 'e6', 'i3', 'x5', 'p1', 'c1']}
1769760008.119931,SENT,dfb9b386-727a-4a7d-a7a7-ad8625f823fd,002de286-83a0-40ae-870e-50a047323f13,c1,c5,3359,?,p1,
1769760008.1200905,CREATED,6f484840-cb84-4b5c-8f87-abeb44ef8cf5,4e2cebb4-4a78-4540-8272-7f70ef7255f7,c1,c5,27,?,?,surb={'id': 'dbf9a296-251b-44c1-8ca0-8f336d8d2b95', 'route': ['p2', 'e7', 'i2', 'x2', 'p1', 'c1']}
1769760008.3362355,RECEIVED,3fd03f94-2b43-4490-83a5-5766c877deb8,12aeced2-b83b-4740-9dd1-734b1a8a6040,c5,c1,27,p1,?,surb={'id': '146aee12-6dfc-4240-a354-3ce0c2c3a177', 'route': ['p1', 'e6', 'i8', 'x1', 'p2', 'c5']}
1769760008.577178,SENT,15107a12-7687-43df-904d-1eff45dd620c,f0c84717-c24b-4e0d-9e8d-d8ab76cb8a7f,c1,c5,3359,?,p1,
1769760008.5773108,CREATED,7e12db4a-1994-4846-bf68-59519b955e7d,47c6c00f-5fc4-4f9c-9746-2bd05f064845,c1,c5,26,?,?,surb={'id': 'c76c37c6-975a-4461-8ea1-806bc730d534', 'route': ['p2', 'e9', 'i3', 'x5', 'p1', 'c1']}
1769760008.7645824,SENT,493e3634-9d2f-48b2-b98a-d58b11b6370b,63075076-ba88-44c4-b95b-5981feb68264,c1,c5,3372,?,p1,
1769760008.7647138,CREATED,2d73287b-c4da-4bc1-a225-a38058a6a926,2067d1e2-5ce0-4fd6-8355-3ed09b9192d7,c1,c5,26,?,?,surb={'id': '3847021d-f897-4aba-ba49-8116ec15e5a8', 'route': ['p2', 'e9', 'i12', 'x8', 'p1', 'c1']}
1769760008.8437743,RECEIVED,55333cdb-ad0a-4694-a187-8871fdf7f431,147441f1-edff-4cc9-adf3-9e470d1f282e,c5,c1,26,p1,?,surb={'id': '4de8481f-ead5-48c6-a231-f244eca3cee2', 'route': ['p1', 'e8', 'i1', 'x2', 'p2', 'c5']}
1769760009.118875,SENT,bfa5f5fb-52e7-40f7-bed3-26dd6a028d00,f0f80047-3e0e-4ff1-b0cc-44b5a2de7f94,c1,c5,3381,?,p1,
1769760009.1192482,CREATED,a5287a38-505a-4b45-8e4d-e7a9485bfe99,b2a885aa-7e9f-4aab-85e0-8dd9e0594701,c1,c5,27,?,?,surb={'id': '6ba07c20-8a14-4f8b-aa3c-89ef34aa30c4', 'route': ['p2', 'e7', 'i4', 'x12', 'p1', 'c1']}
1769760009.4079645,SENT,eb95ea26-a674-4de1-bdf1-9e45ec8dcd64,8c82ee03-8c64-4e53-a702-22413806d7db,c1,c5,3374,?,p1,
1769760009.4081564,CREATED,dbc5e319-bd24-4751-90fa-97c0ea17f47f,348b3448-4d30-4d31-bd24-d50ecffbc99e,c1,c5,26,?,?,surb={'id': '9d3b2ade-8b23-4f36-bc79-2875f953159a', 'route': ['p2', 'e11', 'i2', 'x5', 'p1', 'c1']}
1769760009.4802191,SENT,d979f376-56b4-4266-bd45-3f835f7a5c3c,7b1b9956-b057-40d8-8437-a859a434215e,c1,DROP,2031,?,p1,
1769760009.480359,CREATED,e68cdd7c-3ed0-4dc4-8a6a-b02059a76359,1e7a879e-b00a-464e-9743-7b208810cf4a,c1,DROP,27,?,?,
1769760009.5021515,SENT,0d40feea-13d1-43f1-8d6e-c839da73cded,f3c1f348-4fb2-4121-b0ca-8113e3738c9f,c1,DROP,2051,?,p1,
1769760009.5022898,CREATED,181c6a2e-4526-499a-93d6-69b31af9350e,01964a9e-03cd-4ea5-a149-c8f886466dbd,c1,DROP,27,?,?,
1769760009.7351518,RECEIVED,a8e689d0-8376-4b64-9781-3f679f95cc1b,c977f741-55a4-4fc9-b29c-f83d412d3c10,c5,c1,27,p1,?,surb={'id': '635922db-5676-4acd-b222-dcf6f2f3bb9b', 'route': ['p1', 'e11', 'i12', 'x9', 'p2', 'c5']}
1769760009.7451425,RECEIVED,6e345857-cbd1-42f8-a65c-ac212e36a458,dc8d3474-03aa-4073-a998-b17e350efa28,c5,c1,27,p1,?,surb={'id': 'c3e909e7-b708-4df6-8167-c8d50f9516c3', 'route': ['p1', 'e4', 'i2', 'x5', 'p2', 'c5']}
1769760009.7948897,SENT,c767c1d7-f65f-4965-adfc-fe620d4d2ac7,d3dc4328-ee6f-4f51-9c06-e2bfd3970c2e,c1,c5,3400,?,p1,
1769760009.7950282,CREATED,c004303c-8594-4db3-bf1e-13a8ac6cd4db,8aad12c5-d3bf-4e40-9720-48b911e93aa3,c1,c5,27,?,?,surb={'id': '3a8b8ac4-59cf-4e20-b46c-14fafd888738', 'route': ['p2', 'e4', 'i3', 'x9', 'p1', 'c1']}
1769760010.1710684,RECEIVED,e280e83c-14c2-4879-bf59-6a144b1e8c99,dbb0e842-cf54-4e88-b5a7-075f72e61570,c5,c1,27,p1,?,surb={'id': '32558d51-f964-4021-ace1-13c6dc0c7275', 'route': ['p1', 'e11', 'i12', 'x4', 'p2', 'c5']}
1769760010.5080614,SENT,0438e76c-29f7-4812-8cdc-2129862b9eef,f6e04491-0a2c-498e-bdc3-ed8581391d4f,c1,c5,3366,?,p1,
1769760010.5082173,CREATED,cf088fbb-96a6-49b9-8273-2767bb028a83,8cb739ca-bbfa-48a3-ac07-9cf31de4c16e,c1,c5,27,?,?,surb={'id': 'b625c2b9-a5a4-4799-922b-9bdba9950043', 'route': ['p2', 'e9', 'i1', 'x1', 'p1', 'c1']}
1769760010.880391,RECEIVED,edf72971-600a-41ae-9727-3bdbab49e6bc,e733c854-568a-460c-99a7-2721cf45ad02,c5,c1,26,p1,?,surb={'id': '131173da-31b0-45de-bbcc-0f1ccb3d845c', 'route': ['p1', 'e11', 'i4', 'x7', 'p2', 'c5']}
1769760010.8886077,SENT,44bb12a7-06ba-4191-8264-d3adee694887,3264fd00-f08b-428a-bfbb-d615b6c0acc1,c1,c5,3380,?,p1,
1769760010.8887599,CREATED,d5cc7827-0f03-4280-ab0e-1a66a651a773,daf2c5a7-8d29-4f9d-9dda-63834ec333a4,c1,c5,26,?,?,surb={'id': 'ed927ae9-6e1b-4640-aa91-c01ad3f8a7fa', 'route': ['p2', 'e8', 'i1', 'x7', 'p1', 'c1']}
1769760011.0397062,RECEIVED,1d3b4df9-3b8f-477e-8f21-202377e47432,ae268f0b-8928-4cc1-8dea-00130264e154,c5,c1,27,p1,?,surb={'id': 'a27277d8-ad0e-4d07-8cab-836d396a5ba5', 'route': ['p1', 'e1', 'i3', 'x9', 'p2', 'c5']}
1769760011.228816,SENT,4d1a5f89-de44-4b2b-bc93-7a0a8672f326,4a219139-bb67-425a-9793-29c9cebfebb5,c1,c5,3375,?,p1,
1769760011.2289505,CREATED,492a41a9-23ca-4c3f-88ca-4afbe56112f9,af81f51f-a478-41a1-8f79-f2a43d8bce04,c1,c5,26,?,?,surb={'id': 'bacf1d6e-5587-44e0-8ef4-ae1eda4a28bc', 'route': ['p2', 'e11', 'i5', 'x2', 'p1', 'c1']}
1769760011.405637,RECEIVED,bff59f91-f81b-4953-a26c-5c9b14a0f862,52f576cf-82aa-4b33-b75d-ac1c940fd27d,c5,c1,26,p1,?,surb={'id': '08f47ac7-e554-480b-b011-921581aa8ece', 'route': ['p1', 'e11', 'i1', 'x5', 'p2', 'c5']}
1769760011.5372005,RECEIVED,ebfb498b-e30f-4609-9820-bc96116ad37e,5a1c04f4-1bca-4405-96e6-ac92c2cc6691,c5,c1,27,p1,?,surb={'id': '477f5344-f940-43cc-bb78-12fdd572e252', 'route': ['p1', 'e6', 'i8', 'x6', 'p2', 'c5']}
1769760011.7098413,SENT,a06c0e8e-f0c1-44ea-ad22-3a6721a61d74,5d28d62b-48cd-455e-a58d-2ea9ef7add92,c1,c5,3368,?,p1,
1769760011.710003,CREATED,43498c69-343a-416e-9103-89ccc5e084f7,7a19f461-f62c-4ca8-898d-5359bace20e4,c1,c5,27,?,?,surb={'id': '81a684a2-ccbb-4b4a-80da-4c89bc14ea26', 'route': ['p2', 'e1', 'i8', 'x8', 'p1', 'c1']}
1769760011.7875113,SENT,1396ca10-19bf-493b-8153-9f9caf9caf61,b79678b7-881f-4bf7-a292-353fe0037483,c1,c5,3405,?,p1,
1769760011.7879934,CREATED,55b74f87-40bb-4946-9dc1-afa3d2d160f4,9d6b3079-6619-417b-9ad1-baba0b99de1d,c1,c5,26,?,?,surb={'id': 'cba87681-deb6-4d0d-b11b-d29e38239bc5', 'route': ['p2', 'e11', 'i7', 'x7', 'p1', 'c1']}
1769760011.827728,SENT,cb90c52f-00fd-4bdc-b166-50d51cff307b,fc67360d-6b91-4aa8-9ce5-aa02257004a5,c1,DROP,2032,?,p1,
1769760011.8278842,CREATED,09908a91-704e-4466-9ace-922ac63b96aa,c88dbfb1-883a-4285-8e3d-b3d762ae395f,c1,DROP,27,?,?,
1769760011.8472393,RECEIVED,87a441a1-1a39-4ec6-a2f0-3b486302991a,d539bf85-a04a-4441-abab-345575f7900f,c5,c1,27,p1,?,surb={'id': '5e3ab4c2-6f1a-4f80-9cba-32cbae9d1965', 'route': ['p1', 'e10', 'i10', 'x5', 'p2', 'c5']}
1769760012.4159708,SENT,91af82d4-6efe-4cde-8560-2020096a64cf,59475e0e-8fde-45e8-93f4-57a935d7acd9,c1,c5,3395,?,p1,
1769760012.4161515,CREATED,ea392eaf-302a-4106-81fb-23ca71b416d9,f896219a-068e-4045-8a1c-09c871d5b0e3,c1,c5,27,?,?,surb={'id': '11a8a871-709c-4029-bac0-6354f83b10bc', 'route': ['p2', 'e8', 'i3', 'x11', 'p1', 'c1']}
1769760012.8884435,SENT,ea5ea2b1-bfa3-45f0-829d-fbc72b5d2034,26793a83-b8e0-4245-93d5-1298b764626d,c1,c5,3407,?,p1,
1769760012.8885927,CREATED,1272f096-17ea-45de-b514-3bffeaf9b4b7,f72dfb3a-c05c-4f83-bd0f-95a0cb1e6f58,c1,c5,27,?,?,surb={'id': 'e6b52e94-20c6-4928-9264-6fbacbaf87e5', 'route': ['p2', 'e4', 'i11', 'x4', 'p1', 'c1']}
1769760012.920213,SENT,813e7724-45f4-450f-bc18-91cd243a5abe,8219b025-24f6-46de-8988-35083087a95a,c1,c5,3379,?,p1,
1769760012.9203646,CREATED,453ce16a-8670-47b9-b27f-a74dc6f96121,e42a5115-71d2-48a7-92fc-726758181c30,c1,c5,27,?,?,surb={'id': '3ce08bd6-641a-416c-853f-47192bbf61d7', 'route': ['p2', 'e9', 'i12', 'x10', 'p1', 'c1']}
1769760013.9615035,RECEIVED,e3f933d2-82f8-46ba-840d-3edc78f64a5a,903038e8-e6ed-411c-8162-ce84d3372362,c5,c1,27,p1,?,surb={'id': 'beafe5e8-20a0-4442-9b88-2ba25898f1b3', 'route': ['p1', 'e8', 'i7', 'x8', 'p2', 'c5']}
1769760013.9685585,RECEIVED,01748da2-6e5a-4fdf-8abb-8a71c6b3d533,47e50a49-08ec-473f-bb85-2bb44443b0c5,c5,c1,27,p1,?,surb={'id': 'b06ca2d6-a3ce-408e-9e0c-866c068f22e1', 'route': ['p1', 'e11', 'i8', 'x11', 'p2', 'c5']}
1769760014.3903255,SENT,e54c3a71-3b11-4b2d-b15f-22596fb79384,180e3d6f-900e-4b81-ae5d-bfce0f062a03,c1,c5,3380,?,p1,
1769760014.3904762,CREATED,5517e1ee-58b6-4096-8df1-fb36fcadf60a,b5a0cb76-2b96-413f-b676-6fe49a054482,c1,c5,27,?,?,surb={'id': '7a500455-c043-40c2-9bdd-0875fd65ffe7', 'route': ['p2', 'e4', 'i11', 'x1', 'p1', 'c1']}
1769760014.41666,RECEIVED,3ed0a8eb-550d-47db-9ecf-40a17d429937,cbaaeccd-76cf-41e2-8d4d-392aa6cf5a5a,c5,c1,26,p1,?,surb={'id': '9129438b-ed62-4148-b7f1-e5b5f3af1c81', 'route': ['p1', 'e12', 'i12', 'x7', 'p2', 'c5']}
1769760014.512097,SENT,a6f3a9ca-7d0d-4629-a6dc-72acb51879ba,24f458a2-0f70-4bc2-a136-c1d968dd156f,c1,c5,3363,?,p1,
1769760014.5121596,CREATED,80485cdf-abe4-4b38-be06-d6b6573cf126,bf245336-0c8a-4368-bb9f-726e00748767,c1,c5,27,?,?,surb={'id': '6cbd687d-c405-4d41-b9a9-675fc1cf3172', 'route': ['p2', 'e4', 'i7', 'x5', 'p1', 'c1']}
1769760014.5514762,SENT,a180cbee-6c0a-485f-b458-faca55171aeb,bda2853b-5001-4a91-ab61-99b79cf1877f,c1,c5,3368,?,p1,
1769760014.5515492,CREATED,5d06096f-f9fe-4846-af77-282664099823,3e7f3260-a713-47df-b2d9-f00a4a560448,c1,c5,26,?,?,surb={'id': '1f5b057f-e9d5-438a-87df-47ae566310bb', 'route': ['p2', 'e2', 'i1', 'x5', 'p1', 'c1']}
1769760014.6278117,SENT,2d4901d8-071a-4ae9-ab51-674151eac25a,87c7ceb0-0ec8-410e-8fc7-9b79c1499954,c1,c5,3376,?,p1,
1769760014.627922,CREATED,d0760038-0243-445b-87b9-d157ee307e85,9f64f0bb-197c-4ed3-8a52-63725c8cd6fa,c1,c5,27,?,?,surb={'id': 'c21b1a39-d977-484f-a8f1-200ca7a96215', 'route': ['p2', 'e9', 'i9', 'x6', 'p1', 'c1']}
1769760014.772499,SENT,7a38456e-a245-47a5-8b1c-cb14fadf6c11,35fe974a-5e58-47fd-9572-4da7855513fe,c1,c5,3381,?,p1,
1769760014.7726088,CREATED,f8c17076-8749-41c9-ac2e-7038b1c5150c,debad100-cd5d-4b78-9cbb-a5f5145b4a66,c1,c5,27,?,?,surb={'id': 'e6e594e6-3f6d-4e28-9510-5b86e5d4d67d', 'route': ['p2', 'e4', 'i3', 'x8', 'p1', 'c1']}
1769760015.015364,RECEIVED,1c9d5dde-775c-4092-a45f-f5483062a590,283b2cc9-cb73-4965-a3fd-e869ff9f5f45,c5,c1,27,p1,?,surb={'id': 'bd38bb03-56d3-4d8f-888d-914c0e00f680', 'route': ['p1', 'e6', 'i10', 'x8', 'p2', 'c5']}
1769760015.6117756,SENT,44b7efef-3ecc-4f37-a5d5-d82df26177b7,8278d87c-86f7-482c-acb6-6a33953634f7,c1,c5,3392,?,p1,
1769760015.6119795,CREATED,d730b738-f232-4d19-868a-a16f3ff00f5f,55b72230-0930-4625-a2ac-cee0d85d84e1,c1,c5,27,?,?,surb={'id': '818653ac-0c5c-47a2-bd18-b1947ab78073', 'route': ['p2', 'e8', 'i11', 'x6', 'p1', 'c1']}
1769760015.6713262,RECEIVED,c4f59ad8-83df-4253-ad2b-9fdd04af09e9,19273e43-3bac-4c89-99a1-6b74a665e6b0,c5,c1,26,p1,?,surb={'id': 'ae9fab4a-de19-4134-b2e5-5545a276195a', 'route': ['p1', 'e10', 'i4', 'x11', 'p2', 'c5']}
1769760015.6848562,SENT,4efc68fd-d10a-40cf-b3bd-21a66237850c,0b83de70-fdc3-467c-8e1d-ac15907f4bf3,c1,c5,3379,?,p1,
1769760015.685006,CREATED,948573f6-b6cc-489a-97e0-05e4c4d82397,69afbb3d-a35c-480b-ae2f-897685b201e6,c1,c5,27,?,?,surb={'id': 'de95209a-6235-4f25-8c03-d51d9dd36f51', 'route': ['p2', 'e1', 'i12', 'x6', 'p1', 'c1']}
1769760015.8407393,RECEIVED,806868a2-f260-442e-8b5a-f89811945391,9731b244-4e7a-429a-b3cd-73070ba0e4d2,c5,c1,27,p1,?,surb={'id': '0de35d68-d6ad-4fa0-802a-60c3d5bce4a3', 'route': ['p1', 'e2', 'i10', 'x1', 'p2', 'c5']}
1769760015.8635228,SENT,e70e43e2-c1c4-4384-bacf-9852387da510,39e23c31-3bc1-442c-a9e6-cd9501e545bf,c1,DROP,2035,?,p1,
1769760015.863612,CREATED,7ead3e18-99b2-4412-8a40-6f5fa56e7624,fb8fcae1-2e87-4e66-bc58-3e2afce09f96,c1,DROP,27,?,?,
