timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769753617.3052268,RECEIVED,8afa76f0-d27a-4dd9-bcdd-b34cee955c09,04108081-1d77-4108-9443-155fdcaee462,c2,c3,27,p3,?,surb={'id': '0d8a6ab9-396e-4ef8-a3bd-47004ec3ce6d', 'route': ['p3', 'e10', 'i5', 'x2', 'p2', 'c2']}
1769753617.4141746,RECEIVED,5f0ce090-12f9-46ae-8bdb-40cc01401db6,9e6ded14-264e-4731-8dc4-eede9c432753,c2,c3,27,p3,?,surb={'id': 'ebcbf9ac-3436-4a55-9ebc-8c1b17616b3c', 'route': ['p3', 'e3', 'i9', 'x9', 'p2', 'c2']}
1769753617.4427838,RECEIVED,15b57cb9-e97e-46eb-8ecc-d040d18ff732,162a5f47-eaab-48d0-b7dc-095bf7c54232,c2,c3,27,p3,?,surb={'id': '174e12a1-1af2-4dbb-9382-34164f58cb9a', 'route': ['p3', 'e6', 'i11', 'x9', 'p2', 'c2']}
1769753617.8759518,SENT,05f57c2f-6baf-431d-a4ab-725363cf9404,b9d4334c-67ae-4588-8c85-ac2c606435eb,c3,c1,3376,?,p3,
1769753617.8761206,CREATED,38b13a40-fa84-47a1-9d46-efaa296441ec,af08c52d-b29b-46e7-8627-9e5e42356de3,c3,c1,26,?,?,surb={'id': '8c20f019-9a76-4405-bf17-fc134e97fbb7', 'route': ['p1', 'e2', 'i2', 'x6', 'p3', 'c3']}
1769753617.9412181,SENT,c48f2f83-5bef-4d80-94cf-fbc0374788d1,490d91d0-a77b-44fc-8d2d-2cd8efc708c4,c3,c1,3388,?,p3,
1769753617.9413438,CREATED,e559b320-92eb-44d2-8fed-38557dce2245,cc3b6554-9d4b-4b99-9f04-bc8c9c39f950,c3,c1,27,?,?,surb={'id': 'b5920f89-47ae-4eb8-aea5-503ef7f4a9c1', 'route': ['p1', 'e10', 'i9', 'x4', 'p3', 'c3']}
1769753617.9580252,RECEIVED,dace956a-df63-4257-8f39-f576d39f61b6,97200da7-8f2f-4232-82dd-e525fccd6121,c2,c3,27,p3,?,surb={'id': '4b163ac1-649f-49aa-a61d-75451a511cae', 'route': ['p3', 'e8', 'i7', 'x4', 'p2', 'c2']}
1769753618.3809419,SENT,7e55f684-984a-494b-aa1c-c13681a0b6db,c2fe8f3d-4bc7-498d-9462-9bcc1ae971f1,c3,c1,3359,?,p3,
1769753618.3810952,CREATED,8a017797-ba8e-4f16-b613-325d822e9fdd,dd1c3e08-3b6c-4604-9792-872a4e25a482,c3,c1,27,?,?,surb={'id': '685555ae-f5e1-4360-a701-6503da6bff73', 'route': ['p1', 'e12', 'i3', 'x3', 'p3', 'c3']}
1769753618.4807312,RECEIVED,93030ded-a157-4600-9852-33990311e510,79d1ce77-1b82-4f49-b014-599641c95f55,c2,c3,27,p3,?,surb={'id': 'f6be9400-dcb6-4862-a727-02b51864f716', 'route': ['p3', 'e4', 'i7', 'x4', 'p2', 'c2']}
1769753618.5977852,SENT,cb128ff2-daf4-4d95-8979-429c973e2d03,c72eba4f-d236-4daf-9b1d-4dacdecae351,c3,c1,3385,?,p3,
1769753618.5978594,CREATED,6ceb5fea-de52-4810-b5ee-4e0ac4d1c02e,f99896a9-f0ef-4ae7-9dff-e9883228b83f,c3,c1,26,?,?,surb={'id': '7be92249-163e-471f-bcf3-73a315a3c0fd', 'route': ['p1', 'e10', 'i9', 'x9', 'p3', 'c3']}
1769753618.7973504,RECEIVED,a2aba637-c4b1-44f2-a1d1-246dfd957cbd,3150d2c2-45a1-463d-be98-cb63932c1abb,c2,c3,27,p3,?,surb={'id': '20626c3a-50d9-4934-9095-fdcede309654', 'route': ['p3', 'e4', 'i12', 'x11', 'p2', 'c2']}
1769753618.9153817,SENT,db44551f-cf0f-4924-bd8b-c045ca2a8160,27d71ffc-f29a-42a9-a159-ccaec210ab3a,c3,c1,3360,?,p3,
1769753618.9154396,CREATED,2ec1becf-7e0d-4226-8fd7-c6b17a8fe20e,dfad4e70-ba36-44f1-8fe2-0a47255284fa,c3,c1,27,?,?,surb={'id': 'a8ea015b-9a7a-4986-a953-ee7596131dfe', 'route': ['p1', 'e4', 'i1', 'x12', 'p3', 'c3']}
1769753619.5620542,SENT,5c3b1425-8ea2-4d88-ab9a-2386ae3be9ba,efc13626-824f-4b8a-bf5e-8a0c5329ab89,c3,c1,3397,?,p3,
1769753619.5621195,CREATED,deee6c1d-93ef-49a2-897a-68a20a7dec8e,6f19b155-10e5-4c07-99e6-48a4fd47c5e3,c3,c1,26,?,?,surb={'id': '73424c97-3d4d-4516-9a43-69ba7e16fabf', 'route': ['p1', 'e9', 'i2', 'x10', 'p3', 'c3']}
1769753619.6753848,RECEIVED,6ff7992e-2395-4930-b148-21bd1369f5b5,365bce26-4b3b-4a9a-8408-364d50942140,c2,c3,27,p3,?,surb={'id': 'f74a1181-4a61-4764-894d-6b68faa7c7a2', 'route': ['p3', 'e8', 'i4', 'x9', 'p2', 'c2']}
1769753619.9514763,SENT,15e568fd-30b7-4696-8e84-3dd678c1ff78,e13090ee-fae6-48e6-bd5b-41f42dd862f9,c3,c1,3381,?,p3,
1769753619.9516034,CREATED,fc005a0e-5868-4e46-aa78-53f39a7eafb4,81a208d3-ddfe-4c9e-bbd6-49fd0bf96b08,c3,c1,27,?,?,surb={'id': '7c930a15-2009-4a93-b46a-037ea0018b78', 'route': ['p1', 'e1', 'i6', 'x9', 'p3', 'c3']}
1769753620.080095,RECEIVED,98504f84-a3aa-42eb-8d11-43e71aaf52ed,bc8391a9-449e-49d4-b40f-7d85f2be90a9,c2,c3,27,p3,?,surb={'id': '83527c95-90d1-4ec3-972d-dab2cfbbd538', 'route': ['p3', 'e9', 'i3', 'x11', 'p2', 'c2']}
1769753620.2956505,RECEIVED,f6d75671-6c6f-4e1a-b96a-0b16b39cec66,ffb2be94-7b3b-47a4-b5e0-b6624ef05707,c2,c3,27,p3,?,surb={'id': '7a9b642c-2ecf-4408-bb71-345651f9cf13', 'route': ['p3', 'e11', 'i1', 'x6', 'p2', 'c2']}
1769753620.3659,RECEIVED,8ceb61e6-5671-4ef8-afb4-5844d12e0efc,69054de8-7652-4db5-938d-06fa0a5da5ba,c2,c3,27,p3,?,surb={'id': 'ef7ebb22-921a-4483-bf4f-afed026fca47', 'route': ['p3', 'e1', 'i10', 'x8', 'p2', 'c2']}
1769753620.482588,RECEIVED,e6396711-c577-44d4-9b0b-82a70e9fdfad,d9cef547-bf5c-47b5-a8f6-68ded91f2680,c2,c3,27,p3,?,surb={'id': '1f962da1-128b-4da2-9ea3-3799905817b6', 'route': ['p3', 'e4', 'i4', 'x12', 'p2', 'c2']}
1769753620.7124658,SENT,d6921092-abe2-49c4-b478-5a003c4c58f3,17680eca-7401-4ecc-b164-5035c86f420a,c3,c1,3380,?,p3,
1769753620.7126193,CREATED,486f6502-21e3-4c9a-97fc-24615040939e,61587a4f-79b8-4a06-9bbe-45252c9c85ad,c3,c1,27,?,?,surb={'id': '65732a11-90ac-4bbd-91e2-9c44f9053e42', 'route': ['p1', 'e4', 'i12', 'x4', 'p3', 'c3']}
1769753620.7169816,RECEIVED,c98b4d67-cd98-4fca-9509-0815e9183154,73cdd9fe-eb16-4ce6-a0f4-00ef6acee43d,c2,c3,26,p3,?,surb={'id': '14a3302f-7e61-4b5e-9221-afd49066a93f', 'route': ['p3', 'e3', 'i9', 'x6', 'p2', 'c2']}
1769753620.736512,RECEIVED,97edbc1c-aff0-4c23-a190-924a217e83e0,3e594f90-3a4e-49ab-9f5d-d29705499030,c2,c3,27,p3,?,surb={'id': 'ef6523f5-e00f-4fd9-b797-c71fb38d282a', 'route': ['p3', 'e12', 'i7', 'x11', 'p2', 'c2']}
1769753620.8452241,RECEIVED,1eaecd6e-daaa-4453-aa90-0b34109e2c4e,15e51db3-9cd0-48d7-ab34-4de919ad2019,c2,c3,25,p3,?,surb={'id': '2e9213db-bbdf-4498-bbc0-074c4ed0f58e', 'route': ['p3', 'e2', 'i11', 'x5', 'p2', 'c2']}
1769753620.96533,SENT,36ddd43a-129f-4e65-afe1-265fe29ef758,ba0e9a73-cd54-4e18-8c9f-f2c076317a38,c3,c1,3368,?,p3,
1769753620.96545,CREATED,d6dd9775-7127-49ec-8390-4f4fb3fcbfae,efe52fc7-f383-42f9-b86a-b046dc4dade1,c3,c1,27,?,?,surb={'id': 'b2ebe8a1-85c5-496c-960b-b272f9c1cea2', 'route': ['p1', 'e8', 'i9', 'x4', 'p3', 'c3']}
1769753621.6091716,RECEIVED,2a625d3b-1280-408b-86f9-0874751c75b2,45b40a90-d82d-4b91-9644-a22c780a89a7,c2,c3,26,p3,?,surb={'id': 'cdf6c5c5-5165-40f7-a2fd-6a62c5239fce', 'route': ['p3', 'e1', 'i10', 'x4', 'p2', 'c2']}
1769753621.864952,SENT,92ebfe71-b4cd-449a-9e9e-34100d76d905,dbcc6fa7-88d0-4357-b2ab-e8152378f817,c3,c1,3379,?,p3,
1769753621.8650732,CREATED,d8267c64-29f9-46fd-9aac-dfed3e78a778,bde5589b-bba1-406f-b564-58f94fcd725f,c3,c1,27,?,?,surb={'id': '141792f9-ba76-4d84-978e-3f0fa1d15daa', 'route': ['p1', 'e9', 'i5', 'x10', 'p3', 'c3']}
1769753621.942174,SENT,48ff5530-0fcd-461d-a0a9-259d2b9f4afd,e0660c11-4485-47d1-a944-c9fa4f574fe3,c3,c1,3388,?,p3,
1769753621.9424841,CREATED,104f27a8-8d8c-4517-b249-91a91f2ef8d5,94773dce-5388-438b-9e55-aa82821b3e3e,c3,c1,27,?,?,surb={'id': '6a76fc7e-d0a5-4632-beaa-c71c932b29df', 'route': ['p1', 'e9', 'i11', 'x5', 'p3', 'c3']}
1769753622.6529582,RECEIVED,b2d5a7af-a37c-4819-abcd-d2e6a2a61b56,8b85fbd6-7de7-44da-ac4e-89be156ec2d7,c2,c3,27,p3,?,surb={'id': '104d6167-fa4b-4234-88f4-4506c0409aab', 'route': ['p3', 'e12', 'i10', 'x8', 'p2', 'c2']}
1769753622.7331452,RECEIVED,1418c118-1f5e-4fc5-a41d-232126ddb2c9,f73945f7-649b-479f-b96a-718bde9afd5b,c2,c3,27,p3,?,surb={'id': '77a029b2-f451-4cd1-8b80-a2ece6d21beb', 'route': ['p3', 'e1', 'i7', 'x9', 'p2', 'c2']}
1769753622.8473923,RECEIVED,7c14ebaa-4de7-4939-9ade-1d72c8633193,23eed783-1161-4002-84cb-698ce414be13,c2,c3,26,p3,?,surb={'id': '3196d157-5300-4c92-9018-3e9944a626cf', 'route': ['p3', 'e3', 'i6', 'x5', 'p2', 'c2']}
1769753622.919809,SENT,27a7333a-073f-4c3d-88b6-cd11b3557695,981b6b63-5cda-47c0-8e4c-862d519d380e,c3,c1,3396,?,p3,
1769753622.9198856,CREATED,8068f748-3664-4360-890e-f57136eba890,694b70fe-b9ba-482d-be73-9a0f32889675,c3,c1,27,?,?,surb={'id': 'da104be4-0330-4938-8f58-0afadabd42d0', 'route': ['p1', 'e8', 'i7', 'x11', 'p3', 'c3']}
1769753622.9844086,SENT,61536642-8927-4b18-96af-58634dace7e8,7e3de1ae-4d2e-40b8-bb53-db8c950bfb30,c3,c1,3359,?,p3,
1769753622.9845335,CREATED,00b588ed-d11e-4db8-8ab7-76379acc1e8d,f0136200-96f6-492f-a9b3-41134943f45d,c3,c1,27,?,?,surb={'id': 'f3e2dc9a-cab6-4923-a720-4e85cd9edb0d', 'route': ['p1', 'e10', 'i4', 'x4', 'p3', 'c3']}
1769753623.0978696,RECEIVED,71dda2a6-e521-4c39-ae62-59057abd43cb,9737c8a9-8dc9-421d-9a6e-90b2c3830c41,c2,c3,27,p3,?,surb={'id': 'c1a25590-0f63-4dbe-9f4b-f670456b03d9', 'route': ['p3', 'e10', 'i4', 'x6', 'p2', 'c2']}
1769753623.4921994,RECEIVED,d73f8bd1-e2cd-459f-9b16-b55f2ce2e5e8,331d154f-1e7d-439b-ba7c-87788ca75c9c,c2,c3,27,p3,?,surb={'id': '470f59b8-11f5-4015-aa7d-57341b534819', 'route': ['p3', 'e5', 'i5', 'x2', 'p2', 'c2']}
1769753623.5071614,RECEIVED,c5761ff6-e3ee-4cae-ab96-6907e2d7884f,5deffc0e-1a77-46e2-b4b1-80ebfdee9da4,c2,c3,27,p3,?,surb={'id': 'f7a6798f-a7f5-4da3-9e87-4eb73eb99e0c', 'route': ['p3', 'e11', 'i2', 'x4', 'p2', 'c2']}
1769753623.5217288,SENT,c5230ee8-1245-41db-a0cc-980746fac414,6ba4c8cd-829f-4851-aefa-d8a99ef077ae,c3,c1,3372,?,p3,
1769753623.521806,CREATED,10dda2a2-0636-45a2-84ee-b3779c7d666d,55c0a199-d4a7-4912-9800-cb4113536152,c3,c1,27,?,?,surb={'id': 'fb0ff5c9-fa44-4472-819d-b0ce9a5de1ad', 'route': ['p1', 'e6', 'i6', 'x8', 'p3', 'c3']}
1769753623.626961,SENT,a2e23f5e-04cd-4eb7-9f11-8c92d99f7bf9,7118a134-ce7c-4d58-8ab1-a6333b9fa549,c3,c1,3388,?,p3,
1769753623.627077,CREATED,5add8524-9f34-4c77-aee3-ee0dac3ea049,29432855-ef17-4283-861f-03f6471bc14b,c3,c1,27,?,?,surb={'id': 'c9489719-9833-4310-8bda-f101b0ec976d', 'route': ['p1', 'e6', 'i1', 'x2', 'p3', 'c3']}
1769753623.7438962,SENT,683e2bf8-8887-477d-935e-a33fe387a032,aa6f74ef-a95a-40bc-9688-930ea3e50a0d,c3,c1,3397,?,p3,
1769753623.7439895,CREATED,1cbef199-22b5-4724-b310-32a430cf109e,0ba40ebb-886a-43f7-988e-58995ac6c2ba,c3,c1,27,?,?,surb={'id': '70693366-a664-4758-8866-37bf0c22b28a', 'route': ['p1', 'e3', 'i12', 'x5', 'p3', 'c3']}
1769753623.8545434,RECEIVED,8d2f7fd1-243e-4b1a-b2a8-463faf796ec2,d5dd527d-fbfe-485c-8c80-e01c4725b37d,c2,c3,26,p3,?,surb={'id': 'c872d687-3562-42b1-92ab-824519004372', 'route': ['p3', 'e6', 'i8', 'x7', 'p2', 'c2']}
1769753624.1650074,SENT,11ba8817-4f01-4a6e-8a27-178eb5fa1603,590b480e-cc0a-4c53-a631-df005a99fc50,c3,c1,3355,?,p3,
1769753624.165199,CREATED,ef1ab4fb-a889-4f77-94fc-51639caa9b5c,57167c39-77b2-42cc-80ae-477c66c5e76b,c3,c1,24,?,?,surb={'id': '2f2b2591-2ffb-4157-8d33-140facd5e423', 'route': ['p1', 'e9', 'i4', 'x5', 'p3', 'c3']}
1769753624.2017283,RECEIVED,fe722bb3-ebdc-4420-af2a-d8f8bf00e481,e4191507-7ea0-4b25-b8b2-5b44d9c19f91,c2,c3,26,p3,?,surb={'id': '7aff4243-37fc-4a3e-a55d-69459652b631', 'route': ['p3', 'e5', 'i10', 'x12', 'p2', 'c2']}
1769753624.4290302,SENT,6266f546-69df-42e0-8f2d-464b9430e719,759bcbb3-004d-443a-924a-3629f9e09036,c3,c1,3367,?,p3,
1769753624.429225,CREATED,d6c49ce1-4743-446a-8e56-1e0039a7c42d,570f413d-3d6a-4917-9903-e98cb6b2799f,c3,c1,27,?,?,surb={'id': '0cfa2ae9-6942-4454-b441-8a80c456f7ac', 'route': ['p1', 'e2', 'i1', 'x7', 'p3', 'c3']}
1769753624.4761775,SENT,b6decdb8-6f25-4c40-95de-5e1f52debbcf,acc9e162-9f00-4d05-a732-ea9a7a384b63,c3,c1,3371,?,p3,
1769753624.47633,CREATED,b0654e0a-29e4-45a4-9b2e-24cf4aae4858,6319949f-ebc2-49e9-997d-2ddfa66f69af,c3,c1,27,?,?,surb={'id': 'e361b1d0-6d9b-44e4-8fae-d88aea0e6478', 'route': ['p1', 'e9', 'i9', 'x7', 'p3', 'c3']}
1769753624.532519,RECEIVED,75f33e48-14a7-49cc-a403-ed9532fbba84,0c1faf6b-bcdb-4080-a357-20348194cadf,c2,c3,27,p3,?,surb={'id': 'f6bcbc9a-75c2-4f06-8961-dbe7858f4710', 'route': ['p3', 'e2', 'i9', 'x10', 'p2', 'c2']}
1769753624.8664868,SENT,213bd3d2-901e-4bf7-ac14-b98a519fd772,21dd50d6-af7d-41ee-aa70-ef2cfc53b3d1,c3,c1,3388,?,p3,
1769753624.8666406,CREATED,27c2f619-726b-4816-b932-d03dd097251c,b358ef4f-993a-4db8-8bc4-a839f65fc7d0,c3,c1,27,?,?,surb={'id': '54adc92c-7739-4823-9d53-25ae7d1215af', 'route': ['p1', 'e10', 'i1', 'x4', 'p3', 'c3']}
1769753625.654638,SENT,9246ed9a-226b-41b2-96f7-d8a887402453,d7bd3c4c-c171-46c9-b78b-d9f13ceb15b0,c3,c1,3368,?,p3,
1769753625.6547878,CREATED,701cd8c6-27f5-472a-bc04-096180705758,676b1a87-3457-4804-98dc-d0bf108f9bbe,c3,c1,26,?,?,surb={'id': 'bf23349a-4581-41de-bf0b-4a07698778aa', 'route': ['p1', 'e10', 'i6', 'x10', 'p3', 'c3']}
1769753625.709898,RECEIVED,cfa70e7e-17a7-4e1c-8213-b3bcf78459e0,c03c0a99-7484-4ad9-8d0f-8621dee72599,c2,c3,27,p3,?,surb={'id': '68bdaf36-394d-4481-80e6-47d9d9040b0e', 'route': ['p3', 'e11', 'i9', 'x10', 'p2', 'c2']}
1769753625.7821603,SENT,84009167-b50c-45f7-bc2a-7df919d5d58d,5e05db4a-c2f1-453b-a143-17269572c660,c3,c1,3371,?,p3,
1769753625.7822392,CREATED,d41bea32-c8e1-44e3-bc72-e87f52300ca6,bcb35bfa-5015-4601-86c5-2dad5a1432af,c3,c1,27,?,?,surb={'id': '418b0e3b-4008-42da-80c0-e694594b5e7d', 'route': ['p1', 'e6', 'i8', 'x7', 'p3', 'c3']}
1769753625.929247,SENT,1358406b-0c43-4cb4-92b8-ebc97e198ee4,b22ffd08-604a-4087-861b-19841d80513f,c3,c1,3379,?,p3,
1769753625.929323,CREATED,1e2471de-5590-413a-8c08-6f4dffbd5154,d5ee7129-b4cc-44f4-85c5-a4103c3adf7e,c3,c1,27,?,?,surb={'id': 'c233c3e6-0786-43dc-b0a9-5bec9c606325', 'route': ['p1', 'e9', 'i7', 'x1', 'p3', 'c3']}
1769753626.0201967,RECEIVED,f3c76c63-d0fd-4fc9-a6ef-d39ddfec4ca1,7ca08c37-b302-4633-916e-6b1bc8c4fbcc,c2,c3,27,p3,?,surb={'id': 'e4a7b663-4701-42a9-99be-7159b4c06dd1', 'route': ['p3', 'e5', 'i4', 'x2', 'p2', 'c2']}
1769753626.234946,RECEIVED,3e184410-9680-43a3-99b5-b2770a3ca2e5,3a04afdb-f700-43e9-864c-363bbe8598c7,c2,c3,27,p3,?,surb={'id': 'c983baad-a6e0-4ecb-9c6a-bce7b5733b5f', 'route': ['p3', 'e3', 'i10', 'x11', 'p2', 'c2']}
1769753626.2420309,SENT,2f8e2a12-1881-4387-90cb-45f28279a2e8,621c353b-6ea5-455d-8815-bdc795d1406a,c3,c1,3392,?,p3,
1769753626.242192,CREATED,f7d551a7-e1c7-4ac2-b274-2c007faf11ed,1be0976c-820e-4380-ba13-9b40f58f6f6f,c3,c1,26,?,?,surb={'id': '8361e091-44af-4cd2-aa9e-536a85e2c6d8', 'route': ['p1', 'e1', 'i11', 'x10', 'p3', 'c3']}
1769753626.4858303,SENT,57e93838-cb38-4049-bd58-2eb27b4a8724,980d8730-058e-41e4-9dcd-be52bbd92132,c3,c1,3404,?,p3,
1769753626.4859657,CREATED,49ae8c49-add7-4c73-ab8d-bdcefbfc8406,2b9617e7-9919-46fd-89b7-8cd25c8fe6a2,c3,c1,27,?,?,surb={'id': 'bd32c8b3-571d-4c47-a5fe-1c0e1804a6ff', 'route': ['p1', 'e7', 'i12', 'x12', 'p3', 'c3']}
1769753626.5092018,SENT,e672090f-4efb-4054-ae73-bb0c63db23da,07ead255-ccd8-400b-9c41-ed68e06fe14e,c3,c1,3372,?,p3,
1769753626.5093362,CREATED,4cc08dcd-bd23-43e4-bfdf-912265158c8b,ffedbeb1-efbb-4e9a-bdf7-a511c1dac624,c3,c1,27,?,?,surb={'id': '7354b828-e61a-407a-a485-10ad41aae6c9', 'route': ['p1', 'e8', 'i2', 'x10', 'p3', 'c3']}
1769753626.5738742,RECEIVED,3ad4db03-22a7-4356-b512-275ba6416269,ef111058-8b27-4d28-b9c6-f0ad9045a312,c2,c3,27,p3,?,surb={'id': '5caf3fe3-060b-4d22-b5bc-09461ee310eb', 'route': ['p3', 'e4', 'i5', 'x6', 'p2', 'c2']}
1769753626.5996609,SENT,b1f8b6fb-3693-45f9-99eb-43e3107bad5b,f4cde49f-1ca3-422f-bac8-fbd5769d1a1e,c3,c1,3388,?,p3,
1769753626.5997934,CREATED,0c8ab18a-4d4c-44d9-a035-76011f170cb3,98064619-830d-4cfb-a4f6-20e0407dcfb8,c3,c1,27,?,?,surb={'id': '61c62c48-3fc4-4903-8930-85097d930475', 'route': ['p1', 'e10', 'i11', 'x11', 'p3', 'c3']}
1769753626.6094196,RECEIVED,b2a33bd7-f56b-4f07-be54-2db60d625713,ae8f339d-bf3c-4519-8767-e411d09d42cf,c2,c3,26,p3,?,surb={'id': '6059d1ac-2027-4fd5-ac75-f02ead7dec06', 'route': ['p3', 'e9', 'i4', 'x1', 'p2', 'c2']}
1769753626.7152584,RECEIVED,22fbcf74-8e39-4cec-8047-2df8d870d3c0,a0f8304a-438b-4778-9354-89b39f08c5d1,c2,c3,27,p3,?,surb={'id': '60f82871-5742-4428-8597-4e92bbf8e50a', 'route': ['p3', 'e2', 'i8', 'x1', 'p2', 'c2']}
1769753626.9093063,SENT,52350480-d24a-4c8b-aac2-3f72dbc5525e,ba583a50-8d40-48f4-bb96-69beba758076,c3,c1,3375,?,p3,
1769753626.9094656,CREATED,afb3b6c7-c7f2-4072-ab5c-87722538cac5,6d769075-f08f-40b8-bfac-05f78e9855c9,c3,c1,27,?,?,surb={'id': 'bf07c265-448a-4a70-a992-10412868f848', 'route': ['p1', 'e3', 'i1', 'x10', 'p3', 'c3']}
1769753626.9712713,RECEIVED,c5c8c6b1-4a3d-47d1-917b-0aa170764fb6,1bd10094-0db6-44cd-b14b-9c25e1aa7d52,c2,c3,27,p3,?,surb={'id': '704481a1-4c89-4762-b008-219046076365', 'route': ['p3', 'e2', 'i10', 'x3', 'p2', 'c2']}
1769753627.0652173,RECEIVED,f9da76ad-67e1-46fd-9337-b520ee0f44bd,282e2126-45b4-44ee-8596-d63effca1d8c,c2,c3,27,p3,?,surb={'id': '94e098f9-0913-4cdb-99e2-928521cb9a5a', 'route': ['p3', 'e6', 'i6', 'x1', 'p2', 'c2']}
1769753627.1005363,RECEIVED,67cd0886-0079-4814-8c54-787f92d5508b,d102aae7-1fba-42be-aeae-0df2f9b22489,c2,c3,27,p3,?,surb={'id': 'ac5a7556-2a6f-4bc9-a67b-e43f16365fd7', 'route': ['p3', 'e6', 'i7', 'x11', 'p2', 'c2']}
1769753627.2054029,RECEIVED,13eecd23-359a-42fa-b2eb-6c488715b8d9,c7c0a267-c245-4c5f-ab95-654b5b4129d7,c2,c3,27,p3,?,surb={'id': 'cfb04bf9-0243-4c3e-8726-41434dad4c86', 'route': ['p3', 'e6', 'i3', 'x6', 'p2', 'c2']}
1769753627.5409803,SENT,133b5530-8955-4944-b0c8-e9cc37ed75c5,746e1f70-e575-4441-b420-f85721b4d22c,c3,c1,3392,?,p3,
1769753627.5411394,CREATED,97f3e396-9997-447f-8720-4e8f1f132db2,bcd20ba1-88af-4c29-9487-0f947cdc3dcd,c3,c1,27,?,?,surb={'id': 'efca5cb3-0385-43fd-b336-f4b37665607e', 'route': ['p1', 'e3', 'i9', 'x11', 'p3', 'c3']}
1769753627.6316497,RECEIVED,9e303a7b-4097-43a7-a28b-3576d927b707,1554b582-9d21-4d0c-ab35-ca33888c223f,c2,c3,27,p3,?,surb={'id': '166c59e9-a928-4f0f-8846-8b30745a5044', 'route': ['p3', 'e11', 'i2', 'x9', 'p2', 'c2']}
1769753627.6404307,RECEIVED,3a119596-4acf-43d7-b154-52af7abc5999,38c54070-5a68-4bd7-9608-cfc1a8726fd9,c2,c3,27,p3,?,surb={'id': 'bc9094c5-c730-4be6-a9f2-a852125c117e', 'route': ['p3', 'e7', 'i2', 'x8', 'p2', 'c2']}
1769753627.815336,SENT,ec845573-83f9-46a1-b3bc-38b24a2079ba,9d1daeaa-7b6b-4b2e-afdf-d899e0d0ccaa,c3,c1,3372,?,p3,
1769753627.8154242,CREATED,7cfa3460-a7bd-410b-a724-0e09f194aeef,08b24c21-6632-4206-bbf6-c0a443da3edb,c3,c1,27,?,?,surb={'id': '28749bc9-a6cc-4c3a-9e0f-2f87c55f4479', 'route': ['p1', 'e4', 'i9', 'x8', 'p3', 'c3']}
1769753627.9505765,SENT,7c6e8fd8-ed0f-4e46-8023-a177247d47c3,5b7c10b6-7597-4d49-8225-1ad1a5e415de,c3,c1,3387,?,p3,
1769753627.9507136,CREATED,29346f15-2cf8-49f9-a0ae-0ab3c8cb76c2,d245bbb9-64c1-4c4d-a851-89aa33777386,c3,c1,27,?,?,surb={'id': 'b61c13ff-ff84-4939-8cdb-7035298782c8', 'route': ['p1', 'e1', 'i3', 'x7', 'p3', 'c3']}
1769753628.1984954,SENT,15111dc4-7019-44a8-be9e-17ca3b8b2ec6,3029c930-197b-4d9e-981e-f5612f62eb85,c3,c1,3380,?,p3,
1769753628.198633,CREATED,4adf1c90-c305-40de-84db-e12b0c29c399,8622910b-c6ec-4984-be44-cf8b6296bb5a,c3,c1,27,?,?,surb={'id': 'e8070806-418e-4259-b89a-7eaa2c18edcd', 'route': ['p1', 'e10', 'i12', 'x2', 'p3', 'c3']}
1769753628.4078183,SENT,cef554d4-7b98-4cd7-8f43-6cd873d5cece,d9cc1b3d-8e30-444f-ad28-463be800007e,c3,c1,3356,?,p3,
1769753628.4079132,CREATED,dd8e1a25-062f-4a05-9463-c60a41eff77e,c5b59554-f7a6-4462-8007-64a45cc976e6,c3,c1,26,?,?,surb={'id': '70a71c8c-9585-4303-8a21-40bf46cff324', 'route': ['p1', 'e2', 'i5', 'x3', 'p3', 'c3']}
1769753628.54531,SENT,a3448877-570e-40ca-9436-6a37b15e9b63,2eff1350-afa2-4cf6-b966-f993af6290a7,c3,c1,3376,?,p3,
1769753628.5454054,CREATED,23c9c177-92de-4afd-bd23-da460e421279,ae61ec91-dde2-4e7f-8d0a-2d3213a225a7,c3,c1,26,?,?,surb={'id': '74aa9a44-0424-4cde-ab84-a68c583b63da', 'route': ['p1', 'e11', 'i1', 'x7', 'p3', 'c3']}
1769753628.6389816,RECEIVED,acb3a25f-2600-493c-be48-ff84e1a5865f,b42e3888-3098-4045-bbae-9ef7e560e895,c2,c3,26,p3,?,surb={'id': 'a2304a44-97d0-4715-b3b0-ae03d2a10314', 'route': ['p3', 'e12', 'i1', 'x7', 'p2', 'c2']}
1769753628.6872067,SENT,59a60793-9560-4ff6-a8ea-d5636fe24dcd,863dcf06-e496-4a74-a7fb-e6870b03be0e,c3,c1,3383,?,p3,
1769753628.6872926,CREATED,252d8d8e-7880-420f-b3e5-7399bd5f1889,277143ac-07cc-443d-8994-588ba069c8e6,c3,c1,27,?,?,surb={'id': '632e015b-8aae-4af8-96f0-d53e7de102e3', 'route': ['p1', 'e2', 'i1', 'x3', 'p3', 'c3']}
1769753628.6926742,RECEIVED,1de2e64c-ec5d-44b8-ab59-28b200d8ead9,862f21e1-ee04-47ec-9ae1-ab20c2b95ffe,c2,c3,27,p3,?,surb={'id': 'd7220e86-19a4-47ba-abc3-e71af3d33185', 'route': ['p3', 'e2', 'i4', 'x9', 'p2', 'c2']}
