timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769445730.1195006,SENT,63f5f896-e553-4965-9233-7ff8983d7ba8,139eaa89-14a5-416c-bf38-35dfec89dba9,c1,c3,3396,?,p1,
1769445730.1201022,CREATED,3c5290d9-9613-40d5-87a5-042be43a9b74,6c09ae5f-a499-450e-9d48-434370da7c36,c1,c3,27,?,?,surb={'id': 'c165db0f-618f-414f-8757-a77626cc23ae', 'route': ['p3', 'e4', 'i12', 'x10', 'p1', 'c1']}
1769445937.430215,CREATED,5168d20c-dd5d-4a5d-b4fe-8870c4bfd517,5ce498db-5920-4255-bbd0-41940c5c5a96,c1,c3,27,?,?,surb={'id': '3c46b8a7-5c7e-4a43-9818-2cdda8ba315c', 'route': ['p3', 'e8', 'i4', 'x9', 'p1', 'c1']}
1769445937.7494733,RECEIVED,011b47b9-4b43-423c-baed-b200b225d41f,e9e281b3-710f-46c8-bf7a-d84b33d0d767,c3,c1,26,p1,?,surb={'id': 'c610110c-1173-4211-b6c8-9a5bc0ff2a32', 'route': ['p1', 'e11', 'i6', 'x9', 'p3', 'c3']}
1769445938.0702012,SENT,266f905b-499c-4d05-a3ff-ff11df0ca590,ba938a7f-5293-45c0-89d4-ceba6a306e9b,c1,c3,3371,?,p1,
1769445938.070375,CREATED,83d2b60a-b3b8-42ea-bbcd-6e637730cd71,5f94304f-3c71-4495-9c1a-f63d51ddbfdd,c1,c3,27,?,?,surb={'id': 'e6b3d970-414a-4efb-a6c6-408cd048d406', 'route': ['p3', 'e5', 'i9', 'x1', 'p1', 'c1']}
1769445938.1088693,SENT,f8fcf33a-fa40-4e3b-a3c3-192400988abe,81a3f530-d598-4e13-a055-a0164b245f0d,c1,c3,3379,?,p1,
1769445938.1090171,CREATED,23dd7a04-af71-40db-9aa2-a1031821742c,5f94304f-3c71-4495-9c1a-f63d51ddbfdd,c1,c3,27,?,?,surb={'id': 'e6b3d970-414a-4efb-a6c6-408cd048d406', 'route': ['p3', 'e5', 'i9', 'x1', 'p1', 'c1']}
1769445938.187955,SENT,0327eef2-2717-48cb-b6ec-6d793862a338,cf29edb7-cbc3-480d-9175-0e82eab1e0ef,c1,c3,3377,?,p1,
1769445938.1881306,CREATED,e38f8121-bf26-4446-bbc8-7c1395bd4942,e88e690a-5183-4cc5-8b3c-e18185e24226,c1,c3,27,?,?,surb={'id': '6e692477-34d2-474d-8755-5348275ee60e', 'route': ['p3', 'e1', 'i4', 'x7', 'p1', 'c1']}
1769445938.2221856,RECEIVED,db45c8c3-3b62-466b-9937-2bcbcb52eac1,b1d0ff36-8898-43ec-ba87-05afe98d1ed6,c5,c1,26,p1,?,surb={'id': '7c758c6b-f711-4e07-8a56-b4d121053834', 'route': ['p1', 'e10', 'i5', 'x10', 'p2', 'c5']}
1769445938.2353635,RECEIVED,86e8301c-7acf-49fb-b062-fbe494c16d1b,6696c324-f248-446a-a25e-3eb2fc9644fc,c3,c1,27,p1,?,surb={'id': '02a1e3fd-462a-4614-a85e-460e1a2fc6b5', 'route': ['p1', 'e1', 'i9', 'x3', 'p3', 'c3']}
1769445938.298224,RECEIVED,855d0cad-77e2-4ed7-b1af-766323bdecce,154d76af-165a-40d8-9219-e6661545d3e2,c5,c1,27,p1,?,surb={'id': '4f24828c-6a78-4733-a376-4f5c4aec36d3', 'route': ['p1', 'e6', 'i11', 'x6', 'p2', 'c5']}
1769445938.5160143,RECEIVED,3b9948cb-9d4d-4b31-a681-b12d1a20e95f,0d84d3e8-70b6-4179-b095-324e3c637a74,c4,c1,27,p1,?,surb={'id': '5ac127f8-cdc0-4fd3-af49-e395eb7ee127', 'route': ['p1', 'e12', 'i5', 'x3', 'p1', 'c4']}
1769445938.5957305,SENT,6df54ae7-8e97-4310-9b78-6c78691e19e1,b7221907-afa7-44a7-977f-6b72ea22649b,c1,c3,3381,?,p1,
1769445938.5958793,CREATED,498dad83-c282-4297-80d9-2d36fa846831,e88e690a-5183-4cc5-8b3c-e18185e24226,c1,c3,27,?,?,surb={'id': '6e692477-34d2-474d-8755-5348275ee60e', 'route': ['p3', 'e1', 'i4', 'x7', 'p1', 'c1']}
1769445938.80152,SENT,e62899dc-e475-4645-9cdb-3ec280b222ab,fc01b94a-7ac5-4112-8274-39cdae852ee5,c1,c3,3397,?,p1,
1769445938.801672,CREATED,14f22218-2cdf-4920-8a2e-539beb56390e,c28d6e70-ecc8-4b6b-b7f4-2f5098be57ab,c1,c3,27,?,?,surb={'id': '26c066f8-5438-43d3-8b80-8742eadbea4b', 'route': ['p3', 'e3', 'i1', 'x1', 'p1', 'c1']}
1769445938.8899612,RECEIVED,f065f62b-2d33-44d7-9c5f-9a3302ecb305,16ada8a1-d322-413c-8f36-199a3aee4bed,c5,c1,27,p1,?,surb={'id': 'b8bcbec7-1311-47d6-9307-f3bcb51aed77', 'route': ['p1', 'e11', 'i6', 'x10', 'p2', 'c5']}
1769445939.000723,RECEIVED,4ba35acd-0d86-4330-ab46-b932d1721e3b,1ab53684-22a8-46eb-b36a-ed6b4c902ecd,c5,c1,27,p1,?,surb={'id': 'b1489e75-cbdb-463a-b80a-fd20073fcaea', 'route': ['p1', 'e9', 'i8', 'x4', 'p2', 'c5']}
1769445939.0422466,SENT,5a08f50f-b119-4caf-97bf-80330aaab854,8a1766a1-91d7-4899-8a64-1723a5a6388f,c1,c3,3379,?,p1,
1769445939.042402,CREATED,3bc96c94-db18-465f-80db-07b987df7c2d,c28d6e70-ecc8-4b6b-b7f4-2f5098be57ab,c1,c3,27,?,?,surb={'id': '26c066f8-5438-43d3-8b80-8742eadbea4b', 'route': ['p3', 'e3', 'i1', 'x1', 'p1', 'c1']}
1769445939.203784,RECEIVED,910a3d86-caaf-42c6-9141-fe386c33ef51,16ada8a1-d322-413c-8f36-199a3aee4bed,c5,c1,27,p1,?,surb={'id': 'b8bcbec7-1311-47d6-9307-f3bcb51aed77', 'route': ['p1', 'e11', 'i6', 'x10', 'p2', 'c5']}
1769445939.2143662,SENT,0a7c351e-313b-497e-bb66-4096d27dcfef,926eff3e-86f5-4ff2-804f-cd12bd540eb3,c1,c3,3368,?,p1,
1769445939.2145152,CREATED,5dc6e108-79ac-449d-a179-fb4d189f1fbb,8335d51f-c92c-452b-ade7-e1200a0ed0fc,c1,c3,26,?,?,surb={'id': 'ab41423c-d275-4596-a7c0-85cbdedd5d6c', 'route': ['p3', 'e4', 'i12', 'x7', 'p1', 'c1']}
1769445939.2655694,RECEIVED,d3173ab7-daa5-4d3e-94f2-cfdb68c9c080,591424fd-087a-4797-bf4f-e1ef7bbd9bfd,c5,c1,27,p1,?,surb={'id': '111423f5-94f0-4d83-ba20-96b2469f8882', 'route': ['p1', 'e11', 'i5', 'x12', 'p2', 'c5']}
1769445939.2816474,SENT,54db0114-5e39-4601-b20b-c78d9e02d531,13ffc6d0-62a8-4e6a-8ef6-cb848575f159,c1,c3,3380,?,p1,
1769445939.281805,CREATED,32fbc036-da57-4fd8-adc3-f04bfd72aa08,8335d51f-c92c-452b-ade7-e1200a0ed0fc,c1,c3,26,?,?,surb={'id': 'ab41423c-d275-4596-a7c0-85cbdedd5d6c', 'route': ['p3', 'e4', 'i12', 'x7', 'p1', 'c1']}
1769445939.3442433,SENT,cafb834a-8493-4e61-8b2c-6e926b33c6b7,db9f14ba-af4a-475d-817b-656b18ef6625,c1,c3,3375,?,p1,
1769445939.3443956,CREATED,3aab96c0-61e8-40b3-9828-e8775d8244ff,a9836fd9-61b3-49fa-b862-964a620c1dcc,c1,c3,27,?,?,surb={'id': '733839a1-1b57-44aa-a4bd-cf536dd8604e', 'route': ['p3', 'e11', 'i3', 'x4', 'p1', 'c1']}
1769445939.687454,RECEIVED,01fa9221-ce1e-4aa1-a3e8-8af0d5519e1f,76c4a88f-1889-4945-9b6b-9a53f488ad6a,c3,c1,26,p1,?,surb={'id': '9724a3ca-1e0a-4f54-82bb-4e66a2f59465', 'route': ['p1', 'e12', 'i9', 'x9', 'p3', 'c3']}
1769445939.9899058,SENT,0920b2ac-8d8a-4e10-bfb5-bc05ed1ff306,e6a83ff0-e31c-4be2-9065-4dcce41f616d,c1,c3,3409,?,p1,
1769445939.990119,CREATED,8b0f8199-68a4-4b6f-b5f1-fe856182f2ba,a9836fd9-61b3-49fa-b862-964a620c1dcc,c1,c3,27,?,?,surb={'id': '733839a1-1b57-44aa-a4bd-cf536dd8604e', 'route': ['p3', 'e11', 'i3', 'x4', 'p1', 'c1']}
1769445940.121997,SENT,0552f205-818a-48b8-b659-7f7d65e96d8f,7f48de50-80a1-4e5f-8bda-ba61138a374c,c1,c3,3347,?,p1,
1769445940.1222029,CREATED,e81602cb-b8fd-469f-974a-f671efb492fb,d5df1d7b-bf92-455a-bb7c-187d8acd64f6,c1,c3,26,?,?,surb={'id': '0d49e6e4-dace-43b3-86b0-0deec95f1bd0', 'route': ['p3', 'e6', 'i3', 'x7', 'p1', 'c1']}
1769445940.2722268,SENT,39047987-45fe-4c45-a5ce-d3b3eda342c5,28391ddc-66ed-4353-b2f8-8da2464ae62e,c1,c3,3364,?,p1,
1769445940.2726004,CREATED,10c1ced0-f7e8-4a2e-8a00-9ad77a76d1bd,d5df1d7b-bf92-455a-bb7c-187d8acd64f6,c1,c3,26,?,?,surb={'id': '0d49e6e4-dace-43b3-86b0-0deec95f1bd0', 'route': ['p3', 'e6', 'i3', 'x7', 'p1', 'c1']}
1769445940.27633,RECEIVED,6c808c6f-c0a9-4fb4-b9ba-a193f761dbe7,b1d0ff36-8898-43ec-ba87-05afe98d1ed6,c5,c1,26,p1,?,surb={'id': '7c758c6b-f711-4e07-8a56-b4d121053834', 'route': ['p1', 'e10', 'i5', 'x10', 'p2', 'c5']}
1769445940.406934,RECEIVED,8821251f-fee7-4c85-9586-53be8f521aab,0f7c8aac-7b41-49f0-9e5d-96cd100a0302,c5,c1,26,p1,?,surb={'id': 'dd31bfd0-4cc8-4d8d-aa38-4e7568462fad', 'route': ['p1', 'e4', 'i1', 'x3', 'p2', 'c5']}
1769445940.4196131,SENT,9c830d47-9f41-4dc5-8eed-d449455da650,b07ce960-8c07-47ab-ad98-ca5031c646ff,c1,c3,3384,?,p1,
1769445940.4197657,CREATED,d35eabb9-1445-4dd1-89e7-32783108014a,bb10f843-9207-461c-ab80-a15d0cb53f8e,c1,c3,27,?,?,surb={'id': 'daf19376-0dd2-4e52-9af7-1b655c35b101', 'route': ['p3', 'e1', 'i4', 'x8', 'p1', 'c1']}
1769445940.7316966,SENT,d9f21340-aede-43ef-ae47-e70598dc7085,b498872a-f5c4-473a-b5d0-ad9f27f982da,c1,c3,3377,?,p1,
1769445940.7318456,CREATED,3a6e0ffe-fd9c-4e20-8a9d-2228395c51db,bb10f843-9207-461c-ab80-a15d0cb53f8e,c1,c3,27,?,?,surb={'id': 'daf19376-0dd2-4e52-9af7-1b655c35b101', 'route': ['p3', 'e1', 'i4', 'x8', 'p1', 'c1']}
1769445940.7963824,SENT,9eafd633-0667-4f9c-8562-b52710526cbb,4143f570-4c81-4f3f-9227-8bce22ff77c6,c1,c3,3389,?,p1,
1769445940.7965355,CREATED,800f2ef6-816e-40c1-871c-ed23f0d666ef,f2689fcf-e3d8-4804-b00a-5a623440acc7,c1,c3,26,?,?,surb={'id': '6a0ed73d-a719-4768-a610-c245bf5fbbd3', 'route': ['p3', 'e12', 'i9', 'x5', 'p1', 'c1']}
1769445940.8724568,RECEIVED,78a85cd4-5c52-42aa-8fd9-061298d0a90d,5f09b7c6-4b31-4f3b-ac3d-b0a221cde091,c5,c1,27,p1,?,surb={'id': 'c0c06ec7-ba3d-46fa-b188-90b127a467a0', 'route': ['p1', 'e1', 'i5', 'x7', 'p2', 'c5']}
1769445940.9655757,RECEIVED,e44a8265-d590-4ab6-b0a0-99fc195301eb,0da8acad-54c6-4312-8567-a1a2f883d9bd,c3,c1,27,p1,?,surb={'id': '581943a5-0d7c-47de-b69b-91f800ea0227', 'route': ['p1', 'e9', 'i3', 'x7', 'p3', 'c3']}
1769445941.4635444,SENT,f930c36f-49d7-4c2c-a9b4-2591181394ea,b7c831df-abf8-47bf-902c-0491b3c0acd7,c1,c3,3381,?,p1,
1769445941.4636922,CREATED,2d9bbbf8-c38d-45bb-bf16-979e034f87c4,f2689fcf-e3d8-4804-b00a-5a623440acc7,c1,c3,26,?,?,surb={'id': '6a0ed73d-a719-4768-a610-c245bf5fbbd3', 'route': ['p3', 'e12', 'i9', 'x5', 'p1', 'c1']}
1769445941.467479,RECEIVED,437596ad-90d9-4090-8c21-037f0875ca0a,fcdbc7f7-4221-455e-a641-b13d2403a9ed,c4,c1,26,p1,?,surb={'id': 'e7a6b6fe-9d35-4bc8-b7fb-cd38b8188e53', 'route': ['p1', 'e4', 'i7', 'x3', 'p1', 'c4']}
1769445941.4911902,RECEIVED,12ebf580-eb02-442c-a5b5-2c6405e977d0,0f7c8aac-7b41-49f0-9e5d-96cd100a0302,c5,c1,26,p1,?,surb={'id': 'dd31bfd0-4cc8-4d8d-aa38-4e7568462fad', 'route': ['p1', 'e4', 'i1', 'x3', 'p2', 'c5']}
1769445941.5039825,SENT,72f778e5-3a9e-48f5-973e-2dbffa1ae41c,77f79c59-931a-4b78-bd98-b92fc2b191cb,c1,c3,3363,?,p1,
1769445941.5041592,CREATED,bd04e8cf-e882-42fc-a0f5-56627ee45a72,1dca21a1-ccf3-4b7e-bfb0-13230c34e67f,c1,c3,27,?,?,surb={'id': '8da25951-27ce-4949-8f12-a0e31ac75a96', 'route': ['p3', 'e3', 'i6', 'x4', 'p1', 'c1']}
1769445941.9151995,RECEIVED,53a3ec2e-e2bb-419e-95b5-2fd0616f6f0e,00c83ee8-3dd9-4ae3-afde-d8505f77a33c,c4,c1,26,p1,?,surb={'id': 'd81815fd-574d-4ddd-a5c5-06bda41b99c5', 'route': ['p1', 'e10', 'i7', 'x1', 'p1', 'c4']}
1769445941.9547334,SENT,aee30ffa-aac5-4794-b49e-b5614bce47db,f9e5c965-fade-48ba-9e2b-533ac24d94d1,c1,c3,3364,?,p1,
1769445941.9548829,CREATED,18ca8adc-1608-4537-8d32-f245bb43a6df,1dca21a1-ccf3-4b7e-bfb0-13230c34e67f,c1,c3,27,?,?,surb={'id': '8da25951-27ce-4949-8f12-a0e31ac75a96', 'route': ['p3', 'e3', 'i6', 'x4', 'p1', 'c1']}
1769445942.3515902,RECEIVED,87b8fd25-4ac6-4649-a093-1c98685ed76d,646154a0-3eaa-4edb-8a33-e0ace0702f16,c5,c1,27,p1,?,surb={'id': 'd5a32ac5-2bd2-467e-b08b-16a0842dd179', 'route': ['p1', 'e11', 'i8', 'x3', 'p2', 'c5']}
1769445942.385347,RECEIVED,f0d8ca17-f768-4e99-9a4c-a4c78c155a97,287d0762-3437-4580-ad6d-0791d8fa740b,c4,c1,27,p1,?,surb={'id': '78380400-817d-404f-893b-caa68500ece0', 'route': ['p1', 'e7', 'i4', 'x4', 'p1', 'c4']}
1769445942.812382,SENT,715fff48-834d-4c2c-b6f6-d4fe3a391a35,87f09959-7e5e-4420-b797-d45ed8297121,c1,c3,3379,?,p1,
1769445942.8125207,CREATED,5f07484d-3467-4484-b3cb-aabee0796eb2,9eee626e-791f-4ccd-bb4f-1d6df1110941,c1,c3,27,?,?,surb={'id': '6e6a5193-5f0e-4aad-92d8-64fb1cb40053', 'route': ['p3', 'e12', 'i5', 'x2', 'p1', 'c1']}
1769445942.8591864,RECEIVED,0b928ea5-9fa6-4769-a3ce-4487d6c0c353,287d0762-3437-4580-ad6d-0791d8fa740b,c4,c1,27,p1,?,surb={'id': '78380400-817d-404f-893b-caa68500ece0', 'route': ['p1', 'e7', 'i4', 'x4', 'p1', 'c4']}
1769445942.8854215,SENT,306cf60c-968b-470f-9610-322c30b1b7bf,53b999c7-9362-475e-8bae-ff52a79d479f,c1,c3,3381,?,p1,
1769445942.8855724,CREATED,e40a32d6-4ce9-40bf-9857-ac76447e5c1c,9eee626e-791f-4ccd-bb4f-1d6df1110941,c1,c3,27,?,?,surb={'id': '6e6a5193-5f0e-4aad-92d8-64fb1cb40053', 'route': ['p3', 'e12', 'i5', 'x2', 'p1', 'c1']}
1769445942.9990249,SENT,0fe14707-782a-4b19-ae6f-f08a1e8b6b88,fb1a4dbe-df0e-449a-aeb3-c1430be3ae64,c1,c3,3362,?,p1,
1769445942.9992201,CREATED,eb3aba58-a6f0-42ab-a986-535cbd18e89f,86d6b9a2-74b2-4498-8e72-c0a2eb11c24c,c1,c3,26,?,?,surb={'id': '1146b981-59ad-4b98-9408-c37b54a16801', 'route': ['p3', 'e2', 'i6', 'x7', 'p1', 'c1']}
1769445943.1494865,RECEIVED,d08b6659-75a4-4b06-882d-01c78c439763,fcdbc7f7-4221-455e-a641-b13d2403a9ed,c4,c1,26,p1,?,surb={'id': 'e7a6b6fe-9d35-4bc8-b7fb-cd38b8188e53', 'route': ['p1', 'e4', 'i7', 'x3', 'p1', 'c4']}
1769445943.1580725,SENT,6e847f6e-1812-4e63-b4f5-8865d0c960ac,9e201531-aaff-4ff2-9939-6b0c9caa0ff1,c1,c3,3392,?,p1,
1769445943.1581879,CREATED,92b9a556-8331-4b10-af7b-4470cefef85c,86d6b9a2-74b2-4498-8e72-c0a2eb11c24c,c1,c3,26,?,?,surb={'id': '1146b981-59ad-4b98-9408-c37b54a16801', 'route': ['p3', 'e2', 'i6', 'x7', 'p1', 'c1']}
1769445943.2842257,SENT,6030cbb3-6e33-4489-8b6d-ebf0dc78a56e,89e4f689-28ed-4b51-9d79-000b63d72d1d,c1,c3,3389,?,p1,
1769445943.2843792,CREATED,a014161e-8f7a-43fd-9ddc-9b42fe9a39d4,53c2d9ae-73ef-4fae-a87a-4a667f1f1784,c1,c3,27,?,?,surb={'id': '9c7efab0-95f1-44d6-8851-bf880003d1fc', 'route': ['p3', 'e2', 'i5', 'x4', 'p1', 'c1']}
1769445943.3241081,RECEIVED,6e65351d-a217-460e-bd45-eccb9ca5e0e4,646154a0-3eaa-4edb-8a33-e0ace0702f16,c5,c1,27,p1,?,surb={'id': 'd5a32ac5-2bd2-467e-b08b-16a0842dd179', 'route': ['p1', 'e11', 'i8', 'x3', 'p2', 'c5']}
1769445943.3370445,RECEIVED,93e9f0e9-4e20-4a4f-969d-418c52367946,40187f93-9e74-4ba9-a9f2-41cae180e38e,c4,c1,27,p1,?,surb={'id': 'f4ec19c2-0615-4e06-9d54-9afe8a447459', 'route': ['p1', 'e1', 'i11', 'x8', 'p1', 'c4']}
1769445943.4898942,SENT,bb0576a0-8926-409c-bbd9-daa4ef1421e5,273f1d9b-5f52-4959-91e1-05693c007409,c1,c3,3392,?,p1,
1769445943.4901593,CREATED,d22d2e26-6d11-400c-b8db-28a9ddbc21a4,53c2d9ae-73ef-4fae-a87a-4a667f1f1784,c1,c3,27,?,?,surb={'id': '9c7efab0-95f1-44d6-8851-bf880003d1fc', 'route': ['p3', 'e2', 'i5', 'x4', 'p1', 'c1']}
1769445943.712504,RECEIVED,bd228f11-8074-4d9b-a317-730627475126,28192fcd-1af3-4365-9b20-0504c8035c8a,c3,c1,27,p1,?,surb={'id': '725485d9-eb37-407d-a53d-aab40f30b5bd', 'route': ['p1', 'e6', 'i5', 'x1', 'p3', 'c3']}
1769445943.746075,RECEIVED,580f6bf0-2dd0-4572-aae3-56ed842557ce,5f09b7c6-4b31-4f3b-ac3d-b0a221cde091,c5,c1,27,p1,?,surb={'id': 'c0c06ec7-ba3d-46fa-b188-90b127a467a0', 'route': ['p1', 'e1', 'i5', 'x7', 'p2', 'c5']}
1769445943.8242478,SENT,ec1fd278-7bbd-48c2-82ec-3729308a1403,7cc2f166-e869-4b70-8311-a44745ff67c9,c1,c3,3382,?,p1,
1769445943.8244252,CREATED,b460d05a-f33c-4d2d-8b09-5f575aa932ca,47453aa5-ecf9-4d5a-a963-8d45933d7c42,c1,c3,27,?,?,surb={'id': 'f14bb19f-f09b-4308-afc6-bc7522da5fe0', 'route': ['p3', 'e2', 'i7', 'x12', 'p1', 'c1']}
1769445944.2225604,RECEIVED,c8e1f4b2-31ef-421b-a970-b6d6393dfe02,6531a2ce-ba48-4fc2-a567-ad51e21af06c,c3,c1,27,p1,?,surb={'id': 'bbec10e2-cfc3-426c-97c3-a3420360a28a', 'route': ['p1', 'e9', 'i8', 'x3', 'p3', 'c3']}
1769445944.3125987,SENT,3e39fb14-0c01-4d3c-af0a-04f3aeb6e26d,9dab5eea-f3b3-4522-ae3c-93f290fc2fe4,c1,c3,3359,?,p1,
1769445944.3127007,CREATED,aa7c2e09-e078-47ce-a4fd-4394f8caaafc,47453aa5-ecf9-4d5a-a963-8d45933d7c42,c1,c3,27,?,?,surb={'id': 'f14bb19f-f09b-4308-afc6-bc7522da5fe0', 'route': ['p3', 'e2', 'i7', 'x12', 'p1', 'c1']}
1769445944.3639922,SENT,fb40e25f-77a0-43c0-af47-6a227e30ea65,9e2923d4-9bb2-40a3-801b-0d2072c1312c,c1,c3,3356,?,p1,
1769445944.3646007,CREATED,20023b26-5d11-49fa-b69e-090e9a072e68,d88b6731-47bf-475c-b5ef-7cf4a5c89648,c1,c3,27,?,?,surb={'id': 'ef7cfddd-a109-437b-a8a3-bed506304f88', 'route': ['p3', 'e4', 'i3', 'x6', 'p1', 'c1']}
1769445944.420806,RECEIVED,fb674ad3-64c8-4bad-a053-397ef43edee5,c71e748f-07b4-441c-a999-3dba34b5bd6f,c3,c1,27,p1,?,surb={'id': 'a2e10eb5-b4da-45a3-b7c6-e0246d92c6f3', 'route': ['p1', 'e9', 'i1', 'x3', 'p3', 'c3']}
1769445944.4488924,RECEIVED,77c460ff-5162-4710-b690-7b0b8629740a,1ada774d-fbf1-4c4d-b6d7-70d9ab9e9fa8,c3,c1,27,p1,?,surb={'id': '24b6288c-fc7b-4383-b17e-b7fd2a6dd88f', 'route': ['p1', 'e6', 'i6', 'x1', 'p3', 'c3']}
1769445944.578756,SENT,aa48eeda-d061-48b1-ac75-da151bed6f30,a1381da0-eb7a-4b54-9645-dc7ea8c1f831,c1,c3,3392,?,p1,
1769445944.5789056,CREATED,3ddf01de-7bf0-4122-bb5d-f99856c35c3d,d88b6731-47bf-475c-b5ef-7cf4a5c89648,c1,c3,27,?,?,surb={'id': 'ef7cfddd-a109-437b-a8a3-bed506304f88', 'route': ['p3', 'e4', 'i3', 'x6', 'p1', 'c1']}
1769445944.7987711,RECEIVED,cc4d4edd-a4b3-47ef-a102-6e5c80b84df3,c71e748f-07b4-441c-a999-3dba34b5bd6f,c3,c1,27,p1,?,surb={'id': 'a2e10eb5-b4da-45a3-b7c6-e0246d92c6f3', 'route': ['p1', 'e9', 'i1', 'x3', 'p3', 'c3']}
1769445945.1013527,RECEIVED,ddf69e40-252b-46a9-986b-dc625f2ac7fe,a93bb128-e0a9-49ca-abee-98773a9e446e,c5,c1,26,p1,?,surb={'id': '4c78ace1-e54c-4591-a042-279a0de08907', 'route': ['p1', 'e12', 'i7', 'x1', 'p2', 'c5']}
1769445945.2361922,RECEIVED,faefd18f-d708-4230-aeaf-c6f9c270b983,28192fcd-1af3-4365-9b20-0504c8035c8a,c3,c1,27,p1,?,surb={'id': '725485d9-eb37-407d-a53d-aab40f30b5bd', 'route': ['p1', 'e6', 'i5', 'x1', 'p3', 'c3']}
1769445945.2524369,RECEIVED,89a79f70-554a-4aec-b6e1-fa6b9ab9fe1f,1a81f153-495a-4d1b-88bf-ed29d5627ab2,c4,c1,27,p1,?,surb={'id': 'ceb30343-ff19-4d55-a289-50c9b5faf9fe', 'route': ['p1', 'e5', 'i12', 'x10', 'p1', 'c4']}
1769445945.267897,SENT,53b77576-c8fe-452e-b0d9-571a1ae1f68b,6f5e5b63-763e-4058-9104-9b2999cf6526,c1,c3,3388,?,p1,
1769445945.2680917,CREATED,51eb52c7-47b9-43fe-aa60-e63381f929bb,54b856d1-9c30-459a-bacf-ba6f7463f23e,c1,c3,26,?,?,surb={'id': '19f7cfc7-155b-43ff-ac87-12bf4f4845ab', 'route': ['p3', 'e9', 'i7', 'x3', 'p1', 'c1']}
1769445945.29849,SENT,a2c510b0-972b-475e-8178-2774629c61ae,cb1059e4-55c6-4e4b-80cc-243f38ef39ee,c1,c3,3387,?,p1,
1769445945.2986634,CREATED,b4b7e561-4ea0-4502-9980-41d297ecfecb,54b856d1-9c30-459a-bacf-ba6f7463f23e,c1,c3,26,?,?,surb={'id': '19f7cfc7-155b-43ff-ac87-12bf4f4845ab', 'route': ['p3', 'e9', 'i7', 'x3', 'p1', 'c1']}
1769445945.5498254,SENT,a52a4d80-d7cf-4155-b72b-28bf6037a29b,a5bc622d-b8be-425d-9a3a-4af15856f6c7,c1,c3,3377,?,p1,
1769445945.5499728,CREATED,ed4e30ae-123a-468d-87d4-ecb976e56c12,a51df5c9-010e-446c-91bb-1c0c5165d1b1,c1,c3,27,?,?,surb={'id': '8c68043b-82e6-41e2-ba15-771a5bb61f7a', 'route': ['p3', 'e5', 'i10', 'x10', 'p1', 'c1']}
1769445945.5962908,SENT,def56ee0-db8d-45d5-bd62-424e241cb8c1,f21763e4-a205-487e-94be-020720aab050,c1,c3,3389,?,p1,
1769445945.5964482,CREATED,3e53ba42-7950-4ff5-9f29-2f92b87310e9,a51df5c9-010e-446c-91bb-1c0c5165d1b1,c1,c3,27,?,?,surb={'id': '8c68043b-82e6-41e2-ba15-771a5bb61f7a', 'route': ['p3', 'e5', 'i10', 'x10', 'p1', 'c1']}
1769445945.6817987,SENT,82afa0d8-cc27-475a-b7ce-bbb79b26c27f,847770ff-feea-4602-8584-a78245f1fcc8,c1,c3,3401,?,p1,
1769445945.6819599,CREATED,94d92bef-5d85-4681-8835-e3e95bd10bb2,b0ab83b2-b6d6-4d25-a906-54ef66545aed,c1,c3,27,?,?,surb={'id': '6fef0bb9-23d8-4921-9ff5-23c42956ec54', 'route': ['p3', 'e10', 'i7', 'x10', 'p1', 'c1']}
1769445945.8251781,SENT,0210a0ff-0c1f-469a-9d79-5619022a6c83,ffe85e79-9e4b-4f54-8783-e54b4ce6eca1,c1,c3,3392,?,p1,
1769445945.8253646,CREATED,5edca997-2508-4b89-9940-c0096e17ff81,b0ab83b2-b6d6-4d25-a906-54ef66545aed,c1,c3,27,?,?,surb={'id': '6fef0bb9-23d8-4921-9ff5-23c42956ec54', 'route': ['p3', 'e10', 'i7', 'x10', 'p1', 'c1']}
1769445946.0014663,SENT,03190565-a73b-48e0-8554-304bee7f9822,f3dfcd4c-5f2e-4bdb-8470-760b6de1b26f,c1,c3,3383,?,p1,
1769445946.0016189,CREATED,f9174a80-d56b-457e-afb8-69ab9f909de4,93c4aa4b-87d8-49a2-a09d-70080addf457,c1,c3,27,?,?,surb={'id': '5ce97f08-fb10-450b-80a1-70b037780eb6', 'route': ['p3', 'e9', 'i8', 'x5', 'p1', 'c1']}
1769445946.0051515,RECEIVED,1863cd36-a7ca-4382-b4de-05c3324dffa0,d7c8c602-8c10-438f-ade2-2a561abcf3ed,c4,c1,26,p1,?,surb={'id': '6ae5fb15-9d29-4e21-ae27-6b96ea79ab01', 'route': ['p1', 'e1', 'i4', 'x7', 'p1', 'c4']}
1769445946.084503,RECEIVED,bd4fc558-3385-455c-811c-488d585ef31d,7a62ae6f-d6b8-4233-a2f1-1860960bccc5,c3,c1,27,p1,?,surb={'id': '694f7f68-2a33-4116-90d5-76ff3c8347f9', 'route': ['p1', 'e7', 'i7', 'x11', 'p3', 'c3']}
1769445946.1885731,SENT,e0a32534-8619-4922-9c41-b99051af4c34,f0c7b57b-e121-459a-a92d-db1849b6aa1b,c1,c3,3360,?,p1,
