timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769482925.8258905,RECEIVED,2e290111-049b-4c51-9bb0-393bc509f31d,64be19e5-c5d1-4856-9934-fa593c0eab00,c3,c5,26,p2,?,surb={'id': '5e6aa349-cea9-4607-ac62-9371053ac0a0', 'route': ['p2', 'e10', 'i2', 'x5', 'p3', 'c3']}
1769482926.090661,RECEIVED,7b8527d9-e4d2-4705-b8f2-17c40b214f44,86745c86-1bdc-47cb-9e31-5d011541bf1d,c4,c5,27,p2,?,surb={'id': '451c2ac2-5ce0-4120-8a50-3b6652b806f5', 'route': ['p2', 'e5', 'i1', 'x7', 'p1', 'c4']}
1769482926.1202765,SENT,d07f5a67-0dcb-4f2e-a2fb-0e9ccfe3b4ec,47dfde3f-7f71-4ede-a4d4-8020003d1ec2,c5,c3,3375,?,p2,
1769482926.1204333,CREATED,86e43cf2-541b-4e4a-9482-d5c2aadfceb3,6d03a445-686b-4231-802e-3b26ea0bc391,c5,c3,27,?,?,surb={'id': '2326dd15-9bf6-49bc-a349-12d84feb4c86', 'route': ['p3', 'e7', 'i10', 'x1', 'p2', 'c5']}
1769482926.2474003,RECEIVED,934621dc-c74e-4afb-a032-d6ae9918b7db,a483c5f5-280c-4392-9a6c-b3d1e85a63de,c1,c5,26,p2,?,surb={'id': '3fd8f746-2ff1-4e1b-9037-7f1268dc773e', 'route': ['p2', 'e10', 'i1', 'x3', 'p1', 'c1']}
1769482926.3577018,SENT,d82b1f64-9232-43f8-bd01-60b64e37c1a4,f995db28-90dc-4662-8681-0b9adc084c68,c5,c3,3391,?,p2,
1769482926.357777,CREATED,ef4b267c-d9e8-4262-8ac2-8093906fc044,6d03a445-686b-4231-802e-3b26ea0bc391,c5,c3,27,?,?,surb={'id': '2326dd15-9bf6-49bc-a349-12d84feb4c86', 'route': ['p3', 'e7', 'i10', 'x1', 'p2', 'c5']}
1769482926.3865128,RECEIVED,1e7eb3f5-c9d5-4468-9e96-12bf95f0a92e,b98d7179-9d4f-4ed9-812a-13609365299e,c3,c5,27,p2,?,surb={'id': 'd21cc1a4-ee73-4248-af9e-8e139b51e800', 'route': ['p2', 'e10', 'i7', 'x7', 'p3', 'c3']}
1769482926.9180694,RECEIVED,141008be-ec1c-40ec-8259-a6aa275ae29b,a483c5f5-280c-4392-9a6c-b3d1e85a63de,c1,c5,26,p2,?,surb={'id': '3fd8f746-2ff1-4e1b-9037-7f1268dc773e', 'route': ['p2', 'e10', 'i1', 'x3', 'p1', 'c1']}
1769482927.0015872,SENT,a1cced16-9e2a-45f6-8486-aae4613b88b7,f5c55fab-ff2f-436c-8aa3-04c74a0fcc0b,c5,c3,3366,?,p2,
1769482927.0016878,CREATED,0b640dae-4144-46dd-8c92-de64870326b1,99cdeb37-43b1-4ba8-96ce-029b9d327343,c5,c3,26,?,?,surb={'id': '0c7c9a99-3a0a-483b-a246-4091c30907f6', 'route': ['p3', 'e1', 'i4', 'x7', 'p2', 'c5']}
1769482927.261297,SENT,2f6fcc42-db90-4c29-a01e-af7bb64dbf12,ee3222b6-83a3-4998-8c05-910542318c1e,c5,c3,3361,?,p2,
1769482927.2613604,CREATED,714b3801-df67-4d51-8339-3e5ffb1870d1,99cdeb37-43b1-4ba8-96ce-029b9d327343,c5,c3,26,?,?,surb={'id': '0c7c9a99-3a0a-483b-a246-4091c30907f6', 'route': ['p3', 'e1', 'i4', 'x7', 'p2', 'c5']}
1769482927.3149195,SENT,0541d9a7-48d1-4600-a721-53d0d7111f23,871d3418-d3cb-4f6b-942f-f75d9b2cc765,c5,c3,3360,?,p2,
1769482927.31498,CREATED,ceebdd6a-3b85-461f-bb5e-b12aed25ca46,51bf4239-aab6-4202-97e2-3c0c67b7211f,c5,c3,26,?,?,surb={'id': '94c81533-9976-4ecf-8f2a-360ff2ce10e2', 'route': ['p3', 'e1', 'i6', 'x5', 'p2', 'c5']}
1769482927.466908,RECEIVED,46ba49c2-1ea6-4b90-a8ef-4fc3450e8ef6,aa28f625-0bb5-48c6-a207-0101d127ad9e,c1,c5,27,p2,?,surb={'id': '04409bcc-33db-48fe-813c-01454ce047eb', 'route': ['p2', 'e10', 'i9', 'x9', 'p1', 'c1']}
1769482927.4818642,SENT,e4f820f6-7229-473a-b891-bd10e2b0c6f8,4918dad5-0e04-4180-b078-fedad3242401,c5,c3,3385,?,p2,
1769482927.4819527,CREATED,cb7eb6d9-d2c2-4f28-a124-97aeb680d9ec,51bf4239-aab6-4202-97e2-3c0c67b7211f,c5,c3,26,?,?,surb={'id': '94c81533-9976-4ecf-8f2a-360ff2ce10e2', 'route': ['p3', 'e1', 'i6', 'x5', 'p2', 'c5']}
1769482927.5211961,RECEIVED,eb2f0ec8-f5fb-4c5e-9677-992b1e654adc,47e35b21-3712-4627-b61d-56a292979f0f,c3,c5,26,p2,?,surb={'id': 'bfe4038f-6381-4218-b8ed-0396e6b23c3f', 'route': ['p2', 'e1', 'i1', 'x3', 'p3', 'c3']}
1769482927.5480142,RECEIVED,53a3a9ce-d94d-46c3-9d42-52f0264a650a,1510559b-5894-468c-b82e-a4c88336cc77,c3,c5,27,p2,?,surb={'id': '77390f43-b3c7-455e-bdb9-9cce0b25b95e', 'route': ['p2', 'e3', 'i9', 'x8', 'p3', 'c3']}
1769482927.5537853,SENT,e5888380-f8a4-44de-b0c4-a10e2c2e8395,ab5dd265-fba3-4b53-a5f4-de4d4a2be4b6,c5,c3,3377,?,p2,
1769482927.553871,CREATED,d4c0524f-1798-47ec-a390-56093d311f17,b08b1ce7-eff3-44d3-bb18-2fb6802f8155,c5,c3,27,?,?,surb={'id': 'cab64b16-639f-448e-b5cf-d535f3c0fe5a', 'route': ['p3', 'e11', 'i8', 'x4', 'p2', 'c5']}
1769482927.6780405,RECEIVED,f2d27cde-9d19-49c4-8507-b068686819cb,83648a4b-16ad-4d4b-8c8e-0f965c9be9ba,c3,c5,27,p2,?,surb={'id': '905624f7-b936-4b6d-ac4b-c594148c57c0', 'route': ['p2', 'e3', 'i12', 'x1', 'p3', 'c3']}
1769482927.6941645,RECEIVED,6f5d0777-0a68-4532-89b0-26828c4f21db,891dd64e-5b47-4ee4-bca8-e3518423e141,c3,c5,27,p2,?,surb={'id': '46930c4e-4366-43e7-8b5e-687269aec057', 'route': ['p2', 'e6', 'i5', 'x11', 'p3', 'c3']}
1769482927.732778,RECEIVED,0d84c495-acae-46f8-b743-889107acdbff,b9c48472-4807-47ec-a643-443d4953cec4,c4,c5,27,p2,?,surb={'id': 'efcc7359-4f86-49a4-b8b2-bbd938a80494', 'route': ['p2', 'e9', 'i11', 'x5', 'p1', 'c4']}
1769482927.8523402,RECEIVED,1b5630e8-1511-4740-9dd0-630bf20deb40,b9c48472-4807-47ec-a643-443d4953cec4,c4,c5,27,p2,?,surb={'id': 'efcc7359-4f86-49a4-b8b2-bbd938a80494', 'route': ['p2', 'e9', 'i11', 'x5', 'p1', 'c4']}
1769482927.8789444,SENT,1926d18e-4094-4344-8496-d64420c06985,d38c8325-f1a5-4bd0-b280-3ec82f10bc87,c5,c3,3368,?,p2,
1769482927.879168,CREATED,1f410906-375a-498e-ba52-7f29b42685fe,b08b1ce7-eff3-44d3-bb18-2fb6802f8155,c5,c3,27,?,?,surb={'id': 'cab64b16-639f-448e-b5cf-d535f3c0fe5a', 'route': ['p3', 'e11', 'i8', 'x4', 'p2', 'c5']}
1769482927.9244883,RECEIVED,117aa535-9fb1-4034-a9a9-52832550660f,83648a4b-16ad-4d4b-8c8e-0f965c9be9ba,c3,c5,27,p2,?,surb={'id': '905624f7-b936-4b6d-ac4b-c594148c57c0', 'route': ['p2', 'e3', 'i12', 'x1', 'p3', 'c3']}
1769482928.0491502,SENT,e62e9ae9-7ff3-4e23-9e18-1e499acc834f,5eb3ed99-937d-4153-b4df-92dae25310f1,c5,c3,3388,?,p2,
1769482928.0492265,CREATED,f54d78c3-bc80-4385-b919-c9ce8efd700a,fb4dffb3-eeba-40f2-b2b1-4ae5df555d38,c5,c3,27,?,?,surb={'id': '0f9e63de-0402-4bd8-9fd2-fa60f3e91a22', 'route': ['p3', 'e10', 'i7', 'x5', 'p2', 'c5']}
1769482928.0994925,SENT,e37ccdaf-1dae-4d7b-b41e-5d9c1f7441f0,02f931a9-ea14-40d3-aacb-10982c442a19,c5,c3,3391,?,p2,
1769482928.0995708,CREATED,342fa40d-c96c-412b-923e-cc17bcabd907,fb4dffb3-eeba-40f2-b2b1-4ae5df555d38,c5,c3,27,?,?,surb={'id': '0f9e63de-0402-4bd8-9fd2-fa60f3e91a22', 'route': ['p3', 'e10', 'i7', 'x5', 'p2', 'c5']}
1769482928.116956,RECEIVED,9f5f2f56-a270-4e7e-8aeb-60b372ae9b36,2cd496bb-1807-4a0d-b8ee-15a76f99f044,c4,c5,26,p2,?,surb={'id': '3a5561a9-2d35-42ad-9d14-cd847c9083bd', 'route': ['p2', 'e6', 'i8', 'x7', 'p1', 'c4']}
1769482928.1388414,RECEIVED,6a91f3dc-669e-4c5f-b2c1-1ada4876cb2c,57f8e0f3-6a8b-45c2-8e25-a4c9958f094f,c3,c5,27,p2,?,surb={'id': 'cefd45c1-5f27-4edd-8028-b1ed21b14761', 'route': ['p2', 'e12', 'i6', 'x8', 'p3', 'c3']}
1769482928.1861513,RECEIVED,b57177e4-6c22-42bf-8ea3-074efeb68fcb,64be19e5-c5d1-4856-9934-fa593c0eab00,c3,c5,26,p2,?,surb={'id': '5e6aa349-cea9-4607-ac62-9371053ac0a0', 'route': ['p2', 'e10', 'i2', 'x5', 'p3', 'c3']}
1769482928.3214746,RECEIVED,d5732795-e1fd-4be7-acbf-00d2c55be4a2,20b22db3-33fc-4b77-a9c6-c6f23be068c0,c3,c5,27,p2,?,surb={'id': '5baef60f-b3e6-4f21-9690-d3101d72e269', 'route': ['p2', 'e3', 'i9', 'x7', 'p3', 'c3']}
1769482928.6491942,RECEIVED,df612cd5-6077-4f4d-9ed8-9f5872eb9159,47e35b21-3712-4627-b61d-56a292979f0f,c3,c5,26,p2,?,surb={'id': 'bfe4038f-6381-4218-b8ed-0396e6b23c3f', 'route': ['p2', 'e1', 'i1', 'x3', 'p3', 'c3']}
1769482928.8355691,SENT,94c9e779-a690-4e75-b77c-c2e0e8232875,38046ff7-fe94-4350-b308-310fff68776c,c5,c3,3391,?,p2,
1769482928.8357348,CREATED,653ac502-80e4-4c84-ac1d-7ddd40e1ee83,c167dfa9-2813-4a2d-9df2-673b5b68da79,c5,c3,27,?,?,surb={'id': '63f1ac17-e6bf-4546-8afc-39eece19188d', 'route': ['p3', 'e4', 'i4', 'x8', 'p2', 'c5']}
1769482928.9150949,RECEIVED,b8012f16-a988-4457-8cdf-59d7bdc844dc,cf6625c2-c200-4c22-bcce-b6bee452d70b,c1,c5,26,p2,?,surb={'id': '0869c947-46db-4a21-ab77-567359112f2e', 'route': ['p2', 'e1', 'i12', 'x8', 'p1', 'c1']}
1769482928.9194076,SENT,0c719c5c-be4b-4d39-80aa-b89c558773ca,2f4f1f75-253e-456d-8e7e-d1b7a36d06f9,c5,c3,3380,?,p2,
1769482928.9195068,CREATED,a62014cb-e5e6-4b21-97c2-980f6c075feb,c167dfa9-2813-4a2d-9df2-673b5b68da79,c5,c3,27,?,?,surb={'id': '63f1ac17-e6bf-4546-8afc-39eece19188d', 'route': ['p3', 'e4', 'i4', 'x8', 'p2', 'c5']}
1769482929.008725,SENT,34a08ee9-c1d4-49ef-a041-cbe0e7b38b05,c1c1e03c-8566-4a06-add9-2beb8c4c9c1d,c5,c3,3361,?,p2,
1769482929.0088754,CREATED,737c3c77-e0d9-40e0-bb15-79e88a32e86c,2cc8a3a4-dc60-4468-8cce-8aa4ac0832d9,c5,c3,26,?,?,surb={'id': '38642aea-bddd-45e0-8ba9-bbb523f6bdbd', 'route': ['p3', 'e3', 'i11', 'x12', 'p2', 'c5']}
1769482929.1326697,RECEIVED,2af6c222-7aa7-4c2a-860c-a494a0707409,4e8338e9-cced-4071-a518-dd3a819a7ea5,c4,c5,25,p2,?,surb={'id': '5ca4ee41-7929-4407-bf5c-bf75e012f0be', 'route': ['p2', 'e10', 'i4', 'x2', 'p1', 'c4']}
1769482929.243093,RECEIVED,857943af-20d8-48e7-8920-020bbdb6cad7,7a6e8a07-8184-43ee-ba1c-7010305c8f15,c4,c5,26,p2,?,surb={'id': '115e1bef-3c38-4aa8-b648-cc35162fb71e', 'route': ['p2', 'e10', 'i8', 'x3', 'p1', 'c4']}
1769482929.2823052,RECEIVED,2ef9efbc-14e6-44d2-b887-ff3dcdbb264b,2cd496bb-1807-4a0d-b8ee-15a76f99f044,c4,c5,26,p2,?,surb={'id': '3a5561a9-2d35-42ad-9d14-cd847c9083bd', 'route': ['p2', 'e6', 'i8', 'x7', 'p1', 'c4']}
1769482929.330438,RECEIVED,c1e64279-d1b3-4583-9474-8c8dfc65d825,a662fd79-0bb8-4777-8adb-93ed8e215c00,c1,c5,27,p2,?,surb={'id': '99d21218-bfb2-4512-916e-5a5416248ff5', 'route': ['p2', 'e11', 'i1', 'x7', 'p1', 'c1']}
1769482929.4288542,RECEIVED,8f210902-46b7-4af3-b685-2097f35dd220,cf6625c2-c200-4c22-bcce-b6bee452d70b,c1,c5,26,p2,?,surb={'id': '0869c947-46db-4a21-ab77-567359112f2e', 'route': ['p2', 'e1', 'i12', 'x8', 'p1', 'c1']}
1769482929.4419103,SENT,7a360eaa-bbec-4bf4-9889-f230fdd4ffab,1410744b-3c9e-4c88-bfb0-7838b1d01fd4,c5,c3,3377,?,p2,
1769482929.442197,CREATED,0fa59792-5dab-4e88-9a23-1799d0a60106,2cc8a3a4-dc60-4468-8cce-8aa4ac0832d9,c5,c3,26,?,?,surb={'id': '38642aea-bddd-45e0-8ba9-bbb523f6bdbd', 'route': ['p3', 'e3', 'i11', 'x12', 'p2', 'c5']}
1769482929.514144,RECEIVED,1baa8fc5-4fb9-440f-a6ae-09c0a1fa2221,1510559b-5894-468c-b82e-a4c88336cc77,c3,c5,27,p2,?,surb={'id': '77390f43-b3c7-455e-bdb9-9cce0b25b95e', 'route': ['p2', 'e3', 'i9', 'x8', 'p3', 'c3']}
1769482929.7176175,RECEIVED,567c743a-0da1-444f-b92f-7a26169ded35,4921113f-01c8-4031-98ec-d8a8fd2766ef,c4,c5,27,p2,?,surb={'id': '9ba7560b-3051-40ed-a430-9ff5b503a1fe', 'route': ['p2', 'e11', 'i1', 'x4', 'p1', 'c4']}
1769482929.8433235,RECEIVED,2ae33c8c-069f-44c8-9ef6-a8e0067cb680,c73ba7f1-0086-43d4-aa9f-80466d8f916c,c3,c5,26,p2,?,surb={'id': '6c1d7d43-ba76-47a5-81bf-563a4e252539', 'route': ['p2', 'e11', 'i6', 'x4', 'p3', 'c3']}
1769482929.9836524,RECEIVED,d64b78e7-a289-4808-b8e8-2616847d1316,b2f552e9-d24c-4312-9194-3e7019ecb90f,c1,c5,25,p2,?,surb={'id': 'd900c516-14e5-44a7-b9ff-cc301e7a80b4', 'route': ['p2', 'e6', 'i12', 'x2', 'p1', 'c1']}
1769482930.067701,RECEIVED,427b4133-e761-4a7d-aaa5-78fd83c37d9e,aa28f625-0bb5-48c6-a207-0101d127ad9e,c1,c5,27,p2,?,surb={'id': '04409bcc-33db-48fe-813c-01454ce047eb', 'route': ['p2', 'e10', 'i9', 'x9', 'p1', 'c1']}
1769482930.3756206,SENT,3b873c57-ae39-4bb7-a2f6-8f118387fdf8,7b477ba5-e6b1-48b0-8a6d-418496deaf04,c5,c3,3363,?,p2,
1769482930.3757894,CREATED,0fbb5d21-29df-48ab-99f5-e4905ff10a96,121618a0-927a-4913-b4f5-1c3ebcf07cc7,c5,c3,26,?,?,surb={'id': '26138fbf-435f-46b7-b6c8-30994fb2bd93', 'route': ['p3', 'e11', 'i6', 'x9', 'p2', 'c5']}
1769482930.4552124,RECEIVED,cd7e61ce-23c9-4ea4-82e3-3228db8ce5b0,893d5845-4e5d-4c06-935f-cffacedaaa70,c1,c5,27,p2,?,surb={'id': '40caae7f-6168-4207-aab2-cf264a73c85c', 'route': ['p2', 'e3', 'i9', 'x11', 'p1', 'c1']}
1769482930.5561187,RECEIVED,70735460-6259-4d72-b801-067dfdde443e,57f8e0f3-6a8b-45c2-8e25-a4c9958f094f,c3,c5,27,p2,?,surb={'id': 'cefd45c1-5f27-4edd-8028-b1ed21b14761', 'route': ['p2', 'e12', 'i6', 'x8', 'p3', 'c3']}
1769482930.6030097,SENT,de78bf0e-daa5-4824-ac35-6f6bbee5dff2,bf840498-0264-4102-8ddc-16220bcbda29,c5,c3,3358,?,p2,
1769482930.6031003,CREATED,f0e66f77-53ed-4b37-8b0f-ba5c20948c1d,121618a0-927a-4913-b4f5-1c3ebcf07cc7,c5,c3,26,?,?,surb={'id': '26138fbf-435f-46b7-b6c8-30994fb2bd93', 'route': ['p3', 'e11', 'i6', 'x9', 'p2', 'c5']}
1769482930.720324,SENT,e163e0ac-d263-4acd-9b51-6987c5824882,cbabfac2-9a22-4bd4-83b0-0c21e03fe35a,c5,c3,3391,?,p2,
1769482930.7203934,CREATED,34423c43-68c0-4805-8e22-39e278383555,477e812f-eabf-4115-951a-18d2a5f810d8,c5,c3,27,?,?,surb={'id': 'e42746b6-d3c2-4838-bca5-803d8122dafd', 'route': ['p3', 'e10', 'i7', 'x12', 'p2', 'c5']}
1769482930.7628105,SENT,b0bb4608-c000-4382-a284-2a68c3812771,a048099b-795b-4223-90ee-fcbe6f1d9fed,c5,c3,3403,?,p2,
1769482930.7628787,CREATED,d4a4feb0-f709-4299-92ab-fdd200a69389,477e812f-eabf-4115-951a-18d2a5f810d8,c5,c3,27,?,?,surb={'id': 'e42746b6-d3c2-4838-bca5-803d8122dafd', 'route': ['p3', 'e10', 'i7', 'x12', 'p2', 'c5']}
1769482930.7924662,RECEIVED,fb331740-c0a2-4556-b1ff-5186f85633c4,a662fd79-0bb8-4777-8adb-93ed8e215c00,c1,c5,27,p2,?,surb={'id': '99d21218-bfb2-4512-916e-5a5416248ff5', 'route': ['p2', 'e11', 'i1', 'x7', 'p1', 'c1']}
1769482930.8423712,SENT,0f032cd8-8c4b-49c0-bf10-3705bf5e8c95,e8413e36-2923-499e-903f-bd6457b0137d,c5,c3,3384,?,p2,
1769482930.842451,CREATED,0c45c7e1-c432-42d1-8dce-596bb7a62e57,7435db7c-606c-4092-a66d-6dfe5c550741,c5,c3,27,?,?,surb={'id': 'e0db376f-66af-477d-94e3-406db1fa41b9', 'route': ['p3', 'e8', 'i9', 'x2', 'p2', 'c5']}
1769482930.8673706,SENT,7de5b817-7b60-468c-8b9a-0958afe7f8f3,14746cd5-cd89-48ac-9fda-bed2e146c8ba,c5,c3,3376,?,p2,
1769482930.8674533,CREATED,3c866d50-e94c-4124-9d76-a2b94d690f56,7435db7c-606c-4092-a66d-6dfe5c550741,c5,c3,27,?,?,surb={'id': 'e0db376f-66af-477d-94e3-406db1fa41b9', 'route': ['p3', 'e8', 'i9', 'x2', 'p2', 'c5']}
1769482930.895111,RECEIVED,a689b0a3-903d-47fd-83a4-4bb974568c12,78299927-db74-42fc-be64-d155402b6c0d,c1,c5,25,p2,?,surb={'id': 'cf4f5667-43b4-448f-9e1e-23df7d0cabee', 'route': ['p2', 'e9', 'i11', 'x7', 'p1', 'c1']}
1769482931.0099266,SENT,0fd797e7-679f-4fc3-884a-0d6b9745472a,1b1e4821-141e-4303-a4a3-809118fdc070,c5,c3,3400,?,p2,
1769482931.0100076,CREATED,97737b2d-7b95-41ac-aa6e-9d55d19c0ae5,9336e747-fa9c-4d17-9598-d60cc4038117,c5,c3,27,?,?,surb={'id': 'd4abefae-4ac5-45f5-9ef5-3c55cb4f2e6b', 'route': ['p3', 'e8', 'i10', 'x9', 'p2', 'c5']}
1769482931.0240705,RECEIVED,6e197340-28ef-4cc3-adaf-f49776622193,d72665ec-9699-46db-8229-88b64e4e97f8,c4,c5,27,p2,?,surb={'id': '9bc43427-64bf-4037-b672-0bcd9847717d', 'route': ['p2', 'e2', 'i11', 'x5', 'p1', 'c4']}
1769482931.0354261,RECEIVED,49f4bcd8-b2fb-4ddf-87af-f135586e6bae,c73ba7f1-0086-43d4-aa9f-80466d8f916c,c3,c5,26,p2,?,surb={'id': '6c1d7d43-ba76-47a5-81bf-563a4e252539', 'route': ['p2', 'e11', 'i6', 'x4', 'p3', 'c3']}
1769482931.660529,SENT,427ca83b-3d05-41f5-a938-2cd91c5fb17f,49e09e0a-e7b5-46e0-bb81-97af0df5013b,c5,c3,3374,?,p2,
1769482931.6606817,CREATED,1e486d11-8a2c-45b1-a329-0ff8a2bfac1b,9336e747-fa9c-4d17-9598-d60cc4038117,c5,c3,27,?,?,surb={'id': 'd4abefae-4ac5-45f5-9ef5-3c55cb4f2e6b', 'route': ['p3', 'e8', 'i10', 'x9', 'p2', 'c5']}
1769482931.704229,SENT,9d3204bb-d3d3-45d4-9a8c-479845f90bb7,85afa804-fc87-4e0c-b208-9cc48585a6ac,c5,c3,3388,?,p2,
1769482931.70437,CREATED,834b3d05-4dc7-4119-a149-9e8af90d2f9a,d1b61509-7b5a-4ff4-82e4-9c7a66f66c28,c5,c3,27,?,?,surb={'id': 'dbf0baba-f8fa-4a64-b48c-a73e26195a60', 'route': ['p3', 'e1', 'i2', 'x2', 'p2', 'c5']}
1769482931.7139432,SENT,c76cabb4-4da2-451e-bd51-2d0a90fef11b,e5d1e8ef-051c-4b2a-b689-4e6819882397,c5,c3,3371,?,p2,
1769482931.7141237,CREATED,7c7f4243-63b2-469b-9025-16e0614536ac,d1b61509-7b5a-4ff4-82e4-9c7a66f66c28,c5,c3,27,?,?,surb={'id': 'dbf0baba-f8fa-4a64-b48c-a73e26195a60', 'route': ['p3', 'e1', 'i2', 'x2', 'p2', 'c5']}
1769482931.7233782,RECEIVED,54aa4084-d86b-4349-a6fb-0c72424f52cf,c217cfdb-ddf9-4775-968a-ced9ddf5ad06,c3,c5,26,p2,?,surb={'id': '02809f68-9e71-4294-b4a1-2bbbc4f9a0b1', 'route': ['p2', 'e8', 'i10', 'x1', 'p3', 'c3']}
1769482931.7488716,RECEIVED,bb7e7b17-0316-4df3-b8dc-b12029d654a3,782cc1fb-f139-4c9e-b8c5-24c8c35e39d9,c3,c5,27,p2,?,surb={'id': 'd66b67e0-c333-4374-a2ce-984344b27e9c', 'route': ['p2', 'e7', 'i9', 'x6', 'p3', 'c3']}
1769482931.7634203,RECEIVED,0a9800f5-2f66-4fa8-b309-181dc23da3b5,4ff8f75c-7a86-46c1-be60-9db3fbabfbf8,c4,c5,26,p2,?,surb={'id': '862e8904-af51-4d66-add2-451618a91dae', 'route': ['p2', 'e1', 'i10', 'x5', 'p1', 'c4']}
1769482931.9577749,RECEIVED,8b51b58d-a567-42bd-91ab-c8a1f65df5db,4921113f-01c8-4031-98ec-d8a8fd2766ef,c4,c5,27,p2,?,surb={'id': '9ba7560b-3051-40ed-a430-9ff5b503a1fe', 'route': ['p2', 'e11', 'i1', 'x4', 'p1', 'c4']}
1769482932.030496,RECEIVED,c913470e-133e-48c5-a66b-a1b431c58abc,782cc1fb-f139-4c9e-b8c5-24c8c35e39d9,c3,c5,27,p2,?,surb={'id': 'd66b67e0-c333-4374-a2ce-984344b27e9c', 'route': ['p2', 'e7', 'i9', 'x6', 'p3', 'c3']}
1769482932.179022,RECEIVED,5c68d6d6-edfd-4591-b0e1-f296a173a620,4e8338e9-cced-4071-a518-dd3a819a7ea5,c4,c5,25,p2,?,surb={'id': '5ca4ee41-7929-4407-bf5c-bf75e012f0be', 'route': ['p2', 'e10', 'i4', 'x2', 'p1', 'c4']}
1769482932.4152753,RECEIVED,49976898-d341-4c59-a749-02cc80e9cf55,0b781c24-1f44-476b-bc2a-15d951ab3fdc,c4,c5,27,p2,?,surb={'id': 'c89349c9-e89d-4c69-9f72-38b1670895ed', 'route': ['p2', 'e3', 'i5', 'x11', 'p1', 'c4']}
1769482932.4597504,RECEIVED,c02a2273-3adb-4b9c-ad53-8ef69c30252c,22ad4bce-cd4d-46b2-a7c1-f1d358ccfbc4,c1,c5,27,p2,?,surb={'id': 'd2b3cb83-efbf-4354-b584-3c3cb9ac41b1', 'route': ['p2', 'e5', 'i2', 'x9', 'p1', 'c1']}
1769482932.490164,SENT,b4570f7e-015c-477f-83f4-b61576b3143f,eecac638-9dde-47b3-837a-a000720a4be7,c5,c3,3399,?,p2,
1769482932.4903116,CREATED,7d0351a1-dd5d-45af-80ef-2de58983e202,9d91cc8b-24cf-4b85-8943-69b4351355fd,c5,c3,27,?,?,surb={'id': '96accfae-d469-437b-b1c7-99efbb92e3d3', 'route': ['p3', 'e12', 'i7', 'x11', 'p2', 'c5']}
1769482932.500543,RECEIVED,8f814d59-cabc-460b-a33e-9bfca6298ccd,b2f552e9-d24c-4312-9194-3e7019ecb90f,c1,c5,25,p2,?,surb={'id': 'd900c516-14e5-44a7-b9ff-cc301e7a80b4', 'route': ['p2', 'e6', 'i12', 'x2', 'p1', 'c1']}
1769482932.571578,RECEIVED,adf4cf74-7c93-4ff6-a7ab-a29119d98aa9,893d5845-4e5d-4c06-935f-cffacedaaa70,c1,c5,27,p2,?,surb={'id': '40caae7f-6168-4207-aab2-cf264a73c85c', 'route': ['p2', 'e3', 'i9', 'x11', 'p1', 'c1']}
1769482932.6129904,RECEIVED,2bba1bb0-bf9b-45d9-82c4-cc66fe7b4d94,28ddbf38-d518-48d8-8cac-47a069c78c0a,c3,c5,25,p2,?,surb={'id': '53d874f7-ab69-4675-96d6-44b058e100b2', 'route': ['p2', 'e6', 'i1', 'x5', 'p3', 'c3']}
1769482932.6501062,RECEIVED,a371850b-c250-4b6e-82f9-6c0dd72532ec,e32d356d-7c3c-4cf5-9923-9f00135be5a4,c1,c5,25,p2,?,surb={'id': '272b5c20-67e5-4c35-8a46-3cb5e3f40ec1', 'route': ['p2', 'e3', 'i1', 'x6', 'p1', 'c1']}
1769482932.7973595,RECEIVED,462f8234-0541-44ed-b22e-941999e1e525,4ff8f75c-7a86-46c1-be60-9db3fbabfbf8,c4,c5,26,p2,?,surb={'id': '862e8904-af51-4d66-add2-451618a91dae', 'route': ['p2', 'e1', 'i10', 'x5', 'p1', 'c4']}
1769482932.8238544,RECEIVED,f7019f7d-a819-40d2-b219-79da7e73f88e,d26269db-d3fb-4625-8b1a-9ebf6a9e64af,c3,c5,26,p2,?,surb={'id': '22d09656-dc2f-49a4-a3fa-5f337e33bd93', 'route': ['p2', 'e7', 'i10', 'x12', 'p3', 'c3']}
1769482932.895427,SENT,c363ce1d-c6df-4568-b850-e94fb4b06517,d49e0931-d156-412e-9eb8-6e0f6d4919e0,c5,c3,3395,?,p2,
1769482932.8955266,CREATED,0ad41110-0b0f-4eaf-9e55-1a642113e34f,9d91cc8b-24cf-4b85-8943-69b4351355fd,c5,c3,27,?,?,surb={'id': '96accfae-d469-437b-b1c7-99efbb92e3d3', 'route': ['p3', 'e12', 'i7', 'x11', 'p2', 'c5']}
1769482933.0217648,RECEIVED,498dd330-ca72-4288-a4bc-8d9b32bd3189,d72665ec-9699-46db-8229-88b64e4e97f8,c4,c5,27,p2,?,surb={'id': '9bc43427-64bf-4037-b672-0bcd9847717d', 'route': ['p2', 'e2', 'i11', 'x5', 'p1', 'c4']}
1769482933.3768146,SENT,4623d675-24b8-48e0-af54-86f52a52a718,1f2ff375-75ab-42a1-9509-6e5ec35ba362,c5,c3,3373,?,p2,
1769482933.3769684,CREATED,c8feb96a-bee3-434c-85dc-7a65f22928bb,d1d84e96-5495-48a3-bd82-f86508772be6,c5,c3,27,?,?,surb={'id': 'd20f890d-5414-4d63-a58d-3e5621c663ab', 'route': ['p3', 'e6', 'i1', 'x1', 'p2', 'c5']}
