timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769482742.5025334,SENT,234c014f-c07e-4fed-b2aa-0489900e0e04,07acb16e-4bd0-4cf8-b094-37a5fc124892,c4,c5,3380,?,p1,
1769482742.50269,CREATED,b810539f-373d-4fda-80fb-ccc5735c913c,268b5fb6-3098-4bab-a29a-4746e5560616,c4,c5,27,?,?,surb={'id': '1bdcc9b5-5ad3-4d8c-ba85-d3455f681dc8', 'route': ['p2', 'e3', 'i3', 'x2', 'p1', 'c4']}
1769483094.5594878,CREATED,7223c3e7-83fa-493e-a31b-70b3352f8686,3a287edd-7847-4b04-9c40-72bfe93c55d4,c4,c5,27,?,?,surb={'id': '1545f715-75d8-496c-b2c2-b2a6dba8028b', 'route': ['p2', 'e6', 'i11', 'x11', 'p1', 'c4']}
1769483094.8319838,RECEIVED,ba743919-fab5-4b43-92bd-d89d046766b3,64632223-4ae3-4af2-ac0c-ffb0e6e2cd74,c2,c4,26,p1,?,surb={'id': '80599948-e267-4d84-92fc-a9b79307fcd8', 'route': ['p1', 'e8', 'i5', 'x4', 'p2', 'c2']}
1769483095.013391,SENT,8176a49d-caec-473a-8200-fdb48bc9ffd2,297a3dbc-267e-4a6f-be1f-203af2d832e4,c4,c5,3371,?,p1,
1769483095.013542,CREATED,706c1793-d3e4-4faa-8f04-e77ff560e497,e9b8f6a4-5c58-4cc0-988e-f3fc404bf9db,c4,c5,27,?,?,surb={'id': '2e48ecbf-0a2e-4383-a9c7-79bf9b08214e', 'route': ['p2', 'e7', 'i4', 'x9', 'p1', 'c4']}
1769483095.3046203,RECEIVED,1754cd54-f985-440c-9bd7-7b70ce85d5ef,6dc17a72-0ced-4dd4-b94a-633fa84a40c8,c2,c4,27,p1,?,surb={'id': '9b1a9fdf-ce3c-4deb-bf21-86b742f9aa15', 'route': ['p1', 'e11', 'i9', 'x11', 'p2', 'c2']}
1769483095.33613,RECEIVED,b5836ff0-5b33-4044-ac37-13939e07aa7d,38d03c50-f13f-46a4-a268-48ba7cfd4993,c2,c4,27,p1,?,surb={'id': '95f220fc-4d95-4a0d-8cd0-c13db8fba982', 'route': ['p1', 'e4', 'i10', 'x6', 'p2', 'c2']}
1769483095.4164114,RECEIVED,28bec5de-b1a7-4ee3-b013-3806af520214,64632223-4ae3-4af2-ac0c-ffb0e6e2cd74,c2,c4,26,p1,?,surb={'id': '80599948-e267-4d84-92fc-a9b79307fcd8', 'route': ['p1', 'e8', 'i5', 'x4', 'p2', 'c2']}
1769483095.5752525,SENT,371f75eb-ddc5-47f2-82c3-3e02acbf3d67,3c78a7d1-c97e-49e8-b40a-72ec7fa893f4,c4,c5,3373,?,p1,
1769483095.575353,CREATED,6d42b5d5-0470-43cb-86b2-b1632ff9c9db,e9b8f6a4-5c58-4cc0-988e-f3fc404bf9db,c4,c5,27,?,?,surb={'id': '2e48ecbf-0a2e-4383-a9c7-79bf9b08214e', 'route': ['p2', 'e7', 'i4', 'x9', 'p1', 'c4']}
1769483095.6626909,SENT,ac9d4a3c-684f-43e2-b7ff-3f0aab495f14,4a3a84e6-b72d-467a-9c05-5ac6e5fbdc0a,c4,c5,3389,?,p1,
1769483095.6627927,CREATED,f2aa078e-298e-44ab-a21b-8b1beb76a622,018727a4-b7f5-4e85-9e3a-174e3199684f,c4,c5,27,?,?,surb={'id': '906c5fe6-228c-4f4d-803d-9a6e6bb9dba9', 'route': ['p2', 'e2', 'i11', 'x6', 'p1', 'c4']}
1769483095.8228743,RECEIVED,dc4c388a-e9d2-41bb-a1c8-d50fe6296daa,c256cc40-20f7-458d-9ff5-ee5ec524cc0b,c2,c4,27,p1,?,surb={'id': '0d996d81-fdce-4651-affd-9dfb64438b7b', 'route': ['p1', 'e4', 'i2', 'x12', 'p2', 'c2']}
1769483096.0947025,SENT,8ffd6365-dd88-4027-a9ea-f70881653a28,51e367ad-75b4-4438-a8b1-307e74d1bf82,c4,c5,3400,?,p1,
1769483096.0948088,CREATED,ef43a016-fac8-4def-b158-7ce05f817bb5,018727a4-b7f5-4e85-9e3a-174e3199684f,c4,c5,27,?,?,surb={'id': '906c5fe6-228c-4f4d-803d-9a6e6bb9dba9', 'route': ['p2', 'e2', 'i11', 'x6', 'p1', 'c4']}
1769483096.5434854,SENT,62263904-2c10-496b-8215-2aec1d93d957,a6c33c34-96f9-48c5-8910-036d9f391a3a,c4,c5,3391,?,p1,
1769483096.5436215,CREATED,3d334805-5180-4c4f-aeff-ef391ba07559,904f857a-b058-484e-80d1-60787c2b4851,c4,c5,27,?,?,surb={'id': '5b76dd3f-dfdd-461b-b58d-edec1a3d0117', 'route': ['p2', 'e10', 'i4', 'x10', 'p1', 'c4']}
1769483096.7249124,RECEIVED,b29cd271-896c-4b5e-bff7-e3906ca52bb9,24df9580-69dc-44b7-8ac8-2c76b9a23848,c2,c4,27,p1,?,surb={'id': '0ed05cc7-d852-404e-b723-b739022836cd', 'route': ['p1', 'e6', 'i9', 'x1', 'p2', 'c2']}
1769483096.7743876,SENT,784bfdee-5f8d-435b-82a1-148f5f3b37f5,026983d0-c590-4f27-8779-196d68e00fab,c4,c5,3396,?,p1,
1769483096.7745202,CREATED,423ab733-ea75-4ff2-b71f-4c2b3487f8b7,904f857a-b058-484e-80d1-60787c2b4851,c4,c5,27,?,?,surb={'id': '5b76dd3f-dfdd-461b-b58d-edec1a3d0117', 'route': ['p2', 'e10', 'i4', 'x10', 'p1', 'c4']}
1769483097.0748954,SENT,226c477b-e705-485e-a47e-a4e0401089ac,733421bf-4f38-49d4-afaf-1fa9a0f49f53,c4,c5,3400,?,p1,
1769483097.0749898,CREATED,7e4aaf76-17c7-4ad1-b536-264f512a766f,b8930c7e-d206-4e6e-8416-560c66ad2b20,c4,c5,27,?,?,surb={'id': 'eea80f04-5f9a-441b-88f5-9b3561734c8e', 'route': ['p2', 'e10', 'i1', 'x8', 'p1', 'c4']}
1769483097.1256285,RECEIVED,d54a3498-13b9-400e-8da6-c444479a85f1,6dc17a72-0ced-4dd4-b94a-633fa84a40c8,c2,c4,27,p1,?,surb={'id': '9b1a9fdf-ce3c-4deb-bf21-86b742f9aa15', 'route': ['p1', 'e11', 'i9', 'x11', 'p2', 'c2']}
1769483097.1415975,SENT,a4455e3d-282d-41a6-8170-a36817fb594f,56077c57-10d4-4163-8cba-84ad5224cc42,c4,c5,3386,?,p1,
1769483097.1416907,CREATED,e49f4c4c-b0f0-49e4-989e-f5f5e44b35c3,b8930c7e-d206-4e6e-8416-560c66ad2b20,c4,c5,27,?,?,surb={'id': 'eea80f04-5f9a-441b-88f5-9b3561734c8e', 'route': ['p2', 'e10', 'i1', 'x8', 'p1', 'c4']}
1769483097.6133192,RECEIVED,fdba11e6-e39f-4914-a3e9-98114cc742b1,ea04aa6e-1935-42b5-b8d0-730404313c48,c2,c4,26,p1,?,surb={'id': '029e2643-bc03-4c15-ab82-3c229ec6f79e', 'route': ['p1', 'e7', 'i2', 'x6', 'p2', 'c2']}
1769483097.789239,RECEIVED,3b9c3c04-b281-4760-934d-1fade7b3d786,24df9580-69dc-44b7-8ac8-2c76b9a23848,c2,c4,27,p1,?,surb={'id': '0ed05cc7-d852-404e-b723-b739022836cd', 'route': ['p1', 'e6', 'i9', 'x1', 'p2', 'c2']}
1769483097.9948158,RECEIVED,cb3fcd12-acbb-41c7-a995-d6668887b2f9,acfe37ef-087a-40bf-901b-7c5590f957d0,c2,c4,27,p1,?,surb={'id': 'a6a88643-bf6b-4380-ae46-de2c85fda8e9', 'route': ['p1', 'e5', 'i9', 'x8', 'p2', 'c2']}
1769483098.2839317,SENT,182a548b-8500-4c74-a25c-5b5b47f57cec,32b5ba23-6e08-4f10-a366-ffcedb2a34df,c4,c5,3388,?,p1,
1769483098.2841177,CREATED,273b275a-6218-44a9-be0f-67cb13e84d17,80d9c48a-2f29-4161-ad21-244461c9ab03,c4,c5,27,?,?,surb={'id': 'f9d9f1e9-b1ce-4d86-adcf-57a60cadbbae', 'route': ['p2', 'e12', 'i10', 'x2', 'p1', 'c4']}
1769483098.4025018,SENT,7dd4febf-9913-44bf-9c79-2be778b78029,b58e4736-5442-47fc-ab0f-5abcc9069b9d,c4,c5,3359,?,p1,
1769483098.4026754,CREATED,8a9a8414-f109-44ff-acfa-f6002fe4a273,80d9c48a-2f29-4161-ad21-244461c9ab03,c4,c5,27,?,?,surb={'id': 'f9d9f1e9-b1ce-4d86-adcf-57a60cadbbae', 'route': ['p2', 'e12', 'i10', 'x2', 'p1', 'c4']}
1769483098.4305093,RECEIVED,8c0c8153-ecab-44bd-b242-b1f6a4ed61d8,ea04aa6e-1935-42b5-b8d0-730404313c48,c2,c4,26,p1,?,surb={'id': '029e2643-bc03-4c15-ab82-3c229ec6f79e', 'route': ['p1', 'e7', 'i2', 'x6', 'p2', 'c2']}
1769483098.9107683,RECEIVED,f0b05794-f2dd-4d09-a440-f9343e5d63b3,c837ed6b-8768-4f60-8d3e-f7dcd604d356,c2,c4,27,p1,?,surb={'id': 'd2141433-124c-455d-9198-b785b19ad595', 'route': ['p1', 'e12', 'i4', 'x5', 'p2', 'c2']}
1769483099.0835295,SENT,1a7fff35-d58a-4d04-a1a1-5765a626f7e1,1e4c5ccf-801e-453b-bd7a-98bbe74d9c02,c4,c5,3376,?,p1,
1769483099.0837,CREATED,f383252f-919e-4984-bada-8d1dc060afd9,1e89594e-69bd-4843-839c-ed2111bb726f,c4,c5,27,?,?,surb={'id': '93f4509e-7a0c-45ad-99e0-a16bdaba3728', 'route': ['p2', 'e8', 'i8', 'x6', 'p1', 'c4']}
1769483099.1898103,SENT,1e8e2c9e-1b5c-44c3-b4c4-ee5c11b2f2e4,d18d3221-9f75-4f53-a81b-0b383f996910,c4,c5,3363,?,p1,
1769483099.1899247,CREATED,e1e45c06-5e49-49b3-b58c-5fcd4e2554fd,1e89594e-69bd-4843-839c-ed2111bb726f,c4,c5,27,?,?,surb={'id': '93f4509e-7a0c-45ad-99e0-a16bdaba3728', 'route': ['p2', 'e8', 'i8', 'x6', 'p1', 'c4']}
1769483099.2649746,SENT,8dac5908-4c58-4b9e-bc2d-8ec53df73d37,475525af-da24-4ef7-ac66-63ed81ce4ad4,c4,c5,3374,?,p1,
1769483099.2652607,CREATED,dd8f297b-3ba2-48c0-a75a-2832c69af239,0fd827fa-73cd-4cb6-ab67-db4d11961b9a,c4,c5,27,?,?,surb={'id': '868ba0aa-8536-47a2-b49e-dbee5cc5b6ed', 'route': ['p2', 'e5', 'i7', 'x2', 'p1', 'c4']}
1769483099.2874749,SENT,503b5711-1b62-4beb-ad8e-0ede6acb3c80,c7e9478e-30f4-4c32-9e33-37db64f1a6cc,c4,c5,3359,?,p1,
1769483099.2876267,CREATED,54d56916-463d-4612-9f34-171132f89fa6,0fd827fa-73cd-4cb6-ab67-db4d11961b9a,c4,c5,27,?,?,surb={'id': '868ba0aa-8536-47a2-b49e-dbee5cc5b6ed', 'route': ['p2', 'e5', 'i7', 'x2', 'p1', 'c4']}
1769483099.6827345,RECEIVED,43743dce-3e21-40c4-a961-ebfa4e643d95,7dbfcd7a-5f28-4704-9455-da12eb99b52f,c2,c4,26,p1,?,surb={'id': 'b143d13f-1815-4dc6-9464-39408a8f7a42', 'route': ['p1', 'e6', 'i5', 'x8', 'p2', 'c2']}
1769483099.8098755,RECEIVED,8136c719-5fae-4f4b-a4cc-8d3e1515d9b2,5b0a7d60-91e4-46c4-bd77-eaabd492a6e2,c2,c4,27,p1,?,surb={'id': '4b6efd62-21fd-48f0-899f-37f309adb999', 'route': ['p1', 'e7', 'i5', 'x3', 'p2', 'c2']}
1769483100.135821,SENT,ff05d5f6-b414-4e99-93f6-9ca3223dbdd8,0e07edbf-ba65-425a-859a-0a829154ac68,c4,c5,3384,?,p1,
1769483100.1359706,CREATED,318b9e9a-3ff8-410a-89e9-f1556438f40e,b60754d5-5c39-4a6b-9747-46d43f82c2e7,c4,c5,27,?,?,surb={'id': 'f3a7e979-8764-4d4b-9179-fb8fc22d2282', 'route': ['p2', 'e1', 'i2', 'x8', 'p1', 'c4']}
1769483100.2666602,SENT,41bf5299-c43f-4372-902b-02d79e090ba0,ceb81534-e011-4e73-b241-28302927cbe0,c4,c5,3382,?,p1,
1769483100.2668102,CREATED,c187213f-e49c-4ba6-b71e-97820afd9210,b60754d5-5c39-4a6b-9747-46d43f82c2e7,c4,c5,27,?,?,surb={'id': 'f3a7e979-8764-4d4b-9179-fb8fc22d2282', 'route': ['p2', 'e1', 'i2', 'x8', 'p1', 'c4']}
1769483100.4210932,RECEIVED,9e832a26-7b49-4aff-a81c-06aa08a1319b,acfe37ef-087a-40bf-901b-7c5590f957d0,c2,c4,27,p1,?,surb={'id': 'a6a88643-bf6b-4380-ae46-de2c85fda8e9', 'route': ['p1', 'e5', 'i9', 'x8', 'p2', 'c2']}
1769483100.454225,RECEIVED,5dc55bfc-b44a-4628-9569-5f7a8ecbb3be,b7b40e2c-e6d9-4959-b62f-ed876920fbc5,c2,c4,27,p1,?,surb={'id': '4c8ebec3-b2af-450a-85ae-b5945f5c0efa', 'route': ['p1', 'e4', 'i2', 'x3', 'p2', 'c2']}
1769483100.5370014,SENT,2ac80372-c4eb-430f-8c7f-bbcfe724e0e7,6937710a-353a-4780-86b6-13aa30fb2291,c4,c5,3371,?,p1,
1769483100.537097,CREATED,3b9ff754-da63-4a39-975d-24e516543407,faf49d73-9d08-4ca5-b4bd-7177325f72dd,c4,c5,27,?,?,surb={'id': '94f874b8-369a-4aa9-a37b-231156f71d4f', 'route': ['p2', 'e8', 'i1', 'x3', 'p1', 'c4']}
1769483100.6045017,SENT,c20d4711-9596-4294-a84f-8ac19a616d9c,d6bb8f69-015a-4710-a3e6-3c3f241a8224,c4,c5,3380,?,p1,
1769483100.6046042,CREATED,4a2f8a5d-0eb0-4332-a62b-9ef4b5db7e94,faf49d73-9d08-4ca5-b4bd-7177325f72dd,c4,c5,27,?,?,surb={'id': '94f874b8-369a-4aa9-a37b-231156f71d4f', 'route': ['p2', 'e8', 'i1', 'x3', 'p1', 'c4']}
1769483100.7842376,SENT,086404a7-0ddc-436f-9dbc-61c499f5752a,4d7966e1-d89f-4db4-bb85-ac7637cb5fcb,c4,c5,3392,?,p1,
1769483100.7843363,CREATED,3c404c25-c147-43dd-9c13-318f3f6ef003,227f4242-895d-412b-b94d-1fb1782b16e4,c4,c5,27,?,?,surb={'id': '7dd55ba6-7bbe-4aed-90cc-df06cf289731', 'route': ['p2', 'e11', 'i2', 'x3', 'p1', 'c4']}
1769483100.8928976,SENT,597a0ef0-4123-478e-8cca-cd3169f01efb,ac0e8687-e757-4b97-a9b2-b4b21b42b7da,c4,c5,3369,?,p1,
1769483100.892995,CREATED,4f69b6a3-454d-4853-af39-06925315677a,227f4242-895d-412b-b94d-1fb1782b16e4,c4,c5,27,?,?,surb={'id': '7dd55ba6-7bbe-4aed-90cc-df06cf289731', 'route': ['p2', 'e11', 'i2', 'x3', 'p1', 'c4']}
1769483100.9756541,RECEIVED,ec244146-cd9f-4126-8de6-620af050cf7c,bf983f45-98e0-428c-9c13-05633ff65b13,c2,c4,27,p1,?,surb={'id': '14997506-531b-46cb-ab9a-095f4eb8bf25', 'route': ['p1', 'e3', 'i10', 'x8', 'p2', 'c2']}
1769483101.2096426,SENT,c5aad870-ebb8-4ab7-b411-dd7ac2b150fc,6d87ecdd-2220-43ee-b036-40be72d0072b,c4,c5,3400,?,p1,
1769483101.209705,CREATED,528192e8-4b7c-4a84-a85c-fb27dcfcb789,3694025c-916c-450f-9ea8-bf102ee13ca0,c4,c5,27,?,?,surb={'id': '9a382817-2ed5-4a57-badd-2c610845460d', 'route': ['p2', 'e1', 'i4', 'x12', 'p1', 'c4']}
1769483101.2699256,SENT,2839a4ea-ceb2-49e2-a95e-06265a3d2f4e,c591cc96-f506-431e-9751-11971ae9016e,c4,c5,3395,?,p1,
1769483101.2699876,CREATED,61804dbd-b916-4224-bba0-b7a90dc49278,3694025c-916c-450f-9ea8-bf102ee13ca0,c4,c5,27,?,?,surb={'id': '9a382817-2ed5-4a57-badd-2c610845460d', 'route': ['p2', 'e1', 'i4', 'x12', 'p1', 'c4']}
1769483101.348269,SENT,3d118607-0ea1-4b3b-a759-e0c6fdae2748,1c3814b3-7b5a-4f0b-9ad2-6043af4e6b9c,c4,c5,3363,?,p1,
1769483101.348378,CREATED,8a7850d1-f8a3-4cad-bec3-7535d114a47e,aaacdfc2-f3de-422c-ba9f-1242e4ae9c92,c4,c5,27,?,?,surb={'id': '32ce76f3-eef7-4036-a173-30a6ff11b289', 'route': ['p2', 'e6', 'i5', 'x9', 'p1', 'c4']}
1769483101.4640694,SENT,fd5a01f3-ae60-40f6-b001-ce4ea6598086,41913c83-b1f2-48e5-acc5-6dd42ac4cee9,c4,c5,3388,?,p1,
1769483101.464185,CREATED,f356d27b-c9a5-424b-a49a-549ecf48157f,aaacdfc2-f3de-422c-ba9f-1242e4ae9c92,c4,c5,27,?,?,surb={'id': '32ce76f3-eef7-4036-a173-30a6ff11b289', 'route': ['p2', 'e6', 'i5', 'x9', 'p1', 'c4']}
1769483101.4728796,RECEIVED,6fd84ddd-cc1e-435e-a4db-26edd51e9de3,b7b40e2c-e6d9-4959-b62f-ed876920fbc5,c2,c4,27,p1,?,surb={'id': '4c8ebec3-b2af-450a-85ae-b5945f5c0efa', 'route': ['p1', 'e4', 'i2', 'x3', 'p2', 'c2']}
1769483101.6246603,RECEIVED,bb73d73b-3c2c-4deb-bec3-13737093447d,7dbfcd7a-5f28-4704-9455-da12eb99b52f,c2,c4,26,p1,?,surb={'id': 'b143d13f-1815-4dc6-9464-39408a8f7a42', 'route': ['p1', 'e6', 'i5', 'x8', 'p2', 'c2']}
1769483101.6436975,RECEIVED,4511b397-dce2-473a-96b1-61609e02225b,5b0a7d60-91e4-46c4-bd77-eaabd492a6e2,c2,c4,27,p1,?,surb={'id': '4b6efd62-21fd-48f0-899f-37f309adb999', 'route': ['p1', 'e7', 'i5', 'x3', 'p2', 'c2']}
1769483101.7069232,RECEIVED,b61a46ad-3e0f-41d4-ac49-3109d737a3ff,cf3eea14-522d-48c4-93c5-ea8b42397f6f,c2,c4,27,p1,?,surb={'id': '9f769093-f8fa-49e9-b652-dd4f165a1156', 'route': ['p1', 'e10', 'i8', 'x1', 'p2', 'c2']}
1769483102.0902963,SENT,b9621b23-3ce0-4c4f-9d25-eae719969aa6,99fa05ad-d886-4980-999a-49cee96de532,c4,c5,3391,?,p1,
1769483102.0904472,CREATED,6ae39dd2-d67d-46a1-ae46-0894ce123e8c,73042b65-d310-4960-986a-8ea29efd9063,c4,c5,27,?,?,surb={'id': '3e78fe96-dbdf-480f-bd53-b667ccdc562a', 'route': ['p2', 'e5', 'i3', 'x6', 'p1', 'c4']}
1769483102.1164813,RECEIVED,79792d0c-4926-4d11-9bc4-4d30defa044e,4d41e41c-90fc-4b8d-af51-df3fdcde7bd5,c2,c4,27,p1,?,surb={'id': '4fadda96-9850-4d15-a1d0-349afd7c6706', 'route': ['p1', 'e2', 'i1', 'x10', 'p2', 'c2']}
1769483102.5017939,RECEIVED,15ac1ee5-9197-4b62-9fe4-a491e8150669,cf3eea14-522d-48c4-93c5-ea8b42397f6f,c2,c4,27,p1,?,surb={'id': '9f769093-f8fa-49e9-b652-dd4f165a1156', 'route': ['p1', 'e10', 'i8', 'x1', 'p2', 'c2']}
1769483102.5995123,SENT,b006c689-ef82-4a4d-8884-df02d5ef9e00,6279c2cd-4846-49c9-8dbf-baa80cf09e50,c4,c5,3388,?,p1,
1769483102.5996625,CREATED,f9adddcc-3f18-4cb5-9cf0-532df170c46e,73042b65-d310-4960-986a-8ea29efd9063,c4,c5,27,?,?,surb={'id': '3e78fe96-dbdf-480f-bd53-b667ccdc562a', 'route': ['p2', 'e5', 'i3', 'x6', 'p1', 'c4']}
1769483102.8357668,SENT,eb58b194-ba9b-4222-be6b-ac0525dab93f,07bf5bdd-36c5-4dc8-afd7-b40ce77acc58,c4,c5,3395,?,p1,
1769483102.8359425,CREATED,a22905b4-f39d-4775-880d-c2b550ef0c01,80c600d2-73b4-4e80-85c7-69930e8d2531,c4,c5,27,?,?,surb={'id': '79d19a47-e84c-45fc-9bbc-801d93e7540a', 'route': ['p2', 'e5', 'i11', 'x12', 'p1', 'c4']}
1769483102.85897,SENT,fc30722f-d5a3-4739-b691-1c48febda8b6,8e7cad73-3e9c-4b1a-bac9-b82e6089f293,c4,c5,3398,?,p1,
1769483102.8591192,CREATED,ced3d703-4adf-4607-913d-8b1581018986,80c600d2-73b4-4e80-85c7-69930e8d2531,c4,c5,27,?,?,surb={'id': '79d19a47-e84c-45fc-9bbc-801d93e7540a', 'route': ['p2', 'e5', 'i11', 'x12', 'p1', 'c4']}
1769483102.9310997,SENT,fc94c69c-975c-46f2-bbeb-0e145f87a167,fd738ed3-050f-4f60-9c86-6d520a5fec46,c4,c5,3361,?,p1,
1769483102.9311929,CREATED,d326256f-1d9a-4285-8eaa-2c90025de26d,3d87801b-12b2-4a3c-a118-f05f5dbbaa63,c4,c5,26,?,?,surb={'id': 'dcb3385d-1a01-4d52-abe7-23e627ee5dbb', 'route': ['p2', 'e12', 'i5', 'x2', 'p1', 'c4']}
1769483103.0384617,SENT,851b489a-e0c7-4af0-b8cf-ceb56714270b,f7023584-804f-4a73-8977-6a43997391c9,c4,c5,3381,?,p1,
1769483103.0386095,CREATED,4135e8b9-18f6-4755-8d15-e8af90462a26,3d87801b-12b2-4a3c-a118-f05f5dbbaa63,c4,c5,26,?,?,surb={'id': 'dcb3385d-1a01-4d52-abe7-23e627ee5dbb', 'route': ['p2', 'e12', 'i5', 'x2', 'p1', 'c4']}
1769483103.2113245,RECEIVED,2c13345c-0bb8-4359-80c2-05a8cb94ffe7,734c207e-288f-4a90-8592-5e6e164633b6,c2,c4,27,p1,?,surb={'id': '41cdee8f-ca7c-431a-8010-087c8ca740e3', 'route': ['p1', 'e11', 'i4', 'x2', 'p2', 'c2']}
1769483103.3392584,RECEIVED,9baf524c-5eb1-4c2a-9c23-af8759a860ff,734c207e-288f-4a90-8592-5e6e164633b6,c2,c4,27,p1,?,surb={'id': '41cdee8f-ca7c-431a-8010-087c8ca740e3', 'route': ['p1', 'e11', 'i4', 'x2', 'p2', 'c2']}
1769483103.3841426,SENT,8c7e86be-d7a0-49a7-921e-0043aee87d68,0a9e1809-7c37-4a80-b97d-630e039c9640,c4,c5,3401,?,p1,
1769483103.3842971,CREATED,d2537fd2-8ea8-4ac8-88d7-f7d24900f571,7353206a-c01e-4762-9651-52d8abd61cc0,c4,c5,27,?,?,surb={'id': 'd60e6318-277a-4857-9c8e-ad339caee499', 'route': ['p2', 'e2', 'i10', 'x3', 'p1', 'c4']}
1769483103.4503293,SENT,a3c97b6c-c58d-49cc-83f9-04dece3973b1,e06d75bc-ac05-4230-848c-b08cf7e8a81f,c4,c5,3380,?,p1,
1769483103.4504929,CREATED,e9a828da-e5b0-4b8d-a5df-515a5668cc54,7353206a-c01e-4762-9651-52d8abd61cc0,c4,c5,27,?,?,surb={'id': 'd60e6318-277a-4857-9c8e-ad339caee499', 'route': ['p2', 'e2', 'i10', 'x3', 'p1', 'c4']}
1769483103.5458393,RECEIVED,96f20f98-1c97-4c5a-b931-2691d36bc524,f2692960-e0e7-47d9-954f-1ad3e72c291d,c2,c4,27,p1,?,surb={'id': 'db35b032-b603-4622-b514-9854ad0f769d', 'route': ['p1', 'e11', 'i5', 'x11', 'p2', 'c2']}
1769483103.582468,RECEIVED,1d637df5-105e-4f29-aa87-6f6ff629d0d6,f2692960-e0e7-47d9-954f-1ad3e72c291d,c2,c4,27,p1,?,surb={'id': 'db35b032-b603-4622-b514-9854ad0f769d', 'route': ['p1', 'e11', 'i5', 'x11', 'p2', 'c2']}
1769483103.8811333,SENT,2d4b1ea2-67ad-467d-bfc2-21ea01a805b4,48cbf5b2-0c38-4ae6-b22e-241b163babdb,c4,c5,3359,?,p1,
1769483103.881291,CREATED,03d7908a-9119-4e6e-a4d0-741689c1a17e,885ea784-a51d-45be-84d1-e74144051d64,c4,c5,27,?,?,surb={'id': '733e8522-994d-4351-b5bf-041feaebb2a9', 'route': ['p2', 'e1', 'i12', 'x7', 'p1', 'c4']}
1769483104.034532,SENT,b74df7ab-cdc7-4a65-ba9f-a3dc6918c353,5154750e-7ce4-419b-b73d-0a13ec783679,c4,c5,3388,?,p1,
1769483104.0346746,CREATED,46a106b7-4d3a-409c-a41c-fb0c617c4f40,885ea784-a51d-45be-84d1-e74144051d64,c4,c5,27,?,?,surb={'id': '733e8522-994d-4351-b5bf-041feaebb2a9', 'route': ['p2', 'e1', 'i12', 'x7', 'p1', 'c4']}
1769483104.0649886,SENT,f8406924-65fb-46d4-ae81-b40f8f7f9567,b9abd5b9-719d-45e3-87a7-30bf73703137,c4,c5,3380,?,p1,
1769483104.0655365,CREATED,0d776658-b732-43a9-b4bb-45f76ae99708,43127113-d3d8-427e-8ede-0a3b55f2faa3,c4,c5,26,?,?,surb={'id': '43f17370-1f7d-4741-9733-4f1181dca9ba', 'route': ['p2', 'e5', 'i7', 'x2', 'p1', 'c4']}
1769483104.181946,SENT,ee5e9ea9-365a-414c-ac55-00297ec08ed0,ac426c1d-072d-4e0b-a68c-164a4a2aa35e,c4,c5,3388,?,p1,
1769483104.1821108,CREATED,64ad2098-e9d4-4648-a11e-d314ac3ffd80,43127113-d3d8-427e-8ede-0a3b55f2faa3,c4,c5,26,?,?,surb={'id': '43f17370-1f7d-4741-9733-4f1181dca9ba', 'route': ['p2', 'e5', 'i7', 'x2', 'p1', 'c4']}
1769483104.2519305,SENT,6b89f89b-9538-4939-b54f-9bad5b53ba69,2490926f-4cbf-41d0-aa55-4d6b002a948f,c4,c5,3372,?,p1,
1769483104.2521787,CREATED,f7464b6b-50c9-4283-9c56-9f5784585e35,a858640c-8dd1-456c-bdcf-90c0cf03ee1b,c4,c5,27,?,?,surb={'id': '75b6a6df-1609-4e27-9bd6-be7c24ea21cc', 'route': ['p2', 'e11', 'i3', 'x2', 'p1', 'c4']}
1769483104.7187128,RECEIVED,b74cd978-d476-43c9-a773-83350909d52a,ff7e3807-aa88-4ee4-8eac-3aaacf709328,c2,c4,26,p1,?,surb={'id': '14937a3b-ece8-493a-9808-2ac59b80fcc0', 'route': ['p1', 'e12', 'i4', 'x4', 'p2', 'c2']}
1769483104.7445233,RECEIVED,557a4b19-d2ba-4b81-957a-dd1531c58878,bae6d33e-e50a-4218-868d-2da7c8e1a186,c2,c4,27,p1,?,surb={'id': 'db327e83-cd2b-4658-b1f8-a825fa89ee85', 'route': ['p1', 'e9', 'i7', 'x11', 'p2', 'c2']}
1769483104.757591,RECEIVED,82abe1a1-5d04-4dff-a77d-336c1e90c66f,e0cb854c-d1ac-4e6d-8970-824b0b0d8293,c2,c4,27,p1,?,surb={'id': 'ae99c768-ffa9-4f5a-b48c-2fb9507707d5', 'route': ['p1', 'e8', 'i9', 'x2', 'p2', 'c2']}
1769483104.8536768,SENT,551ed686-bece-4d77-93d9-e41e0b4c1f1c,b70e18ff-98d2-49da-97ac-bd0da99db31a,c4,c5,3397,?,p1,
1769483104.8537796,CREATED,fbbac504-b683-4a44-b772-9fe9068e2c77,a858640c-8dd1-456c-bdcf-90c0cf03ee1b,c4,c5,27,?,?,surb={'id': '75b6a6df-1609-4e27-9bd6-be7c24ea21cc', 'route': ['p2', 'e11', 'i3', 'x2', 'p1', 'c4']}
1769483104.8795218,SENT,b4df197c-966b-4d94-87ad-4d26fa3fc351,fb16cb13-c7ad-4bd4-9bd4-a4832f5c4758,c4,c5,3375,?,p1,
