timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769482742.008119,SENT,f47fdb35-29a5-4426-b81d-244187dc1213,4d04bf04-e82e-49d6-a193-862eb56b4a47,c3,DROP,2040,?,p3,
1769482742.00826,CREATED,6f342a7c-32b4-419c-b997-350811f82168,daa47165-85e7-4d54-b47b-9237bd2f35fd,c3,DROP,27,?,?,
1769482742.8998675,SENT,0f3b4d2e-39fb-4769-9086-d0c17689630f,af9a8dce-0b0c-459b-a5dc-c8d212384f04,c3,c5,3377,?,p3,
1769482742.9000175,CREATED,a6d8b16c-b63b-4b2c-b39d-60638ca159c0,44e35ce7-3410-4d59-9380-ad85fd9e5de5,c3,c5,27,?,?,surb={'id': '2ad45f1a-c42c-42d9-a80c-811c1700b907', 'route': ['p2', 'e8', 'i1', 'x4', 'p3', 'c3']}
1769483243.5982664,CREATED,37479caf-c889-4753-b629-fa77dbb42f71,3756ed49-756c-428d-b895-7f9081e42463,c3,c5,27,?,?,surb={'id': '7677b10b-acd2-4a41-bc11-ec4066b6cc93', 'route': ['p2', 'e2', 'i8', 'x7', 'p3', 'c3']}
1769483243.7300951,RECEIVED,387f6c72-a1e9-47f0-a98e-119cefaef9f8,052cc4f9-f7c3-49e8-a957-c7e6450829bb,c5,c3,27,p3,?,surb={'id': 'a19414c6-4c8f-422f-b3a0-b7d403bf5244', 'route': ['p3', 'e3', 'i9', 'x7', 'p2', 'c5']}
1769483243.7446845,RECEIVED,3ded3e04-cffa-4ae9-b6c9-799348ea47e6,82fe37a5-d851-4aa8-8998-eff5b5b83b7c,c5,c3,27,p3,?,surb={'id': '38801257-7be0-490e-8102-091b4c85ac4b', 'route': ['p3', 'e1', 'i12', 'x12', 'p2', 'c5']}
1769483243.7481503,RECEIVED,03d8c173-aa96-4c10-8f8d-71600271e2ab,052cc4f9-f7c3-49e8-a957-c7e6450829bb,c5,c3,27,p3,?,surb={'id': 'a19414c6-4c8f-422f-b3a0-b7d403bf5244', 'route': ['p3', 'e3', 'i9', 'x7', 'p2', 'c5']}
1769483244.0015616,RECEIVED,0f243ce1-ceb4-4919-8826-f7a6b551b7f9,29f1f129-a03f-4979-b6bc-09d095b69930,c5,c3,27,p3,?,surb={'id': '298c22a6-36de-4cd0-835c-60268b0477a5', 'route': ['p3', 'e2', 'i2', 'x1', 'p2', 'c5']}
1769483244.2405612,SENT,072eebba-9225-4078-9fcb-987b816a3966,0fa3fdfe-85f6-4ca6-8e1b-f0d2d8ebbfb2,c3,c5,3389,?,p3,
1769483244.2407072,CREATED,a1a47f13-59b0-42a0-b450-56f417a415e4,076cab59-22e4-4d55-bf5a-320b9df054f2,c3,c5,27,?,?,surb={'id': '4f85d2f7-61b0-4975-b13b-4dab8438d307', 'route': ['p2', 'e11', 'i6', 'x6', 'p3', 'c3']}
1769483244.325794,RECEIVED,31271350-04a9-4887-9a58-257eb11e62d0,716f1383-da2e-47a3-a8ca-0f8eab44b39e,c5,c3,26,p3,?,surb={'id': '5ccbfa6a-c553-49ea-9629-a8037b4562d2', 'route': ['p3', 'e10', 'i2', 'x2', 'p2', 'c5']}
1769483244.378803,SENT,295cca68-7976-4feb-93b1-e5efce39b3b5,671c1ed3-2686-45f1-a903-b441268b217f,c3,c5,3375,?,p3,
1769483244.3789537,CREATED,43eeffba-b405-4458-9690-c3c43391b315,076cab59-22e4-4d55-bf5a-320b9df054f2,c3,c5,27,?,?,surb={'id': '4f85d2f7-61b0-4975-b13b-4dab8438d307', 'route': ['p2', 'e11', 'i6', 'x6', 'p3', 'c3']}
1769483244.5285463,RECEIVED,5db37a59-4fec-41f3-9444-58f4cd28bfc3,6a734563-449e-4e71-bdce-3badcf91d35f,c5,c3,27,p3,?,surb={'id': '9ddfdacc-e94d-43d8-8dc2-62f21e6ca477', 'route': ['p3', 'e5', 'i8', 'x1', 'p2', 'c5']}
1769483244.5316725,SENT,8486c780-f552-42e0-9424-fba1b3d29e94,1eba2e01-d4c0-4a16-9b64-861fd80915b3,c3,c5,3371,?,p3,
1769483244.5318193,CREATED,6e1a3aff-efb3-445b-b620-9ab0cdcd444b,03749ed1-df83-4b48-b10e-e7a2e836486a,c3,c5,27,?,?,surb={'id': '8d28076f-f219-4d99-a6bc-487841b93aa9', 'route': ['p2', 'e1', 'i3', 'x2', 'p3', 'c3']}
1769483244.6342628,RECEIVED,d6edca16-1104-4e24-b3c3-6721240f67aa,3e223e79-f706-4841-918a-e58a3a0a1449,c5,c3,26,p3,?,surb={'id': '5248b776-c27e-43b1-82b9-10b2a19859ce', 'route': ['p3', 'e2', 'i9', 'x11', 'p2', 'c5']}
1769483245.1882432,RECEIVED,af28290a-42c7-4b5a-9183-3848ce027c26,e111b309-06b2-42b9-9203-55aff578c26e,c5,c3,26,p3,?,surb={'id': 'f4b86e99-2fc3-4b6b-8209-75c1ddb2153f', 'route': ['p3', 'e4', 'i6', 'x12', 'p2', 'c5']}
1769483245.3276908,SENT,4dd41627-4b7e-4948-aa2b-c9587eb72431,084ab14f-f72c-46c4-a8b0-e8025af5d0f7,c3,c5,3376,?,p3,
1769483245.3278184,CREATED,292024d3-01c3-45f1-a0b5-a0b08e6c2f36,03749ed1-df83-4b48-b10e-e7a2e836486a,c3,c5,27,?,?,surb={'id': '8d28076f-f219-4d99-a6bc-487841b93aa9', 'route': ['p2', 'e1', 'i3', 'x2', 'p3', 'c3']}
1769483245.360883,SENT,e1273383-1f72-4756-ac4b-19a2ae0b1dea,41aabb75-0b96-4fd5-93b1-4ddf8ab9df59,c3,c5,3383,?,p3,
1769483245.361015,CREATED,75e83d9b-08ad-4a99-b1f5-9bdcef32916f,b339714e-428f-4ee6-b5ff-728ca54a5e90,c3,c5,27,?,?,surb={'id': 'f993875b-6564-4bca-9124-ddda6a98bb9b', 'route': ['p2', 'e12', 'i4', 'x4', 'p3', 'c3']}
1769483245.4181795,RECEIVED,3494e2c3-25a8-450a-a8d3-4618c0909c64,6a734563-449e-4e71-bdce-3badcf91d35f,c5,c3,27,p3,?,surb={'id': '9ddfdacc-e94d-43d8-8dc2-62f21e6ca477', 'route': ['p3', 'e5', 'i8', 'x1', 'p2', 'c5']}
1769483245.481328,SENT,27be339d-dac9-4422-9120-907cd2d8994a,50a1da6d-d516-4413-a8eb-0b458aca8cfc,c3,c5,3400,?,p3,
1769483245.4814465,CREATED,1adc524f-569a-48af-802e-34ec906fa566,b339714e-428f-4ee6-b5ff-728ca54a5e90,c3,c5,27,?,?,surb={'id': 'f993875b-6564-4bca-9124-ddda6a98bb9b', 'route': ['p2', 'e12', 'i4', 'x4', 'p3', 'c3']}
1769483245.5369859,SENT,a54df6f1-248a-4135-bcf9-cfba12550c5c,f5f83922-67b1-4775-8afa-8f23f40aaa32,c3,c5,3383,?,p3,
1769483245.5371373,CREATED,faebfd72-54cd-4ce1-9c20-022decad2458,4f16a938-bf23-4d03-b390-36816359ea3c,c3,c5,27,?,?,surb={'id': '4d6b57d8-4efe-4e52-9028-6186237616db', 'route': ['p2', 'e2', 'i3', 'x7', 'p3', 'c3']}
1769483245.9246523,SENT,51d257be-0021-49c2-98ff-8d4072a1cc51,13b57475-721a-439d-80ab-2779f59d35d1,c3,c5,3363,?,p3,
1769483245.9247952,CREATED,dade808e-a5ea-43ae-810d-414f0c97f831,4f16a938-bf23-4d03-b390-36816359ea3c,c3,c5,27,?,?,surb={'id': '4d6b57d8-4efe-4e52-9028-6186237616db', 'route': ['p2', 'e2', 'i3', 'x7', 'p3', 'c3']}
1769483245.9815533,SENT,c7e35927-7574-449d-9f9a-58b913531725,afe7580e-fe81-406e-a690-2c852085767e,c3,c5,3388,?,p3,
1769483245.9817271,CREATED,19055b0b-5bd3-4337-a03a-925c8d9f9b0f,7652c7db-a443-437d-9618-27f7a98a88c3,c3,c5,27,?,?,surb={'id': 'b73c0ebd-a9a8-4d1e-9131-77a8ac77d58d', 'route': ['p2', 'e12', 'i2', 'x10', 'p3', 'c3']}
1769483246.1242595,RECEIVED,6860ff78-92ee-452d-b6cc-8b0d9f38cbcc,852f9ce8-7725-4ca9-805c-2a5fc80c0192,c5,c3,27,p3,?,surb={'id': '8e7699ab-fe8b-4d3e-947c-9be1644c1a1e', 'route': ['p3', 'e7', 'i12', 'x10', 'p2', 'c5']}
1769483246.8915243,SENT,9b55f002-0680-4bf0-b70e-56f8c8aeed1c,b3693cf5-bd5c-4a4d-839d-c4e2b5f95ef2,c3,c5,3388,?,p3,
1769483246.8916175,CREATED,8258aa35-95d7-461c-a905-501489de5a72,7652c7db-a443-437d-9618-27f7a98a88c3,c3,c5,27,?,?,surb={'id': 'b73c0ebd-a9a8-4d1e-9131-77a8ac77d58d', 'route': ['p2', 'e12', 'i2', 'x10', 'p3', 'c3']}
1769483247.0027745,SENT,e1d705ec-3888-424b-a856-a9fadf531ed6,719dc1bb-7445-41a6-a09a-0dc061b8198a,c3,c5,3388,?,p3,
1769483247.0029612,CREATED,8889670b-b74f-4f3f-a143-8849e54333d0,e23806d8-52ad-48e0-8cbd-1b755956e3b4,c3,c5,27,?,?,surb={'id': 'f5a7d3d4-00ac-4d99-b3e7-8d58332e0deb', 'route': ['p2', 'e12', 'i10', 'x2', 'p3', 'c3']}
1769483247.0223582,SENT,c5ee56fd-dbdf-4252-8c9d-228edbcb3a0b,648634b1-a739-4761-b3f8-6f7c5fdb615b,c3,c5,3391,?,p3,
1769483247.022446,CREATED,c37d4803-55e0-4463-afbb-691133eb265b,e23806d8-52ad-48e0-8cbd-1b755956e3b4,c3,c5,27,?,?,surb={'id': 'f5a7d3d4-00ac-4d99-b3e7-8d58332e0deb', 'route': ['p2', 'e12', 'i10', 'x2', 'p3', 'c3']}
1769483247.3214245,RECEIVED,866dc02c-af32-45ae-81c0-b8d27d6b2406,3fa1d239-dccd-437e-b259-6720c5d9b131,c5,c3,27,p3,?,surb={'id': 'e610f28a-83da-49f4-94b3-bf3f9139c7d6', 'route': ['p3', 'e11', 'i6', 'x8', 'p2', 'c5']}
1769483247.3660343,SENT,c3eee5ce-5238-40e6-926d-4a3d6df60326,10c21bb3-5188-46d9-90c9-69892a32cc66,c3,c5,3383,?,p3,
1769483247.3662105,CREATED,d2741742-8280-4ebd-936a-7c6301ce7dc1,c01fa023-4873-42fd-822f-ac24db11fb00,c3,c5,27,?,?,surb={'id': '9cb12d8d-19d9-4652-9560-8546925fcd63', 'route': ['p2', 'e9', 'i5', 'x8', 'p3', 'c3']}
1769483247.6681926,SENT,552923d2-7971-40a0-a85b-d631f3b40a40,c46e0b47-e02a-4292-b0a1-c6f5ebb05d0e,c3,c5,3371,?,p3,
1769483247.668346,CREATED,77165c44-da2d-4d59-b5da-11ba82747409,c01fa023-4873-42fd-822f-ac24db11fb00,c3,c5,27,?,?,surb={'id': '9cb12d8d-19d9-4652-9560-8546925fcd63', 'route': ['p2', 'e9', 'i5', 'x8', 'p3', 'c3']}
1769483247.7304,SENT,507fb368-2dcd-486a-9898-9309ee00c647,de7009e8-61c7-476d-b43d-06b93e978d68,c3,c5,3376,?,p3,
1769483247.7304752,CREATED,087890d5-e989-4bbe-8168-b56cccce2fbb,57849243-a817-44ec-a7e8-e0f12ce2c996,c3,c5,27,?,?,surb={'id': 'f5906096-8ba0-45bb-a124-d3358cf9e132', 'route': ['p2', 'e1', 'i1', 'x1', 'p3', 'c3']}
1769483247.739191,RECEIVED,b85bbf6d-4268-4c0b-9563-88e8867b63bd,3e223e79-f706-4841-918a-e58a3a0a1449,c5,c3,26,p3,?,surb={'id': '5248b776-c27e-43b1-82b9-10b2a19859ce', 'route': ['p3', 'e2', 'i9', 'x11', 'p2', 'c5']}
1769483247.778374,SENT,3207b9ef-1054-44b4-b442-25e85332528d,535e1dab-fe14-46fd-a620-f19e5503d246,c3,c5,3384,?,p3,
1769483247.7784512,CREATED,bd42f634-d128-45ec-bc6b-daacf7e59b86,57849243-a817-44ec-a7e8-e0f12ce2c996,c3,c5,27,?,?,surb={'id': 'f5906096-8ba0-45bb-a124-d3358cf9e132', 'route': ['p2', 'e1', 'i1', 'x1', 'p3', 'c3']}
1769483248.0668209,SENT,5b543c50-12f4-4464-9921-57cd64c3bddf,9c7f9377-de57-4c4e-9650-92643f7cd312,c3,c5,3394,?,p3,
1769483248.0669725,CREATED,a2950c18-570a-4140-8905-a779ee3f9ddd,ee56be93-8e8d-433b-a1fb-07a65eb77258,c3,c5,27,?,?,surb={'id': 'aa2c2547-abf1-4490-af90-52861b22bdcc', 'route': ['p2', 'e6', 'i11', 'x10', 'p3', 'c3']}
1769483248.121808,SENT,7fe24688-1322-4d04-9508-321ee52bfda0,00e5a2de-7f9f-4fd7-816e-a18ee979d8f7,c3,c5,3360,?,p3,
1769483248.1218786,CREATED,a4d8d4a1-c8ec-47e6-aca1-7302ec54f9df,ee56be93-8e8d-433b-a1fb-07a65eb77258,c3,c5,27,?,?,surb={'id': 'aa2c2547-abf1-4490-af90-52861b22bdcc', 'route': ['p2', 'e6', 'i11', 'x10', 'p3', 'c3']}
1769483248.3601766,SENT,84f607dd-b9d3-4fcf-a93f-f3109de73986,f6d54dd3-82fe-4b9c-a4e7-4893e57771b9,c3,c5,3387,?,p3,
1769483248.3603292,CREATED,aa7a0323-76a1-4360-8b28-a89b59736e6f,caa62123-13b0-4d2d-95b6-699307e9fada,c3,c5,27,?,?,surb={'id': 'd1b9d87e-da0f-4961-a644-b68cdd473189', 'route': ['p2', 'e7', 'i4', 'x7', 'p3', 'c3']}
1769483248.3834493,RECEIVED,ba123edf-4895-4721-bd0c-8e8ffccb1f65,c3820f9a-66b4-4048-b5af-84a860865be1,c5,c3,27,p3,?,surb={'id': '81f51ff4-ef2b-43d1-bad8-96f82ecb063d', 'route': ['p3', 'e11', 'i4', 'x7', 'p2', 'c5']}
1769483248.3944175,SENT,fc7dc537-bb9b-412a-944b-4f337f647e00,e370ee3b-9c42-4212-a984-1501d311c544,c3,c5,3380,?,p3,
1769483248.3945827,CREATED,5db52d71-5655-4a7e-83f8-fcd3a219368e,caa62123-13b0-4d2d-95b6-699307e9fada,c3,c5,27,?,?,surb={'id': 'd1b9d87e-da0f-4961-a644-b68cdd473189', 'route': ['p2', 'e7', 'i4', 'x7', 'p3', 'c3']}
1769483248.761183,RECEIVED,348a0643-e298-47d2-a5d0-12a2681df07b,852f9ce8-7725-4ca9-805c-2a5fc80c0192,c5,c3,27,p3,?,surb={'id': '8e7699ab-fe8b-4d3e-947c-9be1644c1a1e', 'route': ['p3', 'e7', 'i12', 'x10', 'p2', 'c5']}
1769483248.8505743,SENT,184ac437-d9df-417d-a122-50715225c4db,5923e19b-cb3e-4a2f-b0ab-1b93cd556fe9,c3,c5,3400,?,p3,
1769483248.8507283,CREATED,d2e8fa0c-08a9-4019-b3d9-a231c4e32e5f,13537c6e-008d-4143-a592-39ce13451636,c3,c5,27,?,?,surb={'id': '65a2fab9-cc13-4fcb-90d3-577cc4980f9e', 'route': ['p2', 'e10', 'i1', 'x10', 'p3', 'c3']}
1769483249.3255801,RECEIVED,5308c935-a2a6-4b45-a427-7d8be0bd3d29,a0c96593-eb85-449d-ab7c-af12179eff4b,c5,c3,27,p3,?,surb={'id': '440bc23c-9dc4-489e-a000-897c20026616', 'route': ['p3', 'e2', 'i9', 'x2', 'p2', 'c5']}
1769483249.3830175,RECEIVED,334c2baf-d97e-44c7-8d51-425eb11af3f0,2348c09e-6119-44b1-a2bf-2440136d80f3,c5,c3,27,p3,?,surb={'id': '22070136-ec34-4839-9163-8f64692a3d8e', 'route': ['p3', 'e9', 'i1', 'x4', 'p2', 'c5']}
1769483249.4112835,SENT,8e0d26f7-8c70-4182-9376-5cafeccadc0c,48927fc6-32a7-4d96-ad0d-3d32cc55cd6d,c3,c5,3376,?,p3,
1769483249.4114983,CREATED,3f7060db-c0f9-4363-acb3-b51929b653aa,13537c6e-008d-4143-a592-39ce13451636,c3,c5,27,?,?,surb={'id': '65a2fab9-cc13-4fcb-90d3-577cc4980f9e', 'route': ['p2', 'e10', 'i1', 'x10', 'p3', 'c3']}
1769483249.5906162,RECEIVED,b3e9f538-55fd-49ee-bc96-e32125666fb7,3fa1d239-dccd-437e-b259-6720c5d9b131,c5,c3,27,p3,?,surb={'id': 'e610f28a-83da-49f4-94b3-bf3f9139c7d6', 'route': ['p3', 'e11', 'i6', 'x8', 'p2', 'c5']}
1769483249.6744633,SENT,8a2c3f87-dd9b-4f11-9daa-6d072369a034,5a11384b-4337-4c8c-b366-12ab81bf4f89,c3,c5,3359,?,p3,
1769483249.6745396,CREATED,8b359969-d130-4b5b-b9e3-83730146efea,0c204914-9c92-4bc1-bc57-9d3149f3121d,c3,c5,26,?,?,surb={'id': '055ab09c-8d53-48af-a668-6cf3fb095448', 'route': ['p2', 'e7', 'i1', 'x12', 'p3', 'c3']}
1769483249.7650433,SENT,5657b266-6e30-4ad3-b172-5a5f160076c8,b04172c1-e48e-458a-97ee-e3906c5cf45a,c3,c5,3383,?,p3,
1769483249.765135,CREATED,90aa3734-1b80-4a30-b3c6-bcd4539cf9f2,0c204914-9c92-4bc1-bc57-9d3149f3121d,c3,c5,26,?,?,surb={'id': '055ab09c-8d53-48af-a668-6cf3fb095448', 'route': ['p2', 'e7', 'i1', 'x12', 'p3', 'c3']}
1769483249.836738,SENT,2ba381f2-12aa-4948-8c52-7d7736695486,88dc4b12-aa8c-4be5-831d-8c0b31bb8efa,c3,c5,3385,?,p3,
1769483249.8368094,CREATED,d8900403-5f1d-4f59-980f-2cd62277ba71,90d381e8-521d-4e9c-96e8-fce9feb548c0,c3,c5,27,?,?,surb={'id': '2b0b82f3-5538-446c-b49a-1f91f1869342', 'route': ['p2', 'e9', 'i1', 'x7', 'p3', 'c3']}
1769483250.1497126,RECEIVED,3602f1bc-72e8-4d73-93b7-50e7647edeac,6eb62455-cc9c-4064-b595-1c01d90bb078,c5,c3,27,p3,?,surb={'id': '47b677c6-d28a-4c26-a109-48ebec93a0bd', 'route': ['p3', 'e10', 'i3', 'x8', 'p2', 'c5']}
1769483250.3350909,SENT,eb96aac5-599d-47b8-8363-e888df5d4016,6b0d5636-8a4c-4419-8e34-e97b01da6ebb,c3,c5,3374,?,p3,
1769483250.335168,CREATED,2c8b2a37-7cf0-4620-a12a-0a3640ad9c8f,90d381e8-521d-4e9c-96e8-fce9feb548c0,c3,c5,27,?,?,surb={'id': '2b0b82f3-5538-446c-b49a-1f91f1869342', 'route': ['p2', 'e9', 'i1', 'x7', 'p3', 'c3']}
1769483250.4185658,SENT,e6cd8a52-ef99-4b8e-97b5-d4abfcad3e20,00445219-903f-45b9-b537-6c5d8c12a183,c3,c5,3374,?,p3,
1769483250.4186425,CREATED,b208b68e-20e1-49e5-99d6-529b5922eaac,b1a19dcd-d371-469b-82ac-029b9fa5fda1,c3,c5,27,?,?,surb={'id': '51ade7f8-06ec-408a-bd92-426c2a427042', 'route': ['p2', 'e2', 'i6', 'x8', 'p3', 'c3']}
1769483250.5234232,RECEIVED,513eaaeb-4bf0-4df0-a4eb-70bedc59f187,6eb62455-cc9c-4064-b595-1c01d90bb078,c5,c3,27,p3,?,surb={'id': '47b677c6-d28a-4c26-a109-48ebec93a0bd', 'route': ['p3', 'e10', 'i3', 'x8', 'p2', 'c5']}
1769483250.8862913,SENT,b23d4dfd-8bcb-4200-a0fb-f657d78f981c,b46f41a1-b24a-41d5-b922-1c4b61c06c43,c3,c5,3364,?,p3,
1769483250.8864286,CREATED,048ed76a-d046-425e-855f-d963eee21505,b1a19dcd-d371-469b-82ac-029b9fa5fda1,c3,c5,27,?,?,surb={'id': '51ade7f8-06ec-408a-bd92-426c2a427042', 'route': ['p2', 'e2', 'i6', 'x8', 'p3', 'c3']}
1769483251.4050307,RECEIVED,a68038a9-381d-4473-9654-932f4ad66b03,a0c96593-eb85-449d-ab7c-af12179eff4b,c5,c3,27,p3,?,surb={'id': '440bc23c-9dc4-489e-a000-897c20026616', 'route': ['p3', 'e2', 'i9', 'x2', 'p2', 'c5']}
1769483251.6366584,SENT,9e5beede-f933-4cab-8a75-2a44015039c9,c8b79a70-2553-4f3d-b435-2a5b79f75d27,c3,c5,3367,?,p3,
1769483251.6367393,CREATED,66b08d67-8338-4fa8-97bf-5fb00b5cef76,99ff5b6f-9063-423a-bd0f-69ef65bbe7f8,c3,c5,26,?,?,surb={'id': '2471b4a0-9633-40c9-b9c0-49f19fa8123b', 'route': ['p2', 'e10', 'i6', 'x7', 'p3', 'c3']}
1769483252.0322635,SENT,b07c4120-4b98-455f-b391-31c5228266ab,0a4b4b52-6fdc-4c10-a697-5d0c0f80db45,c3,c5,3364,?,p3,
1769483252.0324154,CREATED,5734eea5-bbcc-4856-b523-da7e6c2ed28a,99ff5b6f-9063-423a-bd0f-69ef65bbe7f8,c3,c5,26,?,?,surb={'id': '2471b4a0-9633-40c9-b9c0-49f19fa8123b', 'route': ['p2', 'e10', 'i6', 'x7', 'p3', 'c3']}
1769483252.186702,SENT,7a819d29-a968-42e8-9f2a-815441fbadea,9eebf4a2-926c-42b9-882d-3bd363d101c1,c3,c5,3387,?,p3,
1769483252.1868513,CREATED,c8eec652-bba4-42ae-84fe-0ccbd37c1c84,ce2fcc5a-7667-490a-881c-be1e9e9b0e13,c3,c5,27,?,?,surb={'id': '318fe4b0-2015-492e-8b37-91a7d348b05f', 'route': ['p2', 'e11', 'i5', 'x2', 'p3', 'c3']}
1769483252.423068,RECEIVED,9ff28cc0-a09c-4749-a512-9b2f375d29ba,600cf568-05fb-47bc-bf05-ff8dbd099eb0,c5,c3,27,p3,?,surb={'id': '9217f16e-ed3d-4f13-b9a7-dca90e548b6f', 'route': ['p3', 'e8', 'i11', 'x7', 'p2', 'c5']}
1769483252.4584086,SENT,abcba546-6895-4654-abf5-25460e5fc979,f8a8f46f-78a3-4f2b-a57e-aa1e1238dbab,c3,c5,3400,?,p3,
1769483252.4584675,CREATED,62f02272-38ba-4256-957a-f7b1e486b868,ce2fcc5a-7667-490a-881c-be1e9e9b0e13,c3,c5,27,?,?,surb={'id': '318fe4b0-2015-492e-8b37-91a7d348b05f', 'route': ['p2', 'e11', 'i5', 'x2', 'p3', 'c3']}
1769483252.688175,SENT,ef8708d0-8d79-4cc0-8ba7-cddddb65ee41,2f633e7d-2ca5-4ddb-9ea7-1481606e5233,c3,c5,3375,?,p3,
1769483252.6883073,CREATED,95d798d9-a32f-4140-8396-32dce3530690,e7cce638-dab7-4246-86ed-c3353c408ad7,c3,c5,27,?,?,surb={'id': 'c7467c99-0982-4d9b-ae6c-c45ebf2a4241', 'route': ['p2', 'e5', 'i10', 'x5', 'p3', 'c3']}
1769483252.719085,SENT,565a47c3-93fb-4ab5-b45c-a631f9b65ef1,fc39942c-3778-4180-a5d8-89a0dc0f3a5d,c3,c5,3372,?,p3,
1769483252.7192292,CREATED,9061fef1-0170-4055-9cb3-eeaa1827f356,e7cce638-dab7-4246-86ed-c3353c408ad7,c3,c5,27,?,?,surb={'id': 'c7467c99-0982-4d9b-ae6c-c45ebf2a4241', 'route': ['p2', 'e5', 'i10', 'x5', 'p3', 'c3']}
1769483252.7774403,RECEIVED,b1d116b3-9bf9-485a-b7f3-2a81cb462c0b,19655a3d-3f89-43c4-aa11-5bef90860813,c5,c3,27,p3,?,surb={'id': '84d1eb8c-dca0-4833-af54-d29a646a6cbc', 'route': ['p3', 'e4', 'i4', 'x8', 'p2', 'c5']}
1769483252.8231742,RECEIVED,994fd5ed-deda-4cdf-b3e4-d2e6074fe0f4,19655a3d-3f89-43c4-aa11-5bef90860813,c5,c3,27,p3,?,surb={'id': '84d1eb8c-dca0-4833-af54-d29a646a6cbc', 'route': ['p3', 'e4', 'i4', 'x8', 'p2', 'c5']}
1769483253.275532,SENT,81e7163f-aa00-4bcf-ac07-cecb44b03cc3,194b0ff0-a549-493b-9561-53ca18a4e2f5,c3,c5,3374,?,p3,
1769483253.275664,CREATED,fc36c079-ed74-4482-aad4-890b1e74be9e,45367b2a-f01a-45ac-8d18-b9c91a3deac1,c3,c5,27,?,?,surb={'id': 'd3e827d0-5861-4007-b6ac-da83b4d19fae', 'route': ['p2', 'e2', 'i6', 'x7', 'p3', 'c3']}
1769483253.6371863,RECEIVED,6773bdc1-5204-4332-99b1-4a9defc18350,04466d03-58e9-407e-84b8-10f2b1e3f235,c5,c3,27,p3,?,surb={'id': '9a2c317f-006c-4bdb-8441-7df84eeeb88b', 'route': ['p3', 'e4', 'i7', 'x4', 'p2', 'c5']}
1769483253.6945708,SENT,ba70c279-30ef-4611-b226-c17971899e73,64682fd3-aa22-4b3c-add3-044c0c353f1f,c3,c5,3379,?,p3,
1769483253.6946294,CREATED,1921543e-5d6c-480c-8493-d570ff3eac8f,45367b2a-f01a-45ac-8d18-b9c91a3deac1,c3,c5,27,?,?,surb={'id': 'd3e827d0-5861-4007-b6ac-da83b4d19fae', 'route': ['p2', 'e2', 'i6', 'x7', 'p3', 'c3']}
1769483254.0016036,SENT,2e1982a3-5b03-484a-9b4c-37310459b94f,996be5d5-17a7-4f7d-b100-a69738b47d03,c3,c5,3375,?,p3,
1769483254.001691,CREATED,a2984108-f52c-4d4a-b15e-234ecaf1460d,f4078e4c-5b57-4934-b9f1-a137ed2c1594,c3,c5,26,?,?,surb={'id': '428605a0-45e8-40cd-80e1-d250961f0506', 'route': ['p2', 'e7', 'i5', 'x6', 'p3', 'c3']}
1769483254.1107233,RECEIVED,19c48d12-04e1-4eb2-ae81-d7c8783454ac,eb6337f4-23b0-4e28-b248-67cf529a573b,c5,c3,27,p3,?,surb={'id': '024fb617-8c19-4922-b902-1a21f21f87c1', 'route': ['p3', 'e12', 'i12', 'x7', 'p2', 'c5']}
1769483254.2548118,RECEIVED,4ccf555c-611f-4dce-b2e0-1509c1dfa805,04466d03-58e9-407e-84b8-10f2b1e3f235,c5,c3,27,p3,?,surb={'id': '9a2c317f-006c-4bdb-8441-7df84eeeb88b', 'route': ['p3', 'e4', 'i7', 'x4', 'p2', 'c5']}
1769483254.3523335,SENT,33301f16-0531-4688-b46c-26d2c36bf7a2,3bc74502-5176-458e-8edf-ea94b18dbdf2,c3,c5,3379,?,p3,
1769483254.3524346,CREATED,066a44a7-eb32-4600-8558-44f734a1f932,f4078e4c-5b57-4934-b9f1-a137ed2c1594,c3,c5,26,?,?,surb={'id': '428605a0-45e8-40cd-80e1-d250961f0506', 'route': ['p2', 'e7', 'i5', 'x6', 'p3', 'c3']}
1769483254.572083,SENT,01b38313-f54b-4900-a6d9-a4ab3e249dfa,e8da239f-b967-4511-a279-fbc7684a41ee,c3,c5,3388,?,p3,
1769483254.5721872,CREATED,3de693bf-c024-4cc4-bed3-e2db9f148a1a,4400cc53-f542-4bbe-9fda-bf5db08220f7,c3,c5,27,?,?,surb={'id': 'ce5fe395-82c7-4582-88e4-4c8966dadd80', 'route': ['p2', 'e5', 'i2', 'x1', 'p3', 'c3']}
1769483254.6849916,SENT,d04a6f96-6dfa-40f4-be13-7469ec6b6ca1,c98fd3f7-fc1a-443f-9fe0-51370c5d4f14,c3,c5,3375,?,p3,
1769483254.6851273,CREATED,16b2a0fe-1a1d-4b9f-aad4-494d885cbd02,4400cc53-f542-4bbe-9fda-bf5db08220f7,c3,c5,27,?,?,surb={'id': 'ce5fe395-82c7-4582-88e4-4c8966dadd80', 'route': ['p2', 'e5', 'i2', 'x1', 'p3', 'c3']}
1769483254.78408,SENT,66f486fd-20d4-41bc-bde8-cf7ab5bb53ed,0869abe7-ef48-4f38-8a93-c184a99974c3,c3,c5,3380,?,p3,
