timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769756878.2515647,RECEIVED,60878dd6-93a7-488c-8663-c87fb9f253dc,3cb67931-5997-4027-8965-d8cb83c56e69,c5,c2,26,p2,?,surb={'id': '28fbc746-e898-4954-9ab2-39fa985abeb9', 'route': ['p2', 'e8', 'i5', 'x6', 'p2', 'c5']}
1769756878.295748,RECEIVED,f16c6042-ebe0-4dfa-9eab-4f8a4d85252f,31adf601-c17a-46b5-821c-2614e7174762,c5,c2,27,p2,?,surb={'id': 'bb26070c-deba-4295-b95f-35a9349e6bdb', 'route': ['p2', 'e7', 'i10', 'x8', 'p2', 'c5']}
1769756878.3276877,SENT,7fa0366f-9b0a-4e07-b2b9-9c20d3809a5d,a9c31f6b-266e-41b9-968f-4f9e52d5ad8a,c2,c1,3403,?,p2,
1769756878.3277595,CREATED,22ba5528-342e-400f-bebb-3bda087848a4,107deee1-9cb7-4272-905d-4b95b73675d7,c2,c1,27,?,?,surb={'id': 'fd339244-adb9-43df-87af-888a5b91c7dd', 'route': ['p1', 'e3', 'i2', 'x12', 'p2', 'c2']}
1769756878.5300317,RECEIVED,5213af2a-6092-4b5a-ad89-f302133482f1,eab4e5c4-956e-4a67-9367-c557947152f0,c5,c2,27,p2,?,surb={'id': 'eed88a98-b062-42b1-9b0f-3335bd02e8b4', 'route': ['p2', 'e4', 'i4', 'x4', 'p2', 'c5']}
1769756878.5403914,RECEIVED,2427da8c-0216-4481-93cd-ba91f7d83e80,d8c70bc3-9893-4531-9be2-c8be302943a2,c5,c2,27,p2,?,surb={'id': 'c9dfa1fc-76db-416a-8ac4-72cd1fe7b68a', 'route': ['p2', 'e9', 'i6', 'x8', 'p2', 'c5']}
1769756878.7162142,SENT,ec904ef9-b93f-4b63-a477-b51ac7cbecef,d8879041-85ec-4bdc-a1f6-23fbf134672a,c2,c1,3384,?,p2,
1769756878.7163453,CREATED,8ae6a06d-c481-4646-b0de-4bee4cdcc610,2c54d2a5-5cf4-4fd8-aaad-a265f4f3810e,c2,c1,27,?,?,surb={'id': 'cb4a3481-a7a9-44cd-a51b-91c05cdd2fb9', 'route': ['p1', 'e3', 'i7', 'x1', 'p2', 'c2']}
1769756878.9783697,RECEIVED,ec938a4e-dec0-4c57-bda7-a0c9f73217e0,041b72e4-09c7-4203-a02b-81fd4c756b6c,c5,c2,26,p2,?,surb={'id': '5e47463b-a158-42c0-a84c-60ad2e83db0a', 'route': ['p2', 'e12', 'i12', 'x6', 'p2', 'c5']}
1769756879.505929,SENT,11242744-a41a-45ad-9338-db82844bd804,13f517da-3d9f-428e-a116-ee7eab99538d,c2,c1,3384,?,p2,
1769756879.5060997,CREATED,0ada08a2-6a1d-44d7-83a2-1a628071f0c9,ff88f9fa-ad37-4577-984b-5b0f8f5a9db6,c2,c1,27,?,?,surb={'id': '274c9643-a0e9-4e23-a119-eec0bad7cbd4', 'route': ['p1', 'e2', 'i12', 'x2', 'p2', 'c2']}
1769756879.860635,RECEIVED,7ba6b57d-2b04-40cd-936d-58b63211bd3d,9e5e894e-34ec-4fd7-a2ef-3453e0953114,c5,c2,26,p2,?,surb={'id': 'e6157601-79fe-439e-840c-3f4c15b01548', 'route': ['p2', 'e12', 'i12', 'x2', 'p2', 'c5']}
1769756879.8856072,SENT,581470b6-2c88-43ae-a6b3-7ecc04bd7ba7,a47cd7bf-ce09-450d-9003-a78da8e5cdef,c2,c1,3363,?,p2,
1769756879.8856776,CREATED,89e860a1-c91e-4db9-8f4f-100f569c4551,7fef0174-ffbc-4506-be28-0fc94b9ab3d5,c2,c1,27,?,?,surb={'id': 'cea21401-2cd5-4df5-b4ef-eb34f736fe33', 'route': ['p1', 'e3', 'i7', 'x6', 'p2', 'c2']}
1769756880.2268982,SENT,6b28a6c1-b7bb-457e-9ae1-d7317b9e1948,a2f442a3-5933-4ac9-a738-88a4e5942853,c2,c1,3364,?,p2,
1769756880.2269516,CREATED,d08cbfa2-a874-4ee6-9c99-43ae1521bed7,f781ba76-4731-4cd9-a0b7-1950c29df1aa,c2,c1,27,?,?,surb={'id': '5f2b3bbd-1ca9-4a64-9e04-13239b45d824', 'route': ['p1', 'e8', 'i9', 'x11', 'p2', 'c2']}
1769756880.3176613,RECEIVED,cc191c88-63ec-44e0-9eac-3f771e9a688e,38605fc4-4176-4b0d-a46e-14fde0f52f73,c5,c2,27,p2,?,surb={'id': '7da5df11-b24c-49c8-85bb-3858ef7e1b3b', 'route': ['p2', 'e11', 'i7', 'x12', 'p2', 'c5']}
1769756880.4352129,RECEIVED,e95fd01c-22c3-4841-a19d-d91ecf1b72bd,4f0257f5-0fb2-4354-91b9-27c707afc0e6,c5,c2,27,p2,?,surb={'id': 'aa4715ea-059d-4914-b783-8eeee366fba6', 'route': ['p2', 'e10', 'i10', 'x5', 'p2', 'c5']}
1769756880.4539647,SENT,e94ae455-734d-421c-85a6-0ec93bcfb84a,33506bbc-3d35-4e9f-94d4-1c2069b28663,c2,c1,3380,?,p2,
1769756880.4541426,CREATED,f3e5ddcf-4193-4541-bcc9-0a1b441bd602,63aa1fbb-24e0-4368-9b07-b9d49767b038,c2,c1,27,?,?,surb={'id': 'b24ea1a9-f766-4f3b-84e5-4a382b22a3f3', 'route': ['p1', 'e9', 'i4', 'x3', 'p2', 'c2']}
1769756880.6027744,RECEIVED,80091b3a-2293-41a6-bb59-e88c31d393b4,f73ad78f-bee4-48b0-9da2-80d2ee87d0f4,c5,c2,27,p2,?,surb={'id': 'b4ccdf34-6f61-4ec2-a2ea-27cdb1919abe', 'route': ['p2', 'e12', 'i8', 'x10', 'p2', 'c5']}
1769756880.6405635,SENT,ecec79bc-dfa0-4d47-b82a-c85a153d40d8,3a56ea5b-99dd-4650-8e0d-f2e68c41004e,c2,c1,3391,?,p2,
1769756880.6406977,CREATED,53cd5a5e-6b35-4f21-a302-15a5eae1dcb0,2c2511bd-afa2-4dc8-8748-581a900516f5,c2,c1,27,?,?,surb={'id': '96cd811b-33c5-4ff7-9e07-b961afdee8b4', 'route': ['p1', 'e5', 'i10', 'x4', 'p2', 'c2']}
1769756880.7304459,RECEIVED,d34ef166-4332-4e8f-8757-3d109418bc21,2acd5b23-98ab-416a-9f74-4905029639dc,c5,c2,26,p2,?,surb={'id': '2d055b01-f438-4ff9-9684-6275436222e8', 'route': ['p2', 'e12', 'i12', 'x5', 'p2', 'c5']}
1769756881.1454687,RECEIVED,39104f01-0060-4483-9ed4-85ce1c3c2056,75ea1640-3879-4f9e-b594-5ed0f4ba973c,c5,c2,27,p2,?,surb={'id': '05137163-4336-4406-87e3-463f0ea1c9df', 'route': ['p2', 'e6', 'i1', 'x1', 'p2', 'c5']}
1769756881.300506,SENT,f2f25791-ce56-43b2-9f22-71c18da143a5,ddabd7f0-ce9a-48da-8373-696c719ca23d,c2,c1,3380,?,p2,
1769756881.3006527,CREATED,79b0695d-9754-4e18-a7c4-61c44c55d4ae,ba67dbf0-5ed7-4940-8f10-8315b27fb5b0,c2,c1,27,?,?,surb={'id': 'a15ea878-c9e2-4161-881a-2618729254d6', 'route': ['p1', 'e4', 'i2', 'x9', 'p2', 'c2']}
1769756881.516108,RECEIVED,38bfb708-eb38-4776-8364-a560f9a67eea,a68a228c-f3dc-4603-8366-6f3452564d2e,c5,c2,26,p2,?,surb={'id': '71e7710a-bba7-4212-85bc-8ee7b3d8cf6e', 'route': ['p2', 'e7', 'i8', 'x12', 'p2', 'c5']}
1769756881.6753085,SENT,54052958-5b77-4411-9064-efb63e358568,f9542aab-5dc6-4728-a394-5b7518f43b5a,c2,c1,3379,?,p2,
1769756881.6753857,CREATED,9f8e042e-5ab6-4f8f-8e49-cdafaf5020ab,1ede784c-b668-41dd-9089-bd8b009209e7,c2,c1,27,?,?,surb={'id': '0357269d-361d-4f30-a12f-52b71d2e887e', 'route': ['p1', 'e6', 'i7', 'x9', 'p2', 'c2']}
1769756881.8015172,SENT,7d379ca2-e53b-4d9e-9d36-054c351c6a3b,89517656-d208-4ba8-af0f-226a01244aae,c2,c1,3375,?,p2,
1769756881.8016086,CREATED,1ae8e415-0f1a-4eb2-8455-8e3555991a82,ff2e8b79-94cb-4581-b0f5-93935609ffa3,c2,c1,27,?,?,surb={'id': 'e31360e5-c387-40f9-8039-38cc6b478d82', 'route': ['p1', 'e2', 'i6', 'x2', 'p2', 'c2']}
1769756882.1484973,SENT,cdecc088-4da7-4503-9971-f6557edb0d24,ed3da1ba-6c5c-4ab1-86ba-366269cc31dd,c2,c1,3373,?,p2,
1769756882.1486168,CREATED,08f91b0a-6cfc-46e9-a969-bdaa8b76f036,32ef8f5f-64fd-47b0-b615-af45074cfb85,c2,c1,27,?,?,surb={'id': '97aebdca-f936-404a-b6e4-a69b5f5f8fea', 'route': ['p1', 'e5', 'i12', 'x8', 'p2', 'c2']}
1769756882.2405708,SENT,93077769-65cf-4b10-b243-fb413614405d,104cb8cc-363f-489b-8429-3298d671ee5e,c2,c1,3397,?,p2,
1769756882.2407053,CREATED,d42ef3f5-8969-42c4-ab0e-e901f22ff6c4,752e8ee3-c96c-43d6-a39b-8a9ae2c84446,c2,c1,27,?,?,surb={'id': '5701ca05-2c5d-48a4-9792-600d1417a2e8', 'route': ['p1', 'e3', 'i6', 'x11', 'p2', 'c2']}
1769756882.303669,SENT,4d928faf-8d5f-430f-95b5-a78c4e886e69,91fb3e8d-f2fe-4493-99dd-30d8ffcfde05,c2,c1,3391,?,p2,
1769756882.3037937,CREATED,79d8bdbd-9faf-491b-8624-d631ccdf657a,1e1ee775-62b1-497c-a17b-f4e1f60e0132,c2,c1,27,?,?,surb={'id': 'a14cdf0a-ef52-4ef6-9ad1-56e76c48cdec', 'route': ['p1', 'e11', 'i11', 'x7', 'p2', 'c2']}
1769756882.4168398,SENT,1b2bb0c1-0e89-4657-a773-b806b2810ff9,bfb2c1af-d558-4f41-a378-bd0f89312770,c2,c1,3363,?,p2,
1769756882.4168897,CREATED,bb4e8c75-a53e-44cb-bad0-c5611bbef6db,2615ebe2-a676-4268-9a7b-50babd16d624,c2,c1,26,?,?,surb={'id': 'bce2cfc3-a73f-4dd8-85dc-25f35a847d19', 'route': ['p1', 'e10', 'i2', 'x1', 'p2', 'c2']}
1769756882.4731166,SENT,59748900-7a67-4e58-ad55-8781b7499620,f6b18b5c-2359-4f7c-8c60-a51a3aaa01b8,c2,c1,3382,?,p2,
1769756882.4731717,CREATED,fbc85391-fbcc-423e-900a-fce3486487a0,e3046f11-dc2a-4743-91d0-9eb120eaae12,c2,c1,27,?,?,surb={'id': 'f82deefa-1b08-4792-809d-99107f2419c0', 'route': ['p1', 'e9', 'i6', 'x12', 'p2', 'c2']}
1769756882.5482132,RECEIVED,be3977dd-50be-40e8-8300-f02cd6b54113,c35e4cb7-4fd6-441e-bcf4-d3e023bda231,c5,c2,27,p2,?,surb={'id': '4e9888c9-d055-47e8-a24f-170414c4dd7d', 'route': ['p2', 'e1', 'i12', 'x2', 'p2', 'c5']}
1769756882.8592982,SENT,866c1b46-cd3f-4ae1-b107-222b47e94d44,166c6249-cfaa-4684-8226-50f6c064982e,c2,c1,3388,?,p2,
1769756882.8594298,CREATED,fc0abff9-6924-4a01-afef-b6878d5cf4cd,805838ef-8618-41fb-ad7f-0fd0f4ce1819,c2,c1,27,?,?,surb={'id': '51a5bb84-d6b7-4da3-82c0-b45f7b26ff3c', 'route': ['p1', 'e12', 'i11', 'x8', 'p2', 'c2']}
1769756882.9610834,SENT,32be81f2-c790-44df-b225-84bd7426947f,551d427b-01a0-4368-a668-7e89e9e12bb9,c2,c1,3358,?,p2,
1769756882.9612215,CREATED,5ce82eb9-5e7c-4e82-bb41-7bfdc313ae7d,119472ee-0334-4169-89fd-a17a93168e8f,c2,c1,27,?,?,surb={'id': '6b5e2548-0f12-42b3-8099-8fde84eba9bb', 'route': ['p1', 'e1', 'i8', 'x11', 'p2', 'c2']}
1769756883.1309297,SENT,d8c6f949-bbe8-45ff-acc3-b99b1af24767,608ffc37-05e4-460d-a820-aacd1e24a6a5,c2,c1,3384,?,p2,
1769756883.1311255,CREATED,fbbddf1b-3dbb-4955-924a-0b31ff0adcad,54a3fc3f-7386-4588-8c00-56b32d863eed,c2,c1,26,?,?,surb={'id': 'ead8a625-7419-4548-b326-0361370d9979', 'route': ['p1', 'e2', 'i7', 'x7', 'p2', 'c2']}
1769756883.1421196,SENT,ae095595-afee-46e8-a80d-5170c0a7d1b6,d0383c3c-6b6b-47b4-90a3-d2b840f64545,c2,c1,3396,?,p2,
1769756883.1422534,CREATED,e9849243-5bfc-49e5-b075-e8cd48f1aefc,2099a5df-d814-4023-85b7-9580d561562c,c2,c1,27,?,?,surb={'id': '658cd44a-55cf-4cb5-a3ee-aaec1fd49c57', 'route': ['p1', 'e10', 'i5', 'x7', 'p2', 'c2']}
1769756883.2710073,SENT,a0442b12-24d7-46f3-802d-b51daf5150ab,57ffba5e-cab7-4651-8e66-24ffba672c8a,c2,c1,3376,?,p2,
1769756883.2711074,CREATED,6f17aa60-c57b-4dbb-8b53-482f041c3bc5,3c6d50dd-6f0a-49e0-9d92-a230d6761ac5,c2,c1,27,?,?,surb={'id': '83cd653c-7611-46d8-af04-49ec9e81e484', 'route': ['p1', 'e3', 'i2', 'x9', 'p2', 'c2']}
1769756883.4544036,RECEIVED,0e965ec7-0d59-449b-bff4-58b9c68a202c,36fd1fef-034a-4c6c-b6b9-8334f0718f7e,c5,c2,25,p2,?,surb={'id': 'df83db25-c41c-4d64-a354-cbe9267be676', 'route': ['p2', 'e11', 'i10', 'x4', 'p2', 'c5']}
1769756883.634897,SENT,fdac1bec-e2e8-4815-aaec-9cd4742007a1,0c29e1b6-7b7c-4a7f-abbf-486b141987ad,c2,c1,3389,?,p2,
1769756883.6349955,CREATED,59f482b9-dec9-410f-b7fb-b257fda39b43,e3078322-3de7-4595-b6d2-449e1259a4e5,c2,c1,27,?,?,surb={'id': '12df947f-bf74-4908-9a37-f474ba1f351c', 'route': ['p1', 'e8', 'i8', 'x9', 'p2', 'c2']}
1769756884.2260327,SENT,041a6627-1b87-40a1-b90c-4862364525d2,62f7b234-7c8f-4314-9d12-899afc8e8e9b,c2,c1,3395,?,p2,
1769756884.2261987,CREATED,668f1e7f-9ebb-4e81-9323-729fee878b17,a3c79a87-3299-4912-b4d0-b82fbba1ed55,c2,c1,27,?,?,surb={'id': '0a00b801-f32f-4ed9-a160-976f288b5217', 'route': ['p1', 'e4', 'i11', 'x7', 'p2', 'c2']}
1769756884.3213835,SENT,ea9d07a4-be20-4a54-b9cc-8741758738b6,121de11c-f3fd-4047-b5c6-b65c5d119b06,c2,c1,3387,?,p2,
1769756884.321514,CREATED,ba5f010e-8d64-487c-ba95-0caf74b433ca,dab76548-72a7-4c24-962c-cb5620883934,c2,c1,27,?,?,surb={'id': '34467257-cca4-4585-9b59-7bf432ee7089', 'route': ['p1', 'e8', 'i6', 'x2', 'p2', 'c2']}
1769756884.7571163,RECEIVED,56f1b6f3-7ce8-4b39-b714-c51ee66a35b8,1072aecf-6475-4bff-94b1-a7f1411bcf9a,c5,c2,26,p2,?,surb={'id': '10367fb1-6036-40cb-bb66-940a81ab01bf', 'route': ['p2', 'e5', 'i12', 'x5', 'p2', 'c5']}
1769756884.8419354,RECEIVED,98c06dec-4446-4e28-9e2e-7e808cc6bfe4,bfd48f3c-c7e8-4ca0-8327-407276805ee9,c5,c2,27,p2,?,surb={'id': '04ac6229-cf4b-4550-8f9f-a7a1a805f0f5', 'route': ['p2', 'e3', 'i2', 'x12', 'p2', 'c5']}
1769756884.8601468,SENT,00f76879-2d5d-464c-9dac-1abf920eb9cc,d694b6a6-9be1-4841-9651-f105fc4c6c84,c2,c1,3391,?,p2,
1769756884.860283,CREATED,93a93cc8-57fd-44b6-bf2d-5831e6a632cb,6e9f2e93-fa44-4248-847a-5ab087d0f01f,c2,c1,26,?,?,surb={'id': '67a4c7bf-c1f3-4059-9f38-69a240466177', 'route': ['p1', 'e5', 'i4', 'x1', 'p2', 'c2']}
1769756885.1327682,RECEIVED,eee59749-286a-4e61-a734-e495cab689e2,7c332a73-5ce6-4204-975f-93aa61a87745,c5,c2,26,p2,?,surb={'id': 'e5b356db-53e5-484a-a40a-c0fe188f5f7a', 'route': ['p2', 'e1', 'i6', 'x9', 'p2', 'c5']}
1769756885.1494973,RECEIVED,5be2e9dc-9abb-4110-ab95-f64df81bf865,400f0832-ffbf-4ff2-b5db-8015406881f9,c5,c2,26,p2,?,surb={'id': 'abe56d18-168f-4cc1-ae47-275030c793c9', 'route': ['p2', 'e6', 'i9', 'x7', 'p2', 'c5']}
1769756885.153365,SENT,5d064399-c877-4607-a556-89376fde3913,54f524b7-fb55-47dd-95cb-cc28ed6c0c2a,c2,c1,3394,?,p2,
1769756885.1535056,CREATED,0222646c-efe5-41e7-9feb-139c7b0f9c74,d4d44631-30f8-4ddc-984d-becaf63e7dc7,c2,c1,27,?,?,surb={'id': '353fb595-dd45-4ed2-a09f-9e47daf092be', 'route': ['p1', 'e4', 'i11', 'x11', 'p2', 'c2']}
1769756885.5229025,SENT,d2ebf4db-a4ff-4091-b03d-4807baf5be45,fd54c3ba-0de0-4428-b24e-306f62cd17d0,c2,c1,3387,?,p2,
1769756885.5229967,CREATED,a55032a5-d796-45cc-bbc0-ebd665e64f36,ba7a946e-dd71-40a3-a808-1e91c07c1a83,c2,c1,27,?,?,surb={'id': '7790b489-442a-4519-b867-b9e013cdb722', 'route': ['p1', 'e7', 'i1', 'x11', 'p2', 'c2']}
1769756885.6568644,RECEIVED,6a0e81f4-e829-4206-8d92-f238878bb7ec,bc6f55a5-b6d1-4d56-9e1b-8643eb593cd9,c5,c2,27,p2,?,surb={'id': 'dfddf1d0-4370-48bd-b6aa-ebfe1b797506', 'route': ['p2', 'e6', 'i12', 'x3', 'p2', 'c5']}
1769756885.784103,SENT,2cb2ca1f-49f6-4e9f-b099-2c0dacc0ba39,8538f065-e8af-49bb-b560-ec3392e5c131,c2,c1,3359,?,p2,
1769756885.78423,CREATED,e3f7beef-a685-432f-8d8b-4a93f0c6186b,a952b675-ab25-46d2-89e5-4c07be41d1c1,c2,c1,27,?,?,surb={'id': 'c1d6b109-3c18-4ab7-b920-e5b7d212183f', 'route': ['p1', 'e1', 'i6', 'x10', 'p2', 'c2']}
1769756885.8760781,RECEIVED,c1a91504-c748-4ca3-b585-38c824e1d586,150f8108-401b-448d-92d1-cefc570ce76f,c5,c2,27,p2,?,surb={'id': '1b13b2b6-cd7a-4183-b997-874f0421acf3', 'route': ['p2', 'e11', 'i2', 'x2', 'p2', 'c5']}
1769756885.9371607,SENT,002058a1-ada8-4c17-bafc-903e5837fe1b,a687f23c-162c-4d51-b569-8b66e53fe366,c2,c1,3391,?,p2,
1769756885.9373004,CREATED,c9053d32-4a5c-4ff6-95d7-652b5b9f42f3,8b46fd36-d37d-4cd0-807f-92595e757525,c2,c1,27,?,?,surb={'id': 'f4a58a3c-8cda-4f77-b7c1-2fbd9dbcc30f', 'route': ['p1', 'e4', 'i12', 'x10', 'p2', 'c2']}
1769756885.9885333,RECEIVED,6ee6b09d-55b8-4cd9-8f2a-a9516ff3275b,4cbfe154-b3e4-4d18-9df7-9a7b9649bd55,c5,c2,27,p2,?,surb={'id': '6fa2ac33-92a2-4f26-b9e5-f9a5de20ee58', 'route': ['p2', 'e12', 'i4', 'x5', 'p2', 'c5']}
1769756886.1225631,SENT,fee25c3a-75e7-4daa-a752-4bab363b2d20,69e0ffd9-5f91-47f0-b2e4-c4175e9ca374,c2,c1,3396,?,p2,
1769756886.1228359,CREATED,f386ca77-73e1-4168-a955-ecd6d4f45911,0dc0e767-81b2-406b-9f25-934d7561fbc9,c2,c1,27,?,?,surb={'id': '3abba756-1976-4f6e-bf10-a36eef7acf4d', 'route': ['p1', 'e12', 'i6', 'x12', 'p2', 'c2']}
1769756886.33802,SENT,77bee6c2-db0c-4edd-a660-bdeb09cd4c35,8252fd62-b84e-46fe-aba4-4e24b4ab2c81,c2,c1,3396,?,p2,
1769756886.3382347,CREATED,dc29ab05-2046-4271-b29b-af4601d9542b,b13d9d72-2b07-4490-8df5-c2049d78eb90,c2,c1,27,?,?,surb={'id': 'a17be184-d2b1-45a1-a7f7-5c48a95e4877', 'route': ['p1', 'e7', 'i9', 'x12', 'p2', 'c2']}
1769756886.4214723,SENT,792c285e-3340-420a-9aa6-39c3b9f6a731,faadac0c-8a38-418d-ad68-a9fb66b7e96f,c2,c1,3378,?,p2,
1769756886.4215655,CREATED,9dcc01f1-3664-459a-835a-3c5349651716,6a7c76a6-e258-4ca5-a88a-b41a84021eee,c2,c1,27,?,?,surb={'id': '4895ae7d-23bb-4f04-951b-73a0b7e4bd4c', 'route': ['p1', 'e1', 'i4', 'x9', 'p2', 'c2']}
1769756886.4858444,RECEIVED,2cbf2c0a-755a-443a-acbf-876d097208fe,e5e9a840-8bf0-4d84-b703-68d51e671a03,c5,c2,27,p2,?,surb={'id': '3f7f278c-ae25-4adc-a62d-5ca92711a1f4', 'route': ['p2', 'e3', 'i1', 'x10', 'p2', 'c5']}
1769756886.4972436,RECEIVED,8630480a-ecd2-49f0-8cfd-947f49f6e9b3,924e85f8-321f-412a-95e5-325829a43d42,c5,c2,27,p2,?,surb={'id': 'c5155fbf-22ad-4d0b-b899-8dd9f2b3c846', 'route': ['p2', 'e8', 'i3', 'x9', 'p2', 'c5']}
1769756886.5737164,SENT,03ec5fb1-7725-41d7-abfc-e4f4f3c44a00,d6f9b0c1-84ca-40a6-acfa-3f8bc4db6401,c2,c1,3382,?,p2,
1769756886.5738254,CREATED,9fca9f64-3994-4696-b684-ca47da54b757,f422fe1e-7773-4094-b6a1-b32f2c96d0cc,c2,c1,27,?,?,surb={'id': '153c51eb-6311-4ec7-be14-7cf7362c8495', 'route': ['p1', 'e10', 'i11', 'x7', 'p2', 'c2']}
1769756886.7960565,RECEIVED,5f2a7f37-5344-4369-9602-c24c7b90f462,7f37ed8f-c266-40fb-ab91-00cf35d7209e,c5,c2,27,p2,?,surb={'id': '019e7990-8277-4d55-adf4-0dfdd415213c', 'route': ['p2', 'e3', 'i9', 'x2', 'p2', 'c5']}
1769756886.918952,RECEIVED,1e776d4e-ce68-4b6b-8fa6-10d43e1c6fb0,97223500-fb97-40d9-bb18-ff7b003ea073,c5,c2,26,p2,?,surb={'id': '9009e534-8ce2-496e-bcc4-6f7c18589800', 'route': ['p2', 'e8', 'i1', 'x1', 'p2', 'c5']}
1769756887.3839202,SENT,f7d07517-3939-4a70-9989-420cbd17937d,6786d089-7379-4ebf-8484-2ed8832eea3c,c2,c1,3375,?,p2,
1769756887.384003,CREATED,56ece37c-5d36-4af7-b51d-92c6792ef190,51d8d669-b175-465f-857b-1ef290dd40c0,c2,c1,27,?,?,surb={'id': '5eb0c52c-b8cd-4355-8c85-9a55e74b1143', 'route': ['p1', 'e3', 'i11', 'x12', 'p2', 'c2']}
1769756887.4787445,SENT,c580bacc-8488-4284-8db6-3ed13e0c8a7b,b9bddf1c-23ef-4df2-ac28-5925dc332218,c2,c1,3381,?,p2,
1769756887.4788854,CREATED,9cdb60aa-e1d9-427c-a0fc-0783205ae91e,50422430-2d9c-4617-aee8-b449a2c32238,c2,c1,27,?,?,surb={'id': 'a49e3ab9-2319-4cd3-8225-ef3e0a5b31d8', 'route': ['p1', 'e5', 'i12', 'x7', 'p2', 'c2']}
1769756887.9178143,SENT,89c08c9a-e7b8-4497-85f3-7d170c6c20b3,baac4a7c-3900-449b-9246-8d3d2b800086,c2,c1,3372,?,p2,
1769756887.917917,CREATED,f25f4220-ebf1-4dbb-a84f-040e86e6f1ac,8e479179-eb0a-46dc-906c-7f50ac123f5a,c2,c1,27,?,?,surb={'id': '8214ea6b-bbb3-448d-afd6-430e8c1ded30', 'route': ['p1', 'e8', 'i4', 'x11', 'p2', 'c2']}
1769756888.289428,RECEIVED,d6538f7b-1384-4b99-9a15-7eec7a39b057,07aae458-fcd1-4250-b382-09cd2da5e15a,c5,c2,27,p2,?,surb={'id': '0df01115-8104-4c1a-87cd-3336901049c7', 'route': ['p2', 'e3', 'i3', 'x1', 'p2', 'c5']}
1769756888.6186154,RECEIVED,df665281-5dbd-4350-9a97-36b81bb1f4a5,ad9c7957-729f-4788-bd20-9a8b1abe6ca6,c5,c2,27,p2,?,surb={'id': '3418cfec-c70d-44f6-804e-0874c0799f7f', 'route': ['p2', 'e7', 'i6', 'x5', 'p2', 'c5']}
1769756888.633612,RECEIVED,aed335d3-2e8b-4079-aa18-c7d76e96f8f3,4dad2fe6-2282-4c5a-8ed6-be3cc1e47bed,c5,c2,25,p2,?,surb={'id': '5d0dcd8c-be2e-448f-b4cf-cc124a6a3b7d', 'route': ['p2', 'e8', 'i1', 'x4', 'p2', 'c5']}
1769756888.7074575,SENT,5f0906a5-fc02-4ca1-9605-57582298c020,a6af4123-4fca-4907-bbc1-0dc854e7b246,c2,c1,3384,?,p2,
1769756888.7075672,CREATED,0aacedae-a23c-48e0-b420-42740ab04698,3b1c5ccb-05fd-41e9-bdbb-f6bb57ab94d6,c2,c1,26,?,?,surb={'id': '06ab39b8-d99e-4913-b570-b3d3bff7e794', 'route': ['p1', 'e5', 'i2', 'x4', 'p2', 'c2']}
1769756888.8545852,SENT,639da52f-423f-4163-be92-8c84d55f62ba,929f6350-53f2-4e1a-909d-19682fa03d75,c2,c1,3393,?,p2,
1769756888.8547125,CREATED,c9941cc7-55c0-496c-bef3-d157ece74050,ecb22736-50a7-4f35-8433-7e06077f55a1,c2,c1,27,?,?,surb={'id': '5d1c61cd-0f23-4965-8b7e-e0439faeac2c', 'route': ['p1', 'e1', 'i1', 'x8', 'p2', 'c2']}
1769756889.1070523,RECEIVED,dd43e645-38b6-409d-b315-4fd58d51481e,4194868d-9d63-4412-a3f3-19cd780fd1f1,c5,c2,27,p2,?,surb={'id': '07b91ba2-1f61-4611-a9fe-425d5564f3be', 'route': ['p2', 'e6', 'i2', 'x3', 'p2', 'c5']}
1769756889.5533144,RECEIVED,2a788d63-7386-498a-9b5b-d868e4d4e430,71abfe9d-6b9c-40f7-a29e-1908ba15a2f2,c5,c2,26,p2,?,surb={'id': 'bdbe0469-0dd8-4759-a7bb-ad1e9ccfbef1', 'route': ['p2', 'e7', 'i6', 'x3', 'p2', 'c5']}
1769756889.607586,RECEIVED,10ebbd1d-4d7d-404d-aa59-ba41d5bb5452,7f735e70-e1d5-4fcf-a8b6-664ef5dec3c7,c5,c2,27,p2,?,surb={'id': '9ba9fdbd-c82a-4eb9-b701-f88d5ff47e8f', 'route': ['p2', 'e5', 'i6', 'x2', 'p2', 'c5']}
1769756889.661962,RECEIVED,b7410914-c02e-4936-884b-0f234faf726d,bc23b743-4e74-4907-bf00-001a67664fc4,c5,c2,26,p2,?,surb={'id': '164232fb-943b-40fb-9517-29f70acd25c8', 'route': ['p2', 'e4', 'i10', 'x3', 'p2', 'c5']}
1769756889.6759326,SENT,cff6c415-4da1-44d4-973c-941622046a61,771b7fcf-98c2-4ccc-b9dd-5db190ba07f1,c2,c1,3376,?,p2,
1769756889.6761138,CREATED,e0c89e90-abf0-4e45-bb43-1d8b366777f5,b505c095-fd5d-4c55-aa10-3a3ff76bd95b,c2,c1,27,?,?,surb={'id': 'd6892e5a-1f71-4602-9b57-73ae3c120eca', 'route': ['p1', 'e1', 'i10', 'x8', 'p2', 'c2']}
1769756889.7995632,SENT,11cd255e-9f70-4a86-833d-199a4741ec72,b674744a-3758-44be-a39e-5e36376b7d8c,c2,c1,3379,?,p2,
