timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769763800.3542953,SENT,b606068e-fdbb-48e5-8ae7-89c810df9e83,f4fd4854-1c18-4fdd-86e9-befda4cff99a,c4,c3,3385,?,p1,
1769763800.3543715,CREATED,4a5acf02-ff09-464c-806e-c7808c6349d0,079a0fc9-7ca3-437f-bcc7-2f3eb941fad2,c4,c3,27,?,?,surb={'id': '8a8db6d1-2085-4678-8fd7-643f55732e6a', 'route': ['p3', 'e5', 'i2', 'x1', 'p1', 'c4']}
1769763800.6254947,RECEIVED,924d3ca6-ae9e-494a-a1b4-eecb23638664,ee5b1ce9-c369-4c4e-ab57-af77a0b20be5,c2,c4,27,p1,?,surb={'id': '4409faac-8c3a-4c26-9256-860d85fffd40', 'route': ['p1', 'e12', 'i6', 'x10', 'p2', 'c2']}
1769763800.6781192,RECEIVED,6d3ade9a-5695-4b42-a465-1a30ef2f44d6,5dd81a31-6cca-4eac-992d-f093c5ac4e81,c2,c4,26,p1,?,surb={'id': '3853ea8c-78a5-48a3-b2d7-763e0eb44cde', 'route': ['p1', 'e8', 'i6', 'x8', 'p2', 'c2']}
1769763801.1766114,SENT,c99468d3-87c8-437b-ba62-352232642156,b65e7927-b6fa-480e-a5b2-e8eee5e9c728,c4,c3,3379,?,p1,
1769763801.176762,CREATED,81ebcdb4-baae-4e59-9910-98b5a18b8936,d2af9553-2ac7-4d5c-a372-e8661a33b9e9,c4,c3,27,?,?,surb={'id': 'bf86baae-22b3-4ef3-bc7b-53f325718330', 'route': ['p3', 'e9', 'i1', 'x7', 'p1', 'c4']}
1769763801.3646758,SENT,6e7a654e-ea88-435a-a79e-96fd4511a9b5,9c8adcc3-f289-48c0-8450-a0e3ab85efc8,c4,c3,3378,?,p1,
1769763801.3648293,CREATED,b221c509-80d6-4ebf-9f61-2c81dacf6c09,68391412-eaa1-4a01-a790-28a9cdc7df07,c4,c3,27,?,?,surb={'id': '815355c5-e134-439c-a0c7-50dd75259749', 'route': ['p3', 'e2', 'i6', 'x9', 'p1', 'c4']}
1769763801.4512105,RECEIVED,81bd851c-d54f-4878-86cb-529e1071bcf8,187a76b5-b429-48e2-bf78-379d950c780e,c2,c4,26,p1,?,surb={'id': 'e3c57702-faa8-490b-872c-c94d440b86ff', 'route': ['p1', 'e6', 'i9', 'x3', 'p2', 'c2']}
1769763801.4578078,SENT,6b5e87ea-4614-44d5-bc18-74eda6fc42e3,66ee6721-250b-4840-85e0-db9c280cca83,c4,c3,3359,?,p1,
1769763801.4579568,CREATED,9d600ac7-3b51-4adb-8ec4-f7ef95177ef8,2ade7221-3957-4071-bb3b-60273c75043b,c4,c3,26,?,?,surb={'id': '07782c4d-d15d-4d9f-89a9-98c5a1f21ce8', 'route': ['p3', 'e12', 'i3', 'x11', 'p1', 'c4']}
1769763801.5347025,SENT,c4725a0d-6e4d-4926-89a3-da2a619af5fa,43e824db-bf1a-41d9-82d0-15266d719879,c4,c3,3388,?,p1,
1769763801.5348694,CREATED,b29ec9fd-b9e5-4f97-960e-079bf09ab7a4,819b2706-9a1e-43be-8f0b-c289c0afa1bc,c4,c3,27,?,?,surb={'id': 'b9f013af-5203-4901-95cc-9160afca299c', 'route': ['p3', 'e3', 'i4', 'x6', 'p1', 'c4']}
1769763801.8476439,SENT,70d65e54-42e9-4e8f-8ea2-4c3353c707af,ddff52d5-c297-4824-9ca6-7b82e383edf2,c4,c3,3361,?,p1,
1769763801.8478112,CREATED,ae2b44ea-e959-47c1-897f-8db545bf7cde,83690a29-eecb-45d4-be6c-15a4783f8e23,c4,c3,27,?,?,surb={'id': '1120babe-fcf6-4601-8fe5-4c865c8c2a0c', 'route': ['p3', 'e8', 'i11', 'x8', 'p1', 'c4']}
1769763801.9689963,SENT,05209e4e-b4f0-46a1-a654-d739068c1af3,56ef1a5c-21eb-4de9-965d-7e177f7861c7,c4,c3,3361,?,p1,
1769763801.9699838,CREATED,fb2f11b2-16bf-4e23-9a11-12e87abd3ee9,3a24cc0e-0898-46a1-8842-007f2864fc2b,c4,c3,26,?,?,surb={'id': '54bda8a1-70a0-4cbf-8060-64ac1979e46e', 'route': ['p3', 'e6', 'i7', 'x2', 'p1', 'c4']}
1769763802.0321174,RECEIVED,c5d81e5b-fb08-431d-b621-1006d0e0a0dd,ec03324d-6ea9-4ec4-bdcc-e85b1b3931a6,c2,c4,27,p1,?,surb={'id': '60bcdec3-7bce-46f8-a8b3-8d0bc50c40ae', 'route': ['p1', 'e12', 'i2', 'x6', 'p2', 'c2']}
1769763802.054967,RECEIVED,f29523a7-0e0b-49d6-b1cb-fcfa50c26dfe,a436c8f1-228c-48b5-8cfa-42892a22c6c8,c2,c4,27,p1,?,surb={'id': 'f4d9048b-e747-4b74-8ce0-6f8609f6ffcd', 'route': ['p1', 'e11', 'i2', 'x11', 'p2', 'c2']}
1769763802.1749818,RECEIVED,fb682577-8fea-4ccc-9dd1-d3f6242401c5,27128b4a-e749-4b12-a76e-bacc3f275696,c3,c4,27,p1,?,surb={'id': 'd60bfbe0-b3c3-4c6e-add2-be6757a1977a', 'route': ['p1', 'e5', 'i12', 'x8', 'p3', 'c3']}
1769763802.1994205,RECEIVED,39f6f1a8-e4f2-4429-97df-ef985ec1a598,d0fe409b-a52b-4b6a-b565-963cffe4d522,c3,c4,27,p1,?,surb={'id': 'f5b4652a-b2e7-4f82-94dd-5cd7d523f68f', 'route': ['p1', 'e9', 'i4', 'x9', 'p3', 'c3']}
1769763802.308081,RECEIVED,2d760357-bcf1-407a-890d-d9d8b50d729e,d76665b7-96d1-4cfd-9b98-4c53e2806b64,c2,c4,27,p1,?,surb={'id': '05d22252-e255-4044-877d-274b5e603999', 'route': ['p1', 'e9', 'i3', 'x9', 'p2', 'c2']}
1769763802.4112494,SENT,b0166c90-ffe5-40e1-ada1-a4b039bd2630,527bae6a-2c94-4772-93ae-cda97f51ea0c,c4,c3,3380,?,p1,
1769763802.4113011,CREATED,83d71fff-9ffe-4c03-91f9-65ecb4f105e4,7c063f23-f0f8-49cc-96e0-d9e4c3b7aa74,c4,c3,27,?,?,surb={'id': 'e3ad20af-cce1-4184-9121-1820d43c1235', 'route': ['p3', 'e4', 'i12', 'x8', 'p1', 'c4']}
1769763802.4692006,RECEIVED,0a15679a-8a63-4ae2-b31d-90665dc4942b,b68de1de-acc7-499a-84bb-9631640b61c8,c2,c4,26,p1,?,surb={'id': '82c9f139-5e67-4f16-ae4f-e8f478123197', 'route': ['p1', 'e6', 'i4', 'x8', 'p2', 'c2']}
1769763802.4709477,RECEIVED,d8661519-ec76-4298-97a9-b27d50ad6720,b19e2909-933f-413b-9aa5-176518cb5b67,c2,c4,26,p1,?,surb={'id': 'f562f65f-7080-475b-b9d2-beba9c7b690a', 'route': ['p1', 'e4', 'i9', 'x10', 'p2', 'c2']}
1769763802.4904315,SENT,500c6c0c-7ea4-45fa-97c7-5cfb9d7c7052,35578ced-f764-4136-a59f-169052be7a69,c4,c3,3384,?,p1,
1769763802.4904892,CREATED,07bd3807-7221-4a09-80ae-544a2266e894,59b78914-f7fa-4987-a9b2-1b55dab15947,c4,c3,25,?,?,surb={'id': '5620ee7b-4dfa-4d06-98cc-843dfe2ad247', 'route': ['p3', 'e4', 'i8', 'x8', 'p1', 'c4']}
1769763802.58565,RECEIVED,7f8992de-1e00-4c78-94a8-e32772604917,9e61247e-7394-4623-b33d-29a19328f8b8,c3,c4,27,p1,?,surb={'id': '34e55be5-7419-4e01-b217-2f0dd3219baa', 'route': ['p1', 'e1', 'i6', 'x6', 'p3', 'c3']}
1769763802.652839,SENT,1beb7b2c-bb12-47c4-91ae-6222153d7fad,ec6fcbf4-3bad-4e66-a6be-1bec0b948a69,c4,c3,3360,?,p1,
1769763802.6529408,CREATED,057622fd-05d3-458a-bf0e-8a1337c3cd85,01194000-b6f7-41e2-9165-2e39c328a538,c4,c3,26,?,?,surb={'id': '18c4e882-750d-42ce-b9cc-b09fb9f0f2c6', 'route': ['p3', 'e12', 'i10', 'x1', 'p1', 'c4']}
1769763802.6586366,RECEIVED,d06da7fd-e9c2-4e3f-9c97-b37296ffc42d,c5a15be0-d34c-4fdc-b923-792531afe0b4,c3,c4,27,p1,?,surb={'id': 'ebd68bb9-d725-4578-919c-2db2e32bfb95', 'route': ['p1', 'e8', 'i5', 'x3', 'p3', 'c3']}
1769763802.6599352,SENT,25cfcd21-f543-4c4b-aade-97cddc890532,8e4bd9df-ede0-4a13-82b5-6334211e35b3,c4,c3,3372,?,p1,
1769763802.6601808,CREATED,8b7c083e-90fb-400c-8c2e-ad5bd49b9781,56f77b08-5070-4d32-95cb-eea8eef47834,c4,c3,26,?,?,surb={'id': '32397a7c-c016-4c27-a796-44085c951a5d', 'route': ['p3', 'e5', 'i9', 'x10', 'p1', 'c4']}
1769763802.7073255,RECEIVED,8bf3a6ee-8f00-4284-a335-04e3c2565bd2,37f4708b-411c-48c2-b791-c4400e4eddc1,c2,c4,25,p1,?,surb={'id': '5cd94031-8c1e-4368-a3c7-1f7da5f20539', 'route': ['p1', 'e6', 'i2', 'x2', 'p2', 'c2']}
1769763803.0028508,SENT,8006cd0c-bdeb-4113-8dde-91d9a74b1420,a218321f-bf5c-4521-987f-4f05cdbf53af,c4,c3,3383,?,p1,
1769763803.0029979,CREATED,3407990c-abe1-46cc-875a-4a99bfbfa0c6,a1a495a4-29f4-4287-b836-c2c294cda613,c4,c3,27,?,?,surb={'id': 'e6297d6e-7717-47e9-a6ca-8b584d58eb65', 'route': ['p3', 'e6', 'i1', 'x4', 'p1', 'c4']}
1769763803.1294413,SENT,97e1b824-fe61-4243-acd2-2aff513cdc83,93a1b9c3-ba03-4701-822f-6caa10549d81,c4,c3,3379,?,p1,
1769763803.1295035,CREATED,aa5a1f42-0d93-48fe-bf32-44182cd6733e,e5602fee-ded5-4b8e-a020-c574cb6b1b66,c4,c3,27,?,?,surb={'id': 'e5d8c7c3-0bd7-4b69-9a39-891177eecd9a', 'route': ['p3', 'e9', 'i5', 'x1', 'p1', 'c4']}
1769763803.526925,RECEIVED,547d1a3a-bd12-4d2b-ba38-22b677bfde00,6ddcd948-46f7-4f7c-a6f4-0b9a1d1e1467,c2,c4,27,p1,?,surb={'id': 'a3d5571b-1435-4159-bf22-6fb41b047609', 'route': ['p1', 'e1', 'i9', 'x10', 'p2', 'c2']}
1769763803.6291757,RECEIVED,787a2d8f-97a7-4f3e-88aa-da7778e492e9,e3bea48e-92bb-4a25-b199-6098bb1c8625,c2,c4,27,p1,?,surb={'id': 'b3d9f3a2-796f-4ef2-b08f-430c2d56d9b0', 'route': ['p1', 'e3', 'i5', 'x3', 'p2', 'c2']}
1769763803.733539,RECEIVED,a94548a3-d692-49fc-ab11-d3b3d9e01297,bc958484-c9ac-4fee-aab2-8dc0a31672b1,c3,c4,26,p1,?,surb={'id': '57ce2b0d-25c4-4ab3-a43e-dfefcf765f1b', 'route': ['p1', 'e7', 'i11', 'x7', 'p3', 'c3']}
1769763803.8504217,SENT,6b913b9f-8d6b-4099-98a0-12f7a7bca4c3,65ea0cf7-1a91-42a1-bd3c-8cbec5e92fb0,c4,c3,3400,?,p1,
1769763803.8505485,CREATED,e974e7a5-8687-4cb0-a945-740994b0ca2d,0ca377c6-212a-487b-a343-0e115db97126,c4,c3,27,?,?,surb={'id': '1ec75733-2ed4-4583-a7b4-1e6abf501c89', 'route': ['p3', 'e9', 'i3', 'x11', 'p1', 'c4']}
1769763804.302696,RECEIVED,55d5e961-262d-4c0f-a1f6-fea57b7675ac,85f00404-d347-4e9a-8d8f-495b662f3f97,c2,c4,26,p1,?,surb={'id': '407538f5-d088-430e-9ae6-80315c719c3c', 'route': ['p1', 'e12', 'i9', 'x7', 'p2', 'c2']}
1769763804.360608,RECEIVED,347a2168-f9c0-4cd0-a3b6-1271fdcd4c64,7076bfc1-5375-4ac4-9e8d-2fc0d399c97a,c2,c4,27,p1,?,surb={'id': 'a8ab926d-f971-4ed4-91e5-a8f24e3e5ab9', 'route': ['p1', 'e12', 'i6', 'x2', 'p2', 'c2']}
1769763804.4273925,RECEIVED,9ce28ff2-a66e-4f71-878a-b11990e5c783,76a6c64a-701c-4416-856a-e530fa04ab54,c3,c4,27,p1,?,surb={'id': 'f435d549-9e9e-4b1f-9b3a-fdda9f1e2d0e', 'route': ['p1', 'e2', 'i2', 'x6', 'p3', 'c3']}
1769763804.5144193,RECEIVED,991c046c-92f4-4099-b5a6-5588c3c70a93,9fc29864-1958-4162-b39b-5ae3cbbad43f,c2,c4,27,p1,?,surb={'id': 'df51f69a-e6fc-49d3-8595-f8e248fc46c2', 'route': ['p1', 'e1', 'i7', 'x8', 'p2', 'c2']}
1769763804.5245697,RECEIVED,5312e1fe-a137-4a9b-87b8-244d83cc6c26,bede2c4b-2f80-4754-9a66-9e5edf07ba84,c3,c4,27,p1,?,surb={'id': '21ea7de6-1921-4698-babb-76c2f4c7a725', 'route': ['p1', 'e6', 'i4', 'x5', 'p3', 'c3']}
1769763804.6288812,RECEIVED,fd8734de-c082-4d85-a0c4-cf2477686710,83128ac4-d47a-4ad2-a0d5-df29ef225a78,c2,c4,27,p1,?,surb={'id': 'b72a5e1e-2598-47eb-bc3e-a3e1ce74aafc', 'route': ['p1', 'e11', 'i5', 'x5', 'p2', 'c2']}
1769763804.69975,RECEIVED,952da824-627f-4d80-bb4b-748c993717f8,cc400c31-5c0b-46ed-b685-4311113b008c,c2,c4,27,p1,?,surb={'id': '65c1ca83-3b2f-4d06-bee1-9f6e8958797b', 'route': ['p1', 'e5', 'i1', 'x3', 'p2', 'c2']}
1769763804.7131243,RECEIVED,d6c5b22b-96fa-4afe-a6b9-1204a5d2f9e7,c1326610-f9a3-4d42-9960-4730825ccf87,c2,c4,27,p1,?,surb={'id': '873c9905-919a-4c61-acf9-c36ee8f0bb8f', 'route': ['p1', 'e1', 'i11', 'x4', 'p2', 'c2']}
1769763804.7491653,RECEIVED,6c712183-fc2d-4629-9a62-57f3d3c349bd,681776cf-e507-44c5-8f92-e88cf32ac40e,c2,c4,26,p1,?,surb={'id': 'fa3cb6c9-4bce-4172-9571-718da4f7ced6', 'route': ['p1', 'e6', 'i4', 'x9', 'p2', 'c2']}
1769763804.7737885,RECEIVED,b5a5447b-2d25-440c-9551-582659e61ee4,dea7e4a4-4cbc-480c-98df-185b2e3b8e6f,c3,c4,27,p1,?,surb={'id': '39490075-3934-40c2-b838-f63dbc0f216d', 'route': ['p1', 'e10', 'i10', 'x8', 'p3', 'c3']}
1769763804.7903254,RECEIVED,8c85c48c-5574-4f80-b424-3eb0181512c4,be6fba98-a447-428b-9aa9-484c6751852f,c2,c4,27,p1,?,surb={'id': '95ef9547-cf13-4354-b92b-4c63527def98', 'route': ['p1', 'e9', 'i7', 'x5', 'p2', 'c2']}
1769763804.8051133,RECEIVED,c0c96a2c-383e-4aa2-a44d-27d35d894b92,8ee347b4-c684-4a03-9db8-b198fc2ccb38,c2,c4,27,p1,?,surb={'id': '2b2c47b4-a2f6-435b-84f5-db914263110d', 'route': ['p1', 'e2', 'i7', 'x1', 'p2', 'c2']}
1769763804.940809,RECEIVED,9ad24ae8-686b-4606-bb1e-5ae1290e94f7,0166c54a-b06c-40f5-a979-4ff8b0b7ba5d,c3,c4,27,p1,?,surb={'id': '3a4868fa-9bde-4a50-83e6-c4a0fc2c9158', 'route': ['p1', 'e2', 'i5', 'x6', 'p3', 'c3']}
1769763804.9642763,RECEIVED,167ef0b5-cb2e-4b65-a20f-4574e32e9ed4,f42c67fe-6a9b-462c-bc31-937d22544264,c3,c4,27,p1,?,surb={'id': '6940528d-2f1c-4f32-92d0-4e30a62f9552', 'route': ['p1', 'e5', 'i12', 'x11', 'p3', 'c3']}
1769763805.2782743,RECEIVED,6ce3c968-13c8-4dd4-aeb8-d2ecac66bc40,05827970-019c-4910-9865-f15bbaba2981,c3,c4,27,p1,?,surb={'id': 'fdf7b704-28e8-423a-9029-485e38fe3ec9', 'route': ['p1', 'e3', 'i9', 'x6', 'p3', 'c3']}
1769763805.4347594,RECEIVED,06ebe254-b2be-420c-9497-0eac5d471d98,1d001cf3-443c-4ab9-b7a1-90240806c676,c3,c4,27,p1,?,surb={'id': '5644f43c-16ad-44d2-939d-dbb0bda3d0d3', 'route': ['p1', 'e4', 'i6', 'x1', 'p3', 'c3']}
1769763805.6160624,SENT,d8f084be-3da6-44d7-8bdf-42b76dd2428b,76a20d54-8638-4ce0-9d96-bfcb79e2f230,c4,c3,3352,?,p1,
1769763805.6161413,CREATED,0ab4ebd0-f3d7-4ae2-94f8-d33180a7b3a8,730b9617-ca15-4043-8ace-f7c46e6da614,c4,c3,26,?,?,surb={'id': 'bf6e7b78-c765-4e77-9a06-0affeeab7f10', 'route': ['p3', 'e3', 'i8', 'x3', 'p1', 'c4']}
1769763805.6602483,SENT,95ff3ffe-9b48-46c4-9d12-31bbdb7a618e,f5e3fc2c-a3e9-4831-9b51-38f925c8e45b,c4,c3,3368,?,p1,
1769763805.6603231,CREATED,f86708f8-80ad-49ba-ada6-2cbd0622f354,b371346c-50fe-4d32-9602-ec60efd38768,c4,c3,27,?,?,surb={'id': '7d9ea716-b139-493f-ab92-4c027ba1d88d', 'route': ['p3', 'e7', 'i5', 'x1', 'p1', 'c4']}
1769763805.939224,SENT,abc32b3c-af20-43a6-9bb7-d7796a031749,e4f24b3e-9e59-42a8-8ff4-a7ffbba0f0ae,c4,c3,3391,?,p1,
1769763805.9393766,CREATED,d95ec021-fe0f-4e99-9d7e-cdca019d383e,480bd5df-e559-4c22-83f0-575d1e8bb003,c4,c3,27,?,?,surb={'id': 'b1c714df-309e-493d-b03b-9770843f3983', 'route': ['p3', 'e9', 'i8', 'x12', 'p1', 'c4']}
1769763806.0261796,SENT,a9b9af84-a53c-4b02-8cff-bef588a50bd4,e9f77996-f174-432e-a585-e990aa88485e,c4,c3,3359,?,p1,
1769763806.0263355,CREATED,739cfbcb-603b-43e9-ba97-4c9a6ac3ef33,130ef2e4-7a82-493c-8575-12461f71ed83,c4,c3,27,?,?,surb={'id': '80fa110f-a670-47bd-b1f1-0057972876d0', 'route': ['p3', 'e7', 'i3', 'x2', 'p1', 'c4']}
1769763806.0990968,RECEIVED,e884bc27-97b4-40f2-ab95-f576a742100a,4aecd1b5-0d5c-4f0f-aca0-8d7e249929c7,c3,c4,27,p1,?,surb={'id': 'bf156dfe-4d14-41d8-9d3c-6fef9bbd1bbe', 'route': ['p1', 'e2', 'i9', 'x7', 'p3', 'c3']}
1769763806.4315758,RECEIVED,6c96dd95-7280-488b-b668-61217b2846ea,2d0f5667-1f5b-421e-8a0b-a01e3c73e4e5,c2,c4,27,p1,?,surb={'id': '570df528-9dae-4333-8579-6e80e4f4d6d2', 'route': ['p1', 'e10', 'i9', 'x4', 'p2', 'c2']}
1769763806.7253947,RECEIVED,f57e1cad-816d-4da2-b93e-78187bfd8b73,787c8c7e-b0cd-4d21-9b06-66bc1b340d92,c3,c4,27,p1,?,surb={'id': '3d5213c0-9f02-4b7f-859d-c51dacfd578f', 'route': ['p1', 'e6', 'i6', 'x1', 'p3', 'c3']}
1769763806.7649536,RECEIVED,cb11b734-e0d9-4bc2-9bd0-3e5f7aeee3d5,975f5262-96dc-424f-aadc-07e16e9bc506,c2,c4,27,p1,?,surb={'id': '73cedf1f-7bcf-4112-9945-07ebeac93477', 'route': ['p1', 'e8', 'i12', 'x3', 'p2', 'c2']}
1769763806.9208388,SENT,80825a2f-5174-489d-ace2-b4991b725b0e,30796eaa-83cc-42f3-a511-0dcae4c017de,c4,c3,3360,?,p1,
1769763806.9210198,CREATED,25d2178a-0a7a-4909-b38c-05c71a6f7ad2,ee34abe4-a884-47bf-8f06-5ecc9e24ae8b,c4,c3,27,?,?,surb={'id': '3af5216d-ecd2-4af4-99e5-f9af5c6d45ac', 'route': ['p3', 'e9', 'i4', 'x1', 'p1', 'c4']}
1769763806.9801016,SENT,fe50cb84-2647-487f-8645-2c4abeece4c6,43771e9f-ee32-42ce-8c67-9814394138c8,c4,c3,3388,?,p1,
1769763806.9801667,CREATED,0d758fec-ddc2-482e-abaf-da94f7ecfc9c,099296a4-fb40-4857-b587-877a73c3a077,c4,c3,27,?,?,surb={'id': 'c1131041-3739-4a29-9016-1fa7c9374ff4', 'route': ['p3', 'e1', 'i7', 'x12', 'p1', 'c4']}
1769763807.0735166,RECEIVED,96ed9cc4-a0f2-49b7-9483-ec396a340a8b,b7af2e0e-f528-45e2-9622-6e139d4fd272,c3,c4,27,p1,?,surb={'id': 'e162491d-947a-4a28-97ab-f5be13c1b4f5', 'route': ['p1', 'e1', 'i6', 'x4', 'p3', 'c3']}
1769763807.098607,RECEIVED,1f4b7f29-f30b-4b18-94bc-975010a1880c,1bcb9408-c529-4c73-91f7-61fad12c200b,c2,c4,27,p1,?,surb={'id': '7ea2435b-7226-4742-983e-2e02fe4a4000', 'route': ['p1', 'e8', 'i11', 'x7', 'p2', 'c2']}
1769763807.1563883,SENT,a55e5ebd-46a3-4a88-84dc-14b6421be39b,a6dce91b-2dca-43d2-9060-7fa3c0aacbb1,c4,c3,3391,?,p1,
1769763807.1564498,CREATED,84be03f9-ac17-48a1-85ff-b65a6964ece7,ac5614eb-5147-4674-b713-e6b367064229,c4,c3,27,?,?,surb={'id': 'f9bbe11f-b3a0-4c48-a46a-43e6228bbd39', 'route': ['p3', 'e8', 'i12', 'x7', 'p1', 'c4']}
1769763807.1694477,SENT,95c7510e-792f-4b34-bf6f-7ef071fa0d15,08c54350-8c62-4b97-ac95-9aa317ed9295,c4,c3,3380,?,p1,
1769763807.1695092,CREATED,9b1a7178-d089-4984-8496-28c6a0f7452d,d9006730-c158-46d0-a096-b5e947ea850d,c4,c3,27,?,?,surb={'id': '38a1aa2a-0839-4b82-93fc-525f5f8a806d', 'route': ['p3', 'e6', 'i2', 'x11', 'p1', 'c4']}
1769763807.2002313,RECEIVED,bd4401f4-efe9-4e09-b20b-50208e6190e4,3e876de7-a684-4fe9-802a-6affdff38483,c2,c4,27,p1,?,surb={'id': '34cf3565-eee6-4558-b452-27138b0af200', 'route': ['p1', 'e12', 'i7', 'x5', 'p2', 'c2']}
1769763807.3140705,SENT,0dbfb2d5-3d6d-479f-afa5-35dc40ba111e,0d7b320b-5e9d-4a5a-8dc3-6a76afb5e925,c4,c3,3382,?,p1,
1769763807.3141448,CREATED,6e724a0a-958f-4160-8be6-d3190442bcd8,0b70d325-94cf-49f9-a8d2-ae6641846fec,c4,c3,27,?,?,surb={'id': 'c8c85b2e-040d-4fe3-a2e5-56eb9632ee5c', 'route': ['p3', 'e11', 'i8', 'x4', 'p1', 'c4']}
1769763807.3481534,RECEIVED,1992f2d2-50a4-4f74-8ca0-30b932356a4e,46948c97-e18e-455e-afc7-84ca3d7dcbd1,c3,c4,27,p1,?,surb={'id': '173e76ee-0a84-45a7-8ab4-4f2a4052700e', 'route': ['p1', 'e8', 'i10', 'x3', 'p3', 'c3']}
1769763807.4507287,RECEIVED,c884a5a2-1858-4644-bf7d-d595ff6b50f9,b7f19cfc-97c3-412d-a57c-c0f3bf4b642e,c3,c4,27,p1,?,surb={'id': '9e888680-6856-40cd-af56-f7a407b983ae', 'route': ['p1', 'e9', 'i1', 'x3', 'p3', 'c3']}
1769763807.5072827,RECEIVED,f2b6ff87-aba8-428f-8d86-0bdba143beeb,70d164f8-9a35-451a-a7d5-0f49b99c0726,c2,c4,25,p1,?,surb={'id': '88f30a8f-3a48-4659-8fa4-7f3bf64ecaa1', 'route': ['p1', 'e8', 'i8', 'x1', 'p2', 'c2']}
1769763807.5378659,RECEIVED,5b85e37e-488c-4bc6-9456-e0c93a83254e,41841f8c-072c-474a-ae96-7941dc40d41f,c2,c4,27,p1,?,surb={'id': '3adb029f-f729-4c84-be0b-8042e6419e5d', 'route': ['p1', 'e4', 'i1', 'x2', 'p2', 'c2']}
1769763807.9258037,RECEIVED,75449c98-733b-47c1-82f9-648025a70c7e,ea3df521-9682-4be1-aa28-f0f3d203d01c,c2,c4,27,p1,?,surb={'id': '0c7db082-0dcf-4c84-97f9-fa3ea048d843', 'route': ['p1', 'e9', 'i11', 'x5', 'p2', 'c2']}
1769763808.4259872,SENT,53535e83-e68e-4899-a1cb-1327fb293b66,2fc1233e-723e-4944-85ec-1bcb936135ce,c4,c3,3375,?,p1,
1769763808.4261963,CREATED,710c4c8b-8cfd-4a25-b0c1-1f910760c6ec,53231212-b554-4690-8c96-e108e13e7ba8,c4,c3,27,?,?,surb={'id': 'cb673eda-ccc9-477f-99d8-49cf42721e19', 'route': ['p3', 'e4', 'i9', 'x3', 'p1', 'c4']}
1769763808.7621417,SENT,7567c8de-8266-42a8-a629-c56de3727f82,654454a6-6f7f-43c2-90e7-bcadc838238e,c4,c3,3375,?,p1,
1769763808.7622435,CREATED,530678f3-a851-4e35-b157-d8bdcace5a2a,5694066b-601d-41b3-af02-895756c6e41d,c4,c3,27,?,?,surb={'id': '6b6c3a28-c888-4389-b2d2-84f990e2e511', 'route': ['p3', 'e7', 'i2', 'x9', 'p1', 'c4']}
1769763808.7915533,RECEIVED,cb50962c-ac4a-4711-b2a5-aa53caab2a78,61127073-1c02-49a7-a3ec-ec115cbb9c02,c2,c4,26,p1,?,surb={'id': '6cde9949-da33-4ed2-8258-9be17d4a98b7', 'route': ['p1', 'e11', 'i2', 'x3', 'p2', 'c2']}
1769763808.973124,RECEIVED,31731786-7934-437b-a76f-e5bf4178565d,8dd8b9d6-c8da-4a6b-86af-a78ffc8f07bf,c3,c4,27,p1,?,surb={'id': 'bb92f4b4-2919-4b48-9dcd-e14586342dff', 'route': ['p1', 'e2', 'i2', 'x6', 'p3', 'c3']}
1769763809.1148877,RECEIVED,32334a8e-08db-4196-bbd4-2fc564a4c082,28ef48df-fc0a-498d-82e8-048474f33079,c2,c4,27,p1,?,surb={'id': '0e9e82f0-2afe-4329-8768-c4068aa7a89e', 'route': ['p1', 'e7', 'i2', 'x11', 'p2', 'c2']}
1769763809.127695,SENT,2722e462-4295-43c9-b2c2-2fbec4d49102,23818892-c532-4b03-9733-4f7b5e9263aa,c4,c3,3399,?,p1,
1769763809.1277962,CREATED,77d7453d-64f3-46bf-8160-8e2e877fb877,1f64ea20-583e-4c68-aaca-d6325d958ba5,c4,c3,27,?,?,surb={'id': 'd946b90e-f0d8-431b-b459-86d4d40c17f3', 'route': ['p3', 'e9', 'i10', 'x2', 'p1', 'c4']}
1769763809.395366,RECEIVED,2083581a-d3a9-4317-b6a0-0215a8312989,49f980ad-c55b-437f-af91-bd965a317155,c2,c4,27,p1,?,surb={'id': 'b7940804-ace8-40fd-bb37-9a8df22ba2d9', 'route': ['p1', 'e6', 'i4', 'x9', 'p2', 'c2']}
1769763809.4672832,SENT,bb5b2f6d-4540-4d6d-9fab-b9a60fd0239b,a5a6cd72-0e28-4cf1-a802-483224302155,c4,c3,3367,?,p1,
1769763809.4674404,CREATED,c4700cc9-d272-4e4d-b40f-b0c95eb5ed5a,2982d5b8-9a27-44b4-b941-abf4d5f97caa,c4,c3,27,?,?,surb={'id': '68b2c077-af08-421a-97ae-44672f7fb45b', 'route': ['p3', 'e6', 'i4', 'x6', 'p1', 'c4']}
1769763809.6356947,RECEIVED,13e754c5-7226-4491-83b4-a2b8d84aac24,6e608f0c-3b4e-4255-bd69-971bbc835631,c3,c4,27,p1,?,surb={'id': '1bf183ce-fa9f-41c1-9555-24ffd155a658', 'route': ['p1', 'e7', 'i4', 'x3', 'p3', 'c3']}
