timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769444415.2596586,RECEIVED,9f93ccb8-1658-4866-a3bb-beece3ce3451,3411188a-8103-4390-afc7-95c522dd8a75,c5,c4,27,p1,?,surb={'id': 'edaac731-0cc9-4e64-b8f0-337b3ba782ca', 'route': ['p1', 'e11', 'i7', 'x6', 'p2', 'c5']}
1769444415.383354,RECEIVED,63416c34-e7b3-4fcd-84f8-c1f746a9ed74,0a2f4611-32a9-42bb-8a6f-a3b2c04815ff,c5,c4,27,p1,?,surb={'id': 'db812495-dbf6-4f2b-b29d-8c27168a9898', 'route': ['p1', 'e8', 'i10', 'x7', 'p2', 'c5']}
1769444415.7621963,SENT,c80331e2-cac0-41b5-b18f-edba4ba72a9d,b52c1c84-f33a-4a33-a65e-a4496631b49b,c4,c5,3375,?,p1,
1769444415.7623427,CREATED,94a92744-b545-482b-9bcd-4fca4d3fcedd,f2f682c3-cae0-4aac-b39f-e126644d7009,c4,c5,27,?,?,surb={'id': '220ef15a-58a9-4d75-9518-176449279bcc', 'route': ['p2', 'e1', 'i4', 'x7', 'p1', 'c4']}
1769444415.884598,RECEIVED,d236dbf6-1f77-4b57-a013-60e52625fd82,69bb25ff-8ca9-41d1-b35d-4b68ede38802,c5,c4,27,p1,?,surb={'id': '778125e6-cc55-46ed-98e2-8738b2025679', 'route': ['p1', 'e6', 'i6', 'x3', 'p2', 'c5']}
1769444416.4188738,SENT,5b283986-6604-4ceb-92c9-1e58761b0cdc,b82937c8-705d-42c7-827f-6e97cf8a95a8,c4,c5,3397,?,p1,
1769444416.418963,CREATED,b3e1c433-8484-404e-8803-c6ed18f56351,1da5e77a-3968-438c-a8ec-cd00113aae72,c4,c5,27,?,?,surb={'id': '33f6a1ca-9aa5-46aa-9221-9083bbbc9c66', 'route': ['p2', 'e3', 'i1', 'x10', 'p1', 'c4']}
1769444416.500675,RECEIVED,d61afc61-687a-49ce-9338-29360bdb9182,9aac3f11-7773-44bd-9317-68f1c7ed2712,c5,c4,26,p1,?,surb={'id': 'a1cca36d-1083-487e-88f6-d3ae27c83ef9', 'route': ['p1', 'e1', 'i11', 'x6', 'p2', 'c5']}
1769444416.6232026,SENT,0eb0c961-8d39-4c8c-9b01-488f11d9ad02,91cfd98a-6d1b-4776-a352-3a36a38198fa,c4,c5,3380,?,p1,
1769444416.6233134,CREATED,ca196a6a-9fd0-413d-9e4a-376b2fde3172,ac42e6bd-e065-460f-a186-d78ac37fa2e3,c4,c5,26,?,?,surb={'id': 'a9575850-00da-4780-b4bf-e48ca9236707', 'route': ['p2', 'e2', 'i7', 'x5', 'p1', 'c4']}
1769444416.6648037,SENT,a1b1ddfb-d106-46af-94cf-25b85f9744f7,697927c0-2b50-4c8a-a7c0-2a28fb80d460,c4,c5,3375,?,p1,
1769444416.664917,CREATED,13f18596-37c4-45cf-9a0b-66f5dbd3ac85,dcd46985-bb75-43cb-8636-665dfa4cfa8f,c4,c5,27,?,?,surb={'id': '597ff1f9-e4d7-4cd1-a219-f8c3d00b34ff', 'route': ['p2', 'e3', 'i12', 'x12', 'p1', 'c4']}
1769444416.7729404,RECEIVED,07008ab5-5314-4786-ae8c-d51c2c24100b,16a633a7-b807-44aa-8e88-f097b5e8ebd9,c5,c4,27,p1,?,surb={'id': '8d40e3cc-401c-4d0d-8e9e-6bf43478e514', 'route': ['p1', 'e4', 'i11', 'x3', 'p2', 'c5']}
1769444416.9676268,SENT,d344dacc-99e7-4d47-b174-961b3f606d36,e555135a-7f36-4220-923c-5defa91c952b,c4,c5,3375,?,p1,
1769444416.9677114,CREATED,62144418-8daa-4b7a-af44-a985d361ed6a,b011e11e-7fbb-4818-a9e8-e54099c3c0e9,c4,c5,26,?,?,surb={'id': '47b2d0c8-5485-46dd-9741-6a935d2e0a93', 'route': ['p2', 'e1', 'i7', 'x8', 'p1', 'c4']}
1769444417.0635,RECEIVED,e0b4ed85-1fe1-40aa-966b-3dc7c65865bc,3f5f8ddf-d60b-4825-9112-2d32623b5007,c5,c4,27,p1,?,surb={'id': 'd3a4cdbc-3684-441e-b400-c68937f32772', 'route': ['p1', 'e3', 'i12', 'x7', 'p2', 'c5']}
1769444417.0852363,RECEIVED,ff90580b-7e44-47ba-b217-21af5b264a6d,59c4f6d7-ad89-43d6-bc2b-ccbb5b8fcf23,c5,c4,27,p1,?,surb={'id': '988eaa04-c667-4a5a-bc24-a8e385809909', 'route': ['p1', 'e8', 'i4', 'x11', 'p2', 'c5']}
1769444417.7471774,SENT,b7ad9604-f820-4886-8b4f-4d8daf60366d,57032765-9375-446d-8915-f2c274db91f8,c4,c5,3395,?,p1,
1769444417.7473297,CREATED,47e1f7c9-f35d-478a-bd8d-25e38d218eb7,3e52eb57-45fe-4a70-a1f7-c2f3815751ba,c4,c5,26,?,?,surb={'id': 'c43cb088-30cc-45e8-8c78-b80e5ef2fdbb', 'route': ['p2', 'e6', 'i5', 'x12', 'p1', 'c4']}
1769444418.180707,SENT,9c409381-38a8-4490-9e3f-433b13e9eb1c,5610bc3b-095e-4faf-a5d2-e2eed15de01c,c4,c5,3363,?,p1,
1769444418.180861,CREATED,083c456d-5b94-4071-96d5-7ecad5c7d50d,cd715bcf-5e89-49ea-9b54-03610c8599dc,c4,c5,27,?,?,surb={'id': 'bf299517-45ee-4cb1-99e0-e8b0639560cc', 'route': ['p2', 'e8', 'i5', 'x4', 'p1', 'c4']}
1769444418.2610345,RECEIVED,e6d4ddee-99ad-4c8b-9d16-dcd131765e2f,b17423c3-edf9-4621-9cb9-f726c4a6c84f,c5,c4,27,p1,?,surb={'id': '139925b6-0e43-4615-a7d8-e000e74785a7', 'route': ['p1', 'e3', 'i6', 'x8', 'p2', 'c5']}
1769444418.2891626,SENT,99d21272-6986-492f-a962-f4520f4b4199,46130712-f0cf-4979-82bd-fb777d3f3eb4,c4,c5,3384,?,p1,
1769444418.2894216,CREATED,8323ae1d-ffe2-481a-90f0-ea27af5bc193,77c8ff9f-aa26-45e6-8ce9-b22586a8b709,c4,c5,26,?,?,surb={'id': '9e53844e-5336-48cf-8712-c4fc9bb94771', 'route': ['p2', 'e4', 'i4', 'x11', 'p1', 'c4']}
1769444418.397132,RECEIVED,02c6b6a5-bf66-4f21-90ae-33eb6758a863,a8313140-1871-40af-99e2-73edd58823a0,c5,c4,26,p1,?,surb={'id': 'e44c571b-b2b2-4699-97d7-9cb64fa6dd4a', 'route': ['p1', 'e11', 'i8', 'x8', 'p2', 'c5']}
1769444418.4598472,SENT,64bd7a6f-fee4-4fbc-8d4a-6bb207afb7ef,0efe9b8c-a8b1-485e-8af3-45fca9e166a9,c4,c5,3375,?,p1,
1769444418.4599807,CREATED,548d4396-2539-4f10-a525-2e9920207d9d,65876a42-e4b1-44bf-a371-b7ad8d4d79c9,c4,c5,26,?,?,surb={'id': 'd263c58b-68f3-4d52-b864-bc0092d3837d', 'route': ['p2', 'e12', 'i8', 'x6', 'p1', 'c4']}
1769444418.5279255,RECEIVED,e402ed8f-9d7f-4fa6-b6dc-c6c209399fd1,7224b850-b26d-47e7-b512-3b6644edafd3,c5,c4,27,p1,?,surb={'id': '44eafe5b-918d-4660-a74e-14098b8ab498', 'route': ['p1', 'e12', 'i1', 'x4', 'p2', 'c5']}
1769444418.6678634,RECEIVED,053f974e-a15a-4a42-a030-76c04ecfe0cb,881c163d-8921-4550-af82-728b58f6fa32,c5,c4,27,p1,?,surb={'id': '7e391c4b-9ef0-4310-a2a4-90d3dd19da89', 'route': ['p1', 'e10', 'i4', 'x12', 'p2', 'c5']}
1769444418.7689054,SENT,362df5cc-5860-49c3-9c98-10175a399347,f96ff57c-fbea-4b64-9112-f2776b99307a,c4,c5,3395,?,p1,
1769444418.769002,CREATED,1a512be3-d85a-4a67-922a-e2abe8001f56,8a9fa5f7-1687-4d12-86c3-7e0b7fb5e0f6,c4,c5,27,?,?,surb={'id': 'e8af02e0-f189-42d9-990a-1d77daab9f7b', 'route': ['p2', 'e6', 'i1', 'x12', 'p1', 'c4']}
1769444419.1144922,RECEIVED,4f1d5bc0-4487-43a4-90e1-2614a9c4bfef,757e55d0-69ac-467a-b74b-bbf9c2f69e4a,c5,c4,27,p1,?,surb={'id': 'ebe724f8-7af5-427e-9a07-20cdc914a60e', 'route': ['p1', 'e9', 'i6', 'x12', 'p2', 'c5']}
1769444419.2585359,SENT,d3910f2f-ec14-4da3-9c54-1ae4644ec4bd,ffd9060c-3eba-4e55-b8d4-2cf0fb12f22f,c4,c5,3359,?,p1,
1769444419.258681,CREATED,9559b956-98ec-48cd-8e07-c43ad04bc063,a88f09b8-c2b6-4756-974f-31d38f622bf5,c4,c5,27,?,?,surb={'id': '3f78e228-866e-476d-a41b-70f041818b05', 'route': ['p2', 'e12', 'i1', 'x1', 'p1', 'c4']}
1769444419.4560254,SENT,ab9a9551-6539-4f6f-849d-1109896c7501,4ba7b266-e58c-43e8-b4d8-f7fa5fee269f,c4,c5,3363,?,p1,
1769444419.4571996,CREATED,02c7cee2-5185-439d-8f0a-789b57cb7af5,66576817-2bd8-4020-bb34-e260030ad8f1,c4,c5,26,?,?,surb={'id': 'bb870f73-1f3d-4773-871e-002f02fbddaf', 'route': ['p2', 'e9', 'i3', 'x9', 'p1', 'c4']}
1769444419.4629781,RECEIVED,75f5c274-f22a-43f9-989d-c1a2f3454b9e,0dd990f6-2354-4873-9fb7-ef722f3d8e04,c5,c4,27,p1,?,surb={'id': 'c3d0e053-3741-4f23-a4a1-b90d66a85822', 'route': ['p1', 'e10', 'i9', 'x5', 'p2', 'c5']}
1769444419.7124243,RECEIVED,8bd60056-d8ec-4ff3-a236-3b3e0d86d793,ba322a9b-c212-4b48-af6b-5430e45395bc,c5,c4,27,p1,?,surb={'id': '7cd649ac-232e-422e-912b-048397ae0562', 'route': ['p1', 'e10', 'i6', 'x4', 'p2', 'c5']}
1769444419.776603,RECEIVED,1f3b34e4-4586-4caa-8908-e177facb4d18,29166f16-d372-4202-a1a0-4ccffeb5d4ec,c5,c4,26,p1,?,surb={'id': 'b22fd271-46dd-4dcb-8263-b4b75302eb3e', 'route': ['p1', 'e12', 'i6', 'x3', 'p2', 'c5']}
1769444419.9375682,RECEIVED,44ab4320-da9f-4e1c-8d33-646100eab1b5,72d3e39a-0a5c-4d5a-9692-69e10b36bd96,c5,c4,27,p1,?,surb={'id': '3e0c8aac-7618-40d4-91e2-9e980e75534f', 'route': ['p1', 'e4', 'i6', 'x3', 'p2', 'c5']}
1769444420.1367443,RECEIVED,c52f49c0-a266-478e-9fdb-77976f0cce7d,b1079b79-6c53-43c5-a9af-5f698256bfe2,c5,c4,27,p1,?,surb={'id': '0c485d25-acf1-4771-a472-3dd8b6aefb7c', 'route': ['p1', 'e6', 'i11', 'x8', 'p2', 'c5']}
1769444420.267413,RECEIVED,896ae5c5-6e70-42bd-a136-2b8e5ee537c6,93b2bffa-f092-4c00-929f-6b8619d436e5,c5,c4,27,p1,?,surb={'id': 'fd609c42-e9e5-4a11-94a5-3c779d06f140', 'route': ['p1', 'e1', 'i3', 'x1', 'p2', 'c5']}
1769444420.5226088,SENT,8ccbc06a-32dc-43f5-bda4-c460cabfa40d,7e4b3155-c503-4611-a0ac-2f1d3c6d994a,c4,c5,3387,?,p1,
1769444420.5227559,CREATED,a6d4db37-cbf1-4816-b54e-6aea913ab9f9,dcbdf877-d793-43ab-b838-d3ec7919e27c,c4,c5,27,?,?,surb={'id': 'e29f726e-5006-4a74-83f4-16c7b076eb57', 'route': ['p2', 'e10', 'i3', 'x4', 'p1', 'c4']}
1769444420.5423627,RECEIVED,e00a3124-b0c3-4e06-b70d-02625569d69a,cbbc2678-bead-49b0-be51-24f0b78a9480,c5,c4,27,p1,?,surb={'id': '3f759c10-e606-4ae9-b7fb-e4c66fe902ed', 'route': ['p1', 'e4', 'i4', 'x9', 'p2', 'c5']}
1769444420.6604533,SENT,2b174e24-1cf4-4125-8637-9b7bded333e5,02c56d2b-d39a-46e1-90a8-14f28ce8d5a6,c4,c5,3381,?,p1,
1769444420.660603,CREATED,58c75576-c9ff-43a8-b518-3017513d5819,195262be-9533-4f71-acde-59267e8267a2,c4,c5,27,?,?,surb={'id': 'aa4f04e4-43a2-44f4-ad85-59c85426d01b', 'route': ['p2', 'e7', 'i7', 'x7', 'p1', 'c4']}
1769444421.014958,SENT,b8730b50-a661-42b3-8e64-826f3bdf006a,179bca6d-8a13-492a-a040-3fdd6b52d2cf,c4,c5,3399,?,p1,
1769444421.0151494,CREATED,521f6f09-1c97-40ab-a218-3570dfb55ec5,79fa8eb0-c764-4705-a571-eb0b23e8c522,c4,c5,27,?,?,surb={'id': '15b0a795-564d-494a-a4a7-ac81613a3b6c', 'route': ['p2', 'e12', 'i1', 'x5', 'p1', 'c4']}
1769444421.2135856,RECEIVED,50f138ca-f645-48a4-9ff4-57b776228b28,0ffa22b5-a229-401f-bf42-81f0fc908042,c5,c4,27,p1,?,surb={'id': 'bc0c8b95-7f2e-4162-85b3-86963d141361', 'route': ['p1', 'e11', 'i5', 'x8', 'p2', 'c5']}
1769444421.4086564,SENT,1f34ea67-b774-4b39-a5e6-1afd98152ba5,3a65385f-8ff9-45df-8a2a-e43f20749e0f,c4,c5,3362,?,p1,
1769444421.4088202,CREATED,4f018f03-3182-49b8-862e-db49a2dbadea,f842f40e-ea93-4c27-8f6a-ad638ce5f2f5,c4,c5,27,?,?,surb={'id': '6e237529-8c62-4430-bce3-fdb71dfa3a13', 'route': ['p2', 'e9', 'i10', 'x5', 'p1', 'c4']}
1769444421.4650898,SENT,0b149866-e6f3-48a3-a0f5-9d9150a0585b,cac26af8-e1f3-4838-8f4d-7b54184c4748,c4,c5,3391,?,p1,
1769444421.4652421,CREATED,26391a3d-29bc-4353-bd02-6c438c9f1092,5668886c-bd7d-4b7e-bc4a-c74e07e257e1,c4,c5,27,?,?,surb={'id': '6c4bdaab-b9cf-4a57-8ab0-666453b4be03', 'route': ['p2', 'e12', 'i11', 'x6', 'p1', 'c4']}
1769444421.6951928,SENT,30d951c7-4527-41a7-ae80-5297fb38d279,7046543b-cba3-4a52-963b-88ccc78258b5,c4,c5,3379,?,p1,
1769444421.6953447,CREATED,4d4e3f59-383b-40e2-810c-37b06ae73b8b,509de985-c747-4ee7-9623-a25140df1b64,c4,c5,26,?,?,surb={'id': 'cf40185d-ba2a-4ee4-9a80-ebb4abaa1792', 'route': ['p2', 'e4', 'i12', 'x9', 'p1', 'c4']}
1769444421.9928925,RECEIVED,ec6f4e87-d354-4495-b58b-79bea3bd7140,cba0fc37-34a7-4f15-a84b-90bc976aecec,c5,c4,27,p1,?,surb={'id': '6b7d0c2a-e4f0-4071-a85b-fb0c196e6fd0', 'route': ['p1', 'e4', 'i5', 'x6', 'p2', 'c5']}
1769444422.1454663,RECEIVED,27246d14-2aab-4240-8297-a06d44ee5b82,f36a0fc1-0099-4ff5-804a-b5382e614064,c5,c4,26,p1,?,surb={'id': '2bec1bf4-edf4-44bb-ab80-5bf3324a9773', 'route': ['p1', 'e6', 'i11', 'x9', 'p2', 'c5']}
1769444422.388834,SENT,b9beddf6-b2d8-4c1c-94a5-0b3ecc11279d,bae8c2ce-7972-4272-8cbd-5abdaa6b1b29,c4,c5,3400,?,p1,
1769444422.388984,CREATED,5e6a67b3-2f7f-4e5a-b1e6-03107801fc59,170d4da3-480e-4f80-85d3-f29f40f91bff,c4,c5,27,?,?,surb={'id': '78479cd4-bc65-45ee-aed0-765902f29970', 'route': ['p2', 'e8', 'i8', 'x3', 'p1', 'c4']}
1769444422.7797146,SENT,c2741b6a-2b0c-4481-b322-e21022c20f6c,3ebb7703-d8eb-4981-96c5-dcbe745a33db,c4,c5,3356,?,p1,
1769444422.7798345,CREATED,d9afcebe-7bfa-442a-9a1a-2156f98c530e,eefab6ad-f76a-465b-be8d-a18931ba2b99,c4,c5,27,?,?,surb={'id': '7d24985b-8063-4912-ad1b-982e7339de6c', 'route': ['p2', 'e6', 'i9', 'x2', 'p1', 'c4']}
1769444422.7888665,RECEIVED,651fea8c-2b2f-4191-b688-3a48441f0597,6e47c3d4-e0bf-4d3b-b59b-32e28d2df5e9,c5,c4,27,p1,?,surb={'id': '9cdabd4d-ced1-43bb-801a-bd24f0858daf', 'route': ['p1', 'e2', 'i3', 'x2', 'p2', 'c5']}
1769444422.9541533,RECEIVED,f12f5952-ea15-45d4-85d8-115a6611513d,9d5ee9cc-6fbc-48e2-8d91-cb36bb6bc195,c5,c4,26,p1,?,surb={'id': 'b4fce84c-99f8-4cf7-8c64-859cf9e67233', 'route': ['p1', 'e8', 'i5', 'x3', 'p2', 'c5']}
1769444423.039329,SENT,2aeb7a24-16df-4e4e-8651-538765e27d25,194a7aab-08af-4a9d-9e4e-63e2f3e59904,c4,c5,3359,?,p1,
1769444423.0395308,CREATED,2c82b2c2-5390-4f00-b95e-382ddae1282d,94511252-a7d3-4912-9483-c1356bb38b04,c4,c5,26,?,?,surb={'id': '6aa4422a-8378-44c9-82a0-aec6cee2715e', 'route': ['p2', 'e8', 'i3', 'x2', 'p1', 'c4']}
1769444423.048455,SENT,ce55db22-18ef-4f6c-8bf2-e4f65809968b,9ad939da-2ff7-4628-b354-61182366106c,c4,c5,3386,?,p1,
1769444423.0485768,CREATED,9c4ee9e7-1024-46ba-b6d8-916e7c4aff82,4b145c7e-77ff-4835-903b-810b317aea1f,c4,c5,27,?,?,surb={'id': '6db2dca6-9fda-4c72-8967-828c1a0b247f', 'route': ['p2', 'e8', 'i2', 'x3', 'p1', 'c4']}
1769444423.2436805,SENT,670cafef-93f5-497b-8694-f3dc67d20250,20d71c03-3156-472f-85d7-e88f47cae446,c4,c5,3380,?,p1,
1769444423.2437515,CREATED,e467368b-a807-4248-9648-654293ea6eaf,406ca0f3-d6cc-45ef-850c-31f41f144643,c4,c5,27,?,?,surb={'id': '76f4974f-474d-4176-9e5e-c5f94efd7b9c', 'route': ['p2', 'e2', 'i3', 'x2', 'p1', 'c4']}
1769444423.33452,RECEIVED,64ae7e00-29b6-4f95-a2a1-547f73d8e461,83928e2d-9921-4113-b3e3-849b637a6e7b,c5,c4,26,p1,?,surb={'id': '258adf20-10e2-4c19-9db1-1f7bbe2c11aa', 'route': ['p1', 'e5', 'i3', 'x5', 'p2', 'c5']}
1769444423.6094034,SENT,336a3ce2-c6aa-4c23-8813-b749d29e19a4,0412ab46-c764-4aea-9307-81b00e0c41e9,c4,c5,3401,?,p1,
1769444423.609539,CREATED,8f9e5dfc-93ef-4835-b03b-4ab384ee4cc2,0c62adc8-6654-4553-8233-a16d1efd6315,c4,c5,27,?,?,surb={'id': 'b6bdbff7-8a7e-48bc-9902-18e724df6d7b', 'route': ['p2', 'e3', 'i1', 'x10', 'p1', 'c4']}
1769444424.1638505,SENT,db435620-f047-4780-8fa6-ec223d582144,8f6155a3-a4e0-4386-a3c6-e000d95caf3f,c4,c5,3389,?,p1,
1769444424.1639369,CREATED,e0fcb534-038b-455e-a1db-fa86d9716c1f,70f05bab-51a9-45c6-83c3-4105af431ae9,c4,c5,27,?,?,surb={'id': '99437abe-ee45-4e5d-9640-27312aaf21e6', 'route': ['p2', 'e10', 'i10', 'x11', 'p1', 'c4']}
1769444424.3753767,SENT,5b842716-cd2a-457a-b7cf-d1e3013fa898,a43215d8-8c5d-4794-9ee3-58723d56d463,c4,c5,3385,?,p1,
1769444424.3755252,CREATED,3938cbf7-4639-4e7d-8248-f4be6989ecc5,1bd6f50a-f789-45ce-977c-a1184aaad234,c4,c5,27,?,?,surb={'id': 'c3410ed9-e26e-4216-98d5-0ec95874b268', 'route': ['p2', 'e5', 'i8', 'x8', 'p1', 'c4']}
1769444424.7582715,SENT,b198321e-aa49-43b7-9f40-775460980f73,9342b1eb-478b-44ac-88ad-f78281dcd8f3,c4,c5,3372,?,p1,
1769444424.7584257,CREATED,5f3fb7dd-93f9-47b3-8eb2-9029f23f81ed,c8ccd7c2-84a4-4e21-ad0e-c01af2755390,c4,c5,26,?,?,surb={'id': 'c2015a97-4c96-41d0-9741-087346f2a233', 'route': ['p2', 'e9', 'i2', 'x7', 'p1', 'c4']}
1769444425.0739892,RECEIVED,731c46e9-ad96-4901-bd02-4194b8d2c537,18bc119e-1ec6-4bd9-9c0a-214e86d6d682,c5,c4,27,p1,?,surb={'id': 'db71b596-a78e-4169-a609-795753dc938f', 'route': ['p1', 'e1', 'i10', 'x11', 'p2', 'c5']}
1769444425.5052505,SENT,7f09cb49-82d3-40a4-bd9b-2a48e1fdb725,e16a6221-f441-4899-a84b-943e591c87d4,c4,c5,3368,?,p1,
1769444425.5053234,CREATED,40e9a243-6f2d-4dac-8da2-8d6164db32fe,82490045-5afb-4c1f-b3fe-fe56c74cf248,c4,c5,26,?,?,surb={'id': '5df98028-ab7f-4c14-b6bb-c67f59a7a48c', 'route': ['p2', 'e2', 'i5', 'x1', 'p1', 'c4']}
1769444425.549138,SENT,ef61845b-8790-40ce-93ab-58a64bc4317b,0d9ee8a5-9a06-402f-953a-36f8968bad5c,c4,c5,3392,?,p1,
1769444425.549221,CREATED,b908d4bd-a3b0-4339-8ea3-1f49846f3c27,e07bcb97-a265-4f6f-af88-77061827d0e6,c4,c5,27,?,?,surb={'id': '4d293f25-d863-4d19-af52-5fd2a66a3956', 'route': ['p2', 'e12', 'i5', 'x8', 'p1', 'c4']}
1769444425.7842388,SENT,61eb17a9-53a0-4088-a59c-d3e1396e1bb8,6e40e16b-5710-496e-87e6-01da77a7821a,c4,c5,3386,?,p1,
1769444425.7843113,CREATED,cdabcc9b-cfbc-4d22-8140-d2a934b936ba,4e38b0a5-8638-4df1-9b47-c2b5078f5ec7,c4,c5,27,?,?,surb={'id': '3fd99c9d-4ba5-4c72-a8fc-97e2e05405fa', 'route': ['p2', 'e5', 'i4', 'x9', 'p1', 'c4']}
1769444426.115486,RECEIVED,4c8c6163-3cc9-4b2e-ae55-ebee6ff9ccd2,8cc0cd49-8817-416a-8779-bc679c4b2ef0,c5,c4,25,p1,?,surb={'id': '78c38755-cd85-4f17-ae5e-f10f840ae538', 'route': ['p1', 'e10', 'i4', 'x12', 'p2', 'c5']}
1769444426.1756916,SENT,9f1b2431-170f-4538-86c7-3d3a25c4ba9b,68f83d6c-c26d-4590-9cf6-3f633385e964,c4,c5,3375,?,p1,
1769444426.17584,CREATED,0123ca3e-ffc9-46f1-86ae-69e5cbaccd8c,1be20301-beb5-4bdc-993d-0f2595f78602,c4,c5,27,?,?,surb={'id': 'a44589d8-dd30-4a04-96a8-b6a1757902ba', 'route': ['p2', 'e9', 'i6', 'x6', 'p1', 'c4']}
1769444426.2234418,RECEIVED,c6d8be1d-53b6-41a9-a23d-7bc43471c08f,5de9447b-540e-456c-8143-1820f6799788,c5,c4,27,p1,?,surb={'id': '8caa7940-e49d-40e0-b33f-e39520224607', 'route': ['p1', 'e3', 'i6', 'x8', 'p2', 'c5']}
1769444426.5199177,SENT,81c849cc-abce-434c-ae87-ee3cb65c6a3f,3da6776f-a340-4828-a785-9928702677b4,c4,c5,3399,?,p1,
1769444426.520092,CREATED,d7dd0a02-5a25-40c9-9970-32d143056fac,70c4c04a-2be7-4e58-9b6b-5b496036ff47,c4,c5,27,?,?,surb={'id': '8dc050c2-8759-4dfa-a529-9812282da33c', 'route': ['p2', 'e11', 'i10', 'x1', 'p1', 'c4']}
1769444426.7958403,SENT,c5eb42f2-60f2-458d-a390-0e8895c98e40,97772696-df97-4c58-8269-2726419b13a0,c4,c5,3393,?,p1,
1769444426.7959924,CREATED,fc76453c-69f0-4cb0-9ce2-e83fe0195a08,94175d70-0b71-4575-9f3f-d7c2cbee439b,c4,c5,27,?,?,surb={'id': '2c67207a-52ca-4d7f-a9c9-9b081d422d9b', 'route': ['p2', 'e12', 'i5', 'x4', 'p1', 'c4']}
1769444426.8443127,RECEIVED,baf0e2a1-58db-40e5-a664-9912e0115660,b0cc81b0-3940-4323-8cfd-485222199eda,c5,c4,27,p1,?,surb={'id': 'c3b574d4-2b1f-404d-9451-81df1f40fa00', 'route': ['p1', 'e6', 'i8', 'x11', 'p2', 'c5']}
1769444427.1285806,SENT,d4f2e9fe-91ac-4401-8050-6be34a88dda9,b95d4784-4a97-4899-b099-c8c465cfa635,c4,c5,3388,?,p1,
1769444427.1287296,CREATED,ff4a21d3-7d2d-41e1-8cb9-7304b33ca7e6,beb92e05-7083-4782-b9f2-003e8153f00f,c4,c5,26,?,?,surb={'id': '0939fa38-1675-4225-a559-0d55948a9ecf', 'route': ['p2', 'e4', 'i10', 'x9', 'p1', 'c4']}
1769444427.3171468,SENT,1f74b43d-3598-4799-bd32-aa655dba5e7c,8c0fd6dd-e49c-4f97-9666-b73722938878,c4,c5,3363,?,p1,
1769444427.317298,CREATED,25ea7091-cb08-4995-b5da-d5a600a996f6,8a6ace20-786c-4730-880d-3d883f8e3506,c4,c5,26,?,?,surb={'id': 'f498aea4-d111-4043-beb7-1c044e952bfb', 'route': ['p2', 'e7', 'i10', 'x9', 'p1', 'c4']}
1769444428.0809057,RECEIVED,7c1e8e1c-32d5-476d-9c04-43bd9d742072,11980776-a0a3-498b-b5a3-24d834ade1d5,c5,c4,26,p1,?,surb={'id': '05fa0873-e3d9-4fee-a33a-e17b55f2e0c4', 'route': ['p1', 'e3', 'i6', 'x11', 'p2', 'c5']}
1769444428.3291857,RECEIVED,c9931ca8-a2f6-439e-a925-d6814f9fb331,6835ed42-9b60-42de-8798-25d5ac735b90,c5,c4,27,p1,?,surb={'id': '3a32f33e-afe1-4012-bf8c-325b8e9beb48', 'route': ['p1', 'e10', 'i2', 'x10', 'p2', 'c5']}
1769444428.4103127,SENT,2a0f7973-b813-4d72-94f9-b94ca7bfb3f2,4939298c-f068-4ad1-8ac7-f0a1858bc256,c4,c5,3360,?,p1,
1769444428.4104166,CREATED,cd401ed4-13f7-4e45-a956-c9a9cbf07267,4440094d-ea80-4f94-a790-837c26725c2d,c4,c5,27,?,?,surb={'id': 'bf9ce49d-c8f9-4040-9426-a750fcda0187', 'route': ['p2', 'e6', 'i9', 'x2', 'p1', 'c4']}
1769444428.5610418,SENT,3c743f9d-5b80-490e-8c3d-a9845216adf5,c8a8e2e7-33eb-4870-8912-563477fece27,c4,c5,3371,?,p1,
1769444428.5611696,CREATED,dbf5be79-b0d1-4db8-b423-6368314e3d10,121e69f7-cf5f-41ee-b305-c9548eeda4fd,c4,c5,27,?,?,surb={'id': '996c6221-e386-45b5-94cd-8ba7fe87ae47', 'route': ['p2', 'e12', 'i5', 'x4', 'p1', 'c4']}
1769444428.6993446,SENT,7aef1443-dcbe-4ab6-bc19-5f6e9058fcef,469a58bb-da92-46e0-a9a0-25736b37f785,c4,c5,3383,?,p1,
1769444428.69948,CREATED,2b78d570-a712-43d0-8898-55d7cb25b515,21dc52b1-8481-43a5-972c-15098af3400a,c4,c5,27,?,?,surb={'id': '11098489-3a36-4486-8464-f22283263f49', 'route': ['p2', 'e1', 'i1', 'x4', 'p1', 'c4']}
1769444428.8595428,SENT,c5dfdf63-7c80-4d63-bef3-690b959abc2b,692625a1-c71b-42b7-8489-cdeb2ab59150,c4,c5,3392,?,p1,
1769444428.8596766,CREATED,fac2b7d9-fc5d-4aac-8a22-93cde4155821,78dcf142-30e3-4672-a46f-00d250338b03,c4,c5,27,?,?,surb={'id': 'd04af3c3-7edd-4437-bebd-fcff1da7754b', 'route': ['p2', 'e4', 'i6', 'x10', 'p1', 'c4']}
1769444428.8775513,SENT,3c0befc0-235e-4a09-9cfc-240de7da692c,3ce0e655-265e-4a15-a514-562815b1390d,c4,c5,3376,?,p1,
