timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769443933.9751532,RECEIVED,1db5bea2-0b33-45ab-871f-f7b88a383117,f2214b06-7780-4f90-b05e-c0c1d9631ad6,c3,c5,27,p2,?,surb={'id': '1c020f93-b46a-4cb8-b4fb-5e94c24d8570', 'route': ['p2', 'e3', 'i2', 'x5', 'p3', 'c3']}
1769443934.2066846,SENT,e14015f4-19c5-442a-b7bc-34c362577e78,3bb3f0a6-a0ae-4317-8318-d6b1926cc32e,c5,c4,3384,?,p2,
1769443934.2068353,CREATED,70a29f51-d950-4744-ac32-3a479ad37914,01d26863-0ff8-49f4-a39a-8b86e6df1168,c5,c4,27,?,?,surb={'id': '500726d4-3fbc-4d76-827a-dd1c7ad749e4', 'route': ['p1', 'e9', 'i8', 'x5', 'p2', 'c5']}
1769443934.28518,RECEIVED,9249b2b3-fbfc-4f35-b2f5-2c191f7a7707,1fbf1636-92eb-4360-a780-49952679f9ca,c4,c5,27,p2,?,surb={'id': '5f5ef38d-1e03-47df-913c-5a47e7169449', 'route': ['p2', 'e10', 'i8', 'x6', 'p1', 'c4']}
1769443934.4157739,RECEIVED,26494b21-9290-44c8-8b4a-30922261bbaf,38f70b16-337e-47d9-ac41-017e6c143e71,c3,c5,27,p2,?,surb={'id': '31524efa-6562-469d-88bc-8b0e14878f41', 'route': ['p2', 'e9', 'i5', 'x6', 'p3', 'c3']}
1769443934.4511008,SENT,71ec3ebd-5209-4a73-85f0-bf192569b773,a67cba22-8141-4973-afb1-b210385e4ded,c5,c4,3392,?,p2,
1769443934.451304,CREATED,78d9df3c-5e8e-47f2-b71f-c02254c6da2b,ff1154be-ec05-4fb7-8947-6bce7515cbc8,c5,c4,27,?,?,surb={'id': '106c59e5-51c6-44fd-b19b-e433eccb4b69', 'route': ['p1', 'e12', 'i7', 'x1', 'p2', 'c5']}
1769443934.6959505,RECEIVED,b5f4cc3a-85c3-468e-9b73-7b8b221f9cac,33efa07f-c118-4a7b-8210-46bebbc6308a,c3,c5,27,p2,?,surb={'id': '4640bedb-4f15-4a48-a84d-b3c62149d3ca', 'route': ['p2', 'e12', 'i7', 'x8', 'p3', 'c3']}
1769443934.7964668,RECEIVED,6a8093b6-e5bc-4d37-86ab-336bfd5d9c2b,ca04bb21-ee53-4259-ba22-a0ea0c1915e4,c4,c5,27,p2,?,surb={'id': '05717ae0-61f9-4827-a11c-da8ec227b277', 'route': ['p2', 'e2', 'i1', 'x4', 'p1', 'c4']}
1769443934.8682032,SENT,81a2ff16-c2ff-4237-a870-827ae68e5cbd,af103cb7-a239-485f-8320-b475d9172477,c5,c4,3375,?,p2,
1769443934.8685036,CREATED,ecd8a7cb-3740-4ec3-be51-3036651e04e5,226a60d2-a41a-4d59-b961-08933c84b8f4,c5,c4,26,?,?,surb={'id': '0b09e310-5549-425d-a0e3-3dcf103e8e72', 'route': ['p1', 'e5', 'i7', 'x10', 'p2', 'c5']}
1769443934.9445302,RECEIVED,f667ed0d-1516-4391-905d-8bc35c922319,0b5ad630-7afa-4803-91cd-def34bf84fef,c4,c5,25,p2,?,surb={'id': '261928a1-c609-4b4a-a0f8-7c0a34ab7558', 'route': ['p2', 'e1', 'i7', 'x1', 'p1', 'c4']}
1769443935.026422,SENT,50da2ba0-3c30-4e78-82c3-025a159dccaa,2ffc8e49-d4bc-48a7-8885-ffe950ae44c2,c5,c4,3359,?,p2,
1769443935.026563,CREATED,cd59b36d-7413-4276-93a4-a89b0c10a52e,9fe76bab-a700-419d-a288-e2345b18c538,c5,c4,27,?,?,surb={'id': 'ffec9d19-8b06-4e35-bf70-4e5e63a0b71d', 'route': ['p1', 'e2', 'i6', 'x9', 'p2', 'c5']}
1769443935.0892596,RECEIVED,bf52c590-2b52-4b00-8c50-81cba3336498,f19c73e1-305e-4597-9729-fbb0185ef52b,c4,c5,27,p2,?,surb={'id': '35b52e23-c9be-43d6-8c1b-8457c88047e6', 'route': ['p2', 'e1', 'i1', 'x9', 'p1', 'c4']}
1769443935.2302508,RECEIVED,b56540cf-13f8-43cc-8228-67e3ceabf0b0,1b18fd91-0326-4d8e-9344-37803bf63261,c4,c5,27,p2,?,surb={'id': '4a6271c9-fe82-4689-acb5-c0c1890b46bb', 'route': ['p2', 'e7', 'i5', 'x6', 'p1', 'c4']}
1769443935.247178,RECEIVED,47e41ad4-6867-4dd3-beb0-0e10807848cf,80fc4368-e871-4c38-86f5-d4aef623ace3,c4,c5,26,p2,?,surb={'id': 'ce2430fd-e31e-4c94-a8bd-233f2236a28e', 'route': ['p2', 'e11', 'i1', 'x5', 'p1', 'c4']}
1769443935.2780402,SENT,df7c2e37-ba72-48ff-a97d-a548e5ecbc6b,09e1dc8a-b0e9-47a6-9395-728bf01cc32d,c5,c4,3384,?,p2,
1769443935.2782278,CREATED,963cfaf7-b178-4ef7-a953-1398caaf7f42,30ef05c5-9613-4162-af92-d967398541d6,c5,c4,27,?,?,surb={'id': '6f2daef4-b1ae-4d65-8373-7f4562333c90', 'route': ['p1', 'e12', 'i5', 'x6', 'p2', 'c5']}
1769443935.4915993,RECEIVED,02a6642b-0a9e-4eb7-849c-ac711f77a528,5e293f78-2d75-4c91-a449-fb4c826a2509,c3,c5,27,p2,?,surb={'id': 'ef5bf816-cf62-48cb-8f72-6664fead6fb5', 'route': ['p2', 'e11', 'i12', 'x10', 'p3', 'c3']}
1769443935.5356562,RECEIVED,a4e83c61-2418-42a6-b562-52274c4f0873,8065aedf-df33-4904-be11-2756117b5b3f,c3,c5,27,p2,?,surb={'id': '88bcad43-1761-4955-828e-964b21b6a6a2', 'route': ['p2', 'e9', 'i11', 'x8', 'p3', 'c3']}
1769443935.5805264,RECEIVED,57f5af23-36e4-49fc-b432-d92ef91d98c4,af09d543-b2ff-4ad3-9e1f-6954e3ac96d6,c4,c5,27,p2,?,surb={'id': '5f094aea-ac13-4a03-ab6c-8d9346ea8378', 'route': ['p2', 'e12', 'i10', 'x6', 'p1', 'c4']}
1769443935.5939665,SENT,9974745e-70d7-409b-89e8-ebf53847cd4e,5978565e-b5fa-4ba2-9cd8-ebc8fa4ff2fa,c5,c4,3376,?,p2,
1769443935.594144,CREATED,f61e9a77-e1d5-460d-99e0-fe943acef06a,7b0e285f-3b8b-4ac8-8ec2-ffb49449d1a5,c5,c4,26,?,?,surb={'id': '9529db8d-54be-4218-a6f8-09fe1b771112', 'route': ['p1', 'e6', 'i8', 'x1', 'p2', 'c5']}
1769443935.6109889,RECEIVED,25fd1e52-c541-4e24-9474-0348cde68d31,51ab784b-527e-4396-a6fc-a1339bbdfeef,c3,c5,27,p2,?,surb={'id': '528323b3-08cc-49be-b3b9-5bda4c0e4634', 'route': ['p2', 'e7', 'i8', 'x2', 'p3', 'c3']}
1769443935.661834,RECEIVED,b0cd116f-1877-4ec5-aafc-eac682526977,60b33d57-6923-4392-a836-6a2dfffab2fa,c4,c5,27,p2,?,surb={'id': '6f14b368-c38c-408f-a846-dc0a5cb6fdf2', 'route': ['p2', 'e3', 'i10', 'x2', 'p1', 'c4']}
1769443935.7749696,RECEIVED,09a74183-6fc1-49ed-be1b-90307de2a525,c9d2e4fc-6f44-4d29-9ae0-d3d686f16d67,c4,c5,27,p2,?,surb={'id': 'b9183ca6-dcee-4cd8-8d67-4fae1d620520', 'route': ['p2', 'e5', 'i5', 'x8', 'p1', 'c4']}
1769443935.833494,RECEIVED,d1baa01a-4844-48c8-9c87-7dddc9cc8ded,7fb692d5-4e22-42d7-bd5a-6dd27517f8ed,c3,c5,26,p2,?,surb={'id': 'afb7a476-96dd-48ed-b8bd-af1b87d053fb', 'route': ['p2', 'e1', 'i2', 'x1', 'p3', 'c3']}
1769443936.0486796,RECEIVED,d9f56073-6096-45dc-9e41-fb03f5b39009,747e3e6e-9bae-4159-9566-b719a913286b,c4,c5,27,p2,?,surb={'id': '4339df4b-1fcc-4382-a63e-453eb0cc5a45', 'route': ['p2', 'e6', 'i4', 'x3', 'p1', 'c4']}
1769443936.1136014,RECEIVED,60a4dc10-043d-483a-81ad-432173ad1dd0,2666eb87-4a76-45ff-9e38-20bb5fbe1b10,c3,c5,27,p2,?,surb={'id': 'f3620a46-b8d1-4d61-b170-4b9a0d9bc284', 'route': ['p2', 'e2', 'i5', 'x2', 'p3', 'c3']}
1769443936.2371943,RECEIVED,d3e542ea-3822-4041-9b01-fbf6ed950c7a,3433fe66-1ba9-41a4-a7e4-d9c38810acfa,c3,c5,26,p2,?,surb={'id': '53925507-0364-45b4-8ec7-053b98b446c6', 'route': ['p2', 'e12', 'i5', 'x11', 'p3', 'c3']}
1769443936.3325944,RECEIVED,6996672e-167b-42f7-a973-add1753e8c70,a3997db5-aac3-4793-b7e8-c8932965cdc6,c4,c5,26,p2,?,surb={'id': 'a6ebdd22-af7b-486b-948b-3102ec17e245', 'route': ['p2', 'e3', 'i12', 'x12', 'p1', 'c4']}
1769443936.3860269,RECEIVED,ffbe7bb6-01da-4168-bb49-52f277ae8aaf,1de7161c-ee1f-4f1e-917d-8db305191ced,c3,c5,27,p2,?,surb={'id': '06f0d0b9-95c5-4b07-b279-52216fbbd01c', 'route': ['p2', 'e12', 'i11', 'x6', 'p3', 'c3']}
1769443936.6074116,RECEIVED,9c42549b-b789-4c42-aa7e-47d92ec5983b,58855ad9-d70c-493d-abc0-670ad5191789,c3,c5,27,p2,?,surb={'id': '7a73ee9e-7b91-4d45-b827-8bec174bf816', 'route': ['p2', 'e11', 'i2', 'x8', 'p3', 'c3']}
1769443936.6319695,SENT,897a5e7b-dbcd-4831-b980-a0df5d9db993,c6128a0a-3fec-41ec-9b3b-86407aabb4ad,c5,c4,3375,?,p2,
1769443936.6321561,CREATED,8b52ec79-44db-44ba-8b82-70a19fe365c8,277a3ddf-4598-4dae-b369-eeab794199ac,c5,c4,26,?,?,surb={'id': '13535134-0e3c-4511-b7c2-7869e5d8cebb', 'route': ['p1', 'e7', 'i6', 'x12', 'p2', 'c5']}
1769443936.7058187,RECEIVED,9e88b604-92a5-497c-9b3d-af55c23e5bdb,e58286ab-1846-4b7b-8edb-103498f70cc5,c4,c5,27,p2,?,surb={'id': '3627ac87-f994-43fa-acf7-42d6207e2248', 'route': ['p2', 'e9', 'i2', 'x7', 'p1', 'c4']}
1769443936.7476609,RECEIVED,eeaa862e-6b9d-4118-ac0e-39b021b1ca1a,0b77fb2a-813d-4243-bfb7-a185cf00d32b,c4,c5,27,p2,?,surb={'id': '84a1c094-6780-4a47-81b5-71f0819eabfb', 'route': ['p2', 'e11', 'i1', 'x1', 'p1', 'c4']}
1769443936.764442,RECEIVED,0025d91c-4682-40e6-8d45-2f198e06cb85,ea3d9fa0-0605-43b8-8751-a5a0d502d804,c4,c5,27,p2,?,surb={'id': '6f831731-3fe4-4ee4-97ad-a727540b790b', 'route': ['p2', 'e7', 'i11', 'x10', 'p1', 'c4']}
1769443936.7784257,RECEIVED,000e8464-bf78-4f2b-baa7-d1a9f8553d71,1b4bb475-f6d7-4640-9141-7de2141da94e,c3,c5,27,p2,?,surb={'id': '3304d484-a8b6-4fb2-b816-489619c303fe', 'route': ['p2', 'e2', 'i5', 'x11', 'p3', 'c3']}
1769443936.8375163,RECEIVED,be609f95-d879-4185-9cb9-e2a35ae99795,9d4c949d-2291-4334-aaaf-8d68bedc4fdc,c4,c5,27,p2,?,surb={'id': 'f75d07b9-a791-41c3-8b9e-dbb2207ee224', 'route': ['p2', 'e7', 'i10', 'x3', 'p1', 'c4']}
1769443936.848859,SENT,87c61482-957d-42a5-a687-83dcd359c08e,5c64f90a-2ead-4b77-a007-55dc181060a9,c5,c4,3359,?,p2,
1769443936.8489854,CREATED,ccb9e9e5-97dd-4688-8992-21f5ceea4c38,f3f8390f-d71a-4be2-976b-d6e39512222c,c5,c4,26,?,?,surb={'id': '159e1426-a927-4f89-95dd-eabe4332c52e', 'route': ['p1', 'e12', 'i3', 'x4', 'p2', 'c5']}
1769443936.9539948,RECEIVED,4e79eb54-8092-4d5a-a720-ebe35ff31bb0,e4f0eea0-4fd0-470e-9097-9168d60b9d7e,c3,c5,27,p2,?,surb={'id': '750a61af-8ffc-4cfe-823e-f02fd00b3d33', 'route': ['p2', 'e6', 'i8', 'x12', 'p3', 'c3']}
1769443936.9548004,SENT,c30231fb-6f54-4cf3-8206-b95ec36bc241,dee93d32-1a7d-4575-a950-8fa0136e899d,c5,c4,3391,?,p2,
1769443936.9554548,CREATED,f96a7711-db9f-434d-b833-54e9256341a4,033896e4-9051-4dd1-8caa-16ba2459be63,c5,c4,27,?,?,surb={'id': '73b55b3b-0acc-48e4-8cd1-336e5baf5355', 'route': ['p1', 'e7', 'i10', 'x4', 'p2', 'c5']}
1769443937.0974183,SENT,0385ec65-008d-4bef-aa6a-911948f683cb,8eebbb8e-54b2-4226-b5d9-8917cd97bef4,c5,c4,3363,?,p2,
1769443937.0975828,CREATED,b9c0cca6-546e-4731-9391-aa23d10fa3c8,5300b992-a65f-45ed-a6f4-a99d1a28224f,c5,c4,27,?,?,surb={'id': '6630da94-2b82-4747-bd26-62af70088eba', 'route': ['p1', 'e7', 'i8', 'x12', 'p2', 'c5']}
1769443937.217773,RECEIVED,21032b64-0f41-4587-a6f7-5ae483333d72,8055533f-639a-4cfb-9703-9eabf3ebb0a4,c3,c5,27,p2,?,surb={'id': 'bfb32177-4309-44ad-a8b9-e61decc28119', 'route': ['p2', 'e12', 'i11', 'x6', 'p3', 'c3']}
1769443937.2366629,RECEIVED,02f407b9-afef-4cb3-8164-c12630825b92,06758a83-c55f-4c30-875e-81710f61792e,c3,c5,27,p2,?,surb={'id': '0721ffa8-a9f1-41d8-bb6d-50281fc6e499', 'route': ['p2', 'e2', 'i2', 'x2', 'p3', 'c3']}
1769443937.2633314,SENT,d7c17001-5182-4934-92ee-6879448ce5f8,2e485525-8c39-453a-be98-33a8245693cd,c5,c4,3404,?,p2,
1769443937.263485,CREATED,6d8fface-9f5d-49d4-8aa3-369051611543,40d0681f-03eb-45c6-80fc-3fce9ba75718,c5,c4,27,?,?,surb={'id': '113b02d2-b11a-4b76-9f9a-a25a7f8d2e9a', 'route': ['p1', 'e11', 'i10', 'x12', 'p2', 'c5']}
1769443937.2807066,RECEIVED,429584fd-db0a-412b-a6d1-fba68911d0d0,7700734a-4b0f-4535-a896-2e10b5e2146a,c3,c5,26,p2,?,surb={'id': '81ce2647-18af-4144-a71c-87a97f79d745', 'route': ['p2', 'e4', 'i3', 'x12', 'p3', 'c3']}
1769443937.364742,RECEIVED,8c5b563f-ba85-495a-957a-7f890f6f951e,ca0bc062-b5d8-4303-9d33-8f71b63b16d0,c4,c5,27,p2,?,surb={'id': '90e27b5f-129e-4fc9-b7c8-abbd320252ed', 'route': ['p2', 'e4', 'i3', 'x8', 'p1', 'c4']}
1769443937.6634228,SENT,dd8317e6-e4e4-47eb-900d-1b716abc4578,74090aeb-4666-4cff-8722-7097388d9bb8,c5,c4,3389,?,p2,
1769443937.6635675,CREATED,7b6b2d5b-2474-498c-a09a-7f9dc59cffe6,57d65961-6afa-4436-b5cd-e13250f0c2af,c5,c4,27,?,?,surb={'id': '7d4acf69-765e-429c-a9b3-7300d691c710', 'route': ['p1', 'e2', 'i12', 'x1', 'p2', 'c5']}
1769443937.867838,SENT,866a819a-ee93-4543-9124-01575389306a,f29eb7ee-4ea6-4ce2-b4c4-3199c58b572e,c5,c4,3400,?,p2,
1769443937.8680108,CREATED,7c946ddc-9563-484f-8c46-4a8bef5ecd26,a5b556f1-7c16-478b-9054-0802b92606f2,c5,c4,27,?,?,surb={'id': 'c1327fa0-616a-4fab-b971-414d5da4c91e', 'route': ['p1', 'e11', 'i10', 'x5', 'p2', 'c5']}
1769443937.8829007,RECEIVED,3b7fb5b5-a82e-4d92-84a6-5681dd8c8a01,7178922f-1eeb-41b4-811a-0c905a111b14,c3,c5,27,p2,?,surb={'id': '561e28df-ca13-4595-b85a-3c09455b0378', 'route': ['p2', 'e5', 'i4', 'x8', 'p3', 'c3']}
1769443937.8974707,RECEIVED,437432a5-806a-4b1a-9593-31431e5ac4f4,49885e2b-8485-49a8-b2b1-ace186b1e217,c3,c5,27,p2,?,surb={'id': '85afbd72-8eb7-4a73-a633-dd6163f4c907', 'route': ['p2', 'e8', 'i12', 'x7', 'p3', 'c3']}
1769443937.9070327,SENT,b6934360-2d16-400b-9c8c-fb5a08eab31d,b1c9cf4a-4a8f-4062-8662-2f911099b103,c5,c4,3365,?,p2,
1769443937.9074163,CREATED,3e1c1c17-3447-4cef-aecc-c2cfda0ef99a,2b9fe97a-c9f6-4714-a7dd-f026e9a52e1a,c5,c4,27,?,?,surb={'id': '3b0992c4-bc9f-4add-93f7-19c4b82e3b04', 'route': ['p1', 'e2', 'i4', 'x3', 'p2', 'c5']}
1769443937.91641,RECEIVED,2a5af7a6-2170-4cda-9dc0-77bc5c4a8ac2,d3b6a669-653b-441e-9652-30173ba25201,c4,c5,27,p2,?,surb={'id': 'a85385cd-a6c9-4b80-9e3e-ea2adb764b7a', 'route': ['p2', 'e6', 'i2', 'x7', 'p1', 'c4']}
1769443938.3216128,SENT,aaccbe4d-73a3-4b4d-b4f0-d0610cf0cabe,5aec84bd-e7f1-4fd1-982c-0ec82abdb3dc,c5,c4,3388,?,p2,
1769443938.3218102,CREATED,b54a5db3-b2d8-440d-a7cc-0ccbcce6a571,0410f738-2e2f-48d8-991f-158f6ad15259,c5,c4,27,?,?,surb={'id': 'ee31809b-5ad7-4a07-a21d-70b61bf29971', 'route': ['p1', 'e9', 'i5', 'x11', 'p2', 'c5']}
1769443938.3968756,RECEIVED,dc126487-2c55-463d-87fb-be9d95122cec,8968c1eb-b355-4c74-82a8-ef6098956663,c3,c5,27,p2,?,surb={'id': 'c6620812-a3c5-43fb-96dc-88a000f84c6c', 'route': ['p2', 'e7', 'i4', 'x6', 'p3', 'c3']}
1769443938.940948,RECEIVED,0402e60f-7ffa-4f67-a6f7-5ecbf836ca8b,b5fd645b-8790-4cfe-81b8-9a87d7876c67,c3,c5,26,p2,?,surb={'id': 'da7cfd1b-5c40-4541-a375-5da411cd9743', 'route': ['p2', 'e6', 'i2', 'x6', 'p3', 'c3']}
1769443938.9469266,RECEIVED,e53f77f7-88af-4273-ac61-dff186430ae2,6519f04d-71a9-4160-8d10-ebfeb24d4d0f,c4,c5,26,p2,?,surb={'id': 'e321fa18-b03a-482e-bd6f-5494b7278b19', 'route': ['p2', 'e12', 'i10', 'x1', 'p1', 'c4']}
1769443939.0097487,RECEIVED,4d11039c-ecfb-433c-8011-89caf3821f87,4cd526f5-f07f-49bf-884c-816e8787c056,c4,c5,26,p2,?,surb={'id': 'cc1f33ca-bfb0-434a-8dbf-04b2f4c167cf', 'route': ['p2', 'e5', 'i12', 'x1', 'p1', 'c4']}
1769443939.195614,RECEIVED,7c124c65-9a9c-4a70-8711-d2204b74547e,58771eee-aa8a-4006-b8fe-0d070da2543f,c4,c5,26,p2,?,surb={'id': 'c4f58c23-49d0-4e9e-9c89-aa95ce357040', 'route': ['p2', 'e7', 'i8', 'x8', 'p1', 'c4']}
1769443939.290402,RECEIVED,310eb05e-3142-404e-b2e6-48a2ac5a505f,674ad2c5-830d-4500-a8e7-d63b8d03bf14,c4,c5,27,p2,?,surb={'id': '0f01eba1-45f4-4a3c-9804-3256a1287411', 'route': ['p2', 'e7', 'i9', 'x2', 'p1', 'c4']}
1769443939.5683577,SENT,cf20e8cb-1002-42ea-80b0-4062a692b7b6,f6004fcb-006a-4612-b5bb-c4ddd4c6e6ee,c5,c4,3385,?,p2,
1769443939.5685072,CREATED,589c089c-da61-4378-8633-0a61d75b8e51,acf0d7f2-7dc9-477b-a3e8-90470293cff5,c5,c4,27,?,?,surb={'id': '921106b0-3c3b-4ff2-90e2-661c89d58c7c', 'route': ['p1', 'e1', 'i3', 'x1', 'p2', 'c5']}
1769443939.8274002,RECEIVED,75f86ac9-2c48-4ad0-97d6-abd8bd556d88,e4987ed4-6cbf-42c3-b1ad-543dd9b62860,c3,c5,27,p2,?,surb={'id': 'b495f9d6-12f3-4319-966d-5b09ee7e051c', 'route': ['p2', 'e8', 'i8', 'x2', 'p3', 'c3']}
1769443939.9424026,RECEIVED,655a4fc9-95ba-4faa-8077-4d181373c989,9bce0446-dc63-4d30-b1e8-09d3d0146c07,c4,c5,27,p2,?,surb={'id': 'e10c7ee8-4538-483a-ad24-4e6dfdbc63ff', 'route': ['p2', 'e1', 'i5', 'x4', 'p1', 'c4']}
1769443940.0301344,RECEIVED,503ed507-7c24-45a2-996c-985edff5b8be,9f54dc4a-d2d2-4b4f-adb7-71c3385b4f5a,c4,c5,27,p2,?,surb={'id': 'b3a3822e-36ae-471d-8a0a-762ccb26a707', 'route': ['p2', 'e5', 'i7', 'x10', 'p1', 'c4']}
1769443940.1218653,RECEIVED,13dcda2e-cd29-4033-b747-c12b77313f9a,31b6e44e-1821-458b-8160-d4b5bfccd4db,c4,c5,27,p2,?,surb={'id': '646179b7-d9cc-41fb-8065-b23083b58af4', 'route': ['p2', 'e5', 'i6', 'x8', 'p1', 'c4']}
1769443940.844043,SENT,2aa64b33-bd33-41fb-a589-8c9775c206e5,7634a59e-cdb6-49ab-934b-8787999cafe1,c5,c4,3388,?,p2,
1769443940.8442142,CREATED,01e99e5c-0c10-4954-b3c6-4e61c943b77c,739ddd7a-c624-4e12-9ac4-16aafc17465d,c5,c4,26,?,?,surb={'id': 'd9b98642-cf01-4683-91e6-2d0c79b061da', 'route': ['p1', 'e4', 'i3', 'x7', 'p2', 'c5']}
1769443940.8818448,SENT,f7c27231-2922-4f0a-ac21-31bc9883f609,b0f04d64-edf9-4cf3-a24a-4c85a276b47e,c5,c4,3380,?,p2,
1769443940.8820179,CREATED,b5e5ec66-05c3-4990-b06e-ea80c510b0ca,e404d3b6-db6f-440c-9c4b-7cb7bafaa503,c5,c4,27,?,?,surb={'id': '70d14dc8-ba2f-4073-b915-2d12fb4da80c', 'route': ['p1', 'e12', 'i11', 'x3', 'p2', 'c5']}
1769443941.0434859,RECEIVED,29c4839e-2a49-464d-84db-59bb4da428f4,54f24886-3e88-48cf-8c3b-ab3962b399eb,c3,c5,26,p2,?,surb={'id': '7b9a5d15-1aae-421e-8479-1c396db48742', 'route': ['p2', 'e8', 'i5', 'x3', 'p3', 'c3']}
1769443941.0650148,RECEIVED,f0a3c0ef-6bc0-4c55-8e58-86fc1abdadca,c04f1b0e-9c46-45da-9f03-360765b24274,c4,c5,27,p2,?,surb={'id': '56f559fd-4e7f-4668-b80b-6159e4b4d37d', 'route': ['p2', 'e3', 'i4', 'x3', 'p1', 'c4']}
1769443941.2238603,RECEIVED,68d396f5-52b2-48ab-86af-dfdaffbc8825,55762c7f-017c-475a-a4d5-3ba06f4a0351,c3,c5,26,p2,?,surb={'id': '90f0279d-e80e-4ffc-a45a-a2d28b15a438', 'route': ['p2', 'e7', 'i4', 'x7', 'p3', 'c3']}
1769443941.2944145,RECEIVED,c28fb1d1-8a18-4f81-bc07-21b65bd75700,a330e0cd-2604-4fb6-aeee-e4b599b93d0d,c4,c5,27,p2,?,surb={'id': '17e9733f-4aed-49cb-ab8c-58f32fbb9594', 'route': ['p2', 'e8', 'i12', 'x1', 'p1', 'c4']}
1769443941.4586062,RECEIVED,edb53f88-b9c6-4bea-a944-d075a2f2f49b,9246a7a1-9db4-4edc-a036-3a696d6f5ec7,c4,c5,27,p2,?,surb={'id': 'f79c00b8-9ccf-4d80-a31c-4d0d3bd62a8e', 'route': ['p2', 'e8', 'i3', 'x8', 'p1', 'c4']}
1769443941.5675352,SENT,1b753da5-c6cb-4f85-87ba-86f7fca9a9bb,d7d2b716-895b-43ab-960c-0d7e1cb9d8ba,c5,c4,3379,?,p2,
1769443941.5676377,CREATED,50799672-c49d-40b3-a112-9a2708816a54,636f6138-fef0-4c09-af1f-a01c6ef85135,c5,c4,26,?,?,surb={'id': 'bc7cddc9-221f-48b5-9744-22bc04d1be58', 'route': ['p1', 'e5', 'i5', 'x3', 'p2', 'c5']}
1769443941.6127136,SENT,8b595d52-bc19-4a0d-a3d4-90d201ae1b18,ae3e23cd-52aa-4b15-815b-93c6e76584b2,c5,c4,3384,?,p2,
1769443941.6128168,CREATED,00a3b975-ff8f-49f6-aa06-728873488de5,bd852c3c-3c24-492b-84ef-4c1d6d5977c8,c5,c4,27,?,?,surb={'id': '7dc5918d-c6f1-4b71-8c80-b159f76d75bd', 'route': ['p1', 'e5', 'i3', 'x4', 'p2', 'c5']}
1769443941.74048,SENT,17d2da21-2cd6-4d1c-81fd-c249138d879d,000c8330-888b-4c5b-9e57-774b9c383eb7,c5,c4,3369,?,p2,
1769443941.7405813,CREATED,8e2de1ba-5317-4f09-a0d7-de79027f63f7,a8325d0d-1308-4c4c-bca2-ce77796d327a,c5,c4,26,?,?,surb={'id': '72e65e81-b0ed-43ac-9822-7d06b87190b2', 'route': ['p1', 'e8', 'i1', 'x3', 'p2', 'c5']}
1769443941.8682191,RECEIVED,b7389c39-22bb-47be-a1e3-ab3dd62e6b9b,7fcb8e7e-fe4a-42a3-8fce-0ea984225e55,c4,c5,25,p2,?,surb={'id': '198f93c8-c9c8-4ead-ba64-fce52fd4b942', 'route': ['p2', 'e2', 'i4', 'x3', 'p1', 'c4']}
1769443941.9219556,RECEIVED,8d7e88dd-b3a1-4eda-bdf1-0a5919aef3b3,d36ae9e9-8b15-4a95-9426-528d3b00208a,c3,c5,27,p2,?,surb={'id': '6e78475f-3838-40fa-8b28-099875484556', 'route': ['p2', 'e2', 'i9', 'x6', 'p3', 'c3']}
1769443941.9700441,SENT,97874ba4-c765-4e2c-860f-dafdb3385328,c9cfc435-1f3a-44f9-a421-221be31d6adb,c5,c4,3401,?,p2,
1769443941.9702272,CREATED,77e646c4-17fe-43bb-9a8a-206a9d7c34a4,abf750d5-1fea-44d5-8860-315f1ff98bda,c5,c4,27,?,?,surb={'id': '614c1bf7-d331-4903-ae70-abb44657d99f', 'route': ['p1', 'e6', 'i6', 'x7', 'p2', 'c5']}
1769443942.1438737,SENT,f2bee8b0-2878-4c50-ad11-d5ed90fa2464,c8715925-ada4-42a7-963d-107853f2a609,c5,c4,3376,?,p2,
1769443942.1440241,CREATED,d27326e8-575b-4b12-9ae2-0760a0825525,506378e5-c922-448e-adb3-4e0a42ad5ce4,c5,c4,27,?,?,surb={'id': '990efa5b-c0b4-4502-be14-c6b1832f2fd7', 'route': ['p1', 'e6', 'i11', 'x4', 'p2', 'c5']}
1769443942.395,RECEIVED,be5dee9a-2038-4042-8d25-8eb78a61735b,8f65da43-c864-4be2-9b69-5ef55ae6c584,c3,c5,27,p2,?,surb={'id': '02d47c06-cde0-4253-84d3-5d9e3acf0d30', 'route': ['p2', 'e5', 'i1', 'x8', 'p3', 'c3']}
1769443942.4229643,SENT,f8eabf40-a00c-4179-85da-5e908e5ea822,baafa6ab-e031-4240-bbe4-3c7417ae9ae7,c5,c4,3371,?,p2,
1769443942.423081,CREATED,b5109019-c0fd-443e-81b7-8d2236d2689f,7a00d038-a57e-4b3d-b88b-e5dfb96d8864,c5,c4,27,?,?,surb={'id': 'adfd2f4d-7bdc-4f44-8e42-1d7dfdbbd4a7', 'route': ['p1', 'e10', 'i3', 'x8', 'p2', 'c5']}
1769443942.509566,SENT,4b7167f8-9f66-47ba-af3d-d0f9ae33df85,ce012eb8-6e8e-4330-9020-9a0da91ef43b,c5,c4,3392,?,p2,
1769443942.509665,CREATED,bab2b87c-a5e4-498e-9211-32acf48bbdc1,1e4ad0d6-b3ea-4fa7-8f15-91aecaf0435e,c5,c4,27,?,?,surb={'id': 'a1a71d46-2c27-4431-8159-1397f29bccba', 'route': ['p1', 'e8', 'i6', 'x11', 'p2', 'c5']}
