timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769502552.7725158,RECEIVED,8f75fb69-3058-4122-8ce8-e350d6de7fd8,87941f94-c16f-445f-baeb-0f6c0010d5da,c2,c1,27,p1,?,surb={'id': '84261742-55f7-47b5-803d-3343fbe641b5', 'route': ['p1', 'e2', 'i9', 'x6', 'p2', 'c2']}
1769502552.815564,RECEIVED,8fd000e6-1bbc-4811-9639-92337ea79813,7552931d-e516-4861-9885-1279e3250458,c2,c1,27,p1,?,surb={'id': '6ca0bb3e-b18e-4693-ac97-4ee5a73bb025', 'route': ['p1', 'e2', 'i3', 'x1', 'p2', 'c2']}
1769502552.9461231,SENT,dbe94254-5f98-4399-a42c-2188698d0153,c68d2de3-5b92-4e3a-aa73-6b059d2f1849,c1,c2,3378,?,p1,
1769502552.9462297,CREATED,3a2950d3-84ca-4a50-b098-cdba8699458f,3258321a-ee3d-4358-b7ad-e01ea49144a2,c1,c2,26,?,?,surb={'id': 'e8c40bc9-92c0-4298-9424-1cf3011089e7', 'route': ['p2', 'e8', 'i9', 'x11', 'p1', 'c1']}
1769502553.107746,SENT,189985a0-8012-42a4-bb08-5424d8486b59,dda93d1d-b755-445f-a984-19b9f56fbef9,c1,c2,3387,?,p1,
1769502553.1078548,CREATED,8ad53144-dbbc-4db4-849d-f18bea4bfa21,14f2cea9-2803-4230-afeb-b9212fc0a3dd,c1,c2,27,?,?,surb={'id': '41cc66f3-38fb-47f6-b82c-1acfc91df016', 'route': ['p2', 'e5', 'i12', 'x11', 'p1', 'c1']}
1769502553.1482382,RECEIVED,0e2a32b0-b871-4a8e-9e1b-58a6d8cd38a3,9279ac6e-8e24-4096-b52a-a7dbc3e9fd36,c2,c1,27,p1,?,surb={'id': '7428aae6-e919-496c-a54f-86d9e102a51f', 'route': ['p1', 'e7', 'i8', 'x6', 'p2', 'c2']}
1769502553.3009443,RECEIVED,2fa438bb-7ee1-473c-a1b2-c03d631d08b1,b4879386-3fbc-4feb-a2af-eb9a45b210dd,c4,c1,27,p1,?,surb={'id': 'b8c2aded-070f-4724-b891-433e40b92da2', 'route': ['p1', 'e5', 'i6', 'x12', 'p1', 'c4']}
1769502553.537023,SENT,4b320b51-84b9-40f4-a3e9-3ee4229f36ae,e9d5fcd5-5ba7-42c7-8210-ecd28dee0190,c1,c2,3400,?,p1,
1769502553.5371113,CREATED,fad8b785-dab7-4386-9156-2500597b6084,eedbb0cc-29fa-402e-92b8-4b03383b86c3,c1,c2,27,?,?,surb={'id': '3885426a-9cea-47e7-bcf4-88bc8a21fa2f', 'route': ['p2', 'e3', 'i10', 'x10', 'p1', 'c1']}
1769502553.7818356,RECEIVED,3368b4ee-ce38-4813-b593-d3c84724b531,213be850-82f9-407c-b5b0-c5e776aa1258,c4,c1,27,p1,?,surb={'id': '878f0fb7-97ab-4c19-9e4a-c23512f6af0a', 'route': ['p1', 'e11', 'i10', 'x6', 'p1', 'c4']}
1769502553.8186762,RECEIVED,33167216-79cd-4829-b4bb-df21508ce81b,662f89a4-033a-469e-a3c4-22f8b6775321,c2,c1,27,p1,?,surb={'id': 'f6dc4de9-1284-4137-8bdb-86bb36cfbc50', 'route': ['p1', 'e10', 'i7', 'x12', 'p2', 'c2']}
1769502553.8439364,SENT,d0c106bd-b029-4f1b-a59f-fb13b0f087e0,748285f6-5906-4ab2-879c-8686e20647dc,c1,c2,3375,?,p1,
1769502553.8440893,CREATED,47c48137-aac9-4011-b045-ff828b17ecd3,194a8093-d033-4573-84dd-15aa23964927,c1,c2,27,?,?,surb={'id': 'c12ca931-56cc-491f-aa6a-8cde8ffc19e3', 'route': ['p2', 'e7', 'i3', 'x4', 'p1', 'c1']}
1769502553.8555005,SENT,e19b3915-e37f-44f2-93e3-a53bdf45b09d,85f37234-bfe3-4b83-a6e3-3ff215638c92,c1,c2,3372,?,p1,
1769502553.855632,CREATED,e3084540-8690-46a4-bb3a-7ce8b6de78b5,f05f0ad8-134c-4124-b12c-6ca2d7aacf43,c1,c2,26,?,?,surb={'id': '51f01ce3-a1cc-4aca-90a9-2f32b14dd3d9', 'route': ['p2', 'e8', 'i1', 'x1', 'p1', 'c1']}
1769502553.8657258,RECEIVED,912637ee-c560-4c7e-bc52-a8baf93c579c,7bfb5740-8bb7-484f-9c5c-0b0c7e5b0584,c2,c1,27,p1,?,surb={'id': 'cf1594a4-018a-46bd-8305-079627f7cb6d', 'route': ['p1', 'e12', 'i2', 'x8', 'p2', 'c2']}
1769502553.9536881,RECEIVED,483b6815-a80b-49ff-b4f2-37956e7365a6,ef00d18d-41dc-44d3-b774-3b51e4220796,c4,c1,27,p1,?,surb={'id': 'd9734fdc-b60e-4893-af9c-7944b7da0ab7', 'route': ['p1', 'e8', 'i3', 'x8', 'p1', 'c4']}
1769502553.9734411,SENT,4dd5b954-e390-4656-8de1-1063c0548188,8d9cdcb1-d3d4-495b-879d-cfed6bcccbc9,c1,c2,3373,?,p1,
1769502553.9735723,CREATED,0e49b415-ad70-4d5a-b549-b7960d422b16,dafc72c6-7f9f-4353-b004-167c7cb41a52,c1,c2,26,?,?,surb={'id': 'b3d03050-f251-4322-83b0-7c578dfadad8', 'route': ['p2', 'e11', 'i3', 'x3', 'p1', 'c1']}
1769502554.109334,RECEIVED,f26503d7-18b2-4fc4-b74b-687a457a8fe9,517e29f1-6688-4076-bdd0-db69a98a7d25,c2,c1,27,p1,?,surb={'id': '2ffe8617-a61d-479b-bfc8-7f4863f0841b', 'route': ['p1', 'e10', 'i3', 'x1', 'p2', 'c2']}
1769502554.544105,RECEIVED,14c4d8e3-91a0-4a90-a890-bc95b5f35c89,dae22359-7d58-424c-80ab-cbdecd045017,c2,c1,27,p1,?,surb={'id': '17748d0e-05bc-452d-bced-9be93d946375', 'route': ['p1', 'e6', 'i2', 'x2', 'p2', 'c2']}
1769502554.5878682,RECEIVED,d03fedeb-39f4-476e-92b2-1f749dc42ce5,ef65a603-95c4-4291-9f9d-ec4fbc9f677b,c4,c1,27,p1,?,surb={'id': 'b7b01c23-b9e9-4735-a2e6-1d0d6bb8dff1', 'route': ['p1', 'e4', 'i6', 'x3', 'p1', 'c4']}
1769502554.596101,RECEIVED,1c646b03-4be3-47e0-9075-192499a8132e,3027b81c-e564-4d54-a766-26b5264bfaa8,c4,c1,27,p1,?,surb={'id': '8425b2ad-67d0-4efd-8f0e-87af45daa7ee', 'route': ['p1', 'e5', 'i10', 'x10', 'p1', 'c4']}
1769502554.7997527,RECEIVED,9455b8b7-30a4-447f-b831-db2fb032913a,1cef6163-a2bf-42c3-a84e-10efc107873e,c4,c1,26,p1,?,surb={'id': '79830745-4013-4426-a66f-0313e287c97e', 'route': ['p1', 'e9', 'i1', 'x2', 'p1', 'c4']}
1769502554.9051692,SENT,1493688e-c204-4c6a-8bab-cf7b3019ffa4,5b10479f-e5b0-47d4-b762-7dbe283dac63,c1,c2,3383,?,p1,
1769502554.9052508,CREATED,7bc9afd6-3b91-4678-8c4f-1620792b0ca7,313c39f5-0623-4538-b163-364fe13d9976,c1,c2,26,?,?,surb={'id': 'c3cc27d6-464d-4de7-b14c-ceaebefacacf', 'route': ['p2', 'e4', 'i10', 'x8', 'p1', 'c1']}
1769502555.0854397,SENT,8437cbf6-da84-4269-ae06-1bb3ee56b2c0,49776637-1dfe-430e-896f-743060ca545e,c1,c2,3367,?,p1,
1769502555.0855846,CREATED,9fb62e42-d341-4d5a-a664-7f7cece277ee,241b14f4-4935-473b-addf-d033274e6125,c1,c2,27,?,?,surb={'id': 'ebcf9ff4-6d80-4842-8e3f-4c5193b871a3', 'route': ['p2', 'e7', 'i3', 'x8', 'p1', 'c1']}
1769502555.1056688,SENT,1f190f05-ce19-400d-b22c-1b74f2c7fba2,b4cfc760-74e4-4689-ba31-664734bb2966,c1,c2,3392,?,p1,
1769502555.1058185,CREATED,3e5f4499-1114-414f-a102-fe1b05d22fdf,3ca174fb-23d1-485c-9c1c-76a40d883dc9,c1,c2,27,?,?,surb={'id': '08021b6a-15e7-4578-9ec2-5f2c3be429d0', 'route': ['p2', 'e6', 'i11', 'x11', 'p1', 'c1']}
1769502555.1144383,SENT,5c9406f4-a928-449e-ba46-171532a50751,3df51975-aac3-4a8c-922e-af65995d8d6b,c1,c2,3399,?,p1,
1769502555.114589,CREATED,0f6db78e-7d7f-43ab-91df-29ecfb49056b,d29853e5-d09d-43ce-9926-d068b8eba8f4,c1,c2,27,?,?,surb={'id': '33a4fb0f-883c-46ff-a17c-2007a5782f53', 'route': ['p2', 'e10', 'i5', 'x9', 'p1', 'c1']}
1769502555.191266,RECEIVED,f9e25e52-36d7-4992-88af-bcd732563f96,efe7fbe3-e733-464b-b1d8-b3b439efcc8c,c4,c1,27,p1,?,surb={'id': '0087d82c-e701-4d23-9912-928ccd690814', 'route': ['p1', 'e12', 'i12', 'x11', 'p1', 'c4']}
1769502555.2205865,RECEIVED,e623537c-5df7-42db-832b-e3ac91fb77fa,c43f08fa-44c9-448c-b022-44b615376603,c4,c1,27,p1,?,surb={'id': 'ea19ab73-2e89-4b92-af43-ba96fecbbffb', 'route': ['p1', 'e7', 'i1', 'x3', 'p1', 'c4']}
1769502555.2377431,RECEIVED,2b1cd450-5ce1-4373-8b0e-1501d385bfb0,2f924045-fdce-4457-92c3-d1cbeba32935,c4,c1,27,p1,?,surb={'id': '6f7aea7a-8392-4b50-9f35-2472a8817493', 'route': ['p1', 'e11', 'i4', 'x6', 'p1', 'c4']}
1769502555.4459898,RECEIVED,be969e11-6a33-4dd3-9902-a089a20c0d28,37cb64ca-b845-46bc-b5e8-04b2d1d327b7,c2,c1,27,p1,?,surb={'id': '6b2bffba-3311-40d4-907e-bd911d08c0fa', 'route': ['p1', 'e3', 'i9', 'x5', 'p2', 'c2']}
1769502555.5163932,SENT,cd1438ac-78f6-45a8-90e7-c831e53af09c,51ce3b28-071f-48fd-bc63-0085394c286c,c1,c2,3379,?,p1,
1769502555.51647,CREATED,265d6b33-7092-4257-bcbb-4f9c08ffcd7d,67b9e00b-3f97-492b-8f2c-b3aea8a3f221,c1,c2,27,?,?,surb={'id': '4b513bee-3d0f-4663-8d02-77747e0b71df', 'route': ['p2', 'e6', 'i5', 'x6', 'p1', 'c1']}
1769502555.5559723,SENT,b7d00fde-7f27-4bc4-ace7-3344d2f3b401,8f27fe1e-dc48-4d67-8e70-0ce2d7a0288b,c1,c2,3380,?,p1,
1769502555.556063,CREATED,eec908c7-60a4-4306-8b30-b4ca4ae192f7,afa9911d-9f87-40b5-a694-791310eccd2a,c1,c2,27,?,?,surb={'id': 'edf84606-a107-4836-9559-43e2ded84046', 'route': ['p2', 'e5', 'i2', 'x10', 'p1', 'c1']}
1769502556.1854959,RECEIVED,5ddeefe3-1100-4c4a-82b2-a96e4a9cec42,351c1d6f-6d35-4696-8a55-539b84dd39d0,c4,c1,27,p1,?,surb={'id': 'd00b187e-fa91-4d0a-8664-f524a0844028', 'route': ['p1', 'e7', 'i10', 'x1', 'p1', 'c4']}
1769502556.3905754,RECEIVED,f0cfeb01-1591-4f1d-bf7a-a2ba5e2ecae9,ef72b215-f41e-4582-99f6-f142047997b0,c4,c1,27,p1,?,surb={'id': '67cfa86b-2513-4c3f-af4c-77e42c593914', 'route': ['p1', 'e7', 'i2', 'x6', 'p1', 'c4']}
1769502556.438425,SENT,b1de3a8a-8f72-470e-b51a-7c40b88b053b,5ebe7341-3267-4391-bcd8-b14ac98548b1,c1,c2,3376,?,p1,
1769502556.4385147,CREATED,0c0c9691-2fed-4d42-a488-b205345979aa,3d85c5fe-ffd2-4f83-97c6-b8934fc983a8,c1,c2,26,?,?,surb={'id': '43f2e465-cc87-47e9-ab21-15a51d48faf0', 'route': ['p2', 'e6', 'i2', 'x9', 'p1', 'c1']}
1769502556.445348,RECEIVED,31f5656f-dd18-440e-bd91-02fcfc296828,ed7bf46c-8a23-46bb-b920-57fc40509e89,c4,c1,26,p1,?,surb={'id': '41359726-22bd-45cf-a6ca-4241ea64d21e', 'route': ['p1', 'e5', 'i8', 'x4', 'p1', 'c4']}
1769502556.5032384,RECEIVED,21b2193d-d56c-482c-8b0a-cfb1bd315b1d,42091185-965b-4a6d-aca3-99d6daf90405,c2,c1,27,p1,?,surb={'id': '18520b5f-9c58-441d-9ead-a5bbe3af4603', 'route': ['p1', 'e1', 'i3', 'x5', 'p2', 'c2']}
1769502556.5849357,RECEIVED,738367ea-dc69-4d60-b20a-32d94c92efb2,1e793e85-dd5e-468e-abba-44df4432b9e0,c2,c1,27,p1,?,surb={'id': 'c95ca510-81f6-47ab-a935-d0fd5e889763', 'route': ['p1', 'e6', 'i11', 'x1', 'p2', 'c2']}
1769502556.754331,RECEIVED,1811459c-b2e3-4d38-9c98-b5afc8bd7ea2,135ce700-288a-4db6-a5e1-c1f378d6bd31,c2,c1,27,p1,?,surb={'id': 'dbc7b561-a6bc-4636-932d-237d8d893b08', 'route': ['p1', 'e3', 'i10', 'x8', 'p2', 'c2']}
1769502556.810981,RECEIVED,2785c18b-9e13-4c1b-bd40-68e8dbaddf99,015ccf94-ef2d-4c56-9955-7f17aa886ca0,c4,c1,27,p1,?,surb={'id': 'a586b86c-af1f-4201-ad5d-0c858457a6c1', 'route': ['p1', 'e7', 'i10', 'x8', 'p1', 'c4']}
1769502556.816767,RECEIVED,a5055e64-0040-4886-8580-f3c8c8d7172c,4da421ad-518e-4177-a7e6-64c1e85437e0,c4,c1,27,p1,?,surb={'id': 'd98e0d43-23b8-49b1-88d9-5318bd65ee2c', 'route': ['p1', 'e5', 'i8', 'x12', 'p1', 'c4']}
1769502557.1322439,RECEIVED,daa65dad-52d2-49d5-9030-f2047c561b09,9556a92f-b67b-4301-9ef1-33243dd7b57a,c2,c1,27,p1,?,surb={'id': '758d19f0-f313-4c9e-bf9a-35c15e88192a', 'route': ['p1', 'e7', 'i10', 'x3', 'p2', 'c2']}
1769502557.1355288,SENT,a9e307f8-6972-4862-b327-f9e958cfe620,d7a34f69-3368-4daa-8772-a5f27effe417,c1,c2,3374,?,p1,
1769502557.1356277,CREATED,f3de58d0-e660-4091-b2c0-8a7f7a77930c,e2739ce1-9a49-4212-9fb7-5f96fb8507e1,c1,c2,27,?,?,surb={'id': '40bc62b9-117c-4f8c-a4c7-ae4fa99f72e9', 'route': ['p2', 'e3', 'i1', 'x4', 'p1', 'c1']}
1769502557.311791,SENT,2ef739af-6542-4dd0-9479-4ff7dad0024f,6c95d171-a0f3-4caa-8925-43765eb84a67,c1,c2,3376,?,p1,
1769502557.311893,CREATED,64608176-fa24-4f40-b0de-81b5ddf5bbab,6506f7dc-0c72-47ff-8b35-45c7e06d32ab,c1,c2,26,?,?,surb={'id': 'f11b1b0a-a099-4fce-b623-8a7c55a22aeb', 'route': ['p2', 'e10', 'i8', 'x12', 'p1', 'c1']}
1769502557.3907626,RECEIVED,f284f6f7-13bb-4f6a-b305-6002ca86f82c,b901308c-03fa-4913-a7cc-9bcaa6dd7b1f,c2,c1,27,p1,?,surb={'id': '5d491920-c86f-49d6-bf47-03802cf013f4', 'route': ['p1', 'e9', 'i12', 'x9', 'p2', 'c2']}
1769502557.4414887,RECEIVED,5e1ec1a9-15a8-474c-ace9-8ec74b3761ef,331a5175-d586-47a1-bf24-6ddd2edae3b2,c4,c1,27,p1,?,surb={'id': 'b719d7cf-b987-4cc5-8eba-63b03aa48606', 'route': ['p1', 'e9', 'i7', 'x9', 'p1', 'c4']}
1769502557.534176,SENT,fc241d5e-f29b-4b6d-8fe4-a822b218e0ac,37f190f5-7961-4abc-a172-c0d4320ae1a6,c1,c2,3392,?,p1,
1769502557.5342925,CREATED,5e439b19-477f-4eb6-9a1f-b9202d6c6f90,601e4b87-9c33-47f1-acbe-4f29c32dd83f,c1,c2,27,?,?,surb={'id': '8e9b7227-1cb8-4839-a943-4afe29a6481b', 'route': ['p2', 'e12', 'i4', 'x5', 'p1', 'c1']}
1769502557.5543613,SENT,6af33f25-9bdf-47d8-ae26-629478d40fae,d9ac961b-0684-4c08-8748-f8087ad4b103,c1,c2,3379,?,p1,
1769502557.5544715,CREATED,73236e56-2686-464e-8d75-d4ed141d5536,037d254c-4e1c-4d36-be3f-193744c93d17,c1,c2,26,?,?,surb={'id': '7dc04f11-1f6b-48ca-8618-8b56f6dc9ee6', 'route': ['p2', 'e6', 'i1', 'x7', 'p1', 'c1']}
1769502557.6579056,SENT,a691ae6f-de89-44ee-84f9-7ee7f196ae1c,a61e93ee-5aee-4e2d-8cbf-55d0153a5063,c1,c2,3376,?,p1,
1769502557.658005,CREATED,eadb286e-2e8d-4b53-943f-e5459981eec3,9df9213a-110f-4958-a229-10ad7654c3b6,c1,c2,27,?,?,surb={'id': '59617f19-6699-4084-b77b-7a95b25ea6a9', 'route': ['p2', 'e3', 'i4', 'x4', 'p1', 'c1']}
1769502557.6633873,SENT,cf3cdd67-f5fe-48be-afae-2132a5d2adeb,5c4ba3e5-e68b-47bd-8b5d-46a50b5d22a7,c1,c2,3390,?,p1,
1769502557.6636696,CREATED,258901d3-a06d-402f-8d3a-9a610bac2d4c,d7e0f9f3-90a1-47b0-b588-8910863d5d51,c1,c2,27,?,?,surb={'id': '4a26d807-30ee-4fd3-9f74-1b74324f6fd7', 'route': ['p2', 'e1', 'i11', 'x6', 'p1', 'c1']}
1769502557.7695885,SENT,ea7f0cd5-2e9c-416b-aa76-d73625ed2190,0b5ee653-0565-4caf-92c0-c11026880202,c1,c2,3403,?,p1,
1769502557.7697,CREATED,f56a7c45-285c-45b5-9d66-5bdbfa982883,517d225d-5f5d-4aaa-b9b2-f97ded4acd5d,c1,c2,27,?,?,surb={'id': '663b7a07-3271-41e8-8d51-7dcf660ab949', 'route': ['p2', 'e2', 'i7', 'x12', 'p1', 'c1']}
1769502557.953707,RECEIVED,a52091d4-0c20-4c6f-92fb-a25363098436,37f41b39-ff90-4e70-9312-f7464eea5d90,c2,c1,27,p1,?,surb={'id': '416eae6f-44c7-432f-9d31-3aec5a2bbbf8', 'route': ['p1', 'e8', 'i8', 'x1', 'p2', 'c2']}
1769502557.955954,RECEIVED,df74d941-42c9-4030-b3bf-65a507a0f817,8632dddd-9eeb-418e-b553-30ca43f11be0,c4,c1,26,p1,?,surb={'id': '97560666-1748-486f-b3cc-11d3c4229396', 'route': ['p1', 'e4', 'i1', 'x6', 'p1', 'c4']}
1769502558.2007015,RECEIVED,d97a27fd-a049-4c0f-b165-6a7cd639e9c3,a039709c-7045-498c-af8c-f08b21bdc301,c2,c1,26,p1,?,surb={'id': 'da2f717a-098e-4941-8701-b62b91c63eaf', 'route': ['p1', 'e3', 'i10', 'x5', 'p2', 'c2']}
1769502558.3038664,SENT,0c53d854-55c2-4a60-ae95-2312dcbd2af6,bb6e9b97-8c99-4fed-acd8-3866f1f67944,c1,c2,3375,?,p1,
1769502558.3039975,CREATED,64cad8e9-6c32-4761-bdc7-8d3cbb32361f,5fc5330a-06cd-44cf-b1f9-a469c3d429cb,c1,c2,27,?,?,surb={'id': 'a9db9d74-df63-4b66-bec7-263569e8a310', 'route': ['p2', 'e8', 'i1', 'x10', 'p1', 'c1']}
1769502558.3239172,SENT,496fad4b-6314-472e-9679-a9642e18699f,9e23d130-b6c7-4c37-a8dd-b4290cae5a48,c1,c2,3399,?,p1,
1769502558.324079,CREATED,5eb3e30e-d45f-48b6-9f0e-75ac4f1fbab1,bfcce05d-916d-43ec-a1d9-f7a9d615c477,c1,c2,27,?,?,surb={'id': '470fee33-9731-40d1-b819-bfcc230b3c89', 'route': ['p2', 'e12', 'i10', 'x2', 'p1', 'c1']}
1769502558.6622195,RECEIVED,cc0fe9f4-c2f6-493b-8b45-2a507c9083a4,79c7da50-7f88-4e8c-811d-220c6837c814,c2,c1,27,p1,?,surb={'id': '615f8de7-7eb6-4411-a3f6-c24fa828ba60', 'route': ['p1', 'e9', 'i3', 'x9', 'p2', 'c2']}
1769502558.6784165,RECEIVED,5fa13bac-edce-474b-9570-8693a8f5b966,c36fdcd1-64ed-4bd8-b14b-03f7dfe51f0d,c2,c1,26,p1,?,surb={'id': '34a2991b-adbc-4f16-bc1f-68b02a16f108', 'route': ['p1', 'e6', 'i6', 'x10', 'p2', 'c2']}
1769502558.720497,RECEIVED,e2683bf2-74e6-4edf-82d1-f2b07de236ed,6417d078-39b9-430f-8ead-d7407ba298bc,c4,c1,27,p1,?,surb={'id': '18d64f4a-b43a-4e72-8b24-e00188167bf2', 'route': ['p1', 'e5', 'i11', 'x3', 'p1', 'c4']}
1769502558.7581117,RECEIVED,08e81b94-1675-47ee-ab12-2235165ecde5,efd6de8a-1691-4120-bb83-2e7289762d42,c2,c1,27,p1,?,surb={'id': '658ae37e-2db6-4583-be33-5894f7637652', 'route': ['p1', 'e7', 'i8', 'x1', 'p2', 'c2']}
1769502558.7790802,RECEIVED,f4b55c72-9f29-41d7-a33c-936dcbe3ee72,229be2e4-1a76-4e33-be8e-4745af1638ef,c4,c1,27,p1,?,surb={'id': 'b7f163bf-660d-44c0-ba84-c1e9b9c3ac53', 'route': ['p1', 'e4', 'i7', 'x5', 'p1', 'c4']}
1769502558.9415102,SENT,622b6c9e-e9d7-4925-811d-c6fbac3956e7,0a8f79ee-40b7-45c4-9eda-ca4fd7b09a2e,c1,c2,3393,?,p1,
1769502558.941643,CREATED,055ee3b8-8198-45f4-966e-9a6fc8199ac3,c4bd60b8-1b21-4d95-9a8f-d9e5ee11e49f,c1,c2,27,?,?,surb={'id': 'd5b099d2-8e52-42a6-ad7f-91bc144de9c2', 'route': ['p2', 'e10', 'i12', 'x3', 'p1', 'c1']}
1769502558.9559915,SENT,6c8e35ed-b1de-49e4-98a5-dbbbfe57d312,c0416bc7-e949-40fa-934b-e5621c064645,c1,c2,3370,?,p1,
1769502558.9561486,CREATED,0cc78f94-0fd3-4581-bf34-b67d3b7a59d9,abd88440-12ef-40c6-aae0-72dfe215b444,c1,c2,25,?,?,surb={'id': '7a3da1c5-6bbb-4b87-961a-892b2c8d1664', 'route': ['p2', 'e2', 'i6', 'x3', 'p1', 'c1']}
1769502559.1796813,RECEIVED,99debc87-0647-44df-a8d6-517e028ede81,801e3cd1-4c6b-4357-b868-aa58dffec004,c2,c1,27,p1,?,surb={'id': '77dfc200-ca23-423f-b846-76a1ade8fb37', 'route': ['p1', 'e5', 'i2', 'x1', 'p2', 'c2']}
1769502559.2056627,RECEIVED,19ec78cb-efa1-44fa-9031-afd66a517d1b,8309a42f-33ab-426f-9205-a9039dab5b11,c2,c1,27,p1,?,surb={'id': 'c0a59c3e-b0af-405f-98f3-e8ff687516ef', 'route': ['p1', 'e7', 'i6', 'x8', 'p2', 'c2']}
1769502559.283936,SENT,b777985f-f373-46c0-9439-51603c77c41f,17f9ccfa-b45f-4327-9707-615998874da0,c1,c2,3361,?,p1,
1769502559.2841177,CREATED,779d6aae-83d5-4ff1-868d-1469d1139e84,b3c82f32-731f-418c-b55a-9cf0cf141b46,c1,c2,27,?,?,surb={'id': '1f7ff02b-1a5b-42e4-a120-c2a134a17166', 'route': ['p2', 'e6', 'i3', 'x8', 'p1', 'c1']}
1769502559.3053765,RECEIVED,9db9630a-eeb1-4f75-906f-cd59122dde05,3170e21d-36b7-4a93-b778-e56cddd9155f,c2,c1,26,p1,?,surb={'id': 'd8c135d2-d44f-45c0-a4b7-cfcf3a2b4042', 'route': ['p1', 'e1', 'i7', 'x11', 'p2', 'c2']}
1769502559.3123574,SENT,339095c8-4758-4fa2-a5e2-75fa7d33abb3,23dddd8c-5ecf-4c31-94f2-624752e96ae6,c1,c2,3384,?,p1,
1769502559.3125093,CREATED,2ec2cd1f-c58a-47e0-9727-b4c35d75320e,398556e6-69d0-4fd3-8158-30a57b11dc5d,c1,c2,27,?,?,surb={'id': 'd514c9e5-d74c-4f17-b135-6542a5cd1623', 'route': ['p2', 'e4', 'i4', 'x4', 'p1', 'c1']}
1769502559.435735,SENT,79510e47-e2c5-437f-9e44-86bf72275e55,28e8342e-68d7-415d-a9bc-5f9e07f61b21,c1,c2,3378,?,p1,
1769502559.4362857,CREATED,7ab222a6-a11b-4425-955f-442608ecf173,5fe8b3de-d9de-4d37-8355-b76a44d94309,c1,c2,27,?,?,surb={'id': '2488a8cb-2929-4dc2-a0c4-b67d9966285d', 'route': ['p2', 'e7', 'i1', 'x2', 'p1', 'c1']}
1769502559.5496721,SENT,bf77c655-c7fc-4c65-ad88-ceca94f4a7c9,e09ade3c-200f-4c7d-a988-a6deac5f3206,c1,c2,3404,?,p1,
1769502559.5497546,CREATED,da19a783-030f-4521-966d-87f0cf642708,c7e51237-f318-4f1f-9ae9-4253e2a36b29,c1,c2,27,?,?,surb={'id': 'a3d2b873-e84d-4bb6-abe0-2a1ac7a68e6c', 'route': ['p2', 'e12', 'i11', 'x4', 'p1', 'c1']}
1769502559.599876,SENT,87b8c732-1123-495a-8af2-e855df88be15,e677d864-c045-42dc-99c5-f8ef58e8cfe3,c1,c2,3373,?,p1,
1769502559.600024,CREATED,80e20e90-a25b-4e95-8662-a048ea8914da,bb4784d7-7d58-4d05-8130-8ff6416e5a22,c1,c2,26,?,?,surb={'id': 'ec998f05-c11e-4a58-b8d5-cb194e2840b6', 'route': ['p2', 'e2', 'i5', 'x9', 'p1', 'c1']}
1769502559.780674,SENT,5a2c1c48-c739-4cd1-ac69-4aa9ea2ce645,fe5699bd-92c5-4fdb-8e75-0f553b92326d,c1,c2,3359,?,p1,
1769502559.7808232,CREATED,5bef05f2-793e-4039-9bd8-a560e3a3dfec,66658843-e127-4001-a898-2ab59283556a,c1,c2,27,?,?,surb={'id': 'b45942da-6094-4ea6-b6e8-8a86bd1f01a2', 'route': ['p2', 'e3', 'i11', 'x2', 'p1', 'c1']}
1769502559.876723,RECEIVED,faefedaa-bce8-4577-b36b-7fb5071ef5bf,4587ef3a-a4c4-4828-bc01-ea0bffb9c5fc,c4,c1,27,p1,?,surb={'id': '129d0562-37ed-45b7-ab55-0e9a6bb4d4ce', 'route': ['p1', 'e12', 'i9', 'x10', 'p1', 'c4']}
1769502559.923505,RECEIVED,8a061d9d-6f04-4955-9d01-44d517d45cc2,d982e313-f573-4165-a67f-c464efde18c9,c4,c1,27,p1,?,surb={'id': 'e128d0d0-0b37-4086-abfd-cad71d402d4b', 'route': ['p1', 'e6', 'i10', 'x1', 'p1', 'c4']}
1769502559.9299057,RECEIVED,5324523f-bff4-4b64-9b4f-dbc62f506f89,b1d14e8c-3719-4114-b8a1-e96693468431,c4,c1,27,p1,?,surb={'id': '498ebd99-9013-4e20-a5a5-3e51c813107e', 'route': ['p1', 'e7', 'i1', 'x10', 'p1', 'c4']}
1769502560.1434295,RECEIVED,ee637d8e-b0f9-4d89-9657-277a374f6540,01fa3274-527d-47c0-9b04-32b8568a56a6,c4,c1,26,p1,?,surb={'id': 'd7a64b8c-ca72-4da2-b6dd-09c165698473', 'route': ['p1', 'e10', 'i2', 'x11', 'p1', 'c4']}
1769502560.4866543,RECEIVED,b3ddfe76-7f26-483c-b83d-19cbeb826f45,95d2d39f-d458-4b1d-9708-72ea9017a5bd,c2,c1,27,p1,?,surb={'id': 'c86ce20e-4912-47e4-92c6-c482de0a0b47', 'route': ['p1', 'e7', 'i9', 'x1', 'p2', 'c2']}
1769502560.6482162,RECEIVED,bfde64cb-6515-403c-8870-33a496f347b6,19582785-a43c-44fa-8978-3f41e649e36b,c2,c1,27,p1,?,surb={'id': 'a6f4dcf2-51a8-4c61-85b9-79d3c586115f', 'route': ['p1', 'e11', 'i5', 'x6', 'p2', 'c2']}
1769502561.1241772,SENT,87222b49-4288-48ad-aa18-b98725ba1235,c3bf8297-5823-4237-a4bf-f19e46391c36,c1,c2,3400,?,p1,
