timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769505375.393409,RECEIVED,59fb7e9b-931d-43e8-96cb-80179c6db754,80b59618-d46d-464d-ab1b-52b8ac1d1d4c,c1,c4,27,p1,?,surb={'id': 'aca220d2-b688-4ef1-a032-e41f1f3c245f', 'route': ['p1', 'e4', 'i1', 'x7', 'p1', 'c1']}
1769505375.670823,RECEIVED,215b2369-6cf7-42b1-8ddd-a77e9739aa49,368805c4-ef97-4f54-ac75-acb0b6d93b9f,c1,c4,27,p1,?,surb={'id': '614cba91-185e-4374-9bd5-bee270087736', 'route': ['p1', 'e11', 'i7', 'x2', 'p1', 'c1']}
1769505375.677617,SENT,63e78835-068a-4781-bbfb-a7ae7fd815d1,c4e152a0-f21c-405e-b1ae-4c936c959beb,c4,c5,3390,?,p1,
1769505375.6777859,CREATED,40dc0121-8926-459d-a620-ef5318aa3b43,66514399-7d7c-4e2a-8ab3-cffd54d01975,c4,c5,27,?,?,surb={'id': 'ad4a5531-9bca-4102-ba50-76c62b5a37fc', 'route': ['p2', 'e5', 'i3', 'x6', 'p1', 'c4']}
1769505376.0313044,RECEIVED,11e9749b-a4c6-46b9-ae45-6362af5bbfa4,13dba1aa-dc54-44ce-9cad-32b5f18db100,c1,c4,27,p1,?,surb={'id': '68489d76-0876-48d7-9ce3-3ebb0dd3161c', 'route': ['p1', 'e12', 'i6', 'x4', 'p1', 'c1']}
1769505376.4207091,SENT,20ebae13-036a-4c37-a70e-9ede5d05960d,83391367-6778-4533-83f8-a1031e1c4e8b,c4,c5,3355,?,p1,
1769505376.4208124,CREATED,1028691e-96a3-4ce1-9fc0-37af88b24884,c11b0ef0-8fc4-4881-aa3d-1303f6da9b4f,c4,c5,27,?,?,surb={'id': '5fce37de-c96c-46e9-a537-b1e269fd05d1', 'route': ['p2', 'e6', 'i8', 'x4', 'p1', 'c4']}
1769505376.43514,RECEIVED,71e914b7-b269-4aa2-a1cd-c4a7950da5af,e2ee914d-2342-44c1-bf3d-6fc7294a9180,c1,c4,27,p1,?,surb={'id': '5c512330-2722-4c0d-a826-fc1ae955e7f3', 'route': ['p1', 'e5', 'i2', 'x4', 'p1', 'c1']}
1769505376.6756413,SENT,f18f07f6-f42b-4f3e-b9dd-691aaae90b37,baee9e18-943d-4311-a7d8-5d976c415223,c4,c5,3384,?,p1,
1769505376.6757886,CREATED,2a5f8c30-0470-4802-bfe6-2dfa15be74cf,c11b0ef0-8fc4-4881-aa3d-1303f6da9b4f,c4,c5,27,?,?,surb={'id': '5fce37de-c96c-46e9-a537-b1e269fd05d1', 'route': ['p2', 'e6', 'i8', 'x4', 'p1', 'c4']}
1769505376.6832633,RECEIVED,7251033d-2995-407a-93cb-e7d541796b2a,e2ee914d-2342-44c1-bf3d-6fc7294a9180,c1,c4,27,p1,?,surb={'id': '5c512330-2722-4c0d-a826-fc1ae955e7f3', 'route': ['p1', 'e5', 'i2', 'x4', 'p1', 'c1']}
1769505376.8846583,RECEIVED,87431d37-cc8e-42d4-95f4-92a17606c513,0e950bec-a7df-4dbc-bf75-03dc449bdb70,c1,c4,26,p1,?,surb={'id': 'ca30e2fc-2874-441d-962e-da2218295d77', 'route': ['p1', 'e4', 'i1', 'x4', 'p1', 'c1']}
1769505376.9831483,SENT,858f0da3-8d0c-40d1-a3bd-9966e8d623a7,ef53758d-8519-4728-a2ca-15cb27084a2b,c4,c5,3399,?,p1,
1769505376.9833055,CREATED,66fac403-7f89-470e-8298-ee8a1bccf65b,47dc50cc-598d-4412-8e60-3eb8bd4171d3,c4,c5,27,?,?,surb={'id': '8b3dc4d3-f37e-45f1-885a-ecd2a71956e6', 'route': ['p2', 'e7', 'i10', 'x9', 'p1', 'c4']}
1769505377.685962,RECEIVED,53196f53-67b6-429b-b954-215b1f24388a,0e950bec-a7df-4dbc-bf75-03dc449bdb70,c1,c4,26,p1,?,surb={'id': 'ca30e2fc-2874-441d-962e-da2218295d77', 'route': ['p1', 'e4', 'i1', 'x4', 'p1', 'c1']}
1769505377.7105877,SENT,c0ac05de-6a2c-4480-9bf5-d7f1e1d46813,18b1fe94-7e57-4eb0-9c81-8b945b871ba8,c4,c5,3371,?,p1,
1769505377.7107394,CREATED,ac9db0d4-cfc0-4270-9e49-201fff0c3aa1,47dc50cc-598d-4412-8e60-3eb8bd4171d3,c4,c5,27,?,?,surb={'id': '8b3dc4d3-f37e-45f1-885a-ecd2a71956e6', 'route': ['p2', 'e7', 'i10', 'x9', 'p1', 'c4']}
1769505377.7403271,SENT,7de4d078-e455-4ef4-b1d3-389a2e1ef804,7bb8ffea-80db-4b27-9c8b-22752004aa5b,c4,c5,3368,?,p1,
1769505377.74047,CREATED,f128f58e-a270-49b7-8565-1a39a8207a8f,276126b4-6cd6-40ca-a903-702c423589aa,c4,c5,27,?,?,surb={'id': '5304965d-6858-45b3-af3c-cb04f96c7673', 'route': ['p2', 'e5', 'i5', 'x12', 'p1', 'c4']}
1769505377.8437574,SENT,33bfdb6f-efb4-4721-b1d4-7473bf6c4cd0,aa0d34c1-7083-4cbe-8e6b-854a7d926285,c4,c5,3384,?,p1,
1769505377.8439033,CREATED,a8a9583e-8945-4509-83d5-e410266ce3da,276126b4-6cd6-40ca-a903-702c423589aa,c4,c5,27,?,?,surb={'id': '5304965d-6858-45b3-af3c-cb04f96c7673', 'route': ['p2', 'e5', 'i5', 'x12', 'p1', 'c4']}
1769505377.8467834,RECEIVED,454ba46b-78e6-4f3d-8dda-fb9d7017f619,423e4ada-330c-4461-968f-ac55f48a7ba0,c1,c4,27,p1,?,surb={'id': 'c7132bc0-a878-4f4b-abe5-72b67527f526', 'route': ['p1', 'e1', 'i3', 'x2', 'p1', 'c1']}
1769505378.6616619,RECEIVED,19b7286c-5e6a-4ce6-be3a-39822711d1f9,a1123740-52a7-4c9f-a8c0-326fbeca5410,c1,c4,27,p1,?,surb={'id': 'aadfbd8f-c552-4c3e-bad3-3580802eccd6', 'route': ['p1', 'e4', 'i5', 'x8', 'p1', 'c1']}
1769505379.6878395,SENT,55f5fd28-c660-42f4-9719-eeb119cb7de5,639880ac-06f1-4fe6-9c42-e4f2ae698f7c,c4,c5,3355,?,p1,
1769505379.6879883,CREATED,140ed1a3-7b03-42ac-a94f-df9d43757393,983e5835-c853-4bbe-b384-6844f78412af,c4,c5,26,?,?,surb={'id': 'a969cb91-0252-4005-a5f8-1cabdc5f1866', 'route': ['p2', 'e9', 'i12', 'x11', 'p1', 'c4']}
1769505379.7422383,SENT,d7aabdfa-dd4d-4a62-b605-eeaf9cd90b0d,f23ed574-a15a-485a-855f-54e16aa2c6e7,c4,c5,3375,?,p1,
1769505379.7423866,CREATED,ddf68676-ee02-4651-a462-4260af71c000,983e5835-c853-4bbe-b384-6844f78412af,c4,c5,26,?,?,surb={'id': 'a969cb91-0252-4005-a5f8-1cabdc5f1866', 'route': ['p2', 'e9', 'i12', 'x11', 'p1', 'c4']}
1769505379.7785566,RECEIVED,ade05e4b-b302-4ac2-b605-c94aa9501c37,9a3c50cd-fff1-40da-b423-eed8334bfd31,c1,c4,27,p1,?,surb={'id': '75f9b796-772f-4a8a-afa3-26dc575f92e7', 'route': ['p1', 'e9', 'i10', 'x9', 'p1', 'c1']}
1769505380.1021988,SENT,edf50e0c-d5d5-4bbd-9d3f-0973a2de9e2a,696052a1-108d-462f-9c9c-0657a2403371,c4,c5,3360,?,p1,
1769505380.1023545,CREATED,aa992234-c0cd-4b0f-a142-563004d63aa4,2553cb8f-8deb-419f-9d21-f9537fcaa8c9,c4,c5,25,?,?,surb={'id': 'ef5abb24-f4c7-4368-b5f8-e71b2a2b79ad', 'route': ['p2', 'e6', 'i6', 'x9', 'p1', 'c4']}
1769505380.1346586,RECEIVED,07974b74-f04d-4e67-8841-a7ce144c9209,13a14de4-5e32-4367-bc4e-90ccb2253377,c1,c4,27,p1,?,surb={'id': '265ce2e8-6f2e-45a0-b36e-708992dd3420', 'route': ['p1', 'e9', 'i3', 'x5', 'p1', 'c1']}
1769505380.2106433,RECEIVED,99f71449-7f47-4d3b-b226-f4e295cb7c3f,119f9983-b9dc-464b-9f80-67c731007a68,c1,c4,27,p1,?,surb={'id': 'c0091dc0-1a39-4ea8-98f8-eceb8c86ce2d', 'route': ['p1', 'e5', 'i1', 'x8', 'p1', 'c1']}
1769505380.4335601,SENT,7c137aa5-7bec-4ef5-996b-382dad454cd9,e13bca6b-4a72-4df5-817d-6b8a01d17fb2,c4,c5,3355,?,p1,
1769505380.4336534,CREATED,dd45ebb7-4f94-4177-a8b6-a9be31c98d57,2553cb8f-8deb-419f-9d21-f9537fcaa8c9,c4,c5,25,?,?,surb={'id': 'ef5abb24-f4c7-4368-b5f8-e71b2a2b79ad', 'route': ['p2', 'e6', 'i6', 'x9', 'p1', 'c4']}
1769505380.888555,RECEIVED,e74c52e7-1e4a-4556-9e08-56beea521177,480dffbb-d8a2-4168-bbab-a4d7ea9760d4,c1,c4,27,p1,?,surb={'id': '99d959c5-dec4-4eef-abd7-048b7106f431', 'route': ['p1', 'e3', 'i1', 'x2', 'p1', 'c1']}
1769505381.2419777,SENT,6fd6db01-ea9a-4876-a598-a097d04d66b1,0598b21b-6a7d-4dad-be3a-7ad7a8d405fa,c4,c5,3393,?,p1,
1769505381.2421107,CREATED,72d0aa1d-5d65-4ff1-9cad-535c1c677ae6,908d4212-309d-4963-907a-8eaff0c54817,c4,c5,27,?,?,surb={'id': '8d59b75d-4da2-4fa3-99b8-d65e2294c825', 'route': ['p2', 'e6', 'i11', 'x9', 'p1', 'c4']}
1769505381.3820097,RECEIVED,767a04c1-a398-4897-9563-02d7d444bf94,13a14de4-5e32-4367-bc4e-90ccb2253377,c1,c4,27,p1,?,surb={'id': '265ce2e8-6f2e-45a0-b36e-708992dd3420', 'route': ['p1', 'e9', 'i3', 'x5', 'p1', 'c1']}
1769505381.441719,RECEIVED,a888b4ee-159c-4cdb-bfb4-fddac9054118,a1123740-52a7-4c9f-a8c0-326fbeca5410,c1,c4,27,p1,?,surb={'id': 'aadfbd8f-c552-4c3e-bad3-3580802eccd6', 'route': ['p1', 'e4', 'i5', 'x8', 'p1', 'c1']}
1769505381.5576239,SENT,c99946b3-89f1-4a2d-a0a4-57ca82ddb386,d21a7208-27a3-41e4-b613-c53f040e32d8,c4,c5,3397,?,p1,
1769505381.557777,CREATED,93aa247a-98a2-44f6-a539-a9b4043c95b0,908d4212-309d-4963-907a-8eaff0c54817,c4,c5,27,?,?,surb={'id': '8d59b75d-4da2-4fa3-99b8-d65e2294c825', 'route': ['p2', 'e6', 'i11', 'x9', 'p1', 'c4']}
1769505382.1138906,SENT,12580343-ca0f-406a-a103-bd16d4b00381,b5605d22-ef98-4a0c-aaa9-53b6407a110c,c4,c5,3376,?,p1,
1769505382.1140416,CREATED,8fa90ed5-49dd-4c14-94b0-54b86cb21d2c,03656a29-3f19-49bc-b46c-108678f0fb12,c4,c5,27,?,?,surb={'id': 'a8fd90f9-fb34-4d39-94d0-c5d1ebbc8e19', 'route': ['p2', 'e8', 'i1', 'x5', 'p1', 'c4']}
1769505382.4066472,SENT,8fd56f7a-578b-4fcf-86ac-0d50e05f37fc,36d931f2-4b39-4287-8c97-fee883e4eec9,c4,c5,3360,?,p1,
1769505382.4067526,CREATED,fa52373b-af2c-4a7f-9462-1395bde3e3f3,03656a29-3f19-49bc-b46c-108678f0fb12,c4,c5,27,?,?,surb={'id': 'a8fd90f9-fb34-4d39-94d0-c5d1ebbc8e19', 'route': ['p2', 'e8', 'i1', 'x5', 'p1', 'c4']}
1769505382.780479,SENT,af937a54-eb1a-463b-bee5-0145eae78455,a3bd4a33-14f6-4e38-accd-40b45034d0e1,c4,c5,3358,?,p1,
1769505382.7809083,CREATED,afa91b05-8878-4349-9748-ae47b35c1608,063c4cec-5ed6-487d-9cac-2f8809ab274f,c4,c5,27,?,?,surb={'id': 'adac6233-0304-4c3c-9f1b-2c7366247437', 'route': ['p2', 'e7', 'i1', 'x10', 'p1', 'c4']}
1769505382.7915924,RECEIVED,ba21a23a-8323-437c-875d-4e1c3385a671,119f9983-b9dc-464b-9f80-67c731007a68,c1,c4,27,p1,?,surb={'id': 'c0091dc0-1a39-4ea8-98f8-eceb8c86ce2d', 'route': ['p1', 'e5', 'i1', 'x8', 'p1', 'c1']}
1769505382.9682295,RECEIVED,7dad0f23-623f-444b-a135-312e8854dd63,99dbb8af-e15c-4be7-be60-26c0f5acc58a,c1,c4,27,p1,?,surb={'id': '32674b6f-829b-43ea-9948-68e73661e7c6', 'route': ['p1', 'e2', 'i11', 'x8', 'p1', 'c1']}
1769505383.3703253,RECEIVED,1c21eae5-8349-4355-9fe7-24e712d6e31e,99dbb8af-e15c-4be7-be60-26c0f5acc58a,c1,c4,27,p1,?,surb={'id': '32674b6f-829b-43ea-9948-68e73661e7c6', 'route': ['p1', 'e2', 'i11', 'x8', 'p1', 'c1']}
1769505383.3903677,SENT,8dccc4b7-fa78-4c66-9e68-e2d683642f86,91701846-5cee-4303-bd35-17cd0526ee27,c4,c5,3399,?,p1,
1769505383.3904676,CREATED,4ed8bb58-10dc-429e-808e-c55d203d1c8f,063c4cec-5ed6-487d-9cac-2f8809ab274f,c4,c5,27,?,?,surb={'id': 'adac6233-0304-4c3c-9f1b-2c7366247437', 'route': ['p2', 'e7', 'i1', 'x10', 'p1', 'c4']}
1769505383.3943057,RECEIVED,62e979d3-86b0-4196-837b-0e8d7a48694f,9a3c50cd-fff1-40da-b423-eed8334bfd31,c1,c4,27,p1,?,surb={'id': '75f9b796-772f-4a8a-afa3-26dc575f92e7', 'route': ['p1', 'e9', 'i10', 'x9', 'p1', 'c1']}
1769505383.452273,RECEIVED,9820ca88-e9e6-49ca-84d3-5c04d30ba8d0,fbc5d2c8-bf1e-4e96-9138-3eb3ff7308c8,c1,c4,27,p1,?,surb={'id': '36c5ea7f-b11f-4dcb-9c64-3c105c841f5d', 'route': ['p1', 'e8', 'i3', 'x9', 'p1', 'c1']}
1769505383.5932453,SENT,bd632cf0-e0d8-46d9-93c0-f70266dbea7e,1073be6a-3469-4999-8f0e-06b98a22e8bf,c4,c5,3391,?,p1,
1769505383.5933816,CREATED,8e05ce4e-a2e9-40f2-a863-547301559f47,8711e73b-234a-4523-9508-c1b6a7a44cd2,c4,c5,27,?,?,surb={'id': 'fda572a2-a838-45b1-9893-4d22df713b9e', 'route': ['p2', 'e6', 'i5', 'x12', 'p1', 'c4']}
1769505383.6325903,SENT,985f67d6-d13a-4deb-aa4b-bb9541972070,7753d311-8b1a-40c6-9902-7190f301c744,c4,c5,3387,?,p1,
1769505383.6327255,CREATED,b006fde4-f92b-4eba-90e6-875c1f651a9b,8711e73b-234a-4523-9508-c1b6a7a44cd2,c4,c5,27,?,?,surb={'id': 'fda572a2-a838-45b1-9893-4d22df713b9e', 'route': ['p2', 'e6', 'i5', 'x12', 'p1', 'c4']}
1769505384.0935786,SENT,3e811065-8c03-455f-8c39-b344f9b563c2,d60a9a8d-705e-45f0-98bd-f988700f56a6,c4,c5,3371,?,p1,
1769505384.093734,CREATED,37bbd9e5-b03c-41a4-9955-6e227e9b257e,5c368623-2a89-4060-be73-b359b1a96c4d,c4,c5,27,?,?,surb={'id': '4acaa417-3e04-48f4-8658-b213224f6193', 'route': ['p2', 'e2', 'i11', 'x3', 'p1', 'c4']}
1769505384.2416136,SENT,8351b261-6339-42c2-9c8e-509ad80f6723,36798711-f4cb-4e40-95d5-44353cf42537,c4,c5,3392,?,p1,
1769505384.241793,CREATED,c8d1f116-1d08-48de-b3b1-09c665372457,5c368623-2a89-4060-be73-b359b1a96c4d,c4,c5,27,?,?,surb={'id': '4acaa417-3e04-48f4-8658-b213224f6193', 'route': ['p2', 'e2', 'i11', 'x3', 'p1', 'c4']}
1769505384.354677,SENT,1470bcf1-1203-4749-99c8-28cc9979b0b4,02b24db2-f6ab-493f-bfc1-a7b581695c16,c4,c5,3379,?,p1,
1769505384.3548307,CREATED,833e6a7a-97a9-43a0-8c96-46ce6e4c543f,bf38f095-e69b-433e-ac83-2c144e7a0b09,c4,c5,27,?,?,surb={'id': 'a72d86c3-7067-4972-bd3b-c2aa6f84f3b8', 'route': ['p2', 'e6', 'i3', 'x10', 'p1', 'c4']}
1769505384.794209,SENT,912cf210-2c50-4595-8e03-ff53a79ab30f,45fdb7e6-ac46-4c69-a4ed-08675a540d92,c4,c5,3392,?,p1,
1769505384.7943714,CREATED,2ea26912-5450-491e-8b44-04dac44c3a12,bf38f095-e69b-433e-ac83-2c144e7a0b09,c4,c5,27,?,?,surb={'id': 'a72d86c3-7067-4972-bd3b-c2aa6f84f3b8', 'route': ['p2', 'e6', 'i3', 'x10', 'p1', 'c4']}
1769505384.8986046,SENT,96508197-c6b2-47df-85f4-a2e2bbac3dac,d0d76763-3e9f-4e64-87e7-cb118b5b25c2,c4,c5,3394,?,p1,
1769505384.898757,CREATED,179b1f34-0b82-42d5-b659-65f038469e4a,33591948-ff35-428c-86d1-bf3cb2c64c7f,c4,c5,26,?,?,surb={'id': '7a5d2882-4c08-4131-a92e-abe32e44d465', 'route': ['p2', 'e6', 'i8', 'x11', 'p1', 'c4']}
1769505384.9998572,RECEIVED,d4787cb7-28de-4883-bfdc-b12ed8eb43cc,06bd4016-baab-4498-bc36-4b2e4ef037f1,c1,c4,27,p1,?,surb={'id': '44a5890e-7717-4eb9-be71-74c5bf06e261', 'route': ['p1', 'e2', 'i5', 'x3', 'p1', 'c1']}
1769505385.2566617,SENT,2b9fd611-c7b4-4972-b85e-0d277ea98b1d,91b4fabe-0465-41c0-8f12-c1ce72cd5260,c4,c5,3381,?,p1,
1769505385.256783,CREATED,01f58c17-0dbc-4954-9167-b5acfe934dbe,33591948-ff35-428c-86d1-bf3cb2c64c7f,c4,c5,26,?,?,surb={'id': '7a5d2882-4c08-4131-a92e-abe32e44d465', 'route': ['p2', 'e6', 'i8', 'x11', 'p1', 'c4']}
1769505385.5499399,SENT,3838563f-5e3b-43d0-abe8-141b8f545f7a,8e702a4f-2b85-4c0e-8d23-c4a76da559e4,c4,c5,3385,?,p1,
1769505385.5501587,CREATED,a42dd96a-ca61-45ca-83cd-be2208426840,59f13f78-19ef-4863-8ee0-3dee1e3e3b35,c4,c5,26,?,?,surb={'id': 'd258d319-7800-45c3-a049-441a0df8afa6', 'route': ['p2', 'e9', 'i2', 'x9', 'p1', 'c4']}
1769505385.8482656,RECEIVED,20358300-32c6-405c-bee2-61b8854d015e,441a13c1-f98e-4fb6-8c2b-c78b88632903,c1,c4,27,p1,?,surb={'id': 'fbe6b0e6-ba52-465c-8566-5d40d2b78a2a', 'route': ['p1', 'e1', 'i12', 'x11', 'p1', 'c1']}
1769505385.8615162,RECEIVED,1ad765bd-6d26-444e-aad0-225eee7a318c,441a13c1-f98e-4fb6-8c2b-c78b88632903,c1,c4,27,p1,?,surb={'id': 'fbe6b0e6-ba52-465c-8566-5d40d2b78a2a', 'route': ['p1', 'e1', 'i12', 'x11', 'p1', 'c1']}
1769505385.970296,SENT,9bd21750-fb70-4aa4-85e5-87c28ac7a90a,d58e7949-ba68-48f5-90b6-7a4a57f43291,c4,c5,3388,?,p1,
1769505385.970449,CREATED,11f53c07-8687-40b7-86ae-08f36ec8ecbe,59f13f78-19ef-4863-8ee0-3dee1e3e3b35,c4,c5,26,?,?,surb={'id': 'd258d319-7800-45c3-a049-441a0df8afa6', 'route': ['p2', 'e9', 'i2', 'x9', 'p1', 'c4']}
1769505386.2831204,SENT,1a2eb222-1d7b-478b-b0d5-1d45ff36b3dd,1e7269a7-ea12-4616-8293-bdc7df711206,c4,c5,3399,?,p1,
1769505386.2832828,CREATED,79c6177e-aac0-47d6-9197-ea71139bec6e,d2b14852-c644-4cfc-bdd4-90a343da9031,c4,c5,27,?,?,surb={'id': '3470b75b-794c-42e5-bc53-030812bbfa15', 'route': ['p2', 'e10', 'i1', 'x6', 'p1', 'c4']}
1769505386.4616575,RECEIVED,75dc7b8c-92c5-4876-bc37-9ab39a21169b,fbc5d2c8-bf1e-4e96-9138-3eb3ff7308c8,c1,c4,27,p1,?,surb={'id': '36c5ea7f-b11f-4dcb-9c64-3c105c841f5d', 'route': ['p1', 'e8', 'i3', 'x9', 'p1', 'c1']}
1769505386.4755883,RECEIVED,b7400976-5402-4e15-a489-fa15ad698487,cb85d160-f399-42f6-b86e-8e5a00445507,c1,c4,26,p1,?,surb={'id': '2a30d082-d88d-46f4-878c-16873a60b6b7', 'route': ['p1', 'e7', 'i6', 'x4', 'p1', 'c1']}
1769505386.5168004,RECEIVED,c59d0721-6886-4fd2-9fa5-67e84252298a,cb85d160-f399-42f6-b86e-8e5a00445507,c1,c4,26,p1,?,surb={'id': '2a30d082-d88d-46f4-878c-16873a60b6b7', 'route': ['p1', 'e7', 'i6', 'x4', 'p1', 'c1']}
1769505386.8593397,RECEIVED,0d18feef-7c8e-45dd-a652-b95f02aafd32,83b49938-2e06-4b14-ac47-b497f69d653d,c1,c4,27,p1,?,surb={'id': 'cdcc8dbb-835a-4768-913f-8d5579ed826f', 'route': ['p1', 'e10', 'i8', 'x8', 'p1', 'c1']}
1769505387.0199015,RECEIVED,6c5e4056-8aed-499f-99f0-c0a594c5f6d1,e6e67454-4bc1-4259-9ef5-644e1a5cf015,c1,c4,27,p1,?,surb={'id': 'faa37572-6dfe-4e3e-9748-759476a1ca75', 'route': ['p1', 'e8', 'i10', 'x11', 'p1', 'c1']}
1769505387.1476874,SENT,5ba303a7-a229-4b12-85d5-5b180187fe69,81f23a64-9db3-4b07-9948-a827d6c0a159,c4,c5,3382,?,p1,
1769505387.1478338,CREATED,6bb16fb6-dbe5-4d99-9d90-80cf0eab05ef,d2b14852-c644-4cfc-bdd4-90a343da9031,c4,c5,27,?,?,surb={'id': '3470b75b-794c-42e5-bc53-030812bbfa15', 'route': ['p2', 'e10', 'i1', 'x6', 'p1', 'c4']}
1769505387.2281027,RECEIVED,4d023f76-55f7-44e5-bc48-a5084221dfef,ca200d92-8b26-4406-abcb-667cb70eb7da,c1,c4,27,p1,?,surb={'id': 'c98d4bb3-5c6e-4a8a-9705-984be863df99', 'route': ['p1', 'e5', 'i1', 'x8', 'p1', 'c1']}
1769505387.3079953,SENT,55c2c8ac-40f6-42b2-9ff5-b02b8871b988,10130b76-8ac5-4e80-a3b2-3c159a855843,c4,c5,3384,?,p1,
1769505387.3081355,CREATED,cb374d83-3080-435d-a21d-2460b7917cff,e58de83a-dcbf-427b-b106-3d241e2ee76a,c4,c5,27,?,?,surb={'id': '3c4753e6-5458-429a-a61e-7be4def23187', 'route': ['p2', 'e9', 'i8', 'x8', 'p1', 'c4']}
1769505387.589825,RECEIVED,2a720c26-549e-4a6e-baf5-4f3eeefb2011,e6e67454-4bc1-4259-9ef5-644e1a5cf015,c1,c4,27,p1,?,surb={'id': 'faa37572-6dfe-4e3e-9748-759476a1ca75', 'route': ['p1', 'e8', 'i10', 'x11', 'p1', 'c1']}
1769505387.7276146,RECEIVED,7434d45d-2860-4262-aef7-54fbd3d1273d,5aa3d8dd-7f4b-4393-8299-f07fa63345da,c1,c4,27,p1,?,surb={'id': 'd0ed3a8f-47cb-4ceb-a7a2-53778459e28a', 'route': ['p1', 'e10', 'i4', 'x5', 'p1', 'c1']}
1769505388.243004,RECEIVED,afc8976e-92ef-4612-a2e5-4bb27d171d22,4d9b51ed-e3cf-4316-99f2-6b556e7f5170,c1,c4,27,p1,?,surb={'id': '9b59e53e-b94b-4f07-a81e-d27b04c3f3d3', 'route': ['p1', 'e9', 'i10', 'x9', 'p1', 'c1']}
1769505388.5279438,SENT,f8b24e6c-a803-47fa-a08a-743c1f06698c,c97cfaad-437e-4dd4-bb83-18566e9f8f9e,c4,c5,3379,?,p1,
1769505388.5281272,CREATED,ebddcb91-dee1-432d-ad23-a0e822e181d6,e58de83a-dcbf-427b-b106-3d241e2ee76a,c4,c5,27,?,?,surb={'id': '3c4753e6-5458-429a-a61e-7be4def23187', 'route': ['p2', 'e9', 'i8', 'x8', 'p1', 'c4']}
1769505388.5713613,RECEIVED,198dbe63-ef14-4f60-b073-8d2f1ebe9e5b,1fdec8cd-2404-4d7e-a5ad-00abc9295d11,c1,c4,27,p1,?,surb={'id': '2db98099-603b-4ab9-96bd-cc430de548b0', 'route': ['p1', 'e7', 'i9', 'x8', 'p1', 'c1']}
1769505388.5892043,RECEIVED,9fdf6571-bbd3-4983-89ac-0e76f07f6bb3,f305a923-2c1e-4b9f-ac5c-205e2fb1cb20,c1,c4,26,p1,?,surb={'id': '29b4f393-8b90-4654-8e40-7c2fcd22ca96', 'route': ['p1', 'e6', 'i1', 'x10', 'p1', 'c1']}
1769505389.0586488,SENT,28be5daf-cf63-4132-806e-477f2fc8fe35,1c2687e2-4fd7-4483-ace8-0e1d38ebee99,c4,c5,3381,?,p1,
1769505389.058796,CREATED,48b7a0a7-6bd5-48e5-bce4-a86baed3d03a,afe7e5c1-9e9f-4ed9-83e9-4473b30bd127,c4,c5,27,?,?,surb={'id': '7b9e9a13-5600-4748-9dbe-4d2e14c71f63', 'route': ['p2', 'e3', 'i5', 'x10', 'p1', 'c4']}
1769505389.2541423,RECEIVED,87f79e03-4269-4269-9557-cd01f88ec9d2,1fdec8cd-2404-4d7e-a5ad-00abc9295d11,c1,c4,27,p1,?,surb={'id': '2db98099-603b-4ab9-96bd-cc430de548b0', 'route': ['p1', 'e7', 'i9', 'x8', 'p1', 'c1']}
1769505389.7530832,RECEIVED,c4c4cf09-1f47-4bf8-bcbb-d6798ba6e7d4,83b49938-2e06-4b14-ac47-b497f69d653d,c1,c4,27,p1,?,surb={'id': 'cdcc8dbb-835a-4768-913f-8d5579ed826f', 'route': ['p1', 'e10', 'i8', 'x8', 'p1', 'c1']}
1769505389.865116,SENT,e2d7295e-2327-442b-bfcc-5ab3051b9ab0,fe016bd7-afb7-4697-9283-457b17196611,c4,c5,3397,?,p1,
1769505389.8652651,CREATED,d33a5c65-04f5-4e2a-b2ce-a7c00ed26f31,afe7e5c1-9e9f-4ed9-83e9-4473b30bd127,c4,c5,27,?,?,surb={'id': '7b9e9a13-5600-4748-9dbe-4d2e14c71f63', 'route': ['p2', 'e3', 'i5', 'x10', 'p1', 'c4']}
1769505390.146207,SENT,deada3ab-7865-4ad3-bada-cc1fa29ca062,3fc6b17d-5c4d-41cc-bb74-99c22b5a5d62,c4,c5,3359,?,p1,
1769505390.1463625,CREATED,b81d09aa-b488-466e-92a1-0d44678c18c0,877ecb4e-3c24-4499-ab2b-a2ffd7fc1610,c4,c5,27,?,?,surb={'id': 'da0750dd-880b-416a-8a8f-71c67f469502', 'route': ['p2', 'e6', 'i4', 'x10', 'p1', 'c4']}
1769505390.3894765,RECEIVED,da71c6c9-63d2-4cfc-87aa-47631315a978,68ff074b-b20e-4445-aab9-bced36b37b23,c1,c4,27,p1,?,surb={'id': 'd7e3dbab-e164-4ba4-9b95-154fdacd6b7e', 'route': ['p1', 'e3', 'i1', 'x9', 'p1', 'c1']}
1769505390.54361,SENT,762a7049-0aa4-492b-848e-8cd3ebec7175,796927bd-3a24-4f25-a2b2-d32fd9f10851,c4,c5,3391,?,p1,
1769505390.543776,CREATED,787c0091-cc4a-4425-8975-e5651567ca3d,877ecb4e-3c24-4499-ab2b-a2ffd7fc1610,c4,c5,27,?,?,surb={'id': 'da0750dd-880b-416a-8a8f-71c67f469502', 'route': ['p2', 'e6', 'i4', 'x10', 'p1', 'c4']}
1769505390.576599,SENT,e2105429-72cc-44f1-8b21-f2d5117177ca,b959ff9d-a1ad-46e9-972d-95a715de7a54,c4,c5,3380,?,p1,
